location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_parks,mobility_workplaces,mobility_residential,search_trends_abdominal_pain,search_trends_acne,search_trends_allergy,search_trends_anxiety,search_trends_arthritis,search_trends_back_pain,search_trends_common_cold,search_trends_cough,search_trends_depression,search_trends_diabetes,search_trends_diarrhea,search_trends_fatigue,search_trends_fever,search_trends_headache,search_trends_hypertension,search_trends_infection,search_trends_inflammation,search_trends_itch,search_trends_migraine,search_trends_obesity,search_trends_pain,search_trends_skin_condition,search_trends_skin_rash,search_trends_swelling,search_trends_urinary_tract_infection,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,dew_point,relative_humidity
US_MI_26043,2020-08-22,ChIJQ7puWS47Uk0RnXgZt7IlBn8,Q491126,geoId/26043,US,United States of America,MI,Michigan,26043,Dickinson County,US,USA,2,1,0,61,2,,,25424,12664,12760,2709,2886,2578,2817,2752,4012,3860,2221,1589,1798737,46.0,-87.87,2013,79.9,,,,,,,6.77,13.22,5.48,,,4.84,,,5.81,,,,5.48,,21.93,,5.16,6.77,,32.25,,8.06,6.45,,20.592593,17.345679,24.888889,0.92075,18.194444,86.094222
US_MI_26043,2020-08-23,ChIJQ7puWS47Uk0RnXgZt7IlBn8,Q491126,geoId/26043,US,United States of America,MI,Michigan,26043,Dickinson County,US,USA,2,0,0,61,2,,,25424,12664,12760,2709,2886,2578,2817,2752,4012,3860,2221,1589,1798737,46.0,-87.87,2013,79.9,,,,,,,8.01,13.77,5.12,5.44,7.69,,,,6.41,,4.48,,7.69,5.76,17.29,6.73,5.44,4.48,,32.03,,7.05,6.08,,20.833333,16.820988,25.722222,0.254,18.37037,86.587898
US_MI_26043,2020-08-24,ChIJQ7puWS47Uk0RnXgZt7IlBn8,Q491126,geoId/26043,US,United States of America,MI,Michigan,26043,Dickinson County,US,USA,2,0,0,61,2,,,25424,12664,12760,2709,2886,2578,2817,2752,4012,3860,2221,1589,1798737,46.0,-87.87,2013,79.9,,,,,,,8.43,17.42,9.27,,,6.46,,5.34,6.74,4.5,,,,6.46,18.26,8.15,11.8,,6.46,33.99,7.02,5.62,7.87,,22.333333,18.512346,27.259259,0.508,19.759259,84.145624
US_MI_26043,2020-08-25,ChIJQ7puWS47Uk0RnXgZt7IlBn8,Q491126,geoId/26043,US,United States of America,MI,Michigan,26043,Dickinson County,US,USA,2,0,0,61,2,,,25424,12664,12760,2709,2886,2578,2817,2752,4012,3860,2221,1589,1798737,46.0,-87.87,2013,79.9,,,,,,6.18,5.62,14.61,8.99,5.62,4.49,5.62,,,8.43,4.49,6.74,,3.93,7.3,17.98,,9.55,4.21,3.93,34.55,4.78,7.58,3.93,,20.790123,16.17284,26.148148,0.0,15.787037,72.651437
US_MI_26043,2020-08-26,ChIJQ7puWS47Uk0RnXgZt7IlBn8,Q491126,geoId/26043,US,United States of America,MI,Michigan,26043,Dickinson County,US,USA,2,2,0,63,2,,,25424,12664,12760,2709,2886,2578,2817,2752,4012,3860,2221,1589,1798737,46.0,-87.87,2013,79.9,,,,,,,8.37,11.61,7.02,3.78,7.29,,,,8.64,,,4.32,,8.37,18.36,8.1,7.02,,4.59,28.62,5.94,8.64,4.32,,20.654321,16.783951,26.314815,0.4445,17.916667,82.924805
US_MI_26043,2020-08-27,ChIJQ7puWS47Uk0RnXgZt7IlBn8,Q491126,geoId/26043,US,United States of America,MI,Michigan,26043,Dickinson County,US,USA,2,0,0,63,2,,,25424,12664,12760,2709,2886,2578,2817,2752,4012,3860,2221,1589,1798737,46.0,-87.87,2013,79.9,,,,,,,7.56,13.5,5.13,7.29,5.94,6.21,3.78,5.94,7.02,4.32,5.4,,,5.67,18.36,7.02,9.99,,,32.95,5.67,10.26,8.37,4.59,22.506173,19.753086,25.82716,5.023556,18.990741,80.200126
US_MI_26043,2020-08-28,ChIJQ7puWS47Uk0RnXgZt7IlBn8,Q491126,geoId/26043,US,United States of America,MI,Michigan,26043,Dickinson County,US,USA,2,1,0,64,2,,,25424,12664,12760,2709,2886,2578,2817,2752,4012,3860,2221,1589,1798737,46.0,-87.87,2013,79.9,,,,,,,4.17,9.11,4.43,7.55,5.47,3.91,,,3.91,,,,,6.51,20.05,5.73,6.77,,4.43,32.81,,6.51,3.65,4.69,18.462963,16.135802,22.111111,0.0635,16.185185,84.423949
US_MI_26043,2020-08-29,ChIJQ7puWS47Uk0RnXgZt7IlBn8,Q491126,geoId/26043,US,United States of America,MI,Michigan,26043,Dickinson County,US,USA,2,1,0,65,2,,,25424,12664,12760,2709,2886,2578,2817,2752,4012,3860,2221,1589,1798737,46.0,-87.87,2013,79.9,,,,,,,7.24,20.0,7.58,,5.86,8.96,,,,6.55,,,,,18.62,,6.21,,5.17,33.79,,6.89,5.86,,16.87037,14.54321,19.462963,7.450667,12.962963,78.293576
US_MI_26043,2020-08-30,ChIJQ7puWS47Uk0RnXgZt7IlBn8,Q491126,geoId/26043,US,United States of America,MI,Michigan,26043,Dickinson County,US,USA,2,0,0,65,2,,,25424,12664,12760,2709,2886,2578,2817,2752,4012,3860,2221,1589,1798737,46.0,-87.87,2013,79.9,,,,,,,7.57,12.18,8.23,,7.24,8.23,,,5.6,,4.94,,6.92,5.27,14.49,5.27,6.92,4.61,6.26,34.24,,6.92,,4.61,14.944444,11.549383,18.604938,0.084667,10.361111,75.845199
US_MI_26043,2020-08-31,ChIJQ7puWS47Uk0RnXgZt7IlBn8,Q491126,geoId/26043,US,United States of America,MI,Michigan,26043,Dickinson County,US,USA,2,0,0,65,2,,,25424,12664,12760,2709,2886,2578,2817,2752,4012,3860,2221,1589,1798737,46.0,-87.87,2013,79.9,,,,,,5.97,4.42,9.61,6.49,,6.23,4.42,3.64,8.31,4.16,3.64,3.64,,,5.97,14.02,5.45,4.42,4.67,4.67,33.5,3.9,4.42,4.42,4.67,16.469136,11.493827,21.117284,0.0,13.981481,84.257268
US_MI_26043,2020-09-01,ChIJQ7puWS47Uk0RnXgZt7IlBn8,Q491126,geoId/26043,US,United States of America,MI,Michigan,26043,Dickinson County,US,USA,2,0,0,65,2,,,25424,12664,12760,2709,2886,2578,2817,2752,4012,3860,2221,1589,1798737,46.0,-87.87,2013,79.9,,,,,,3.82,7.36,9.82,7.09,6.27,4.91,4.64,6.27,6.55,7.64,5.18,5.46,,,4.09,20.18,4.36,6.82,,,34.36,4.09,7.64,5.73,4.64,15.277778,10.308642,20.080247,0.903111,9.796296,71.162556
US_MI_26043,2020-09-02,ChIJQ7puWS47Uk0RnXgZt7IlBn8,Q491126,geoId/26043,US,United States of America,MI,Michigan,26043,Dickinson County,US,USA,2,1,0,66,2,,,25424,12664,12760,2709,2886,2578,2817,2752,4012,3860,2221,1589,1798737,46.0,-87.87,2013,79.9,,,,,,,6.27,7.09,4.91,5.18,5.45,7.9,,4.36,8.99,6.0,4.09,,,4.63,19.08,6.54,4.36,3.81,9.27,35.43,3.81,,8.18,3.81,17.851852,12.58642,23.493827,0.0,10.324074,61.6027
US_MI_26043,2020-09-03,ChIJQ7puWS47Uk0RnXgZt7IlBn8,Q491126,geoId/26043,US,United States of America,MI,Michigan,26043,Dickinson County,US,USA,2,1,0,67,2,,,25424,12664,12760,2709,2886,2578,2817,2752,4012,3860,2221,1589,1798737,46.0,-87.87,2013,79.9,,,,,,,4.01,10.43,8.29,5.61,5.61,,,5.08,6.95,,4.81,,3.74,6.68,19.78,6.68,7.49,4.01,4.28,31.81,3.74,8.29,4.81,5.61,16.808642,13.703704,21.320988,0.0,10.342593,66.194061
US_MI_26043,2020-09-04,ChIJQ7puWS47Uk0RnXgZt7IlBn8,Q491126,geoId/26043,US,United States of America,MI,Michigan,26043,Dickinson County,US,USA,2,0,0,67,2,,,25424,12664,12760,2709,2886,2578,2817,2752,4012,3860,2221,1589,1798737,46.0,-87.87,2013,79.9,,,,,,,5.87,11.74,10.19,4.94,5.56,5.25,,6.79,6.49,4.63,,4.32,4.32,6.18,22.24,7.1,5.56,,,35.21,,8.34,4.63,5.56,14.291667,9.201389,19.840278,0.580571,5.955556,58.011659
US_MI_26043,2020-09-05,ChIJQ7puWS47Uk0RnXgZt7IlBn8,Q491126,geoId/26043,US,United States of America,MI,Michigan,26043,Dickinson County,US,USA,2,0,0,67,2,,,25424,12664,12760,2709,2886,2578,2817,2752,4012,3860,2221,1589,1798737,46.0,-87.87,2013,79.9,,,,,,5.58,,16.05,4.88,,6.63,7.33,,6.28,6.63,,,,,,18.84,,5.93,,4.88,31.06,,9.77,5.93,,14.868056,9.555556,20.666667,0.1905,6.844444,59.00303
US_MI_26043,2020-09-06,ChIJQ7puWS47Uk0RnXgZt7IlBn8,Q491126,geoId/26043,US,United States of America,MI,Michigan,26043,Dickinson County,US,USA,2,0,0,67,2,,,25424,12664,12760,2709,2886,2578,2817,2752,4012,3860,2221,1589,1798737,46.0,-87.87,2013,79.9,,,,,,,,11.92,10.31,,,14.49,6.12,,,4.51,,,,,13.53,4.83,9.02,,4.51,26.09,,6.12,6.44,,15.770833,10.159722,21.784722,0.0,11.077778,74.161207
US_MI_26043,2020-09-07,ChIJQ7puWS47Uk0RnXgZt7IlBn8,Q491126,geoId/26043,US,United States of America,MI,Michigan,26043,Dickinson County,US,USA,2,2,0,69,2,,,25424,12664,12760,2709,2886,2578,2817,2752,4012,3860,2221,1589,1798737,46.0,-87.87,2013,79.9,,,,,,,5.53,9.53,6.76,,4.61,11.37,6.46,,4.3,,5.53,,,5.22,22.44,5.84,7.99,,,35.35,,5.84,11.37,,15.965278,11.833333,20.055556,0.0,8.433333,61.043975
US_MI_26043,2020-09-08,ChIJQ7puWS47Uk0RnXgZt7IlBn8,Q491126,geoId/26043,US,United States of America,MI,Michigan,26043,Dickinson County,US,USA,2,1,0,70,2,,,25424,12664,12760,2709,2886,2578,2817,2752,4012,3860,2221,1589,1798737,46.0,-87.87,2013,79.9,,,,,,4.74,7.37,10.53,8.69,4.74,4.21,,,5.0,6.84,4.48,,4.21,,,17.9,6.05,3.95,4.74,3.69,27.91,,5.53,3.69,,10.469136,7.555556,13.234568,0.0,5.777778,73.471135
US_MI_26043,2020-09-09,ChIJQ7puWS47Uk0RnXgZt7IlBn8,Q491126,geoId/26043,US,United States of America,MI,Michigan,26043,Dickinson County,US,USA,2,0,0,70,2,,,25424,12664,12760,2709,2886,2578,2817,2752,4012,3860,2221,1589,1798737,46.0,-87.87,2013,79.9,,,,,,,,10.89,9.37,6.59,8.36,11.91,,,6.08,,4.81,,3.8,6.84,22.29,4.56,6.33,,4.56,38.51,5.07,5.07,5.83,4.05,9.277778,7.950617,11.308642,0.127,6.324074,84.065807
US_MI_26043,2020-09-10,ChIJQ7puWS47Uk0RnXgZt7IlBn8,Q491126,geoId/26043,US,United States of America,MI,Michigan,26043,Dickinson County,US,USA,2,0,0,70,2,,,25424,12664,12760,2709,2886,2578,2817,2752,4012,3860,2221,1589,1798737,46.0,-87.87,2013,79.9,,,,,,,6.83,10.76,5.25,6.3,6.3,7.35,3.94,,7.09,,,5.25,,5.51,20.21,4.46,6.83,,7.09,28.62,,7.61,7.35,3.94,9.253086,5.345679,14.320988,2.76225,5.601852,79.885288
US_MI_26043,2020-09-11,ChIJQ7puWS47Uk0RnXgZt7IlBn8,Q491126,geoId/26043,US,United States of America,MI,Michigan,26043,Dickinson County,US,USA,2,3,0,73,2,,,25424,12664,12760,2709,2886,2578,2817,2752,4012,3860,2221,1589,1798737,46.0,-87.87,2013,79.9,-7,,,-22,,4.14,4.41,12.41,6.34,4.69,4.41,6.07,,5.24,6.62,,,,,4.96,16.27,6.62,5.51,,4.69,31.16,,4.96,7.17,5.24,10.234568,3.641975,17.58642,0.028222,5.851852,75.02125
US_MI_26043,2020-09-12,ChIJQ7puWS47Uk0RnXgZt7IlBn8,Q491126,geoId/26043,US,United States of America,MI,Michigan,26043,Dickinson County,US,USA,2,0,0,73,2,,,25424,12664,12760,2709,2886,2578,2817,2752,4012,3860,2221,1589,1798737,46.0,-87.87,2013,79.9,-4,,,-11,,5.33,5.02,13.49,6.59,,4.39,6.59,,5.02,5.96,5.65,5.02,,,4.39,18.83,,8.47,,,27.61,4.39,5.33,4.39,5.96,13.969136,11.87037,16.030864,2.413,12.5,90.405806
US_MI_26043,2020-09-13,ChIJQ7puWS47Uk0RnXgZt7IlBn8,Q491126,geoId/26043,US,United States of America,MI,Michigan,26043,Dickinson County,US,USA,2,0,0,73,2,,,25424,12664,12760,2709,2886,2578,2817,2752,4012,3860,2221,1589,1798737,46.0,-87.87,2013,79.9,0,,,-6,,,7.01,9.24,6.69,,6.38,9.24,5.1,5.42,6.06,6.69,4.46,7.97,,,17.53,7.33,7.01,,,35.7,,,4.46,5.1,16.074074,13.265432,19.901235,6.886222,12.453704,78.702531
US_MI_26043,2020-09-14,ChIJQ7puWS47Uk0RnXgZt7IlBn8,Q491126,geoId/26043,US,United States of America,MI,Michigan,26043,Dickinson County,US,USA,2,2,0,75,2,,,25424,12664,12760,2709,2886,2578,2817,2752,4012,3860,2221,1589,1798737,46.0,-87.87,2013,79.9,5,14,,-19,,5.8,6.59,10.82,6.33,6.59,9.5,7.65,,5.8,9.5,,5.28,6.59,5.28,3.69,18.99,,6.86,3.96,3.96,35.88,5.28,6.33,6.33,,11.635802,6.308642,17.166667,0.310444,7.435185,76.20037
US_MI_26043,2020-09-15,ChIJQ7puWS47Uk0RnXgZt7IlBn8,Q491126,geoId/26043,US,United States of America,MI,Michigan,26043,Dickinson County,US,USA,2,3,0,78,2,,,25424,12664,12760,2709,2886,2578,2817,2752,4012,3860,2221,1589,1798737,46.0,-87.87,2013,79.9,4,7,,-18,,5.29,,8.99,9.78,4.5,,6.87,4.5,5.02,7.14,,,4.76,,5.55,23.53,6.35,4.23,,4.76,38.87,3.97,5.02,4.23,5.02,17.246914,12.160494,24.253086,0.028222,12.407407,72.885184
US_MI_26043,2020-09-16,ChIJQ7puWS47Uk0RnXgZt7IlBn8,Q491126,geoId/26043,US,United States of America,MI,Michigan,26043,Dickinson County,US,USA,2,5,0,83,2,,,25424,12664,12760,2709,2886,2578,2817,2752,4012,3860,2221,1589,1798737,46.0,-87.87,2013,79.9,5,13,,-16,,,,14.06,5.62,8.18,5.37,8.44,3.58,4.86,7.16,3.83,7.42,,,8.95,22.5,6.39,7.16,7.67,6.39,40.14,,6.9,6.39,,17.055556,14.018519,21.580247,0.169333,12.953704,76.095705
US_MI_26043,2020-09-17,ChIJQ7puWS47Uk0RnXgZt7IlBn8,Q491126,geoId/26043,US,United States of America,MI,Michigan,26043,Dickinson County,US,USA,2,6,0,89,2,,,25424,12664,12760,2709,2886,2578,2817,2752,4012,3860,2221,1589,1798737,46.0,-87.87,2013,79.9,3,18,,-21,,,6.34,10.31,5.82,6.34,4.23,10.04,5.82,4.76,7.93,4.23,4.49,,,7.14,23.26,6.34,6.08,,5.82,36.74,4.49,6.08,5.02,4.49,10.030864,5.709877,14.839506,0.028222,4.537037,69.574636
US_MI_26043,2020-09-18,ChIJQ7puWS47Uk0RnXgZt7IlBn8,Q491126,geoId/26043,US,United States of America,MI,Michigan,26043,Dickinson County,US,USA,2,4,0,93,2,,,25424,12664,12760,2709,2886,2578,2817,2752,4012,3860,2221,1589,1798737,46.0,-87.87,2013,79.9,-5,,,-19,,4.3,6.18,9.68,5.38,,6.72,9.41,4.3,6.18,5.11,,3.76,4.57,,6.72,16.93,4.57,6.18,,4.03,32.79,,7.53,4.3,4.3,7.623457,1.962963,12.987654,0.0,0.009259,60.521377
US_MI_26043,2020-09-19,ChIJQ7puWS47Uk0RnXgZt7IlBn8,Q491126,geoId/26043,US,United States of America,MI,Michigan,26043,Dickinson County,US,USA,2,4,0,97,2,,,25424,12664,12760,2709,2886,2578,2817,2752,4012,3860,2221,1589,1798737,46.0,-87.87,2013,79.9,6,,,-8,,,7.02,13.34,8.07,,5.27,10.18,,,7.02,4.92,,6.32,,10.18,20.36,6.32,9.13,,,34.76,,7.02,7.02,5.97,9.141975,2.450617,16.246914,0.0,2.851852,65.405332
US_MI_26043,2020-09-20,ChIJQ7puWS47Uk0RnXgZt7IlBn8,Q491126,geoId/26043,US,United States of America,MI,Michigan,26043,Dickinson County,US,USA,2,0,0,97,2,,,25424,12664,12760,2709,2886,2578,2817,2752,4012,3860,2221,1589,1798737,46.0,-87.87,2013,79.9,2,,,-4,,5.15,5.47,12.23,9.01,5.15,4.51,11.59,5.47,5.47,8.05,,,5.15,6.44,5.79,16.74,5.79,7.08,,,36.37,4.51,9.33,5.15,,13.814815,9.438272,18.506173,0.0,8.138889,70.283189
US_MI_26043,2020-09-21,ChIJQ7puWS47Uk0RnXgZt7IlBn8,Q491126,geoId/26043,US,United States of America,MI,Michigan,26043,Dickinson County,US,USA,2,11,0,108,2,,,25424,12664,12760,2709,2886,2578,2817,2752,4012,3860,2221,1589,1798737,46.0,-87.87,2013,79.9,0,18,,-19,,5.38,5.38,11.28,7.18,,6.15,11.28,5.89,5.64,7.43,4.87,6.92,4.61,,5.64,16.15,6.66,5.38,3.59,4.87,30.75,,6.92,6.15,4.61,15.796296,12.259259,20.407407,0.0,9.12037,66.27877
US_MI_26043,2020-09-22,ChIJQ7puWS47Uk0RnXgZt7IlBn8,Q491126,geoId/26043,US,United States of America,MI,Michigan,26043,Dickinson County,US,USA,2,7,0,115,2,,,25424,12664,12760,2709,2886,2578,2817,2752,4012,3860,2221,1589,1798737,46.0,-87.87,2013,79.9,1,9,,-19,,,6.45,10.48,11.29,5.38,5.64,12.63,5.11,4.84,7.53,4.3,5.91,3.76,,7.53,21.77,6.18,4.3,,5.64,31.45,4.57,5.38,9.68,5.11,17.388889,12.32716,23.67284,0.15875,11.212963,68.673331
US_MI_26043,2020-09-23,ChIJQ7puWS47Uk0RnXgZt7IlBn8,Q491126,geoId/26043,US,United States of America,MI,Michigan,26043,Dickinson County,US,USA,2,-1,0,114,2,,,25424,12664,12760,2709,2886,2578,2817,2752,4012,3860,2221,1589,1798737,46.0,-87.87,2013,79.9,-1,15,,-19,3,3.95,5.27,11.06,7.9,4.74,5.0,8.16,,4.48,10.01,,4.21,3.69,4.74,5.53,21.07,5.53,5.0,4.48,6.06,37.4,3.95,6.06,,,16.574074,9.654321,25.203704,0.0,12.462963,75.831349
US_MI_26043,2020-09-24,ChIJQ7puWS47Uk0RnXgZt7IlBn8,Q491126,geoId/26043,US,United States of America,MI,Michigan,26043,Dickinson County,US,USA,2,9,0,123,2,,,25424,12664,12760,2709,2886,2578,2817,2752,4012,3860,2221,1589,1798737,46.0,-87.87,2013,79.9,5,14,,-19,5,,4.36,9.99,7.68,3.84,4.1,9.99,6.4,5.12,12.3,,4.61,,3.84,6.15,17.42,,5.38,4.36,,38.68,,4.61,4.87,,15.358025,12.611111,19.481481,4.261556,13.259259,86.807874
US_MI_26043,2020-09-25,ChIJQ7puWS47Uk0RnXgZt7IlBn8,Q491126,geoId/26043,US,United States of America,MI,Michigan,26043,Dickinson County,US,USA,2,5,0,128,2,,,25424,12664,12760,2709,2886,2578,2817,2752,4012,3860,2221,1589,1798737,46.0,-87.87,2013,79.9,-6,,,-19,2,,6.85,16.07,5.8,4.48,4.21,7.38,,3.95,5.27,,3.69,,,7.11,21.34,,7.38,,5.27,32.93,3.69,5.27,5.01,4.21,17.209877,13.950617,23.308642,3.429,14.675926,85.56727
US_MI_26043,2020-09-26,ChIJQ7puWS47Uk0RnXgZt7IlBn8,Q491126,geoId/26043,US,United States of America,MI,Michigan,26043,Dickinson County,US,USA,2,3,0,131,2,,,25424,12664,12760,2709,2886,2578,2817,2752,4012,3860,2221,1589,1798737,46.0,-87.87,2013,79.9,1,,,-4,,,,11.1,11.1,,4.71,11.1,7.4,,7.74,5.72,5.04,,5.04,,19.17,,7.4,5.38,5.38,31.61,,8.74,,,17.67284,15.080247,21.814815,1.382889,14.888889,83.181362
US_MI_26043,2020-09-27,ChIJQ7puWS47Uk0RnXgZt7IlBn8,Q491126,geoId/26043,US,United States of America,MI,Michigan,26043,Dickinson County,US,USA,2,0,0,131,2,,,25424,12664,12760,2709,2886,2578,2817,2752,4012,3860,2221,1589,1798737,46.0,-87.87,2013,79.9,7,,,-5,,,5.01,11.27,13.15,4.7,6.58,11.9,5.32,8.14,5.32,4.7,4.38,,,,21.61,,11.27,5.95,4.38,38.52,,7.2,5.64,,16.537037,14.432099,19.919753,8.636,13.842593,84.555342
US_MI_26043,2020-09-28,ChIJQ7puWS47Uk0RnXgZt7IlBn8,Q491126,geoId/26043,US,United States of America,MI,Michigan,26043,Dickinson County,US,USA,2,12,0,143,2,,,25424,12664,12760,2709,2886,2578,2817,2752,4012,3860,2221,1589,1798737,46.0,-87.87,2013,79.9,-10,11,,-19,7,3.57,3.83,7.4,7.4,,7.14,8.42,5.61,7.4,8.16,,3.57,3.57,5.87,6.12,22.96,7.14,6.63,4.08,,37.0,,4.85,5.87,3.57,12.135802,10.067901,15.691358,0.108857,9.62963,86.351881
US_MI_26043,2020-09-29,ChIJQ7puWS47Uk0RnXgZt7IlBn8,Q491126,geoId/26043,US,United States of America,MI,Michigan,26043,Dickinson County,US,USA,2,16,0,159,2,,,25424,12664,12760,2709,2886,2578,2817,2752,4012,3860,2221,1589,1798737,46.0,-87.87,2013,79.9,-2,13,,-19,5,,4.11,11.82,7.2,4.37,4.37,9.51,6.43,6.43,11.05,,,4.11,,5.91,25.45,4.37,5.4,4.11,5.14,25.45,4.88,5.91,,4.63,10.679012,8.018519,13.790123,2.06375,7.75,84.12361
US_MI_26043,2020-09-30,ChIJQ7puWS47Uk0RnXgZt7IlBn8,Q491126,geoId/26043,US,United States of America,MI,Michigan,26043,Dickinson County,US,USA,2,15,0,174,2,,,25424,12664,12760,2709,2886,2578,2817,2752,4012,3860,2221,1589,1798737,46.0,-87.87,2013,79.9,-7,19,,-20,4,,5.47,10.42,6.51,4.95,4.43,13.28,,,6.25,,3.65,3.91,,4.95,19.79,5.47,5.73,,,31.51,,7.55,5.99,4.43,10.277778,7.561728,13.154321,0.889,7.712963,85.070142
US_MI_26043,2020-10-01,ChIJQ7puWS47Uk0RnXgZt7IlBn8,Q491126,geoId/26043,US,United States of America,MI,Michigan,26043,Dickinson County,US,USA,2,9,0,183,2,,,25424,12664,12760,2709,2886,2578,2817,2752,4012,3860,2221,1589,1798737,46.0,-87.87,2013,79.9,5,25,,-19,3,,7.55,5.21,8.34,4.95,5.47,7.55,3.65,,4.69,4.69,4.69,,,5.21,21.1,,,,,35.17,,6.77,5.21,,7.919753,5.345679,10.962963,1.451429,4.342593,80.162359
US_MI_26043,2020-10-02,ChIJQ7puWS47Uk0RnXgZt7IlBn8,Q491126,geoId/26043,US,United States of America,MI,Michigan,26043,Dickinson County,US,USA,2,16,0,199,2,,,25424,12664,12760,2709,2886,2578,2817,2752,4012,3860,2221,1589,1798737,46.0,-87.87,2013,79.9,-3,,,-17,5,5.22,4.7,10.18,8.35,,,8.61,4.7,8.09,5.22,,,5.74,,3.91,22.96,3.65,3.65,4.43,3.91,33.4,4.17,4.96,,4.96,4.308642,1.191358,8.259259,0.677333,0.425926,78.778751
US_MI_26043,2020-10-03,ChIJQ7puWS47Uk0RnXgZt7IlBn8,Q491126,geoId/26043,US,United States of America,MI,Michigan,26043,Dickinson County,US,USA,2,12,0,211,2,,,25424,12664,12760,2709,2886,2578,2817,2752,4012,3860,2221,1589,1798737,46.0,-87.87,2013,79.9,4,,,-7,,,6.57,8.87,7.23,4.93,,9.53,,,6.57,,7.55,4.6,,4.93,20.04,,6.24,5.58,,27.92,5.91,5.26,,,5.012346,2.308642,7.839506,0.79375,1.694444,79.738716
US_MI_26043,2020-10-04,ChIJQ7puWS47Uk0RnXgZt7IlBn8,Q491126,geoId/26043,US,United States of America,MI,Michigan,26043,Dickinson County,US,USA,2,0,0,211,2,,,25424,12664,12760,2709,2886,2578,2817,2752,4012,3860,2221,1589,1798737,46.0,-87.87,2013,79.9,7,,,-5,,,8.83,5.68,8.2,,6.62,7.88,5.36,,5.68,,7.88,5.68,,5.68,16.08,6.62,5.36,,,37.21,,6.31,,,5.783951,2.555556,9.080247,0.108857,1.351852,74.584991
US_MI_26043,2020-10-05,ChIJQ7puWS47Uk0RnXgZt7IlBn8,Q491126,geoId/26043,US,United States of America,MI,Michigan,26043,Dickinson County,US,USA,2,4,0,215,2,,,25424,12664,12760,2709,2886,2578,2817,2752,4012,3860,2221,1589,1798737,46.0,-87.87,2013,79.9,-2,22,,-21,4,,6.11,12.74,8.15,5.09,4.08,10.19,4.08,4.84,6.62,,4.08,6.62,,7.13,22.67,5.09,6.88,3.57,5.09,36.17,3.82,4.08,6.88,4.58,7.54321,1.5,15.141975,0.028222,1.583333,66.953587
US_MI_26043,2020-10-06,ChIJQ7puWS47Uk0RnXgZt7IlBn8,Q491126,geoId/26043,US,United States of America,MI,Michigan,26043,Dickinson County,US,USA,2,23,1,238,3,,,25424,12664,12760,2709,2886,2578,2817,2752,4012,3860,2221,1589,1798737,46.0,-87.87,2013,79.9,-10,11,,-21,4,,6.13,10.47,7.66,5.62,5.11,10.73,7.15,5.11,5.62,4.34,4.6,5.87,,4.09,24.77,5.36,3.83,4.85,4.34,33.2,,4.6,5.11,3.83,12.993827,7.314815,19.049383,0.0,5.555556,61.474033
US_MI_26043,2020-10-07,ChIJQ7puWS47Uk0RnXgZt7IlBn8,Q491126,geoId/26043,US,United States of America,MI,Michigan,26043,Dickinson County,US,USA,2,5,0,243,3,,,25424,12664,12760,2709,2886,2578,2817,2752,4012,3860,2221,1589,1798737,46.0,-87.87,2013,79.9,-1,18,,-17,4,5.68,6.71,6.97,6.45,5.16,,9.03,,3.87,9.81,,4.64,4.13,4.9,4.13,15.22,7.74,5.93,5.42,,33.55,3.87,6.19,6.97,5.42,12.049383,8.722222,15.796296,0.53975,6.925926,71.097422
US_MI_26043,2020-10-08,ChIJQ7puWS47Uk0RnXgZt7IlBn8,Q491126,geoId/26043,US,United States of America,MI,Michigan,26043,Dickinson County,US,USA,2,16,1,259,4,,,25424,12664,12760,2709,2886,2578,2817,2752,4012,3860,2221,1589,1798737,46.0,-87.87,2013,79.9,0,21,,-19,3,,5.25,8.92,8.66,4.46,,9.19,6.04,6.56,9.45,,6.04,,4.72,4.72,22.83,4.46,,6.04,4.46,27.55,4.2,4.46,4.72,5.25,9.58642,4.864198,15.067901,0.0,3.305556,65.866438
US_MI_26043,2020-10-09,ChIJQ7puWS47Uk0RnXgZt7IlBn8,Q491126,geoId/26043,US,United States of America,MI,Michigan,26043,Dickinson County,US,USA,2,3,1,262,5,,,25424,12664,12760,2709,2886,2578,2817,2752,4012,3860,2221,1589,1798737,46.0,-87.87,2013,79.9,-7,,,-23,6,4.71,4.71,8.84,9.42,4.42,,6.48,5.01,5.3,8.54,5.89,7.66,,,7.07,17.96,7.36,5.01,6.48,6.18,31.21,,6.77,4.42,,12.617284,5.351852,21.703704,0.028222,7.546296,70.433359
