location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,new_confirmed_age_0,new_confirmed_age_1,new_confirmed_age_2,new_confirmed_age_3,new_confirmed_age_4,new_confirmed_age_5,new_confirmed_age_6,new_confirmed_age_7,new_confirmed_age_8,new_confirmed_age_9,cumulative_confirmed_age_0,cumulative_confirmed_age_1,cumulative_confirmed_age_2,cumulative_confirmed_age_3,cumulative_confirmed_age_4,cumulative_confirmed_age_5,cumulative_confirmed_age_6,cumulative_confirmed_age_7,cumulative_confirmed_age_8,cumulative_confirmed_age_9,new_deceased_age_0,new_deceased_age_1,new_deceased_age_2,new_deceased_age_3,new_deceased_age_4,new_deceased_age_5,new_deceased_age_6,new_deceased_age_7,new_deceased_age_8,new_deceased_age_9,cumulative_deceased_age_0,cumulative_deceased_age_1,cumulative_deceased_age_2,cumulative_deceased_age_3,cumulative_deceased_age_4,cumulative_deceased_age_5,cumulative_deceased_age_6,cumulative_deceased_age_7,cumulative_deceased_age_8,cumulative_deceased_age_9,new_hospitalized_patients_age_0,new_hospitalized_patients_age_1,new_hospitalized_patients_age_2,new_hospitalized_patients_age_3,new_hospitalized_patients_age_4,new_hospitalized_patients_age_5,new_hospitalized_patients_age_6,new_hospitalized_patients_age_7,new_hospitalized_patients_age_8,new_hospitalized_patients_age_9,cumulative_hospitalized_patients_age_0,cumulative_hospitalized_patients_age_1,cumulative_hospitalized_patients_age_2,cumulative_hospitalized_patients_age_3,cumulative_hospitalized_patients_age_4,cumulative_hospitalized_patients_age_5,cumulative_hospitalized_patients_age_6,cumulative_hospitalized_patients_age_7,cumulative_hospitalized_patients_age_8,cumulative_hospitalized_patients_age_9,age_bin_0,age_bin_1,age_bin_2,age_bin_3,age_bin_4,age_bin_5,age_bin_6,age_bin_7,age_bin_8,age_bin_9,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_parks,mobility_workplaces,mobility_residential,search_trends_abdominal_pain,search_trends_acne,search_trends_allergy,search_trends_anxiety,search_trends_arthritis,search_trends_back_pain,search_trends_bleeding,search_trends_common_cold,search_trends_cough,search_trends_depression,search_trends_diabetes,search_trends_diarrhea,search_trends_fatigue,search_trends_fever,search_trends_gastroesophageal_reflux_disease,search_trends_headache,search_trends_hypertension,search_trends_infection,search_trends_inflammation,search_trends_itch,search_trends_major_depressive_disorder,search_trends_migraine,search_trends_obesity,search_trends_pain,search_trends_skin_condition,search_trends_skin_rash,search_trends_swelling,search_trends_type_2_diabetes,search_trends_urinary_tract_infection,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,snowfall_mm,dew_point,relative_humidity
US_GA_13111,2021-06-06,ChIJmUkMlOijX4gR7dXnPZaSi_U,Q493079,geoId/13111,US,United States of America,GA,Georgia,13111,Fannin County,US,USA,2,2,0,2420,74,21,3623,0,0,0,0,0,1,0,1,0,0,22,34,130,300,240,272,375,367,263,148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,7,15,34,0,0,0,0,0,0,0,0,0,0,1,0,0,6,7,11,24,41,47,46,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,25332,12259,13073,2135,2555,2285,2268,2616,3810,4873,3258,1532,532848,34.86,-84.32,1014,75.825,27,,113,-4,,,5.66,15.09,9.43,8.35,4.58,4.04,4.85,6.2,4.85,9.16,4.58,6.74,4.04,,5.39,9.7,16.44,8.08,15.09,5.66,4.58,8.08,42.84,5.12,10.78,9.16,7.01,5.66,23.372222,19.727778,29.005556,6.561667,,20.15,82.269073
US_GA_13111,2021-06-07,ChIJmUkMlOijX4gR7dXnPZaSi_U,Q493079,geoId/13111,US,United States of America,GA,Georgia,13111,Fannin County,US,USA,2,3,0,2423,74,1,3624,0,0,0,0,0,0,2,1,0,0,22,34,130,300,240,272,377,368,263,148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,7,15,34,0,0,0,0,0,0,0,0,0,0,1,0,0,6,7,11,24,41,47,46,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,25332,12259,13073,2135,2555,2285,2268,2616,3810,4873,3258,1532,532848,34.86,-84.32,1014,75.825,27,,,-15,3,6.42,8.56,17.93,5.89,8.29,6.69,6.42,7.76,4.01,4.01,12.58,4.28,4.55,,,5.89,10.17,21.14,7.49,15.25,5.62,4.82,5.08,44.69,5.89,11.77,6.16,7.22,5.62,23.872222,20.483333,29.061111,4.064,,20.694444,82.512954
US_GA_13111,2021-06-08,ChIJmUkMlOijX4gR7dXnPZaSi_U,Q493079,geoId/13111,US,United States of America,GA,Georgia,13111,Fannin County,US,USA,2,0,0,2423,74,22,3646,0,0,0,0,0,0,0,-1,0,0,22,34,130,300,240,272,377,367,263,148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,7,15,34,0,0,0,0,0,0,0,0,0,0,1,0,0,6,7,11,24,41,47,46,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,25332,12259,13073,2135,2555,2285,2268,2616,3810,4873,3258,1532,532848,34.86,-84.32,1014,75.825,32,53,,-16,2,6.22,7.07,17.24,7.07,7.63,6.5,,7.91,4.8,6.22,11.87,5.65,5.94,,5.94,,14.13,26.0,8.2,12.44,,7.91,6.22,48.9,6.5,11.59,9.04,7.91,,24.183333,20.544444,29.894444,5.225143,,20.411111,79.624681
US_GA_13111,2021-06-09,ChIJmUkMlOijX4gR7dXnPZaSi_U,Q493079,geoId/13111,US,United States of America,GA,Georgia,13111,Fannin County,US,USA,2,9,0,2432,74,0,3646,0,0,0,1,0,1,2,1,1,0,22,34,130,301,240,273,379,368,264,148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,7,15,34,0,0,0,0,0,0,0,0,0,0,1,0,0,6,7,11,24,41,47,46,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,25332,12259,13073,2135,2555,2285,2268,2616,3810,4873,3258,1532,532848,34.86,-84.32,1014,75.825,33,50,,-16,2,4.18,8.07,15.04,8.63,5.57,8.63,4.73,8.35,6.13,4.73,11.7,,4.18,4.73,6.68,,10.86,25.06,5.85,14.76,4.46,,8.63,45.67,6.13,11.42,7.8,8.07,5.29,22.716667,19.738889,29.0,6.858,,20.194444,85.878194
US_GA_13111,2021-06-10,ChIJmUkMlOijX4gR7dXnPZaSi_U,Q493079,geoId/13111,US,United States of America,GA,Georgia,13111,Fannin County,US,USA,2,9,-1,2441,73,0,3646,0,0,1,3,1,3,0,1,-1,0,22,34,131,304,241,276,379,369,263,148,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,1,5,7,15,33,0,0,0,0,0,0,0,0,0,1,1,0,0,6,7,11,24,41,47,47,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,25332,12259,13073,2135,2555,2285,2268,2616,3810,4873,3258,1532,532848,34.86,-84.32,1014,75.825,26,52,,-17,3,6.88,7.43,12.93,11.28,5.5,5.5,,13.21,3.85,4.4,12.38,4.95,7.43,,4.13,,9.63,22.01,5.78,11.01,5.5,5.78,5.5,42.64,,12.93,7.7,7.7,4.68,23.005556,19.872222,28.066667,5.805714,,20.211111,84.426069
US_GA_13111,2021-06-11,ChIJmUkMlOijX4gR7dXnPZaSi_U,Q493079,geoId/13111,US,United States of America,GA,Georgia,13111,Fannin County,US,USA,2,4,0,2445,73,0,3646,0,0,0,0,1,0,1,0,1,0,22,34,131,304,242,276,380,369,264,148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,7,15,33,0,0,0,0,0,0,0,0,1,0,1,0,0,6,7,11,24,41,48,47,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,25332,12259,13073,2135,2555,2285,2268,2616,3810,4873,3258,1532,532848,34.86,-84.32,1014,75.825,23,48,,-13,4,6.08,10.84,15.07,7.4,8.46,8.2,,5.02,,,10.84,,4.5,,8.99,5.02,10.31,19.3,8.99,15.6,,3.7,5.82,41.78,4.5,16.66,7.67,6.35,5.55,23.4,20.477778,28.594444,7.692571,,20.85,85.715096
US_GA_13111,2021-06-12,ChIJmUkMlOijX4gR7dXnPZaSi_U,Q493079,geoId/13111,US,United States of America,GA,Georgia,13111,Fannin County,US,USA,2,0,0,2445,73,0,3646,0,0,0,0,1,-1,0,0,0,0,22,34,131,304,243,275,380,369,264,148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,7,15,33,0,0,0,0,0,0,1,-1,0,0,1,0,0,6,7,11,25,40,48,47,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,25332,12259,13073,2135,2555,2285,2268,2616,3810,4873,3258,1532,532848,34.86,-84.32,1014,75.825,28,,,1,,3.77,,16.7,8.08,4.04,5.92,,5.12,4.85,3.77,8.89,,4.58,,5.39,6.46,9.7,24.24,8.89,16.43,,4.58,,47.4,4.31,14.54,10.77,5.39,,25.288889,20.894444,31.233333,2.648857,,20.955556,77.206518
US_GA_13111,2021-06-13,ChIJmUkMlOijX4gR7dXnPZaSi_U,Q493079,geoId/13111,US,United States of America,GA,Georgia,13111,Fannin County,US,USA,2,1,0,2446,73,0,3646,0,0,0,1,0,0,0,0,0,0,22,34,131,305,243,275,380,369,264,148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,7,15,33,0,0,0,0,0,0,0,0,0,0,1,0,0,6,7,11,25,40,48,47,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,25332,12259,13073,2135,2555,2285,2268,2616,3810,4873,3258,1532,532848,34.86,-84.32,1014,75.825,35,,,-3,,4.43,6.37,17.16,6.64,4.15,5.81,3.87,4.43,,,9.41,,4.15,,6.64,,7.75,20.75,9.41,14.94,4.71,,,40.68,5.54,17.43,6.09,3.87,5.26,24.661111,18.994444,31.972222,0.889,,19.238889,72.008262
US_GA_13111,2021-06-14,ChIJmUkMlOijX4gR7dXnPZaSi_U,Q493079,geoId/13111,US,United States of America,GA,Georgia,13111,Fannin County,US,USA,2,0,0,2446,73,14,3660,0,0,0,1,0,0,0,0,0,0,22,34,131,306,243,275,380,369,264,148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,7,15,33,0,0,0,0,0,0,0,0,0,0,1,0,0,6,7,11,25,40,48,47,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,25332,12259,13073,2135,2555,2285,2268,2616,3810,4873,3258,1532,532848,34.86,-84.32,1014,75.825,32,,,-16,1,,6.44,13.42,6.98,6.71,6.71,5.37,7.25,,5.9,12.61,4.56,5.1,,5.37,3.76,10.47,21.74,8.32,12.61,4.56,,6.98,50.99,5.1,10.73,7.51,6.71,,26.466667,20.305556,33.094444,0.0254,,20.638889,70.514335
US_GA_13111,2021-06-15,ChIJmUkMlOijX4gR7dXnPZaSi_U,Q493079,geoId/13111,US,United States of America,GA,Georgia,13111,Fannin County,US,USA,2,4,0,2450,73,2,3662,0,0,0,0,0,1,0,0,0,0,22,34,131,306,243,276,380,369,264,148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,7,15,33,0,0,0,0,0,0,0,0,0,0,1,0,0,6,7,11,25,40,48,47,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,25332,12259,13073,2135,2555,2285,2268,2616,3810,4873,3258,1532,532848,34.86,-84.32,1014,75.825,40,54,,-17,2,3.83,8.2,14.75,10.66,7.38,6.01,5.46,8.74,4.64,4.64,7.65,4.92,4.37,,4.37,4.92,12.29,16.94,7.65,14.75,5.46,4.37,7.1,40.98,4.64,14.21,10.11,7.38,,24.655556,18.588889,31.366667,0.0,,15.416667,56.793858
US_GA_13111,2021-06-16,ChIJmUkMlOijX4gR7dXnPZaSi_U,Q493079,geoId/13111,US,United States of America,GA,Georgia,13111,Fannin County,US,USA,2,2,0,2452,73,0,3662,0,0,0,0,0,1,0,0,0,0,22,34,131,306,243,277,380,369,264,148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,7,15,33,0,0,0,0,0,0,0,-1,0,0,1,0,0,6,7,11,25,39,48,47,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,25332,12259,13073,2135,2555,2285,2268,2616,3810,4873,3258,1532,532848,34.86,-84.32,1014,75.825,44,36,,-18,2,6.02,6.57,16.7,8.49,9.86,6.02,,7.67,7.12,4.66,9.04,6.85,6.3,,4.66,6.3,9.31,20.26,7.67,15.34,,7.67,8.76,45.18,4.66,14.24,5.2,5.48,,22.255556,14.688889,29.594444,0.0,,12.294444,53.60528
US_GA_13111,2021-06-17,ChIJmUkMlOijX4gR7dXnPZaSi_U,Q493079,geoId/13111,US,United States of America,GA,Georgia,13111,Fannin County,US,USA,2,-1,0,2451,73,48,3710,0,0,0,0,0,0,0,0,0,0,22,34,131,306,243,277,380,369,264,148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,7,15,33,0,0,0,0,0,0,0,0,0,0,1,0,0,6,7,11,25,39,48,47,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,25332,12259,13073,2135,2555,2285,2268,2616,3810,4873,3258,1532,532848,34.86,-84.32,1014,75.825,44,20,,-17,2,5.71,7.61,17.13,7.61,7.34,10.06,3.81,8.97,4.35,,13.05,5.44,7.07,,4.08,,10.6,30.72,6.25,17.67,6.8,4.35,5.98,36.43,5.98,14.95,7.34,4.62,4.35,22.138889,13.366667,30.055556,0.0,,12.872222,55.971414
US_GA_13111,2021-06-18,ChIJmUkMlOijX4gR7dXnPZaSi_U,Q493079,geoId/13111,US,United States of America,GA,Georgia,13111,Fannin County,US,USA,2,3,0,2454,73,0,3710,0,0,0,0,0,0,2,2,0,-1,22,34,131,306,243,277,382,371,264,147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,7,15,33,0,0,0,0,0,0,0,0,0,0,1,0,0,6,7,11,25,39,48,47,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,25332,12259,13073,2135,2555,2285,2268,2616,3810,4873,3258,1532,532848,34.86,-84.32,1014,75.825,31,21,,-15,2,,5.6,15.19,5.33,,5.06,4.26,7.73,,,9.59,4.8,,,4.26,4.53,9.86,22.91,6.39,10.12,,,5.86,38.1,5.33,6.13,6.13,,6.13,23.5,14.422222,31.822222,0.0,,15.25,60.080988
US_GA_13111,2021-06-19,ChIJmUkMlOijX4gR7dXnPZaSi_U,Q493079,geoId/13111,US,United States of America,GA,Georgia,13111,Fannin County,US,USA,2,2,0,2456,73,1,3711,0,0,0,0,0,0,0,0,0,1,22,34,131,306,243,277,382,371,264,148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,7,15,33,0,0,0,0,0,0,0,0,0,0,1,0,0,6,7,11,25,39,48,47,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,25332,12259,13073,2135,2555,2285,2268,2616,3810,4873,3258,1532,532848,34.86,-84.32,1014,75.825,31,,,-2,,6.5,10.15,11.71,8.33,7.03,7.29,,6.5,5.98,7.29,6.76,,5.98,,,7.29,6.25,18.99,3.64,15.61,4.68,5.98,5.46,33.83,4.42,10.41,,,4.42,22.627778,17.283333,30.45,0.217714,,18.727778,78.866995
US_GA_13111,2021-06-20,ChIJmUkMlOijX4gR7dXnPZaSi_U,Q493079,geoId/13111,US,United States of America,GA,Georgia,13111,Fannin County,US,USA,2,0,0,2456,73,0,3711,0,0,0,0,0,0,0,0,0,0,22,34,131,306,243,277,382,371,264,148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,7,15,33,0,0,0,0,0,0,0,0,0,0,1,0,0,6,7,11,25,39,48,47,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,25332,12259,13073,2135,2555,2285,2268,2616,3810,4873,3258,1532,532848,34.86,-84.32,1014,75.825,34,,99,-6,,8.34,4.43,15.63,6.51,5.99,5.73,3.91,,,3.91,8.6,4.43,5.73,,,4.95,5.73,22.15,4.17,14.33,,4.69,,49.51,5.73,15.11,8.34,5.99,7.3,22.833333,19.055556,29.648148,31.115,,19.54321,82.070092
US_GA_13111,2021-06-21,ChIJmUkMlOijX4gR7dXnPZaSi_U,Q493079,geoId/13111,US,United States of America,GA,Georgia,13111,Fannin County,US,USA,2,0,0,2456,73,0,3711,0,0,0,0,0,0,0,1,0,0,22,34,131,306,243,277,382,372,264,148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,7,15,33,0,0,0,0,0,0,0,0,0,0,1,0,0,6,7,11,25,39,48,47,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,25332,12259,13073,2135,2555,2285,2268,2616,3810,4873,3258,1532,532848,34.86,-84.32,1014,75.825,29,,,-16,2,5.76,5.5,17.03,,4.72,5.76,,5.5,,,11.27,6.81,4.72,4.45,6.81,4.45,7.86,23.84,6.03,11.27,,5.76,,42.71,6.29,13.89,8.91,5.24,,25.17284,19.703704,31.574074,2.902857,,20.308642,74.550445
US_GA_13111,2021-06-22,ChIJmUkMlOijX4gR7dXnPZaSi_U,Q493079,geoId/13111,US,United States of America,GA,Georgia,13111,Fannin County,US,USA,2,6,0,2462,73,42,3753,0,0,-1,2,0,0,1,2,0,1,22,34,130,308,243,277,383,374,264,149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,7,15,33,0,0,0,0,0,0,0,1,0,1,1,0,0,6,7,11,25,40,48,48,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,25332,12259,13073,2135,2555,2285,2268,2616,3810,4873,3258,1532,532848,34.86,-84.32,1014,75.825,40,26,,-15,3,3.96,11.89,21.67,6.34,4.76,6.34,5.02,10.04,5.29,5.29,9.25,6.61,,,,,10.83,22.99,5.55,13.74,,,6.08,44.13,,11.1,9.25,5.29,4.23,22.572222,19.611111,27.661111,22.751143,,17.916667,75.29652
US_GA_13111,2021-06-23,ChIJmUkMlOijX4gR7dXnPZaSi_U,Q493079,geoId/13111,US,United States of America,GA,Georgia,13111,Fannin County,US,USA,2,3,0,2465,73,1,3754,0,0,0,0,0,1,1,2,0,0,22,34,130,308,243,278,384,376,264,149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,7,15,33,0,0,0,0,0,0,0,0,0,0,1,0,0,6,7,11,25,40,48,48,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,25332,12259,13073,2135,2555,2285,2268,2616,3810,4873,3258,1532,532848,34.86,-84.32,1014,75.825,34,21,,-15,1,4.64,9.02,20.22,10.38,7.38,8.47,5.46,9.02,,,13.39,4.1,4.37,5.46,6.28,,11.75,22.4,,16.39,,4.92,6.01,42.9,,10.11,9.29,4.1,4.64,20.383333,13.311111,28.677778,1.905,,14.433333,68.929076
US_GA_13111,2021-06-24,ChIJmUkMlOijX4gR7dXnPZaSi_U,Q493079,geoId/13111,US,United States of America,GA,Georgia,13111,Fannin County,US,USA,2,1,0,2466,73,2,3756,0,0,0,1,0,0,0,0,0,0,22,34,130,309,243,278,384,376,264,149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,7,15,33,0,0,0,0,0,0,0,0,0,0,1,0,0,6,7,11,25,40,48,48,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,25332,12259,13073,2135,2555,2285,2268,2616,3810,4873,3258,1532,532848,34.86,-84.32,1014,75.825,35,22,,-12,3,5.63,6.44,18.51,6.97,6.97,8.58,4.83,6.44,6.97,,6.71,5.37,4.56,,4.56,5.1,9.93,26.02,9.66,14.22,,8.05,4.02,50.16,5.63,16.1,4.83,3.76,4.29,22.738889,15.811111,28.488889,0.0,,16.738889,69.115834
US_GA_13111,2021-06-25,ChIJmUkMlOijX4gR7dXnPZaSi_U,Q493079,geoId/13111,US,United States of America,GA,Georgia,13111,Fannin County,US,USA,2,2,0,2468,73,0,3756,0,0,0,1,0,0,0,0,0,0,22,34,130,310,243,278,384,376,264,149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,7,15,33,0,0,0,0,0,0,0,0,0,0,1,0,0,6,7,11,25,40,48,48,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,25332,12259,13073,2135,2555,2285,2268,2616,3810,4873,3258,1532,532848,34.86,-84.32,1014,75.825,32,23,,-9,3,4.39,6.72,16.81,5.69,4.91,3.62,3.88,6.46,3.62,4.14,8.79,3.62,,,4.65,4.39,9.05,22.24,6.21,15.26,5.17,,5.69,40.08,,15.26,4.91,4.91,5.17,23.061111,17.438889,28.605556,0.0,,16.661111,67.473792
US_GA_13111,2021-06-26,ChIJmUkMlOijX4gR7dXnPZaSi_U,Q493079,geoId/13111,US,United States of America,GA,Georgia,13111,Fannin County,US,USA,2,1,0,2469,73,1,3757,0,0,0,0,0,0,0,0,0,0,22,34,130,310,243,278,384,376,264,149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,7,15,33,0,0,0,0,0,0,0,0,0,0,1,0,0,6,7,11,25,40,48,48,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,25332,12259,13073,2135,2555,2285,2268,2616,3810,4873,3258,1532,532848,34.86,-84.32,1014,75.825,34,,,1,,4.75,6.33,17.14,7.12,,5.28,,6.33,,5.01,12.13,5.8,4.48,,,5.28,7.38,16.88,5.01,19.78,3.69,3.96,,41.15,6.33,18.2,7.91,6.07,6.86,23.155556,16.583333,29.855556,0.0,,16.816667,67.781985
US_GA_13111,2021-06-27,ChIJmUkMlOijX4gR7dXnPZaSi_U,Q493079,geoId/13111,US,United States of America,GA,Georgia,13111,Fannin County,US,USA,2,1,0,2470,73,0,3757,0,0,0,0,0,0,0,0,1,0,22,34,130,310,243,278,384,376,265,149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,7,15,33,0,0,0,0,0,1,0,0,1,0,1,0,0,6,7,12,25,40,49,48,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,25332,12259,13073,2135,2555,2285,2268,2616,3810,4873,3258,1532,532848,34.86,-84.32,1014,75.825,41,,,3,,9.1,10.92,16.38,9.1,7.8,4.42,7.54,8.58,4.68,6.24,10.66,3.64,4.42,,,,10.14,22.88,6.5,20.02,4.68,3.64,4.94,42.65,,15.08,9.1,3.64,6.76,24.594444,19.033333,30.316667,0.907143,,20.394444,77.708341
US_GA_13111,2021-06-28,ChIJmUkMlOijX4gR7dXnPZaSi_U,Q493079,geoId/13111,US,United States of America,GA,Georgia,13111,Fannin County,US,USA,2,1,0,2471,73,2,3759,0,0,0,0,0,0,0,0,1,0,22,34,130,310,243,278,384,376,266,149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,7,15,33,0,0,0,0,0,0,0,0,0,0,1,0,0,6,7,12,25,40,49,48,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,25332,12259,13073,2135,2555,2285,2268,2616,3810,4873,3258,1532,532848,34.86,-84.32,1014,75.825,32,,,-10,-1,6.44,11.85,24.46,9.27,3.6,8.5,,3.6,,3.86,12.88,4.89,7.72,,,,8.24,27.04,5.92,16.22,,,5.41,43.52,3.86,13.65,9.27,5.41,3.86,25.344444,20.327778,31.561111,3.302,,20.466667,74.690991
US_GA_13111,2021-06-29,ChIJmUkMlOijX4gR7dXnPZaSi_U,Q493079,geoId/13111,US,United States of America,GA,Georgia,13111,Fannin County,US,USA,2,0,0,2471,73,85,3844,0,0,0,0,0,0,0,0,0,0,22,34,130,310,243,278,384,376,266,149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,7,15,33,0,0,0,0,0,0,0,0,0,0,1,0,0,6,7,12,25,40,49,48,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,25332,12259,13073,2135,2555,2285,2268,2616,3810,4873,3258,1532,532848,34.86,-84.32,1014,75.825,36,19,,-13,1,6.29,10.21,19.12,7.86,6.55,5.5,,8.12,,,11.26,5.76,4.19,,6.02,4.45,12.05,31.69,6.55,17.29,4.45,5.24,5.5,45.31,5.24,14.4,7.59,4.98,5.24,24.922222,20.938889,30.183333,0.92075,,20.588889,77.291213
US_GA_13111,2021-06-30,ChIJmUkMlOijX4gR7dXnPZaSi_U,Q493079,geoId/13111,US,United States of America,GA,Georgia,13111,Fannin County,US,USA,2,3,0,2474,73,20,3864,0,0,1,0,0,1,0,0,2,0,22,34,131,310,243,279,384,376,268,149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,7,15,33,0,0,0,0,0,0,0,0,1,0,1,0,0,6,7,12,25,40,50,48,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,25332,12259,13073,2135,2555,2285,2268,2616,3810,4873,3258,1532,532848,34.86,-84.32,1014,75.825,38,30,,-14,1,4.48,6.07,18.46,6.07,4.22,6.07,4.48,8.18,,5.01,12.4,7.65,,,,4.22,11.61,29.01,7.65,16.88,3.96,,8.7,38.51,4.22,12.92,8.18,5.8,7.65,24.611111,19.622222,30.622222,0.705556,,19.783333,75.075519
US_GA_13111,2021-07-01,ChIJmUkMlOijX4gR7dXnPZaSi_U,Q493079,geoId/13111,US,United States of America,GA,Georgia,13111,Fannin County,US,USA,2,2,0,2476,73,15,3879,0,0,0,0,0,0,0,3,0,0,22,34,131,310,243,279,384,379,268,149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,7,15,33,0,0,0,0,0,0,0,1,0,0,1,0,0,6,7,12,25,41,50,48,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,25332,12259,13073,2135,2555,2285,2268,2616,3810,4873,3258,1532,532848,34.86,-84.32,1014,75.825,41,32,,-11,1,8.05,9.12,21.47,6.44,9.66,6.44,4.29,7.78,6.17,6.17,11.27,6.44,6.17,,3.76,5.1,11.54,23.08,9.66,16.91,5.37,3.76,7.51,38.91,5.37,13.15,6.44,8.05,4.03,24.305556,19.688889,30.7,2.4765,,19.938889,76.898184
US_GA_13111,2021-07-02,ChIJmUkMlOijX4gR7dXnPZaSi_U,Q493079,geoId/13111,US,United States of America,GA,Georgia,13111,Fannin County,US,USA,2,2,0,2478,73,0,3879,0,0,0,0,1,1,0,0,0,0,22,34,131,310,244,280,384,379,268,149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,7,15,33,0,0,0,0,0,0,0,0,0,0,1,0,0,6,7,12,25,41,50,48,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,25332,12259,13073,2135,2555,2285,2268,2616,3810,4873,3258,1532,532848,34.86,-84.32,1014,75.825,29,41,,-13,6,3.5,7.0,17.5,6.75,6.0,6.5,,6.25,,,9.75,3.75,7.25,4.25,5.0,,9.25,20.26,5.25,14.25,,3.75,,39.01,,11.75,6.25,,,24.35,20.9,29.527778,5.515429,,20.472222,79.221529
