location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,mobility_retail_and_recreation,mobility_workplaces,search_trends_acne,search_trends_allergy,search_trends_common_cold,search_trends_diabetes,search_trends_infection,search_trends_itch,search_trends_pain,search_trends_skin_rash,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,snowfall_mm,dew_point,relative_humidity
US_KY_21161,2020-10-22,ChIJ56HEJr5QQYgRigJFzC4V0Xc,Q491112,geoId/21161,US,United States of America,KY,Kentucky,21161,Mason County,US,USA,2,1,0,161,2,,,17192,8338,8854,2217,2228,2066,1920,2142,2427,2221,1330,641,1846557,38.6,-83.83,639,75.24,2,-11,5.59,11.92,7.08,7.08,21.97,6.33,35.01,,18.4,12.961111,26.166667,0.1905,,15.018519,82.035352
US_KY_21161,2020-10-23,ChIJ56HEJr5QQYgRigJFzC4V0Xc,Q491112,geoId/21161,US,United States of America,KY,Kentucky,21161,Mason County,US,USA,2,5,0,166,2,,,17192,8338,8854,2217,2228,2066,1920,2142,2427,2221,1330,641,1846557,38.6,-83.83,639,75.24,2,-13,7.12,,,11.99,20.23,6.75,24.36,,19.154321,12.987654,26.808642,0.0,,15.270833,78.756026
US_KY_21161,2020-10-24,ChIJ56HEJr5QQYgRigJFzC4V0Xc,Q491112,geoId/21161,US,United States of America,KY,Kentucky,21161,Mason County,US,USA,2,-3,0,163,2,,,17192,8338,8854,2217,2228,2066,1920,2142,2427,2221,1330,641,1846557,38.6,-83.83,639,75.24,5,-5,7.33,,7.79,,21.07,10.08,38.93,10.53,10.916667,7.044444,22.894444,9.313333,,7.666667,80.649915
US_KY_21161,2020-10-25,ChIJ56HEJr5QQYgRigJFzC4V0Xc,Q491112,geoId/21161,US,United States of America,KY,Kentucky,21161,Mason County,US,USA,2,2,0,165,2,,,17192,8338,8854,2217,2228,2066,1920,2142,2427,2221,1330,641,1846557,38.6,-83.83,639,75.24,-1,-1,7.8,,8.71,,17.43,,36.69,,8.694444,6.561111,12.022222,0.211667,,5.302469,80.071894
US_KY_21161,2020-10-26,ChIJ56HEJr5QQYgRigJFzC4V0Xc,Q491112,geoId/21161,US,United States of America,KY,Kentucky,21161,Mason County,US,USA,2,1,0,166,2,,,17192,8338,8854,2217,2228,2066,1920,2142,2427,2221,1330,641,1846557,38.6,-83.83,639,75.24,2,-12,,,7.51,11.8,26.1,,46.48,,10.311111,7.966667,12.255556,0.254,,8.228395,87.283377
US_KY_21161,2020-10-27,ChIJ56HEJr5QQYgRigJFzC4V0Xc,Q491112,geoId/21161,US,United States of America,KY,Kentucky,21161,Mason County,US,USA,2,5,0,171,2,,,17192,8338,8854,2217,2228,2066,1920,2142,2427,2221,1330,641,1846557,38.6,-83.83,639,75.24,2,-14,,8.78,10.61,9.51,21.59,,32.2,,9.972222,7.744444,13.977778,0.366889,,7.666667,85.942964
US_KY_21161,2020-10-28,ChIJ56HEJr5QQYgRigJFzC4V0Xc,Q491112,geoId/21161,US,United States of America,KY,Kentucky,21161,Mason County,US,USA,2,5,0,176,2,,,17192,8338,8854,2217,2228,2066,1920,2142,2427,2221,1330,641,1846557,38.6,-83.83,639,75.24,0,-11,,10.27,7.61,6.46,26.24,6.46,37.64,,11.533333,8.788889,14.727778,0.112889,,9.740741,89.558236
US_KY_21161,2020-10-29,ChIJ56HEJr5QQYgRigJFzC4V0Xc,Q491112,geoId/21161,US,United States of America,KY,Kentucky,21161,Mason County,US,USA,2,3,0,179,2,,,17192,8338,8854,2217,2228,2066,1920,2142,2427,2221,1330,641,1846557,38.6,-83.83,639,75.24,-6,-13,5.97,6.37,,7.96,23.88,,27.46,,11.544444,8.611111,14.127778,21.916571,,10.734568,95.699863
US_KY_21161,2020-10-30,ChIJ56HEJr5QQYgRigJFzC4V0Xc,Q491112,geoId/21161,US,United States of America,KY,Kentucky,21161,Mason County,US,USA,2,3,0,182,2,,,17192,8338,8854,2217,2228,2066,1920,2142,2427,2221,1330,641,1846557,38.6,-83.83,639,75.24,2,-20,,8.03,,9.72,22.82,,38.88,,7.555556,5.35,11.716667,16.28775,,4.012346,78.253202
US_KY_21161,2020-10-31,ChIJ56HEJr5QQYgRigJFzC4V0Xc,Q491112,geoId/21161,US,United States of America,KY,Kentucky,21161,Mason County,US,USA,2,5,0,187,2,,,17192,8338,8854,2217,2228,2066,1920,2142,2427,2221,1330,641,1846557,38.6,-83.83,639,75.24,12,-11,,10.3,7.85,,26.0,,37.28,,5.605556,-0.6,14.155556,0.0254,,0.858025,71.653441
US_KY_21161,2020-11-01,ChIJ56HEJr5QQYgRigJFzC4V0Xc,Q491112,geoId/21161,US,United States of America,KY,Kentucky,21161,Mason County,US,USA,2,5,0,192,2,,,17192,8338,8854,2217,2228,2066,1920,2142,2427,2221,1330,641,1846557,38.6,-83.83,639,75.24,3,-7,,8.94,7.45,,24.32,9.93,32.27,8.44,9.855556,1.161111,13.527778,0.0,,1.555556,56.851367
US_KY_21161,2020-11-02,ChIJ56HEJr5QQYgRigJFzC4V0Xc,Q491112,geoId/21161,US,United States of America,KY,Kentucky,21161,Mason County,US,USA,2,2,0,194,2,,,17192,8338,8854,2217,2228,2066,1920,2142,2427,2221,1330,641,1846557,38.6,-83.83,639,75.24,-3,-19,7.32,8.18,10.77,,23.69,6.89,35.75,,2.816667,-2.883333,11.122222,0.0,,-6.5,50.31468
US_KY_21161,2020-11-03,ChIJ56HEJr5QQYgRigJFzC4V0Xc,Q491112,geoId/21161,US,United States of America,KY,Kentucky,21161,Mason County,US,USA,2,7,0,201,2,,,17192,8338,8854,2217,2228,2066,1920,2142,2427,2221,1330,641,1846557,38.6,-83.83,639,75.24,11,-22,,9.82,12.18,6.68,17.68,7.86,33.39,6.29,7.088889,-1.366667,17.316667,0.0,,-3.475309,46.994726
US_KY_21161,2020-11-04,ChIJ56HEJr5QQYgRigJFzC4V0Xc,Q491112,geoId/21161,US,United States of America,KY,Kentucky,21161,Mason County,US,USA,2,1,0,202,2,,,17192,8338,8854,2217,2228,2066,1920,2142,2427,2221,1330,641,1846557,38.6,-83.83,639,75.24,-3,-15,7.11,9.96,8.89,8.54,22.41,7.47,30.94,6.4,11.133333,2.472222,21.233333,0.0,,2.376543,55.615343
US_KY_21161,2020-11-05,ChIJ56HEJr5QQYgRigJFzC4V0Xc,Q491112,geoId/21161,US,United States of America,KY,Kentucky,21161,Mason County,US,USA,2,6,0,208,2,,,17192,8338,8854,2217,2228,2066,1920,2142,2427,2221,1330,641,1846557,38.6,-83.83,639,75.24,3,-14,,9.27,8.91,9.98,26.02,7.49,33.51,,12.444444,4.911111,20.527778,0.0,,4.685185,59.910176
US_KY_21161,2020-11-06,ChIJ56HEJr5QQYgRigJFzC4V0Xc,Q491112,geoId/21161,US,United States of America,KY,Kentucky,21161,Mason County,US,USA,2,11,0,219,2,,,17192,8338,8854,2217,2228,2066,1920,2142,2427,2221,1330,641,1846557,38.6,-83.83,639,75.24,1,-17,8.44,12.11,8.81,8.07,25.32,6.24,30.46,5.87,11.927778,4.094444,21.333333,0.0,,5.549383,65.586215
US_KY_21161,2020-11-07,ChIJ56HEJr5QQYgRigJFzC4V0Xc,Q491112,geoId/21161,US,United States of America,KY,Kentucky,21161,Mason County,US,USA,2,1,0,220,2,,,17192,8338,8854,2217,2228,2066,1920,2142,2427,2221,1330,641,1846557,38.6,-83.83,639,75.24,7,-7,,,8.68,,21.22,,35.21,,12.144444,3.188889,23.216667,0.0,,5.555556,64.883599
US_KY_21161,2020-11-08,ChIJ56HEJr5QQYgRigJFzC4V0Xc,Q491112,geoId/21161,US,United States of America,KY,Kentucky,21161,Mason County,US,USA,2,3,0,223,2,,,17192,8338,8854,2217,2228,2066,1920,2142,2427,2221,1330,641,1846557,38.6,-83.83,639,75.24,12,-1,,7.37,,10.13,14.27,6.91,39.59,6.91,15.305556,4.938889,26.1,0.0,,7.925926,62.445282
US_KY_21161,2020-11-09,ChIJ56HEJr5QQYgRigJFzC4V0Xc,Q491112,geoId/21161,US,United States of America,KY,Kentucky,21161,Mason County,US,USA,2,12,0,235,2,,,17192,8338,8854,2217,2228,2066,1920,2142,2427,2221,1330,641,1846557,38.6,-83.83,639,75.24,3,-17,5.56,11.49,6.3,8.89,22.23,8.15,35.58,7.78,16.938889,8.783333,26.111111,0.0,,10.061728,64.832178
US_KY_21161,2020-11-10,ChIJ56HEJr5QQYgRigJFzC4V0Xc,Q491112,geoId/21161,US,United States of America,KY,Kentucky,21161,Mason County,US,USA,2,7,0,242,2,,,17192,8338,8854,2217,2228,2066,1920,2142,2427,2221,1330,641,1846557,38.6,-83.83,639,75.24,4,-17,5.81,8.72,,7.99,23.25,10.17,32.7,,18.838889,11.111111,26.594444,0.0,,12.228395,65.89659
US_KY_21161,2020-11-11,ChIJ56HEJr5QQYgRigJFzC4V0Xc,Q491112,geoId/21161,US,United States of America,KY,Kentucky,21161,Mason County,US,USA,2,7,0,249,2,,,17192,8338,8854,2217,2228,2066,1920,2142,2427,2221,1330,641,1846557,38.6,-83.83,639,75.24,10,-19,,,6.59,9.16,28.58,8.79,40.3,7.69,15.988889,9.655556,25.05,12.7,,12.604938,80.676368
US_KY_21161,2020-11-12,ChIJ56HEJr5QQYgRigJFzC4V0Xc,Q491112,geoId/21161,US,United States of America,KY,Kentucky,21161,Mason County,US,USA,2,13,0,262,2,,,17192,8338,8854,2217,2228,2066,1920,2142,2427,2221,1330,641,1846557,38.6,-83.83,639,75.24,1,-14,7.37,9.95,7.37,8.11,22.86,5.9,33.92,5.9,6.266667,0.594444,16.072222,6.2484,,1.95679,74.2247
US_KY_21161,2020-11-13,ChIJ56HEJr5QQYgRigJFzC4V0Xc,Q491112,geoId/21161,US,United States of America,KY,Kentucky,21161,Mason County,US,USA,2,2,1,264,3,,,17192,8338,8854,2217,2228,2066,1920,2142,2427,2221,1330,641,1846557,38.6,-83.83,639,75.24,4,-15,,,,7.83,23.5,7.46,35.06,6.71,6.861111,0.838889,14.588889,0.0,,1.765432,70.604858
US_KY_21161,2020-11-14,ChIJ56HEJr5QQYgRigJFzC4V0Xc,Q491112,geoId/21161,US,United States of America,KY,Kentucky,21161,Mason County,US,USA,2,3,0,267,3,,,17192,8338,8854,2217,2228,2066,1920,2142,2427,2221,1330,641,1846557,38.6,-83.83,639,75.24,9,-7,,6.94,,6.94,19.9,,34.25,,5.205556,-1.372222,13.866667,0.0,,0.191358,70.848313
US_KY_21161,2020-11-15,ChIJ56HEJr5QQYgRigJFzC4V0Xc,Q491112,geoId/21161,US,United States of America,KY,Kentucky,21161,Mason County,US,USA,2,3,-1,270,2,,,17192,8338,8854,2217,2228,2066,1920,2142,2427,2221,1330,641,1846557,38.6,-83.83,639,75.24,5,0,,7.86,8.74,,22.72,7.43,27.09,,13.0,7.433333,16.755556,3.132667,,4.765432,57.730663
US_KY_21161,2020-11-16,ChIJ56HEJr5QQYgRigJFzC4V0Xc,Q491112,geoId/21161,US,United States of America,KY,Kentucky,21161,Mason County,US,USA,2,8,0,278,2,,,17192,8338,8854,2217,2228,2066,1920,2142,2427,2221,1330,641,1846557,38.6,-83.83,639,75.24,5,-12,7.88,11.63,9.0,5.63,26.26,7.13,35.64,,6.911111,1.594444,14.994444,2.0066,,-2.364198,51.652083
US_KY_21161,2020-11-17,ChIJ56HEJr5QQYgRigJFzC4V0Xc,Q491112,geoId/21161,US,United States of America,KY,Kentucky,21161,Mason County,US,USA,2,10,0,288,2,,,17192,8338,8854,2217,2228,2066,1920,2142,2427,2221,1330,641,1846557,38.6,-83.83,639,75.24,-2,-17,6.56,13.11,11.96,6.17,22.37,7.71,33.94,8.1,5.794444,1.194444,10.566667,0.0,,-2.790123,54.352938
US_KY_21161,2020-11-18,ChIJ56HEJr5QQYgRigJFzC4V0Xc,Q491112,geoId/21161,US,United States of America,KY,Kentucky,21161,Mason County,US,USA,2,3,0,291,2,,,17192,8338,8854,2217,2228,2066,1920,2142,2427,2221,1330,641,1846557,38.6,-83.83,639,75.24,-4,-17,6.03,12.81,9.79,7.16,24.49,9.79,29.01,10.93,1.955556,-3.927778,8.655556,0.0,,-5.123457,59.46749
US_KY_21161,2020-11-19,ChIJ56HEJr5QQYgRigJFzC4V0Xc,Q491112,geoId/21161,US,United States of America,KY,Kentucky,21161,Mason County,US,USA,2,19,0,310,2,,,17192,8338,8854,2217,2228,2066,1920,2142,2427,2221,1330,641,1846557,38.6,-83.83,639,75.24,-7,-16,5.76,10.75,11.9,7.29,19.58,8.06,29.17,6.53,8.405556,-1.316667,18.316667,0.0,,-4.12963,41.315748
US_KY_21161,2020-11-20,ChIJ56HEJr5QQYgRigJFzC4V0Xc,Q491112,geoId/21161,US,United States of America,KY,Kentucky,21161,Mason County,US,USA,2,11,0,321,2,,,17192,8338,8854,2217,2228,2066,1920,2142,2427,2221,1330,641,1846557,38.6,-83.83,639,75.24,-14,-25,6.49,8.52,10.95,8.11,22.71,8.92,29.19,6.89,12.561111,4.983333,18.161111,0.0,,1.259259,46.067522
US_KY_21161,2020-11-21,ChIJ56HEJr5QQYgRigJFzC4V0Xc,Q491112,geoId/21161,US,United States of America,KY,Kentucky,21161,Mason County,US,USA,2,20,0,341,2,,,17192,8338,8854,2217,2228,2066,1920,2142,2427,2221,1330,641,1846557,38.6,-83.83,639,75.24,-14,-12,,19.07,10.2,9.31,23.5,8.43,33.7,,11.461111,7.988889,15.905556,1.016,,8.845679,84.880489
US_KY_21161,2020-11-22,ChIJ56HEJr5QQYgRigJFzC4V0Xc,Q491112,geoId/21161,US,United States of America,KY,Kentucky,21161,Mason County,US,USA,2,12,0,353,2,,,17192,8338,8854,2217,2228,2066,1920,2142,2427,2221,1330,641,1846557,38.6,-83.83,639,75.24,-17,-7,,10.19,13.16,,20.81,9.77,32.7,,9.383333,5.961111,13.588889,1.354667,,7.777778,90.620903
US_KY_21161,2020-11-23,ChIJ56HEJr5QQYgRigJFzC4V0Xc,Q491112,geoId/21161,US,United States of America,KY,Kentucky,21161,Mason County,US,USA,2,5,0,358,2,,,17192,8338,8854,2217,2228,2066,1920,2142,2427,2221,1330,641,1846557,38.6,-83.83,639,75.24,-8,-23,10.38,7.04,,6.67,15.56,,33.35,,4.805556,1.094444,11.105556,3.668889,,1.666667,80.069222
US_KY_21161,2020-11-24,ChIJ56HEJr5QQYgRigJFzC4V0Xc,Q491112,geoId/21161,US,United States of America,KY,Kentucky,21161,Mason County,US,USA,2,6,0,364,2,,,17192,8338,8854,2217,2228,2066,1920,2142,2427,2221,1330,641,1846557,38.6,-83.83,639,75.24,0,-24,6.16,11.93,10.39,7.69,22.31,7.31,34.62,5.77,4.744444,0.25,10.238889,0.0,,0.728395,75.89049
US_KY_21161,2020-11-25,ChIJ56HEJr5QQYgRigJFzC4V0Xc,Q491112,geoId/21161,US,United States of America,KY,Kentucky,21161,Mason County,US,USA,2,1,0,365,2,,,17192,8338,8854,2217,2228,2066,1920,2142,2427,2221,1330,641,1846557,38.6,-83.83,639,75.24,27,-28,6.78,8.38,13.17,5.99,19.16,,29.53,,9.427778,2.644444,14.872222,6.477,,5.654321,78.660243
US_KY_21161,2020-11-26,ChIJ56HEJr5QQYgRigJFzC4V0Xc,Q491112,geoId/21161,US,United States of America,KY,Kentucky,21161,Mason County,US,USA,2,0,0,365,2,,,17192,8338,8854,2217,2228,2066,1920,2142,2427,2221,1330,641,1846557,38.6,-83.83,639,75.24,-66,-76,9.59,7.31,7.31,,14.16,,29.7,,11.166667,6.677778,15.355556,15.832667,,8.716049,84.842766
US_KY_21161,2020-11-27,ChIJ56HEJr5QQYgRigJFzC4V0Xc,Q491112,geoId/21161,US,United States of America,KY,Kentucky,21161,Mason County,US,USA,2,36,0,401,2,,,17192,8338,8854,2217,2228,2066,1920,2142,2427,2221,1330,641,1846557,38.6,-83.83,639,75.24,-3,-51,9.8,,10.69,,17.82,,34.3,,9.722222,7.85,13.544444,0.4064,,5.592593,75.660954
US_KY_21161,2020-11-28,ChIJ56HEJr5QQYgRigJFzC4V0Xc,Q491112,geoId/21161,US,United States of America,KY,Kentucky,21161,Mason County,US,USA,2,15,0,416,2,,,17192,8338,8854,2217,2228,2066,1920,2142,2427,2221,1330,641,1846557,38.6,-83.83,639,75.24,-13,-17,8.94,8.49,7.15,,19.22,,27.71,,5.611111,1.194444,11.611111,0.0,,1.561728,75.535794
US_KY_21161,2020-11-29,ChIJ56HEJr5QQYgRigJFzC4V0Xc,Q491112,geoId/21161,US,United States of America,KY,Kentucky,21161,Mason County,US,USA,2,3,0,419,2,,,17192,8338,8854,2217,2228,2066,1920,2142,2427,2221,1330,641,1846557,38.6,-83.83,639,75.24,-11,-8,,7.77,14.17,16.91,14.17,,33.82,7.77,3.727778,-2.666667,12.494444,0.0,,-0.5,74.456559
US_KY_21161,2020-11-30,ChIJ56HEJr5QQYgRigJFzC4V0Xc,Q491112,geoId/21161,US,United States of America,KY,Kentucky,21161,Mason County,US,USA,2,37,0,456,2,,,17192,8338,8854,2217,2228,2066,1920,2142,2427,2221,1330,641,1846557,38.6,-83.83,639,75.24,-12,-25,8.11,9.96,9.59,,26.55,,34.66,,3.95,-1.855556,11.494444,11.303,30.48,2.185185,88.341842
US_KY_21161,2020-12-01,ChIJ56HEJr5QQYgRigJFzC4V0Xc,Q491112,geoId/21161,US,United States of America,KY,Kentucky,21161,Mason County,US,USA,2,12,1,468,3,,,17192,8338,8854,2217,2228,2066,1920,2142,2427,2221,1330,641,1846557,38.6,-83.83,639,75.24,-7,-22,7.8,6.68,13.73,7.05,25.24,,27.84,,-0.883333,-2.016667,2.6,13.123333,30.48,-2.845679,86.244921
US_KY_21161,2020-12-02,ChIJ56HEJr5QQYgRigJFzC4V0Xc,Q491112,geoId/21161,US,United States of America,KY,Kentucky,21161,Mason County,US,USA,2,6,0,474,3,,,17192,8338,8854,2217,2228,2066,1920,2142,2427,2221,1330,641,1846557,38.6,-83.83,639,75.24,-9,-21,7.94,9.07,8.7,7.18,22.68,6.05,26.46,10.21,-1.122222,-5.616667,5.122222,0.3302,64.77,-4.808642,75.403504
US_KY_21161,2020-12-03,ChIJ56HEJr5QQYgRigJFzC4V0Xc,Q491112,geoId/21161,US,United States of America,KY,Kentucky,21161,Mason County,US,USA,2,41,0,515,3,,,17192,8338,8854,2217,2228,2066,1920,2142,2427,2221,1330,641,1846557,38.6,-83.83,639,75.24,-4,-23,8.94,8.56,10.8,,25.32,8.56,35.74,6.33,-0.294444,-5.133333,5.527778,0.0,46.566667,-3.567901,78.891422
US_KY_21161,2020-12-04,ChIJ56HEJr5QQYgRigJFzC4V0Xc,Q491112,geoId/21161,US,United States of America,KY,Kentucky,21161,Mason County,US,USA,2,15,0,530,3,,,17192,8338,8854,2217,2228,2066,1920,2142,2427,2221,1330,641,1846557,38.6,-83.83,639,75.24,-16,-25,,11.84,12.21,7.03,22.2,,31.08,,4.672222,-0.505556,7.0,0.0,,1.716049,81.729241
US_KY_21161,2020-12-05,ChIJ56HEJr5QQYgRigJFzC4V0Xc,Q491112,geoId/21161,US,United States of America,KY,Kentucky,21161,Mason County,US,USA,2,32,0,562,3,,,17192,8338,8854,2217,2228,2066,1920,2142,2427,2221,1330,641,1846557,38.6,-83.83,639,75.24,-7,-11,,7.62,11.21,,17.49,,34.08,7.62,3.266667,-0.855556,7.2,0.282222,,0.302469,81.226796
US_KY_21161,2020-12-06,ChIJ56HEJr5QQYgRigJFzC4V0Xc,Q491112,geoId/21161,US,United States of America,KY,Kentucky,21161,Mason County,US,USA,2,46,1,608,4,,,17192,8338,8854,2217,2228,2066,1920,2142,2427,2221,1330,641,1846557,38.6,-83.83,639,75.24,-5,-7,11.42,,7.47,6.59,19.77,,34.27,,0.261111,-4.238889,6.866667,0.0,,-2.469136,82.502311
US_KY_21161,2020-12-07,ChIJ56HEJr5QQYgRigJFzC4V0Xc,Q491112,geoId/21161,US,United States of America,KY,Kentucky,21161,Mason County,US,USA,2,12,0,620,4,,,17192,8338,8854,2217,2228,2066,1920,2142,2427,2221,1330,641,1846557,38.6,-83.83,639,75.24,-7,-23,,10.86,9.41,5.43,23.89,,35.12,,0.822222,-2.733333,4.494444,0.112889,,-3.438272,73.535555
US_KY_21161,2020-12-08,ChIJ56HEJr5QQYgRigJFzC4V0Xc,Q491112,geoId/21161,US,United States of America,KY,Kentucky,21161,Mason County,US,USA,2,29,0,649,4,,,17192,8338,8854,2217,2228,2066,1920,2142,2427,2221,1330,641,1846557,38.6,-83.83,639,75.24,-6,-19,6.16,10.02,,5.78,18.1,,37.36,,-0.322222,-2.066667,2.383333,0.0,,-5.691358,66.446177
US_KY_21161,2020-12-09,ChIJ56HEJr5QQYgRigJFzC4V0Xc,Q491112,geoId/21161,US,United States of America,KY,Kentucky,21161,Mason County,US,USA,2,14,0,663,4,,,17192,8338,8854,2217,2228,2066,1920,2142,2427,2221,1330,641,1846557,38.6,-83.83,639,75.24,-5,-18,6.42,10.57,9.44,6.04,18.12,,33.22,,3.433333,-1.888889,12.594444,0.0,,-1.839506,68.379157
US_KY_21161,2020-12-10,ChIJ56HEJr5QQYgRigJFzC4V0Xc,Q491112,geoId/21161,US,United States of America,KY,Kentucky,21161,Mason County,US,USA,2,8,0,671,4,,,17192,8338,8854,2217,2228,2066,1920,2142,2427,2221,1330,641,1846557,38.6,-83.83,639,75.24,-7,-19,5.76,10.36,,5.76,30.32,,32.24,5.76,5.022222,-2.4,14.883333,0.0,,0.382716,73.364191
US_KY_21161,2020-12-11,ChIJ56HEJr5QQYgRigJFzC4V0Xc,Q491112,geoId/21161,US,United States of America,KY,Kentucky,21161,Mason County,US,USA,2,28,0,699,4,,,17192,8338,8854,2217,2228,2066,1920,2142,2427,2221,1330,641,1846557,38.6,-83.83,639,75.24,-14,-22,6.7,10.25,,,24.44,7.49,38.24,,9.294444,0.533333,18.511111,0.0,,2.228395,62.401065
US_KY_21161,2020-12-12,ChIJ56HEJr5QQYgRigJFzC4V0Xc,Q491112,geoId/21161,US,United States of America,KY,Kentucky,21161,Mason County,US,USA,2,40,1,739,5,,,17192,8338,8854,2217,2228,2066,1920,2142,2427,2221,1330,641,1846557,38.6,-83.83,639,75.24,-7,-11,,,10.94,9.57,20.51,,35.55,,12.266667,7.061111,17.055556,0.0,,6.771605,69.591788
US_KY_21161,2020-12-13,ChIJ56HEJr5QQYgRigJFzC4V0Xc,Q491112,geoId/21161,US,United States of America,KY,Kentucky,21161,Mason County,US,USA,2,4,0,743,5,,,17192,8338,8854,2217,2228,2066,1920,2142,2427,2221,1330,641,1846557,38.6,-83.83,639,75.24,-5,-1,11.25,7.36,,6.92,17.3,6.49,31.15,,5.783333,2.833333,12.116667,0.9652,,2.141975,77.250227
US_KY_21161,2020-12-14,ChIJ56HEJr5QQYgRigJFzC4V0Xc,Q491112,geoId/21161,US,United States of America,KY,Kentucky,21161,Mason County,US,USA,2,5,0,748,5,,,17192,8338,8854,2217,2228,2066,1920,2142,2427,2221,1330,641,1846557,38.6,-83.83,639,75.24,-1,-21,,5.89,11.04,6.99,18.4,,30.91,,2.85,-0.722222,6.45,1.312333,,-0.351852,79.762838
US_KY_21161,2020-12-15,ChIJ56HEJr5QQYgRigJFzC4V0Xc,Q491112,geoId/21161,US,United States of America,KY,Kentucky,21161,Mason County,US,USA,2,3,0,751,5,,,17192,8338,8854,2217,2228,2066,1920,2142,2427,2221,1330,641,1846557,38.6,-83.83,639,75.24,4,-24,6.86,6.86,8.39,,22.11,,37.37,,-1.738889,-5.627778,3.661111,1.016,,-6.271605,71.06328
US_KY_21161,2020-12-16,ChIJ56HEJr5QQYgRigJFzC4V0Xc,Q491112,geoId/21161,US,United States of America,KY,Kentucky,21161,Mason County,US,USA,2,22,3,773,8,,,17192,8338,8854,2217,2228,2066,1920,2142,2427,2221,1330,641,1846557,38.6,-83.83,639,75.24,-5,-16,,7.11,10.11,10.11,20.59,,29.2,,0.45,-3.783333,2.972222,0.508,,-2.734568,79.78814
US_KY_21161,2020-12-17,ChIJ56HEJr5QQYgRigJFzC4V0Xc,Q491112,geoId/21161,US,United States of America,KY,Kentucky,21161,Mason County,US,USA,2,16,2,789,10,,,17192,8338,8854,2217,2228,2066,1920,2142,2427,2221,1330,641,1846557,38.6,-83.83,639,75.24,-1,-16,7.78,8.52,7.78,8.52,25.56,10.0,38.16,,-0.005556,-1.227778,2.438889,4.191,,-1.765432,88.011004
US_KY_21161,2020-12-18,ChIJ56HEJr5QQYgRigJFzC4V0Xc,Q491112,geoId/21161,US,United States of America,KY,Kentucky,21161,Mason County,US,USA,2,21,1,810,11,,,17192,8338,8854,2217,2228,2066,1920,2142,2427,2221,1330,641,1846557,38.6,-83.83,639,75.24,-1,-18,6.03,,6.03,6.43,24.92,6.03,26.13,,0.177778,-2.561111,3.605556,0.211667,,-2.771605,80.209784
US_KY_21161,2020-12-19,ChIJ56HEJr5QQYgRigJFzC4V0Xc,Q491112,geoId/21161,US,United States of America,KY,Kentucky,21161,Mason County,US,USA,2,3,0,813,11,,,17192,8338,8854,2217,2228,2066,1920,2142,2427,2221,1330,641,1846557,38.6,-83.83,639,75.24,5,-1,,10.62,12.47,,12.93,,36.03,,1.366667,-2.911111,6.711111,0.0,,-2.993827,73.038956
US_KY_21161,2020-12-20,ChIJ56HEJr5QQYgRigJFzC4V0Xc,Q491112,geoId/21161,US,United States of America,KY,Kentucky,21161,Mason County,US,USA,2,4,0,817,11,,,17192,8338,8854,2217,2228,2066,1920,2142,2427,2221,1330,641,1846557,38.6,-83.83,639,75.24,10,-2,8.05,,9.39,,8.94,,36.21,6.71,4.216667,-0.588889,7.0,6.138333,,2.358025,88.133399
US_KY_21161,2020-12-21,ChIJ56HEJr5QQYgRigJFzC4V0Xc,Q491112,geoId/21161,US,United States of America,KY,Kentucky,21161,Mason County,US,USA,2,5,1,822,12,,,17192,8338,8854,2217,2228,2066,1920,2142,2427,2221,1330,641,1846557,38.6,-83.83,639,75.24,19,-22,7.08,12.49,,7.91,25.4,8.74,29.15,6.66,2.988889,-0.566667,8.016667,3.955143,,1.240741,88.617469
US_KY_21161,2020-12-22,ChIJ56HEJr5QQYgRigJFzC4V0Xc,Q491112,geoId/21161,US,United States of America,KY,Kentucky,21161,Mason County,US,USA,2,5,0,827,12,,,17192,8338,8854,2217,2228,2066,1920,2142,2427,2221,1330,641,1846557,38.6,-83.83,639,75.24,27,-25,10.32,,9.46,7.74,19.35,,32.25,,4.922222,-0.377778,7.772222,0.987778,,-1.771605,61.976922
US_KY_21161,2020-12-23,ChIJ56HEJr5QQYgRigJFzC4V0Xc,Q491112,geoId/21161,US,United States of America,KY,Kentucky,21161,Mason County,US,USA,2,7,1,834,13,,,17192,8338,8854,2217,2228,2066,1920,2142,2427,2221,1330,641,1846557,38.6,-83.83,639,75.24,,-25,,9.91,11.26,,27.03,,26.58,8.56,4.583333,-1.944444,14.372222,0.0,,-2.888889,58.918103
US_KY_21161,2020-12-24,ChIJ56HEJr5QQYgRigJFzC4V0Xc,Q491112,geoId/21161,US,United States of America,KY,Kentucky,21161,Mason County,US,USA,2,0,0,834,13,,,17192,8338,8854,2217,2228,2066,1920,2142,2427,2221,1330,641,1846557,38.6,-83.83,639,75.24,-1,-58,,11.49,7.66,,16.75,,29.2,,4.55,-4.888889,13.638889,5.757333,30.48,0.04321,72.555477
