location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_parks,mobility_workplaces,mobility_residential,search_trends_abdominal_pain,search_trends_acne,search_trends_alcoholism,search_trends_allergy,search_trends_anxiety,search_trends_arthritis,search_trends_back_pain,search_trends_bleeding,search_trends_bone_fracture,search_trends_common_cold,search_trends_constipation,search_trends_cough,search_trends_cramp,search_trends_depression,search_trends_diabetes,search_trends_diarrhea,search_trends_fatigue,search_trends_fever,search_trends_gastroesophageal_reflux_disease,search_trends_hair_loss,search_trends_headache,search_trends_heartburn,search_trends_hypertension,search_trends_infection,search_trends_inflammation,search_trends_insomnia,search_trends_itch,search_trends_low_back_pain,search_trends_major_depressive_disorder,search_trends_migraine,search_trends_obesity,search_trends_pain,search_trends_skin_condition,search_trends_skin_rash,search_trends_swelling,search_trends_type_2_diabetes,search_trends_urinary_tract_infection,search_trends_vomiting,search_trends_weight_gain,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,snowfall_mm,dew_point,relative_humidity
US_TN_47003,2020-02-07,ChIJUb_CzAnoY4gRl7XF9rhmDJM,Q495052,geoId/47003,US,United States of America,TN,Tennessee,47003,Bedford County,US,USA,2,,,,,,,48211,23690,24521,6634,6774,6370,5987,6187,6368,5136,3259,1496,1848165,35.51,-86.46,1230,76.333333,,,,,,6.12,8.23,6.33,12.66,5.07,6.96,6.96,3.8,3.38,24.69,5.49,11.19,4.43,5.28,9.5,,4.43,5.49,4.43,6.33,4.22,,7.39,34.82,6.33,,5.07,,5.7,4.64,6.75,45.37,3.17,5.7,6.12,,3.17,2.96,3.17,1.361111,-0.422222,4.483333,7.845778,30.48,-1.17284,84.994424
US_TN_47003,2020-02-08,ChIJUb_CzAnoY4gRl7XF9rhmDJM,Q495052,geoId/47003,US,United States of America,TN,Tennessee,47003,Bedford County,US,USA,2,,,,,,,48211,23690,24521,6634,6774,6370,5987,6187,6368,5136,3259,1496,1848165,35.51,-86.46,1230,76.333333,,,,,,5.64,6.77,,11.28,8.12,7.89,6.54,7.22,,23.23,3.83,13.53,,5.19,10.82,5.64,4.06,5.19,,3.16,6.54,,6.54,27.06,6.09,,8.34,3.16,4.74,5.86,5.64,47.13,,6.32,4.51,,4.29,,,2.672222,-1.833333,10.505556,0.423333,,-1.753086,72.230701
US_TN_47003,2020-02-09,ChIJUb_CzAnoY4gRl7XF9rhmDJM,Q495052,geoId/47003,US,United States of America,TN,Tennessee,47003,Bedford County,US,USA,2,,,,,,,48211,23690,24521,6634,6774,6370,5987,6187,6368,5136,3259,1496,1848165,35.51,-86.46,1230,76.333333,,,,,,7.73,9.09,6.14,12.05,7.96,8.87,6.59,3.41,,26.37,5.68,12.5,3.41,5.46,11.37,4.32,11.82,4.32,5.68,4.09,5.23,3.64,6.14,28.87,6.82,3.18,10.23,5.46,5.46,10.46,4.09,44.33,5.46,5.68,8.64,6.14,6.14,4.09,,5.166667,-2.133333,16.161111,0.762,,-0.567901,66.174208
US_TN_47003,2020-02-10,ChIJUb_CzAnoY4gRl7XF9rhmDJM,Q495052,geoId/47003,US,United States of America,TN,Tennessee,47003,Bedford County,US,USA,2,,,,,,,48211,23690,24521,6634,6774,6370,5987,6187,6368,5136,3259,1496,1848165,35.51,-86.46,1230,76.333333,,,,,,7.71,7.16,3.49,9.55,6.43,6.61,7.71,4.41,4.59,20.75,4.41,12.67,4.04,6.79,8.45,6.24,5.32,8.08,2.94,4.77,4.41,2.75,7.53,25.15,4.77,4.77,8.81,,6.43,6.79,6.79,44.98,4.22,6.98,4.96,4.59,4.96,3.12,3.12,11.472222,8.916667,13.588889,1.778,,7.691358,77.002963
US_TN_47003,2020-02-11,ChIJUb_CzAnoY4gRl7XF9rhmDJM,Q495052,geoId/47003,US,United States of America,TN,Tennessee,47003,Bedford County,US,USA,2,,,,,,,48211,23690,24521,6634,6774,6370,5987,6187,6368,5136,3259,1496,1848165,35.51,-86.46,1230,76.333333,,,,,,5.14,6.47,4.95,9.9,7.04,5.33,6.28,4.76,3.62,15.61,4.57,8.56,4.57,3.24,6.85,6.66,7.04,5.14,4.57,5.33,3.04,3.62,8.18,28.93,6.66,,8.37,3.43,,,5.71,42.63,3.24,6.47,5.33,4.19,4.95,4.0,3.62,10.322222,6.644444,15.038889,16.51,,8.975309,93.860819
US_TN_47003,2020-02-12,ChIJUb_CzAnoY4gRl7XF9rhmDJM,Q495052,geoId/47003,US,United States of America,TN,Tennessee,47003,Bedford County,US,USA,2,,,,,,,48211,23690,24521,6634,6774,6370,5987,6187,6368,5136,3259,1496,1848165,35.51,-86.46,1230,76.333333,,,,,,7.05,7.42,2.78,9.83,8.35,5.01,8.72,5.01,,13.54,2.97,9.46,,4.45,12.24,3.71,7.97,4.26,3.34,,4.45,3.9,7.97,28.0,6.68,,8.35,3.34,6.12,6.12,7.6,45.99,3.52,8.16,5.75,7.05,5.01,,2.6,7.55,5.122222,17.627778,3.951111,,6.148148,91.785779
US_TN_47003,2020-02-13,ChIJUb_CzAnoY4gRl7XF9rhmDJM,Q495052,geoId/47003,US,United States of America,TN,Tennessee,47003,Bedford County,US,USA,2,,,,,,,48211,23690,24521,6634,6774,6370,5987,6187,6368,5136,3259,1496,1848165,35.51,-86.46,1230,76.333333,,,,,,3.93,7.23,,9.51,8.47,7.44,5.17,5.58,3.93,16.95,,7.85,3.31,5.58,11.78,5.17,5.79,3.93,3.51,5.79,4.13,3.93,10.95,30.38,6.2,3.72,5.17,,6.2,5.99,4.13,37.2,5.17,5.17,8.27,6.61,6.61,2.89,3.72,9.894444,4.155556,17.138889,10.357556,,7.833333,89.055519
US_TN_47003,2020-02-14,ChIJUb_CzAnoY4gRl7XF9rhmDJM,Q495052,geoId/47003,US,United States of America,TN,Tennessee,47003,Bedford County,US,USA,2,,,,,,,48211,23690,24521,6634,6774,6370,5987,6187,6368,5136,3259,1496,1848165,35.51,-86.46,1230,76.333333,,,,,,5.4,4.99,3.53,7.28,8.11,5.82,7.07,3.33,3.12,16.21,,6.24,4.37,,7.48,2.91,3.95,3.33,4.37,4.37,5.2,,8.31,25.57,,,7.28,,,4.78,5.2,42.4,3.12,3.33,5.82,3.33,5.61,3.95,,-0.972222,-5.383333,4.911111,4.2418,,-6.759259,66.582448
US_TN_47003,2020-02-15,ChIJUb_CzAnoY4gRl7XF9rhmDJM,Q495052,geoId/47003,US,United States of America,TN,Tennessee,47003,Bedford County,US,USA,2,,,,,,,48211,23690,24521,6634,6774,6370,5987,6187,6368,5136,3259,1496,1848165,35.51,-86.46,1230,76.333333,13,3,,-5,,5.9,7.49,5.0,10.44,8.17,6.81,4.31,3.41,4.31,19.07,,8.86,3.41,5.22,7.26,3.86,4.54,6.58,4.31,5.22,4.77,3.41,11.12,25.2,4.54,,9.54,,4.77,5.68,3.86,44.73,7.26,8.86,5.9,4.09,3.86,6.36,,0.261111,-7.5,12.027778,1.1684,,-7.197531,58.030458
US_TN_47003,2020-02-16,ChIJUb_CzAnoY4gRl7XF9rhmDJM,Q495052,geoId/47003,US,United States of America,TN,Tennessee,47003,Bedford County,US,USA,2,,,,,,,48211,23690,24521,6634,6774,6370,5987,6187,6368,5136,3259,1496,1848165,35.51,-86.46,1230,76.333333,8,5,,2,,5.44,9.79,3.7,10.67,5.22,4.79,6.96,4.14,,16.54,3.48,7.4,,4.57,9.14,6.96,3.92,5.44,4.35,4.35,6.31,3.92,9.36,32.43,5.88,4.14,9.36,4.14,4.14,3.27,5.44,45.49,4.14,7.84,6.31,6.53,3.27,3.48,,9.355556,5.611111,14.711111,0.0,,-0.382716,49.973129
US_TN_47003,2020-02-17,ChIJUb_CzAnoY4gRl7XF9rhmDJM,Q495052,geoId/47003,US,United States of America,TN,Tennessee,47003,Bedford County,US,USA,2,,,,,,,48211,23690,24521,6634,6774,6370,5987,6187,6368,5136,3259,1496,1848165,35.51,-86.46,1230,76.333333,-1,0,,-9,3,5.69,10.32,5.9,11.8,8.85,5.9,11.37,5.9,4.21,22.54,5.05,8.43,,4.63,12.22,4.0,8.0,4.63,5.27,8.43,4.63,4.42,9.06,32.23,6.95,4.0,8.85,2.95,7.37,,6.32,42.13,6.53,8.0,6.32,7.37,3.58,,3.37,8.683333,2.155556,18.016667,0.0,,4.382716,74.086052
US_TN_47003,2020-02-18,ChIJUb_CzAnoY4gRl7XF9rhmDJM,Q495052,geoId/47003,US,United States of America,TN,Tennessee,47003,Bedford County,US,USA,2,,,,,,,48211,23690,24521,6634,6774,6370,5987,6187,6368,5136,3259,1496,1848165,35.51,-86.46,1230,76.333333,2,6,,2,0,4.73,6.82,6.82,8.71,5.49,8.33,4.92,5.49,4.54,21.21,3.98,11.55,3.22,6.25,12.12,3.6,7.01,5.68,4.54,3.6,5.11,5.3,9.85,30.68,6.06,2.65,9.09,3.41,5.49,5.11,5.68,46.77,4.92,8.9,7.58,5.68,7.2,3.41,3.22,13.466667,9.438889,16.155556,3.668889,,12.018519,90.758256
US_TN_47003,2020-02-19,ChIJUb_CzAnoY4gRl7XF9rhmDJM,Q495052,geoId/47003,US,United States of America,TN,Tennessee,47003,Bedford County,US,USA,2,,,,,,,48211,23690,24521,6634,6774,6370,5987,6187,6368,5136,3259,1496,1848165,35.51,-86.46,1230,76.333333,1,3,,2,-1,6.09,8.64,3.93,9.82,10.21,6.48,7.07,3.93,4.12,19.64,2.95,8.45,4.71,6.87,9.43,6.68,4.71,5.5,3.93,7.86,5.11,3.14,14.14,26.52,5.11,,9.62,3.73,8.05,5.3,8.64,45.96,4.12,4.12,6.29,2.95,4.52,2.75,3.93,7.266667,4.261111,12.322222,5.192889,,2.95679,76.004599
US_TN_47003,2020-02-20,ChIJUb_CzAnoY4gRl7XF9rhmDJM,Q495052,geoId/47003,US,United States of America,TN,Tennessee,47003,Bedford County,US,USA,2,,,,,,,48211,23690,24521,6634,6774,6370,5987,6187,6368,5136,3259,1496,1848165,35.51,-86.46,1230,76.333333,-6,-5,,2,2,5.5,9.3,3.99,10.25,7.4,4.93,8.54,3.04,4.55,16.32,2.66,9.11,4.18,4.37,9.49,7.4,8.16,,5.12,3.04,3.61,3.42,8.35,27.9,7.4,,7.59,4.37,5.32,3.61,5.32,39.67,4.55,6.07,4.55,6.83,3.42,4.93,,4.838889,1.127778,9.0,2.032,,-0.95679,67.265652
US_TN_47003,2020-02-21,ChIJUb_CzAnoY4gRl7XF9rhmDJM,Q495052,geoId/47003,US,United States of America,TN,Tennessee,47003,Bedford County,US,USA,2,,,,,,,48211,23690,24521,6634,6774,6370,5987,6187,6368,5136,3259,1496,1848165,35.51,-86.46,1230,76.333333,4,0,,3,0,5.37,5.95,,7.29,4.22,6.14,4.6,3.84,3.84,14.0,4.79,8.44,3.64,5.37,11.7,3.26,6.52,4.41,,4.03,3.07,,5.75,23.78,4.6,,7.67,2.69,5.56,4.03,3.07,34.71,3.07,8.05,5.95,6.9,3.64,,3.45,0.3,-4.65,5.783333,3.048,,-7.061728,58.974978
US_TN_47003,2020-02-22,ChIJUb_CzAnoY4gRl7XF9rhmDJM,Q495052,geoId/47003,US,United States of America,TN,Tennessee,47003,Bedford County,US,USA,2,,,,,,,48211,23690,24521,6634,6774,6370,5987,6187,6368,5136,3259,1496,1848165,35.51,-86.46,1230,76.333333,20,4,,-2,,5.18,5.41,4.96,9.92,7.44,,5.86,4.51,3.83,13.52,5.18,7.89,4.96,4.73,7.66,4.06,6.76,4.06,6.31,6.54,,,9.46,24.79,4.06,,8.34,,4.96,4.06,6.31,39.89,4.51,8.34,4.51,,6.08,4.73,4.51,1.094444,-6.538889,12.161111,0.0,,-6.660494,56.793957
US_TN_47003,2020-02-23,ChIJUb_CzAnoY4gRl7XF9rhmDJM,Q495052,geoId/47003,US,United States of America,TN,Tennessee,47003,Bedford County,US,USA,2,,,,,,,48211,23690,24521,6634,6774,6370,5987,6187,6368,5136,3259,1496,1848165,35.51,-86.46,1230,76.333333,6,6,,0,,5.79,6.46,,4.23,10.92,6.46,6.24,6.02,,17.6,4.68,9.14,5.57,5.57,8.24,4.9,6.02,4.46,4.46,9.58,4.68,,6.68,28.3,5.12,,9.36,4.9,5.35,3.34,4.68,49.24,5.79,8.47,4.01,,3.79,4.68,4.46,4.888889,-1.327778,12.166667,0.0,,-1.333333,63.839647
US_TN_47003,2020-02-24,ChIJUb_CzAnoY4gRl7XF9rhmDJM,Q495052,geoId/47003,US,United States of America,TN,Tennessee,47003,Bedford County,US,USA,2,,,,,,,48211,23690,24521,6634,6774,6370,5987,6187,6368,5136,3259,1496,1848165,35.51,-86.46,1230,76.333333,-6,-8,,6,2,6.44,6.63,4.36,12.7,9.85,7.77,6.44,5.5,3.03,18.0,4.17,9.1,4.55,4.93,9.85,5.5,6.25,3.41,6.25,3.41,3.22,4.17,9.85,26.72,8.34,,10.42,3.41,5.12,3.98,6.25,38.66,4.36,6.63,3.6,4.17,5.31,3.98,4.17,7.827778,5.544444,11.133333,2.116667,,5.635802,85.817608
US_TN_47003,2020-02-25,ChIJUb_CzAnoY4gRl7XF9rhmDJM,Q495052,geoId/47003,US,United States of America,TN,Tennessee,47003,Bedford County,US,USA,2,,,,,,,48211,23690,24521,6634,6774,6370,5987,6187,6368,5136,3259,1496,1848165,35.51,-86.46,1230,76.333333,8,2,,4,-2,4.49,8.58,5.85,9.17,9.75,6.44,6.83,4.29,,24.58,5.07,7.41,,4.68,8.39,2.93,6.63,5.27,4.88,5.27,5.85,3.71,9.95,38.04,7.22,,9.95,,5.27,6.44,4.88,40.97,3.12,7.41,5.07,3.71,5.27,3.9,5.46,11.411111,7.377778,14.044444,5.446889,,8.722222,83.545009
US_TN_47003,2020-02-26,ChIJUb_CzAnoY4gRl7XF9rhmDJM,Q495052,geoId/47003,US,United States of America,TN,Tennessee,47003,Bedford County,US,USA,2,,,,,,,48211,23690,24521,6634,6774,6370,5987,6187,6368,5136,3259,1496,1848165,35.51,-86.46,1230,76.333333,17,-2,,3,-1,5.68,3.6,5.49,12.49,10.41,6.44,6.81,3.6,,28.01,2.65,7.0,3.22,3.6,9.84,5.49,4.54,3.98,5.87,4.35,,5.49,9.28,45.62,9.09,,7.76,2.84,5.68,3.98,4.73,45.43,3.03,6.06,6.44,6.06,5.49,3.79,5.49,7.005556,2.994444,11.8,0.084667,,4.45679,84.319835
US_TN_47003,2020-02-27,ChIJUb_CzAnoY4gRl7XF9rhmDJM,Q495052,geoId/47003,US,United States of America,TN,Tennessee,47003,Bedford County,US,USA,2,,,,,,,48211,23690,24521,6634,6774,6370,5987,6187,6368,5136,3259,1496,1848165,35.51,-86.46,1230,76.333333,15,2,,5,-2,6.75,7.35,3.18,13.51,9.93,5.17,5.96,4.37,,28.21,3.18,8.74,3.58,3.77,9.34,6.36,6.16,4.17,6.75,4.77,3.38,3.77,8.54,40.13,5.36,4.97,5.76,,6.75,3.97,6.95,39.14,3.77,8.15,5.17,3.58,,3.38,,2.283333,-1.894444,7.588889,0.112889,,-5.135802,58.633548
US_TN_47003,2020-02-28,ChIJUb_CzAnoY4gRl7XF9rhmDJM,Q495052,geoId/47003,US,United States of America,TN,Tennessee,47003,Bedford County,US,USA,2,,,,,,,48211,23690,24521,6634,6774,6370,5987,6187,6368,5136,3259,1496,1848165,35.51,-86.46,1230,76.333333,12,5,,4,-1,5.34,6.3,3.62,10.69,8.01,5.34,6.49,3.62,,24.23,5.92,9.54,,,8.39,3.44,4.77,3.24,4.01,2.67,6.68,2.86,4.96,41.02,8.59,2.86,7.63,3.05,5.72,2.67,5.53,37.97,4.77,4.96,5.34,4.77,4.01,4.39,4.2,4.244444,0.461111,9.366667,0.0,,-2.45679,61.73522
US_TN_47003,2020-02-29,ChIJUb_CzAnoY4gRl7XF9rhmDJM,Q495052,geoId/47003,US,United States of America,TN,Tennessee,47003,Bedford County,US,USA,2,,,,,,,48211,23690,24521,6634,6774,6370,5987,6187,6368,5136,3259,1496,1848165,35.51,-86.46,1230,76.333333,24,0,,-2,,3.4,6.35,,9.74,11.11,4.53,5.21,6.12,3.63,27.42,5.44,9.97,5.44,,6.35,3.85,5.89,7.93,3.4,6.35,4.08,,8.38,36.71,3.85,3.17,12.24,5.44,5.21,4.08,6.12,43.29,,6.8,6.35,,5.44,3.85,,4.355556,-0.488889,9.661111,0.564444,,-2.438272,61.980166
US_TN_47003,2020-03-01,ChIJUb_CzAnoY4gRl7XF9rhmDJM,Q495052,geoId/47003,US,United States of America,TN,Tennessee,47003,Bedford County,US,USA,2,,,,,,,48211,23690,24521,6634,6774,6370,5987,6187,6368,5136,3259,1496,1848165,35.51,-86.46,1230,76.333333,17,10,,1,,4.84,7.15,4.61,13.84,7.84,5.07,6.23,4.15,3.46,23.98,4.61,10.38,4.15,4.84,6.46,7.61,5.07,4.61,5.53,3.92,3.92,4.61,7.84,35.05,6.69,,8.99,,4.84,,3.92,45.66,6.0,11.3,7.84,5.3,4.38,3.46,5.07,6.641975,-1.91358,19.481481,0.112889,,-2.305556,52.458029
US_TN_47003,2020-03-02,ChIJUb_CzAnoY4gRl7XF9rhmDJM,Q495052,geoId/47003,US,United States of America,TN,Tennessee,47003,Bedford County,US,USA,2,,,,,,,48211,23690,24521,6634,6774,6370,5987,6187,6368,5136,3259,1496,1848165,35.51,-86.46,1230,76.333333,12,-2,,3,0,4.88,7.5,3.0,11.26,9.94,6.57,8.07,4.5,,26.83,3.75,9.19,2.81,3.0,9.94,,5.25,4.69,4.13,3.0,6.38,2.81,9.01,42.96,5.25,2.81,6.75,3.19,6.19,6.0,6.19,41.65,4.32,9.38,5.44,6.38,5.25,3.0,2.63,12.65,9.511111,15.622222,2.681111,,8.697531,76.557887
US_TN_47003,2020-03-03,ChIJUb_CzAnoY4gRl7XF9rhmDJM,Q495052,geoId/47003,US,United States of America,TN,Tennessee,47003,Bedford County,US,USA,2,,,,,,,48211,23690,24521,6634,6774,6370,5987,6187,6368,5136,3259,1496,1848165,35.51,-86.46,1230,76.333333,29,15,,-4,0,5.85,7.06,3.23,11.91,10.09,2.83,4.04,5.25,3.03,20.99,,9.89,,5.25,8.28,3.03,5.85,5.45,3.63,4.64,4.04,,10.09,36.73,8.68,2.83,6.66,,4.04,,3.83,38.55,,8.28,8.28,4.44,5.05,4.64,3.63,16.638889,13.361111,20.072222,5.503333,,12.802469,78.154293
US_TN_47003,2020-03-04,ChIJUb_CzAnoY4gRl7XF9rhmDJM,Q495052,geoId/47003,US,United States of America,TN,Tennessee,47003,Bedford County,US,USA,2,,,,,,,48211,23690,24521,6634,6774,6370,5987,6187,6368,5136,3259,1496,1848165,35.51,-86.46,1230,76.333333,18,6,,4,-2,3.54,4.72,3.15,12.01,7.68,3.94,4.33,3.94,5.12,22.44,4.33,11.62,,5.51,10.83,4.13,5.32,4.33,3.35,5.12,,4.53,8.27,37.21,5.32,,8.46,,3.15,3.74,8.66,33.27,5.71,2.95,5.71,5.71,,4.33,6.1,12.401235,8.382716,17.691358,3.302,,5.465278,63.144546
US_TN_47003,2020-03-05,ChIJUb_CzAnoY4gRl7XF9rhmDJM,Q495052,geoId/47003,US,United States of America,TN,Tennessee,47003,Bedford County,US,USA,2,,,,,,,48211,23690,24521,6634,6774,6370,5987,6187,6368,5136,3259,1496,1848165,35.51,-86.46,1230,76.333333,14,6,,4,-1,3.94,6.49,,14.56,6.69,4.72,4.92,3.94,2.75,48.21,4.33,8.46,,4.53,5.51,3.35,6.49,5.71,5.71,3.35,4.53,5.51,6.3,80.48,7.08,3.15,5.9,2.75,4.13,3.94,3.94,37.78,5.51,5.31,3.54,3.35,5.31,3.94,3.35,11.555556,6.703704,17.197531,0.66675,,4.583333,62.90718
US_TN_47003,2020-03-06,ChIJUb_CzAnoY4gRl7XF9rhmDJM,Q495052,geoId/47003,US,United States of America,TN,Tennessee,47003,Bedford County,US,USA,2,,,,,,,48211,23690,24521,6634,6774,6370,5987,6187,6368,5136,3259,1496,1848165,35.51,-86.46,1230,76.333333,9,7,,1,0,3.75,6.11,2.76,13.21,6.9,3.94,5.32,6.31,2.76,32.72,,10.25,,5.32,7.69,2.96,6.9,3.94,4.14,5.12,4.93,,7.49,49.47,7.09,2.96,9.07,,4.93,5.72,4.93,35.87,5.12,4.93,7.29,4.53,3.55,,3.55,9.197531,5.32716,14.290123,0.564444,,-1.465278,47.433584
US_TN_47003,2020-03-07,ChIJUb_CzAnoY4gRl7XF9rhmDJM,Q495052,geoId/47003,US,United States of America,TN,Tennessee,47003,Bedford County,US,USA,2,,,,,,,48211,23690,24521,6634,6774,6370,5987,6187,6368,5136,3259,1496,1848165,35.51,-86.46,1230,76.333333,17,7,,-1,,6.03,7.66,,11.14,8.82,,5.34,5.34,,23.2,4.41,9.98,4.18,3.71,10.44,5.34,7.19,3.94,5.1,3.71,4.64,3.25,6.26,41.76,6.73,3.25,10.21,,3.94,5.34,4.41,40.14,3.94,8.12,6.26,5.34,6.03,,,4.845679,-2.41358,13.32716,0.0,,-4.395833,51.733628
US_TN_47003,2020-03-08,ChIJUb_CzAnoY4gRl7XF9rhmDJM,Q495052,geoId/47003,US,United States of America,TN,Tennessee,47003,Bedford County,US,USA,2,,,,,,,48211,23690,24521,6634,6774,6370,5987,6187,6368,5136,3259,1496,1848165,35.51,-86.46,1230,76.333333,17,12,,3,,5.48,6.91,3.34,13.58,7.62,,5.24,6.2,,26.45,5.48,12.15,,4.29,7.15,5.96,5.0,5.24,3.34,4.53,5.0,,6.43,44.32,4.53,,11.68,3.57,,4.53,5.0,43.37,5.24,12.87,6.43,4.29,6.67,4.29,3.34,7.783951,-1.222222,19.0,0.0,,-2.361111,48.640545
US_TN_47003,2020-03-09,ChIJUb_CzAnoY4gRl7XF9rhmDJM,Q495052,geoId/47003,US,United States of America,TN,Tennessee,47003,Bedford County,US,USA,2,,,,,,,48211,23690,24521,6634,6774,6370,5987,6187,6368,5136,3259,1496,1848165,35.51,-86.46,1230,76.333333,7,2,,3,-1,7.62,6.44,5.27,12.3,10.15,6.05,7.03,3.12,2.73,31.05,3.71,8.79,4.1,4.88,8.79,4.49,5.66,5.47,4.88,4.49,3.32,5.47,8.01,50.19,7.03,,8.4,3.32,4.1,4.3,6.83,36.91,4.3,5.86,6.64,4.49,7.23,4.3,,13.290123,9.277778,18.283951,0.0,,1.645833,44.731564
US_TN_47003,2020-03-10,ChIJUb_CzAnoY4gRl7XF9rhmDJM,Q495052,geoId/47003,US,United States of America,TN,Tennessee,47003,Bedford County,US,USA,2,,,,,,,48211,23690,24521,6634,6774,6370,5987,6187,6368,5136,3259,1496,1848165,35.51,-86.46,1230,76.333333,14,8,,2,0,5.22,5.22,,13.35,6.97,5.42,5.61,4.84,3.48,32.51,3.48,13.74,,5.03,8.71,7.35,5.22,7.35,4.26,,2.71,3.1,6.58,58.05,3.68,,9.87,,4.84,5.42,6.39,37.54,4.45,6.58,7.55,4.45,6.77,,,16.08642,12.407407,19.895062,0.85725,,12.013889,76.277589
US_TN_47003,2020-03-11,ChIJUb_CzAnoY4gRl7XF9rhmDJM,Q495052,geoId/47003,US,United States of America,TN,Tennessee,47003,Bedford County,US,USA,2,,,,,,,48211,23690,24521,6634,6774,6370,5987,6187,6368,5136,3259,1496,1848165,35.51,-86.46,1230,76.333333,11,4,,1,-1,6.45,5.27,4.3,12.3,9.77,8.01,6.45,6.05,3.52,42.19,4.88,12.7,3.32,4.88,3.71,4.3,7.23,4.49,4.69,2.93,4.3,,11.13,83.79,4.88,,8.01,3.12,4.88,5.47,4.3,41.21,5.08,8.4,8.01,2.73,6.05,5.66,4.1,13.567901,8.339506,18.654321,2.31775,,11.444444,89.050666
US_TN_47003,2020-03-12,ChIJUb_CzAnoY4gRl7XF9rhmDJM,Q495052,geoId/47003,US,United States of America,TN,Tennessee,47003,Bedford County,US,USA,2,,,,,,,48211,23690,24521,6634,6774,6370,5987,6187,6368,5136,3259,1496,1848165,35.51,-86.46,1230,76.333333,10,18,,1,0,3.96,6.42,3.21,11.89,11.32,4.72,5.28,4.15,,53.4,,16.23,3.21,3.02,10.0,,7.74,12.45,3.96,3.77,4.72,2.83,8.68,100.0,5.66,3.02,7.74,3.4,3.4,4.53,4.91,34.53,5.85,7.92,4.53,6.98,4.72,3.4,,16.722222,12.685185,23.358025,0.1905,,14.381944,86.344716
US_TN_47003,2020-03-13,ChIJUb_CzAnoY4gRl7XF9rhmDJM,Q495052,geoId/47003,US,United States of America,TN,Tennessee,47003,Bedford County,US,USA,2,,,,,,,48211,23690,24521,6634,6774,6370,5987,6187,6368,5136,3259,1496,1848165,35.51,-86.46,1230,76.333333,9,21,,1,0,5.01,6.94,5.98,11.19,5.4,7.14,5.21,3.47,3.09,43.98,,13.12,3.09,4.63,5.4,4.63,5.01,9.06,3.67,,4.24,,6.37,83.71,7.52,,6.37,3.09,4.63,4.44,,34.52,3.28,5.79,4.44,,4.24,4.05,,16.993827,12.654321,22.851852,1.2065,,11.145833,68.94965
US_TN_47003,2020-03-14,ChIJUb_CzAnoY4gRl7XF9rhmDJM,Q495052,geoId/47003,US,United States of America,TN,Tennessee,47003,Bedford County,US,USA,2,,,,,,,48211,23690,24521,6634,6774,6370,5987,6187,6368,5136,3259,1496,1848165,35.51,-86.46,1230,76.333333,18,23,,5,,7.69,6.11,4.75,12.67,7.24,6.56,5.66,4.07,,41.64,4.07,19.69,,,6.56,4.3,3.85,12.67,4.75,3.85,6.34,,9.28,77.4,5.66,,5.88,,3.62,,4.3,39.15,3.85,6.79,4.53,3.17,3.85,4.07,3.17,12.851852,9.611111,19.888889,0.85725,,4.756944,58.31237
US_TN_47003,2020-03-15,ChIJUb_CzAnoY4gRl7XF9rhmDJM,Q495052,geoId/47003,US,United States of America,TN,Tennessee,47003,Bedford County,US,USA,2,,,,,,,48211,23690,24521,6634,6774,6370,5987,6187,6368,5136,3259,1496,1848165,35.51,-86.46,1230,76.333333,-2,21,,-5,,4.85,6.75,,12.02,5.49,3.16,3.38,,,36.07,,14.55,3.16,3.8,7.38,3.16,5.49,12.66,4.85,4.85,5.49,,7.38,87.75,5.7,,8.65,,,5.91,4.64,39.02,4.43,7.38,4.22,4.43,3.8,5.7,,9.5,6.648148,15.679012,5.61975,,7.743056,92.181048
US_TN_47003,2020-03-16,ChIJUb_CzAnoY4gRl7XF9rhmDJM,Q495052,geoId/47003,US,United States of America,TN,Tennessee,47003,Bedford County,US,USA,2,,,,,,,48211,23690,24521,6634,6774,6370,5987,6187,6368,5136,3259,1496,1848165,35.51,-86.46,1230,76.333333,0,21,,1,1,5.45,8.0,,10.9,6.72,6.18,,3.27,,42.52,3.09,15.99,,2.54,6.9,5.27,5.09,11.99,4.36,6.54,4.36,2.91,3.63,96.3,6.72,,3.82,,3.82,,3.63,30.71,3.63,8.18,5.09,4.72,4.36,3.63,3.09,8.345679,5.783951,14.018519,1.49225,,6.201389,87.96524
