location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,new_confirmed_age_0,new_confirmed_age_1,new_confirmed_age_2,new_confirmed_age_3,new_confirmed_age_4,new_confirmed_age_5,new_confirmed_age_6,new_confirmed_age_7,new_confirmed_age_8,new_confirmed_age_9,cumulative_confirmed_age_0,cumulative_confirmed_age_1,cumulative_confirmed_age_2,cumulative_confirmed_age_3,cumulative_confirmed_age_4,cumulative_confirmed_age_5,cumulative_confirmed_age_6,cumulative_confirmed_age_7,cumulative_confirmed_age_8,cumulative_confirmed_age_9,new_deceased_age_0,new_deceased_age_1,new_deceased_age_2,new_deceased_age_3,new_deceased_age_4,new_deceased_age_5,new_deceased_age_6,new_deceased_age_7,new_deceased_age_8,new_deceased_age_9,cumulative_deceased_age_0,cumulative_deceased_age_1,cumulative_deceased_age_2,cumulative_deceased_age_3,cumulative_deceased_age_4,cumulative_deceased_age_5,cumulative_deceased_age_6,cumulative_deceased_age_7,cumulative_deceased_age_8,cumulative_deceased_age_9,new_hospitalized_patients_age_0,new_hospitalized_patients_age_1,new_hospitalized_patients_age_2,new_hospitalized_patients_age_3,new_hospitalized_patients_age_4,new_hospitalized_patients_age_5,new_hospitalized_patients_age_6,new_hospitalized_patients_age_7,new_hospitalized_patients_age_8,new_hospitalized_patients_age_9,cumulative_hospitalized_patients_age_0,cumulative_hospitalized_patients_age_1,cumulative_hospitalized_patients_age_2,cumulative_hospitalized_patients_age_3,cumulative_hospitalized_patients_age_4,cumulative_hospitalized_patients_age_5,cumulative_hospitalized_patients_age_6,cumulative_hospitalized_patients_age_7,cumulative_hospitalized_patients_age_8,cumulative_hospitalized_patients_age_9,age_bin_0,age_bin_1,age_bin_2,age_bin_3,age_bin_4,age_bin_5,age_bin_6,age_bin_7,age_bin_8,age_bin_9,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_transit_stations,mobility_workplaces,mobility_residential,search_trends_abdominal_obesity,search_trends_abdominal_pain,search_trends_acne,search_trends_alcoholism,search_trends_allergy,search_trends_anxiety,search_trends_arthritis,search_trends_asthma,search_trends_attention_deficit_hyperactivity_disorder,search_trends_back_pain,search_trends_bleeding,search_trends_bone_fracture,search_trends_candidiasis,search_trends_common_cold,search_trends_constipation,search_trends_cough,search_trends_cramp,search_trends_depression,search_trends_dermatitis,search_trends_diabetes,search_trends_diarrhea,search_trends_erectile_dysfunction,search_trends_fatigue,search_trends_fever,search_trends_gastroesophageal_reflux_disease,search_trends_hair_loss,search_trends_headache,search_trends_heartburn,search_trends_hypertension,search_trends_infection,search_trends_inflammation,search_trends_insomnia,search_trends_itch,search_trends_low_back_pain,search_trends_major_depressive_disorder,search_trends_migraine,search_trends_myocardial_infarction,search_trends_obesity,search_trends_pain,search_trends_skin_condition,search_trends_skin_rash,search_trends_stroke,search_trends_swelling,search_trends_type_2_diabetes,search_trends_urinary_tract_infection,search_trends_vaginal_discharge,search_trends_vomiting,search_trends_weight_gain,search_trends_xeroderma,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,dew_point,relative_humidity
US_GA_13277,2020-01-25,ChIJA_4UOS_-8YgR6vaCJJR-SlU,Q498346,geoId/13277,US,United States of America,GA,Georgia,13277,Tift County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40431,19586,20845,5523,6004,5748,5147,4730,4920,4266,2641,1452,1073787,31.46,-83.53,696,75.922222,,,,,,4.3,7.64,10.99,3.58,16.0,8.36,6.21,,,6.93,7.4,,5.02,19.35,6.69,8.12,5.73,5.49,,8.6,5.73,3.34,4.3,4.3,3.58,3.82,6.93,,9.08,39.65,5.73,,10.03,4.06,5.49,5.49,,5.73,44.9,5.49,9.08,4.54,5.73,4.54,8.12,,4.3,4.78,4.06,10.055556,4.111111,17.694444,1.0668,5.080247,70.066262
US_GA_13277,2020-01-26,ChIJA_4UOS_-8YgR6vaCJJR-SlU,Q498346,geoId/13277,US,United States of America,GA,Georgia,13277,Tift County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40431,19586,20845,5523,6004,5748,5147,4730,4920,4266,2641,1452,1073787,31.46,-83.53,696,75.922222,,,,,,3.43,6.0,11.36,,13.93,7.93,6.21,,,5.57,6.64,4.5,4.5,18.0,3.43,7.71,3.21,6.43,,8.57,3.86,7.07,3.64,4.07,4.07,6.43,5.79,3.0,8.79,33.0,6.21,4.07,9.0,3.0,3.86,3.64,,5.79,40.93,6.21,8.57,3.43,9.0,,6.0,5.36,,3.86,3.86,8.077778,1.616667,15.466667,0.0,2.111111,65.348936
US_GA_13277,2020-01-27,ChIJA_4UOS_-8YgR6vaCJJR-SlU,Q498346,geoId/13277,US,United States of America,GA,Georgia,13277,Tift County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40431,19586,20845,5523,6004,5748,5147,4730,4920,4266,2641,1452,1073787,31.46,-83.53,696,75.922222,,,,,,3.37,6.23,5.05,,15.32,7.74,5.22,3.2,4.54,4.88,6.06,5.22,5.05,25.08,3.87,8.75,5.05,6.23,3.37,9.43,3.37,4.71,5.05,4.54,5.05,3.7,5.72,3.37,11.95,43.26,8.25,3.7,10.61,2.52,5.72,4.38,3.54,3.87,45.45,7.41,8.42,3.7,5.39,6.06,6.9,5.72,3.03,4.54,,10.722222,5.988889,15.072222,0.6985,7.438272,79.71242
US_GA_13277,2020-01-28,ChIJA_4UOS_-8YgR6vaCJJR-SlU,Q498346,geoId/13277,US,United States of America,GA,Georgia,13277,Tift County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40431,19586,20845,5523,6004,5748,5147,4730,4920,4266,2641,1452,1073787,31.46,-83.53,696,75.922222,,,,,,2.93,5.16,7.4,4.82,15.83,10.67,7.06,2.75,6.71,9.12,6.2,4.65,4.99,22.03,3.61,12.05,2.93,5.68,,14.11,4.65,4.99,7.57,5.85,3.27,5.16,6.54,3.44,12.56,43.02,7.23,3.79,8.95,3.79,6.2,5.85,5.33,6.2,46.98,7.57,9.12,4.99,5.68,8.26,6.37,5.85,4.82,3.96,4.82,10.15,2.816667,17.55,0.225778,4.376543,66.644404
US_GA_13277,2020-01-29,ChIJA_4UOS_-8YgR6vaCJJR-SlU,Q498346,geoId/13277,US,United States of America,GA,Georgia,13277,Tift County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40431,19586,20845,5523,6004,5748,5147,4730,4920,4266,2641,1452,1073787,31.46,-83.53,696,75.922222,,,,,,,5.33,7.33,2.83,15.82,9.16,5.83,4.83,5.0,8.66,5.0,5.0,4.83,25.15,4.66,9.16,5.0,6.66,2.67,11.99,3.66,6.0,7.83,5.5,5.83,5.5,5.5,4.16,12.49,46.47,6.83,4.66,6.66,3.5,6.0,4.16,3.83,4.33,45.47,7.0,14.16,3.5,5.16,5.16,6.5,4.33,2.5,4.0,4.33,7.061111,2.005556,14.211111,0.0,4.092593,81.138071
US_GA_13277,2020-01-30,ChIJA_4UOS_-8YgR6vaCJJR-SlU,Q498346,geoId/13277,US,United States of America,GA,Georgia,13277,Tift County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40431,19586,20845,5523,6004,5748,5147,4730,4920,4266,2641,1452,1073787,31.46,-83.53,696,75.922222,,,,,,2.37,6.1,8.81,5.93,15.08,7.12,5.59,2.71,4.58,4.75,4.92,2.37,6.1,28.81,2.71,11.02,3.22,5.93,3.73,13.39,7.63,3.56,4.24,5.25,5.25,5.76,5.93,3.56,11.02,46.27,7.29,2.54,10.34,4.07,6.61,6.78,3.9,10.68,41.52,6.1,9.49,,4.41,6.95,7.29,6.44,6.95,3.73,2.54,10.861111,5.95,17.05,5.842,7.469136,79.118931
US_GA_13277,2020-01-31,ChIJA_4UOS_-8YgR6vaCJJR-SlU,Q498346,geoId/13277,US,United States of America,GA,Georgia,13277,Tift County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40431,19586,20845,5523,6004,5748,5147,4730,4920,4266,2641,1452,1073787,31.46,-83.53,696,75.922222,,,,,,3.38,5.41,7.1,2.37,9.98,6.43,5.07,2.37,2.88,6.26,4.9,2.71,4.23,29.26,3.38,7.95,3.72,6.43,,12.01,2.88,3.21,5.92,3.89,5.58,4.9,5.07,3.55,12.18,41.94,7.27,3.38,7.61,,4.74,5.58,3.89,7.27,39.07,6.93,5.24,3.04,6.76,5.24,7.61,3.55,3.04,5.75,,9.744444,7.3,13.277778,0.9525,7.04321,83.0194
US_GA_13277,2020-02-01,ChIJA_4UOS_-8YgR6vaCJJR-SlU,Q498346,geoId/13277,US,United States of America,GA,Georgia,13277,Tift County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40431,19586,20845,5523,6004,5748,5147,4730,4920,4266,2641,1452,1073787,31.46,-83.53,696,75.922222,,,,,,,4.48,8.06,4.7,13.65,6.71,5.15,,,5.15,4.25,,,21.04,3.8,9.18,,4.92,,6.94,3.58,,4.03,4.25,4.92,3.8,4.7,4.25,7.61,32.67,7.38,3.8,9.18,4.03,,3.36,,4.25,40.06,8.95,4.92,,6.04,3.36,6.27,3.13,4.7,,3.13,7.277778,6.372222,9.688889,1.9812,6.41358,94.389999
US_GA_13277,2020-02-02,ChIJA_4UOS_-8YgR6vaCJJR-SlU,Q498346,geoId/13277,US,United States of America,GA,Georgia,13277,Tift County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40431,19586,20845,5523,6004,5748,5147,4730,4920,4266,2641,1452,1073787,31.46,-83.53,696,75.922222,,,,,,,5.3,9.93,3.09,12.14,6.84,4.19,,5.3,4.86,,,3.75,21.41,5.52,9.71,3.97,4.86,,10.81,6.18,,4.86,4.86,5.74,3.31,6.18,4.41,5.96,27.59,8.83,,8.17,3.09,,6.84,3.31,6.4,39.95,7.28,4.86,,4.63,5.52,3.31,3.53,4.41,,,9.094444,2.983333,17.25,0.0,4.191358,71.138781
US_GA_13277,2020-02-03,ChIJA_4UOS_-8YgR6vaCJJR-SlU,Q498346,geoId/13277,US,United States of America,GA,Georgia,13277,Tift County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40431,19586,20845,5523,6004,5748,5147,4730,4920,4266,2641,1452,1073787,31.46,-83.53,696,75.922222,,,,,,2.72,8.83,9.34,2.72,12.9,8.83,6.11,3.57,4.25,7.81,6.11,6.45,5.26,19.02,3.74,10.02,,5.77,3.74,11.89,4.42,2.72,4.92,5.94,5.09,6.45,6.11,4.08,12.39,39.39,9.51,3.57,6.96,4.42,6.96,9.34,4.75,7.47,43.13,8.49,7.98,4.75,5.09,6.62,6.62,3.23,5.26,4.75,3.9,11.877778,2.783333,23.438889,0.0,5.308642,63.777024
US_GA_13277,2020-02-04,ChIJA_4UOS_-8YgR6vaCJJR-SlU,Q498346,geoId/13277,US,United States of America,GA,Georgia,13277,Tift County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40431,19586,20845,5523,6004,5748,5147,4730,4920,4266,2641,1452,1073787,31.46,-83.53,696,75.922222,,,,,,4.62,5.47,8.89,4.96,10.26,10.61,7.01,3.59,2.74,5.99,3.59,3.94,4.45,19.84,3.76,10.09,3.08,5.13,3.08,12.32,5.99,3.59,5.3,4.28,7.53,5.3,4.96,3.94,14.03,43.11,7.18,4.45,9.75,4.11,6.84,4.96,3.42,7.18,43.96,7.53,9.24,2.4,7.01,6.67,6.33,4.62,5.47,4.62,3.94,14.622222,7.2,22.411111,0.0,11.17284,79.784547
US_GA_13277,2020-02-05,ChIJA_4UOS_-8YgR6vaCJJR-SlU,Q498346,geoId/13277,US,United States of America,GA,Georgia,13277,Tift County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40431,19586,20845,5523,6004,5748,5147,4730,4920,4266,2641,1452,1073787,31.46,-83.53,696,75.922222,,,,,,,6.26,9.39,3.29,15.97,9.06,7.25,3.62,5.93,5.27,4.12,3.62,4.78,21.41,3.13,12.35,3.95,6.59,,11.69,5.6,,6.26,5.11,5.6,5.76,4.61,5.43,10.7,35.24,9.55,3.79,7.74,3.95,6.09,4.28,4.45,7.41,45.45,8.23,9.22,4.28,8.07,4.45,6.92,4.78,2.96,4.45,,17.733333,12.088889,24.183333,0.0,14.82716,83.495417
US_GA_13277,2020-02-06,ChIJA_4UOS_-8YgR6vaCJJR-SlU,Q498346,geoId/13277,US,United States of America,GA,Georgia,13277,Tift County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40431,19586,20845,5523,6004,5748,5147,4730,4920,4266,2641,1452,1073787,31.46,-83.53,696,75.922222,,,,,,,6.41,7.23,3.78,12.66,7.07,3.62,4.11,5.59,5.75,4.93,3.95,4.6,15.62,3.62,7.73,5.42,3.78,,10.85,4.6,,6.41,4.44,3.62,4.28,5.92,2.3,10.03,34.52,5.75,4.44,10.85,4.11,5.26,5.26,5.1,4.93,41.76,6.91,7.23,2.3,3.78,5.1,5.92,5.59,3.29,5.1,,21.672222,17.583333,25.522222,11.938,19.209877,85.990298
US_GA_13277,2020-02-07,ChIJA_4UOS_-8YgR6vaCJJR-SlU,Q498346,geoId/13277,US,United States of America,GA,Georgia,13277,Tift County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40431,19586,20845,5523,6004,5748,5147,4730,4920,4266,2641,1452,1073787,31.46,-83.53,696,75.922222,,,,,,3.43,7.05,5.6,7.95,12.46,7.77,6.87,2.53,2.71,4.34,4.34,4.88,,16.26,2.89,6.68,4.7,2.89,2.71,11.74,5.06,2.53,4.52,2.53,7.23,4.34,4.88,6.5,11.56,30.53,3.97,4.88,7.95,,6.14,5.24,4.34,6.32,45.16,6.32,5.6,,5.42,4.16,9.94,5.06,4.52,3.97,,12.038889,6.811111,20.233333,43.688,5.932099,65.662616
US_GA_13277,2020-02-08,ChIJA_4UOS_-8YgR6vaCJJR-SlU,Q498346,geoId/13277,US,United States of America,GA,Georgia,13277,Tift County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40431,19586,20845,5523,6004,5748,5147,4730,4920,4266,2641,1452,1073787,31.46,-83.53,696,75.922222,,,,,,,3.92,7.38,5.3,14.52,5.53,5.07,6.22,4.84,6.46,4.38,5.3,6.69,22.59,,10.61,,,,10.37,5.3,5.3,5.07,3.92,5.07,7.38,5.3,3.46,10.61,26.74,5.53,,9.68,4.15,4.84,3.92,3.92,5.99,45.65,6.46,8.99,,5.76,6.92,8.76,4.61,3.69,,,7.555556,0.35,17.794444,0.0508,1.216049,63.59596
US_GA_13277,2020-02-09,ChIJA_4UOS_-8YgR6vaCJJR-SlU,Q498346,geoId/13277,US,United States of America,GA,Georgia,13277,Tift County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40431,19586,20845,5523,6004,5748,5147,4730,4920,4266,2641,1452,1073787,31.46,-83.53,696,75.922222,,,,,,,6.71,7.38,5.15,15.66,5.37,6.94,,,5.37,6.71,,3.36,18.35,5.59,7.61,3.8,3.58,3.36,9.62,4.03,3.36,5.82,6.26,4.92,6.04,6.49,3.8,9.17,33.11,7.16,5.37,7.16,,3.8,6.71,3.36,8.5,45.87,5.15,7.83,,8.95,3.36,7.38,,3.58,4.92,3.36,11.144444,3.061111,19.9,0.0,4.444444,63.200642
US_GA_13277,2020-02-10,ChIJA_4UOS_-8YgR6vaCJJR-SlU,Q498346,geoId/13277,US,United States of America,GA,Georgia,13277,Tift County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40431,19586,20845,5523,6004,5748,5147,4730,4920,4266,2641,1452,1073787,31.46,-83.53,696,75.922222,,,,,,3.84,4.17,6.67,2.5,14.51,9.67,7.84,3.34,,8.84,7.67,6.17,3.5,16.85,3.0,6.84,3.34,5.84,2.33,9.17,3.0,4.17,8.01,4.34,6.5,6.17,5.84,6.0,11.01,37.53,6.67,4.0,10.84,3.84,5.5,5.84,3.84,7.0,45.54,9.67,7.51,6.0,8.51,3.34,5.0,4.84,,3.84,,14.788889,6.588889,25.033333,0.0,10.395062,74.853984
US_GA_13277,2020-02-11,ChIJA_4UOS_-8YgR6vaCJJR-SlU,Q498346,geoId/13277,US,United States of America,GA,Georgia,13277,Tift County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40431,19586,20845,5523,6004,5748,5147,4730,4920,4266,2641,1452,1073787,31.46,-83.53,696,75.922222,,,,,,3.56,7.6,8.41,4.85,11.0,11.64,5.66,,3.4,5.17,4.53,4.53,4.53,16.01,2.43,8.73,5.01,4.37,,11.32,4.53,3.56,5.82,5.82,4.85,5.17,7.44,3.56,14.71,34.6,8.41,4.37,9.06,3.07,6.14,6.14,4.53,7.44,43.66,5.98,9.22,4.53,6.47,4.69,6.95,3.56,3.4,3.07,3.23,20.061111,13.927778,26.933333,0.0,16.95679,83.000553
US_GA_13277,2020-02-12,ChIJA_4UOS_-8YgR6vaCJJR-SlU,Q498346,geoId/13277,US,United States of America,GA,Georgia,13277,Tift County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40431,19586,20845,5523,6004,5748,5147,4730,4920,4266,2641,1452,1073787,31.46,-83.53,696,75.922222,,,,,,,5.33,5.96,2.35,15.37,9.1,4.08,3.92,4.55,6.27,5.17,3.45,4.55,14.74,2.19,8.15,3.76,4.7,3.29,10.51,6.9,3.92,6.59,4.7,5.49,4.55,5.02,2.98,14.9,32.46,7.53,4.7,6.43,4.08,6.27,4.7,2.82,6.9,39.36,6.74,6.27,3.45,6.27,5.17,7.21,4.23,3.29,4.7,,21.35,16.8,26.511111,0.0,18.407407,83.148697
US_GA_13277,2020-02-13,ChIJA_4UOS_-8YgR6vaCJJR-SlU,Q498346,geoId/13277,US,United States of America,GA,Georgia,13277,Tift County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40431,19586,20845,5523,6004,5748,5147,4730,4920,4266,2641,1452,1073787,31.46,-83.53,696,75.922222,,,,,,,4.56,7.7,3.46,11.95,11.16,4.87,3.15,4.4,6.29,5.19,3.3,3.62,15.41,3.46,7.7,2.36,5.5,2.67,10.85,5.03,4.09,5.03,3.62,6.92,4.87,4.56,5.03,10.69,29.56,6.45,3.93,5.03,3.15,5.35,6.13,4.4,2.99,40.88,8.65,8.49,3.15,6.6,6.13,5.97,3.3,3.93,3.62,,21.238889,16.261111,26.344444,1.27,18.888889,85.891476
US_GA_13277,2020-02-14,ChIJA_4UOS_-8YgR6vaCJJR-SlU,Q498346,geoId/13277,US,United States of America,GA,Georgia,13277,Tift County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40431,19586,20845,5523,6004,5748,5147,4730,4920,4266,2641,1452,1073787,31.46,-83.53,696,75.922222,,,,,,,3.49,6.98,4.27,14.93,8.14,4.07,2.91,6.4,4.27,3.49,5.62,3.49,13.96,2.71,6.79,4.07,4.27,2.71,10.47,3.49,2.91,3.49,6.01,5.24,,3.1,4.65,9.7,30.84,4.85,3.49,3.69,,6.01,4.65,4.46,4.46,31.8,6.4,8.53,2.71,6.4,7.18,5.82,3.69,3.3,,,12.633333,7.616667,17.727778,9.9568,7.5,70.722222
US_GA_13277,2020-02-15,ChIJA_4UOS_-8YgR6vaCJJR-SlU,Q498346,geoId/13277,US,United States of America,GA,Georgia,13277,Tift County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40431,19586,20845,5523,6004,5748,5147,4730,4920,4266,2641,1452,1073787,31.46,-83.53,696,75.922222,7,4,8,-2,,3.26,4.66,10.02,3.96,10.02,8.39,4.89,3.26,,4.43,5.36,3.26,4.43,17.95,,10.72,3.26,3.5,,8.16,4.43,,8.39,3.26,6.06,6.76,5.13,5.36,6.99,27.04,5.59,,7.69,,3.73,3.73,3.73,5.83,42.42,,7.23,,6.29,8.16,4.2,6.53,,3.26,,9.933333,2.261111,18.644444,0.4064,1.148148,53.904137
US_GA_13277,2020-02-16,ChIJA_4UOS_-8YgR6vaCJJR-SlU,Q498346,geoId/13277,US,United States of America,GA,Georgia,13277,Tift County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40431,19586,20845,5523,6004,5748,5147,4730,4920,4266,2641,1452,1073787,31.46,-83.53,696,75.922222,4,-7,6,-7,,,6.79,7.89,4.38,9.64,8.11,7.23,,4.38,3.94,,3.51,4.38,14.9,5.26,9.64,4.16,3.07,,5.04,7.89,,6.36,3.73,5.92,7.01,5.48,3.07,9.42,29.58,6.14,5.04,5.48,,5.7,7.89,4.16,6.14,46.68,4.16,5.48,,10.08,4.16,5.92,3.29,3.51,4.16,,10.638889,8.072222,14.227778,5.842,8.728395,87.179636
US_GA_13277,2020-02-17,ChIJA_4UOS_-8YgR6vaCJJR-SlU,Q498346,geoId/13277,US,United States of America,GA,Georgia,13277,Tift County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40431,19586,20845,5523,6004,5748,5147,4730,4920,4266,2641,1452,1073787,31.46,-83.53,696,75.922222,10,7,3,-16,3,3.2,4.98,10.67,4.45,14.05,8.54,8.36,3.2,5.51,7.65,4.45,5.51,6.4,16.9,4.45,9.07,2.49,5.34,3.56,11.21,3.91,2.85,7.29,3.91,6.23,5.87,5.34,2.85,11.38,31.31,6.76,7.29,11.03,,4.62,4.98,2.49,8.01,44.3,7.83,7.12,6.05,7.47,9.96,7.12,5.87,2.85,3.02,4.8,13.055556,9.983333,17.927778,17.3228,12.018519,93.115084
US_GA_13277,2020-02-18,ChIJA_4UOS_-8YgR6vaCJJR-SlU,Q498346,geoId/13277,US,United States of America,GA,Georgia,13277,Tift County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40431,19586,20845,5523,6004,5748,5147,4730,4920,4266,2641,1452,1073787,31.46,-83.53,696,75.922222,7,2,1,-2,0,3.05,5.34,8.69,4.42,14.49,6.41,7.78,4.27,3.05,6.1,3.2,4.88,5.34,16.16,4.73,5.79,3.05,3.81,,10.83,7.17,2.75,6.71,4.73,4.27,4.73,4.27,4.88,11.59,32.48,7.78,3.51,10.06,3.81,5.79,5.18,3.96,6.1,43.92,6.86,8.85,3.81,7.01,6.25,5.79,4.42,3.51,3.81,,17.827778,14.188889,23.938889,0.362857,16.277778,90.944655
US_GA_13277,2020-02-19,ChIJA_4UOS_-8YgR6vaCJJR-SlU,Q498346,geoId/13277,US,United States of America,GA,Georgia,13277,Tift County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40431,19586,20845,5523,6004,5748,5147,4730,4920,4266,2641,1452,1073787,31.46,-83.53,696,75.922222,6,2,1,2,1,2.94,4.33,8.19,3.09,11.74,12.21,7.11,,5.72,7.26,4.79,6.03,5.72,14.53,5.25,6.95,,6.34,2.32,13.29,4.79,2.47,5.87,3.86,3.09,3.55,6.03,2.94,16.07,32.91,7.73,5.25,7.57,4.79,4.48,5.56,6.64,6.95,48.52,8.5,8.81,3.09,7.11,7.26,6.64,5.1,4.79,6.34,3.09,20.238889,16.272222,25.161111,0.8636,17.160494,82.339765
US_GA_13277,2020-02-20,ChIJA_4UOS_-8YgR6vaCJJR-SlU,Q498346,geoId/13277,US,United States of America,GA,Georgia,13277,Tift County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40431,19586,20845,5523,6004,5748,5147,4730,4920,4266,2641,1452,1073787,31.46,-83.53,696,75.922222,3,-5,6,0,2,3.83,5.36,6.44,2.15,13.49,5.67,5.82,,4.29,6.59,4.44,7.36,2.15,12.87,3.52,6.13,3.98,5.06,2.6,12.72,4.75,2.6,3.98,2.91,4.9,4.6,6.74,3.06,9.81,28.66,8.58,2.6,8.89,,5.21,5.67,3.68,6.9,42.91,6.59,8.58,2.76,5.82,7.36,8.73,2.91,2.76,5.52,,13.855556,7.25,21.044444,5.461,12.32716,90.734893
US_GA_13277,2020-02-21,ChIJA_4UOS_-8YgR6vaCJJR-SlU,Q498346,geoId/13277,US,United States of America,GA,Georgia,13277,Tift County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40431,19586,20845,5523,6004,5748,5147,4730,4920,4266,2641,1452,1073787,31.46,-83.53,696,75.922222,3,3,-1,2,1,,6.25,3.62,,9.38,7.07,4.93,,4.28,5.59,5.92,3.46,2.63,13.16,4.44,6.91,3.13,5.26,7.73,12.34,3.62,3.46,5.1,3.95,4.11,5.26,3.78,3.62,9.87,28.46,7.24,3.13,5.43,2.96,3.95,4.28,4.93,5.43,36.69,7.4,6.75,,6.58,7.4,2.3,3.13,,3.62,,6.672222,4.072222,12.772222,6.180667,1.876543,71.678806
