location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,mobility_retail_and_recreation,mobility_workplaces,search_trends_acne,search_trends_allergy,search_trends_anxiety,search_trends_common_cold,search_trends_diabetes,search_trends_infection,search_trends_itch,search_trends_pain,search_trends_skin_rash,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,dew_point,relative_humidity
US_IA_19101,2020-02-23,ChIJq-a0k-Bl5ocRYjgQyXBEarY,Q183135,geoId/19101,US,United States of America,IA,Iowa,19101,Jefferson County,US,USA,2,,,,,,,18219,9994,8225,1549,1641,3542,2081,1787,2120,3224,1452,823,1790072,41.031389,-91.944722,1131,80.3,-2,,,10.36,,24.16,9.78,21.86,,39.12,,6.511111,0.761111,16.055556,0.0,-1.133333,58.266805
US_IA_19101,2020-02-24,ChIJq-a0k-Bl5ocRYjgQyXBEarY,Q183135,geoId/19101,US,United States of America,IA,Iowa,19101,Jefferson County,US,USA,2,,,,,,,18219,9994,8225,1549,1641,3542,2081,1787,2120,3224,1452,823,1790072,41.031389,-91.944722,1131,80.3,-15,3,,11.71,,24.37,13.12,31.4,,38.42,7.5,4.383333,1.477778,10.672222,0.0,-0.538889,70.525957
US_IA_19101,2020-02-25,ChIJq-a0k-Bl5ocRYjgQyXBEarY,Q183135,geoId/19101,US,United States of America,IA,Iowa,19101,Jefferson County,US,USA,2,,,,,,,18219,9994,8225,1549,1641,3542,2081,1787,2120,3224,1452,823,1790072,41.031389,-91.944722,1131,80.3,-30,1,7.93,12.52,10.02,28.79,10.85,35.89,,47.16,6.68,2.255556,0.572222,5.433333,0.09525,-1.677778,75.574235
US_IA_19101,2020-02-26,ChIJq-a0k-Bl5ocRYjgQyXBEarY,Q183135,geoId/19101,US,United States of America,IA,Iowa,19101,Jefferson County,US,USA,2,,,,,,,18219,9994,8225,1549,1641,3542,2081,1787,2120,3224,1452,823,1790072,41.031389,-91.944722,1131,80.3,-12,2,8.46,,13.54,29.2,,44.43,,27.93,,0.316667,-1.561111,2.15,0.127,-4.933333,68.17092
US_IA_19101,2020-02-27,ChIJq-a0k-Bl5ocRYjgQyXBEarY,Q183135,geoId/19101,US,United States of America,IA,Iowa,19101,Jefferson County,US,USA,2,,,,,,,18219,9994,8225,1549,1641,3542,2081,1787,2120,3224,1452,823,1790072,41.031389,-91.944722,1131,80.3,-2,5,7.15,9.26,10.52,27.35,9.68,40.4,,33.24,10.52,-1.422222,-5.566667,3.961111,0.0,-7.283333,64.492384
US_IA_19101,2020-02-28,ChIJq-a0k-Bl5ocRYjgQyXBEarY,Q183135,geoId/19101,US,United States of America,IA,Iowa,19101,Jefferson County,US,USA,2,,,,,,,18219,9994,8225,1549,1641,3542,2081,1787,2120,3224,1452,823,1790072,41.031389,-91.944722,1131,80.3,-14,12,,11.21,,23.29,13.8,29.33,,36.66,6.9,-1.511111,-4.727778,1.7,0.0,-5.205556,76.177164
US_IA_19101,2020-02-29,ChIJq-a0k-Bl5ocRYjgQyXBEarY,Q183135,geoId/19101,US,United States of America,IA,Iowa,19101,Jefferson County,US,USA,2,,,,,,,18219,9994,8225,1549,1641,3542,2081,1787,2120,3224,1452,823,1790072,41.031389,-91.944722,1131,80.3,5,,,,9.43,30.5,,43.8,,29.39,8.32,-2.494444,-9.427778,7.888889,0.0254,-6.733333,72.968941
US_IA_19101,2020-03-01,ChIJq-a0k-Bl5ocRYjgQyXBEarY,Q183135,geoId/19101,US,United States of America,IA,Iowa,19101,Jefferson County,US,USA,2,,,,,,,18219,9994,8225,1549,1641,3542,2081,1787,2120,3224,1452,823,1790072,41.031389,-91.944722,1131,80.3,1,,9.64,9.64,,25.17,13.92,35.34,,34.81,,8.344444,2.316667,18.244444,0.0,1.15,60.599054
US_IA_19101,2020-03-02,ChIJq-a0k-Bl5ocRYjgQyXBEarY,Q183135,geoId/19101,US,United States of America,IA,Iowa,19101,Jefferson County,US,USA,2,,,,,,,18219,9994,8225,1549,1641,3542,2081,1787,2120,3224,1452,823,1790072,41.031389,-91.944722,1131,80.3,-10,10,7.08,10.62,14.6,28.31,11.5,51.31,7.96,41.14,,3.805556,-1.738889,13.25,0.0,-0.038889,76.27056
US_IA_19101,2020-03-03,ChIJq-a0k-Bl5ocRYjgQyXBEarY,Q183135,geoId/19101,US,United States of America,IA,Iowa,19101,Jefferson County,US,USA,2,,,,,,,18219,9994,8225,1549,1641,3542,2081,1787,2120,3224,1452,823,1790072,41.031389,-91.944722,1131,80.3,-12,6,6.24,8.74,7.07,30.79,9.57,47.44,,34.12,,4.711111,-0.933333,12.294444,0.0,-1.45,64.56761
US_IA_19101,2020-03-04,ChIJq-a0k-Bl5ocRYjgQyXBEarY,Q183135,geoId/19101,US,United States of America,IA,Iowa,19101,Jefferson County,US,USA,2,,,,,,,18219,9994,8225,1549,1641,3542,2081,1787,2120,3224,1452,823,1790072,41.031389,-91.944722,1131,80.3,-3,5,6.63,17.41,8.7,35.23,8.7,52.64,7.05,29.01,9.95,5.927778,-0.161111,11.816667,0.0,-2.244444,55.958771
US_IA_19101,2020-03-05,ChIJq-a0k-Bl5ocRYjgQyXBEarY,Q183135,geoId/19101,US,United States of America,IA,Iowa,19101,Jefferson County,US,USA,2,,,,,,,18219,9994,8225,1549,1641,3542,2081,1787,2120,3224,1452,823,1790072,41.031389,-91.944722,1131,80.3,-13,5,6.44,13.74,,32.64,8.59,42.51,9.02,33.92,12.88,6.466667,1.872222,12.011111,0.0,-1.883333,55.335296
US_IA_19101,2020-03-06,ChIJq-a0k-Bl5ocRYjgQyXBEarY,Q183135,geoId/19101,US,United States of America,IA,Iowa,19101,Jefferson County,US,USA,2,,,,,,,18219,9994,8225,1549,1641,3542,2081,1787,2120,3224,1452,823,1790072,41.031389,-91.944722,1131,80.3,-1,12,,14.07,,29.05,,54.92,,35.86,7.72,3.811111,-1.15,9.338889,0.0,-4.733333,53.856814
US_IA_19101,2020-03-07,ChIJq-a0k-Bl5ocRYjgQyXBEarY,Q183135,geoId/19101,US,United States of America,IA,Iowa,19101,Jefferson County,US,USA,2,,,,,,,18219,9994,8225,1549,1641,3542,2081,1787,2120,3224,1452,823,1790072,41.031389,-91.944722,1131,80.3,18,,,13.56,10.03,26.54,,35.97,11.2,31.84,9.44,5.338889,-1.883333,16.933333,0.0,-6.705556,41.686603
US_IA_19101,2020-03-08,ChIJq-a0k-Bl5ocRYjgQyXBEarY,Q183135,geoId/19101,US,United States of America,IA,Iowa,19101,Jefferson County,US,USA,2,,,,,,,18219,9994,8225,1549,1641,3542,2081,1787,2120,3224,1452,823,1790072,41.031389,-91.944722,1131,80.3,4,,,,,39.46,,52.81,12.19,35.4,,12.294444,6.244444,22.022222,0.0,-2.211111,36.508279
US_IA_19101,2020-03-09,ChIJq-a0k-Bl5ocRYjgQyXBEarY,Q183135,geoId/19101,US,United States of America,IA,Iowa,19101,Jefferson County,US,USA,2,,,,,,,18219,9994,8225,1549,1641,3542,2081,1787,2120,3224,1452,823,1790072,41.031389,-91.944722,1131,80.3,-17,10,,11.7,,34.69,6.45,59.3,,33.08,11.7,12.022222,6.605556,18.677778,4.7752,5.322222,63.688018
US_IA_19101,2020-03-10,ChIJq-a0k-Bl5ocRYjgQyXBEarY,Q183135,geoId/19101,US,United States of America,IA,Iowa,19101,Jefferson County,US,USA,2,,,,,,,18219,9994,8225,1549,1641,3542,2081,1787,2120,3224,1452,823,1790072,41.031389,-91.944722,1131,80.3,-11,3,,10.57,8.46,30.87,8.88,47.36,6.34,34.68,,4.216667,0.211111,11.105556,15.1892,2.022222,85.861172
US_IA_19101,2020-03-11,ChIJq-a0k-Bl5ocRYjgQyXBEarY,Q183135,geoId/19101,US,United States of America,IA,Iowa,19101,Jefferson County,US,USA,2,,,,,,,18219,9994,8225,1549,1641,3542,2081,1787,2120,3224,1452,823,1790072,41.031389,-91.944722,1131,80.3,-6,4,,10.91,6.29,41.11,11.32,87.25,,25.59,6.29,6.55,4.438889,11.277778,0.03175,4.277778,85.606072
US_IA_19101,2020-03-12,ChIJq-a0k-Bl5ocRYjgQyXBEarY,Q183135,geoId/19101,US,United States of America,IA,Iowa,19101,Jefferson County,US,USA,2,,,,,,,18219,9994,8225,1549,1641,3542,2081,1787,2120,3224,1452,823,1790072,41.031389,-91.944722,1131,80.3,-7,2,,12.29,,61.07,7.38,100.0,,30.33,,8.388889,4.538889,16.655556,0.0,6.616667,88.832654
US_IA_19101,2020-03-13,ChIJq-a0k-Bl5ocRYjgQyXBEarY,Q183135,geoId/19101,US,United States of America,IA,Iowa,19101,Jefferson County,US,USA,2,,,,,,,18219,9994,8225,1549,1641,3542,2081,1787,2120,3224,1452,823,1790072,41.031389,-91.944722,1131,80.3,0,7,,,,46.41,6.57,78.86,,22.18,6.16,5.222222,-0.683333,10.683333,0.1778,-2.616667,57.187607
US_IA_19101,2020-03-14,ChIJq-a0k-Bl5ocRYjgQyXBEarY,Q183135,geoId/19101,US,United States of America,IA,Iowa,19101,Jefferson County,US,USA,2,,,,,,,18219,9994,8225,1549,1641,3542,2081,1787,2120,3224,1452,823,1790072,41.031389,-91.944722,1131,80.3,-10,,,9.35,9.35,51.16,11.0,85.27,,35.76,,3.005556,0.361111,7.361111,0.0,-1.383333,73.147818
US_IA_19101,2020-03-15,ChIJq-a0k-Bl5ocRYjgQyXBEarY,Q183135,geoId/19101,US,United States of America,IA,Iowa,19101,Jefferson County,US,USA,2,,,,,,,18219,9994,8225,1549,1641,3542,2081,1787,2120,3224,1452,823,1790072,41.031389,-91.944722,1131,80.3,-10,,,12.92,11.92,47.69,7.95,78.0,,34.28,,0.916667,-1.177778,3.816667,0.7366,-1.694444,82.962204
US_IA_19101,2020-03-16,ChIJq-a0k-Bl5ocRYjgQyXBEarY,Q183135,geoId/19101,US,United States of America,IA,Iowa,19101,Jefferson County,US,USA,2,,,,,,,18219,9994,8225,1549,1641,3542,2081,1787,2120,3224,1452,823,1790072,41.031389,-91.944722,1131,80.3,-12,-11,,8.69,8.26,52.57,7.82,85.15,,27.8,6.52,2.994444,1.305556,7.138889,0.0635,0.505556,83.976417
US_IA_19101,2020-03-17,ChIJq-a0k-Bl5ocRYjgQyXBEarY,Q183135,geoId/19101,US,United States of America,IA,Iowa,19101,Jefferson County,US,USA,2,,,,,,,18219,9994,8225,1549,1641,3542,2081,1787,2120,3224,1452,823,1790072,41.031389,-91.944722,1131,80.3,-31,-19,,14.45,7.01,33.72,,60.44,,36.35,,5.394444,-0.011111,9.777778,0.0762,-0.172222,67.537687
US_IA_19101,2020-03-18,ChIJq-a0k-Bl5ocRYjgQyXBEarY,Q183135,geoId/19101,US,United States of America,IA,Iowa,19101,Jefferson County,US,USA,2,,,,,,,18219,9994,8225,1549,1641,3542,2081,1787,2120,3224,1452,823,1790072,41.031389,-91.944722,1131,80.3,-38,-23,6.83,11.1,,37.56,8.54,57.2,,36.71,8.11,6.983333,5.077778,9.377778,2.9972,4.211111,82.641428
US_IA_19101,2020-03-19,ChIJq-a0k-Bl5ocRYjgQyXBEarY,Q183135,geoId/19101,US,United States of America,IA,Iowa,19101,Jefferson County,US,USA,2,,,,,,,18219,9994,8225,1549,1641,3542,2081,1787,2120,3224,1452,823,1790072,41.031389,-91.944722,1131,80.3,-36,-22,7.26,8.11,11.53,35.87,6.41,55.09,,24.34,,11.227778,8.133333,18.288889,6.5024,10.844444,97.504342
US_IA_19101,2020-03-20,ChIJq-a0k-Bl5ocRYjgQyXBEarY,Q183135,geoId/19101,US,United States of America,IA,Iowa,19101,Jefferson County,US,USA,2,,,,,,,18219,9994,8225,1549,1641,3542,2081,1787,2120,3224,1452,823,1790072,41.031389,-91.944722,1131,80.3,-37,-20,6.66,15.09,11.54,31.06,,52.36,,31.51,,5.766667,0.411111,17.566667,9.990667,3.538889,85.760451
US_IA_19101,2020-03-21,ChIJq-a0k-Bl5ocRYjgQyXBEarY,Q183135,geoId/19101,US,United States of America,IA,Iowa,19101,Jefferson County,US,USA,2,,,,,,,18219,9994,8225,1549,1641,3542,2081,1787,2120,3224,1452,823,1790072,41.031389,-91.944722,1131,80.3,-37,-9,,9.93,7.45,35.76,,57.12,7.45,35.27,,1.261111,-1.0,4.95,0.0508,-3.711111,69.698783
US_IA_19101,2020-03-22,ChIJq-a0k-Bl5ocRYjgQyXBEarY,Q183135,geoId/19101,US,United States of America,IA,Iowa,19101,Jefferson County,US,USA,2,,,,,,,18219,9994,8225,1549,1641,3542,2081,1787,2120,3224,1452,823,1790072,41.031389,-91.944722,1131,80.3,-47,,,9.92,,24.3,,51.58,7.44,25.29,,0.033333,-1.527778,2.688889,0.1524,-2.438889,83.698088
US_IA_19101,2020-03-23,ChIJq-a0k-Bl5ocRYjgQyXBEarY,Q183135,geoId/19101,US,United States of America,IA,Iowa,19101,Jefferson County,US,USA,2,,,,,,,18219,9994,8225,1549,1641,3542,2081,1787,2120,3224,1452,823,1790072,41.031389,-91.944722,1131,80.3,-38,-23,6.45,10.74,,27.93,,49.41,,33.51,7.3,1.638889,-0.25,5.866667,1.905,0.872222,94.730322
US_IA_19101,2020-03-24,ChIJq-a0k-Bl5ocRYjgQyXBEarY,Q183135,geoId/19101,US,United States of America,IA,Iowa,19101,Jefferson County,US,USA,2,,,,,,,18219,9994,8225,1549,1641,3542,2081,1787,2120,3224,1452,823,1790072,41.031389,-91.944722,1131,80.3,-46,-33,,11.25,7.36,28.12,8.22,58.84,,32.45,,4.583333,2.194444,9.638889,0.0,2.838889,88.672
US_IA_19101,2020-03-25,ChIJq-a0k-Bl5ocRYjgQyXBEarY,Q183135,geoId/19101,US,United States of America,IA,Iowa,19101,Jefferson County,US,USA,2,,,,,,,18219,9994,8225,1549,1641,3542,2081,1787,2120,3224,1452,823,1790072,41.031389,-91.944722,1131,80.3,-36,-35,,11.24,7.78,35.44,,54.45,,26.79,8.64,6.388889,1.8,14.216667,0.0,4.916667,90.400789
US_IA_19101,2020-03-26,ChIJq-a0k-Bl5ocRYjgQyXBEarY,Q183135,geoId/19101,US,United States of America,IA,Iowa,19101,Jefferson County,US,USA,2,,,,,,,18219,9994,8225,1549,1641,3542,2081,1787,2120,3224,1452,823,1790072,41.031389,-91.944722,1131,80.3,-41,-31,,8.05,,23.3,,40.24,,32.19,6.78,9.8,6.855556,12.694444,0.0,8.172222,89.789989
US_IA_19101,2020-03-27,ChIJq-a0k-Bl5ocRYjgQyXBEarY,Q183135,geoId/19101,US,United States of America,IA,Iowa,19101,Jefferson County,US,USA,2,,,,,,,18219,9994,8225,1549,1641,3542,2081,1787,2120,3224,1452,823,1790072,41.031389,-91.944722,1131,80.3,-42,-29,7.2,7.2,7.62,30.92,6.35,35.15,,27.53,,8.894444,6.022222,11.716667,0.1905,7.611111,91.893559
US_IA_19101,2020-03-28,ChIJq-a0k-Bl5ocRYjgQyXBEarY,Q183135,geoId/19101,US,United States of America,IA,Iowa,19101,Jefferson County,US,USA,2,,,,,,,18219,9994,8225,1549,1641,3542,2081,1787,2120,3224,1452,823,1790072,41.031389,-91.944722,1131,80.3,-37,-20,9.23,10.69,,27.7,,39.36,,43.25,10.2,13.533333,10.055556,22.633333,10.5664,12.188889,91.700648
US_IA_19101,2020-03-29,ChIJq-a0k-Bl5ocRYjgQyXBEarY,Q183135,geoId/19101,US,United States of America,IA,Iowa,19101,Jefferson County,US,USA,2,,,,,,,18219,9994,8225,1549,1641,3542,2081,1787,2120,3224,1452,823,1790072,41.031389,-91.944722,1131,80.3,-40,-34,,11.26,9.85,26.74,,35.18,,30.02,,11.383333,4.961111,20.294444,1.7145,3.561111,58.924526
US_IA_19101,2020-03-30,ChIJq-a0k-Bl5ocRYjgQyXBEarY,Q183135,geoId/19101,US,United States of America,IA,Iowa,19101,Jefferson County,US,USA,2,,,,,,,18219,9994,8225,1549,1641,3542,2081,1787,2120,3224,1452,823,1790072,41.031389,-91.944722,1131,80.3,-36,-32,6.47,15.09,6.9,25.0,,36.21,7.33,27.59,,9.194444,0.922222,17.222222,0.0254,0.738889,55.68932
US_IA_19101,2020-03-31,ChIJq-a0k-Bl5ocRYjgQyXBEarY,Q183135,geoId/19101,US,United States of America,IA,Iowa,19101,Jefferson County,US,USA,2,,,,,,,18219,9994,8225,1549,1641,3542,2081,1787,2120,3224,1452,823,1790072,41.031389,-91.944722,1131,80.3,-45,-39,9.79,11.57,,19.13,,35.15,8.01,27.59,12.46,8.844444,2.866667,14.2,0.0,1.727778,61.220469
US_IA_19101,2020-04-01,ChIJq-a0k-Bl5ocRYjgQyXBEarY,Q183135,geoId/19101,US,United States of America,IA,Iowa,19101,Jefferson County,US,USA,2,,,,,,,18219,9994,8225,1549,1641,3542,2081,1787,2120,3224,1452,823,1790072,41.031389,-91.944722,1131,80.3,-38,-40,11.46,13.16,6.79,18.67,8.06,30.56,6.79,22.92,,6.622222,0.672222,15.511111,0.0,1.805556,71.50744
US_IA_19101,2020-04-02,ChIJq-a0k-Bl5ocRYjgQyXBEarY,Q183135,geoId/19101,US,United States of America,IA,Iowa,19101,Jefferson County,US,USA,2,,,1,0,,,18219,9994,8225,1549,1641,3542,2081,1787,2120,3224,1452,823,1790072,41.031389,-91.944722,1131,80.3,-38,-39,7.77,8.99,7.77,24.94,7.36,39.24,9.4,24.94,5.72,11.816667,7.788889,17.611111,0.042333,4.644444,61.630471
US_IA_19101,2020-04-03,ChIJq-a0k-Bl5ocRYjgQyXBEarY,Q183135,geoId/19101,US,United States of America,IA,Iowa,19101,Jefferson County,US,USA,2,1,0,2,0,,,18219,9994,8225,1549,1641,3542,2081,1787,2120,3224,1452,823,1790072,41.031389,-91.944722,1131,80.3,-40,-36,11.22,10.8,,19.52,7.89,40.71,,28.25,,9.172222,1.072222,14.222222,3.4036,6.183333,82.139594
US_IA_19101,2020-04-04,ChIJq-a0k-Bl5ocRYjgQyXBEarY,Q183135,geoId/19101,US,United States of America,IA,Iowa,19101,Jefferson County,US,USA,2,1,0,3,0,,,18219,9994,8225,1549,1641,3542,2081,1787,2120,3224,1452,823,1790072,41.031389,-91.944722,1131,80.3,-46,-20,9.54,22.41,,21.46,,32.91,,31.0,9.06,2.077778,-1.633333,11.072222,1.9304,-1.077778,79.994784
US_IA_19101,2020-04-05,ChIJq-a0k-Bl5ocRYjgQyXBEarY,Q183135,geoId/19101,US,United States of America,IA,Iowa,19101,Jefferson County,US,USA,2,0,0,3,0,,,18219,9994,8225,1549,1641,3542,2081,1787,2120,3224,1452,823,1790072,41.031389,-91.944722,1131,80.3,-39,,8.84,17.19,9.33,16.7,,27.5,,27.01,7.37,8.794444,3.038889,16.122222,0.0,0.833333,57.646263
US_IA_19101,2020-04-06,ChIJq-a0k-Bl5ocRYjgQyXBEarY,Q183135,geoId/19101,US,United States of America,IA,Iowa,19101,Jefferson County,US,USA,2,0,0,3,0,,,18219,9994,8225,1549,1641,3542,2081,1787,2120,3224,1452,823,1790072,41.031389,-91.944722,1131,80.3,,-39,6.61,9.49,8.26,20.64,7.02,31.79,,28.07,,11.427778,6.044444,18.716667,0.0,5.8,68.662037
US_IA_19101,2020-04-07,ChIJq-a0k-Bl5ocRYjgQyXBEarY,Q183135,geoId/19101,US,United States of America,IA,Iowa,19101,Jefferson County,US,USA,2,0,0,3,0,,,18219,9994,8225,1549,1641,3542,2081,1787,2120,3224,1452,823,1790072,41.031389,-91.944722,1131,80.3,,-41,9.29,9.29,7.08,19.02,8.4,24.33,7.08,36.72,,17.95,12.977778,25.883333,0.0,14.816667,82.102469
US_IA_19101,2020-04-08,ChIJq-a0k-Bl5ocRYjgQyXBEarY,Q183135,geoId/19101,US,United States of America,IA,Iowa,19101,Jefferson County,US,USA,2,0,0,3,0,,,18219,9994,8225,1549,1641,3542,2081,1787,2120,3224,1452,823,1790072,41.031389,-91.944722,1131,80.3,,-42,7.17,9.29,7.6,9.71,8.44,29.12,,34.19,,17.372222,9.755556,25.6,0.399143,12.333333,72.413584
US_IA_19101,2020-04-09,ChIJq-a0k-Bl5ocRYjgQyXBEarY,Q183135,geoId/19101,US,United States of America,IA,Iowa,19101,Jefferson County,US,USA,2,0,0,3,0,,,18219,9994,8225,1549,1641,3542,2081,1787,2120,3224,1452,823,1790072,41.031389,-91.944722,1131,80.3,,-42,9.57,12.07,,15.81,,32.05,7.08,31.63,,7.327778,1.283333,12.75,0.217714,-1.844444,52.276169
US_IA_19101,2020-04-10,ChIJq-a0k-Bl5ocRYjgQyXBEarY,Q183135,geoId/19101,US,United States of America,IA,Iowa,19101,Jefferson County,US,USA,2,0,0,3,0,,,18219,9994,8225,1549,1641,3542,2081,1787,2120,3224,1452,823,1790072,41.031389,-91.944722,1131,80.3,,-48,9.31,16.84,7.09,14.63,,25.26,10.19,29.25,,3.955556,-2.433333,12.588889,0.0,-5.633333,49.760241
US_IA_19101,2020-04-11,ChIJq-a0k-Bl5ocRYjgQyXBEarY,Q183135,geoId/19101,US,United States of America,IA,Iowa,19101,Jefferson County,US,USA,2,1,0,4,0,,,18219,9994,8225,1549,1641,3542,2081,1787,2120,3224,1452,823,1790072,41.031389,-91.944722,1131,80.3,,-27,11.19,14.59,9.73,,8.75,29.18,12.16,31.61,8.27,10.605556,4.094444,19.011111,0.145143,1.616667,53.862733
US_IA_19101,2020-04-12,ChIJq-a0k-Bl5ocRYjgQyXBEarY,Q183135,geoId/19101,US,United States of America,IA,Iowa,19101,Jefferson County,US,USA,2,0,0,4,0,,,18219,9994,8225,1549,1641,3542,2081,1787,2120,3224,1452,823,1790072,41.031389,-91.944722,1131,80.3,,-36,,,,12.87,,22.41,7.15,30.99,7.63,13.227778,5.333333,19.888889,3.2512,10.577778,84.070544
US_IA_19101,2020-04-13,ChIJq-a0k-Bl5ocRYjgQyXBEarY,Q183135,geoId/19101,US,United States of America,IA,Iowa,19101,Jefferson County,US,USA,2,0,0,4,0,,,18219,9994,8225,1549,1641,3542,2081,1787,2120,3224,1452,823,1790072,41.031389,-91.944722,1131,80.3,,-41,12.54,8.49,8.9,14.96,,20.62,9.7,25.07,5.66,2.05,-1.627778,6.372222,6.4516,-3.533333,66.788627
US_IA_19101,2020-04-14,ChIJq-a0k-Bl5ocRYjgQyXBEarY,Q183135,geoId/19101,US,United States of America,IA,Iowa,19101,Jefferson County,US,USA,2,0,0,4,0,,,18219,9994,8225,1549,1641,3542,2081,1787,2120,3224,1452,823,1790072,41.031389,-91.944722,1131,80.3,,-43,,11.47,6.55,15.16,6.96,27.04,,34.0,5.74,1.383333,-3.777778,6.977778,0.0,-7.305556,52.565719
US_IA_19101,2020-04-15,ChIJq-a0k-Bl5ocRYjgQyXBEarY,Q183135,geoId/19101,US,United States of America,IA,Iowa,19101,Jefferson County,US,USA,2,0,0,4,0,,,18219,9994,8225,1549,1641,3542,2081,1787,2120,3224,1452,823,1790072,41.031389,-91.944722,1131,80.3,,-41,5.68,12.18,12.18,18.27,16.23,28.41,10.96,28.41,,0.833333,-4.877778,5.45,0.7112,-4.772222,66.601764
US_IA_19101,2020-04-16,ChIJq-a0k-Bl5ocRYjgQyXBEarY,Q183135,geoId/19101,US,United States of America,IA,Iowa,19101,Jefferson County,US,USA,2,0,0,4,0,,,18219,9994,8225,1549,1641,3542,2081,1787,2120,3224,1452,823,1790072,41.031389,-91.944722,1131,80.3,,-41,9.65,12.86,7.24,8.44,,21.31,,29.35,,1.3,-2.611111,5.722222,1.2192,-4.911111,63.62
US_IA_19101,2020-04-17,ChIJq-a0k-Bl5ocRYjgQyXBEarY,Q183135,geoId/19101,US,United States of America,IA,Iowa,19101,Jefferson County,US,USA,2,0,0,4,0,,,18219,9994,8225,1549,1641,3542,2081,1787,2120,3224,1452,823,1790072,41.031389,-91.944722,1131,80.3,,-44,7.7,8.92,8.92,7.7,9.73,18.65,,33.25,,1.855556,0.2,7.238889,4.4704,-0.027778,87.590283
US_IA_19101,2020-04-18,ChIJq-a0k-Bl5ocRYjgQyXBEarY,Q183135,geoId/19101,US,United States of America,IA,Iowa,19101,Jefferson County,US,USA,2,0,0,4,0,,,18219,9994,8225,1549,1641,3542,2081,1787,2120,3224,1452,823,1790072,41.031389,-91.944722,1131,80.3,,-17,,10.87,8.51,9.45,7.09,20.8,8.51,31.67,11.35,6.133333,0.272222,16.233333,2.8448,0.644444,68.196917
US_IA_19101,2020-04-19,ChIJq-a0k-Bl5ocRYjgQyXBEarY,Q183135,geoId/19101,US,United States of America,IA,Iowa,19101,Jefferson County,US,USA,2,0,0,4,0,,,18219,9994,8225,1549,1641,3542,2081,1787,2120,3224,1452,823,1790072,41.031389,-91.944722,1131,80.3,,-33,8.42,9.41,,7.92,,25.26,8.92,32.2,,11.844444,4.533333,17.066667,0.0,2.066667,51.352399
US_IA_19101,2020-04-20,ChIJq-a0k-Bl5ocRYjgQyXBEarY,Q183135,geoId/19101,US,United States of America,IA,Iowa,19101,Jefferson County,US,USA,2,2,0,6,0,,,18219,9994,8225,1549,1641,3542,2081,1787,2120,3224,1452,823,1790072,41.031389,-91.944722,1131,80.3,,-40,10.4,9.99,,8.74,8.74,24.14,,40.37,,9.933333,1.1,19.455556,0.0,0.155556,50.752861
US_IA_19101,2020-04-21,ChIJq-a0k-Bl5ocRYjgQyXBEarY,Q183135,geoId/19101,US,United States of America,IA,Iowa,19101,Jefferson County,US,USA,2,1,0,7,0,,,18219,9994,8225,1549,1641,3542,2081,1787,2120,3224,1452,823,1790072,41.031389,-91.944722,1131,80.3,,-45,9.22,15.36,7.46,16.24,,23.7,6.58,27.21,7.02,10.833333,3.044444,17.7,0.0254,-1.983333,40.902807
US_IA_19101,2020-04-22,ChIJq-a0k-Bl5ocRYjgQyXBEarY,Q183135,geoId/19101,US,United States of America,IA,Iowa,19101,Jefferson County,US,USA,2,0,0,7,0,,,18219,9994,8225,1549,1641,3542,2081,1787,2120,3224,1452,823,1790072,41.031389,-91.944722,1131,80.3,,-45,8.22,12.97,8.65,9.52,6.49,20.76,6.49,31.57,12.11,13.944444,6.133333,25.844444,0.09525,2.433333,45.881907
US_IA_19101,2020-04-23,ChIJq-a0k-Bl5ocRYjgQyXBEarY,Q183135,geoId/19101,US,United States of America,IA,Iowa,19101,Jefferson County,US,USA,2,0,0,7,0,,,18219,9994,8225,1549,1641,3542,2081,1787,2120,3224,1452,823,1790072,41.031389,-91.944722,1131,80.3,,-44,,12.31,12.31,8.79,9.23,25.05,7.91,34.28,,16.122222,9.927778,22.511111,0.0,11.455556,73.982825
US_IA_19101,2020-04-24,ChIJq-a0k-Bl5ocRYjgQyXBEarY,Q183135,geoId/19101,US,United States of America,IA,Iowa,19101,Jefferson County,US,USA,2,-1,0,6,0,,,18219,9994,8225,1549,1641,3542,2081,1787,2120,3224,1452,823,1790072,41.031389,-91.944722,1131,80.3,,-40,,12.75,9.35,7.65,,23.38,8.5,28.48,6.8,12.738889,9.511111,18.738889,1.7145,10.688889,87.584482
US_IA_19101,2020-04-25,ChIJq-a0k-Bl5ocRYjgQyXBEarY,Q183135,geoId/19101,US,United States of America,IA,Iowa,19101,Jefferson County,US,USA,2,0,0,6,0,,,18219,9994,8225,1549,1641,3542,2081,1787,2120,3224,1452,823,1790072,41.031389,-91.944722,1131,80.3,,-30,8.85,10.33,7.38,12.3,,28.03,7.38,32.95,,10.805556,7.75,15.45,3.0988,7.755556,82.070178
