location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,new_confirmed_age_6,cumulative_confirmed_age_6,new_deceased_age_6,cumulative_deceased_age_6,new_hospitalized_patients_age_6,cumulative_hospitalized_patients_age_6,age_bin_0,age_bin_1,age_bin_2,age_bin_3,age_bin_4,age_bin_5,age_bin_6,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_parks,mobility_workplaces,mobility_residential,search_trends_acne,search_trends_allergy,search_trends_anxiety,search_trends_arthritis,search_trends_back_pain,search_trends_common_cold,search_trends_diabetes,search_trends_fever,search_trends_hypertension,search_trends_infection,search_trends_inflammation,search_trends_itch,search_trends_pain,search_trends_skin_rash,search_trends_swelling,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,dew_point,relative_humidity
US_WA_53049,2020-02-20,ChIJWc9_wKTAk1QRTwvYQ6yxyX8,Q483990,geoId/53049,US,United States of America,WA,Washington,53049,Pacific County,US,USA,2,,,,,,,,,,,,,,,,,,,,21742,10880,10862,1911,1976,1881,2070,2081,3024,4484,2947,1368,1153390,46.56,-123.78,3169,77.5,27,19,,5,,6.55,11.65,,6.92,,15.29,7.65,,5.1,23.67,,9.47,38.23,9.83,,5.623457,-0.364198,14.203704,0.0,-2.083333,63.113823
US_WA_53049,2020-02-21,ChIJWc9_wKTAk1QRTwvYQ6yxyX8,Q483990,geoId/53049,US,United States of America,WA,Washington,53049,Pacific County,US,USA,2,,,,,,,,,,,,,,,,,,,,21742,10880,10862,1911,1976,1881,2070,2081,3024,4484,2947,1368,1153390,46.56,-123.78,3169,77.5,23,6,,5,,5.88,7.35,5.51,6.61,,11.39,7.35,,9.19,21.31,,8.08,37.48,7.72,,4.425926,-1.759259,14.08642,0.0,-0.37963,74.444083
US_WA_53049,2020-02-22,ChIJWc9_wKTAk1QRTwvYQ6yxyX8,Q483990,geoId/53049,US,United States of America,WA,Washington,53049,Pacific County,US,USA,2,,,,,,,,,,,,,,,,,,,,21742,10880,10862,1911,1976,1881,2070,2081,3024,4484,2947,1368,1153390,46.56,-123.78,3169,77.5,36,29,111,-1,,6.36,9.94,7.95,8.35,7.16,15.11,13.91,,,20.27,,7.55,34.59,6.76,,6.333333,1.17284,10.611111,0.0,3.518519,83.653385
US_WA_53049,2020-02-23,ChIJWc9_wKTAk1QRTwvYQ6yxyX8,Q483990,geoId/53049,US,United States of America,WA,Washington,53049,Pacific County,US,USA,2,,,,,,,,,,,,,,,,,,,,21742,10880,10862,1911,1976,1881,2070,2081,3024,4484,2947,1368,1153390,46.56,-123.78,3169,77.5,37,7,14,0,,5.86,8.59,8.59,6.25,10.54,10.54,8.2,,9.37,16.4,7.81,,40.23,6.25,,7.104938,4.197531,9.716049,2.032,4.666667,85.406655
US_WA_53049,2020-02-24,ChIJWc9_wKTAk1QRTwvYQ6yxyX8,Q483990,geoId/53049,US,United States of America,WA,Washington,53049,Pacific County,US,USA,2,,,,,,,,,,,,,,,,,,,,21742,10880,10862,1911,1976,1881,2070,2081,3024,4484,2947,1368,1153390,46.56,-123.78,3169,77.5,16,6,25,4,,,,6.91,7.28,8.73,12.74,13.46,,9.1,29.47,6.91,,36.39,6.19,7.28,6.123457,3.759259,9.067901,5.715,2.092593,76.801597
US_WA_53049,2020-02-25,ChIJWc9_wKTAk1QRTwvYQ6yxyX8,Q483990,geoId/53049,US,United States of America,WA,Washington,53049,Pacific County,US,USA,2,,,,,,,,,,,,,,,,,,,,21742,10880,10862,1911,1976,1881,2070,2081,3024,4484,2947,1368,1153390,46.56,-123.78,3169,77.5,6,2,21,1,,7.55,12.59,,6.47,5.75,22.3,12.59,,7.91,35.61,8.63,6.47,33.09,5.04,,4.45679,0.339506,10.401235,0.028222,1.277778,82.118749
US_WA_53049,2020-02-26,ChIJWc9_wKTAk1QRTwvYQ6yxyX8,Q483990,geoId/53049,US,United States of America,WA,Washington,53049,Pacific County,US,USA,2,,,,,,,,,,,,,,,,,,,,21742,10880,10862,1911,1976,1881,2070,2081,3024,4484,2947,1368,1153390,46.56,-123.78,3169,77.5,12,8,,0,,8.72,9.44,5.08,6.17,,20.34,7.99,7.26,8.72,44.68,,,26.88,9.81,,7.530864,2.061728,11.166667,0.127,5.046296,83.134681
US_WA_53049,2020-02-27,ChIJWc9_wKTAk1QRTwvYQ6yxyX8,Q483990,geoId/53049,US,United States of America,WA,Washington,53049,Pacific County,US,USA,2,,,,,,,,,,,,,,,,,,,,21742,10880,10862,1911,1976,1881,2070,2081,3024,4484,2947,1368,1153390,46.56,-123.78,3169,77.5,12,3,34,-1,,,11.22,11.58,,6.15,18.82,11.94,6.51,9.41,37.28,,,36.19,8.69,,6.123457,2.216049,12.549383,0.0,4.018519,85.867922
US_WA_53049,2020-02-28,ChIJWc9_wKTAk1QRTwvYQ6yxyX8,Q483990,geoId/53049,US,United States of America,WA,Washington,53049,Pacific County,US,USA,2,,,,,,,,,,,,,,,,,,,,21742,10880,10862,1911,1976,1881,2070,2081,3024,4484,2947,1368,1153390,46.56,-123.78,3169,77.5,17,12,21,2,,5.06,9.4,9.77,7.23,,28.94,5.79,,10.13,44.49,10.13,8.32,35.09,6.15,,6.012346,2.697531,12.141975,0.0,3.972222,88.058964
US_WA_53049,2020-02-29,ChIJWc9_wKTAk1QRTwvYQ6yxyX8,Q483990,geoId/53049,US,United States of America,WA,Washington,53049,Pacific County,US,USA,2,,,,,,,,,,,,,,,,,,,,21742,10880,10862,1911,1976,1881,2070,2081,3024,4484,2947,1368,1153390,46.56,-123.78,3169,77.5,21,24,16,-5,,,5.55,7.14,,,33.72,9.12,,,64.67,6.35,8.73,39.28,5.55,8.73,6.401235,3.08642,9.382716,4.73075,3.861111,85.167032
US_WA_53049,2020-03-01,ChIJWc9_wKTAk1QRTwvYQ6yxyX8,Q483990,geoId/53049,US,United States of America,WA,Washington,53049,Pacific County,US,USA,2,,,,,,,,,,,,,,,,,,,,21742,10880,10862,1911,1976,1881,2070,2081,3024,4484,2947,1368,1153390,46.56,-123.78,3169,77.5,42,7,48,0,,7.8,6.98,,8.21,,40.23,10.67,,9.03,53.78,6.16,,35.72,,,3.419753,-0.87037,8.62963,2.370667,0.87037,87.035152
US_WA_53049,2020-03-02,ChIJWc9_wKTAk1QRTwvYQ6yxyX8,Q483990,geoId/53049,US,United States of America,WA,Washington,53049,Pacific County,US,USA,2,,,,,,,,,,,,,,,,,,,,21742,10880,10862,1911,1976,1881,2070,2081,3024,4484,2947,1368,1153390,46.56,-123.78,3169,77.5,9,5,-11,1,,6.66,11.47,7.4,7.03,,44.77,9.99,6.29,7.77,73.64,,5.18,41.08,,7.03,6.493827,2.703704,8.901235,0.09525,3.796296,84.897702
US_WA_53049,2020-03-03,ChIJWc9_wKTAk1QRTwvYQ6yxyX8,Q483990,geoId/53049,US,United States of America,WA,Washington,53049,Pacific County,US,USA,2,,,,,,,,,,,,,,,,,,,,21742,10880,10862,1911,1976,1881,2070,2081,3024,4484,2947,1368,1153390,46.56,-123.78,3169,77.5,7,2,13,-1,,7.17,14.72,6.42,6.04,,37.0,,6.8,9.82,52.1,9.06,7.93,29.83,6.8,5.29,8.283951,5.549383,10.771605,3.81,7.277778,92.619138
US_WA_53049,2020-03-04,ChIJWc9_wKTAk1QRTwvYQ6yxyX8,Q483990,geoId/53049,US,United States of America,WA,Washington,53049,Pacific County,US,USA,2,,,,,,,,,,,,,,,,,,,,21742,10880,10862,1911,1976,1881,2070,2081,3024,4484,2947,1368,1153390,46.56,-123.78,3169,77.5,15,8,,-2,,6.17,11.19,9.26,,,41.29,6.56,,6.17,50.94,8.49,,38.2,,9.65,7.796296,4.351852,11.259259,2.50825,4.138889,77.695209
US_WA_53049,2020-03-05,ChIJWc9_wKTAk1QRTwvYQ6yxyX8,Q483990,geoId/53049,US,United States of America,WA,Washington,53049,Pacific County,US,USA,2,,,,,,,,,,,,,,,,,,,,21742,10880,10862,1911,1976,1881,2070,2081,3024,4484,2947,1368,1153390,46.56,-123.78,3169,77.5,7,0,5,-4,,,12.61,6.51,5.7,6.1,30.92,7.32,8.54,12.21,53.3,5.7,,32.95,7.73,8.14,6.12963,1.728395,11.302469,0.028222,2.222222,78.364903
US_WA_53049,2020-03-06,ChIJWc9_wKTAk1QRTwvYQ6yxyX8,Q483990,geoId/53049,US,United States of America,WA,Washington,53049,Pacific County,US,USA,2,,,,,,,,,,,,,,,,,,,,21742,10880,10862,1911,1976,1881,2070,2081,3024,4484,2947,1368,1153390,46.56,-123.78,3169,77.5,30,14,,-1,,6.12,8.42,,,6.51,23.73,11.48,8.04,8.42,49.38,6.51,6.51,45.94,6.89,,5.54321,1.734568,10.790123,4.0005,4.194444,89.803561
US_WA_53049,2020-03-07,ChIJWc9_wKTAk1QRTwvYQ6yxyX8,Q483990,geoId/53049,US,United States of America,WA,Washington,53049,Pacific County,US,USA,2,,,,,,,,,,,,,,,,,,,,21742,10880,10862,1911,1976,1881,2070,2081,3024,4484,2947,1368,1153390,46.56,-123.78,3169,77.5,48,29,135,0,,6.21,13.19,,5.82,5.82,24.05,6.21,,7.76,39.17,,7.76,25.98,,,4.32716,2.024691,7.055556,1.397,2.944444,91.76186
US_WA_53049,2020-03-08,ChIJWc9_wKTAk1QRTwvYQ6yxyX8,Q483990,geoId/53049,US,United States of America,WA,Washington,53049,Pacific County,US,USA,2,,,,,,,,,,,,,,,,,,,,21742,10880,10862,1911,1976,1881,2070,2081,3024,4484,2947,1368,1153390,46.56,-123.78,3169,77.5,77,32,,0,,,8.38,7.99,5.59,7.19,21.96,6.79,5.59,6.39,47.51,,6.79,30.34,,6.39,3.388889,0.160494,8.746914,2.173111,1.472222,90.357871
US_WA_53049,2020-03-09,ChIJWc9_wKTAk1QRTwvYQ6yxyX8,Q483990,geoId/53049,US,United States of America,WA,Washington,53049,Pacific County,US,USA,2,,,,,,,,,,,,,,,,,,,,21742,10880,10862,1911,1976,1881,2070,2081,3024,4484,2947,1368,1153390,46.56,-123.78,3169,77.5,27,23,,4,,6.07,11.43,5.36,,5.0,26.78,12.5,5.71,,54.27,7.5,,28.2,5.36,,3.882716,-1.061728,11.32716,0.028222,-0.324074,77.939547
US_WA_53049,2020-03-10,ChIJWc9_wKTAk1QRTwvYQ6yxyX8,Q483990,geoId/53049,US,United States of America,WA,Washington,53049,Pacific County,US,USA,2,,,,,,,,,,,,,,,,,,,,21742,10880,10862,1911,1976,1881,2070,2081,3024,4484,2947,1368,1153390,46.56,-123.78,3169,77.5,22,16,,3,,,10.09,8.65,,,30.26,10.09,7.21,6.12,59.08,6.84,6.48,26.66,,5.4,4.728395,-0.969136,11.820988,0.0,0.361111,75.76928
US_WA_53049,2020-03-11,ChIJWc9_wKTAk1QRTwvYQ6yxyX8,Q483990,geoId/53049,US,United States of America,WA,Washington,53049,Pacific County,US,USA,2,,,,,,,,,,,,,,,,,,,,21742,10880,10862,1911,1976,1881,2070,2081,3024,4484,2947,1368,1153390,46.56,-123.78,3169,77.5,24,9,,1,,5.5,9.29,6.19,,,38.87,7.91,7.57,10.32,72.57,,,28.55,7.91,,7.95679,2.765432,11.148148,0.987778,3.722222,74.77769
US_WA_53049,2020-03-12,ChIJWc9_wKTAk1QRTwvYQ6yxyX8,Q483990,geoId/53049,US,United States of America,WA,Washington,53049,Pacific County,US,USA,2,,,,,,,,,,,,,,,,,,,,21742,10880,10862,1911,1976,1881,2070,2081,3024,4484,2947,1368,1153390,46.56,-123.78,3169,77.5,6,12,48,0,,4.83,8.28,8.62,5.52,6.21,33.81,5.17,13.46,8.28,91.42,,6.21,26.22,8.28,,5.382716,0.401235,10.685185,0.169333,0.657407,74.489752
US_WA_53049,2020-03-13,ChIJWc9_wKTAk1QRTwvYQ6yxyX8,Q483990,geoId/53049,US,United States of America,WA,Washington,53049,Pacific County,US,USA,2,,,,,,,,,,,,,,,,,,,,21742,10880,10862,1911,1976,1881,2070,2081,3024,4484,2947,1368,1153390,46.56,-123.78,3169,77.5,3,21,29,2,,,10.45,7.08,,8.76,39.76,8.76,9.77,5.39,77.84,4.72,,25.61,,,3.808642,0.074074,9.845679,0.53975,0.648148,81.993026
US_WA_53049,2020-03-14,ChIJWc9_wKTAk1QRTwvYQ6yxyX8,Q483990,geoId/53049,US,United States of America,WA,Washington,53049,Pacific County,US,USA,2,,,,,,,,,,,,,,,,,,,,21742,10880,10862,1911,1976,1881,2070,2081,3024,4484,2947,1368,1153390,46.56,-123.78,3169,77.5,3,22,23,-3,,5.92,6.71,7.5,,6.71,40.27,9.87,10.27,,68.69,5.53,,37.11,,7.11,3.407407,1.45679,6.135802,3.71475,-0.074074,79.034551
US_WA_53049,2020-03-15,ChIJWc9_wKTAk1QRTwvYQ6yxyX8,Q483990,geoId/53049,US,United States of America,WA,Washington,53049,Pacific County,US,USA,2,,,,,,,,,,,,,,,,,,,,21742,10880,10862,1911,1976,1881,2070,2081,3024,4484,2947,1368,1153390,46.56,-123.78,3169,77.5,36,18,87,-6,,,7.28,8.43,8.05,,32.19,11.88,14.56,9.2,84.3,7.66,,35.25,5.36,6.51,3.783951,-0.0,9.58642,0.084667,-4.731481,55.810161
US_WA_53049,2020-03-16,ChIJWc9_wKTAk1QRTwvYQ6yxyX8,Q483990,geoId/53049,US,United States of America,WA,Washington,53049,Pacific County,US,USA,2,,,,,,,,,,,,,,,,,,,,21742,10880,10862,1911,1976,1881,2070,2081,3024,4484,2947,1368,1153390,46.56,-123.78,3169,77.5,3,33,,-9,,,12.24,,5.25,,31.82,5.59,13.99,6.29,100.0,4.89,10.84,33.57,5.94,,5.833333,-0.45679,14.320988,0.0,-3.027778,55.132726
US_WA_53049,2020-03-17,ChIJWc9_wKTAk1QRTwvYQ6yxyX8,Q483990,geoId/53049,US,United States of America,WA,Washington,53049,Pacific County,US,USA,2,,,,,,,,,,,,,,,,,,,,21742,10880,10862,1911,1976,1881,2070,2081,3024,4484,2947,1368,1153390,46.56,-123.78,3169,77.5,-22,25,,-19,,6.17,11.24,7.62,,,32.28,5.8,13.78,5.08,71.45,8.34,,31.55,6.53,,5.722222,-1.154321,13.864198,0.0,-0.842593,65.626961
US_WA_53049,2020-03-18,ChIJWc9_wKTAk1QRTwvYQ6yxyX8,Q483990,geoId/53049,US,United States of America,WA,Washington,53049,Pacific County,US,USA,2,,,,,,,,,,,,,,,,,,,,21742,10880,10862,1911,1976,1881,2070,2081,3024,4484,2947,1368,1153390,46.56,-123.78,3169,77.5,-14,9,,-25,,,14.32,5.14,6.24,,36.71,7.71,16.89,8.81,69.38,7.34,5.14,42.58,6.97,,6.209877,-0.62963,12.37037,0.0,1.842593,75.079414
US_WA_53049,2020-03-19,ChIJWc9_wKTAk1QRTwvYQ6yxyX8,Q483990,geoId/53049,US,United States of America,WA,Washington,53049,Pacific County,US,USA,2,,,,,,,,,,,,,,,,,,,,21742,10880,10862,1911,1976,1881,2070,2081,3024,4484,2947,1368,1153390,46.56,-123.78,3169,77.5,-18,15,,-25,,6.62,15.82,7.73,12.51,,29.07,7.73,13.62,,64.77,,8.46,33.86,7.73,,6.308642,-0.308642,13.796296,0.0,1.935185,73.644231
US_WA_53049,2020-03-20,ChIJWc9_wKTAk1QRTwvYQ6yxyX8,Q483990,geoId/53049,US,United States of America,WA,Washington,53049,Pacific County,US,USA,2,,,,,,,,,,,,,,,,,,,,21742,10880,10862,1911,1976,1881,2070,2081,3024,4484,2947,1368,1153390,46.56,-123.78,3169,77.5,-14,19,,-22,,,13.17,6.05,8.19,9.61,25.63,5.7,12.46,7.12,50.91,6.05,,24.21,6.41,,7.450617,0.271605,15.253086,0.0,2.777778,72.949779
US_WA_53049,2020-03-21,ChIJWc9_wKTAk1QRTwvYQ6yxyX8,Q483990,geoId/53049,US,United States of America,WA,Washington,53049,Pacific County,US,USA,2,,,,,,,,,,,,,,,,,,,,21742,10880,10862,1911,1976,1881,2070,2081,3024,4484,2947,1368,1153390,46.56,-123.78,3169,77.5,-17,22,124,-20,,,12.23,6.12,,,31.66,5.4,10.79,,50.72,6.47,9.35,32.38,,,7.845679,1.734568,14.839506,0.0,3.592593,75.728846
US_WA_53049,2020-03-22,ChIJWc9_wKTAk1QRTwvYQ6yxyX8,Q483990,geoId/53049,US,United States of America,WA,Washington,53049,Pacific County,US,USA,2,,,,,,,,,,,,,,,,,,,,21742,10880,10862,1911,1976,1881,2070,2081,3024,4484,2947,1368,1153390,46.56,-123.78,3169,77.5,-20,2,31,-27,,7.3,16.68,7.3,10.43,,28.15,10.08,11.12,,59.07,6.95,,32.32,,5.21,6.611111,1.969136,12.561728,0.0,3.472222,80.417333
US_WA_53049,2020-03-23,ChIJWc9_wKTAk1QRTwvYQ6yxyX8,Q483990,geoId/53049,US,United States of America,WA,Washington,53049,Pacific County,US,USA,2,,,,,,,,,,,,,,,,,,,,21742,10880,10862,1911,1976,1881,2070,2081,3024,4484,2947,1368,1153390,46.56,-123.78,3169,77.5,-27,4,2,-30,,7.58,14.17,7.25,5.93,,26.69,7.58,11.2,5.6,57.33,,,25.37,7.25,,7.395062,2.938272,11.148148,1.11125,4.416667,81.213548
US_WA_53049,2020-03-24,ChIJWc9_wKTAk1QRTwvYQ6yxyX8,Q483990,geoId/53049,US,United States of America,WA,Washington,53049,Pacific County,US,USA,2,,,,,,,,,,,,,,,,,,,,21742,10880,10862,1911,1976,1881,2070,2081,3024,4484,2947,1368,1153390,46.56,-123.78,3169,77.5,-53,-7,-6,-35,,7.86,11.28,7.86,5.13,,27.34,,8.89,,54.0,8.54,,34.18,,,5.62963,3.716049,9.351852,5.87375,3.583333,86.674215
US_WA_53049,2020-03-25,ChIJWc9_wKTAk1QRTwvYQ6yxyX8,Q483990,geoId/53049,US,United States of America,WA,Washington,53049,Pacific County,US,USA,2,,,,,,,,,,,,,,,,,,,,21742,10880,10862,1911,1976,1881,2070,2081,3024,4484,2947,1368,1153390,46.56,-123.78,3169,77.5,-36,0,0,-38,,8.7,12.18,7.31,10.1,,24.02,,8.01,6.96,57.44,,,33.42,8.7,,5.759259,2.895062,9.938272,2.95275,3.287037,85.452243
US_WA_53049,2020-03-26,ChIJWc9_wKTAk1QRTwvYQ6yxyX8,Q483990,geoId/53049,US,United States of America,WA,Washington,53049,Pacific County,US,USA,2,,,,,,,,,,,,,,,,,,,,21742,10880,10862,1911,1976,1881,2070,2081,3024,4484,2947,1368,1153390,46.56,-123.78,3169,77.5,-45,-17,-25,-41,,8.95,9.63,5.85,5.51,,21.34,7.92,8.95,11.01,40.26,,5.51,29.94,7.92,7.23,5.728395,2.148148,9.833333,0.60325,2.842593,85.480487
US_WA_53049,2020-03-27,ChIJWc9_wKTAk1QRTwvYQ6yxyX8,Q483990,geoId/53049,US,United States of America,WA,Washington,53049,Pacific County,US,USA,2,,,,,,,,,,,,,,,,,,,,21742,10880,10862,1911,1976,1881,2070,2081,3024,4484,2947,1368,1153390,46.56,-123.78,3169,77.5,-56,-21,-45,-37,,4.82,12.39,5.16,,,23.76,6.54,5.16,5.51,38.9,7.23,6.2,36.49,,,7.006173,3.296296,9.265432,0.85725,5.009259,88.160823
US_WA_53049,2020-03-28,ChIJWc9_wKTAk1QRTwvYQ6yxyX8,Q483990,geoId/53049,US,United States of America,WA,Washington,53049,Pacific County,US,USA,2,,,,,,,,,,,,,,,,,,,,21742,10880,10862,1911,1976,1881,2070,2081,3024,4484,2947,1368,1153390,46.56,-123.78,3169,77.5,-62,-28,-64,-33,,6.95,9.88,7.32,7.32,6.22,24.15,8.42,8.05,6.22,45.75,7.68,,33.3,5.86,,8.765432,6.388889,10.660494,3.048,7.472222,91.069626
US_WA_53049,2020-03-29,ChIJWc9_wKTAk1QRTwvYQ6yxyX8,Q483990,geoId/53049,US,United States of America,WA,Washington,53049,Pacific County,US,USA,2,,,,,,,0,0,0,0,,0,0-11,12-19,20-34,35-49,50-64,65-79,80-,21742,10880,10862,1911,1976,1881,2070,2081,3024,4484,2947,1368,1153390,46.56,-123.78,3169,77.5,-56,-24,-27,-41,,8.55,9.61,,,,19.58,6.05,8.19,5.34,40.95,6.05,4.99,31.69,6.76,,9.160494,7.54321,11.432099,8.92175,7.490741,88.092486
US_WA_53049,2020-03-30,ChIJWc9_wKTAk1QRTwvYQ6yxyX8,Q483990,geoId/53049,US,United States of America,WA,Washington,53049,Pacific County,US,USA,2,,,,,,,,,,,,,,,,,,,,21742,10880,10862,1911,1976,1881,2070,2081,3024,4484,2947,1368,1153390,46.56,-123.78,3169,77.5,-49,-10,-45,-39,,8.95,8.29,,7.29,4.97,21.88,9.28,7.29,6.3,39.45,10.61,,31.82,6.96,,8.191358,5.524691,10.783951,8.1915,5.166667,81.121674
US_WA_53049,2020-03-31,ChIJWc9_wKTAk1QRTwvYQ6yxyX8,Q483990,geoId/53049,US,United States of America,WA,Washington,53049,Pacific County,US,USA,2,,,,,,,,,,,,,,,,,,,,21742,10880,10862,1911,1976,1881,2070,2081,3024,4484,2947,1368,1153390,46.56,-123.78,3169,77.5,-41,-10,-9,-38,,6.66,11.66,5.66,7.66,,14.99,8.0,7.66,8.0,30.98,5.33,,32.98,5.66,,5.839506,2.987654,9.111111,5.588,3.425926,85.718797
US_WA_53049,2020-04-01,ChIJWc9_wKTAk1QRTwvYQ6yxyX8,Q483990,geoId/53049,US,United States of America,WA,Washington,53049,Pacific County,US,USA,2,,,,,,,,,,,,,,,,,,,,21742,10880,10862,1911,1976,1881,2070,2081,3024,4484,2947,1368,1153390,46.56,-123.78,3169,77.5,-35,0,6,-39,,8.72,9.07,7.67,5.58,5.23,19.88,7.32,8.02,6.62,35.56,4.88,5.93,31.38,5.93,,5.679012,2.635802,10.382716,2.794,2.805556,82.404717
US_WA_53049,2020-04-02,ChIJWc9_wKTAk1QRTwvYQ6yxyX8,Q483990,geoId/53049,US,United States of America,WA,Washington,53049,Pacific County,US,USA,2,,,,,,,,,,,,,,,,,,,,21742,10880,10862,1911,1976,1881,2070,2081,3024,4484,2947,1368,1153390,46.56,-123.78,3169,77.5,-39,-10,-16,-42,,7.56,10.65,5.15,5.15,6.53,13.74,,9.28,,34.01,5.5,6.18,30.58,6.18,6.53,6.191358,2.851852,10.351852,1.04775,2.648148,78.637212
US_WA_53049,2020-04-03,ChIJWc9_wKTAk1QRTwvYQ6yxyX8,Q483990,geoId/53049,US,United States of America,WA,Washington,53049,Pacific County,US,USA,2,,,,,,,,,,,,,,,,,,,,21742,10880,10862,1911,1976,1881,2070,2081,3024,4484,2947,1368,1153390,46.56,-123.78,3169,77.5,-40,-3,-11,-41,,10.3,9.96,8.59,4.81,,16.83,5.84,,7.9,35.73,,9.28,25.76,,,5.030864,1.820988,8.91358,0.41275,1.12037,77.730798
US_WA_53049,2020-04-04,ChIJWc9_wKTAk1QRTwvYQ6yxyX8,Q483990,geoId/53049,US,United States of America,WA,Washington,53049,Pacific County,US,USA,2,,,,,,,,,,,,,,,,,,,,21742,10880,10862,1911,1976,1881,2070,2081,3024,4484,2947,1368,1153390,46.56,-123.78,3169,77.5,-51,-18,-31,-37,,9.96,11.11,,7.66,5.75,13.79,7.28,5.36,5.75,27.59,6.9,8.43,25.29,8.43,,5.030864,0.388889,11.117284,0.169333,0.287037,73.253131
US_WA_53049,2020-04-05,ChIJWc9_wKTAk1QRTwvYQ6yxyX8,Q483990,geoId/53049,US,United States of America,WA,Washington,53049,Pacific County,US,USA,2,,,,,,,,,,,,,,,,,,,,21742,10880,10862,1911,1976,1881,2070,2081,3024,4484,2947,1368,1153390,46.56,-123.78,3169,77.5,-41,-14,-11,-40,,11.91,11.91,7.22,9.74,5.77,17.32,5.05,8.3,7.58,34.63,6.13,6.13,27.78,6.49,,8.746914,4.425926,13.925926,0.127,3.083333,66.567197
US_WA_53049,2020-04-06,ChIJWc9_wKTAk1QRTwvYQ6yxyX8,Q483990,geoId/53049,US,United States of America,WA,Washington,53049,Pacific County,US,USA,2,,,,,,,,,,,,,,,,,,,,21742,10880,10862,1911,1976,1881,2070,2081,3024,4484,2947,1368,1153390,46.56,-123.78,3169,77.5,,,13,-39,,9.12,12.49,,12.83,7.09,18.57,9.12,,7.09,31.74,9.46,4.73,27.01,6.42,6.42,8.41358,2.061728,14.790123,0.028222,2.490741,66.795334
US_WA_53049,2020-04-07,ChIJWc9_wKTAk1QRTwvYQ6yxyX8,Q483990,geoId/53049,US,United States of America,WA,Washington,53049,Pacific County,US,USA,2,,,,,,,,,,,,,,,,,,,,21742,10880,10862,1911,1976,1881,2070,2081,3024,4484,2947,1368,1153390,46.56,-123.78,3169,77.5,,,11,-39,,7.3,9.04,6.6,10.43,,11.12,8.34,,6.6,27.81,,5.56,30.24,6.95,9.04,8.265432,2.907407,14.228395,0.0,3.055556,70.591143
US_WA_53049,2020-04-08,ChIJWc9_wKTAk1QRTwvYQ6yxyX8,Q483990,geoId/53049,US,United States of America,WA,Washington,53049,Pacific County,US,USA,2,,,,,,,,,,,,,,,,,,,,21742,10880,10862,1911,1976,1881,2070,2081,3024,4484,2947,1368,1153390,46.56,-123.78,3169,77.5,,,26,-41,,5.99,8.45,5.99,7.75,,13.03,5.63,,,30.28,,,33.45,,,8.222222,1.092593,17.228395,0.0,3.064815,70.028431
US_WA_53049,2020-04-09,ChIJWc9_wKTAk1QRTwvYQ6yxyX8,Q483990,geoId/53049,US,United States of America,WA,Washington,53049,Pacific County,US,USA,2,,,,,,,,,,,,,,,,,,,,21742,10880,10862,1911,1976,1881,2070,2081,3024,4484,2947,1368,1153390,46.56,-123.78,3169,77.5,,,9,-40,,5.98,13.37,5.98,10.55,,10.91,5.63,,6.33,19.7,,7.04,36.59,5.28,5.63,10.54321,2.512346,18.12963,0.0,3.222222,60.714129
US_WA_53049,2020-04-10,ChIJWc9_wKTAk1QRTwvYQ6yxyX8,Q483990,geoId/53049,US,United States of America,WA,Washington,53049,Pacific County,US,USA,2,,,1,0,,,,,,,,,,,,,,,,21742,10880,10862,1911,1976,1881,2070,2081,3024,4484,2947,1368,1153390,46.56,-123.78,3169,77.5,,,-8,-41,,8.47,8.47,7.41,5.64,,11.29,5.64,4.94,11.99,23.99,,,26.81,,,10.154321,3.962963,17.067901,0.0,6.12037,74.548348
US_WA_53049,2020-04-11,ChIJWc9_wKTAk1QRTwvYQ6yxyX8,Q483990,geoId/53049,US,United States of America,WA,Washington,53049,Pacific County,US,USA,2,0,0,1,0,,,,,,,,,,,,,,,,21742,10880,10862,1911,1976,1881,2070,2081,3024,4484,2947,1368,1153390,46.56,-123.78,3169,77.5,,,-26,-33,,7.14,10.53,8.27,,,9.02,9.4,,7.52,19.55,7.14,8.27,31.58,6.77,,9.549383,6.617284,13.648148,0.0,5.157407,72.932277
US_WA_53049,2020-04-12,ChIJWc9_wKTAk1QRTwvYQ6yxyX8,Q483990,geoId/53049,US,United States of America,WA,Washington,53049,Pacific County,US,USA,2,0,0,1,0,,,0,0,,0,,0,0-11,12-19,20-34,35-49,50-64,65-79,80-,21742,10880,10862,1911,1976,1881,2070,2081,3024,4484,2947,1368,1153390,46.56,-123.78,3169,77.5,,,-16,-39,,12.0,9.29,,6.58,,9.29,6.96,5.8,,23.99,,5.8,30.18,7.74,,7.95679,0.506173,16.166667,0.0,-0.722222,55.631217
