location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_transit_stations,mobility_workplaces,mobility_residential,search_trends_acne,search_trends_allergy,search_trends_anxiety,search_trends_arthritis,search_trends_back_pain,search_trends_common_cold,search_trends_diabetes,search_trends_hypertension,search_trends_infection,search_trends_inflammation,search_trends_itch,search_trends_pain,search_trends_skin_rash,search_trends_swelling,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,snowfall_mm,dew_point,relative_humidity
US_MS_28107,2020-02-25,ChIJNSJSZuIEgIgR3xHhJLfk-R4,Q490272,geoId/28107,US,United States of America,MS,Mississippi,28107,Panola County,US,USA,2,,,,,,,34158,16461,17697,4789,4604,4629,4053,4003,4609,4005,2282,1184,1833645,34.36,-89.95,1826,73.266667,7,-4,9,2,,6.22,7.57,4.87,4.6,,14.88,7.84,6.22,25.7,,9.47,27.05,7.3,4.6,11.261111,7.05,15.95,6.604,,7.722222,78.239925
US_MS_28107,2020-02-26,ChIJNSJSZuIEgIgR3xHhJLfk-R4,Q490272,geoId/28107,US,United States of America,MS,Mississippi,28107,Panola County,US,USA,2,,,,,,,34158,16461,17697,4789,4604,4629,4053,4003,4609,4005,2282,1184,1833645,34.36,-89.95,1826,73.266667,31,3,12,-1,,7.04,11.11,,,5.69,21.67,12.73,9.48,35.49,,6.23,28.98,,4.61,6.955556,4.277778,11.488889,0.0508,,3.240741,76.850697
US_MS_28107,2020-02-27,ChIJNSJSZuIEgIgR3xHhJLfk-R4,Q490272,geoId/28107,US,United States of America,MS,Mississippi,28107,Panola County,US,USA,2,,,,,,,34158,16461,17697,4789,4604,4629,4053,4003,4609,4005,2282,1184,1833645,34.36,-89.95,1826,73.266667,26,7,17,0,-3,4.35,7.62,5.99,,,24.22,9.25,4.35,30.75,,5.99,26.39,4.63,4.9,3.388889,-1.994444,9.1,0.0508,,-3.45679,60.335655
US_MS_28107,2020-02-28,ChIJNSJSZuIEgIgR3xHhJLfk-R4,Q490272,geoId/28107,US,United States of America,MS,Mississippi,28107,Panola County,US,USA,2,,,,,,,34158,16461,17697,4789,4604,4629,4053,4003,4609,4005,2282,1184,1833645,34.36,-89.95,1826,73.266667,23,4,12,-2,,3.95,8.76,,,,16.1,10.17,5.65,28.24,4.8,5.37,23.44,7.06,5.37,6.938889,1.7,12.883333,0.0,,-1.074074,56.595348
US_MS_28107,2020-02-29,ChIJNSJSZuIEgIgR3xHhJLfk-R4,Q490272,geoId/28107,US,United States of America,MS,Mississippi,28107,Panola County,US,USA,2,,,,,,,34158,16461,17697,4789,4604,4629,4053,4003,4609,4005,2282,1184,1833645,34.36,-89.95,1826,73.266667,29,-2,22,3,,6.25,5.9,6.25,,,26.03,9.02,7.64,31.58,6.25,6.94,28.11,,,8.844444,0.944444,17.444444,0.0,,0.537037,55.214932
US_MS_28107,2020-03-01,ChIJNSJSZuIEgIgR3xHhJLfk-R4,Q490272,geoId/28107,US,United States of America,MS,Mississippi,28107,Panola County,US,USA,2,,,,,,,34158,16461,17697,4789,4604,4629,4053,4003,4609,4005,2282,1184,1833645,34.36,-89.95,1826,73.266667,36,17,27,-1,,9.41,8.74,7.39,5.71,6.05,22.18,7.39,,32.93,6.38,8.07,35.96,5.38,6.05,12.277778,5.266667,20.988889,0.0,,3.518519,54.374361
US_MS_28107,2020-03-02,ChIJNSJSZuIEgIgR3xHhJLfk-R4,Q490272,geoId/28107,US,United States of America,MS,Mississippi,28107,Panola County,US,USA,2,,,,,,,34158,16461,17697,4789,4604,4629,4053,4003,4609,4005,2282,1184,1833645,34.36,-89.95,1826,73.266667,21,2,9,1,,5.12,8.9,7.01,4.32,,28.59,9.71,6.47,33.45,3.78,,24.0,5.66,,16.450617,12.740741,21.703704,4.402667,,11.527778,72.829922
US_MS_28107,2020-03-03,ChIJNSJSZuIEgIgR3xHhJLfk-R4,Q490272,geoId/28107,US,United States of America,MS,Mississippi,28107,Panola County,US,USA,2,,,,,,,34158,16461,17697,4789,4604,4629,4053,4003,4609,4005,2282,1184,1833645,34.36,-89.95,1826,73.266667,30,16,1,3,-1,,11.62,5.38,5.38,,22.67,7.94,6.8,26.07,5.38,6.52,33.44,5.38,5.38,17.588889,14.322222,19.966667,1.651,,13.030864,74.636405
US_MS_28107,2020-03-04,ChIJNSJSZuIEgIgR3xHhJLfk-R4,Q490272,geoId/28107,US,United States of America,MS,Mississippi,28107,Panola County,US,USA,2,,,,,,,34158,16461,17697,4789,4604,4629,4053,4003,4609,4005,2282,1184,1833645,34.36,-89.95,1826,73.266667,22,9,-5,2,0,5.16,10.05,6.25,,,21.73,9.78,8.15,25.8,3.8,4.07,32.59,,,13.294444,11.211111,16.838889,2.648857,,9.216049,75.922195
US_MS_28107,2020-03-05,ChIJNSJSZuIEgIgR3xHhJLfk-R4,Q490272,geoId/28107,US,United States of America,MS,Mississippi,28107,Panola County,US,USA,2,,,,,,,34158,16461,17697,4789,4604,4629,4053,4003,4609,4005,2282,1184,1833645,34.36,-89.95,1826,73.266667,22,8,17,1,-3,5.29,9.47,5.02,,,22.02,6.69,7.52,37.9,,,29.82,4.18,5.02,12.65,8.788889,19.527778,4.445,,6.364198,65.824282
US_MS_28107,2020-03-06,ChIJNSJSZuIEgIgR3xHhJLfk-R4,Q490272,geoId/28107,US,United States of America,MS,Mississippi,28107,Panola County,US,USA,2,,,,,,,34158,16461,17697,4789,4604,4629,4053,4003,4609,4005,2282,1184,1833645,34.36,-89.95,1826,73.266667,15,-1,27,-3,,5.87,13.21,4.4,,4.99,21.13,7.63,5.58,29.93,5.87,4.4,24.94,4.11,,11.277778,6.761111,16.9,0.2794,,-1.160494,42.149305
US_MS_28107,2020-03-07,ChIJNSJSZuIEgIgR3xHhJLfk-R4,Q490272,geoId/28107,US,United States of America,MS,Mississippi,28107,Panola County,US,USA,2,,,,,,,34158,16461,17697,4789,4604,4629,4053,4003,4609,4005,2282,1184,1833645,34.36,-89.95,1826,73.266667,24,3,26,0,,7.54,11.5,6.83,,,24.43,8.26,5.39,33.05,5.75,7.18,31.61,,8.26,7.327778,0.122222,15.894444,0.0,,-2.864198,47.601241
US_MS_28107,2020-03-08,ChIJNSJSZuIEgIgR3xHhJLfk-R4,Q490272,geoId/28107,US,United States of America,MS,Mississippi,28107,Panola County,US,USA,2,,,,,,,34158,16461,17697,4789,4604,4629,4053,4003,4609,4005,2282,1184,1833645,34.36,-89.95,1826,73.266667,33,9,32,1,,7.78,10.74,,6.3,,27.41,7.04,6.3,34.45,6.3,7.41,38.15,6.3,,10.877778,2.844444,20.333333,0.0,,-0.703704,44.153223
US_MS_28107,2020-03-09,ChIJNSJSZuIEgIgR3xHhJLfk-R4,Q490272,geoId/28107,US,United States of America,MS,Mississippi,28107,Panola County,US,USA,2,,,,,,,34158,16461,17697,4789,4604,4629,4053,4003,4609,4005,2282,1184,1833645,34.36,-89.95,1826,73.266667,18,2,19,-9,,6.35,11.74,9.52,4.76,,29.2,11.43,8.25,40.62,,5.39,27.61,6.03,,15.25,11.088889,19.672222,0.0,,8.561728,64.504347
US_MS_28107,2020-03-10,ChIJNSJSZuIEgIgR3xHhJLfk-R4,Q490272,geoId/28107,US,United States of America,MS,Mississippi,28107,Panola County,US,USA,2,,,,,,,34158,16461,17697,4789,4604,4629,4053,4003,4609,4005,2282,1184,1833645,34.36,-89.95,1826,73.266667,25,12,11,-8,,6.09,11.21,,8.01,5.77,20.51,8.01,5.77,33.97,5.45,9.61,37.49,7.69,,16.888889,13.894444,20.177778,12.276667,,14.864198,88.153103
US_MS_28107,2020-03-11,ChIJNSJSZuIEgIgR3xHhJLfk-R4,Q490272,geoId/28107,US,United States of America,MS,Mississippi,28107,Panola County,US,USA,2,,,,,,,34158,16461,17697,4789,4604,4629,4053,4003,4609,4005,2282,1184,1833645,34.36,-89.95,1826,73.266667,12,3,7,-13,,5.68,9.79,4.74,,,41.69,,5.05,71.7,4.42,8.84,28.74,5.05,,12.961111,8.033333,19.761111,1.778,,11.962963,92.036139
US_MS_28107,2020-03-12,ChIJNSJSZuIEgIgR3xHhJLfk-R4,Q490272,geoId/28107,US,United States of America,MS,Mississippi,28107,Panola County,US,USA,2,,,,,,,34158,16461,17697,4789,4604,4629,4053,4003,4609,4005,2282,1184,1833645,34.36,-89.95,1826,73.266667,19,30,26,-10,,8.52,10.41,5.68,5.05,,53.94,6.94,9.15,100.0,,8.83,31.86,6.94,4.42,18.322222,13.15,23.866667,7.224889,,16.092593,87.012278
US_MS_28107,2020-03-13,ChIJNSJSZuIEgIgR3xHhJLfk-R4,Q490272,geoId/28107,US,United States of America,MS,Mississippi,28107,Panola County,US,USA,2,,,,,,,34158,16461,17697,4789,4604,4629,4053,4003,4609,4005,2282,1184,1833645,34.36,-89.95,1826,73.266667,6,13,10,-15,,8.56,13.32,7.61,5.07,,51.69,4.76,,76.11,,7.61,25.05,5.71,5.39,16.627778,10.9,22.477778,6.386286,,13.320988,81.068972
US_MS_28107,2020-03-14,ChIJNSJSZuIEgIgR3xHhJLfk-R4,Q490272,geoId/28107,US,United States of America,MS,Mississippi,28107,Panola County,US,USA,2,,,,,,,34158,16461,17697,4789,4604,4629,4053,4003,4609,4005,2282,1184,1833645,34.36,-89.95,1826,73.266667,12,24,21,-4,,5.42,8.46,,,,28.09,8.12,6.09,59.23,,10.49,26.74,6.77,,13.238889,9.505556,21.7,3.302,,9.962963,80.337248
US_MS_28107,2020-03-15,ChIJNSJSZuIEgIgR3xHhJLfk-R4,Q490272,geoId/28107,US,United States of America,MS,Mississippi,28107,Panola County,US,USA,2,,,,,,,34158,16461,17697,4789,4604,4629,4053,4003,4609,4005,2282,1184,1833645,34.36,-89.95,1826,73.266667,4,17,15,-7,,,10.22,5.6,,6.26,32.64,9.56,,81.1,,4.95,30.66,5.6,5.28,9.922222,7.261111,16.094444,24.765,,8.839506,92.258448
US_MS_28107,2020-03-16,ChIJNSJSZuIEgIgR3xHhJLfk-R4,Q490272,geoId/28107,US,United States of America,MS,Mississippi,28107,Panola County,US,USA,2,,,,,,,34158,16461,17697,4789,4604,4629,4053,4003,4609,4005,2282,1184,1833645,34.36,-89.95,1826,73.266667,10,20,9,-10,,9.64,9.34,6.33,5.12,6.03,43.09,6.03,10.85,93.42,5.42,5.72,30.43,6.33,,8.955556,6.833333,13.85,5.769429,,7.012346,86.633407
US_MS_28107,2020-03-17,ChIJNSJSZuIEgIgR3xHhJLfk-R4,Q490272,geoId/28107,US,United States of America,MS,Mississippi,28107,Panola County,US,USA,2,,,,,,,34158,16461,17697,4789,4604,4629,4053,4003,4609,4005,2282,1184,1833645,34.36,-89.95,1826,73.266667,5,28,5,-13,,7.78,13.17,5.39,,,37.12,5.69,6.29,67.66,6.59,7.49,23.95,6.59,,12.85,9.2,19.177778,3.584222,,10.95679,87.831384
US_MS_28107,2020-03-18,ChIJNSJSZuIEgIgR3xHhJLfk-R4,Q490272,geoId/28107,US,United States of America,MS,Mississippi,28107,Panola County,US,USA,2,,,,,,,34158,16461,17697,4789,4604,4629,4053,4003,4609,4005,2282,1184,1833645,34.36,-89.95,1826,73.266667,7,18,-3,-15,,5.58,15.87,7.35,7.35,,33.21,4.7,11.46,59.08,6.47,4.12,39.97,4.41,4.12,16.833333,11.738889,24.288889,0.042333,,14.722222,86.96358
US_MS_28107,2020-03-19,ChIJNSJSZuIEgIgR3xHhJLfk-R4,Q490272,geoId/28107,US,United States of America,MS,Mississippi,28107,Panola County,US,USA,2,,,,,,,34158,16461,17697,4789,4604,4629,4053,4003,4609,4005,2282,1184,1833645,34.36,-89.95,1826,73.266667,-4,20,-6,-15,,8.33,12.06,10.05,10.91,6.03,29.86,7.18,10.34,50.25,,7.47,32.74,6.32,,21.8,17.361111,25.388889,3.338286,,18.901235,83.254385
US_MS_28107,2020-03-20,ChIJNSJSZuIEgIgR3xHhJLfk-R4,Q490272,geoId/28107,US,United States of America,MS,Mississippi,28107,Panola County,US,USA,2,,,,,,,34158,16461,17697,4789,4604,4629,4053,4003,4609,4005,2282,1184,1833645,34.36,-89.95,1826,73.266667,-19,7,-9,-22,,,12.05,8.12,6.72,,26.05,8.96,6.72,49.03,5.32,6.44,25.49,7.28,4.48,21.155556,15.566667,24.55,0.719667,,18.648148,85.701344
US_MS_28107,2020-03-21,ChIJNSJSZuIEgIgR3xHhJLfk-R4,Q490272,geoId/28107,US,United States of America,MS,Mississippi,28107,Panola County,US,USA,2,,,1,0,,,34158,16461,17697,4789,4604,4629,4053,4003,4609,4005,2282,1184,1833645,34.36,-89.95,1826,73.266667,-17,20,-14,-16,,5.22,10.13,7.37,7.06,,27.32,5.53,6.45,45.12,4.3,6.75,28.55,5.22,,10.111111,7.311111,16.177778,6.999111,,6.814815,79.578483
US_MS_28107,2020-03-22,ChIJNSJSZuIEgIgR3xHhJLfk-R4,Q490272,geoId/28107,US,United States of America,MS,Mississippi,28107,Panola County,US,USA,2,1,0,2,0,,,34158,16461,17697,4789,4604,4629,4053,4003,4609,4005,2282,1184,1833645,34.36,-89.95,1826,73.266667,-28,-7,-25,-23,,6.93,12.65,7.53,8.13,,27.41,7.23,4.82,48.19,,6.93,25.9,4.22,,9.033333,6.922222,13.066667,0.0,,6.635802,84.175891
US_MS_28107,2020-03-23,ChIJNSJSZuIEgIgR3xHhJLfk-R4,Q490272,geoId/28107,US,United States of America,MS,Mississippi,28107,Panola County,US,USA,2,0,0,2,0,,,34158,16461,17697,4789,4604,4629,4053,4003,4609,4005,2282,1184,1833645,34.36,-89.95,1826,73.266667,-25,1,-3,-22,,8.01,10.78,3.87,7.18,,25.43,,5.53,45.32,6.63,8.84,29.85,6.63,,13.161111,9.738889,18.077778,12.990286,,11.67284,90.471116
US_MS_28107,2020-03-24,ChIJNSJSZuIEgIgR3xHhJLfk-R4,Q490272,geoId/28107,US,United States of America,MS,Mississippi,28107,Panola County,US,USA,2,0,0,2,0,,,34158,16461,17697,4789,4604,4629,4053,4003,4609,4005,2282,1184,1833645,34.36,-89.95,1826,73.266667,-28,-9,-18,-25,,5.55,10.55,,6.94,5.0,27.76,7.22,4.44,42.74,6.11,5.83,31.09,5.55,,17.244444,13.477778,23.344444,13.208,,15.728395,90.136172
US_MS_28107,2020-03-25,ChIJNSJSZuIEgIgR3xHhJLfk-R4,Q490272,geoId/28107,US,United States of America,MS,Mississippi,28107,Panola County,US,USA,2,0,0,2,0,,,34158,16461,17697,4789,4604,4629,4053,4003,4609,4005,2282,1184,1833645,34.36,-89.95,1826,73.266667,-17,-3,-13,-28,,5.83,7.22,6.67,6.11,,25.0,5.56,8.89,49.17,4.72,7.78,37.78,,,14.294444,10.927778,21.755556,9.313333,,12.58642,89.115592
US_MS_28107,2020-03-26,ChIJNSJSZuIEgIgR3xHhJLfk-R4,Q490272,geoId/28107,US,United States of America,MS,Mississippi,28107,Panola County,US,USA,2,2,0,4,0,,,34158,16461,17697,4789,4604,4629,4053,4003,4609,4005,2282,1184,1833645,34.36,-89.95,1826,73.266667,-19,-6,-19,-27,,,15.27,4.11,5.87,,24.95,6.17,4.99,36.11,,8.22,32.88,,,18.222222,10.466667,29.438889,0.0,,13.623457,73.746077
US_MS_28107,2020-03-27,ChIJNSJSZuIEgIgR3xHhJLfk-R4,Q490272,geoId/28107,US,United States of America,MS,Mississippi,28107,Panola County,US,USA,2,0,0,4,0,,,34158,16461,17697,4789,4604,4629,4053,4003,4609,4005,2282,1184,1833645,34.36,-89.95,1826,73.266667,-21,-8,-19,-30,,4.46,11.61,8.04,5.06,,25.3,6.84,5.65,41.37,,8.93,34.82,5.65,,23.338889,19.2,27.883333,0.0,,17.919753,71.812532
US_MS_28107,2020-03-28,ChIJNSJSZuIEgIgR3xHhJLfk-R4,Q490272,geoId/28107,US,United States of America,MS,Mississippi,28107,Panola County,US,USA,2,0,0,4,0,,,34158,16461,17697,4789,4604,4629,4053,4003,4609,4005,2282,1184,1833645,34.36,-89.95,1826,73.266667,-23,-4,-31,-21,,5.0,14.37,,5.0,5.94,27.5,6.87,7.19,31.25,5.62,9.37,36.56,6.56,5.0,23.933333,20.322222,28.383333,0.0,,19.290123,75.386334
US_MS_28107,2020-03-29,ChIJNSJSZuIEgIgR3xHhJLfk-R4,Q490272,geoId/28107,US,United States of America,MS,Mississippi,28107,Panola County,US,USA,2,1,0,5,0,,,34158,16461,17697,4789,4604,4629,4053,4003,4609,4005,2282,1184,1833645,34.36,-89.95,1826,73.266667,-8,7,-28,-22,,10.46,17.53,,,,25.52,,4.61,34.75,4.61,7.69,26.14,10.46,,18.511111,12.844444,26.45,12.065,,11.679012,64.773006
US_MS_28107,2020-03-30,ChIJNSJSZuIEgIgR3xHhJLfk-R4,Q490272,geoId/28107,US,United States of America,MS,Mississippi,28107,Panola County,US,USA,2,1,0,6,0,,,34158,16461,17697,4789,4604,4629,4053,4003,4609,4005,2282,1184,1833645,34.36,-89.95,1826,73.266667,-27,-11,-19,-30,,6.72,12.9,9.41,5.11,6.45,31.71,5.38,3.76,41.92,6.99,7.52,35.74,5.11,,14.827778,11.566667,20.066667,1.058333,,10.04321,72.144182
US_MS_28107,2020-03-31,ChIJNSJSZuIEgIgR3xHhJLfk-R4,Q490272,geoId/28107,US,United States of America,MS,Mississippi,28107,Panola County,US,USA,2,1,1,7,1,,,34158,16461,17697,4789,4604,4629,4053,4003,4609,4005,2282,1184,1833645,34.36,-89.95,1826,73.266667,-21,-5,-12,-30,,5.72,9.81,4.9,6.81,4.36,25.06,,5.17,34.87,4.63,6.54,26.42,5.99,5.72,12.255556,9.916667,16.7,25.254857,,9.574074,83.176032
US_MS_28107,2020-04-01,ChIJNSJSZuIEgIgR3xHhJLfk-R4,Q490272,geoId/28107,US,United States of America,MS,Mississippi,28107,Panola County,US,USA,2,1,0,8,1,,,34158,16461,17697,4789,4604,4629,4053,4003,4609,4005,2282,1184,1833645,34.36,-89.95,1826,73.266667,0,11,-15,-29,,6.34,12.69,5.52,,7.17,24.82,4.69,9.65,38.89,,8.27,23.72,5.79,,12.355556,5.977778,20.777778,7.845778,,7.049383,68.814863
US_MS_28107,2020-04-02,ChIJNSJSZuIEgIgR3xHhJLfk-R4,Q490272,geoId/28107,US,United States of America,MS,Mississippi,28107,Panola County,US,USA,2,0,0,8,1,,,34158,16461,17697,4789,4604,4629,4053,4003,4609,4005,2282,1184,1833645,34.36,-89.95,1826,73.266667,-11,16,-13,-29,,10.49,13.89,5.39,5.39,,25.51,3.97,7.65,35.72,4.54,7.94,32.6,5.39,,14.916667,8.538889,23.033333,0.0,,6.635802,56.734154
US_MS_28107,2020-04-03,ChIJNSJSZuIEgIgR3xHhJLfk-R4,Q490272,geoId/28107,US,United States of America,MS,Mississippi,28107,Panola County,US,USA,2,0,0,8,1,,,34158,16461,17697,4789,4604,4629,4053,4003,4609,4005,2282,1184,1833645,34.36,-89.95,1826,73.266667,-16,10,-32,-35,,7.95,9.94,6.25,,,24.99,4.26,7.1,38.33,6.25,,29.25,5.96,5.68,16.477778,10.816667,22.611111,0.0,,9.691358,63.679419
US_MS_28107,2020-04-04,ChIJNSJSZuIEgIgR3xHhJLfk-R4,Q490272,geoId/28107,US,United States of America,MS,Mississippi,28107,Panola County,US,USA,2,2,0,10,1,,,34158,16461,17697,4789,4604,4629,4053,4003,4609,4005,2282,1184,1833645,34.36,-89.95,1826,73.266667,-37,-10,-38,-24,,10.91,7.79,7.17,7.48,,22.75,4.67,,32.1,,4.36,33.66,6.54,4.36,16.511111,11.6,21.383333,0.225778,,12.641975,77.947147
US_MS_28107,2020-04-05,ChIJNSJSZuIEgIgR3xHhJLfk-R4,Q490272,geoId/28107,US,United States of America,MS,Mississippi,28107,Panola County,US,USA,2,7,0,17,1,,,34158,16461,17697,4789,4604,4629,4053,4003,4609,4005,2282,1184,1833645,34.36,-89.95,1826,73.266667,-32,-11,-40,-28,,9.69,11.8,5.14,6.96,,17.55,4.84,,29.96,,8.78,32.38,8.17,,16.855556,10.322222,24.866667,0.0,,11.882716,73.035809
US_MS_28107,2020-04-06,ChIJNSJSZuIEgIgR3xHhJLfk-R4,Q490272,geoId/28107,US,United States of America,MS,Mississippi,28107,Panola County,US,USA,2,0,0,17,1,,,34158,16461,17697,4789,4604,4629,4053,4003,4609,4005,2282,1184,1833645,34.36,-89.95,1826,73.266667,,,-25,-33,,7.51,13.35,9.73,8.34,5.84,20.57,5.28,6.95,31.7,3.89,8.34,29.75,4.73,5.56,19.194444,11.75,26.944444,0.0,,13.709877,69.950644
US_MS_28107,2020-04-07,ChIJNSJSZuIEgIgR3xHhJLfk-R4,Q490272,geoId/28107,US,United States of America,MS,Mississippi,28107,Panola County,US,USA,2,2,0,19,1,,,34158,16461,17697,4789,4604,4629,4053,4003,4609,4005,2282,1184,1833645,34.36,-89.95,1826,73.266667,,,-24,-37,,8.39,11.64,7.31,7.58,3.79,11.91,5.14,4.06,29.24,,4.33,31.41,7.85,4.06,19.955556,16.361111,24.0,0.0,,17.5,85.210572
US_MS_28107,2020-04-08,ChIJNSJSZuIEgIgR3xHhJLfk-R4,Q490272,geoId/28107,US,United States of America,MS,Mississippi,28107,Panola County,US,USA,2,0,0,19,1,,,34158,16461,17697,4789,4604,4629,4053,4003,4609,4005,2282,1184,1833645,34.36,-89.95,1826,73.266667,,,-32,-37,,9.84,13.12,7.66,7.11,5.74,15.31,5.74,11.48,31.45,,7.11,28.98,6.56,4.1,22.005556,18.888889,27.105556,8.001,,20.549383,91.338536
US_MS_28107,2020-04-09,ChIJNSJSZuIEgIgR3xHhJLfk-R4,Q490272,geoId/28107,US,United States of America,MS,Mississippi,28107,Panola County,US,USA,2,2,0,21,1,,,34158,16461,17697,4789,4604,4629,4053,4003,4609,4005,2282,1184,1833645,34.36,-89.95,1826,73.266667,,,-27,-38,,8.08,10.04,7.81,,,15.61,4.18,6.69,27.04,5.3,10.59,27.6,6.69,7.25,20.077778,14.766667,25.383333,1.778,,12.277778,60.626482
US_MS_28107,2020-04-10,ChIJNSJSZuIEgIgR3xHhJLfk-R4,Q490272,geoId/28107,US,United States of America,MS,Mississippi,28107,Panola County,US,USA,2,1,0,22,1,,,34158,16461,17697,4789,4604,4629,4053,4003,4609,4005,2282,1184,1833645,34.36,-89.95,1826,73.266667,-24,-2,-36,-48,,9.02,12.51,9.89,,,15.7,8.43,7.85,24.14,,4.94,27.63,6.4,8.14,12.861111,7.044444,19.438889,0.47625,,0.41358,42.422531
US_MS_28107,2020-04-11,ChIJNSJSZuIEgIgR3xHhJLfk-R4,Q490272,geoId/28107,US,United States of America,MS,Mississippi,28107,Panola County,US,USA,2,0,1,22,2,,,34158,16461,17697,4789,4604,4629,4053,4003,4609,4005,2282,1184,1833645,34.36,-89.95,1826,73.266667,-27,4,-34,-34,,6.02,12.67,5.7,4.43,,13.93,7.28,,19.32,4.43,6.97,27.23,4.75,,12.005556,4.444444,21.844444,0.0,,2.802469,52.341988
US_MS_28107,2020-04-12,ChIJNSJSZuIEgIgR3xHhJLfk-R4,Q490272,geoId/28107,US,United States of America,MS,Mississippi,28107,Panola County,US,USA,2,0,0,22,2,,,34158,16461,17697,4789,4604,4629,4053,4003,4609,4005,2282,1184,1833645,34.36,-89.95,1826,73.266667,,-57,-55,-40,,6.34,11.25,4.33,6.34,7.21,9.81,5.77,,24.52,6.34,9.81,32.02,5.48,,15.488889,12.65,19.538889,6.646333,,13.222222,85.420745
US_MS_28107,2020-04-13,ChIJNSJSZuIEgIgR3xHhJLfk-R4,Q490272,geoId/28107,US,United States of America,MS,Mississippi,28107,Panola County,US,USA,2,1,0,23,2,,,34158,16461,17697,4789,4604,4629,4053,4003,4609,4005,2282,1184,1833645,34.36,-89.95,1826,73.266667,,-5,-2,-39,,5.49,7.02,5.8,,,9.77,6.1,4.27,20.14,5.8,7.33,29.61,7.33,,12.038889,6.9,18.388889,22.25675,,8.222222,77.032661
US_MS_28107,2020-04-14,ChIJNSJSZuIEgIgR3xHhJLfk-R4,Q490272,geoId/28107,US,United States of America,MS,Mississippi,28107,Panola County,US,USA,2,3,0,26,2,,,34158,16461,17697,4789,4604,4629,4053,4003,4609,4005,2282,1184,1833645,34.36,-89.95,1826,73.266667,,,-16,-32,,6.55,9.96,5.41,3.99,,9.68,6.83,6.55,23.34,4.27,7.12,27.05,6.55,,8.216667,4.661111,12.6,0.4572,,2.45679,66.056985
US_MS_28107,2020-04-15,ChIJNSJSZuIEgIgR3xHhJLfk-R4,Q490272,geoId/28107,US,United States of America,MS,Mississippi,28107,Panola County,US,USA,2,0,0,26,2,,,34158,16461,17697,4789,4604,4629,4053,4003,4609,4005,2282,1184,1833645,34.36,-89.95,1826,73.266667,,,-19,-32,,6.15,12.04,5.38,4.1,3.84,7.94,4.61,5.89,20.75,4.35,6.4,22.54,7.68,6.15,8.15,1.072222,16.444444,0.0,,0.783951,58.724942
US_MS_28107,2020-04-16,ChIJNSJSZuIEgIgR3xHhJLfk-R4,Q490272,geoId/28107,US,United States of America,MS,Mississippi,28107,Panola County,US,USA,2,1,0,27,2,,,34158,16461,17697,4789,4604,4629,4053,4003,4609,4005,2282,1184,1833645,34.36,-89.95,1826,73.266667,,0,-24,-35,,6.73,11.3,5.92,5.11,4.04,8.88,4.84,5.38,25.3,5.11,7.8,31.22,4.84,4.84,11.927778,3.072222,21.355556,0.0,,3.290123,54.361465
US_MS_28107,2020-04-17,ChIJNSJSZuIEgIgR3xHhJLfk-R4,Q490272,geoId/28107,US,United States of America,MS,Mississippi,28107,Panola County,US,USA,2,0,0,27,2,,,34158,16461,17697,4789,4604,4629,4053,4003,4609,4005,2282,1184,1833645,34.36,-89.95,1826,73.266667,-14,-8,-24,-35,,10.85,12.8,5.01,,,8.9,7.51,,24.77,,5.01,25.88,8.35,5.57,16.127778,9.061111,23.361111,0.0,,6.969136,54.206304
US_MS_28107,2020-04-18,ChIJNSJSZuIEgIgR3xHhJLfk-R4,Q490272,geoId/28107,US,United States of America,MS,Mississippi,28107,Panola County,US,USA,2,3,0,30,2,,,34158,16461,17697,4789,4604,4629,4053,4003,4609,4005,2282,1184,1833645,34.36,-89.95,1826,73.266667,-12,1,-23,-19,,8.79,9.09,4.85,5.76,,7.27,8.79,6.36,22.12,5.15,10.91,29.99,6.97,4.54,12.766667,7.366667,20.3,3.090333,,8.32716,73.794864
US_MS_28107,2020-04-19,ChIJNSJSZuIEgIgR3xHhJLfk-R4,Q490272,geoId/28107,US,United States of America,MS,Mississippi,28107,Panola County,US,USA,2,5,0,35,2,,,34158,16461,17697,4789,4604,4629,4053,4003,4609,4005,2282,1184,1833645,34.36,-89.95,1826,73.266667,,,-40,-29,,11.61,10.23,4.15,7.19,,11.06,5.8,4.98,21.56,4.42,8.57,30.13,8.85,,12.938272,9.901235,16.030864,2.794,,10.854167,86.127447
