location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_parks,mobility_workplaces,mobility_residential,search_trends_abdominal_obesity,search_trends_abdominal_pain,search_trends_acne,search_trends_alcoholism,search_trends_allergy,search_trends_anxiety,search_trends_arthritis,search_trends_asthma,search_trends_attention_deficit_hyperactivity_disorder,search_trends_back_pain,search_trends_bleeding,search_trends_bone_fracture,search_trends_candidiasis,search_trends_common_cold,search_trends_constipation,search_trends_cough,search_trends_cramp,search_trends_depression,search_trends_dermatitis,search_trends_diabetes,search_trends_diarrhea,search_trends_erectile_dysfunction,search_trends_fatigue,search_trends_fever,search_trends_gastroesophageal_reflux_disease,search_trends_hair_loss,search_trends_headache,search_trends_heartburn,search_trends_hypertension,search_trends_infection,search_trends_inflammation,search_trends_insomnia,search_trends_itch,search_trends_low_back_pain,search_trends_major_depressive_disorder,search_trends_migraine,search_trends_myocardial_infarction,search_trends_obesity,search_trends_pain,search_trends_skin_condition,search_trends_skin_rash,search_trends_stroke,search_trends_swelling,search_trends_type_2_diabetes,search_trends_urinary_tract_infection,search_trends_vaginal_discharge,search_trends_vomiting,search_trends_weight_gain,search_trends_xeroderma,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,dew_point,relative_humidity
US_AL_01001,2020-02-03,ChIJg9z7ewWPjogRA_8QrB0va7o,Q156168,geoId/01001,US,United States of America,AL,Alabama,01001,Autauga County,US,USA,2,,,,,,,55390,27010,28380,6839,7670,6939,7075,7589,7840,5688,3861,1889,1848758,32.536667,-86.648333,1540,75.32,,,,,,1.79,3.32,5.88,3.07,10.09,8.3,4.34,2.56,2.68,4.73,4.47,2.17,1.79,21.33,4.09,11.11,3.83,4.6,,9.84,2.43,3.45,4.98,4.34,4.85,2.68,3.71,3.19,7.67,24.53,5.24,2.43,5.88,3.19,4.22,3.45,,6.0,41.39,2.94,5.11,3.32,4.09,4.73,4.47,2.04,4.34,3.07,,11.988889,3.005556,23.4,0.0,4.962963,61.825223
US_AL_01001,2020-02-04,ChIJg9z7ewWPjogRA_8QrB0va7o,Q156168,geoId/01001,US,United States of America,AL,Alabama,01001,Autauga County,US,USA,2,,,,,,,55390,27010,28380,6839,7670,6939,7075,7589,7840,5688,3861,1889,1848758,32.536667,-86.648333,1540,75.32,,,,,,3.48,4.72,6.21,3.23,10.69,6.09,4.23,1.86,3.6,6.34,3.98,2.11,2.36,22.0,3.36,12.55,3.73,4.35,1.86,8.83,3.85,1.99,5.72,4.72,3.48,3.36,2.86,3.48,9.2,24.99,5.47,1.74,4.6,2.24,4.1,4.1,2.24,5.47,37.42,3.36,5.84,2.73,4.35,5.72,3.23,3.23,3.11,3.73,,16.661111,12.233333,22.333333,0.028222,11.87037,73.265034
US_AL_01001,2020-02-05,ChIJg9z7ewWPjogRA_8QrB0va7o,Q156168,geoId/01001,US,United States of America,AL,Alabama,01001,Autauga County,US,USA,2,,,,,,,55390,27010,28380,6839,7670,6939,7075,7589,7840,5688,3861,1889,1848758,32.536667,-86.648333,1540,75.32,,,,,,1.96,3.19,5.64,,8.71,7.36,5.64,,2.09,5.64,3.68,2.45,2.45,20.12,2.82,10.68,,6.01,2.7,7.36,2.82,2.33,3.44,6.87,3.07,2.82,5.52,2.21,7.49,23.44,6.01,2.09,4.66,2.82,4.05,5.03,2.09,4.66,44.3,2.21,5.4,4.05,4.54,3.56,3.68,1.84,4.29,3.44,3.56,18.872222,16.311111,22.05,1.608667,17.092593,89.121945
US_AL_01001,2020-02-06,ChIJg9z7ewWPjogRA_8QrB0va7o,Q156168,geoId/01001,US,United States of America,AL,Alabama,01001,Autauga County,US,USA,2,,,,,,,55390,27010,28380,6839,7670,6939,7075,7589,7840,5688,3861,1889,1848758,32.536667,-86.648333,1540,75.32,,,,,,1.88,4.14,8.04,3.02,8.29,7.41,3.77,,4.14,4.9,3.02,,2.01,18.59,3.64,6.66,2.39,4.65,2.01,8.92,4.14,2.13,4.9,3.14,2.13,3.89,2.64,2.76,7.54,25.0,5.15,4.27,6.41,2.64,3.89,3.27,2.64,3.89,32.53,4.14,5.28,3.27,3.52,5.4,3.39,2.64,2.76,2.51,1.88,17.005556,9.216667,23.022222,38.777333,15.648148,90.378186
US_AL_01001,2020-02-07,ChIJg9z7ewWPjogRA_8QrB0va7o,Q156168,geoId/01001,US,United States of America,AL,Alabama,01001,Autauga County,US,USA,2,,,,,,,55390,27010,28380,6839,7670,6939,7075,7589,7840,5688,3861,1889,1848758,32.536667,-86.648333,1540,75.32,,,,,,,2.5,6.97,2.5,7.5,6.84,6.05,,1.97,4.34,2.5,2.24,2.5,18.95,2.9,8.16,2.5,5.0,,8.55,3.82,,3.95,4.47,4.34,3.42,4.74,3.55,4.87,21.32,4.74,2.1,5.0,2.37,4.21,3.03,3.16,4.34,35.92,3.55,4.21,2.5,4.74,3.95,5.26,,3.55,4.08,,6.027778,1.766667,10.022222,40.668222,1.731481,72.767241
US_AL_01001,2020-02-08,ChIJg9z7ewWPjogRA_8QrB0va7o,Q156168,geoId/01001,US,United States of America,AL,Alabama,01001,Autauga County,US,USA,2,,,,,,,55390,27010,28380,6839,7670,6939,7075,7589,7840,5688,3861,1889,1848758,32.536667,-86.648333,1540,75.32,,,,,,,3.81,3.67,2.04,9.38,3.26,3.67,2.31,2.17,5.84,3.4,,2.17,19.84,,7.61,4.48,2.45,,6.79,3.53,2.85,4.21,5.3,4.48,5.98,4.35,3.81,6.39,22.42,6.25,3.53,6.79,3.26,2.99,3.13,2.99,4.76,34.11,2.99,4.89,2.45,4.48,2.17,2.58,3.13,3.4,2.17,,6.305556,0.461111,14.805556,0.423333,2.148148,74.716367
US_AL_01001,2020-02-09,ChIJg9z7ewWPjogRA_8QrB0va7o,Q156168,geoId/01001,US,United States of America,AL,Alabama,01001,Autauga County,US,USA,2,,,,,,,55390,27010,28380,6839,7670,6939,7075,7589,7840,5688,3861,1889,1848758,32.536667,-86.648333,1540,75.32,,,,,,2.27,4.41,6.28,3.07,9.75,4.94,3.74,,,5.47,4.27,,2.14,17.09,3.6,7.88,2.27,4.94,,7.21,3.07,2.27,4.14,6.01,3.07,4.01,5.61,2.94,4.67,22.43,5.88,1.87,6.01,3.21,2.8,4.27,,4.54,35.52,2.8,4.27,,4.81,3.07,3.47,2.8,3.87,,2.0,8.938889,1.65,18.961111,0.7366,4.157407,70.732674
US_AL_01001,2020-02-10,ChIJg9z7ewWPjogRA_8QrB0va7o,Q156168,geoId/01001,US,United States of America,AL,Alabama,01001,Autauga County,US,USA,2,,,,,,,55390,27010,28380,6839,7670,6939,7075,7589,7840,5688,3861,1889,1848758,32.536667,-86.648333,1540,75.32,,,,,,2.13,3.77,6.41,2.51,9.04,6.91,4.9,,4.14,5.53,1.88,2.01,3.77,17.21,3.52,9.8,2.26,4.02,,7.66,4.4,2.51,4.9,5.4,4.4,4.02,4.52,3.02,8.16,24.37,5.15,2.39,7.79,,3.39,5.9,2.76,5.53,40.07,4.65,5.02,2.01,4.52,3.77,4.52,2.26,3.52,3.64,,14.422222,9.255556,19.505556,0.0,9.574074,72.909154
US_AL_01001,2020-02-11,ChIJg9z7ewWPjogRA_8QrB0va7o,Q156168,geoId/01001,US,United States of America,AL,Alabama,01001,Autauga County,US,USA,2,,,,,,,55390,27010,28380,6839,7670,6939,7075,7589,7840,5688,3861,1889,1848758,32.536667,-86.648333,1540,75.32,,,,,,2.85,3.76,4.53,2.59,11.92,7.51,4.02,,3.24,5.44,3.5,2.85,3.11,19.56,4.28,10.49,4.02,4.79,1.94,8.29,4.41,2.98,6.22,4.92,3.24,3.5,5.57,2.72,6.74,21.64,5.96,3.37,6.35,3.63,3.63,5.44,,4.79,39.38,2.85,7.25,4.28,3.63,3.89,3.5,2.59,3.24,3.37,,19.016667,14.005556,23.961111,43.800889,17.12963,87.752808
US_AL_01001,2020-02-12,ChIJg9z7ewWPjogRA_8QrB0va7o,Q156168,geoId/01001,US,United States of America,AL,Alabama,01001,Autauga County,US,USA,2,,,,,,,55390,27010,28380,6839,7670,6939,7075,7589,7840,5688,3861,1889,1848758,32.536667,-86.648333,1540,75.32,,,,,,3.58,4.74,6.91,2.69,12.67,7.55,3.71,,2.94,6.27,3.46,2.3,2.43,18.18,3.2,8.58,3.58,3.84,1.92,8.19,3.46,2.05,3.58,4.74,4.1,3.07,3.97,3.71,6.79,23.55,7.17,1.79,4.1,2.94,3.97,3.58,3.33,4.74,40.71,2.69,4.48,2.05,7.68,2.69,4.48,3.46,3.07,,,17.627778,13.561111,25.694444,10.7696,15.12963,82.896029
US_AL_01001,2020-02-13,ChIJg9z7ewWPjogRA_8QrB0va7o,Q156168,geoId/01001,US,United States of America,AL,Alabama,01001,Autauga County,US,USA,2,,,,,,,55390,27010,28380,6839,7670,6939,7075,7589,7840,5688,3861,1889,1848758,32.536667,-86.648333,1540,75.32,,,,,,1.81,3.89,4.41,2.98,12.57,7.25,4.15,,3.11,6.35,4.66,2.85,3.11,16.06,3.11,9.33,,4.15,,6.74,3.11,,3.37,5.05,3.76,3.24,3.76,3.63,7.0,22.15,5.96,,5.31,3.11,4.41,3.5,2.33,4.66,39.64,3.89,6.48,2.2,3.24,3.11,5.05,,2.72,1.94,,16.822222,9.155556,23.794444,11.881556,13.935185,82.289024
US_AL_01001,2020-02-14,ChIJg9z7ewWPjogRA_8QrB0va7o,Q156168,geoId/01001,US,United States of America,AL,Alabama,01001,Autauga County,US,USA,2,,,,,,,55390,27010,28380,6839,7670,6939,7075,7589,7840,5688,3861,1889,1848758,32.536667,-86.648333,1540,75.32,,,,,,,,6.17,4.56,8.32,2.82,5.23,,,6.04,3.09,2.42,2.82,14.49,2.68,6.98,,,,6.17,2.28,2.68,3.22,2.68,2.68,2.95,2.28,3.35,6.71,18.25,4.03,2.15,5.5,2.15,4.7,2.68,,3.89,35.55,2.95,4.83,,4.03,3.76,3.89,2.15,,3.49,,7.277778,1.922222,12.833333,8.0264,-0.944444,54.607928
US_AL_01001,2020-02-15,ChIJg9z7ewWPjogRA_8QrB0va7o,Q156168,geoId/01001,US,United States of America,AL,Alabama,01001,Autauga County,US,USA,2,,,,,,,55390,27010,28380,6839,7670,6939,7075,7589,7840,5688,3861,1889,1848758,32.536667,-86.648333,1540,75.32,5,7,,-4,,,3.19,4.35,2.32,8.84,5.8,5.65,2.03,3.48,3.33,2.61,2.32,2.9,14.49,4.35,9.28,2.9,4.2,,3.91,2.17,2.17,4.35,3.77,2.61,2.03,4.93,3.33,6.38,16.38,4.93,,6.81,,2.17,4.64,,4.06,29.13,2.32,4.35,,4.78,2.32,4.78,2.75,4.2,2.9,2.17,6.411111,-1.388889,16.061111,0.0,-4.0,46.059841
US_AL_01001,2020-02-16,ChIJg9z7ewWPjogRA_8QrB0va7o,Q156168,geoId/01001,US,United States of America,AL,Alabama,01001,Autauga County,US,USA,2,,,,,,,55390,27010,28380,6839,7670,6939,7075,7589,7840,5688,3861,1889,1848758,32.536667,-86.648333,1540,75.32,0,1,-23,-4,,,6.01,5.21,,11.9,5.75,6.15,,,5.35,4.54,3.34,1.87,15.1,3.88,7.22,3.74,4.95,1.87,6.42,2.27,5.35,5.88,4.01,3.74,3.48,3.21,2.27,6.68,21.79,5.61,2.94,7.89,2.0,2.94,4.14,,4.95,32.61,,4.81,3.07,4.68,2.41,3.21,2.0,2.67,3.21,,9.316667,5.361111,13.616667,0.903111,5.148148,74.261556
US_AL_01001,2020-02-17,ChIJg9z7ewWPjogRA_8QrB0va7o,Q156168,geoId/01001,US,United States of America,AL,Alabama,01001,Autauga County,US,USA,2,,,,,,,55390,27010,28380,6839,7670,6939,7075,7589,7840,5688,3861,1889,1848758,32.536667,-86.648333,1540,75.32,8,0,,-27,5,2.45,4.9,6.83,3.61,8.64,6.83,3.61,1.8,2.84,5.41,3.61,4.12,2.71,16.76,3.74,8.51,2.32,4.25,,7.09,2.96,2.19,3.74,4.64,3.35,2.58,4.12,2.71,7.86,22.56,6.7,2.71,5.8,3.22,3.74,6.19,,5.67,38.67,3.09,4.38,2.19,5.03,4.12,4.9,2.96,2.71,3.74,2.71,12.061111,9.4,16.511111,4.6482,10.5,89.617081
US_AL_01001,2020-02-18,ChIJg9z7ewWPjogRA_8QrB0va7o,Q156168,geoId/01001,US,United States of America,AL,Alabama,01001,Autauga County,US,USA,2,,,,,,,55390,27010,28380,6839,7670,6939,7075,7589,7840,5688,3861,1889,1848758,32.536667,-86.648333,1540,75.32,-2,0,,2,0,,3.79,4.4,2.2,10.87,6.47,4.76,2.56,3.54,6.96,5.01,2.93,2.93,15.15,2.32,9.16,2.32,4.76,,5.99,4.03,3.18,5.5,5.5,4.52,2.69,3.67,2.81,8.31,21.13,5.5,3.79,5.5,2.69,4.76,4.4,1.71,3.42,40.68,3.3,5.62,1.96,5.74,4.64,4.52,2.44,3.54,3.79,,16.683333,13.277778,22.772222,9.934222,15.240741,90.911062
US_AL_01001,2020-02-19,ChIJg9z7ewWPjogRA_8QrB0va7o,Q156168,geoId/01001,US,United States of America,AL,Alabama,01001,Autauga County,US,USA,2,,,,,,,55390,27010,28380,6839,7670,6939,7075,7589,7840,5688,3861,1889,1848758,32.536667,-86.648333,1540,75.32,-2,0,,2,0,3.04,4.82,3.55,2.91,9.38,5.96,5.2,,2.41,3.93,3.67,2.03,3.04,11.15,3.55,7.22,2.41,5.32,,10.01,3.67,2.66,3.29,2.53,4.69,3.04,4.31,3.55,8.87,22.55,4.69,2.15,7.98,2.41,3.29,2.79,1.77,5.32,37.88,3.29,4.56,2.91,4.05,4.31,3.55,3.42,3.17,3.8,1.9,15.505556,12.366667,21.183333,28.532667,14.111111,90.461976
US_AL_01001,2020-02-20,ChIJg9z7ewWPjogRA_8QrB0va7o,Q156168,geoId/01001,US,United States of America,AL,Alabama,01001,Autauga County,US,USA,2,,,,,,,55390,27010,28380,6839,7670,6939,7075,7589,7840,5688,3861,1889,1848758,32.536667,-86.648333,1540,75.32,-8,-3,,1,2,2.92,2.16,6.22,4.57,7.88,8.0,3.68,,2.79,3.3,3.05,2.54,2.67,13.72,3.81,7.62,2.92,4.45,,7.11,2.54,2.41,3.81,3.56,2.03,3.56,3.68,,9.02,22.61,5.59,2.29,6.1,1.91,3.3,4.95,2.79,7.11,37.6,2.92,6.48,,4.83,3.68,3.18,2.54,4.07,2.29,,10.661111,6.277778,13.266667,8.269111,9.037037,89.3035
US_AL_01001,2020-02-21,ChIJg9z7ewWPjogRA_8QrB0va7o,Q156168,geoId/01001,US,United States of America,AL,Alabama,01001,Autauga County,US,USA,2,,,,,,,55390,27010,28380,6839,7670,6939,7075,7589,7840,5688,3861,1889,1848758,32.536667,-86.648333,1540,75.32,-3,-2,,3,0,2.23,4.46,4.86,4.33,9.59,6.83,4.99,,3.28,5.91,3.15,2.5,,11.03,2.76,7.36,1.84,4.46,2.36,6.96,3.68,2.23,3.15,1.97,3.55,3.94,3.55,2.76,5.52,19.18,4.07,3.28,5.65,3.15,4.2,3.81,2.5,4.46,34.15,3.94,6.57,1.97,3.28,3.02,3.42,2.23,2.63,3.15,2.89,5.472222,1.283333,10.533333,37.479111,-0.787037,62.743988
US_AL_01001,2020-02-22,ChIJg9z7ewWPjogRA_8QrB0va7o,Q156168,geoId/01001,US,United States of America,AL,Alabama,01001,Autauga County,US,USA,2,,,,,,,55390,27010,28380,6839,7670,6939,7075,7589,7840,5688,3861,1889,1848758,32.536667,-86.648333,1540,75.32,1,1,,8,,,4.4,7.14,3.44,8.52,6.73,3.71,,,3.16,2.61,,2.47,14.7,3.44,9.89,,2.89,3.02,6.32,2.34,3.02,3.71,3.98,3.57,3.3,4.12,,7.83,15.94,4.95,1.92,6.18,2.75,2.47,4.67,2.89,5.08,30.09,3.57,6.05,,5.5,3.85,3.3,3.98,2.75,3.02,,4.583333,-2.211111,13.627778,0.0,-3.601852,53.86891
US_AL_01001,2020-02-23,ChIJg9z7ewWPjogRA_8QrB0va7o,Q156168,geoId/01001,US,United States of America,AL,Alabama,01001,Autauga County,US,USA,2,,,,,,,55390,27010,28380,6839,7670,6939,7075,7589,7840,5688,3861,1889,1848758,32.536667,-86.648333,1540,75.32,0,3,,5,,1.99,5.18,6.38,2.26,10.1,5.98,3.59,,2.79,5.18,3.46,3.06,3.19,16.35,2.53,6.51,2.66,4.92,,6.78,2.13,3.72,5.45,3.06,2.39,4.12,3.72,,6.12,20.47,4.65,,6.65,2.66,2.92,4.12,,4.79,35.1,3.06,5.72,,5.98,2.26,3.72,4.12,,2.92,2.66,7.005556,0.3,14.116667,0.0,-0.37963,59.344962
US_AL_01001,2020-02-24,ChIJg9z7ewWPjogRA_8QrB0va7o,Q156168,geoId/01001,US,United States of America,AL,Alabama,01001,Autauga County,US,USA,2,,,,,,,55390,27010,28380,6839,7670,6939,7075,7589,7840,5688,3861,1889,1848758,32.536667,-86.648333,1540,75.32,-2,-5,,2,1,,3.24,6.1,4.11,9.34,5.73,3.11,1.87,3.11,4.61,4.48,1.99,2.61,14.69,3.36,8.22,2.12,4.36,2.99,7.72,3.24,,4.48,5.1,3.86,3.61,2.74,2.74,9.09,24.4,5.6,2.86,5.6,3.61,6.6,3.36,2.86,4.86,38.46,3.11,6.97,3.24,4.73,7.09,5.1,2.24,4.48,2.37,,11.488889,8.516667,15.355556,0.395111,6.759259,73.048172
US_AL_01001,2020-02-25,ChIJg9z7ewWPjogRA_8QrB0va7o,Q156168,geoId/01001,US,United States of America,AL,Alabama,01001,Autauga County,US,USA,2,,,,,,,55390,27010,28380,6839,7670,6939,7075,7589,7840,5688,3861,1889,1848758,32.536667,-86.648333,1540,75.32,10,0,,3,-1,3.3,2.29,4.7,4.06,8.51,5.21,5.97,,3.68,4.95,2.67,3.68,2.03,18.92,2.29,9.01,1.78,3.43,,8.12,3.68,2.29,4.82,3.81,5.59,2.54,4.32,2.29,8.12,27.17,5.21,2.54,4.95,1.9,3.68,3.68,,4.19,42.66,3.94,5.71,2.16,5.46,5.08,3.81,1.78,3.43,2.03,2.67,16.283333,13.088889,18.255556,13.800667,12.981481,79.643245
US_AL_01001,2020-02-26,ChIJg9z7ewWPjogRA_8QrB0va7o,Q156168,geoId/01001,US,United States of America,AL,Alabama,01001,Autauga County,US,USA,2,,,,,,,55390,27010,28380,6839,7670,6939,7075,7589,7840,5688,3861,1889,1848758,32.536667,-86.648333,1540,75.32,17,5,,4,-1,1.81,4.39,6.32,3.35,10.19,8.51,3.74,,3.61,6.84,3.23,3.87,3.48,25.15,2.97,8.13,2.97,4.0,2.06,7.35,3.35,1.81,6.19,2.97,4.39,3.48,4.26,3.35,8.0,31.6,4.77,4.13,5.55,2.58,4.26,5.68,3.35,5.55,39.47,3.87,4.64,2.45,4.64,4.64,4.0,3.74,3.74,3.74,,10.233333,6.522222,16.211111,0.423333,6.981481,79.120094
US_AL_01001,2020-02-27,ChIJg9z7ewWPjogRA_8QrB0va7o,Q156168,geoId/01001,US,United States of America,AL,Alabama,01001,Autauga County,US,USA,2,,,,,,,55390,27010,28380,6839,7670,6939,7075,7589,7840,5688,3861,1889,1848758,32.536667,-86.648333,1540,75.32,14,11,,2,-2,3.85,3.34,6.03,1.93,8.21,6.03,4.24,2.18,2.44,3.85,5.13,2.95,2.31,19.51,4.11,6.67,2.69,4.11,2.44,6.67,3.34,3.08,3.98,4.49,2.82,2.57,2.05,2.57,6.03,30.29,3.34,2.44,5.13,2.31,3.46,5.39,1.8,7.44,36.84,4.24,5.52,3.08,6.42,2.82,4.88,3.46,1.8,3.21,1.93,5.938889,1.738889,10.711111,0.508,-3.731481,49.071727
US_AL_01001,2020-02-28,ChIJg9z7ewWPjogRA_8QrB0va7o,Q156168,geoId/01001,US,United States of America,AL,Alabama,01001,Autauga County,US,USA,2,,,,,,,55390,27010,28380,6839,7670,6939,7075,7589,7840,5688,3861,1889,1848758,32.536667,-86.648333,1540,75.32,12,10,,2,-2,,4.24,4.75,2.19,9.25,6.04,4.75,1.8,3.34,3.98,2.7,4.5,2.31,19.54,2.83,7.07,,2.7,,7.97,2.96,2.19,3.6,3.6,2.96,3.73,1.8,,8.1,28.53,4.5,2.83,4.63,3.08,2.96,2.96,2.7,6.43,38.56,2.44,2.96,,2.96,3.86,1.93,3.08,1.8,2.19,2.96,5.633333,-2.266667,16.216667,0.0,-2.648148,54.317663
US_AL_01001,2020-02-29,ChIJg9z7ewWPjogRA_8QrB0va7o,Q156168,geoId/01001,US,United States of America,AL,Alabama,01001,Autauga County,US,USA,2,,,,,,,55390,27010,28380,6839,7670,6939,7075,7589,7840,5688,3861,1889,1848758,32.536667,-86.648333,1540,75.32,21,10,,5,,,4.28,6.77,2.49,9.53,5.25,4.42,1.93,2.62,2.76,2.21,2.49,,16.02,2.62,6.49,,2.9,3.18,7.6,1.93,,4.28,3.04,3.04,4.0,3.18,2.07,5.53,26.24,5.94,2.9,7.04,1.93,3.73,2.21,,4.0,32.73,5.25,5.53,,4.83,3.31,3.73,2.35,,,2.07,9.25,0.261111,17.711111,0.0,-1.296296,47.084156
US_AL_01001,2020-03-01,ChIJg9z7ewWPjogRA_8QrB0va7o,Q156168,geoId/01001,US,United States of America,AL,Alabama,01001,Autauga County,US,USA,2,,,,,,,55390,27010,28380,6839,7670,6939,7075,7589,7840,5688,3861,1889,1848758,32.536667,-86.648333,1540,75.32,15,13,,3,,,4.92,7.04,2.92,9.7,5.98,4.78,2.79,2.52,4.78,2.79,2.13,3.85,16.61,1.86,6.51,4.12,3.59,,5.85,2.79,3.19,4.65,5.32,2.66,4.65,4.25,3.19,5.71,29.1,4.92,2.13,6.64,2.52,2.79,4.12,,2.92,38.27,4.12,6.25,1.99,5.18,3.46,2.66,2.79,,2.13,2.66,9.772222,1.438889,20.305556,0.0,1.555556,56.693441
US_AL_01001,2020-03-02,ChIJg9z7ewWPjogRA_8QrB0va7o,Q156168,geoId/01001,US,United States of America,AL,Alabama,01001,Autauga County,US,USA,2,,,,,,,55390,27010,28380,6839,7670,6939,7075,7589,7840,5688,3861,1889,1848758,32.536667,-86.648333,1540,75.32,15,4,,5,-1,2.76,3.72,6.12,3.12,9.24,7.08,4.32,2.52,2.76,6.6,4.2,2.16,2.52,17.65,1.8,7.44,2.28,4.56,2.4,8.28,4.32,1.92,4.92,4.8,3.48,2.64,5.16,3.6,6.36,30.85,4.56,3.0,5.76,3.36,4.2,3.48,2.52,5.52,38.66,4.68,5.28,2.16,3.48,4.92,4.68,2.4,2.28,3.0,,14.761111,11.433333,19.961111,2.991556,9.638889,71.718507
US_AL_01001,2020-03-03,ChIJg9z7ewWPjogRA_8QrB0va7o,Q156168,geoId/01001,US,United States of America,AL,Alabama,01001,Autauga County,US,USA,2,,,,,,,55390,27010,28380,6839,7670,6939,7075,7589,7840,5688,3861,1889,1848758,32.536667,-86.648333,1540,75.32,22,8,,4,-1,3.17,3.41,5.29,2.59,8.82,6.7,3.53,2.0,2.94,4.82,3.06,2.35,2.23,19.28,3.29,7.41,2.0,2.94,2.47,6.0,3.29,2.35,3.53,5.17,3.29,2.82,3.53,,8.46,27.74,4.47,2.35,6.0,3.76,4.7,3.29,2.0,5.41,38.44,2.94,5.05,2.0,4.82,2.7,4.94,,2.47,2.47,2.23,18.933333,15.222222,22.377778,15.522222,16.972222,88.219956
US_AL_01001,2020-03-04,ChIJg9z7ewWPjogRA_8QrB0va7o,Q156168,geoId/01001,US,United States of America,AL,Alabama,01001,Autauga County,US,USA,2,,,,,,,55390,27010,28380,6839,7670,6939,7075,7589,7840,5688,3861,1889,1848758,32.536667,-86.648333,1540,75.32,5,-4,,3,2,2.76,4.79,7.31,2.28,7.79,6.11,4.79,,1.8,4.67,2.52,3.48,2.64,17.86,3.48,6.83,3.12,3.48,,6.71,3.0,2.4,3.96,3.71,3.0,4.67,3.12,1.8,7.55,32.72,5.27,3.24,4.79,3.71,3.24,3.48,2.88,4.43,35.12,2.76,5.75,2.04,5.15,3.96,3.36,1.92,2.76,3.36,,15.488889,12.505556,19.622222,27.657778,14.638889,93.768368
US_AL_01001,2020-03-05,ChIJg9z7ewWPjogRA_8QrB0va7o,Q156168,geoId/01001,US,United States of America,AL,Alabama,01001,Autauga County,US,USA,2,,,,,,,55390,27010,28380,6839,7670,6939,7075,7589,7840,5688,3861,1889,1848758,32.536667,-86.648333,1540,75.32,7,12,,3,1,2.84,3.7,5.67,2.71,10.49,5.92,4.93,,3.33,5.55,2.96,1.97,,17.52,2.71,6.91,2.96,4.19,,7.28,2.84,1.97,2.84,4.56,4.19,2.84,2.96,2.96,7.4,32.32,6.42,2.71,6.91,3.33,3.82,5.43,3.7,4.32,35.53,2.59,4.07,3.08,4.69,4.56,3.82,1.85,3.45,3.08,1.73,12.322222,11.255556,14.75,63.556444,10.87037,89.564599
US_AL_01001,2020-03-06,ChIJg9z7ewWPjogRA_8QrB0va7o,Q156168,geoId/01001,US,United States of America,AL,Alabama,01001,Autauga County,US,USA,2,,,,,,,55390,27010,28380,6839,7670,6939,7075,7589,7840,5688,3861,1889,1848758,32.536667,-86.648333,1540,75.32,4,10,,4,-1,2.04,3.44,5.09,3.18,9.55,6.37,5.99,3.82,2.29,4.08,3.06,2.42,,19.87,2.55,5.99,2.93,4.58,,8.02,2.42,3.44,3.95,3.82,2.67,2.42,3.57,2.29,6.75,30.7,5.48,,5.86,2.29,5.48,4.71,,3.31,41.39,,5.73,2.42,5.22,2.93,5.09,2.8,1.78,2.17,,11.505556,6.255556,16.605556,13.0302,4.037037,58.737892
US_AL_01001,2020-03-07,ChIJg9z7ewWPjogRA_8QrB0va7o,Q156168,geoId/01001,US,United States of America,AL,Alabama,01001,Autauga County,US,USA,2,,,,,,,55390,27010,28380,6839,7670,6939,7075,7589,7840,5688,3861,1889,1848758,32.536667,-86.648333,1540,75.32,9,10,,10,,,4.24,6.92,3.53,9.04,7.06,3.67,1.98,2.96,5.79,2.4,2.54,,18.21,2.68,8.05,,2.26,,6.78,4.52,2.54,4.09,2.96,3.53,2.54,3.81,2.4,6.07,30.35,5.22,1.98,6.07,2.4,2.26,4.09,4.09,3.39,36.7,3.53,4.8,2.68,6.35,2.82,3.53,2.26,2.96,2.54,,8.916667,1.783333,16.194444,0.0,-3.138889,41.615283
US_AL_01001,2020-03-08,ChIJg9z7ewWPjogRA_8QrB0va7o,Q156168,geoId/01001,US,United States of America,AL,Alabama,01001,Autauga County,US,USA,2,,,,,,,55390,27010,28380,6839,7670,6939,7075,7589,7840,5688,3861,1889,1848758,32.536667,-86.648333,1540,75.32,10,8,,9,,,4.3,6.58,3.76,9.67,5.51,3.36,,,4.3,2.69,4.03,,19.74,3.63,8.33,2.42,4.16,3.36,4.83,1.88,2.55,3.9,4.03,2.82,4.43,4.3,2.69,5.37,25.79,5.64,1.88,7.25,,3.9,4.43,,4.43,33.18,2.82,6.18,,3.63,4.03,4.03,3.09,1.88,2.82,1.88,10.394444,3.033333,20.072222,0.0,0.333333,48.731687
