location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,new_confirmed_age_0,new_confirmed_age_1,new_confirmed_age_2,new_confirmed_age_3,new_confirmed_age_4,new_confirmed_age_5,new_confirmed_age_6,new_confirmed_age_7,new_confirmed_age_8,new_confirmed_age_9,cumulative_confirmed_age_0,cumulative_confirmed_age_1,cumulative_confirmed_age_2,cumulative_confirmed_age_3,cumulative_confirmed_age_4,cumulative_confirmed_age_5,cumulative_confirmed_age_6,cumulative_confirmed_age_7,cumulative_confirmed_age_8,cumulative_confirmed_age_9,new_deceased_age_0,new_deceased_age_1,new_deceased_age_2,new_deceased_age_3,new_deceased_age_4,new_deceased_age_5,new_deceased_age_6,new_deceased_age_7,new_deceased_age_8,new_deceased_age_9,cumulative_deceased_age_0,cumulative_deceased_age_1,cumulative_deceased_age_2,cumulative_deceased_age_3,cumulative_deceased_age_4,cumulative_deceased_age_5,cumulative_deceased_age_6,cumulative_deceased_age_7,cumulative_deceased_age_8,cumulative_deceased_age_9,new_hospitalized_patients_age_0,new_hospitalized_patients_age_1,new_hospitalized_patients_age_2,new_hospitalized_patients_age_3,new_hospitalized_patients_age_4,new_hospitalized_patients_age_5,new_hospitalized_patients_age_6,new_hospitalized_patients_age_7,new_hospitalized_patients_age_8,new_hospitalized_patients_age_9,cumulative_hospitalized_patients_age_0,cumulative_hospitalized_patients_age_1,cumulative_hospitalized_patients_age_2,cumulative_hospitalized_patients_age_3,cumulative_hospitalized_patients_age_4,cumulative_hospitalized_patients_age_5,cumulative_hospitalized_patients_age_6,cumulative_hospitalized_patients_age_7,cumulative_hospitalized_patients_age_8,cumulative_hospitalized_patients_age_9,age_bin_0,age_bin_1,age_bin_2,age_bin_3,age_bin_4,age_bin_5,age_bin_6,age_bin_7,age_bin_8,age_bin_9,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_workplaces,mobility_residential,search_trends_abdominal_pain,search_trends_acne,search_trends_alcoholism,search_trends_allergy,search_trends_anxiety,search_trends_arthritis,search_trends_back_pain,search_trends_bleeding,search_trends_common_cold,search_trends_cough,search_trends_depression,search_trends_diabetes,search_trends_diarrhea,search_trends_fatigue,search_trends_fever,search_trends_gastroesophageal_reflux_disease,search_trends_hair_loss,search_trends_headache,search_trends_hypertension,search_trends_infection,search_trends_inflammation,search_trends_itch,search_trends_major_depressive_disorder,search_trends_migraine,search_trends_obesity,search_trends_pain,search_trends_skin_condition,search_trends_skin_rash,search_trends_swelling,search_trends_type_2_diabetes,search_trends_urinary_tract_infection,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,snowfall_mm,dew_point,relative_humidity
US_GA_13213,2020-05-15,ChIJc0shFb7fX4gRe7WArmQeifg,Q493074,geoId/13213,US,United States of America,GA,Georgia,13213,Murray County,US,USA,2,4,0,59,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39803,19534,20269,5213,5649,5101,4869,5359,5592,4239,2704,1077,534697,34.78,-84.75,892,74.6625,10,12,-30,10,6.33,6.06,,11.86,7.91,4.48,5.27,3.96,7.65,4.75,5.01,8.96,5.54,5.27,8.17,,,7.12,5.01,26.1,7.12,13.97,,6.06,5.8,44.29,,15.29,,,4.75,21.45,15.544444,27.388889,0.0,,13.635802,60.964771
US_GA_13213,2020-05-16,ChIJc0shFb7fX4gRe7WArmQeifg,Q493074,geoId/13213,US,United States of America,GA,Georgia,13213,Murray County,US,USA,2,1,0,60,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39803,19534,20269,5213,5649,5101,4869,5359,5592,4239,2704,1077,534697,34.78,-84.75,892,74.6625,10,25,-9,,10.54,6.11,,14.71,6.94,6.11,7.77,6.38,5.55,,5.27,9.44,,4.72,,4.72,6.94,4.44,7.21,22.2,4.72,9.99,,4.16,4.44,38.02,5.27,11.65,5.27,5.55,,20.983333,12.655556,29.011111,0.0,,13.876543,63.905013
US_GA_13213,2020-05-17,ChIJc0shFb7fX4gRe7WArmQeifg,Q493074,geoId/13213,US,United States of America,GA,Georgia,13213,Murray County,US,USA,2,0,0,60,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39803,19534,20269,5213,5649,5101,4869,5359,5592,4239,2704,1077,534697,34.78,-84.75,892,74.6625,,,-13,,6.08,8.99,,16.13,7.93,5.02,8.2,5.29,10.57,3.7,4.23,7.14,6.61,4.23,,5.82,4.23,,5.02,20.89,4.23,14.01,,3.7,,42.04,3.97,11.1,10.31,,4.5,21.911111,14.311111,28.833333,0.0,,15.45679,66.553011
US_GA_13213,2020-05-18,ChIJc0shFb7fX4gRe7WArmQeifg,Q493074,geoId/13213,US,United States of America,GA,Georgia,13213,Murray County,US,USA,2,1,0,61,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39803,19534,20269,5213,5649,5101,4869,5359,5592,4239,2704,1077,534697,34.78,-84.75,892,74.6625,,4,-24,10,5.4,11.3,,14.74,4.91,9.58,10.07,,7.86,5.4,,7.86,,5.16,4.91,,4.67,,5.89,23.09,3.93,13.02,,3.93,4.17,42.98,4.17,10.81,8.35,3.93,7.12,21.422222,16.555556,27.9,8.781143,,18.697531,83.908145
US_GA_13213,2020-05-19,ChIJc0shFb7fX4gRe7WArmQeifg,Q493074,geoId/13213,US,United States of America,GA,Georgia,13213,Murray County,US,USA,2,3,0,64,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39803,19534,20269,5213,5649,5101,4869,5359,5592,4239,2704,1077,534697,34.78,-84.75,892,74.6625,,15,-25,8,3.54,7.34,8.1,12.15,8.61,12.4,12.91,5.06,5.57,4.05,7.09,11.64,,,4.81,6.08,,4.56,9.11,23.54,5.32,12.4,,,8.1,44.55,4.05,13.92,7.34,4.56,7.59,18.855556,15.822222,23.766667,19.769667,,15.475309,80.107493
US_GA_13213,2020-05-20,ChIJc0shFb7fX4gRe7WArmQeifg,Q493074,geoId/13213,US,United States of America,GA,Georgia,13213,Murray County,US,USA,2,2,0,66,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39803,19534,20269,5213,5649,5101,4869,5359,5592,4239,2704,1077,534697,34.78,-84.75,892,74.6625,,14,-27,10,8.08,9.59,,11.36,4.29,6.56,4.54,3.79,8.08,,3.53,10.85,3.53,,4.29,4.04,,4.04,9.09,20.19,6.31,13.38,4.8,3.79,6.56,34.33,5.05,9.34,6.31,5.3,5.81,16.588889,14.055556,21.155556,4.064,,13.277778,80.512858
US_GA_13213,2020-05-21,ChIJc0shFb7fX4gRe7WArmQeifg,Q493074,geoId/13213,US,United States of America,GA,Georgia,13213,Murray County,US,USA,2,3,0,69,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39803,19534,20269,5213,5649,5101,4869,5359,5592,4239,2704,1077,534697,34.78,-84.75,892,74.6625,9,11,-26,9,6.25,8.85,3.65,12.5,7.03,4.69,6.77,4.17,7.03,,5.99,6.51,,5.21,,6.25,4.95,4.69,11.2,22.91,,9.63,5.99,3.65,10.68,40.62,4.17,8.85,8.07,,,16.9,13.161111,23.633333,0.733778,,13.012346,77.748494
US_GA_13213,2020-05-22,ChIJc0shFb7fX4gRe7WArmQeifg,Q493074,geoId/13213,US,United States of America,GA,Georgia,13213,Murray County,US,USA,2,3,0,72,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39803,19534,20269,5213,5649,5101,4869,5359,5592,4239,2704,1077,534697,34.78,-84.75,892,74.6625,-2,-1,-32,12,5.26,8.42,6.31,12.36,8.15,5.26,8.15,4.47,6.31,5.0,4.21,11.84,,4.47,7.36,,5.79,5.26,9.99,20.25,,8.94,4.21,4.73,5.79,35.77,6.58,8.94,5.79,7.89,6.31,19.455556,14.694444,25.361111,1.632857,,16.185185,81.841237
US_GA_13213,2020-05-23,ChIJc0shFb7fX4gRe7WArmQeifg,Q493074,geoId/13213,US,United States of America,GA,Georgia,13213,Murray County,US,USA,2,5,0,77,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39803,19534,20269,5213,5649,5101,4869,5359,5592,4239,2704,1077,534697,34.78,-84.75,892,74.6625,10,26,-16,,7.06,9.6,4.52,10.45,7.9,6.78,6.49,,5.08,,4.52,5.65,,5.65,6.78,,,4.52,4.24,18.35,6.49,8.47,,,5.08,41.78,,7.62,7.9,,4.52,21.833333,15.938889,28.972222,10.16,,18.290123,80.101504
US_GA_13213,2020-05-24,ChIJc0shFb7fX4gRe7WArmQeifg,Q493074,geoId/13213,US,United States of America,GA,Georgia,13213,Murray County,US,USA,2,1,0,78,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39803,19534,20269,5213,5649,5101,4869,5359,5592,4239,2704,1077,534697,34.78,-84.75,892,74.6625,,,-24,,5.55,8.32,3.88,15.81,9.16,4.16,4.16,4.99,8.6,,8.05,8.88,6.1,3.88,,3.88,8.6,5.55,10.27,22.75,,14.15,,5.55,5.27,35.24,4.72,10.82,8.05,4.44,5.83,23.555556,17.294444,30.538889,3.217333,,18.493827,73.071235
US_GA_13213,2020-05-25,ChIJc0shFb7fX4gRe7WArmQeifg,Q493074,geoId/13213,US,United States of America,GA,Georgia,13213,Murray County,US,USA,2,0,0,78,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39803,19534,20269,5213,5649,5101,4869,5359,5592,4239,2704,1077,534697,34.78,-84.75,892,74.6625,,20,-70,,4.85,12.94,,18.87,7.01,3.77,7.01,4.58,6.74,,7.01,6.2,,4.31,,5.93,3.77,4.31,4.58,20.48,4.58,16.44,3.77,3.77,,44.47,4.85,10.24,9.97,4.85,,23.522222,18.272222,29.988889,0.112889,,18.45679,73.39824
US_GA_13213,2020-05-26,ChIJc0shFb7fX4gRe7WArmQeifg,Q493074,geoId/13213,US,United States of America,GA,Georgia,13213,Murray County,US,USA,2,3,0,81,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39803,19534,20269,5213,5649,5101,4869,5359,5592,4239,2704,1077,534697,34.78,-84.75,892,74.6625,,10,-28,8,6.29,11.82,5.78,15.59,8.8,4.53,5.53,,6.29,6.29,5.78,9.81,,6.54,5.28,5.53,5.53,,7.54,24.39,7.54,15.34,6.54,,7.29,36.71,6.03,16.84,9.05,5.03,6.54,22.177778,19.316667,27.844444,2.06375,,18.160494,78.242366
US_GA_13213,2020-05-27,ChIJc0shFb7fX4gRe7WArmQeifg,Q493074,geoId/13213,US,United States of America,GA,Georgia,13213,Murray County,US,USA,2,2,0,83,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39803,19534,20269,5213,5649,5101,4869,5359,5592,4239,2704,1077,534697,34.78,-84.75,892,74.6625,,14,-27,9,,8.52,4.01,17.29,10.27,7.02,3.51,6.51,10.78,,8.02,10.27,,4.51,4.76,3.76,,,7.02,29.07,6.26,16.79,,,5.51,41.6,5.76,14.53,7.02,4.76,7.02,21.455556,19.472222,24.761111,0.254,,17.67284,78.854148
US_GA_13213,2020-05-28,ChIJc0shFb7fX4gRe7WArmQeifg,Q493074,geoId/13213,US,United States of America,GA,Georgia,13213,Murray County,US,USA,2,2,0,85,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39803,19534,20269,5213,5649,5101,4869,5359,5592,4239,2704,1077,534697,34.78,-84.75,892,74.6625,10,11,-28,9,7.14,10.7,4.33,17.84,9.43,4.59,6.37,6.88,8.92,,5.35,10.96,,4.84,4.33,6.37,4.33,7.14,7.39,25.74,7.14,12.23,8.15,4.84,5.35,49.95,6.37,16.31,7.64,6.88,8.15,21.394444,17.105556,28.316667,12.772571,,18.444444,82.297089
US_GA_13213,2020-05-29,ChIJc0shFb7fX4gRe7WArmQeifg,Q493074,geoId/13213,US,United States of America,GA,Georgia,13213,Murray County,US,USA,2,1,0,86,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39803,19534,20269,5213,5649,5101,4869,5359,5592,4239,2704,1077,534697,34.78,-84.75,892,74.6625,5,7,-29,10,,7.58,,14.34,,5.41,5.41,4.06,8.39,,4.87,16.77,,4.06,5.41,4.06,4.06,5.41,7.58,29.49,6.49,9.74,,4.06,5.95,48.42,4.87,12.44,4.6,10.28,7.03,22.811111,17.183333,29.094444,0.889,,17.901235,73.103211
US_GA_13213,2020-05-30,ChIJc0shFb7fX4gRe7WArmQeifg,Q493074,geoId/13213,US,United States of America,GA,Georgia,13213,Murray County,US,USA,2,4,0,90,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39803,19534,20269,5213,5649,5101,4869,5359,5592,4239,2704,1077,534697,34.78,-84.75,892,74.6625,11,23,-1,,6.52,7.65,4.53,13.89,7.08,3.97,6.24,,6.8,,4.25,11.34,,4.53,5.1,,,4.82,5.95,19.55,7.37,11.34,,6.8,6.52,45.06,,9.64,,10.2,,22.477778,16.288889,28.861111,0.0,,16.641975,68.744264
US_GA_13213,2020-05-31,ChIJc0shFb7fX4gRe7WArmQeifg,Q493074,geoId/13213,US,United States of America,GA,Georgia,13213,Murray County,US,USA,2,1,0,91,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39803,19534,20269,5213,5649,5101,4869,5359,5592,4239,2704,1077,534697,34.78,-84.75,892,74.6625,,,-7,,4.61,9.23,6.24,14.38,5.43,,5.7,4.07,6.78,,5.43,6.78,3.8,4.61,,6.51,,4.61,5.16,20.89,5.7,10.31,,3.8,4.34,33.92,,11.94,6.78,4.07,5.16,21.011111,14.038889,28.305556,0.0,,13.179012,60.357119
US_GA_13213,2020-06-01,ChIJc0shFb7fX4gRe7WArmQeifg,Q493074,geoId/13213,US,United States of America,GA,Georgia,13213,Murray County,US,USA,2,3,0,94,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39803,19534,20269,5213,5649,5101,4869,5359,5592,4239,2704,1077,534697,34.78,-84.75,892,74.6625,,13,-27,6,7.66,10.03,,12.14,6.07,6.07,3.7,5.28,6.34,,6.07,10.56,,4.49,3.7,5.28,,4.49,10.3,24.82,5.54,9.24,3.96,6.86,3.7,43.03,,8.71,4.49,6.34,,20.605556,13.261111,28.3,0.0,,12.209877,58.067254
US_GA_13213,2020-06-02,ChIJc0shFb7fX4gRe7WArmQeifg,Q493074,geoId/13213,US,United States of America,GA,Georgia,13213,Murray County,US,USA,2,2,0,96,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39803,19534,20269,5213,5649,5101,4869,5359,5592,4239,2704,1077,534697,34.78,-84.75,892,74.6625,,17,-26,7,,9.14,,12.63,5.91,6.99,4.57,5.38,7.53,,,11.83,,5.91,,4.84,4.84,4.57,8.33,27.15,6.18,10.48,6.45,5.11,6.99,45.7,4.57,10.21,5.91,6.99,4.84,22.805556,15.061111,30.011111,0.0,,16.037037,65.992694
US_GA_13213,2020-06-03,ChIJc0shFb7fX4gRe7WArmQeifg,Q493074,geoId/13213,US,United States of America,GA,Georgia,13213,Murray County,US,USA,2,3,0,99,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39803,19534,20269,5213,5649,5101,4869,5359,5592,4239,2704,1077,534697,34.78,-84.75,892,74.6625,,20,-26,7,5.36,10.19,,13.94,10.45,4.83,,4.83,9.38,,3.75,8.58,,4.83,5.9,3.75,5.09,4.56,11.79,21.98,6.43,11.26,,5.09,,40.74,,6.7,10.45,4.29,5.36,24.038889,16.783333,31.466667,0.0,,18.580247,71.131078
US_GA_13213,2020-06-04,ChIJc0shFb7fX4gRe7WArmQeifg,Q493074,geoId/13213,US,United States of America,GA,Georgia,13213,Murray County,US,USA,2,1,0,100,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39803,19534,20269,5213,5649,5101,4869,5359,5592,4239,2704,1077,534697,34.78,-84.75,892,74.6625,13,11,-28,7,5.32,7.71,,15.69,7.71,4.52,8.77,,,,,10.37,4.25,3.72,,,5.05,4.25,7.18,23.13,6.38,12.23,4.79,6.12,5.85,43.87,4.25,11.43,8.51,5.32,4.25,24.238889,18.344444,31.327778,0.7366,,19.17284,72.586554
US_GA_13213,2020-06-05,ChIJc0shFb7fX4gRe7WArmQeifg,Q493074,geoId/13213,US,United States of America,GA,Georgia,13213,Murray County,US,USA,2,0,0,100,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39803,19534,20269,5213,5649,5101,4869,5359,5592,4239,2704,1077,534697,34.78,-84.75,892,74.6625,-1,5,-29,8,4.05,9.18,5.4,14.05,8.1,5.13,4.32,4.32,8.37,,6.48,8.64,,4.05,7.02,,4.59,4.86,5.94,21.34,7.02,13.51,5.4,4.59,6.48,39.17,4.32,14.32,8.1,4.32,4.86,24.411111,19.772222,30.444444,2.685143,,20.45679,78.245943
US_GA_13213,2020-06-06,ChIJc0shFb7fX4gRe7WArmQeifg,Q493074,geoId/13213,US,United States of America,GA,Georgia,13213,Murray County,US,USA,2,3,0,103,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39803,19534,20269,5213,5649,5101,4869,5359,5592,4239,2704,1077,534697,34.78,-84.75,892,74.6625,13,20,-7,,,7.18,,15.51,9.76,5.46,4.88,5.74,6.89,5.17,7.46,5.46,4.02,,6.89,4.31,,,8.04,22.4,4.88,12.63,4.31,,8.33,38.19,,11.2,8.33,4.88,5.46,24.761111,19.194444,31.561111,4.9784,,19.981481,74.384038
US_GA_13213,2020-06-07,ChIJc0shFb7fX4gRe7WArmQeifg,Q493074,geoId/13213,US,United States of America,GA,Georgia,13213,Murray County,US,USA,2,6,0,109,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39803,19534,20269,5213,5649,5101,4869,5359,5592,4239,2704,1077,534697,34.78,-84.75,892,74.6625,,,-13,,10.12,9.57,,17.78,5.74,5.74,4.38,,10.67,5.47,,10.39,7.93,7.66,3.83,,,,5.47,21.88,,13.68,,,5.74,43.77,,11.76,6.29,,,25.827778,19.55,32.455556,0.0,,20.364198,71.216546
US_GA_13213,2020-06-08,ChIJc0shFb7fX4gRe7WArmQeifg,Q493074,geoId/13213,US,United States of America,GA,Georgia,13213,Murray County,US,USA,2,1,0,110,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39803,19534,20269,5213,5649,5101,4869,5359,5592,4239,2704,1077,534697,34.78,-84.75,892,74.6625,,10,-23,6,6.33,9.24,,14.51,9.76,7.65,5.8,3.69,8.18,4.75,5.54,13.72,3.69,3.96,3.69,,3.96,,10.03,26.39,6.33,12.67,6.33,7.12,6.6,38.26,4.22,15.04,10.82,7.12,4.49,25.394444,20.916667,30.883333,0.0,,21.209877,77.466544
US_GA_13213,2020-06-09,ChIJc0shFb7fX4gRe7WArmQeifg,Q493074,geoId/13213,US,United States of America,GA,Georgia,13213,Murray County,US,USA,2,4,0,114,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39803,19534,20269,5213,5649,5101,4869,5359,5592,4239,2704,1077,534697,34.78,-84.75,892,74.6625,,16,-23,7,4.39,10.34,,13.44,10.86,8.01,7.5,4.39,7.5,,4.14,10.86,4.14,7.24,5.17,4.91,5.69,4.91,8.27,26.62,8.01,16.8,4.91,,4.91,41.62,5.69,15.77,8.27,3.88,4.14,25.5,22.033333,30.272222,3.084286,,21.679012,79.205435
US_GA_13213,2020-06-10,ChIJc0shFb7fX4gRe7WArmQeifg,Q493074,geoId/13213,US,United States of America,GA,Georgia,13213,Murray County,US,USA,2,6,0,120,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39803,19534,20269,5213,5649,5101,4869,5359,5592,4239,2704,1077,534697,34.78,-84.75,892,74.6625,,11,-24,8,4.89,10.03,,13.38,9.52,,9.01,3.6,4.37,,6.43,13.64,4.37,5.15,4.89,,4.63,,9.26,30.1,4.63,14.15,,4.12,5.92,39.88,4.37,13.38,6.95,4.89,6.43,24.95,21.866667,30.633333,17.598571,,22.407407,86.024715
US_GA_13213,2020-06-11,ChIJc0shFb7fX4gRe7WArmQeifg,Q493074,geoId/13213,US,United States of America,GA,Georgia,13213,Murray County,US,USA,2,7,0,127,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39803,19534,20269,5213,5649,5101,4869,5359,5592,4239,2704,1077,534697,34.78,-84.75,892,74.6625,19,6,-24,6,4.62,8.42,4.34,14.12,7.33,5.16,7.06,4.34,8.14,4.89,,12.22,4.89,,5.7,4.07,8.42,,8.69,25.52,5.43,11.4,3.8,6.79,5.43,45.07,4.89,10.86,7.06,5.43,7.33,23.211111,17.088889,29.477778,6.477,,17.740741,70.951347
US_GA_13213,2020-06-12,ChIJc0shFb7fX4gRe7WArmQeifg,Q493074,geoId/13213,US,United States of America,GA,Georgia,13213,Murray County,US,USA,2,3,0,130,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39803,19534,20269,5213,5649,5101,4869,5359,5592,4239,2704,1077,534697,34.78,-84.75,892,74.6625,11,5,-26,7,6.92,8.59,,15.23,9.42,4.43,5.82,4.99,8.59,,,11.91,5.82,3.88,5.26,5.26,4.99,5.26,6.92,24.65,4.71,12.74,,6.65,5.54,44.32,,8.86,9.69,7.48,7.75,22.45,15.744444,29.155556,0.0,,13.975309,58.358394
US_GA_13213,2020-06-13,ChIJc0shFb7fX4gRe7WArmQeifg,Q493074,geoId/13213,US,United States of America,GA,Georgia,13213,Murray County,US,USA,2,5,0,135,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39803,19534,20269,5213,5649,5101,4869,5359,5592,4239,2704,1077,534697,34.78,-84.75,892,74.6625,17,28,0,,8.11,9.26,,17.66,4.92,4.92,,4.05,,,,11.58,6.66,,4.34,,5.5,4.63,7.53,22.58,6.08,17.95,,4.92,6.66,40.53,5.5,13.61,7.53,6.66,7.53,22.722222,15.85,29.783333,0.0,,13.530864,55.882521
US_GA_13213,2020-06-14,ChIJc0shFb7fX4gRe7WArmQeifg,Q493074,geoId/13213,US,United States of America,GA,Georgia,13213,Murray County,US,USA,2,7,0,142,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39803,19534,20269,5213,5649,5101,4869,5359,5592,4239,2704,1077,534697,34.78,-84.75,892,74.6625,,,-4,,4.94,10.43,4.94,13.72,5.76,4.94,6.31,4.39,7.41,,,8.23,5.76,4.94,4.39,,,3.84,7.69,29.92,5.21,13.18,,,8.23,40.62,,7.96,6.86,4.39,4.94,21.655556,15.533333,29.605556,0.834571,,15.512346,67.692107
US_GA_13213,2020-06-15,ChIJc0shFb7fX4gRe7WArmQeifg,Q493074,geoId/13213,US,United States of America,GA,Georgia,13213,Murray County,US,USA,2,1,0,143,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39803,19534,20269,5213,5649,5101,4869,5359,5592,4239,2704,1077,534697,34.78,-84.75,892,74.6625,,9,-22,5,5.8,11.87,4.22,14.25,7.39,7.39,6.33,3.69,7.39,,7.12,11.34,7.39,7.92,5.01,3.69,4.75,5.8,7.65,24.8,8.71,15.56,4.75,,5.54,45.11,6.07,12.14,8.18,5.8,7.39,19.772222,14.494444,27.633333,1.213556,,15.030864,74.535953
US_GA_13213,2020-06-16,ChIJc0shFb7fX4gRe7WArmQeifg,Q493074,geoId/13213,US,United States of America,GA,Georgia,13213,Murray County,US,USA,2,5,0,148,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39803,19534,20269,5213,5649,5101,4869,5359,5592,4239,2704,1077,534697,34.78,-84.75,892,74.6625,,16,-25,7,6.46,11.31,4.85,14.0,6.19,7.27,5.92,7.0,8.35,4.04,6.19,14.27,,5.66,4.85,5.12,5.12,,9.16,30.16,7.0,13.46,6.19,4.58,8.08,45.24,4.58,10.23,8.08,6.19,5.66,18.7,13.444444,25.555556,0.056444,,13.537037,72.339354
US_GA_13213,2020-06-17,ChIJc0shFb7fX4gRe7WArmQeifg,Q493074,geoId/13213,US,United States of America,GA,Georgia,13213,Murray County,US,USA,2,4,0,152,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39803,19534,20269,5213,5649,5101,4869,5359,5592,4239,2704,1077,534697,34.78,-84.75,892,74.6625,,16,-24,7,3.95,5.0,,14.48,6.32,3.95,5.79,6.05,,,6.84,12.11,6.05,,5.0,,6.32,4.74,10.79,30.8,8.69,13.69,3.95,,4.48,43.97,5.0,12.37,8.69,6.58,7.9,18.772222,13.994444,24.155556,0.28575,,14.148148,74.745151
