location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_parks,mobility_workplaces,search_trends_allergy,search_trends_common_cold,search_trends_infection,search_trends_itch,search_trends_pain,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,snowfall_mm,dew_point,relative_humidity
US_ID_16085,2020-03-07,ChIJ5396UwTDp1QRzDpfk0uSgfE,Q491327,geoId/16085,US,United States of America,ID,Idaho,16085,Valley County,US,USA,2,,,,,,,10667,5513,5154,1077,1048,856,1268,1249,1463,2177,1124,405,1742107,44.74,-115.56,9670,81.5,-40,-20,-53,-8,,15.83,48.18,,41.3,6.703704,-0.87037,14.037037,0.0,,-1.308642,58.743272
US_ID_16085,2020-03-08,ChIJ5396UwTDp1QRzDpfk0uSgfE,Q491327,geoId/16085,US,United States of America,ID,Idaho,16085,Valley County,US,USA,2,,,,,,,10667,5513,5154,1077,1048,856,1268,1249,1463,2177,1124,405,1742107,44.74,-115.56,9670,81.5,-37,-22,-25,,11.07,36.68,47.75,,36.68,2.819444,-2.569444,10.548611,1.74625,,-1.847222,72.550725
US_ID_16085,2020-03-09,ChIJ5396UwTDp1QRzDpfk0uSgfE,Q491327,geoId/16085,US,United States of America,ID,Idaho,16085,Valley County,US,USA,2,,,,,,,10667,5513,5154,1077,1048,856,1268,1249,1463,2177,1124,405,1742107,44.74,-115.56,9670,81.5,-35,-7,,9,13.17,29.12,53.39,,43.68,4.034722,-1.194444,8.298611,0.889,,-1.048611,70.205798
US_ID_16085,2020-03-10,ChIJ5396UwTDp1QRzDpfk0uSgfE,Q491327,geoId/16085,US,United States of America,ID,Idaho,16085,Valley County,US,USA,2,,,,,,,10667,5513,5154,1077,1048,856,1268,1249,1463,2177,1124,405,1742107,44.74,-115.56,9670,81.5,-8,15,,-1,10.31,18.69,46.41,,32.87,3.0625,-3.944444,10.972222,0.8255,,-2.527778,67.1423
US_ID_16085,2020-03-11,ChIJ5396UwTDp1QRzDpfk0uSgfE,Q491327,geoId/16085,US,United States of America,ID,Idaho,16085,Valley County,US,USA,2,,,,,,,10667,5513,5154,1077,1048,856,1268,1249,1463,2177,1124,405,1742107,44.74,-115.56,9670,81.5,-14,9,,0,10.5,41.34,67.59,,36.09,4.340278,-3.333333,14.215278,0.127,,-4.145833,54.717745
US_ID_16085,2020-03-12,ChIJ5396UwTDp1QRzDpfk0uSgfE,Q491327,geoId/16085,US,United States of America,ID,Idaho,16085,Valley County,US,USA,2,,,,,,,10667,5513,5154,1077,1048,856,1268,1249,1463,2177,1124,405,1742107,44.74,-115.56,9670,81.5,-7,14,,-2,,40.15,86.32,12.71,37.47,4.611111,-3.930556,13.465278,0.0,,-7.354167,42.132801
US_ID_16085,2020-03-13,ChIJ5396UwTDp1QRzDpfk0uSgfE,Q491327,geoId/16085,US,United States of America,ID,Idaho,16085,Valley County,US,USA,2,,,,,,,10667,5513,5154,1077,1048,856,1268,1249,1463,2177,1124,405,1742107,44.74,-115.56,9670,81.5,-29,-4,-33,-1,,45.55,88.38,,27.88,0.395833,-8.159722,10.395833,0.0,,-10.201389,45.687521
US_ID_16085,2020-03-14,ChIJ5396UwTDp1QRzDpfk0uSgfE,Q491327,geoId/16085,US,United States of America,ID,Idaho,16085,Valley County,US,USA,2,,,,,,,10667,5513,5154,1077,1048,856,1268,1249,1463,2177,1124,405,1742107,44.74,-115.56,9670,81.5,-42,-17,-34,-12,13.52,46.96,78.98,,39.85,5.236111,1.493056,10.118056,0.889,,-3.729167,53.577715
US_ID_16085,2020-03-15,ChIJ5396UwTDp1QRzDpfk0uSgfE,Q491327,geoId/16085,US,United States of America,ID,Idaho,16085,Valley County,US,USA,2,,,,,,,10667,5513,5154,1077,1048,856,1268,1249,1463,2177,1124,405,1742107,44.74,-115.56,9670,81.5,-46,-8,-48,,15.44,39.6,100.0,,40.94,3.805556,0.395833,9.256944,4.47675,,0.291667,78.548284
US_ID_16085,2020-03-16,ChIJ5396UwTDp1QRzDpfk0uSgfE,Q491327,geoId/16085,US,United States of America,ID,Idaho,16085,Valley County,US,USA,2,,,,,,,10667,5513,5154,1077,1048,856,1268,1249,1463,2177,1124,405,1742107,44.74,-115.56,9670,81.5,-27,11,,-4,13.45,46.45,89.85,,30.56,3.736111,-1.881944,12.347222,1.93675,,0.145833,78.160003
US_ID_16085,2020-03-17,ChIJ5396UwTDp1QRzDpfk0uSgfE,Q491327,geoId/16085,US,United States of America,ID,Idaho,16085,Valley County,US,USA,2,,,,,,,10667,5513,5154,1077,1048,856,1268,1249,1463,2177,1124,405,1742107,44.74,-115.56,9670,81.5,-25,18,,-17,11.05,38.68,91.17,10.36,29.7,6.215278,-0.631944,12.680556,0.15875,,0.888889,69.597764
US_ID_16085,2020-03-18,ChIJ5396UwTDp1QRzDpfk0uSgfE,Q491327,geoId/16085,US,United States of America,ID,Idaho,16085,Valley County,US,USA,2,,,,,,,10667,5513,5154,1077,1048,856,1268,1249,1463,2177,1124,405,1742107,44.74,-115.56,9670,81.5,-33,8,,-29,,40.53,63.21,,37.79,4.326389,-0.805556,12.013889,1.9685,,0.145833,74.494093
US_ID_16085,2020-03-19,ChIJ5396UwTDp1QRzDpfk0uSgfE,Q491327,geoId/16085,US,United States of America,ID,Idaho,16085,Valley County,US,USA,2,,,,,,,10667,5513,5154,1077,1048,856,1268,1249,1463,2177,1124,405,1742107,44.74,-115.56,9670,81.5,-37,0,,-32,10.64,34.75,58.86,,31.2,3.145833,-4.027778,12.152778,0.85725,,-2.201389,68.269937
US_ID_16085,2020-03-20,ChIJ5396UwTDp1QRzDpfk0uSgfE,Q491327,geoId/16085,US,United States of America,ID,Idaho,16085,Valley County,US,USA,2,,,,,,,10667,5513,5154,1077,1048,856,1268,1249,1463,2177,1124,405,1742107,44.74,-115.56,9670,81.5,-61,-13,-44,-34,,38.3,61.7,,33.33,5.527778,-3.347222,13.236111,0.0,,-1.9375,59.016335
US_ID_16085,2020-03-21,ChIJ5396UwTDp1QRzDpfk0uSgfE,Q491327,geoId/16085,US,United States of America,ID,Idaho,16085,Valley County,US,USA,2,,,,,,,10667,5513,5154,1077,1048,856,1268,1249,1463,2177,1124,405,1742107,44.74,-115.56,9670,81.5,-71,-29,-39,-33,11.47,29.05,58.1,,26.76,5.576389,-2.756944,13.166667,0.03175,,-3.3125,53.593531
US_ID_16085,2020-03-22,ChIJ5396UwTDp1QRzDpfk0uSgfE,Q491327,geoId/16085,US,United States of America,ID,Idaho,16085,Valley County,US,USA,2,,,1,0,,,10667,5513,5154,1077,1048,856,1268,1249,1463,2177,1124,405,1742107,44.74,-115.56,9670,81.5,-72,-26,-32,-40,12.95,18.71,56.13,,28.07,4.763889,-3.972222,13.104167,0.0,,-5.513889,47.912683
US_ID_16085,2020-03-23,ChIJ5396UwTDp1QRzDpfk0uSgfE,Q491327,geoId/16085,US,United States of America,ID,Idaho,16085,Valley County,US,USA,2,0,0,1,0,,,10667,5513,5154,1077,1048,856,1268,1249,1463,2177,1124,405,1742107,44.74,-115.56,9670,81.5,-50,-14,,-36,9.66,30.27,47.66,,36.06,5.701389,-2.784722,12.979167,0.0,,-4.819444,47.642316
US_ID_16085,2020-03-24,ChIJ5396UwTDp1QRzDpfk0uSgfE,Q491327,geoId/16085,US,United States of America,ID,Idaho,16085,Valley County,US,USA,2,0,0,1,0,,,10667,5513,5154,1077,1048,856,1268,1249,1463,2177,1124,405,1742107,44.74,-115.56,9670,81.5,-49,0,,-42,9.9,27.07,68.0,,42.25,4.62963,0.006173,10.851852,0.874889,,-1.41358,66.171509
US_ID_16085,2020-03-25,ChIJ5396UwTDp1QRzDpfk0uSgfE,Q491327,geoId/16085,US,United States of America,ID,Idaho,16085,Valley County,US,USA,2,0,0,1,0,,,10667,5513,5154,1077,1048,856,1268,1249,1463,2177,1124,405,1742107,44.74,-115.56,9670,81.5,-60,-5,,-43,,35.07,67.0,,28.18,1.796296,-1.919753,6.858025,1.749778,,-3.0,71.468484
US_ID_16085,2020-03-26,ChIJ5396UwTDp1QRzDpfk0uSgfE,Q491327,geoId/16085,US,United States of America,ID,Idaho,16085,Valley County,US,USA,2,0,0,1,0,,,10667,5513,5154,1077,1048,856,1268,1249,1463,2177,1124,405,1742107,44.74,-115.56,9670,81.5,-65,-14,,-49,,28.78,35.47,11.38,32.8,-0.685185,-6.722222,6.351852,1.157111,,-7.753086,60.198254
US_ID_16085,2020-03-27,ChIJ5396UwTDp1QRzDpfk0uSgfE,Q491327,geoId/16085,US,United States of America,ID,Idaho,16085,Valley County,US,USA,2,0,0,1,0,,,10667,5513,5154,1077,1048,856,1268,1249,1463,2177,1124,405,1742107,44.74,-115.56,9670,81.5,-79,-41,-53,-56,10.05,30.83,43.56,,37.53,0.358025,-6.944444,7.469136,0.0,,-7.5,56.69302
US_ID_16085,2020-03-28,ChIJ5396UwTDp1QRzDpfk0uSgfE,Q491327,geoId/16085,US,United States of America,ID,Idaho,16085,Valley County,US,USA,2,0,0,1,0,,,10667,5513,5154,1077,1048,856,1268,1249,1463,2177,1124,405,1742107,44.74,-115.56,9670,81.5,-86,-56,-66,-56,14.79,21.83,38.03,,38.03,4.567901,-3.796296,10.617284,0.0,,-3.611111,56.319077
US_ID_16085,2020-03-29,ChIJ5396UwTDp1QRzDpfk0uSgfE,Q491327,geoId/16085,US,United States of America,ID,Idaho,16085,Valley County,US,USA,2,0,0,1,0,,,10667,5513,5154,1077,1048,856,1268,1249,1463,2177,1124,405,1742107,44.74,-115.56,9670,81.5,,-58,-57,-60,,25.14,40.51,,25.14,4.851852,-1.098765,11.722222,0.112889,,-1.833333,62.670056
US_ID_16085,2020-03-30,ChIJ5396UwTDp1QRzDpfk0uSgfE,Q491327,geoId/16085,US,United States of America,ID,Idaho,16085,Valley County,US,USA,2,1,0,2,0,,,10667,5513,5154,1077,1048,856,1268,1249,1463,2177,1124,405,1742107,44.74,-115.56,9670,81.5,-71,-32,,-53,11.12,24.09,39.53,,29.65,5.67284,-0.419753,11.308642,0.931333,,0.469136,69.986466
US_ID_16085,2020-03-31,ChIJ5396UwTDp1QRzDpfk0uSgfE,Q491327,geoId/16085,US,United States of America,ID,Idaho,16085,Valley County,US,USA,2,0,0,2,0,,,10667,5513,5154,1077,1048,856,1268,1249,1463,2177,1124,405,1742107,44.74,-115.56,9670,81.5,-78,-10,,-53,,18.85,40.06,,25.33,4.814815,0.814815,10.141975,6.519333,,1.425926,79.182025
US_ID_16085,2020-04-01,ChIJ5396UwTDp1QRzDpfk0uSgfE,Q491327,geoId/16085,US,United States of America,ID,Idaho,16085,Valley County,US,USA,2,0,0,2,0,,,10667,5513,5154,1077,1048,856,1268,1249,1463,2177,1124,405,1742107,44.74,-115.56,9670,81.5,-66,-11,,-52,17.65,21.57,30.73,,30.07,0.067901,-5.351852,7.148148,3.697111,,-6.0,64.332203
US_ID_16085,2020-04-02,ChIJ5396UwTDp1QRzDpfk0uSgfE,Q491327,geoId/16085,US,United States of America,ID,Idaho,16085,Valley County,US,USA,2,1,0,3,0,,,10667,5513,5154,1077,1048,856,1268,1249,1463,2177,1124,405,1742107,44.74,-115.56,9670,81.5,-64,-24,,-55,11.65,16.18,36.9,,37.55,-0.969136,-6.67284,5.604938,0.084667,,-6.895062,64.977232
US_ID_16085,2020-04-03,ChIJ5396UwTDp1QRzDpfk0uSgfE,Q491327,geoId/16085,US,United States of America,ID,Idaho,16085,Valley County,US,USA,2,0,0,3,0,,,10667,5513,5154,1077,1048,856,1268,1249,1463,2177,1124,405,1742107,44.74,-115.56,9670,81.5,-77,-38,-65,-55,,24.29,37.98,,24.29,-0.080247,-7.518519,7.87037,0.028222,,-8.037037,56.44045
US_ID_16085,2020-04-04,ChIJ5396UwTDp1QRzDpfk0uSgfE,Q491327,geoId/16085,US,United States of America,ID,Idaho,16085,Valley County,US,USA,2,-1,0,2,0,,,10667,5513,5154,1077,1048,856,1268,1249,1463,2177,1124,405,1742107,44.74,-115.56,9670,81.5,-84,-56,-67,-54,,20.04,41.51,,40.08,2.561728,-6.481481,11.487654,0.0,,-7.067901,49.975846
US_ID_16085,2020-04-05,ChIJ5396UwTDp1QRzDpfk0uSgfE,Q491327,geoId/16085,US,United States of America,ID,Idaho,16085,Valley County,US,USA,2,0,0,2,0,,,10667,5513,5154,1077,1048,856,1268,1249,1463,2177,1124,405,1742107,44.74,-115.56,9670,81.5,,-54,-60,-57,,25.12,33.95,,32.59,7.006173,-1.82716,13.716049,0.592667,,-0.685185,59.048462
US_ID_16085,2020-04-06,ChIJ5396UwTDp1QRzDpfk0uSgfE,Q491327,geoId/16085,US,United States of America,ID,Idaho,16085,Valley County,US,USA,2,0,0,2,0,,,10667,5513,5154,1077,1048,856,1268,1249,1463,2177,1124,405,1742107,44.74,-115.56,9670,81.5,,,,-47,16.94,19.45,29.48,,24.46,7.302469,0.018519,14.209877,0.874889,,2.240741,71.00538
US_ID_16085,2020-04-07,ChIJ5396UwTDp1QRzDpfk0uSgfE,Q491327,geoId/16085,US,United States of America,ID,Idaho,16085,Valley County,US,USA,2,0,0,2,0,,,10667,5513,5154,1077,1048,856,1268,1249,1463,2177,1124,405,1742107,44.74,-115.56,9670,81.5,,,,-53,13.23,16.54,33.08,,28.45,7.67284,-0.351852,16.388889,0.056444,,0.512346,60.886831
US_ID_16085,2020-04-08,ChIJ5396UwTDp1QRzDpfk0uSgfE,Q491327,geoId/16085,US,United States of America,ID,Idaho,16085,Valley County,US,USA,2,0,0,2,0,,,10667,5513,5154,1077,1048,856,1268,1249,1463,2177,1124,405,1742107,44.74,-115.56,9670,81.5,,,,-50,16.95,,23.47,,29.34,8.569444,-0.902778,18.673611,0.0,,-1.1875,50.768962
US_ID_16085,2020-04-09,ChIJ5396UwTDp1QRzDpfk0uSgfE,Q491327,geoId/16085,US,United States of America,ID,Idaho,16085,Valley County,US,USA,2,0,0,2,0,,,10667,5513,5154,1077,1048,856,1268,1249,1463,2177,1124,405,1742107,44.74,-115.56,9670,81.5,,,,-54,,11.08,26.32,,27.01,9.909722,-0.916667,20.104167,0.0,,-2.701389,41.708786
US_ID_16085,2020-04-10,ChIJ5396UwTDp1QRzDpfk0uSgfE,Q491327,geoId/16085,US,United States of America,ID,Idaho,16085,Valley County,US,USA,2,0,0,2,0,,,10667,5513,5154,1077,1048,856,1268,1249,1463,2177,1124,405,1742107,44.74,-115.56,9670,81.5,,,-47,-56,,,26.22,,27.64,10.826389,0.055556,20.555556,0.0,,-0.555556,45.712768
US_ID_16085,2020-04-11,ChIJ5396UwTDp1QRzDpfk0uSgfE,Q491327,geoId/16085,US,United States of America,ID,Idaho,16085,Valley County,US,USA,2,0,0,2,0,,,10667,5513,5154,1077,1048,856,1268,1249,1463,2177,1124,405,1742107,44.74,-115.56,9670,81.5,,,-64,-58,,11.31,24.75,,30.41,10.916667,2.458333,19.798611,0.0,,-0.0625,47.708136
US_ID_16085,2020-04-12,ChIJ5396UwTDp1QRzDpfk0uSgfE,Q491327,geoId/16085,US,United States of America,ID,Idaho,16085,Valley County,US,USA,2,0,0,2,0,,,10667,5513,5154,1077,1048,856,1268,1249,1463,2177,1124,405,1742107,44.74,-115.56,9670,81.5,,,-53,-55,,15.15,25.26,,25.98,3.819444,-2.9375,13.791667,0.41275,,-9.743056,38.460128
US_ID_16085,2020-04-13,ChIJ5396UwTDp1QRzDpfk0uSgfE,Q491327,geoId/16085,US,United States of America,ID,Idaho,16085,Valley County,US,USA,2,0,0,2,0,,,10667,5513,5154,1077,1048,856,1268,1249,1463,2177,1124,405,1742107,44.74,-115.56,9670,81.5,,,,-43,,12.53,22.42,,29.68,1.923611,-5.875,9.243056,0.0,,-11.673611,36.708165
US_ID_16085,2020-04-14,ChIJ5396UwTDp1QRzDpfk0uSgfE,Q491327,geoId/16085,US,United States of America,ID,Idaho,16085,Valley County,US,USA,2,0,0,2,0,,,10667,5513,5154,1077,1048,856,1268,1249,1463,2177,1124,405,1742107,44.74,-115.56,9670,81.5,,,,-52,12.86,,30.86,,32.79,4.125,-5.5,12.902778,0.0,,-10.916667,33.413806
US_ID_16085,2020-04-15,ChIJ5396UwTDp1QRzDpfk0uSgfE,Q491327,geoId/16085,US,United States of America,ID,Idaho,16085,Valley County,US,USA,2,0,0,2,0,,,10667,5513,5154,1077,1048,856,1268,1249,1463,2177,1124,405,1742107,44.74,-115.56,9670,81.5,,,,-44,9.98,,21.83,,38.05,8.194444,4.472222,12.520833,0.22225,,-1.006944,55.646369
US_ID_16085,2020-04-16,ChIJ5396UwTDp1QRzDpfk0uSgfE,Q491327,geoId/16085,US,United States of America,ID,Idaho,16085,Valley County,US,USA,2,0,0,2,0,,,10667,5513,5154,1077,1048,856,1268,1249,1463,2177,1124,405,1742107,44.74,-115.56,9670,81.5,,,,-47,,,33.57,,33.57,4.270833,-2.097222,11.9375,1.30175,,-5.423611,50.173227
US_ID_16085,2020-04-17,ChIJ5396UwTDp1QRzDpfk0uSgfE,Q491327,geoId/16085,US,United States of America,ID,Idaho,16085,Valley County,US,USA,2,0,0,2,0,,,10667,5513,5154,1077,1048,856,1268,1249,1463,2177,1124,405,1742107,44.74,-115.56,9670,81.5,,,-46,-54,13.99,12.59,25.88,,30.78,4.347222,-4.638889,15.347222,0.0,,-7.736111,41.409214
US_ID_16085,2020-04-18,ChIJ5396UwTDp1QRzDpfk0uSgfE,Q491327,geoId/16085,US,United States of America,ID,Idaho,16085,Valley County,US,USA,2,0,0,2,0,,,10667,5513,5154,1077,1048,856,1268,1249,1463,2177,1124,405,1742107,44.74,-115.56,9670,81.5,,,-34,-52,,,32.72,,15.62,7.520833,-3.826389,16.958333,0.0,,-5.979167,38.266611
US_ID_16085,2020-04-19,ChIJ5396UwTDp1QRzDpfk0uSgfE,Q491327,geoId/16085,US,United States of America,ID,Idaho,16085,Valley County,US,USA,2,0,0,2,0,,,10667,5513,5154,1077,1048,856,1268,1249,1463,2177,1124,405,1742107,44.74,-115.56,9670,81.5,,,-24,-58,,13.15,27.75,,40.9,10.0625,-0.25,17.576389,0.0,,-2.173611,43.11998
US_ID_16085,2020-04-20,ChIJ5396UwTDp1QRzDpfk0uSgfE,Q491327,geoId/16085,US,United States of America,ID,Idaho,16085,Valley County,US,USA,2,0,0,2,0,,,10667,5513,5154,1077,1048,856,1268,1249,1463,2177,1124,405,1742107,44.74,-115.56,9670,81.5,,,,-43,10.12,,36.43,,39.13,9.590278,0.222222,19.361111,0.0,,-1.770833,45.64447
US_ID_16085,2020-04-21,ChIJ5396UwTDp1QRzDpfk0uSgfE,Q491327,geoId/16085,US,United States of America,ID,Idaho,16085,Valley County,US,USA,2,0,0,2,0,,,10667,5513,5154,1077,1048,856,1268,1249,1463,2177,1124,405,1742107,44.74,-115.56,9670,81.5,,,,-45,,11.59,28.64,,32.73,11.472222,1.0,19.979167,0.0,,-1.451389,41.495434
US_ID_16085,2020-04-22,ChIJ5396UwTDp1QRzDpfk0uSgfE,Q491327,geoId/16085,US,United States of America,ID,Idaho,16085,Valley County,US,USA,2,0,0,2,0,,,10667,5513,5154,1077,1048,856,1268,1249,1463,2177,1124,405,1742107,44.74,-115.56,9670,81.5,,,,-43,,,21.69,,32.54,11.277778,2.076389,19.729167,0.0,,-1.069444,42.926771
US_ID_16085,2020-04-23,ChIJ5396UwTDp1QRzDpfk0uSgfE,Q491327,geoId/16085,US,United States of America,ID,Idaho,16085,Valley County,US,USA,2,0,0,2,0,,,10667,5513,5154,1077,1048,856,1268,1249,1463,2177,1124,405,1742107,44.74,-115.56,9670,81.5,,,,-42,13.26,,26.52,,27.84,9.986111,3.347222,16.847222,3.96875,,4.958333,71.683735
US_ID_16085,2020-04-24,ChIJ5396UwTDp1QRzDpfk0uSgfE,Q491327,geoId/16085,US,United States of America,ID,Idaho,16085,Valley County,US,USA,2,0,0,2,0,,,10667,5513,5154,1077,1048,856,1268,1249,1463,2177,1124,405,1742107,44.74,-115.56,9670,81.5,,,-32,-47,,,24.05,,38.48,8.756944,1.590278,16.125,2.38125,,0.986111,58.436921
US_ID_16085,2020-04-25,ChIJ5396UwTDp1QRzDpfk0uSgfE,Q491327,geoId/16085,US,United States of America,ID,Idaho,16085,Valley County,US,USA,2,0,0,2,0,,,10667,5513,5154,1077,1048,856,1268,1249,1463,2177,1124,405,1742107,44.74,-115.56,9670,81.5,,,-23,-55,,,26.1,,29.08,10.152778,1.215278,19.798611,0.0,,1.881944,56.958764
US_ID_16085,2020-04-26,ChIJ5396UwTDp1QRzDpfk0uSgfE,Q491327,geoId/16085,US,United States of America,ID,Idaho,16085,Valley County,US,USA,2,0,0,2,0,,,10667,5513,5154,1077,1048,856,1268,1249,1463,2177,1124,405,1742107,44.74,-115.56,9670,81.5,,,,-51,,,19.58,,39.16,13.326389,2.673611,19.916667,0.6985,,3.722222,52.910217
US_ID_16085,2020-04-27,ChIJ5396UwTDp1QRzDpfk0uSgfE,Q491327,geoId/16085,US,United States of America,ID,Idaho,16085,Valley County,US,USA,2,0,0,2,0,,,10667,5513,5154,1077,1048,856,1268,1249,1463,2177,1124,405,1742107,44.74,-115.56,9670,81.5,,,,-34,10.55,,27.7,,34.29,11.854167,5.875,19.798611,0.508,,2.090278,51.977724
US_ID_16085,2020-04-28,ChIJ5396UwTDp1QRzDpfk0uSgfE,Q491327,geoId/16085,US,United States of America,ID,Idaho,16085,Valley County,US,USA,2,0,0,2,0,,,10667,5513,5154,1077,1048,856,1268,1249,1463,2177,1124,405,1742107,44.74,-115.56,9670,81.5,,,,-41,,,21.61,,41.13,12.236111,3.805556,21.111111,0.762,,3.013889,53.598232
US_ID_16085,2020-04-29,ChIJ5396UwTDp1QRzDpfk0uSgfE,Q491327,geoId/16085,US,United States of America,ID,Idaho,16085,Valley County,US,USA,2,0,0,2,0,,,10667,5513,5154,1077,1048,856,1268,1249,1463,2177,1124,405,1742107,44.74,-115.56,9670,81.5,,,,-41,11.37,,18.48,,33.4,14.875,3.798611,27.555556,0.0,,2.722222,44.521754
US_ID_16085,2020-04-30,ChIJ5396UwTDp1QRzDpfk0uSgfE,Q491327,geoId/16085,US,United States of America,ID,Idaho,16085,Valley County,US,USA,2,0,0,2,0,,,10667,5513,5154,1077,1048,856,1268,1249,1463,2177,1124,405,1742107,44.74,-115.56,9670,81.5,,,,-43,,,24.25,,31.91,15.604167,6.569444,26.8125,0.92075,,7.666667,60.517852
US_ID_16085,2020-05-01,ChIJ5396UwTDp1QRzDpfk0uSgfE,Q491327,geoId/16085,US,United States of America,ID,Idaho,16085,Valley County,US,USA,2,0,0,2,0,,,10667,5513,5154,1077,1048,856,1268,1249,1463,2177,1124,405,1742107,44.74,-115.56,9670,81.5,,,-15,-35,16.88,,24.62,,37.99,9.520833,3.027778,19.416667,3.81,,2.75,63.315141
US_ID_16085,2020-05-02,ChIJ5396UwTDp1QRzDpfk0uSgfE,Q491327,geoId/16085,US,United States of America,ID,Idaho,16085,Valley County,US,USA,2,0,0,2,0,,,10667,5513,5154,1077,1048,856,1268,1249,1463,2177,1124,405,1742107,44.74,-115.56,9670,81.5,,,12,-40,16.34,,23.02,16.34,34.91,11.944444,2.1875,22.819444,0.0,,1.097222,48.198253
US_ID_16085,2020-05-03,ChIJ5396UwTDp1QRzDpfk0uSgfE,Q491327,geoId/16085,US,United States of America,ID,Idaho,16085,Valley County,US,USA,2,0,0,2,0,,,10667,5513,5154,1077,1048,856,1268,1249,1463,2177,1124,405,1742107,44.74,-115.56,9670,81.5,,,,-39,,,21.53,,32.3,12.048611,2.763889,22.763889,0.41275,,-0.423611,43.915265
US_ID_16085,2020-05-04,ChIJ5396UwTDp1QRzDpfk0uSgfE,Q491327,geoId/16085,US,United States of America,ID,Idaho,16085,Valley County,US,USA,2,0,0,2,0,,,10667,5513,5154,1077,1048,856,1268,1249,1463,2177,1124,405,1742107,44.74,-115.56,9670,81.5,,,,-28,,11.45,26.47,,37.2,8.743056,-0.159722,17.375,0.03175,,-3.826389,41.701118
US_ID_16085,2020-05-05,ChIJ5396UwTDp1QRzDpfk0uSgfE,Q491327,geoId/16085,US,United States of America,ID,Idaho,16085,Valley County,US,USA,2,0,0,2,0,,,10667,5513,5154,1077,1048,856,1268,1249,1463,2177,1124,405,1742107,44.74,-115.56,9670,81.5,,,,-39,12.89,,21.48,,29.36,12.347222,0.388889,24.381944,0.0,,-2.840278,35.69121
US_ID_16085,2020-05-06,ChIJ5396UwTDp1QRzDpfk0uSgfE,Q491327,geoId/16085,US,United States of America,ID,Idaho,16085,Valley County,US,USA,2,0,0,2,0,,,10667,5513,5154,1077,1048,856,1268,1249,1463,2177,1124,405,1742107,44.74,-115.56,9670,81.5,,,,-43,,,23.71,,30.96,13.576389,4.041667,24.125,0.09525,,-1.270833,37.83518
US_ID_16085,2020-05-07,ChIJ5396UwTDp1QRzDpfk0uSgfE,Q491327,geoId/16085,US,United States of America,ID,Idaho,16085,Valley County,US,USA,2,0,0,2,0,,,10667,5513,5154,1077,1048,856,1268,1249,1463,2177,1124,405,1742107,44.74,-115.56,9670,81.5,,,,-36,,,16.8,,40.59,7.819444,-0.326389,17.770833,0.28575,,-4.534722,43.068426
US_ID_16085,2020-05-08,ChIJ5396UwTDp1QRzDpfk0uSgfE,Q491327,geoId/16085,US,United States of America,ID,Idaho,16085,Valley County,US,USA,2,0,0,2,0,,,10667,5513,5154,1077,1048,856,1268,1249,1463,2177,1124,405,1742107,44.74,-115.56,9670,81.5,,,,-47,10.21,,21.11,,27.24,11.17284,1.216049,20.67284,0.0,,-2.432099,40.606925
US_ID_16085,2020-05-09,ChIJ5396UwTDp1QRzDpfk0uSgfE,Q491327,geoId/16085,US,United States of America,ID,Idaho,16085,Valley County,US,USA,2,0,0,2,0,,,10667,5513,5154,1077,1048,856,1268,1249,1463,2177,1124,405,1742107,44.74,-115.56,9670,81.5,,,68,-47,,,14.12,,32.71,13.635802,1.228395,23.91358,0.0,,-1.604938,35.863787
US_ID_16085,2020-05-10,ChIJ5396UwTDp1QRzDpfk0uSgfE,Q491327,geoId/16085,US,United States of America,ID,Idaho,16085,Valley County,US,USA,2,0,0,2,0,,,10667,5513,5154,1077,1048,856,1268,1249,1463,2177,1124,405,1742107,44.74,-115.56,9670,81.5,,,,-43,,,14.3,12.04,31.6,15.290123,3.32716,26.216049,0.0,,-0.635802,34.573603
US_ID_16085,2020-05-11,ChIJ5396UwTDp1QRzDpfk0uSgfE,Q491327,geoId/16085,US,United States of America,ID,Idaho,16085,Valley County,US,USA,2,0,0,2,0,,,10667,5513,5154,1077,1048,856,1268,1249,1463,2177,1124,405,1742107,44.74,-115.56,9670,81.5,,,,-31,13.48,,27.64,12.14,33.71,17.41358,4.981481,26.111111,0.0,,1.876543,36.105396
US_ID_16085,2020-05-12,ChIJ5396UwTDp1QRzDpfk0uSgfE,Q491327,geoId/16085,US,United States of America,ID,Idaho,16085,Valley County,US,USA,2,0,0,2,0,,,10667,5513,5154,1077,1048,856,1268,1249,1463,2177,1124,405,1742107,44.74,-115.56,9670,81.5,,,,-34,18.74,,18.07,,37.48,14.950617,9.061728,23.876543,0.112889,,1.432099,43.00218
