location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_transit_stations,mobility_workplaces,mobility_residential,search_trends_abdominal_pain,search_trends_acne,search_trends_alcoholism,search_trends_allergy,search_trends_anxiety,search_trends_arthritis,search_trends_attention_deficit_hyperactivity_disorder,search_trends_back_pain,search_trends_bleeding,search_trends_bone_fracture,search_trends_common_cold,search_trends_constipation,search_trends_cough,search_trends_cramp,search_trends_depression,search_trends_diabetes,search_trends_diarrhea,search_trends_fatigue,search_trends_fever,search_trends_gastroesophageal_reflux_disease,search_trends_hair_loss,search_trends_headache,search_trends_heartburn,search_trends_hypertension,search_trends_infection,search_trends_inflammation,search_trends_insomnia,search_trends_itch,search_trends_low_back_pain,search_trends_major_depressive_disorder,search_trends_migraine,search_trends_obesity,search_trends_pain,search_trends_skin_condition,search_trends_skin_rash,search_trends_swelling,search_trends_type_2_diabetes,search_trends_urinary_tract_infection,search_trends_vomiting,search_trends_weight_gain,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,snowfall_mm,dew_point,relative_humidity
US_OH_39051,2020-09-06,ChIJ75S1KR9DPIgRrJ3FQ6c5hH8,Q485539,geoId/39051,US,United States of America,OH,Ohio,39051,Fulton County,US,USA,2,1,0,198,1,,,42265,20963,21302,5319,5742,4833,4861,5090,6089,5507,2937,1887,911263,41.6,-84.12,1055,78.722222,,,,,,3.12,6.24,2.6,10.22,7.28,3.29,,4.5,,,7.28,,3.29,,,8.31,3.98,4.5,,3.12,,3.46,3.81,5.02,14.89,4.68,4.33,8.49,,,,4.16,25.46,,7.1,2.94,3.98,3.12,,,17.411111,9.905556,27.45,0.0,,12.222222,71.917425
US_OH_39051,2020-09-07,ChIJ75S1KR9DPIgRrJ3FQ6c5hH8,Q485539,geoId/39051,US,United States of America,OH,Ohio,39051,Fulton County,US,USA,2,2,0,200,1,,,42265,20963,21302,5319,5742,4833,4861,5090,6089,5507,2937,1887,911263,41.6,-84.12,1055,78.722222,,,,-74,,3.82,7.64,2.99,12.29,6.64,3.49,,5.31,3.82,4.15,10.3,4.15,4.82,3.32,2.82,5.81,2.99,4.15,3.98,2.49,,,,3.65,15.44,5.31,,10.3,,,3.32,3.98,32.22,4.82,7.14,5.65,2.82,3.15,2.49,,22.616667,19.288889,26.022222,2.765778,,17.105556,71.126626
US_OH_39051,2020-09-08,ChIJ75S1KR9DPIgRrJ3FQ6c5hH8,Q485539,geoId/39051,US,United States of America,OH,Ohio,39051,Fulton County,US,USA,2,3,0,203,1,,,42265,20963,21302,5319,5742,4833,4861,5090,6089,5507,2937,1887,911263,41.6,-84.12,1055,78.722222,,,,-28,5,4.37,6.33,4.07,10.25,7.54,3.92,2.56,6.33,4.52,5.73,7.39,,3.47,2.41,3.62,6.78,2.86,4.37,3.62,2.41,2.56,2.71,,3.62,17.18,4.67,,6.78,2.86,2.41,2.41,4.07,31.05,3.77,7.54,4.97,3.92,3.62,2.11,,21.277778,17.327778,28.9,10.216444,,18.494444,84.468574
US_OH_39051,2020-09-09,ChIJ75S1KR9DPIgRrJ3FQ6c5hH8,Q485539,geoId/39051,US,United States of America,OH,Ohio,39051,Fulton County,US,USA,2,2,0,205,1,,,42265,20963,21302,5319,5742,4833,4861,5090,6089,5507,2937,1887,911263,41.6,-84.12,1055,78.722222,,,,-20,2,2.3,3.65,2.3,9.06,5.41,3.51,2.43,3.65,5.95,2.84,6.22,2.84,,1.89,2.7,4.73,5.68,4.05,3.92,2.57,2.97,3.65,2.03,5.54,22.03,4.19,2.84,5.95,2.03,3.11,3.92,3.38,29.33,3.65,6.62,3.79,2.03,4.19,2.3,2.57,18.4,15.35,25.161111,2.8956,,16.644444,89.730859
US_OH_39051,2020-09-10,ChIJ75S1KR9DPIgRrJ3FQ6c5hH8,Q485539,geoId/39051,US,United States of America,OH,Ohio,39051,Fulton County,US,USA,2,2,0,207,1,,,42265,20963,21302,5319,5742,4833,4861,5090,6089,5507,2937,1887,911263,41.6,-84.12,1055,78.722222,,,,-21,0,4.36,6.12,,9.53,7.21,3.4,2.31,3.81,3.27,2.72,5.58,,3.4,3.27,4.63,6.12,4.49,4.22,3.4,4.49,2.86,4.9,,5.72,16.74,4.49,2.86,6.12,,4.76,3.67,4.49,25.18,1.91,6.81,4.9,4.36,2.86,2.18,,19.233333,16.05,23.011111,0.0,,17.622222,90.485579
US_OH_39051,2020-09-11,ChIJ75S1KR9DPIgRrJ3FQ6c5hH8,Q485539,geoId/39051,US,United States of America,OH,Ohio,39051,Fulton County,US,USA,2,4,0,211,1,,,42265,20963,21302,5319,5742,4833,4861,5090,6089,5507,2937,1887,911263,41.6,-84.12,1055,78.722222,-5,2,,-20,0,2.4,4.24,3.81,10.46,5.51,2.97,2.4,2.97,2.12,2.54,4.38,2.83,3.81,2.69,2.69,4.95,2.97,2.97,2.83,2.12,,3.25,,4.1,15.26,4.8,,5.65,,3.25,3.25,,22.75,2.83,6.64,4.24,2.12,,,,16.583333,13.766667,20.2,0.0635,,12.072222,74.822563
US_OH_39051,2020-09-12,ChIJ75S1KR9DPIgRrJ3FQ6c5hH8,Q485539,geoId/39051,US,United States of America,OH,Ohio,39051,Fulton County,US,USA,2,1,0,212,1,,,42265,20963,21302,5319,5742,4833,4861,5090,6089,5507,2937,1887,911263,41.6,-84.12,1055,78.722222,4,14,,-4,,3.32,5.06,,11.17,6.11,,,6.11,,3.32,7.16,2.97,,3.32,2.97,7.16,4.19,2.97,2.44,2.97,2.79,2.79,2.97,6.63,15.01,,,9.08,3.14,,,,30.72,4.19,8.2,5.76,5.06,4.54,,,18.316667,12.833333,26.427778,0.0,,14.427778,78.212478
US_OH_39051,2020-09-13,ChIJ75S1KR9DPIgRrJ3FQ6c5hH8,Q485539,geoId/39051,US,United States of America,OH,Ohio,39051,Fulton County,US,USA,2,3,0,215,1,,,42265,20963,21302,5319,5742,4833,4861,5090,6089,5507,2937,1887,911263,41.6,-84.12,1055,78.722222,7,,,-8,,,5.7,2.61,10.76,7.01,,,3.42,,,6.68,3.1,3.58,,2.44,7.5,4.07,3.91,2.93,,3.1,5.21,,3.58,15.48,3.42,2.77,10.27,2.77,,3.75,3.42,24.61,,8.64,5.38,3.91,,2.44,3.26,22.005556,14.544444,26.594444,5.277556,,17.166667,74.173568
US_OH_39051,2020-09-14,ChIJ75S1KR9DPIgRrJ3FQ6c5hH8,Q485539,geoId/39051,US,United States of America,OH,Ohio,39051,Fulton County,US,USA,2,0,0,215,1,,,42265,20963,21302,5319,5742,4833,4861,5090,6089,5507,2937,1887,911263,41.6,-84.12,1055,78.722222,7,9,,-16,1,4.54,6.47,4.13,12.52,6.88,4.4,2.48,5.92,2.89,,7.02,,4.13,2.06,3.16,5.37,4.26,7.02,3.85,3.71,3.71,2.61,2.48,5.09,15.27,7.57,2.06,6.33,,2.75,2.34,5.37,30.41,2.89,6.05,4.68,3.58,3.3,2.06,,16.722222,12.516667,24.322222,0.889,,12.138889,74.471218
US_OH_39051,2020-09-15,ChIJ75S1KR9DPIgRrJ3FQ6c5hH8,Q485539,geoId/39051,US,United States of America,OH,Ohio,39051,Fulton County,US,USA,2,1,0,216,1,,,42265,20963,21302,5319,5742,4833,4861,5090,6089,5507,2937,1887,911263,41.6,-84.12,1055,78.722222,7,5,,-15,1,3.59,6.22,2.49,6.63,6.36,3.87,,4.7,4.15,2.63,5.94,2.07,3.46,1.94,3.87,7.6,4.15,4.42,3.87,2.76,,2.9,2.07,3.18,15.76,4.84,,5.39,2.9,3.18,4.56,4.56,28.47,3.46,4.7,4.56,2.63,3.18,,,14.427778,7.788889,22.127778,0.0,,9.2,71.070326
US_OH_39051,2020-09-16,ChIJ75S1KR9DPIgRrJ3FQ6c5hH8,Q485539,geoId/39051,US,United States of America,OH,Ohio,39051,Fulton County,US,USA,2,5,0,221,1,,,42265,20963,21302,5319,5742,4833,4861,5090,6089,5507,2937,1887,911263,41.6,-84.12,1055,78.722222,7,7,-4,-17,2,2.19,4.39,3.56,11.38,6.58,2.19,2.47,5.48,2.88,4.39,7.54,2.19,3.7,2.33,4.52,8.09,,2.6,3.02,3.02,,2.88,4.52,4.93,17.41,4.93,,5.62,,3.7,2.33,3.84,29.19,3.56,6.58,5.89,3.7,2.47,,,16.333333,8.416667,25.133333,0.0,,10.161111,67.033922
US_OH_39051,2020-09-17,ChIJ75S1KR9DPIgRrJ3FQ6c5hH8,Q485539,geoId/39051,US,United States of America,OH,Ohio,39051,Fulton County,US,USA,2,1,0,222,1,,,42265,20963,21302,5319,5742,4833,4861,5090,6089,5507,2937,1887,911263,41.6,-84.12,1055,78.722222,3,5,,-17,2,3.58,4.13,3.72,10.32,7.16,5.51,2.06,3.99,3.17,3.03,7.16,2.62,2.89,3.99,2.48,8.95,,3.17,4.96,2.2,,1.93,2.2,4.82,16.66,4.54,1.93,4.82,,4.13,3.17,4.54,25.75,1.93,3.85,3.58,4.54,2.75,1.93,,17.438889,10.75,24.033333,0.0,,10.911111,65.641274
US_OH_39051,2020-09-18,ChIJ75S1KR9DPIgRrJ3FQ6c5hH8,Q485539,geoId/39051,US,United States of America,OH,Ohio,39051,Fulton County,US,USA,2,6,0,228,1,,,42265,20963,21302,5319,5742,4833,4861,5090,6089,5507,2937,1887,911263,41.6,-84.12,1055,78.722222,-2,2,,-18,1,3.68,2.4,2.26,6.93,7.5,,,3.4,2.12,2.83,3.4,1.98,,2.4,3.82,5.52,,2.97,,3.4,,3.54,,5.94,12.17,2.69,,4.39,,1.98,2.55,2.97,22.21,3.82,4.39,3.68,,3.11,,3.54,12.833333,7.177778,20.261111,0.0,,4.55,57.279804
US_OH_39051,2020-09-19,ChIJ75S1KR9DPIgRrJ3FQ6c5hH8,Q485539,geoId/39051,US,United States of America,OH,Ohio,39051,Fulton County,US,USA,2,4,0,232,1,,,42265,20963,21302,5319,5742,4833,4861,5090,6089,5507,2937,1887,911263,41.6,-84.12,1055,78.722222,9,20,,-2,,3.59,5.56,3.41,10.94,5.74,4.84,,3.41,,2.51,6.1,3.59,3.05,2.51,,4.66,,3.05,,2.69,,4.48,3.23,5.2,14.35,3.41,,6.99,,2.51,5.02,2.69,24.21,2.51,9.14,3.23,3.41,2.51,,,10.572222,3.6,18.205556,0.0,,2.05,55.729372
US_OH_39051,2020-09-20,ChIJ75S1KR9DPIgRrJ3FQ6c5hH8,Q485539,geoId/39051,US,United States of America,OH,Ohio,39051,Fulton County,US,USA,2,2,0,234,1,,,42265,20963,21302,5319,5742,4833,4861,5090,6089,5507,2937,1887,911263,41.6,-84.12,1055,78.722222,4,,,-7,,4.03,6.38,2.69,9.07,5.21,3.69,,3.36,3.86,2.35,7.72,2.35,5.71,,3.02,5.88,4.03,,2.52,4.7,2.69,2.35,2.52,5.21,12.09,4.37,,6.55,,2.85,3.19,2.35,25.86,2.52,5.21,4.7,3.19,3.19,4.7,,11.661111,3.422222,19.805556,0.0,,4.116667,60.161643
US_OH_39051,2020-09-21,ChIJ75S1KR9DPIgRrJ3FQ6c5hH8,Q485539,geoId/39051,US,United States of America,OH,Ohio,39051,Fulton County,US,USA,2,3,0,237,1,,,42265,20963,21302,5319,5742,4833,4861,5090,6089,5507,2937,1887,911263,41.6,-84.12,1055,78.722222,1,9,,-17,2,3.82,3.68,2.87,6.41,5.05,3.96,3.27,3.55,2.46,2.46,6.14,2.87,3.41,2.18,2.32,5.46,2.46,2.73,3.0,1.91,3.14,3.14,,5.73,16.78,1.91,,5.05,2.32,2.18,3.0,3.41,27.7,2.05,4.5,3.96,2.18,2.59,,1.91,13.45,4.444444,22.011111,0.0,,5.238889,57.732318
US_OH_39051,2020-09-22,ChIJ75S1KR9DPIgRrJ3FQ6c5hH8,Q485539,geoId/39051,US,United States of America,OH,Ohio,39051,Fulton County,US,USA,2,0,0,237,1,,,42265,20963,21302,5319,5742,4833,4861,5090,6089,5507,2937,1887,911263,41.6,-84.12,1055,78.722222,-2,0,,-16,2,,4.81,2.06,12.51,6.05,5.5,1.92,3.85,1.92,2.34,6.87,,1.92,2.06,3.02,7.01,2.89,3.16,3.44,2.2,2.06,3.57,,5.91,17.73,4.81,,4.67,,3.02,3.16,5.5,27.35,,6.87,4.81,2.75,3.99,2.61,3.02,14.461111,5.227778,24.727778,0.0,,6.738889,60.009361
US_OH_39051,2020-09-23,ChIJ75S1KR9DPIgRrJ3FQ6c5hH8,Q485539,geoId/39051,US,United States of America,OH,Ohio,39051,Fulton County,US,USA,2,2,0,239,1,,,42265,20963,21302,5319,5742,4833,4861,5090,6089,5507,2937,1887,911263,41.6,-84.12,1055,78.722222,2,3,-8,-15,3,3.84,4.25,3.15,8.91,4.93,3.56,,2.06,,2.6,6.44,2.88,2.88,,1.92,5.07,,4.11,2.19,2.19,2.06,2.74,,5.48,16.44,3.97,,3.7,,3.29,2.6,5.34,27.54,2.19,3.7,3.97,4.38,3.7,2.6,2.06,17.088889,6.661111,26.927778,0.0,,10.255556,64.379105
US_OH_39051,2020-09-24,ChIJ75S1KR9DPIgRrJ3FQ6c5hH8,Q485539,geoId/39051,US,United States of America,OH,Ohio,39051,Fulton County,US,USA,2,2,0,241,1,,,42265,20963,21302,5319,5742,4833,4861,5090,6089,5507,2937,1887,911263,41.6,-84.12,1055,78.722222,-4,11,,-15,2,2.56,5.65,3.1,7.67,6.32,5.25,2.69,3.36,3.1,3.36,7.4,2.96,2.02,2.42,3.5,7.94,2.15,2.56,2.69,2.83,2.02,4.04,,5.38,15.88,3.36,2.83,5.92,,1.88,4.04,4.84,26.78,2.42,4.71,4.17,4.58,3.9,,2.02,18.661111,10.027778,26.877778,0.0,,10.955556,61.11196
US_OH_39051,2020-09-25,ChIJ75S1KR9DPIgRrJ3FQ6c5hH8,Q485539,geoId/39051,US,United States of America,OH,Ohio,39051,Fulton County,US,USA,2,0,0,241,1,,,42265,20963,21302,5319,5742,4833,4861,5090,6089,5507,2937,1887,911263,41.6,-84.12,1055,78.722222,-3,-1,,-19,1,3.02,3.74,3.17,10.65,4.32,4.03,,4.75,3.17,3.74,6.91,2.45,3.74,2.88,3.89,7.34,2.73,3.17,3.02,3.17,3.17,2.45,,5.61,13.1,3.74,2.88,5.18,2.59,2.45,2.88,3.89,24.33,2.73,6.48,3.31,4.03,2.73,2.73,,17.772222,9.477778,26.927778,0.0,,10.9,64.246078
US_OH_39051,2020-09-26,ChIJ75S1KR9DPIgRrJ3FQ6c5hH8,Q485539,geoId/39051,US,United States of America,OH,Ohio,39051,Fulton County,US,USA,2,3,0,244,1,,,42265,20963,21302,5319,5742,4833,4861,5090,6089,5507,2937,1887,911263,41.6,-84.12,1055,78.722222,2,18,,2,-3,4.37,6.29,,10.66,5.59,5.07,,6.29,,,4.2,3.32,,3.32,,5.59,,4.02,,2.45,,,,4.02,13.46,3.5,,7.34,,,3.67,,25.53,4.2,5.07,5.25,2.97,,,,19.65,10.616667,27.622222,0.0,,14.044444,70.183878
US_OH_39051,2020-09-27,ChIJ75S1KR9DPIgRrJ3FQ6c5hH8,Q485539,geoId/39051,US,United States of America,OH,Ohio,39051,Fulton County,US,USA,2,2,0,246,1,,,42265,20963,21302,5319,5742,4833,4861,5090,6089,5507,2937,1887,911263,41.6,-84.12,1055,78.722222,6,,,-2,-2,3.09,5.05,,8.14,5.37,4.07,4.4,2.93,,3.09,5.54,,,2.28,3.26,5.05,3.09,3.91,3.58,3.42,,3.91,,4.23,15.47,5.54,2.28,7.98,,,2.6,4.23,30.45,,7.98,5.54,,,2.44,,21.177778,13.588889,27.883333,0.0,,15.35,69.648822
US_OH_39051,2020-09-28,ChIJ75S1KR9DPIgRrJ3FQ6c5hH8,Q485539,geoId/39051,US,United States of America,OH,Ohio,39051,Fulton County,US,USA,2,13,0,259,1,,,42265,20963,21302,5319,5742,4833,4861,5090,6089,5507,2937,1887,911263,41.6,-84.12,1055,78.722222,-8,4,,-15,5,2.91,3.84,2.78,10.73,7.42,3.84,3.71,4.77,,3.84,5.56,2.25,3.84,3.31,3.18,6.62,2.25,3.44,2.78,2.78,,3.18,2.65,6.49,16.69,3.84,2.38,6.09,1.99,3.18,2.65,6.76,27.69,3.58,7.02,4.5,3.84,3.97,2.12,1.99,16.861111,12.622222,25.733333,0.225778,,14.277778,85.03451
US_OH_39051,2020-09-29,ChIJ75S1KR9DPIgRrJ3FQ6c5hH8,Q485539,geoId/39051,US,United States of America,OH,Ohio,39051,Fulton County,US,USA,2,40,0,299,1,,,42265,20963,21302,5319,5742,4833,4861,5090,6089,5507,2937,1887,911263,41.6,-84.12,1055,78.722222,1,10,,-16,3,2.89,4.96,2.2,9.51,5.92,3.17,3.03,4.13,2.89,,7.99,1.93,3.86,2.07,2.34,5.51,1.93,5.51,2.2,5.65,4.27,2.62,2.89,4.27,14.33,3.58,2.62,6.06,2.48,2.2,4.0,3.44,24.38,3.58,3.58,4.13,,3.86,2.2,2.89,12.522222,7.838889,18.733333,2.0574,,8.333333,75.722428
US_OH_39051,2020-09-30,ChIJ75S1KR9DPIgRrJ3FQ6c5hH8,Q485539,geoId/39051,US,United States of America,OH,Ohio,39051,Fulton County,US,USA,2,2,0,301,1,,,42265,20963,21302,5319,5742,4833,4861,5090,6089,5507,2937,1887,911263,41.6,-84.12,1055,78.722222,-3,6,-12,-16,3,,3.77,2.69,7.41,5.79,3.23,2.96,3.1,2.83,2.83,6.33,,2.16,1.89,3.1,5.93,2.29,4.58,2.29,2.56,,2.69,,3.1,13.34,4.45,,5.93,,3.77,,5.25,24.79,2.83,4.71,4.04,4.45,2.42,,,12.244444,7.766667,18.244444,0.3175,,7.377778,72.451696
US_OH_39051,2020-10-01,ChIJ75S1KR9DPIgRrJ3FQ6c5hH8,Q485539,geoId/39051,US,United States of America,OH,Ohio,39051,Fulton County,US,USA,2,11,0,312,1,,,42265,20963,21302,5319,5742,4833,4861,5090,6089,5507,2937,1887,911263,41.6,-84.12,1055,78.722222,2,12,,-16,1,2.59,4.5,3.14,6.55,6.0,3.14,1.91,3.68,4.91,3.14,5.59,2.18,2.73,2.32,1.91,5.86,3.27,2.18,3.55,3.0,2.32,2.05,,4.5,15.14,4.23,,4.5,,,1.91,4.09,27.14,3.41,5.32,4.5,2.32,,,,11.172222,6.266667,17.994444,0.870857,,5.833333,70.101136
US_OH_39051,2020-10-02,ChIJ75S1KR9DPIgRrJ3FQ6c5hH8,Q485539,geoId/39051,US,United States of America,OH,Ohio,39051,Fulton County,US,USA,2,7,0,319,1,,,42265,20963,21302,5319,5742,4833,4861,5090,6089,5507,2937,1887,911263,41.6,-84.12,1055,78.722222,-6,-1,,-19,2,2.6,4.49,3.76,8.82,5.93,5.06,3.47,4.05,2.17,2.75,7.38,2.46,2.75,,3.62,3.33,2.17,6.66,2.89,3.62,2.89,2.17,2.89,5.64,14.76,3.91,2.17,4.63,2.6,3.47,,6.37,26.91,,5.06,4.34,2.6,2.75,,2.75,9.077778,3.383333,16.522222,0.889,,3.505556,68.333134
US_OH_39051,2020-10-03,ChIJ75S1KR9DPIgRrJ3FQ6c5hH8,Q485539,geoId/39051,US,United States of America,OH,Ohio,39051,Fulton County,US,USA,2,11,0,330,1,,,42265,20963,21302,5319,5742,4833,4861,5090,6089,5507,2937,1887,911263,41.6,-84.12,1055,78.722222,3,10,,3,-3,2.96,4.53,4.18,7.49,3.31,4.53,,2.96,5.75,2.79,4.88,,2.96,3.48,,6.27,4.18,3.31,2.61,,4.36,4.36,,4.53,13.94,6.1,,8.54,,4.18,3.13,2.44,29.09,3.31,5.92,5.05,3.48,,,3.48,8.116667,1.788889,14.666667,0.0,,1.855556,64.83428
US_OH_39051,2020-10-04,ChIJ75S1KR9DPIgRrJ3FQ6c5hH8,Q485539,geoId/39051,US,United States of America,OH,Ohio,39051,Fulton County,US,USA,2,18,0,348,1,,,42265,20963,21302,5319,5742,4833,4861,5090,6089,5507,2937,1887,911263,41.6,-84.12,1055,78.722222,-3,10,,-8,,,6.59,5.49,8.16,6.28,,,2.67,3.45,,5.81,4.08,3.45,3.77,,4.39,2.51,3.92,2.35,3.14,,3.3,,4.55,14.75,2.98,2.35,7.06,2.2,2.35,3.77,4.08,24.33,3.3,6.12,4.24,2.35,3.61,,2.51,10.333333,3.644444,13.866667,0.127,,6.316667,76.267964
US_OH_39051,2020-10-05,ChIJ75S1KR9DPIgRrJ3FQ6c5hH8,Q485539,geoId/39051,US,United States of America,OH,Ohio,39051,Fulton County,US,USA,2,11,0,359,1,,,42265,20963,21302,5319,5742,4833,4861,5090,6089,5507,2937,1887,911263,41.6,-84.12,1055,78.722222,-4,5,,-17,2,3.38,5.54,8.24,9.19,4.86,3.65,,4.32,,3.65,6.21,2.16,2.97,2.3,2.57,7.7,2.3,3.51,3.24,4.32,3.11,2.43,3.24,3.92,16.61,3.11,,7.16,2.7,2.97,3.65,3.92,28.23,,6.75,4.32,3.78,3.38,,,8.4,2.222222,15.572222,2.8448,,4.111111,74.467569
US_OH_39051,2020-10-06,ChIJ75S1KR9DPIgRrJ3FQ6c5hH8,Q485539,geoId/39051,US,United States of America,OH,Ohio,39051,Fulton County,US,USA,2,6,0,365,1,,,42265,20963,21302,5319,5742,4833,4861,5090,6089,5507,2937,1887,911263,41.6,-84.12,1055,78.722222,-4,2,,-18,2,3.0,4.09,7.22,8.59,5.18,3.54,2.86,4.36,3.41,2.32,6.0,2.45,3.13,,2.45,6.0,3.41,3.0,4.23,2.86,2.59,3.0,2.18,4.91,13.63,4.77,2.59,6.0,2.18,2.86,3.68,6.0,27.95,2.86,6.0,3.41,4.09,3.41,3.0,2.32,12.9,3.866667,22.616667,0.0,,5.25,59.847764
US_OH_39051,2020-10-07,ChIJ75S1KR9DPIgRrJ3FQ6c5hH8,Q485539,geoId/39051,US,United States of America,OH,Ohio,39051,Fulton County,US,USA,2,6,0,371,1,,,42265,20963,21302,5319,5742,4833,4861,5090,6089,5507,2937,1887,911263,41.6,-84.12,1055,78.722222,2,5,-9,-16,2,5.07,5.34,5.76,7.13,7.26,4.25,2.06,3.98,1.92,2.19,7.26,2.06,3.84,,3.98,7.68,3.84,4.8,3.02,2.19,2.19,4.39,,3.84,12.88,5.07,2.47,3.98,2.88,4.11,3.29,3.84,30.29,3.15,4.39,3.43,3.56,2.19,2.06,,17.994444,10.005556,24.494444,0.0,,7.505556,50.464645
US_OH_39051,2020-10-08,ChIJ75S1KR9DPIgRrJ3FQ6c5hH8,Q485539,geoId/39051,US,United States of America,OH,Ohio,39051,Fulton County,US,USA,2,7,0,378,1,,,42265,20963,21302,5319,5742,4833,4861,5090,6089,5507,2937,1887,911263,41.6,-84.12,1055,78.722222,-3,3,,-16,1,2.37,5.01,2.5,6.4,7.79,3.9,2.92,3.06,2.23,3.2,6.4,2.09,2.92,,2.64,5.15,,2.78,3.34,2.5,2.92,2.64,1.95,5.57,14.61,3.2,,3.2,,2.64,3.48,,27.42,3.48,4.04,4.32,3.2,2.37,,2.92,12.75,3.716667,23.611111,0.0,,3.672222,54.180738
US_OH_39051,2020-10-09,ChIJ75S1KR9DPIgRrJ3FQ6c5hH8,Q485539,geoId/39051,US,United States of America,OH,Ohio,39051,Fulton County,US,USA,2,6,1,384,2,,,42265,20963,21302,5319,5742,4833,4861,5090,6089,5507,2937,1887,911263,41.6,-84.12,1055,78.722222,-8,-2,,-20,2,3.61,5.49,2.02,6.93,4.19,3.61,2.46,2.02,4.04,,6.07,2.75,3.18,,2.75,7.51,2.31,3.18,3.18,2.89,2.89,3.9,,4.04,13.43,4.33,2.17,5.34,,3.61,4.33,5.06,27.16,3.61,5.2,2.89,4.33,4.33,2.46,,14.0,3.738889,27.488889,0.0,,4.961111,54.619761
US_OH_39051,2020-10-10,ChIJ75S1KR9DPIgRrJ3FQ6c5hH8,Q485539,geoId/39051,US,United States of America,OH,Ohio,39051,Fulton County,US,USA,2,17,1,401,3,,,42265,20963,21302,5319,5742,4833,4861,5090,6089,5507,2937,1887,911263,41.6,-84.12,1055,78.722222,1,9,,2,-2,2.42,6.58,2.6,9.69,6.23,5.54,,4.67,2.94,2.42,7.79,,2.42,2.6,2.77,6.92,2.94,3.12,,2.94,2.94,4.15,2.77,5.71,19.39,3.81,,5.19,,,5.37,4.15,27.52,3.29,7.1,3.98,3.46,3.81,2.77,,20.95,17.166667,25.661111,0.0,,13.144444,61.155985
US_OH_39051,2020-10-11,ChIJ75S1KR9DPIgRrJ3FQ6c5hH8,Q485539,geoId/39051,US,United States of America,OH,Ohio,39051,Fulton County,US,USA,2,2,0,403,3,,,42265,20963,21302,5319,5742,4833,4861,5090,6089,5507,2937,1887,911263,41.6,-84.12,1055,78.722222,4,,,-6,-2,3.1,5.71,2.45,8.81,6.69,4.73,,3.59,2.77,8.0,5.22,,2.45,2.61,4.41,7.83,3.1,,,3.26,,4.57,,3.26,16.32,3.43,,8.0,3.1,2.94,3.26,5.38,30.52,2.61,5.06,6.2,3.75,3.1,,2.29,16.344444,13.15,23.933333,0.0,,11.172222,71.645934
US_OH_39051,2020-10-12,ChIJ75S1KR9DPIgRrJ3FQ6c5hH8,Q485539,geoId/39051,US,United States of America,OH,Ohio,39051,Fulton County,US,USA,2,7,0,410,3,,,42265,20963,21302,5319,5742,4833,4861,5090,6089,5507,2937,1887,911263,41.6,-84.12,1055,78.722222,-6,-1,,-19,4,4.68,8.43,2.27,7.09,4.95,2.27,4.01,5.48,2.67,5.22,4.82,2.01,3.08,3.21,3.88,6.69,3.08,4.15,2.94,3.08,2.67,3.48,,5.48,17.52,3.88,,6.42,1.87,2.27,2.67,4.28,27.82,,5.08,4.68,3.34,4.01,,2.94,17.066667,12.977778,22.166667,0.0254,,13.611111,80.231676
US_OH_39051,2020-10-13,ChIJ75S1KR9DPIgRrJ3FQ6c5hH8,Q485539,geoId/39051,US,United States of America,OH,Ohio,39051,Fulton County,US,USA,2,12,0,422,3,,,42265,20963,21302,5319,5742,4833,4861,5090,6089,5507,2937,1887,911263,41.6,-84.12,1055,78.722222,-5,4,,-17,3,2.72,4.08,,6.94,6.4,3.13,2.86,4.36,2.99,2.72,5.85,2.45,3.95,,2.72,7.76,,3.4,2.72,2.86,2.72,3.4,2.04,6.4,15.52,4.08,2.45,4.49,,,2.72,3.81,29.81,2.18,5.99,4.36,3.4,3.13,,2.04,13.166667,5.455556,21.794444,6.06425,,5.988889,61.821034
US_OH_39051,2020-10-14,ChIJ75S1KR9DPIgRrJ3FQ6c5hH8,Q485539,geoId/39051,US,United States of America,OH,Ohio,39051,Fulton County,US,USA,2,10,1,432,4,,,42265,20963,21302,5319,5742,4833,4861,5090,6089,5507,2937,1887,911263,41.6,-84.12,1055,78.722222,-1,6,-14,-16,3,3.54,4.08,,7.89,5.45,3.4,5.17,4.22,3.0,2.59,6.12,,3.27,2.86,2.59,7.89,3.81,3.27,6.53,4.36,,4.08,,6.4,15.11,4.49,2.18,3.54,2.45,2.31,4.9,4.22,28.86,2.59,4.36,2.86,3.13,,,,12.094444,4.1,20.211111,0.0,,4.111111,58.309084
