location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_transit_stations,mobility_workplaces,mobility_residential,search_trends_abdominal_pain,search_trends_acne,search_trends_alcoholism,search_trends_allergy,search_trends_anxiety,search_trends_arthritis,search_trends_attention_deficit_hyperactivity_disorder,search_trends_back_pain,search_trends_bleeding,search_trends_bone_fracture,search_trends_common_cold,search_trends_constipation,search_trends_cough,search_trends_cramp,search_trends_depression,search_trends_diabetes,search_trends_diarrhea,search_trends_fatigue,search_trends_fever,search_trends_gastroesophageal_reflux_disease,search_trends_hair_loss,search_trends_headache,search_trends_heartburn,search_trends_hypertension,search_trends_infection,search_trends_inflammation,search_trends_insomnia,search_trends_itch,search_trends_low_back_pain,search_trends_major_depressive_disorder,search_trends_migraine,search_trends_obesity,search_trends_pain,search_trends_skin_condition,search_trends_skin_rash,search_trends_swelling,search_trends_type_2_diabetes,search_trends_urinary_tract_infection,search_trends_vomiting,search_trends_weight_gain,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,dew_point,relative_humidity
US_TX_48277,2022-06-10,ChIJf6k5FFj_SoYRwuSdUP31HL0,Q113313,geoId/48277,US,United States of America,TX,Texas,48277,Lamar County,US,USA,2,,,,,2,20045,49568,23902,25666,6605,6360,6161,5546,5797,6594,5942,4285,2278,1634428,33.67,-95.57,2415,74.391667,-7,19,9,-24,6,4.95,7.24,6.47,16.95,6.09,4.76,4.95,2.86,3.81,3.81,7.24,4.0,4.38,3.81,4.95,9.14,4.0,4.76,3.81,2.67,4.19,5.71,3.43,8.95,24.75,4.57,,14.85,,4.19,5.71,4.57,39.61,4.0,12.38,7.43,4.57,7.62,,5.9,26.888889,21.734568,33.438272,2.54,21.858025,74.22275
US_TX_48277,2022-06-11,ChIJf6k5FFj_SoYRwuSdUP31HL0,Q113313,geoId/48277,US,United States of America,TX,Texas,48277,Lamar County,US,USA,2,,,,,5,20050,49568,23902,25666,6605,6360,6161,5546,5797,6594,5942,4285,2278,1634428,33.67,-95.57,2415,74.391667,-10,16,,-8,1,5.17,4.53,3.88,14.22,5.82,5.17,,3.88,5.17,4.53,8.84,5.6,5.82,4.74,6.03,10.35,4.53,5.17,4.09,5.39,4.31,3.88,,8.84,20.91,5.82,4.31,15.3,,5.82,4.53,5.39,38.58,5.17,11.42,7.54,7.33,5.82,,,28.641975,23.191358,37.030864,0.903111,22.95679,71.852223
US_TX_48277,2022-06-12,ChIJf6k5FFj_SoYRwuSdUP31HL0,Q113313,geoId/48277,US,United States of America,TX,Texas,48277,Lamar County,US,USA,2,,,,,1,20051,49568,23902,25666,6605,6360,6161,5546,5797,6594,5942,4285,2278,1634428,33.67,-95.57,2415,74.391667,-1,24,,15,0,4.7,6.41,5.77,13.89,5.13,4.27,3.42,6.84,5.34,5.77,6.2,4.49,4.91,3.42,5.55,10.68,5.55,3.42,3.63,,3.85,5.34,3.85,11.75,24.14,4.27,3.63,14.53,3.63,,5.77,7.26,41.24,4.49,11.54,9.62,5.77,5.55,3.85,,30.716049,24.54321,36.701389,0.0,22.709877,62.954284
US_TX_48277,2022-06-13,ChIJf6k5FFj_SoYRwuSdUP31HL0,Q113313,geoId/48277,US,United States of America,TX,Texas,48277,Lamar County,US,USA,2,,,,,1,20052,49568,23902,25666,6605,6360,6161,5546,5797,6594,5942,4285,2278,1634428,33.67,-95.57,2415,74.391667,-7,17,3,-22,5,7.02,5.4,3.06,16.38,7.74,7.38,5.04,5.58,5.58,5.04,7.92,2.7,4.32,5.04,6.48,12.06,3.6,5.58,3.24,3.96,5.94,5.76,4.14,11.52,26.09,6.3,7.2,14.76,3.6,5.94,7.38,8.28,44.99,3.6,11.7,7.38,8.1,5.58,3.24,4.68,30.407407,24.944444,36.037037,0.0,21.407407,59.114725
US_TX_48277,2022-06-14,ChIJf6k5FFj_SoYRwuSdUP31HL0,Q113313,geoId/48277,US,United States of America,TX,Texas,48277,Lamar County,US,USA,2,,,,,5,20057,49568,23902,25666,6605,6360,6161,5546,5797,6594,5942,4285,2278,1634428,33.67,-95.57,2415,74.391667,-4,22,-2,-20,4,4.36,6.9,4.54,14.35,7.63,4.91,3.63,5.81,5.81,3.27,9.26,3.45,6.18,2.91,4.18,9.08,4.91,6.54,2.73,4.72,5.81,5.27,4.18,11.81,29.79,6.54,4.91,15.98,3.81,3.45,5.45,9.63,40.33,6.36,13.26,9.45,8.17,5.99,,3.27,29.839506,24.635802,34.858025,0.0,20.358025,57.251483
US_TX_48277,2022-06-15,ChIJf6k5FFj_SoYRwuSdUP31HL0,Q113313,geoId/48277,US,United States of America,TX,Texas,48277,Lamar County,US,USA,2,,,,,5,20062,49568,23902,25666,6605,6360,6161,5546,5797,6594,5942,4285,2278,1634428,33.67,-95.57,2415,74.391667,1,29,4,-20,4,7.34,7.16,4.04,15.24,8.08,3.85,2.57,7.89,5.14,5.14,9.36,5.69,4.59,3.3,4.22,10.83,4.59,5.69,4.41,5.51,5.69,5.69,3.67,10.28,24.78,5.32,3.12,11.57,2.57,6.98,4.41,8.26,37.45,4.22,8.99,9.36,7.89,6.61,2.75,2.94,29.5,24.858025,34.376543,0.0,20.987654,60.557049
US_TX_48277,2022-06-16,ChIJf6k5FFj_SoYRwuSdUP31HL0,Q113313,geoId/48277,US,United States of America,TX,Texas,48277,Lamar County,US,USA,2,,,,,4,20066,49568,23902,25666,6605,6360,6161,5546,5797,6594,5942,4285,2278,1634428,33.67,-95.57,2415,74.391667,-3,26,-2,-19,2,6.38,7.29,3.28,18.41,6.56,5.11,5.47,,4.19,5.11,8.02,4.92,6.38,5.83,4.56,14.22,4.92,7.11,2.73,4.74,6.2,7.29,3.1,13.49,28.99,10.76,5.83,16.96,3.65,3.65,6.56,7.11,45.03,6.75,12.58,8.57,8.39,7.48,3.65,5.29,29.641975,24.209877,36.209877,0.0,20.888889,59.802706
US_TX_48277,2022-06-17,ChIJf6k5FFj_SoYRwuSdUP31HL0,Q113313,geoId/48277,US,United States of America,TX,Texas,48277,Lamar County,US,USA,2,,,,,0,20066,49568,23902,25666,6605,6360,6161,5546,5797,6594,5942,4285,2278,1634428,33.67,-95.57,2415,74.391667,-5,24,12,-23,5,6.88,7.46,5.16,13.58,8.41,2.68,2.87,6.12,5.55,4.97,8.61,4.59,6.88,,2.87,12.62,4.02,3.06,,4.02,4.78,4.59,3.44,8.41,28.69,5.36,,13.96,,3.25,3.44,6.12,37.67,4.59,14.53,8.03,3.44,6.69,,3.44,29.388889,22.104938,36.160494,0.0,20.679012,59.936209
US_TX_48277,2022-06-18,ChIJf6k5FFj_SoYRwuSdUP31HL0,Q113313,geoId/48277,US,United States of America,TX,Texas,48277,Lamar County,US,USA,2,,,,,0,20066,49568,23902,25666,6605,6360,6161,5546,5797,6594,5942,4285,2278,1634428,33.67,-95.57,2415,74.391667,-6,24,,-14,0,6.55,6.33,,15.28,6.33,6.33,,5.67,,,6.11,4.58,3.27,3.27,4.15,8.51,4.37,4.15,3.27,3.71,3.93,3.71,3.49,8.08,24.23,4.8,5.02,16.81,,4.37,5.46,3.27,38.85,4.37,15.28,8.73,5.89,5.24,,,29.339506,22.808642,35.981481,0.0,21.962963,64.805189
US_TX_48277,2022-06-19,ChIJf6k5FFj_SoYRwuSdUP31HL0,Q113313,geoId/48277,US,United States of America,TX,Texas,48277,Lamar County,US,USA,2,,,,,0,20066,49568,23902,25666,6605,6360,6161,5546,5797,6594,5942,4285,2278,1634428,33.67,-95.57,2415,74.391667,2,31,,1,0,6.26,8.49,5.71,15.42,5.99,7.08,,5.47,5.21,4.07,6.84,3.95,4.11,4.48,,8.14,5.73,4.39,,3.58,6.65,5.97,3.46,8.04,20.02,4.0,3.26,14.19,,5.97,3.06,6.06,40.47,3.04,11.66,9.71,,4.2,,3.4,28.493827,22.203704,34.820988,0.0,20.691358,62.835718
US_TX_48277,2022-06-20,ChIJf6k5FFj_SoYRwuSdUP31HL0,Q113313,geoId/48277,US,United States of America,TX,Texas,48277,Lamar County,US,USA,2,,,,,0,20066,49568,23902,25666,6605,6360,6161,5546,5797,6594,5942,4285,2278,1634428,33.67,-95.57,2415,74.391667,-7,19,6,-29,6,4.78,6.26,4.82,18.77,12.17,6.6,5.52,5.77,6.19,5.62,7.24,2.51,5.65,6.05,7.21,12.73,4.46,5.93,3.35,5.18,2.9,4.36,3.78,11.98,26.27,7.76,3.82,18.09,2.52,4.03,6.31,7.14,41.53,4.67,10.81,10.8,7.75,5.23,3.24,5.19,27.783951,20.67284,35.722222,0.0,19.419753,60.730466
US_TX_48277,2022-06-21,ChIJf6k5FFj_SoYRwuSdUP31HL0,Q113313,geoId/48277,US,United States of America,TX,Texas,48277,Lamar County,US,USA,2,,,,,0,20066,49568,23902,25666,6605,6360,6161,5546,5797,6594,5942,4285,2278,1634428,33.67,-95.57,2415,74.391667,-6,17,4,-21,6,5.34,9.38,3.83,20.09,9.66,6.84,7.18,5.99,2.94,6.4,9.37,5.09,5.08,3.73,4.12,12.17,5.79,6.89,4.1,6.53,7.85,7.17,3.11,8.98,24.74,6.16,4.39,15.73,4.63,4.76,5.68,6.72,46.57,5.33,13.66,7.36,4.88,7.11,3.99,3.7,29.666667,22.685185,36.487654,0.0,20.234568,57.20194
US_TX_48277,2022-06-22,ChIJf6k5FFj_SoYRwuSdUP31HL0,Q113313,geoId/48277,US,United States of America,TX,Texas,48277,Lamar County,US,USA,2,,,,,0,20066,49568,23902,25666,6605,6360,6161,5546,5797,6594,5942,4285,2278,1634428,33.67,-95.57,2415,74.391667,-3,34,8,-22,5,3.17,7.29,,16.78,9.36,6.33,6.33,6.18,7.17,2.95,7.25,5.09,6.24,4.29,5.09,16.45,6.16,4.24,5.23,3.58,4.27,5.75,,12.08,29.83,3.24,4.04,14.79,5.4,9.45,6.41,9.05,43.19,6.12,11.98,7.87,9.42,3.98,4.54,4.24,30.037037,23.160494,36.401235,0.0,20.765432,57.83731
US_TX_48277,2022-06-23,ChIJf6k5FFj_SoYRwuSdUP31HL0,Q113313,geoId/48277,US,United States of America,TX,Texas,48277,Lamar County,US,USA,2,,,,,12,20078,49568,23902,25666,6605,6360,6161,5546,5797,6594,5942,4285,2278,1634428,33.67,-95.57,2415,74.391667,-2,31,-1,-21,4,6.57,7.45,4.36,13.62,9.75,6.61,5.31,7.5,4.78,3.35,10.09,4.39,4.36,4.32,4.7,12.64,4.56,4.33,3.42,6.51,6.6,4.21,,10.71,27.27,9.13,,11.39,3.56,5.28,5.89,4.1,50.0,4.5,12.0,7.58,5.47,6.44,3.35,4.48,30.160494,23.753086,37.41358,0.169333,21.524691,60.289551
US_TX_48277,2022-06-24,ChIJf6k5FFj_SoYRwuSdUP31HL0,Q113313,geoId/48277,US,United States of America,TX,Texas,48277,Lamar County,US,USA,2,,,,,0,20078,49568,23902,25666,6605,6360,6161,5546,5797,6594,5942,4285,2278,1634428,33.67,-95.57,2415,74.391667,-7,24,15,-23,6,4.81,7.36,3.63,11.7,4.11,5.05,3.94,7.86,4.65,5.21,5.55,4.21,5.14,2.84,3.18,12.91,4.18,3.72,6.03,5.26,3.39,4.42,4.54,9.74,27.71,5.57,3.42,13.55,,,5.44,4.9,38.09,7.05,11.61,7.21,6.31,4.65,,,30.345679,23.308642,38.098765,0.310444,20.561728,56.493567
US_TX_48277,2022-06-25,ChIJf6k5FFj_SoYRwuSdUP31HL0,Q113313,geoId/48277,US,United States of America,TX,Texas,48277,Lamar County,US,USA,2,,,,,0,20078,49568,23902,25666,6605,6360,6161,5546,5797,6594,5942,4285,2278,1634428,33.67,-95.57,2415,74.391667,-9,23,,-11,1,5.3,6.97,,13.84,6.76,5.78,2.96,7.25,5.28,,6.99,4.36,3.76,6.0,4.57,11.36,5.38,5.53,5.55,5.01,4.53,4.05,3.67,8.8,24.93,5.99,3.45,16.0,4.21,4.4,5.7,5.18,39.94,4.26,15.6,10.03,3.53,6.13,5.05,,31.481481,24.802469,37.759259,0.0,19.092593,48.414042
US_TX_48277,2022-06-26,ChIJf6k5FFj_SoYRwuSdUP31HL0,Q113313,geoId/48277,US,United States of America,TX,Texas,48277,Lamar County,US,USA,2,,,,,0,20078,49568,23902,25666,6605,6360,6161,5546,5797,6594,5942,4285,2278,1634428,33.67,-95.57,2415,74.391667,3,28,,6,2,6.43,6.56,,16.49,7.12,7.96,,4.96,3.32,3.8,8.96,5.34,4.12,3.45,,11.27,7.22,4.29,3.37,5.23,4.49,4.79,,9.31,25.56,6.64,,14.84,,4.81,6.02,6.14,43.84,4.42,12.07,7.7,7.24,8.54,3.41,4.67,30.006173,21.716049,37.450617,0.0,18.123457,49.383971
US_TX_48277,2022-06-27,ChIJf6k5FFj_SoYRwuSdUP31HL0,Q113313,geoId/48277,US,United States of America,TX,Texas,48277,Lamar County,US,USA,2,,,,,0,20078,49568,23902,25666,6605,6360,6161,5546,5797,6594,5942,4285,2278,1634428,33.67,-95.57,2415,74.391667,-3,19,1,-24,4,6.06,6.5,3.57,17.36,9.46,5.64,4.55,4.71,4.74,4.07,7.49,4.35,4.01,2.83,4.0,15.32,4.21,5.32,2.84,6.53,5.06,5.49,3.62,12.47,27.72,7.6,4.54,12.55,,6.92,6.13,10.37,46.69,4.99,12.37,7.24,6.72,7.41,3.72,,27.203704,21.561728,34.395062,0.03175,18.919753,60.883462
US_TX_48277,2022-06-28,ChIJf6k5FFj_SoYRwuSdUP31HL0,Q113313,geoId/48277,US,United States of America,TX,Texas,48277,Lamar County,US,USA,2,,,,,0,20078,49568,23902,25666,6605,6360,6161,5546,5797,6594,5942,4285,2278,1634428,33.67,-95.57,2415,74.391667,-3,18,18,-23,6,4.3,8.48,3.72,16.8,7.85,6.02,4.42,7.12,6.41,4.96,8.35,4.83,4.57,4.92,2.83,16.88,3.6,7.49,3.19,6.27,3.38,6.04,2.65,11.57,24.54,8.86,4.07,17.18,3.7,3.69,3.57,7.81,47.02,5.05,10.77,4.7,9.57,6.0,5.76,3.93,25.444444,18.030864,31.87037,0.0,15.592593,54.578556
US_TX_48277,2022-06-29,ChIJf6k5FFj_SoYRwuSdUP31HL0,Q113313,geoId/48277,US,United States of America,TX,Texas,48277,Lamar County,US,USA,2,,,,,0,20078,49568,23902,25666,6605,6360,6161,5546,5797,6594,5942,4285,2278,1634428,33.67,-95.57,2415,74.391667,1,32,20,-20,4,7.34,6.48,6.74,12.64,9.74,7.91,5.28,6.08,2.9,4.33,8.84,3.07,5.94,,6.28,13.42,4.25,3.79,5.68,5.35,4.98,4.42,,11.62,27.17,9.98,3.73,12.89,3.34,8.35,7.47,5.6,42.24,4.24,10.11,7.6,7.7,7.17,,3.99,25.716049,18.376543,33.364198,0.0,13.222222,46.127794
US_TX_48277,2022-06-30,ChIJf6k5FFj_SoYRwuSdUP31HL0,Q113313,geoId/48277,US,United States of America,TX,Texas,48277,Lamar County,US,USA,2,,,,,17,20095,49568,23902,25666,6605,6360,6161,5546,5797,6594,5942,4285,2278,1634428,33.67,-95.57,2415,74.391667,0,39,15,-20,2,5.84,7.15,4.28,14.22,7.4,3.54,6.69,6.31,5.6,2.6,8.25,3.94,5.9,3.71,5.08,7.89,7.16,7.22,2.92,2.84,3.52,5.52,,12.74,30.79,6.09,3.15,14.95,2.63,7.02,6.43,6.51,44.7,5.71,12.01,9.71,6.03,8.38,2.84,2.99,27.444444,19.537037,35.91358,0.0,15.895062,49.827158
US_TX_48277,2022-07-01,ChIJf6k5FFj_SoYRwuSdUP31HL0,Q113313,geoId/48277,US,United States of America,TX,Texas,48277,Lamar County,US,USA,2,,,,,0,20095,49568,23902,25666,6605,6360,6161,5546,5797,6594,5942,4285,2278,1634428,33.67,-95.57,2415,74.391667,5,45,47,-25,3,4.55,6.97,3.1,12.26,4.8,4.82,2.71,6.11,4.14,,6.19,4.29,5.5,3.17,2.81,9.91,5.64,5.07,5.41,3.18,,5.31,,10.72,29.09,6.01,5.12,12.13,6.11,4.57,2.86,4.79,35.66,4.36,12.79,8.6,7.34,6.6,,,28.685185,22.277778,34.666667,0.0,20.098765,60.225938
US_TX_48277,2022-07-02,ChIJf6k5FFj_SoYRwuSdUP31HL0,Q113313,geoId/48277,US,United States of America,TX,Texas,48277,Lamar County,US,USA,2,,,,,0,20095,49568,23902,25666,6605,6360,6161,5546,5797,6594,5942,4285,2278,1634428,33.67,-95.57,2415,74.391667,-5,39,,-13,1,4.4,7.34,6.28,12.96,7.44,4.12,,4.75,3.95,,11.2,,3.56,3.22,5.87,9.77,,4.89,,4.48,,4.12,,7.34,21.25,5.03,,9.93,,5.58,5.19,5.0,41.5,4.16,12.35,7.08,4.63,5.6,,,28.472222,22.461111,34.0,0.0,21.033333,64.655783
US_TX_48277,2022-07-03,ChIJf6k5FFj_SoYRwuSdUP31HL0,Q113313,geoId/48277,US,United States of America,TX,Texas,48277,Lamar County,US,USA,2,,,,,0,20095,49568,23902,25666,6605,6360,6161,5546,5797,6594,5942,4285,2278,1634428,33.67,-95.57,2415,74.391667,0,36,,4,0,4.67,5.91,3.73,10.46,7.49,7.41,,4.65,5.06,4.46,6.78,3.73,5.9,4.2,3.89,8.46,6.42,4.41,4.08,,,4.25,,11.12,22.19,3.27,4.37,11.86,,6.18,3.48,5.71,37.6,4.53,11.56,7.21,3.69,4.55,3.28,,28.516667,22.483333,36.592593,0.0,21.988889,68.078654
US_TX_48277,2022-07-04,ChIJf6k5FFj_SoYRwuSdUP31HL0,Q113313,geoId/48277,US,United States of America,TX,Texas,48277,Lamar County,US,USA,2,,,,,0,20095,49568,23902,25666,6605,6360,6161,5546,5797,6594,5942,4285,2278,1634428,33.67,-95.57,2415,74.391667,-24,13,7,-69,15,7.56,4.69,5.68,16.64,7.2,5.6,,5.25,6.35,,7.91,5.12,4.37,4.55,3.54,9.48,6.98,5.48,5.68,3.73,,5.63,3.29,6.03,19.64,4.54,,12.17,3.13,4.69,4.08,6.47,46.47,4.93,11.24,6.48,5.71,6.27,,,30.555556,24.888889,36.753086,0.2794,21.094444,57.425229
US_TX_48277,2022-07-05,ChIJf6k5FFj_SoYRwuSdUP31HL0,Q113313,geoId/48277,US,United States of America,TX,Texas,48277,Lamar County,US,USA,2,,,,,0,20095,49568,23902,25666,6605,6360,6161,5546,5797,6594,5942,4285,2278,1634428,33.67,-95.57,2415,74.391667,-1,32,20,-25,5,5.14,6.08,3.14,12.95,7.66,4.5,3.23,3.12,4.51,4.93,7.62,4.3,5.66,3.01,4.29,13.12,5.9,5.58,4.38,4.41,5.98,2.72,2.74,10.58,24.07,4.36,,12.16,3.39,,6.15,5.84,42.29,3.28,11.88,8.95,6.15,6.38,3.48,2.99,30.883333,24.138889,37.438889,0.0,19.455556,50.954643
US_TX_48277,2022-07-06,ChIJf6k5FFj_SoYRwuSdUP31HL0,Q113313,geoId/48277,US,United States of America,TX,Texas,48277,Lamar County,US,USA,2,,,,,0,20095,49568,23902,25666,6605,6360,6161,5546,5797,6594,5942,4285,2278,1634428,33.67,-95.57,2415,74.391667,1,36,13,-22,4,4.33,8.69,4.2,14.13,9.36,6.16,4.22,6.91,,4.17,9.66,3.6,4.84,3.63,4.29,12.17,4.78,5.32,,2.89,5.72,6.34,,11.82,21.89,4.33,,12.22,4.67,4.59,6.22,11.03,48.55,5.42,11.26,5.55,5.22,5.68,3.16,3.05,31.338889,24.8,38.155556,0.0,19.005556,48.297428
US_TX_48277,2022-07-07,ChIJf6k5FFj_SoYRwuSdUP31HL0,Q113313,geoId/48277,US,United States of America,TX,Texas,48277,Lamar County,US,USA,2,,,,,20,20115,49568,23902,25666,6605,6360,6161,5546,5797,6594,5942,4285,2278,1634428,33.67,-95.57,2415,74.391667,0,36,4,-23,4,6.87,8.06,4.17,15.72,8.81,4.09,5.69,5.14,5.05,5.01,11.04,3.98,5.13,5.3,3.86,12.14,5.03,7.78,4.95,4.67,4.95,6.34,3.12,12.15,28.09,3.91,5.48,11.99,,4.88,6.96,8.48,47.14,7.07,9.18,5.16,6.62,5.52,,2.73,31.783333,25.244444,38.405556,0.0,19.505556,48.584406
US_TX_48277,2022-07-08,ChIJf6k5FFj_SoYRwuSdUP31HL0,Q113313,geoId/48277,US,United States of America,TX,Texas,48277,Lamar County,US,USA,2,,,,,0,20115,49568,23902,25666,6605,6360,6161,5546,5797,6594,5942,4285,2278,1634428,33.67,-95.57,2415,74.391667,-8,20,31,-23,7,5.55,5.93,5.78,13.16,7.02,6.67,5.64,5.13,3.52,2.73,7.94,4.95,5.79,4.01,3.73,10.23,3.85,4.33,3.98,,5.73,4.57,,8.44,25.41,7.05,4.82,7.84,,4.31,4.81,3.3,41.72,,7.37,8.56,6.48,6.27,3.14,,32.305556,25.516667,39.777778,0.0,19.677778,47.663721
US_TX_48277,2022-07-09,ChIJf6k5FFj_SoYRwuSdUP31HL0,Q113313,geoId/48277,US,United States of America,TX,Texas,48277,Lamar County,US,USA,2,,,,,0,20115,49568,23902,25666,6605,6360,6161,5546,5797,6594,5942,4285,2278,1634428,33.67,-95.57,2415,74.391667,-11,17,,-9,3,5.39,8.2,4.45,12.61,7.73,5.33,4.32,7.15,3.55,4.09,6.78,4.17,4.69,4.24,3.58,9.37,,3.32,3.58,7.54,,5.5,3.12,11.41,25.26,6.08,,12.55,3.01,6.17,7.26,6.56,46.01,3.14,8.38,8.19,7.56,6.23,3.38,5.63,32.905556,25.933333,39.988889,0.0,20.011111,46.867025
US_TX_48277,2022-07-10,ChIJf6k5FFj_SoYRwuSdUP31HL0,Q113313,geoId/48277,US,United States of America,TX,Texas,48277,Lamar County,US,USA,2,,,,,0,20115,49568,23902,25666,6605,6360,6161,5546,5797,6594,5942,4285,2278,1634428,33.67,-95.57,2415,74.391667,0,28,,7,3,4.83,8.82,5.21,14.59,4.47,3.92,,4.95,4.32,3.75,9.21,6.6,4.15,6.06,3.42,8.32,5.74,6.3,5.25,3.88,,5.21,,9.59,24.75,7.51,3.9,13.43,2.91,,7.94,4.7,46.42,4.75,11.53,5.6,7.16,5.48,,3.37,31.011111,24.316667,37.916667,0.0,20.211111,52.8673
US_TX_48277,2022-07-11,ChIJf6k5FFj_SoYRwuSdUP31HL0,Q113313,geoId/48277,US,United States of America,TX,Texas,48277,Lamar County,US,USA,2,,,,,0,20115,49568,23902,25666,6605,6360,6161,5546,5797,6594,5942,4285,2278,1634428,33.67,-95.57,2415,74.391667,-4,22,8,-25,5,6.12,5.39,6.02,14.24,10.36,6.87,4.09,5.78,6.5,4.52,8.66,4.19,3.32,4.15,4.53,13.1,4.86,4.62,5.01,3.88,4.6,4.37,,11.76,26.75,7.38,4.13,11.38,2.56,5.56,5.47,7.42,40.97,5.15,10.45,8.74,8.95,7.12,2.55,2.8,30.344444,23.15,37.777778,0.0,20.605556,56.345274
US_TX_48277,2022-07-12,ChIJf6k5FFj_SoYRwuSdUP31HL0,Q113313,geoId/48277,US,United States of America,TX,Texas,48277,Lamar County,US,USA,2,,,,,0,20115,49568,23902,25666,6605,6360,6161,5546,5797,6594,5942,4285,2278,1634428,33.67,-95.57,2415,74.391667,-9,16,4,-22,6,6.86,5.9,4.13,15.4,7.88,6.46,4.43,7.13,7.49,4.15,10.24,4.88,5.75,3.3,4.11,15.95,5.62,5.98,3.12,5.24,3.22,6.71,3.4,11.96,30.3,7.57,5.21,11.47,4.11,,8.18,7.96,48.08,4.69,10.29,8.97,8.67,6.55,4.93,4.42,30.483333,21.772222,38.933333,0.0,18.277778,48.356266
US_TX_48277,2022-07-13,ChIJf6k5FFj_SoYRwuSdUP31HL0,Q113313,geoId/48277,US,United States of America,TX,Texas,48277,Lamar County,US,USA,2,,,,,0,20115,49568,23902,25666,6605,6360,6161,5546,5797,6594,5942,4285,2278,1634428,33.67,-95.57,2415,74.391667,-4,31,9,-21,5,6.36,9.31,5.66,15.64,7.57,6.46,4.52,6.27,4.28,5.55,10.36,4.69,6.02,7.6,4.93,14.98,5.9,6.5,2.9,5.38,3.06,4.38,,11.99,30.86,7.39,5.02,11.76,4.64,7.37,5.55,7.5,45.63,9.14,10.04,10.26,7.38,6.95,3.18,,31.277778,23.033333,39.488889,0.0,18.622222,47.332548
US_TX_48277,2022-07-14,ChIJf6k5FFj_SoYRwuSdUP31HL0,Q113313,geoId/48277,US,United States of America,TX,Texas,48277,Lamar County,US,USA,2,,,,,14,20129,49568,23902,25666,6605,6360,6161,5546,5797,6594,5942,4285,2278,1634428,33.67,-95.57,2415,74.391667,-4,27,1,-22,6,5.54,9.27,,15.05,9.53,5.4,4.39,7.0,5.1,4.48,6.47,3.42,4.72,3.73,7.07,14.2,3.65,4.99,4.71,5.47,5.19,5.96,3.19,9.37,26.72,5.87,4.55,9.84,4.46,3.66,6.11,8.05,43.7,3.04,8.36,6.64,6.69,9.36,3.27,3.17,29.8,23.705556,37.811111,0.0,19.816667,55.601747
US_TX_48277,2022-07-15,ChIJf6k5FFj_SoYRwuSdUP31HL0,Q113313,geoId/48277,US,United States of America,TX,Texas,48277,Lamar County,US,USA,2,,,,,0,20129,49568,23902,25666,6605,6360,6161,5546,5797,6594,5942,4285,2278,1634428,33.67,-95.57,2415,74.391667,-7,20,14,-24,8,5.25,6.28,4.1,14.35,10.38,6.32,4.02,5.96,4.72,3.75,9.69,3.7,5.13,4.42,6.29,11.09,5.43,6.52,4.4,4.84,3.78,5.5,3.6,12.16,23.86,8.22,4.98,11.79,2.72,4.74,4.72,7.65,42.21,6.6,10.29,7.34,8.95,4.55,6.61,,29.883333,22.466667,37.234568,0.141111,18.711111,51.662257
US_TX_48277,2022-07-16,ChIJf6k5FFj_SoYRwuSdUP31HL0,Q113313,geoId/48277,US,United States of America,TX,Texas,48277,Lamar County,US,USA,2,,,,,0,20129,49568,23902,25666,6605,6360,6161,5546,5797,6594,5942,4285,2278,1634428,33.67,-95.57,2415,74.391667,-9,21,,-10,4,5.65,7.63,,12.75,7.86,6.51,4.32,4.97,6.42,,5.56,7.49,4.96,3.44,4.95,10.26,4.44,4.93,,,4.74,5.55,,8.65,23.79,4.87,3.36,8.36,,4.81,3.82,5.55,36.11,3.96,8.62,6.07,4.61,5.22,2.89,,30.283333,23.155556,37.688889,0.0,19.161111,51.765446
US_TX_48277,2022-07-17,ChIJf6k5FFj_SoYRwuSdUP31HL0,Q113313,geoId/48277,US,United States of America,TX,Texas,48277,Lamar County,US,USA,2,,,,,0,20129,49568,23902,25666,6605,6360,6161,5546,5797,6594,5942,4285,2278,1634428,33.67,-95.57,2415,74.391667,-2,26,,8,3,4.54,4.73,5.52,13.59,8.11,4.0,3.14,5.46,4.96,3.68,9.88,5.17,4.15,4.3,4.64,7.51,3.31,5.26,5.72,,6.09,4.11,3.04,7.61,24.75,6.89,6.36,10.73,3.14,3.18,4.38,5.54,42.61,6.04,10.41,9.04,6.57,6.22,3.24,4.13,31.794444,24.933333,39.438889,0.0,19.055556,47.215018
