location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,new_confirmed_age_6,cumulative_confirmed_age_6,new_deceased_age_6,cumulative_deceased_age_6,new_hospitalized_patients_age_6,cumulative_hospitalized_patients_age_6,age_bin_0,age_bin_1,age_bin_2,age_bin_3,age_bin_4,age_bin_5,age_bin_6,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_parks,mobility_transit_stations,mobility_workplaces,mobility_residential,search_trends_abdominal_pain,search_trends_acne,search_trends_alcoholism,search_trends_allergy,search_trends_anxiety,search_trends_arthritis,search_trends_back_pain,search_trends_bleeding,search_trends_common_cold,search_trends_constipation,search_trends_cough,search_trends_cramp,search_trends_depression,search_trends_diabetes,search_trends_diarrhea,search_trends_fatigue,search_trends_fever,search_trends_gastroesophageal_reflux_disease,search_trends_hair_loss,search_trends_headache,search_trends_hypertension,search_trends_infection,search_trends_inflammation,search_trends_itch,search_trends_major_depressive_disorder,search_trends_migraine,search_trends_obesity,search_trends_pain,search_trends_skin_condition,search_trends_skin_rash,search_trends_swelling,search_trends_type_2_diabetes,search_trends_urinary_tract_infection,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,dew_point,relative_humidity
US_WA_53031,2020-02-09,ChIJf6m50wc5jlQR4GaY1qTrc34,Q384737,geoId/53031,US,United States of America,WA,Washington,53031,Jefferson County,US,USA,2,,,,,,,,,,,,,,,,,,,,31210,15304,15906,1976,2247,2360,2680,2816,4406,7442,5180,2103,1153701,47.84,-123.58,5655,81.371429,,,,,,,5.73,8.27,9.23,13.04,7.0,6.04,6.68,,15.27,,7.32,,,7.64,,5.09,7.0,4.77,,6.04,5.41,27.36,5.73,7.95,6.04,,5.09,39.13,8.59,7.0,6.36,,,4.75,1.8,9.355556,0.889,1.351852,79.672752
US_WA_53031,2020-02-10,ChIJf6m50wc5jlQR4GaY1qTrc34,Q384737,geoId/53031,US,United States of America,WA,Washington,53031,Jefferson County,US,USA,2,,,,,,,,,,,,,,,,,,,,31210,15304,15906,1976,2247,2360,2680,2816,4406,7442,5180,2103,1153701,47.84,-123.58,5655,81.371429,,,,,,,6.96,6.09,7.25,9.87,11.9,4.64,9.29,,21.18,4.35,8.71,4.06,5.8,11.32,5.8,5.22,,5.51,,7.25,11.03,32.79,6.67,7.25,5.8,4.64,6.38,46.72,,6.38,6.67,6.67,,5.411111,2.944444,8.377778,0.0,2.398148,81.062773
US_WA_53031,2020-02-11,ChIJf6m50wc5jlQR4GaY1qTrc34,Q384737,geoId/53031,US,United States of America,WA,Washington,53031,Jefferson County,US,USA,2,,,,,,,,,,,,,,,,,,,,31210,15304,15906,1976,2247,2360,2680,2816,4406,7442,5180,2103,1153701,47.84,-123.58,5655,81.371429,,,,,,,5.53,5.53,6.7,10.19,11.94,8.15,10.19,,20.09,,9.9,,4.37,11.06,6.11,,6.11,8.15,,7.28,12.52,27.95,10.19,6.11,6.41,6.41,5.82,50.07,,9.03,4.95,,8.73,6.172222,3.5,9.627778,0.056444,3.37963,80.499637
US_WA_53031,2020-02-12,ChIJf6m50wc5jlQR4GaY1qTrc34,Q384737,geoId/53031,US,United States of America,WA,Washington,53031,Jefferson County,US,USA,2,,,,,,,,,,,,,,,,,,,,31210,15304,15906,1976,2247,2360,2680,2816,4406,7442,5180,2103,1153701,47.84,-123.58,5655,81.371429,,,,,,,5.52,4.07,8.72,18.02,10.46,9.59,9.3,4.65,11.33,4.07,7.85,5.52,6.97,5.52,,8.43,,5.81,,,4.36,24.7,6.68,5.52,6.68,4.36,5.52,48.53,,4.07,7.56,,6.1,6.727778,4.516667,9.205556,0.225778,4.972222,87.963851
US_WA_53031,2020-02-13,ChIJf6m50wc5jlQR4GaY1qTrc34,Q384737,geoId/53031,US,United States of America,WA,Washington,53031,Jefferson County,US,USA,2,,,,,,,,,,,,,,,,,,,,31210,15304,15906,1976,2247,2360,2680,2816,4406,7442,5180,2103,1153701,47.84,-123.58,5655,81.371429,,,,,,,5.21,7.24,7.24,12.73,9.84,5.5,9.84,4.05,16.79,4.34,5.79,,5.5,11.87,,5.79,4.92,5.21,6.37,6.08,9.55,33.28,7.53,9.84,7.24,5.79,6.66,39.94,4.05,8.68,4.92,4.92,4.92,6.133333,4.616667,8.388889,0.635,4.203704,87.75472
US_WA_53031,2020-02-14,ChIJf6m50wc5jlQR4GaY1qTrc34,Q384737,geoId/53031,US,United States of America,WA,Washington,53031,Jefferson County,US,USA,2,,,,,,,,,,,,,,,,,,,,31210,15304,15906,1976,2247,2360,2680,2816,4406,7442,5180,2103,1153701,47.84,-123.58,5655,81.371429,,,,,,,,6.93,7.88,13.23,8.51,8.51,10.08,5.67,15.75,,5.04,,5.67,7.88,6.3,,5.36,4.41,,4.41,12.29,31.19,7.88,5.04,4.41,5.99,7.25,40.01,4.73,5.99,5.04,,,6.25,4.5,8.4,3.20675,2.472222,75.743712
US_WA_53031,2020-02-15,ChIJf6m50wc5jlQR4GaY1qTrc34,Q384737,geoId/53031,US,United States of America,WA,Washington,53031,Jefferson County,US,USA,2,,,,,,,,,,,,,,,,,,,,31210,15304,15906,1976,2247,2360,2680,2816,4406,7442,5180,2103,1153701,47.84,-123.58,5655,81.371429,11,2,54,,-3,,,8.91,6.69,15.92,9.55,8.91,6.69,4.78,18.47,,12.1,,4.78,8.6,5.09,5.09,6.37,5.09,4.78,6.69,6.05,30.88,8.6,8.28,4.78,5.73,5.09,36.62,,10.82,6.69,5.73,5.09,6.072222,4.638889,8.844444,1.862667,3.981481,86.15638
US_WA_53031,2020-02-16,ChIJf6m50wc5jlQR4GaY1qTrc34,Q384737,geoId/53031,US,United States of America,WA,Washington,53031,Jefferson County,US,USA,2,,,,,,,,,,,,,,,,,,,,31210,15304,15906,1976,2247,2360,2680,2816,4406,7442,5180,2103,1153701,47.84,-123.58,5655,81.371429,55,15,85,,0,,5.89,5.58,6.51,15.51,8.07,6.51,11.48,4.65,20.48,4.34,8.07,4.65,6.21,8.38,,,6.21,6.83,,6.21,5.58,25.44,9.62,7.76,4.34,,6.83,53.67,,8.69,8.69,,,6.066667,4.005556,8.311111,3.245556,2.324074,75.913315
US_WA_53031,2020-02-17,ChIJf6m50wc5jlQR4GaY1qTrc34,Q384737,geoId/53031,US,United States of America,WA,Washington,53031,Jefferson County,US,USA,2,,,,,,,,,,,,,,,,,,,,31210,15304,15906,1976,2247,2360,2680,2816,4406,7442,5180,2103,1153701,47.84,-123.58,5655,81.371429,17,7,114,,-22,,6.26,10.73,6.86,13.42,5.07,14.01,6.26,5.07,19.68,4.47,8.35,,6.56,9.84,5.96,4.17,6.56,,7.45,4.47,8.65,26.24,7.45,5.67,4.47,5.67,6.26,47.71,6.56,6.56,5.67,5.67,6.86,5.15,2.161111,8.133333,1.3462,0.657407,73.053248
US_WA_53031,2020-02-18,ChIJf6m50wc5jlQR4GaY1qTrc34,Q384737,geoId/53031,US,United States of America,WA,Washington,53031,Jefferson County,US,USA,2,,,,,,,,,,,,,,,,,,,,31210,15304,15906,1976,2247,2360,2680,2816,4406,7442,5180,2103,1153701,47.84,-123.58,5655,81.371429,30,10,94,,4,-1,4.1,7.11,7.65,9.29,8.47,10.66,6.83,,21.59,6.01,12.85,,,10.11,4.92,6.83,6.01,,,4.92,10.66,28.7,7.65,6.29,5.47,,5.74,43.19,7.65,7.38,6.01,7.11,5.47,4.177778,1.577778,7.522222,0.0508,0.740741,78.415506
US_WA_53031,2020-02-19,ChIJf6m50wc5jlQR4GaY1qTrc34,Q384737,geoId/53031,US,United States of America,WA,Washington,53031,Jefferson County,US,USA,2,,,,,,,,,,,,,,,,,,,,31210,15304,15906,1976,2247,2360,2680,2816,4406,7442,5180,2103,1153701,47.84,-123.58,5655,81.371429,33,9,96,,5,-1,,10.04,5.3,10.88,15.9,10.32,8.09,,13.39,4.46,5.86,,5.86,9.48,,9.76,,8.65,3.9,,10.32,24.27,6.7,4.74,5.86,,5.58,41.84,,,6.97,5.86,5.58,3.872222,1.244444,8.266667,0.635,-0.185185,75.110736
US_WA_53031,2020-02-20,ChIJf6m50wc5jlQR4GaY1qTrc34,Q384737,geoId/53031,US,United States of America,WA,Washington,53031,Jefferson County,US,USA,2,,,,,,,,,,,,,,,,,,,,31210,15304,15906,1976,2247,2360,2680,2816,4406,7442,5180,2103,1153701,47.84,-123.58,5655,81.371429,36,8,,,4,-2,5.5,6.05,6.33,11.28,11.0,11.55,8.53,,14.3,6.05,9.08,,5.23,11.83,5.5,6.05,,4.4,,,7.43,23.93,5.5,4.68,3.85,,6.33,49.23,3.85,6.33,9.08,3.85,,4.861111,1.444444,9.5,0.0,-0.083333,70.746276
US_WA_53031,2020-02-21,ChIJf6m50wc5jlQR4GaY1qTrc34,Q384737,geoId/53031,US,United States of America,WA,Washington,53031,Jefferson County,US,USA,2,,,,,,,,,,,,,,,,,,,,31210,15304,15906,1976,2247,2360,2680,2816,4406,7442,5180,2103,1153701,47.84,-123.58,5655,81.371429,17,0,60,,7,,4.25,6.8,7.94,13.04,7.94,9.07,3.97,,17.57,5.1,7.65,,4.54,7.65,3.97,7.08,,4.82,,,7.37,20.97,4.54,6.52,4.82,,9.64,41.95,,5.95,9.64,,,4.727778,1.144444,9.5,0.0254,1.009259,76.849392
US_WA_53031,2020-02-22,ChIJf6m50wc5jlQR4GaY1qTrc34,Q384737,geoId/53031,US,United States of America,WA,Washington,53031,Jefferson County,US,USA,2,,,,,,,,,,,,,,,,,,,,31210,15304,15906,1976,2247,2360,2680,2816,4406,7442,5180,2103,1153701,47.84,-123.58,5655,81.371429,5,5,63,,3,,5.44,9.97,9.97,12.09,8.46,8.76,,5.74,20.25,,6.95,,5.44,12.69,,5.14,5.14,6.04,,,7.25,28.4,9.06,4.83,5.44,4.53,4.23,40.79,4.83,5.44,5.44,4.23,,7.061111,3.938889,9.388889,0.73025,3.583333,77.893243
US_WA_53031,2020-02-23,ChIJf6m50wc5jlQR4GaY1qTrc34,Q384737,geoId/53031,US,United States of America,WA,Washington,53031,Jefferson County,US,USA,2,,,,,,,,,,,,,,,,,,,,31210,15304,15906,1976,2247,2360,2680,2816,4406,7442,5180,2103,1153701,47.84,-123.58,5655,81.371429,18,-2,18,,6,,,11.27,9.44,14.01,11.27,12.18,8.83,,14.61,6.7,8.83,4.87,4.57,5.18,5.48,,4.87,5.18,4.26,4.57,5.18,31.97,9.74,8.83,,4.87,8.22,42.02,6.7,10.66,6.7,5.48,,6.211111,3.861111,9.038889,2.991556,3.37963,82.184416
US_WA_53031,2020-02-24,ChIJf6m50wc5jlQR4GaY1qTrc34,Q384737,geoId/53031,US,United States of America,WA,Washington,53031,Jefferson County,US,USA,2,,,,,,,,,,,,,,,,,,,,31210,15304,15906,1976,2247,2360,2680,2816,4406,7442,5180,2103,1153701,47.84,-123.58,5655,81.371429,3,0,24,,7,,,5.55,8.32,10.26,8.6,7.76,6.66,,17.75,4.44,9.43,,6.38,9.98,6.1,4.44,5.55,5.55,,,10.54,32.72,9.98,4.99,4.44,,7.21,45.2,5.82,6.1,7.49,4.71,6.1,6.116667,3.916667,8.077778,6.942667,1.638889,72.983488
US_WA_53031,2020-02-25,ChIJf6m50wc5jlQR4GaY1qTrc34,Q384737,geoId/53031,US,United States of America,WA,Washington,53031,Jefferson County,US,USA,2,,,,,,,,,,,,,,,,,,,,31210,15304,15906,1976,2247,2360,2680,2816,4406,7442,5180,2103,1153701,47.84,-123.58,5655,81.371429,7,2,41,,2,0,,8.18,,11.99,9.27,10.9,6.81,5.72,25.61,5.45,9.54,,4.91,10.08,,7.9,,5.72,,4.36,8.72,43.33,11.45,6.0,3.81,4.63,8.18,48.78,,8.72,9.27,,4.36,5.3,2.772222,7.961111,0.0,0.712963,72.625639
US_WA_53031,2020-02-26,ChIJf6m50wc5jlQR4GaY1qTrc34,Q384737,geoId/53031,US,United States of America,WA,Washington,53031,Jefferson County,US,USA,2,,,,,,,,,,,,,,,,,,,,31210,15304,15906,1976,2247,2360,2680,2816,4406,7442,5180,2103,1153701,47.84,-123.58,5655,81.371429,10,3,48,,2,-2,,6.92,8.58,15.23,7.75,9.41,,4.98,27.96,5.81,10.8,,6.37,12.18,4.98,7.48,5.54,5.81,,4.71,10.24,42.36,9.41,5.81,6.09,4.43,6.92,44.58,,5.26,7.48,8.31,4.71,6.338889,3.872222,9.85,0.282222,3.87037,84.935514
US_WA_53031,2020-02-27,ChIJf6m50wc5jlQR4GaY1qTrc34,Q384737,geoId/53031,US,United States of America,WA,Washington,53031,Jefferson County,US,USA,2,,,,,,,,,,,,,,,,,,,,31210,15304,15906,1976,2247,2360,2680,2816,4406,7442,5180,2103,1153701,47.84,-123.58,5655,81.371429,9,-2,56,,1,-2,5.08,7.33,6.77,13.54,14.38,12.13,7.61,,31.87,,10.72,,10.15,12.97,3.95,7.33,7.9,5.08,,5.36,8.46,50.2,9.59,9.31,4.23,6.2,12.97,39.2,5.64,11.0,4.79,4.51,4.79,7.716667,5.05,10.066667,0.0,5.481481,85.629251
US_WA_53031,2020-02-28,ChIJf6m50wc5jlQR4GaY1qTrc34,Q384737,geoId/53031,US,United States of America,WA,Washington,53031,Jefferson County,US,USA,2,,,,,,,,,,,,,,,,,,,,31210,15304,15906,1976,2247,2360,2680,2816,4406,7442,5180,2103,1153701,47.84,-123.58,5655,81.371429,8,0,29,,7,,,8.14,8.96,10.04,7.06,7.87,,,32.29,5.97,8.68,,4.88,12.48,,6.24,6.24,,4.61,3.8,7.87,53.73,7.33,,4.34,,5.97,32.29,5.16,5.16,,5.43,4.34,6.461111,3.927778,10.183333,0.0,4.444444,86.226383
US_WA_53031,2020-02-29,ChIJf6m50wc5jlQR4GaY1qTrc34,Q384737,geoId/53031,US,United States of America,WA,Washington,53031,Jefferson County,US,USA,2,,,,,,,,,,,,,,,,,,,,31210,15304,15906,1976,2247,2360,2680,2816,4406,7442,5180,2103,1153701,47.84,-123.58,5655,81.371429,4,1,56,,3,,,6.5,,10.53,7.74,8.05,,,52.04,6.5,9.6,6.2,,10.53,8.67,5.27,5.58,,,5.58,6.82,77.13,8.67,7.43,7.43,,,39.96,4.65,,5.58,,4.34,6.377778,4.416667,8.861111,5.926667,2.583333,76.525264
US_WA_53031,2020-03-01,ChIJf6m50wc5jlQR4GaY1qTrc34,Q384737,geoId/53031,US,United States of America,WA,Washington,53031,Jefferson County,US,USA,2,,,,,,,0,0,,0,0,0,0-11,12-19,20-34,35-49,50-64,65-79,80-,31210,15304,15906,1976,2247,2360,2680,2816,4406,7442,5180,2103,1153701,47.84,-123.58,5655,81.371429,21,15,58,,9,,,9.32,6.53,16.47,8.7,7.77,7.15,5.91,50.66,,10.88,,7.46,7.46,4.97,7.77,8.7,,6.22,,7.77,71.79,8.08,5.59,,,9.95,42.58,,5.28,5.28,,,4.844444,1.9,8.472222,1.467556,0.888889,75.073065
US_WA_53031,2020-03-02,ChIJf6m50wc5jlQR4GaY1qTrc34,Q384737,geoId/53031,US,United States of America,WA,Washington,53031,Jefferson County,US,USA,2,,,,,,,,,,,,,,,,,,,,31210,15304,15906,1976,2247,2360,2680,2816,4406,7442,5180,2103,1153701,47.84,-123.58,5655,81.371429,-6,10,3,,4,,3.73,6.67,5.07,14.13,10.93,5.6,5.87,,78.67,,13.07,4.27,5.87,9.33,5.87,5.87,9.33,6.13,5.33,,9.33,100.0,8.0,7.2,4.8,5.33,6.13,34.67,5.6,7.2,5.33,5.07,,5.55,3.4,7.788889,0.874889,3.101852,83.860826
US_WA_53031,2020-03-03,ChIJf6m50wc5jlQR4GaY1qTrc34,Q384737,geoId/53031,US,United States of America,WA,Washington,53031,Jefferson County,US,USA,2,,,,,,,,,,,,,,,,,,,,31210,15304,15906,1976,2247,2360,2680,2816,4406,7442,5180,2103,1153701,47.84,-123.58,5655,81.371429,1,8,26,,1,1,,7.04,5.68,14.35,7.58,4.6,7.31,,62.25,5.41,17.86,,8.66,10.56,6.5,4.87,10.01,5.41,,4.33,10.01,83.36,9.2,5.68,5.14,,4.06,39.79,5.68,8.12,4.87,,,7.811111,5.783333,9.294444,2.681111,5.731481,85.725522
US_WA_53031,2020-03-04,ChIJf6m50wc5jlQR4GaY1qTrc34,Q384737,geoId/53031,US,United States of America,WA,Washington,53031,Jefferson County,US,USA,2,,,,,,,,,,,,,,,,,,,,31210,15304,15906,1976,2247,2360,2680,2816,4406,7442,5180,2103,1153701,47.84,-123.58,5655,81.371429,6,6,48,,0,-1,5.59,7.82,6.15,11.46,10.06,6.43,6.99,,43.3,5.87,10.06,,6.71,9.5,5.31,4.75,8.94,4.19,,4.75,,65.94,7.82,7.54,6.43,3.91,5.87,39.67,,7.54,5.31,,,6.983333,4.344444,9.561111,2.0574,2.287037,71.288747
US_WA_53031,2020-03-05,ChIJf6m50wc5jlQR4GaY1qTrc34,Q384737,geoId/53031,US,United States of America,WA,Washington,53031,Jefferson County,US,USA,2,,,,,,,,,,,,,,,,,,,,31210,15304,15906,1976,2247,2360,2680,2816,4406,7442,5180,2103,1153701,47.84,-123.58,5655,81.371429,8,2,29,,0,0,6.87,6.59,8.24,18.95,6.87,5.49,7.69,4.12,41.76,,12.64,4.39,4.12,10.16,6.32,7.14,9.89,5.49,,,8.52,59.88,4.67,4.39,,3.85,,35.16,4.39,6.04,4.67,4.67,,6.527778,3.961111,9.722222,0.225778,1.962963,73.006471
US_WA_53031,2020-03-06,ChIJf6m50wc5jlQR4GaY1qTrc34,Q384737,geoId/53031,US,United States of America,WA,Washington,53031,Jefferson County,US,USA,2,,,1,0,,,,,,,,,,,,,,,,31210,15304,15906,1976,2247,2360,2680,2816,4406,7442,5180,2103,1153701,47.84,-123.58,5655,81.371429,2,9,35,,2,,6.53,4.62,4.35,16.04,9.24,7.89,6.25,,41.6,,14.41,,5.71,6.25,5.44,,9.24,3.81,3.81,,8.97,66.89,8.43,5.98,,,4.89,32.09,4.62,5.98,10.61,4.08,4.35,5.355556,3.322222,8.822222,5.249333,1.685185,77.079352
US_WA_53031,2020-03-07,ChIJf6m50wc5jlQR4GaY1qTrc34,Q384737,geoId/53031,US,United States of America,WA,Washington,53031,Jefferson County,US,USA,2,0,0,1,0,,,,,,,,,,,,,,,,31210,15304,15906,1976,2247,2360,2680,2816,4406,7442,5180,2103,1153701,47.84,-123.58,5655,81.371429,-1,-1,28,,1,,,7.14,7.44,12.79,8.92,,4.16,4.76,46.7,4.76,17.85,,,9.82,,,12.2,5.65,4.46,5.35,5.95,59.2,6.54,5.06,4.76,4.76,4.16,35.7,4.76,9.22,7.44,6.84,,4.294444,1.688889,7.577778,0.4064,0.509259,75.585404
US_WA_53031,2020-03-08,ChIJf6m50wc5jlQR4GaY1qTrc34,Q384737,geoId/53031,US,United States of America,WA,Washington,53031,Jefferson County,US,USA,2,0,0,1,0,,,0,0,,0,0,0,0-11,12-19,20-34,35-49,50-64,65-79,80-,31210,15304,15906,1976,2247,2360,2680,2816,4406,7442,5180,2103,1153701,47.84,-123.58,5655,81.371429,18,3,61,,-2,,,5.55,5.86,13.57,10.79,7.4,6.78,,31.45,,6.78,,,9.25,7.09,9.87,9.87,4.32,5.24,,9.25,52.73,8.94,7.09,5.24,,,31.76,,7.09,,5.55,,3.755556,0.944444,7.216667,0.6858,0.305556,77.535562
US_WA_53031,2020-03-09,ChIJf6m50wc5jlQR4GaY1qTrc34,Q384737,geoId/53031,US,United States of America,WA,Washington,53031,Jefferson County,US,USA,2,0,0,1,0,,,,,,,,,,,,,,,,31210,15304,15906,1976,2247,2360,2680,2816,4406,7442,5180,2103,1153701,47.84,-123.58,5655,81.371429,4,8,56,,3,,4.86,5.4,8.11,13.78,9.19,5.4,5.13,4.59,35.94,3.78,11.08,,4.05,7.83,4.59,4.05,9.46,4.86,,5.4,6.75,57.28,5.13,5.4,6.48,3.78,,42.96,7.57,5.94,4.86,3.78,4.05,3.7,0.311111,8.0,0.0254,-0.611111,74.544463
US_WA_53031,2020-03-10,ChIJf6m50wc5jlQR4GaY1qTrc34,Q384737,geoId/53031,US,United States of America,WA,Washington,53031,Jefferson County,US,USA,2,0,0,1,0,,,,,,,,,,,,,,,,31210,15304,15906,1976,2247,2360,2680,2816,4406,7442,5180,2103,1153701,47.84,-123.58,5655,81.371429,2,-2,47,,2,,4.12,6.05,6.32,16.21,9.62,7.97,3.85,,33.53,5.5,20.34,5.5,4.12,12.92,5.77,6.87,11.54,4.95,,,13.74,64.31,10.44,4.12,6.05,5.77,4.4,40.4,4.67,9.89,7.14,7.42,3.85,5.161111,1.838889,8.777778,0.0,1.083333,74.63427
US_WA_53031,2020-03-11,ChIJf6m50wc5jlQR4GaY1qTrc34,Q384737,geoId/53031,US,United States of America,WA,Washington,53031,Jefferson County,US,USA,2,0,0,1,0,,,,,,,,,,,,,,,,31210,15304,15906,1976,2247,2360,2680,2816,4406,7442,5180,2103,1153701,47.84,-123.58,5655,81.371429,3,10,62,,-4,2,5.92,7.8,7.53,11.03,8.61,7.53,5.65,,40.6,,13.98,,7.26,8.34,3.76,,11.83,,,6.18,8.87,76.1,5.92,,,3.76,6.18,31.19,,5.38,4.03,6.72,6.45,7.461111,4.35,9.594444,3.429,2.861111,72.420896
US_WA_53031,2020-03-12,ChIJf6m50wc5jlQR4GaY1qTrc34,Q384737,geoId/53031,US,United States of America,WA,Washington,53031,Jefferson County,US,USA,2,0,0,1,0,,,,,,,,,,,,,,,,31210,15304,15906,1976,2247,2360,2680,2816,4406,7442,5180,2103,1153701,47.84,-123.58,5655,81.371429,-5,4,56,,-4,,6.05,6.58,,20.52,6.31,8.15,5.26,5.52,48.66,,14.47,,3.94,8.42,6.58,,17.36,4.47,,,9.99,88.9,11.05,7.89,6.31,,3.94,36.3,7.89,8.42,4.73,6.31,,5.583333,2.477778,9.322222,0.366889,0.564815,69.396151
US_WA_53031,2020-03-13,ChIJf6m50wc5jlQR4GaY1qTrc34,Q384737,geoId/53031,US,United States of America,WA,Washington,53031,Jefferson County,US,USA,2,0,0,1,0,,,,,,,,,,,,,,,,31210,15304,15906,1976,2247,2360,2680,2816,4406,7442,5180,2103,1153701,47.84,-123.58,5655,81.371429,-5,18,20,,-4,,4.87,5.64,3.84,11.53,9.99,6.66,4.87,3.84,54.58,,15.63,,3.84,7.43,4.87,3.59,12.3,,3.59,3.84,8.2,79.94,4.61,5.38,4.87,3.84,4.61,31.0,,4.36,4.1,4.1,3.59,4.916667,2.433333,7.85,0.112889,-1.12037,64.977059
US_WA_53031,2020-03-14,ChIJf6m50wc5jlQR4GaY1qTrc34,Q384737,geoId/53031,US,United States of America,WA,Washington,53031,Jefferson County,US,USA,2,0,0,1,0,,,,,,,,,,,,,,,,31210,15304,15906,1976,2247,2360,2680,2816,4406,7442,5180,2103,1153701,47.84,-123.58,5655,81.371429,-15,9,47,-20,-3,,,7.75,4.88,15.51,7.75,7.75,,,54.27,,17.8,,6.03,8.9,,,32.45,,,,10.62,86.14,12.06,5.74,9.19,,4.02,43.93,,12.35,5.74,4.59,,2.438889,0.522222,5.55,0.762,-8.138889,46.864671
US_WA_53031,2020-03-15,ChIJf6m50wc5jlQR4GaY1qTrc34,Q384737,geoId/53031,US,United States of America,WA,Washington,53031,Jefferson County,US,USA,2,2,0,3,0,,,0,0,,0,0,0,0-11,12-19,20-34,35-49,50-64,65-79,80-,31210,15304,15906,1976,2247,2360,2680,2816,4406,7442,5180,2103,1153701,47.84,-123.58,5655,81.371429,6,11,93,,-5,,,5.95,7.08,13.59,5.95,8.21,6.23,3.96,54.08,5.1,20.1,,,5.95,7.93,4.25,19.54,4.81,3.96,,6.79,84.66,11.04,6.23,3.96,,4.53,43.04,,8.49,5.95,,,2.55,-0.027778,6.655556,0.0,-10.037037,40.058318
US_WA_53031,2020-03-16,ChIJf6m50wc5jlQR4GaY1qTrc34,Q384737,geoId/53031,US,United States of America,WA,Washington,53031,Jefferson County,US,USA,2,0,0,3,0,,,,,,,,,,,,,,,,31210,15304,15906,1976,2247,2360,2680,2816,4406,7442,5180,2103,1153701,47.84,-123.58,5655,81.371429,-26,20,62,,-7,,4.39,4.64,6.45,22.71,5.68,6.71,3.61,3.61,46.45,,17.55,,,8.77,3.61,3.87,21.42,,,4.13,6.19,86.96,5.93,5.42,3.87,4.9,5.42,32.0,4.39,4.9,4.9,4.64,3.61,5.116667,0.916667,11.111111,0.0,-4.287037,50.849957
US_WA_53031,2020-03-17,ChIJf6m50wc5jlQR4GaY1qTrc34,Q384737,geoId/53031,US,United States of America,WA,Washington,53031,Jefferson County,US,USA,2,1,0,4,0,,,,,,,,,,,,,,,,31210,15304,15906,1976,2247,2360,2680,2816,4406,7442,5180,2103,1153701,47.84,-123.58,5655,81.371429,-39,3,65,,-22,,,5.64,,18.27,8.06,9.14,,,51.33,,12.63,,4.03,6.18,4.84,,28.21,,,6.18,9.67,79.54,8.33,11.29,,5.11,4.57,38.7,5.64,9.4,3.76,,4.84,6.077778,1.138889,11.794444,0.0,-1.351852,59.115549
US_WA_53031,2020-03-18,ChIJf6m50wc5jlQR4GaY1qTrc34,Q384737,geoId/53031,US,United States of America,WA,Washington,53031,Jefferson County,US,USA,2,0,0,4,0,,,,,,,,,,,,,,,,31210,15304,15906,1976,2247,2360,2680,2816,4406,7442,5180,2103,1153701,47.84,-123.58,5655,81.371429,-40,1,94,,-28,,,5.61,5.61,17.35,9.61,6.41,,4.0,36.3,,15.75,4.8,,8.01,4.27,4.0,30.7,6.41,5.87,4.0,11.21,67.0,9.88,4.27,4.27,4.54,6.14,41.11,,7.74,,,,6.061111,1.477778,10.711111,0.0,1.851852,73.624787
US_WA_53031,2020-03-19,ChIJf6m50wc5jlQR4GaY1qTrc34,Q384737,geoId/53031,US,United States of America,WA,Washington,53031,Jefferson County,US,USA,2,0,0,4,0,,,,,,,,,,,,,,,,31210,15304,15906,1976,2247,2360,2680,2816,4406,7442,5180,2103,1153701,47.84,-123.58,5655,81.371429,-44,-1,94,,-26,,,8.06,3.64,16.65,5.98,14.31,4.94,,37.98,,15.61,,,5.98,6.5,3.64,22.11,4.16,3.64,4.68,10.67,60.61,7.8,4.94,3.64,,4.68,33.82,4.16,7.8,5.98,4.68,,6.211111,2.038889,10.766667,0.0,3.398148,81.680671
US_WA_53031,2020-03-20,ChIJf6m50wc5jlQR4GaY1qTrc34,Q384737,geoId/53031,US,United States of America,WA,Washington,53031,Jefferson County,US,USA,2,0,0,4,0,,,,,,,,,,,,,,,,31210,15304,15906,1976,2247,2360,2680,2816,4406,7442,5180,2103,1153701,47.84,-123.58,5655,81.371429,-39,6,98,,-26,,4.33,,4.87,17.32,6.77,12.99,,,37.35,,12.72,,,7.58,4.6,,17.05,7.31,8.12,5.41,10.29,59.0,5.68,5.95,,5.95,4.6,31.12,,5.95,,4.06,4.33,6.938889,2.861111,11.144444,0.0,4.12037,83.134645
