location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,new_confirmed_age_0,new_confirmed_age_1,new_confirmed_age_2,new_confirmed_age_3,new_confirmed_age_4,new_confirmed_age_5,new_confirmed_age_6,new_confirmed_age_7,new_confirmed_age_8,new_confirmed_age_9,cumulative_confirmed_age_0,cumulative_confirmed_age_1,cumulative_confirmed_age_2,cumulative_confirmed_age_3,cumulative_confirmed_age_4,cumulative_confirmed_age_5,cumulative_confirmed_age_6,cumulative_confirmed_age_7,cumulative_confirmed_age_8,cumulative_confirmed_age_9,age_bin_0,age_bin_1,age_bin_2,age_bin_3,age_bin_4,age_bin_5,age_bin_6,age_bin_7,age_bin_8,age_bin_9,new_confirmed_male,new_confirmed_female,cumulative_confirmed_male,cumulative_confirmed_female,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_workplaces,mobility_residential,search_trends_acne,search_trends_allergy,search_trends_anxiety,search_trends_common_cold,search_trends_diabetes,search_trends_hypertension,search_trends_infection,search_trends_itch,search_trends_pain,search_trends_skin_rash,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,snowfall_mm,dew_point,relative_humidity
US_IN_18129,2020-02-06,ChIJybTWkt6zcYgRHjMrgEFGF4Y,Q512937,geoId/18129,US,United States of America,IN,Indiana,18129,Posey County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25569,12721,12848,3042,3147,2865,2962,2996,3936,3602,1912,1107,1804398,38.02,-87.86,1086,77.885714,,,,,10.19,7.74,,21.59,8.56,7.74,29.74,7.74,34.23,,0.932099,-0.209877,2.290123,9.760857,,0.185185,94.786907
US_IN_18129,2020-02-07,ChIJybTWkt6zcYgRHjMrgEFGF4Y,Q512937,geoId/18129,US,United States of America,IN,Indiana,18129,Posey County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25569,12721,12848,3042,3147,2865,2962,2996,3936,3602,1912,1107,1804398,38.02,-87.86,1086,77.885714,,,,,8.78,16.03,6.11,27.48,6.11,,32.06,7.63,29.39,,0.012346,-1.524691,3.160494,0.689429,,-3.746914,75.911641
US_IN_18129,2020-02-08,ChIJybTWkt6zcYgRHjMrgEFGF4Y,Q512937,geoId/18129,US,United States of America,IN,Indiana,18129,Posey County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25569,12721,12848,3042,3147,2865,2962,2996,3936,3602,1912,1107,1804398,38.02,-87.86,1086,77.885714,,,,,,10.1,9.14,23.56,8.66,,28.85,,33.18,,1.209877,-0.376543,2.950617,0.0,,-2.54321,76.195341
US_IN_18129,2020-02-09,ChIJybTWkt6zcYgRHjMrgEFGF4Y,Q512937,geoId/18129,US,United States of America,IN,Indiana,18129,Posey County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25569,12721,12848,3042,3147,2865,2962,2996,3936,3602,1912,1107,1804398,38.02,-87.86,1086,77.885714,,,,,,8.54,,22.3,9.02,,34.64,,49.35,,1.583333,-4.138889,14.194444,1.306286,,-1.423611,80.532019
US_IN_18129,2020-02-10,ChIJybTWkt6zcYgRHjMrgEFGF4Y,Q512937,geoId/18129,US,United States of America,IN,Indiana,18129,Posey County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25569,12721,12848,3042,3147,2865,2962,2996,3936,3602,1912,1107,1804398,38.02,-87.86,1086,77.885714,,,,,6.99,7.36,,19.87,9.94,6.99,26.86,6.62,28.7,,7.576389,1.986111,14.027778,14.187714,,6.298611,91.688826
US_IN_18129,2020-02-11,ChIJybTWkt6zcYgRHjMrgEFGF4Y,Q512937,geoId/18129,US,United States of America,IN,Indiana,18129,Posey County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25569,12721,12848,3042,3147,2865,2962,2996,3936,3602,1912,1107,1804398,38.02,-87.86,1086,77.885714,,,,,,8.55,7.06,18.21,7.81,7.06,21.19,,36.43,7.43,2.770833,0.8125,6.472222,2.794,,0.354167,84.181061
US_IN_18129,2020-02-12,ChIJybTWkt6zcYgRHjMrgEFGF4Y,Q512937,geoId/18129,US,United States of America,IN,Indiana,18129,Posey County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25569,12721,12848,3042,3147,2865,2962,2996,3936,3602,1912,1107,1804398,38.02,-87.86,1086,77.885714,,,,,6.86,8.0,,19.05,6.09,6.86,23.62,,32.0,8.0,1.979167,0.263889,4.416667,0.399143,,0.583333,90.563142
US_IN_18129,2020-02-13,ChIJybTWkt6zcYgRHjMrgEFGF4Y,Q512937,geoId/18129,US,United States of America,IN,Indiana,18129,Posey County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25569,12721,12848,3042,3147,2865,2962,2996,3936,3602,1912,1107,1804398,38.02,-87.86,1086,77.885714,,,,,,8.91,7.75,13.18,5.81,5.81,29.06,,33.71,,0.652778,-6.118056,3.166667,20.610286,,-0.625,91.202193
US_IN_18129,2020-02-14,ChIJybTWkt6zcYgRHjMrgEFGF4Y,Q512937,geoId/18129,US,United States of America,IN,Indiana,18129,Posey County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25569,12721,12848,3042,3147,2865,2962,2996,3936,3602,1912,1107,1804398,38.02,-87.86,1086,77.885714,,,,,5.75,8.44,15.35,17.27,5.75,6.14,43.74,,30.31,8.06,-7.969136,-11.277778,-2.030864,0.362857,,-13.154321,66.47348
US_IN_18129,2020-02-15,ChIJybTWkt6zcYgRHjMrgEFGF4Y,Q512937,geoId/18129,US,United States of America,IN,Indiana,18129,Posey County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25569,12721,12848,3042,3147,2865,2962,2996,3936,3602,1912,1107,1804398,38.02,-87.86,1086,77.885714,22,16,-3,,,10.54,7.53,18.07,,,27.61,10.54,32.12,12.05,-2.222222,-8.604938,8.604938,0.028222,,-7.864198,65.333789
US_IN_18129,2020-02-16,ChIJybTWkt6zcYgRHjMrgEFGF4Y,Q512937,geoId/18129,US,United States of America,IN,Indiana,18129,Posey County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25569,12721,12848,3042,3147,2865,2962,2996,3936,3602,1912,1107,1804398,38.02,-87.86,1086,77.885714,21,,2,,,10.18,8.24,12.61,,12.61,19.88,11.64,39.27,7.76,5.487654,-0.018519,11.67284,0.0,,-0.888889,63.698861
US_IN_18129,2020-02-17,ChIJybTWkt6zcYgRHjMrgEFGF4Y,Q512937,geoId/18129,US,United States of America,IN,Indiana,18129,Posey County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25569,12721,12848,3042,3147,2865,2962,2996,3936,3602,1912,1107,1804398,38.02,-87.86,1086,77.885714,4,1,-16,,10.33,9.04,6.88,16.78,6.88,9.04,24.95,,41.73,,5.765432,0.487654,12.660494,0.381,,2.197531,78.198984
US_IN_18129,2020-02-18,ChIJybTWkt6zcYgRHjMrgEFGF4Y,Q512937,geoId/18129,US,United States of America,IN,Indiana,18129,Posey County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25569,12721,12848,3042,3147,2865,2962,2996,3936,3602,1912,1107,1804398,38.02,-87.86,1086,77.885714,6,11,5,-1,,10.08,7.2,16.56,7.2,10.08,23.05,6.48,39.61,,8.549383,3.141975,12.62963,1.989667,,6.376543,86.27044
US_IN_18129,2020-02-19,ChIJybTWkt6zcYgRHjMrgEFGF4Y,Q512937,geoId/18129,US,United States of America,IN,Indiana,18129,Posey County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25569,12721,12848,3042,3147,2865,2962,2996,3936,3602,1912,1107,1804398,38.02,-87.86,1086,77.885714,6,-2,5,,5.45,9.81,8.0,21.08,,,22.54,,30.17,,1.91358,-2.530864,8.382716,0.818444,,-2.679012,71.689361
US_IN_18129,2020-02-20,ChIJybTWkt6zcYgRHjMrgEFGF4Y,Q512937,geoId/18129,US,United States of America,IN,Indiana,18129,Posey County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25569,12721,12848,3042,3147,2865,2962,2996,3936,3602,1912,1107,1804398,38.02,-87.86,1086,77.885714,12,15,4,,,5.84,5.16,14.44,7.91,5.16,18.22,7.56,32.32,5.84,1.345679,-1.679012,5.333333,0.0,,-5.067901,62.530187
US_IN_18129,2020-02-21,ChIJybTWkt6zcYgRHjMrgEFGF4Y,Q512937,geoId/18129,US,United States of America,IN,Indiana,18129,Posey County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25569,12721,12848,3042,3147,2865,2962,2996,3936,3602,1912,1107,1804398,38.02,-87.86,1086,77.885714,17,6,7,,,5.95,13.02,13.76,,,20.45,,34.59,,-2.82716,-7.635802,3.185185,0.09525,,-10.475309,55.704602
US_IN_18129,2020-02-22,ChIJybTWkt6zcYgRHjMrgEFGF4Y,Q512937,geoId/18129,US,United States of America,IN,Indiana,18129,Posey County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25569,12721,12848,3042,3147,2865,2962,2996,3936,3602,1912,1107,1804398,38.02,-87.86,1086,77.885714,19,-5,6,,,,7.12,17.55,8.54,,19.92,7.59,37.47,,0.358025,-6.691358,9.765432,0.0,,-6.932099,58.208187
US_IN_18129,2020-02-23,ChIJybTWkt6zcYgRHjMrgEFGF4Y,Q512937,geoId/18129,US,United States of America,IN,Indiana,18129,Posey County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25569,12721,12848,3042,3147,2865,2962,2996,3936,3602,1912,1107,1804398,38.02,-87.86,1086,77.885714,7,,3,,,8.81,,23.65,10.67,,22.72,7.42,37.56,,5.574074,-1.888889,13.82716,0.0,,-2.283951,57.23326
US_IN_18129,2020-02-24,ChIJybTWkt6zcYgRHjMrgEFGF4Y,Q512937,geoId/18129,US,United States of America,IN,Indiana,18129,Posey County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25569,12721,12848,3042,3147,2865,2962,2996,3936,3602,1912,1107,1804398,38.02,-87.86,1086,77.885714,4,-7,7,,,7.19,10.43,16.9,6.11,7.55,24.45,,32.73,8.63,7.253086,4.271605,10.41358,3.4925,,5.691358,89.900893
US_IN_18129,2020-02-25,ChIJybTWkt6zcYgRHjMrgEFGF4Y,Q512937,geoId/18129,US,United States of America,IN,Indiana,18129,Posey County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25569,12721,12848,3042,3147,2865,2962,2996,3936,3602,1912,1107,1804398,38.02,-87.86,1086,77.885714,19,6,4,,6.45,8.24,7.17,25.8,11.47,6.81,24.37,,26.52,5.73,7.462963,5.259259,8.685185,13.2715,,6.987654,96.831764
US_IN_18129,2020-02-26,ChIJybTWkt6zcYgRHjMrgEFGF4Y,Q512937,geoId/18129,US,United States of America,IN,Indiana,18129,Posey County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25569,12721,12848,3042,3147,2865,2962,2996,3936,3602,1912,1107,1804398,38.02,-87.86,1086,77.885714,14,-8,7,,,,7.47,31.3,5.69,7.82,41.26,6.05,36.28,7.82,2.567901,0.253086,5.944444,0.508,,1.592593,93.338893
US_IN_18129,2020-02-27,ChIJybTWkt6zcYgRHjMrgEFGF4Y,Q512937,geoId/18129,US,United States of America,IN,Indiana,18129,Posey County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25569,12721,12848,3042,3147,2865,2962,2996,3936,3602,1912,1107,1804398,38.02,-87.86,1086,77.885714,12,26,4,,,10.94,8.47,27.88,6.35,7.41,34.93,,33.17,6.0,0.697531,-2.716049,5.617284,0.649111,,-6.04321,60.716202
US_IN_18129,2020-02-28,ChIJybTWkt6zcYgRHjMrgEFGF4Y,Q512937,geoId/18129,US,United States of America,IN,Indiana,18129,Posey County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25569,12721,12848,3042,3147,2865,2962,2996,3936,3602,1912,1107,1804398,38.02,-87.86,1086,77.885714,13,10,3,,,10.37,7.41,17.4,11.11,7.04,34.06,,34.43,5.92,2.753086,-1.833333,6.339506,0.0,,-3.598765,63.043967
US_IN_18129,2020-02-29,ChIJybTWkt6zcYgRHjMrgEFGF4Y,Q512937,geoId/18129,US,United States of America,IN,Indiana,18129,Posey County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25569,12721,12848,3042,3147,2865,2962,2996,3936,3602,1912,1107,1804398,38.02,-87.86,1086,77.885714,33,33,3,,,11.89,7.14,25.69,,8.09,33.31,,29.5,10.94,0.432099,-5.339506,6.432099,0.0,,-6.08642,61.715017
US_IN_18129,2020-03-01,ChIJybTWkt6zcYgRHjMrgEFGF4Y,Q512937,geoId/18129,US,United States of America,IN,Indiana,18129,Posey County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25569,12721,12848,3042,3147,2865,2962,2996,3936,3602,1912,1107,1804398,38.02,-87.86,1086,77.885714,28,,12,,8.3,8.76,8.76,17.99,,,34.13,,38.28,,6.253086,-1.845679,19.160494,0.0,,-1.148148,59.423663
US_IN_18129,2020-03-02,ChIJybTWkt6zcYgRHjMrgEFGF4Y,Q512937,geoId/18129,US,United States of America,IN,Indiana,18129,Posey County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25569,12721,12848,3042,3147,2865,2962,2996,3936,3602,1912,1107,1804398,38.02,-87.86,1086,77.885714,23,15,7,,5.72,7.15,6.43,23.58,5.72,8.22,38.94,7.15,40.73,6.79,12.259259,9.537037,16.641975,8.509,,9.296296,82.202544
US_IN_18129,2020-03-03,ChIJybTWkt6zcYgRHjMrgEFGF4Y,Q512937,geoId/18129,US,United States of America,IN,Indiana,18129,Posey County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25569,12721,12848,3042,3147,2865,2962,2996,3936,3602,1912,1107,1804398,38.02,-87.86,1086,77.885714,27,12,7,-1,,8.96,7.17,19.71,6.45,6.81,32.62,5.02,32.62,8.96,11.209877,7.141975,15.382716,12.79525,,7.049383,75.59739
US_IN_18129,2020-03-04,ChIJybTWkt6zcYgRHjMrgEFGF4Y,Q512937,geoId/18129,US,United States of America,IN,Indiana,18129,Posey County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25569,12721,12848,3042,3147,2865,2962,2996,3936,3602,1912,1107,1804398,38.02,-87.86,1086,77.885714,18,4,10,-1,5.54,10.35,6.28,21.8,8.5,7.02,27.35,13.3,29.57,6.28,8.302469,1.722222,15.074074,0.338667,,1.345679,61.722073
US_IN_18129,2020-03-05,ChIJybTWkt6zcYgRHjMrgEFGF4Y,Q512937,geoId/18129,US,United States of America,IN,Indiana,18129,Posey County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25569,12721,12848,3042,3147,2865,2962,2996,3936,3602,1912,1107,1804398,38.02,-87.86,1086,77.885714,28,27,4,,7.79,10.01,,18.91,7.04,6.3,34.85,6.67,30.4,6.67,7.037037,0.12963,16.407407,0.0,,-0.08642,60.748557
US_IN_18129,2020-03-06,ChIJybTWkt6zcYgRHjMrgEFGF4Y,Q512937,geoId/18129,US,United States of America,IN,Indiana,18129,Posey County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25569,12721,12848,3042,3147,2865,2962,2996,3936,3602,1912,1107,1804398,38.02,-87.86,1086,77.885714,4,3,4,,,10.56,7.92,24.51,,9.81,41.11,,26.02,6.03,6.438272,2.493827,13.179012,0.0,,-2.783951,51.838605
US_IN_18129,2020-03-07,ChIJybTWkt6zcYgRHjMrgEFGF4Y,Q512937,geoId/18129,US,United States of America,IN,Indiana,18129,Posey County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25569,12721,12848,3042,3147,2865,2962,2996,3936,3602,1912,1107,1804398,38.02,-87.86,1086,77.885714,22,3,1,,9.08,,8.6,22.46,10.99,8.12,34.41,,35.37,,2.475309,-4.993827,11.32716,0.0,,-3.993827,62.418717
US_IN_18129,2020-03-08,ChIJybTWkt6zcYgRHjMrgEFGF4Y,Q512937,geoId/18129,US,United States of America,IN,Indiana,18129,Posey County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25569,12721,12848,3042,3147,2865,2962,2996,3936,3602,1912,1107,1804398,38.02,-87.86,1086,77.885714,23,,0,,,7.4,,27.64,,9.38,36.52,,33.56,,7.919753,0.006173,18.932099,0.0,,-3.074074,45.895717
US_IN_18129,2020-03-09,ChIJybTWkt6zcYgRHjMrgEFGF4Y,Q512937,geoId/18129,US,United States of America,IN,Indiana,18129,Posey County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25569,12721,12848,3042,3147,2865,2962,2996,3936,3602,1912,1107,1804398,38.02,-87.86,1086,77.885714,11,4,5,,,6.97,,26.42,7.34,8.07,48.81,5.87,33.76,7.34,13.148148,10.012346,17.04321,0.943429,,3.481481,52.14057
US_IN_18129,2020-03-10,ChIJybTWkt6zcYgRHjMrgEFGF4Y,Q512937,geoId/18129,US,United States of America,IN,Indiana,18129,Posey County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25569,12721,12848,3042,3147,2865,2962,2996,3936,3602,1912,1107,1804398,38.02,-87.86,1086,77.885714,11,-20,3,,7.21,10.09,9.01,21.99,6.13,6.85,55.87,5.77,32.8,,10.833333,5.962963,16.111111,11.65225,,9.376543,90.8061
US_IN_18129,2020-03-11,ChIJybTWkt6zcYgRHjMrgEFGF4Y,Q512937,geoId/18129,US,United States of America,IN,Indiana,18129,Posey County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25569,12721,12848,3042,3147,2865,2962,2996,3936,3602,1912,1107,1804398,38.02,-87.86,1086,77.885714,10,0,7,,9.45,9.45,,36.7,19.99,9.09,97.03,5.45,31.62,5.45,7.537037,5.549383,13.462963,0.395111,,5.691358,88.182204
US_IN_18129,2020-03-12,ChIJybTWkt6zcYgRHjMrgEFGF4Y,Q512937,geoId/18129,US,United States of America,IN,Indiana,18129,Posey County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25569,12721,12848,3042,3147,2865,2962,2996,3936,3602,1912,1107,1804398,38.02,-87.86,1086,77.885714,7,43,3,,5.8,13.31,,50.51,9.56,7.17,100.0,,25.94,8.87,9.382716,3.407407,16.351852,7.366,,8.617284,95.029646
US_IN_18129,2020-03-13,ChIJybTWkt6zcYgRHjMrgEFGF4Y,Q512937,geoId/18129,US,United States of America,IN,Indiana,18129,Posey County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25569,12721,12848,3042,3147,2865,2962,2996,3936,3602,1912,1107,1804398,38.02,-87.86,1086,77.885714,23,31,5,,,9.8,5.81,41.01,6.89,,78.02,6.17,24.31,5.44,10.117284,4.740741,17.228395,13.04925,,4.753086,69.372114
US_IN_18129,2020-03-14,ChIJybTWkt6zcYgRHjMrgEFGF4Y,Q512937,geoId/18129,US,United States of America,IN,Indiana,18129,Posey County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25569,12721,12848,3042,3147,2865,2962,2996,3936,3602,1912,1107,1804398,38.02,-87.86,1086,77.885714,1,34,10,,,11.22,,33.21,,,64.63,,26.03,,5.679012,3.938272,8.635802,6.63575,,1.450617,74.324187
US_IN_18129,2020-03-15,ChIJybTWkt6zcYgRHjMrgEFGF4Y,Q512937,geoId/18129,US,United States of America,IN,Indiana,18129,Posey County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25569,12721,12848,3042,3147,2865,2962,2996,3936,3602,1912,1107,1804398,38.02,-87.86,1086,77.885714,11,,3,,6.52,10.87,6.52,40.88,,,87.85,6.52,36.53,7.83,3.808642,2.246914,6.277778,9.017,,1.12963,82.739281
US_IN_18129,2020-03-16,ChIJybTWkt6zcYgRHjMrgEFGF4Y,Q512937,geoId/18129,US,United States of America,IN,Indiana,18129,Posey County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25569,12721,12848,3042,3147,2865,2962,2996,3936,3602,1912,1107,1804398,38.02,-87.86,1086,77.885714,12,46,-8,,,10.41,6.17,37.03,5.79,6.56,84.86,,36.65,,4.993827,2.419753,7.438272,0.169333,,2.117284,81.809779
US_IN_18129,2020-03-17,ChIJybTWkt6zcYgRHjMrgEFGF4Y,Q512937,geoId/18129,US,United States of America,IN,Indiana,18129,Posey County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25569,12721,12848,3042,3147,2865,2962,2996,3936,3602,1912,1107,1804398,38.02,-87.86,1086,77.885714,-22,47,-15,,,9.81,,31.78,8.24,,69.83,,28.25,7.45,7.876543,5.216049,12.333333,0.6985,,4.401235,78.760703
US_IN_18129,2020-03-18,ChIJybTWkt6zcYgRHjMrgEFGF4Y,Q512937,geoId/18129,US,United States of America,IN,Indiana,18129,Posey County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25569,12721,12848,3042,3147,2865,2962,2996,3936,3602,1912,1107,1804398,38.02,-87.86,1086,77.885714,-28,21,-19,,,12.06,,30.89,8.66,6.03,63.67,,44.08,,8.907407,3.932099,15.808642,8.382,,7.481481,90.8316
US_IN_18129,2020-03-19,ChIJybTWkt6zcYgRHjMrgEFGF4Y,Q512937,geoId/18129,US,United States of America,IN,Indiana,18129,Posey County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25569,12721,12848,3042,3147,2865,2962,2996,3936,3602,1912,1107,1804398,38.02,-87.86,1086,77.885714,-24,45,-23,,5.86,12.81,5.49,35.52,,5.86,66.27,,28.19,7.69,16.024691,12.425926,20.993827,25.49525,,15.345679,95.786963
US_IN_18129,2020-03-20,ChIJybTWkt6zcYgRHjMrgEFGF4Y,Q512937,geoId/18129,US,United States of America,IN,Indiana,18129,Posey County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25569,12721,12848,3042,3147,2865,2962,2996,3936,3602,1912,1107,1804398,38.02,-87.86,1086,77.885714,-20,46,-22,,,12.06,5.84,27.63,8.95,,56.82,,30.75,5.84,16.580247,6.981481,20.932099,21.87575,,14.111111,85.476744
US_IN_18129,2020-03-21,ChIJybTWkt6zcYgRHjMrgEFGF4Y,Q512937,geoId/18129,US,United States of America,IN,Indiana,18129,Posey County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25569,12721,12848,3042,3147,2865,2962,2996,3936,3602,1912,1107,1804398,38.02,-87.86,1086,77.885714,-32,34,-15,,9.63,12.14,,26.38,,,58.63,6.28,29.31,6.28,3.950617,1.055556,6.993827,3.640667,,-0.765432,71.41591
US_IN_18129,2020-03-22,ChIJybTWkt6zcYgRHjMrgEFGF4Y,Q512937,geoId/18129,US,United States of America,IN,Indiana,18129,Posey County,US,USA,2,1,,1,,,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,1,,1,0,25569,12721,12848,3042,3147,2865,2962,2996,3936,3602,1912,1107,1804398,38.02,-87.86,1086,77.885714,-35,,-22,,7.71,12.57,,34.48,,,57.6,,37.73,,2.765432,0.030864,7.037037,0.145143,,-1.092593,75.861644
US_IN_18129,2020-03-23,ChIJybTWkt6zcYgRHjMrgEFGF4Y,Q512937,geoId/18129,US,United States of America,IN,Indiana,18129,Posey County,US,USA,2,1,,2,,,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,,1,1,1,25569,12721,12848,3042,3147,2865,2962,2996,3936,3602,1912,1107,1804398,38.02,-87.86,1086,77.885714,-15,26,-31,,,11.75,7.05,25.06,8.62,,47.78,5.87,32.11,5.87,7.339506,3.839506,10.41358,0.0,,3.777778,78.236984
US_IN_18129,2020-03-24,ChIJybTWkt6zcYgRHjMrgEFGF4Y,Q512937,geoId/18129,US,United States of America,IN,Indiana,18129,Posey County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25569,12721,12848,3042,3147,2865,2962,2996,3936,3602,1912,1107,1804398,38.02,-87.86,1086,77.885714,-33,19,-36,,6.74,9.12,6.74,30.13,,,44.41,,33.31,6.34,6.407407,3.567901,10.388889,4.28625,,4.58642,88.239448
US_IN_18129,2020-03-25,ChIJybTWkt6zcYgRHjMrgEFGF4Y,Q512937,geoId/18129,US,United States of America,IN,Indiana,18129,Posey County,US,USA,2,1,,3,,,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,1,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,1,,2,1,25569,12721,12848,3042,3147,2865,2962,2996,3936,3602,1912,1107,1804398,38.02,-87.86,1086,77.885714,-36,-3,-37,,7.98,12.55,,27.37,6.46,9.88,51.71,,30.8,,8.148148,3.382716,16.487654,1.42875,,6.098765,87.070849
US_IN_18129,2020-03-26,ChIJybTWkt6zcYgRHjMrgEFGF4Y,Q512937,geoId/18129,US,United States of America,IN,Indiana,18129,Posey County,US,USA,2,1,,4,0,,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,2,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,1,,3,1,25569,12721,12848,3042,3147,2865,2962,2996,3936,3602,1912,1107,1804398,38.02,-87.86,1086,77.885714,-29,-3,-40,,6.85,13.7,6.85,26.99,,6.04,41.5,9.27,33.04,6.85,14.512346,6.549383,25.617284,0.53975,,10.506173,77.127133
US_IN_18129,2020-03-27,ChIJybTWkt6zcYgRHjMrgEFGF4Y,Q512937,geoId/18129,US,United States of America,IN,Indiana,18129,Posey County,US,USA,2,0,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25569,12721,12848,3042,3147,2865,2962,2996,3936,3602,1912,1107,1804398,38.02,-87.86,1086,77.885714,-33,7,-40,,5.73,10.7,,22.92,,7.26,32.85,,28.27,,19.240741,12.277778,24.993827,0.381,,15.524691,79.201203
