location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_parks,mobility_transit_stations,mobility_workplaces,mobility_residential,search_trends_acne,search_trends_allergy,search_trends_anxiety,search_trends_common_cold,search_trends_diabetes,search_trends_infection,search_trends_itch,search_trends_pain,search_trends_skin_rash,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,dew_point,relative_humidity
US_UT_49041,2022-03-27,ChIJmd4aOhQOS4cR624msJmOB6Q,Q484222,geoId/49041,US,United States of America,UT,Utah,49041,Sevier County,US,USA,2,0,0,5427,30,0,9462,21292,10804,10488,3288,3577,2357,2744,2362,2353,2279,1541,791,1744368,38.75,-111.8,4968,78.96,,,,31,-14,,,8.26,6.0,7.88,9.01,13.88,,30.39,,14.888889,4.294444,24.35,0.0,-7.345679,21.828107
US_UT_49041,2022-03-28,ChIJmd4aOhQOS4cR624msJmOB6Q,Q484222,geoId/49041,US,United States of America,UT,Utah,49041,Sevier County,US,USA,2,1,0,5428,30,0,9462,21292,10804,10488,3288,3577,2357,2744,2362,2353,2279,1541,791,1744368,38.75,-111.8,4968,78.96,18,,,14,13,1,,5.92,8.89,7.7,4.74,17.77,5.04,35.55,4.15,13.611111,5.883333,22.427778,0.0,-8.185185,22.791057
US_UT_49041,2022-03-29,ChIJmd4aOhQOS4cR624msJmOB6Q,Q484222,geoId/49041,US,United States of America,UT,Utah,49041,Sevier County,US,USA,2,0,0,5428,30,2,9464,21292,10804,10488,3288,3577,2357,2744,2362,2353,2279,1541,791,1744368,38.75,-111.8,4968,78.96,,,,12,9,4,5.32,9.7,9.7,8.45,6.26,18.45,,25.65,5.63,8.383333,2.488889,16.683333,1.1684,1.419753,62.93398
US_UT_49041,2022-03-30,ChIJmd4aOhQOS4cR624msJmOB6Q,Q484222,geoId/49041,US,United States of America,UT,Utah,49041,Sevier County,US,USA,2,2,0,5430,30,0,9464,21292,10804,10488,3288,3577,2357,2744,2362,2353,2279,1541,791,1744368,38.75,-111.8,4968,78.96,17,,,5,10,1,6.58,9.4,9.09,5.64,5.33,17.24,,34.79,4.7,8.361111,2.916667,15.222222,2.116667,0.401235,57.988568
US_UT_49041,2022-03-31,ChIJmd4aOhQOS4cR624msJmOB6Q,Q484222,geoId/49041,US,United States of America,UT,Utah,49041,Sevier County,US,USA,2,0,0,5430,30,0,9464,21292,10804,10488,3288,3577,2357,2744,2362,2353,2279,1541,791,1744368,38.75,-111.8,4968,78.96,26,,,,11,2,4.67,,5.61,9.66,4.67,15.27,4.67,26.18,,8.333333,2.533333,15.033333,0.028222,-1.123457,52.020682
US_UT_49041,2022-04-01,ChIJmd4aOhQOS4cR624msJmOB6Q,Q484222,geoId/49041,US,United States of America,UT,Utah,49041,Sevier County,US,USA,2,0,0,5430,30,17,9481,21292,10804,10488,3288,3577,2357,2744,2362,2353,2279,1541,791,1744368,38.75,-111.8,4968,78.96,21,,,16,7,1,,,,8.88,5.92,16.64,7.03,36.25,,6.755556,-1.072222,15.483333,0.4826,-3.45679,49.518053
US_UT_49041,2022-04-02,ChIJmd4aOhQOS4cR624msJmOB6Q,Q484222,geoId/49041,US,United States of America,UT,Utah,49041,Sevier County,US,USA,2,0,0,5430,30,0,9481,21292,10804,10488,3288,3577,2357,2744,2362,2353,2279,1541,791,1744368,38.75,-111.8,4968,78.96,27,,,11,8,,,8.02,,8.02,,17.19,,25.59,,9.4,-1.272222,20.033333,0.0,-5.092593,36.543942
US_UT_49041,2022-04-03,ChIJmd4aOhQOS4cR624msJmOB6Q,Q484222,geoId/49041,US,United States of America,UT,Utah,49041,Sevier County,US,USA,2,0,0,5430,30,1,9482,21292,10804,10488,3288,3577,2357,2744,2362,2353,2279,1541,791,1744368,38.75,-111.8,4968,78.96,,,,13,-18,,,12.39,,11.66,8.75,21.14,8.38,37.17,6.92,11.572222,2.6,19.538889,0.0,-5.604938,30.80319
US_UT_49041,2022-04-04,ChIJmd4aOhQOS4cR624msJmOB6Q,Q484222,geoId/49041,US,United States of America,UT,Utah,49041,Sevier County,US,USA,2,0,0,5430,30,0,9482,21292,10804,10488,3288,3577,2357,2744,2362,2353,2279,1541,791,1744368,38.75,-111.8,4968,78.96,26,,,8,16,0,5.4,9.11,8.1,8.1,,18.23,,34.09,,9.327778,-0.311111,19.755556,0.0254,-6.41358,34.216194
US_UT_49041,2022-04-05,ChIJmd4aOhQOS4cR624msJmOB6Q,Q484222,geoId/49041,US,United States of America,UT,Utah,49041,Sevier County,US,USA,2,0,0,5430,30,0,9482,21292,10804,10488,3288,3577,2357,2744,2362,2353,2279,1541,791,1744368,38.75,-111.8,4968,78.96,,,,1,12,2,6.21,6.55,7.59,,8.97,16.21,,32.07,,12.222222,5.027778,18.427778,0.0,-3.950617,33.432236
US_UT_49041,2022-04-06,ChIJmd4aOhQOS4cR624msJmOB6Q,Q484222,geoId/49041,US,United States of America,UT,Utah,49041,Sevier County,US,USA,2,0,0,5430,30,0,9482,21292,10804,10488,3288,3577,2357,2744,2362,2353,2279,1541,791,1744368,38.75,-111.8,4968,78.96,27,,,20,13,0,5.67,12.76,,9.57,7.09,20.9,,32.24,6.02,4.566667,-2.638889,13.944444,0.0,-11.17284,31.579951
US_UT_49041,2022-04-07,ChIJmd4aOhQOS4cR624msJmOB6Q,Q484222,geoId/49041,US,United States of America,UT,Utah,49041,Sevier County,US,USA,2,0,1,5430,31,7,9489,21292,10804,10488,3288,3577,2357,2744,2362,2353,2279,1541,791,1744368,38.75,-111.8,4968,78.96,36,,,,14,0,,9.04,6.25,8.69,7.3,19.81,6.6,29.54,5.21,6.088889,-4.022222,17.094444,0.0,-13.734568,23.752561
US_UT_49041,2022-04-08,ChIJmd4aOhQOS4cR624msJmOB6Q,Q484222,geoId/49041,US,United States of America,UT,Utah,49041,Sevier County,US,USA,2,0,0,5430,31,0,9489,21292,10804,10488,3288,3577,2357,2744,2362,2353,2279,1541,791,1744368,38.75,-111.8,4968,78.96,16,,,27,8,1,,11.34,6.53,,7.9,15.46,6.53,30.24,,9.816667,-2.211111,22.261111,0.0,-9.969136,24.639155
US_UT_49041,2022-04-09,ChIJmd4aOhQOS4cR624msJmOB6Q,Q484222,geoId/49041,US,United States of America,UT,Utah,49041,Sevier County,US,USA,2,0,0,5430,31,0,9489,21292,10804,10488,3288,3577,2357,2744,2362,2353,2279,1541,791,1744368,38.75,-111.8,4968,78.96,19,,,26,3,,,11.3,6.05,,6.46,16.55,,28.25,6.05,13.333333,5.272222,22.772222,0.0,-7.462963,23.872516
US_UT_49041,2022-04-10,ChIJmd4aOhQOS4cR624msJmOB6Q,Q484222,geoId/49041,US,United States of America,UT,Utah,49041,Sevier County,US,USA,2,0,0,5430,31,0,9489,21292,10804,10488,3288,3577,2357,2744,2362,2353,2279,1541,791,1744368,38.75,-111.8,4968,78.96,,,,13,-15,,,8.98,,7.8,,20.68,,31.61,7.02,6.133333,-1.977778,18.2,0.0,-13.802469,23.095591
US_UT_49041,2022-04-11,ChIJmd4aOhQOS4cR624msJmOB6Q,Q484222,geoId/49041,US,United States of America,UT,Utah,49041,Sevier County,US,USA,2,0,0,5430,31,0,9489,21292,10804,10488,3288,3577,2357,2744,2362,2353,2279,1541,791,1744368,38.75,-111.8,4968,78.96,18,,,9,-3,1,11.71,12.44,5.49,13.17,8.05,21.95,,28.54,,7.044444,-3.344444,18.955556,0.0,-14.117284,21.283572
US_UT_49041,2022-04-12,ChIJmd4aOhQOS4cR624msJmOB6Q,Q484222,geoId/49041,US,United States of America,UT,Utah,49041,Sevier County,US,USA,2,0,0,5430,31,0,9489,21292,10804,10488,3288,3577,2357,2744,2362,2353,2279,1541,791,1744368,38.75,-111.8,4968,78.96,,,,1,-2,5,,8.73,6.18,9.82,9.45,10.91,6.54,33.81,5.82,2.338889,-5.183333,17.018519,1.439333,-8.141975,48.581213
US_UT_49041,2022-04-13,ChIJmd4aOhQOS4cR624msJmOB6Q,Q484222,geoId/49041,US,United States of America,UT,Utah,49041,Sevier County,US,USA,2,0,0,5430,31,0,9489,21292,10804,10488,3288,3577,2357,2744,2362,2353,2279,1541,791,1744368,38.75,-111.8,4968,78.96,22,,,4,-5,3,,9.52,6.09,10.28,8.38,14.47,10.28,33.14,,-0.066667,-7.022222,8.25,0.5842,-10.635802,46.280553
US_UT_49041,2022-04-14,ChIJmd4aOhQOS4cR624msJmOB6Q,Q484222,geoId/49041,US,United States of America,UT,Utah,49041,Sevier County,US,USA,2,8,-1,5438,30,0,9489,21292,10804,10488,3288,3577,2357,2744,2362,2353,2279,1541,791,1744368,38.75,-111.8,4968,78.96,26,,,,-5,3,,11.41,10.63,13.38,6.69,16.92,7.48,37.78,,5.166667,-4.872222,15.561111,0.0,-12.728395,26.644152
US_UT_49041,2022-04-15,ChIJmd4aOhQOS4cR624msJmOB6Q,Q484222,geoId/49041,US,United States of America,UT,Utah,49041,Sevier County,US,USA,2,0,0,5438,30,0,9489,21292,10804,10488,3288,3577,2357,2744,2362,2353,2279,1541,791,1744368,38.75,-111.8,4968,78.96,11,,,13,-15,,7.08,8.65,7.47,6.69,5.9,13.77,,25.57,,10.861111,0.438889,18.394444,0.028222,-7.203704,29.0078
US_UT_49041,2022-04-16,ChIJmd4aOhQOS4cR624msJmOB6Q,Q484222,geoId/49041,US,United States of America,UT,Utah,49041,Sevier County,US,USA,2,0,0,5438,30,10,9499,21292,10804,10488,3288,3577,2357,2744,2362,2353,2279,1541,791,1744368,38.75,-111.8,4968,78.96,6,,,4,-4,,,9.15,8.32,12.06,,14.97,7.07,30.36,,10.944444,2.605556,18.866667,0.0,-4.512346,35.751677
US_UT_49041,2022-04-17,ChIJmd4aOhQOS4cR624msJmOB6Q,Q484222,geoId/49041,US,United States of America,UT,Utah,49041,Sevier County,US,USA,2,0,0,5438,30,0,9499,21292,10804,10488,3288,3577,2357,2744,2362,2353,2279,1541,791,1744368,38.75,-111.8,4968,78.96,,,,2,-20,,,9.14,7.06,8.31,8.72,12.88,,32.82,,10.344444,1.144444,20.627778,0.0254,-2.716049,41.065387
US_UT_49041,2022-04-18,ChIJmd4aOhQOS4cR624msJmOB6Q,Q484222,geoId/49041,US,United States of America,UT,Utah,49041,Sevier County,US,USA,2,0,0,5438,30,0,9499,21292,10804,10488,3288,3577,2357,2744,2362,2353,2279,1541,791,1744368,38.75,-111.8,4968,78.96,23,,,-2,10,-1,,9.05,6.46,8.72,5.49,15.19,5.82,28.75,5.49,12.205556,0.566667,24.266667,0.0,-7.222222,26.244176
US_UT_49041,2022-04-19,ChIJmd4aOhQOS4cR624msJmOB6Q,Q484222,geoId/49041,US,United States of America,UT,Utah,49041,Sevier County,US,USA,2,0,0,5438,30,0,9499,21292,10804,10488,3288,3577,2357,2744,2362,2353,2279,1541,791,1744368,38.75,-111.8,4968,78.96,,,,9,13,2,6.47,11.01,9.06,7.77,6.47,16.84,,33.67,5.5,16.188889,6.844444,24.011111,0.0,-10.388889,15.775417
US_UT_49041,2022-04-20,ChIJmd4aOhQOS4cR624msJmOB6Q,Q484222,geoId/49041,US,United States of America,UT,Utah,49041,Sevier County,US,USA,2,0,0,5438,30,0,9499,21292,10804,10488,3288,3577,2357,2744,2362,2353,2279,1541,791,1744368,38.75,-111.8,4968,78.96,30,,,4,10,0,,9.26,8.93,6.95,5.29,17.86,5.29,28.44,5.62,11.077778,0.422222,22.105556,0.1524,-4.148148,36.022945
US_UT_49041,2022-04-21,ChIJmd4aOhQOS4cR624msJmOB6Q,Q484222,geoId/49041,US,United States of America,UT,Utah,49041,Sevier County,US,USA,2,1,0,5439,30,7,9506,21292,10804,10488,3288,3577,2357,2744,2362,2353,2279,1541,791,1744368,38.75,-111.8,4968,78.96,34,,,,14,1,4.8,7.04,6.4,8.64,7.36,16.0,,31.99,,15.594444,7.061111,23.477778,0.0,-5.055556,24.595946
US_UT_49041,2022-04-22,ChIJmd4aOhQOS4cR624msJmOB6Q,Q484222,geoId/49041,US,United States of America,UT,Utah,49041,Sevier County,US,USA,2,0,0,5439,30,0,9506,21292,10804,10488,3288,3577,2357,2744,2362,2353,2279,1541,791,1744368,38.75,-111.8,4968,78.96,15,,,19,10,2,8.15,11.41,6.52,8.8,4.57,12.72,,31.3,4.89,11.838889,3.566667,22.638889,0.282222,-2.987654,36.992783
US_UT_49041,2022-04-23,ChIJmd4aOhQOS4cR624msJmOB6Q,Q484222,geoId/49041,US,United States of America,UT,Utah,49041,Sevier County,US,USA,2,0,0,5439,30,0,9506,21292,10804,10488,3288,3577,2357,2744,2362,2353,2279,1541,791,1744368,38.75,-111.8,4968,78.96,17,,,-6,1,,,6.04,7.24,8.45,8.85,15.29,,32.2,,5.633333,0.246914,13.567901,2.032,-2.216049,57.920801
US_UT_49041,2022-04-24,ChIJmd4aOhQOS4cR624msJmOB6Q,Q484222,geoId/49041,US,United States of America,UT,Utah,49041,Sevier County,US,USA,2,0,0,5439,30,0,9506,21292,10804,10488,3288,3577,2357,2744,2362,2353,2279,1541,791,1744368,38.75,-111.8,4968,78.96,,,,2,-14,,,10.98,,8.33,,17.41,,39.37,9.46,5.561728,-2.222222,12.987654,0.0,-6.305556,42.258962
US_UT_49041,2022-04-25,ChIJmd4aOhQOS4cR624msJmOB6Q,Q484222,geoId/49041,US,United States of America,UT,Utah,49041,Sevier County,US,USA,2,0,0,5439,30,0,9506,21292,10804,10488,3288,3577,2357,2744,2362,2353,2279,1541,791,1744368,38.75,-111.8,4968,78.96,29,,,6,16,-1,4.58,5.89,7.53,6.88,13.1,16.37,,37.0,5.57,7.203704,-2.796296,16.969136,0.0,-7.354167,34.921527
US_UT_49041,2022-04-26,ChIJmd4aOhQOS4cR624msJmOB6Q,Q484222,geoId/49041,US,United States of America,UT,Utah,49041,Sevier County,US,USA,2,0,0,5439,30,0,9506,21292,10804,10488,3288,3577,2357,2744,2362,2353,2279,1541,791,1744368,38.75,-111.8,4968,78.96,,,,12,11,1,4.63,7.28,9.6,7.28,6.95,16.89,,32.45,4.97,11.08642,-0.537037,23.17284,0.0,-9.229167,23.26089
US_UT_49041,2022-04-27,ChIJmd4aOhQOS4cR624msJmOB6Q,Q484222,geoId/49041,US,United States of America,UT,Utah,49041,Sevier County,US,USA,2,0,0,5439,30,1,9507,21292,10804,10488,3288,3577,2357,2744,2362,2353,2279,1541,791,1744368,38.75,-111.8,4968,78.96,27,,,22,12,0,5.04,8.19,9.14,8.19,5.67,15.76,5.99,28.68,4.41,15.283951,3.450617,24.123457,0.0,-8.159722,19.84649
US_UT_49041,2022-04-28,ChIJmd4aOhQOS4cR624msJmOB6Q,Q484222,geoId/49041,US,United States of America,UT,Utah,49041,Sevier County,US,USA,2,0,0,5439,30,0,9507,21292,10804,10488,3288,3577,2357,2744,2362,2353,2279,1541,791,1744368,38.75,-111.8,4968,78.96,36,,,,15,1,,9.14,9.14,7.57,10.09,14.19,,30.58,4.41,15.290123,5.123457,23.216049,0.0,-6.590278,22.312199
US_UT_49041,2022-04-29,ChIJmd4aOhQOS4cR624msJmOB6Q,Q484222,geoId/49041,US,United States of America,UT,Utah,49041,Sevier County,US,USA,2,0,0,5439,30,11,9518,21292,10804,10488,3288,3577,2357,2744,2362,2353,2279,1541,791,1744368,38.75,-111.8,4968,78.96,22,,,18,11,2,5.99,9.32,,7.65,,15.64,6.99,22.62,,11.222222,3.123457,21.617284,0.0,-9.701389,22.659152
US_UT_49041,2022-04-30,ChIJmd4aOhQOS4cR624msJmOB6Q,Q484222,geoId/49041,US,United States of America,UT,Utah,49041,Sevier County,US,USA,2,0,0,5439,30,0,9518,21292,10804,10488,3288,3577,2357,2744,2362,2353,2279,1541,791,1744368,38.75,-111.8,4968,78.96,24,,,13,0,,,6.86,11.3,6.05,,12.91,8.07,24.62,,9.127778,-1.422222,20.116667,0.0,-8.864198,27.481322
US_UT_49041,2022-05-01,ChIJmd4aOhQOS4cR624msJmOB6Q,Q484222,geoId/49041,US,United States of America,UT,Utah,49041,Sevier County,US,USA,2,0,0,5439,30,0,9518,21292,10804,10488,3288,3577,2357,2744,2362,2353,2279,1541,791,1744368,38.75,-111.8,4968,78.96,,,,22,-19,,,8.94,8.22,,6.08,10.37,,27.52,5.36,11.45,2.238889,20.377778,0.197556,-4.530864,34.477151
US_UT_49041,2022-05-02,ChIJmd4aOhQOS4cR624msJmOB6Q,Q484222,geoId/49041,US,United States of America,UT,Utah,49041,Sevier County,US,USA,2,4,0,5443,30,0,9518,21292,10804,10488,3288,3577,2357,2744,2362,2353,2279,1541,791,1744368,38.75,-111.8,4968,78.96,29,,,-22,12,-1,,8.0,7.04,7.68,9.6,26.23,6.4,29.42,9.6,10.522222,2.611111,22.5,0.254,0.395062,50.536503
US_UT_49041,2022-05-03,ChIJmd4aOhQOS4cR624msJmOB6Q,Q484222,geoId/49041,US,United States of America,UT,Utah,49041,Sevier County,US,USA,2,1,0,5444,30,0,9518,21292,10804,10488,3288,3577,2357,2744,2362,2353,2279,1541,791,1744368,38.75,-111.8,4968,78.96,,,,12,11,2,,8.44,7.5,,9.07,20.63,,30.64,,11.05,2.966667,22.238889,0.282222,-5.055556,34.002357
US_UT_49041,2022-05-04,ChIJmd4aOhQOS4cR624msJmOB6Q,Q484222,geoId/49041,US,United States of America,UT,Utah,49041,Sevier County,US,USA,2,0,0,5444,30,0,9518,21292,10804,10488,3288,3577,2357,2744,2362,2353,2279,1541,791,1744368,38.75,-111.8,4968,78.96,33,,,14,9,1,,,5.74,5.74,7.34,10.85,,32.22,7.34,7.277778,1.188889,16.111111,0.169333,-1.753086,53.915636
US_UT_49041,2022-05-05,ChIJmd4aOhQOS4cR624msJmOB6Q,Q484222,geoId/49041,US,United States of America,UT,Utah,49041,Sevier County,US,USA,2,0,0,5444,30,0,9518,21292,10804,10488,3288,3577,2357,2744,2362,2353,2279,1541,791,1744368,38.75,-111.8,4968,78.96,53,,,,11,0,,10.76,5.38,9.08,8.4,19.5,5.04,26.9,5.71,11.3,1.172222,23.777778,0.1524,-1.351852,41.795608
US_UT_49041,2022-05-06,ChIJmd4aOhQOS4cR624msJmOB6Q,Q484222,geoId/49041,US,United States of America,UT,Utah,49041,Sevier County,US,USA,2,0,0,5444,30,3,9521,21292,10804,10488,3288,3577,2357,2744,2362,2353,2279,1541,791,1744368,38.75,-111.8,4968,78.96,22,,,20,5,-1,,9.59,,6.27,5.53,14.75,7.01,30.6,5.9,18.694444,10.177778,28.133333,0.0,-4.820988,20.562106
US_UT_49041,2022-05-07,ChIJmd4aOhQOS4cR624msJmOB6Q,Q484222,geoId/49041,US,United States of America,UT,Utah,49041,Sevier County,US,USA,2,0,0,5444,30,0,9521,21292,10804,10488,3288,3577,2357,2744,2362,2353,2279,1541,791,1744368,38.75,-111.8,4968,78.96,29,,,14,-1,,7.71,7.31,,7.71,12.58,13.4,6.5,29.23,6.09,20.238889,12.872222,27.722222,0.0,-4.049383,20.060843
US_UT_49041,2022-05-08,ChIJmd4aOhQOS4cR624msJmOB6Q,Q484222,geoId/49041,US,United States of America,UT,Utah,49041,Sevier County,US,USA,2,0,0,5444,30,0,9521,21292,10804,10488,3288,3577,2357,2744,2362,2353,2279,1541,791,1744368,38.75,-111.8,4968,78.96,,,,19,-16,,8.68,10.66,9.47,,,14.21,,24.07,7.1,14.7,4.411111,23.772222,0.0,-6.006173,24.637213
US_UT_49041,2022-05-09,ChIJmd4aOhQOS4cR624msJmOB6Q,Q484222,geoId/49041,US,United States of America,UT,Utah,49041,Sevier County,US,USA,2,2,0,5446,30,0,9521,21292,10804,10488,3288,3577,2357,2744,2362,2353,2279,1541,791,1744368,38.75,-111.8,4968,78.96,35,,,22,8,-1,,5.91,11.12,5.56,5.21,15.63,6.6,32.31,,8.766667,1.272222,19.55,0.620889,-6.425926,36.732107
US_UT_49041,2022-05-10,ChIJmd4aOhQOS4cR624msJmOB6Q,Q484222,geoId/49041,US,United States of America,UT,Utah,49041,Sevier County,US,USA,2,0,0,5446,30,14,9535,21292,10804,10488,3288,3577,2357,2744,2362,2353,2279,1541,791,1744368,38.75,-111.8,4968,78.96,,,,17,10,0,,7.11,10.3,11.73,6.75,15.99,7.11,36.6,7.46,10.3,1.177778,19.055556,0.0,-10.290123,23.672137
US_UT_49041,2022-05-11,ChIJmd4aOhQOS4cR624msJmOB6Q,Q484222,geoId/49041,US,United States of America,UT,Utah,49041,Sevier County,US,USA,2,1,0,5447,30,0,9535,21292,10804,10488,3288,3577,2357,2744,2362,2353,2279,1541,791,1744368,38.75,-111.8,4968,78.96,30,,,23,12,0,5.64,13.05,7.41,7.41,7.76,23.63,,33.86,6.7,11.3,0.144444,20.7,0.0,-11.333333,20.697476
US_UT_49041,2022-05-12,ChIJmd4aOhQOS4cR624msJmOB6Q,Q484222,geoId/49041,US,United States of America,UT,Utah,49041,Sevier County,US,USA,2,1,0,5448,30,2,9537,21292,10804,10488,3288,3577,2357,2744,2362,2353,2279,1541,791,1744368,38.75,-111.8,4968,78.96,37,,,,12,1,7.03,9.49,6.33,,7.74,16.17,7.38,34.1,5.27,9.394444,0.544444,19.955556,0.479778,-6.271605,33.91498
US_UT_49041,2022-05-13,ChIJmd4aOhQOS4cR624msJmOB6Q,Q484222,geoId/49041,US,United States of America,UT,Utah,49041,Sevier County,US,USA,2,0,0,5448,30,0,9537,21292,10804,10488,3288,3577,2357,2744,2362,2353,2279,1541,791,1744368,38.75,-111.8,4968,78.96,24,,,21,4,2,,7.67,7.31,9.14,6.21,12.06,,31.43,,11.533333,1.038889,22.588889,0.0508,-7.067901,27.549278
US_UT_49041,2022-05-14,ChIJmd4aOhQOS4cR624msJmOB6Q,Q484222,geoId/49041,US,United States of America,UT,Utah,49041,Sevier County,US,USA,2,,,,,0,9537,21292,10804,10488,3288,3577,2357,2744,2362,2353,2279,1541,791,1744368,38.75,-111.8,4968,78.96,18,,,24,11,,,10.87,,6.44,,13.68,7.24,28.57,6.84,16.105556,3.65,27.638889,0.0,-6.925926,20.78465
US_UT_49041,2022-05-15,ChIJmd4aOhQOS4cR624msJmOB6Q,Q484222,geoId/49041,US,United States of America,UT,Utah,49041,Sevier County,US,USA,2,,,,,0,9537,21292,10804,10488,3288,3577,2357,2744,2362,2353,2279,1541,791,1744368,38.75,-111.8,4968,78.96,,,,16,-4,,,7.11,,11.97,6.73,16.83,5.61,29.17,7.48,18.983333,6.422222,29.922222,0.0,-3.481481,22.525843
US_UT_49041,2022-05-16,ChIJmd4aOhQOS4cR624msJmOB6Q,Q484222,geoId/49041,US,United States of America,UT,Utah,49041,Sevier County,US,USA,2,,,,,0,9537,21292,10804,10488,3288,3577,2357,2744,2362,2353,2279,1541,791,1744368,38.75,-111.8,4968,78.96,38,,,19,11,-2,,10.89,5.79,7.15,6.81,17.36,,31.99,7.49,21.388889,9.555556,30.627778,0.0,-6.240741,16.095675
US_UT_49041,2022-05-17,ChIJmd4aOhQOS4cR624msJmOB6Q,Q484222,geoId/49041,US,United States of America,UT,Utah,49041,Sevier County,US,USA,2,,,,,0,9537,21292,10804,10488,3288,3577,2357,2744,2362,2353,2279,1541,791,1744368,38.75,-111.8,4968,78.96,,,,15,9,-1,8.27,7.93,,6.55,10.0,12.06,,36.19,,20.222222,9.827778,29.75,0.0,-2.216049,23.360694
US_UT_49041,2022-05-18,ChIJmd4aOhQOS4cR624msJmOB6Q,Q484222,geoId/49041,US,United States of America,UT,Utah,49041,Sevier County,US,USA,2,,,,,6,9543,21292,10804,10488,3288,3577,2357,2744,2362,2353,2279,1541,791,1744368,38.75,-111.8,4968,78.96,33,,,24,10,-1,,6.78,8.56,,7.14,14.63,,32.11,,18.35,7.677778,28.272222,0.0,0.95679,32.098579
US_UT_49041,2022-05-19,ChIJmd4aOhQOS4cR624msJmOB6Q,Q484222,geoId/49041,US,United States of America,UT,Utah,49041,Sevier County,US,USA,2,,,,,3,9546,21292,10804,10488,3288,3577,2357,2744,2362,2353,2279,1541,791,1744368,38.75,-111.8,4968,78.96,40,,,,9,2,,7.22,,5.5,6.87,13.75,5.16,29.21,,20.205556,9.355556,28.911111,0.0,-2.62963,22.288538
US_UT_49041,2022-05-20,ChIJmd4aOhQOS4cR624msJmOB6Q,Q484222,geoId/49041,US,United States of America,UT,Utah,49041,Sevier County,US,USA,2,,,,,0,9546,21292,10804,10488,3288,3577,2357,2744,2362,2353,2279,1541,791,1744368,38.75,-111.8,4968,78.96,24,,,19,5,1,,6.07,5.72,5.36,7.5,17.15,5.72,36.08,6.07,11.816667,3.366667,24.076389,0.0,-8.222222,24.813565
US_UT_49041,2022-05-21,ChIJmd4aOhQOS4cR624msJmOB6Q,Q484222,geoId/49041,US,United States of America,UT,Utah,49041,Sevier County,US,USA,2,,,,,0,9546,21292,10804,10488,3288,3577,2357,2744,2362,2353,2279,1541,791,1744368,38.75,-111.8,4968,78.96,19,,,10,-2,,6.64,6.22,7.88,7.05,,12.44,7.46,31.11,7.05,8.3,-0.072222,17.344444,0.0,-9.197531,28.069872
US_UT_49041,2022-05-22,ChIJmd4aOhQOS4cR624msJmOB6Q,Q484222,geoId/49041,US,United States of America,UT,Utah,49041,Sevier County,US,USA,2,,,,,0,9546,21292,10804,10488,3288,3577,2357,2744,2362,2353,2279,1541,791,1744368,38.75,-111.8,4968,78.96,,,,20,-10,,,9.28,,6.18,,18.16,7.73,40.2,,11.888889,0.672222,23.15,0.0,-11.296296,18.949762
US_UT_49041,2022-05-23,ChIJmd4aOhQOS4cR624msJmOB6Q,Q484222,geoId/49041,US,United States of America,UT,Utah,49041,Sevier County,US,USA,2,,,,,0,9546,21292,10804,10488,3288,3577,2357,2744,2362,2353,2279,1541,791,1744368,38.75,-111.8,4968,78.96,32,,,26,14,-1,7.43,5.66,,6.37,5.31,17.34,,27.25,5.66,12.933333,3.444444,22.816667,0.0,-7.246914,24.649655
US_UT_49041,2022-05-24,ChIJmd4aOhQOS4cR624msJmOB6Q,Q484222,geoId/49041,US,United States of America,UT,Utah,49041,Sevier County,US,USA,2,,,,,0,9546,21292,10804,10488,3288,3577,2357,2744,2362,2353,2279,1541,791,1744368,38.75,-111.8,4968,78.96,,,,27,10,-1,7.47,9.24,6.76,9.24,7.11,18.84,9.24,34.85,8.89,12.822222,1.705556,22.727778,0.0,-9.759259,20.175797
US_UT_49041,2022-05-25,ChIJmd4aOhQOS4cR624msJmOB6Q,Q484222,geoId/49041,US,United States of America,UT,Utah,49041,Sevier County,US,USA,2,,,,,0,9546,21292,10804,10488,3288,3577,2357,2744,2362,2353,2279,1541,791,1744368,38.75,-111.8,4968,78.96,40,,,24,6,-1,,5.83,7.66,12.39,6.56,13.12,,33.17,6.56,15.805556,4.077778,26.522222,0.0,-5.796296,22.433039
US_UT_49041,2022-05-26,ChIJmd4aOhQOS4cR624msJmOB6Q,Q484222,geoId/49041,US,United States of America,UT,Utah,49041,Sevier County,US,USA,2,,,,,0,9546,21292,10804,10488,3288,3577,2357,2744,2362,2353,2279,1541,791,1744368,38.75,-111.8,4968,78.96,95,,,,-1,0,,14.65,6.59,6.59,,21.24,6.96,30.76,6.59,20.094444,6.972222,31.655556,0.0,-3.197531,20.95171
