location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,new_confirmed_age_0,new_confirmed_age_1,new_confirmed_age_2,new_confirmed_age_3,new_confirmed_age_4,new_confirmed_age_5,new_confirmed_age_6,new_confirmed_age_7,new_confirmed_age_8,new_confirmed_age_9,cumulative_confirmed_age_0,cumulative_confirmed_age_1,cumulative_confirmed_age_2,cumulative_confirmed_age_3,cumulative_confirmed_age_4,cumulative_confirmed_age_5,cumulative_confirmed_age_6,cumulative_confirmed_age_7,cumulative_confirmed_age_8,cumulative_confirmed_age_9,age_bin_0,age_bin_1,age_bin_2,age_bin_3,age_bin_4,age_bin_5,age_bin_6,age_bin_7,age_bin_8,age_bin_9,new_confirmed_male,new_confirmed_female,cumulative_confirmed_male,cumulative_confirmed_female,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_workplaces,mobility_residential,search_trends_abdominal_pain,search_trends_acne,search_trends_allergy,search_trends_anxiety,search_trends_arthritis,search_trends_back_pain,search_trends_common_cold,search_trends_cough,search_trends_depression,search_trends_diabetes,search_trends_diarrhea,search_trends_fatigue,search_trends_fever,search_trends_headache,search_trends_hypertension,search_trends_infection,search_trends_inflammation,search_trends_itch,search_trends_migraine,search_trends_obesity,search_trends_pain,search_trends_skin_condition,search_trends_skin_rash,search_trends_swelling,search_trends_urinary_tract_infection,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,snowfall_mm,dew_point,relative_humidity
US_IN_18103,2021-09-25,ChIJ_YQ75pJwFIgRZaRGnODdLY8,Q304289,geoId/18103,US,United States of America,IN,Indiana,18103,Miami County,US,USA,2,10,0,5589,90,24,12795,0,0,0,1,0,1,1,3,2,2,18,52,230,445,179,837,879,844,837,648,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,6,4,2662,2919,35864,19268,16596,3960,4573,4575,4559,4823,4987,4278,2663,1446,1802228,40.77,-86.05,977,76.33,,7,-11,-3,4.71,4.97,12.03,5.75,4.45,7.33,10.46,5.49,,7.33,4.45,,3.92,4.19,5.49,21.97,,10.46,4.71,,29.3,3.92,6.54,3.66,4.97,16.58642,9.666667,22.197531,4.402667,,8.679012,59.612753
US_IN_18103,2021-09-26,ChIJ_YQ75pJwFIgRZaRGnODdLY8,Q304289,geoId/18103,US,United States of America,IN,Indiana,18103,Miami County,US,USA,2,13,0,5602,90,38,12833,0,1,1,1,0,2,1,2,3,2,18,53,231,446,179,839,880,846,840,650,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,6,7,2668,2926,35864,19268,16596,3960,4573,4575,4559,4823,4987,4278,2663,1446,1802228,40.77,-86.05,977,76.33,,10,-22,,3.77,4.03,9.06,6.54,4.03,,9.56,6.04,,7.55,,4.78,5.79,6.04,,20.89,5.03,3.77,5.79,,33.47,4.03,6.54,6.04,4.03,16.018519,9.407407,26.012346,0.564444,,6.487654,53.481271
US_IN_18103,2021-09-27,ChIJ_YQ75pJwFIgRZaRGnODdLY8,Q304289,geoId/18103,US,United States of America,IN,Indiana,18103,Miami County,US,USA,2,29,1,5631,91,12,12845,0,1,1,3,0,3,10,3,2,3,18,54,232,449,179,842,890,849,842,653,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,10,19,2678,2945,35864,19268,16596,3960,4573,4575,4559,4823,4987,4278,2663,1446,1802228,40.77,-86.05,977,76.33,,5,-8,1,5.64,5.21,12.15,7.81,3.25,5.21,11.72,5.86,3.69,5.64,3.47,3.69,3.91,4.77,7.38,23.87,3.69,9.33,5.42,6.08,35.37,,7.81,5.21,4.99,21.753086,14.580247,30.561728,0.0,,11.080247,50.746705
US_IN_18103,2021-09-28,ChIJ_YQ75pJwFIgRZaRGnODdLY8,Q304289,geoId/18103,US,United States of America,IN,Indiana,18103,Miami County,US,USA,2,29,1,5660,92,0,12845,0,1,6,2,1,4,2,4,5,3,18,55,238,451,180,846,892,853,847,656,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,14,15,2692,2960,35864,19268,16596,3960,4573,4575,4559,4823,4987,4278,2663,1446,1802228,40.77,-86.05,977,76.33,,8,-13,2,5.12,4.45,10.46,6.68,3.12,4.9,8.68,5.79,4.23,8.9,3.56,6.68,5.56,3.78,7.79,24.03,4.67,8.23,,4.45,36.5,,6.01,7.12,5.12,20.088889,14.022222,27.572222,0.0,,14.338889,69.673262
US_IN_18103,2021-09-29,ChIJ_YQ75pJwFIgRZaRGnODdLY8,Q304289,geoId/18103,US,United States of America,IN,Indiana,18103,Miami County,US,USA,2,26,0,5686,92,10,12855,0,3,3,0,0,2,5,6,2,2,18,58,241,451,180,848,897,859,849,658,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,11,15,2703,2975,35864,19268,16596,3960,4573,4575,4559,4823,4987,4278,2663,1446,1802228,40.77,-86.05,977,76.33,,9,-10,2,3.78,4.45,12.69,8.9,4.01,,7.57,4.45,4.23,5.79,,7.57,4.01,3.34,8.01,24.26,5.79,6.45,4.01,4.9,31.38,5.79,8.01,6.23,4.67,17.938889,10.083333,27.411111,0.0,,10.594444,62.242325
US_IN_18103,2021-09-30,ChIJ_YQ75pJwFIgRZaRGnODdLY8,Q304289,geoId/18103,US,United States of America,IN,Indiana,18103,Miami County,US,USA,2,18,0,5704,92,18,12873,0,0,1,0,0,1,4,2,3,4,18,58,242,451,180,849,901,861,852,662,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,11,7,2714,2982,35864,19268,16596,3960,4573,4575,4559,4823,4987,4278,2663,1446,1802228,40.77,-86.05,977,76.33,,18,-8,2,,4.82,11.18,8.11,5.04,3.73,10.08,4.6,3.51,5.26,3.07,3.73,4.6,,7.89,17.75,3.51,5.92,3.29,,28.05,3.94,6.79,6.36,,17.494444,10.161111,26.572222,0.0,,9.761111,60.657775
US_IN_18103,2021-10-01,ChIJ_YQ75pJwFIgRZaRGnODdLY8,Q304289,geoId/18103,US,United States of America,IN,Indiana,18103,Miami County,US,USA,2,28,0,5732,92,17,12890,0,3,2,3,2,3,2,6,5,1,18,61,244,454,182,852,903,867,857,663,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,10,18,2724,3000,35864,19268,16596,3960,4573,4575,4559,4823,4987,4278,2663,1446,1802228,40.77,-86.05,977,76.33,28,13,-15,-1,4.51,7.12,9.02,8.55,5.93,,9.73,5.93,,5.7,6.65,,3.56,,5.93,18.99,,6.88,6.65,5.7,29.68,4.04,6.65,7.12,,18.694444,11.377778,27.577778,0.0,,10.338889,58.818437
US_IN_18103,2021-10-02,ChIJ_YQ75pJwFIgRZaRGnODdLY8,Q304289,geoId/18103,US,United States of America,IN,Indiana,18103,Miami County,US,USA,2,14,0,5746,92,4,12894,0,0,0,1,0,2,1,3,5,0,18,61,244,455,182,854,904,870,862,663,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,4,10,2728,3010,35864,19268,16596,3960,4573,4575,4559,4823,4987,4278,2663,1446,1802228,40.77,-86.05,977,76.33,,14,-19,-1,4.32,7.11,7.36,7.87,5.33,,10.15,3.81,,8.38,4.82,3.55,4.06,,5.08,18.28,5.33,4.82,,4.57,29.96,,4.57,4.32,,17.938889,12.077778,24.905556,0.254,,13.455556,75.286473
US_IN_18103,2021-10-03,ChIJ_YQ75pJwFIgRZaRGnODdLY8,Q304289,geoId/18103,US,United States of America,IN,Indiana,18103,Miami County,US,USA,2,12,0,5758,92,23,12917,0,0,0,1,1,2,3,1,1,1,18,61,244,456,183,856,907,871,863,664,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,4,8,2732,3018,35864,19268,16596,3960,4573,4575,4559,4823,4987,4278,2663,1446,1802228,40.77,-86.05,977,76.33,,1,-18,,,6.71,9.34,7.9,4.07,,7.66,7.66,3.59,5.03,4.31,4.79,4.07,,5.51,20.12,5.99,7.9,,4.31,28.02,4.79,4.79,,,20.527778,16.061111,24.516667,4.1656,,18.827778,90.184692
US_IN_18103,2021-10-04,ChIJ_YQ75pJwFIgRZaRGnODdLY8,Q304289,geoId/18103,US,United States of America,IN,Indiana,18103,Miami County,US,USA,2,29,1,5787,93,38,12955,0,0,0,3,1,4,2,7,4,3,18,61,244,459,184,860,909,878,867,667,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,17,12,2749,3030,35864,19268,16596,3960,4573,4575,4559,4823,4987,4278,2663,1446,1802228,40.77,-86.05,977,76.33,,4,-16,4,5.35,3.95,13.02,6.98,5.58,3.95,6.98,7.44,5.35,8.37,3.72,4.65,,4.65,8.6,22.09,7.21,9.07,4.42,,34.18,,8.14,6.28,3.95,18.851852,16.475309,23.839506,8.043333,,16.881944,88.206048
US_IN_18103,2021-10-05,ChIJ_YQ75pJwFIgRZaRGnODdLY8,Q304289,geoId/18103,US,United States of America,IN,Indiana,18103,Miami County,US,USA,2,16,0,5803,93,7,12962,0,0,0,1,0,2,1,6,2,3,18,61,244,460,184,862,910,884,869,670,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,7,9,2756,3039,35864,19268,16596,3960,4573,4575,4559,4823,4987,4278,2663,1446,1802228,40.77,-86.05,977,76.33,,17,-17,3,5.21,3.97,8.19,7.2,5.46,5.71,10.42,8.69,,8.19,5.71,5.21,4.22,3.72,6.45,20.35,6.2,4.47,4.96,3.47,39.45,,8.19,5.71,5.21,19.277778,16.314815,24.296296,1.608667,,17.061728,87.173991
US_IN_18103,2021-10-06,ChIJ_YQ75pJwFIgRZaRGnODdLY8,Q304289,geoId/18103,US,United States of America,IN,Indiana,18103,Miami County,US,USA,2,13,1,5816,94,8,12970,0,0,1,1,1,0,3,4,0,1,18,61,245,461,185,862,913,888,869,671,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,4,9,2760,3048,35864,19268,16596,3960,4573,4575,4559,4823,4987,4278,2663,1446,1802228,40.77,-86.05,977,76.33,,9,-17,4,6.67,4.7,14.09,6.18,3.71,,10.38,4.7,,10.88,5.44,3.46,3.96,,7.42,22.75,8.9,8.41,3.46,,31.4,3.46,8.16,,4.45,19.234568,17.246914,22.987654,0.0,,16.784722,85.825214
US_IN_18103,2021-10-07,ChIJ_YQ75pJwFIgRZaRGnODdLY8,Q304289,geoId/18103,US,United States of America,IN,Indiana,18103,Miami County,US,USA,2,11,0,5827,94,10,12980,1,0,1,3,0,0,2,1,1,1,19,61,246,464,185,862,915,889,870,672,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,5,6,2765,3054,35864,19268,16596,3960,4573,4575,4559,4823,4987,4278,2663,1446,1802228,40.77,-86.05,977,76.33,,12,-14,3,,6.47,10.21,5.73,5.23,5.23,10.21,6.97,4.23,9.96,6.97,7.22,4.23,3.98,7.72,26.39,6.97,10.95,4.73,5.23,27.39,3.49,6.47,4.73,,20.5,17.691358,25.345679,3.767667,,17.395062,82.481189
US_IN_18103,2021-10-08,ChIJ_YQ75pJwFIgRZaRGnODdLY8,Q304289,geoId/18103,US,United States of America,IN,Indiana,18103,Miami County,US,USA,2,19,0,5846,94,37,13017,0,1,0,0,0,2,6,3,4,3,19,62,246,464,185,864,921,892,874,675,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,10,9,2775,3063,35864,19268,16596,3960,4573,4575,4559,4823,4987,4278,2663,1446,1802228,40.77,-86.05,977,76.33,16,5,-19,2,5.48,3.74,8.72,4.74,6.48,,7.23,4.74,,8.72,4.49,3.99,4.49,,4.98,21.68,7.97,7.97,3.99,4.98,30.4,5.23,9.22,5.23,4.24,19.5,16.061728,24.82716,1.342571,,16.808642,84.66877
US_IN_18103,2021-10-09,ChIJ_YQ75pJwFIgRZaRGnODdLY8,Q304289,geoId/18103,US,United States of America,IN,Indiana,18103,Miami County,US,USA,2,5,0,5851,94,24,13041,0,0,0,0,0,0,2,2,1,0,19,62,246,464,185,864,923,894,875,675,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,2,3,2777,3066,35864,19268,16596,3960,4573,4575,4559,4823,4987,4278,2663,1446,1802228,40.77,-86.05,977,76.33,,22,-10,-3,6.5,4.68,12.48,8.06,,,6.24,5.2,4.42,4.94,,3.9,,,7.54,21.59,,7.28,,4.42,31.21,4.16,7.8,,3.9,19.691358,13.975309,27.197531,0.28575,,15.388889,76.570564
US_IN_18103,2021-10-10,ChIJ_YQ75pJwFIgRZaRGnODdLY8,Q304289,geoId/18103,US,United States of America,IN,Indiana,18103,Miami County,US,USA,2,2,0,5853,94,0,13041,0,0,0,1,0,0,0,0,0,1,19,62,246,465,185,864,923,894,875,676,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,2,,2779,3066,35864,19268,16596,3960,4573,4575,4559,4823,4987,4278,2663,1446,1802228,40.77,-86.05,977,76.33,,8,-18,,3.47,4.21,9.67,4.46,,6.2,8.68,5.7,4.21,7.68,3.47,,,3.72,6.45,21.07,3.72,5.95,6.2,4.96,33.47,,5.21,6.2,4.71,22.932099,17.740741,29.098765,0.635,,17.290123,70.679835
US_IN_18103,2021-10-11,ChIJ_YQ75pJwFIgRZaRGnODdLY8,Q304289,geoId/18103,US,United States of America,IN,Indiana,18103,Miami County,US,USA,2,27,0,5880,94,0,13041,0,2,0,0,1,6,4,5,4,4,19,64,246,465,186,870,927,899,879,680,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,9,18,2788,3084,35864,19268,16596,3960,4573,4575,4559,4823,4987,4278,2663,1446,1802228,40.77,-86.05,977,76.33,,3,-17,4,3.75,5.39,8.9,8.9,4.68,,10.07,5.62,,7.73,3.98,3.28,3.51,4.92,6.79,22.25,4.45,9.37,3.98,4.92,33.03,5.62,5.39,7.26,,22.783951,18.222222,28.364198,0.4572,,17.314815,71.432123
US_IN_18103,2021-10-12,ChIJ_YQ75pJwFIgRZaRGnODdLY8,Q304289,geoId/18103,US,United States of America,IN,Indiana,18103,Miami County,US,USA,2,19,1,5899,95,22,13063,0,0,0,3,1,3,6,0,2,1,19,64,246,468,187,873,933,899,881,681,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,4,15,2792,3099,35864,19268,16596,3960,4573,4575,4559,4823,4987,4278,2663,1446,1802228,40.77,-86.05,977,76.33,,13,-15,3,5.44,7.8,10.88,7.8,4.96,6.15,11.35,8.75,4.02,5.91,3.78,5.2,,,6.15,20.81,4.26,5.44,3.55,,31.92,,5.67,7.57,4.02,17.796296,15.308642,24.104938,3.6068,,15.438272,86.474041
US_IN_18103,2021-10-13,ChIJ_YQ75pJwFIgRZaRGnODdLY8,Q304289,geoId/18103,US,United States of America,IN,Indiana,18103,Miami County,US,USA,2,12,0,5911,95,10,13073,0,0,0,0,0,2,3,0,1,6,19,64,246,468,187,875,936,899,882,687,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,4,8,2796,3107,35864,19268,16596,3960,4573,4575,4559,4823,4987,4278,2663,1446,1802228,40.77,-86.05,977,76.33,,10,-15,3,6.19,4.76,5.24,5.71,5.47,5.71,13.33,5.47,4.05,7.62,5.71,5.47,,4.29,8.33,20.95,6.67,7.62,5.71,4.52,33.33,3.57,6.9,3.81,6.67,16.709877,10.790123,23.981481,0.4064,,13.154321,79.862774
US_IN_18103,2021-10-14,ChIJ_YQ75pJwFIgRZaRGnODdLY8,Q304289,geoId/18103,US,United States of America,IN,Indiana,18103,Miami County,US,USA,2,10,2,5921,97,55,13128,0,0,0,0,0,2,2,1,2,3,19,64,246,468,187,877,938,900,884,690,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,9,1,2805,3108,35864,19268,16596,3960,4573,4575,4559,4823,4987,4278,2663,1446,1802228,40.77,-86.05,977,76.33,,11,-12,4,,4.67,10.74,6.54,7.71,4.44,7.01,4.67,5.14,5.61,4.9,4.44,3.97,,9.34,18.21,8.41,7.71,4.2,5.14,34.56,,4.67,4.9,,20.716049,13.95679,25.771605,0.8128,,18.45679,87.172653
US_IN_18103,2021-10-15,ChIJ_YQ75pJwFIgRZaRGnODdLY8,Q304289,geoId/18103,US,United States of America,IN,Indiana,18103,Miami County,US,USA,2,16,1,5937,98,28,13156,1,0,0,1,2,0,2,0,4,1,20,64,246,469,189,877,940,900,888,691,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,5,11,2810,3119,35864,19268,16596,3960,4573,4575,4559,4823,4987,4278,2663,1446,1802228,40.77,-86.05,977,76.33,19,8,-17,2,3.57,3.33,9.53,5.24,,4.76,8.81,,4.05,8.1,5.72,,,,5.48,23.59,6.19,5.0,,3.57,25.25,4.53,9.29,4.29,4.76,16.641975,14.722222,20.87037,31.9532,,15.395833,92.838205
US_IN_18103,2021-10-16,ChIJ_YQ75pJwFIgRZaRGnODdLY8,Q304289,geoId/18103,US,United States of America,IN,Indiana,18103,Miami County,US,USA,2,6,0,5943,98,8,13164,0,0,0,0,0,2,0,0,1,2,20,64,246,469,189,879,940,900,889,693,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,3,3,2813,3122,35864,19268,16596,3960,4573,4575,4559,4823,4987,4278,2663,1446,1802228,40.77,-86.05,977,76.33,,10,-12,-2,4.86,5.88,7.67,6.65,,,11.0,3.84,,6.91,5.63,5.37,3.58,5.12,5.37,22.0,4.09,6.91,3.58,,23.53,,7.93,5.63,3.84,11.691358,7.419753,16.919753,9.6012,,6.925926,72.694432
US_IN_18103,2021-10-17,ChIJ_YQ75pJwFIgRZaRGnODdLY8,Q304289,geoId/18103,US,United States of America,IN,Indiana,18103,Miami County,US,USA,2,2,0,5945,98,37,13201,0,0,0,0,0,1,0,0,0,0,20,64,246,469,189,880,940,900,889,693,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,,2,2813,3124,35864,19268,16596,3960,4573,4575,4559,4823,4987,4278,2663,1446,1802228,40.77,-86.05,977,76.33,,15,-17,,4.86,4.6,13.3,7.93,4.35,6.39,12.53,7.42,5.37,7.42,,3.58,,,6.91,15.6,4.09,9.21,4.35,,35.81,,9.46,6.39,3.58,10.209877,4.401235,18.17284,0.536222,,2.882716,60.586538
US_IN_18103,2021-10-18,ChIJ_YQ75pJwFIgRZaRGnODdLY8,Q304289,geoId/18103,US,United States of America,IN,Indiana,18103,Miami County,US,USA,2,11,2,5956,100,124,13325,0,0,0,0,0,3,3,2,0,2,20,64,246,469,189,883,943,902,889,695,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,5,6,2818,3130,35864,19268,16596,3960,4573,4575,4559,4823,4987,4278,2663,1446,1802228,40.77,-86.05,977,76.33,,8,-12,2,5.9,4.99,10.44,5.22,4.76,,7.03,5.45,5.9,6.58,,3.86,,3.86,7.49,24.05,3.63,6.13,,4.54,33.8,4.31,10.89,4.99,5.45,11.611111,3.709877,21.246914,0.0,,4.141975,60.353341
US_IN_18103,2021-10-19,ChIJ_YQ75pJwFIgRZaRGnODdLY8,Q304289,geoId/18103,US,United States of America,IN,Indiana,18103,Miami County,US,USA,2,10,1,5966,101,27,13352,0,1,0,0,0,3,0,0,1,2,20,65,246,469,189,886,943,902,890,697,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,5,5,2823,3135,35864,19268,16596,3960,4573,4575,4559,4823,4987,4278,2663,1446,1802228,40.77,-86.05,977,76.33,,10,-15,3,,5.28,9.64,6.65,3.67,,6.19,4.13,5.51,5.51,4.59,3.44,,4.59,10.55,19.04,6.65,5.28,3.44,6.19,35.79,,10.55,6.65,,13.364198,5.950617,21.41358,0.0,,6.462963,63.110833
US_IN_18103,2021-10-20,ChIJ_YQ75pJwFIgRZaRGnODdLY8,Q304289,geoId/18103,US,United States of America,IN,Indiana,18103,Miami County,US,USA,2,9,0,5975,101,3,13355,0,0,0,2,0,2,1,0,0,2,20,65,246,471,189,888,944,902,890,699,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,2,7,2825,3142,35864,19268,16596,3960,4573,4575,4559,4823,4987,4278,2663,1446,1802228,40.77,-86.05,977,76.33,,12,-13,3,5.28,,11.7,9.18,4.82,6.42,8.72,7.11,4.82,7.57,,4.13,4.13,4.36,7.11,18.81,5.28,4.36,3.44,,29.14,,3.44,7.34,5.28,14.074074,7.895062,22.938272,0.0,,8.185185,67.82865
US_IN_18103,2021-10-21,ChIJ_YQ75pJwFIgRZaRGnODdLY8,Q304289,geoId/18103,US,United States of America,IN,Indiana,18103,Miami County,US,USA,2,9,0,5984,101,20,13375,0,0,0,1,0,0,1,0,1,2,20,65,246,472,189,888,945,902,891,701,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,2,7,2827,3149,35864,19268,16596,3960,4573,4575,4559,4823,4987,4278,2663,1446,1802228,40.77,-86.05,977,76.33,,14,-10,3,4.29,5.19,11.29,8.13,3.84,3.16,6.32,6.32,3.16,8.13,3.61,,,4.52,,21.68,5.64,4.52,3.84,3.84,30.48,,6.55,5.42,4.74,14.592593,9.432099,20.203704,1.27,,9.487654,71.658714
US_IN_18103,2021-10-22,ChIJ_YQ75pJwFIgRZaRGnODdLY8,Q304289,geoId/18103,US,United States of America,IN,Indiana,18103,Miami County,US,USA,2,7,0,5991,101,14,13389,0,0,0,1,0,1,1,0,1,3,20,65,246,473,189,889,946,902,892,704,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,3,4,2830,3153,35864,19268,16596,3960,4573,4575,4559,4823,4987,4278,2663,1446,1802228,40.77,-86.05,977,76.33,14,0,-15,1,,,7.68,7.9,3.39,3.84,7.68,5.64,,7.23,3.16,6.1,,,7.0,20.1,6.55,7.0,3.61,,27.1,,6.77,4.07,,9.45679,7.345679,11.802469,0.0508,,6.037037,79.444239
US_IN_18103,2021-10-23,ChIJ_YQ75pJwFIgRZaRGnODdLY8,Q304289,geoId/18103,US,United States of America,IN,Indiana,18103,Miami County,US,USA,2,4,0,5995,101,6,13395,0,0,0,0,0,1,0,1,0,1,20,65,246,473,189,890,946,903,892,705,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,1,3,2831,3156,35864,19268,16596,3960,4573,4575,4559,4823,4987,4278,2663,1446,1802228,40.77,-86.05,977,76.33,,10,-11,-2,7.15,5.3,9.53,6.88,4.5,5.3,9.27,3.97,,5.56,,,,,6.09,19.33,5.03,5.3,5.03,,28.6,,5.83,6.36,,9.790123,5.882716,13.87037,0.5588,,5.37037,74.167131
US_IN_18103,2021-10-24,ChIJ_YQ75pJwFIgRZaRGnODdLY8,Q304289,geoId/18103,US,United States of America,IN,Indiana,18103,Miami County,US,USA,2,10,0,6005,101,11,13406,0,0,2,0,0,1,1,0,0,3,20,65,248,473,189,891,947,903,892,708,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,3,7,2834,3163,35864,19268,16596,3960,4573,4575,4559,4823,4987,4278,2663,1446,1802228,40.77,-86.05,977,76.33,,,-22,,5.38,4.21,7.02,9.12,4.91,3.74,10.06,8.42,5.62,8.66,4.91,7.25,3.98,4.21,5.62,18.25,4.91,4.45,4.21,3.98,29.25,,4.68,4.68,3.51,8.555556,4.919753,12.993827,5.6896,,5.716049,82.597983
US_IN_18103,2021-10-25,ChIJ_YQ75pJwFIgRZaRGnODdLY8,Q304289,geoId/18103,US,United States of America,IN,Indiana,18103,Miami County,US,USA,2,18,0,6023,101,3,13409,0,0,1,2,1,3,4,0,2,3,20,65,249,475,190,894,951,903,894,711,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,6,12,2840,3175,35864,19268,16596,3960,4573,4575,4559,4823,4987,4278,2663,1446,1802228,40.77,-86.05,977,76.33,,-5,-10,4,,4.01,7.17,5.49,2.95,3.8,8.86,5.27,4.85,6.75,5.49,4.43,,4.64,5.27,20.25,4.01,4.22,5.27,4.64,29.54,3.8,6.33,2.95,,10.469136,7.932099,12.901235,29.1592,,9.1875,92.46512
US_IN_18103,2021-10-26,ChIJ_YQ75pJwFIgRZaRGnODdLY8,Q304289,geoId/18103,US,United States of America,IN,Indiana,18103,Miami County,US,USA,2,12,0,6035,101,15,13424,0,0,0,1,0,3,1,2,3,1,20,65,249,476,190,897,952,905,897,712,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,8,4,2848,3179,35864,19268,16596,3960,4573,4575,4559,4823,4987,4278,2663,1446,1802228,40.77,-86.05,977,76.33,,5,-9,2,3.95,5.27,7.68,9.87,4.83,5.05,8.78,5.92,6.36,7.9,3.95,5.49,,3.51,9.44,23.26,5.71,7.24,3.29,4.83,32.47,3.07,6.8,3.95,5.27,8.816667,4.888889,12.9,1.128889,,4.322222,73.75711
US_IN_18103,2021-10-27,ChIJ_YQ75pJwFIgRZaRGnODdLY8,Q304289,geoId/18103,US,United States of America,IN,Indiana,18103,Miami County,US,USA,2,14,0,6049,101,5,13429,0,0,1,0,0,3,2,2,3,2,20,65,250,476,190,900,954,907,900,714,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,10,4,2858,3183,35864,19268,16596,3960,4573,4575,4559,4823,4987,4278,2663,1446,1802228,40.77,-86.05,977,76.33,,5,-11,3,4.82,4.38,8.98,7.45,5.26,4.16,10.3,5.26,3.73,7.45,5.48,,5.04,,7.45,35.06,8.98,5.48,3.29,5.04,32.43,,5.92,4.6,4.38,6.333333,0.183333,13.577778,0.0,,2.461111,76.483198
US_IN_18103,2021-10-28,ChIJ_YQ75pJwFIgRZaRGnODdLY8,Q304289,geoId/18103,US,United States of America,IN,Indiana,18103,Miami County,US,USA,2,4,0,6053,101,15,13444,0,0,0,0,1,2,0,0,0,1,20,65,250,476,191,902,954,907,900,715,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,2,2,2860,3185,35864,19268,16596,3960,4573,4575,4559,4823,4987,4278,2663,1446,1802228,40.77,-86.05,977,76.33,,4,-6,3,3.05,5.23,8.51,9.16,5.02,7.63,9.81,6.76,,6.98,4.36,3.49,3.05,3.05,5.45,19.41,5.45,7.85,3.27,4.36,35.55,,6.98,5.02,3.71,10.277778,5.211111,14.344444,2.8448,,7.866667,85.122323
