location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_parks,mobility_transit_stations,mobility_workplaces,mobility_residential,search_trends_abdominal_obesity,search_trends_abdominal_pain,search_trends_acne,search_trends_alcoholism,search_trends_allergy,search_trends_anemia,search_trends_anxiety,search_trends_arthritis,search_trends_asthma,search_trends_attention_deficit_hyperactivity_disorder,search_trends_back_pain,search_trends_bleeding,search_trends_bloating,search_trends_bone_fracture,search_trends_burn,search_trends_candidiasis,search_trends_common_cold,search_trends_constipation,search_trends_cough,search_trends_cramp,search_trends_dementia,search_trends_depression,search_trends_dermatitis,search_trends_diabetes,search_trends_diarrhea,search_trends_epilepsy,search_trends_erectile_dysfunction,search_trends_fatigue,search_trends_fever,search_trends_flatulence,search_trends_gastroesophageal_reflux_disease,search_trends_hair_loss,search_trends_hay_fever,search_trends_headache,search_trends_heart_arrhythmia,search_trends_heartburn,search_trends_hypertension,search_trends_infection,search_trends_inflammation,search_trends_insomnia,search_trends_itch,search_trends_low_back_pain,search_trends_major_depressive_disorder,search_trends_migraine,search_trends_myocardial_infarction,search_trends_nausea,search_trends_obesity,search_trends_pain,search_trends_paresthesia,search_trends_perspiration,search_trends_scar,search_trends_skin_condition,search_trends_skin_rash,search_trends_skin_ulcer,search_trends_sleep_disorder,search_trends_sore_throat,search_trends_stroke,search_trends_swelling,search_trends_type_2_diabetes,search_trends_urinary_tract_infection,search_trends_vaginal_discharge,search_trends_vomiting,search_trends_weight_gain,search_trends_xeroderma,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,snowfall_mm,dew_point,relative_humidity
US_KS_20169,2022-04-09,ChIJT1BSz2DAvIcRVmQB_0faOrY,Q375991,geoId/20169,US,United States of America,KS,Kansas,20169,Saline County,US,USA,2,0,0,14111,239,7,27259,54508,27013,27495,7029,7188,6934,6671,6231,7433,6504,3850,2668,1070392,38.7833,-97.6667,1868,78.033333,-4,2,,21,-17,0,,3.1,4.58,6.2,10.11,2.02,5.25,3.77,2.02,2.69,3.5,3.37,,2.56,,,8.22,3.37,3.23,2.02,,3.64,3.91,7.14,6.2,2.56,2.83,3.23,2.96,2.29,4.18,3.91,3.64,3.64,2.56,2.83,6.33,14.96,3.77,2.29,7.82,2.29,4.99,3.23,,2.83,2.83,29.1,,,,4.18,3.77,,,2.02,2.69,4.99,3.37,3.77,1.89,3.1,2.16,,8.969136,-4.679012,23.857143,0.0,,-8.75,27.473906
US_KS_20169,2022-04-10,ChIJT1BSz2DAvIcRVmQB_0faOrY,Q375991,geoId/20169,US,United States of America,KS,Kansas,20169,Saline County,US,USA,2,0,0,14111,239,7,27266,54508,27013,27495,7029,7188,6934,6671,6231,7433,6504,3850,2668,1070392,38.7833,-97.6667,1868,78.033333,12,18,,13,3,-1,2.6,4.02,5.71,4.02,11.03,2.98,8.17,3.11,,2.21,4.93,4.67,,3.24,3.5,1.95,7.91,2.98,4.41,,1.82,2.6,2.98,7.66,5.06,,2.73,4.41,2.46,,2.6,2.46,,2.85,1.82,2.08,5.58,16.48,3.5,3.76,7.91,3.63,2.46,4.41,2.46,2.33,5.06,33.73,2.33,,2.08,4.02,6.75,2.6,2.21,,2.85,5.97,4.15,2.46,1.95,2.46,2.33,2.46,17.319444,11.527778,23.520833,0.0,,-0.174603,30.728538
US_KS_20169,2022-04-11,ChIJT1BSz2DAvIcRVmQB_0faOrY,Q375991,geoId/20169,US,United States of America,KS,Kansas,20169,Saline County,US,USA,2,0,0,14111,239,0,27266,54508,27013,27495,7029,7188,6934,6671,6231,7433,6504,3850,2668,1070392,38.7833,-97.6667,1868,78.033333,5,8,,30,-16,2,2.44,5.09,5.31,4.65,12.51,5.2,5.98,5.87,1.55,4.98,4.43,5.2,1.55,5.64,2.21,2.21,8.74,3.21,4.87,3.21,2.99,4.54,2.54,8.3,5.75,2.77,2.54,4.21,3.54,,3.21,4.21,3.65,4.65,1.77,2.32,6.53,19.48,6.09,3.98,5.31,3.32,4.65,4.43,2.66,2.21,5.31,35.97,2.44,1.88,,3.98,5.64,1.99,1.99,1.55,4.21,5.09,3.87,4.43,2.1,3.1,2.66,1.77,13.716049,6.975309,21.549383,0.0,,-2.479167,32.70036
US_KS_20169,2022-04-12,ChIJT1BSz2DAvIcRVmQB_0faOrY,Q375991,geoId/20169,US,United States of America,KS,Kansas,20169,Saline County,US,USA,2,0,0,14111,239,4,27270,54508,27013,27495,7029,7188,6934,6671,6231,7433,6504,3850,2668,1070392,38.7833,-97.6667,1868,78.033333,2,5,,15,-14,1,1.61,3.43,4.04,3.94,12.21,3.53,6.06,5.25,2.22,4.24,3.23,3.63,,3.23,2.12,1.51,7.37,3.63,4.74,2.42,2.32,3.84,2.83,8.88,4.54,4.24,2.52,3.84,3.13,2.62,3.73,3.53,3.23,2.32,3.33,2.62,8.48,20.69,4.14,3.53,7.37,2.73,4.64,3.23,2.73,2.22,4.14,33.11,1.51,1.41,2.12,4.04,6.16,1.41,1.82,2.32,2.42,6.16,4.64,4.04,,2.02,2.42,1.82,20.030864,10.907407,32.62963,0.0,,9.506944,51.000069
US_KS_20169,2022-04-13,ChIJT1BSz2DAvIcRVmQB_0faOrY,Q375991,geoId/20169,US,United States of America,KS,Kansas,20169,Saline County,US,USA,2,0,0,14111,239,7,27277,54508,27013,27495,7029,7188,6934,6671,6231,7433,6504,3850,2668,1070392,38.7833,-97.6667,1868,78.033333,7,11,,27,-10,1,,4.37,5.39,4.88,12.1,3.15,8.85,4.98,3.66,3.66,4.27,3.05,,4.27,,2.75,8.44,2.95,5.08,2.34,2.13,4.78,2.03,10.88,3.86,3.15,2.03,4.47,2.54,1.52,2.64,3.66,2.34,2.03,2.24,3.56,5.9,19.72,5.29,3.96,5.29,2.24,4.68,1.83,2.44,2.64,5.39,36.91,2.13,1.83,2.03,3.76,6.0,2.34,2.85,2.24,2.44,7.01,6.41,4.47,3.05,4.07,2.75,1.42,9.944444,0.518519,24.75,4.064,,-4.840278,35.758895
US_KS_20169,2022-04-14,ChIJT1BSz2DAvIcRVmQB_0faOrY,Q375991,geoId/20169,US,United States of America,KS,Kansas,20169,Saline County,US,USA,2,0,0,14111,239,7,27284,54508,27013,27495,7029,7188,6934,6671,6231,7433,6504,3850,2668,1070392,38.7833,-97.6667,1868,78.033333,11,12,,21,-14,1,1.67,4.18,6.17,3.76,10.66,2.82,7.53,4.81,3.03,2.82,4.5,5.23,,3.76,2.2,2.3,6.07,3.87,3.45,2.72,2.51,3.87,,8.26,3.35,3.66,2.3,5.86,2.2,2.3,2.72,2.72,1.78,3.35,2.4,2.09,6.9,19.34,4.71,2.4,5.33,,5.23,4.08,2.61,1.88,6.38,30.95,2.72,,1.99,3.97,8.05,,,,3.35,3.76,3.24,3.97,1.88,2.2,3.87,,6.993827,-2.246914,18.358025,0.084667,,-8.368056,32.929185
US_KS_20169,2022-04-15,ChIJT1BSz2DAvIcRVmQB_0faOrY,Q375991,geoId/20169,US,United States of America,KS,Kansas,20169,Saline County,US,USA,2,5,0,14116,239,9,27293,54508,27013,27495,7029,7188,6934,6671,6231,7433,6504,3850,2668,1070392,38.7833,-97.6667,1868,78.033333,4,11,,25,-19,1,,5.46,3.28,5.35,13.0,3.17,6.23,4.81,2.62,4.48,4.92,2.95,,2.84,,1.75,8.19,3.28,5.24,2.4,1.86,3.06,,6.99,3.06,2.73,3.5,3.5,2.51,,3.82,3.5,3.17,4.26,,1.75,7.97,18.14,6.12,3.39,5.13,2.84,4.81,3.6,2.29,,3.6,37.47,3.17,2.51,1.86,2.19,4.26,2.29,3.06,,2.08,7.1,4.26,,1.64,2.4,2.29,1.53,11.37037,5.820988,17.864198,0.0,,-3.083333,36.309341
US_KS_20169,2022-04-16,ChIJT1BSz2DAvIcRVmQB_0faOrY,Q375991,geoId/20169,US,United States of America,KS,Kansas,20169,Saline County,US,USA,2,0,0,14116,239,2,27295,54508,27013,27495,7029,7188,6934,6671,6231,7433,6504,3850,2668,1070392,38.7833,-97.6667,1868,78.033333,-7,17,,21,-22,0,1.87,6.96,3.75,6.55,10.57,,4.95,4.68,,2.67,4.68,2.27,,2.94,,2.14,7.09,3.48,4.82,2.81,,,3.34,5.35,4.68,,2.54,4.55,2.67,,2.94,4.28,2.27,4.55,2.14,2.81,5.08,18.19,3.08,4.68,6.96,3.34,1.87,3.21,,,3.75,34.37,2.41,,,2.81,7.76,2.14,,,2.01,3.48,4.55,4.68,2.54,2.81,,2.14,7.265432,1.493827,14.62963,0.0,,-6.701389,36.528999
US_KS_20169,2022-04-17,ChIJT1BSz2DAvIcRVmQB_0faOrY,Q375991,geoId/20169,US,United States of America,KS,Kansas,20169,Saline County,US,USA,2,0,0,14116,239,2,27297,54508,27013,27495,7029,7188,6934,6671,6231,7433,6504,3850,2668,1070392,38.7833,-97.6667,1868,78.033333,-24,-17,,12,-18,-1,,4.23,3.96,5.42,10.57,1.85,6.21,5.28,2.11,3.83,4.75,3.83,2.38,4.89,,,8.19,3.57,6.08,2.64,3.57,3.83,1.85,7.79,5.02,,,4.49,2.64,,3.57,5.55,2.11,3.3,,3.3,4.36,19.81,6.47,2.64,7.53,,3.3,5.28,2.64,,5.28,31.96,2.64,,2.51,2.64,8.45,2.11,4.62,1.98,1.98,4.23,2.77,,2.25,2.25,1.98,1.98,9.259259,5.611111,14.432099,0.0,,-2.625,42.8132
US_KS_20169,2022-04-18,ChIJT1BSz2DAvIcRVmQB_0faOrY,Q375991,geoId/20169,US,United States of America,KS,Kansas,20169,Saline County,US,USA,2,0,0,14116,239,0,27297,54508,27013,27495,7029,7188,6934,6671,6231,7433,6504,3850,2668,1070392,38.7833,-97.6667,1868,78.033333,5,11,,26,-14,1,2.37,4.12,5.46,3.71,12.36,2.06,7.31,6.59,2.88,5.25,4.12,4.32,2.47,4.74,2.16,2.06,9.78,3.81,3.5,2.06,3.4,3.81,2.16,10.61,5.04,3.6,2.68,4.74,4.43,2.47,3.5,3.6,2.16,3.4,2.37,1.85,5.87,21.11,4.74,,5.04,2.27,5.97,4.12,1.54,1.75,4.94,36.34,1.54,,1.85,3.5,5.87,,1.85,2.78,3.71,5.66,5.15,5.25,,2.99,3.6,2.47,7.450617,1.91358,15.111111,0.0,,-2.923611,47.483922
US_KS_20169,2022-04-19,ChIJT1BSz2DAvIcRVmQB_0faOrY,Q375991,geoId/20169,US,United States of America,KS,Kansas,20169,Saline County,US,USA,2,0,0,14116,239,1,27298,54508,27013,27495,7029,7188,6934,6671,6231,7433,6504,3850,2668,1070392,38.7833,-97.6667,1868,78.033333,-1,2,,18,-15,1,2.04,3.77,5.1,4.69,13.57,2.86,6.02,4.9,2.55,5.3,4.49,3.98,,4.79,,,7.75,2.86,5.81,1.73,3.37,5.0,2.14,8.77,4.39,4.28,2.55,5.92,3.47,2.35,3.47,3.77,2.75,3.98,2.55,2.45,6.12,24.38,5.2,3.67,5.61,2.55,5.51,3.57,2.65,2.55,5.81,30.19,2.65,1.63,1.63,4.18,5.81,,2.24,2.65,3.57,4.28,4.39,3.77,2.14,3.06,3.06,1.43,8.259259,0.475309,15.574074,0.0,,-5.833333,36.511406
US_KS_20169,2022-04-20,ChIJT1BSz2DAvIcRVmQB_0faOrY,Q375991,geoId/20169,US,United States of America,KS,Kansas,20169,Saline County,US,USA,2,0,2,14116,241,4,27302,54508,27013,27495,7029,7188,6934,6671,6231,7433,6504,3850,2668,1070392,38.7833,-97.6667,1868,78.033333,8,5,,26,-11,0,1.75,3.7,4.32,4.01,10.38,2.67,6.17,4.11,1.85,4.32,5.45,3.8,,3.6,1.65,2.06,8.22,3.08,4.21,2.06,,3.6,2.47,7.81,4.11,3.08,2.26,4.83,2.98,1.95,2.36,4.11,1.65,4.01,1.95,1.65,6.79,22.0,6.07,2.26,5.04,3.19,5.14,4.83,1.85,2.06,8.84,32.9,2.67,1.95,,5.04,8.02,,2.16,1.65,3.91,4.93,4.11,3.29,1.85,2.67,2.36,1.54,16.141975,12.049383,23.611111,0.028222,,9.0,61.825775
US_KS_20169,2022-04-21,ChIJT1BSz2DAvIcRVmQB_0faOrY,Q375991,geoId/20169,US,United States of America,KS,Kansas,20169,Saline County,US,USA,2,0,0,14116,241,5,27307,54508,27013,27495,7029,7188,6934,6671,6231,7433,6504,3850,2668,1070392,38.7833,-97.6667,1868,78.033333,1,2,,18,-14,1,1.54,4.83,3.9,4.0,11.5,,7.5,5.44,2.88,4.11,5.54,5.13,1.85,3.18,1.64,2.26,8.42,4.11,4.93,3.59,2.67,4.42,2.26,9.45,4.52,3.39,1.85,3.49,2.88,,4.42,3.7,,4.0,2.36,2.88,9.04,20.02,5.34,2.16,7.7,2.67,6.88,4.83,3.9,1.54,6.98,32.35,1.64,1.54,2.16,3.9,7.7,,3.18,2.36,3.39,5.13,4.42,4.21,2.77,2.88,3.29,1.54,16.17284,7.820988,25.783951,0.141111,,10.270833,69.036882
US_KS_20169,2022-04-22,ChIJT1BSz2DAvIcRVmQB_0faOrY,Q375991,geoId/20169,US,United States of America,KS,Kansas,20169,Saline County,US,USA,2,2,0,14118,241,9,27316,54508,27013,27495,7029,7188,6934,6671,6231,7433,6504,3850,2668,1070392,38.7833,-97.6667,1868,78.033333,-4,-3,,24,-10,0,,3.83,4.15,1.92,10.32,2.55,7.66,4.79,,3.4,4.89,3.51,1.6,2.23,2.45,1.81,8.72,3.51,5.53,2.45,2.02,4.04,2.13,8.51,4.89,2.45,2.87,5.21,1.92,2.13,3.4,4.26,1.6,4.47,,2.87,9.36,19.26,4.58,2.87,5.75,2.55,5.53,4.04,1.81,2.77,4.79,29.68,2.02,2.23,,3.94,6.17,,2.45,1.92,2.55,5.21,3.94,3.94,2.34,2.55,2.98,2.13,23.018519,19.679012,27.425926,0.028222,,16.868056,68.080905
US_KS_20169,2022-04-23,ChIJT1BSz2DAvIcRVmQB_0faOrY,Q375991,geoId/20169,US,United States of America,KS,Kansas,20169,Saline County,US,USA,2,0,0,14118,241,4,27320,54508,27013,27495,7029,7188,6934,6671,6231,7433,6504,3850,2668,1070392,38.7833,-97.6667,1868,78.033333,-9,-3,,24,-14,0,1.88,4.03,6.84,5.37,9.39,1.88,6.44,3.22,,2.55,3.89,4.03,,3.62,,3.35,7.92,,2.82,4.56,,3.76,,8.32,5.63,2.15,,3.89,3.49,2.95,2.42,4.03,1.88,3.49,2.01,2.42,5.5,15.83,3.08,,6.84,3.35,3.49,4.43,,2.15,3.62,29.51,,,,4.03,6.98,2.01,,,2.42,4.56,5.77,3.76,,3.22,1.88,,22.382716,14.993827,27.944444,1.61925,,11.493056,50.300582
US_KS_20169,2022-04-24,ChIJT1BSz2DAvIcRVmQB_0faOrY,Q375991,geoId/20169,US,United States of America,KS,Kansas,20169,Saline County,US,USA,2,0,0,14118,241,5,27325,54508,27013,27495,7029,7188,6934,6671,6231,7433,6504,3850,2668,1070392,38.7833,-97.6667,1868,78.033333,13,6,,34,8,-2,,6.31,5.79,4.87,10.79,2.1,7.76,6.18,,3.55,4.74,3.55,,3.81,,4.08,9.87,3.81,5.39,3.95,2.24,3.29,,7.37,4.21,1.84,,4.21,3.42,,2.63,3.16,3.29,3.55,2.37,,6.97,21.97,4.74,2.76,7.63,3.29,3.16,4.6,2.5,1.84,5.13,35.91,2.24,,,4.34,7.76,2.5,,,2.63,5.66,5.13,3.68,3.16,4.21,2.76,1.97,14.092593,5.135802,25.537037,0.846667,,0.458333,39.738369
US_KS_20169,2022-04-25,ChIJT1BSz2DAvIcRVmQB_0faOrY,Q375991,geoId/20169,US,United States of America,KS,Kansas,20169,Saline County,US,USA,2,0,0,14118,241,0,27325,54508,27013,27495,7029,7188,6934,6671,6231,7433,6504,3850,2668,1070392,38.7833,-97.6667,1868,78.033333,5,7,,31,-11,0,2.36,3.9,4.93,4.93,10.58,2.36,6.68,5.24,1.64,3.8,5.55,4.62,2.46,3.8,,1.54,7.5,3.29,4.93,3.18,1.85,5.96,2.67,8.53,3.8,3.29,1.95,4.83,2.88,2.05,3.8,2.36,2.05,3.08,1.64,2.26,9.24,19.11,5.86,3.18,5.24,3.08,4.83,3.29,2.98,1.85,5.96,35.03,1.64,,,4.31,6.78,1.64,2.57,1.54,2.36,6.16,4.01,4.42,2.05,3.29,2.88,1.54,10.135802,1.524691,19.425926,0.0,,-2.451389,41.411205
US_KS_20169,2022-04-26,ChIJT1BSz2DAvIcRVmQB_0faOrY,Q375991,geoId/20169,US,United States of America,KS,Kansas,20169,Saline County,US,USA,2,0,0,14118,241,6,27331,54508,27013,27495,7029,7188,6934,6671,6231,7433,6504,3850,2668,1070392,38.7833,-97.6667,1868,78.033333,7,4,,19,-15,-1,1.57,3.24,4.4,5.02,10.57,1.99,7.33,4.61,2.51,5.76,6.28,3.56,2.41,3.77,,2.83,7.01,3.87,5.34,2.09,1.47,4.29,1.68,8.27,2.41,2.2,2.09,4.61,3.98,1.47,2.93,3.45,1.78,4.92,2.62,2.51,7.43,22.71,3.98,3.56,6.59,2.93,5.65,5.76,2.62,1.78,6.07,34.85,1.99,,,3.45,7.54,1.68,2.09,1.57,3.04,3.87,5.02,4.4,2.72,3.14,2.62,,10.944444,-1.141975,22.333333,0.0,,-4.631944,33.139539
US_KS_20169,2022-04-27,ChIJT1BSz2DAvIcRVmQB_0faOrY,Q375991,geoId/20169,US,United States of America,KS,Kansas,20169,Saline County,US,USA,2,0,1,14118,242,7,27338,54508,27013,27495,7029,7188,6934,6671,6231,7433,6504,3850,2668,1070392,38.7833,-97.6667,1868,78.033333,8,14,,27,-11,-1,2.27,2.16,4.74,4.22,11.75,3.3,7.73,5.87,2.06,4.95,5.15,3.09,2.88,3.3,1.96,2.58,7.52,4.02,3.81,2.37,2.06,3.92,1.55,9.58,3.3,3.09,1.96,5.25,3.5,1.85,3.3,1.85,1.96,3.09,2.37,2.06,7.62,20.5,5.56,2.68,7.11,1.44,5.25,3.4,2.47,1.75,6.08,35.96,1.75,,1.65,3.81,6.9,,1.55,1.96,2.99,6.7,4.95,3.61,1.55,3.4,3.09,1.65,17.950617,10.395062,27.104938,0.0,,3.472222,38.393523
US_KS_20169,2022-04-28,ChIJT1BSz2DAvIcRVmQB_0faOrY,Q375991,geoId/20169,US,United States of America,KS,Kansas,20169,Saline County,US,USA,2,0,0,14118,242,4,27342,54508,27013,27495,7029,7188,6934,6671,6231,7433,6504,3850,2668,1070392,38.7833,-97.6667,1868,78.033333,9,10,,30,-14,-1,2.09,4.8,4.39,4.18,12.85,3.86,6.47,1.98,2.3,6.27,5.43,3.24,1.46,3.55,,2.3,7.31,2.92,5.01,3.03,2.09,4.8,,9.71,5.22,2.61,3.03,5.22,4.28,1.46,3.45,4.28,3.45,4.8,2.19,2.3,8.15,19.53,3.97,2.71,8.25,3.24,4.49,3.76,1.67,,7.1,32.17,2.71,1.98,,4.7,7.73,,2.09,1.46,3.13,4.28,4.59,2.71,,2.51,2.61,1.88,21.154321,13.882716,28.061728,0.0,,13.013889,60.354961
US_KS_20169,2022-04-29,ChIJT1BSz2DAvIcRVmQB_0faOrY,Q375991,geoId/20169,US,United States of America,KS,Kansas,20169,Saline County,US,USA,2,6,0,14124,242,6,27348,54508,27013,27495,7029,7188,6934,6671,6231,7433,6504,3850,2668,1070392,38.7833,-97.6667,1868,78.033333,-2,0,,27,-14,0,,4.36,4.88,3.53,9.66,2.8,6.75,4.67,2.08,3.22,4.78,2.39,1.77,4.36,1.77,2.7,6.13,2.7,3.95,2.49,,4.05,3.12,6.54,3.32,,3.32,3.84,2.6,2.08,3.43,2.91,,4.47,1.87,3.12,6.23,17.34,5.4,2.49,6.02,2.39,3.01,4.78,2.18,1.45,3.95,31.37,1.97,,,4.36,6.34,1.87,2.8,,,4.88,2.8,3.22,2.49,3.22,,1.66,21.839506,15.932099,31.185185,1.467556,,14.618056,63.256376
US_KS_20169,2022-04-30,ChIJT1BSz2DAvIcRVmQB_0faOrY,Q375991,geoId/20169,US,United States of America,KS,Kansas,20169,Saline County,US,USA,2,0,0,14124,242,4,27352,54508,27013,27495,7029,7188,6934,6671,6231,7433,6504,3850,2668,1070392,38.7833,-97.6667,1868,78.033333,-1,6,,30,-18,0,,5.39,3.59,4.62,8.46,2.82,6.29,4.49,2.05,3.33,4.75,2.56,1.8,2.56,3.46,,5.51,4.75,3.85,2.05,,5.39,1.92,6.67,4.1,1.92,3.46,3.59,2.95,3.33,4.75,3.72,,3.98,,4.1,5.26,15.9,5.51,2.18,5.51,2.69,2.95,3.46,,2.44,5.51,32.96,,,,2.44,5.26,,,,,4.62,3.21,2.82,1.92,3.59,,,15.080247,10.419753,27.08642,6.096,,6.5,56.644973
US_KS_20169,2022-05-01,ChIJT1BSz2DAvIcRVmQB_0faOrY,Q375991,geoId/20169,US,United States of America,KS,Kansas,20169,Saline County,US,USA,2,0,0,14124,242,11,27363,54508,27013,27495,7029,7188,6934,6671,6231,7433,6504,3850,2668,1070392,38.7833,-97.6667,1868,78.033333,12,18,,28,-2,-2,2.36,2.88,5.37,4.97,10.34,,6.15,5.24,,2.23,4.19,2.75,2.36,3.27,2.62,2.36,9.03,2.75,5.5,2.1,,5.37,1.83,7.07,4.06,,2.23,4.45,3.67,,4.58,2.62,2.36,3.54,,3.27,4.97,16.89,5.37,2.88,8.38,2.88,3.67,3.27,1.96,,4.71,33.25,,1.96,1.83,2.88,6.68,,2.62,2.75,2.23,6.94,3.93,2.88,2.23,3.01,4.19,,13.567901,4.364198,22.253086,0.0,,1.729167,44.795607
US_KS_20169,2022-05-02,ChIJT1BSz2DAvIcRVmQB_0faOrY,Q375991,geoId/20169,US,United States of America,KS,Kansas,20169,Saline County,US,USA,2,0,0,14124,242,0,27363,54508,27013,27495,7029,7188,6934,6671,6231,7433,6504,3850,2668,1070392,38.7833,-97.6667,1868,78.033333,-3,7,,21,-10,2,1.62,4.04,3.44,3.64,9.8,3.13,7.28,4.65,2.43,3.64,5.56,3.23,,3.54,,2.22,7.68,2.02,4.55,2.83,4.45,4.95,2.02,13.24,4.65,2.43,2.33,4.04,2.22,,4.65,4.75,,4.14,2.53,2.53,6.57,19.1,4.85,2.02,5.26,2.93,4.45,3.84,2.93,1.82,6.17,34.97,1.92,1.92,,2.83,5.86,1.52,1.92,,3.44,5.96,7.88,5.36,2.33,3.44,2.93,2.73,12.54321,6.944444,21.604938,1.143,,7.069444,69.485727
US_KS_20169,2022-05-03,ChIJT1BSz2DAvIcRVmQB_0faOrY,Q375991,geoId/20169,US,United States of America,KS,Kansas,20169,Saline County,US,USA,2,0,2,14124,244,4,27367,54508,27013,27495,7029,7188,6934,6671,6231,7433,6504,3850,2668,1070392,38.7833,-97.6667,1868,78.033333,9,16,,28,-14,0,2.17,4.64,4.54,4.12,10.52,2.68,9.48,3.09,2.06,4.33,6.19,4.74,1.44,4.43,2.47,,5.98,3.09,5.36,3.92,2.27,5.16,,10.93,4.12,2.68,2.47,5.26,2.17,,4.85,3.81,,3.61,2.06,4.02,7.94,19.59,5.57,3.81,5.98,2.37,5.57,4.85,,1.86,6.19,32.99,2.37,,1.44,4.02,7.22,,2.68,2.06,2.99,5.67,7.11,4.02,2.47,2.99,3.71,1.65,7.728395,4.716049,13.574074,13.389429,,4.416667,79.879698
US_KS_20169,2022-05-04,ChIJT1BSz2DAvIcRVmQB_0faOrY,Q375991,geoId/20169,US,United States of America,KS,Kansas,20169,Saline County,US,USA,2,0,0,14124,244,6,27373,54508,27013,27495,7029,7188,6934,6671,6231,7433,6504,3850,2668,1070392,38.7833,-97.6667,1868,78.033333,6,12,,26,-10,1,1.71,2.92,6.74,4.02,8.65,3.62,7.24,5.13,2.51,4.83,5.93,4.02,2.01,3.42,1.81,2.21,7.84,2.81,5.03,2.01,2.31,4.22,,8.65,4.83,,2.61,3.92,3.42,1.71,6.33,2.51,1.61,3.02,2.11,3.42,6.84,21.61,5.03,2.71,6.03,3.42,4.42,4.62,2.11,2.61,5.53,36.9,3.12,,1.51,3.92,4.42,2.61,2.51,1.51,2.81,5.73,5.63,3.72,2.71,3.12,2.71,2.51,10.209877,7.858025,12.197531,0.41275,,7.0,80.618077
US_KS_20169,2022-05-05,ChIJT1BSz2DAvIcRVmQB_0faOrY,Q375991,geoId/20169,US,United States of America,KS,Kansas,20169,Saline County,US,USA,2,0,0,14124,244,0,27373,54508,27013,27495,7029,7188,6934,6671,6231,7433,6504,3850,2668,1070392,38.7833,-97.6667,1868,78.033333,3,9,,19,-13,2,1.7,4.29,5.68,4.19,11.47,3.79,7.58,4.39,2.29,5.38,5.09,5.09,,4.39,,2.09,5.58,2.09,3.89,2.19,2.29,5.09,1.7,8.48,3.79,3.39,4.89,4.09,2.69,1.9,5.88,4.19,,4.29,2.89,3.49,8.68,18.85,6.88,1.79,6.28,,5.98,4.79,3.29,1.7,5.18,35.6,2.99,,1.5,2.29,5.29,1.6,1.9,1.7,3.19,4.79,3.79,4.39,1.79,2.69,2.09,,10.728395,9.351852,13.203704,8.73125,,9.944444,95.405715
US_KS_20169,2022-05-06,ChIJT1BSz2DAvIcRVmQB_0faOrY,Q375991,geoId/20169,US,United States of America,KS,Kansas,20169,Saline County,US,USA,2,7,0,14131,244,8,27381,54508,27013,27495,7029,7188,6934,6671,6231,7433,6504,3850,2668,1070392,38.7833,-97.6667,1868,78.033333,5,7,,28,-9,-2,,3.48,4.35,3.48,9.9,2.61,5.99,4.25,2.5,4.35,5.55,3.16,,3.05,1.52,,7.73,3.37,4.25,2.5,2.5,2.5,2.83,9.14,2.72,2.4,2.94,4.9,2.5,,3.81,3.92,,3.92,2.07,2.61,11.1,18.5,5.44,2.29,5.01,2.29,3.37,3.81,1.96,,5.55,33.42,1.85,1.96,,3.16,6.31,,2.29,,2.94,4.57,5.66,3.37,1.52,3.16,1.96,,13.17284,10.012346,20.802469,16.73225,,10.736111,85.414906
US_KS_20169,2022-05-07,ChIJT1BSz2DAvIcRVmQB_0faOrY,Q375991,geoId/20169,US,United States of America,KS,Kansas,20169,Saline County,US,USA,2,0,0,14131,244,4,27385,54508,27013,27495,7029,7188,6934,6671,6231,7433,6504,3850,2668,1070392,38.7833,-97.6667,1868,78.033333,4,14,,28,-18,-3,,4.98,4.57,5.78,11.16,,4.44,3.09,,3.63,5.25,4.84,,2.82,1.88,2.02,5.78,2.69,4.3,3.5,,4.04,,8.34,3.9,1.88,2.69,2.56,3.5,,2.02,5.25,2.15,3.63,,2.82,7.67,18.02,6.05,2.42,6.46,,3.63,4.17,,,3.9,34.97,,,,2.56,5.92,2.15,,,5.38,5.78,3.9,3.9,2.29,2.69,3.36,,17.728395,11.401235,25.635802,0.169333,,12.9375,73.505872
