location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,new_confirmed_age_0,new_confirmed_age_1,new_confirmed_age_2,new_confirmed_age_3,new_confirmed_age_4,new_confirmed_age_5,new_confirmed_age_6,new_confirmed_age_7,new_confirmed_age_8,new_confirmed_age_9,cumulative_confirmed_age_0,cumulative_confirmed_age_1,cumulative_confirmed_age_2,cumulative_confirmed_age_3,cumulative_confirmed_age_4,cumulative_confirmed_age_5,cumulative_confirmed_age_6,cumulative_confirmed_age_7,cumulative_confirmed_age_8,cumulative_confirmed_age_9,age_bin_0,age_bin_1,age_bin_2,age_bin_3,age_bin_4,age_bin_5,age_bin_6,age_bin_7,age_bin_8,age_bin_9,new_confirmed_male,new_confirmed_female,cumulative_confirmed_male,cumulative_confirmed_female,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_workplaces,search_trends_allergy,search_trends_infection,search_trends_pain,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,snowfall_mm,dew_point,relative_humidity
US_IN_18121,2020-02-26,ChIJoz_poCFIbYgRoXBL_yN113A,Q506538,geoId/18121,US,United States of America,IN,Indiana,18121,Parke County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16907,8028,8879,2021,2001,2058,1990,2037,2439,2232,1425,704,1804396,39.78,-87.21,1166,78.425,,-7,-2,,51.3,34.7,0.438889,-1.483333,3.072222,3.697111,30.48,-0.45,93.813538
US_IN_18121,2020-02-27,ChIJoz_poCFIbYgRoXBL_yN113A,Q506538,geoId/18121,US,United States of America,IN,Indiana,18121,Parke County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16907,8028,8879,2021,2001,2058,1990,2037,2439,2232,1425,704,1804396,39.78,-87.21,1166,78.425,,5,0,,37.53,41.52,-1.683333,-4.661111,2.655556,1.143,30.48,-6.427778,70.26931
US_IN_18121,2020-02-28,ChIJoz_poCFIbYgRoXBL_yN113A,Q506538,geoId/18121,US,United States of America,IN,Indiana,18121,Parke County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16907,8028,8879,2021,2001,2058,1990,2037,2439,2232,1425,704,1804396,39.78,-87.21,1166,78.425,22,3,-3,,31.13,28.02,-2.238889,-5.994444,1.8,0.03175,30.48,-5.616667,78.008524
US_IN_18121,2020-02-29,ChIJoz_poCFIbYgRoXBL_yN113A,Q506538,geoId/18121,US,United States of America,IN,Indiana,18121,Parke County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16907,8028,8879,2021,2001,2058,1990,2037,2439,2232,1425,704,1804396,39.78,-87.21,1166,78.425,,14,,,39.7,41.74,-3.577778,-8.772222,2.794444,0.127,,-8.866667,66.968403
US_IN_18121,2020-03-01,ChIJoz_poCFIbYgRoXBL_yN113A,Q506538,geoId/18121,US,United States of America,IN,Indiana,18121,Parke County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16907,8028,8879,2021,2001,2058,1990,2037,2439,2232,1425,704,1804396,39.78,-87.21,1166,78.425,,29,,,46.29,28.18,4.05,-4.977778,16.261111,0.0,,-2.683333,61.764243
US_IN_18121,2020-03-02,ChIJoz_poCFIbYgRoXBL_yN113A,Q506538,geoId/18121,US,United States of America,IN,Indiana,18121,Parke County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16907,8028,8879,2021,2001,2058,1990,2037,2439,2232,1425,704,1804396,39.78,-87.21,1166,78.425,,11,2,11.71,42.16,35.14,10.422222,6.727778,14.372222,7.2644,,8.055556,85.417333
US_IN_18121,2020-03-03,ChIJoz_poCFIbYgRoXBL_yN113A,Q506538,geoId/18121,US,United States of America,IN,Indiana,18121,Parke County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16907,8028,8879,2021,2001,2058,1990,2037,2439,2232,1425,704,1804396,39.78,-87.21,1166,78.425,,5,0,,39.76,32.26,8.111111,3.327778,13.111111,6.477,,4.261111,76.844136
US_IN_18121,2020-03-04,ChIJoz_poCFIbYgRoXBL_yN113A,Q506538,geoId/18121,US,United States of America,IN,Indiana,18121,Parke County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16907,8028,8879,2021,2001,2058,1990,2037,2439,2232,1425,704,1804396,39.78,-87.21,1166,78.425,,7,2,,45.1,24.8,6.383333,0.2,12.333333,2.2098,,-0.766667,60.564132
US_IN_18121,2020-03-05,ChIJoz_poCFIbYgRoXBL_yN113A,Q506538,geoId/18121,US,United States of America,IN,Indiana,18121,Parke County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16907,8028,8879,2021,2001,2058,1990,2037,2439,2232,1425,704,1804396,39.78,-87.21,1166,78.425,,14,-3,,42.11,30.19,5.038889,-2.355556,14.277778,0.028222,,-1.627778,62.466305
US_IN_18121,2020-03-06,ChIJoz_poCFIbYgRoXBL_yN113A,Q506538,geoId/18121,US,United States of America,IN,Indiana,18121,Parke County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16907,8028,8879,2021,2001,2058,1990,2037,2439,2232,1425,704,1804396,39.78,-87.21,1166,78.425,20,8,-2,,67.03,33.51,3.277778,-1.62963,12.716049,0.09525,,-2.41358,66.721263
US_IN_18121,2020-03-07,ChIJoz_poCFIbYgRoXBL_yN113A,Q506538,geoId/18121,US,United States of America,IN,Indiana,18121,Parke County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16907,8028,8879,2021,2001,2058,1990,2037,2439,2232,1425,704,1804396,39.78,-87.21,1166,78.425,,22,,,44.93,32.39,0.537037,-6.703704,10.308642,0.0,,-5.160494,65.842716
US_IN_18121,2020-03-08,ChIJoz_poCFIbYgRoXBL_yN113A,Q506538,geoId/18121,US,United States of America,IN,Indiana,18121,Parke County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16907,8028,8879,2021,2001,2058,1990,2037,2439,2232,1425,704,1804396,39.78,-87.21,1166,78.425,,37,,,48.27,43.24,7.290123,-3.45679,18.253086,0.0,,-4.438272,43.482853
US_IN_18121,2020-03-09,ChIJoz_poCFIbYgRoXBL_yN113A,Q506538,geoId/18121,US,United States of America,IN,Indiana,18121,Parke County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16907,8028,8879,2021,2001,2058,1990,2037,2439,2232,1425,704,1804396,39.78,-87.21,1166,78.425,,7,1,14.07,75.02,25.01,12.91358,9.166667,17.111111,0.282222,,2.104938,48.236833
US_IN_18121,2020-03-10,ChIJoz_poCFIbYgRoXBL_yN113A,Q506538,geoId/18121,US,United States of America,IN,Indiana,18121,Parke County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16907,8028,8879,2021,2001,2058,1990,2037,2439,2232,1425,704,1804396,39.78,-87.21,1166,78.425,,5,-4,,65.91,35.31,9.308642,4.82716,16.049383,11.994444,,8.055556,91.99667
US_IN_18121,2020-03-11,ChIJoz_poCFIbYgRoXBL_yN113A,Q506538,geoId/18121,US,United States of America,IN,Indiana,18121,Parke County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16907,8028,8879,2021,2001,2058,1990,2037,2439,2232,1425,704,1804396,39.78,-87.21,1166,78.425,,0,4,16.91,93.03,36.14,5.419753,4.098765,11.728395,3.781778,,4.17284,91.764182
US_IN_18121,2020-03-12,ChIJoz_poCFIbYgRoXBL_yN113A,Q506538,geoId/18121,US,United States of America,IN,Indiana,18121,Parke County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16907,8028,8879,2021,2001,2058,1990,2037,2439,2232,1425,704,1804396,39.78,-87.21,1166,78.425,,19,0,15.04,100.0,26.32,8.512346,3.58642,14.246914,0.620889,,7.283951,92.130352
US_IN_18121,2020-03-13,ChIJoz_poCFIbYgRoXBL_yN113A,Q506538,geoId/18121,US,United States of America,IN,Indiana,18121,Parke County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16907,8028,8879,2021,2001,2058,1990,2037,2439,2232,1425,704,1804396,39.78,-87.21,1166,78.425,24,28,2,,68.82,34.02,7.833333,1.820988,13.728395,2.906889,,2.709877,70.229446
US_IN_18121,2020-03-14,ChIJoz_poCFIbYgRoXBL_yN113A,Q506538,geoId/18121,US,United States of America,IN,Indiana,18121,Parke County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16907,8028,8879,2021,2001,2058,1990,2037,2439,2232,1425,704,1804396,39.78,-87.21,1166,78.425,-5,16,,,72.29,35.19,3.481481,0.901235,9.771605,0.987778,,-0.530864,75.276838
US_IN_18121,2020-03-15,ChIJoz_poCFIbYgRoXBL_yN113A,Q506538,geoId/18121,US,United States of America,IN,Indiana,18121,Parke County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16907,8028,8879,2021,2001,2058,1990,2037,2439,2232,1425,704,1804396,39.78,-87.21,1166,78.425,,31,,,70.34,40.33,2.617284,0.117284,7.993827,7.52475,,-0.592593,79.595197
US_IN_18121,2020-03-16,ChIJoz_poCFIbYgRoXBL_yN113A,Q506538,geoId/18121,US,United States of America,IN,Indiana,18121,Parke County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16907,8028,8879,2021,2001,2058,1990,2037,2439,2232,1425,704,1804396,39.78,-87.21,1166,78.425,,37,-3,,96.03,42.01,4.858025,0.839506,7.716049,0.0,,0.981481,76.335834
US_IN_18121,2020-03-17,ChIJoz_poCFIbYgRoXBL_yN113A,Q506538,geoId/18121,US,United States of America,IN,Indiana,18121,Parke County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16907,8028,8879,2021,2001,2058,1990,2037,2439,2232,1425,704,1804396,39.78,-87.21,1166,78.425,,19,-12,,85.92,32.11,6.666667,2.777778,11.833333,0.254,,2.703704,76.069025
US_IN_18121,2020-03-18,ChIJoz_poCFIbYgRoXBL_yN113A,Q506538,geoId/18121,US,United States of America,IN,Indiana,18121,Parke County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16907,8028,8879,2021,2001,2058,1990,2037,2439,2232,1425,704,1804396,39.78,-87.21,1166,78.425,,24,-16,,64.64,56.45,6.683333,3.205556,11.511111,2.6162,,4.794444,87.981435
US_IN_18121,2020-03-19,ChIJoz_poCFIbYgRoXBL_yN113A,Q506538,geoId/18121,US,United States of America,IN,Indiana,18121,Parke County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16907,8028,8879,2021,2001,2058,1990,2037,2439,2232,1425,704,1804396,39.78,-87.21,1166,78.425,-51,26,-21,,62.63,36.47,11.255556,6.016667,18.877778,14.8082,,10.738889,96.711006
US_IN_18121,2020-03-20,ChIJoz_poCFIbYgRoXBL_yN113A,Q506538,geoId/18121,US,United States of America,IN,Indiana,18121,Parke County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16907,8028,8879,2021,2001,2058,1990,2037,2439,2232,1425,704,1804396,39.78,-87.21,1166,78.425,-25,28,-20,15.47,49.84,32.65,14.005556,4.344444,19.688889,21.533556,,11.694444,86.167643
US_IN_18121,2020-03-21,ChIJoz_poCFIbYgRoXBL_yN113A,Q506538,geoId/18121,US,United States of America,IN,Indiana,18121,Parke County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16907,8028,8879,2021,2001,2058,1990,2037,2439,2232,1425,704,1804396,39.78,-87.21,1166,78.425,-38,34,,13.07,70.57,35.72,0.594444,-1.316667,3.944444,2.681111,,-4.244444,70.2824
US_IN_18121,2020-03-22,ChIJoz_poCFIbYgRoXBL_yN113A,Q506538,geoId/18121,US,United States of America,IN,Indiana,18121,Parke County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16907,8028,8879,2021,2001,2058,1990,2037,2439,2232,1425,704,1804396,39.78,-87.21,1166,78.425,-56,2,,,47.07,48.81,0.244444,-2.111111,2.627778,0.635,,-3.333333,77.141528
US_IN_18121,2020-03-23,ChIJoz_poCFIbYgRoXBL_yN113A,Q506538,geoId/18121,US,United States of America,IN,Indiana,18121,Parke County,US,USA,2,1,,1,,,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,1,,1,0,16907,8028,8879,2021,2001,2058,1990,2037,2439,2232,1425,704,1804396,39.78,-87.21,1166,78.425,-49,23,-24,,57.09,35.38,3.316667,-0.916667,6.077778,1.6256,,1.388889,87.500596
US_IN_18121,2020-03-24,ChIJoz_poCFIbYgRoXBL_yN113A,Q506538,geoId/18121,US,United States of America,IN,Indiana,18121,Parke County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16907,8028,8879,2021,2001,2058,1990,2037,2439,2232,1425,704,1804396,39.78,-87.21,1166,78.425,-55,3,-28,18.86,59.15,34.29,5.022222,1.577778,9.333333,0.310444,,2.516667,84.098253
US_IN_18121,2020-03-25,ChIJoz_poCFIbYgRoXBL_yN113A,Q506538,geoId/18121,US,United States of America,IN,Indiana,18121,Parke County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16907,8028,8879,2021,2001,2058,1990,2037,2439,2232,1425,704,1804396,39.78,-87.21,1166,78.425,-50,-9,-32,,43.22,34.75,6.233333,-0.144444,15.855556,0.931333,,3.744444,84.395383
US_IN_18121,2020-03-26,ChIJoz_poCFIbYgRoXBL_yN113A,Q506538,geoId/18121,US,United States of America,IN,Indiana,18121,Parke County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16907,8028,8879,2021,2001,2058,1990,2037,2439,2232,1425,704,1804396,39.78,-87.21,1166,78.425,-49,2,-30,16.51,50.39,43.44,11.566667,3.294444,17.727778,0.028222,,8.488889,81.743536
US_IN_18121,2020-03-27,ChIJoz_poCFIbYgRoXBL_yN113A,Q506538,geoId/18121,US,United States of America,IN,Indiana,18121,Parke County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16907,8028,8879,2021,2001,2058,1990,2037,2439,2232,1425,704,1804396,39.78,-87.21,1166,78.425,-31,0,-37,,37.35,38.15,13.183333,7.538889,19.172222,3.6322,,11.522222,90.028704
US_IN_18121,2020-03-28,ChIJoz_poCFIbYgRoXBL_yN113A,Q506538,geoId/18121,US,United States of America,IN,Indiana,18121,Parke County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16907,8028,8879,2021,2001,2058,1990,2037,2439,2232,1425,704,1804396,39.78,-87.21,1166,78.425,-57,5,,16.51,33.01,53.65,17.794444,12.244444,22.405556,5.1816,,16.072222,89.915802
US_IN_18121,2020-03-29,ChIJoz_poCFIbYgRoXBL_yN113A,Q506538,geoId/18121,US,United States of America,IN,Indiana,18121,Parke County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16907,8028,8879,2021,2001,2058,1990,2037,2439,2232,1425,704,1804396,39.78,-87.21,1166,78.425,-44,-2,,,45.29,32.94,15.65,9.927778,22.094444,11.8618,,9.277778,66.19481
US_IN_18121,2020-03-30,ChIJoz_poCFIbYgRoXBL_yN113A,Q506538,geoId/18121,US,United States of America,IN,Indiana,18121,Parke County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16907,8028,8879,2021,2001,2058,1990,2037,2439,2232,1425,704,1804396,39.78,-87.21,1166,78.425,,2,-34,,36.08,40.28,10.75,4.983333,18.122222,0.0254,,1.3,52.402537
US_IN_18121,2020-03-31,ChIJoz_poCFIbYgRoXBL_yN113A,Q506538,geoId/18121,US,United States of America,IN,Indiana,18121,Parke County,US,USA,2,1,,2,,,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,,1,1,1,16907,8028,8879,2021,2001,2058,1990,2037,2439,2232,1425,704,1804396,39.78,-87.21,1166,78.425,-42,3,-34,22.36,35.94,51.91,6.361111,3.961111,13.622222,0.0,,1.927778,73.819491
US_IN_18121,2020-04-01,ChIJoz_poCFIbYgRoXBL_yN113A,Q506538,geoId/18121,US,United States of America,IN,Indiana,18121,Parke County,US,USA,2,2,,4,,,,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,,2,1,3,16907,8028,8879,2021,2001,2058,1990,2037,2439,2232,1425,704,1804396,39.78,-87.21,1166,78.425,-44,2,-32,,36.26,33.9,6.811111,2.366667,13.016667,0.127,,2.611111,74.967424
US_IN_18121,2020-04-02,ChIJoz_poCFIbYgRoXBL_yN113A,Q506538,geoId/18121,US,United States of America,IN,Indiana,18121,Parke County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16907,8028,8879,2021,2001,2058,1990,2037,2439,2232,1425,704,1804396,39.78,-87.21,1166,78.425,,11,-36,,52.55,41.23,8.744444,1.155556,17.338889,0.0,,2.244444,63.931557
US_IN_18121,2020-04-03,ChIJoz_poCFIbYgRoXBL_yN113A,Q506538,geoId/18121,US,United States of America,IN,Indiana,18121,Parke County,US,USA,2,1,,5,0,,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2,1,1,0,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,,1,1,4,16907,8028,8879,2021,2001,2058,1990,2037,2439,2232,1425,704,1804396,39.78,-87.21,1166,78.425,-9,17,-34,19.5,44.94,53.42,13.4,3.755556,21.172222,0.0,,5.033333,57.209363
US_IN_18121,2020-04-04,ChIJoz_poCFIbYgRoXBL_yN113A,Q506538,geoId/18121,US,United States of America,IN,Indiana,18121,Parke County,US,USA,2,1,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16907,8028,8879,2021,2001,2058,1990,2037,2439,2232,1425,704,1804396,39.78,-87.21,1166,78.425,-70,-3,,,38.67,37.84,10.577778,6.116667,19.361111,0.5588,,6.738889,77.476079
US_IN_18121,2020-04-05,ChIJoz_poCFIbYgRoXBL_yN113A,Q506538,geoId/18121,US,United States of America,IN,Indiana,18121,Parke County,US,USA,2,0,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16907,8028,8879,2021,2001,2058,1990,2037,2439,2232,1425,704,1804396,39.78,-87.21,1166,78.425,-53,10,,13.96,34.9,30.24,7.8,4.133333,14.838889,1.411111,,4.738889,81.296349
US_IN_18121,2020-04-06,ChIJoz_poCFIbYgRoXBL_yN113A,Q506538,geoId/18121,US,United States of America,IN,Indiana,18121,Parke County,US,USA,2,3,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16907,8028,8879,2021,2001,2058,1990,2037,2439,2232,1425,704,1804396,39.78,-87.21,1166,78.425,,,-36,,35.18,37.69,11.561111,4.422222,20.466667,0.0254,,7.516667,76.340979
US_IN_18121,2020-04-07,ChIJoz_poCFIbYgRoXBL_yN113A,Q506538,geoId/18121,US,United States of America,IN,Indiana,18121,Parke County,US,USA,2,2,0,7,0,,,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,2,1,3,0,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,1,1,2,5,16907,8028,8879,2021,2001,2058,1990,2037,2439,2232,1425,704,1804396,39.78,-87.21,1166,78.425,,,-37,19.77,40.3,38.02,19.311111,12.733333,26.488889,0.0,,13.338889,68.553495
US_IN_18121,2020-04-08,ChIJoz_poCFIbYgRoXBL_yN113A,Q506538,geoId/18121,US,United States of America,IN,Indiana,18121,Parke County,US,USA,2,-1,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16907,8028,8879,2021,2001,2058,1990,2037,2439,2232,1425,704,1804396,39.78,-87.21,1166,78.425,,,-36,18.98,26.1,23.73,20.983333,13.277778,27.511111,0.5842,,14.144444,65.167062
US_IN_18121,2020-04-09,ChIJoz_poCFIbYgRoXBL_yN113A,Q506538,geoId/18121,US,United States of America,IN,Indiana,18121,Parke County,US,USA,2,0,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16907,8028,8879,2021,2001,2058,1990,2037,2439,2232,1425,704,1804396,39.78,-87.21,1166,78.425,,,-38,,37.04,26.01,10.05,5.4,21.7,5.531556,,1.277778,54.912217
US_IN_18121,2020-04-10,ChIJoz_poCFIbYgRoXBL_yN113A,Q506538,geoId/18121,US,United States of America,IN,Indiana,18121,Parke County,US,USA,2,1,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16907,8028,8879,2021,2001,2058,1990,2037,2439,2232,1425,704,1804396,39.78,-87.21,1166,78.425,,,-48,12.09,35.47,38.69,4.65,-0.611111,11.844444,0.1524,,-3.261111,56.847907
US_IN_18121,2020-04-11,ChIJoz_poCFIbYgRoXBL_yN113A,Q506538,geoId/18121,US,United States of America,IN,Indiana,18121,Parke County,US,USA,2,1,0,7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16907,8028,8879,2021,2001,2058,1990,2037,2439,2232,1425,704,1804396,39.78,-87.21,1166,78.425,,,,15.23,29.57,38.53,10.127778,1.111111,17.6,0.0,,-1.466667,44.549538
US_IN_18121,2020-04-12,ChIJoz_poCFIbYgRoXBL_yN113A,Q506538,geoId/18121,US,United States of America,IN,Indiana,18121,Parke County,US,USA,2,0,0,7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16907,8028,8879,2021,2001,2058,1990,2037,2439,2232,1425,704,1804396,39.78,-87.21,1166,78.425,,,,,22.37,42.25,12.4,6.255556,16.933333,3.0226,,7.1,70.22403
US_IN_18121,2020-04-13,ChIJoz_poCFIbYgRoXBL_yN113A,Q506538,geoId/18121,US,United States of America,IN,Indiana,18121,Parke County,US,USA,2,0,0,7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16907,8028,8879,2021,2001,2058,1990,2037,2439,2232,1425,704,1804396,39.78,-87.21,1166,78.425,,,-32,13.95,30.23,36.43,8.055556,2.644444,14.383333,0.73025,,3.855556,74.972553
US_IN_18121,2020-04-14,ChIJoz_poCFIbYgRoXBL_yN113A,Q506538,geoId/18121,US,United States of America,IN,Indiana,18121,Parke County,US,USA,2,0,0,7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16907,8028,8879,2021,2001,2058,1990,2037,2439,2232,1425,704,1804396,39.78,-87.21,1166,78.425,,,-32,11.33,35.5,28.7,3.427778,-0.983333,10.927778,0.1016,,-6.777778,47.312609
US_IN_18121,2020-04-15,ChIJoz_poCFIbYgRoXBL_yN113A,Q506538,geoId/18121,US,United States of America,IN,Indiana,18121,Parke County,US,USA,2,2,0,9,0,,,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,2,2,3,1,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,1,1,3,6,16907,8028,8879,2021,2001,2058,1990,2037,2439,2232,1425,704,1804396,39.78,-87.21,1166,78.425,,,-34,17.62,27.78,27.11,2.566667,-2.833333,7.916667,0.09525,,-5.344444,56.150774
US_IN_18121,2020-04-16,ChIJoz_poCFIbYgRoXBL_yN113A,Q506538,geoId/18121,US,United States of America,IN,Indiana,18121,Parke County,US,USA,2,1,0,10,0,,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2,2,4,1,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,1,,4,6,16907,8028,8879,2021,2001,2058,1990,2037,2439,2232,1425,704,1804396,39.78,-87.21,1166,78.425,,,-33,16.11,38.35,35.29,1.916667,-4.716667,8.994444,0.1016,,-5.666667,57.32672
US_IN_18121,2020-04-17,ChIJoz_poCFIbYgRoXBL_yN113A,Q506538,geoId/18121,US,United States of America,IN,Indiana,18121,Parke County,US,USA,2,1,0,8,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16907,8028,8879,2021,2001,2058,1990,2037,2439,2232,1425,704,1804396,39.78,-87.21,1166,78.425,,,-38,11.22,38.15,28.43,5.616667,0.511111,8.777778,2.1844,,2.694444,81.719968
US_IN_18121,2020-04-18,ChIJoz_poCFIbYgRoXBL_yN113A,Q506538,geoId/18121,US,United States of America,IN,Indiana,18121,Parke County,US,USA,2,-1,0,7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16907,8028,8879,2021,2001,2058,1990,2037,2439,2232,1425,704,1804396,39.78,-87.21,1166,78.425,,,,,28.86,40.22,5.138889,-1.333333,13.311111,3.556,,-0.061111,69.268958
US_IN_18121,2020-04-19,ChIJoz_poCFIbYgRoXBL_yN113A,Q506538,geoId/18121,US,United States of America,IN,Indiana,18121,Parke County,US,USA,2,2,0,9,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16907,8028,8879,2021,2001,2058,1990,2037,2439,2232,1425,704,1804396,39.78,-87.21,1166,78.425,,,,,20.66,30.12,10.1,1.7,17.761111,0.0,,2.494444,59.425005
US_IN_18121,2020-04-20,ChIJoz_poCFIbYgRoXBL_yN113A,Q506538,geoId/18121,US,United States of America,IN,Indiana,18121,Parke County,US,USA,2,1,0,11,0,,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2,2,5,1,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,,1,4,7,16907,8028,8879,2021,2001,2058,1990,2037,2439,2232,1425,704,1804396,39.78,-87.21,1166,78.425,,,-34,,25.6,38.4,10.561111,1.461111,18.966667,0.0,,1.016667,51.863801
US_IN_18121,2020-04-21,ChIJoz_poCFIbYgRoXBL_yN113A,Q506538,geoId/18121,US,United States of America,IN,Indiana,18121,Parke County,US,USA,2,0,0,9,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16907,8028,8879,2021,2001,2058,1990,2037,2439,2232,1425,704,1804396,39.78,-87.21,1166,78.425,,,-33,,17.56,35.12,11.238889,3.622222,17.572222,0.028222,,-0.8,43.421699
