location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_transit_stations,mobility_workplaces,mobility_residential,search_trends_abdominal_pain,search_trends_acne,search_trends_allergy,search_trends_anxiety,search_trends_arthritis,search_trends_back_pain,search_trends_common_cold,search_trends_cough,search_trends_depression,search_trends_diabetes,search_trends_diarrhea,search_trends_fatigue,search_trends_fever,search_trends_headache,search_trends_hypertension,search_trends_infection,search_trends_inflammation,search_trends_itch,search_trends_migraine,search_trends_obesity,search_trends_pain,search_trends_skin_condition,search_trends_skin_rash,search_trends_swelling,search_trends_urinary_tract_infection,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,dew_point,relative_humidity
US_MO_29127,2020-02-16,ChIJsbQIHYiR3YcRT2lONmxYNIM,Q490029,geoId/29127,US,United States of America,MO,Missouri,29127,Marion County,US,USA,2,,,,,,,28585,13884,14701,3664,3735,3666,3434,3318,3831,3487,2028,1422,1180549,39.81,-91.62,1150,76.775,10,6,,3,,11.19,8.14,13.56,5.09,,5.09,24.41,7.8,,5.76,,5.42,7.12,5.42,7.12,29.84,,10.17,5.09,5.76,35.6,8.81,10.17,7.12,,-0.845679,-7.95679,5.753086,0.0,-3.209877,84.181753
US_MO_29127,2020-02-17,ChIJsbQIHYiR3YcRT2lONmxYNIM,Q490029,geoId/29127,US,United States of America,MO,Missouri,29127,Marion County,US,USA,2,,,,,,,28585,13884,14701,3664,3735,3666,3434,3318,3831,3487,2028,1422,1180549,39.81,-91.62,1150,76.775,9,6,,-12,5,6.79,7.68,12.99,9.75,4.73,7.09,23.33,11.22,6.5,12.4,7.68,,6.5,,10.04,36.33,5.32,7.38,7.97,,39.87,5.32,6.79,5.61,6.2,2.561728,0.561728,5.296296,0.254,0.901235,89.066915
US_MO_29127,2020-02-18,ChIJsbQIHYiR3YcRT2lONmxYNIM,Q490029,geoId/29127,US,United States of America,MO,Missouri,29127,Marion County,US,USA,2,,,,,,,28585,13884,14701,3664,3735,3666,3434,3318,3831,3487,2028,1422,1180549,39.81,-91.62,1150,76.775,1,-3,,2,0,6.03,6.03,10.69,6.03,,6.3,19.19,9.32,6.03,10.96,,5.21,,7.4,8.22,30.98,8.5,4.93,7.67,8.22,43.58,,5.21,4.93,5.48,2.08642,-1.030864,5.685185,0.536222,-0.938272,80.540913
US_MO_29127,2020-02-19,ChIJsbQIHYiR3YcRT2lONmxYNIM,Q490029,geoId/29127,US,United States of America,MO,Missouri,29127,Marion County,US,USA,2,,,,,,,28585,13884,14701,3664,3735,3666,3434,3318,3831,3487,2028,1422,1180549,39.81,-91.62,1150,76.775,9,-6,,4,-1,5.01,6.12,8.63,9.74,,5.01,17.82,6.12,4.73,8.07,5.01,5.57,,,10.02,34.24,5.29,6.68,3.9,6.4,37.03,4.46,4.73,5.29,5.85,-2.382716,-6.290123,1.216049,0.0,-6.061728,76.052869
US_MO_29127,2020-02-20,ChIJsbQIHYiR3YcRT2lONmxYNIM,Q490029,geoId/29127,US,United States of America,MO,Missouri,29127,Marion County,US,USA,2,,,,,,,28585,13884,14701,3664,3735,3666,3434,3318,3831,3487,2028,1422,1180549,39.81,-91.62,1150,76.775,5,-1,,2,0,4.02,6.32,15.51,10.62,,6.32,14.93,7.18,7.18,12.06,,6.03,4.02,4.31,6.32,22.4,4.88,6.89,,7.18,39.92,,5.74,4.59,,-5.401235,-9.845679,-1.234568,0.0,-11.919753,60.339204
US_MO_29127,2020-02-21,ChIJsbQIHYiR3YcRT2lONmxYNIM,Q490029,geoId/29127,US,United States of America,MO,Missouri,29127,Marion County,US,USA,2,,,,,,,28585,13884,14701,3664,3735,3666,3434,3318,3831,3487,2028,1422,1180549,39.81,-91.62,1150,76.775,3,-4,,19,-2,4.13,4.72,8.26,11.21,6.49,,20.64,6.49,,6.78,,6.19,5.9,5.9,8.85,26.84,4.72,9.73,8.85,7.96,31.26,,6.49,4.13,,-5.006173,-10.950617,3.895062,0.0,-11.604938,60.107303
US_MO_29127,2020-02-22,ChIJsbQIHYiR3YcRT2lONmxYNIM,Q490029,geoId/29127,US,United States of America,MO,Missouri,29127,Marion County,US,USA,2,,,,,,,28585,13884,14701,3664,3735,3666,3434,3318,3831,3487,2028,1422,1180549,39.81,-91.62,1150,76.775,-1,8,,5,,9.39,9.74,9.04,6.96,7.3,8.0,16.0,9.74,,12.52,,4.87,4.87,7.3,6.96,26.43,9.04,7.3,6.61,4.87,47.65,,7.65,,,2.179012,-3.253086,11.339506,0.0,-7.061728,50.63679
US_MO_29127,2020-02-23,ChIJsbQIHYiR3YcRT2lONmxYNIM,Q490029,geoId/29127,US,United States of America,MO,Missouri,29127,Marion County,US,USA,2,,,,,,,28585,13884,14701,3664,3735,3666,3434,3318,3831,3487,2028,1422,1180549,39.81,-91.62,1150,76.775,13,15,,6,,8.02,9.42,13.96,8.72,5.23,8.02,21.63,9.07,9.07,10.81,12.56,5.23,7.33,5.58,10.47,29.65,,6.28,,5.58,45.35,5.93,8.72,5.58,,6.919753,1.87037,15.549383,0.0,-1.753086,54.205415
US_MO_29127,2020-02-24,ChIJsbQIHYiR3YcRT2lONmxYNIM,Q490029,geoId/29127,US,United States of America,MO,Missouri,29127,Marion County,US,USA,2,,,,,,,28585,13884,14701,3664,3735,3666,3434,3318,3831,3487,2028,1422,1180549,39.81,-91.62,1150,76.775,1,15,,8,0,9.12,6.91,6.91,7.74,5.53,5.8,21.55,9.95,8.29,8.01,4.42,,5.25,4.42,8.57,34.82,7.74,5.53,4.14,6.63,41.45,,7.74,5.25,6.36,5.549383,3.314815,10.975309,1.0668,2.314815,80.048716
US_MO_29127,2020-02-25,ChIJsbQIHYiR3YcRT2lONmxYNIM,Q490029,geoId/29127,US,United States of America,MO,Missouri,29127,Marion County,US,USA,2,,,,,,,28585,13884,14701,3664,3735,3666,3434,3318,3831,3487,2028,1422,1180549,39.81,-91.62,1150,76.775,-5,-8,,-1,2,5.03,8.67,10.35,8.67,4.2,4.75,28.25,12.31,7.55,10.63,,6.71,9.23,,10.07,36.08,6.99,8.39,5.87,5.59,42.23,4.2,8.67,6.43,4.2,2.074074,0.425926,5.055556,4.7752,0.12963,87.300108
US_MO_29127,2020-02-26,ChIJsbQIHYiR3YcRT2lONmxYNIM,Q490029,geoId/29127,US,United States of America,MO,Missouri,29127,Marion County,US,USA,2,,,,,,,28585,13884,14701,3664,3735,3666,3434,3318,3831,3487,2028,1422,1180549,39.81,-91.62,1150,76.775,8,-8,,-1,1,5.36,6.21,9.59,6.77,5.08,5.36,36.38,11.85,4.51,7.33,6.49,3.95,8.18,5.08,8.74,47.1,7.33,7.33,,5.36,40.33,5.92,6.77,5.92,6.77,-0.018519,-1.938272,1.987654,0.4445,-3.592593,77.127899
US_MO_29127,2020-02-27,ChIJsbQIHYiR3YcRT2lONmxYNIM,Q490029,geoId/29127,US,United States of America,MO,Missouri,29127,Marion County,US,USA,2,,,,,,,28585,13884,14701,3664,3735,3666,3434,3318,3831,3487,2028,1422,1180549,39.81,-91.62,1150,76.775,8,1,-41,1,-1,7.44,6.01,11.15,8.29,5.15,6.01,33.17,12.01,5.43,6.01,7.15,6.29,10.58,,9.15,46.33,6.29,7.15,6.86,8.87,38.61,,10.3,8.29,4.29,-0.907407,-5.697531,5.271605,0.0,-6.567901,65.666926
US_MO_29127,2020-02-28,ChIJsbQIHYiR3YcRT2lONmxYNIM,Q490029,geoId/29127,US,United States of America,MO,Missouri,29127,Marion County,US,USA,2,,,,,,,28585,13884,14701,3664,3735,3666,3434,3318,3831,3487,2028,1422,1180549,39.81,-91.62,1150,76.775,6,5,,17,-3,4.96,5.25,11.67,4.96,4.09,4.09,34.15,11.38,6.71,9.63,5.84,5.54,9.92,9.63,10.21,44.65,6.42,9.63,4.96,5.54,37.06,,10.51,7.88,6.13,0.030864,-4.166667,5.055556,0.0,-4.592593,71.281014
US_MO_29127,2020-02-29,ChIJsbQIHYiR3YcRT2lONmxYNIM,Q490029,geoId/29127,US,United States of America,MO,Missouri,29127,Marion County,US,USA,2,,,,,,,28585,13884,14701,3664,3735,3666,3434,3318,3831,3487,2028,1422,1180549,39.81,-91.62,1150,76.775,1,15,,4,,,9.64,12.73,5.51,,,31.32,13.08,,5.85,4.82,7.92,7.92,7.23,8.95,41.98,6.88,6.2,6.88,5.85,36.48,,8.26,,,-1.32716,-7.95679,7.907407,0.0,-5.802469,71.688248
US_MO_29127,2020-03-01,ChIJsbQIHYiR3YcRT2lONmxYNIM,Q490029,geoId/29127,US,United States of America,MO,Missouri,29127,Marion County,US,USA,2,,,,,,,28585,13884,14701,3664,3735,3666,3434,3318,3831,3487,2028,1422,1180549,39.81,-91.62,1150,76.775,19,22,,6,,7.23,9.64,13.09,11.02,,8.27,25.83,12.4,6.89,6.54,4.82,6.89,7.58,5.17,5.51,42.02,,8.96,5.86,,38.92,5.86,8.96,7.23,8.27,8.820988,2.685185,18.530864,0.0,1.876543,62.051836
US_MO_29127,2020-03-02,ChIJsbQIHYiR3YcRT2lONmxYNIM,Q490029,geoId/29127,US,United States of America,MO,Missouri,29127,Marion County,US,USA,2,,,,,,,28585,13884,14701,3664,3735,3666,3434,3318,3831,3487,2028,1422,1180549,39.81,-91.62,1150,76.775,15,21,,4,1,5.43,6.34,12.07,11.17,6.34,,34.1,15.09,8.45,5.73,6.34,7.54,4.22,5.73,12.37,47.68,9.66,8.15,6.04,,41.04,5.73,6.64,4.83,4.22,6.654321,-0.024691,15.54321,0.34925,1.759259,71.128972
US_MO_29127,2020-03-03,ChIJsbQIHYiR3YcRT2lONmxYNIM,Q490029,geoId/29127,US,United States of America,MO,Missouri,29127,Marion County,US,USA,2,,,,,,,28585,13884,14701,3664,3735,3666,3434,3318,3831,3487,2028,1422,1180549,39.81,-91.62,1150,76.775,16,20,,0,-1,5.26,8.3,15.22,8.3,5.26,5.81,30.16,10.79,8.58,9.13,7.75,8.03,5.81,,7.75,48.43,6.37,6.92,4.15,4.98,42.34,4.7,7.75,6.37,,6.246914,0.62963,13.549383,0.0,-1.104938,59.533764
US_MO_29127,2020-03-04,ChIJsbQIHYiR3YcRT2lONmxYNIM,Q490029,geoId/29127,US,United States of America,MO,Missouri,29127,Marion County,US,USA,2,,,,,,,28585,13884,14701,3664,3735,3666,3434,3318,3831,3487,2028,1422,1180549,39.81,-91.62,1150,76.775,17,6,,1,-3,,7.06,11.02,8.19,5.37,6.78,33.9,11.58,8.19,12.43,5.08,6.5,6.78,5.08,7.91,42.37,,12.71,5.37,,37.85,9.04,6.21,5.65,6.78,7.185185,1.512346,12.024691,0.0,-2.438272,50.622163
US_MO_29127,2020-03-05,ChIJsbQIHYiR3YcRT2lONmxYNIM,Q490029,geoId/29127,US,United States of America,MO,Missouri,29127,Marion County,US,USA,2,,,,,,,28585,13884,14701,3664,3735,3666,3434,3318,3831,3487,2028,1422,1180549,39.81,-91.62,1150,76.775,11,12,-46,2,-1,5.83,5.83,13.89,6.94,6.94,5.83,33.33,13.89,5.28,7.78,5.0,6.11,6.39,4.44,7.22,49.99,6.94,5.55,,10.83,39.44,6.39,10.28,5.28,6.67,7.197531,1.858025,13.759259,0.0,-2.462963,50.593951
US_MO_29127,2020-03-06,ChIJsbQIHYiR3YcRT2lONmxYNIM,Q490029,geoId/29127,US,United States of America,MO,Missouri,29127,Marion County,US,USA,2,,,,,,,28585,13884,14701,3664,3735,3666,3434,3318,3831,3487,2028,1422,1180549,39.81,-91.62,1150,76.775,8,4,,17,-2,6.07,7.51,16.46,11.27,4.62,4.62,27.44,12.71,5.2,8.95,5.2,4.91,7.8,5.2,5.2,44.48,10.4,4.62,4.04,6.35,32.35,4.33,10.11,4.91,,4.814815,-0.401235,10.123457,0.0,-4.901235,49.72058
US_MO_29127,2020-03-07,ChIJsbQIHYiR3YcRT2lONmxYNIM,Q490029,geoId/29127,US,United States of America,MO,Missouri,29127,Marion County,US,USA,2,,,,,,,28585,13884,14701,3664,3735,3666,3434,3318,3831,3487,2028,1422,1180549,39.81,-91.62,1150,76.775,2,18,,5,,5.0,8.92,9.63,7.14,5.0,,35.68,10.35,,5.71,,,10.35,6.78,5.0,48.52,,,6.78,6.78,38.53,,5.0,5.35,5.35,5.524691,-1.339506,16.203704,0.0,-6.716049,41.776203
US_MO_29127,2020-03-08,ChIJsbQIHYiR3YcRT2lONmxYNIM,Q490029,geoId/29127,US,United States of America,MO,Missouri,29127,Marion County,US,USA,2,,,,,,,28585,13884,14701,3664,3735,3666,3434,3318,3831,3487,2028,1422,1180549,39.81,-91.62,1150,76.775,15,24,,-1,,,9.12,12.04,7.29,6.93,6.2,29.55,10.58,,5.11,,7.66,5.84,5.84,,49.61,,9.12,,,39.76,5.47,9.48,5.11,,11.635802,5.580247,21.54321,0.0,-2.858025,36.705916
US_MO_29127,2020-03-09,ChIJsbQIHYiR3YcRT2lONmxYNIM,Q490029,geoId/29127,US,United States of America,MO,Missouri,29127,Marion County,US,USA,2,,,,,,,28585,13884,14701,3664,3735,3666,3434,3318,3831,3487,2028,1422,1180549,39.81,-91.62,1150,76.775,2,1,,7,1,4.19,5.59,13.13,7.26,6.43,6.43,35.48,16.2,4.47,5.31,4.47,7.82,10.06,,10.06,59.23,6.15,8.1,,13.13,43.3,4.75,11.18,4.19,3.91,12.574074,8.376543,18.104938,2.5908,4.58642,58.472366
US_MO_29127,2020-03-10,ChIJsbQIHYiR3YcRT2lONmxYNIM,Q490029,geoId/29127,US,United States of America,MO,Missouri,29127,Marion County,US,USA,2,,,,,,,28585,13884,14701,3664,3735,3666,3434,3318,3831,3487,2028,1422,1180549,39.81,-91.62,1150,76.775,5,5,,-1,0,4.84,5.69,15.08,9.39,,4.27,31.87,13.09,,8.25,5.12,5.69,8.25,,6.26,65.17,5.41,8.82,5.41,5.69,35.29,6.26,10.81,4.55,5.69,4.746914,1.049383,12.271605,26.0096,3.123457,89.312951
US_MO_29127,2020-03-11,ChIJsbQIHYiR3YcRT2lONmxYNIM,Q490029,geoId/29127,US,United States of America,MO,Missouri,29127,Marion County,US,USA,2,,,,,,,28585,13884,14701,3664,3735,3666,3434,3318,3831,3487,2028,1422,1180549,39.81,-91.62,1150,76.775,16,10,,0,-2,,6.75,12.93,8.43,8.71,5.62,47.49,12.93,6.18,9.55,,6.75,10.4,,7.59,88.25,7.59,7.03,4.78,5.34,35.97,,13.21,5.62,,6.125,3.388889,11.583333,0.03175,4.055556,86.666041
US_MO_29127,2020-03-12,ChIJsbQIHYiR3YcRT2lONmxYNIM,Q490029,geoId/29127,US,United States of America,MO,Missouri,29127,Marion County,US,USA,2,,,,,,,28585,13884,14701,3664,3735,3666,3434,3318,3831,3487,2028,1422,1180549,39.81,-91.62,1150,76.775,7,26,,0,0,4.73,,12.23,9.17,7.23,5.56,55.87,12.51,6.12,5.56,4.73,6.95,9.17,5.0,6.39,94.79,7.78,5.84,6.12,5.28,32.52,,5.56,6.95,,8.076389,4.236111,14.645833,0.6985,6.979167,92.897299
US_MO_29127,2020-03-13,ChIJsbQIHYiR3YcRT2lONmxYNIM,Q490029,geoId/29127,US,United States of America,MO,Missouri,29127,Marion County,US,USA,2,,,,,,,28585,13884,14701,3664,3735,3666,3434,3318,3831,3487,2028,1422,1180549,39.81,-91.62,1150,76.775,8,19,,6,1,5.0,7.5,11.26,8.13,4.69,,50.65,14.7,,9.07,6.25,4.38,11.57,,7.19,85.99,7.19,9.07,4.69,,27.2,5.0,,,5.0,5.8125,-0.076389,12.083333,0.381,-1.416667,59.961143
US_MO_29127,2020-03-14,ChIJsbQIHYiR3YcRT2lONmxYNIM,Q490029,geoId/29127,US,United States of America,MO,Missouri,29127,Marion County,US,USA,2,,,,,,,28585,13884,14701,3664,3735,3666,3434,3318,3831,3487,2028,1422,1180549,39.81,-91.62,1150,76.775,-5,14,,-6,,,9.63,9.97,7.97,4.65,,41.53,13.29,6.31,5.65,4.98,,12.96,7.31,5.98,66.78,5.98,5.98,5.32,4.65,34.89,,8.64,7.64,,2.868056,0.576389,7.201389,6.0452,-0.319444,79.669995
US_MO_29127,2020-03-15,ChIJsbQIHYiR3YcRT2lONmxYNIM,Q490029,geoId/29127,US,United States of America,MO,Missouri,29127,Marion County,US,USA,2,,,,,,,28585,13884,14701,3664,3735,3666,3434,3318,3831,3487,2028,1422,1180549,39.81,-91.62,1150,76.775,9,30,,2,,,5.83,10.69,10.69,8.42,5.18,44.36,17.48,,7.77,4.53,,14.57,,5.5,82.89,6.48,6.8,4.53,,32.05,,6.48,,,1.326389,0.027778,3.909722,2.3495,-0.979167,84.742987
US_MO_29127,2020-03-16,ChIJsbQIHYiR3YcRT2lONmxYNIM,Q490029,geoId/29127,US,United States of America,MO,Missouri,29127,Marion County,US,USA,2,,,,,,,28585,13884,14701,3664,3735,3666,3434,3318,3831,3487,2028,1422,1180549,39.81,-91.62,1150,76.775,11,54,,-2,4,6.2,4.42,8.26,6.49,5.61,4.42,43.66,15.04,,5.9,4.72,,15.93,5.01,4.72,100.0,4.13,5.31,5.9,,29.2,5.01,8.85,,,2.958333,1.458333,6.069444,0.4572,1.111111,87.76355
US_MO_29127,2020-03-17,ChIJsbQIHYiR3YcRT2lONmxYNIM,Q490029,geoId/29127,US,United States of America,MO,Missouri,29127,Marion County,US,USA,2,,,,,,,28585,13884,14701,3664,3735,3666,3434,3318,3831,3487,2028,1422,1180549,39.81,-91.62,1150,76.775,2,30,,-10,5,4.73,,8.57,8.87,6.21,4.14,47.89,16.26,4.43,5.91,,,14.48,5.32,8.28,81.59,6.8,6.8,5.32,5.91,34.59,4.73,9.46,,,5.451389,2.520833,9.4375,1.11125,1.576389,76.377465
US_MO_29127,2020-03-18,ChIJsbQIHYiR3YcRT2lONmxYNIM,Q490029,geoId/29127,US,United States of America,MO,Missouri,29127,Marion County,US,USA,2,,,,,,,28585,13884,14701,3664,3735,3666,3434,3318,3831,3487,2028,1422,1180549,39.81,-91.62,1150,76.775,-9,12,,-12,6,,5.83,12.78,13.34,5.83,5.28,43.89,12.22,,6.67,4.45,,24.73,3.89,3.89,74.73,6.39,,5.0,5.28,43.62,4.72,9.45,5.28,,7.423611,5.527778,10.652778,0.5588,5.243056,86.151943
US_MO_29127,2020-03-19,ChIJsbQIHYiR3YcRT2lONmxYNIM,Q490029,geoId/29127,US,United States of America,MO,Missouri,29127,Marion County,US,USA,2,,,,,,,28585,13884,14701,3664,3735,3666,3434,3318,3831,3487,2028,1422,1180549,39.81,-91.62,1150,76.775,-12,20,,-17,8,4.84,4.27,12.24,9.11,14.23,6.26,40.99,14.8,,7.97,7.12,4.27,15.37,,5.69,77.15,5.98,4.84,,,31.89,,6.55,5.98,7.69,12.194444,8.631944,19.861111,13.8176,11.534722,95.788377
US_MO_29127,2020-03-20,ChIJsbQIHYiR3YcRT2lONmxYNIM,Q490029,geoId/29127,US,United States of America,MO,Missouri,29127,Marion County,US,USA,2,,,,,,,28585,13884,14701,3664,3735,3666,3434,3318,3831,3487,2028,1422,1180549,39.81,-91.62,1150,76.775,-19,17,,-6,,4.61,8.64,10.65,13.53,9.5,6.62,38.0,12.67,7.77,6.62,4.89,,15.26,7.2,,64.48,8.92,6.33,,5.76,36.56,,7.2,6.62,,7.154321,0.8125,18.631944,4.2545,4.388889,82.692621
US_MO_29127,2020-03-21,ChIJsbQIHYiR3YcRT2lONmxYNIM,Q490029,geoId/29127,US,United States of America,MO,Missouri,29127,Marion County,US,USA,2,,,,,,,28585,13884,14701,3664,3735,3666,3434,3318,3831,3487,2028,1422,1180549,39.81,-91.62,1150,76.775,-34,17,,-8,,5.05,11.35,7.88,9.46,9.14,6.94,32.17,9.14,,7.57,5.05,5.05,9.14,,,57.71,8.2,,,,31.22,4.42,11.67,6.62,,1.271605,-1.376543,4.95679,0.0,-3.851852,68.943736
US_MO_29127,2020-03-22,ChIJsbQIHYiR3YcRT2lONmxYNIM,Q490029,geoId/29127,US,United States of America,MO,Missouri,29127,Marion County,US,USA,2,,,,,,,28585,13884,14701,3664,3735,3666,3434,3318,3831,3487,2028,1422,1180549,39.81,-91.62,1150,76.775,-40,-10,,-19,,4.35,10.87,10.87,4.66,5.59,4.35,30.13,12.12,4.97,6.21,,,12.12,4.35,5.59,57.78,6.52,9.01,,4.97,25.16,6.21,7.14,,,0.154321,-1.271605,3.148148,0.0508,-2.277778,83.798854
US_MO_29127,2020-03-23,ChIJsbQIHYiR3YcRT2lONmxYNIM,Q490029,geoId/29127,US,United States of America,MO,Missouri,29127,Marion County,US,USA,2,,,,,,,28585,13884,14701,3664,3735,3666,3434,3318,3831,3487,2028,1422,1180549,39.81,-91.62,1150,76.775,-29,1,,-19,10,4.84,8.25,11.66,8.54,9.67,4.84,27.6,9.96,5.41,7.68,,3.98,17.07,4.27,8.82,50.92,,8.25,,4.55,29.59,,7.68,,6.83,1.777778,0.148148,5.611111,1.905,1.012346,94.716779
US_MO_29127,2020-03-24,ChIJsbQIHYiR3YcRT2lONmxYNIM,Q490029,geoId/29127,US,United States of America,MO,Missouri,29127,Marion County,US,USA,2,,,,,,,28585,13884,14701,3664,3735,3666,3434,3318,3831,3487,2028,1422,1180549,39.81,-91.62,1150,76.775,-35,-3,,-30,13,4.67,7.14,10.43,5.77,7.96,5.22,28.28,10.16,4.12,11.81,4.39,4.94,9.06,,7.41,60.95,5.77,11.53,,4.12,29.38,,7.69,3.84,4.12,4.123457,2.08642,8.407407,0.036286,2.660494,90.310802
US_MO_29127,2020-03-25,ChIJsbQIHYiR3YcRT2lONmxYNIM,Q490029,geoId/29127,US,United States of America,MO,Missouri,29127,Marion County,US,USA,2,,,,,,,28585,13884,14701,3664,3735,3666,3434,3318,3831,3487,2028,1422,1180549,39.81,-91.62,1150,76.775,-30,-12,,-31,12,4.55,4.83,13.07,12.22,8.52,5.11,29.27,8.24,5.11,6.82,,4.26,10.23,,5.4,62.79,5.68,8.24,4.26,5.11,32.39,5.68,9.09,9.38,,6.759259,3.055556,15.154321,0.254,5.154321,89.584104
US_MO_29127,2020-03-26,ChIJsbQIHYiR3YcRT2lONmxYNIM,Q490029,geoId/29127,US,United States of America,MO,Missouri,29127,Marion County,US,USA,2,,,,,,,28585,13884,14701,3664,3735,3666,3434,3318,3831,3487,2028,1422,1180549,39.81,-91.62,1150,76.775,-35,-12,,-30,13,4.81,5.38,11.88,8.49,4.24,5.66,31.41,10.19,5.38,9.34,5.38,6.22,8.49,5.94,9.34,51.5,5.66,5.38,5.09,3.96,32.26,,4.24,5.94,7.36,10.117284,6.469136,14.197531,0.0,8.216049,88.178599
US_MO_29127,2020-03-27,ChIJsbQIHYiR3YcRT2lONmxYNIM,Q490029,geoId/29127,US,United States of America,MO,Missouri,29127,Marion County,US,USA,2,,,,,,,28585,13884,14701,3664,3735,3666,3434,3318,3831,3487,2028,1422,1180549,39.81,-91.62,1150,76.775,-42,-21,,-21,,5.23,11.33,13.07,7.26,6.39,6.68,31.09,11.62,6.39,4.36,,7.26,10.75,10.17,7.26,47.64,4.07,5.52,4.36,,36.02,,7.26,,5.52,10.092593,7.388889,14.04321,4.318,9.265432,94.673202
US_MO_29127,2020-03-28,ChIJsbQIHYiR3YcRT2lONmxYNIM,Q490029,geoId/29127,US,United States of America,MO,Missouri,29127,Marion County,US,USA,2,,,,,,,28585,13884,14701,3664,3735,3666,3434,3318,3831,3487,2028,1422,1180549,39.81,-91.62,1150,76.775,-47,-14,,-28,,4.64,8.05,9.29,,5.88,4.34,22.3,8.36,6.5,5.57,4.34,4.34,9.6,6.19,6.5,34.99,,7.12,,,36.85,6.5,10.53,5.88,4.64,15.382716,12.018519,22.574074,6.2484,13.864198,90.926357
US_MO_29127,2020-03-29,ChIJsbQIHYiR3YcRT2lONmxYNIM,Q490029,geoId/29127,US,United States of America,MO,Missouri,29127,Marion County,US,USA,2,,,,,,,28585,13884,14701,3664,3735,3666,3434,3318,3831,3487,2028,1422,1180549,39.81,-91.62,1150,76.775,-38,1,,-26,,7.79,11.85,11.85,8.73,5.3,6.23,19.33,5.92,4.36,4.36,,5.3,7.79,4.68,5.92,35.22,4.99,5.3,4.36,,39.27,6.23,5.92,6.23,6.55,12.716049,6.493827,20.358025,1.834444,1.969136,48.530637
US_MO_29127,2020-03-30,ChIJsbQIHYiR3YcRT2lONmxYNIM,Q490029,geoId/29127,US,United States of America,MO,Missouri,29127,Marion County,US,USA,2,,,,,,,28585,13884,14701,3664,3735,3666,3434,3318,3831,3487,2028,1422,1180549,39.81,-91.62,1150,76.775,-31,-8,,-24,,5.47,7.49,10.09,6.05,8.07,5.47,21.61,6.92,6.05,4.61,,5.19,12.68,5.47,5.76,37.17,6.05,7.49,,,37.46,6.05,7.2,4.32,5.76,10.240741,1.567901,17.901235,0.0,-0.864198,46.815291
US_MO_29127,2020-03-31,ChIJsbQIHYiR3YcRT2lONmxYNIM,Q490029,geoId/29127,US,United States of America,MO,Missouri,29127,Marion County,US,USA,2,,,,,,,28585,13884,14701,3664,3735,3666,3434,3318,3831,3487,2028,1422,1180549,39.81,-91.62,1150,76.775,-25,-9,,-33,12,,6.32,12.35,8.9,10.62,,18.09,8.33,6.6,4.88,,4.59,9.76,4.59,5.17,39.34,5.17,5.17,4.88,,35.32,4.31,11.2,4.88,,10.123457,4.240741,15.135802,0.0,1.641975,56.379254
US_MO_29127,2020-04-01,ChIJsbQIHYiR3YcRT2lONmxYNIM,Q490029,geoId/29127,US,United States of America,MO,Missouri,29127,Marion County,US,USA,2,,,,,,,28585,13884,14701,3664,3735,3666,3434,3318,3831,3487,2028,1422,1180549,39.81,-91.62,1150,76.775,-19,-5,,-34,11,5.99,6.56,14.26,8.84,6.84,5.99,20.82,6.84,4.28,4.56,,6.27,6.84,5.13,,31.94,5.13,9.7,4.56,3.99,36.5,,5.7,4.56,,7.296296,1.018519,15.654321,0.0,2.018519,69.481776
US_MO_29127,2020-04-02,ChIJsbQIHYiR3YcRT2lONmxYNIM,Q490029,geoId/29127,US,United States of America,MO,Missouri,29127,Marion County,US,USA,2,,,,,,,28585,13884,14701,3664,3735,3666,3434,3318,3831,3487,2028,1422,1180549,39.81,-91.62,1150,76.775,-30,0,-38,-32,,,7.14,11.14,6.57,6.29,5.43,21.15,9.43,,5.43,,7.43,,,5.43,38.86,5.43,7.43,10.86,8.57,34.58,,9.72,7.14,,12.277778,7.876543,18.432099,0.0,4.246914,58.463694
US_MO_29127,2020-04-03,ChIJsbQIHYiR3YcRT2lONmxYNIM,Q490029,geoId/29127,US,United States of America,MO,Missouri,29127,Marion County,US,USA,2,,,,,,,28585,13884,14701,3664,3735,3666,3434,3318,3831,3487,2028,1422,1180549,39.81,-91.62,1150,76.775,-32,-11,,-20,,4.21,9.55,7.02,7.02,6.46,4.78,18.26,3.93,,5.9,,,7.3,,4.5,32.59,4.78,4.78,5.34,6.74,32.02,4.21,7.02,5.06,4.21,12.185185,2.802469,17.197531,0.5715,7.030864,71.105752
