location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_parks,mobility_transit_stations,mobility_workplaces,mobility_residential,search_trends_abdominal_pain,search_trends_acne,search_trends_alcoholism,search_trends_allergy,search_trends_anxiety,search_trends_arthritis,search_trends_back_pain,search_trends_bleeding,search_trends_bone_fracture,search_trends_common_cold,search_trends_constipation,search_trends_cough,search_trends_cramp,search_trends_depression,search_trends_diabetes,search_trends_diarrhea,search_trends_fatigue,search_trends_fever,search_trends_gastroesophageal_reflux_disease,search_trends_hair_loss,search_trends_headache,search_trends_heartburn,search_trends_hypertension,search_trends_infection,search_trends_inflammation,search_trends_insomnia,search_trends_itch,search_trends_low_back_pain,search_trends_major_depressive_disorder,search_trends_migraine,search_trends_obesity,search_trends_pain,search_trends_skin_condition,search_trends_skin_rash,search_trends_swelling,search_trends_type_2_diabetes,search_trends_urinary_tract_infection,search_trends_weight_gain,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,dew_point,relative_humidity
US_CO_08107,2020-11-14,ChIJ-dGew1EYQocRZA3rearTJXE,Q312734,geoId/08107,US,United States of America,CO,Colorado,08107,Routt County,US,USA,2,21,0,379,9,,,25171,13132,12039,2404,2749,3400,3720,3621,3599,3614,1534,530,415168,40.48,-106.99,6133,81.7625,-58,-43,-74,,-42,,,10.37,6.31,8.34,8.79,,6.54,3.83,,5.86,3.16,6.31,,3.61,5.41,,4.74,,3.83,4.28,,,4.74,13.98,3.38,,6.09,,,3.16,5.64,31.12,3.83,7.67,5.19,3.38,4.74,3.16,-0.327778,-4.738889,4.444444,0.9144,-6.494444,63.379579
US_CO_08107,2020-11-15,ChIJ-dGew1EYQocRZA3rearTJXE,Q312734,geoId/08107,US,United States of America,CO,Colorado,08107,Routt County,US,USA,2,11,0,390,9,,,25171,13132,12039,2404,2749,3400,3720,3621,3599,3614,1534,530,415168,40.48,-106.99,6133,81.7625,-60,,-67,,-41,,5.36,6.76,5.13,6.76,7.69,4.43,4.2,4.43,,8.39,3.26,4.43,,3.96,6.06,,4.2,,5.13,5.13,,3.96,5.83,20.05,5.59,,,,,5.59,3.96,32.17,4.43,,7.93,3.96,5.36,,-3.761111,-9.877778,4.322222,0.254,-11.261111,56.470711
US_CO_08107,2020-11-16,ChIJ-dGew1EYQocRZA3rearTJXE,Q312734,geoId/08107,US,United States of America,CO,Colorado,08107,Routt County,US,USA,2,9,0,399,9,,,25171,13132,12039,2404,2749,3400,3720,3621,3599,3614,1534,530,415168,40.48,-106.99,6133,81.7625,-44,-33,,,-32,11,3.4,7.21,4.4,9.81,6.81,4.8,6.61,4.6,,8.81,2.8,5.0,,3.8,5.61,3.0,3.6,3.6,3.2,3.4,,,6.21,20.82,6.61,5.4,4.6,3.4,5.4,4.4,4.0,28.82,3.0,4.4,2.8,3.2,3.2,,3.827778,-2.022222,11.433333,0.0,-5.666667,50.313469
US_CO_08107,2020-11-17,ChIJ-dGew1EYQocRZA3rearTJXE,Q312734,geoId/08107,US,United States of America,CO,Colorado,08107,Routt County,US,USA,2,19,0,418,9,,,25171,13132,12039,2404,2749,3400,3720,3621,3599,3614,1534,530,415168,40.48,-106.99,6133,81.7625,-45,,-22,,-32,11,2.81,10.46,5.43,7.44,6.43,6.64,6.23,2.81,,8.65,4.83,,,6.23,6.03,5.63,4.42,3.82,,3.22,4.02,2.81,4.02,22.93,5.63,3.62,4.62,4.42,4.02,,4.62,34.19,4.62,5.63,4.42,,,,2.338889,-4.483333,14.172222,0.0,-5.5,57.060523
US_CO_08107,2020-11-18,ChIJ-dGew1EYQocRZA3rearTJXE,Q312734,geoId/08107,US,United States of America,CO,Colorado,08107,Routt County,US,USA,2,25,0,443,9,,,25171,13132,12039,2404,2749,3400,3720,3621,3599,3614,1534,530,415168,40.48,-106.99,6133,81.7625,-44,-27,-14,,-33,9,,6.1,6.71,7.72,6.1,7.12,5.89,,3.46,11.79,3.25,,,5.49,9.15,3.25,3.05,5.69,3.05,4.27,3.05,,5.89,16.67,6.5,3.25,5.49,,4.67,2.85,5.29,30.49,3.25,,3.66,4.27,2.85,4.27,6.5,-1.566667,15.583333,0.0,-4.638889,46.396906
US_CO_08107,2020-11-19,ChIJ-dGew1EYQocRZA3rearTJXE,Q312734,geoId/08107,US,United States of America,CO,Colorado,08107,Routt County,US,USA,2,29,0,472,9,,,25171,13132,12039,2404,2749,3400,3720,3621,3599,3614,1534,530,415168,40.48,-106.99,6133,81.7625,-40,-21,-25,,-35,10,,9.23,6.36,8.82,7.38,6.77,2.87,3.08,3.08,10.05,5.74,4.1,,3.08,5.95,,4.1,4.92,5.13,4.1,4.31,,6.36,17.02,5.13,2.87,2.87,,,6.97,5.74,32.2,,4.1,4.72,4.92,4.31,3.08,7.461111,1.783333,13.3,0.0,-2.094444,52.378819
US_CO_08107,2020-11-20,ChIJ-dGew1EYQocRZA3rearTJXE,Q312734,geoId/08107,US,United States of America,CO,Colorado,08107,Routt County,US,USA,2,28,0,500,9,,,25171,13132,12039,2404,2749,3400,3720,3621,3599,3614,1534,530,415168,40.48,-106.99,6133,81.7625,-53,-27,-44,,-34,13,3.45,7.12,7.55,9.49,9.06,6.47,4.75,3.02,,10.79,3.02,4.96,3.45,,5.61,3.67,,4.32,3.02,3.02,3.67,,5.61,16.83,6.91,3.24,4.53,3.88,,4.53,4.96,31.07,3.02,3.67,4.96,,3.24,3.45,0.705556,-3.761111,7.933333,0.0,-5.0,65.870058
US_CO_08107,2020-11-21,ChIJ-dGew1EYQocRZA3rearTJXE,Q312734,geoId/08107,US,United States of America,CO,Colorado,08107,Routt County,US,USA,2,16,0,516,9,,,25171,13132,12039,2404,2749,3400,3720,3621,3599,3614,1534,530,415168,40.48,-106.99,6133,81.7625,-59,-37,-55,,-47,,4.48,7.31,8.25,8.49,6.13,5.66,5.66,4.71,,8.49,,5.66,4.01,5.19,,,,5.19,,4.48,,,5.89,15.32,4.24,5.19,3.77,3.77,3.77,,3.3,32.06,3.54,3.77,4.24,,,,-0.094444,-6.316667,7.327778,0.0,-7.188889,58.985815
US_CO_08107,2020-11-22,ChIJ-dGew1EYQocRZA3rearTJXE,Q312734,geoId/08107,US,United States of America,CO,Colorado,08107,Routt County,US,USA,2,3,0,519,9,,,25171,13132,12039,2404,2749,3400,3720,3621,3599,3614,1534,530,415168,40.48,-106.99,6133,81.7625,-61,,-48,,-44,,3.81,7.17,4.26,9.64,8.96,4.48,,3.36,,9.86,,4.03,,4.48,,,3.81,5.38,5.15,4.26,,3.36,3.81,21.29,5.38,,7.62,,4.03,4.71,4.26,35.86,,7.39,3.81,,5.15,3.36,-3.744444,-11.277778,6.488889,0.0,-13.283333,48.022002
US_CO_08107,2020-11-23,ChIJ-dGew1EYQocRZA3rearTJXE,Q312734,geoId/08107,US,United States of America,CO,Colorado,08107,Routt County,US,USA,2,7,0,526,9,,,25171,13132,12039,2404,2749,3400,3720,3621,3599,3614,1534,530,415168,40.48,-106.99,6133,81.7625,-48,-21,,,-37,11,4.25,5.66,4.25,9.91,8.89,4.65,5.46,3.64,,8.49,4.25,4.45,3.44,2.83,3.64,,,3.44,,,4.45,,5.66,19.41,4.45,5.46,5.66,,4.04,3.44,5.26,34.16,3.03,4.25,4.45,,,,0.505556,-6.194444,7.65,0.0,-5.911111,63.105443
US_CO_08107,2020-11-24,ChIJ-dGew1EYQocRZA3rearTJXE,Q312734,geoId/08107,US,United States of America,CO,Colorado,08107,Routt County,US,USA,2,34,1,560,10,,,25171,13132,12039,2404,2749,3400,3720,3621,3599,3614,1534,530,415168,40.48,-106.99,6133,81.7625,-49,-14,-45,,-40,14,3.6,7.59,5.99,7.99,6.99,,6.99,3.6,3.0,7.99,3.79,,,4.39,6.59,,5.39,4.59,3.99,5.79,3.79,,4.79,16.18,6.19,5.99,6.59,,4.79,4.99,,33.95,6.39,4.79,3.79,3.79,2.8,3.6,0.123457,-4.154321,5.259259,0.3048,-4.141975,73.890496
US_CO_08107,2020-11-25,ChIJ-dGew1EYQocRZA3rearTJXE,Q312734,geoId/08107,US,United States of America,CO,Colorado,08107,Routt County,US,USA,2,35,0,595,10,,,25171,13132,12039,2404,2749,3400,3720,3621,3599,3614,1534,530,415168,40.48,-106.99,6133,81.7625,-43,-9,-21,,-44,13,3.2,6.61,7.89,8.74,7.67,,6.18,,,7.25,,3.41,,4.26,5.97,,,3.62,3.41,5.12,3.84,,4.05,14.07,4.69,6.18,3.41,4.69,3.62,6.39,,28.35,,3.84,,2.98,2.98,3.2,-3.932099,-10.425926,5.765432,0.0,-9.814815,64.193163
US_CO_08107,2020-11-26,ChIJ-dGew1EYQocRZA3rearTJXE,Q312734,geoId/08107,US,United States of America,CO,Colorado,08107,Routt County,US,USA,2,20,0,615,10,,,25171,13132,12039,2404,2749,3400,3720,3621,3599,3614,1534,530,415168,40.48,-106.99,6133,81.7625,-87,-54,-49,,-82,28,4.84,8.54,4.61,3.69,6.46,3.69,6.23,4.15,4.38,7.84,4.15,4.84,,3.92,3.92,,,6.23,,4.38,4.61,,4.61,12.23,4.15,,3.46,,3.92,,3.23,28.38,,,,,5.54,,-4.203704,-9.709877,3.290123,0.0,-8.734568,70.978925
US_CO_08107,2020-11-27,ChIJ-dGew1EYQocRZA3rearTJXE,Q312734,geoId/08107,US,United States of America,CO,Colorado,08107,Routt County,US,USA,2,25,1,640,11,,,25171,13132,12039,2404,2749,3400,3720,3621,3599,3614,1534,530,415168,40.48,-106.99,6133,81.7625,-61,-40,-43,,-61,22,4.66,8.69,6.78,7.84,5.72,4.87,7.42,4.03,2.97,6.99,4.45,3.6,,3.39,4.24,4.66,,3.39,3.6,4.03,5.51,,,14.62,3.6,2.97,5.09,3.81,3.18,4.87,4.03,34.12,,2.97,3.39,,,,-7.703704,-14.080247,0.765432,0.072571,-11.95679,72.049761
US_CO_08107,2020-11-28,ChIJ-dGew1EYQocRZA3rearTJXE,Q312734,geoId/08107,US,United States of America,CO,Colorado,08107,Routt County,US,USA,2,4,0,644,11,,,25171,13132,12039,2404,2749,3400,3720,3621,3599,3614,1534,530,415168,40.48,-106.99,6133,81.7625,-60,-44,-59,,-45,,7.01,9.43,6.14,8.11,6.14,4.6,3.73,,,7.01,4.38,,,3.94,,3.94,,,,,4.17,,,13.37,6.14,,3.07,,3.07,4.6,3.94,30.03,,3.94,4.6,,,,-6.666667,-13.777778,4.283951,0.0,-13.018519,61.525503
US_CO_08107,2020-11-29,ChIJ-dGew1EYQocRZA3rearTJXE,Q312734,geoId/08107,US,United States of America,CO,Colorado,08107,Routt County,US,USA,2,13,0,657,11,,,25171,13132,12039,2404,2749,3400,3720,3621,3599,3614,1534,530,415168,40.48,-106.99,6133,81.7625,-66,,-56,,-47,,3.74,6.6,6.6,9.91,7.04,5.72,6.16,,5.06,8.14,,4.4,,5.28,7.71,,4.84,3.96,5.28,5.06,5.72,,5.94,16.07,4.84,,5.28,3.3,3.08,,5.72,31.92,,5.94,6.82,,3.52,,-6.12963,-13.783951,3.388889,0.0,-12.259259,62.252539
US_CO_08107,2020-11-30,ChIJ-dGew1EYQocRZA3rearTJXE,Q312734,geoId/08107,US,United States of America,CO,Colorado,08107,Routt County,US,USA,2,5,3,662,14,,,25171,13132,12039,2404,2749,3400,3720,3621,3599,3614,1534,530,415168,40.48,-106.99,6133,81.7625,-48,-27,,,-35,10,,6.92,6.72,9.8,4.8,3.65,7.11,2.88,3.65,9.41,,,,5.19,8.07,,3.46,3.84,,4.03,5.57,,3.84,19.79,,2.69,4.8,3.46,5.76,4.23,5.57,33.43,4.8,3.84,5.0,3.07,3.27,,-6.364198,-14.061728,5.314815,0.0,-14.216049,54.6591
US_CO_08107,2020-12-01,ChIJ-dGew1EYQocRZA3rearTJXE,Q312734,geoId/08107,US,United States of America,CO,Colorado,08107,Routt County,US,USA,2,23,0,685,14,,,25171,13132,12039,2404,2749,3400,3720,3621,3599,3614,1534,530,415168,40.48,-106.99,6133,81.7625,-52,-23,-43,,-34,12,3.71,6.45,8.4,5.67,7.62,4.88,5.08,3.52,,7.81,,3.13,,4.49,6.64,,6.45,3.52,,2.93,3.52,,3.91,18.36,5.86,4.49,7.42,,4.1,4.1,2.93,33.01,3.13,5.47,4.88,3.71,2.93,,-4.438272,-10.037037,1.54321,0.0,-10.524691,62.853661
US_CO_08107,2020-12-02,ChIJ-dGew1EYQocRZA3rearTJXE,Q312734,geoId/08107,US,United States of America,CO,Colorado,08107,Routt County,US,USA,2,23,1,708,15,,,25171,13132,12039,2404,2749,3400,3720,3621,3599,3614,1534,530,415168,40.48,-106.99,6133,81.7625,-53,-27,-39,,-34,11,,8.03,4.31,9.99,6.27,6.47,4.7,4.31,4.7,6.47,3.53,4.51,,4.7,5.09,,3.72,3.92,2.74,3.13,5.68,,4.7,20.77,4.31,3.13,5.68,,3.13,4.51,3.92,29.78,4.51,3.72,6.66,,4.31,,-7.154321,-13.438272,-2.117284,0.0,-12.524691,66.217323
US_CO_08107,2020-12-03,ChIJ-dGew1EYQocRZA3rearTJXE,Q312734,geoId/08107,US,United States of America,CO,Colorado,08107,Routt County,US,USA,2,10,1,718,16,,,25171,13132,12039,2404,2749,3400,3720,3621,3599,3614,1534,530,415168,40.48,-106.99,6133,81.7625,-49,-20,-44,,-35,12,,5.55,7.14,8.53,8.33,6.54,5.55,3.17,4.76,7.34,,4.17,,3.97,5.55,,4.76,2.98,2.98,4.56,3.97,,3.77,14.68,6.74,,5.55,3.17,3.17,,3.17,39.27,3.37,4.56,3.57,,,,-11.333333,-18.234568,-0.709877,0.0,-17.160494,62.245645
US_CO_08107,2020-12-04,ChIJ-dGew1EYQocRZA3rearTJXE,Q312734,geoId/08107,US,United States of America,CO,Colorado,08107,Routt County,US,USA,2,7,0,725,16,,,25171,13132,12039,2404,2749,3400,3720,3621,3599,3614,1534,530,415168,40.48,-106.99,6133,81.7625,-54,-28,-56,,-36,13,,6.26,6.26,9.7,8.89,4.04,5.45,3.03,3.03,7.47,2.83,4.24,,5.25,4.85,,3.43,3.23,,5.05,2.83,3.03,,16.77,5.25,3.43,4.24,4.24,4.44,3.43,5.66,26.26,4.85,7.07,7.07,,,2.83,-7.588889,-15.172222,3.594444,0.0,-15.122222,55.614256
US_CO_08107,2020-12-05,ChIJ-dGew1EYQocRZA3rearTJXE,Q312734,geoId/08107,US,United States of America,CO,Colorado,08107,Routt County,US,USA,2,13,0,738,16,,,25171,13132,12039,2404,2749,3400,3720,3621,3599,3614,1534,530,415168,40.48,-106.99,6133,81.7625,-57,-27,-56,,-40,,5.12,6.9,5.12,7.57,7.57,5.12,7.35,,,7.35,3.79,,,6.01,4.67,,4.01,,,3.56,,,5.12,13.36,4.9,,5.57,4.23,,3.34,,32.73,,4.23,6.46,,5.12,3.12,-6.577778,-14.866667,4.916667,0.0,-13.561111,59.039274
US_CO_08107,2020-12-06,ChIJ-dGew1EYQocRZA3rearTJXE,Q312734,geoId/08107,US,United States of America,CO,Colorado,08107,Routt County,US,USA,2,27,0,765,16,,,25171,13132,12039,2404,2749,3400,3720,3621,3599,3614,1534,530,415168,40.48,-106.99,6133,81.7625,-61,,-45,,-40,,3.21,8.14,6.42,10.06,8.56,4.5,6.42,3.0,3.0,8.78,3.43,3.21,,4.71,4.28,,3.85,5.35,,3.85,4.71,,3.85,12.85,4.07,,4.28,3.85,3.64,3.64,6.0,35.33,,4.5,4.92,,3.0,3.43,-5.611111,-13.333333,6.577778,0.0,-13.233333,56.70462
US_CO_08107,2020-12-07,ChIJ-dGew1EYQocRZA3rearTJXE,Q312734,geoId/08107,US,United States of America,CO,Colorado,08107,Routt County,US,USA,2,21,0,786,16,,,25171,13132,12039,2404,2749,3400,3720,3621,3599,3614,1534,530,415168,40.48,-106.99,6133,81.7625,-48,-25,,,-34,11,4.64,8.73,6.13,6.5,7.8,4.08,4.08,,4.46,5.01,4.27,2.79,,5.2,5.94,,,,,3.9,4.83,,5.38,19.68,4.83,4.64,4.83,,4.83,5.38,4.08,34.54,5.76,5.76,4.46,,2.79,2.79,-5.383333,-13.416667,6.172222,0.0,-13.733333,53.515633
US_CO_08107,2020-12-08,ChIJ-dGew1EYQocRZA3rearTJXE,Q312734,geoId/08107,US,United States of America,CO,Colorado,08107,Routt County,US,USA,2,12,0,798,16,,,25171,13132,12039,2404,2749,3400,3720,3621,3599,3614,1534,530,415168,40.48,-106.99,6133,81.7625,-49,-21,-33,,-31,10,4.63,9.08,3.52,9.82,4.45,3.34,6.12,3.15,3.34,7.6,,3.52,,5.0,6.12,3.52,3.34,,3.52,,3.71,2.59,5.19,17.98,3.89,3.89,4.82,6.12,2.96,3.89,3.34,32.62,,3.52,4.08,3.34,,,-5.655556,-13.588889,6.95,0.0,-15.666667,49.906025
US_CO_08107,2020-12-09,ChIJ-dGew1EYQocRZA3rearTJXE,Q312734,geoId/08107,US,United States of America,CO,Colorado,08107,Routt County,US,USA,2,20,0,818,16,,,25171,13132,12039,2404,2749,3400,3720,3621,3599,3614,1534,530,415168,40.48,-106.99,6133,81.7625,-47,-25,-33,,-32,10,3.39,6.4,5.46,8.29,7.53,4.71,7.34,3.96,3.77,7.34,2.64,,,6.21,4.33,,4.14,2.83,,2.83,,,4.52,16.95,3.58,5.08,4.14,2.64,4.71,,4.71,35.78,4.33,2.64,4.9,,2.64,3.77,-5.166667,-13.261111,7.376543,0.0,-17.616667,41.808402
US_CO_08107,2020-12-10,ChIJ-dGew1EYQocRZA3rearTJXE,Q312734,geoId/08107,US,United States of America,CO,Colorado,08107,Routt County,US,USA,2,5,0,823,16,,,25171,13132,12039,2404,2749,3400,3720,3621,3599,3614,1534,530,415168,40.48,-106.99,6133,81.7625,-48,-17,-31,,-31,11,3.68,6.08,5.16,9.76,9.03,6.45,5.34,,4.05,10.13,,4.24,,,6.63,6.08,5.53,2.95,4.42,2.58,,3.13,5.34,17.13,5.89,4.24,3.87,2.95,4.61,3.5,5.16,35.18,,5.16,4.42,3.5,2.76,,-5.2,-11.688889,3.455556,0.0,-14.905556,48.046373
US_CO_08107,2020-12-11,ChIJ-dGew1EYQocRZA3rearTJXE,Q312734,geoId/08107,US,United States of America,CO,Colorado,08107,Routt County,US,USA,2,27,0,850,16,,,25171,13132,12039,2404,2749,3400,3720,3621,3599,3614,1534,530,415168,40.48,-106.99,6133,81.7625,-55,-19,-62,,-34,14,3.58,8.48,5.84,8.85,7.72,2.83,6.41,3.96,5.84,6.97,3.39,,,4.9,4.52,5.27,3.58,,3.58,4.14,2.83,3.2,4.71,15.26,3.96,,3.39,3.96,3.01,4.14,4.52,32.97,,4.71,4.33,,,,-4.4,-9.155556,0.516667,0.0,-8.777778,72.278547
US_CO_08107,2020-12-12,ChIJ-dGew1EYQocRZA3rearTJXE,Q312734,geoId/08107,US,United States of America,CO,Colorado,08107,Routt County,US,USA,2,19,0,869,16,,,25171,13132,12039,2404,2749,3400,3720,3621,3599,3614,1534,530,415168,40.48,-106.99,6133,81.7625,-61,-28,-65,,-44,,4.33,7.63,5.36,9.08,4.54,3.1,5.36,,4.95,6.19,,,3.3,6.4,5.16,2.89,,3.3,4.75,4.13,5.57,,3.3,16.92,2.89,3.92,3.51,,4.33,3.51,5.57,32.8,,5.57,4.95,,5.78,,-7.905556,-11.494444,-3.344444,0.6096,-10.022222,84.867964
US_CO_08107,2020-12-13,ChIJ-dGew1EYQocRZA3rearTJXE,Q312734,geoId/08107,US,United States of America,CO,Colorado,08107,Routt County,US,USA,2,10,1,879,17,,,25171,13132,12039,2404,2749,3400,3720,3621,3599,3614,1534,530,415168,40.48,-106.99,6133,81.7625,-59,,-42,,-43,,3.35,6.69,6.06,7.11,6.48,,,3.55,6.06,5.02,,3.76,3.14,9.2,,,3.97,3.76,2.93,4.39,,,3.76,20.49,5.02,,4.18,,4.18,,,36.38,3.97,4.6,6.06,,4.39,,-12.722222,-22.133333,-4.011111,0.508,-16.272222,74.842525
US_CO_08107,2020-12-14,ChIJ-dGew1EYQocRZA3rearTJXE,Q312734,geoId/08107,US,United States of America,CO,Colorado,08107,Routt County,US,USA,2,0,0,879,17,,,25171,13132,12039,2404,2749,3400,3720,3621,3599,3614,1534,530,415168,40.48,-106.99,6133,81.7625,-45,-23,,,-34,11,,6.59,4.99,9.27,8.37,3.74,6.06,3.38,4.63,8.55,,,,5.17,6.59,2.67,,4.28,2.67,4.63,4.63,2.85,5.17,19.07,4.99,,5.88,3.56,3.56,4.28,2.49,35.81,3.21,6.59,6.06,2.85,2.67,,-9.755556,-15.716667,-4.283333,0.0,-12.9,78.330243
US_CO_08107,2020-12-15,ChIJ-dGew1EYQocRZA3rearTJXE,Q312734,geoId/08107,US,United States of America,CO,Colorado,08107,Routt County,US,USA,2,26,-1,905,16,,,25171,13132,12039,2404,2749,3400,3720,3621,3599,3614,1534,530,415168,40.48,-106.99,6133,81.7625,-43,-14,-38,,-32,11,,7.23,5.42,9.76,8.13,5.6,5.78,3.43,4.7,6.68,3.97,2.71,,5.96,3.79,5.06,4.16,4.33,2.71,3.97,4.7,,2.71,21.32,6.14,3.61,3.61,4.16,5.78,6.68,5.78,38.3,,5.6,7.95,,3.25,2.71,-7.308642,-12.166667,-3.407407,1.3716,-9.462963,84.679814
US_CO_08107,2020-12-16,ChIJ-dGew1EYQocRZA3rearTJXE,Q312734,geoId/08107,US,United States of America,CO,Colorado,08107,Routt County,US,USA,2,23,0,928,16,,,25171,13132,12039,2404,2749,3400,3720,3621,3599,3614,1534,530,415168,40.48,-106.99,6133,81.7625,-47,-21,-33,,-32,10,2.98,6.51,5.39,8.0,7.07,5.39,5.58,,3.16,7.26,2.98,3.54,2.6,3.91,3.54,3.35,3.16,2.6,3.54,,3.16,,5.77,17.49,4.28,7.07,4.84,,6.14,3.54,3.54,29.39,,5.39,6.7,2.98,2.79,,-7.679012,-12.888889,-1.648148,0.042333,-10.722222,79.161351
US_CO_08107,2020-12-17,ChIJ-dGew1EYQocRZA3rearTJXE,Q312734,geoId/08107,US,United States of America,CO,Colorado,08107,Routt County,US,USA,2,13,2,941,18,,,25171,13132,12039,2404,2749,3400,3720,3621,3599,3614,1534,530,415168,40.48,-106.99,6133,81.7625,-40,-13,-38,,-31,9,2.92,8.76,4.75,9.49,8.03,3.47,4.01,,4.75,6.02,3.1,3.65,,4.75,5.47,3.47,,3.1,,4.75,3.47,2.92,6.21,20.44,5.47,4.93,6.39,4.38,2.74,,3.47,31.39,4.2,5.84,6.75,,,3.1,-8.716667,-15.888889,-1.133333,0.0,-11.611111,79.861844
US_CO_08107,2020-12-18,ChIJ-dGew1EYQocRZA3rearTJXE,Q312734,geoId/08107,US,United States of America,CO,Colorado,08107,Routt County,US,USA,2,4,0,945,18,,,25171,13132,12039,2404,2749,3400,3720,3621,3599,3614,1534,530,415168,40.48,-106.99,6133,81.7625,-50,-18,-55,,-33,12,3.01,9.8,4.9,6.78,5.28,3.2,4.14,,3.58,7.72,3.58,,3.01,3.01,2.83,3.39,,3.2,3.58,,3.96,2.83,2.83,13.19,4.71,,3.96,,2.64,6.03,3.58,28.26,3.96,4.52,3.01,,2.83,,-3.788889,-6.622222,-0.8,1.016,-6.377778,82.355998
US_CO_08107,2020-12-19,ChIJ-dGew1EYQocRZA3rearTJXE,Q312734,geoId/08107,US,United States of America,CO,Colorado,08107,Routt County,US,USA,2,1,0,946,18,,,25171,13132,12039,2404,2749,3400,3720,3621,3599,3614,1534,530,415168,40.48,-106.99,6133,81.7625,-48,-22,-55,,-34,,,6.61,5.61,6.61,5.8,4.0,7.21,,5.61,6.81,2.8,3.8,,4.2,5.0,,,4.0,3.0,4.6,3.4,,4.6,14.21,4.8,,4.8,4.4,3.2,3.6,4.0,30.63,,5.2,9.01,3.6,3.4,,-7.055556,-13.54321,-0.376543,0.804333,-9.919753,80.156973
US_CO_08107,2020-12-20,ChIJ-dGew1EYQocRZA3rearTJXE,Q312734,geoId/08107,US,United States of America,CO,Colorado,08107,Routt County,US,USA,2,5,0,951,18,,,25171,13132,12039,2404,2749,3400,3720,3621,3599,3614,1534,530,415168,40.48,-106.99,6133,81.7625,-45,,-46,,-33,,2.64,8.69,3.4,4.34,6.23,4.53,4.72,,2.83,5.29,,4.34,3.02,5.67,3.78,2.64,3.96,3.02,,4.91,,,5.1,16.62,5.48,4.34,4.15,3.78,,2.83,3.02,34.93,,5.1,6.8,,,3.59,-6.111111,-12.383333,0.627778,0.0,-10.133333,73.82158
US_CO_08107,2020-12-21,ChIJ-dGew1EYQocRZA3rearTJXE,Q312734,geoId/08107,US,United States of America,CO,Colorado,08107,Routt County,US,USA,2,6,0,957,18,,,25171,13132,12039,2404,2749,3400,3720,3621,3599,3614,1534,530,415168,40.48,-106.99,6133,81.7625,-25,-5,,,-32,7,3.73,6.96,6.96,5.09,6.45,4.41,6.28,2.38,4.41,5.26,3.39,,2.54,4.58,3.9,3.05,2.54,2.54,3.05,4.58,3.39,3.22,3.9,15.61,3.05,4.75,4.07,3.56,2.88,3.73,3.39,32.92,3.39,4.92,6.45,,2.54,,0.016667,-3.927778,5.705556,0.0,-4.761111,70.643143
US_CO_08107,2020-12-22,ChIJ-dGew1EYQocRZA3rearTJXE,Q312734,geoId/08107,US,United States of America,CO,Colorado,08107,Routt County,US,USA,2,7,0,964,18,,,25171,13132,12039,2404,2749,3400,3720,3621,3599,3614,1534,530,415168,40.48,-106.99,6133,81.7625,-27,-6,-29,,-33,8,5.67,10.48,6.87,5.84,6.36,5.67,6.87,2.58,4.64,6.87,,2.4,,4.12,4.64,,,3.61,,5.5,3.44,2.92,3.09,11.86,6.53,,5.16,2.58,,2.92,2.58,36.6,2.58,3.44,5.67,,3.95,,-2.633333,-8.794444,6.011111,0.0,-5.833333,78.950567
US_CO_08107,2020-12-23,ChIJ-dGew1EYQocRZA3rearTJXE,Q312734,geoId/08107,US,United States of America,CO,Colorado,08107,Routt County,US,USA,2,14,0,978,18,,,25171,13132,12039,2404,2749,3400,3720,3621,3599,3614,1534,530,415168,40.48,-106.99,6133,81.7625,-26,2,-34,,-36,8,3.19,7.27,5.85,8.69,4.61,5.5,3.54,,5.85,6.74,3.01,,,,4.25,3.54,3.01,2.84,3.19,7.27,3.19,,4.43,17.72,4.79,3.54,4.25,4.08,,,3.72,30.84,3.37,3.54,3.72,,4.08,,-8.388889,-12.783333,0.888889,0.3556,-12.961111,70.146491
US_CO_08107,2020-12-24,ChIJ-dGew1EYQocRZA3rearTJXE,Q312734,geoId/08107,US,United States of America,CO,Colorado,08107,Routt County,US,USA,2,10,0,988,18,,,25171,13132,12039,2404,2749,3400,3720,3621,3599,3614,1534,530,415168,40.48,-106.99,6133,81.7625,-33,13,-27,,-51,11,6.78,6.78,7.55,8.52,5.62,3.29,6.58,4.84,3.68,6.2,2.9,2.9,3.68,4.84,3.87,5.04,3.68,,3.68,,3.87,,3.87,11.04,4.45,4.65,4.84,3.49,,4.84,,36.02,,3.68,5.04,,,3.49,-12.522222,-19.211111,-2.994444,0.0,-17.766667,65.091658
