location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_parks,mobility_workplaces,mobility_residential,search_trends_acne,search_trends_allergy,search_trends_anxiety,search_trends_arthritis,search_trends_back_pain,search_trends_common_cold,search_trends_diabetes,search_trends_fever,search_trends_hypertension,search_trends_infection,search_trends_inflammation,search_trends_itch,search_trends_pain,search_trends_skin_rash,search_trends_swelling,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,snowfall_mm,dew_point,relative_humidity
US_OR_41015,2021-07-06,ChIJB3QJGv8txVQR6PPF_zzVDlM,Q484411,geoId/41015,US,United States of America,OR,Oregon,41015,Curry County,US,USA,2,0,0,746,12,11,9809,22630,11155,11475,1828,1811,1824,1918,2051,3327,4803,3448,1620,1837110,42.48,-124.136667,5150,75.85,49,47,,-17,2,,11.41,5.96,6.7,6.95,5.71,7.2,,6.2,16.87,6.45,8.93,35.73,8.44,7.44,16.302469,13.135802,20.351852,0.0,,10.574074,71.647429
US_OR_41015,2021-07-07,ChIJB3QJGv8txVQR6PPF_zzVDlM,Q484411,geoId/41015,US,United States of America,OR,Oregon,41015,Curry County,US,USA,2,0,0,746,12,6,9815,22630,11155,11475,1828,1811,1824,1918,2051,3327,4803,3448,1620,1837110,42.48,-124.136667,5150,75.85,54,,,-15,1,6.3,12.09,9.32,4.79,4.28,5.29,6.8,,7.3,15.11,5.54,6.8,24.93,9.57,,16.240741,13.012346,21.123457,0.169333,,10.574074,71.574975
US_OR_41015,2021-07-08,ChIJB3QJGv8txVQR6PPF_zzVDlM,Q484411,geoId/41015,US,United States of America,OR,Oregon,41015,Curry County,US,USA,2,0,0,746,12,8,9823,22630,11155,11475,1828,1811,1824,1918,2051,3327,4803,3448,1620,1837110,42.48,-124.136667,5150,75.85,50,39,,-17,0,3.83,12.52,5.88,5.11,4.09,4.09,8.43,,5.62,20.69,4.85,9.45,26.57,7.66,7.66,15.987654,12.197531,20.895062,0.084667,,10.018519,68.855865
US_OR_41015,2021-07-09,ChIJB3QJGv8txVQR6PPF_zzVDlM,Q484411,geoId/41015,US,United States of America,OR,Oregon,41015,Curry County,US,USA,2,0,0,746,12,0,9823,22630,11155,11475,1828,1811,1824,1918,2051,3327,4803,3448,1620,1837110,42.48,-124.136667,5150,75.85,45,38,,-18,1,7.12,9.91,5.08,6.1,,4.58,5.08,,6.61,18.3,5.34,8.9,27.7,9.66,5.85,16.25,12.576389,21.944444,0.0,,10.25,70.910539
US_OR_41015,2021-07-10,ChIJB3QJGv8txVQR6PPF_zzVDlM,Q484411,geoId/41015,US,United States of America,OR,Oregon,41015,Curry County,US,USA,2,0,0,746,12,30,9853,22630,11155,11475,1828,1811,1824,1918,2051,3327,4803,3448,1620,1837110,42.48,-124.136667,5150,75.85,57,,,-5,,4.49,11.87,8.44,,4.49,6.59,6.59,,4.49,17.68,5.01,10.55,27.7,6.33,3.96,16.319444,12.576389,20.638889,0.03175,,10.851852,73.466157
US_OR_41015,2021-07-11,ChIJB3QJGv8txVQR6PPF_zzVDlM,Q484411,geoId/41015,US,United States of America,OR,Oregon,41015,Curry County,US,USA,2,0,0,746,12,14,9867,22630,11155,11475,1828,1811,1824,1918,2051,3327,4803,3448,1620,1837110,42.48,-124.136667,5150,75.85,73,,,-6,,5.03,12.71,7.68,3.71,,3.97,5.3,,6.62,15.09,,9.0,27.01,8.74,,16.006944,12.375,20.1875,0.0,,10.787037,73.527443
US_OR_41015,2021-07-12,ChIJB3QJGv8txVQR6PPF_zzVDlM,Q484411,geoId/41015,US,United States of America,OR,Oregon,41015,Curry County,US,USA,2,3,0,749,12,25,9892,22630,11155,11475,1828,1811,1824,1918,2051,3327,4803,3448,1620,1837110,42.48,-124.136667,5150,75.85,52,42,,-14,-1,3.47,12.65,6.7,3.97,5.95,3.47,6.7,,4.46,17.61,4.46,6.7,25.29,8.68,3.47,15.951389,12.277778,20.229167,0.0,,10.398148,71.915261
US_OR_41015,2021-07-13,ChIJB3QJGv8txVQR6PPF_zzVDlM,Q484411,geoId/41015,US,United States of America,OR,Oregon,41015,Curry County,US,USA,2,0,0,749,12,7,9899,22630,11155,11475,1828,1811,1824,1918,2051,3327,4803,3448,1620,1837110,42.48,-124.136667,5150,75.85,43,45,,-18,1,3.65,6.32,4.13,,4.13,4.86,4.13,,7.05,15.79,,8.75,33.29,6.56,5.34,16.006944,12.118056,20.597222,0.0,,10.777778,71.723153
US_OR_41015,2021-07-14,ChIJB3QJGv8txVQR6PPF_zzVDlM,Q484411,geoId/41015,US,United States of America,OR,Oregon,41015,Curry County,US,USA,2,1,0,750,12,14,9913,22630,11155,11475,1828,1811,1824,1918,2051,3327,4803,3448,1620,1837110,42.48,-124.136667,5150,75.85,51,,,-15,1,3.69,10.83,,,5.66,3.69,6.65,,5.91,20.43,3.94,6.89,26.84,7.39,4.43,15.881944,12.256944,20.486111,0.0,,11.064815,73.467913
US_OR_41015,2021-07-15,ChIJB3QJGv8txVQR6PPF_zzVDlM,Q484411,geoId/41015,US,United States of America,OR,Oregon,41015,Curry County,US,USA,2,2,0,752,12,2,9915,22630,11155,11475,1828,1811,1824,1918,2051,3327,4803,3448,1620,1837110,42.48,-124.136667,5150,75.85,48,31,122,-16,0,4.0,9.99,8.49,,4.75,5.5,6.25,,8.99,20.98,,8.74,31.72,6.0,6.49,15.388889,12.305556,19.729167,0.0,,10.62963,73.920903
US_OR_41015,2021-07-16,ChIJB3QJGv8txVQR6PPF_zzVDlM,Q484411,geoId/41015,US,United States of America,OR,Oregon,41015,Curry County,US,USA,2,0,0,752,12,32,9947,22630,11155,11475,1828,1811,1824,1918,2051,3327,4803,3448,1620,1837110,42.48,-124.136667,5150,75.85,50,40,,-10,1,,7.18,,6.92,3.85,,7.95,,8.46,17.69,6.15,6.41,25.38,7.43,4.62,15.604167,11.659722,21.402778,0.0,,10.259259,70.80839
US_OR_41015,2021-07-17,ChIJB3QJGv8txVQR6PPF_zzVDlM,Q484411,geoId/41015,US,United States of America,OR,Oregon,41015,Curry County,US,USA,2,0,0,752,12,11,9958,22630,11155,11475,1828,1811,1824,1918,2051,3327,4803,3448,1620,1837110,42.48,-124.136667,5150,75.85,60,,,0,,,10.89,5.58,4.52,,6.38,4.25,,8.24,16.74,5.05,7.17,27.11,8.77,3.99,15.923611,11.756944,21.222222,0.0,,11.092593,74.34689
US_OR_41015,2021-07-18,ChIJB3QJGv8txVQR6PPF_zzVDlM,Q484411,geoId/41015,US,United States of America,OR,Oregon,41015,Curry County,US,USA,2,0,0,752,12,10,9968,22630,11155,11475,1828,1811,1824,1918,2051,3327,4803,3448,1620,1837110,42.48,-124.136667,5150,75.85,85,,,-2,,8.18,10.29,5.54,7.13,,3.96,4.49,4.22,5.28,14.78,6.6,8.18,27.19,7.39,,16.0,12.180556,20.930556,0.0,,11.212963,74.26106
US_OR_41015,2021-07-19,ChIJB3QJGv8txVQR6PPF_zzVDlM,Q484411,geoId/41015,US,United States of America,OR,Oregon,41015,Curry County,US,USA,2,0,0,752,12,6,9974,22630,11155,11475,1828,1811,1824,1918,2051,3327,4803,3448,1620,1837110,42.48,-124.136667,5150,75.85,47,43,,-13,1,6.64,10.32,3.44,4.18,,7.13,7.38,3.93,7.13,17.21,7.62,4.42,27.29,5.41,5.65,16.416667,12.208333,20.597222,0.0,,11.324074,73.250006
US_OR_41015,2021-07-20,ChIJB3QJGv8txVQR6PPF_zzVDlM,Q484411,geoId/41015,US,United States of America,OR,Oregon,41015,Curry County,US,USA,2,1,0,753,12,0,9974,22630,11155,11475,1828,1811,1824,1918,2051,3327,4803,3448,1620,1837110,42.48,-124.136667,5150,75.85,42,42,,-16,1,6.41,13.06,5.67,6.66,6.41,4.19,7.89,,9.12,18.0,7.39,7.64,29.58,6.16,4.68,16.152778,12.736111,20.784722,0.0,,11.12037,74.104457
US_OR_41015,2021-07-21,ChIJB3QJGv8txVQR6PPF_zzVDlM,Q484411,geoId/41015,US,United States of America,OR,Oregon,41015,Curry County,US,USA,2,1,0,754,12,9,9983,22630,11155,11475,1828,1811,1824,1918,2051,3327,4803,3448,1620,1837110,42.48,-124.136667,5150,75.85,51,,,-14,0,,9.59,6.88,3.93,,3.69,7.13,,3.44,18.44,3.44,8.6,30.48,8.85,3.69,15.909722,11.458333,21.652778,0.0,,10.981481,72.533291
US_OR_41015,2021-07-22,ChIJB3QJGv8txVQR6PPF_zzVDlM,Q484411,geoId/41015,US,United States of America,OR,Oregon,41015,Curry County,US,USA,2,3,0,757,12,0,9983,22630,11155,11475,1828,1811,1824,1918,2051,3327,4803,3448,1620,1837110,42.48,-124.136667,5150,75.85,52,35,130,-14,-1,5.04,7.8,6.04,5.04,4.78,8.31,5.29,,6.04,19.89,5.29,6.04,24.93,7.55,6.55,15.409722,9.770833,21.416667,0.0,,9.259259,67.701132
US_OR_41015,2021-07-23,ChIJB3QJGv8txVQR6PPF_zzVDlM,Q484411,geoId/41015,US,United States of America,OR,Oregon,41015,Curry County,US,USA,2,-2,0,755,12,13,9996,22630,11155,11475,1828,1811,1824,1918,2051,3327,4803,3448,1620,1837110,42.48,-124.136667,5150,75.85,48,37,,-13,0,3.63,13.49,4.93,6.23,,5.71,4.93,,6.75,22.58,5.97,7.79,29.58,9.6,6.49,16.104167,10.111111,22.618056,0.0,,8.685185,63.770409
US_OR_41015,2021-07-24,ChIJB3QJGv8txVQR6PPF_zzVDlM,Q484411,geoId/41015,US,United States of America,OR,Oregon,41015,Curry County,US,USA,2,0,0,755,12,0,9996,22630,11155,11475,1828,1811,1824,1918,2051,3327,4803,3448,1620,1837110,42.48,-124.136667,5150,75.85,57,32,,-2,,,12.94,8.03,3.62,3.88,5.44,6.99,,,17.6,5.44,8.54,20.71,8.28,5.44,16.625,10.576389,22.354167,0.0,,9.5,65.090495
US_OR_41015,2021-07-25,ChIJB3QJGv8txVQR6PPF_zzVDlM,Q484411,geoId/41015,US,United States of America,OR,Oregon,41015,Curry County,US,USA,2,0,0,755,12,25,10021,22630,11155,11475,1828,1811,1824,1918,2051,3327,4803,3448,1620,1837110,42.48,-124.136667,5150,75.85,81,,,-1,,,14.12,4.36,4.88,3.59,6.67,8.47,4.88,3.59,19.77,5.9,10.52,27.47,10.78,7.96,16.173611,11.743056,21.361111,0.0,,11.046296,73.319137
US_OR_41015,2021-07-26,ChIJB3QJGv8txVQR6PPF_zzVDlM,Q484411,geoId/41015,US,United States of America,OR,Oregon,41015,Curry County,US,USA,2,4,0,759,12,4,10025,22630,11155,11475,1828,1811,1824,1918,2051,3327,4803,3448,1620,1837110,42.48,-124.136667,5150,75.85,52,39,,-16,1,5.37,10.0,5.37,5.12,3.9,6.34,7.56,,3.66,19.76,3.42,9.76,32.2,8.78,3.9,15.881944,12.1875,20.305556,0.0,,10.898148,73.991464
US_OR_41015,2021-07-27,ChIJB3QJGv8txVQR6PPF_zzVDlM,Q484411,geoId/41015,US,United States of America,OR,Oregon,41015,Curry County,US,USA,2,5,0,764,12,6,10031,22630,11155,11475,1828,1811,1824,1918,2051,3327,4803,3448,1620,1837110,42.48,-124.136667,5150,75.85,40,40,,-15,1,6.61,13.95,5.63,5.63,8.57,7.34,8.32,4.89,5.87,17.87,5.87,6.61,28.88,7.34,5.38,16.0,12.777778,21.486111,0.0,,11.842593,75.955409
US_OR_41015,2021-07-28,ChIJB3QJGv8txVQR6PPF_zzVDlM,Q484411,geoId/41015,US,United States of America,OR,Oregon,41015,Curry County,US,USA,2,4,0,768,12,12,10043,22630,11155,11475,1828,1811,1824,1918,2051,3327,4803,3448,1620,1837110,42.48,-124.136667,5150,75.85,46,,,-17,1,4.2,10.12,6.91,3.95,,7.16,5.18,,7.41,26.42,4.2,7.65,29.38,5.68,4.44,17.326389,13.131944,23.590278,0.22225,,13.314815,73.975754
US_OR_41015,2021-07-29,ChIJB3QJGv8txVQR6PPF_zzVDlM,Q484411,geoId/41015,US,United States of America,OR,Oregon,41015,Curry County,US,USA,2,11,0,779,12,12,10055,22630,11155,11475,1828,1811,1824,1918,2051,3327,4803,3448,1620,1837110,42.48,-124.136667,5150,75.85,53,42,,-16,1,4.46,10.64,5.2,3.71,4.7,7.43,6.19,3.71,3.71,20.79,3.47,8.42,30.7,8.17,3.47,18.298611,13.333333,23.9375,0.0,,12.694444,68.774164
US_OR_41015,2021-07-30,ChIJB3QJGv8txVQR6PPF_zzVDlM,Q484411,geoId/41015,US,United States of America,OR,Oregon,41015,Curry County,US,USA,2,12,0,791,12,26,10081,22630,11155,11475,1828,1811,1824,1918,2051,3327,4803,3448,1620,1837110,42.48,-124.136667,5150,75.85,58,35,,-15,1,4.54,7.57,4.04,5.3,5.8,6.81,8.33,,6.81,24.22,,7.32,26.74,7.32,7.82,17.375,13.423611,22.625,0.03175,,12.222222,71.990225
US_OR_41015,2021-07-31,ChIJB3QJGv8txVQR6PPF_zzVDlM,Q484411,geoId/41015,US,United States of America,OR,Oregon,41015,Curry County,US,USA,2,0,0,791,12,9,10090,22630,11155,11475,1828,1811,1824,1918,2051,3327,4803,3448,1620,1837110,42.48,-124.136667,5150,75.85,62,,,-2,,4.2,11.54,,,7.34,6.03,8.39,,5.77,19.41,5.25,6.29,25.96,8.92,,17.277778,13.777778,22.472222,0.0635,,12.444444,73.46731
US_OR_41015,2021-08-01,ChIJB3QJGv8txVQR6PPF_zzVDlM,Q484411,geoId/41015,US,United States of America,OR,Oregon,41015,Curry County,US,USA,2,0,0,791,12,11,10101,22630,11155,11475,1828,1811,1824,1918,2051,3327,4803,3448,1620,1837110,42.48,-124.136667,5150,75.85,78,,,0,,4.24,12.18,6.62,5.56,4.77,6.36,,,4.77,19.86,5.56,,32.04,9.0,,17.4375,13.763889,21.986111,0.0,,12.231481,72.270492
US_OR_41015,2021-08-02,ChIJB3QJGv8txVQR6PPF_zzVDlM,Q484411,geoId/41015,US,United States of America,OR,Oregon,41015,Curry County,US,USA,2,33,0,824,12,17,10118,22630,11155,11475,1828,1811,1824,1918,2051,3327,4803,3448,1620,1837110,42.48,-124.136667,5150,75.85,52,41,,-16,1,4.95,11.88,3.96,6.93,4.95,9.16,8.91,,8.17,16.84,5.45,6.93,31.2,6.68,4.7,15.618056,12.534722,21.291667,0.0,,11.574074,75.916599
US_OR_41015,2021-08-03,ChIJB3QJGv8txVQR6PPF_zzVDlM,Q484411,geoId/41015,US,United States of America,OR,Oregon,41015,Curry County,US,USA,2,32,0,856,12,2,10120,22630,11155,11475,1828,1811,1824,1918,2051,3327,4803,3448,1620,1837110,42.48,-124.136667,5150,75.85,46,42,,-23,2,7.11,9.9,5.59,4.57,4.06,4.82,8.63,,5.33,20.31,5.33,9.9,30.47,7.87,4.57,16.305556,12.458333,21.5,0.0,,11.055556,72.773893
US_OR_41015,2021-08-04,ChIJB3QJGv8txVQR6PPF_zzVDlM,Q484411,geoId/41015,US,United States of America,OR,Oregon,41015,Curry County,US,USA,2,9,0,865,12,9,10129,22630,11155,11475,1828,1811,1824,1918,2051,3327,4803,3448,1620,1837110,42.48,-124.136667,5150,75.85,40,,,-19,3,4.42,11.3,4.92,7.62,6.14,6.39,8.36,3.93,7.86,22.36,3.44,6.63,33.67,7.13,,15.395833,11.819444,20.270833,0.0,,11.203704,75.89765
US_OR_41015,2021-08-05,ChIJB3QJGv8txVQR6PPF_zzVDlM,Q484411,geoId/41015,US,United States of America,OR,Oregon,41015,Curry County,US,USA,2,12,0,877,12,8,10137,22630,11155,11475,1828,1811,1824,1918,2051,3327,4803,3448,1620,1837110,42.48,-124.136667,5150,75.85,41,35,113,-18,1,5.99,12.72,,5.24,5.49,6.74,7.98,,8.23,20.21,5.99,6.74,29.94,5.99,3.74,15.305556,11.958333,20.208333,0.09525,,11.740741,80.434143
US_OR_41015,2021-08-06,ChIJB3QJGv8txVQR6PPF_zzVDlM,Q484411,geoId/41015,US,United States of America,OR,Oregon,41015,Curry County,US,USA,2,16,0,893,12,13,10150,22630,11155,11475,1828,1811,1824,1918,2051,3327,4803,3448,1620,1837110,42.48,-124.136667,5150,75.85,39,31,,-15,2,,11.0,5.0,5.0,4.25,7.5,7.5,,6.0,18.0,5.5,6.75,24.75,8.0,5.0,16.868056,12.125,24.347222,0.03175,,12.638889,75.892209
US_OR_41015,2021-08-07,ChIJB3QJGv8txVQR6PPF_zzVDlM,Q484411,geoId/41015,US,United States of America,OR,Oregon,41015,Curry County,US,USA,2,0,0,893,12,3,10153,22630,11155,11475,1828,1811,1824,1918,2051,3327,4803,3448,1620,1837110,42.48,-124.136667,5150,75.85,59,,,-10,,5.28,10.02,,,,9.49,,4.75,5.01,17.67,5.01,5.54,30.07,6.59,4.48,18.326389,12.993056,24.756944,0.0,,13.787037,74.976508
US_OR_41015,2021-08-08,ChIJB3QJGv8txVQR6PPF_zzVDlM,Q484411,geoId/41015,US,United States of America,OR,Oregon,41015,Curry County,US,USA,2,0,0,893,12,10,10163,22630,11155,11475,1828,1811,1824,1918,2051,3327,4803,3448,1620,1837110,42.48,-124.136667,5150,75.85,76,,,-9,,,11.84,8.24,4.63,6.95,6.18,4.38,,,17.25,4.89,7.72,33.2,9.78,,17.847222,13.340278,24.694444,0.03175,,13.555556,75.597744
US_OR_41015,2021-08-09,ChIJB3QJGv8txVQR6PPF_zzVDlM,Q484411,geoId/41015,US,United States of America,OR,Oregon,41015,Curry County,US,USA,2,7,0,900,12,11,10174,22630,11155,11475,1828,1811,1824,1918,2051,3327,4803,3448,1620,1837110,42.48,-124.136667,5150,75.85,50,37,,-14,1,,9.8,5.98,5.02,4.06,5.74,7.89,5.5,5.5,23.9,5.02,8.13,25.1,6.93,3.35,16.409722,11.277778,22.402778,0.0,,10.222222,67.452923
US_OR_41015,2021-08-10,ChIJB3QJGv8txVQR6PPF_zzVDlM,Q484411,geoId/41015,US,United States of America,OR,Oregon,41015,Curry County,US,USA,2,55,0,955,12,0,10174,22630,11155,11475,1828,1811,1824,1918,2051,3327,4803,3448,1620,1837110,42.48,-124.136667,5150,75.85,40,43,,-20,3,3.86,9.4,6.03,5.3,5.06,8.92,6.75,4.1,6.75,25.08,4.1,5.79,27.0,5.55,4.82,17.083333,12.222222,22.708333,0.0,,11.083333,68.187106
US_OR_41015,2021-08-11,ChIJB3QJGv8txVQR6PPF_zzVDlM,Q484411,geoId/41015,US,United States of America,OR,Oregon,41015,Curry County,US,USA,2,14,0,969,12,17,10191,22630,11155,11475,1828,1811,1824,1918,2051,3327,4803,3448,1620,1837110,42.48,-124.136667,5150,75.85,40,,,-21,2,4.81,13.96,6.5,4.33,5.29,4.81,6.98,4.33,7.7,29.85,4.81,6.02,33.22,6.74,4.57,17.909722,13.048611,22.868056,0.0,,11.212963,67.103241
US_OR_41015,2021-08-12,ChIJB3QJGv8txVQR6PPF_zzVDlM,Q484411,geoId/41015,US,United States of America,OR,Oregon,41015,Curry County,US,USA,2,22,0,991,12,0,10191,22630,11155,11475,1828,1811,1824,1918,2051,3327,4803,3448,1620,1837110,42.48,-124.136667,5150,75.85,51,40,,-21,2,4.84,8.47,6.53,3.87,,8.71,5.81,,6.05,24.68,,4.6,25.16,3.63,4.36,17.277778,13.826389,21.993056,0.0,,11.305556,69.282142
US_OR_41015,2021-08-13,ChIJB3QJGv8txVQR6PPF_zzVDlM,Q484411,geoId/41015,US,United States of America,OR,Oregon,41015,Curry County,US,USA,2,23,1,1014,13,35,10226,22630,11155,11475,1828,1811,1824,1918,2051,3327,4803,3448,1620,1837110,42.48,-124.136667,5150,75.85,56,37,,-17,2,5.96,10.92,4.72,4.96,4.47,6.45,,,7.69,33.01,5.46,3.48,26.8,7.45,5.21,17.256944,13.583333,22.333333,0.0,,12.277778,72.45704
US_OR_41015,2021-08-14,ChIJB3QJGv8txVQR6PPF_zzVDlM,Q484411,geoId/41015,US,United States of America,OR,Oregon,41015,Curry County,US,USA,2,0,0,1014,13,12,10238,22630,11155,11475,1828,1811,1824,1918,2051,3327,4803,3448,1620,1837110,42.48,-124.136667,5150,75.85,79,,,-6,,,12.79,5.63,3.58,,6.91,6.14,,5.88,21.74,6.14,6.65,30.69,7.67,3.84,17.423611,13.75,22.270833,0.0,,13.62963,76.641345
US_OR_41015,2021-08-15,ChIJB3QJGv8txVQR6PPF_zzVDlM,Q484411,geoId/41015,US,United States of America,OR,Oregon,41015,Curry County,US,USA,2,0,0,1014,13,0,10238,22630,11155,11475,1828,1811,1824,1918,2051,3327,4803,3448,1620,1837110,42.48,-124.136667,5150,75.85,97,,,-5,,5.46,9.93,7.95,4.47,3.97,5.21,7.45,4.22,5.71,20.11,5.21,7.7,25.08,5.96,,18.236111,14.861111,22.930556,0.0,,14.351852,76.717902
US_OR_41015,2021-08-16,ChIJB3QJGv8txVQR6PPF_zzVDlM,Q484411,geoId/41015,US,United States of America,OR,Oregon,41015,Curry County,US,USA,2,134,0,1148,13,0,10238,22630,11155,11475,1828,1811,1824,1918,2051,3327,4803,3448,1620,1837110,42.48,-124.136667,5150,75.85,45,46,,-14,1,3.45,9.61,,,5.67,9.12,6.41,3.69,5.17,27.59,6.41,8.13,36.21,6.9,6.9,18.395833,15.055556,23.173611,0.0,,12.888889,71.688596
US_OR_41015,2021-08-17,ChIJB3QJGv8txVQR6PPF_zzVDlM,Q484411,geoId/41015,US,United States of America,OR,Oregon,41015,Curry County,US,USA,2,8,0,1156,13,8,10246,22630,11155,11475,1828,1811,1824,1918,2051,3327,4803,3448,1620,1837110,42.48,-124.136667,5150,75.85,36,42,,-21,3,6.5,9.87,8.19,5.3,8.43,6.26,6.02,,3.85,26.96,6.02,3.85,25.52,6.98,5.05,17.027778,12.680556,23.111111,0.0,,11.101852,69.299657
US_OR_41015,2021-08-18,ChIJB3QJGv8txVQR6PPF_zzVDlM,Q484411,geoId/41015,US,United States of America,OR,Oregon,41015,Curry County,US,USA,2,38,0,1194,13,1,10247,22630,11155,11475,1828,1811,1824,1918,2051,3327,4803,3448,1620,1837110,42.48,-124.136667,5150,75.85,41,,,-18,3,,13.17,6.96,6.46,5.72,12.68,5.22,,7.71,27.59,6.46,10.19,33.05,7.46,6.46,16.763889,12.069444,22.243056,0.127,,9.435185,62.480231
US_OR_41015,2021-08-19,ChIJB3QJGv8txVQR6PPF_zzVDlM,Q484411,geoId/41015,US,United States of America,OR,Oregon,41015,Curry County,US,USA,2,34,0,1228,13,54,10301,22630,11155,11475,1828,1811,1824,1918,2051,3327,4803,3448,1620,1837110,42.48,-124.136667,5150,75.85,43,32,118,-20,3,,13.49,7.24,6.49,4.25,7.49,6.99,,7.49,22.98,5.75,9.74,26.48,8.24,6.49,18.326389,12.9375,23.347222,0.0,,10.212963,58.249696
US_OR_41015,2021-08-20,ChIJB3QJGv8txVQR6PPF_zzVDlM,Q484411,geoId/41015,US,United States of America,OR,Oregon,41015,Curry County,US,USA,2,28,0,1256,13,24,10325,22630,11155,11475,1828,1811,1824,1918,2051,3327,4803,3448,1620,1837110,42.48,-124.136667,5150,75.85,40,36,,-16,3,4.35,9.99,6.15,4.87,4.87,10.76,6.92,4.1,4.87,22.28,6.15,5.89,27.66,7.94,4.35,18.080247,14.135802,22.87037,0.0,,11.453704,65.026047
US_OR_41015,2021-08-21,ChIJB3QJGv8txVQR6PPF_zzVDlM,Q484411,geoId/41015,US,United States of America,OR,Oregon,41015,Curry County,US,USA,2,0,0,1256,13,20,10345,22630,11155,11475,1828,1811,1824,1918,2051,3327,4803,3448,1620,1837110,42.48,-124.136667,5150,75.85,54,,,-8,,4.7,13.32,4.96,5.49,,5.75,4.44,3.66,,22.73,6.79,8.36,22.99,6.01,,16.604938,12.907407,21.487654,0.056444,,10.768519,67.39852
US_OR_41015,2021-08-22,ChIJB3QJGv8txVQR6PPF_zzVDlM,Q484411,geoId/41015,US,United States of America,OR,Oregon,41015,Curry County,US,USA,2,0,0,1256,13,10,10355,22630,11155,11475,1828,1811,1824,1918,2051,3327,4803,3448,1620,1837110,42.48,-124.136667,5150,75.85,62,,,-10,,,10.94,5.2,4.92,,4.65,6.84,5.74,3.83,20.79,6.84,7.38,24.34,7.11,4.38,14.925926,10.814815,20.87037,0.084667,,9.657407,71.505935
US_OR_41015,2021-08-23,ChIJB3QJGv8txVQR6PPF_zzVDlM,Q484411,geoId/41015,US,United States of America,OR,Oregon,41015,Curry County,US,USA,2,61,1,1317,14,11,10366,22630,11155,11475,1828,1811,1824,1918,2051,3327,4803,3448,1620,1837110,42.48,-124.136667,5150,75.85,36,37,,-15,2,,5.55,4.71,,,9.15,9.43,4.44,5.82,20.8,4.44,6.38,31.89,6.1,,14.135802,9.0,19.67284,0.0,,9.092593,70.820731
US_OR_41015,2021-08-24,ChIJB3QJGv8txVQR6PPF_zzVDlM,Q484411,geoId/41015,US,United States of America,OR,Oregon,41015,Curry County,US,USA,2,23,0,1340,14,7,10373,22630,11155,11475,1828,1811,1824,1918,2051,3327,4803,3448,1620,1837110,42.48,-124.136667,5150,75.85,26,36,,-20,3,4.97,11.51,7.07,3.92,4.19,8.63,6.8,,6.54,27.73,5.76,4.45,28.78,4.97,4.71,13.561728,9.04321,19.197531,0.0,,7.648148,68.412352
US_OR_41015,2021-08-25,ChIJB3QJGv8txVQR6PPF_zzVDlM,Q484411,geoId/41015,US,United States of America,OR,Oregon,41015,Curry County,US,USA,2,20,0,1360,14,1,10374,22630,11155,11475,1828,1811,1824,1918,2051,3327,4803,3448,1620,1837110,42.48,-124.136667,5150,75.85,25,,,-19,3,,11.54,6.77,4.77,4.26,7.28,7.53,5.02,5.52,24.08,5.52,9.78,28.35,7.78,4.01,14.740741,10.216049,19.783951,0.0,,9.416667,72.50426
US_OR_41015,2021-08-26,ChIJB3QJGv8txVQR6PPF_zzVDlM,Q484411,geoId/41015,US,United States of America,OR,Oregon,41015,Curry County,US,USA,2,24,0,1384,14,18,10392,22630,11155,11475,1828,1811,1824,1918,2051,3327,4803,3448,1620,1837110,42.48,-124.136667,5150,75.85,31,26,104,-20,2,,12.14,6.6,5.81,5.81,6.86,9.24,,6.6,26.4,3.96,8.97,35.11,9.24,4.22,15.635802,10.592593,22.12963,0.0,,9.555556,68.554952
US_OR_41015,2021-08-27,ChIJB3QJGv8txVQR6PPF_zzVDlM,Q484411,geoId/41015,US,United States of America,OR,Oregon,41015,Curry County,US,USA,2,13,0,1397,14,17,10409,22630,11155,11475,1828,1811,1824,1918,2051,3327,4803,3448,1620,1837110,42.48,-124.136667,5150,75.85,36,31,,-15,4,4.4,11.14,6.22,5.44,6.22,7.77,4.4,5.7,4.14,22.02,5.7,4.66,28.75,6.73,7.51,17.117284,11.290123,23.5,0.112889,,11.962963,70.340823
US_OR_41015,2021-08-28,ChIJB3QJGv8txVQR6PPF_zzVDlM,Q484411,geoId/41015,US,United States of America,OR,Oregon,41015,Curry County,US,USA,2,0,0,1397,14,0,10409,22630,11155,11475,1828,1811,1824,1918,2051,3327,4803,3448,1620,1837110,42.48,-124.136667,5150,75.85,40,31,,-12,,3.85,10.26,7.44,3.85,4.1,7.95,5.9,,3.85,25.39,5.9,6.67,29.49,5.64,4.62,17.981481,13.259259,24.407407,0.0,,8.972222,52.994046
