location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_parks,mobility_workplaces,mobility_residential,search_trends_acne,search_trends_allergy,search_trends_anxiety,search_trends_common_cold,search_trends_diabetes,search_trends_infection,search_trends_itch,search_trends_pain,search_trends_skin_rash,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,snowfall_mm,dew_point,relative_humidity
US_TX_48019,2020-12-07,ChIJ3dcmJQ-pXoYR9Tfjv4TPPnA,Q108367,geoId/48019,US,United States of America,TX,Texas,48019,Bandera County,US,USA,2,0,0,284,11,,,22327,11058,11269,2012,2172,1942,2006,2319,3829,4195,2709,1143,1651195,29.74,-99.23,2066,80.34,,,,-20,8,5.72,20.59,,10.3,8.39,21.74,9.54,38.9,,9.927778,0.588889,21.761111,0.0,,-1.411111,45.37499
US_TX_48019,2020-12-08,ChIJ3dcmJQ-pXoYR9Tfjv4TPPnA,Q108367,geoId/48019,US,United States of America,TX,Texas,48019,Bandera County,US,USA,2,2,0,286,11,,,22327,11058,11269,2012,2172,1942,2006,2319,3829,4195,2709,1143,1651195,29.74,-99.23,2066,80.34,,,,-21,8,5.47,19.16,6.65,11.34,7.04,19.94,6.26,41.84,,11.583333,1.977778,25.061111,0.0,,-1.438889,40.865412
US_TX_48019,2020-12-09,ChIJ3dcmJQ-pXoYR9Tfjv4TPPnA,Q108367,geoId/48019,US,United States of America,TX,Texas,48019,Bandera County,US,USA,2,23,0,309,11,,,22327,11058,11269,2012,2172,1942,2006,2319,3829,4195,2709,1143,1651195,29.74,-99.23,2066,80.34,,,,-18,7,,16.07,9.01,9.4,9.01,26.64,5.49,36.44,,12.65,1.922222,25.911111,0.0,,-2.238889,36.08986
US_TX_48019,2020-12-10,ChIJ3dcmJQ-pXoYR9Tfjv4TPPnA,Q108367,geoId/48019,US,United States of America,TX,Texas,48019,Bandera County,US,USA,2,1,0,310,11,,,22327,11058,11269,2012,2172,1942,2006,2319,3829,4195,2709,1143,1651195,29.74,-99.23,2066,80.34,,,,-21,8,,15.37,5.38,7.3,9.99,25.35,7.3,43.02,9.22,12.661111,2.816667,25.177778,0.0,,2.055556,49.433565
US_TX_48019,2020-12-11,ChIJ3dcmJQ-pXoYR9Tfjv4TPPnA,Q108367,geoId/48019,US,United States of America,TX,Texas,48019,Bandera County,US,USA,2,97,0,407,11,,,22327,11058,11269,2012,2172,1942,2006,2319,3829,4195,2709,1143,1651195,29.74,-99.23,2066,80.34,,,,-19,9,6.54,16.17,8.09,7.7,9.24,20.79,9.62,31.19,,17.822222,14.327778,22.85,0.145143,,13.616667,76.62681
US_TX_48019,2020-12-12,ChIJ3dcmJQ-pXoYR9Tfjv4TPPnA,Q108367,geoId/48019,US,United States of America,TX,Texas,48019,Bandera County,US,USA,2,7,0,414,11,,,22327,11058,11269,2012,2172,1942,2006,2319,3829,4195,2709,1143,1651195,29.74,-99.23,2066,80.34,,,-12,-10,,7.45,10.08,,7.89,,18.84,,31.99,9.64,12.655556,5.816667,20.761111,0.3302,,6.794444,67.927645
US_TX_48019,2020-12-13,ChIJ3dcmJQ-pXoYR9Tfjv4TPPnA,Q108367,geoId/48019,US,United States of America,TX,Texas,48019,Bandera County,US,USA,2,0,0,414,11,,,22327,11058,11269,2012,2172,1942,2006,2319,3829,4195,2709,1143,1651195,29.74,-99.23,2066,80.34,,,,-14,,8.5,14.03,12.33,9.35,8.5,16.16,8.93,34.44,,14.488889,8.694444,22.061111,0.0,,6.455556,58.625116
US_TX_48019,2020-12-14,ChIJ3dcmJQ-pXoYR9Tfjv4TPPnA,Q108367,geoId/48019,US,United States of America,TX,Texas,48019,Bandera County,US,USA,2,0,0,414,11,,,22327,11058,11269,2012,2172,1942,2006,2319,3829,4195,2709,1143,1651195,29.74,-99.23,2066,80.34,,,,-21,7,6.01,18.39,,9.01,6.01,22.52,8.63,32.28,5.25,6.211111,-0.922222,14.816667,0.1016,,-2.616667,53.317184
US_TX_48019,2020-12-15,ChIJ3dcmJQ-pXoYR9Tfjv4TPPnA,Q108367,geoId/48019,US,United States of America,TX,Texas,48019,Bandera County,US,USA,2,6,0,420,11,,,22327,11058,11269,2012,2172,1942,2006,2319,3829,4195,2709,1143,1651195,29.74,-99.23,2066,80.34,,,,-18,8,8.16,13.46,,11.42,,22.84,,43.64,,7.633333,0.616667,18.277778,0.0,,1.427778,65.358439
US_TX_48019,2020-12-16,ChIJ3dcmJQ-pXoYR9Tfjv4TPPnA,Q108367,geoId/48019,US,United States of America,TX,Texas,48019,Bandera County,US,USA,2,24,0,444,11,,,22327,11058,11269,2012,2172,1942,2006,2319,3829,4195,2709,1143,1651195,29.74,-99.23,2066,80.34,,,,-20,7,7.93,20.62,7.93,9.52,9.12,24.99,,38.08,,8.072222,-1.127778,16.316667,0.0,,-5.827778,36.870779
US_TX_48019,2020-12-17,ChIJ3dcmJQ-pXoYR9Tfjv4TPPnA,Q108367,geoId/48019,US,United States of America,TX,Texas,48019,Bandera County,US,USA,2,4,0,448,11,,,22327,11058,11269,2012,2172,1942,2006,2319,3829,4195,2709,1143,1651195,29.74,-99.23,2066,80.34,,,,-20,9,5.83,19.44,6.61,6.61,9.33,17.11,,40.83,5.83,5.861111,-2.633333,16.761111,0.0,,-4.583333,47.267832
US_TX_48019,2020-12-18,ChIJ3dcmJQ-pXoYR9Tfjv4TPPnA,Q108367,geoId/48019,US,United States of America,TX,Texas,48019,Bandera County,US,USA,2,21,0,469,11,,,22327,11058,11269,2012,2172,1942,2006,2319,3829,4195,2709,1143,1651195,29.74,-99.23,2066,80.34,,,,-21,10,9.51,18.59,9.51,9.94,9.51,25.07,10.8,41.06,8.64,8.966667,0.672222,17.344444,0.0,,3.016667,66.561028
US_TX_48019,2020-12-19,ChIJ3dcmJQ-pXoYR9Tfjv4TPPnA,Q108367,geoId/48019,US,United States of America,TX,Texas,48019,Bandera County,US,USA,2,11,0,480,11,,,22327,11058,11269,2012,2172,1942,2006,2319,3829,4195,2709,1143,1651195,29.74,-99.23,2066,80.34,,,-39,-7,,7.88,13.13,6.57,6.57,,19.7,,38.08,6.57,16.688889,13.988889,21.633333,3.429,,11.905556,73.566339
US_TX_48019,2020-12-20,ChIJ3dcmJQ-pXoYR9Tfjv4TPPnA,Q108367,geoId/48019,US,United States of America,TX,Texas,48019,Bandera County,US,USA,2,0,0,480,11,,,22327,11058,11269,2012,2172,1942,2006,2319,3829,4195,2709,1143,1651195,29.74,-99.23,2066,80.34,,,,-17,,6.57,21.48,,8.77,,20.6,8.77,39.01,6.14,10.072222,0.927778,21.85,1.4478,,0.088889,50.346135
US_TX_48019,2020-12-21,ChIJ3dcmJQ-pXoYR9Tfjv4TPPnA,Q108367,geoId/48019,US,United States of America,TX,Texas,48019,Bandera County,US,USA,2,0,0,480,11,,,22327,11058,11269,2012,2172,1942,2006,2319,3829,4195,2709,1143,1651195,29.74,-99.23,2066,80.34,,,,-32,9,6.14,21.06,9.65,13.6,13.16,17.11,6.14,46.06,,10.255556,0.833333,22.861111,0.0,,-2.15,42.544263
US_TX_48019,2020-12-22,ChIJ3dcmJQ-pXoYR9Tfjv4TPPnA,Q108367,geoId/48019,US,United States of America,TX,Texas,48019,Bandera County,US,USA,2,10,0,490,11,,,22327,11058,11269,2012,2172,1942,2006,2319,3829,4195,2709,1143,1651195,29.74,-99.23,2066,80.34,,,,-33,10,7.97,25.24,,14.17,11.07,21.25,8.41,41.18,,12.505556,3.983333,21.994444,0.0,,4.944444,60.195096
US_TX_48019,2020-12-23,ChIJ3dcmJQ-pXoYR9Tfjv4TPPnA,Q108367,geoId/48019,US,United States of America,TX,Texas,48019,Bandera County,US,USA,2,39,0,529,11,,,22327,11058,11269,2012,2172,1942,2006,2319,3829,4195,2709,1143,1651195,29.74,-99.23,2066,80.34,,,,-36,8,11.77,24.0,,10.87,13.13,23.55,6.79,42.11,,18.627778,15.95,24.616667,0.0,,12.866667,69.807075
US_TX_48019,2020-12-24,ChIJ3dcmJQ-pXoYR9Tfjv4TPPnA,Q108367,geoId/48019,US,United States of America,TX,Texas,48019,Bandera County,US,USA,2,0,0,529,11,,,22327,11058,11269,2012,2172,1942,2006,2319,3829,4195,2709,1143,1651195,29.74,-99.23,2066,80.34,,,,-56,17,7.23,20.72,,13.97,,21.2,,31.32,,8.055556,-0.066667,19.611111,0.0,,-10.472222,25.738787
US_TX_48019,2020-12-25,ChIJ3dcmJQ-pXoYR9Tfjv4TPPnA,Q108367,geoId/48019,US,United States of America,TX,Texas,48019,Bandera County,US,USA,2,22,1,551,12,,,22327,11058,11269,2012,2172,1942,2006,2319,3829,4195,2709,1143,1651195,29.74,-99.23,2066,80.34,,,,-83,28,7.48,22.43,7.01,10.75,,24.77,,31.32,7.01,8.438889,-0.622222,20.727778,0.0,,-12.283333,21.903158
US_TX_48019,2020-12-26,ChIJ3dcmJQ-pXoYR9Tfjv4TPPnA,Q108367,geoId/48019,US,United States of America,TX,Texas,48019,Bandera County,US,USA,2,0,0,551,12,,,22327,11058,11269,2012,2172,1942,2006,2319,3829,4195,2709,1143,1651195,29.74,-99.23,2066,80.34,,,-16,-24,,6.12,29.28,6.99,15.29,10.05,20.1,7.87,34.08,10.05,9.733333,0.361111,20.094444,0.0,,-6.388889,32.207066
US_TX_48019,2020-12-27,ChIJ3dcmJQ-pXoYR9Tfjv4TPPnA,Q108367,geoId/48019,US,United States of America,TX,Texas,48019,Bandera County,US,USA,2,0,0,551,12,,,22327,11058,11269,2012,2172,1942,2006,2319,3829,4195,2709,1143,1651195,29.74,-99.23,2066,80.34,,,,-20,,6.83,29.45,7.25,,,24.75,6.4,39.26,8.96,13.561111,5.511111,23.888889,0.0,,4.283333,54.434079
US_TX_48019,2020-12-28,ChIJ3dcmJQ-pXoYR9Tfjv4TPPnA,Q108367,geoId/48019,US,United States of America,TX,Texas,48019,Bandera County,US,USA,2,0,0,551,12,,,22327,11058,11269,2012,2172,1942,2006,2319,3829,4195,2709,1143,1651195,29.74,-99.23,2066,80.34,,,,-38,12,7.77,20.44,8.58,13.9,12.67,17.17,6.95,40.47,6.95,15.733333,7.561111,24.472222,0.0,,10.772222,72.785415
US_TX_48019,2020-12-29,ChIJ3dcmJQ-pXoYR9Tfjv4TPPnA,Q108367,geoId/48019,US,United States of America,TX,Texas,48019,Bandera County,US,USA,2,5,0,556,12,,,22327,11058,11269,2012,2172,1942,2006,2319,3829,4195,2709,1143,1651195,29.74,-99.23,2066,80.34,,,,-40,14,,25.56,7.71,12.98,8.93,23.94,5.68,48.69,,19.161111,15.827778,23.716667,0.028222,,14.833333,76.244708
US_TX_48019,2020-12-30,ChIJ3dcmJQ-pXoYR9Tfjv4TPPnA,Q108367,geoId/48019,US,United States of America,TX,Texas,48019,Bandera County,US,USA,2,12,0,568,12,,,22327,11058,11269,2012,2172,1942,2006,2319,3829,4195,2709,1143,1651195,29.74,-99.23,2066,80.34,,,,-41,14,7.53,22.19,9.11,13.87,6.34,19.81,6.74,38.04,,17.188889,8.744444,21.255556,0.451556,,13.961111,81.475423
US_TX_48019,2020-12-31,ChIJ3dcmJQ-pXoYR9Tfjv4TPPnA,Q108367,geoId/48019,US,United States of America,TX,Texas,48019,Bandera County,US,USA,2,3,0,571,12,,,22327,11058,11269,2012,2172,1942,2006,2319,3829,4195,2709,1143,1651195,29.74,-99.23,2066,80.34,,,,-49,18,6.47,16.99,8.5,10.92,13.76,14.16,,34.39,,4.766667,1.927778,8.683333,9.341556,,3.211111,89.840159
US_TX_48019,2021-01-01,ChIJ3dcmJQ-pXoYR9Tfjv4TPPnA,Q108367,geoId/48019,US,United States of America,TX,Texas,48019,Bandera County,US,USA,2,4,0,575,12,,,22327,11058,11269,2012,2172,1942,2006,2319,3829,4195,2709,1143,1651195,29.74,-99.23,2066,80.34,,,,-72,28,7.75,19.59,6.53,11.84,7.75,17.96,8.16,41.63,7.75,4.422222,0.183333,12.027778,12.869333,,0.505556,75.877756
US_TX_48019,2021-01-02,ChIJ3dcmJQ-pXoYR9Tfjv4TPPnA,Q108367,geoId/48019,US,United States of America,TX,Texas,48019,Bandera County,US,USA,2,0,0,575,12,,,22327,11058,11269,2012,2172,1942,2006,2319,3829,4195,2709,1143,1651195,29.74,-99.23,2066,80.34,,,-11,-18,,9.48,21.43,7.42,12.77,11.54,20.6,6.59,49.86,,6.577778,-0.655556,15.777778,0.0,,-1.35,57.000997
US_TX_48019,2021-01-03,ChIJ3dcmJQ-pXoYR9Tfjv4TPPnA,Q108367,geoId/48019,US,United States of America,TX,Texas,48019,Bandera County,US,USA,2,0,0,575,12,,,22327,11058,11269,2012,2172,1942,2006,2319,3829,4195,2709,1143,1651195,29.74,-99.23,2066,80.34,,,,-16,,5.86,17.17,8.37,11.3,11.3,18.84,6.7,49.41,8.37,8.077778,-1.116667,20.355556,0.0,,-1.466667,51.216708
US_TX_48019,2021-01-04,ChIJ3dcmJQ-pXoYR9Tfjv4TPPnA,Q108367,geoId/48019,US,United States of America,TX,Texas,48019,Bandera County,US,USA,2,0,0,575,12,,,22327,11058,11269,2012,2172,1942,2006,2319,3829,4195,2709,1143,1651195,29.74,-99.23,2066,80.34,,,,-22,8,5.95,22.3,8.55,10.03,8.18,22.3,5.95,32.7,,11.0,1.122222,24.005556,0.0,,1.0,50.690224
US_TX_48019,2021-01-05,ChIJ3dcmJQ-pXoYR9Tfjv4TPPnA,Q108367,geoId/48019,US,United States of America,TX,Texas,48019,Bandera County,US,USA,2,80,1,655,13,,,22327,11058,11269,2012,2172,1942,2006,2319,3829,4195,2709,1143,1651195,29.74,-99.23,2066,80.34,,,,-20,10,9.4,34.22,,13.91,,24.82,7.52,37.22,7.14,11.366667,3.072222,21.133333,0.0,,4.205556,61.564487
US_TX_48019,2021-01-06,ChIJ3dcmJQ-pXoYR9Tfjv4TPPnA,Q108367,geoId/48019,US,United States of America,TX,Texas,48019,Bandera County,US,USA,2,22,0,677,13,,,22327,11058,11269,2012,2172,1942,2006,2319,3829,4195,2709,1143,1651195,29.74,-99.23,2066,80.34,,,,-20,10,,26.37,,9.29,7.8,19.68,,39.74,,16.488889,13.083333,20.272222,0.0,,12.0,74.970007
US_TX_48019,2021-01-07,ChIJ3dcmJQ-pXoYR9Tfjv4TPPnA,Q108367,geoId/48019,US,United States of America,TX,Texas,48019,Bandera County,US,USA,2,35,0,712,13,,,22327,11058,11269,2012,2172,1942,2006,2319,3829,4195,2709,1143,1651195,29.74,-99.23,2066,80.34,,,,-22,11,5.71,24.38,6.86,10.67,10.29,23.24,5.71,46.48,5.71,10.544444,3.4,18.566667,0.3556,,-2.461111,40.339835
US_TX_48019,2021-01-08,ChIJ3dcmJQ-pXoYR9Tfjv4TPPnA,Q108367,geoId/48019,US,United States of America,TX,Texas,48019,Bandera County,US,USA,2,21,1,733,14,,,22327,11058,11269,2012,2172,1942,2006,2319,3829,4195,2709,1143,1651195,29.74,-99.23,2066,80.34,,,,-21,12,10.96,21.55,,11.34,,19.28,5.67,31.0,,6.527778,-0.577778,15.433333,0.0,,-1.388889,57.309306
US_TX_48019,2021-01-09,ChIJ3dcmJQ-pXoYR9Tfjv4TPPnA,Q108367,geoId/48019,US,United States of America,TX,Texas,48019,Bandera County,US,USA,2,13,0,746,14,,,22327,11058,11269,2012,2172,1942,2006,2319,3829,4195,2709,1143,1651195,29.74,-99.23,2066,80.34,,,-10,-9,,9.2,21.75,,12.55,5.86,16.73,6.27,35.55,,4.833333,-1.711111,12.111111,0.0,,-0.061111,70.716206
US_TX_48019,2021-01-10,ChIJ3dcmJQ-pXoYR9Tfjv4TPPnA,Q108367,geoId/48019,US,United States of America,TX,Texas,48019,Bandera County,US,USA,2,0,1,746,15,,,22327,11058,11269,2012,2172,1942,2006,2319,3829,4195,2709,1143,1651195,29.74,-99.23,2066,80.34,,,-63,-28,,6.0,19.21,,8.0,,14.41,9.21,43.22,5.6,5.333333,1.161111,9.661111,1.9304,,1.511111,76.513058
US_TX_48019,2021-01-11,ChIJ3dcmJQ-pXoYR9Tfjv4TPPnA,Q108367,geoId/48019,US,United States of America,TX,Texas,48019,Bandera County,US,USA,2,0,0,746,15,,,22327,11058,11269,2012,2172,1942,2006,2319,3829,4195,2709,1143,1651195,29.74,-99.23,2066,80.34,,,,-25,12,,14.89,14.15,6.7,10.05,22.34,,37.6,5.96,3.25,0.627778,7.522222,10.8712,,-0.783333,75.159943
US_TX_48019,2021-01-12,ChIJ3dcmJQ-pXoYR9Tfjv4TPPnA,Q108367,geoId/48019,US,United States of America,TX,Texas,48019,Bandera County,US,USA,2,5,0,751,15,,,22327,11058,11269,2012,2172,1942,2006,2319,3829,4195,2709,1143,1651195,29.74,-99.23,2066,80.34,,,,-24,11,8.89,17.39,8.5,8.89,7.73,17.01,8.12,47.16,6.57,3.083333,-2.8,9.788889,0.0,,-1.261111,73.269409
US_TX_48019,2021-01-13,ChIJ3dcmJQ-pXoYR9Tfjv4TPPnA,Q108367,geoId/48019,US,United States of America,TX,Texas,48019,Bandera County,US,USA,2,44,1,795,16,,,22327,11058,11269,2012,2172,1942,2006,2319,3829,4195,2709,1143,1651195,29.74,-99.23,2066,80.34,,,,-23,10,5.81,15.88,5.81,11.62,11.23,20.52,8.91,39.11,,5.411111,-2.844444,17.666667,0.0,,-1.038889,63.260307
US_TX_48019,2021-01-14,ChIJ3dcmJQ-pXoYR9Tfjv4TPPnA,Q108367,geoId/48019,US,United States of America,TX,Texas,48019,Bandera County,US,USA,2,0,1,795,17,,,22327,11058,11269,2012,2172,1942,2006,2319,3829,4195,2709,1143,1651195,29.74,-99.23,2066,80.34,,,,-22,10,7.08,20.06,7.87,12.19,12.98,16.52,,39.33,7.08,9.65,-0.522222,20.972222,0.0,,-0.855556,48.184648
US_TX_48019,2021-01-15,ChIJ3dcmJQ-pXoYR9Tfjv4TPPnA,Q108367,geoId/48019,US,United States of America,TX,Texas,48019,Bandera County,US,USA,2,12,2,807,19,,,22327,11058,11269,2012,2172,1942,2006,2319,3829,4195,2709,1143,1651195,29.74,-99.23,2066,80.34,,,,-30,11,,27.49,10.04,12.22,8.73,19.2,,36.65,,8.855556,0.255556,17.155556,0.0,,-8.411111,28.802066
US_TX_48019,2021-01-16,ChIJ3dcmJQ-pXoYR9Tfjv4TPPnA,Q108367,geoId/48019,US,United States of America,TX,Texas,48019,Bandera County,US,USA,2,13,0,820,19,,,22327,11058,11269,2012,2172,1942,2006,2319,3829,4195,2709,1143,1651195,29.74,-99.23,2066,80.34,,,-13,-10,,7.53,28.77,,10.18,9.74,20.36,,34.53,7.97,6.855556,-2.65,18.405556,0.0,,-8.277778,33.327575
US_TX_48019,2021-01-17,ChIJ3dcmJQ-pXoYR9Tfjv4TPPnA,Q108367,geoId/48019,US,United States of America,TX,Texas,48019,Bandera County,US,USA,2,0,1,820,20,,,22327,11058,11269,2012,2172,1942,2006,2319,3829,4195,2709,1143,1651195,29.74,-99.23,2066,80.34,,,,-15,,6.41,38.45,6.83,11.96,7.69,20.93,8.54,41.86,8.97,9.572222,-0.388889,20.011111,0.0,,-2.772222,41.959199
US_TX_48019,2021-01-18,ChIJ3dcmJQ-pXoYR9Tfjv4TPPnA,Q108367,geoId/48019,US,United States of America,TX,Texas,48019,Bandera County,US,USA,2,0,0,820,20,,,22327,11058,11269,2012,2172,1942,2006,2319,3829,4195,2709,1143,1651195,29.74,-99.23,2066,80.34,,,,-39,13,7.54,27.24,9.22,7.54,10.47,18.86,11.31,37.29,7.12,10.911111,2.183333,22.883333,0.0,,3.972222,62.485494
US_TX_48019,2021-01-19,ChIJ3dcmJQ-pXoYR9Tfjv4TPPnA,Q108367,geoId/48019,US,United States of America,TX,Texas,48019,Bandera County,US,USA,2,0,0,820,20,,,22327,11058,11269,2012,2172,1942,2006,2319,3829,4195,2709,1143,1651195,29.74,-99.23,2066,80.34,,,,-24,11,8.91,20.79,8.91,10.39,7.05,22.27,8.54,33.41,8.54,16.322222,10.4,20.594444,0.0,,13.277778,82.44235
US_TX_48019,2021-01-20,ChIJ3dcmJQ-pXoYR9Tfjv4TPPnA,Q108367,geoId/48019,US,United States of America,TX,Texas,48019,Bandera County,US,USA,2,24,1,844,21,,,22327,11058,11269,2012,2172,1942,2006,2319,3829,4195,2709,1143,1651195,29.74,-99.23,2066,80.34,,,,-24,11,8.03,16.06,8.76,6.57,9.85,21.53,6.57,31.02,,8.455556,7.083333,13.0,3.175,,6.811111,89.604112
US_TX_48019,2021-01-21,ChIJ3dcmJQ-pXoYR9Tfjv4TPPnA,Q108367,geoId/48019,US,United States of America,TX,Texas,48019,Bandera County,US,USA,2,44,0,888,21,,,22327,11058,11269,2012,2172,1942,2006,2319,3829,4195,2709,1143,1651195,29.74,-99.23,2066,80.34,,,,-21,12,5.98,14.58,9.35,13.09,8.6,19.82,7.48,39.64,5.98,11.622222,8.688889,16.572222,3.3274,,10.305556,91.670393
US_TX_48019,2021-01-22,ChIJ3dcmJQ-pXoYR9Tfjv4TPPnA,Q108367,geoId/48019,US,United States of America,TX,Texas,48019,Bandera County,US,USA,2,3,0,891,21,,,22327,11058,11269,2012,2172,1942,2006,2319,3829,4195,2709,1143,1651195,29.74,-99.23,2066,80.34,,,,-21,11,7.57,16.82,7.15,8.41,8.83,17.24,8.83,35.32,10.51,15.688889,9.583333,25.1,0.6604,,11.244444,74.978288
US_TX_48019,2021-01-23,ChIJ3dcmJQ-pXoYR9Tfjv4TPPnA,Q108367,geoId/48019,US,United States of America,TX,Texas,48019,Bandera County,US,USA,2,11,0,902,21,,,22327,11058,11269,2012,2172,1942,2006,2319,3829,4195,2709,1143,1651195,29.74,-99.23,2066,80.34,,,-42,-10,,6.96,23.5,,6.53,14.79,22.63,,37.42,,13.855556,10.622222,21.894444,0.4826,,11.077778,83.507569
US_TX_48019,2021-01-24,ChIJ3dcmJQ-pXoYR9Tfjv4TPPnA,Q108367,geoId/48019,US,United States of America,TX,Texas,48019,Bandera County,US,USA,2,0,0,902,21,,,22327,11058,11269,2012,2172,1942,2006,2319,3829,4195,2709,1143,1651195,29.74,-99.23,2066,80.34,,,-57,-16,,8.02,24.48,6.75,10.13,13.51,21.53,,44.74,7.18,16.466667,13.155556,21.072222,0.2794,,15.855556,96.257689
US_TX_48019,2021-01-25,ChIJ3dcmJQ-pXoYR9Tfjv4TPPnA,Q108367,geoId/48019,US,United States of America,TX,Texas,48019,Bandera County,US,USA,2,0,0,902,21,,,22327,11058,11269,2012,2172,1942,2006,2319,3829,4195,2709,1143,1651195,29.74,-99.23,2066,80.34,,,,-23,10,9.26,23.35,5.64,9.66,9.26,24.56,,39.06,7.65,19.6,13.683333,23.211111,0.5334,,11.005556,57.768331
US_TX_48019,2021-01-26,ChIJ3dcmJQ-pXoYR9Tfjv4TPPnA,Q108367,geoId/48019,US,United States of America,TX,Texas,48019,Bandera County,US,USA,2,2,0,904,21,,,22327,11058,11269,2012,2172,1942,2006,2319,3829,4195,2709,1143,1651195,29.74,-99.23,2066,80.34,,,,-23,9,10.18,24.59,,12.29,9.75,28.41,9.75,48.76,,13.422222,4.666667,24.261111,0.0,,1.744444,45.252443
US_TX_48019,2021-01-27,ChIJ3dcmJQ-pXoYR9Tfjv4TPPnA,Q108367,geoId/48019,US,United States of America,TX,Texas,48019,Bandera County,US,USA,2,10,0,914,21,,,22327,11058,11269,2012,2172,1942,2006,2319,3829,4195,2709,1143,1651195,29.74,-99.23,2066,80.34,,,,-21,8,9.78,22.96,9.78,11.05,13.18,18.71,6.8,45.5,8.5,13.288889,5.916667,21.416667,0.0,,-0.722222,38.176449
US_TX_48019,2021-01-28,ChIJ3dcmJQ-pXoYR9Tfjv4TPPnA,Q108367,geoId/48019,US,United States of America,TX,Texas,48019,Bandera County,US,USA,2,44,0,958,21,,,22327,11058,11269,2012,2172,1942,2006,2319,3829,4195,2709,1143,1651195,29.74,-99.23,2066,80.34,,,,-24,10,10.41,24.02,7.61,10.01,14.41,22.82,7.61,45.24,,7.527778,0.85,16.227778,0.0,,-2.211111,50.269743
US_TX_48019,2021-01-29,ChIJ3dcmJQ-pXoYR9Tfjv4TPPnA,Q108367,geoId/48019,US,United States of America,TX,Texas,48019,Bandera County,US,USA,2,8,1,966,22,,,22327,11058,11269,2012,2172,1942,2006,2319,3829,4195,2709,1143,1651195,29.74,-99.23,2066,80.34,,,,-23,9,,18.43,9.63,10.47,12.99,23.04,5.87,40.64,,9.883333,2.416667,19.644444,0.0,,3.177778,63.143544
US_TX_48019,2021-01-30,ChIJ3dcmJQ-pXoYR9Tfjv4TPPnA,Q108367,geoId/48019,US,United States of America,TX,Texas,48019,Bandera County,US,USA,2,48,0,1014,22,,,22327,11058,11269,2012,2172,1942,2006,2319,3829,4195,2709,1143,1651195,29.74,-99.23,2066,80.34,,,-21,-10,,8.29,20.06,14.39,10.9,7.85,18.75,,36.63,,17.138889,13.355556,23.766667,0.0,,11.7,70.745394
US_TX_48019,2021-01-31,ChIJ3dcmJQ-pXoYR9Tfjv4TPPnA,Q108367,geoId/48019,US,United States of America,TX,Texas,48019,Bandera County,US,USA,2,0,0,1014,22,,,22327,11058,11269,2012,2172,1942,2006,2319,3829,4195,2709,1143,1651195,29.74,-99.23,2066,80.34,,,,-12,,7.07,24.31,7.96,9.28,10.17,22.99,,38.9,,14.135802,5.512346,23.407407,0.0,,0.938272,41.074892
US_TX_48019,2021-02-01,ChIJ3dcmJQ-pXoYR9Tfjv4TPPnA,Q108367,geoId/48019,US,United States of America,TX,Texas,48019,Bandera County,US,USA,2,0,0,1014,22,,,22327,11058,11269,2012,2172,1942,2006,2319,3829,4195,2709,1143,1651195,29.74,-99.23,2066,80.34,,,,-23,10,7.57,23.48,10.6,7.95,16.66,21.59,7.2,43.17,5.68,11.161111,3.222222,19.8,0.0,,-2.4,38.96864
US_TX_48019,2021-02-02,ChIJ3dcmJQ-pXoYR9Tfjv4TPPnA,Q108367,geoId/48019,US,United States of America,TX,Texas,48019,Bandera County,US,USA,2,22,0,1036,22,,,22327,11058,11269,2012,2172,1942,2006,2319,3829,4195,2709,1143,1651195,29.74,-99.23,2066,80.34,,,,-21,9,11.45,21.67,11.04,12.27,10.63,17.18,,48.66,,9.983333,1.483333,19.638889,0.0,,-2.6,41.339303
US_TX_48019,2021-02-03,ChIJ3dcmJQ-pXoYR9Tfjv4TPPnA,Q108367,geoId/48019,US,United States of America,TX,Texas,48019,Bandera County,US,USA,2,47,0,1083,22,,,22327,11058,11269,2012,2172,1942,2006,2319,3829,4195,2709,1143,1651195,29.74,-99.23,2066,80.34,,,,-18,8,8.4,22.68,9.24,8.82,11.76,24.36,7.56,39.9,,12.7,3.622222,24.072222,0.0,,4.022222,55.726127
US_TX_48019,2021-02-04,ChIJ3dcmJQ-pXoYR9Tfjv4TPPnA,Q108367,geoId/48019,US,United States of America,TX,Texas,48019,Bandera County,US,USA,2,14,0,1097,22,,,22327,11058,11269,2012,2172,1942,2006,2319,3829,4195,2709,1143,1651195,29.74,-99.23,2066,80.34,,,,-20,8,7.11,20.5,6.28,6.28,11.71,14.64,,44.76,,17.911111,11.738889,27.427778,0.0,,11.538889,66.816249
