location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_parks,mobility_workplaces,mobility_residential,search_trends_abdominal_obesity,search_trends_abdominal_pain,search_trends_acne,search_trends_alcoholism,search_trends_allergy,search_trends_anxiety,search_trends_arthritis,search_trends_asthma,search_trends_attention_deficit_hyperactivity_disorder,search_trends_back_pain,search_trends_bleeding,search_trends_bone_fracture,search_trends_candidiasis,search_trends_common_cold,search_trends_constipation,search_trends_cough,search_trends_cramp,search_trends_depression,search_trends_dermatitis,search_trends_diabetes,search_trends_diarrhea,search_trends_erectile_dysfunction,search_trends_fatigue,search_trends_fever,search_trends_gastroesophageal_reflux_disease,search_trends_hair_loss,search_trends_headache,search_trends_heartburn,search_trends_hypertension,search_trends_infection,search_trends_inflammation,search_trends_insomnia,search_trends_itch,search_trends_low_back_pain,search_trends_major_depressive_disorder,search_trends_migraine,search_trends_myocardial_infarction,search_trends_obesity,search_trends_pain,search_trends_skin_condition,search_trends_skin_rash,search_trends_stroke,search_trends_swelling,search_trends_type_2_diabetes,search_trends_urinary_tract_infection,search_trends_vaginal_discharge,search_trends_vomiting,search_trends_weight_gain,search_trends_xeroderma,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,snowfall_mm,dew_point,relative_humidity
US_WI_55005,2021-05-05,ChIJLWAq8FoFrVIR29KfCeKNR24,Q494916,geoId/55005,US,United States of America,WI,Wisconsin,55005,Barron County,US,USA,2,5,0,5898,83,100,14985,45141,22578,22563,5263,5374,4726,5101,5076,6596,6389,4172,2444,1798736,45.42,-91.85,2305,17,32,,-6,0,,3.64,4.63,2.98,12.74,7.28,3.48,2.48,3.14,3.81,3.81,4.8,,7.45,4.8,4.3,,4.3,,8.44,6.79,,4.47,2.81,6.29,3.97,3.81,2.81,5.79,17.71,7.12,4.47,7.12,,5.46,4.63,2.81,7.61,34.26,5.13,4.96,2.81,6.79,3.48,4.3,2.32,,2.32,,7.305556,-0.933333,13.838889,0.0,,-2.455556,50.028179
US_WI_55005,2021-05-06,ChIJLWAq8FoFrVIR29KfCeKNR24,Q494916,geoId/55005,US,United States of America,WI,Wisconsin,55005,Barron County,US,USA,2,6,0,5904,83,170,15155,45141,22578,22563,5263,5374,4726,5101,5076,6596,6389,4172,2444,1798736,45.42,-91.85,2305,16,34,,-6,0,,2.88,6.95,3.05,13.4,9.84,4.24,,4.07,4.92,,3.56,2.38,8.14,3.73,4.75,2.71,4.07,2.71,12.04,4.41,,5.6,,4.75,,3.73,,6.11,19.0,5.6,,5.94,3.05,4.41,4.24,4.07,6.28,38.84,4.75,8.14,3.22,4.75,5.43,6.95,,2.71,3.9,3.39,8.172222,0.466667,15.205556,0.0,,-1.727778,49.893742
US_WI_55005,2021-05-07,ChIJLWAq8FoFrVIR29KfCeKNR24,Q494916,geoId/55005,US,United States of America,WI,Wisconsin,55005,Barron County,US,USA,2,18,0,5922,83,141,15296,45141,22578,22563,5263,5374,4726,5101,5076,6596,6389,4172,2444,1798736,45.42,-91.85,2305,13,33,,-7,1,,4.0,6.43,4.69,12.86,5.56,5.91,3.48,5.21,4.69,5.21,,3.13,7.47,2.96,4.69,2.78,3.48,3.3,8.34,3.82,,4.0,2.78,2.96,2.61,2.61,2.61,9.04,25.9,4.69,2.78,6.95,3.65,3.48,,3.3,5.04,34.42,5.56,7.3,2.96,6.08,3.82,,,,3.13,,6.977778,0.061111,13.15,0.762,,-1.627778,54.459792
US_WI_55005,2021-05-08,ChIJLWAq8FoFrVIR29KfCeKNR24,Q494916,geoId/55005,US,United States of America,WI,Wisconsin,55005,Barron County,US,USA,2,12,0,5934,83,233,15529,45141,22578,22563,5263,5374,4726,5101,5076,6596,6389,4172,2444,1798736,45.42,-91.85,2305,27,49,,5,-2,,4.21,7.99,,10.73,5.89,,,,6.31,5.26,2.94,2.94,6.1,,4.63,,3.15,3.58,7.57,4.63,,6.73,,2.94,4.21,5.05,,5.47,20.61,4.84,,5.26,4.42,3.79,4.42,,3.79,33.23,3.37,6.52,,6.52,4.0,3.15,,,5.47,,6.433333,-2.883333,15.005556,0.0,,-4.016667,47.330203
US_WI_55005,2021-05-09,ChIJLWAq8FoFrVIR29KfCeKNR24,Q494916,geoId/55005,US,United States of America,WI,Wisconsin,55005,Barron County,US,USA,2,18,0,5952,83,298,15827,45141,22578,22563,5263,5374,4726,5101,5076,6596,6389,4172,2444,1798736,45.42,-91.85,2305,41,56,,-7,-4,,2.81,8.02,3.61,11.82,6.41,2.81,,,4.61,,3.01,,5.61,4.21,4.21,3.01,,,7.62,5.01,,4.81,,4.41,3.61,3.61,,5.81,18.64,,3.21,7.42,4.81,3.01,3.81,,6.01,33.87,3.21,5.01,,5.21,2.81,3.41,,5.41,3.61,,8.322222,0.155556,15.322222,0.0,,-2.033333,48.191914
US_WI_55005,2021-05-10,ChIJLWAq8FoFrVIR29KfCeKNR24,Q494916,geoId/55005,US,United States of America,WI,Wisconsin,55005,Barron County,US,USA,2,5,0,5957,83,60,15887,45141,22578,22563,5263,5374,4726,5101,5076,6596,6389,4172,2444,1798736,45.42,-91.85,2305,11,28,,-6,1,2.79,4.6,4.92,4.43,15.76,6.73,4.6,,2.96,4.76,3.78,4.1,2.96,7.72,3.61,5.09,2.79,7.22,3.61,8.54,6.24,,6.07,4.1,2.3,,3.78,,7.22,23.97,7.06,2.79,8.54,,4.92,6.4,2.79,4.92,37.43,4.43,9.69,,7.55,3.28,4.1,2.96,2.63,3.28,,6.822222,1.272222,12.238889,0.0,,-4.844444,43.493962
US_WI_55005,2021-05-11,ChIJLWAq8FoFrVIR29KfCeKNR24,Q494916,geoId/55005,US,United States of America,WI,Wisconsin,55005,Barron County,US,USA,2,2,0,5959,83,29,15916,45141,22578,22563,5263,5374,4726,5101,5076,6596,6389,4172,2444,1798736,45.42,-91.85,2305,17,37,,-6,1,2.72,5.27,5.61,2.89,14.96,7.14,4.42,2.38,3.06,,5.1,3.57,3.57,8.33,4.25,4.25,,6.63,,12.24,5.61,3.91,5.1,,2.89,3.91,4.93,2.38,9.18,20.06,5.1,2.55,5.78,3.06,6.29,5.61,2.89,7.48,39.27,4.25,7.14,,5.95,5.95,,,3.57,3.06,,6.133333,-3.466667,15.161111,0.0,,-4.572222,46.309148
US_WI_55005,2021-05-12,ChIJLWAq8FoFrVIR29KfCeKNR24,Q494916,geoId/55005,US,United States of America,WI,Wisconsin,55005,Barron County,US,USA,2,8,0,5967,83,37,15953,45141,22578,22563,5263,5374,4726,5101,5076,6596,6389,4172,2444,1798736,45.42,-91.85,2305,20,41,,-7,0,,2.39,8.02,3.07,15.71,6.66,3.75,,,7.34,4.27,5.29,,7.85,4.27,4.78,2.73,3.93,,10.93,3.41,3.24,3.75,3.58,,4.27,4.1,2.9,6.32,20.14,6.83,3.24,7.34,2.73,4.44,4.44,2.39,5.63,37.38,4.44,9.39,,6.66,5.63,3.75,,,,,9.833333,-0.827778,19.45,0.0,,-3.744444,38.324631
US_WI_55005,2021-05-13,ChIJLWAq8FoFrVIR29KfCeKNR24,Q494916,geoId/55005,US,United States of America,WI,Wisconsin,55005,Barron County,US,USA,2,2,0,5969,83,130,16083,45141,22578,22563,5263,5374,4726,5101,5076,6596,6389,4172,2444,1798736,45.42,-91.85,2305,15,39,,-5,0,,2.95,5.03,2.43,12.83,7.11,3.81,,3.81,6.07,2.43,2.6,3.81,7.63,4.33,3.29,2.95,8.15,,9.53,5.03,2.6,5.2,2.77,3.64,5.72,3.64,,7.97,24.09,6.07,2.95,11.09,4.16,6.41,5.72,,5.72,39.17,4.85,10.4,2.77,7.45,4.51,4.33,3.64,4.16,,,12.138889,1.75,20.944444,0.0,,-1.838889,37.952263
US_WI_55005,2021-05-14,ChIJLWAq8FoFrVIR29KfCeKNR24,Q494916,geoId/55005,US,United States of America,WI,Wisconsin,55005,Barron County,US,USA,2,3,0,5972,83,112,16195,45141,22578,22563,5263,5374,4726,5101,5076,6596,6389,4172,2444,1798736,45.42,-91.85,2305,15,38,,-7,0,,4.12,5.5,3.61,15.46,5.67,3.61,3.09,,3.95,3.27,2.4,,6.7,3.61,4.64,,3.27,2.58,7.56,5.5,,4.29,3.09,3.44,5.67,4.29,,6.01,19.07,4.98,3.44,8.25,,4.64,4.29,2.58,7.22,32.65,8.59,11.51,2.4,5.84,3.44,,3.95,,,,13.1,5.411111,20.272222,0.0,,-0.727778,38.713579
US_WI_55005,2021-05-15,ChIJLWAq8FoFrVIR29KfCeKNR24,Q494916,geoId/55005,US,United States of America,WI,Wisconsin,55005,Barron County,US,USA,2,13,0,5985,83,186,16381,45141,22578,22563,5263,5374,4726,5101,5076,6596,6389,4172,2444,1798736,45.42,-91.85,2305,17,44,,1,-1,,4.84,3.83,4.64,13.32,4.64,4.24,,3.83,4.24,3.43,3.23,,10.49,3.43,3.63,,4.24,,5.25,4.84,3.03,5.25,,4.24,3.43,,3.23,4.84,15.74,2.83,3.43,7.06,,,,4.44,2.83,31.68,,7.06,,4.44,,3.43,,4.44,,3.63,13.766667,9.116667,19.672222,0.689429,,5.577778,57.771786
US_WI_55005,2021-05-16,ChIJLWAq8FoFrVIR29KfCeKNR24,Q494916,geoId/55005,US,United States of America,WI,Wisconsin,55005,Barron County,US,USA,2,0,0,5985,83,99,16480,45141,22578,22563,5263,5374,4726,5101,5076,6596,6389,4172,2444,1798736,45.42,-91.85,2305,31,58,,-3,-3,3.38,3.18,6.36,4.17,15.89,11.52,6.55,,,5.36,3.97,4.57,,7.15,3.77,2.98,2.78,5.96,,6.75,4.77,3.18,3.58,4.77,4.17,,3.97,2.78,6.36,17.48,4.17,3.58,6.75,,4.57,,,3.58,33.17,2.78,7.95,,6.36,3.58,3.18,2.98,4.17,3.38,,13.222222,6.072222,21.561111,2.3876,,9.094444,76.288313
US_WI_55005,2021-05-17,ChIJLWAq8FoFrVIR29KfCeKNR24,Q494916,geoId/55005,US,United States of America,WI,Wisconsin,55005,Barron County,US,USA,2,7,0,5992,83,0,16480,45141,22578,22563,5263,5374,4726,5101,5076,6596,6389,4172,2444,1798736,45.42,-91.85,2305,24,43,,-4,-2,2.51,5.52,4.35,2.85,12.39,11.05,6.03,2.68,2.51,6.36,3.01,5.19,2.85,9.71,3.01,4.52,,3.68,2.68,10.04,5.86,2.34,6.53,4.69,3.35,4.02,3.18,,4.18,21.93,5.02,4.69,8.2,3.35,5.52,3.52,2.85,4.35,37.16,3.68,7.53,,8.2,3.52,5.36,2.68,3.52,2.85,,16.4,6.638889,25.744444,0.0,,8.383333,59.197938
US_WI_55005,2021-05-18,ChIJLWAq8FoFrVIR29KfCeKNR24,Q494916,geoId/55005,US,United States of America,WI,Wisconsin,55005,Barron County,US,USA,2,5,0,5997,83,65,16545,45141,22578,22563,5263,5374,4726,5101,5076,6596,6389,4172,2444,1798736,45.42,-91.85,2305,17,39,,-5,0,3.33,5.82,7.49,4.66,12.15,6.99,7.32,3.16,3.16,6.49,3.49,4.83,2.83,5.16,3.66,3.66,,4.99,,8.32,3.66,2.66,3.66,3.0,2.33,3.33,4.66,2.83,9.32,20.47,5.49,,8.82,4.33,5.33,5.16,,7.49,45.26,4.49,9.15,2.33,7.99,3.49,3.83,3.33,3.33,,,17.8,9.183333,24.872222,0.0,,8.905556,56.042015
US_WI_55005,2021-05-19,ChIJLWAq8FoFrVIR29KfCeKNR24,Q494916,geoId/55005,US,United States of America,WI,Wisconsin,55005,Barron County,US,USA,2,4,0,6001,83,30,16575,45141,22578,22563,5263,5374,4726,5101,5076,6596,6389,4172,2444,1798736,45.42,-91.85,2305,25,43,,-5,1,2.99,5.31,7.47,2.99,12.61,8.8,6.14,,4.81,7.14,3.98,4.15,2.32,7.63,2.32,4.32,2.99,2.32,3.15,8.8,4.81,,4.81,,2.49,3.82,,,10.29,23.07,7.14,3.48,7.63,5.14,5.14,3.48,,3.48,42.49,6.14,9.96,3.48,8.8,6.64,5.14,3.82,,4.81,,18.2,15.622222,23.111111,2.229556,,15.733333,85.648767
US_WI_55005,2021-05-20,ChIJLWAq8FoFrVIR29KfCeKNR24,Q494916,geoId/55005,US,United States of America,WI,Wisconsin,55005,Barron County,US,USA,2,3,0,6004,83,118,16693,45141,22578,22563,5263,5374,4726,5101,5076,6596,6389,4172,2444,1798736,45.42,-91.85,2305,18,34,,-6,3,3.61,3.46,5.5,4.08,13.36,5.97,4.87,,5.03,5.34,3.93,,2.51,5.97,2.67,3.77,2.83,7.54,2.51,8.96,3.93,,5.97,2.67,2.67,3.3,3.61,,6.29,21.05,6.76,4.24,9.27,,7.38,2.98,2.36,6.44,35.98,5.97,9.11,,5.03,4.56,3.77,,2.83,4.24,,19.194444,18.033333,21.322222,8.184444,,17.522222,90.152028
US_WI_55005,2021-05-21,ChIJLWAq8FoFrVIR29KfCeKNR24,Q494916,geoId/55005,US,United States of America,WI,Wisconsin,55005,Barron County,US,USA,2,5,0,6009,83,0,16693,45141,22578,22563,5263,5374,4726,5101,5076,6596,6389,4172,2444,1798736,45.42,-91.85,2305,13,37,,-4,2,3.83,2.5,4.66,7.32,9.65,7.16,5.99,2.5,4.66,6.16,2.66,3.33,,6.83,4.16,3.83,3.83,3.83,3.33,7.99,4.99,3.0,4.83,2.83,3.5,,3.5,,5.66,22.97,6.16,2.66,4.66,3.16,3.16,3.0,,6.33,35.62,3.66,7.49,2.83,4.83,3.16,4.66,2.33,3.66,3.16,,19.705556,17.1,24.1,27.178,,18.1,90.575434
US_WI_55005,2021-05-22,ChIJLWAq8FoFrVIR29KfCeKNR24,Q494916,geoId/55005,US,United States of America,WI,Wisconsin,55005,Barron County,US,USA,2,1,0,6010,83,141,16834,45141,22578,22563,5263,5374,4726,5101,5076,6596,6389,4172,2444,1798736,45.42,-91.85,2305,14,46,,11,-3,,4.94,7.74,4.08,13.97,7.52,4.51,,3.22,4.51,5.37,,4.51,7.74,,4.73,3.65,3.01,4.3,6.66,4.94,,3.65,,3.87,3.44,,3.01,4.73,17.84,6.66,,10.32,,3.44,,,4.51,33.75,4.08,7.74,,8.6,,3.22,4.3,3.22,3.22,,21.888889,18.494444,27.588889,5.3594,,18.194444,79.693478
US_WI_55005,2021-05-23,ChIJLWAq8FoFrVIR29KfCeKNR24,Q494916,geoId/55005,US,United States of America,WI,Wisconsin,55005,Barron County,US,USA,2,3,0,6013,83,124,16958,45141,22578,22563,5263,5374,4726,5101,5076,6596,6389,4172,2444,1798736,45.42,-91.85,2305,31,52,,-5,-1,5.11,5.11,6.1,4.72,12.0,7.87,7.08,,3.74,6.69,2.95,3.74,,5.7,4.92,3.34,3.54,4.13,,7.28,4.13,,5.11,2.95,4.72,2.75,5.11,4.13,4.72,18.29,4.33,3.15,11.8,,,3.93,,,34.81,5.11,12.78,,9.44,4.52,3.15,,,3.93,4.13,17.822222,12.161111,25.95,0.818444,,14.977778,83.513485
US_WI_55005,2021-05-24,ChIJLWAq8FoFrVIR29KfCeKNR24,Q494916,geoId/55005,US,United States of America,WI,Wisconsin,55005,Barron County,US,USA,2,5,0,6018,83,42,17000,45141,22578,22563,5263,5374,4726,5101,5076,6596,6389,4172,2444,1798736,45.42,-91.85,2305,22,42,,-4,0,2.5,3.5,7.49,4.66,10.49,7.16,6.49,2.66,5.16,5.33,3.33,5.0,2.83,6.16,2.66,4.16,2.5,3.83,3.5,7.33,3.33,,6.49,2.5,2.66,3.66,3.66,,6.83,26.81,6.16,3.16,7.33,3.83,3.66,3.0,,5.33,43.79,4.33,9.16,3.5,5.33,4.33,3.66,3.16,4.5,3.66,,17.061111,11.616667,27.75,1.495778,,14.205556,83.429902
US_WI_55005,2021-05-25,ChIJLWAq8FoFrVIR29KfCeKNR24,Q494916,geoId/55005,US,United States of America,WI,Wisconsin,55005,Barron County,US,USA,2,4,0,6022,83,6,17006,45141,22578,22563,5263,5374,4726,5101,5076,6596,6389,4172,2444,1798736,45.42,-91.85,2305,19,43,,-6,0,,6.48,7.81,,13.46,8.97,5.98,,3.16,6.32,2.66,3.32,2.83,3.99,4.16,,2.83,3.82,2.49,6.98,3.49,,2.99,3.66,4.16,2.66,3.66,2.99,5.65,19.95,5.49,,8.48,3.82,4.32,4.99,2.49,5.32,36.4,5.49,9.81,3.16,7.31,3.49,3.82,2.49,,,,22.844444,17.416667,28.238889,2.257778,,15.522222,63.738443
US_WI_55005,2021-05-26,ChIJLWAq8FoFrVIR29KfCeKNR24,Q494916,geoId/55005,US,United States of America,WI,Wisconsin,55005,Barron County,US,USA,2,0,0,6022,83,24,17030,45141,22578,22563,5263,5374,4726,5101,5076,6596,6389,4172,2444,1798736,45.42,-91.85,2305,27,41,,-6,-1,,3.49,5.59,,13.8,9.26,6.46,,3.67,6.46,3.84,2.62,2.97,7.86,3.84,5.07,3.32,2.79,,6.99,4.72,,5.42,4.19,4.19,,4.54,,6.29,25.51,6.81,3.49,6.99,2.79,4.72,6.29,4.19,2.79,40.53,3.49,8.56,3.15,7.69,3.84,5.07,,,,,15.644444,9.844444,26.361111,1.7526,,5.205556,50.033617
US_WI_55005,2021-05-27,ChIJLWAq8FoFrVIR29KfCeKNR24,Q494916,geoId/55005,US,United States of America,WI,Wisconsin,55005,Barron County,US,USA,2,0,0,6022,83,67,17097,45141,22578,22563,5263,5374,4726,5101,5076,6596,6389,4172,2444,1798736,45.42,-91.85,2305,23,39,,-9,3,2.5,5.46,4.52,5.77,12.16,10.29,5.15,2.96,5.15,5.15,4.05,3.43,2.96,6.24,3.27,2.81,3.9,3.12,,6.71,4.05,,4.99,4.05,5.62,,3.74,4.83,3.27,23.39,5.3,2.65,8.42,2.65,2.65,3.27,4.21,3.9,37.9,3.9,11.07,2.5,5.62,3.43,4.52,,2.34,3.12,,8.25,4.983333,14.616667,0.762,,3.533333,72.259087
US_WI_55005,2021-05-28,ChIJLWAq8FoFrVIR29KfCeKNR24,Q494916,geoId/55005,US,United States of America,WI,Wisconsin,55005,Barron County,US,USA,2,1,0,6023,83,60,17157,45141,22578,22563,5263,5374,4726,5101,5076,6596,6389,4172,2444,1798736,45.42,-91.85,2305,28,64,,-10,-1,,4.13,6.54,5.16,13.42,5.33,4.47,2.41,3.79,4.65,3.1,3.79,,3.44,2.75,,2.92,3.1,,7.4,4.65,,2.58,3.61,4.3,2.41,5.16,4.13,3.61,17.55,3.96,,7.4,,4.82,3.1,,3.61,34.42,4.99,7.92,2.41,6.2,3.44,4.3,,2.58,2.75,,7.061111,1.55,16.005556,12.756444,,-0.466667,59.071384
US_WI_55005,2021-05-29,ChIJLWAq8FoFrVIR29KfCeKNR24,Q494916,geoId/55005,US,United States of America,WI,Wisconsin,55005,Barron County,US,USA,2,0,0,6023,83,108,17265,45141,22578,22563,5263,5374,4726,5101,5076,6596,6389,4172,2444,1798736,45.42,-91.85,2305,27,70,,-7,-4,,3.87,,4.89,10.18,4.89,6.72,,3.06,3.26,2.85,3.26,,3.67,,3.26,3.06,3.26,4.28,7.74,3.87,,,,3.06,,4.68,,7.54,17.92,5.5,,10.59,,4.28,4.48,,3.26,36.66,5.91,10.59,3.06,5.91,2.85,4.07,,,,,10.144444,0.883333,18.233333,0.0,,0.055556,49.591279
US_WI_55005,2021-05-30,ChIJLWAq8FoFrVIR29KfCeKNR24,Q494916,geoId/55005,US,United States of America,WI,Wisconsin,55005,Barron County,US,USA,2,0,0,6023,83,73,17338,45141,22578,22563,5263,5374,4726,5101,5076,6596,6389,4172,2444,1798736,45.42,-91.85,2305,54,76,,-19,-3,,4.65,7.16,6.44,17.53,8.05,6.08,,3.04,2.86,,2.5,3.22,6.44,4.83,2.86,4.47,5.55,,7.33,4.11,,3.58,,4.65,6.08,3.94,3.22,5.19,16.82,5.9,,9.66,,,2.68,,4.11,37.21,4.47,9.48,3.4,7.33,4.65,3.76,,,,,11.383333,7.811111,16.433333,0.762,,6.122222,70.279394
US_WI_55005,2021-05-31,ChIJLWAq8FoFrVIR29KfCeKNR24,Q494916,geoId/55005,US,United States of America,WI,Wisconsin,55005,Barron County,US,USA,2,3,0,6026,83,0,17338,45141,22578,22563,5263,5374,4726,5101,5076,6596,6389,4172,2444,1798736,45.42,-91.85,2305,17,59,,-72,11,,2.79,6.13,7.43,16.9,10.59,3.34,,,4.83,4.46,2.6,,7.06,3.34,3.16,2.79,3.9,,6.87,5.39,,4.64,3.53,3.34,2.97,3.34,2.6,5.01,18.2,4.27,2.97,11.33,2.97,,3.9,,4.83,38.07,3.9,8.73,,7.06,3.9,4.64,,2.97,,,14.955556,9.794444,23.166667,4.318,,10.555556,75.104666
US_WI_55005,2021-06-01,ChIJLWAq8FoFrVIR29KfCeKNR24,Q494916,geoId/55005,US,United States of America,WI,Wisconsin,55005,Barron County,US,USA,2,1,0,6027,83,18,17356,45141,22578,22563,5263,5374,4726,5101,5076,6596,6389,4172,2444,1798736,45.42,-91.85,2305,26,53,,-10,-1,3.92,4.26,7.83,3.92,12.77,6.81,5.11,,5.62,4.26,3.92,5.11,,6.3,3.23,4.09,3.58,3.92,2.72,8.51,7.15,,4.77,3.75,3.58,4.09,4.94,2.55,3.92,23.5,7.15,2.72,12.6,3.06,4.94,3.06,3.4,6.81,36.09,5.96,11.92,,7.66,3.23,3.75,,2.38,3.06,,16.161111,6.688889,24.611111,0.4826,,8.383333,60.095859
US_WI_55005,2021-06-02,ChIJLWAq8FoFrVIR29KfCeKNR24,Q494916,geoId/55005,US,United States of America,WI,Wisconsin,55005,Barron County,US,USA,2,3,1,6030,84,9,17365,45141,22578,22563,5263,5374,4726,5101,5076,6596,6389,4172,2444,1798736,45.42,-91.85,2305,29,47,,-9,-1,,3.06,5.61,4.59,13.43,5.61,6.97,,3.23,4.76,4.76,4.08,2.38,8.16,3.06,4.08,,3.91,,7.48,4.25,3.91,6.63,3.23,3.74,3.06,3.4,2.55,6.63,25.16,6.63,4.76,10.54,3.91,3.91,3.57,,4.25,37.73,5.27,8.5,,6.8,3.74,4.25,,3.23,3.23,,17.4,9.405556,26.25,0.0,,9.838889,61.306538
US_WI_55005,2021-06-03,ChIJLWAq8FoFrVIR29KfCeKNR24,Q494916,geoId/55005,US,United States of America,WI,Wisconsin,55005,Barron County,US,USA,2,0,0,6030,84,48,17413,45141,22578,22563,5263,5374,4726,5101,5076,6596,6389,4172,2444,1798736,45.42,-91.85,2305,26,47,,-8,-1,,4.19,5.94,3.84,12.4,4.89,2.62,,2.97,5.06,4.02,2.62,3.84,7.86,3.84,4.19,4.19,3.49,2.97,5.59,5.06,,3.32,3.84,2.44,3.49,3.67,2.44,5.06,26.02,6.11,3.32,8.73,3.14,2.44,4.54,3.67,5.06,30.74,5.41,10.13,2.97,7.68,,2.79,,4.71,,,20.872222,13.733333,28.538889,0.0,,10.716667,52.707004
US_WI_55005,2021-06-04,ChIJLWAq8FoFrVIR29KfCeKNR24,Q494916,geoId/55005,US,United States of America,WI,Wisconsin,55005,Barron County,US,USA,2,3,0,6033,84,75,17488,45141,22578,22563,5263,5374,4726,5101,5076,6596,6389,4172,2444,1798736,45.42,-91.85,2305,23,52,,-9,-1,4.59,,4.59,3.49,11.93,6.61,6.24,,3.3,4.59,4.41,3.85,3.49,6.97,5.32,3.12,2.75,3.49,3.49,8.26,2.94,,2.57,2.57,3.67,,,3.67,4.96,21.66,5.87,,8.26,2.94,,,,8.07,31.75,4.96,9.91,,6.79,4.22,3.67,3.49,3.12,5.51,,24.416667,15.688889,33.716667,0.127,,13.033333,49.540894
US_WI_55005,2021-06-05,ChIJLWAq8FoFrVIR29KfCeKNR24,Q494916,geoId/55005,US,United States of America,WI,Wisconsin,55005,Barron County,US,USA,2,0,0,6033,84,0,17488,45141,22578,22563,5263,5374,4726,5101,5076,6596,6389,4172,2444,1798736,45.42,-91.85,2305,24,63,,-3,-5,,3.75,7.08,5.21,16.67,6.46,4.17,2.92,,4.58,,,,6.67,,4.79,4.79,,,6.25,5.83,,3.33,5.63,2.92,,3.75,3.33,5.0,23.55,5.42,,13.34,3.33,3.12,3.33,,9.38,32.09,5.83,12.92,,8.13,4.38,,,,3.33,,27.905556,21.044444,34.922222,0.0,,13.144444,40.412845
US_WI_55005,2021-06-06,ChIJLWAq8FoFrVIR29KfCeKNR24,Q494916,geoId/55005,US,United States of America,WI,Wisconsin,55005,Barron County,US,USA,2,0,0,6033,84,166,17654,45141,22578,22563,5263,5374,4726,5101,5076,6596,6389,4172,2444,1798736,45.42,-91.85,2305,40,74,,-13,-4,3.32,5.08,5.08,4.1,15.82,7.03,3.52,,3.32,4.49,5.27,,,7.81,4.1,2.73,4.1,4.88,,5.27,4.3,,5.86,2.93,,3.91,3.32,,7.03,21.49,5.86,,14.65,3.32,,3.91,3.12,5.67,40.24,6.84,12.89,,8.4,5.27,3.52,,3.52,2.93,,27.344444,22.627778,32.172222,0.0,,14.088889,44.352288
US_WI_55005,2021-06-07,ChIJLWAq8FoFrVIR29KfCeKNR24,Q494916,geoId/55005,US,United States of America,WI,Wisconsin,55005,Barron County,US,USA,2,2,0,6035,84,35,17689,45141,22578,22563,5263,5374,4726,5101,5076,6596,6389,4172,2444,1798736,45.42,-91.85,2305,28,57,,-14,0,4.59,5.3,5.48,4.59,15.55,8.84,3.0,,,6.36,4.42,4.59,,6.19,3.54,3.0,3.71,5.66,3.36,10.07,5.48,,5.12,3.54,3.36,,3.89,,4.95,25.1,3.89,3.54,14.49,3.36,3.36,3.0,,7.95,39.23,4.42,15.73,2.83,7.25,4.07,5.12,,3.54,3.54,,26.472222,20.366667,32.088889,0.0,,16.988889,56.160271
US_WI_55005,2021-06-08,ChIJLWAq8FoFrVIR29KfCeKNR24,Q494916,geoId/55005,US,United States of America,WI,Wisconsin,55005,Barron County,US,USA,2,1,0,6036,84,9,17698,45141,22578,22563,5263,5374,4726,5101,5076,6596,6389,4172,2444,1798736,45.42,-91.85,2305,31,49,,-15,0,,5.12,7.86,5.85,20.65,6.39,7.49,,2.74,6.94,5.3,4.38,4.93,7.67,3.47,7.13,3.29,4.75,10.23,8.95,7.13,2.74,4.2,3.84,2.74,2.74,3.47,3.29,7.13,23.02,6.21,,22.66,2.92,3.65,4.75,,5.67,42.03,4.75,25.58,3.65,8.22,5.3,3.84,,,3.47,,27.144444,20.094444,34.088889,0.0,,18.133333,58.048437
US_WI_55005,2021-06-09,ChIJLWAq8FoFrVIR29KfCeKNR24,Q494916,geoId/55005,US,United States of America,WI,Wisconsin,55005,Barron County,US,USA,2,3,0,6039,84,36,17734,45141,22578,22563,5263,5374,4726,5101,5076,6596,6389,4172,2444,1798736,45.42,-91.85,2305,34,53,,-16,0,,3.3,6.6,2.57,21.82,5.87,5.5,,,6.05,4.77,4.58,,4.77,4.03,,,4.22,6.42,8.44,4.95,,3.67,,,,4.22,,8.44,24.57,4.77,2.75,19.44,,,4.03,,7.33,36.31,7.15,17.42,,8.07,3.67,,,2.57,3.12,3.12,25.938889,18.244444,33.322222,3.584222,,17.627778,60.492597
