location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_workplaces,search_trends_acne,search_trends_allergy,search_trends_anxiety,search_trends_arthritis,search_trends_common_cold,search_trends_diabetes,search_trends_hypertension,search_trends_infection,search_trends_inflammation,search_trends_itch,search_trends_pain,search_trends_skin_rash,search_trends_swelling,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,snowfall_mm,dew_point,relative_humidity
US_IA_19191,2022-02-06,ChIJRxD1G55U-ocRj906wI6aURU,Q485361,geoId/19191,US,United States of America,IA,Iowa,19191,Winneshiek County,US,USA,2,0,0,3599,46,0,12241,20129,9989,10140,1846,2962,2960,1960,2029,2846,2721,1572,1233,1792818,43.283333,-91.866667,690,82.04,,,-18,8.19,8.19,9.31,,12.29,7.45,5.96,19.37,6.33,11.54,35.38,,,-4.483333,-9.538889,0.388889,0.0,146.473333,-7.738889,78.272972
US_IA_19191,2022-02-07,ChIJRxD1G55U-ocRj906wI6aURU,Q485361,geoId/19191,US,United States of America,IA,Iowa,19191,Winneshiek County,US,USA,2,0,0,3599,46,0,12241,20129,9989,10140,1846,2962,2960,1960,2029,2846,2721,1572,1233,1792818,43.283333,-91.866667,690,82.04,-13,,-16,5.65,8.47,9.73,5.02,11.3,12.87,10.67,27.62,5.34,5.65,36.09,7.53,9.42,-12.25,-18.833333,-4.75,0.0,146.473333,-16.033333,73.669876
US_IA_19191,2022-02-08,ChIJRxD1G55U-ocRj906wI6aURU,Q485361,geoId/19191,US,United States of America,IA,Iowa,19191,Winneshiek County,US,USA,2,0,0,3599,46,17,12258,20129,9989,10140,1846,2962,2960,1960,2029,2846,2721,1572,1233,1792818,43.283333,-91.866667,690,82.04,-4,,-15,8.38,7.14,10.24,,9.31,8.69,7.76,22.65,,6.83,34.44,6.83,7.45,-5.383333,-9.838889,2.65,0.0,146.473333,-9.311111,74.115115
US_IA_19191,2022-02-09,ChIJRxD1G55U-ocRj906wI6aURU,Q485361,geoId/19191,US,United States of America,IA,Iowa,19191,Winneshiek County,US,USA,2,74,0,3673,46,9,12267,20129,9989,10140,1846,2962,2960,1960,2029,2846,2721,1572,1233,1792818,43.283333,-91.866667,690,82.04,-5,,-15,4.99,6.87,8.11,4.37,10.61,10.61,9.99,19.66,4.68,,32.14,4.68,6.87,1.266667,-2.772222,2.788889,0.0,126.153333,-1.483333,82.148847
US_IA_19191,2022-02-10,ChIJRxD1G55U-ocRj906wI6aURU,Q485361,geoId/19191,US,United States of America,IA,Iowa,19191,Winneshiek County,US,USA,2,0,0,3673,46,3,12270,20129,9989,10140,1846,2962,2960,1960,2029,2846,2721,1572,1233,1792818,43.283333,-91.866667,690,82.04,-7,,-10,8.68,9.29,7.75,,8.68,11.77,6.51,16.11,6.2,,31.29,4.65,5.58,-4.75,-8.911111,0.472222,0.042333,115.993333,-7.988889,78.330619
US_IA_19191,2022-02-11,ChIJRxD1G55U-ocRj906wI6aURU,Q485361,geoId/19191,US,United States of America,IA,Iowa,19191,Winneshiek County,US,USA,2,0,0,3673,46,5,12275,20129,9989,10140,1846,2962,2960,1960,2029,2846,2721,1572,1233,1792818,43.283333,-91.866667,690,82.04,-3,,-12,5.09,6.36,5.09,5.73,7.0,5.09,,18.77,,4.77,35.63,,4.45,0.172222,-7.822222,3.761111,0.616857,99.06,-2.538889,82.240024
US_IA_19191,2022-02-12,ChIJRxD1G55U-ocRj906wI6aURU,Q485361,geoId/19191,US,United States of America,IA,Iowa,19191,Winneshiek County,US,USA,2,0,0,3673,46,12,12287,20129,9989,10140,1846,2962,2960,1960,2029,2846,2721,1572,1233,1792818,43.283333,-91.866667,690,82.04,2,,-4,,5.83,12.05,7.78,10.5,7.0,8.55,23.72,5.83,5.44,29.55,,,-14.088889,-18.333333,-8.072222,0.09525,92.286667,-18.65,68.575459
US_IA_19191,2022-02-13,ChIJRxD1G55U-ocRj906wI6aURU,Q485361,geoId/19191,US,United States of America,IA,Iowa,19191,Winneshiek County,US,USA,2,0,0,3673,46,0,12287,20129,9989,10140,1846,2962,2960,1960,2029,2846,2721,1572,1233,1792818,43.283333,-91.866667,690,82.04,,,-8,9.31,10.43,7.45,5.22,9.69,8.2,,23.47,,,30.18,6.33,,-14.933333,-18.727778,-12.35,0.127,85.513333,-19.383333,69.027107
US_IA_19191,2022-02-14,ChIJRxD1G55U-ocRj906wI6aURU,Q485361,geoId/19191,US,United States of America,IA,Iowa,19191,Winneshiek County,US,USA,2,0,0,3673,46,0,12287,20129,9989,10140,1846,2962,2960,1960,2029,2846,2721,1572,1233,1792818,43.283333,-91.866667,690,82.04,-1,,-15,,6.66,6.34,7.29,10.78,6.02,7.61,23.14,9.19,7.29,32.33,,,-11.155556,-15.027778,-5.922222,0.2032,85.513333,-15.561111,70.127404
US_IA_19191,2022-02-15,ChIJRxD1G55U-ocRj906wI6aURU,Q485361,geoId/19191,US,United States of America,IA,Iowa,19191,Winneshiek County,US,USA,2,0,0,3673,46,0,12287,20129,9989,10140,1846,2962,2960,1960,2029,2846,2721,1572,1233,1792818,43.283333,-91.866667,690,82.04,-9,,-14,5.32,10.64,7.51,7.51,10.01,9.38,10.95,21.9,5.63,7.51,33.16,4.38,5.32,-6.961111,-12.288889,2.15,0.0254,85.513333,-10.716667,74.720687
US_IA_19191,2022-02-16,ChIJRxD1G55U-ocRj906wI6aURU,Q485361,geoId/19191,US,United States of America,IA,Iowa,19191,Winneshiek County,US,USA,2,58,0,3731,46,18,12305,20129,9989,10140,1846,2962,2960,1960,2029,2846,2721,1572,1233,1792818,43.283333,-91.866667,690,82.04,-4,,-15,5.32,10.64,7.2,5.63,9.38,5.94,9.38,22.84,7.2,,36.6,5.32,4.38,2.277778,-2.1,5.372222,0.0,85.513333,-1.5,76.356448
US_IA_19191,2022-02-17,ChIJRxD1G55U-ocRj906wI6aURU,Q485361,geoId/19191,US,United States of America,IA,Iowa,19191,Winneshiek County,US,USA,2,0,0,3731,46,9,12314,20129,9989,10140,1846,2962,2960,1960,2029,2846,2721,1572,1233,1792818,43.283333,-91.866667,690,82.04,-8,,-12,6.72,8.96,6.4,6.72,11.53,8.64,10.24,23.37,,5.76,31.05,5.76,5.76,-8.388889,-13.533333,0.0,0.0254,69.426667,-13.422222,67.290996
US_IA_19191,2022-02-18,ChIJRxD1G55U-ocRj906wI6aURU,Q485361,geoId/19191,US,United States of America,IA,Iowa,19191,Winneshiek County,US,USA,2,0,0,3731,46,3,12317,20129,9989,10140,1846,2962,2960,1960,2029,2846,2721,1572,1233,1792818,43.283333,-91.866667,690,82.04,-8,,-21,,9.3,7.58,,6.2,7.58,7.58,23.07,5.51,,31.68,8.27,,-10.022222,-16.85,4.3,0.0,69.426667,-15.55,64.246426
US_IA_19191,2022-02-19,ChIJRxD1G55U-ocRj906wI6aURU,Q485361,geoId/19191,US,United States of America,IA,Iowa,19191,Winneshiek County,US,USA,2,0,0,3731,46,0,12317,20129,9989,10140,1846,2962,2960,1960,2029,2846,2721,1572,1233,1792818,43.283333,-91.866667,690,82.04,-5,,-12,,9.94,9.94,,6.21,7.87,,24.02,,8.28,33.96,13.67,,-11.511111,-16.922222,-1.172222,0.254,69.426667,-17.238889,62.761115
US_IA_19191,2022-02-20,ChIJRxD1G55U-ocRj906wI6aURU,Q485361,geoId/19191,US,United States of America,IA,Iowa,19191,Winneshiek County,US,USA,2,0,0,3731,46,0,12317,20129,9989,10140,1846,2962,2960,1960,2029,2846,2721,1572,1233,1792818,43.283333,-91.866667,690,82.04,,,-6,5.47,11.33,9.37,,10.54,8.2,,22.65,5.47,5.47,37.49,,,-0.577778,-7.288889,9.238889,0.0,62.653333,-7.061111,61.869475
US_IA_19191,2022-02-21,ChIJRxD1G55U-ocRj906wI6aURU,Q485361,geoId/19191,US,United States of America,IA,Iowa,19191,Winneshiek County,US,USA,2,0,0,3731,46,0,12317,20129,9989,10140,1846,2962,2960,1960,2029,2846,2721,1572,1233,1792818,43.283333,-91.866667,690,82.04,-12,,-24,8.04,8.04,10.62,5.79,5.15,6.75,9.65,24.45,7.4,6.43,34.42,11.26,,0.155556,-3.222222,5.572222,0.0,53.34,-2.522222,82.376738
US_IA_19191,2022-02-22,ChIJRxD1G55U-ocRj906wI6aURU,Q485361,geoId/19191,US,United States of America,IA,Iowa,19191,Winneshiek County,US,USA,2,0,0,3731,46,19,12336,20129,9989,10140,1846,2962,2960,1960,2029,2846,2721,1572,1233,1792818,43.283333,-91.866667,690,82.04,-38,,-29,5.71,8.24,8.88,,10.14,9.51,8.88,17.12,6.66,5.39,38.36,,4.75,-6.85,-10.938889,-2.061111,0.0508,50.8,-8.327778,89.403399
US_IA_19191,2022-02-23,ChIJRxD1G55U-ocRj906wI6aURU,Q485361,geoId/19191,US,United States of America,IA,Iowa,19191,Winneshiek County,US,USA,2,29,0,3760,46,0,12336,20129,9989,10140,1846,2962,2960,1960,2029,2846,2721,1572,1233,1792818,43.283333,-91.866667,690,82.04,-3,,-14,8.24,5.7,8.55,,8.24,13.94,11.09,24.08,9.19,7.29,32.95,4.44,6.02,-14.216667,-17.716667,-9.161111,1.451429,50.8,-17.738889,74.902385
US_IA_19191,2022-02-24,ChIJRxD1G55U-ocRj906wI6aURU,Q485361,geoId/19191,US,United States of America,IA,Iowa,19191,Winneshiek County,US,USA,2,0,0,3760,46,8,12344,20129,9989,10140,1846,2962,2960,1960,2029,2846,2721,1572,1233,1792818,43.283333,-91.866667,690,82.04,-16,,-10,4.92,9.54,8.31,4.62,7.08,7.69,5.23,22.16,5.54,,33.24,4.31,,-11.477778,-15.694444,-6.366667,0.0,78.74,-15.994444,69.446392
US_IA_19191,2022-02-25,ChIJRxD1G55U-ocRj906wI6aURU,Q485361,geoId/19191,US,United States of America,IA,Iowa,19191,Winneshiek County,US,USA,2,0,0,3760,46,2,12346,20129,9989,10140,1846,2962,2960,1960,2029,2846,2721,1572,1233,1792818,43.283333,-91.866667,690,82.04,-3,,-9,5.69,8.03,7.7,,7.36,9.37,9.7,17.73,5.02,,26.77,6.36,,-10.044444,-16.133333,-6.355556,1.566333,78.74,-12.405556,83.071003
US_IA_19191,2022-02-26,ChIJRxD1G55U-ocRj906wI6aURU,Q485361,geoId/19191,US,United States of America,IA,Iowa,19191,Winneshiek County,US,USA,2,0,0,3760,46,2,12348,20129,9989,10140,1846,2962,2960,1960,2029,2846,2721,1572,1233,1792818,43.283333,-91.866667,690,82.04,6,,-8,,12.09,9.17,,17.51,6.25,,10.84,,8.76,34.6,8.76,,-10.138889,-16.605556,-0.477778,0.0762,102.446667,-13.677778,75.531818
US_IA_19191,2022-02-27,ChIJRxD1G55U-ocRj906wI6aURU,Q485361,geoId/19191,US,United States of America,IA,Iowa,19191,Winneshiek County,US,USA,2,0,0,3760,46,0,12348,20129,9989,10140,1846,2962,2960,1960,2029,2846,2721,1572,1233,1792818,43.283333,-91.866667,690,82.04,,,-5,5.67,9.08,6.43,,8.7,7.94,8.32,26.48,6.05,,31.02,,,-3.55,-10.772222,1.855556,0.0,93.133333,-7.944444,71.920987
US_IA_19191,2022-02-28,ChIJRxD1G55U-ocRj906wI6aURU,Q485361,geoId/19191,US,United States of America,IA,Iowa,19191,Winneshiek County,US,USA,2,0,0,3760,46,0,12348,20129,9989,10140,1846,2962,2960,1960,2029,2846,2721,1572,1233,1792818,43.283333,-91.866667,690,82.04,6,,-15,5.43,6.94,9.65,4.22,6.94,9.05,4.53,21.72,7.24,8.75,39.52,5.13,5.43,0.238889,-5.883333,8.327778,0.0,86.36,-4.166667,72.499705
US_IA_19191,2022-03-01,ChIJRxD1G55U-ocRj906wI6aURU,Q485361,geoId/19191,US,United States of America,IA,Iowa,19191,Winneshiek County,US,USA,2,0,0,3760,46,8,12356,20129,9989,10140,1846,2962,2960,1960,2029,2846,2721,1572,1233,1792818,43.283333,-91.866667,690,82.04,-3,,-9,8.87,11.31,12.54,,8.26,9.17,7.64,17.43,6.12,5.5,35.16,4.28,,4.161111,0.044444,7.661111,0.0,99.06,0.161111,75.447409
US_IA_19191,2022-03-02,ChIJRxD1G55U-ocRj906wI6aURU,Q485361,geoId/19191,US,United States of America,IA,Iowa,19191,Winneshiek County,US,USA,2,22,0,3782,46,0,12356,20129,9989,10140,1846,2962,2960,1960,2029,2846,2721,1572,1233,1792818,43.283333,-91.866667,690,82.04,3,,-11,7.78,8.72,11.52,,8.41,6.54,8.72,19.61,,6.85,42.66,5.92,6.54,2.011111,-1.205556,7.105556,0.0,54.61,-1.122222,79.941708
US_IA_19191,2022-03-03,ChIJRxD1G55U-ocRj906wI6aURU,Q485361,geoId/19191,US,United States of America,IA,Iowa,19191,Winneshiek County,US,USA,2,0,0,3782,46,9,12365,20129,9989,10140,1846,2962,2960,1960,2029,2846,2721,1572,1233,1792818,43.283333,-91.866667,690,82.04,-5,,-5,6.36,7.63,12.4,,8.9,7.95,5.72,23.52,5.4,5.4,37.19,,,-2.266667,-4.283333,1.65,0.0,78.74,-9.355556,58.563779
US_IA_19191,2022-03-04,ChIJRxD1G55U-ocRj906wI6aURU,Q485361,geoId/19191,US,United States of America,IA,Iowa,19191,Winneshiek County,US,USA,2,0,0,3782,46,1,12366,20129,9989,10140,1846,2962,2960,1960,2029,2846,2721,1572,1233,1792818,43.283333,-91.866667,690,82.04,7,,-7,7.33,11.32,7.99,,7.99,6.0,9.66,16.99,,,27.98,5.66,,-0.983333,-4.416667,4.483333,0.0,78.74,-8.377778,57.354477
US_IA_19191,2022-03-05,ChIJRxD1G55U-ocRj906wI6aURU,Q485361,geoId/19191,US,United States of America,IA,Iowa,19191,Winneshiek County,US,USA,2,0,0,3782,46,2,12368,20129,9989,10140,1846,2962,2960,1960,2029,2846,2721,1572,1233,1792818,43.283333,-91.866667,690,82.04,-8,,-10,,6.29,7.86,,5.89,5.5,6.68,16.5,7.07,5.89,34.17,,5.5,4.066667,0.244444,9.122222,4.15925,50.8,1.255556,82.098705
US_IA_19191,2022-03-06,ChIJRxD1G55U-ocRj906wI6aURU,Q485361,geoId/19191,US,United States of America,IA,Iowa,19191,Winneshiek County,US,USA,2,0,0,3782,46,0,12368,20129,9989,10140,1846,2962,2960,1960,2029,2846,2721,1572,1233,1792818,43.283333,-91.866667,690,82.04,,,-6,6.36,15.34,11.97,,10.85,8.98,,22.82,,7.48,33.3,8.23,9.73,1.638889,-1.9,9.394444,16.256,50.8,-0.211111,87.74379
US_IA_19191,2022-03-07,ChIJRxD1G55U-ocRj906wI6aURU,Q485361,geoId/19191,US,United States of America,IA,Iowa,19191,Winneshiek County,US,USA,2,0,0,3782,46,0,12368,20129,9989,10140,1846,2962,2960,1960,2029,2846,2721,1572,1233,1792818,43.283333,-91.866667,690,82.04,-16,,-13,7.85,5.65,10.36,7.22,19.47,,4.71,26.07,4.4,5.34,33.92,5.34,,-2.216667,-4.183333,0.133333,1.27,,-5.538889,78.255834
US_IA_19191,2022-03-08,ChIJRxD1G55U-ocRj906wI6aURU,Q485361,geoId/19191,US,United States of America,IA,Iowa,19191,Winneshiek County,US,USA,2,0,0,3782,46,11,12379,20129,9989,10140,1846,2962,2960,1960,2029,2846,2721,1572,1233,1792818,43.283333,-91.866667,690,82.04,-11,,-14,7.61,10.78,7.93,7.29,28.21,10.78,6.66,27.58,6.34,6.02,29.8,4.75,,-3.361111,-8.761111,3.844444,0.127,99.06,-7.688889,72.242708
US_IA_19191,2022-03-09,ChIJRxD1G55U-ocRj906wI6aURU,Q485361,geoId/19191,US,United States of America,IA,Iowa,19191,Winneshiek County,US,USA,2,13,0,3795,46,2,12381,20129,9989,10140,1846,2962,2960,1960,2029,2846,2721,1572,1233,1792818,43.283333,-91.866667,690,82.04,-1,,-12,5.68,9.48,5.37,,27.16,11.05,9.48,31.27,,6.95,39.8,6.95,6.32,-3.344444,-6.566667,1.633333,0.338667,78.74,-7.933333,70.873278
US_IA_19191,2022-03-10,ChIJRxD1G55U-ocRj906wI6aURU,Q485361,geoId/19191,US,United States of America,IA,Iowa,19191,Winneshiek County,US,USA,2,0,0,3795,46,1,12382,20129,9989,10140,1846,2962,2960,1960,2029,2846,2721,1572,1233,1792818,43.283333,-91.866667,690,82.04,-8,,-6,6.07,7.98,10.85,4.79,30.32,11.81,6.07,29.68,6.38,6.7,35.11,8.62,,-8.211111,-11.5,-3.694444,0.0,30.48,-15.744444,54.865102
US_IA_19191,2022-03-11,ChIJRxD1G55U-ocRj906wI6aURU,Q485361,geoId/19191,US,United States of America,IA,Iowa,19191,Winneshiek County,US,USA,2,0,0,3795,46,0,12382,20129,9989,10140,1846,2962,2960,1960,2029,2846,2721,1572,1233,1792818,43.283333,-91.866667,690,82.04,3,,-7,,11.5,11.5,,20.05,7.56,8.55,22.02,,,34.51,5.92,,-7.75,-10.583333,-4.833333,0.0,30.48,-14.605556,58.180787
US_IA_19191,2022-03-12,ChIJRxD1G55U-ocRj906wI6aURU,Q485361,geoId/19191,US,United States of America,IA,Iowa,19191,Winneshiek County,US,USA,2,0,0,3795,46,2,12384,20129,9989,10140,1846,2962,2960,1960,2029,2846,2721,1572,1233,1792818,43.283333,-91.866667,690,82.04,3,,2,9.89,10.69,9.1,5.54,19.0,,9.5,26.91,,6.33,28.49,,5.94,-12.027778,-16.672222,-4.05,0.0,30.48,-19.227778,55.245924
US_IA_19191,2022-03-13,ChIJRxD1G55U-ocRj906wI6aURU,Q485361,geoId/19191,US,United States of America,IA,Iowa,19191,Winneshiek County,US,USA,2,0,0,3795,46,0,12384,20129,9989,10140,1846,2962,2960,1960,2029,2846,2721,1572,1233,1792818,43.283333,-91.866667,690,82.04,,,-14,,9.89,14.84,,19.4,6.09,6.47,23.96,,6.09,32.33,7.23,,-0.238889,-6.033333,10.688889,0.0,,-7.661111,57.510466
US_IA_19191,2022-03-14,ChIJRxD1G55U-ocRj906wI6aURU,Q485361,geoId/19191,US,United States of America,IA,Iowa,19191,Winneshiek County,US,USA,2,0,0,3795,46,0,12384,20129,9989,10140,1846,2962,2960,1960,2029,2846,2721,1572,1233,1792818,43.283333,-91.866667,690,82.04,3,,-12,6.27,7.52,7.52,,19.75,9.4,7.21,24.13,7.21,4.7,38.24,5.96,5.33,4.905556,-0.55,10.727778,0.0,,-1.172222,65.013616
US_IA_19191,2022-03-15,ChIJRxD1G55U-ocRj906wI6aURU,Q485361,geoId/19191,US,United States of America,IA,Iowa,19191,Winneshiek County,US,USA,2,0,0,3795,46,4,12388,20129,9989,10140,1846,2962,2960,1960,2029,2846,2721,1572,1233,1792818,43.283333,-91.866667,690,82.04,-1,,-14,,11.83,7.99,5.75,13.74,10.23,8.31,23.01,5.75,5.11,39.95,5.43,4.47,3.477778,-2.383333,12.305556,0.0,,-0.311111,76.480028
US_IA_19191,2022-03-16,ChIJRxD1G55U-ocRj906wI6aURU,Q485361,geoId/19191,US,United States of America,IA,Iowa,19191,Winneshiek County,US,USA,2,8,2,3803,48,1,12389,20129,9989,10140,1846,2962,2960,1960,2029,2846,2721,1572,1233,1792818,43.283333,-91.866667,690,82.04,10,,-12,,7.45,11.33,4.53,18.46,6.8,12.3,23.31,,6.8,33.35,4.53,4.53,8.155556,0.866667,19.261111,0.0,,2.077778,65.668512
US_IA_19191,2022-03-17,ChIJRxD1G55U-ocRj906wI6aURU,Q485361,geoId/19191,US,United States of America,IA,Iowa,19191,Winneshiek County,US,USA,2,0,0,3803,48,2,12391,20129,9989,10140,1846,2962,2960,1960,2029,2846,2721,1572,1233,1792818,43.283333,-91.866667,690,82.04,0,,-7,,13.33,7.93,5.08,18.41,10.79,7.3,20.95,,,27.93,4.44,,7.805556,2.755556,15.283333,0.197556,,3.011111,71.871251
US_IA_19191,2022-03-18,ChIJRxD1G55U-ocRj906wI6aURU,Q485361,geoId/19191,US,United States of America,IA,Iowa,19191,Winneshiek County,US,USA,2,0,0,3803,48,3,12394,20129,9989,10140,1846,2962,2960,1960,2029,2846,2721,1572,1233,1792818,43.283333,-91.866667,690,82.04,-3,,-8,6.45,11.21,8.83,,12.91,8.15,6.45,13.59,6.45,,34.31,6.79,,3.744444,1.6,7.416667,2.3114,,0.916667,82.199286
US_IA_19191,2022-03-19,ChIJRxD1G55U-ocRj906wI6aURU,Q485361,geoId/19191,US,United States of America,IA,Iowa,19191,Winneshiek County,US,USA,2,0,0,3803,48,1,12395,20129,9989,10140,1846,2962,2960,1960,2029,2846,2721,1572,1233,1792818,43.283333,-91.866667,690,82.04,8,,-16,,6.89,6.89,,13.77,,,16.53,8.26,,39.02,,,2.993827,-1.179012,10.419753,4.233333,,-0.537037,77.899736
US_IA_19191,2022-03-20,ChIJRxD1G55U-ocRj906wI6aURU,Q485361,geoId/19191,US,United States of America,IA,Iowa,19191,Winneshiek County,US,USA,2,0,0,3803,48,0,12395,20129,9989,10140,1846,2962,2960,1960,2029,2846,2721,1572,1233,1792818,43.283333,-91.866667,690,82.04,,,-22,,8.94,,,11.76,7.52,11.29,16.93,,10.82,40.44,8.0,8.0,6.141975,-1.419753,16.580247,0.0,,-0.660494,61.848211
US_IA_19191,2022-03-21,ChIJRxD1G55U-ocRj906wI6aURU,Q485361,geoId/19191,US,United States of America,IA,Iowa,19191,Winneshiek County,US,USA,2,0,0,3803,48,0,12395,20129,9989,10140,1846,2962,2960,1960,2029,2846,2721,1572,1233,1792818,43.283333,-91.866667,690,82.04,-9,,-16,5.26,7.14,7.14,,,7.89,,22.55,,7.52,31.19,9.02,6.01,12.932099,7.493827,21.506173,0.0,,2.277778,48.586762
US_IA_19191,2022-03-22,ChIJRxD1G55U-ocRj906wI6aURU,Q485361,geoId/19191,US,United States of America,IA,Iowa,19191,Winneshiek County,US,USA,2,0,0,3803,48,7,12402,20129,9989,10140,1846,2962,2960,1960,2029,2846,2721,1572,1233,1792818,43.283333,-91.866667,690,82.04,-11,,-14,5.63,9.38,6.38,6.01,8.63,10.51,11.26,22.15,,6.01,33.79,6.38,,8.32716,5.901235,16.401235,0.225778,,4.938272,79.348875
US_IA_19191,2022-03-23,ChIJRxD1G55U-ocRj906wI6aURU,Q485361,geoId/19191,US,United States of America,IA,Iowa,19191,Winneshiek County,US,USA,2,3,0,3806,48,1,12403,20129,9989,10140,1846,2962,2960,1960,2029,2846,2721,1572,1233,1792818,43.283333,-91.866667,690,82.04,-1,,-16,,9.41,7.53,,8.65,7.15,5.64,21.45,,6.4,36.87,6.4,,4.382716,2.08642,7.716049,12.502444,231.14,3.623457,94.929925
US_IA_19191,2022-03-24,ChIJRxD1G55U-ocRj906wI6aURU,Q485361,geoId/19191,US,United States of America,IA,Iowa,19191,Winneshiek County,US,USA,2,0,0,3806,48,2,12405,20129,9989,10140,1846,2962,2960,1960,2029,2846,2721,1572,1233,1792818,43.283333,-91.866667,690,82.04,-10,,-11,7.14,10.9,12.78,,7.52,8.65,12.41,14.66,,,37.97,,6.01,1.598765,0.111111,3.555556,1.778,,0.524691,92.745839
US_IA_19191,2022-03-25,ChIJRxD1G55U-ocRj906wI6aURU,Q485361,geoId/19191,US,United States of America,IA,Iowa,19191,Winneshiek County,US,USA,2,0,0,3806,48,0,12405,20129,9989,10140,1846,2962,2960,1960,2029,2846,2721,1572,1233,1792818,43.283333,-91.866667,690,82.04,6,,-15,5.42,9.69,7.36,,5.81,5.42,8.14,19.76,,,30.99,6.97,5.81,2.882716,0.598765,5.228395,0.4445,,0.197531,82.873536
US_IA_19191,2022-03-26,ChIJRxD1G55U-ocRj906wI6aURU,Q485361,geoId/19191,US,United States of America,IA,Iowa,19191,Winneshiek County,US,USA,2,0,0,3806,48,2,12407,20129,9989,10140,1846,2962,2960,1960,2029,2846,2721,1572,1233,1792818,43.283333,-91.866667,690,82.04,16,,-13,8.03,,,,,,,13.38,,7.14,29.89,,,-2.012346,-6.425926,3.17284,0.22225,,-9.67284,56.176351
US_IA_19191,2022-03-27,ChIJRxD1G55U-ocRj906wI6aURU,Q485361,geoId/19191,US,United States of America,IA,Iowa,19191,Winneshiek County,US,USA,2,0,0,3806,48,0,12407,20129,9989,10140,1846,2962,2960,1960,2029,2846,2721,1572,1233,1792818,43.283333,-91.866667,690,82.04,,,-9,10.48,11.29,6.85,6.45,8.46,,,19.35,,8.87,35.88,,,-4.098765,-8.462963,-0.098765,0.0,,-14.364198,45.140242
US_IA_19191,2022-03-28,ChIJRxD1G55U-ocRj906wI6aURU,Q485361,geoId/19191,US,United States of America,IA,Iowa,19191,Winneshiek County,US,USA,2,0,0,3806,48,0,12407,20129,9989,10140,1846,2962,2960,1960,2029,2846,2721,1572,1233,1792818,43.283333,-91.866667,690,82.04,-10,,-9,4.99,11.22,9.97,,9.04,7.48,8.41,24.3,5.3,6.86,31.47,6.23,6.23,-2.594444,-7.633333,3.644444,0.0,,-13.294444,44.527757
US_IA_19191,2022-03-29,ChIJRxD1G55U-ocRj906wI6aURU,Q485361,geoId/19191,US,United States of America,IA,Iowa,19191,Winneshiek County,US,USA,2,0,0,3806,48,3,12410,20129,9989,10140,1846,2962,2960,1960,2029,2846,2721,1572,1233,1792818,43.283333,-91.866667,690,82.04,-10,,-13,7.14,10.39,9.09,8.12,6.49,9.09,5.84,24.02,5.84,5.2,34.74,,6.82,1.744444,-1.522222,4.522222,0.0,,-9.05,44.896153
US_IA_19191,2022-03-30,ChIJRxD1G55U-ocRj906wI6aURU,Q485361,geoId/19191,US,United States of America,IA,Iowa,19191,Winneshiek County,US,USA,2,7,1,3813,49,3,12413,20129,9989,10140,1846,2962,2960,1960,2029,2846,2721,1572,1233,1792818,43.283333,-91.866667,690,82.04,0,,-11,6.25,10.31,9.06,,9.38,7.19,6.25,23.44,,,31.56,,7.81,2.988889,1.177778,5.783333,1.495778,,-0.244444,79.464238
US_IA_19191,2022-03-31,ChIJRxD1G55U-ocRj906wI6aURU,Q485361,geoId/19191,US,United States of America,IA,Iowa,19191,Winneshiek County,US,USA,2,0,0,3813,49,0,12413,20129,9989,10140,1846,2962,2960,1960,2029,2846,2721,1572,1233,1792818,43.283333,-91.866667,690,82.04,-8,,-6,5.02,,11.62,5.34,7.22,7.22,7.85,23.86,7.85,5.96,29.2,,,0.594444,-0.522222,2.627778,0.8128,,-1.883333,83.713969
US_IA_19191,2022-04-01,ChIJRxD1G55U-ocRj906wI6aURU,Q485361,geoId/19191,US,United States of America,IA,Iowa,19191,Winneshiek County,US,USA,2,0,0,3813,49,0,12413,20129,9989,10140,1846,2962,2960,1960,2029,2846,2721,1572,1233,1792818,43.283333,-91.866667,690,82.04,19,,-7,5.0,6.01,7.34,,8.68,9.34,11.35,19.02,,4.67,22.69,,,0.777778,-4.927778,7.888889,0.2794,,-4.988889,65.68352
US_IA_19191,2022-04-02,ChIJRxD1G55U-ocRj906wI6aURU,Q485361,geoId/19191,US,United States of America,IA,Iowa,19191,Winneshiek County,US,USA,2,0,0,3813,49,1,12414,20129,9989,10140,1846,2962,2960,1960,2029,2846,2721,1572,1233,1792818,43.283333,-91.866667,690,82.04,20,,-6,,9.3,6.2,5.82,9.3,5.82,10.08,20.55,,6.59,32.18,,7.75,3.166667,-0.8,9.588889,1.6256,,-0.094444,79.313836
