location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_workplaces,mobility_residential,search_trends_abdominal_obesity,search_trends_abdominal_pain,search_trends_acne,search_trends_alcoholism,search_trends_allergy,search_trends_anxiety,search_trends_arthritis,search_trends_attention_deficit_hyperactivity_disorder,search_trends_back_pain,search_trends_bleeding,search_trends_bone_fracture,search_trends_candidiasis,search_trends_common_cold,search_trends_constipation,search_trends_cough,search_trends_cramp,search_trends_depression,search_trends_diabetes,search_trends_diarrhea,search_trends_erectile_dysfunction,search_trends_fatigue,search_trends_fever,search_trends_gastroesophageal_reflux_disease,search_trends_hair_loss,search_trends_headache,search_trends_heartburn,search_trends_hypertension,search_trends_infection,search_trends_inflammation,search_trends_insomnia,search_trends_itch,search_trends_low_back_pain,search_trends_major_depressive_disorder,search_trends_migraine,search_trends_obesity,search_trends_pain,search_trends_skin_condition,search_trends_skin_rash,search_trends_stroke,search_trends_swelling,search_trends_type_2_diabetes,search_trends_urinary_tract_infection,search_trends_vaginal_discharge,search_trends_vomiting,search_trends_weight_gain,search_trends_xeroderma,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,snowfall_mm,dew_point,relative_humidity
US_MI_26107,2020-02-04,ChIJGQJQyqrGGIgRNx1OO8SdkS8,Q74686,geoId/26107,US,United States of America,MI,Michigan,26107,Mecosta County,US,USA,2,,,,,,,43258,21739,21519,4268,6542,8044,4129,4145,5513,5434,3563,1620,1907323,43.64,-85.32,1479,77.8,,,,,3.42,7.29,9.52,4.61,9.52,9.07,4.76,2.23,3.12,4.61,,2.38,22.46,3.87,8.03,2.83,6.4,9.67,5.5,4.46,4.02,6.99,4.02,4.17,6.1,3.57,7.14,37.34,5.65,2.38,5.95,2.23,4.91,5.36,5.5,34.36,4.61,7.59,3.12,5.36,5.21,2.98,3.57,4.46,2.38,2.23,1.011111,-2.533333,4.027778,0.0,,-4.488889,66.851228
US_MI_26107,2020-02-05,ChIJGQJQyqrGGIgRNx1OO8SdkS8,Q74686,geoId/26107,US,United States of America,MI,Michigan,26107,Mecosta County,US,USA,2,,,,,,,43258,21739,21519,4268,6542,8044,4129,4145,5513,5434,3563,1620,1907323,43.64,-85.32,1479,77.8,,,,,2.73,5.0,8.03,5.0,11.66,7.73,5.15,5.15,4.24,3.18,4.24,3.18,26.36,2.88,10.3,2.27,4.7,11.51,5.0,,6.51,7.88,5.76,2.73,5.45,4.09,8.33,39.69,10.6,4.24,6.06,2.27,3.64,7.27,7.42,37.87,3.03,7.58,3.94,5.45,4.39,6.21,3.94,,5.0,3.03,-4.95,-9.155556,-1.394444,0.0,,-11.65,59.527794
US_MI_26107,2020-02-06,ChIJGQJQyqrGGIgRNx1OO8SdkS8,Q74686,geoId/26107,US,United States of America,MI,Michigan,26107,Mecosta County,US,USA,2,,,,,,,43258,21739,21519,4268,6542,8044,4129,4145,5513,5434,3563,1620,1907323,43.64,-85.32,1479,77.8,,,,,2.29,5.51,6.89,5.05,9.03,9.33,5.66,5.97,6.27,5.36,2.6,3.52,26.63,2.6,12.39,2.14,6.43,10.4,5.2,,5.05,7.96,4.59,2.29,4.44,2.75,8.26,43.3,8.11,3.67,6.58,3.37,6.43,5.51,6.58,39.78,5.05,9.18,3.83,4.29,4.74,5.82,5.82,3.98,4.44,4.74,-3.788889,-5.644444,-2.427778,0.508,40.64,-8.477778,70.27062
US_MI_26107,2020-02-07,ChIJGQJQyqrGGIgRNx1OO8SdkS8,Q74686,geoId/26107,US,United States of America,MI,Michigan,26107,Mecosta County,US,USA,2,,,,,,,43258,21739,21519,4268,6542,8044,4129,4145,5513,5434,3563,1620,1907323,43.64,-85.32,1479,77.8,,,,,,5.7,6.68,5.54,14.16,5.05,4.72,3.58,4.4,,,2.44,18.24,3.09,8.47,3.91,6.84,7.16,7.0,,6.19,5.86,3.42,4.23,4.07,2.77,4.72,31.59,7.0,,5.7,2.6,4.4,3.58,5.05,39.08,6.19,5.86,4.07,3.91,4.56,5.54,2.28,4.23,2.6,2.6,-3.655556,-7.533333,0.438889,0.762,30.48,-6.833333,78.645348
US_MI_26107,2020-02-08,ChIJGQJQyqrGGIgRNx1OO8SdkS8,Q74686,geoId/26107,US,United States of America,MI,Michigan,26107,Mecosta County,US,USA,2,,,,,,,43258,21739,21519,4268,6542,8044,4129,4145,5513,5434,3563,1620,1907323,43.64,-85.32,1479,77.8,,,,,,4.28,8.13,6.84,11.34,8.77,5.13,4.71,,3.64,,3.85,24.38,2.99,7.7,3.21,4.06,8.34,3.85,3.64,4.49,4.49,,4.06,5.13,3.64,5.78,29.09,5.78,,7.7,,3.21,4.06,3.85,33.79,5.78,6.42,4.71,7.06,,5.99,3.64,3.64,4.28,4.06,-4.872222,-9.022222,-1.0,1.27,40.64,-8.577778,75.485651
US_MI_26107,2020-02-09,ChIJGQJQyqrGGIgRNx1OO8SdkS8,Q74686,geoId/26107,US,United States of America,MI,Michigan,26107,Mecosta County,US,USA,2,,,,,,,43258,21739,21519,4268,6542,8044,4129,4145,5513,5434,3563,1620,1907323,43.64,-85.32,1479,77.8,,,,,,5.14,11.24,6.09,14.28,9.71,4.38,6.28,4.76,4.76,4.19,3.43,23.61,3.43,11.04,,5.52,9.71,3.24,,5.14,6.47,5.52,2.86,5.9,3.24,5.33,31.8,8.0,4.57,4.38,,3.43,4.57,6.67,42.66,4.19,6.47,3.05,7.43,6.28,6.67,3.81,2.86,,,-3.255556,-6.55,-0.777778,0.508,114.3,-5.911111,82.021061
US_MI_26107,2020-02-10,ChIJGQJQyqrGGIgRNx1OO8SdkS8,Q74686,geoId/26107,US,United States of America,MI,Michigan,26107,Mecosta County,US,USA,2,,,,,,,43258,21739,21519,4268,6542,8044,4129,4145,5513,5434,3563,1620,1907323,43.64,-85.32,1479,77.8,,,,,3.47,5.21,10.24,6.07,13.19,9.54,5.72,4.16,6.59,6.59,4.16,3.3,21.86,3.64,10.58,2.78,7.98,9.89,5.03,,7.11,5.9,4.16,6.25,5.55,,7.81,39.55,8.5,4.34,9.54,3.3,4.34,5.38,6.07,43.2,6.94,8.15,3.3,7.11,5.55,6.59,5.72,4.16,3.64,3.12,-1.066667,-2.95,0.572222,4.572,78.74,-3.638889,82.737007
US_MI_26107,2020-02-11,ChIJGQJQyqrGGIgRNx1OO8SdkS8,Q74686,geoId/26107,US,United States of America,MI,Michigan,26107,Mecosta County,US,USA,2,,,,,,,43258,21739,21519,4268,6542,8044,4129,4145,5513,5434,3563,1620,1907323,43.64,-85.32,1479,77.8,,,,,3.16,5.86,6.32,5.56,8.87,10.83,3.16,4.66,6.47,5.71,4.06,4.06,23.31,2.1,7.97,3.01,5.11,7.82,6.92,2.26,5.26,5.71,4.96,3.91,4.66,2.71,5.86,38.04,6.47,6.62,9.92,4.21,5.71,5.26,4.51,40.3,4.36,7.22,2.41,4.51,3.61,5.41,3.61,4.36,3.01,2.71,-3.116667,-6.894444,-0.311111,0.0,64.77,-6.044444,80.38375
US_MI_26107,2020-02-12,ChIJGQJQyqrGGIgRNx1OO8SdkS8,Q74686,geoId/26107,US,United States of America,MI,Michigan,26107,Mecosta County,US,USA,2,,,,,,,43258,21739,21519,4268,6542,8044,4129,4145,5513,5434,3563,1620,1907323,43.64,-85.32,1479,77.8,,,,,3.79,4.09,7.12,8.34,11.06,11.06,5.15,5.15,2.88,5.3,2.88,3.18,19.25,4.55,9.55,2.58,5.61,12.43,5.91,,7.12,5.76,,5.76,6.67,3.03,9.55,39.41,7.12,3.03,7.58,2.42,4.09,5.61,7.28,37.44,5.0,5.61,4.09,4.85,6.67,8.64,6.06,3.18,4.09,2.12,-2.116667,-6.205556,0.955556,0.0,50.8,-6.522222,71.873454
US_MI_26107,2020-02-13,ChIJGQJQyqrGGIgRNx1OO8SdkS8,Q74686,geoId/26107,US,United States of America,MI,Michigan,26107,Mecosta County,US,USA,2,,,,,,,43258,21739,21519,4268,6542,8044,4129,4145,5513,5434,3563,1620,1907323,43.64,-85.32,1479,77.8,,,,,,3.75,6.55,9.99,11.71,8.74,3.43,4.53,5.31,4.21,3.28,3.59,21.38,3.43,6.71,2.96,5.46,7.49,3.75,2.5,4.68,5.62,2.96,4.21,2.65,2.65,5.46,32.93,7.8,3.28,4.53,,6.09,4.21,2.65,33.56,5.46,7.49,3.12,4.53,5.31,5.62,2.34,2.81,,,-4.794444,-11.011111,0.161111,1.27,114.3,-7.944444,78.621287
US_MI_26107,2020-02-14,ChIJGQJQyqrGGIgRNx1OO8SdkS8,Q74686,geoId/26107,US,United States of America,MI,Michigan,26107,Mecosta County,US,USA,2,,,,,,,43258,21739,21519,4268,6542,8044,4129,4145,5513,5434,3563,1620,1907323,43.64,-85.32,1479,77.8,,,,,,5.19,4.36,7.54,8.88,6.53,4.02,5.03,7.37,3.69,2.35,2.51,15.58,2.68,8.71,3.52,3.69,8.04,4.02,,5.03,6.03,3.69,2.85,3.35,4.02,5.36,26.96,4.86,,6.03,3.85,3.18,3.85,4.02,35.01,4.69,5.19,,5.19,2.68,4.19,3.18,3.85,3.18,,-12.127778,-17.594444,-6.816667,0.8128,139.7,-16.511111,69.929192
US_MI_26107,2020-02-15,ChIJGQJQyqrGGIgRNx1OO8SdkS8,Q74686,geoId/26107,US,United States of America,MI,Michigan,26107,Mecosta County,US,USA,2,,,,,,,43258,21739,21519,4268,6542,8044,4129,4145,5513,5434,3563,1620,1907323,43.64,-85.32,1479,77.8,11,9,1,,,5.32,7.45,7.02,9.36,8.09,4.25,3.19,2.98,3.83,4.04,,20.0,,9.79,,4.04,11.49,5.74,,6.17,4.47,4.25,4.47,4.47,2.98,3.62,30.64,5.11,,7.87,3.83,,3.62,5.53,37.87,,8.3,,6.17,5.74,,,6.17,3.62,,-8.477778,-14.377778,-1.416667,0.423333,114.3,-13.294444,68.291175
US_MI_26107,2020-02-16,ChIJGQJQyqrGGIgRNx1OO8SdkS8,Q74686,geoId/26107,US,United States of America,MI,Michigan,26107,Mecosta County,US,USA,2,,,,,,,43258,21739,21519,4268,6542,8044,4129,4145,5513,5434,3563,1620,1907323,43.64,-85.32,1479,77.8,18,6,5,,2.74,5.28,13.1,7.63,8.21,8.21,4.11,,3.71,5.67,6.26,,24.25,3.13,9.78,3.52,5.87,7.82,4.5,,7.43,6.65,3.32,3.71,5.28,3.91,6.65,30.11,6.06,3.32,8.8,3.91,5.87,4.11,5.28,40.09,,8.8,3.32,6.45,3.52,4.69,3.52,3.52,2.93,4.69,-0.672222,-5.688889,1.772222,0.3302,90.17,-5.855556,68.214591
US_MI_26107,2020-02-17,ChIJGQJQyqrGGIgRNx1OO8SdkS8,Q74686,geoId/26107,US,United States of America,MI,Michigan,26107,Mecosta County,US,USA,2,,,,,,,43258,21739,21519,4268,6542,8044,4129,4145,5513,5434,3563,1620,1907323,43.64,-85.32,1479,77.8,-1,6,-10,2,3.91,4.06,9.77,4.21,7.82,9.47,4.96,4.36,3.91,3.61,3.61,,23.15,2.86,9.92,,6.01,9.17,6.62,2.56,4.66,4.36,3.16,4.36,3.61,2.1,5.71,31.87,6.16,3.76,6.16,,5.56,4.51,6.46,39.09,4.66,3.46,3.01,5.41,4.81,5.71,2.56,3.91,2.86,3.91,-5.238889,-11.488889,-0.105556,0.0,104.14,-10.722222,65.403808
US_MI_26107,2020-02-18,ChIJGQJQyqrGGIgRNx1OO8SdkS8,Q74686,geoId/26107,US,United States of America,MI,Michigan,26107,Mecosta County,US,USA,2,,,,,,,43258,21739,21519,4268,6542,8044,4129,4145,5513,5434,3563,1620,1907323,43.64,-85.32,1479,77.8,-9,-12,-13,5,3.77,4.59,6.72,5.08,11.97,7.87,4.92,3.12,5.57,4.26,2.95,,19.67,3.28,11.31,,5.74,12.29,4.59,3.77,5.57,5.9,3.28,5.57,5.41,2.29,10.16,27.7,7.38,,7.21,2.95,4.59,6.23,7.38,38.03,3.12,5.08,2.29,6.72,5.9,5.74,3.44,3.28,3.12,2.62,0.094444,-3.588889,2.272222,1.778,90.17,-2.294444,84.023044
US_MI_26107,2020-02-19,ChIJGQJQyqrGGIgRNx1OO8SdkS8,Q74686,geoId/26107,US,United States of America,MI,Michigan,26107,Mecosta County,US,USA,2,,,,,,,43258,21739,21519,4268,6542,8044,4129,4145,5513,5434,3563,1620,1907323,43.64,-85.32,1479,77.8,3,11,0,0,3.43,2.99,8.06,4.78,8.96,10.3,3.73,4.93,5.97,3.14,4.93,,18.52,2.99,7.62,3.43,6.27,9.26,6.27,2.24,6.72,4.63,2.24,,5.53,2.84,9.86,29.42,7.62,3.58,8.21,3.43,4.78,4.48,5.67,37.78,5.67,6.87,4.33,4.93,5.23,4.78,3.14,3.14,2.84,3.88,-5.322222,-10.261111,-0.805556,0.3175,90.17,-12.161111,58.713501
US_MI_26107,2020-02-20,ChIJGQJQyqrGGIgRNx1OO8SdkS8,Q74686,geoId/26107,US,United States of America,MI,Michigan,26107,Mecosta County,US,USA,2,,,,,,,43258,21739,21519,4268,6542,8044,4129,4145,5513,5434,3563,1620,1907323,43.64,-85.32,1479,77.8,8,4,0,0,,4.05,7.32,6.07,9.81,7.16,4.21,4.98,5.92,3.27,2.8,3.27,14.95,2.96,7.16,3.89,5.61,9.03,4.83,2.8,5.61,3.58,3.74,3.74,4.67,,9.19,31.15,6.85,2.65,8.88,3.74,6.38,5.61,7.16,33.8,5.29,9.19,,5.61,4.52,6.07,2.18,3.58,3.27,2.18,-8.983333,-13.888889,-4.761111,0.0,80.01,-15.483333,59.481555
US_MI_26107,2020-02-21,ChIJGQJQyqrGGIgRNx1OO8SdkS8,Q74686,geoId/26107,US,United States of America,MI,Michigan,26107,Mecosta County,US,USA,2,,,,,,,43258,21739,21519,4268,6542,8044,4129,4145,5513,5434,3563,1620,1907323,43.64,-85.32,1479,77.8,-2,-4,0,1,,3.74,7.65,4.76,6.12,10.37,5.44,4.08,6.8,4.08,3.57,2.72,13.26,3.06,5.78,,6.29,6.12,4.25,,4.42,4.76,4.08,2.72,2.89,4.25,4.08,27.7,5.61,2.89,4.25,,6.63,2.89,6.63,33.65,4.59,5.44,2.55,5.95,2.38,5.1,2.55,4.25,2.38,,-6.627778,-12.383333,0.55,0.0,80.01,-12.138889,65.022776
US_MI_26107,2020-02-22,ChIJGQJQyqrGGIgRNx1OO8SdkS8,Q74686,geoId/26107,US,United States of America,MI,Michigan,26107,Mecosta County,US,USA,2,,,,,,,43258,21739,21519,4268,6542,8044,4129,4145,5513,5434,3563,1620,1907323,43.64,-85.32,1479,77.8,17,16,4,,,5.62,6.27,9.94,9.73,11.24,4.54,4.11,6.05,4.54,3.67,,17.51,4.11,8.64,4.11,7.13,10.81,6.7,3.24,6.05,5.4,,3.03,3.89,4.11,8.64,26.37,3.89,4.97,6.27,,,6.05,3.89,35.01,6.7,7.78,,5.84,4.54,,3.24,,3.89,3.67,0.3,-3.938889,4.944444,0.0,64.77,-6.05,62.491104
US_MI_26107,2020-02-23,ChIJGQJQyqrGGIgRNx1OO8SdkS8,Q74686,geoId/26107,US,United States of America,MI,Michigan,26107,Mecosta County,US,USA,2,,,,,,,43258,21739,21519,4268,6542,8044,4129,4145,5513,5434,3563,1620,1907323,43.64,-85.32,1479,77.8,17,14,8,,5.17,3.98,8.95,5.96,8.15,8.15,4.37,6.76,6.76,,4.97,5.76,16.1,4.77,7.75,3.98,6.16,9.34,7.55,3.18,4.57,3.18,3.78,2.78,3.78,4.37,5.17,29.02,5.57,3.18,8.75,4.37,4.97,3.58,7.16,40.75,4.77,3.38,3.58,6.56,3.78,4.77,2.78,4.17,4.37,4.17,3.098765,-0.728395,6.969136,0.0,30.48,-3.024691,64.627713
US_MI_26107,2020-02-24,ChIJGQJQyqrGGIgRNx1OO8SdkS8,Q74686,geoId/26107,US,United States of America,MI,Michigan,26107,Mecosta County,US,USA,2,,,,,,,43258,21739,21519,4268,6542,8044,4129,4145,5513,5434,3563,1620,1907323,43.64,-85.32,1479,77.8,2,8,1,0,3.24,3.83,7.66,5.45,10.3,12.07,5.45,4.42,5.15,3.83,4.27,2.35,17.52,3.83,7.8,2.21,7.21,9.86,4.86,4.27,6.33,5.89,2.94,3.83,5.15,,8.24,35.03,8.24,2.94,6.92,2.8,5.59,5.45,8.54,42.54,4.27,8.98,,5.74,4.42,4.56,3.83,3.97,2.8,2.94,2.594444,-2.5,5.872222,0.0,30.48,-2.516667,69.21545
US_MI_26107,2020-02-25,ChIJGQJQyqrGGIgRNx1OO8SdkS8,Q74686,geoId/26107,US,United States of America,MI,Michigan,26107,Mecosta County,US,USA,2,,,,,,,43258,21739,21519,4268,6542,8044,4129,4145,5513,5434,3563,1620,1907323,43.64,-85.32,1479,77.8,3,0,1,1,3.37,4.1,7.91,5.57,8.21,9.53,5.57,3.66,6.01,3.81,3.52,3.52,25.64,3.66,11.14,2.35,7.77,7.77,4.54,2.64,5.28,6.16,3.52,3.37,4.69,2.78,7.18,40.44,8.21,4.25,5.13,2.05,6.89,4.4,6.59,37.81,3.66,6.01,2.78,5.42,4.4,4.84,3.66,4.4,4.4,,1.511111,-1.877778,4.288889,0.0,30.48,-3.238889,70.919737
US_MI_26107,2020-02-26,ChIJGQJQyqrGGIgRNx1OO8SdkS8,Q74686,geoId/26107,US,United States of America,MI,Michigan,26107,Mecosta County,US,USA,2,,,,,,,43258,21739,21519,4268,6542,8044,4129,4145,5513,5434,3563,1620,1907323,43.64,-85.32,1479,77.8,14,13,0,0,3.12,4.61,7.29,3.72,11.45,11.45,8.62,4.31,6.54,4.76,4.01,,27.21,2.08,11.3,2.97,6.54,8.03,5.5,,7.43,5.95,2.08,4.31,6.69,2.08,8.77,45.65,7.14,3.42,7.14,3.27,5.06,5.65,7.88,45.21,3.87,6.69,4.31,3.72,3.87,4.31,2.08,5.06,2.38,,-1.594444,-3.8,1.75,0.084667,30.48,-7.633333,63.838473
US_MI_26107,2020-02-27,ChIJGQJQyqrGGIgRNx1OO8SdkS8,Q74686,geoId/26107,US,United States of America,MI,Michigan,26107,Mecosta County,US,USA,2,,,,,,,43258,21739,21519,4268,6542,8044,4129,4145,5513,5434,3563,1620,1907323,43.64,-85.32,1479,77.8,11,16,2,0,2.88,5.75,8.62,4.39,10.29,9.53,8.02,6.05,5.14,5.45,4.24,2.88,32.83,3.93,10.74,3.63,4.39,9.38,4.54,3.18,3.63,6.36,3.18,3.63,5.6,2.42,7.57,41.01,9.68,4.08,6.81,2.27,4.69,4.99,4.84,39.95,3.63,7.57,2.88,3.93,4.69,5.3,2.72,3.48,2.88,3.93,-5.155556,-6.422222,-2.561111,0.846667,30.48,-11.561111,60.885775
US_MI_26107,2020-02-28,ChIJGQJQyqrGGIgRNx1OO8SdkS8,Q74686,geoId/26107,US,United States of America,MI,Michigan,26107,Mecosta County,US,USA,2,,,,,,,43258,21739,21519,4268,6542,8044,4129,4145,5513,5434,3563,1620,1907323,43.64,-85.32,1479,77.8,6,2,4,0,,2.82,6.27,4.86,11.76,8.0,7.68,4.7,3.61,2.82,2.67,5.02,21.16,,6.11,2.51,6.58,7.84,5.33,,4.7,5.64,4.39,4.39,3.61,2.82,5.64,37.47,8.31,,7.37,,6.11,4.39,4.08,32.77,4.86,4.55,,4.55,4.86,3.29,3.76,3.29,4.39,2.19,-5.822222,-7.15,-3.244444,0.0,30.48,-12.15,61.185777
US_MI_26107,2020-02-29,ChIJGQJQyqrGGIgRNx1OO8SdkS8,Q74686,geoId/26107,US,United States of America,MI,Michigan,26107,Mecosta County,US,USA,2,,,,,,,43258,21739,21519,4268,6542,8044,4129,4145,5513,5434,3563,1620,1907323,43.64,-85.32,1479,77.8,28,18,8,,,5.58,6.2,4.96,8.68,4.34,5.78,,4.75,4.34,,,23.13,5.78,9.09,5.16,4.13,8.88,6.4,2.89,7.23,5.99,,4.96,6.61,,5.37,43.37,7.02,,7.43,4.54,4.13,5.78,5.58,40.27,3.51,7.64,5.37,6.61,3.51,5.99,5.99,3.92,,2.89,-3.744444,-7.333333,0.55,0.0,30.48,-12.172222,52.13401
US_MI_26107,2020-03-01,ChIJGQJQyqrGGIgRNx1OO8SdkS8,Q74686,geoId/26107,US,United States of America,MI,Michigan,26107,Mecosta County,US,USA,2,,,,,,,43258,21739,21519,4268,6542,8044,4129,4145,5513,5434,3563,1620,1907323,43.64,-85.32,1479,77.8,30,20,6,,,4.65,6.0,3.87,12.2,8.33,5.23,5.62,4.26,5.62,2.9,,24.98,4.46,10.85,,4.07,7.75,5.23,,3.68,9.1,3.68,3.29,5.81,,6.2,40.48,6.78,4.46,7.36,,2.71,5.04,9.1,35.44,2.9,7.17,,6.58,5.81,4.26,,5.23,,4.26,0.133333,-5.166667,8.122222,0.0,,-7.144444,58.265748
US_MI_26107,2020-03-02,ChIJGQJQyqrGGIgRNx1OO8SdkS8,Q74686,geoId/26107,US,United States of America,MI,Michigan,26107,Mecosta County,US,USA,2,,,,,,,43258,21739,21519,4268,6542,8044,4129,4145,5513,5434,3563,1620,1907323,43.64,-85.32,1479,77.8,16,20,5,-1,,4.86,6.19,2.5,10.31,8.54,3.24,5.75,4.42,2.95,3.98,2.5,24.31,2.36,8.25,3.24,5.3,7.96,6.04,3.54,4.57,5.3,5.01,,4.57,3.09,5.45,46.56,4.27,2.8,5.16,2.5,3.24,4.42,7.37,35.21,4.27,4.71,3.39,6.92,3.98,4.42,3.24,4.27,3.98,2.06,4.666667,0.472222,7.905556,0.0,,-0.544444,69.425395
US_MI_26107,2020-03-03,ChIJGQJQyqrGGIgRNx1OO8SdkS8,Q74686,geoId/26107,US,United States of America,MI,Michigan,26107,Mecosta County,US,USA,2,,,,,,,43258,21739,21519,4268,6542,8044,4129,4145,5513,5434,3563,1620,1907323,43.64,-85.32,1479,77.8,14,14,2,0,,3.99,6.7,4.42,9.84,9.98,4.28,5.99,3.85,4.57,3.14,2.28,20.97,3.85,10.84,2.57,5.13,7.13,3.14,3.57,5.56,5.13,3.14,2.42,4.99,2.28,8.27,38.66,5.42,3.42,6.13,,4.85,5.71,5.85,36.38,5.71,4.85,2.57,5.42,4.85,3.28,2.14,3.57,2.57,2.57,0.327778,-4.15,5.311111,0.0,,-2.366667,82.288414
US_MI_26107,2020-03-04,ChIJGQJQyqrGGIgRNx1OO8SdkS8,Q74686,geoId/26107,US,United States of America,MI,Michigan,26107,Mecosta County,US,USA,2,,,,,,,43258,21739,21519,4268,6542,8044,4129,4145,5513,5434,3563,1620,1907323,43.64,-85.32,1479,77.8,14,21,1,0,2.04,3.78,8.0,2.33,9.74,6.84,4.36,3.93,5.67,3.49,4.65,3.49,19.49,3.05,5.96,2.62,5.96,8.44,2.91,2.47,4.51,3.49,,4.36,4.8,2.18,8.0,39.99,5.96,3.64,7.42,3.35,4.22,4.65,7.27,38.1,,8.0,2.18,5.38,5.09,3.35,3.49,4.07,2.33,,2.138889,-1.016667,4.472222,0.0762,,-3.022222,68.903913
US_MI_26107,2020-03-05,ChIJGQJQyqrGGIgRNx1OO8SdkS8,Q74686,geoId/26107,US,United States of America,MI,Michigan,26107,Mecosta County,US,USA,2,,,,,,,43258,21739,21519,4268,6542,8044,4129,4145,5513,5434,3563,1620,1907323,43.64,-85.32,1479,77.8,18,15,4,0,,4.87,6.75,4.08,10.05,6.75,6.75,3.45,2.98,5.97,4.08,2.2,19.31,3.14,6.44,2.98,6.75,5.5,3.45,4.55,3.14,4.4,4.4,2.83,4.4,2.2,6.75,38.94,5.02,2.83,5.02,3.3,7.54,6.91,6.28,37.21,3.92,7.69,3.61,5.65,4.55,3.3,,2.98,3.14,2.35,0.111111,-5.611111,7.422222,0.127,,-5.644444,65.477213
US_MI_26107,2020-03-06,ChIJGQJQyqrGGIgRNx1OO8SdkS8,Q74686,geoId/26107,US,United States of America,MI,Michigan,26107,Mecosta County,US,USA,2,,,,,,,43258,21739,21519,4268,6542,8044,4129,4145,5513,5434,3563,1620,1907323,43.64,-85.32,1479,77.8,2,-2,1,-1,2.54,4.71,6.7,4.17,9.78,7.97,4.17,4.89,3.44,4.17,3.62,,22.65,,7.79,4.53,4.53,8.7,6.34,3.26,5.8,6.52,2.9,3.08,4.71,2.54,7.25,36.05,4.17,2.9,5.8,,5.8,5.8,5.07,34.78,,4.89,2.54,6.88,4.89,3.44,3.08,3.44,,,1.244444,-1.983333,4.444444,1.0795,,-1.705556,80.864462
US_MI_26107,2020-03-07,ChIJGQJQyqrGGIgRNx1OO8SdkS8,Q74686,geoId/26107,US,United States of America,MI,Michigan,26107,Mecosta County,US,USA,2,,,,,,,43258,21739,21519,4268,6542,8044,4129,4145,5513,5434,3563,1620,1907323,43.64,-85.32,1479,77.8,18,11,7,,4.18,5.75,6.79,6.27,10.19,7.31,3.92,,3.66,4.18,,3.66,19.06,3.92,11.75,,5.75,6.79,4.96,,,6.01,,,6.53,3.66,8.62,31.6,5.48,,7.31,,4.96,3.92,,34.73,4.44,8.1,,6.79,,5.22,,,,,-1.95,-8.833333,6.922222,0.0508,,-7.827778,64.339404
US_MI_26107,2020-03-08,ChIJGQJQyqrGGIgRNx1OO8SdkS8,Q74686,geoId/26107,US,United States of America,MI,Michigan,26107,Mecosta County,US,USA,2,,,,,,,43258,21739,21519,4268,6542,8044,4129,4145,5513,5434,3563,1620,1907323,43.64,-85.32,1479,77.8,20,14,-1,,5.41,,8.65,,13.24,5.95,,,4.87,4.32,,,19.19,,8.11,,8.38,10.0,,,,,3.78,3.78,4.32,,5.41,32.43,5.13,,4.87,,4.32,,,34.05,4.87,8.11,,4.32,,,,,,5.13,6.305556,1.366667,14.055556,0.0,,-5.466667,43.765318
US_MI_26107,2020-03-09,ChIJGQJQyqrGGIgRNx1OO8SdkS8,Q74686,geoId/26107,US,United States of America,MI,Michigan,26107,Mecosta County,US,USA,2,,,,,,,43258,21739,21519,4268,6542,8044,4129,4145,5513,5434,3563,1620,1907323,43.64,-85.32,1479,77.8,2,9,-3,1,,5.53,7.37,2.87,11.87,7.37,4.5,,4.71,4.5,,,22.92,,7.16,,5.12,7.98,5.12,2.87,4.71,6.75,2.87,,4.5,3.07,5.73,37.85,4.09,3.27,5.73,,2.87,3.48,7.98,34.58,,3.68,,6.96,3.07,,,3.68,,2.87,9.994444,6.394444,13.105556,0.5715,,0.461111,52.414034
US_MI_26107,2020-03-10,ChIJGQJQyqrGGIgRNx1OO8SdkS8,Q74686,geoId/26107,US,United States of America,MI,Michigan,26107,Mecosta County,US,USA,2,,,,,,,43258,21739,21519,4268,6542,8044,4129,4145,5513,5434,3563,1620,1907323,43.64,-85.32,1479,77.8,8,12,-3,-1,,3.07,7.17,3.07,7.99,7.99,6.97,,6.56,,3.48,,26.23,3.89,8.61,3.69,2.87,9.02,4.51,,4.3,5.74,3.28,,5.53,,5.74,43.44,5.53,3.48,5.33,2.87,4.1,4.1,5.12,36.47,3.69,6.35,,4.51,3.89,4.71,,4.51,3.69,,5.838889,-0.094444,10.561111,12.0396,,1.866667,75.885226
