location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,new_confirmed_age_0,new_confirmed_age_1,new_confirmed_age_2,new_confirmed_age_3,new_confirmed_age_4,new_confirmed_age_5,new_confirmed_age_6,new_confirmed_age_7,new_confirmed_age_8,new_confirmed_age_9,cumulative_confirmed_age_0,cumulative_confirmed_age_1,cumulative_confirmed_age_2,cumulative_confirmed_age_3,cumulative_confirmed_age_4,cumulative_confirmed_age_5,cumulative_confirmed_age_6,cumulative_confirmed_age_7,cumulative_confirmed_age_8,cumulative_confirmed_age_9,age_bin_0,age_bin_1,age_bin_2,age_bin_3,age_bin_4,age_bin_5,age_bin_6,age_bin_7,age_bin_8,age_bin_9,new_confirmed_male,new_confirmed_female,cumulative_confirmed_male,cumulative_confirmed_female,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,elevation_m,area_sq_km,life_expectancy,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_transit_stations,mobility_workplaces,mobility_residential,search_trends_abdominal_pain,search_trends_acne,search_trends_alcoholism,search_trends_allergy,search_trends_anxiety,search_trends_arthritis,search_trends_back_pain,search_trends_bleeding,search_trends_common_cold,search_trends_cough,search_trends_depression,search_trends_diabetes,search_trends_diarrhea,search_trends_fatigue,search_trends_fever,search_trends_gastroesophageal_reflux_disease,search_trends_hair_loss,search_trends_headache,search_trends_hypertension,search_trends_infection,search_trends_inflammation,search_trends_itch,search_trends_major_depressive_disorder,search_trends_migraine,search_trends_obesity,search_trends_pain,search_trends_skin_condition,search_trends_skin_rash,search_trends_swelling,search_trends_type_2_diabetes,search_trends_urinary_tract_infection,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,dew_point,relative_humidity
US_IN_18073,2022-01-24,ChIJBaILgf82EogRd3MlR4FWrvg,Q506768,geoId/18073,US,United States of America,IN,Indiana,18073,Jasper County,US,USA,2,55,0,8607,122,7,15293,0,1,5,2,0,8,8,9,11,7,45,138,439,655,281,1412,1371,1344,1193,917,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,24,31,3868,4688,33424,16603,16821,4027,4850,4083,3781,4085,4737,4047,2507,1307,1802081,41.03,-87.12,696,1454,77.1625,-21,-4,-16,-24,9,4.72,3.94,4.13,10.23,5.71,3.54,5.9,,11.8,8.07,,9.05,5.9,4.72,5.31,3.94,4.13,,7.87,26.56,7.67,4.92,3.35,4.53,6.3,34.82,2.75,10.82,5.9,4.53,6.1,-7.044444,-13.25,-1.594444,0.254,-10.444444,77.759244
US_IN_18073,2022-01-25,ChIJBaILgf82EogRd3MlR4FWrvg,Q506768,geoId/18073,US,United States of America,IN,Indiana,18073,Jasper County,US,USA,2,49,0,8656,122,2,15295,1,0,3,5,0,6,7,3,8,11,46,138,442,660,281,1418,1378,1347,1201,928,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,26,23,3894,4711,33424,16603,16821,4027,4850,4083,3781,4085,4737,4047,2507,1307,1802081,41.03,-87.12,696,1454,77.1625,-17,-3,-13,-10,5,4.85,4.08,3.3,11.26,9.71,5.05,5.44,,10.68,7.18,4.27,6.99,3.3,4.08,8.93,5.05,,5.05,9.12,32.03,3.11,5.63,3.88,4.27,,33.59,2.72,7.57,3.5,5.24,4.27,-10.844444,-16.288889,-4.722222,0.169333,-16.561728,65.646211
US_IN_18073,2022-01-26,ChIJBaILgf82EogRd3MlR4FWrvg,Q506768,geoId/18073,US,United States of America,IN,Indiana,18073,Jasper County,US,USA,2,27,0,8683,122,14,15309,0,1,1,3,0,6,3,8,2,2,46,139,443,663,281,1424,1381,1355,1203,930,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,8,19,3902,4730,33424,16603,16821,4027,4850,4083,3781,4085,4737,4047,2507,1307,1802081,41.03,-87.12,696,1454,77.1625,-19,-12,-11,-21,10,4.33,5.11,,9.05,8.85,5.9,5.31,3.93,12.98,5.51,5.51,5.7,4.33,5.9,7.08,3.34,3.15,4.33,8.65,23.6,9.44,6.29,,,3.34,37.96,3.15,9.83,5.9,3.93,,-17.094444,-22.561111,-12.305556,0.0,-23.530864,60.575668
US_IN_18073,2022-01-27,ChIJBaILgf82EogRd3MlR4FWrvg,Q506768,geoId/18073,US,United States of America,IN,Indiana,18073,Jasper County,US,USA,2,28,3,8711,125,24,15333,0,1,3,6,0,7,2,6,3,0,46,140,446,669,281,1431,1383,1361,1206,930,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,14,14,3916,4744,33424,16603,16821,4027,4850,4083,3781,4085,4737,4047,2507,1307,1802081,41.03,-87.12,696,1454,77.1625,-5,3,-14,-7,3,3.7,5.45,,9.74,12.07,4.87,6.82,,9.15,4.48,5.45,10.71,3.7,5.45,6.62,3.31,3.51,2.92,8.18,29.41,4.09,7.01,4.87,3.7,5.84,32.52,4.09,9.15,5.84,3.51,3.31,-8.055556,-17.9,-0.25,0.0,-14.209877,62.602198
US_IN_18073,2022-01-28,ChIJBaILgf82EogRd3MlR4FWrvg,Q506768,geoId/18073,US,United States of America,IN,Indiana,18073,Jasper County,US,USA,2,24,1,8735,126,33,15366,0,3,3,2,1,0,1,2,4,4,46,143,449,671,282,1431,1384,1363,1210,934,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,12,11,3928,4755,33424,16603,16821,4027,4850,4083,3781,4085,4737,4047,2507,1307,1802081,41.03,-87.12,696,1454,77.1625,-18,-14,-16,-5,4,5.08,4.69,5.67,7.82,7.04,4.11,4.3,2.93,10.17,5.28,3.91,8.02,4.5,3.52,3.52,,3.52,5.08,5.48,21.91,5.67,5.28,,,5.08,33.44,3.72,9.39,7.63,3.72,3.72,-4.705556,-9.394444,-0.994444,0.0508,-9.950617,68.638275
US_IN_18073,2022-01-29,ChIJBaILgf82EogRd3MlR4FWrvg,Q506768,geoId/18073,US,United States of America,IN,Indiana,18073,Jasper County,US,USA,2,15,0,8750,126,19,15385,0,1,0,1,0,2,0,1,7,2,46,144,449,672,282,1433,1384,1364,1217,936,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,9,6,3937,4761,33424,16603,16821,4027,4850,4083,3781,4085,4737,4047,2507,1307,1802081,41.03,-87.12,696,1454,77.1625,-11,0,-4,-8,,3.65,4.79,4.56,9.34,,6.83,6.38,3.65,11.85,5.92,4.33,5.24,3.65,,5.7,,3.19,3.42,6.61,21.87,7.97,4.33,3.19,3.42,3.65,38.73,4.33,7.29,5.92,3.19,4.79,-11.588889,-18.827778,-5.833333,0.0,-16.993827,66.899359
US_IN_18073,2022-01-30,ChIJBaILgf82EogRd3MlR4FWrvg,Q506768,geoId/18073,US,United States of America,IN,Indiana,18073,Jasper County,US,USA,2,16,0,8766,126,14,15399,0,1,2,0,0,2,5,2,3,0,46,145,451,672,282,1435,1389,1366,1220,936,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,8,8,3945,4769,33424,16603,16821,4027,4850,4083,3781,4085,4737,4047,2507,1307,1802081,41.03,-87.12,696,1454,77.1625,-17,8,-18,-10,,7.55,,,6.69,6.04,5.39,6.9,3.45,9.49,,4.31,8.41,3.24,4.75,4.53,3.02,6.04,,7.76,20.71,6.04,5.82,3.67,,5.39,32.14,3.45,5.18,4.75,3.45,3.67,-7.294444,-14.838889,-1.422222,0.0,-12.493827,68.660278
US_IN_18073,2022-01-31,ChIJBaILgf82EogRd3MlR4FWrvg,Q506768,geoId/18073,US,United States of America,IN,Indiana,18073,Jasper County,US,USA,2,35,1,8801,127,0,15399,0,1,2,2,0,7,6,8,4,2,46,146,453,674,282,1442,1395,1374,1224,938,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,19,16,3964,4785,33424,16603,16821,4027,4850,4083,3781,4085,4737,4047,2507,1307,1802081,41.03,-87.12,696,1454,77.1625,-3,24,-17,-7,2,5.23,5.23,,6.0,11.61,5.03,3.48,4.65,8.71,,6.19,8.9,4.07,4.65,,4.26,4.07,4.65,7.94,22.65,6.58,3.48,,4.65,4.84,32.71,3.48,5.42,4.07,4.07,4.84,-3.294444,-6.955556,0.305556,0.0,-8.320988,70.168607
US_IN_18073,2022-02-01,ChIJBaILgf82EogRd3MlR4FWrvg,Q506768,geoId/18073,US,United States of America,IN,Indiana,18073,Jasper County,US,USA,2,27,2,8828,129,22,15421,0,0,1,3,0,4,4,4,3,3,46,146,454,677,282,1446,1399,1378,1227,941,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,8,19,3972,4804,33424,16603,16821,4027,4850,4083,3781,4085,4737,4047,2507,1307,1802081,41.03,-87.12,696,1454,77.1625,9,44,-10,-7,0,4.51,3.69,4.31,6.56,6.77,4.1,4.72,4.72,7.18,6.97,4.1,8.2,2.87,5.33,,3.69,3.9,,6.36,14.56,5.33,5.95,4.72,,4.31,31.17,3.08,4.72,5.54,4.72,4.72,2.238889,-2.261111,8.527778,0.169333,-3.888889,65.71528
US_IN_18073,2022-02-02,ChIJBaILgf82EogRd3MlR4FWrvg,Q506768,geoId/18073,US,United States of America,IN,Indiana,18073,Jasper County,US,USA,2,2,3,8830,132,7,15428,0,0,0,0,0,1,0,0,0,0,46,146,454,677,282,1447,1399,1378,1227,941,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,1,1,3973,4805,33424,16603,16821,4027,4850,4083,3781,4085,4737,4047,2507,1307,1802081,41.03,-87.12,696,1454,77.1625,-65,-49,-35,-64,25,4.49,4.68,2.73,5.08,6.83,3.71,4.29,,5.46,3.12,3.32,7.03,3.71,3.71,,3.9,,3.51,4.88,15.03,2.93,4.68,4.1,,5.27,25.57,,3.12,6.44,3.51,4.88,-0.472222,-4.2,4.705556,4.402667,-1.765432,91.558122
US_IN_18073,2022-02-03,ChIJBaILgf82EogRd3MlR4FWrvg,Q506768,geoId/18073,US,United States of America,IN,Indiana,18073,Jasper County,US,USA,2,7,3,8837,135,0,15428,0,0,0,0,1,1,1,1,0,1,46,146,454,677,283,1448,1400,1379,1227,942,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,6,1,3979,4806,33424,16603,16821,4027,4850,4083,3781,4085,4737,4047,2507,1307,1802081,41.03,-87.12,696,1454,77.1625,-59,-39,-45,-63,24,4.93,5.32,3.55,6.51,4.54,2.76,5.92,,4.93,3.55,3.75,7.29,5.92,,,,3.15,5.13,6.51,18.73,2.76,6.51,3.55,3.94,7.49,31.55,3.94,4.73,2.76,4.14,3.35,-5.422222,-6.944444,-3.461111,2.2352,-9.277778,76.235946
US_IN_18073,2022-02-04,ChIJBaILgf82EogRd3MlR4FWrvg,Q506768,geoId/18073,US,United States of America,IN,Indiana,18073,Jasper County,US,USA,2,11,0,8848,135,21,15449,0,0,0,1,0,4,4,1,1,0,46,146,454,678,283,1452,1404,1380,1228,942,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,7,4,3986,4810,33424,16603,16821,4027,4850,4083,3781,4085,4737,4047,2507,1307,1802081,41.03,-87.12,696,1454,77.1625,-31,-16,-19,-35,15,3.63,4.84,3.03,3.23,5.85,3.43,6.86,,7.87,4.44,3.43,7.26,4.03,4.64,2.82,4.84,5.25,3.03,9.48,15.33,3.63,4.64,2.82,3.43,5.25,33.69,2.82,4.24,6.05,4.44,4.64,-8.316667,-11.644444,-5.333333,0.145143,-13.37037,69.189409
US_IN_18073,2022-02-05,ChIJBaILgf82EogRd3MlR4FWrvg,Q506768,geoId/18073,US,United States of America,IN,Indiana,18073,Jasper County,US,USA,2,6,0,8854,135,7,15456,0,0,0,2,0,0,1,2,1,0,46,146,454,680,283,1452,1405,1382,1229,942,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,3,3,3989,4813,33424,16603,16821,4027,4850,4083,3781,4085,4737,4047,2507,1307,1802081,41.03,-87.12,696,1454,77.1625,-6,2,-5,4,,3.4,5.21,7.02,7.24,6.11,6.11,7.7,3.4,7.7,6.34,4.3,11.09,3.62,3.85,,4.07,4.07,4.3,7.47,18.79,5.66,6.11,3.17,4.53,4.75,32.82,4.07,4.75,5.43,6.11,4.3,-11.427778,-17.05,-7.138889,0.0,-15.839506,72.489901
US_IN_18073,2022-02-06,ChIJBaILgf82EogRd3MlR4FWrvg,Q506768,geoId/18073,US,United States of America,IN,Indiana,18073,Jasper County,US,USA,2,6,0,8860,135,9,15465,0,1,0,0,0,0,0,1,1,2,46,147,454,680,283,1452,1405,1383,1230,944,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,3,3,3992,4816,33424,16603,16821,4027,4850,4083,3781,4085,4737,4047,2507,1307,1802081,41.03,-87.12,696,1454,77.1625,-10,5,-14,-12,,3.94,4.82,,6.13,9.86,6.35,5.26,,10.08,4.6,4.6,10.73,4.82,4.16,3.5,4.38,6.35,,4.16,14.68,5.7,5.48,3.07,4.6,4.6,34.84,3.29,6.13,8.11,4.82,3.29,-6.694444,-11.2,-0.266667,0.0,-11.993827,67.458095
US_IN_18073,2022-02-07,ChIJBaILgf82EogRd3MlR4FWrvg,Q506768,geoId/18073,US,United States of America,IN,Indiana,18073,Jasper County,US,USA,2,14,0,8874,135,12,15477,0,2,1,1,1,0,1,4,1,1,46,149,455,681,284,1452,1406,1387,1231,945,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,6,8,3998,4824,33424,16603,16821,4027,4850,4083,3781,4085,4737,4047,2507,1307,1802081,41.03,-87.12,696,1454,77.1625,-10,-1,-9,-7,3,6.76,4.18,4.58,12.93,8.95,,5.97,3.38,7.96,5.57,4.38,8.36,4.97,4.38,4.18,,,4.18,7.96,19.1,4.18,5.37,4.78,4.38,6.57,31.04,5.77,4.38,5.77,3.38,,-5.072222,-8.388889,-1.55,0.0,-9.333333,74.451571
US_IN_18073,2022-02-08,ChIJBaILgf82EogRd3MlR4FWrvg,Q506768,geoId/18073,US,United States of America,IN,Indiana,18073,Jasper County,US,USA,2,10,0,8884,135,7,15484,1,0,1,0,0,3,1,1,3,0,47,149,456,681,284,1455,1407,1388,1234,945,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,5,5,4003,4829,33424,16603,16821,4027,4850,4083,3781,4085,4737,4047,2507,1307,1802081,41.03,-87.12,696,1454,77.1625,-4,4,-3,-7,2,4.77,7.35,4.37,8.74,9.73,4.77,6.16,4.17,4.97,4.97,4.97,10.93,5.17,3.58,5.36,5.17,4.97,5.36,5.76,18.08,5.96,8.35,3.38,3.38,5.76,33.18,3.18,7.55,4.37,7.15,,-7.35,-14.138889,1.888889,0.0,-11.679012,73.402361
US_IN_18073,2022-02-09,ChIJBaILgf82EogRd3MlR4FWrvg,Q506768,geoId/18073,US,United States of America,IN,Indiana,18073,Jasper County,US,USA,2,9,0,8893,135,15,15499,0,1,0,0,0,2,1,1,3,1,47,150,456,681,284,1457,1408,1389,1237,946,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,4,5,4007,4834,33424,16603,16821,4027,4850,4083,3781,4085,4737,4047,2507,1307,1802081,41.03,-87.12,696,1454,77.1625,-6,4,-5,-8,2,5.17,5.56,5.76,11.72,9.34,5.56,5.96,3.18,7.75,4.37,,8.74,5.76,4.57,2.78,3.18,4.57,3.18,7.35,17.69,3.18,7.55,,,2.98,36.17,,6.36,5.56,3.97,4.97,1.722222,-1.577778,3.838889,0.0,-2.746914,74.054664
US_IN_18073,2022-02-10,ChIJBaILgf82EogRd3MlR4FWrvg,Q506768,geoId/18073,US,United States of America,IN,Indiana,18073,Jasper County,US,USA,2,9,1,8902,136,23,15522,0,1,0,0,1,0,1,2,2,1,47,151,456,681,285,1457,1409,1391,1239,947,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,6,3,4013,4837,33424,16603,16821,4027,4850,4083,3781,4085,4737,4047,2507,1307,1802081,41.03,-87.12,696,1454,77.1625,-5,2,-8,-7,1,6.46,6.07,7.04,7.43,9.2,4.7,5.48,3.91,8.22,5.09,4.5,7.43,5.67,4.89,2.74,3.91,3.33,5.28,9.0,20.35,4.11,3.52,2.74,4.89,5.28,31.11,2.74,3.91,6.26,3.72,4.89,-0.133333,-2.433333,2.588889,0.0,-4.185185,75.656758
US_IN_18073,2022-02-11,ChIJBaILgf82EogRd3MlR4FWrvg,Q506768,geoId/18073,US,United States of America,IN,Indiana,18073,Jasper County,US,USA,2,6,1,8908,137,10,15532,0,0,0,0,1,0,2,0,0,2,47,151,456,681,286,1457,1411,1391,1239,949,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,5,1,4018,4838,33424,16603,16821,4027,4850,4083,3781,4085,4737,4047,2507,1307,1802081,41.03,-87.12,696,1454,77.1625,-12,-6,-7,-5,3,5.1,5.89,7.06,7.26,10.01,4.32,5.3,4.51,6.47,3.14,4.71,9.42,3.33,4.51,,3.92,4.51,3.53,7.85,19.62,6.67,,4.91,5.1,4.32,36.89,,6.47,6.08,5.69,4.71,1.255556,-2.838889,4.355556,0.508,-1.783951,81.80709
US_IN_18073,2022-02-12,ChIJBaILgf82EogRd3MlR4FWrvg,Q506768,geoId/18073,US,United States of America,IN,Indiana,18073,Jasper County,US,USA,2,1,0,8909,137,15,15547,0,0,0,0,0,1,0,0,0,0,47,151,456,681,286,1458,1411,1391,1239,949,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,,1,4018,4839,33424,16603,16821,4027,4850,4083,3781,4085,4737,4047,2507,1307,1802081,41.03,-87.12,696,1454,77.1625,-5,5,-6,-4,,4.12,3.66,4.12,6.4,6.63,5.72,5.72,,7.77,4.34,4.34,6.86,4.34,3.2,3.89,,3.89,4.12,5.95,19.44,5.95,5.72,,4.57,5.26,29.04,3.89,6.17,7.32,3.89,,-4.566667,-8.383333,2.15,2.54,-9.475309,69.772548
US_IN_18073,2022-02-13,ChIJBaILgf82EogRd3MlR4FWrvg,Q506768,geoId/18073,US,United States of America,IN,Indiana,18073,Jasper County,US,USA,2,2,0,8911,137,14,15561,0,0,0,0,0,0,0,0,0,0,47,151,456,681,286,1458,1411,1391,1239,949,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,2,,4020,4839,33424,16603,16821,4027,4850,4083,3781,4085,4737,4047,2507,1307,1802081,41.03,-87.12,696,1454,77.1625,-14,16,-13,-19,,6.5,7.4,4.93,6.95,5.61,4.71,3.59,4.04,9.2,3.36,3.36,8.07,4.49,,3.14,,6.28,4.71,5.61,17.94,4.93,4.71,,4.04,,32.97,3.36,,5.16,,5.61,-9.083333,-11.311111,-6.755556,0.0635,-14.882716,64.516349
US_IN_18073,2022-02-14,ChIJBaILgf82EogRd3MlR4FWrvg,Q506768,geoId/18073,US,United States of America,IN,Indiana,18073,Jasper County,US,USA,2,3,0,8914,137,14,15575,0,0,0,0,0,0,0,1,0,0,47,151,456,681,286,1458,1411,1392,1239,949,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,1,2,4021,4841,33424,16603,16821,4027,4850,4083,3781,4085,4737,4047,2507,1307,1802081,41.03,-87.12,696,1454,77.1625,-8,12,-10,-9,3,2.86,6.75,3.89,9.0,7.36,3.68,4.7,3.89,5.93,6.75,4.09,8.38,,4.29,3.48,3.68,5.52,5.73,6.14,20.45,6.14,5.52,4.91,4.29,10.84,30.27,,5.11,6.75,,3.48,-9.3,-12.022222,-5.05,0.0,-15.530864,62.475653
US_IN_18073,2022-02-15,ChIJBaILgf82EogRd3MlR4FWrvg,Q506768,geoId/18073,US,United States of America,IN,Indiana,18073,Jasper County,US,USA,2,7,1,8921,138,0,15575,0,0,0,0,0,1,2,2,1,1,47,151,456,681,286,1459,1413,1394,1240,950,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,3,4,4024,4845,33424,16603,16821,4027,4850,4083,3781,4085,4737,4047,2507,1307,1802081,41.03,-87.12,696,1454,77.1625,-7,4,-11,-4,2,5.53,5.33,3.35,9.47,8.68,4.34,4.74,3.75,5.53,4.74,5.92,7.89,3.75,6.51,3.35,2.96,3.95,3.95,8.68,17.76,7.1,5.92,4.34,4.14,10.85,35.12,3.95,4.54,4.74,,3.55,-4.927778,-9.85,1.677778,0.0,-11.055556,63.878908
US_IN_18073,2022-02-16,ChIJBaILgf82EogRd3MlR4FWrvg,Q506768,geoId/18073,US,United States of America,IN,Indiana,18073,Jasper County,US,USA,2,6,1,8927,139,3,15578,0,0,0,1,0,0,2,1,0,1,47,151,456,682,286,1459,1415,1395,1240,951,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,3,3,4027,4848,33424,16603,16821,4027,4850,4083,3781,4085,4737,4047,2507,1307,1802081,41.03,-87.12,696,1454,77.1625,1,15,-10,-5,1,,4.71,4.12,9.81,7.65,5.69,5.3,3.14,5.69,4.12,3.73,8.24,4.12,3.14,4.12,6.28,4.12,3.33,6.47,21.77,6.47,4.12,,4.71,4.12,31.58,3.33,5.88,5.69,3.73,4.71,6.288889,0.511111,10.383333,0.0,-0.617284,63.07894
US_IN_18073,2022-02-17,ChIJBaILgf82EogRd3MlR4FWrvg,Q506768,geoId/18073,US,United States of America,IN,Indiana,18073,Jasper County,US,USA,2,6,4,8933,143,31,15609,0,0,0,0,1,0,0,2,0,2,47,151,456,682,287,1459,1415,1397,1240,953,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,2,4,4029,4852,33424,16603,16821,4027,4850,4083,3781,4085,4737,4047,2507,1307,1802081,41.03,-87.12,696,1454,77.1625,-33,-18,-23,-32,13,4.19,8.19,3.62,8.76,9.53,4.57,5.14,4.0,7.81,3.62,7.24,7.05,5.53,,,4.38,5.72,3.05,7.43,17.34,8.0,4.76,3.05,3.43,4.57,33.91,3.81,4.95,3.62,4.57,4.0,3.425926,-3.54321,10.876543,7.62,1.361111,87.12445
US_IN_18073,2022-02-18,ChIJBaILgf82EogRd3MlR4FWrvg,Q506768,geoId/18073,US,United States of America,IN,Indiana,18073,Jasper County,US,USA,2,4,0,8937,143,12,15621,0,1,0,0,0,1,1,0,0,0,47,152,456,682,287,1460,1416,1397,1240,953,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,4,,4033,4852,33424,16603,16821,4027,4850,4083,3781,4085,4737,4047,2507,1307,1802081,41.03,-87.12,696,1454,77.1625,-23,-13,1,-35,14,5.45,4.84,4.64,9.48,5.85,3.43,5.45,5.45,7.87,5.25,3.23,9.48,4.64,5.04,3.43,3.63,,4.24,5.45,17.55,4.64,5.65,3.23,4.24,3.43,33.49,3.23,5.45,5.04,4.84,5.25,-7.524691,-13.351852,-3.055556,1.959429,-12.166667,71.857246
US_IN_18073,2022-02-19,ChIJBaILgf82EogRd3MlR4FWrvg,Q506768,geoId/18073,US,United States of America,IN,Indiana,18073,Jasper County,US,USA,2,4,0,8941,143,8,15629,0,0,0,0,0,1,0,1,2,0,47,152,456,682,287,1461,1416,1398,1242,953,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,1,3,4034,4855,33424,16603,16821,4027,4850,4083,3781,4085,4737,4047,2507,1307,1802081,41.03,-87.12,696,1454,77.1625,-8,-2,8,-8,,6.79,4.75,3.62,12.45,7.24,7.02,5.43,5.66,7.92,9.05,,7.24,3.62,4.08,,4.53,4.75,6.11,6.57,17.43,5.89,7.02,3.62,4.08,4.53,39.62,4.75,4.98,5.89,,,-6.104938,-10.95679,-0.074074,0.0,-13.9375,56.444619
US_IN_18073,2022-02-20,ChIJBaILgf82EogRd3MlR4FWrvg,Q506768,geoId/18073,US,United States of America,IN,Indiana,18073,Jasper County,US,USA,2,6,0,8947,143,0,15629,0,0,1,0,0,0,3,0,0,0,47,152,457,682,287,1461,1419,1398,1242,953,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,4,2,4038,4857,33424,16603,16821,4027,4850,4083,3781,4085,4737,4047,2507,1307,1802081,41.03,-87.12,696,1454,77.1625,-2,5,-4,-15,,,5.14,3.35,7.83,9.61,5.59,4.03,4.03,6.71,4.03,3.13,9.17,6.04,,5.14,3.13,7.83,4.7,9.39,16.32,7.83,5.14,,4.92,4.92,37.56,4.47,6.04,3.35,3.35,6.04,-2.6,-10.533333,7.733333,0.0,-9.197531,62.458683
US_IN_18073,2022-02-21,ChIJBaILgf82EogRd3MlR4FWrvg,Q506768,geoId/18073,US,United States of America,IN,Indiana,18073,Jasper County,US,USA,2,4,0,8951,143,0,15629,0,0,0,0,0,0,0,2,1,0,47,152,457,682,287,1461,1419,1400,1243,953,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,,4,4038,4861,33424,16603,16821,4027,4850,4083,3781,4085,4737,4047,2507,1307,1802081,41.03,-87.12,696,1454,77.1625,-2,5,-9,-20,4,5.49,4.01,4.22,4.43,10.35,4.64,7.18,2.96,9.71,4.64,5.49,11.19,4.22,5.07,4.01,,4.64,2.96,10.98,21.32,5.91,6.54,6.33,3.8,5.91,48.14,4.64,5.49,7.6,5.49,4.22,5.177778,-0.211111,12.177778,0.0,0.703704,74.318936
US_IN_18073,2022-02-22,ChIJBaILgf82EogRd3MlR4FWrvg,Q506768,geoId/18073,US,United States of America,IN,Indiana,18073,Jasper County,US,USA,2,4,0,8955,143,17,15646,0,0,0,0,0,2,0,0,0,1,47,152,457,682,287,1463,1419,1400,1243,954,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,1,3,4039,4864,33424,16603,16821,4027,4850,4083,3781,4085,4737,4047,2507,1307,1802081,41.03,-87.12,696,1454,77.1625,-6,-3,-7,-4,1,5.29,,3.33,11.95,6.08,5.09,6.66,3.53,8.82,7.64,3.72,8.62,5.29,4.31,,5.29,,4.9,7.05,20.18,4.9,5.88,4.9,3.33,5.09,30.96,5.09,5.68,3.72,4.51,3.33,8.311111,0.527778,12.222222,2.624667,6.770833,88.168845
US_IN_18073,2022-02-23,ChIJBaILgf82EogRd3MlR4FWrvg,Q506768,geoId/18073,US,United States of America,IN,Indiana,18073,Jasper County,US,USA,2,3,0,8958,143,0,15646,0,0,0,0,0,2,1,0,0,0,47,152,457,682,287,1465,1420,1400,1243,954,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,,3,4039,4867,33424,16603,16821,4027,4850,4083,3781,4085,4737,4047,2507,1307,1802081,41.03,-87.12,696,1454,77.1625,-5,-2,-8,-5,2,3.51,7.22,3.12,6.24,7.02,4.49,7.22,3.12,8.39,5.46,4.29,10.93,5.66,9.95,3.51,2.93,3.32,5.46,8.98,20.49,5.66,3.51,2.93,5.46,5.66,38.83,3.9,4.68,4.88,7.02,4.29,-4.372222,-6.811111,0.011111,1.7145,-8.691358,72.815537
