location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_parks,mobility_workplaces,search_trends_acne,search_trends_allergy,search_trends_anxiety,search_trends_common_cold,search_trends_diabetes,search_trends_infection,search_trends_itch,search_trends_pain,search_trends_skin_rash,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,dew_point,relative_humidity
US_CA_06043,2021-09-17,ChIJey7XBpaFloARsZQNIKqDzZo,Q156191,geoId/06043,US,United States of America,CA,California,06043,Mariposa County,US,USA,2,7,0,967,12,0,0,17414,8874,8540,1531,1569,1803,1751,1661,2714,3211,2122,1052,396465,37.58,-119.91,3789,78.4,,27,74,-13,,14.32,,13.33,7.41,21.23,,40.97,,19.361111,10.394444,29.761111,0.0,6.771605,44.140125
US_CA_06043,2021-09-18,ChIJey7XBpaFloARsZQNIKqDzZo,Q156191,geoId/06043,US,United States of America,CA,California,06043,Mariposa County,US,USA,2,0,0,967,12,0,0,17414,8874,8540,1531,1569,1803,1751,1661,2714,3211,2122,1052,396465,37.58,-119.91,3789,78.4,,12,13,-13,8.1,16.2,9.72,12.42,,28.09,14.58,34.03,8.1,19.433333,11.588889,28.411111,0.0,6.493827,43.761977
US_CA_06043,2021-09-19,ChIJey7XBpaFloARsZQNIKqDzZo,Q156191,geoId/06043,US,United States of America,CA,California,06043,Mariposa County,US,USA,2,0,0,967,12,0,0,17414,8874,8540,1531,1569,1803,1751,1661,2714,3211,2122,1052,396465,37.58,-119.91,3789,78.4,,,84,-7,,16.0,9.07,11.73,8.53,22.4,14.93,44.8,,18.844444,11.733333,26.033333,0.0,7.679012,48.608994
US_CA_06043,2021-09-20,ChIJey7XBpaFloARsZQNIKqDzZo,Q156191,geoId/06043,US,United States of America,CA,California,06043,Mariposa County,US,USA,2,30,0,997,12,0,0,17414,8874,8540,1531,1569,1803,1751,1661,2714,3211,2122,1052,396465,37.58,-119.91,3789,78.4,,,100,-17,,19.67,7.57,9.58,13.11,34.29,13.62,41.35,,18.055556,9.45,28.283333,0.0,5.222222,42.304255
US_CA_06043,2021-09-21,ChIJey7XBpaFloARsZQNIKqDzZo,Q156191,geoId/06043,US,United States of America,CA,California,06043,Mariposa County,US,USA,2,10,0,1007,12,0,0,17414,8874,8540,1531,1569,1803,1751,1661,2714,3211,2122,1052,396465,37.58,-119.91,3789,78.4,,,124,-13,,9.25,6.48,8.79,,19.43,8.33,43.95,10.18,20.444444,9.916667,32.388889,0.0,4.87037,36.215622
US_CA_06043,2021-09-22,ChIJey7XBpaFloARsZQNIKqDzZo,Q156191,geoId/06043,US,United States of America,CA,California,06043,Mariposa County,US,USA,2,8,0,1015,12,0,0,17414,8874,8540,1531,1569,1803,1751,1661,2714,3211,2122,1052,396465,37.58,-119.91,3789,78.4,,,116,-9,,12.15,11.14,10.63,10.63,29.86,14.17,35.94,9.11,21.594444,11.561111,31.833333,0.0,5.061728,35.672533
US_CA_06043,2021-09-23,ChIJey7XBpaFloARsZQNIKqDzZo,Q156191,geoId/06043,US,United States of America,CA,California,06043,Mariposa County,US,USA,2,7,1,1022,13,0,0,17414,8874,8540,1531,1569,1803,1751,1661,2714,3211,2122,1052,396465,37.58,-119.91,3789,78.4,,,110,-5,,17.4,,16.38,12.79,25.08,10.24,34.29,7.68,22.216667,12.744444,32.777778,0.0,5.092593,32.110091
US_CA_06043,2021-09-24,ChIJey7XBpaFloARsZQNIKqDzZo,Q156191,geoId/06043,US,United States of America,CA,California,06043,Mariposa County,US,USA,2,5,0,1027,13,0,0,17414,8874,8540,1531,1569,1803,1751,1661,2714,3211,2122,1052,396465,37.58,-119.91,3789,78.4,,,71,-9,8.85,10.41,13.02,,,22.39,11.46,39.57,11.46,22.316667,12.805556,32.4,0.0,5.54321,33.698464
US_CA_06043,2021-09-25,ChIJey7XBpaFloARsZQNIKqDzZo,Q156191,geoId/06043,US,United States of America,CA,California,06043,Mariposa County,US,USA,2,0,0,1027,13,0,0,17414,8874,8540,1531,1569,1803,1751,1661,2714,3211,2122,1052,396465,37.58,-119.91,3789,78.4,,9,7,-2,9.51,15.31,,12.67,,23.23,,45.41,8.98,21.988889,12.861111,32.138889,0.0,5.895062,35.044884
US_CA_06043,2021-09-26,ChIJey7XBpaFloARsZQNIKqDzZo,Q156191,geoId/06043,US,United States of America,CA,California,06043,Mariposa County,US,USA,2,0,0,1027,13,0,0,17414,8874,8540,1531,1569,1803,1751,1661,2714,3211,2122,1052,396465,37.58,-119.91,3789,78.4,,,67,-12,,23.55,,10.96,9.86,20.82,12.6,43.27,,20.194444,11.427778,30.361111,0.0,7.148148,43.479143
US_CA_06043,2021-09-27,ChIJey7XBpaFloARsZQNIKqDzZo,Q156191,geoId/06043,US,United States of America,CA,California,06043,Mariposa County,US,USA,2,35,0,1062,13,0,0,17414,8874,8540,1531,1569,1803,1751,1661,2714,3211,2122,1052,396465,37.58,-119.91,3789,78.4,,,105,-22,,18.03,15.97,,10.82,24.72,9.27,35.03,8.24,18.566667,10.35,27.65,0.0,7.080247,48.004128
US_CA_06043,2021-09-28,ChIJey7XBpaFloARsZQNIKqDzZo,Q156191,geoId/06043,US,United States of America,CA,California,06043,Mariposa County,US,USA,2,12,0,1074,13,0,0,17414,8874,8540,1531,1569,1803,1751,1661,2714,3211,2122,1052,396465,37.58,-119.91,3789,78.4,,,109,-14,,10.16,9.65,13.21,7.62,28.45,,34.54,8.13,17.083333,10.566667,25.744444,0.0762,6.506173,48.339577
US_CA_06043,2021-09-29,ChIJey7XBpaFloARsZQNIKqDzZo,Q156191,geoId/06043,US,United States of America,CA,California,06043,Mariposa County,US,USA,2,4,0,1078,13,0,0,17414,8874,8540,1531,1569,1803,1751,1661,2714,3211,2122,1052,396465,37.58,-119.91,3789,78.4,,,102,-13,,13.41,,9.28,9.8,17.53,8.77,55.17,7.73,14.266667,6.177778,22.805556,0.0,0.246914,37.828195
US_CA_06043,2021-09-30,ChIJey7XBpaFloARsZQNIKqDzZo,Q156191,geoId/06043,US,United States of America,CA,California,06043,Mariposa County,US,USA,2,16,0,1094,13,0,0,17414,8874,8540,1531,1569,1803,1751,1661,2714,3211,2122,1052,396465,37.58,-119.91,3789,78.4,,,96,-9,,13.24,,,9.0,23.83,10.06,34.96,9.53,15.994444,6.222222,27.216667,0.0,-0.5,32.568379
US_CA_06043,2021-10-01,ChIJey7XBpaFloARsZQNIKqDzZo,Q156191,geoId/06043,US,United States of America,CA,California,06043,Mariposa County,US,USA,2,16,0,1110,13,0,0,17414,8874,8540,1531,1569,1803,1751,1661,2714,3211,2122,1052,396465,37.58,-119.91,3789,78.4,,,71,-12,,16.37,10.91,7.94,,21.33,8.93,30.76,,17.622222,7.094444,28.524691,0.0,-0.45679,29.575942
US_CA_06043,2021-10-02,ChIJey7XBpaFloARsZQNIKqDzZo,Q156191,geoId/06043,US,United States of America,CA,California,06043,Mariposa County,US,USA,2,0,0,1110,13,0,0,17414,8874,8540,1531,1569,1803,1751,1661,2714,3211,2122,1052,396465,37.58,-119.91,3789,78.4,,14,22,-12,,,,12.4,,18.85,,34.72,,18.194444,8.344444,29.077778,0.0,0.253086,29.934761
US_CA_06043,2021-10-03,ChIJey7XBpaFloARsZQNIKqDzZo,Q156191,geoId/06043,US,United States of America,CA,California,06043,Mariposa County,US,USA,2,0,0,1110,13,0,0,17414,8874,8540,1531,1569,1803,1751,1661,2714,3211,2122,1052,396465,37.58,-119.91,3789,78.4,,,90,-18,9.58,10.59,,13.12,,15.13,7.57,40.86,,17.616667,8.9,28.927778,0.0,-0.648148,29.724516
US_CA_06043,2021-10-04,ChIJey7XBpaFloARsZQNIKqDzZo,Q156191,geoId/06043,US,United States of America,CA,California,06043,Mariposa County,US,USA,2,40,0,1150,13,0,0,17414,8874,8540,1531,1569,1803,1751,1661,2714,3211,2122,1052,396465,37.58,-119.91,3789,78.4,,,73,-21,7.56,12.75,12.28,10.39,6.61,12.28,8.03,35.89,,17.883333,9.211111,29.166667,0.0,0.290123,32.022806
US_CA_06043,2021-10-05,ChIJey7XBpaFloARsZQNIKqDzZo,Q156191,geoId/06043,US,United States of America,CA,California,06043,Mariposa County,US,USA,2,7,0,1157,13,0,0,17414,8874,8540,1531,1569,1803,1751,1661,2714,3211,2122,1052,396465,37.58,-119.91,3789,78.4,,,95,-11,,15.83,10.88,11.88,8.41,17.81,8.91,34.63,,18.422222,8.988889,28.461111,0.0,2.308642,33.923106
US_CA_06043,2021-10-06,ChIJey7XBpaFloARsZQNIKqDzZo,Q156191,geoId/06043,US,United States of America,CA,California,06043,Mariposa County,US,USA,2,10,0,1167,13,0,0,17414,8874,8540,1531,1569,1803,1751,1661,2714,3211,2122,1052,396465,37.58,-119.91,3789,78.4,,,98,-17,8.56,8.06,15.11,8.56,10.08,28.72,9.07,33.76,,17.572222,11.65,25.7,0.0,4.759259,41.673005
US_CA_06043,2021-10-07,ChIJey7XBpaFloARsZQNIKqDzZo,Q156191,geoId/06043,US,United States of America,CA,California,06043,Mariposa County,US,USA,2,15,0,1182,13,0,0,17414,8874,8540,1531,1569,1803,1751,1661,2714,3211,2122,1052,396465,37.58,-119.91,3789,78.4,,,101,-11,,12.01,9.92,8.35,,19.84,8.88,38.11,,15.933333,9.377778,23.438889,0.0,3.12963,40.831056
US_CA_06043,2021-10-08,ChIJey7XBpaFloARsZQNIKqDzZo,Q156191,geoId/06043,US,United States of America,CA,California,06043,Mariposa County,US,USA,2,11,0,1193,13,0,0,17414,8874,8540,1531,1569,1803,1751,1661,2714,3211,2122,1052,396465,37.58,-119.91,3789,78.4,,28,43,-16,,10.63,,7.25,10.63,10.63,,37.22,10.15,13.066667,7.872222,21.566667,0.508,4.537037,53.612038
US_CA_06043,2021-10-09,ChIJey7XBpaFloARsZQNIKqDzZo,Q156191,geoId/06043,US,United States of America,CA,California,06043,Mariposa County,US,USA,2,0,0,1193,13,0,0,17414,8874,8540,1531,1569,1803,1751,1661,2714,3211,2122,1052,396465,37.58,-119.91,3789,78.4,,25,25,-17,7.79,11.43,,9.87,,18.71,,30.66,,10.472222,3.0,19.144444,1.8796,2.222222,54.212447
US_CA_06043,2021-10-10,ChIJey7XBpaFloARsZQNIKqDzZo,Q156191,geoId/06043,US,United States of America,CA,California,06043,Mariposa County,US,USA,2,0,0,1193,13,0,0,17414,8874,8540,1531,1569,1803,1751,1661,2714,3211,2122,1052,396465,37.58,-119.91,3789,78.4,,,108,-18,,7.33,9.78,,,18.09,,38.63,,12.494444,3.811111,23.067901,0.0,1.117284,45.158107
US_CA_06043,2021-10-11,ChIJey7XBpaFloARsZQNIKqDzZo,Q156191,geoId/06043,US,United States of America,CA,California,06043,Mariposa County,US,USA,2,0,0,1193,13,0,0,17414,8874,8540,1531,1569,1803,1751,1661,2714,3211,2122,1052,396465,37.58,-119.91,3789,78.4,,,81,-25,,10.46,7.47,14.94,8.96,26.39,,41.83,,12.138889,4.1,22.355556,0.508,-0.024691,40.956932
US_CA_06043,2021-10-12,ChIJey7XBpaFloARsZQNIKqDzZo,Q156191,geoId/06043,US,United States of America,CA,California,06043,Mariposa County,US,USA,2,30,2,1223,15,0,0,17414,8874,8540,1531,1569,1803,1751,1661,2714,3211,2122,1052,396465,37.58,-119.91,3789,78.4,,,67,-14,14.17,11.13,7.59,13.66,,16.7,,38.96,,9.455556,3.783333,16.894444,0.225778,-7.222222,30.717782
US_CA_06043,2021-10-13,ChIJey7XBpaFloARsZQNIKqDzZo,Q156191,geoId/06043,US,United States of America,CA,California,06043,Mariposa County,US,USA,2,8,0,1231,15,0,0,17414,8874,8540,1531,1569,1803,1751,1661,2714,3211,2122,1052,396465,37.58,-119.91,3789,78.4,,,76,-15,,13.56,10.43,14.09,7.83,19.3,7.83,35.48,,9.772222,1.916667,19.738889,0.0,-5.487654,33.887632
US_CA_06043,2021-10-14,ChIJey7XBpaFloARsZQNIKqDzZo,Q156191,geoId/06043,US,United States of America,CA,California,06043,Mariposa County,US,USA,2,31,0,1262,15,0,0,17414,8874,8540,1531,1569,1803,1751,1661,2714,3211,2122,1052,396465,37.58,-119.91,3789,78.4,,,102,-10,,,,11.84,11.32,27.27,7.72,23.16,10.81,11.1,2.972222,20.655556,0.0,-1.160494,42.31709
US_CA_06043,2021-10-15,ChIJey7XBpaFloARsZQNIKqDzZo,Q156191,geoId/06043,US,United States of America,CA,California,06043,Mariposa County,US,USA,2,11,0,1273,15,0,0,17414,8874,8540,1531,1569,1803,1751,1661,2714,3211,2122,1052,396465,37.58,-119.91,3789,78.4,,,77,-13,7.74,9.28,7.74,14.44,11.35,26.3,,28.36,8.77,12.683333,3.066667,24.805556,0.0,-1.240741,37.968156
US_CA_06043,2021-10-16,ChIJey7XBpaFloARsZQNIKqDzZo,Q156191,geoId/06043,US,United States of America,CA,California,06043,Mariposa County,US,USA,2,0,0,1273,15,0,0,17414,8874,8540,1531,1569,1803,1751,1661,2714,3211,2122,1052,396465,37.58,-119.91,3789,78.4,,30,35,-15,,12.3,8.2,11.78,,22.03,8.2,30.23,,14.588889,4.827778,26.155556,0.0,-0.611111,35.32398
US_CA_06043,2021-10-17,ChIJey7XBpaFloARsZQNIKqDzZo,Q156191,geoId/06043,US,United States of America,CA,California,06043,Mariposa County,US,USA,2,0,0,1273,15,0,0,17414,8874,8540,1531,1569,1803,1751,1661,2714,3211,2122,1052,396465,37.58,-119.91,3789,78.4,,,86,-12,,12.52,8.51,11.02,,23.03,9.51,42.06,11.02,14.466667,5.172222,25.327778,0.0,-1.808642,32.171745
US_CA_06043,2021-10-18,ChIJey7XBpaFloARsZQNIKqDzZo,Q156191,geoId/06043,US,United States of America,CA,California,06043,Mariposa County,US,USA,2,35,0,1308,15,0,0,17414,8874,8540,1531,1569,1803,1751,1661,2714,3211,2122,1052,396465,37.58,-119.91,3789,78.4,,,54,-17,7.4,14.31,8.39,9.87,,24.67,8.39,34.04,,10.033333,3.677778,21.8,1.016,2.283951,55.21446
US_CA_06043,2021-10-19,ChIJey7XBpaFloARsZQNIKqDzZo,Q156191,geoId/06043,US,United States of America,CA,California,06043,Mariposa County,US,USA,2,15,0,1323,15,0,0,17414,8874,8540,1531,1569,1803,1751,1661,2714,3211,2122,1052,396465,37.58,-119.91,3789,78.4,,,61,-12,10.42,13.9,,8.44,8.93,25.31,,43.67,11.91,8.233333,0.816667,18.355556,0.508,0.981481,58.425763
US_CA_06043,2021-10-20,ChIJey7XBpaFloARsZQNIKqDzZo,Q156191,geoId/06043,US,United States of America,CA,California,06043,Mariposa County,US,USA,2,5,0,1328,15,0,0,17414,8874,8540,1531,1569,1803,1751,1661,2714,3211,2122,1052,396465,37.58,-119.91,3789,78.4,,,66,-15,,12.07,12.58,9.56,9.56,27.16,,36.72,8.05,13.455556,8.294444,19.916667,0.0,0.895062,40.826257
US_CA_06043,2021-10-21,ChIJey7XBpaFloARsZQNIKqDzZo,Q156191,geoId/06043,US,United States of America,CA,California,06043,Mariposa County,US,USA,2,6,1,1334,16,0,0,17414,8874,8540,1531,1569,1803,1751,1661,2714,3211,2122,1052,396465,37.58,-119.91,3789,78.4,,,93,-16,7.65,16.82,12.23,15.8,8.16,25.49,8.16,26.5,9.18,16.627778,11.411111,24.033333,0.3556,6.339506,50.290234
US_CA_06043,2021-10-22,ChIJey7XBpaFloARsZQNIKqDzZo,Q156191,geoId/06043,US,United States of America,CA,California,06043,Mariposa County,US,USA,2,5,0,1339,16,0,0,17414,8874,8540,1531,1569,1803,1751,1661,2714,3211,2122,1052,396465,37.58,-119.91,3789,78.4,,,31,-14,,7.9,,10.37,7.9,24.19,10.37,43.93,11.85,14.283333,9.25,22.561111,0.197556,9.222222,70.228958
US_CA_06043,2021-10-23,ChIJey7XBpaFloARsZQNIKqDzZo,Q156191,geoId/06043,US,United States of America,CA,California,06043,Mariposa County,US,USA,2,0,0,1339,16,0,0,17414,8874,8540,1531,1569,1803,1751,1661,2714,3211,2122,1052,396465,37.58,-119.91,3789,78.4,,10,3,-12,,9.89,,11.45,,27.58,13.53,36.43,,12.355556,8.711111,17.555556,1.651,7.685185,70.256802
US_CA_06043,2021-10-24,ChIJey7XBpaFloARsZQNIKqDzZo,Q156191,geoId/06043,US,United States of America,CA,California,06043,Mariposa County,US,USA,2,0,0,1339,16,0,0,17414,8874,8540,1531,1569,1803,1751,1661,2714,3211,2122,1052,396465,37.58,-119.91,3789,78.4,,,-25,-24,8.19,8.19,,,8.7,23.54,,47.07,8.7,13.305556,9.361111,17.016667,0.564444,7.407407,64.513423
US_CA_06043,2021-10-25,ChIJey7XBpaFloARsZQNIKqDzZo,Q156191,geoId/06043,US,United States of America,CA,California,06043,Mariposa County,US,USA,2,31,1,1370,17,0,0,17414,8874,8540,1531,1569,1803,1751,1661,2714,3211,2122,1052,396465,37.58,-119.91,3789,78.4,,-4,-25,-22,8.21,8.72,8.72,12.82,,19.49,,31.29,8.21,11.894444,8.066667,16.416667,24.98725,9.537037,80.965425
US_CA_06043,2021-10-26,ChIJey7XBpaFloARsZQNIKqDzZo,Q156191,geoId/06043,US,United States of America,CA,California,06043,Mariposa County,US,USA,2,3,0,1373,17,0,0,17414,8874,8540,1531,1569,1803,1751,1661,2714,3211,2122,1052,396465,37.58,-119.91,3789,78.4,,,24,-7,9.33,16.46,12.62,10.43,8.78,26.34,,53.77,,8.572222,3.427778,15.711111,19.6342,4.771605,72.872839
US_CA_06043,2021-10-27,ChIJey7XBpaFloARsZQNIKqDzZo,Q156191,geoId/06043,US,United States of America,CA,California,06043,Mariposa County,US,USA,2,5,0,1378,17,0,0,17414,8874,8540,1531,1569,1803,1751,1661,2714,3211,2122,1052,396465,37.58,-119.91,3789,78.4,,,33,-12,8.77,16.99,10.96,14.25,10.41,24.66,9.32,40.01,9.32,11.327778,4.688889,19.444444,0.0,7.265432,73.720855
US_CA_06043,2021-10-28,ChIJey7XBpaFloARsZQNIKqDzZo,Q156191,geoId/06043,US,United States of America,CA,California,06043,Mariposa County,US,USA,2,17,0,1395,17,0,0,17414,8874,8540,1531,1569,1803,1751,1661,2714,3211,2122,1052,396465,37.58,-119.91,3789,78.4,,,38,-12,,14.1,,8.68,8.68,27.66,,42.84,,13.744444,7.155556,22.461111,0.0,9.314815,75.058575
US_CA_06043,2021-10-29,ChIJey7XBpaFloARsZQNIKqDzZo,Q156191,geoId/06043,US,United States of America,CA,California,06043,Mariposa County,US,USA,2,5,0,1400,17,0,0,17414,8874,8540,1531,1569,1803,1751,1661,2714,3211,2122,1052,396465,37.58,-119.91,3789,78.4,,21,28,-11,,12.55,8.18,10.36,9.27,23.45,10.91,37.64,,14.5,7.788889,23.6,0.0,9.259259,71.592953
US_CA_06043,2021-10-30,ChIJey7XBpaFloARsZQNIKqDzZo,Q156191,geoId/06043,US,United States of America,CA,California,06043,Mariposa County,US,USA,2,0,0,1400,17,0,0,17414,8874,8540,1531,1569,1803,1751,1661,2714,3211,2122,1052,396465,37.58,-119.91,3789,78.4,,8,-1,-17,,11.89,10.27,16.21,,17.29,8.11,37.82,11.35,14.605556,7.688889,22.733333,0.0,9.808642,72.599086
US_CA_06043,2021-10-31,ChIJey7XBpaFloARsZQNIKqDzZo,Q156191,geoId/06043,US,United States of America,CA,California,06043,Mariposa County,US,USA,2,0,0,1400,17,0,0,17414,8874,8540,1531,1569,1803,1751,1661,2714,3211,2122,1052,396465,37.58,-119.91,3789,78.4,,,22,-16,,13.09,12.54,10.91,,27.81,11.45,43.08,,13.344444,8.133333,20.238889,0.0,8.203704,69.702592
US_CA_06043,2021-11-01,ChIJey7XBpaFloARsZQNIKqDzZo,Q156191,geoId/06043,US,United States of America,CA,California,06043,Mariposa County,US,USA,2,32,0,1432,17,0,0,17414,8874,8540,1531,1569,1803,1751,1661,2714,3211,2122,1052,396465,37.58,-119.91,3789,78.4,,8,8,-14,10.62,15.39,12.74,12.21,,22.29,,52.02,12.74,12.738889,8.661111,18.005556,0.0,8.685185,74.428594
US_CA_06043,2021-11-02,ChIJey7XBpaFloARsZQNIKqDzZo,Q156191,geoId/06043,US,United States of America,CA,California,06043,Mariposa County,US,USA,2,0,0,1432,17,0,0,17414,8874,8540,1531,1569,1803,1751,1661,2714,3211,2122,1052,396465,37.58,-119.91,3789,78.4,,,33,-9,10.2,13.95,12.34,13.41,9.66,28.44,,34.88,11.8,14.411111,9.038889,20.583333,0.127,9.777778,71.560746
US_CA_06043,2021-11-03,ChIJey7XBpaFloARsZQNIKqDzZo,Q156191,geoId/06043,US,United States of America,CA,California,06043,Mariposa County,US,USA,2,13,0,1445,17,0,0,17414,8874,8540,1531,1569,1803,1751,1661,2714,3211,2122,1052,396465,37.58,-119.91,3789,78.4,,,25,-13,,14.08,11.91,8.66,11.91,25.99,9.21,40.62,,13.577778,7.622222,22.111111,0.0254,9.364198,75.790159
US_CA_06043,2021-11-04,ChIJey7XBpaFloARsZQNIKqDzZo,Q156191,geoId/06043,US,United States of America,CA,California,06043,Mariposa County,US,USA,2,10,0,1455,17,0,0,17414,8874,8540,1531,1569,1803,1751,1661,2714,3211,2122,1052,396465,37.58,-119.91,3789,78.4,,,26,-13,,10.47,9.92,14.88,9.92,23.69,,49.03,,14.022222,8.394444,21.15,0.0,8.91358,72.23072
US_CA_06043,2021-11-05,ChIJey7XBpaFloARsZQNIKqDzZo,Q156191,geoId/06043,US,United States of America,CA,California,06043,Mariposa County,US,USA,2,0,0,1455,17,0,0,17414,8874,8540,1531,1569,1803,1751,1661,2714,3211,2122,1052,396465,37.58,-119.91,3789,78.4,,18,25,-11,,14.19,10.37,13.1,13.1,16.92,,33.29,10.37,11.577778,4.505556,20.55,0.0,5.333333,68.642639
US_CA_06043,2021-11-06,ChIJey7XBpaFloARsZQNIKqDzZo,Q156191,geoId/06043,US,United States of America,CA,California,06043,Mariposa County,US,USA,2,7,0,1462,17,0,0,17414,8874,8540,1531,1569,1803,1751,1661,2714,3211,2122,1052,396465,37.58,-119.91,3789,78.4,,13,0,-14,,8.04,9.11,,9.11,18.23,11.79,35.38,,13.138889,7.694444,19.094444,0.0,3.753086,61.94254
US_CA_06043,2021-11-07,ChIJey7XBpaFloARsZQNIKqDzZo,Q156191,geoId/06043,US,United States of America,CA,California,06043,Mariposa County,US,USA,2,0,0,1462,17,0,0,17414,8874,8540,1531,1569,1803,1751,1661,2714,3211,2122,1052,396465,37.58,-119.91,3789,78.4,,,36,-22,,15.26,,19.33,11.7,20.85,,45.27,,11.161111,7.277778,16.994444,0.0,4.808642,63.793738
US_CA_06043,2021-11-08,ChIJey7XBpaFloARsZQNIKqDzZo,Q156191,geoId/06043,US,United States of America,CA,California,06043,Mariposa County,US,USA,2,20,0,1482,17,0,0,17414,8874,8540,1531,1569,1803,1751,1661,2714,3211,2122,1052,396465,37.58,-119.91,3789,78.4,,,9,-13,,11.71,11.71,13.31,13.84,21.82,8.52,39.92,,7.755556,1.016667,16.644444,0.0508,1.080247,62.389645
US_CA_06043,2021-11-09,ChIJey7XBpaFloARsZQNIKqDzZo,Q156191,geoId/06043,US,United States of America,CA,California,06043,Mariposa County,US,USA,2,2,0,1484,17,0,0,17414,8874,8540,1531,1569,1803,1751,1661,2714,3211,2122,1052,396465,37.58,-119.91,3789,78.4,,,-3,-10,,7.52,,15.05,,20.06,12.54,35.11,12.04,11.183333,6.161111,15.488889,2.794,7.148148,73.023983
US_CA_06043,2021-11-10,ChIJey7XBpaFloARsZQNIKqDzZo,Q156191,geoId/06043,US,United States of America,CA,California,06043,Mariposa County,US,USA,2,1,0,1485,17,0,0,17414,8874,8540,1531,1569,1803,1751,1661,2714,3211,2122,1052,396465,37.58,-119.91,3789,78.4,,,22,-13,,8.28,8.28,10.49,,25.95,,41.41,,10.083333,4.338889,17.427778,3.8608,6.909722,80.985304
US_CA_06043,2021-11-11,ChIJey7XBpaFloARsZQNIKqDzZo,Q156191,geoId/06043,US,United States of America,CA,California,06043,Mariposa County,US,USA,2,0,0,1485,17,0,0,17414,8874,8540,1531,1569,1803,1751,1661,2714,3211,2122,1052,396465,37.58,-119.91,3789,78.4,,,88,-38,,16.13,10.93,,,23.41,,46.83,8.85,11.427778,5.872222,18.066667,0.0,8.58642,83.590759
US_CA_06043,2021-11-12,ChIJey7XBpaFloARsZQNIKqDzZo,Q156191,geoId/06043,US,United States of America,CA,California,06043,Mariposa County,US,USA,2,10,0,1495,17,0,0,17414,8874,8540,1531,1569,1803,1751,1661,2714,3211,2122,1052,396465,37.58,-119.91,3789,78.4,,,65,-18,,,10.68,,7.63,16.28,9.67,46.3,10.68,11.122222,5.455556,19.811111,0.0,7.376543,80.966593
US_CA_06043,2021-11-13,ChIJey7XBpaFloARsZQNIKqDzZo,Q156191,geoId/06043,US,United States of America,CA,California,06043,Mariposa County,US,USA,2,0,0,1495,17,0,0,17414,8874,8540,1531,1569,1803,1751,1661,2714,3211,2122,1052,396465,37.58,-119.91,3789,78.4,,15,16,-13,,9.58,,15.43,9.58,22.35,,43.1,7.98,11.2,5.333333,19.944444,0.0,7.320988,81.649038
US_CA_06043,2021-11-14,ChIJey7XBpaFloARsZQNIKqDzZo,Q156191,geoId/06043,US,United States of America,CA,California,06043,Mariposa County,US,USA,2,0,0,1495,17,0,0,17414,8874,8540,1531,1569,1803,1751,1661,2714,3211,2122,1052,396465,37.58,-119.91,3789,78.4,,,41,-22,,11.45,9.27,10.9,9.27,19.63,8.72,43.62,13.09,11.444444,6.179012,18.784722,0.0,6.791667,78.51735
US_CA_06043,2021-11-15,ChIJey7XBpaFloARsZQNIKqDzZo,Q156191,geoId/06043,US,United States of America,CA,California,06043,Mariposa County,US,USA,2,25,0,1520,17,0,0,17414,8874,8540,1531,1569,1803,1751,1661,2714,3211,2122,1052,396465,37.58,-119.91,3789,78.4,,,15,-14,,11.78,,,,25.71,10.18,27.85,10.18,11.753086,7.141975,18.481481,0.0,6.229167,74.118394
US_CA_06043,2021-11-16,ChIJey7XBpaFloARsZQNIKqDzZo,Q156191,geoId/06043,US,United States of America,CA,California,06043,Mariposa County,US,USA,2,0,0,1520,17,0,0,17414,8874,8540,1531,1569,1803,1751,1661,2714,3211,2122,1052,396465,37.58,-119.91,3789,78.4,,,10,-8,,8.1,14.05,10.26,,30.25,9.18,38.36,8.1,11.938272,7.691358,17.166667,0.0,5.180556,70.791105
US_CA_06043,2021-11-17,ChIJey7XBpaFloARsZQNIKqDzZo,Q156191,geoId/06043,US,United States of America,CA,California,06043,Mariposa County,US,USA,2,17,0,1537,17,0,0,17414,8874,8540,1531,1569,1803,1751,1661,2714,3211,2122,1052,396465,37.58,-119.91,3789,78.4,,,9,-12,,12.91,8.98,12.91,13.48,19.65,,38.18,10.11,10.635802,6.401235,16.290123,0.0,6.361111,75.036698
US_CA_06043,2021-11-18,ChIJey7XBpaFloARsZQNIKqDzZo,Q156191,geoId/06043,US,United States of America,CA,California,06043,Mariposa County,US,USA,2,5,0,1542,17,0,0,17414,8874,8540,1531,1569,1803,1751,1661,2714,3211,2122,1052,396465,37.58,-119.91,3789,78.4,,,7,-13,,16.91,15.27,10.91,10.91,21.27,9.27,36.0,8.73,9.049383,3.41358,16.314815,0.0,4.534722,75.314174
