location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_transit_stations,mobility_workplaces,mobility_residential,search_trends_abdominal_obesity,search_trends_abdominal_pain,search_trends_acne,search_trends_alcoholism,search_trends_allergy,search_trends_anemia,search_trends_anxiety,search_trends_arthritis,search_trends_asthma,search_trends_attention_deficit_hyperactivity_disorder,search_trends_autoimmune_disease,search_trends_back_pain,search_trends_bleeding,search_trends_bloating,search_trends_bone_fracture,search_trends_bruise,search_trends_burn,search_trends_candidiasis,search_trends_chest_pain,search_trends_common_cold,search_trends_constipation,search_trends_cough,search_trends_cramp,search_trends_dementia,search_trends_depression,search_trends_dermatitis,search_trends_diabetes,search_trends_diarrhea,search_trends_dizziness,search_trends_epilepsy,search_trends_erectile_dysfunction,search_trends_fatigue,search_trends_fever,search_trends_flatulence,search_trends_gastroesophageal_reflux_disease,search_trends_hair_loss,search_trends_hay_fever,search_trends_headache,search_trends_heart_arrhythmia,search_trends_heartburn,search_trends_hypertension,search_trends_hypothyroidism,search_trends_infection,search_trends_inflammation,search_trends_insomnia,search_trends_itch,search_trends_low_back_pain,search_trends_major_depressive_disorder,search_trends_migraine,search_trends_myocardial_infarction,search_trends_nausea,search_trends_obesity,search_trends_pain,search_trends_paresthesia,search_trends_perspiration,search_trends_psychosis,search_trends_scar,search_trends_sinusitis,search_trends_skin_condition,search_trends_skin_rash,search_trends_skin_ulcer,search_trends_sleep_disorder,search_trends_sore_throat,search_trends_stroke,search_trends_swelling,search_trends_type_2_diabetes,search_trends_urinary_tract_infection,search_trends_vaginal_discharge,search_trends_vomiting,search_trends_weight_gain,search_trends_xeroderma,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,snowfall_mm,dew_point,relative_humidity
US_NY_36051,2020-01-21,ChIJ6yynZsJk0YkR63qYbR_jxtU,Q487578,geoId/36051,US,United States of America,NY,New York,36051,Livingston County,US,USA,2,,,,,,,63483,31916,31567,5852,8674,9978,6734,7195,9600,8144,4568,2738,1837992,42.73,-77.77,1659,81.161538,,,,,,,1.81,6.79,4.87,7.93,1.81,8.27,3.85,1.81,3.17,,4.42,2.49,2.38,3.4,,2.94,3.4,,19.82,3.06,9.4,2.94,2.27,4.42,,6.46,3.51,,2.04,1.7,4.42,3.85,2.49,4.64,3.17,,8.72,2.6,2.83,6.79,,26.27,4.42,3.4,6.46,3.62,4.53,8.49,1.93,2.94,4.53,36.69,1.93,2.04,,3.06,,4.3,6.12,2.27,1.93,2.04,2.94,5.43,2.94,5.32,2.38,4.53,2.27,2.72,-6.727778,-12.172222,-2.783333,0.0,104.14,-11.680556,70.603309
US_NY_36051,2020-01-22,ChIJ6yynZsJk0YkR63qYbR_jxtU,Q487578,geoId/36051,US,United States of America,NY,New York,36051,Livingston County,US,USA,2,,,,,,,63483,31916,31567,5852,8674,9978,6734,7195,9600,8144,4568,2738,1837992,42.73,-77.77,1659,81.161538,,,,,,2.52,4.72,4.62,5.56,10.39,2.31,6.72,4.93,3.15,3.78,,4.41,3.04,2.73,2.42,2.0,2.31,3.67,,18.06,4.09,8.71,2.42,2.94,5.46,2.52,7.24,2.94,2.42,2.21,2.31,6.51,4.3,2.0,4.09,2.21,,7.14,1.68,1.47,5.35,1.89,25.2,4.62,4.3,6.93,2.42,4.09,6.72,1.68,,4.3,35.8,2.31,1.89,2.0,,3.15,3.57,5.98,1.57,2.94,2.1,,4.93,3.78,3.78,4.3,3.88,3.57,2.42,-4.466667,-10.422222,1.45,0.0254,90.17,-10.659722,64.012568
US_NY_36051,2020-01-23,ChIJ6yynZsJk0YkR63qYbR_jxtU,Q487578,geoId/36051,US,United States of America,NY,New York,36051,Livingston County,US,USA,2,,,,,,,63483,31916,31567,5852,8674,9978,6734,7195,9600,8144,4568,2738,1837992,42.73,-77.77,1659,81.161538,,,,,,1.9,3.91,8.34,4.65,10.77,2.43,8.03,5.38,2.01,4.33,2.32,5.81,3.17,1.79,3.06,1.58,1.69,2.85,,18.37,3.7,7.39,2.75,1.48,4.86,1.69,5.7,4.43,,1.69,1.9,5.6,6.12,3.06,3.7,4.33,,3.38,1.58,2.22,5.38,2.01,27.24,4.33,3.8,7.18,2.53,4.65,4.12,2.01,2.85,5.7,36.85,,2.75,,1.69,4.22,3.7,7.6,,2.53,4.12,1.79,5.6,3.17,4.01,3.06,3.38,4.43,2.64,-1.861111,-7.994444,4.383333,0.0,74.93,-12.020833,48.116545
US_NY_36051,2020-01-24,ChIJ6yynZsJk0YkR63qYbR_jxtU,Q487578,geoId/36051,US,United States of America,NY,New York,36051,Livingston County,US,USA,2,,,,,,,63483,31916,31567,5852,8674,9978,6734,7195,9600,8144,4568,2738,1837992,42.73,-77.77,1659,81.161538,,,,,,2.32,5.08,7.62,4.86,9.83,2.32,7.29,3.31,,4.42,1.88,6.3,4.09,2.54,2.54,,,3.2,,26.4,2.87,9.5,4.97,,3.76,3.2,6.96,4.86,,1.66,,4.86,4.42,3.76,3.76,2.1,,5.19,2.32,2.32,5.19,1.77,32.48,3.87,2.43,8.06,3.76,3.09,4.53,2.32,1.55,4.64,33.14,2.54,2.1,2.21,2.54,3.87,4.75,5.96,1.66,2.65,,,3.87,3.2,3.54,3.2,5.41,3.65,2.54,2.283333,-4.088889,8.055556,0.0,64.77,-6.493056,54.046197
US_NY_36051,2020-01-25,ChIJ6yynZsJk0YkR63qYbR_jxtU,Q487578,geoId/36051,US,United States of America,NY,New York,36051,Livingston County,US,USA,2,,,,,,,63483,31916,31567,5852,8674,9978,6734,7195,9600,8144,4568,2738,1837992,42.73,-77.77,1659,81.161538,,,,,,2.92,4.56,8.77,5.38,8.18,1.75,6.66,5.26,1.99,3.04,,5.03,4.79,1.99,2.81,1.99,,3.97,,23.38,2.69,10.17,3.16,,3.39,2.92,5.73,5.49,1.87,2.1,2.46,5.49,5.73,2.69,4.44,4.91,,3.97,,3.16,4.79,,33.55,5.84,1.87,6.78,3.74,5.38,4.21,,2.69,5.84,35.3,,,,3.39,2.22,3.74,6.55,2.81,2.1,4.33,,6.9,3.27,4.21,3.16,3.16,2.57,4.21,3.544444,-0.55,8.038889,2.596444,40.64,-0.951389,72.95524
US_NY_36051,2020-01-26,ChIJ6yynZsJk0YkR63qYbR_jxtU,Q487578,geoId/36051,US,United States of America,NY,New York,36051,Livingston County,US,USA,2,,,,,,,63483,31916,31567,5852,8674,9978,6734,7195,9600,8144,4568,2738,1837992,42.73,-77.77,1659,81.161538,,,,,,2.21,5.37,9.05,4.0,9.57,,7.68,4.42,1.58,1.89,1.47,4.31,3.16,2.84,3.79,,2.31,3.68,1.47,27.56,3.47,9.57,3.58,,5.58,1.79,5.68,5.68,2.63,1.58,2.73,4.63,4.42,3.05,2.52,5.37,1.79,4.84,,1.89,5.37,1.68,33.98,5.68,1.89,7.36,3.26,2.73,3.79,1.47,2.1,4.73,35.24,2.84,3.05,,2.21,2.31,3.37,6.52,2.1,2.0,2.21,,7.36,3.16,3.68,2.73,2.63,3.37,3.58,1.361111,-0.016667,4.461111,5.08,30.48,-1.125,85.489885
US_NY_36051,2020-01-27,ChIJ6yynZsJk0YkR63qYbR_jxtU,Q487578,geoId/36051,US,United States of America,NY,New York,36051,Livingston County,US,USA,2,,,,,,,63483,31916,31567,5852,8674,9978,6734,7195,9600,8144,4568,2738,1837992,42.73,-77.77,1659,81.161538,,,,,,2.15,4.8,6.13,4.4,10.32,2.66,10.02,3.99,2.66,3.68,,5.42,3.58,,3.37,1.94,,3.78,,29.54,3.48,10.43,3.07,1.74,4.6,2.45,6.95,3.88,1.94,1.94,2.04,5.11,6.85,1.64,3.48,2.76,,4.8,1.74,3.68,5.62,,38.13,5.21,2.35,5.72,,3.58,4.8,2.66,2.35,4.09,37.93,2.86,1.53,,1.64,2.45,3.37,6.54,2.25,2.15,3.17,1.94,4.7,3.48,3.68,3.48,4.7,3.17,2.15,0.811111,-0.366667,2.233333,0.705556,30.48,-2.152778,81.949687
US_NY_36051,2020-01-28,ChIJ6yynZsJk0YkR63qYbR_jxtU,Q487578,geoId/36051,US,United States of America,NY,New York,36051,Livingston County,US,USA,2,,,,,,,63483,31916,31567,5852,8674,9978,6734,7195,9600,8144,4568,2738,1837992,42.73,-77.77,1659,81.161538,,,,,,3.74,5.41,6.65,5.2,8.94,,8.84,5.09,2.08,4.26,1.46,4.26,2.29,2.29,4.05,1.66,1.56,3.95,1.56,35.14,3.22,11.96,4.16,3.43,6.24,3.12,7.59,4.37,2.5,1.87,1.77,5.82,7.17,2.6,4.16,3.12,,4.47,,3.74,5.93,2.29,39.82,6.34,4.05,6.34,1.98,4.78,5.51,1.98,3.43,5.82,37.64,1.77,2.5,1.46,1.77,3.22,4.58,8.42,1.46,3.22,4.58,2.18,6.13,3.74,4.05,1.98,3.95,3.74,2.81,-0.438889,-1.261111,0.983333,0.254,30.48,-3.965278,78.95103
US_NY_36051,2020-01-29,ChIJ6yynZsJk0YkR63qYbR_jxtU,Q487578,geoId/36051,US,United States of America,NY,New York,36051,Livingston County,US,USA,2,,,,,,,63483,31916,31567,5852,8674,9978,6734,7195,9600,8144,4568,2738,1837992,42.73,-77.77,1659,81.161538,,,,,,2.42,4.53,7.8,4.85,9.38,,8.43,4.74,2.11,3.9,,3.9,4.43,3.37,3.06,1.58,1.48,3.37,1.58,35.41,3.9,12.33,3.58,3.16,4.64,2.21,7.38,4.43,1.69,3.16,2.21,5.27,7.17,3.06,3.58,2.95,,5.06,,3.37,5.9,2.11,40.79,6.53,2.32,7.38,2.95,3.16,7.8,2.21,2.0,4.64,36.78,1.9,1.9,2.53,2.11,2.42,4.64,11.7,2.11,2.21,5.69,2.11,6.75,4.74,3.06,3.16,4.11,2.11,2.42,-2.655556,-5.388889,0.294444,0.310444,30.48,-6.923611,73.035969
US_NY_36051,2020-01-30,ChIJ6yynZsJk0YkR63qYbR_jxtU,Q487578,geoId/36051,US,United States of America,NY,New York,36051,Livingston County,US,USA,2,,,,,,,63483,31916,31567,5852,8674,9978,6734,7195,9600,8144,4568,2738,1837992,42.73,-77.77,1659,81.161538,,,,,,3.06,4.12,7.81,3.9,9.71,3.06,7.81,5.07,1.69,3.69,2.43,4.54,2.43,2.85,2.96,2.0,2.22,2.53,,39.57,3.69,14.88,2.22,,5.07,2.53,7.81,5.91,1.79,1.79,2.0,6.65,8.12,1.48,3.69,2.0,2.74,5.59,2.32,2.32,5.49,2.32,41.79,5.59,2.74,4.96,3.17,5.17,5.38,2.32,3.69,5.17,35.67,1.69,1.79,3.27,3.06,2.11,4.85,7.17,1.79,1.58,5.8,3.59,5.28,3.17,4.96,2.96,4.33,3.69,2.11,-5.516667,-9.305556,-0.233333,0.0,30.48,-10.451389,70.310363
US_NY_36051,2020-01-31,ChIJ6yynZsJk0YkR63qYbR_jxtU,Q487578,geoId/36051,US,United States of America,NY,New York,36051,Livingston County,US,USA,2,,,,,,,63483,31916,31567,5852,8674,9978,6734,7195,9600,8144,4568,2738,1837992,42.73,-77.77,1659,81.161538,,,,,,1.83,4.42,6.58,5.61,9.38,1.83,9.17,2.37,1.51,2.7,1.62,4.21,4.64,2.37,2.7,2.16,,2.59,,35.17,3.45,13.05,3.13,,4.42,2.05,6.15,2.91,1.62,,1.83,4.42,9.38,2.48,3.99,4.1,,5.39,1.94,1.73,6.26,1.94,34.41,4.64,1.94,4.32,1.94,2.7,5.29,,2.7,3.99,33.23,2.16,,,,,4.53,6.26,,1.83,4.64,,3.88,3.24,3.13,2.48,4.42,2.48,3.02,-1.661111,-6.355556,0.677778,0.0,30.48,-6.9375,67.300568
US_NY_36051,2020-02-01,ChIJ6yynZsJk0YkR63qYbR_jxtU,Q487578,geoId/36051,US,United States of America,NY,New York,36051,Livingston County,US,USA,2,,,,,,,63483,31916,31567,5852,8674,9978,6734,7195,9600,8144,4568,2738,1837992,42.73,-77.77,1659,81.161538,,,,,,1.66,3.91,7.47,6.76,12.8,,7.83,3.91,,3.91,1.9,6.28,3.56,3.32,3.08,,1.78,1.66,,31.77,3.08,13.28,3.2,1.78,5.33,2.25,6.76,4.62,,,2.37,4.98,7.23,,5.57,2.25,,4.15,1.9,2.73,5.81,1.9,28.93,5.81,2.61,7.83,3.56,4.5,4.03,,2.49,4.27,34.98,2.13,2.25,,2.96,3.2,4.86,6.4,1.78,2.25,2.85,,5.33,2.96,3.91,2.61,5.1,3.44,,-0.961111,-2.75,0.694444,0.056444,,-4.361111,79.026957
US_NY_36051,2020-02-02,ChIJ6yynZsJk0YkR63qYbR_jxtU,Q487578,geoId/36051,US,United States of America,NY,New York,36051,Livingston County,US,USA,2,,,,,,,63483,31916,31567,5852,8674,9978,6734,7195,9600,8144,4568,2738,1837992,42.73,-77.77,1659,81.161538,,,,,,3.41,4.07,7.93,4.07,10.02,1.54,8.15,4.4,,3.41,,3.85,3.96,,,1.98,1.76,2.09,,21.25,4.73,9.58,4.29,2.53,5.39,,5.29,5.72,1.65,,,2.53,6.72,3.52,2.86,4.62,,4.29,,1.54,4.51,,25.98,6.17,2.86,7.38,2.75,2.31,3.63,2.31,2.97,4.29,32.37,2.31,,2.31,2.75,,3.19,7.71,1.76,1.65,3.08,1.98,6.5,1.98,3.52,1.76,4.18,3.52,2.09,-0.522222,-2.438889,1.433333,0.508,30.48,-2.618056,87.302156
US_NY_36051,2020-02-03,ChIJ6yynZsJk0YkR63qYbR_jxtU,Q487578,geoId/36051,US,United States of America,NY,New York,36051,Livingston County,US,USA,2,,,,,,,63483,31916,31567,5852,8674,9978,6734,7195,9600,8144,4568,2738,1837992,42.73,-77.77,1659,81.161538,,,,,,3.83,4.87,7.87,3.63,10.36,3.0,5.91,3.73,2.59,4.25,1.76,4.25,2.69,2.49,4.04,2.07,,1.45,,28.49,3.0,13.16,2.69,1.86,5.28,,6.94,5.59,2.07,2.8,2.28,5.28,6.01,2.18,3.21,3.31,,4.14,1.76,2.18,5.39,1.86,30.15,6.94,3.63,5.7,2.28,5.59,4.14,2.07,2.49,6.73,37.09,1.66,2.69,,2.8,2.69,4.46,5.7,,3.63,4.56,1.55,6.01,2.9,2.59,2.59,4.46,5.28,3.11,3.461111,-1.116667,8.416667,3.160889,30.48,-0.472222,75.232653
US_NY_36051,2020-02-04,ChIJ6yynZsJk0YkR63qYbR_jxtU,Q487578,geoId/36051,US,United States of America,NY,New York,36051,Livingston County,US,USA,2,,,,,,,63483,31916,31567,5852,8674,9978,6734,7195,9600,8144,4568,2738,1837992,42.73,-77.77,1659,81.161538,,,,,,2.27,5.27,7.13,4.75,11.36,3.82,7.95,5.68,,4.34,3.1,5.47,3.2,2.38,3.51,1.96,2.79,2.17,1.76,31.09,3.82,11.78,2.89,,5.58,2.48,7.23,4.75,2.27,2.38,1.55,5.58,8.16,2.79,3.82,3.41,,4.03,2.48,3.82,5.89,1.55,33.36,6.09,2.27,5.37,2.89,4.96,3.82,3.2,2.48,4.24,35.95,,1.55,2.38,1.55,3.51,3.1,5.17,,1.76,4.34,1.55,5.27,4.54,4.24,2.38,3.82,3.51,2.89,2.361111,-0.561111,7.75,0.056444,,-1.208333,77.817056
US_NY_36051,2020-02-05,ChIJ6yynZsJk0YkR63qYbR_jxtU,Q487578,geoId/36051,US,United States of America,NY,New York,36051,Livingston County,US,USA,2,,,,,,,63483,31916,31567,5852,8674,9978,6734,7195,9600,8144,4568,2738,1837992,42.73,-77.77,1659,81.161538,,,,,,3.53,3.73,8.2,3.53,10.17,2.28,7.99,4.98,,5.39,,4.57,4.25,1.97,3.32,,,3.42,,29.99,3.32,13.9,2.7,1.56,4.88,3.11,6.12,4.98,2.28,2.28,1.87,5.81,9.23,2.9,3.84,4.88,,4.67,1.87,3.11,6.85,2.08,30.82,6.74,3.11,5.71,1.97,6.43,3.22,2.39,2.08,4.15,35.48,1.66,1.87,2.18,2.08,1.87,3.84,5.81,2.39,2.9,6.54,4.25,4.67,3.01,4.25,2.9,2.39,4.46,2.7,-1.922222,-4.222222,2.044444,0.028222,,-7.881944,64.855281
US_NY_36051,2020-02-06,ChIJ6yynZsJk0YkR63qYbR_jxtU,Q487578,geoId/36051,US,United States of America,NY,New York,36051,Livingston County,US,USA,2,,,,,,,63483,31916,31567,5852,8674,9978,6734,7195,9600,8144,4568,2738,1837992,42.73,-77.77,1659,81.161538,,,,,,,3.87,7.74,4.58,9.88,2.14,10.79,4.17,3.46,3.87,2.85,4.07,3.46,2.95,3.67,,,3.05,2.14,26.88,2.65,13.74,1.93,,5.19,1.73,7.53,5.09,1.43,1.83,2.54,4.89,7.53,2.54,3.56,3.97,,5.19,1.83,2.34,5.8,3.05,28.91,6.31,2.54,4.99,2.24,4.48,4.07,,2.14,3.97,33.7,,1.63,2.54,2.44,3.16,4.17,5.91,,3.26,4.28,2.34,6.11,2.85,3.67,2.34,2.14,3.67,1.73,-2.133333,-4.344444,0.227778,4.854222,78.74,-4.361111,85.262933
US_NY_36051,2020-02-07,ChIJ6yynZsJk0YkR63qYbR_jxtU,Q487578,geoId/36051,US,United States of America,NY,New York,36051,Livingston County,US,USA,2,,,,,,,63483,31916,31567,5852,8674,9978,6734,7195,9600,8144,4568,2738,1837992,42.73,-77.77,1659,81.161538,,,,,,,4.65,6.76,4.86,9.82,,8.87,4.75,,4.12,2.85,4.75,4.75,,3.8,,,2.01,,21.75,3.7,12.04,2.64,,5.81,1.9,5.81,4.54,1.9,2.43,,5.28,5.39,2.64,3.59,3.8,,4.96,,2.85,5.39,,26.72,5.81,3.17,5.49,2.85,2.64,3.27,2.96,,3.59,34.85,2.53,,,3.06,,2.64,5.49,1.69,2.43,3.27,2.85,5.07,1.79,3.7,2.32,4.01,2.75,1.69,-3.138889,-4.872222,-0.433333,4.938889,165.1,-5.243056,87.013598
US_NY_36051,2020-02-08,ChIJ6yynZsJk0YkR63qYbR_jxtU,Q487578,geoId/36051,US,United States of America,NY,New York,36051,Livingston County,US,USA,2,,,,,,,63483,31916,31567,5852,8674,9978,6734,7195,9600,8144,4568,2738,1837992,42.73,-77.77,1659,81.161538,,,,,,1.68,4.55,7.06,5.15,10.41,1.92,5.51,3.71,1.92,4.07,,4.31,2.99,2.75,1.68,,2.39,4.19,,23.11,3.59,10.89,2.63,1.92,5.63,,4.79,4.79,,,2.99,6.46,5.63,4.19,2.99,4.19,1.92,2.75,2.27,2.63,4.31,,29.21,4.31,2.04,5.39,3.35,3.95,3.11,2.04,2.63,3.35,34.12,2.75,1.92,,,2.39,4.67,5.75,3.95,,3.59,,6.34,1.92,4.43,2.15,2.75,4.19,2.87,-7.172222,-10.933333,-2.572222,3.104444,180.34,-10.4375,78.551745
US_NY_36051,2020-02-09,ChIJ6yynZsJk0YkR63qYbR_jxtU,Q487578,geoId/36051,US,United States of America,NY,New York,36051,Livingston County,US,USA,2,,,,,,,63483,31916,31567,5852,8674,9978,6734,7195,9600,8144,4568,2738,1837992,42.73,-77.77,1659,81.161538,,,,,,1.8,4.62,7.43,3.04,7.99,2.48,9.12,3.6,,2.93,,5.18,2.93,2.03,3.38,1.91,2.36,2.93,,23.53,4.39,8.89,4.39,1.8,4.62,3.15,8.11,4.73,,,2.48,6.98,6.08,3.15,4.73,4.95,,3.94,,2.59,4.05,,28.15,5.86,3.71,7.99,2.93,4.5,4.62,2.48,2.48,5.18,37.04,2.7,,1.58,2.81,3.71,3.94,5.4,2.03,3.49,3.49,,5.74,3.38,4.5,,4.73,3.27,3.04,-4.916667,-12.311111,1.905556,0.225778,149.86,-7.791667,79.090896
US_NY_36051,2020-02-10,ChIJ6yynZsJk0YkR63qYbR_jxtU,Q487578,geoId/36051,US,United States of America,NY,New York,36051,Livingston County,US,USA,2,,,,,,,63483,31916,31567,5852,8674,9978,6734,7195,9600,8144,4568,2738,1837992,42.73,-77.77,1659,81.161538,,,,,,2.43,4.56,6.69,3.85,10.35,,10.95,4.16,2.74,3.75,,4.77,3.45,2.33,3.75,1.72,1.72,1.93,1.52,23.02,3.14,11.97,2.64,2.23,4.87,2.43,7.81,4.67,1.42,3.75,1.93,6.59,7.0,3.35,2.94,3.85,,5.78,,2.23,6.09,2.23,31.04,5.68,1.93,6.9,2.43,4.97,4.77,3.45,1.52,5.27,34.38,1.52,2.03,1.72,1.93,2.94,3.75,5.07,2.23,1.83,4.77,1.52,5.38,2.94,6.49,2.84,3.25,3.04,1.42,2.022222,-1.516667,3.688889,1.467556,90.17,-0.548611,84.392504
US_NY_36051,2020-02-11,ChIJ6yynZsJk0YkR63qYbR_jxtU,Q487578,geoId/36051,US,United States of America,NY,New York,36051,Livingston County,US,USA,2,,,,,,,63483,31916,31567,5852,8674,9978,6734,7195,9600,8144,4568,2738,1837992,42.73,-77.77,1659,81.161538,,,,,,4.32,3.4,7.61,4.32,9.88,3.19,7.41,4.32,2.57,5.97,1.65,5.04,2.37,2.47,2.26,1.85,2.47,3.19,1.54,23.87,3.4,10.91,,2.98,5.14,2.47,7.0,5.04,,2.37,1.85,5.97,5.14,2.16,3.4,3.7,,5.25,1.85,2.37,7.51,2.26,29.63,6.48,2.57,7.0,3.81,4.73,5.66,2.78,,6.38,32.0,,,1.75,1.96,3.19,4.42,5.66,,2.37,2.37,3.4,6.38,3.19,3.5,2.57,3.29,4.01,2.98,0.75,-0.522222,3.355556,0.3048,64.77,-1.923611,84.553658
US_NY_36051,2020-02-12,ChIJ6yynZsJk0YkR63qYbR_jxtU,Q487578,geoId/36051,US,United States of America,NY,New York,36051,Livingston County,US,USA,2,,,,,,,63483,31916,31567,5852,8674,9978,6734,7195,9600,8144,4568,2738,1837992,42.73,-77.77,1659,81.161538,,,,,,1.94,4.3,7.47,5.94,9.72,2.56,9.31,4.2,2.25,4.91,1.64,4.4,2.56,3.07,2.97,1.94,1.74,2.87,1.53,25.69,2.87,11.15,3.17,1.74,7.27,1.74,9.01,4.4,2.66,2.25,2.56,5.12,6.24,3.79,3.58,4.2,,5.73,2.35,2.46,6.55,,26.2,5.63,2.35,7.98,1.84,5.83,5.63,2.66,,5.12,33.87,1.64,1.84,2.46,2.15,2.66,3.48,5.42,2.15,2.46,3.79,3.07,6.24,4.91,4.4,2.46,4.3,3.99,1.94,-0.033333,-3.411111,2.838889,0.0,64.77,-6.798611,61.667786
US_NY_36051,2020-02-13,ChIJ6yynZsJk0YkR63qYbR_jxtU,Q487578,geoId/36051,US,United States of America,NY,New York,36051,Livingston County,US,USA,2,,,,,,,63483,31916,31567,5852,8674,9978,6734,7195,9600,8144,4568,2738,1837992,42.73,-77.77,1659,81.161538,,,,,,,5.3,6.23,5.3,8.62,2.49,8.0,3.84,1.66,3.63,1.56,5.82,3.22,2.29,3.22,2.18,2.08,2.39,1.87,20.46,2.8,9.14,2.7,1.45,6.02,1.77,7.69,4.99,,1.45,1.87,5.4,4.36,2.6,5.19,4.16,2.08,5.3,2.8,1.45,6.75,2.08,28.98,4.67,4.78,6.23,3.01,5.09,4.36,2.49,1.56,5.4,37.49,2.49,1.56,1.77,,2.91,4.16,4.16,2.49,1.97,2.39,3.43,5.92,3.32,5.09,,2.6,3.22,1.97,0.083333,-3.177778,2.622222,3.499556,114.3,-2.506944,83.786035
US_NY_36051,2020-02-14,ChIJ6yynZsJk0YkR63qYbR_jxtU,Q487578,geoId/36051,US,United States of America,NY,New York,36051,Livingston County,US,USA,2,,,,,,,63483,31916,31567,5852,8674,9978,6734,7195,9600,8144,4568,2738,1837992,42.73,-77.77,1659,81.161538,,,,,,2.0,4.34,6.24,5.9,7.79,,6.01,5.79,1.56,3.45,,4.01,4.68,3.9,4.9,,1.67,1.78,,15.59,3.67,7.24,2.67,2.0,4.12,1.78,7.01,4.01,1.78,,2.45,4.12,5.9,2.9,3.79,2.67,,3.79,2.56,2.0,6.24,1.78,23.16,4.23,2.45,5.46,2.0,3.79,4.12,,3.34,2.78,32.29,1.56,2.0,,2.23,1.67,3.23,4.9,,,2.45,2.45,5.12,2.12,3.67,2.23,3.79,2.23,2.0,-10.15,-14.855556,-0.794444,1.919111,129.54,-15.444444,66.006717
US_NY_36051,2020-02-15,ChIJ6yynZsJk0YkR63qYbR_jxtU,Q487578,geoId/36051,US,United States of America,NY,New York,36051,Livingston County,US,USA,2,,,,,,,63483,31916,31567,5852,8674,9978,6734,7195,9600,8144,4568,2738,1837992,42.73,-77.77,1659,81.161538,3,5,,0,,,4.63,6.33,6.7,9.5,2.31,7.79,2.92,,3.29,,5.36,2.92,,2.68,3.04,1.83,3.65,,18.75,3.04,8.16,2.19,,4.75,2.68,6.09,4.26,,,3.29,4.26,6.57,3.41,3.9,3.9,,5.24,,3.53,5.48,1.83,23.98,5.84,,5.48,2.68,4.99,4.5,,2.19,3.53,31.41,,1.83,2.31,2.44,1.95,2.44,5.48,1.7,,2.56,1.83,4.26,2.19,4.38,2.19,3.04,3.17,2.68,-10.522222,-16.927778,-0.422222,0.0254,99.06,-17.576389,57.718312
US_NY_36051,2020-02-16,ChIJ6yynZsJk0YkR63qYbR_jxtU,Q487578,geoId/36051,US,United States of America,NY,New York,36051,Livingston County,US,USA,2,,,,,,,63483,31916,31567,5852,8674,9978,6734,7195,9600,8144,4568,2738,1837992,42.73,-77.77,1659,81.161538,8,7,,-1,,1.81,4.08,7.49,4.08,9.75,,10.21,5.33,1.93,3.52,,4.99,4.88,1.7,2.27,3.06,2.04,3.4,2.95,14.97,4.65,8.96,2.27,1.7,6.01,2.72,3.97,4.88,2.95,,2.5,6.12,4.65,3.63,4.08,4.76,1.59,5.56,,2.5,5.67,,23.7,3.63,2.38,7.15,2.38,3.06,4.31,3.29,2.15,4.2,37.32,,2.38,1.59,2.5,3.4,4.65,7.03,2.5,2.38,2.04,3.06,5.22,2.27,4.54,2.72,4.42,2.61,2.15,0.883333,-1.361111,3.316667,0.0,99.06,-6.034722,61.337215
US_NY_36051,2020-02-17,ChIJ6yynZsJk0YkR63qYbR_jxtU,Q487578,geoId/36051,US,United States of America,NY,New York,36051,Livingston County,US,USA,2,,,,,,,63483,31916,31567,5852,8674,9978,6734,7195,9600,8144,4568,2738,1837992,42.73,-77.77,1659,81.161538,9,2,,-25,5,2.24,5.12,10.34,5.44,8.53,3.31,9.6,6.18,2.13,3.52,1.49,5.76,4.05,2.45,3.84,2.67,2.24,4.05,1.81,18.98,3.62,10.45,2.99,2.67,5.54,2.77,5.65,4.26,2.24,1.71,1.92,6.61,3.52,2.24,2.67,4.8,,4.69,2.35,2.77,6.18,1.71,26.98,7.36,2.13,6.5,3.73,3.94,5.65,1.92,1.81,6.4,38.92,2.56,,,2.88,3.31,4.16,6.82,1.6,1.71,2.35,1.71,5.87,3.62,5.54,3.31,3.73,5.22,2.45,-1.411111,-4.55,3.072222,0.0,64.77,-6.243056,70.635982
