location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_parks,mobility_transit_stations,mobility_workplaces,mobility_residential,search_trends_abdominal_obesity,search_trends_abdominal_pain,search_trends_acne,search_trends_alcoholism,search_trends_allergy,search_trends_anemia,search_trends_anxiety,search_trends_arthritis,search_trends_asthma,search_trends_attention_deficit_hyperactivity_disorder,search_trends_autoimmune_disease,search_trends_back_pain,search_trends_bleeding,search_trends_bloating,search_trends_bone_fracture,search_trends_bruise,search_trends_burn,search_trends_candidiasis,search_trends_chest_pain,search_trends_common_cold,search_trends_constipation,search_trends_cough,search_trends_cramp,search_trends_dementia,search_trends_depression,search_trends_dermatitis,search_trends_diabetes,search_trends_diarrhea,search_trends_dizziness,search_trends_epilepsy,search_trends_erectile_dysfunction,search_trends_fatigue,search_trends_fever,search_trends_flatulence,search_trends_gastroesophageal_reflux_disease,search_trends_hair_loss,search_trends_hay_fever,search_trends_headache,search_trends_heart_arrhythmia,search_trends_heartburn,search_trends_hypertension,search_trends_hypothyroidism,search_trends_infection,search_trends_inflammation,search_trends_insomnia,search_trends_itch,search_trends_low_back_pain,search_trends_major_depressive_disorder,search_trends_migraine,search_trends_myocardial_infarction,search_trends_nausea,search_trends_obesity,search_trends_pain,search_trends_panic_attack,search_trends_paresthesia,search_trends_perspiration,search_trends_psychosis,search_trends_scar,search_trends_sinusitis,search_trends_skin_condition,search_trends_skin_rash,search_trends_skin_ulcer,search_trends_sleep_disorder,search_trends_sore_throat,search_trends_stroke,search_trends_swelling,search_trends_type_2_diabetes,search_trends_urinary_tract_infection,search_trends_vaginal_discharge,search_trends_vomiting,search_trends_weight_gain,search_trends_xeroderma,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,dew_point,relative_humidity
US_PA_42033,2021-03-05,ChIJjxFfEZA7zIkRJad31RHS2gI,Q494233,geoId/42033,US,United States of America,PA,Pennsylvania,42033,Clearfield County,US,USA,2,22,1,6384,115,,,79799,41856,37943,7672,8484,9795,9298,10638,12163,10676,6777,4296,416663,41.0,-78.47,2988,78.12,-15,-6,,-14,-14,7,1.7,3.81,6.61,3.81,9.92,3.71,8.52,4.81,2.0,3.41,1.7,5.91,4.11,2.21,4.11,,1.5,1.4,2.81,8.02,3.71,5.41,2.81,2.31,6.01,2.4,10.62,2.71,2.71,3.11,3.01,5.71,3.91,2.4,3.61,4.71,2.0,3.81,2.5,2.21,9.62,4.71,20.34,5.71,3.91,6.51,3.11,4.01,4.81,3.21,2.0,10.92,40.19,2.4,2.4,2.21,1.8,2.1,2.61,3.91,5.51,2.4,2.21,1.5,4.01,5.81,4.71,4.81,2.91,2.0,2.4,2.0,-4.872222,-9.372222,1.783333,0.0,-12.45,55.722299
US_PA_42033,2021-03-06,ChIJjxFfEZA7zIkRJad31RHS2gI,Q494233,geoId/42033,US,United States of America,PA,Pennsylvania,42033,Clearfield County,US,USA,2,28,1,6412,116,,,79799,41856,37943,7672,8484,9795,9298,10638,12163,10676,6777,4296,416663,41.0,-78.47,2988,78.12,-7,-3,-31,-7,-7,5,,5.04,9.28,4.36,7.79,1.95,8.14,6.42,,3.44,2.98,5.16,1.72,2.75,3.78,,1.95,1.83,1.83,6.88,3.67,4.01,3.67,1.95,5.04,2.64,9.28,3.21,1.72,2.06,3.67,4.81,4.01,2.87,5.04,4.58,,4.36,1.83,3.21,7.68,3.09,21.43,4.36,4.36,7.22,3.21,3.78,3.9,2.98,2.41,8.14,40.8,,2.29,,1.95,,,2.52,6.42,1.6,2.87,1.6,1.95,7.22,4.81,4.58,2.52,,1.83,2.41,-2.472222,-7.744444,0.138889,0.0,-9.4,59.24979
US_PA_42033,2021-03-07,ChIJjxFfEZA7zIkRJad31RHS2gI,Q494233,geoId/42033,US,United States of America,PA,Pennsylvania,42033,Clearfield County,US,USA,2,22,0,6434,116,,,79799,41856,37943,7672,8484,9795,9298,10638,12163,10676,6777,4296,416663,41.0,-78.47,2988,78.12,3,4,,-39,-9,3,2.83,5.43,8.6,3.28,10.64,2.6,8.6,6.45,2.38,,2.04,5.88,5.77,2.26,3.62,,2.15,2.38,,5.77,4.3,5.09,3.62,,4.87,1.92,8.83,2.49,2.15,2.49,3.28,5.09,2.6,2.49,3.17,4.53,1.92,4.41,,2.26,7.24,1.81,21.16,5.09,3.06,6.68,3.62,6.0,3.96,1.81,3.73,8.38,37.12,,4.07,1.92,,1.7,2.38,5.21,5.43,2.26,1.81,1.58,3.62,4.87,4.3,4.64,2.83,3.51,4.3,3.17,-3.705556,-10.35,2.472222,0.0,-11.65,54.331113
US_PA_42033,2021-03-08,ChIJjxFfEZA7zIkRJad31RHS2gI,Q494233,geoId/42033,US,United States of America,PA,Pennsylvania,42033,Clearfield County,US,USA,2,16,1,6450,117,,,79799,41856,37943,7672,8484,9795,9298,10638,12163,10676,6777,4296,416663,41.0,-78.47,2988,78.12,-7,-3,,-17,-17,7,2.42,5.03,6.34,4.83,10.06,3.42,11.57,7.65,2.11,4.43,2.01,6.24,4.03,1.91,4.23,1.81,2.11,3.22,2.21,9.06,3.82,6.04,2.31,3.12,7.34,1.71,10.67,4.73,2.72,3.32,3.12,4.23,3.92,2.92,4.83,4.03,1.61,3.92,2.82,3.62,10.36,2.92,18.92,7.34,4.12,5.94,3.22,7.45,4.63,3.52,2.31,9.96,40.55,2.11,2.31,1.61,2.21,,2.11,4.73,6.54,2.31,1.71,,3.42,6.34,4.53,5.74,1.51,3.22,3.72,2.52,-1.127778,-10.127778,9.638889,0.0,-11.255556,46.475537
US_PA_42033,2021-03-09,ChIJjxFfEZA7zIkRJad31RHS2gI,Q494233,geoId/42033,US,United States of America,PA,Pennsylvania,42033,Clearfield County,US,USA,2,45,0,6495,117,,,79799,41856,37943,7672,8484,9795,9298,10638,12163,10676,6777,4296,416663,41.0,-78.47,2988,78.12,2,6,,-17,-16,5,2.63,4.16,8.01,2.94,10.03,3.65,10.03,6.18,2.53,5.27,1.72,5.27,3.45,2.63,4.26,,2.03,2.94,1.42,7.3,4.05,4.76,3.85,2.74,6.79,2.33,11.35,4.97,2.13,2.63,,5.67,5.17,1.42,4.46,3.55,,3.75,2.43,3.34,10.74,2.84,21.79,6.38,4.66,5.98,2.43,4.36,3.65,2.63,2.23,9.83,37.4,2.03,,1.82,1.72,2.23,2.23,3.65,6.59,1.62,,1.82,2.53,5.57,5.78,4.26,2.33,3.34,5.17,4.46,9.4,3.7,15.461111,0.0,-3.594444,40.063532
US_PA_42033,2021-03-10,ChIJjxFfEZA7zIkRJad31RHS2gI,Q494233,geoId/42033,US,United States of America,PA,Pennsylvania,42033,Clearfield County,US,USA,2,28,2,6523,119,,,79799,41856,37943,7672,8484,9795,9298,10638,12163,10676,6777,4296,416663,41.0,-78.47,2988,78.12,0,5,,-12,-16,5,2.68,4.54,7.95,4.13,10.43,3.3,10.74,5.26,1.55,3.72,2.27,6.71,5.06,3.51,4.34,3.51,2.06,3.1,1.96,5.99,5.57,3.51,2.99,2.79,6.4,4.13,10.84,4.64,1.96,2.89,3.51,6.3,3.92,1.96,2.68,2.89,2.48,4.34,1.86,2.89,9.7,3.72,20.23,6.71,4.23,7.12,3.41,5.57,5.78,1.96,2.89,11.77,41.81,1.45,,3.1,3.1,1.75,2.68,4.23,5.99,2.27,2.89,1.75,4.23,6.81,5.16,3.92,2.68,2.68,2.89,2.37,9.2,-0.194444,18.977778,0.0,-2.661111,44.013111
US_PA_42033,2021-03-11,ChIJjxFfEZA7zIkRJad31RHS2gI,Q494233,geoId/42033,US,United States of America,PA,Pennsylvania,42033,Clearfield County,US,USA,2,32,2,6555,121,,,79799,41856,37943,7672,8484,9795,9298,10638,12163,10676,6777,4296,416663,41.0,-78.47,2988,78.12,-2,-2,,-19,-16,6,2.37,5.24,7.01,5.93,11.36,2.77,12.64,5.04,1.68,3.85,2.07,5.83,2.57,2.86,3.65,1.98,2.27,1.98,1.58,7.41,3.26,5.53,3.36,2.96,7.11,2.07,9.78,2.67,2.17,3.36,2.86,5.53,2.77,2.37,5.73,3.75,1.88,4.54,2.77,3.46,10.27,1.88,22.32,5.33,2.37,5.93,3.65,7.31,4.64,2.86,1.58,9.28,38.22,1.68,1.48,2.07,1.98,1.98,2.17,4.15,7.11,2.17,1.98,1.58,3.36,7.41,5.14,5.53,3.06,,4.74,,13.355556,8.033333,18.9,0.0,1.277778,44.522328
US_PA_42033,2021-03-12,ChIJjxFfEZA7zIkRJad31RHS2gI,Q494233,geoId/42033,US,United States of America,PA,Pennsylvania,42033,Clearfield County,US,USA,2,26,0,6581,121,,,79799,41856,37943,7672,8484,9795,9298,10638,12163,10676,6777,4296,416663,41.0,-78.47,2988,78.12,-8,-2,,-5,-15,6,2.63,3.84,7.38,3.94,10.31,2.63,10.31,7.07,1.42,3.44,2.53,4.55,5.46,2.42,2.93,2.42,,3.03,,8.08,3.13,4.55,3.33,1.52,6.67,2.53,10.71,3.64,2.32,2.42,1.52,4.65,3.64,1.72,2.93,3.23,1.72,4.24,2.12,2.22,9.7,2.42,22.03,6.37,3.23,5.96,2.83,6.26,4.65,2.63,,10.0,37.79,2.42,2.53,1.72,2.32,2.12,2.02,4.95,5.46,,2.02,2.32,2.53,7.58,4.24,5.56,2.32,2.32,4.45,,11.15,5.544444,16.588889,2.667,2.183333,54.273748
US_PA_42033,2021-03-13,ChIJjxFfEZA7zIkRJad31RHS2gI,Q494233,geoId/42033,US,United States of America,PA,Pennsylvania,42033,Clearfield County,US,USA,2,31,0,6612,121,,,79799,41856,37943,7672,8484,9795,9298,10638,12163,10676,6777,4296,416663,41.0,-78.47,2988,78.12,5,6,,-3,-4,2,,3.36,10.19,3.94,7.76,2.55,6.48,5.56,1.97,3.59,,4.75,3.12,2.2,2.43,,1.97,2.08,1.74,7.41,4.05,4.4,2.78,1.97,5.79,2.31,8.22,3.82,2.43,1.97,1.74,4.17,2.66,1.97,2.78,3.47,1.62,4.98,1.97,,7.29,2.08,19.68,5.56,4.17,7.76,1.97,3.7,4.86,2.2,,8.1,37.62,1.85,2.66,,,2.2,,4.98,6.71,1.74,2.08,2.2,2.2,5.44,4.28,5.44,1.97,2.2,3.01,2.55,3.566667,-3.144444,12.161111,0.3556,-10.366667,35.774389
US_PA_42033,2021-03-14,ChIJjxFfEZA7zIkRJad31RHS2gI,Q494233,geoId/42033,US,United States of America,PA,Pennsylvania,42033,Clearfield County,US,USA,2,11,0,6623,121,,,79799,41856,37943,7672,8484,9795,9298,10638,12163,10676,6777,4296,416663,41.0,-78.47,2988,78.12,12,8,,-12,-9,1,2.48,6.08,7.55,3.94,8.79,2.37,8.34,5.18,2.37,2.14,1.69,6.2,3.38,2.59,3.15,,1.92,3.04,1.69,6.31,2.7,4.17,3.04,1.8,2.59,1.58,8.34,5.52,,2.03,2.59,3.49,3.6,1.8,4.5,4.5,1.8,4.39,1.8,3.27,8.45,,18.13,4.5,2.82,6.64,3.72,3.38,4.62,2.59,2.37,10.02,37.51,,1.69,2.25,,1.8,2.59,3.6,5.18,1.69,1.92,,2.82,6.31,,5.63,2.37,1.58,3.38,2.14,4.627778,-1.311111,9.938889,0.0,-9.505556,35.402621
US_PA_42033,2021-03-15,ChIJjxFfEZA7zIkRJad31RHS2gI,Q494233,geoId/42033,US,United States of America,PA,Pennsylvania,42033,Clearfield County,US,USA,2,16,0,6639,121,,,79799,41856,37943,7672,8484,9795,9298,10638,12163,10676,6777,4296,416663,41.0,-78.47,2988,78.12,-3,5,,-27,-20,7,2.27,4.73,6.41,3.25,12.23,2.56,7.89,5.62,2.56,3.25,1.97,6.51,5.42,2.17,4.93,,1.58,1.97,1.48,10.45,3.06,5.42,2.27,2.17,4.63,1.97,9.47,4.34,2.07,2.86,2.66,4.83,3.35,3.35,5.13,5.33,1.87,4.44,2.66,3.65,8.78,3.25,23.47,5.92,2.96,6.9,3.55,5.52,4.54,2.86,1.87,7.89,41.71,1.68,2.07,,2.07,1.68,2.27,4.83,7.1,1.77,2.17,2.07,1.77,5.62,4.73,4.73,2.46,3.35,3.15,3.15,-1.522222,-7.638889,7.272222,0.0,-16.233333,31.841116
US_PA_42033,2021-03-16,ChIJjxFfEZA7zIkRJad31RHS2gI,Q494233,geoId/42033,US,United States of America,PA,Pennsylvania,42033,Clearfield County,US,USA,2,42,1,6681,122,,,79799,41856,37943,7672,8484,9795,9298,10638,12163,10676,6777,4296,416663,41.0,-78.47,2988,78.12,-1,4,,-28,-18,6,2.95,4.52,7.86,3.04,9.23,3.73,9.43,6.09,2.26,3.04,2.65,6.38,4.62,1.87,4.71,1.38,2.26,3.24,,7.96,4.62,3.63,3.44,2.46,5.89,3.24,9.92,4.03,,2.75,1.87,5.99,4.03,2.85,4.42,3.73,1.96,3.73,2.55,2.95,8.74,2.26,22.98,6.09,3.24,7.07,3.04,6.78,5.01,4.42,2.55,8.94,41.35,1.96,1.57,2.46,2.16,1.77,1.96,4.62,6.88,1.77,1.87,2.46,3.44,5.89,4.71,3.63,1.57,3.73,4.22,1.96,2.438889,-4.527778,6.394444,0.254,-9.316667,41.927854
US_PA_42033,2021-03-17,ChIJjxFfEZA7zIkRJad31RHS2gI,Q494233,geoId/42033,US,United States of America,PA,Pennsylvania,42033,Clearfield County,US,USA,2,39,0,6720,122,,,79799,41856,37943,7672,8484,9795,9298,10638,12163,10676,6777,4296,416663,41.0,-78.47,2988,78.12,20,13,,-11,-16,3,1.8,3.9,8.39,4.5,12.19,3.2,9.79,5.5,2.7,5.5,1.7,6.39,3.4,2.3,4.6,1.7,,3.2,1.6,6.69,4.0,4.4,3.9,2.7,5.99,3.3,11.09,4.6,2.0,2.7,2.5,4.6,5.2,3.4,4.8,2.3,2.5,4.3,2.5,3.3,9.39,3.3,20.88,6.49,3.0,6.59,3.9,6.99,3.9,3.3,1.9,10.19,38.16,1.7,2.3,,1.9,2.3,1.8,4.6,7.49,1.5,1.8,,4.0,3.8,4.8,5.0,2.6,3.0,3.6,2.9,5.544444,-0.172222,14.583333,0.0254,1.188889,73.774661
US_PA_42033,2021-03-18,ChIJjxFfEZA7zIkRJad31RHS2gI,Q494233,geoId/42033,US,United States of America,PA,Pennsylvania,42033,Clearfield County,US,USA,2,26,-1,6746,121,,,79799,41856,37943,7672,8484,9795,9298,10638,12163,10676,6777,4296,416663,41.0,-78.47,2988,78.12,7,1,,-25,-17,6,2.31,5.3,7.42,3.27,10.12,1.54,9.15,5.59,2.22,4.91,1.54,5.78,3.66,1.64,2.89,1.64,2.02,3.85,1.73,7.71,4.72,4.33,2.31,2.99,5.88,3.08,10.88,3.47,3.27,4.43,2.31,5.39,7.42,4.05,4.33,4.33,1.93,4.53,3.85,1.83,8.19,2.6,20.23,6.45,3.76,7.61,2.6,5.59,4.43,2.12,1.83,10.31,40.36,2.12,2.5,2.41,2.41,2.31,1.45,3.95,5.3,1.45,2.22,,3.85,6.07,5.11,4.43,3.37,3.56,3.95,1.93,5.927778,3.244444,10.405556,2.358571,4.322222,89.529105
US_PA_42033,2021-03-19,ChIJjxFfEZA7zIkRJad31RHS2gI,Q494233,geoId/42033,US,United States of America,PA,Pennsylvania,42033,Clearfield County,US,USA,2,36,1,6782,122,,,79799,41856,37943,7672,8484,9795,9298,10638,12163,10676,6777,4296,416663,41.0,-78.47,2988,78.12,-3,-1,,-16,-13,5,3.89,4.18,6.28,4.38,9.46,2.29,8.27,4.48,2.29,3.98,1.69,5.68,3.19,1.99,2.39,1.59,1.49,1.49,1.99,8.17,3.09,3.59,3.19,2.49,4.58,2.79,7.87,2.59,2.49,1.99,2.19,5.98,4.08,1.49,1.89,3.98,1.59,2.19,3.39,1.89,8.07,1.69,17.64,6.28,3.29,5.68,3.09,4.48,4.68,2.09,,9.17,38.96,,1.79,,2.39,,1.89,3.29,7.37,1.4,,,1.59,5.28,3.29,5.88,2.59,1.4,2.99,2.29,1.716667,-3.144444,7.033333,11.647714,-9.366667,43.725914
US_PA_42033,2021-03-20,ChIJjxFfEZA7zIkRJad31RHS2gI,Q494233,geoId/42033,US,United States of America,PA,Pennsylvania,42033,Clearfield County,US,USA,2,29,2,6811,124,,,79799,41856,37943,7672,8484,9795,9298,10638,12163,10676,6777,4296,416663,41.0,-78.47,2988,78.12,5,8,,-4,-6,0,2.92,5.83,6.69,2.19,10.21,2.31,7.17,5.35,,3.4,,6.32,3.16,3.52,3.52,,2.67,2.8,,7.29,4.5,3.04,3.89,,4.01,3.04,7.78,4.01,,2.67,2.67,4.01,10.09,,4.38,4.38,2.31,3.16,2.07,2.19,6.32,,20.06,5.47,3.04,6.44,2.07,3.16,3.89,1.95,2.07,9.0,39.27,,2.55,,,,,4.74,6.08,2.43,,2.19,3.28,6.81,4.62,5.11,2.19,3.16,3.28,2.67,3.205556,-5.305556,13.194444,0.0,-10.672222,35.518725
US_PA_42033,2021-03-21,ChIJjxFfEZA7zIkRJad31RHS2gI,Q494233,geoId/42033,US,United States of America,PA,Pennsylvania,42033,Clearfield County,US,USA,2,22,0,6833,124,,,79799,41856,37943,7672,8484,9795,9298,10638,12163,10676,6777,4296,416663,41.0,-78.47,2988,78.12,18,14,,-21,-5,-1,3.85,4.81,8.3,3.01,11.79,1.68,10.11,6.38,,4.57,2.41,6.62,4.45,,3.85,2.17,2.53,2.53,1.8,6.01,3.25,4.69,1.68,2.53,6.98,2.65,8.78,4.81,,2.04,4.21,5.17,2.77,2.89,4.21,4.45,2.29,4.45,,2.17,7.34,,20.21,6.38,3.85,7.82,3.61,3.13,3.13,2.53,4.09,7.82,38.5,,2.17,2.29,1.68,2.29,2.04,5.78,7.1,,2.41,2.29,1.8,6.98,4.57,5.29,,3.25,4.21,2.65,6.322222,-4.816667,16.844444,0.0,-8.172222,35.027937
US_PA_42033,2021-03-22,ChIJjxFfEZA7zIkRJad31RHS2gI,Q494233,geoId/42033,US,United States of America,PA,Pennsylvania,42033,Clearfield County,US,USA,2,16,0,6849,124,,,79799,41856,37943,7672,8484,9795,9298,10638,12163,10676,6777,4296,416663,41.0,-78.47,2988,78.12,3,9,,-18,-15,4,2.96,5.31,8.38,3.88,11.65,3.98,10.01,6.03,2.25,3.17,2.45,6.03,4.8,,4.5,2.15,2.55,2.45,1.74,7.87,3.68,3.68,2.96,,6.23,,12.67,4.09,1.94,2.96,1.94,5.21,4.39,1.94,6.03,3.68,2.15,6.03,3.06,3.58,7.87,,21.15,6.84,2.35,5.93,3.06,5.72,5.42,2.35,2.25,6.23,38.52,1.94,1.64,1.53,1.43,2.25,1.94,3.58,8.28,,,1.94,3.17,6.33,5.62,4.9,2.35,2.25,3.88,1.53,9.15,-2.133333,17.983333,0.0,-7.805556,29.92445
US_PA_42033,2021-03-23,ChIJjxFfEZA7zIkRJad31RHS2gI,Q494233,geoId/42033,US,United States of America,PA,Pennsylvania,42033,Clearfield County,US,USA,2,45,1,6894,125,,,79799,41856,37943,7672,8484,9795,9298,10638,12163,10676,6777,4296,416663,41.0,-78.47,2988,78.12,9,9,,-13,-15,4,2.93,2.73,7.28,1.72,12.94,2.63,9.0,6.88,2.02,5.26,,4.65,5.36,,3.94,,1.92,2.93,1.82,6.78,3.44,3.94,2.83,,5.76,3.64,11.12,3.94,1.42,3.94,1.42,7.28,4.75,1.72,5.16,3.34,2.12,3.64,3.03,4.35,9.3,3.34,20.33,7.08,4.65,9.1,2.53,5.97,4.35,3.54,2.43,8.7,40.75,,2.23,1.82,1.72,,1.72,5.16,7.08,2.63,2.63,,4.35,6.17,5.26,3.84,1.92,2.93,1.92,2.23,9.988889,0.105556,17.472222,0.0,-2.266667,42.519443
US_PA_42033,2021-03-24,ChIJjxFfEZA7zIkRJad31RHS2gI,Q494233,geoId/42033,US,United States of America,PA,Pennsylvania,42033,Clearfield County,US,USA,2,26,1,6920,126,,,79799,41856,37943,7672,8484,9795,9298,10638,12163,10676,6777,4296,416663,41.0,-78.47,2988,78.12,7,9,,-27,-15,5,2.57,5.53,7.91,2.87,12.35,2.96,8.2,7.21,3.06,4.74,1.78,5.04,4.84,2.08,3.36,2.17,1.78,1.98,2.17,7.21,4.25,4.55,2.27,3.56,5.73,2.57,9.78,6.23,2.87,4.55,2.96,6.52,4.35,1.58,5.43,6.03,2.37,5.63,3.16,2.27,9.39,2.37,21.25,4.74,3.75,7.31,2.57,4.05,6.72,3.16,2.67,10.28,39.73,1.38,2.08,1.78,3.06,1.38,1.78,4.94,8.2,2.08,2.96,1.58,3.26,5.83,5.24,4.84,2.57,2.57,4.35,2.47,12.805556,7.838889,17.45,3.048,8.066667,73.07016
US_PA_42033,2021-03-25,ChIJjxFfEZA7zIkRJad31RHS2gI,Q494233,geoId/42033,US,United States of America,PA,Pennsylvania,42033,Clearfield County,US,USA,2,29,2,6949,128,,,79799,41856,37943,7672,8484,9795,9298,10638,12163,10676,6777,4296,416663,41.0,-78.47,2988,78.12,8,5,,-23,-16,5,2.38,3.94,8.39,4.04,10.99,1.76,8.39,5.08,1.87,3.83,2.07,5.8,4.77,2.59,4.87,,,1.87,1.45,7.67,3.32,4.04,3.83,1.66,4.56,1.97,11.3,3.94,1.55,3.01,3.73,4.97,3.32,2.69,5.08,3.94,3.21,4.35,4.25,3.52,9.54,1.76,22.07,7.98,2.49,6.84,2.9,4.77,3.63,3.83,2.07,9.12,38.55,1.55,2.18,2.38,1.97,1.97,1.97,5.6,8.91,1.55,2.28,2.38,3.94,6.01,5.7,4.15,2.49,2.38,2.69,2.18,14.5,8.583333,21.477778,0.326571,9.8,73.789677
US_PA_42033,2021-03-26,ChIJjxFfEZA7zIkRJad31RHS2gI,Q494233,geoId/42033,US,United States of America,PA,Pennsylvania,42033,Clearfield County,US,USA,2,43,0,6992,128,,,79799,41856,37943,7672,8484,9795,9298,10638,12163,10676,6777,4296,416663,41.0,-78.47,2988,78.12,-10,-1,,-10,-17,5,1.65,3.3,6.5,2.89,10.22,2.17,8.26,5.37,1.45,3.41,1.45,4.44,3.61,1.65,4.13,,,3.1,,5.58,4.03,3.41,2.58,2.17,5.16,1.96,8.88,2.99,2.27,3.92,3.61,4.85,2.79,3.1,4.54,3.61,2.68,2.89,3.2,2.68,7.54,,19.2,3.82,2.99,4.75,3.41,5.47,3.61,2.48,,9.6,34.38,,,,,2.38,,4.23,6.61,2.58,2.27,,3.51,5.06,4.85,4.44,1.55,1.96,2.06,,14.538889,9.55,20.494444,1.451429,9.255556,70.726381
US_PA_42033,2021-03-27,ChIJjxFfEZA7zIkRJad31RHS2gI,Q494233,geoId/42033,US,United States of America,PA,Pennsylvania,42033,Clearfield County,US,USA,2,37,0,7029,128,,,79799,41856,37943,7672,8484,9795,9298,10638,12163,10676,6777,4296,416663,41.0,-78.47,2988,78.12,5,12,,-10,-6,-2,1.88,4.13,8.27,5.64,9.14,,8.14,4.88,2.13,2.38,,6.01,4.88,2.88,3.38,2.0,,2.0,2.0,8.77,3.88,3.51,3.88,1.75,3.38,2.13,6.76,4.63,2.25,,2.88,4.88,2.38,2.5,2.88,4.51,,4.88,,,6.26,,17.78,5.01,2.0,6.26,2.5,2.38,4.63,2.63,,7.14,32.94,,,2.13,,3.51,,1.88,7.14,,,,2.38,5.51,2.63,4.13,,3.26,3.13,2.25,11.472222,4.961111,18.788889,0.4826,4.661111,63.074033
US_PA_42033,2021-03-28,ChIJjxFfEZA7zIkRJad31RHS2gI,Q494233,geoId/42033,US,United States of America,PA,Pennsylvania,42033,Clearfield County,US,USA,2,23,0,7052,128,,,79799,41856,37943,7672,8484,9795,9298,10638,12163,10676,6777,4296,416663,41.0,-78.47,2988,78.12,12,10,,-30,-6,2,3.22,5.11,6.44,3.44,8.55,2.0,7.88,5.99,2.11,2.77,2.11,5.55,3.44,,2.22,1.89,4.0,1.67,,7.21,3.66,5.22,3.11,2.22,4.55,2.0,8.66,3.11,1.55,2.55,2.89,4.0,3.44,2.89,3.88,5.0,1.67,3.88,1.55,2.44,5.77,,19.43,5.88,2.55,6.99,2.55,2.55,4.55,2.33,1.89,5.44,35.97,,2.66,,,2.0,2.0,4.11,6.55,,2.0,,2.66,6.88,2.89,5.22,2.33,3.88,3.33,,12.133333,6.527778,17.311111,1.923143,7.988889,75.953702
US_PA_42033,2021-03-29,ChIJjxFfEZA7zIkRJad31RHS2gI,Q494233,geoId/42033,US,United States of America,PA,Pennsylvania,42033,Clearfield County,US,USA,2,53,0,7105,128,,,79799,41856,37943,7672,8484,9795,9298,10638,12163,10676,6777,4296,416663,41.0,-78.47,2988,78.12,2,7,,-24,-15,5,2.39,5.38,7.86,4.18,10.85,3.29,12.64,5.97,2.69,4.28,4.58,5.97,4.08,3.09,3.88,2.39,2.29,3.68,2.09,6.37,5.08,5.87,2.89,2.69,6.57,,11.94,5.18,1.89,3.29,2.89,4.48,3.88,1.79,3.58,4.98,2.49,5.18,2.39,5.08,8.16,2.39,19.91,6.37,2.59,7.17,2.89,6.37,5.47,2.19,2.89,8.76,41.9,2.19,2.69,1.79,2.29,1.59,2.19,3.38,7.66,1.79,2.49,2.99,4.08,6.77,3.98,5.57,2.29,3.19,3.38,1.59,4.111111,0.788889,11.755556,4.717143,-2.894444,60.572164
US_PA_42033,2021-03-30,ChIJjxFfEZA7zIkRJad31RHS2gI,Q494233,geoId/42033,US,United States of America,PA,Pennsylvania,42033,Clearfield County,US,USA,2,39,0,7144,128,,,79799,41856,37943,7672,8484,9795,9298,10638,12163,10676,6777,4296,416663,41.0,-78.47,2988,78.12,12,14,,-19,-15,3,2.76,4.61,5.22,4.2,11.87,3.58,8.49,6.24,1.94,5.53,2.87,6.04,4.3,2.97,5.83,1.94,2.15,3.89,,7.78,4.5,4.2,2.05,3.27,6.04,2.15,10.75,2.97,2.25,2.35,1.84,4.91,4.4,1.74,4.91,4.5,2.35,4.61,2.66,2.66,8.09,2.87,21.9,6.24,2.87,9.11,3.68,4.2,5.94,2.76,2.25,8.19,40.94,2.46,2.15,1.64,,2.46,1.84,3.99,7.68,1.43,2.05,1.84,3.38,6.45,5.83,4.3,2.46,3.27,2.97,1.94,9.044444,-1.455556,20.644444,0.127,-2.844444,43.595342
US_PA_42033,2021-03-31,ChIJjxFfEZA7zIkRJad31RHS2gI,Q494233,geoId/42033,US,United States of America,PA,Pennsylvania,42033,Clearfield County,US,USA,2,56,0,7200,128,,,79799,41856,37943,7672,8484,9795,9298,10638,12163,10676,6777,4296,416663,41.0,-78.47,2988,78.12,12,9,,-18,-16,6,1.68,4.94,6.72,4.64,12.05,4.54,10.37,5.83,,5.04,1.78,5.53,6.03,2.57,3.56,2.57,2.17,2.17,1.58,8.2,2.47,3.95,2.57,2.87,7.51,2.47,10.57,5.53,2.57,3.26,3.46,5.33,4.05,,3.75,5.24,1.58,4.35,3.46,2.96,9.88,3.56,22.43,5.93,2.77,7.71,3.75,5.73,5.33,2.47,2.77,9.98,37.24,1.78,1.98,2.77,3.16,1.68,1.78,5.14,7.51,2.27,,,3.36,6.03,5.14,4.15,2.57,2.77,3.06,1.68,11.805556,6.088889,17.794444,1.124857,5.411111,65.149051
