location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,new_confirmed_age_0,new_confirmed_age_1,new_confirmed_age_2,new_confirmed_age_3,new_confirmed_age_4,new_confirmed_age_5,new_confirmed_age_6,new_confirmed_age_7,new_confirmed_age_8,new_confirmed_age_9,cumulative_confirmed_age_0,cumulative_confirmed_age_1,cumulative_confirmed_age_2,cumulative_confirmed_age_3,cumulative_confirmed_age_4,cumulative_confirmed_age_5,cumulative_confirmed_age_6,cumulative_confirmed_age_7,cumulative_confirmed_age_8,cumulative_confirmed_age_9,new_deceased_age_0,new_deceased_age_1,new_deceased_age_2,new_deceased_age_3,new_deceased_age_4,new_deceased_age_5,new_deceased_age_6,new_deceased_age_7,new_deceased_age_8,new_deceased_age_9,cumulative_deceased_age_0,cumulative_deceased_age_1,cumulative_deceased_age_2,cumulative_deceased_age_3,cumulative_deceased_age_4,cumulative_deceased_age_5,cumulative_deceased_age_6,cumulative_deceased_age_7,cumulative_deceased_age_8,cumulative_deceased_age_9,new_hospitalized_patients_age_0,new_hospitalized_patients_age_1,new_hospitalized_patients_age_2,new_hospitalized_patients_age_3,new_hospitalized_patients_age_4,new_hospitalized_patients_age_5,new_hospitalized_patients_age_6,new_hospitalized_patients_age_7,new_hospitalized_patients_age_8,new_hospitalized_patients_age_9,cumulative_hospitalized_patients_age_0,cumulative_hospitalized_patients_age_1,cumulative_hospitalized_patients_age_2,cumulative_hospitalized_patients_age_3,cumulative_hospitalized_patients_age_4,cumulative_hospitalized_patients_age_5,cumulative_hospitalized_patients_age_6,cumulative_hospitalized_patients_age_7,cumulative_hospitalized_patients_age_8,cumulative_hospitalized_patients_age_9,age_bin_0,age_bin_1,age_bin_2,age_bin_3,age_bin_4,age_bin_5,age_bin_6,age_bin_7,age_bin_8,age_bin_9,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_workplaces,mobility_residential,search_trends_abdominal_pain,search_trends_acne,search_trends_allergy,search_trends_anxiety,search_trends_arthritis,search_trends_back_pain,search_trends_common_cold,search_trends_cough,search_trends_diabetes,search_trends_fatigue,search_trends_fever,search_trends_hypertension,search_trends_infection,search_trends_inflammation,search_trends_itch,search_trends_obesity,search_trends_pain,search_trends_skin_rash,search_trends_swelling,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,dew_point,relative_humidity
US_GA_13279,2022-07-21,ChIJKRuhUFWG8IgRyzhI7Jlm4l4,Q376822,geoId/13279,US,United States of America,GA,Georgia,13279,Toombs County,US,USA,2,,,,,3,11377,0,0,0,0,0,0,0,0,0,0,120,148,429,1104,865,790,795,689,440,245,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,10,19,36,49,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,26859,12711,14148,3820,3946,3307,3262,3171,3346,2962,1969,1076,1074322,32.12,-82.34,955,74.366667,-8,0,-17,6,,7.36,13.33,9.43,5.91,,10.75,,21.13,6.37,5.69,14.44,26.17,8.92,13.06,7.89,43.05,9.84,11.81,26.654321,23.154321,32.444444,0.254,23.098765,81.031387
US_GA_13279,2022-07-22,ChIJKRuhUFWG8IgRyzhI7Jlm4l4,Q376822,geoId/13279,US,United States of America,GA,Georgia,13279,Toombs County,US,USA,2,,,,,0,11377,0,0,0,0,0,0,0,0,0,0,120,148,429,1104,865,790,795,689,440,245,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,10,19,36,49,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,26859,12711,14148,3820,3946,3307,3262,3171,3346,2962,1969,1076,1074322,32.12,-82.34,955,74.366667,-11,0,-20,6,,6.18,18.88,9.38,8.99,5.87,7.26,,13.29,,10.03,7.52,23.96,,9.57,6.71,43.13,6.88,6.47,27.814815,23.166667,33.91358,1.088571,22.833333,74.442588
US_GA_13279,2022-07-23,ChIJKRuhUFWG8IgRyzhI7Jlm4l4,Q376822,geoId/13279,US,United States of America,GA,Georgia,13279,Toombs County,US,USA,2,,,,,0,11377,0,0,0,0,0,0,0,0,0,0,120,148,429,1104,865,790,795,689,440,245,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,10,19,36,49,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,26859,12711,14148,3820,3946,3307,3262,3171,3346,2962,1969,1076,1074322,32.12,-82.34,955,74.366667,-17,0,-14,,,6.61,14.21,9.79,5.98,,6.49,,11.53,6.89,,7.6,26.45,,16.2,13.04,41.14,14.59,8.51,27.438272,21.91358,34.561728,0.0,21.950617,72.108763
US_GA_13279,2022-07-24,ChIJKRuhUFWG8IgRyzhI7Jlm4l4,Q376822,geoId/13279,US,United States of America,GA,Georgia,13279,Toombs County,US,USA,2,,,,,0,11377,0,0,0,0,0,0,0,0,0,0,120,148,429,1104,865,790,795,689,440,245,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,10,19,36,49,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,26859,12711,14148,3820,3946,3307,3262,3171,3346,2962,1969,1076,1074322,32.12,-82.34,955,74.366667,-19,,-14,,8.39,,12.63,6.21,7.18,6.25,8.92,,12.09,,,10.71,28.36,,7.49,7.83,39.98,8.84,6.69,27.87037,22.092593,34.91358,0.0,22.185185,71.347156
US_GA_13279,2022-07-25,ChIJKRuhUFWG8IgRyzhI7Jlm4l4,Q376822,geoId/13279,US,United States of America,GA,Georgia,13279,Toombs County,US,USA,2,,,,,0,11377,0,0,0,0,0,0,0,0,0,0,120,148,429,1104,865,790,795,689,440,245,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,10,19,36,49,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,26859,12711,14148,3820,3946,3307,3262,3171,3346,2962,1969,1076,1074322,32.12,-82.34,955,74.366667,-10,-3,-19,7,6.21,7.46,11.81,8.87,8.29,10.82,,6.87,11.17,,,6.21,28.1,4.83,11.19,5.45,38.43,8.82,5.07,27.037037,21.987654,33.82716,0.508,22.018519,74.12034
US_GA_13279,2022-07-26,ChIJKRuhUFWG8IgRyzhI7Jlm4l4,Q376822,geoId/13279,US,United States of America,GA,Georgia,13279,Toombs County,US,USA,2,,,,,0,11377,0,0,0,0,0,0,0,0,0,0,120,148,429,1104,865,790,795,689,440,245,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,10,19,36,49,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,26859,12711,14148,3820,3946,3307,3262,3171,3346,2962,1969,1076,1074322,32.12,-82.34,955,74.366667,-2,2,-21,7,,7.24,14.69,7.8,6.73,6.38,10.02,,10.75,6.22,5.16,12.98,26.36,6.44,11.6,6.53,45.57,10.35,,28.308642,22.765432,34.487654,0.0,22.203704,69.562569
US_GA_13279,2022-07-27,ChIJKRuhUFWG8IgRyzhI7Jlm4l4,Q376822,geoId/13279,US,United States of America,GA,Georgia,13279,Toombs County,US,USA,2,,,,,0,11377,0,1,2,7,4,1,5,0,3,0,120,149,431,1111,869,791,800,689,443,245,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,10,19,36,49,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,26859,12711,14148,3820,3946,3307,3262,3171,3346,2962,1969,1076,1074322,32.12,-82.34,955,74.366667,-6,1,-23,5,6.69,5.67,10.73,6.78,6.25,,10.31,,11.68,7.08,,13.67,21.83,4.81,10.24,10.46,45.34,,4.78,28.234568,22.419753,34.592593,0.0,22.024691,69.116765
US_GA_13279,2022-07-28,ChIJKRuhUFWG8IgRyzhI7Jlm4l4,Q376822,geoId/13279,US,United States of America,GA,Georgia,13279,Toombs County,US,USA,2,,,,,8,11385,0,0,0,0,0,0,0,0,0,0,120,149,431,1111,869,791,800,689,443,245,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,10,19,36,49,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,26859,12711,14148,3820,3946,3307,3262,3171,3346,2962,1969,1076,1074322,32.12,-82.34,955,74.366667,-8,-1,-18,5,7.64,7.96,15.38,8.29,5.14,6.78,7.97,,12.66,,,9.73,32.48,8.36,10.56,5.1,44.36,8.45,8.7,28.345679,22.851852,34.228395,0.0,22.716049,71.678467
US_GA_13279,2022-07-29,ChIJKRuhUFWG8IgRyzhI7Jlm4l4,Q376822,geoId/13279,US,United States of America,GA,Georgia,13279,Toombs County,US,USA,2,,,,,0,11385,0,0,0,0,0,0,0,0,0,0,120,149,431,1111,869,791,800,689,443,245,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,10,19,36,49,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,26859,12711,14148,3820,3946,3307,3262,3171,3346,2962,1969,1076,1074322,32.12,-82.34,955,74.366667,-7,1,-20,5,7.6,5.85,9.97,5.05,,9.04,9.97,5.85,10.45,,6.23,10.02,22.54,8.47,8.95,,40.08,9.23,8.46,28.925926,23.851852,34.851852,0.225778,22.679012,69.143699
US_GA_13279,2022-07-30,ChIJKRuhUFWG8IgRyzhI7Jlm4l4,Q376822,geoId/13279,US,United States of America,GA,Georgia,13279,Toombs County,US,USA,2,,,,,0,11385,0,0,0,0,0,0,0,0,0,0,120,149,431,1111,869,791,800,689,443,245,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,10,19,36,49,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,26859,12711,14148,3820,3946,3307,3262,3171,3346,2962,1969,1076,1074322,32.12,-82.34,955,74.366667,-12,-6,-8,,5.91,6.45,7.54,,,6.27,9.76,,8.46,,,6.84,28.97,6.15,11.41,7.02,42.62,6.15,8.67,29.339506,24.074074,35.234568,0.0,22.425926,66.46378
US_GA_13279,2022-07-31,ChIJKRuhUFWG8IgRyzhI7Jlm4l4,Q376822,geoId/13279,US,United States of America,GA,Georgia,13279,Toombs County,US,USA,2,,,,,0,11385,0,0,0,0,0,0,0,0,0,0,120,149,431,1111,869,791,800,689,443,245,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,10,19,36,49,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,26859,12711,14148,3820,3946,3307,3262,3171,3346,2962,1969,1076,1074322,32.12,-82.34,955,74.366667,-9,,-11,,,9.17,11.66,,,8.84,9.46,8.15,10.47,,6.07,,24.25,,16.17,7.66,45.38,18.79,6.83,28.95679,22.703704,36.111111,0.0,21.67284,64.883118
US_GA_13279,2022-08-01,ChIJKRuhUFWG8IgRyzhI7Jlm4l4,Q376822,geoId/13279,US,United States of America,GA,Georgia,13279,Toombs County,US,USA,2,,,,,0,11385,0,0,0,0,0,0,0,0,0,0,120,149,431,1111,869,791,800,689,443,245,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,10,19,36,49,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,26859,12711,14148,3820,3946,3307,3262,3171,3346,2962,1969,1076,1074322,32.12,-82.34,955,74.366667,2,-2,-16,4,6.55,7.6,13.55,10.05,,5.15,8.72,7.39,9.34,,,5.29,26.15,,8.88,,31.77,10.23,6.77,29.45679,22.648148,36.092593,0.0,20.771605,59.692044
US_GA_13279,2022-08-02,ChIJKRuhUFWG8IgRyzhI7Jlm4l4,Q376822,geoId/13279,US,United States of America,GA,Georgia,13279,Toombs County,US,USA,2,,,,,0,11385,0,0,0,0,0,0,0,0,0,0,120,149,431,1111,869,791,800,689,443,245,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,10,19,36,49,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,26859,12711,14148,3820,3946,3307,3262,3171,3346,2962,1969,1076,1074322,32.12,-82.34,955,74.366667,0,-1,-17,7,6.22,6.62,13.6,7.46,8.06,,9.73,,11.81,,5.36,9.06,27.67,,11.16,8.65,41.22,10.81,7.88,28.487654,22.895062,35.469136,0.0,21.623457,66.534496
US_GA_13279,2022-08-03,ChIJKRuhUFWG8IgRyzhI7Jlm4l4,Q376822,geoId/13279,US,United States of America,GA,Georgia,13279,Toombs County,US,USA,2,,,,,0,11385,3,1,0,5,3,4,6,11,7,2,123,150,431,1116,872,795,806,700,450,247,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,10,19,36,49,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,26859,12711,14148,3820,3946,3307,3262,3171,3346,2962,1969,1076,1074322,32.12,-82.34,955,74.366667,1,9,-18,5,4.63,6.38,13.3,10.1,6.74,5.58,9.3,5.78,9.39,6.33,9.92,9.73,20.19,7.33,10.75,,42.75,5.4,10.62,27.623457,22.876543,34.802469,0.0,21.802469,70.797835
US_GA_13279,2022-08-04,ChIJKRuhUFWG8IgRyzhI7Jlm4l4,Q376822,geoId/13279,US,United States of America,GA,Georgia,13279,Toombs County,US,USA,2,,,,,5,11390,0,0,0,0,0,0,0,0,0,0,123,150,431,1116,872,795,806,700,450,247,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,10,19,36,49,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,26859,12711,14148,3820,3946,3307,3262,3171,3346,2962,1969,1076,1074322,32.12,-82.34,955,74.366667,4,3,-18,5,6.47,4.99,14.51,6.6,6.62,4.88,7.9,,13.05,,,11.19,27.93,5.35,7.95,,36.01,12.81,,26.907407,21.901235,34.87037,0.0,22.061728,74.936123
US_GA_13279,2022-08-05,ChIJKRuhUFWG8IgRyzhI7Jlm4l4,Q376822,geoId/13279,US,United States of America,GA,Georgia,13279,Toombs County,US,USA,2,,,,,0,11390,0,0,0,0,0,0,0,0,0,0,123,150,431,1116,872,795,806,700,450,247,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,10,19,36,49,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,26859,12711,14148,3820,3946,3307,3262,3171,3346,2962,1969,1076,1074322,32.12,-82.34,955,74.366667,-6,3,-18,5,,,12.37,4.9,,,11.27,5.89,12.3,,4.94,4.84,28.46,6.2,6.49,4.87,33.38,7.55,5.7,27.333333,22.067901,34.555556,0.0,22.216049,73.917652
US_GA_13279,2022-08-06,ChIJKRuhUFWG8IgRyzhI7Jlm4l4,Q376822,geoId/13279,US,United States of America,GA,Georgia,13279,Toombs County,US,USA,2,,,,,0,11390,0,0,0,0,0,0,0,0,0,0,123,150,431,1116,872,795,806,700,450,247,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,10,19,36,49,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,26859,12711,14148,3820,3946,3307,3262,3171,3346,2962,1969,1076,1074322,32.12,-82.34,955,74.366667,-10,-4,-12,,8.67,,17.97,7.65,,7.35,13.98,7.05,7.08,,,8.31,29.91,8.94,10.09,7.56,47.1,9.79,9.49,27.351852,23.154321,33.858025,0.1524,23.203704,78.308826
US_GA_13279,2022-08-07,ChIJKRuhUFWG8IgRyzhI7Jlm4l4,Q376822,geoId/13279,US,United States of America,GA,Georgia,13279,Toombs County,US,USA,2,,,,,0,11390,0,0,0,0,0,0,0,0,0,0,123,150,431,1116,872,795,806,700,450,247,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,10,19,36,49,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,26859,12711,14148,3820,3946,3307,3262,3171,3346,2962,1969,1076,1074322,32.12,-82.34,955,74.366667,-12,,-18,,,10.81,13.93,7.71,6.01,6.76,8.05,6.33,11.62,,8.57,,23.09,6.87,12.19,,40.26,8.82,5.85,26.04321,21.845679,32.691358,27.305,22.351852,80.187398
US_GA_13279,2022-08-08,ChIJKRuhUFWG8IgRyzhI7Jlm4l4,Q376822,geoId/13279,US,United States of America,GA,Georgia,13279,Toombs County,US,USA,2,,,,,0,11390,0,0,0,0,0,0,0,0,0,0,123,150,431,1116,872,795,806,700,450,247,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,10,19,36,49,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,26859,12711,14148,3820,3946,3307,3262,3171,3346,2962,1969,1076,1074322,32.12,-82.34,955,74.366667,-7,-4,-17,4,4.91,4.9,14.79,6.75,4.39,5.5,7.82,6.92,9.34,,6.04,8.62,24.2,6.83,8.49,6.48,34.44,11.9,,25.87037,21.5,32.611111,0.0,22.061728,79.595493
US_GA_13279,2022-08-09,ChIJKRuhUFWG8IgRyzhI7Jlm4l4,Q376822,geoId/13279,US,United States of America,GA,Georgia,13279,Toombs County,US,USA,2,,,,,0,11390,0,0,0,0,0,0,0,0,0,0,123,150,431,1116,872,795,806,700,450,247,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,10,19,36,49,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,26859,12711,14148,3820,3946,3307,3262,3171,3346,2962,1969,1076,1074322,32.12,-82.34,955,74.366667,-8,0,-20,5,,4.58,10.43,7.4,4.03,5.25,8.54,4.56,12.08,,,7.29,20.48,4.83,8.34,,33.01,10.74,5.33,26.814815,21.37037,33.845679,0.0635,21.462963,72.629939
US_GA_13279,2022-08-10,ChIJKRuhUFWG8IgRyzhI7Jlm4l4,Q376822,geoId/13279,US,United States of America,GA,Georgia,13279,Toombs County,US,USA,2,,,,,0,11390,1,0,2,7,4,2,6,6,8,5,124,150,433,1123,876,797,812,706,458,252,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,10,19,36,49,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,26859,12711,14148,3820,3946,3307,3262,3171,3346,2962,1969,1076,1074322,32.12,-82.34,955,74.366667,-8,1,-18,4,,6.14,8.49,8.4,5.85,4.96,6.33,5.32,11.89,,,9.34,25.62,4.38,6.08,3.99,34.18,9.91,,26.080247,21.314815,33.697531,0.5715,21.574074,76.293129
US_GA_13279,2022-08-11,ChIJKRuhUFWG8IgRyzhI7Jlm4l4,Q376822,geoId/13279,US,United States of America,GA,Georgia,13279,Toombs County,US,USA,2,,,,,3,11393,0,0,0,0,0,0,0,0,0,0,124,150,433,1123,876,797,812,706,458,252,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,10,19,36,49,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,26859,12711,14148,3820,3946,3307,3262,3171,3346,2962,1969,1076,1074322,32.12,-82.34,955,74.366667,-10,0,-15,5,,,17.87,5.56,,5.8,8.62,5.9,8.12,4.83,4.92,7.45,20.92,7.71,12.11,4.63,29.86,12.9,5.11,24.188889,21.744444,30.55,4.953,21.594444,85.56167
US_GA_13279,2022-08-12,ChIJKRuhUFWG8IgRyzhI7Jlm4l4,Q376822,geoId/13279,US,United States of America,GA,Georgia,13279,Toombs County,US,USA,2,,,,,0,11393,0,0,0,0,0,0,0,0,0,0,124,150,433,1123,876,797,812,706,458,252,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,10,19,36,49,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,26859,12711,14148,3820,3946,3307,3262,3171,3346,2962,1969,1076,1074322,32.12,-82.34,955,74.366667,-10,-1,-14,5,5.85,,12.11,7.95,,6.48,7.16,5.99,9.61,,,9.44,21.7,4.52,15.67,,31.58,13.11,,25.2,21.844444,31.711111,1.608667,21.838889,81.739401
US_GA_13279,2022-08-13,ChIJKRuhUFWG8IgRyzhI7Jlm4l4,Q376822,geoId/13279,US,United States of America,GA,Georgia,13279,Toombs County,US,USA,2,,,,,0,11393,0,0,0,0,0,0,0,0,0,0,124,150,433,1123,876,797,812,706,458,252,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,10,19,36,49,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,26859,12711,14148,3820,3946,3307,3262,3171,3346,2962,1969,1076,1074322,32.12,-82.34,955,74.366667,-11,0,-13,,,,17.94,8.48,6.8,8.17,8.17,8.86,8.39,,5.99,7.42,24.68,7.31,7.5,,50.63,8.86,,25.338889,21.927778,31.416667,1.9685,21.211111,77.978179
US_GA_13279,2022-08-14,ChIJKRuhUFWG8IgRyzhI7Jlm4l4,Q376822,geoId/13279,US,United States of America,GA,Georgia,13279,Toombs County,US,USA,2,,,,,0,11393,0,0,0,0,0,0,0,0,0,0,124,150,433,1123,876,797,812,706,458,252,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,10,19,36,49,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,26859,12711,14148,3820,3946,3307,3262,3171,3346,2962,1969,1076,1074322,32.12,-82.34,955,74.366667,-15,,-16,,9.32,,12.61,9.95,,,14.16,6.96,8.34,,,8.6,28.05,,8.78,6.37,48.34,6.88,7.25,25.511111,19.227778,32.427778,0.0508,18.677778,66.035898
US_GA_13279,2022-08-15,ChIJKRuhUFWG8IgRyzhI7Jlm4l4,Q376822,geoId/13279,US,United States of America,GA,Georgia,13279,Toombs County,US,USA,2,,,,,0,11393,0,0,0,0,0,0,0,0,0,0,124,150,433,1123,876,797,812,706,458,252,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,10,19,36,49,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,26859,12711,14148,3820,3946,3307,3262,3171,3346,2962,1969,1076,1074322,32.12,-82.34,955,74.366667,-11,1,-11,8,5.6,,11.85,7.65,3.74,5.51,12.04,6.12,9.3,4.65,,11.4,26.78,6.14,8.24,,34.31,5.09,,25.638889,19.416667,33.127778,0.0,18.761111,65.864882
US_GA_13279,2022-08-16,ChIJKRuhUFWG8IgRyzhI7Jlm4l4,Q376822,geoId/13279,US,United States of America,GA,Georgia,13279,Toombs County,US,USA,2,,,,,0,11393,0,0,0,0,0,0,0,0,0,0,124,150,433,1123,876,797,812,706,458,252,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,10,19,36,49,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,26859,12711,14148,3820,3946,3307,3262,3171,3346,2962,1969,1076,1074322,32.12,-82.34,955,74.366667,-5,4,-15,7,4.96,9.21,13.74,12.36,7.0,6.04,13.31,7.12,7.75,4.37,5.25,8.71,24.23,4.02,6.5,8.5,30.79,5.82,5.95,27.216667,21.5,33.383333,0.2032,21.555556,71.472272
US_GA_13279,2022-08-17,ChIJKRuhUFWG8IgRyzhI7Jlm4l4,Q376822,geoId/13279,US,United States of America,GA,Georgia,13279,Toombs County,US,USA,2,,,,,0,11393,2,2,1,0,4,1,4,6,6,1,126,152,434,1123,880,798,816,712,464,253,0,0,0,0,0,-1,0,0,0,1,0,0,0,1,2,9,19,36,49,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,26859,12711,14148,3820,3946,3307,3262,3171,3346,2962,1969,1076,1074322,32.12,-82.34,955,74.366667,-10,5,-18,8,4.16,5.37,13.93,5.48,6.73,6.99,11.81,5.65,8.78,4.94,4.74,7.78,26.7,5.11,9.75,3.76,36.62,7.09,4.92,25.677778,21.444444,31.361111,0.0,21.461111,77.648753
US_GA_13279,2022-08-18,ChIJKRuhUFWG8IgRyzhI7Jlm4l4,Q376822,geoId/13279,US,United States of America,GA,Georgia,13279,Toombs County,US,USA,2,,,,,12,11405,0,0,0,0,0,0,0,0,0,0,126,152,434,1123,880,798,816,712,464,253,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,9,19,36,49,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,26859,12711,14148,3820,3946,3307,3262,3171,3346,2962,1969,1076,1074322,32.12,-82.34,955,74.366667,-9,-4,-12,8,4.86,5.75,11.34,5.89,6.31,5.85,8.62,,8.22,,,6.51,26.21,7.18,7.44,5.71,34.15,7.85,5.6,24.861111,22.266667,30.461111,4.699,22.2,85.252895
US_GA_13279,2022-08-19,ChIJKRuhUFWG8IgRyzhI7Jlm4l4,Q376822,geoId/13279,US,United States of America,GA,Georgia,13279,Toombs County,US,USA,2,,,,,0,11405,0,0,0,0,0,0,0,0,0,0,126,152,434,1123,880,798,816,712,464,253,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,9,19,36,49,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,26859,12711,14148,3820,3946,3307,3262,3171,3346,2962,1969,1076,1074322,32.12,-82.34,955,74.366667,-7,-3,-11,8,,6.14,9.7,7.55,,4.02,11.4,5.5,9.77,,,10.41,23.2,,8.2,,27.61,6.86,,25.311111,22.522222,31.333333,16.002,22.577778,84.94724
