location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,new_confirmed_age_0,new_confirmed_age_1,new_confirmed_age_2,new_confirmed_age_3,new_confirmed_age_4,new_confirmed_age_5,new_confirmed_age_6,new_confirmed_age_7,new_confirmed_age_8,new_confirmed_age_9,cumulative_confirmed_age_0,cumulative_confirmed_age_1,cumulative_confirmed_age_2,cumulative_confirmed_age_3,cumulative_confirmed_age_4,cumulative_confirmed_age_5,cumulative_confirmed_age_6,cumulative_confirmed_age_7,cumulative_confirmed_age_8,cumulative_confirmed_age_9,new_deceased_age_0,new_deceased_age_1,new_deceased_age_2,new_deceased_age_3,new_deceased_age_4,new_deceased_age_5,new_deceased_age_6,new_deceased_age_7,new_deceased_age_8,new_deceased_age_9,cumulative_deceased_age_0,cumulative_deceased_age_1,cumulative_deceased_age_2,cumulative_deceased_age_3,cumulative_deceased_age_4,cumulative_deceased_age_5,cumulative_deceased_age_6,cumulative_deceased_age_7,cumulative_deceased_age_8,cumulative_deceased_age_9,new_hospitalized_patients_age_0,new_hospitalized_patients_age_1,new_hospitalized_patients_age_2,new_hospitalized_patients_age_3,new_hospitalized_patients_age_4,new_hospitalized_patients_age_5,new_hospitalized_patients_age_6,new_hospitalized_patients_age_7,new_hospitalized_patients_age_8,new_hospitalized_patients_age_9,cumulative_hospitalized_patients_age_0,cumulative_hospitalized_patients_age_1,cumulative_hospitalized_patients_age_2,cumulative_hospitalized_patients_age_3,cumulative_hospitalized_patients_age_4,cumulative_hospitalized_patients_age_5,cumulative_hospitalized_patients_age_6,cumulative_hospitalized_patients_age_7,cumulative_hospitalized_patients_age_8,cumulative_hospitalized_patients_age_9,age_bin_0,age_bin_1,age_bin_2,age_bin_3,age_bin_4,age_bin_5,age_bin_6,age_bin_7,age_bin_8,age_bin_9,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_parks,mobility_workplaces,mobility_residential,search_trends_abdominal_pain,search_trends_acne,search_trends_allergy,search_trends_anxiety,search_trends_arthritis,search_trends_back_pain,search_trends_common_cold,search_trends_cough,search_trends_diabetes,search_trends_fatigue,search_trends_fever,search_trends_hypertension,search_trends_infection,search_trends_inflammation,search_trends_itch,search_trends_obesity,search_trends_pain,search_trends_skin_rash,search_trends_swelling,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,dew_point,relative_humidity
US_GA_13291,2020-08-31,ChIJj-xKCpsWX4gR-fTZW8lU2oY,Q491547,geoId/13291,US,United States of America,GA,Georgia,13291,Union County,US,USA,2,6,0,480,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23376,11322,12054,1857,2334,1968,1900,2251,3383,4478,3536,1669,532213,34.83,-83.99,852,77.675,,,,,,5.77,5.16,13.36,9.41,5.46,4.86,9.11,,11.23,,6.38,8.8,35.52,8.5,10.02,6.38,47.36,9.72,8.2,24.094444,20.694444,30.277778,18.5928,21.322222,84.620928
US_GA_13291,2020-09-01,ChIJj-xKCpsWX4gR-fTZW8lU2oY,Q491547,geoId/13291,US,United States of America,GA,Georgia,13291,Union County,US,USA,2,8,1,488,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23376,11322,12054,1857,2334,1968,1900,2251,3383,4478,3536,1669,532213,34.83,-83.99,852,77.675,,,,,,,4.39,17.87,11.91,7.52,8.15,11.91,4.7,11.6,6.9,5.96,12.22,31.97,6.58,12.85,,44.19,11.91,7.84,25.683333,21.272222,31.561111,0.145143,22.322222,81.830522
US_GA_13291,2020-09-02,ChIJj-xKCpsWX4gR-fTZW8lU2oY,Q491547,geoId/13291,US,United States of America,GA,Georgia,13291,Union County,US,USA,2,9,0,497,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23376,11322,12054,1857,2334,1968,1900,2251,3383,4478,3536,1669,532213,34.83,-83.99,852,77.675,,,,,,6.12,5.82,13.48,7.04,4.59,6.43,10.72,,12.25,6.74,5.51,7.35,22.36,9.8,7.35,5.82,38.28,9.8,6.43,26.177778,21.955556,31.944444,0.056444,22.25,79.16727
US_GA_13291,2020-09-03,ChIJj-xKCpsWX4gR-fTZW8lU2oY,Q491547,geoId/13291,US,United States of America,GA,Georgia,13291,Union County,US,USA,2,12,1,509,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23376,11322,12054,1857,2334,1968,1900,2251,3383,4478,3536,1669,532213,34.83,-83.99,852,77.675,,,,,,4.63,5.63,16.88,4.96,10.92,7.94,10.26,4.63,13.9,6.29,5.63,13.9,27.47,7.94,9.93,,47.99,13.24,5.96,25.711111,20.922222,32.111111,0.0,21.0,75.485205
US_GA_13291,2020-09-04,ChIJj-xKCpsWX4gR-fTZW8lU2oY,Q491547,geoId/13291,US,United States of America,GA,Georgia,13291,Union County,US,USA,2,2,2,511,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23376,11322,12054,1857,2334,1968,1900,2251,3383,4478,3536,1669,532213,34.83,-83.99,852,77.675,,,,,,,6.7,19.75,6.35,9.88,5.64,8.47,4.94,6.35,7.76,,11.99,25.04,6.7,6.7,,43.74,8.47,6.7,26.038889,21.055556,32.066667,0.0,20.911111,73.755719
US_GA_13291,2020-09-05,ChIJj-xKCpsWX4gR-fTZW8lU2oY,Q491547,geoId/13291,US,United States of America,GA,Georgia,13291,Union County,US,USA,2,5,0,516,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23376,11322,12054,1857,2334,1968,1900,2251,3383,4478,3536,1669,532213,34.83,-83.99,852,77.675,,,,,,,11.48,16.35,,6.96,6.96,7.65,,7.65,5.22,,8.7,19.48,7.65,13.57,5.57,42.44,8.0,,24.077778,18.0,29.838889,0.0,17.777778,68.250607
US_GA_13291,2020-09-06,ChIJj-xKCpsWX4gR-fTZW8lU2oY,Q491547,geoId/13291,US,United States of America,GA,Georgia,13291,Union County,US,USA,2,3,0,519,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23376,11322,12054,1857,2334,1968,1900,2251,3383,4478,3536,1669,532213,34.83,-83.99,852,77.675,,,,,,,4.78,14.69,7.17,5.81,,8.88,5.12,10.25,,,11.27,24.59,,11.95,,43.38,9.22,9.9,21.305556,14.916667,28.577778,0.0,14.666667,66.156726
US_GA_13291,2020-09-07,ChIJj-xKCpsWX4gR-fTZW8lU2oY,Q491547,geoId/13291,US,United States of America,GA,Georgia,13291,Union County,US,USA,2,10,0,529,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23376,11322,12054,1857,2334,1968,1900,2251,3383,4478,3536,1669,532213,34.83,-83.99,852,77.675,,,,,,5.33,6.0,16.33,10.0,6.67,6.0,9.0,6.67,6.33,,5.67,6.67,22.0,7.0,12.0,7.0,40.67,13.67,5.67,20.966667,14.222222,28.916667,0.0,14.966667,68.930436
US_GA_13291,2020-09-08,ChIJj-xKCpsWX4gR-fTZW8lU2oY,Q491547,geoId/13291,US,United States of America,GA,Georgia,13291,Union County,US,USA,2,5,0,534,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23376,11322,12054,1857,2334,1968,1900,2251,3383,4478,3536,1669,532213,34.83,-83.99,852,77.675,,,,,,6.04,8.27,17.8,8.58,5.4,8.27,12.08,,10.49,6.04,6.04,8.27,29.88,6.99,9.85,7.31,39.73,10.49,6.99,21.311111,15.494444,28.816667,0.0,15.85,71.466886
US_GA_13291,2020-09-09,ChIJj-xKCpsWX4gR-fTZW8lU2oY,Q491547,geoId/13291,US,United States of America,GA,Georgia,13291,Union County,US,USA,2,4,0,538,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23376,11322,12054,1857,2334,1968,1900,2251,3383,4478,3536,1669,532213,34.83,-83.99,852,77.675,,,,,,,7.04,15.36,10.56,5.44,7.04,8.96,4.8,12.16,7.04,,6.08,28.16,8.32,8.32,6.4,40.95,13.12,8.0,22.05,16.261111,29.266667,0.0,17.4,75.19174
US_GA_13291,2020-09-10,ChIJj-xKCpsWX4gR-fTZW8lU2oY,Q491547,geoId/13291,US,United States of America,GA,Georgia,13291,Union County,US,USA,2,4,2,542,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23376,11322,12054,1857,2334,1968,1900,2251,3383,4478,3536,1669,532213,34.83,-83.99,852,77.675,,,,,,6.18,6.79,17.91,6.79,5.87,6.79,7.1,,10.5,,5.87,7.41,19.15,6.79,6.79,5.87,41.07,10.19,,24.444444,20.122222,30.122222,0.028222,20.483333,78.820236
US_GA_13291,2020-09-11,ChIJj-xKCpsWX4gR-fTZW8lU2oY,Q491547,geoId/13291,US,United States of America,GA,Georgia,13291,Union County,US,USA,2,40,0,582,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23376,11322,12054,1857,2334,1968,1900,2251,3383,4478,3536,1669,532213,34.83,-83.99,852,77.675,6,6,,-18,,5.12,8.32,13.76,8.32,,5.76,8.64,,11.84,4.8,5.12,11.52,17.91,5.44,9.28,6.72,41.59,8.96,8.96,24.966667,20.316667,31.561111,0.381,21.227778,79.940235
US_GA_13291,2020-09-12,ChIJj-xKCpsWX4gR-fTZW8lU2oY,Q491547,geoId/13291,US,United States of America,GA,Georgia,13291,Union County,US,USA,2,17,1,599,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23376,11322,12054,1857,2334,1968,1900,2251,3383,4478,3536,1669,532213,34.83,-83.99,852,77.675,9,24,,-5,,6.32,6.32,10.98,8.32,6.65,7.32,8.98,4.66,7.98,,,8.65,22.95,6.65,13.64,6.32,37.26,6.65,5.99,24.0,20.977778,29.594444,6.9596,21.705556,87.23345
US_GA_13291,2020-09-13,ChIJj-xKCpsWX4gR-fTZW8lU2oY,Q491547,geoId/13291,US,United States of America,GA,Georgia,13291,Union County,US,USA,2,0,0,599,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23376,11322,12054,1857,2334,1968,1900,2251,3383,4478,3536,1669,532213,34.83,-83.99,852,77.675,4,,,-12,,,7.58,12.4,8.96,7.24,5.51,6.89,5.51,10.34,5.17,,6.89,20.33,,7.58,6.2,35.48,9.3,8.27,24.1,21.177778,29.4,6.985,20.911111,82.658856
US_GA_13291,2020-09-14,ChIJj-xKCpsWX4gR-fTZW8lU2oY,Q491547,geoId/13291,US,United States of America,GA,Georgia,13291,Union County,US,USA,2,4,0,603,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23376,11322,12054,1857,2334,1968,1900,2251,3383,4478,3536,1669,532213,34.83,-83.99,852,77.675,4,8,,-13,,5.76,7.88,13.34,9.1,11.83,8.19,4.85,4.85,9.7,5.76,,9.7,25.47,7.88,8.79,7.58,56.41,7.28,7.88,23.861111,19.933333,30.755556,0.508,20.372222,81.060471
US_GA_13291,2020-09-15,ChIJj-xKCpsWX4gR-fTZW8lU2oY,Q491547,geoId/13291,US,United States of America,GA,Georgia,13291,Union County,US,USA,2,5,0,608,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23376,11322,12054,1857,2334,1968,1900,2251,3383,4478,3536,1669,532213,34.83,-83.99,852,77.675,7,12,,-10,,5.38,8.87,14.25,8.55,6.33,,8.87,,10.77,4.43,4.75,11.08,18.36,7.6,8.23,5.7,42.11,6.97,5.7,21.927778,19.455556,26.333333,4.191,18.394444,80.603199
US_GA_13291,2020-09-16,ChIJj-xKCpsWX4gR-fTZW8lU2oY,Q491547,geoId/13291,US,United States of America,GA,Georgia,13291,Union County,US,USA,2,11,0,619,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23376,11322,12054,1857,2334,1968,1900,2251,3383,4478,3536,1669,532213,34.83,-83.99,852,77.675,5,11,,-13,,4.99,4.68,16.85,13.11,8.74,7.18,6.87,4.68,12.48,7.8,5.62,9.68,21.85,5.3,10.61,7.18,44.0,6.55,5.93,19.302469,15.987654,23.265432,0.8255,15.561728,79.058442
US_GA_13291,2020-09-17,ChIJj-xKCpsWX4gR-fTZW8lU2oY,Q491547,geoId/13291,US,United States of America,GA,Georgia,13291,Union County,US,USA,2,22,0,641,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23376,11322,12054,1857,2334,1968,1900,2251,3383,4478,3536,1669,532213,34.83,-83.99,852,77.675,1,8,,-15,,5.41,7.51,10.81,13.22,9.31,6.01,6.01,5.41,11.71,7.51,,11.71,18.92,6.31,7.81,6.91,44.45,7.81,6.01,20.2,18.072222,23.605556,38.565667,18.938889,92.579756
US_GA_13291,2020-09-18,ChIJj-xKCpsWX4gR-fTZW8lU2oY,Q491547,geoId/13291,US,United States of America,GA,Georgia,13291,Union County,US,USA,2,8,0,649,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23376,11322,12054,1857,2334,1968,1900,2251,3383,4478,3536,1669,532213,34.83,-83.99,852,77.675,5,5,,-14,,6.69,8.29,14.66,,5.1,6.06,9.56,5.1,8.93,,4.78,10.84,21.04,6.38,9.56,6.69,42.72,6.69,7.65,21.483333,17.605556,26.938889,6.4516,17.605556,78.779841
US_GA_13291,2020-09-19,ChIJj-xKCpsWX4gR-fTZW8lU2oY,Q491547,geoId/13291,US,United States of America,GA,Georgia,13291,Union County,US,USA,2,11,0,660,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23376,11322,12054,1857,2334,1968,1900,2251,3383,4478,3536,1669,532213,34.83,-83.99,852,77.675,20,35,,-1,,,5.52,16.21,5.52,,,7.24,,8.28,5.52,,7.24,23.79,6.55,7.93,,31.72,7.24,6.55,18.927778,16.522222,23.188889,0.028222,14.077778,73.804832
US_GA_13291,2020-09-20,ChIJj-xKCpsWX4gR-fTZW8lU2oY,Q491547,geoId/13291,US,United States of America,GA,Georgia,13291,Union County,US,USA,2,6,0,666,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23376,11322,12054,1857,2334,1968,1900,2251,3383,4478,3536,1669,532213,34.83,-83.99,852,77.675,12,,,-9,,,8.57,9.6,7.2,8.91,6.86,5.83,4.8,11.65,5.83,,6.17,15.08,7.2,5.48,,37.36,5.83,,16.705556,11.861111,22.261111,0.0,10.122222,65.320713
US_GA_13291,2020-09-21,ChIJj-xKCpsWX4gR-fTZW8lU2oY,Q491547,geoId/13291,US,United States of America,GA,Georgia,13291,Union County,US,USA,2,9,0,675,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23376,11322,12054,1857,2334,1968,1900,2251,3383,4478,3536,1669,532213,34.83,-83.99,852,77.675,10,16,,-15,,5.29,8.6,14.88,8.27,9.92,6.62,7.94,,14.88,,5.29,11.25,32.75,8.93,10.91,,45.31,4.96,,14.883333,9.2,21.9,0.0,7.161111,60.536544
US_GA_13291,2020-09-22,ChIJj-xKCpsWX4gR-fTZW8lU2oY,Q491547,geoId/13291,US,United States of America,GA,Georgia,13291,Union County,US,USA,2,0,1,675,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23376,11322,12054,1857,2334,1968,1900,2251,3383,4478,3536,1669,532213,34.83,-83.99,852,77.675,8,13,,-10,,,5.09,14.31,7.0,5.41,5.72,8.59,5.72,14.95,7.31,,11.77,25.44,6.68,9.86,4.77,41.98,9.54,5.09,13.633333,7.6,21.75,0.0,8.144444,69.692018
US_GA_13291,2020-09-23,ChIJj-xKCpsWX4gR-fTZW8lU2oY,Q491547,geoId/13291,US,United States of America,GA,Georgia,13291,Union County,US,USA,2,26,0,701,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23376,11322,12054,1857,2334,1968,1900,2251,3383,4478,3536,1669,532213,34.83,-83.99,852,77.675,10,19,,-9,2,5.21,4.29,17.78,10.73,4.29,4.29,7.66,,15.32,7.05,,7.66,20.84,5.21,7.97,5.82,40.76,7.36,4.9,16.572222,10.627778,23.588889,0.0,12.161111,75.38545
US_GA_13291,2020-09-24,ChIJj-xKCpsWX4gR-fTZW8lU2oY,Q491547,geoId/13291,US,United States of America,GA,Georgia,13291,Union County,US,USA,2,6,1,707,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23376,11322,12054,1857,2334,1968,1900,2251,3383,4478,3536,1669,532213,34.83,-83.99,852,77.675,4,17,,-14,6,4.09,4.38,12.26,9.34,5.26,4.67,6.42,5.55,9.05,,4.96,7.01,21.61,4.96,7.3,5.26,45.26,4.96,6.72,16.988889,14.661111,20.522222,2.413,15.738889,92.450632
US_GA_13291,2020-09-25,ChIJj-xKCpsWX4gR-fTZW8lU2oY,Q491547,geoId/13291,US,United States of America,GA,Georgia,13291,Union County,US,USA,2,30,1,737,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23376,11322,12054,1857,2334,1968,1900,2251,3383,4478,3536,1669,532213,34.83,-83.99,852,77.675,7,11,,-18,7,,4.66,11.18,8.39,,5.28,6.83,5.59,11.49,7.76,,9.63,21.43,7.45,9.63,6.52,42.24,4.66,6.52,18.144444,16.083333,21.466667,27.2288,17.216049,94.22928
US_GA_13291,2020-09-26,ChIJj-xKCpsWX4gR-fTZW8lU2oY,Q491547,geoId/13291,US,United States of America,GA,Georgia,13291,Union County,US,USA,2,20,0,757,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23376,11322,12054,1857,2334,1968,1900,2251,3383,4478,3536,1669,532213,34.83,-83.99,852,77.675,19,28,,1,,6.41,6.75,10.12,,8.1,7.42,7.76,,10.12,4.72,,7.76,19.91,7.42,8.77,,41.5,9.11,,20.116667,17.561111,24.811111,1.11125,17.8,86.598414
US_GA_13291,2020-09-27,ChIJj-xKCpsWX4gR-fTZW8lU2oY,Q491547,geoId/13291,US,United States of America,GA,Georgia,13291,Union County,US,USA,2,0,0,757,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23376,11322,12054,1857,2334,1968,1900,2251,3383,4478,3536,1669,532213,34.83,-83.99,852,77.675,11,,,-7,,6.39,6.73,15.47,10.43,5.38,7.06,5.72,,7.4,6.39,,6.39,19.17,,8.07,,41.71,7.4,6.39,19.983333,16.655556,26.077778,0.0,18.072222,88.927175
US_GA_13291,2020-09-28,ChIJj-xKCpsWX4gR-fTZW8lU2oY,Q491547,geoId/13291,US,United States of America,GA,Georgia,13291,Union County,US,USA,2,-1,0,756,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23376,11322,12054,1857,2334,1968,1900,2251,3383,4478,3536,1669,532213,34.83,-83.99,852,77.675,8,18,,-16,4,5.96,6.9,14.74,,5.96,7.53,7.84,5.64,10.04,,5.33,8.47,16.31,5.33,5.96,6.27,47.67,6.59,6.59,22.027778,18.338889,27.472222,6.773333,18.855556,82.288909
US_GA_13291,2020-09-29,ChIJj-xKCpsWX4gR-fTZW8lU2oY,Q491547,geoId/13291,US,United States of America,GA,Georgia,13291,Union County,US,USA,2,15,0,771,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23376,11322,12054,1857,2334,1968,1900,2251,3383,4478,3536,1669,532213,34.83,-83.99,852,77.675,2,9,,-9,3,6.22,6.82,11.56,8.3,7.71,8.0,8.59,,11.56,5.63,,10.37,20.74,6.22,8.0,5.33,39.41,4.45,7.71,16.772222,13.0,23.533333,7.323667,15.294444,91.078121
US_GA_13291,2020-09-30,ChIJj-xKCpsWX4gR-fTZW8lU2oY,Q491547,geoId/13291,US,United States of America,GA,Georgia,13291,Union County,US,USA,2,6,0,777,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23376,11322,12054,1857,2334,1968,1900,2251,3383,4478,3536,1669,532213,34.83,-83.99,852,77.675,11,18,,-12,1,,6.57,8.76,10.32,5.01,6.88,9.39,,12.83,5.95,4.38,8.45,27.53,4.69,6.88,10.32,36.61,6.88,,13.9,7.883333,21.688889,3.3274,9.227778,73.611663
US_GA_13291,2020-10-01,ChIJj-xKCpsWX4gR-fTZW8lU2oY,Q491547,geoId/13291,US,United States of America,GA,Georgia,13291,Union County,US,USA,2,2,0,779,20,,,,,,,,,,,,,4,10,23,96,79,92,118,125,123,106,,,,,,,,,,,0,0,0,1,0,0,2,1,6,10,,,,,,,,,,,0,0,1,1,2,8,5,18,22,25,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,23376,11322,12054,1857,2334,1968,1900,2251,3383,4478,3536,1669,532213,34.83,-83.99,852,77.675,14,17,,-8,-1,,4.97,14.61,8.08,9.33,6.22,7.77,4.97,13.68,8.08,6.22,11.5,32.65,8.08,6.53,6.84,39.49,8.71,4.97,15.688889,9.311111,24.7,0.0508,11.088889,74.353937
US_GA_13291,2020-10-02,ChIJj-xKCpsWX4gR-fTZW8lU2oY,Q491547,geoId/13291,US,United States of America,GA,Georgia,13291,Union County,US,USA,2,7,0,786,20,,,0,-1,1,0,0,2,0,3,1,1,4,9,24,96,79,94,118,128,124,107,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,1,6,10,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,8,5,18,22,25,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,23376,11322,12054,1857,2334,1968,1900,2251,3383,4478,3536,1669,532213,34.83,-83.99,852,77.675,12,21,,-13,2,,4.96,12.89,,,6.61,4.96,,14.87,,4.63,6.61,21.48,,4.96,13.55,33.38,7.27,5.29,14.027778,6.872222,21.233333,0.0,5.388889,56.438647
US_GA_13291,2020-10-03,ChIJj-xKCpsWX4gR-fTZW8lU2oY,Q491547,geoId/13291,US,United States of America,GA,Georgia,13291,Union County,US,USA,2,11,1,797,21,,,0,0,1,0,0,4,3,0,2,2,4,9,25,96,79,98,121,128,126,109,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,2,1,7,10,0,0,0,0,0,0,0,0,1,0,0,0,1,1,2,8,5,18,23,25,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,23376,11322,12054,1857,2334,1968,1900,2251,3383,4478,3536,1669,532213,34.83,-83.99,852,77.675,30,47,,-2,,,5.51,14.47,6.89,7.24,5.51,9.65,7.24,7.24,,5.17,,20.67,5.86,6.89,8.61,39.62,7.92,6.2,12.233333,5.9,20.994444,0.0,6.555556,68.544266
US_GA_13291,2020-10-04,ChIJj-xKCpsWX4gR-fTZW8lU2oY,Q491547,geoId/13291,US,United States of America,GA,Georgia,13291,Union County,US,USA,2,6,0,803,21,,,0,1,1,0,0,2,0,0,1,1,4,10,26,96,79,100,121,128,127,110,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,1,7,10,0,0,0,0,0,0,0,0,1,0,0,0,1,1,2,8,5,18,24,25,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,23376,11322,12054,1857,2334,1968,1900,2251,3383,4478,3536,1669,532213,34.83,-83.99,852,77.675,21,,,-9,,4.82,5.51,11.72,9.99,8.62,9.3,8.27,4.82,11.03,,4.82,5.17,21.36,5.86,7.58,8.62,45.83,9.3,7.58,13.038889,6.711111,21.433333,0.0,8.5,74.116813
US_GA_13291,2020-10-05,ChIJj-xKCpsWX4gR-fTZW8lU2oY,Q491547,geoId/13291,US,United States of America,GA,Georgia,13291,Union County,US,USA,2,5,0,808,21,,,0,0,0,0,0,1,2,0,0,0,4,10,26,96,79,101,123,128,127,110,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,1,7,10,0,0,0,0,0,0,1,0,0,0,0,0,1,1,2,8,6,18,24,25,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,23376,11322,12054,1857,2334,1968,1900,2251,3383,4478,3536,1669,532213,34.83,-83.99,852,77.675,12,21,,-15,1,,6.13,17.46,5.82,6.74,7.66,12.56,6.43,14.4,4.59,8.58,12.56,22.67,10.72,5.51,8.58,39.51,6.13,6.13,14.9,8.327778,23.638889,0.0,10.744444,76.420217
US_GA_13291,2020-10-06,ChIJj-xKCpsWX4gR-fTZW8lU2oY,Q491547,geoId/13291,US,United States of America,GA,Georgia,13291,Union County,US,USA,2,17,0,825,21,,,0,0,0,3,5,1,2,5,0,1,4,10,26,99,84,102,125,133,127,111,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,1,7,10,0,0,0,0,0,0,0,1,0,0,0,0,1,1,2,8,6,19,24,25,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,23376,11322,12054,1857,2334,1968,1900,2251,3383,4478,3536,1669,532213,34.83,-83.99,852,77.675,9,17,,-13,-1,,9.97,13.19,9.97,8.04,6.11,9.01,,9.97,5.79,4.5,10.94,24.77,6.43,5.47,,43.43,6.11,5.79,15.955556,9.222222,25.277778,0.0,11.755556,76.339061
