location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_parks,mobility_transit_stations,mobility_workplaces,search_trends_acne,search_trends_allergy,search_trends_anxiety,search_trends_arthritis,search_trends_back_pain,search_trends_common_cold,search_trends_cough,search_trends_diabetes,search_trends_fatigue,search_trends_fever,search_trends_hypertension,search_trends_infection,search_trends_inflammation,search_trends_itch,search_trends_obesity,search_trends_pain,search_trends_skin_rash,search_trends_swelling,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,snowfall_mm,dew_point,relative_humidity
US_CA_06051,2020-02-26,ChIJ2ZngE-r2lYARS4EQzITgoYg,Q156366,geoId/06051,US,United States of America,CA,California,06051,Mono County,US,USA,2,,,,,,,14354,7614,6740,1441,1526,2067,2145,1779,2166,1950,906,374,396472,37.916667,-118.866667,8111,80.95,5,-26,,,-3,5.38,,8.61,5.74,,25.47,7.89,6.1,,5.74,,39.46,6.1,7.89,,30.14,,,7.783951,-2.209877,19.847222,0.0,,-5.131944,41.069133
US_CA_06051,2020-02-27,ChIJ2ZngE-r2lYARS4EQzITgoYg,Q156366,geoId/06051,US,United States of America,CA,California,06051,Mono County,US,USA,2,,,,,,,14354,7614,6740,1441,1526,2067,2145,1779,2166,1950,906,374,396472,37.916667,-118.866667,8111,80.95,9,2,,,-9,,7.72,9.56,,6.25,24.26,7.35,,,,,39.7,,,,32.71,5.51,,8.45679,-1.290123,20.018519,0.0,,-4.625,40.706216
US_CA_06051,2020-02-28,ChIJ2ZngE-r2lYARS4EQzITgoYg,Q156366,geoId/06051,US,United States of America,CA,California,06051,Mono County,US,USA,2,,,,,,,14354,7614,6740,1441,1526,2067,2145,1779,2166,1950,906,374,396472,37.916667,-118.866667,8111,80.95,5,-10,-2,,-5,5.0,9.42,,,5.3,22.36,8.24,7.36,,,,40.32,,,,31.49,,5.88,9.259259,-0.660494,20.240741,0.0,,-4.291667,39.143396
US_CA_06051,2020-02-29,ChIJ2ZngE-r2lYARS4EQzITgoYg,Q156366,geoId/06051,US,United States of America,CA,California,06051,Mono County,US,USA,2,,,,,,,14354,7614,6740,1441,1526,2067,2145,1779,2166,1950,906,374,396472,37.916667,-118.866667,8111,80.95,0,0,-9,,-3,4.42,8.14,5.12,3.72,5.82,17.91,9.3,4.88,3.72,6.05,,30.24,,5.35,,37.22,5.12,5.12,10.246914,1.623457,19.308642,0.0,,-4.576389,34.715279
US_CA_06051,2020-03-01,ChIJ2ZngE-r2lYARS4EQzITgoYg,Q156366,geoId/06051,US,United States of America,CA,California,06051,Mono County,US,USA,2,,,,,,,14354,7614,6740,1441,1526,2067,2145,1779,2166,1950,906,374,396472,37.916667,-118.866667,8111,80.95,-9,-15,-16,,0,4.39,5.68,4.65,4.65,3.61,25.81,7.23,6.71,4.39,,3.61,33.81,5.42,3.87,,34.33,7.74,6.2,4.839506,0.17284,14.882716,0.399143,,-3.430556,54.074468
US_CA_06051,2020-03-02,ChIJ2ZngE-r2lYARS4EQzITgoYg,Q156366,geoId/06051,US,United States of America,CA,California,06051,Mono County,US,USA,2,,,,,,,14354,7614,6740,1441,1526,2067,2145,1779,2166,1950,906,374,396472,37.916667,-118.866667,8111,80.95,-10,-10,,,-2,,7.41,5.16,,8.05,24.49,6.44,5.16,,,6.12,32.22,,5.48,4.83,29.0,6.44,6.44,1.790123,-5.802469,11.074074,1.87325,,-7.256944,52.037281
US_CA_06051,2020-03-03,ChIJ2ZngE-r2lYARS4EQzITgoYg,Q156366,geoId/06051,US,United States of America,CA,California,06051,Mono County,US,USA,2,,,,,,,14354,7614,6740,1441,1526,2067,2145,1779,2166,1950,906,374,396472,37.916667,-118.866667,8111,80.95,4,-4,,,-3,,5.29,6.0,,6.0,24.69,7.41,6.35,,,,30.69,,6.7,,32.81,,6.35,6.271605,-3.438272,17.765432,0.0,,-5.194444,46.406034
US_CA_06051,2020-03-04,ChIJ2ZngE-r2lYARS4EQzITgoYg,Q156366,geoId/06051,US,United States of America,CA,California,06051,Mono County,US,USA,2,,,,,,,14354,7614,6740,1441,1526,2067,2145,1779,2166,1950,906,374,396472,37.916667,-118.866667,8111,80.95,2,-7,,,-1,,,,,,19.33,10.41,,,,,34.58,,,,34.95,,,8.790123,-1.401235,20.475309,0.0,,-3.138889,44.903916
US_CA_06051,2020-03-05,ChIJ2ZngE-r2lYARS4EQzITgoYg,Q156366,geoId/06051,US,United States of America,CA,California,06051,Mono County,US,USA,2,,,,,,,14354,7614,6740,1441,1526,2067,2145,1779,2166,1950,906,374,396472,37.916667,-118.866667,8111,80.95,1,-18,,,1,6.97,6.6,6.6,,,23.1,10.27,7.33,,,,38.5,5.5,,,30.8,6.6,,9.802469,-0.641975,20.919753,0.0,,-2.701389,42.436583
US_CA_06051,2020-03-06,ChIJ2ZngE-r2lYARS4EQzITgoYg,Q156366,geoId/06051,US,United States of America,CA,California,06051,Mono County,US,USA,2,,,,,,,14354,7614,6740,1441,1526,2067,2145,1779,2166,1950,906,374,396472,37.916667,-118.866667,8111,80.95,-10,-15,-18,,-4,,9.52,,5.08,4.76,21.89,7.3,6.66,,,4.76,36.17,,,4.44,25.7,6.03,,11.37037,1.796296,20.111111,0.0,,-1.402778,42.106727
US_CA_06051,2020-03-07,ChIJ2ZngE-r2lYARS4EQzITgoYg,Q156366,geoId/06051,US,United States of America,CA,California,06051,Mono County,US,USA,2,,,,,,,14354,7614,6740,1441,1526,2067,2145,1779,2166,1950,906,374,396472,37.916667,-118.866667,8111,80.95,-20,-11,-28,,-5,4.63,10.55,5.66,4.63,3.6,21.35,6.43,5.4,,,4.12,37.55,6.43,4.63,,30.09,4.12,,9.222222,4.37037,18.092593,0.0,,-1.402778,47.894179
US_CA_06051,2020-03-08,ChIJ2ZngE-r2lYARS4EQzITgoYg,Q156366,geoId/06051,US,United States of America,CA,California,06051,Mono County,US,USA,2,,,,,,,14354,7614,6740,1441,1526,2067,2145,1779,2166,1950,906,374,396472,37.916667,-118.866667,8111,80.95,-18,-15,-7,,-8,,6.98,6.37,,5.76,20.33,,7.28,6.67,5.16,,35.8,7.58,5.16,,28.22,4.86,6.07,4.17284,-3.148148,11.401235,0.677333,,-3.395833,57.558548
US_CA_06051,2020-03-09,ChIJ2ZngE-r2lYARS4EQzITgoYg,Q156366,geoId/06051,US,United States of America,CA,California,06051,Mono County,US,USA,2,,,,,,,14354,7614,6740,1441,1526,2067,2145,1779,2166,1950,906,374,396472,37.916667,-118.866667,8111,80.95,-22,-8,,,-6,7.38,8.43,,5.97,7.02,25.28,12.99,,,7.38,7.38,40.38,5.97,6.67,,34.77,,,6.030864,-2.481481,13.265432,0.028222,,-2.798611,51.693433
US_CA_06051,2020-03-10,ChIJ2ZngE-r2lYARS4EQzITgoYg,Q156366,geoId/06051,US,United States of America,CA,California,06051,Mono County,US,USA,2,,,,,,,14354,7614,6740,1441,1526,2067,2145,1779,2166,1950,906,374,396472,37.916667,-118.866667,8111,80.95,-8,-18,,,-7,5.76,7.56,,,6.48,29.86,10.79,7.2,,,,55.05,,6.12,,34.18,,6.12,7.185185,-0.641975,14.703704,0.0,,-1.923611,52.071142
US_CA_06051,2020-03-11,ChIJ2ZngE-r2lYARS4EQzITgoYg,Q156366,geoId/06051,US,United States of America,CA,California,06051,Mono County,US,USA,2,,,,,,,14354,7614,6740,1441,1526,2067,2145,1779,2166,1950,906,374,396472,37.916667,-118.866667,8111,80.95,-10,-9,,,-5,5.33,11.37,5.68,,6.04,34.46,9.24,5.33,,6.39,,69.99,,,,27.0,,,8.296296,1.141975,15.611111,1.4605,,2.416667,64.841904
US_CA_06051,2020-03-12,ChIJ2ZngE-r2lYARS4EQzITgoYg,Q156366,geoId/06051,US,United States of America,CA,California,06051,Mono County,US,USA,2,,,,,,,14354,7614,6740,1441,1526,2067,2145,1779,2166,1950,906,374,396472,37.916667,-118.866667,8111,80.95,-2,8,,,-3,5.48,9.25,,,,44.18,9.93,5.14,4.79,12.33,5.14,100.0,,,,26.03,,,8.401235,0.166667,17.555556,0.536222,,0.805556,58.002593
US_CA_06051,2020-03-13,ChIJ2ZngE-r2lYARS4EQzITgoYg,Q156366,geoId/06051,US,United States of America,CA,California,06051,Mono County,US,USA,2,,,,,,,14354,7614,6740,1441,1526,2067,2145,1779,2166,1950,906,374,396472,37.916667,-118.866667,8111,80.95,-18,8,-18,,-2,4.98,7.04,5.86,5.28,4.4,42.5,9.97,4.1,4.1,7.33,4.1,89.4,4.4,5.86,,28.14,4.98,,9.487654,0.018519,17.635802,0.0,,-1.708333,46.042893
US_CA_06051,2020-03-14,ChIJ2ZngE-r2lYARS4EQzITgoYg,Q156366,geoId/06051,US,United States of America,CA,California,06051,Mono County,US,USA,2,,,,,,,14354,7614,6740,1441,1526,2067,2145,1779,2166,1950,906,374,396472,37.916667,-118.866667,8111,80.95,-34,5,-30,,-11,4.33,5.19,3.68,,,39.59,10.6,3.68,5.84,9.09,,74.42,,3.46,4.98,21.85,,3.46,8.283951,4.339506,14.549383,0.225778,,0.305556,55.836378
US_CA_06051,2020-03-15,ChIJ2ZngE-r2lYARS4EQzITgoYg,Q156366,geoId/06051,US,United States of America,CA,California,06051,Mono County,US,USA,2,,,,,,,14354,7614,6740,1441,1526,2067,2145,1779,2166,1950,906,374,396472,37.916667,-118.866667,8111,80.95,-57,4,-30,,-15,,6.22,6.76,3.79,,45.98,18.39,,,13.25,4.06,82.22,4.33,,,27.59,3.79,,5.104938,2.308642,10.351852,6.640286,,-0.430556,67.306679
US_CA_06051,2020-03-16,ChIJ2ZngE-r2lYARS4EQzITgoYg,Q156366,geoId/06051,US,United States of America,CA,California,06051,Mono County,US,USA,2,,,,,,,14354,7614,6740,1441,1526,2067,2145,1779,2166,1950,906,374,396472,37.916667,-118.866667,8111,80.95,-71,-34,,,-30,,,5.93,5.93,,37.0,12.92,8.03,,16.76,,75.4,,5.24,,26.88,,,3.462963,-0.018519,7.691358,6.676571,,0.305556,78.233717
US_CA_06051,2020-03-17,ChIJ2ZngE-r2lYARS4EQzITgoYg,Q156366,geoId/06051,US,United States of America,CA,California,06051,Mono County,US,USA,2,,,,,,,14354,7614,6740,1441,1526,2067,2145,1779,2166,1950,906,374,396472,37.916667,-118.866667,8111,80.95,-62,-46,,,-36,,8.66,7.22,,,36.46,10.47,,,14.08,,67.86,,,,26.35,5.41,,0.580247,-5.141975,5.777778,14.006286,,-2.965278,73.812574
US_CA_06051,2020-03-18,ChIJ2ZngE-r2lYARS4EQzITgoYg,Q156366,geoId/06051,US,United States of America,CA,California,06051,Mono County,US,USA,2,,,,,,,14354,7614,6740,1441,1526,2067,2145,1779,2166,1950,906,374,396472,37.916667,-118.866667,8111,80.95,-69,-45,,,-34,,9.55,,,,32.7,11.39,,,18.74,,58.05,8.82,,,33.06,,,1.055556,-5.537037,7.104938,0.112889,,-4.826389,62.010425
US_CA_06051,2020-03-19,ChIJ2ZngE-r2lYARS4EQzITgoYg,Q156366,geoId/06051,US,United States of America,CA,California,06051,Mono County,US,USA,2,,,,,,,14354,7614,6740,1441,1526,2067,2145,1779,2166,1950,906,374,396472,37.916667,-118.866667,8111,80.95,-72,-46,,,-44,,9.07,,8.74,,26.55,11.43,,,13.44,,58.47,5.71,4.7,,27.22,7.06,,2.12963,-4.660494,7.580247,0.943429,,-2.472222,68.890744
US_CA_06051,2020-03-20,ChIJ2ZngE-r2lYARS4EQzITgoYg,Q156366,geoId/06051,US,United States of America,CA,California,06051,Mono County,US,USA,2,,,,,,,14354,7614,6740,1441,1526,2067,2145,1779,2166,1950,906,374,396472,37.916667,-118.866667,8111,80.95,-82,-51,-44,,-51,6.7,10.8,,,,27.18,8.56,,,9.31,6.7,49.14,5.96,5.58,,21.22,,5.96,1.685185,-5.345679,9.82716,2.57175,,-3.236111,67.385968
US_CA_06051,2020-03-21,ChIJ2ZngE-r2lYARS4EQzITgoYg,Q156366,geoId/06051,US,United States of America,CA,California,06051,Mono County,US,USA,2,,,,,,,14354,7614,6740,1441,1526,2067,2145,1779,2166,1950,906,374,396472,37.916667,-118.866667,8111,80.95,-92,-67,-51,,-59,,8.8,6.4,,,34.39,,6.4,,17.99,,50.38,6.4,6.0,,28.79,,,3.950617,-4.154321,10.679012,0.1905,,-1.930556,63.322438
US_CA_06051,2020-03-22,ChIJ2ZngE-r2lYARS4EQzITgoYg,Q156366,geoId/06051,US,United States of America,CA,California,06051,Mono County,US,USA,2,,,,,,,14354,7614,6740,1441,1526,2067,2145,1779,2166,1950,906,374,396472,37.916667,-118.866667,8111,80.95,-96,-57,-52,,-62,8.56,8.56,,8.97,,28.54,11.01,,,14.68,6.93,52.19,,,,26.91,6.12,10.19,4.37037,-2.320988,12.425926,0.3175,,-0.625,67.922766
US_CA_06051,2020-03-23,ChIJ2ZngE-r2lYARS4EQzITgoYg,Q156366,geoId/06051,US,United States of America,CA,California,06051,Mono County,US,USA,2,,,,,,,14354,7614,6740,1441,1526,2067,2145,1779,2166,1950,906,374,396472,37.916667,-118.866667,8111,80.95,-89,-56,,,-53,8.67,6.03,9.05,6.03,,27.89,14.32,,,12.44,,50.51,7.92,,,26.76,9.8,,5.666667,-0.388889,12.814815,2.38125,,1.291667,70.814652
US_CA_06051,2020-03-24,ChIJ2ZngE-r2lYARS4EQzITgoYg,Q156366,geoId/06051,US,United States of America,CA,California,06051,Mono County,US,USA,2,,,2,0,,,14354,7614,6740,1441,1526,2067,2145,1779,2166,1950,906,374,396472,37.916667,-118.866667,8111,80.95,-80,-56,,,-55,6.0,8.62,8.25,,,21.37,8.25,,,6.38,,44.25,,,,28.12,,,5.944444,0.753086,11.296296,1.552222,,-0.465278,61.754688
US_CA_06051,2020-03-25,ChIJ2ZngE-r2lYARS4EQzITgoYg,Q156366,geoId/06051,US,United States of America,CA,California,06051,Mono County,US,USA,2,2,0,4,0,,,14354,7614,6740,1441,1526,2067,2145,1779,2166,1950,906,374,396472,37.916667,-118.866667,8111,80.95,-88,-64,,,-57,8.65,6.39,6.02,,,28.96,,,,10.15,,57.92,7.15,,,24.45,7.9,,3.753086,-0.339506,9.055556,3.229429,,-2.722222,62.971015
US_CA_06051,2020-03-26,ChIJ2ZngE-r2lYARS4EQzITgoYg,Q156366,geoId/06051,US,United States of America,CA,California,06051,Mono County,US,USA,2,2,0,6,0,,,14354,7614,6740,1441,1526,2067,2145,1779,2166,1950,906,374,396472,37.916667,-118.866667,8111,80.95,-92,-62,-53,,-57,,7.13,6.01,,6.01,30.04,9.01,,5.63,8.64,7.51,40.56,,,,31.92,,6.01,1.160494,-3.783951,7.209877,2.721429,,-4.520833,64.153634
US_CA_06051,2020-03-27,ChIJ2ZngE-r2lYARS4EQzITgoYg,Q156366,geoId/06051,US,United States of America,CA,California,06051,Mono County,US,USA,2,2,0,8,0,,,14354,7614,6740,1441,1526,2067,2145,1779,2166,1950,906,374,396472,37.916667,-118.866667,8111,80.95,-93,-62,-44,,-59,6.06,7.96,,,,25.01,6.06,6.44,,13.26,,40.17,,,,25.01,,7.2,0.450617,-6.506173,9.567901,0.399143,,-5.819444,61.193764
US_CA_06051,2020-03-28,ChIJ2ZngE-r2lYARS4EQzITgoYg,Q156366,geoId/06051,US,United States of America,CA,California,06051,Mono County,US,USA,2,0,0,8,0,,,14354,7614,6740,1441,1526,2067,2145,1779,2166,1950,906,374,396472,37.916667,-118.866667,8111,80.95,-97,-68,-63,,-65,8.35,7.16,5.96,6.36,7.16,24.26,8.75,7.95,,9.54,,30.62,,,,30.62,,,3.006173,-3.962963,9.222222,0.0,,-3.916667,59.370633
US_CA_06051,2020-03-29,ChIJ2ZngE-r2lYARS4EQzITgoYg,Q156366,geoId/06051,US,United States of America,CA,California,06051,Mono County,US,USA,2,3,0,11,0,,,14354,7614,6740,1441,1526,2067,2145,1779,2166,1950,906,374,396472,37.916667,-118.866667,8111,80.95,-100,-60,-57,,-73,7.37,8.18,,6.55,,23.32,6.55,,,,,34.78,8.18,,,24.96,,,5.518519,-1.561728,11.259259,0.798286,,-0.069444,64.705751
US_CA_06051,2020-03-30,ChIJ2ZngE-r2lYARS4EQzITgoYg,Q156366,geoId/06051,US,United States of America,CA,California,06051,Mono County,US,USA,2,2,0,13,0,,,14354,7614,6740,1441,1526,2067,2145,1779,2166,1950,906,374,396472,37.916667,-118.866667,8111,80.95,-89,-54,,,-49,8.16,10.38,10.75,,5.93,20.76,5.56,7.79,,11.87,7.79,31.15,,9.64,5.93,29.66,,5.56,5.858025,-1.104938,14.425926,0.790222,,-1.458333,57.970933
US_CA_06051,2020-03-31,ChIJ2ZngE-r2lYARS4EQzITgoYg,Q156366,geoId/06051,US,United States of America,CA,California,06051,Mono County,US,USA,2,0,1,13,1,,,14354,7614,6740,1441,1526,2067,2145,1779,2166,1950,906,374,396472,37.916667,-118.866667,8111,80.95,-89,-64,,,-61,5.67,,9.45,,8.31,15.49,5.67,,,9.45,,33.62,,8.69,,27.96,,,9.777778,2.851852,17.179012,0.0,,1.486111,55.745912
US_CA_06051,2020-04-01,ChIJ2ZngE-r2lYARS4EQzITgoYg,Q156366,geoId/06051,US,United States of America,CA,California,06051,Mono County,US,USA,2,0,0,13,1,,,14354,7614,6740,1441,1526,2067,2145,1779,2166,1950,906,374,396472,37.916667,-118.866667,8111,80.95,-88,-58,,,-56,5.92,6.66,,,,19.62,,8.14,,7.78,,35.91,,,5.55,24.07,5.55,,10.197531,3.012346,16.734568,0.0,,-2.048611,43.743282
US_CA_06051,2020-04-02,ChIJ2ZngE-r2lYARS4EQzITgoYg,Q156366,geoId/06051,US,United States of America,CA,California,06051,Mono County,US,USA,2,5,0,18,1,,,14354,7614,6740,1441,1526,2067,2145,1779,2166,1950,906,374,396472,37.916667,-118.866667,8111,80.95,-82,,,,-57,17.45,,6.83,,,22.76,7.21,,,8.72,6.45,29.59,,7.21,,25.79,,,5.604938,-2.944444,14.691358,0.0,,-7.284722,39.711256
US_CA_06051,2020-04-03,ChIJ2ZngE-r2lYARS4EQzITgoYg,Q156366,geoId/06051,US,United States of America,CA,California,06051,Mono County,US,USA,2,1,0,19,1,,,14354,7614,6740,1441,1526,2067,2145,1779,2166,1950,906,374,396472,37.916667,-118.866667,8111,80.95,-87,-67,-51,,-63,7.24,11.8,9.52,8.0,,18.28,,,,8.38,,23.61,6.85,,,23.61,,,6.092593,-2.567901,14.388889,0.0,,-7.236111,38.322081
US_CA_06051,2020-04-04,ChIJ2ZngE-r2lYARS4EQzITgoYg,Q156366,geoId/06051,US,United States of America,CA,California,06051,Mono County,US,USA,2,0,0,19,1,,,14354,7614,6740,1441,1526,2067,2145,1779,2166,1950,906,374,396472,37.916667,-118.866667,8111,80.95,-96,-67,-61,,-71,8.27,,6.62,,,19.03,6.62,,,,,28.55,6.62,,,32.68,,,6.561728,-1.444444,14.333333,0.0,,-3.145833,49.274701
US_CA_06051,2020-04-05,ChIJ2ZngE-r2lYARS4EQzITgoYg,Q156366,geoId/06051,US,United States of America,CA,California,06051,Mono County,US,USA,2,0,0,19,1,,,14354,7614,6740,1441,1526,2067,2145,1779,2166,1950,906,374,396472,37.916667,-118.866667,8111,80.95,-100,,,,-73,6.95,6.95,7.72,8.88,,15.44,,,,,,21.61,,,,20.84,,,6.814815,1.512346,11.802469,2.394857,,-0.083333,60.674074
US_CA_06051,2020-04-06,ChIJ2ZngE-r2lYARS4EQzITgoYg,Q156366,geoId/06051,US,United States of America,CA,California,06051,Mono County,US,USA,2,0,0,19,1,,,14354,7614,6740,1441,1526,2067,2145,1779,2166,1950,906,374,396472,37.916667,-118.866667,8111,80.95,,,,,-60,11.19,6.94,5.79,10.8,,14.27,6.56,,6.17,8.1,,35.49,9.26,,,25.07,,,3.67284,-0.777778,9.302469,19.739429,,1.270833,80.628746
US_CA_06051,2020-04-07,ChIJ2ZngE-r2lYARS4EQzITgoYg,Q156366,geoId/06051,US,United States of America,CA,California,06051,Mono County,US,USA,2,0,0,19,1,,,14354,7614,6740,1441,1526,2067,2145,1779,2166,1950,906,374,396472,37.916667,-118.866667,8111,80.95,,,,,-59,6.75,6.38,8.25,6.75,,15.0,6.38,,,9.0,9.38,29.26,,,,24.76,5.63,,4.660494,-0.592593,11.580247,4.100286,,0.798611,72.429134
US_CA_06051,2020-04-08,ChIJ2ZngE-r2lYARS4EQzITgoYg,Q156366,geoId/06051,US,United States of America,CA,California,06051,Mono County,US,USA,2,1,0,20,1,,,14354,7614,6740,1441,1526,2067,2145,1779,2166,1950,906,374,396472,37.916667,-118.866667,8111,80.95,,,,,-57,11.51,6.31,7.42,13.37,,13.37,,,,,,20.42,,5.94,9.65,23.02,,,7.771605,1.462963,13.845679,0.6985,,1.826389,63.451719
US_CA_06051,2020-04-09,ChIJ2ZngE-r2lYARS4EQzITgoYg,Q156366,geoId/06051,US,United States of America,CA,California,06051,Mono County,US,USA,2,0,0,20,1,,,14354,7614,6740,1441,1526,2067,2145,1779,2166,1950,906,374,396472,37.916667,-118.866667,8111,80.95,,,-59,,-64,6.45,6.83,6.83,,,8.73,,,,,,20.87,,,6.83,23.15,,9.49,6.703704,3.302469,12.228395,3.81,,3.076389,74.363577
US_CA_06051,2020-04-10,ChIJ2ZngE-r2lYARS4EQzITgoYg,Q156366,geoId/06051,US,United States of America,CA,California,06051,Mono County,US,USA,2,1,0,21,1,,,14354,7614,6740,1441,1526,2067,2145,1779,2166,1950,906,374,396472,37.916667,-118.866667,8111,80.95,,,-44,,-63,10.14,,7.8,,,7.8,,,,,,19.12,,,,26.53,7.02,,5.895062,0.209877,13.191358,2.2225,,1.569444,70.51992
US_CA_06051,2020-04-11,ChIJ2ZngE-r2lYARS4EQzITgoYg,Q156366,geoId/06051,US,United States of America,CA,California,06051,Mono County,US,USA,2,0,0,21,1,,,14354,7614,6740,1441,1526,2067,2145,1779,2166,1950,906,374,396472,37.916667,-118.866667,8111,80.95,-96,,-46,,-70,,,,,,,,,,8.84,,21.89,8.42,,,27.36,,,9.798611,0.520833,19.520833,0.0,,2.125,59.77688
US_CA_06051,2020-04-12,ChIJ2ZngE-r2lYARS4EQzITgoYg,Q156366,geoId/06051,US,United States of America,CA,California,06051,Mono County,US,USA,2,2,0,23,1,,,14354,7614,6740,1441,1526,2067,2145,1779,2166,1950,906,374,396472,37.916667,-118.866667,8111,80.95,,,-49,,-71,10.7,,,,,6.42,,,,,,24.82,,6.85,,36.38,,,11.618056,3.875,19.479167,0.0,,3.659722,59.873216
US_CA_06051,2020-04-13,ChIJ2ZngE-r2lYARS4EQzITgoYg,Q156366,geoId/06051,US,United States of America,CA,California,06051,Mono County,US,USA,2,0,0,23,1,,,14354,7614,6740,1441,1526,2067,2145,1779,2166,1950,906,374,396472,37.916667,-118.866667,8111,80.95,,,,,-59,,7.88,,,,6.31,,,,,7.49,22.07,5.91,,,31.53,,,8.868056,1.263889,17.395833,0.036286,,0.951389,58.558562
US_CA_06051,2020-04-14,ChIJ2ZngE-r2lYARS4EQzITgoYg,Q156366,geoId/06051,US,United States of America,CA,California,06051,Mono County,US,USA,2,0,0,23,1,,,14354,7614,6740,1441,1526,2067,2145,1779,2166,1950,906,374,396472,37.916667,-118.866667,8111,80.95,,,,,-58,10.6,6.12,,6.52,,7.34,,,,,6.52,19.57,,,,31.39,,,8.479167,-1.194444,18.569444,0.0,,-6.444444,36.900023
US_CA_06051,2020-04-15,ChIJ2ZngE-r2lYARS4EQzITgoYg,Q156366,geoId/06051,US,United States of America,CA,California,06051,Mono County,US,USA,2,0,0,23,1,,,14354,7614,6740,1441,1526,2067,2145,1779,2166,1950,906,374,396472,37.916667,-118.866667,8111,80.95,,,,,-59,9.63,6.17,7.32,,6.17,6.94,,5.78,,,,18.11,,,,23.89,,,11.104167,-0.284722,21.930556,0.0,,-3.0625,38.754856
US_CA_06051,2020-04-16,ChIJ2ZngE-r2lYARS4EQzITgoYg,Q156366,geoId/06051,US,United States of America,CA,California,06051,Mono County,US,USA,2,0,0,23,1,,,14354,7614,6740,1441,1526,2067,2145,1779,2166,1950,906,374,396472,37.916667,-118.866667,8111,80.95,,,,,-60,9.91,8.0,6.48,,6.1,8.76,,,,,,22.1,7.62,5.72,,24.01,,,12.895833,2.125,21.5625,0.0,,1.284722,46.036138
US_CA_06051,2020-04-17,ChIJ2ZngE-r2lYARS4EQzITgoYg,Q156366,geoId/06051,US,United States of America,CA,California,06051,Mono County,US,USA,2,0,0,23,1,,,14354,7614,6740,1441,1526,2067,2145,1779,2166,1950,906,374,396472,37.916667,-118.866667,8111,80.95,-93,,-63,,-65,7.02,10.92,6.63,,5.85,8.97,,,,,,23.0,,,,26.51,,,11.458333,4.013889,19.444444,0.072571,,2.125,53.834831
US_CA_06051,2020-04-18,ChIJ2ZngE-r2lYARS4EQzITgoYg,Q156366,geoId/06051,US,United States of America,CA,California,06051,Mono County,US,USA,2,0,0,23,1,,,14354,7614,6740,1441,1526,2067,2145,1779,2166,1950,906,374,396472,37.916667,-118.866667,8111,80.95,-96,,-46,,-71,8.06,10.61,,7.21,6.37,8.49,,,,,,15.7,,7.21,,31.4,,,9.722222,4.965278,17.986111,2.497667,,4.763889,71.617987
US_CA_06051,2020-04-19,ChIJ2ZngE-r2lYARS4EQzITgoYg,Q156366,geoId/06051,US,United States of America,CA,California,06051,Mono County,US,USA,2,0,0,23,1,,,14354,7614,6740,1441,1526,2067,2145,1779,2166,1950,906,374,396472,37.916667,-118.866667,8111,80.95,-94,,-22,,-69,7.96,,,,,8.41,,,,,7.96,22.57,,,,28.32,,7.52,10.402778,2.784722,18.256944,0.254,,1.826389,56.426831
US_CA_06051,2020-04-20,ChIJ2ZngE-r2lYARS4EQzITgoYg,Q156366,geoId/06051,US,United States of America,CA,California,06051,Mono County,US,USA,2,1,0,24,1,,,14354,7614,6740,1441,1526,2067,2145,1779,2166,1950,906,374,396472,37.916667,-118.866667,8111,80.95,,,,,-57,5.96,7.46,,,,6.34,,,,,,20.13,,,,36.9,6.34,,9.263889,2.458333,17.604167,0.0,,0.930556,57.673127
US_CA_06051,2020-04-21,ChIJ2ZngE-r2lYARS4EQzITgoYg,Q156366,geoId/06051,US,United States of America,CA,California,06051,Mono County,US,USA,2,0,0,24,1,,,14354,7614,6740,1441,1526,2067,2145,1779,2166,1950,906,374,396472,37.916667,-118.866667,8111,80.95,,,,,-58,,11.38,,,16.48,10.6,,,,,,26.29,,7.46,,25.9,,,10.395833,1.979167,19.923611,0.544286,,2.222222,57.776512
US_CA_06051,2020-04-22,ChIJ2ZngE-r2lYARS4EQzITgoYg,Q156366,geoId/06051,US,United States of America,CA,California,06051,Mono County,US,USA,2,0,0,24,1,,,14354,7614,6740,1441,1526,2067,2145,1779,2166,1950,906,374,396472,37.916667,-118.866667,8111,80.95,,,,,-57,,,,,,5.93,,,,,,12.25,,,,25.29,,6.72,13.090278,2.965278,23.5,0.0,,2.375,49.841704
