location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_workplaces,search_trends_abdominal_pain,search_trends_acne,search_trends_allergy,search_trends_anxiety,search_trends_arthritis,search_trends_back_pain,search_trends_common_cold,search_trends_cough,search_trends_depression,search_trends_diabetes,search_trends_diarrhea,search_trends_fatigue,search_trends_fever,search_trends_headache,search_trends_hypertension,search_trends_infection,search_trends_inflammation,search_trends_itch,search_trends_migraine,search_trends_obesity,search_trends_pain,search_trends_skin_condition,search_trends_skin_rash,search_trends_swelling,search_trends_urinary_tract_infection,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,snowfall_mm,dew_point,relative_humidity
US_KY_21071,2021-03-28,ChIJg3oQoV0CRYgRT5pvfMJQ12E,Q500702,geoId/21071,US,United States of America,KY,Kentucky,21071,Floyd County,US,USA,2,3,0,3165,60,,,36296,17737,18559,4422,4341,4219,4317,4732,5175,5017,2812,1261,1846521,37.56,-82.75,1024,73.03,,,-15,4.61,10.37,10.66,12.96,4.32,5.47,6.63,4.03,6.05,9.51,4.32,4.9,4.32,4.32,9.51,23.91,6.34,8.07,4.32,5.47,35.44,,7.78,5.47,,13.494444,8.361111,16.555556,16.848667,,10.766667,83.841005
US_KY_21071,2021-03-29,ChIJg3oQoV0CRYgRT5pvfMJQ12E,Q500702,geoId/21071,US,United States of America,KY,Kentucky,21071,Floyd County,US,USA,2,7,0,3172,60,,,36296,17737,18559,4422,4341,4219,4317,4732,5175,5017,2812,1261,1846521,37.56,-82.75,1024,73.03,,-4,-25,4.82,7.23,12.05,13.12,4.28,5.89,8.03,5.62,6.42,10.44,,5.89,5.89,4.82,9.64,23.56,5.35,8.3,5.89,5.89,41.77,5.35,6.96,6.16,7.76,6.594444,0.127778,15.294444,0.677333,,-3.038889,50.400843
US_KY_21071,2021-03-30,ChIJg3oQoV0CRYgRT5pvfMJQ12E,Q500702,geoId/21071,US,United States of America,KY,Kentucky,21071,Floyd County,US,USA,2,10,0,3182,60,,,36296,17737,18559,4422,4341,4219,4317,4732,5175,5017,2812,1261,1846521,37.56,-82.75,1024,73.03,,5,-12,7.29,7.57,10.65,10.37,5.33,6.17,13.46,6.45,6.45,15.42,5.61,5.89,5.05,,11.49,24.95,5.61,6.45,,7.57,41.2,5.89,7.57,7.29,5.61,12.35,2.277778,23.705556,0.0,,-0.5,41.698928
US_KY_21071,2021-03-31,ChIJg3oQoV0CRYgRT5pvfMJQ12E,Q500702,geoId/21071,US,United States of America,KY,Kentucky,21071,Floyd County,US,USA,2,4,0,3186,60,,,36296,17737,18559,4422,4341,4219,4317,4732,5175,5017,2812,1261,1846521,37.56,-82.75,1024,73.03,,-6,-31,5.54,7.92,20.06,11.88,6.6,6.07,8.18,,9.77,10.82,4.75,7.92,4.22,7.39,10.82,20.32,6.6,7.65,4.49,10.82,44.87,4.49,10.29,6.86,5.28,13.344444,5.203704,20.927778,9.821333,,7.694444,68.792942
US_KY_21071,2021-04-01,ChIJg3oQoV0CRYgRT5pvfMJQ12E,Q500702,geoId/21071,US,United States of America,KY,Kentucky,21071,Floyd County,US,USA,2,9,0,3195,60,,,36296,17737,18559,4422,4341,4219,4317,4732,5175,5017,2812,1261,1846521,37.56,-82.75,1024,73.03,,6,-21,4.84,8.34,15.34,11.3,11.57,5.11,12.11,6.19,7.54,9.96,5.92,5.65,5.38,,12.11,21.8,7.0,9.15,5.38,10.5,37.14,,8.07,7.54,6.46,1.961111,-0.555556,4.188889,2.624667,,-3.466667,67.822017
US_KY_21071,2021-04-02,ChIJg3oQoV0CRYgRT5pvfMJQ12E,Q500702,geoId/21071,US,United States of America,KY,Kentucky,21071,Floyd County,US,USA,2,9,1,3204,61,,,36296,17737,18559,4422,4341,4219,4317,4732,5175,5017,2812,1261,1846521,37.56,-82.75,1024,73.03,,6,-24,5.5,10.71,19.1,7.24,4.63,7.53,13.6,6.08,5.21,7.24,7.24,4.34,,,7.24,22.29,,7.82,,9.55,35.6,,4.05,6.66,8.1,0.377778,-3.95,6.722222,0.0635,,-10.072222,45.700769
US_KY_21071,2021-04-03,ChIJg3oQoV0CRYgRT5pvfMJQ12E,Q500702,geoId/21071,US,United States of America,KY,Kentucky,21071,Floyd County,US,USA,2,5,0,3209,61,,,36296,17737,18559,4422,4341,4219,4317,4732,5175,5017,2812,1261,1846521,37.56,-82.75,1024,73.03,,,-11,4.35,12.43,20.5,8.7,6.83,5.9,10.25,4.35,6.21,4.97,,4.97,,4.35,7.77,23.3,8.08,7.77,5.28,,40.07,,6.83,5.9,4.97,4.172222,-4.25,15.6,0.0,,-9.188889,37.468963
US_KY_21071,2021-04-04,ChIJg3oQoV0CRYgRT5pvfMJQ12E,Q500702,geoId/21071,US,United States of America,KY,Kentucky,21071,Floyd County,US,USA,2,0,0,3209,61,,,36296,17737,18559,4422,4341,4219,4317,4732,5175,5017,2812,1261,1846521,37.56,-82.75,1024,73.03,,,-15,5.38,8.54,13.29,9.8,6.01,5.06,9.17,6.01,5.06,9.49,5.06,,,9.49,7.28,22.77,7.28,10.44,5.38,6.01,42.07,12.02,9.17,6.64,6.96,10.961111,3.91358,20.494444,0.0,,-4.388889,34.610959
US_KY_21071,2021-04-05,ChIJg3oQoV0CRYgRT5pvfMJQ12E,Q500702,geoId/21071,US,United States of America,KY,Kentucky,21071,Floyd County,US,USA,2,13,1,3222,62,,,36296,17737,18559,4422,4341,4219,4317,4732,5175,5017,2812,1261,1846521,37.56,-82.75,1024,73.03,,-1,-24,5.16,7.87,14.11,14.65,,4.61,10.04,4.88,5.16,14.11,5.43,7.33,,,8.41,32.02,7.6,9.5,4.07,9.5,44.77,7.33,8.96,7.6,8.14,11.744444,2.422222,21.677778,0.0,,-3.166667,36.513268
US_KY_21071,2021-04-06,ChIJg3oQoV0CRYgRT5pvfMJQ12E,Q500702,geoId/21071,US,United States of America,KY,Kentucky,21071,Floyd County,US,USA,2,9,0,3231,62,,,36296,17737,18559,4422,4341,4219,4317,4732,5175,5017,2812,1261,1846521,37.56,-82.75,1024,73.03,,6,-14,3.77,4.85,19.92,10.5,3.77,7.0,10.23,5.92,6.73,12.92,4.31,6.46,,,8.88,30.69,5.92,9.15,4.85,10.77,40.92,5.12,5.12,7.81,7.81,16.641975,7.148148,25.216049,0.0,,3.58642,42.231009
US_KY_21071,2021-04-07,ChIJg3oQoV0CRYgRT5pvfMJQ12E,Q500702,geoId/21071,US,United States of America,KY,Kentucky,21071,Floyd County,US,USA,2,12,0,3243,62,,,36296,17737,18559,4422,4341,4219,4317,4732,5175,5017,2812,1261,1846521,37.56,-82.75,1024,73.03,,12,-24,7.46,8.53,17.58,10.92,7.46,7.73,9.86,,,14.92,4.53,5.59,7.46,,12.52,22.38,4.26,6.39,4.26,7.99,43.16,5.06,7.99,7.73,4.53,18.364198,9.203704,26.858025,0.0,,6.561728,46.50749
US_KY_21071,2021-04-08,ChIJg3oQoV0CRYgRT5pvfMJQ12E,Q500702,geoId/21071,US,United States of America,KY,Kentucky,21071,Floyd County,US,USA,2,13,0,3256,62,,,36296,17737,18559,4422,4341,4219,4317,4732,5175,5017,2812,1261,1846521,37.56,-82.75,1024,73.03,,14,-16,,5.93,12.38,10.83,7.99,4.64,8.51,6.96,7.48,11.86,4.13,6.45,,,10.06,24.5,4.38,9.03,4.38,9.28,44.1,5.67,5.16,8.77,3.87,18.425926,12.487654,25.166667,0.0,,9.648148,57.176503
US_KY_21071,2021-04-09,ChIJg3oQoV0CRYgRT5pvfMJQ12E,Q500702,geoId/21071,US,United States of America,KY,Kentucky,21071,Floyd County,US,USA,2,5,0,3261,62,,,36296,17737,18559,4422,4341,4219,4317,4732,5175,5017,2812,1261,1846521,37.56,-82.75,1024,73.03,,3,-20,5.85,8.63,15.03,8.07,5.29,6.4,6.68,6.12,6.12,11.69,4.45,4.73,3.9,4.73,11.69,16.7,5.85,5.57,4.18,8.91,38.42,5.85,8.35,5.01,6.4,18.308642,11.549383,26.246914,9.398,,8.759259,53.769149
US_KY_21071,2021-04-10,ChIJg3oQoV0CRYgRT5pvfMJQ12E,Q500702,geoId/21071,US,United States of America,KY,Kentucky,21071,Floyd County,US,USA,2,5,0,3266,62,,,36296,17737,18559,4422,4341,4219,4317,4732,5175,5017,2812,1261,1846521,37.56,-82.75,1024,73.03,,,-4,4.48,8.06,15.22,7.76,4.78,,8.06,,4.18,8.36,5.07,5.67,5.67,4.48,7.46,22.68,5.97,7.16,,6.87,38.21,,8.36,8.66,6.87,17.888889,11.487654,24.574074,0.127,,8.351852,54.398857
US_KY_21071,2021-04-11,ChIJg3oQoV0CRYgRT5pvfMJQ12E,Q500702,geoId/21071,US,United States of America,KY,Kentucky,21071,Floyd County,US,USA,2,7,0,3273,62,,,36296,17737,18559,4422,4341,4219,4317,4732,5175,5017,2812,1261,1846521,37.56,-82.75,1024,73.03,,,-9,4.97,8.18,15.49,9.64,7.6,5.26,11.11,4.09,5.55,7.31,6.14,5.26,,5.26,10.23,26.01,4.97,7.89,,7.6,36.24,,13.74,7.89,6.14,14.895062,10.981481,19.703704,3.3528,,8.216049,64.507342
US_KY_21071,2021-04-12,ChIJg3oQoV0CRYgRT5pvfMJQ12E,Q500702,geoId/21071,US,United States of America,KY,Kentucky,21071,Floyd County,US,USA,2,1,0,3274,62,,,36296,17737,18559,4422,4341,4219,4317,4732,5175,5017,2812,1261,1846521,37.56,-82.75,1024,73.03,,-4,-22,4.12,6.87,17.04,9.07,6.32,,12.64,8.24,,10.71,,7.14,5.5,7.14,9.89,24.45,7.42,10.44,6.04,6.32,41.76,5.77,12.36,4.67,6.59,13.5,7.425926,20.283951,0.169333,,4.703704,56.082401
US_KY_21071,2021-04-13,ChIJg3oQoV0CRYgRT5pvfMJQ12E,Q500702,geoId/21071,US,United States of America,KY,Kentucky,21071,Floyd County,US,USA,2,4,0,3278,62,,,36296,17737,18559,4422,4341,4219,4317,4732,5175,5017,2812,1261,1846521,37.56,-82.75,1024,73.03,,4,-16,6.5,8.13,15.18,9.76,4.34,4.07,11.93,4.88,5.15,15.18,4.07,5.96,4.07,5.69,9.21,25.48,7.59,7.05,,7.86,46.34,5.15,8.4,7.32,5.69,14.15,7.377778,20.455556,0.0,,5.455556,56.039394
US_KY_21071,2021-04-14,ChIJg3oQoV0CRYgRT5pvfMJQ12E,Q500702,geoId/21071,US,United States of America,KY,Kentucky,21071,Floyd County,US,USA,2,3,0,3281,62,,,36296,17737,18559,4422,4341,4219,4317,4732,5175,5017,2812,1261,1846521,37.56,-82.75,1024,73.03,,1,-26,5.76,6.29,17.02,10.74,8.64,4.45,8.38,7.33,5.24,12.05,6.02,8.12,4.45,6.55,8.12,26.19,4.45,8.12,,9.69,47.14,,10.47,7.59,6.55,14.016667,7.872222,21.316667,0.0,,7.488889,64.862045
US_KY_21071,2021-04-15,ChIJg3oQoV0CRYgRT5pvfMJQ12E,Q500702,geoId/21071,US,United States of America,KY,Kentucky,21071,Floyd County,US,USA,2,9,0,3290,62,,,36296,17737,18559,4422,4341,4219,4317,4732,5175,5017,2812,1261,1846521,37.56,-82.75,1024,73.03,,4,-13,5.16,6.79,15.74,10.04,7.06,8.41,11.4,7.06,4.07,11.94,,7.33,,7.87,15.2,18.73,6.24,7.33,8.41,5.7,48.86,,7.6,,4.34,8.6,6.740741,14.4,3.302,,3.594444,70.852716
US_KY_21071,2021-04-16,ChIJg3oQoV0CRYgRT5pvfMJQ12E,Q500702,geoId/21071,US,United States of America,KY,Kentucky,21071,Floyd County,US,USA,2,3,0,3293,62,,,36296,17737,18559,4422,4341,4219,4317,4732,5175,5017,2812,1261,1846521,37.56,-82.75,1024,73.03,,-3,-18,6.1,11.04,17.73,10.46,7.55,9.01,11.04,7.84,6.68,10.75,4.07,7.26,,,10.17,28.48,11.33,,4.65,8.43,41.55,4.65,7.26,9.59,9.3,7.55,0.033333,15.116667,0.0,,-1.2,54.036608
US_KY_21071,2021-04-17,ChIJg3oQoV0CRYgRT5pvfMJQ12E,Q500702,geoId/21071,US,United States of America,KY,Kentucky,21071,Floyd County,US,USA,2,2,1,3295,63,,,36296,17737,18559,4422,4341,4219,4317,4732,5175,5017,2812,1261,1846521,37.56,-82.75,1024,73.03,,,-15,8.0,6.77,15.08,7.08,5.23,7.08,9.54,7.08,4.92,11.08,5.23,7.38,,4.92,11.08,25.54,7.38,7.69,6.46,8.92,46.77,4.92,7.08,8.31,5.23,6.35,-0.483333,12.511111,0.0,,-1.877778,56.324684
US_KY_21071,2021-04-18,ChIJg3oQoV0CRYgRT5pvfMJQ12E,Q500702,geoId/21071,US,United States of America,KY,Kentucky,21071,Floyd County,US,USA,2,4,0,3299,63,,,36296,17737,18559,4422,4341,4219,4317,4732,5175,5017,2812,1261,1846521,37.56,-82.75,1024,73.03,,,-11,6.03,12.97,15.38,9.05,4.52,,10.86,6.64,6.94,9.95,,8.14,4.52,5.73,10.26,17.8,6.03,6.94,8.14,8.45,43.73,4.22,6.03,7.84,,7.783333,1.083333,16.882716,0.0,,-0.483333,56.426788
US_KY_21071,2021-04-19,ChIJg3oQoV0CRYgRT5pvfMJQ12E,Q500702,geoId/21071,US,United States of America,KY,Kentucky,21071,Floyd County,US,USA,2,4,0,3303,63,,,36296,17737,18559,4422,4341,4219,4317,4732,5175,5017,2812,1261,1846521,37.56,-82.75,1024,73.03,,-6,-20,4.83,9.13,16.11,9.67,8.32,6.17,7.25,5.64,5.91,15.57,4.03,5.1,5.1,4.3,11.54,30.61,6.17,9.13,4.3,6.44,49.4,,6.44,9.4,5.37,9.016667,3.638889,15.622222,0.0,,-0.988889,50.110073
US_KY_21071,2021-04-20,ChIJg3oQoV0CRYgRT5pvfMJQ12E,Q500702,geoId/21071,US,United States of America,KY,Kentucky,21071,Floyd County,US,USA,2,5,1,3308,64,,,36296,17737,18559,4422,4341,4219,4317,4732,5175,5017,2812,1261,1846521,37.56,-82.75,1024,73.03,,,-14,9.65,4.13,16.26,5.79,6.06,7.44,8.82,4.96,4.96,16.81,7.17,6.06,,,9.37,27.84,7.44,3.86,4.41,4.13,50.99,4.96,9.65,9.37,4.41,13.6875,5.090278,22.131944,0.0,,1.9375,45.14362
US_KY_21071,2021-04-21,ChIJg3oQoV0CRYgRT5pvfMJQ12E,Q500702,geoId/21071,US,United States of America,KY,Kentucky,21071,Floyd County,US,USA,2,5,0,3313,64,,,36296,17737,18559,4422,4341,4219,4317,4732,5175,5017,2812,1261,1846521,37.56,-82.75,1024,73.03,,0,-28,6.59,8.96,13.97,12.92,6.33,6.86,12.13,12.66,7.38,19.51,,5.27,3.96,6.59,12.92,31.91,8.44,11.07,7.65,6.33,55.37,6.33,8.44,6.86,5.27,6.958333,0.451389,19.479167,1.693333,,-0.159722,60.558363
US_KY_21071,2021-04-22,ChIJg3oQoV0CRYgRT5pvfMJQ12E,Q500702,geoId/21071,US,United States of America,KY,Kentucky,21071,Floyd County,US,USA,2,8,0,3321,64,,,36296,17737,18559,4422,4341,4219,4317,4732,5175,5017,2812,1261,1846521,37.56,-82.75,1024,73.03,,5,-12,4.18,8.11,13.86,9.67,7.84,7.32,9.94,6.8,4.18,16.21,3.92,4.44,6.01,5.75,15.43,26.67,9.15,7.32,6.28,5.23,46.27,4.44,10.46,5.75,4.44,3.465278,-2.152778,12.111111,0.072571,,-3.409722,60.878715
US_KY_21071,2021-04-23,ChIJg3oQoV0CRYgRT5pvfMJQ12E,Q500702,geoId/21071,US,United States of America,KY,Kentucky,21071,Floyd County,US,USA,2,8,0,3329,64,,,36296,17737,18559,4422,4341,4219,4317,4732,5175,5017,2812,1261,1846521,37.56,-82.75,1024,73.03,,-3,-19,6.48,6.21,12.69,11.88,5.4,5.94,7.02,4.05,5.94,16.2,6.48,4.59,,7.56,8.91,22.14,5.94,9.72,7.29,5.13,45.89,4.59,8.64,7.29,,5.805556,-1.458333,14.291667,0.03175,,-2.805556,54.5459
US_KY_21071,2021-04-24,ChIJg3oQoV0CRYgRT5pvfMJQ12E,Q500702,geoId/21071,US,United States of America,KY,Kentucky,21071,Floyd County,US,USA,2,5,0,3334,64,,,36296,17737,18559,4422,4341,4219,4317,4732,5175,5017,2812,1261,1846521,37.56,-82.75,1024,73.03,,,-16,4.3,7.74,12.62,8.32,6.02,7.46,6.31,,6.02,12.04,6.02,6.02,,6.02,11.47,22.08,8.32,6.88,5.16,4.88,37.85,4.01,7.17,6.02,,9.063492,2.531746,13.849206,0.0,,4.230159,72.134126
US_KY_21071,2021-04-25,ChIJg3oQoV0CRYgRT5pvfMJQ12E,Q500702,geoId/21071,US,United States of America,KY,Kentucky,21071,Floyd County,US,USA,2,9,0,3343,64,,,36296,17737,18559,4422,4341,4219,4317,4732,5175,5017,2812,1261,1846521,37.56,-82.75,1024,73.03,,,-12,5.24,6.11,14.26,9.6,4.66,7.28,6.11,6.11,7.28,9.02,6.11,6.11,,,11.35,21.53,,7.86,,7.57,43.36,4.37,6.98,6.98,5.53,11.319444,8.263889,16.548611,9.059333,,7.513889,78.726505
US_KY_21071,2021-04-26,ChIJg3oQoV0CRYgRT5pvfMJQ12E,Q500702,geoId/21071,US,United States of America,KY,Kentucky,21071,Floyd County,US,USA,2,2,0,3345,64,,10946,36296,17737,18559,4422,4341,4219,4317,4732,5175,5017,2812,1261,1846521,37.56,-82.75,1024,73.03,,-5,-23,5.59,6.92,15.16,10.64,,6.92,8.51,4.52,8.51,13.3,5.59,6.38,3.72,5.32,9.84,26.07,7.98,10.11,7.45,8.78,47.35,6.12,9.58,8.78,6.12,12.604167,3.944444,23.541667,0.127,,4.333333,57.727113
US_KY_21071,2021-04-27,ChIJg3oQoV0CRYgRT5pvfMJQ12E,Q500702,geoId/21071,US,United States of America,KY,Kentucky,21071,Floyd County,US,USA,2,4,0,3349,64,5,10951,36296,17737,18559,4422,4341,4219,4317,4732,5175,5017,2812,1261,1846521,37.56,-82.75,1024,73.03,,,-8,8.51,7.68,11.25,13.99,4.94,6.86,9.33,6.04,7.13,13.99,4.67,8.51,5.21,7.13,12.62,29.36,7.41,12.62,6.86,11.25,50.21,4.94,7.96,6.86,,21.194444,14.479167,28.861111,0.0,,7.645833,43.067467
US_KY_21071,2021-04-28,ChIJg3oQoV0CRYgRT5pvfMJQ12E,Q500702,geoId/21071,US,United States of America,KY,Kentucky,21071,Floyd County,US,USA,2,7,0,3356,64,18,10969,36296,17737,18559,4422,4341,4219,4317,4732,5175,5017,2812,1261,1846521,37.56,-82.75,1024,73.03,,,-23,4.93,7.27,17.65,10.64,4.15,5.19,8.57,8.31,4.41,12.98,7.01,5.97,,,11.68,31.93,6.75,12.46,3.63,12.2,44.65,4.93,10.9,5.71,5.45,21.685185,15.895833,27.746914,0.0,,12.598765,56.503403
US_KY_21071,2021-04-29,ChIJg3oQoV0CRYgRT5pvfMJQ12E,Q500702,geoId/21071,US,United States of America,KY,Kentucky,21071,Floyd County,US,USA,2,10,0,3366,64,35,11004,36296,17737,18559,4422,4341,4219,4317,4732,5175,5017,2812,1261,1846521,37.56,-82.75,1024,73.03,,3,-16,6.95,8.5,15.45,8.76,5.15,6.7,10.3,3.61,5.67,12.36,,4.64,4.12,6.7,12.62,36.06,9.53,8.76,8.76,7.21,43.78,4.12,10.82,8.24,10.04,19.08642,16.376543,23.512346,25.738667,,15.765432,81.255519
US_KY_21071,2021-04-30,ChIJg3oQoV0CRYgRT5pvfMJQ12E,Q500702,geoId/21071,US,United States of America,KY,Kentucky,21071,Floyd County,US,USA,2,4,0,3370,64,91,11095,36296,17737,18559,4422,4341,4219,4317,4732,5175,5017,2812,1261,1846521,37.56,-82.75,1024,73.03,,5,-18,7.48,6.37,13.29,7.75,6.65,6.37,9.97,6.65,,9.42,,5.82,5.54,4.43,14.68,28.53,9.14,11.08,,4.43,45.15,4.71,8.03,6.09,6.09,15.627778,9.844444,20.772222,5.3975,,7.911111,60.50677
US_KY_21071,2021-05-01,ChIJg3oQoV0CRYgRT5pvfMJQ12E,Q500702,geoId/21071,US,United States of America,KY,Kentucky,21071,Floyd County,US,USA,2,6,1,3376,65,20,11115,36296,17737,18559,4422,4341,4219,4317,4732,5175,5017,2812,1261,1846521,37.56,-82.75,1024,73.03,,,-15,,7.64,14.98,6.11,5.2,4.89,8.56,4.89,,10.39,5.5,4.89,,4.58,11.31,20.48,8.86,7.95,4.58,7.03,44.62,5.81,8.25,7.03,,12.944444,3.938889,21.711111,0.0,,-0.938889,38.461312
US_KY_21071,2021-05-02,ChIJg3oQoV0CRYgRT5pvfMJQ12E,Q500702,geoId/21071,US,United States of America,KY,Kentucky,21071,Floyd County,US,USA,2,5,0,3381,65,0,11115,36296,17737,18559,4422,4341,4219,4317,4732,5175,5017,2812,1261,1846521,37.56,-82.75,1024,73.03,,,-12,,7.52,15.04,11.73,,5.72,6.62,,7.52,9.03,,5.42,,,9.03,24.97,4.81,15.64,7.22,5.72,40.91,4.81,16.85,6.92,,16.472222,6.116667,25.05,0.0,,2.494444,39.689268
US_KY_21071,2021-05-03,ChIJg3oQoV0CRYgRT5pvfMJQ12E,Q500702,geoId/21071,US,United States of America,KY,Kentucky,21071,Floyd County,US,USA,2,3,0,3384,65,37,11152,36296,17737,18559,4422,4341,4219,4317,4732,5175,5017,2812,1261,1846521,37.56,-82.75,1024,73.03,,-5,-21,7.25,11.13,13.46,13.72,7.77,6.47,7.25,6.21,7.25,14.24,4.14,6.73,,4.4,9.58,27.96,9.58,11.91,7.51,8.03,48.41,4.66,10.36,8.03,5.96,18.661111,13.2,24.3,0.931333,,13.505556,72.171761
US_KY_21071,2021-05-04,ChIJg3oQoV0CRYgRT5pvfMJQ12E,Q500702,geoId/21071,US,United States of America,KY,Kentucky,21071,Floyd County,US,USA,2,2,0,3386,65,2,11154,36296,17737,18559,4422,4341,4219,4317,4732,5175,5017,2812,1261,1846521,37.56,-82.75,1024,73.03,,8,-16,4.47,5.52,16.05,13.42,7.89,5.79,7.1,,7.37,12.36,4.74,8.94,4.74,3.68,13.94,26.3,6.84,11.57,7.1,5.0,48.66,5.0,9.21,13.15,5.0,19.111111,15.383333,23.366667,5.842,,16.216667,83.439868
US_KY_21071,2021-05-05,ChIJg3oQoV0CRYgRT5pvfMJQ12E,Q500702,geoId/21071,US,United States of America,KY,Kentucky,21071,Floyd County,US,USA,2,12,0,3398,65,23,11177,36296,17737,18559,4422,4341,4219,4317,4732,5175,5017,2812,1261,1846521,37.56,-82.75,1024,73.03,,,-27,5.03,8.47,14.82,11.38,6.62,5.03,10.59,5.29,7.15,15.62,3.97,5.29,,4.24,11.38,26.2,6.35,7.41,5.82,7.41,43.41,,8.73,7.94,7.68,15.927778,11.477778,20.605556,7.704667,,13.35,84.755527
US_KY_21071,2021-05-06,ChIJg3oQoV0CRYgRT5pvfMJQ12E,Q500702,geoId/21071,US,United States of America,KY,Kentucky,21071,Floyd County,US,USA,2,3,0,3401,65,35,11212,36296,17737,18559,4422,4341,4219,4317,4732,5175,5017,2812,1261,1846521,37.56,-82.75,1024,73.03,,5,-16,,7.47,12.63,13.5,4.02,8.9,10.62,,5.17,12.06,,5.74,,4.88,13.5,28.43,9.48,9.48,7.75,5.46,44.22,4.88,8.9,12.35,8.33,10.333333,4.033333,17.544444,1.157111,,3.872222,64.453138
US_KY_21071,2021-05-07,ChIJg3oQoV0CRYgRT5pvfMJQ12E,Q500702,geoId/21071,US,United States of America,KY,Kentucky,21071,Floyd County,US,USA,2,8,1,3409,66,42,11254,36296,17737,18559,4422,4341,4219,4317,4732,5175,5017,2812,1261,1846521,37.56,-82.75,1024,73.03,,-1,-19,8.68,10.12,15.91,10.7,5.21,4.34,11.57,4.34,,11.28,4.92,5.78,,4.92,15.91,25.16,6.94,9.83,5.78,8.68,49.74,4.05,8.39,8.1,5.5,10.977778,5.738889,15.9,1.100667,,3.494444,60.04042
US_KY_21071,2021-05-08,ChIJg3oQoV0CRYgRT5pvfMJQ12E,Q500702,geoId/21071,US,United States of America,KY,Kentucky,21071,Floyd County,US,USA,2,2,2,3411,68,67,11321,36296,17737,18559,4422,4341,4219,4317,4732,5175,5017,2812,1261,1846521,37.56,-82.75,1024,73.03,,,-13,5.17,9.36,11.62,6.78,,,9.36,5.81,,11.3,,8.39,4.84,4.52,9.04,23.25,7.1,7.43,,5.49,37.77,,7.75,7.1,4.52,11.038889,6.616667,17.155556,2.709333,,3.072222,58.038029
US_KY_21071,2021-05-09,ChIJg3oQoV0CRYgRT5pvfMJQ12E,Q500702,geoId/21071,US,United States of America,KY,Kentucky,21071,Floyd County,US,USA,2,1,0,3412,68,83,11404,36296,17737,18559,4422,4341,4219,4317,4732,5175,5017,2812,1261,1846521,37.56,-82.75,1024,73.03,,,-15,6.39,7.3,14.3,6.39,5.48,5.48,11.56,6.09,5.78,10.35,5.78,5.17,,5.48,9.74,25.86,4.87,13.39,,6.09,45.03,9.43,12.78,7.61,5.48,15.077778,7.922222,23.322222,0.169333,,5.594444,53.264715
US_KY_21071,2021-05-10,ChIJg3oQoV0CRYgRT5pvfMJQ12E,Q500702,geoId/21071,US,United States of America,KY,Kentucky,21071,Floyd County,US,USA,2,2,1,3414,69,19,11423,36296,17737,18559,4422,4341,4219,4317,4732,5175,5017,2812,1261,1846521,37.56,-82.75,1024,73.03,,-6,-26,7.27,5.66,19.39,7.81,5.92,6.73,12.39,6.19,6.46,11.58,7.0,7.81,4.31,7.27,11.31,28.0,9.15,8.35,6.19,9.69,47.93,5.66,9.96,7.81,7.27,11.111111,6.922222,18.966667,3.386667,,8.827778,86.273474
US_KY_21071,2021-05-11,ChIJg3oQoV0CRYgRT5pvfMJQ12E,Q500702,geoId/21071,US,United States of America,KY,Kentucky,21071,Floyd County,US,USA,2,2,0,3416,69,17,11440,36296,17737,18559,4422,4341,4219,4317,4732,5175,5017,2812,1261,1846521,37.56,-82.75,1024,73.03,,14,-19,9.97,11.08,10.25,11.08,9.7,,9.97,6.37,4.99,12.46,8.03,6.92,,4.99,9.7,29.92,4.99,8.86,4.16,9.42,49.31,4.71,8.03,10.25,5.82,11.088889,4.588889,18.911111,0.0508,,5.111111,66.798728
US_KY_21071,2021-05-12,ChIJg3oQoV0CRYgRT5pvfMJQ12E,Q500702,geoId/21071,US,United States of America,KY,Kentucky,21071,Floyd County,US,USA,2,3,0,3419,69,14,11454,36296,17737,18559,4422,4341,4219,4317,4732,5175,5017,2812,1261,1846521,37.56,-82.75,1024,73.03,,3,-31,,6.36,16.59,8.02,5.81,6.36,9.95,,4.98,11.06,3.87,5.53,,7.19,10.51,25.43,7.19,11.06,11.06,9.95,41.19,3.87,10.78,6.63,6.63,11.577778,5.85,17.283333,0.0,,0.466667,46.66912
US_KY_21071,2021-05-13,ChIJg3oQoV0CRYgRT5pvfMJQ12E,Q500702,geoId/21071,US,United States of America,KY,Kentucky,21071,Floyd County,US,USA,2,0,0,3419,69,59,11513,36296,17737,18559,4422,4341,4219,4317,4732,5175,5017,2812,1261,1846521,37.56,-82.75,1024,73.03,,,-21,7.13,5.71,15.69,10.84,5.42,7.99,9.13,8.27,,11.7,5.71,4.28,3.99,,9.99,25.68,7.99,10.84,4.28,9.7,49.08,6.56,9.7,7.13,5.14,10.794444,3.422222,18.516667,0.0,,0.716667,50.166892
