location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_parks,mobility_transit_stations,mobility_workplaces,mobility_residential,search_trends_abdominal_pain,search_trends_acne,search_trends_alcoholism,search_trends_allergy,search_trends_anxiety,search_trends_arthritis,search_trends_back_pain,search_trends_bleeding,search_trends_bone_fracture,search_trends_common_cold,search_trends_constipation,search_trends_cough,search_trends_cramp,search_trends_depression,search_trends_diabetes,search_trends_diarrhea,search_trends_fatigue,search_trends_fever,search_trends_gastroesophageal_reflux_disease,search_trends_hair_loss,search_trends_headache,search_trends_heartburn,search_trends_hypertension,search_trends_infection,search_trends_inflammation,search_trends_insomnia,search_trends_itch,search_trends_major_depressive_disorder,search_trends_migraine,search_trends_obesity,search_trends_pain,search_trends_skin_condition,search_trends_skin_rash,search_trends_swelling,search_trends_type_2_diabetes,search_trends_urinary_tract_infection,search_trends_weight_gain,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,dew_point,relative_humidity
US_LA_22101,2020-02-08,ChIJu52ZXSjGI4YRx02Ec_tMop8,Q507088,geoId/22101,US,United States of America,LA,Louisiana,22101,St. Mary Parish,US,USA,2,,,,,,,50708,25008,25700,6901,6478,6570,6003,5883,7431,5926,3575,1941,1837809,29.64,-91.47,2898,74.00625,,,,,,,9.24,7.19,,9.5,7.96,4.11,5.39,5.9,,19.25,,7.44,,4.62,8.73,9.5,8.21,4.11,5.39,,5.13,,10.78,34.39,7.96,,7.19,,5.39,4.62,41.84,,6.42,7.7,5.9,,,15.144444,10.977778,20.855556,0.0,11.174603,77.162654
US_LA_22101,2020-02-09,ChIJu52ZXSjGI4YRx02Ec_tMop8,Q507088,geoId/22101,US,United States of America,LA,Louisiana,22101,St. Mary Parish,US,USA,2,,,,,,,50708,25008,25700,6901,6478,6570,6003,5883,7431,5926,3575,1941,1837809,29.64,-91.47,2898,74.00625,,,,,,,5.08,6.29,,13.79,8.22,5.32,,4.6,,28.79,3.87,11.37,4.11,4.11,5.56,7.5,5.81,5.56,5.08,5.56,5.81,6.53,10.16,32.17,5.08,,11.13,4.35,4.84,,40.16,,6.29,10.4,3.39,5.56,3.39,16.794444,12.75,22.238889,0.0,13.650794,81.507783
US_LA_22101,2020-02-10,ChIJu52ZXSjGI4YRx02Ec_tMop8,Q507088,geoId/22101,US,United States of America,LA,Louisiana,22101,St. Mary Parish,US,USA,2,,,,,,,50708,25008,25700,6901,6478,6570,6003,5883,7431,5926,3575,1941,1837809,29.64,-91.47,2898,74.00625,,,,,,,3.97,6.35,3.77,8.34,9.53,4.96,7.54,4.96,3.18,23.42,4.17,12.3,2.78,7.14,8.53,9.33,7.74,4.57,5.95,4.37,4.57,3.57,10.52,43.86,5.56,2.78,9.53,4.57,4.76,3.57,42.27,5.95,7.74,5.76,3.18,6.35,,20.305556,17.222222,23.283333,3.0226,19.34127,93.946825
US_LA_22101,2020-02-11,ChIJu52ZXSjGI4YRx02Ec_tMop8,Q507088,geoId/22101,US,United States of America,LA,Louisiana,22101,St. Mary Parish,US,USA,2,,,,,,,50708,25008,25700,6901,6478,6570,6003,5883,7431,5926,3575,1941,1837809,29.64,-91.47,2898,74.00625,,,,,,,4.19,6.1,,13.91,8.39,3.81,4.96,6.67,4.19,22.49,3.62,12.77,2.67,5.34,8.58,4.76,4.76,4.38,5.91,2.67,6.1,4.57,8.39,28.59,6.67,3.81,9.34,7.24,3.05,3.81,53.37,6.29,6.48,5.53,5.34,4.38,3.05,21.55,19.016667,25.388889,0.028222,20.47619,92.631224
US_LA_22101,2020-02-12,ChIJu52ZXSjGI4YRx02Ec_tMop8,Q507088,geoId/22101,US,United States of America,LA,Louisiana,22101,St. Mary Parish,US,USA,2,,,,,,,50708,25008,25700,6901,6478,6570,6003,5883,7431,5926,3575,1941,1837809,29.64,-91.47,2898,74.00625,,,,,,,3.81,8.75,,10.08,9.32,4.76,6.09,4.95,3.04,20.93,3.23,9.7,,3.04,11.04,4.76,5.14,6.66,4.0,5.14,3.23,4.0,7.99,32.35,6.66,4.0,9.13,4.95,3.81,2.85,52.13,6.28,5.71,6.85,5.33,3.81,3.81,20.788889,18.516667,24.522222,0.22225,19.928571,94.309855
US_LA_22101,2020-02-13,ChIJu52ZXSjGI4YRx02Ec_tMop8,Q507088,geoId/22101,US,United States of America,LA,Louisiana,22101,St. Mary Parish,US,USA,2,,,,,,,50708,25008,25700,6901,6478,6570,6003,5883,7431,5926,3575,1941,1837809,29.64,-91.47,2898,74.00625,,,,,,,3.86,7.53,3.09,9.84,10.61,4.25,5.59,5.98,2.89,13.89,5.02,7.91,,5.59,12.73,4.05,5.98,4.63,,3.28,3.28,,10.03,22.96,6.75,,6.17,3.09,3.09,3.86,46.31,4.44,6.56,5.79,4.63,7.53,2.89,15.455556,11.177778,22.705556,7.6454,13.134921,85.139625
US_LA_22101,2020-02-14,ChIJu52ZXSjGI4YRx02Ec_tMop8,Q507088,geoId/22101,US,United States of America,LA,Louisiana,22101,St. Mary Parish,US,USA,2,,,,,,,50708,25008,25700,6901,6478,6570,6003,5883,7431,5926,3575,1941,1837809,29.64,-91.47,2898,74.00625,,,,,,,6.56,5.9,3.06,10.05,6.78,4.59,6.34,3.5,,16.61,4.81,9.62,3.5,7.21,8.09,,3.28,3.71,4.81,,,3.06,9.62,27.97,6.78,,6.12,4.37,3.28,,41.08,4.59,5.03,6.12,,4.37,,9.322222,5.316667,15.977778,1.4986,3.253968,65.623632
US_LA_22101,2020-02-15,ChIJu52ZXSjGI4YRx02Ec_tMop8,Q507088,geoId/22101,US,United States of America,LA,Louisiana,22101,St. Mary Parish,US,USA,2,,,,,,,50708,25008,25700,6901,6478,6570,6003,5883,7431,5926,3575,1941,1837809,29.64,-91.47,2898,74.00625,9,-1,,,3,,4.54,8.57,4.79,12.35,9.07,,5.8,,3.53,16.63,7.81,9.83,5.8,4.54,9.57,4.28,,6.05,5.29,4.03,5.29,,8.82,22.93,6.3,,9.83,5.54,5.04,,40.06,,9.57,5.54,4.28,5.29,,11.738889,6.083333,19.172222,0.0,5.674603,66.530498
US_LA_22101,2020-02-16,ChIJu52ZXSjGI4YRx02Ec_tMop8,Q507088,geoId/22101,US,United States of America,LA,Louisiana,22101,St. Mary Parish,US,USA,2,,,,,,,50708,25008,25700,6901,6478,6570,6003,5883,7431,5926,3575,1941,1837809,29.64,-91.47,2898,74.00625,-1,-10,,,-2,,3.73,9.1,4.67,10.03,5.13,6.07,7.46,3.5,,19.6,8.63,10.5,,3.5,6.53,6.53,5.6,5.37,7.46,6.53,4.67,6.07,8.63,27.99,5.13,3.27,8.4,,3.97,6.07,47.82,3.73,7.7,7.93,3.73,5.83,,16.655556,13.716667,19.677778,6.0198,14.849206,89.118023
US_LA_22101,2020-02-17,ChIJu52ZXSjGI4YRx02Ec_tMop8,Q507088,geoId/22101,US,United States of America,LA,Louisiana,22101,St. Mary Parish,US,USA,2,,,,,,,50708,25008,25700,6901,6478,6570,6003,5883,7431,5926,3575,1941,1837809,29.64,-91.47,2898,74.00625,1,-4,,,-2,2,5.27,8.31,,8.71,7.09,6.68,6.89,5.47,4.86,18.84,6.48,10.94,3.85,4.86,7.9,6.68,5.06,4.66,4.66,4.25,6.28,3.04,9.93,30.18,6.28,2.84,9.12,4.25,4.25,,53.28,4.25,5.88,6.28,3.85,7.5,,16.1,14.0,19.111111,6.1214,15.626984,96.089077
US_LA_22101,2020-02-18,ChIJu52ZXSjGI4YRx02Ec_tMop8,Q507088,geoId/22101,US,United States of America,LA,Louisiana,22101,St. Mary Parish,US,USA,2,,,,,,,50708,25008,25700,6901,6478,6570,6003,5883,7431,5926,3575,1941,1837809,29.64,-91.47,2898,74.00625,-1,0,,,2,0,5.56,7.41,,12.14,7.61,7.2,7.0,5.76,3.29,16.05,3.7,9.47,5.14,3.09,6.79,3.5,7.0,6.58,5.56,3.29,5.76,,13.17,33.34,6.79,4.32,9.05,5.56,5.35,5.76,51.24,6.79,8.23,4.73,5.97,5.76,4.32,20.444444,17.227778,24.316667,0.03175,19.75,95.604156
US_LA_22101,2020-02-19,ChIJu52ZXSjGI4YRx02Ec_tMop8,Q507088,geoId/22101,US,United States of America,LA,Louisiana,22101,St. Mary Parish,US,USA,2,,,,,,,50708,25008,25700,6901,6478,6570,6003,5883,7431,5926,3575,1941,1837809,29.64,-91.47,2898,74.00625,4,-4,,,2,-1,3.94,7.05,3.73,13.48,7.26,7.88,5.81,4.77,4.77,17.63,3.11,9.54,,3.94,13.28,5.18,5.18,4.56,3.94,3.53,6.22,3.94,10.79,28.83,5.18,,5.81,2.9,3.32,7.67,51.44,6.01,6.43,8.92,5.81,9.13,,19.166667,16.5,23.366667,0.3175,17.952381,92.663491
US_LA_22101,2020-02-20,ChIJu52ZXSjGI4YRx02Ec_tMop8,Q507088,geoId/22101,US,United States of America,LA,Louisiana,22101,St. Mary Parish,US,USA,2,,,,,,,50708,25008,25700,6901,6478,6570,6003,5883,7431,5926,3575,1941,1837809,29.64,-91.47,2898,74.00625,4,-6,,,-6,3,4.76,6.41,3.72,11.79,7.86,6.0,8.48,2.9,3.1,12.61,4.34,10.34,,3.72,7.86,4.76,4.55,3.52,3.72,4.13,5.58,3.1,9.51,29.15,4.96,4.13,6.0,4.76,7.03,6.62,45.49,5.58,6.82,4.55,,6.41,,14.472222,9.183333,19.055556,5.277556,13.777778,95.74821
US_LA_22101,2020-02-21,ChIJu52ZXSjGI4YRx02Ec_tMop8,Q507088,geoId/22101,US,United States of America,LA,Louisiana,22101,St. Mary Parish,US,USA,2,,,,,,,50708,25008,25700,6901,6478,6570,6003,5883,7431,5926,3575,1941,1837809,29.64,-91.47,2898,74.00625,7,-3,,7,-2,0,4.41,4.85,3.97,12.79,5.29,6.18,5.29,4.63,4.19,15.66,5.51,10.37,3.09,3.75,6.84,,3.75,4.19,,,4.85,,6.84,32.64,5.96,,9.26,,3.53,3.31,46.76,3.97,7.94,5.29,3.97,4.41,,8.038889,4.394444,12.988889,13.4112,2.190476,66.314204
US_LA_22101,2020-02-22,ChIJu52ZXSjGI4YRx02Ec_tMop8,Q507088,geoId/22101,US,United States of America,LA,Louisiana,22101,St. Mary Parish,US,USA,2,,,,,,,50708,25008,25700,6901,6478,6570,6003,5883,7431,5926,3575,1941,1837809,29.64,-91.47,2898,74.00625,15,9,,,3,,6.48,6.48,,10.22,6.73,3.99,6.73,4.49,,15.46,3.74,9.97,,,5.74,5.49,3.74,5.99,5.24,4.74,4.24,4.49,6.98,20.45,4.99,,7.98,4.99,5.99,5.99,40.15,,,7.48,4.74,4.49,3.74,7.788889,2.6,14.755556,0.0,1.777778,65.313996
US_LA_22101,2020-02-23,ChIJu52ZXSjGI4YRx02Ec_tMop8,Q507088,geoId/22101,US,United States of America,LA,Louisiana,22101,St. Mary Parish,US,USA,2,,,,,,,50708,25008,25700,6901,6478,6570,6003,5883,7431,5926,3575,1941,1837809,29.64,-91.47,2898,74.00625,31,18,,,4,,5.53,7.03,,12.81,8.29,5.78,,4.52,,13.06,,4.77,3.77,,9.8,,6.53,4.02,3.77,3.77,7.03,,5.02,24.87,3.77,,8.29,,,4.02,41.95,,5.53,8.29,4.02,7.79,,12.583333,6.622222,19.672222,0.0,9.126984,79.101768
US_LA_22101,2020-02-24,ChIJu52ZXSjGI4YRx02Ec_tMop8,Q507088,geoId/22101,US,United States of America,LA,Louisiana,22101,St. Mary Parish,US,USA,2,,,,,,,50708,25008,25700,6901,6478,6570,6003,5883,7431,5926,3575,1941,1837809,29.64,-91.47,2898,74.00625,17,6,,,-14,2,4.94,7.41,3.59,9.87,8.53,5.83,5.83,5.61,,16.83,4.94,9.2,,4.26,10.77,5.38,4.26,4.71,3.59,5.16,4.04,,6.28,26.93,5.38,3.81,7.18,4.04,5.61,4.71,43.08,4.49,9.42,6.28,5.38,4.94,4.49,16.872222,12.783333,22.016667,0.959556,14.619048,85.878973
US_LA_22101,2020-02-25,ChIJu52ZXSjGI4YRx02Ec_tMop8,Q507088,geoId/22101,US,United States of America,LA,Louisiana,22101,St. Mary Parish,US,USA,2,,,,,,,50708,25008,25700,6901,6478,6570,6003,5883,7431,5926,3575,1941,1837809,29.64,-91.47,2898,74.00625,10,2,,,-42,6,7.39,7.63,3.81,12.16,12.64,5.96,6.2,4.29,,18.36,,10.49,,4.29,7.39,5.72,3.81,6.2,5.96,5.01,5.49,3.34,9.54,30.76,6.2,3.58,13.83,,5.01,6.68,43.88,9.06,7.39,6.2,3.34,9.06,4.77,16.555556,13.533333,19.888889,2.159,14.936508,89.165514
US_LA_22101,2020-02-26,ChIJu52ZXSjGI4YRx02Ec_tMop8,Q507088,geoId/22101,US,United States of America,LA,Louisiana,22101,St. Mary Parish,US,USA,2,,,,,,,50708,25008,25700,6901,6478,6570,6003,5883,7431,5926,3575,1941,1837809,29.64,-91.47,2898,74.00625,21,6,,,-6,0,3.91,8.9,3.47,13.02,9.12,3.91,8.68,3.69,,31.91,3.26,8.9,,3.26,5.86,4.99,4.12,8.25,5.21,6.95,5.64,,9.12,41.24,7.16,,10.63,,3.26,4.12,40.59,4.56,5.21,8.9,3.69,6.95,3.04,13.038889,10.427778,16.072222,0.0,7.055556,66.653771
US_LA_22101,2020-02-27,ChIJu52ZXSjGI4YRx02Ec_tMop8,Q507088,geoId/22101,US,United States of America,LA,Louisiana,22101,St. Mary Parish,US,USA,2,,,,,,,50708,25008,25700,6901,6478,6570,6003,5883,7431,5926,3575,1941,1837809,29.64,-91.47,2898,74.00625,16,2,,,-7,0,5.55,13.33,5.11,15.1,9.11,7.33,6.0,6.0,,30.65,4.0,10.0,3.33,4.44,8.44,4.0,4.44,6.44,4.44,5.33,4.89,,9.55,39.76,7.77,4.22,6.66,5.11,5.78,7.33,43.31,,7.55,6.0,4.44,8.22,,7.577778,2.516667,12.161111,0.0508,-0.912698,54.834362
US_LA_22101,2020-02-28,ChIJu52ZXSjGI4YRx02Ec_tMop8,Q507088,geoId/22101,US,United States of America,LA,Louisiana,22101,St. Mary Parish,US,USA,2,,,,,,,50708,25008,25700,6901,6478,6570,6003,5883,7431,5926,3575,1941,1837809,29.64,-91.47,2898,74.00625,9,4,,,-9,0,3.41,8.65,4.32,13.2,7.97,6.83,5.69,3.87,,22.99,4.78,9.33,,4.78,9.33,3.64,4.78,4.1,3.64,6.83,4.1,,9.79,38.69,8.65,,8.88,3.87,5.69,4.78,35.28,,6.83,5.01,4.55,9.1,3.87,9.8,3.294444,17.827778,0.0,3.119048,63.473559
US_LA_22101,2020-02-29,ChIJu52ZXSjGI4YRx02Ec_tMop8,Q507088,geoId/22101,US,United States of America,LA,Louisiana,22101,St. Mary Parish,US,USA,2,,,,,,,50708,25008,25700,6901,6478,6570,6003,5883,7431,5926,3575,1941,1837809,29.64,-91.47,2898,74.00625,15,1,,,7,,4.59,11.73,4.33,9.69,7.14,6.12,5.35,5.1,,18.36,4.33,8.41,,4.84,9.94,6.37,5.35,7.39,4.33,5.61,4.08,,8.67,36.71,6.63,3.82,11.73,,6.12,5.86,40.28,,8.67,4.08,,5.1,,12.822222,5.561111,20.244444,0.0,6.166667,64.352809
US_LA_22101,2020-03-01,ChIJu52ZXSjGI4YRx02Ec_tMop8,Q507088,geoId/22101,US,United States of America,LA,Louisiana,22101,St. Mary Parish,US,USA,2,,,,,,,50708,25008,25700,6901,6478,6570,6003,5883,7431,5926,3575,1941,1837809,29.64,-91.47,2898,74.00625,21,11,,,2,,,12.57,3.38,9.43,10.39,9.67,6.77,7.01,,22.48,,9.19,,4.83,6.77,5.8,4.59,4.35,,3.38,5.8,,7.74,30.94,4.59,4.35,9.19,4.11,,,42.06,3.87,8.46,5.32,,3.63,,14.988889,9.172222,21.016667,0.0254,10.507937,75.377794
US_LA_22101,2020-03-02,ChIJu52ZXSjGI4YRx02Ec_tMop8,Q507088,geoId/22101,US,United States of America,LA,Louisiana,22101,St. Mary Parish,US,USA,2,,,,,,,50708,25008,25700,6901,6478,6570,6003,5883,7431,5926,3575,1941,1837809,29.64,-91.47,2898,74.00625,19,7,,,2,-1,3.71,9.89,,12.15,6.39,6.18,7.21,5.36,3.09,24.93,3.5,9.06,3.3,6.18,10.71,5.36,8.65,4.12,2.88,4.53,5.56,3.71,11.33,41.0,6.18,3.09,7.21,5.56,4.94,5.36,51.92,6.39,8.24,7.42,4.74,7.0,3.5,19.388889,15.527778,23.822222,0.0,16.912698,85.000173
US_LA_22101,2020-03-03,ChIJu52ZXSjGI4YRx02Ec_tMop8,Q507088,geoId/22101,US,United States of America,LA,Louisiana,22101,St. Mary Parish,US,USA,2,,,,,,,50708,25008,25700,6901,6478,6570,6003,5883,7431,5926,3575,1941,1837809,29.64,-91.47,2898,74.00625,21,17,,,4,-3,4.96,8.88,3.1,12.6,7.64,7.02,7.23,4.75,4.34,25.2,3.51,11.36,,3.3,8.26,4.96,2.89,5.37,4.34,4.13,4.75,4.34,9.91,49.36,8.26,5.37,7.43,3.92,4.75,4.96,50.18,3.3,6.2,7.43,4.13,6.82,5.16,21.138889,17.905556,25.8,0.03175,19.738095,91.018801
US_LA_22101,2020-03-04,ChIJu52ZXSjGI4YRx02Ec_tMop8,Q507088,geoId/22101,US,United States of America,LA,Louisiana,22101,St. Mary Parish,US,USA,2,,,,,,,50708,25008,25700,6901,6478,6570,6003,5883,7431,5926,3575,1941,1837809,29.64,-91.47,2898,74.00625,13,4,,,4,-1,,6.96,,11.67,10.64,5.53,6.76,3.69,,26.2,3.07,9.21,,5.53,8.8,3.89,8.6,4.5,5.32,3.89,5.53,6.96,11.26,39.92,7.98,3.89,10.85,4.5,6.14,6.96,49.34,5.94,6.96,5.53,3.89,5.53,,21.977778,17.988889,24.522222,0.6858,21.230159,95.046541
US_LA_22101,2020-03-05,ChIJu52ZXSjGI4YRx02Ec_tMop8,Q507088,geoId/22101,US,United States of America,LA,Louisiana,22101,St. Mary Parish,US,USA,2,,,,,,,50708,25008,25700,6901,6478,6570,6003,5883,7431,5926,3575,1941,1837809,29.64,-91.47,2898,74.00625,15,7,,,6,-2,6.09,5.22,,12.39,6.96,4.13,5.43,4.57,6.09,27.39,4.35,11.3,4.35,3.7,8.26,3.48,5.65,6.74,4.35,3.04,6.3,3.7,10.22,43.04,5.43,,9.56,6.96,7.61,5.22,48.04,6.52,6.74,5.43,6.09,5.87,3.7,15.405556,13.016667,20.777778,2.4384,13.230159,86.516729
US_LA_22101,2020-03-06,ChIJu52ZXSjGI4YRx02Ec_tMop8,Q507088,geoId/22101,US,United States of America,LA,Louisiana,22101,St. Mary Parish,US,USA,2,,,,,,,50708,25008,25700,6901,6478,6570,6003,5883,7431,5926,3575,1941,1837809,29.64,-91.47,2898,74.00625,7,-1,,0,5,-2,5.16,9.42,5.38,10.09,7.4,6.05,5.16,3.14,4.26,20.63,5.38,8.52,3.59,,8.97,,4.04,3.36,,4.26,4.48,,12.11,38.34,5.38,,8.97,,4.04,5.61,43.05,4.26,6.28,4.04,4.48,4.93,3.36,14.988889,10.366667,20.372222,0.0508,4.087302,48.062724
US_LA_22101,2020-03-07,ChIJu52ZXSjGI4YRx02Ec_tMop8,Q507088,geoId/22101,US,United States of America,LA,Louisiana,22101,St. Mary Parish,US,USA,2,,,,,,,50708,25008,25700,6901,6478,6570,6003,5883,7431,5926,3575,1941,1837809,29.64,-91.47,2898,74.00625,11,2,,,5,,5.58,10.39,3.8,10.9,4.82,5.07,8.36,4.31,4.05,19.77,3.55,6.08,,4.31,8.87,,5.58,4.56,5.07,4.56,5.07,,7.86,38.02,6.59,4.82,7.86,4.05,4.05,4.05,44.61,4.31,6.34,8.62,3.8,5.58,,12.505556,7.788889,17.866667,0.0,1.484127,47.261795
US_LA_22101,2020-03-08,ChIJu52ZXSjGI4YRx02Ec_tMop8,Q507088,geoId/22101,US,United States of America,LA,Louisiana,22101,St. Mary Parish,US,USA,2,,,,,,,50708,25008,25700,6901,6478,6570,6003,5883,7431,5926,3575,1941,1837809,29.64,-91.47,2898,74.00625,18,12,,,3,,3.48,6.47,,10.2,8.46,5.72,4.73,5.97,3.98,23.63,5.72,11.44,3.98,3.73,10.45,5.22,4.97,4.23,5.22,8.21,6.96,,7.46,39.05,7.71,,7.71,3.98,4.23,4.48,39.05,3.98,7.71,6.47,,6.22,,14.155556,7.972222,21.422222,0.0,8.111111,67.025094
US_LA_22101,2020-03-09,ChIJu52ZXSjGI4YRx02Ec_tMop8,Q507088,geoId/22101,US,United States of America,LA,Louisiana,22101,St. Mary Parish,US,USA,2,,,,,,,50708,25008,25700,6901,6478,6570,6003,5883,7431,5926,3575,1941,1837809,29.64,-91.47,2898,74.00625,14,8,,,5,-1,4.77,8.49,3.73,16.16,9.12,6.84,5.39,4.97,3.11,41.03,3.52,11.4,3.31,4.56,9.32,4.77,6.22,5.8,3.11,6.84,3.94,,12.22,64.65,10.15,3.94,7.04,4.14,7.46,7.87,48.48,5.8,7.87,7.67,5.39,6.01,4.14,18.216667,14.9,22.172222,0.0,14.912698,80.924
US_LA_22101,2020-03-10,ChIJu52ZXSjGI4YRx02Ec_tMop8,Q507088,geoId/22101,US,United States of America,LA,Louisiana,22101,St. Mary Parish,US,USA,2,,,,,,,50708,25008,25700,6901,6478,6570,6003,5883,7431,5926,3575,1941,1837809,29.64,-91.47,2898,74.00625,12,10,,,4,-1,4.71,7.37,3.48,13.71,9.62,,7.78,4.71,,34.58,3.68,13.5,,,10.64,7.78,3.48,8.18,2.87,4.09,4.71,3.48,11.46,62.61,4.91,3.27,9.82,4.71,4.3,3.27,44.2,3.48,9.21,3.48,4.09,4.09,4.91,19.783333,17.166667,23.638889,1.100667,18.285714,90.956579
US_LA_22101,2020-03-11,ChIJu52ZXSjGI4YRx02Ec_tMop8,Q507088,geoId/22101,US,United States of America,LA,Louisiana,22101,St. Mary Parish,US,USA,2,,,,,,,50708,25008,25700,6901,6478,6570,6003,5883,7431,5926,3575,1941,1837809,29.64,-91.47,2898,74.00625,13,6,,,4,-3,4.06,6.29,3.85,13.79,9.94,7.71,4.87,,3.65,46.25,4.87,14.0,,5.07,9.33,5.27,5.27,8.11,3.25,4.87,7.1,3.25,7.91,100.0,7.5,4.06,7.5,,4.26,5.88,45.84,4.46,5.48,3.65,5.68,6.49,3.04,19.966667,16.922222,24.383333,0.508,18.103175,88.749991
US_LA_22101,2020-03-12,ChIJu52ZXSjGI4YRx02Ec_tMop8,Q507088,geoId/22101,US,United States of America,LA,Louisiana,22101,St. Mary Parish,US,USA,2,,,,,,,50708,25008,25700,6901,6478,6570,6003,5883,7431,5926,3575,1941,1837809,29.64,-91.47,2898,74.00625,15,17,,,2,-2,5.21,7.09,,14.59,5.84,5.0,3.54,3.34,,58.17,3.54,14.59,3.96,,14.59,5.63,4.59,9.59,4.38,2.92,4.17,,7.09,98.19,6.67,,7.71,4.17,5.42,4.38,49.2,4.79,7.71,8.13,6.67,3.34,3.13,20.2,17.1,24.577778,0.0254,18.404762,88.918653
US_LA_22101,2020-03-13,ChIJu52ZXSjGI4YRx02Ec_tMop8,Q507088,geoId/22101,US,United States of America,LA,Louisiana,22101,St. Mary Parish,US,USA,2,,,,,,,50708,25008,25700,6901,6478,6570,6003,5883,7431,5926,3575,1941,1837809,29.64,-91.47,2898,74.00625,11,25,,-4,3,-2,3.81,5.9,2.66,14.65,4.76,3.43,,3.81,,55.38,3.62,13.7,,,4.38,6.85,4.0,9.13,,,3.04,,7.42,93.25,4.95,,4.57,2.66,4.76,,49.67,3.81,7.99,2.85,3.23,4.38,,21.338889,18.561111,25.661111,0.03175,19.571429,89.750141
US_LA_22101,2020-03-14,ChIJu52ZXSjGI4YRx02Ec_tMop8,Q507088,geoId/22101,US,United States of America,LA,Louisiana,22101,St. Mary Parish,US,USA,2,,,,,,,50708,25008,25700,6901,6478,6570,6003,5883,7431,5926,3575,1941,1837809,29.64,-91.47,2898,74.00625,9,16,,,-2,,4.77,8.03,,14.81,5.27,5.27,4.52,4.27,3.52,41.93,,17.57,4.02,3.77,7.28,4.52,,12.3,,4.02,4.02,4.02,7.53,79.08,6.78,,6.78,,4.27,4.02,35.4,,9.79,5.52,,6.78,5.52,22.077778,19.327778,25.944444,0.0,19.793651,88.585683
US_LA_22101,2020-03-15,ChIJu52ZXSjGI4YRx02Ec_tMop8,Q507088,geoId/22101,US,United States of America,LA,Louisiana,22101,St. Mary Parish,US,USA,2,,,,,,,50708,25008,25700,6901,6478,6570,6003,5883,7431,5926,3575,1941,1837809,29.64,-91.47,2898,74.00625,8,10,,,-1,,4.55,8.62,,11.01,9.33,6.7,4.31,,3.59,39.96,3.59,16.75,3.35,3.83,7.18,4.79,3.83,12.2,5.03,,5.98,4.31,6.7,83.03,5.26,,7.9,,3.83,,38.53,3.35,6.22,6.94,3.83,,,22.294444,18.672222,27.927778,0.0254,19.190476,83.110052
US_LA_22101,2020-03-16,ChIJu52ZXSjGI4YRx02Ec_tMop8,Q507088,geoId/22101,US,United States of America,LA,Louisiana,22101,St. Mary Parish,US,USA,2,,,,,,,50708,25008,25700,6901,6478,6570,6003,5883,7431,5926,3575,1941,1837809,29.64,-91.47,2898,74.00625,10,22,,,-3,2,4.09,4.09,4.71,13.5,7.57,7.98,7.16,2.86,3.68,44.19,4.09,16.78,3.27,3.27,7.98,5.93,4.09,15.34,3.48,3.07,3.07,,5.12,95.54,10.43,,8.59,5.32,3.27,4.09,39.69,3.68,10.03,3.68,4.91,3.07,2.86,20.672222,16.411111,26.3,0.338667,18.119048,85.409419
US_LA_22101,2020-03-17,ChIJu52ZXSjGI4YRx02Ec_tMop8,Q507088,geoId/22101,US,United States of America,LA,Louisiana,22101,St. Mary Parish,US,USA,2,,,,,,,50708,25008,25700,6901,6478,6570,6003,5883,7431,5926,3575,1941,1837809,29.64,-91.47,2898,74.00625,-5,14,,,-10,4,4.22,5.63,4.63,14.28,6.44,5.63,4.83,,3.62,42.44,3.82,16.7,2.82,,7.44,3.62,4.22,20.92,5.63,3.22,4.63,4.63,8.05,83.68,6.03,,8.05,3.62,,4.22,44.25,,7.64,6.64,3.42,7.64,,21.872222,18.522222,25.766667,1.3716,20.563492,91.862553
US_LA_22101,2020-03-18,ChIJu52ZXSjGI4YRx02Ec_tMop8,Q507088,geoId/22101,US,United States of America,LA,Louisiana,22101,St. Mary Parish,US,USA,2,,,,,,,50708,25008,25700,6901,6478,6570,6003,5883,7431,5926,3575,1941,1837809,29.64,-91.47,2898,74.00625,-16,8,,,-16,6,3.47,7.76,3.06,13.48,5.11,5.51,7.97,4.7,3.06,40.24,4.49,14.5,,3.06,6.95,4.08,4.7,23.29,3.88,,5.11,4.29,6.95,63.93,7.35,,5.31,3.88,4.7,5.92,51.68,3.06,6.54,7.35,4.9,6.54,,22.177778,18.766667,26.733333,7.8994,20.484127,90.537193
