location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_transit_stations,mobility_workplaces,mobility_residential,search_trends_abdominal_pain,search_trends_acne,search_trends_alcoholism,search_trends_allergy,search_trends_anxiety,search_trends_arthritis,search_trends_attention_deficit_hyperactivity_disorder,search_trends_back_pain,search_trends_bleeding,search_trends_bone_fracture,search_trends_candidiasis,search_trends_common_cold,search_trends_constipation,search_trends_cough,search_trends_cramp,search_trends_depression,search_trends_diabetes,search_trends_diarrhea,search_trends_fatigue,search_trends_fever,search_trends_gastroesophageal_reflux_disease,search_trends_hair_loss,search_trends_headache,search_trends_heartburn,search_trends_hypertension,search_trends_infection,search_trends_inflammation,search_trends_insomnia,search_trends_itch,search_trends_low_back_pain,search_trends_major_depressive_disorder,search_trends_migraine,search_trends_obesity,search_trends_pain,search_trends_skin_condition,search_trends_skin_rash,search_trends_swelling,search_trends_type_2_diabetes,search_trends_urinary_tract_infection,search_trends_vomiting,search_trends_weight_gain,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,dew_point,relative_humidity
US_IA_19057,2021-04-25,ChIJyQ2JTNrK5ocRklbH4o2UalY,Q115386,geoId/19057,US,United States of America,IA,Iowa,19057,Des Moines County,US,USA,2,2,0,4463,65,,,39326,19142,20184,4844,4863,4333,4672,4444,5440,5247,3268,2215,1790024,40.927778,-91.183889,1113,78.481818,16,,,-8,-2,5.27,6.64,4.35,12.36,11.68,5.72,,5.72,5.04,3.89,,6.41,,4.12,,3.66,8.93,,4.35,,,4.35,4.12,,6.18,20.15,4.58,3.21,6.41,,5.5,5.27,3.89,42.13,6.18,7.1,8.47,4.81,4.35,3.21,3.44,9.012346,1.228395,16.901235,0.0,0.487654,55.249933
US_IA_19057,2021-04-26,ChIJyQ2JTNrK5ocRklbH4o2UalY,Q115386,geoId/19057,US,United States of America,IA,Iowa,19057,Des Moines County,US,USA,2,4,0,4467,65,,10998,39326,19142,20184,4844,4863,4333,4672,4444,5440,5247,3268,2215,1790024,40.927778,-91.183889,1113,78.481818,9,23,-15,-13,1,4.35,6.35,3.45,12.51,7.8,5.8,5.44,5.62,6.53,2.9,3.99,7.07,3.81,4.9,2.54,6.53,9.07,4.71,5.26,4.53,5.8,4.35,5.62,3.99,7.43,24.3,6.53,4.71,7.98,3.99,7.07,6.17,8.34,42.8,4.17,8.52,8.16,3.81,,3.08,,16.191358,8.074074,28.932099,0.0,6.691358,53.407853
US_IA_19057,2021-04-27,ChIJyQ2JTNrK5ocRklbH4o2UalY,Q115386,geoId/19057,US,United States of America,IA,Iowa,19057,Des Moines County,US,USA,2,-1,0,4466,65,16,11014,39326,19142,20184,4844,4863,4333,4672,4444,5440,5247,3268,2215,1790024,40.927778,-91.183889,1113,78.481818,6,25,-20,-15,1,5.96,7.4,4.33,14.98,7.94,4.69,4.69,5.96,3.61,6.14,3.97,8.85,3.07,2.71,3.43,6.14,5.96,3.43,4.51,2.71,2.89,3.25,5.24,,8.48,24.01,5.6,2.53,9.39,,4.87,5.24,5.6,43.51,5.24,9.03,6.68,4.33,2.53,4.33,3.79,22.950617,16.419753,29.296296,0.0,12.641975,52.287063
US_IA_19057,2021-04-28,ChIJyQ2JTNrK5ocRklbH4o2UalY,Q115386,geoId/19057,US,United States of America,IA,Iowa,19057,Des Moines County,US,USA,2,6,0,4472,65,28,11042,39326,19142,20184,4844,4863,4333,4672,4444,5440,5247,3268,2215,1790024,40.927778,-91.183889,1113,78.481818,1,15,-31,-11,1,4.9,3.67,4.2,13.82,9.8,4.72,3.67,5.77,5.25,3.33,3.15,9.27,3.15,5.25,3.15,5.07,9.27,4.55,4.72,6.12,3.85,4.38,3.67,,7.0,23.8,7.52,3.5,8.22,2.98,4.72,5.07,6.47,41.3,4.72,8.75,5.95,3.85,2.98,,3.33,19.882716,14.888889,26.703704,0.3048,15.438272,75.943575
US_IA_19057,2021-04-29,ChIJyQ2JTNrK5ocRklbH4o2UalY,Q115386,geoId/19057,US,United States of America,IA,Iowa,19057,Des Moines County,US,USA,2,9,0,4481,65,129,11171,39326,19142,20184,4844,4863,4333,4672,4444,5440,5247,3268,2215,1790024,40.927778,-91.183889,1113,78.481818,8,21,-4,-15,0,4.75,5.85,4.38,9.86,9.13,5.85,8.22,4.75,4.93,5.48,2.92,8.95,,5.66,,3.29,8.95,3.65,3.29,3.84,4.38,3.47,4.93,,6.03,17.72,5.85,2.92,6.21,5.48,4.2,6.03,6.58,45.85,4.57,5.12,5.3,5.12,3.84,,2.92,15.722222,11.691358,22.975309,8.2804,12.179012,79.746807
US_IA_19057,2021-04-30,ChIJyQ2JTNrK5ocRklbH4o2UalY,Q115386,geoId/19057,US,United States of America,IA,Iowa,19057,Des Moines County,US,USA,2,8,1,4489,66,59,11230,39326,19142,20184,4844,4863,4333,4672,4444,5440,5247,3268,2215,1790024,40.927778,-91.183889,1113,78.481818,9,,,-7,-2,4.65,3.16,3.9,11.71,8.18,5.39,5.21,5.95,2.97,4.28,,5.58,3.35,6.32,,4.28,7.43,4.09,,3.9,,3.72,2.79,2.79,9.85,20.82,3.72,2.6,5.02,2.97,4.28,3.53,3.72,38.11,3.35,6.51,6.69,3.9,5.58,,3.53,15.072222,8.238889,22.0,0.1778,2.122222,41.941389
US_IA_19057,2021-05-01,ChIJyQ2JTNrK5ocRklbH4o2UalY,Q115386,geoId/19057,US,United States of America,IA,Iowa,19057,Des Moines County,US,USA,2,7,0,4496,66,373,11603,39326,19142,20184,4844,4863,4333,4672,4444,5440,5247,3268,2215,1790024,40.927778,-91.183889,1113,78.481818,4,,,-4,-4,3.82,6.68,,18.38,8.36,4.3,4.78,3.58,6.21,3.34,,8.36,,7.16,,3.58,8.12,3.58,3.82,5.01,,3.58,4.78,4.06,6.92,16.71,,,6.21,,4.3,4.3,5.25,39.4,,6.92,7.64,5.25,3.82,,,18.894444,11.311111,28.866667,0.0,6.461111,44.396815
US_IA_19057,2021-05-02,ChIJyQ2JTNrK5ocRklbH4o2UalY,Q115386,geoId/19057,US,United States of America,IA,Iowa,19057,Des Moines County,US,USA,2,2,0,4498,66,0,11603,39326,19142,20184,4844,4863,4333,4672,4444,5440,5247,3268,2215,1790024,40.927778,-91.183889,1113,78.481818,20,,,-7,-4,4.37,6.67,3.45,14.48,8.73,6.21,,4.83,3.68,4.14,,7.82,,5.29,3.45,4.6,8.96,,5.06,5.06,4.37,5.06,4.83,,4.14,23.67,,4.6,9.42,3.22,3.91,,7.12,41.37,6.21,7.36,8.96,4.6,3.22,,3.22,21.644444,14.411111,27.822222,0.0,11.927778,54.143257
US_IA_19057,2021-05-03,ChIJyQ2JTNrK5ocRklbH4o2UalY,Q115386,geoId/19057,US,United States of America,IA,Iowa,19057,Des Moines County,US,USA,2,4,0,4502,66,398,12001,39326,19142,20184,4844,4863,4333,4672,4444,5440,5247,3268,2215,1790024,40.927778,-91.183889,1113,78.481818,10,31,-13,-12,2,2.41,5.85,,16.85,9.11,5.33,4.13,6.88,5.85,2.58,3.44,10.83,3.1,3.61,3.44,4.99,7.74,3.96,6.36,3.78,3.96,3.1,3.1,2.75,6.71,24.59,6.02,3.96,9.8,3.1,6.36,4.64,5.5,36.62,4.99,11.0,8.25,3.1,4.64,2.75,4.81,18.644444,16.083333,23.594444,0.9525,16.355556,86.708594
US_IA_19057,2021-05-04,ChIJyQ2JTNrK5ocRklbH4o2UalY,Q115386,geoId/19057,US,United States of America,IA,Iowa,19057,Des Moines County,US,USA,2,1,0,4503,66,26,12027,39326,19142,20184,4844,4863,4333,4672,4444,5440,5247,3268,2215,1790024,40.927778,-91.183889,1113,78.481818,9,41,-25,-11,1,3.69,6.33,2.81,12.13,9.49,3.87,3.52,3.87,2.64,3.16,,7.21,,,2.81,7.03,8.61,4.39,6.15,4.22,4.75,,4.92,3.16,8.61,18.11,5.27,3.34,8.97,2.64,6.33,6.15,5.27,37.27,3.87,9.85,6.5,2.64,3.69,2.46,3.69,13.661111,9.961111,18.288889,3.2766,9.822222,77.818138
US_IA_19057,2021-05-05,ChIJyQ2JTNrK5ocRklbH4o2UalY,Q115386,geoId/19057,US,United States of America,IA,Iowa,19057,Des Moines County,US,USA,2,12,0,4515,66,61,12088,39326,19142,20184,4844,4863,4333,4672,4444,5440,5247,3268,2215,1790024,40.927778,-91.183889,1113,78.481818,11,32,-7,-10,-1,5.23,5.05,2.71,15.52,9.02,3.97,5.05,6.86,4.51,3.61,,8.84,3.79,3.97,3.43,5.59,6.68,3.79,4.33,3.43,4.15,,4.15,3.25,9.74,22.56,6.14,2.89,8.48,,5.59,4.15,7.76,39.16,5.05,9.02,5.78,3.97,4.15,3.61,3.25,11.894444,4.744444,18.477778,0.0,3.288889,55.792908
US_IA_19057,2021-05-06,ChIJyQ2JTNrK5ocRklbH4o2UalY,Q115386,geoId/19057,US,United States of America,IA,Iowa,19057,Des Moines County,US,USA,2,3,0,4518,66,67,12155,39326,19142,20184,4844,4863,4333,4672,4444,5440,5247,3268,2215,1790024,40.927778,-91.183889,1113,78.481818,11,26,-20,-12,0,4.84,7.18,3.23,12.92,7.18,4.31,3.95,4.13,3.05,4.31,3.95,8.97,3.95,6.28,2.69,5.38,8.97,4.49,4.67,4.67,3.95,3.77,5.38,2.87,5.74,17.94,,4.13,8.07,4.31,5.56,5.2,8.25,35.53,2.69,7.72,2.69,6.46,4.13,,,13.161111,9.261111,17.488889,0.0,5.388889,59.344924
US_IA_19057,2021-05-07,ChIJyQ2JTNrK5ocRklbH4o2UalY,Q115386,geoId/19057,US,United States of America,IA,Iowa,19057,Des Moines County,US,USA,2,6,0,4524,66,61,12216,39326,19142,20184,4844,4863,4333,4672,4444,5440,5247,3268,2215,1790024,40.927778,-91.183889,1113,78.481818,10,,,-6,-2,4.48,6.34,3.73,12.69,7.65,5.04,5.22,5.79,,3.36,,5.97,2.8,3.36,,3.55,9.14,3.92,5.04,2.8,3.55,3.17,2.99,,6.91,15.49,4.11,4.67,5.79,2.99,5.41,,7.46,35.64,3.36,8.21,5.79,4.29,3.92,2.99,3.55,11.911111,3.7,18.388889,0.0,1.572222,49.260764
US_IA_19057,2021-05-08,ChIJyQ2JTNrK5ocRklbH4o2UalY,Q115386,geoId/19057,US,United States of America,IA,Iowa,19057,Des Moines County,US,USA,2,7,0,4531,66,87,12303,39326,19142,20184,4844,4863,4333,4672,4444,5440,5247,3268,2215,1790024,40.927778,-91.183889,1113,78.481818,9,,,-1,-1,4.34,6.85,5.02,13.47,5.25,4.57,3.65,4.11,,3.2,,7.76,5.02,5.71,,3.65,7.76,4.34,7.76,3.65,5.71,,5.02,3.88,4.57,18.73,5.94,,7.76,,3.88,4.57,4.34,39.51,5.48,11.19,7.31,4.57,,,,9.511111,3.072222,16.461111,0.381,0.6,53.951514
US_IA_19057,2021-05-09,ChIJyQ2JTNrK5ocRklbH4o2UalY,Q115386,geoId/19057,US,United States of America,IA,Iowa,19057,Des Moines County,US,USA,2,2,0,4533,66,216,12519,39326,19142,20184,4844,4863,4333,4672,4444,5440,5247,3268,2215,1790024,40.927778,-91.183889,1113,78.481818,28,,,-9,-2,5.84,7.42,3.37,11.01,6.74,6.74,,4.72,4.94,3.6,,8.99,3.15,6.74,3.37,3.82,4.94,3.37,3.6,,,6.74,3.37,,5.17,20.45,6.74,4.49,6.52,,5.84,3.82,5.62,40.9,8.09,7.87,4.72,3.37,3.6,,4.49,7.988889,3.688889,14.188889,30.6832,5.277778,83.124224
US_IA_19057,2021-05-10,ChIJyQ2JTNrK5ocRklbH4o2UalY,Q115386,geoId/19057,US,United States of America,IA,Iowa,19057,Des Moines County,US,USA,2,4,0,4537,66,88,12607,39326,19142,20184,4844,4863,4333,4672,4444,5440,5247,3268,2215,1790024,40.927778,-91.183889,1113,78.481818,10,31,-29,-10,1,3.92,5.17,4.81,10.33,8.91,2.49,6.59,6.06,3.92,3.92,2.67,8.73,,5.34,3.21,4.63,8.55,5.7,4.1,5.34,3.74,4.45,3.03,4.1,7.66,28.68,5.7,,6.95,3.56,7.48,4.63,4.1,37.59,3.56,7.84,6.77,3.38,4.63,2.49,4.45,10.761111,4.583333,17.411111,0.4318,5.183333,68.606252
US_IA_19057,2021-05-11,ChIJyQ2JTNrK5ocRklbH4o2UalY,Q115386,geoId/19057,US,United States of America,IA,Iowa,19057,Des Moines County,US,USA,2,6,0,4543,66,24,12631,39326,19142,20184,4844,4863,4333,4672,4444,5440,5247,3268,2215,1790024,40.927778,-91.183889,1113,78.481818,6,32,-24,-10,1,4.84,7.0,4.3,11.3,9.69,7.17,5.38,5.02,4.3,3.59,,6.82,,3.77,,6.64,5.92,3.77,4.48,4.48,4.66,2.51,2.69,2.87,6.64,24.75,4.48,,8.61,,5.74,3.77,3.95,40.36,4.12,9.33,4.66,2.87,4.66,3.41,3.95,10.927778,5.011111,15.638889,0.112889,4.0,62.521971
US_IA_19057,2021-05-12,ChIJyQ2JTNrK5ocRklbH4o2UalY,Q115386,geoId/19057,US,United States of America,IA,Iowa,19057,Des Moines County,US,USA,2,9,0,4552,66,57,12688,39326,19142,20184,4844,4863,4333,4672,4444,5440,5247,3268,2215,1790024,40.927778,-91.183889,1113,78.481818,13,44,-16,-8,-1,5.68,6.05,5.5,12.64,10.08,6.05,3.12,4.76,2.93,3.48,3.85,7.7,4.21,4.95,4.4,6.96,8.61,5.68,5.86,2.56,4.58,4.58,5.31,3.48,6.41,18.87,7.15,3.3,7.33,,5.68,4.4,3.67,41.96,5.5,8.98,7.88,3.85,3.48,2.75,,10.266667,2.022222,17.177778,0.0,1.077778,52.981158
US_IA_19057,2021-05-13,ChIJyQ2JTNrK5ocRklbH4o2UalY,Q115386,geoId/19057,US,United States of America,IA,Iowa,19057,Des Moines County,US,USA,2,6,0,4558,66,91,12779,39326,19142,20184,4844,4863,4333,4672,4444,5440,5247,3268,2215,1790024,40.927778,-91.183889,1113,78.481818,13,26,-18,-11,1,8.12,5.72,3.88,15.69,9.23,5.91,3.14,5.91,3.88,,3.51,8.12,3.32,4.43,3.32,6.09,8.49,4.8,5.17,3.32,3.14,2.58,6.83,,5.35,18.09,4.25,,6.28,3.88,6.28,5.72,5.17,43.38,5.17,8.31,5.54,2.95,4.62,,4.43,12.027778,2.738889,19.561111,0.0,1.316667,47.978003
US_IA_19057,2021-05-14,ChIJyQ2JTNrK5ocRklbH4o2UalY,Q115386,geoId/19057,US,United States of America,IA,Iowa,19057,Des Moines County,US,USA,2,13,0,4571,66,74,12853,39326,19142,20184,4844,4863,4333,4672,4444,5440,5247,3268,2215,1790024,40.927778,-91.183889,1113,78.481818,10,,,-6,-1,,6.46,3.04,12.36,5.7,4.56,3.99,3.61,,3.23,2.85,8.17,3.04,3.99,,5.7,5.7,5.32,4.18,3.8,2.66,3.42,3.04,3.61,7.79,23.0,4.56,2.66,8.55,,4.75,5.13,3.23,32.5,4.56,8.17,5.13,4.56,3.23,,4.75,13.477778,5.288889,20.733333,0.0,1.672222,44.803984
US_IA_19057,2021-05-15,ChIJyQ2JTNrK5ocRklbH4o2UalY,Q115386,geoId/19057,US,United States of America,IA,Iowa,19057,Des Moines County,US,USA,2,9,0,4580,66,73,12926,39326,19142,20184,4844,4863,4333,4672,4444,5440,5247,3268,2215,1790024,40.927778,-91.183889,1113,78.481818,-1,,-33,-1,2,6.79,5.92,,11.17,7.89,4.82,,5.48,3.72,,3.07,12.93,3.72,6.79,3.5,,6.57,,3.29,3.72,5.7,5.26,6.57,3.07,5.48,17.74,3.94,,5.48,3.5,3.07,3.07,5.7,39.87,3.72,8.98,5.48,,5.04,3.29,,13.288889,9.777778,18.0,3.9624,9.077778,76.336924
US_IA_19057,2021-05-16,ChIJyQ2JTNrK5ocRklbH4o2UalY,Q115386,geoId/19057,US,United States of America,IA,Iowa,19057,Des Moines County,US,USA,2,10,0,4590,66,104,13030,39326,19142,20184,4844,4863,4333,4672,4444,5440,5247,3268,2215,1790024,40.927778,-91.183889,1113,78.481818,24,,-37,-7,-1,6.45,9.12,,14.24,7.79,6.45,5.12,5.34,5.79,,,10.24,4.45,4.45,,4.23,6.9,6.23,4.67,3.12,6.68,,4.67,,6.23,22.7,,,7.79,3.34,5.79,4.67,5.56,37.83,4.45,9.79,7.12,3.78,3.56,3.12,4.01,14.688889,11.322222,19.25,11.684,12.477778,86.82891
US_IA_19057,2021-05-17,ChIJyQ2JTNrK5ocRklbH4o2UalY,Q115386,geoId/19057,US,United States of America,IA,Iowa,19057,Des Moines County,US,USA,2,1,0,4591,66,0,13030,39326,19142,20184,4844,4863,4333,4672,4444,5440,5247,3268,2215,1790024,40.927778,-91.183889,1113,78.481818,7,34,-25,-12,3,3.39,6.28,3.22,11.54,9.67,5.43,5.26,7.63,5.09,3.05,3.9,8.82,4.58,5.26,3.73,7.46,6.28,2.71,4.75,3.9,3.73,,7.13,4.07,7.13,22.9,3.39,3.39,7.63,3.9,4.92,5.43,4.41,36.82,4.75,8.14,5.26,3.9,4.58,3.05,3.73,15.827778,14.044444,18.455556,6.9088,15.161111,95.905894
US_IA_19057,2021-05-18,ChIJyQ2JTNrK5ocRklbH4o2UalY,Q115386,geoId/19057,US,United States of America,IA,Iowa,19057,Des Moines County,US,USA,2,6,0,4597,66,60,13090,39326,19142,20184,4844,4863,4333,4672,4444,5440,5247,3268,2215,1790024,40.927778,-91.183889,1113,78.481818,2,25,-30,-11,4,3.77,5.31,,10.62,11.3,5.82,4.45,5.65,3.77,5.31,3.6,7.19,4.62,3.25,,4.28,7.02,7.54,5.14,2.91,4.8,2.4,3.6,2.74,6.85,28.09,4.45,2.57,7.37,2.4,5.65,3.6,4.45,38.2,2.91,6.68,7.19,4.11,5.14,3.25,4.11,16.911111,15.772222,19.161111,12.8524,16.405556,96.887752
US_IA_19057,2021-05-19,ChIJyQ2JTNrK5ocRklbH4o2UalY,Q115386,geoId/19057,US,United States of America,IA,Iowa,19057,Des Moines County,US,USA,2,12,0,4609,66,47,13137,39326,19142,20184,4844,4863,4333,4672,4444,5440,5247,3268,2215,1790024,40.927778,-91.183889,1113,78.481818,9,35,-24,-9,1,,8.86,4.61,12.05,9.93,5.85,3.37,5.85,4.79,3.19,,8.33,3.9,5.14,3.72,5.32,7.27,4.43,3.9,2.84,4.25,4.08,6.38,,7.09,18.26,4.08,3.19,6.56,2.84,4.61,5.5,5.85,41.3,4.25,7.8,2.84,,4.79,2.84,,19.916667,17.433333,25.422222,9.81075,18.233333,90.126036
US_IA_19057,2021-05-20,ChIJyQ2JTNrK5ocRklbH4o2UalY,Q115386,geoId/19057,US,United States of America,IA,Iowa,19057,Des Moines County,US,USA,2,3,0,4612,66,38,13175,39326,19142,20184,4844,4863,4333,4672,4444,5440,5247,3268,2215,1790024,40.927778,-91.183889,1113,78.481818,11,27,-11,-11,1,2.93,9.15,5.67,10.61,6.95,8.05,5.12,4.39,7.14,4.03,,7.69,,6.77,4.03,4.58,11.53,4.58,4.21,2.75,3.84,3.84,4.39,2.93,5.49,20.86,5.49,,7.14,,5.31,4.03,6.04,41.73,,7.5,5.86,4.76,,,2.75,21.994444,18.744444,26.444444,1.651,18.455556,80.735396
US_IA_19057,2021-05-21,ChIJyQ2JTNrK5ocRklbH4o2UalY,Q115386,geoId/19057,US,United States of America,IA,Iowa,19057,Des Moines County,US,USA,2,8,0,4620,66,0,13175,39326,19142,20184,4844,4863,4333,4672,4444,5440,5247,3268,2215,1790024,40.927778,-91.183889,1113,78.481818,12,,,-5,0,3.55,3.73,8.22,12.89,7.84,7.1,4.86,5.98,3.17,4.3,3.73,7.1,3.36,2.99,3.17,7.66,8.03,3.55,8.03,2.8,,,4.11,,6.16,19.98,5.42,4.48,7.1,2.62,7.28,4.86,5.04,38.66,6.72,8.78,7.84,3.36,4.11,2.8,3.92,21.972222,19.533333,24.994444,0.042333,18.527778,81.291099
US_IA_19057,2021-05-22,ChIJyQ2JTNrK5ocRklbH4o2UalY,Q115386,geoId/19057,US,United States of America,IA,Iowa,19057,Des Moines County,US,USA,2,3,0,4623,66,171,13346,39326,19142,20184,4844,4863,4333,4672,4444,5440,5247,3268,2215,1790024,40.927778,-91.183889,1113,78.481818,4,,,5,-1,5.08,7.63,3.7,11.55,,4.62,,4.39,4.16,,,6.01,3.23,,,,8.55,4.16,4.62,,3.7,3.23,9.94,3.7,6.24,15.48,5.08,,10.86,3.23,,5.55,3.23,38.13,6.24,9.47,6.7,3.47,4.62,4.62,3.93,20.555556,17.45,24.15,0.5588,18.838889,90.157225
US_IA_19057,2021-05-23,ChIJyQ2JTNrK5ocRklbH4o2UalY,Q115386,geoId/19057,US,United States of America,IA,Iowa,19057,Des Moines County,US,USA,2,3,0,4626,66,98,13444,39326,19142,20184,4844,4863,4333,4672,4444,5440,5247,3268,2215,1790024,40.927778,-91.183889,1113,78.481818,14,,,-3,-2,5.32,6.71,5.09,15.73,5.78,6.01,3.24,5.09,,7.4,3.7,7.17,5.09,5.32,,5.09,8.79,4.62,6.01,,5.78,4.39,5.32,,10.41,19.89,6.24,,11.79,3.24,6.01,5.09,3.93,43.02,,10.18,7.86,3.47,3.7,5.09,3.47,21.622222,17.416667,27.811111,0.181429,19.122222,85.853312
US_IA_19057,2021-05-24,ChIJyQ2JTNrK5ocRklbH4o2UalY,Q115386,geoId/19057,US,United States of America,IA,Iowa,19057,Des Moines County,US,USA,2,2,0,4628,66,27,13471,39326,19142,20184,4844,4863,4333,4672,4444,5440,5247,3268,2215,1790024,40.927778,-91.183889,1113,78.481818,10,34,-32,-14,1,4.72,3.81,4.36,15.8,6.72,4.0,5.45,5.27,4.54,4.54,3.09,8.54,3.45,4.72,4.9,4.9,7.26,4.72,6.17,4.72,3.09,2.91,6.36,,6.72,23.79,5.99,,8.72,4.0,8.17,6.54,6.9,37.6,4.0,13.08,8.17,5.27,5.45,,3.81,23.316667,17.955556,28.933333,0.0,19.138889,77.851104
US_IA_19057,2021-05-25,ChIJyQ2JTNrK5ocRklbH4o2UalY,Q115386,geoId/19057,US,United States of America,IA,Iowa,19057,Des Moines County,US,USA,2,3,0,4631,66,20,13491,39326,19142,20184,4844,4863,4333,4672,4444,5440,5247,3268,2215,1790024,40.927778,-91.183889,1113,78.481818,4,30,-32,-13,2,4.73,7.0,3.15,14.35,9.45,4.9,3.33,5.6,2.8,4.9,,8.93,4.2,5.95,3.85,3.68,9.1,4.2,4.9,6.13,4.2,2.8,4.2,2.45,9.1,24.33,5.25,2.98,8.05,2.45,4.73,4.38,7.0,37.64,3.85,8.75,6.83,3.68,4.9,,3.15,22.877778,19.866667,26.622222,1.923143,19.494444,81.601405
US_IA_19057,2021-05-26,ChIJyQ2JTNrK5ocRklbH4o2UalY,Q115386,geoId/19057,US,United States of America,IA,Iowa,19057,Des Moines County,US,USA,2,1,1,4632,67,77,13568,39326,19142,20184,4844,4863,4333,4672,4444,5440,5247,3268,2215,1790024,40.927778,-91.183889,1113,78.481818,18,42,-6,-9,-2,3.52,3.34,2.78,14.28,8.34,3.71,7.05,5.75,,2.97,,6.3,3.89,6.3,3.52,3.89,9.64,3.15,7.79,3.89,,,5.01,,7.23,20.4,4.63,4.82,10.2,,4.82,,6.12,39.31,4.08,11.87,7.05,3.52,4.08,,2.97,22.283333,17.155556,27.672222,7.0104,16.688889,70.712333
US_IA_19057,2021-05-27,ChIJyQ2JTNrK5ocRklbH4o2UalY,Q115386,geoId/19057,US,United States of America,IA,Iowa,19057,Des Moines County,US,USA,2,4,0,4636,67,35,13603,39326,19142,20184,4844,4863,4333,4672,4444,5440,5247,3268,2215,1790024,40.927778,-91.183889,1113,78.481818,10,23,-22,-13,3,3.07,8.31,3.25,14.64,10.3,5.42,3.43,3.43,3.43,3.62,3.62,6.87,4.7,4.52,2.89,4.7,7.77,8.31,6.51,2.53,3.98,3.98,3.25,,6.69,19.88,4.16,3.98,10.3,,4.16,3.07,8.31,33.62,2.53,11.03,5.78,3.98,,3.98,,18.883333,15.566667,26.15,1.778,14.9,77.872213
US_IA_19057,2021-05-28,ChIJyQ2JTNrK5ocRklbH4o2UalY,Q115386,geoId/19057,US,United States of America,IA,Iowa,19057,Des Moines County,US,USA,2,2,0,4638,67,45,13648,39326,19142,20184,4844,4863,4333,4672,4444,5440,5247,3268,2215,1790024,40.927778,-91.183889,1113,78.481818,16,,,-12,2,6.04,6.04,4.48,13.05,7.99,3.9,4.67,8.96,2.92,3.12,,8.96,4.09,4.67,2.73,3.31,8.96,3.9,5.84,3.9,4.48,5.26,4.09,3.31,6.82,18.12,3.9,,7.79,3.7,5.84,4.09,4.48,36.62,3.51,6.43,5.26,,2.73,3.12,2.73,10.327778,7.916667,19.133333,8.763,9.277778,93.316774
US_IA_19057,2021-05-29,ChIJyQ2JTNrK5ocRklbH4o2UalY,Q115386,geoId/19057,US,United States of America,IA,Iowa,19057,Des Moines County,US,USA,2,7,0,4645,67,59,13707,39326,19142,20184,4844,4863,4333,4672,4444,5440,5247,3268,2215,1790024,40.927778,-91.183889,1113,78.481818,6,,,-5,-3,4.56,7.09,3.54,11.4,7.6,6.84,7.09,,4.3,,,8.36,,7.6,3.8,,8.36,4.81,4.56,,4.56,3.8,6.33,3.54,4.05,19.5,6.58,,9.37,,4.56,5.82,3.54,34.95,4.05,8.36,8.36,5.32,4.3,,,10.416667,5.344444,17.95,0.127,4.861111,68.660435
US_IA_19057,2021-05-30,ChIJyQ2JTNrK5ocRklbH4o2UalY,Q115386,geoId/19057,US,United States of America,IA,Iowa,19057,Des Moines County,US,USA,2,1,0,4646,67,41,13748,39326,19142,20184,4844,4863,4333,4672,4444,5440,5247,3268,2215,1790024,40.927778,-91.183889,1113,78.481818,21,,,-18,-6,,7.2,,13.15,7.45,5.46,5.21,4.96,3.48,4.72,,5.96,6.7,3.97,,5.71,4.96,4.22,6.21,,3.48,6.95,5.46,,5.21,20.6,3.97,4.72,10.18,,3.72,,,41.7,,11.91,5.96,,,4.22,,13.4,5.15,20.538889,0.0,5.533333,59.180847
US_IA_19057,2021-05-31,ChIJyQ2JTNrK5ocRklbH4o2UalY,Q115386,geoId/19057,US,United States of America,IA,Iowa,19057,Des Moines County,US,USA,2,1,0,4647,67,0,13748,39326,19142,20184,4844,4863,4333,4672,4444,5440,5247,3268,2215,1790024,40.927778,-91.183889,1113,78.481818,7,24,-52,-72,15,3.27,7.62,3.92,15.68,5.23,6.53,4.79,5.88,,,3.7,9.58,3.48,7.19,5.23,4.36,6.53,3.92,6.1,,3.27,3.92,,3.05,7.41,21.78,,4.79,9.37,3.05,4.14,6.1,4.79,37.46,6.1,11.54,6.53,3.92,,3.27,3.27,15.455556,12.572222,18.305556,1.185333,11.733333,78.812742
