location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_parks,mobility_transit_stations,mobility_workplaces,mobility_residential,search_trends_abdominal_pain,search_trends_acne,search_trends_allergy,search_trends_anxiety,search_trends_arthritis,search_trends_back_pain,search_trends_common_cold,search_trends_cough,search_trends_depression,search_trends_diabetes,search_trends_diarrhea,search_trends_fatigue,search_trends_fever,search_trends_headache,search_trends_hypertension,search_trends_infection,search_trends_inflammation,search_trends_itch,search_trends_migraine,search_trends_obesity,search_trends_pain,search_trends_skin_condition,search_trends_skin_rash,search_trends_swelling,search_trends_urinary_tract_infection,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,snowfall_mm,dew_point,relative_humidity
US_VA_51033,2020-02-15,ChIJ_4mgAtTNtokRf8I9f3p7Qm4,Q341708,geoId/51033,US,United States of America,VA,Virginia,51033,Caroline County,US,USA,2,,,,,,,30432,15021,15411,4120,3583,3561,4122,3872,4354,3623,2170,1027,2534169,38.03,-77.35,1379,76.257143,17,-17,-47,14,1,,,5.28,8.15,5.28,5.52,4.32,13.91,7.2,3.36,4.8,,3.36,4.56,3.84,5.52,17.51,5.76,3.6,5.04,4.32,36.22,,,6.48,,-1.716667,-7.772222,4.911111,0.0,,-10.661111,50.57284
US_VA_51033,2020-02-16,ChIJ_4mgAtTNtokRf8I9f3p7Qm4,Q341708,geoId/51033,US,United States of America,VA,Virginia,51033,Caroline County,US,USA,2,,,,,,,30432,15021,15411,4120,3583,3561,4122,3872,4354,3623,2170,1027,2534169,38.03,-77.35,1379,76.257143,16,-8,,5,5,,,,7.54,5.18,3.77,,17.67,9.19,,8.48,4.48,4.95,5.89,3.53,7.3,22.14,4.24,5.42,3.3,4.0,28.5,6.12,5.89,4.71,,3.094444,-4.294444,11.316667,0.0,,-4.522222,57.802641
US_VA_51033,2020-02-17,ChIJ_4mgAtTNtokRf8I9f3p7Qm4,Q341708,geoId/51033,US,United States of America,VA,Virginia,51033,Caroline County,US,USA,2,,,,,,,30432,15021,15411,4120,3583,3561,4122,3872,4354,3623,2170,1027,2534169,38.03,-77.35,1379,76.257143,8,-13,,21,-26,7,4.58,7.24,8.2,6.51,5.79,4.58,17.12,7.96,,4.58,,6.51,7.96,5.31,8.44,26.53,7.24,7.24,4.1,5.31,31.59,,5.06,5.55,5.79,6.316667,-0.783333,12.9,0.0,,-1.288889,58.43763
US_VA_51033,2020-02-18,ChIJ_4mgAtTNtokRf8I9f3p7Qm4,Q341708,geoId/51033,US,United States of America,VA,Virginia,51033,Caroline County,US,USA,2,,,,,,,30432,15021,15411,4120,3583,3561,4122,3872,4354,3623,2170,1027,2534169,38.03,-77.35,1379,76.257143,2,-17,,2,2,0,4.85,5.34,10.92,7.04,5.83,6.07,18.69,8.49,3.4,8.25,7.28,6.31,5.1,4.37,5.58,27.67,3.64,8.98,3.4,4.13,46.6,,4.85,5.58,3.4,6.711111,0.055556,15.733333,0.0,,1.677778,70.557172
US_VA_51033,2020-02-19,ChIJ_4mgAtTNtokRf8I9f3p7Qm4,Q341708,geoId/51033,US,United States of America,VA,Virginia,51033,Caroline County,US,USA,2,,,,,,,30432,15021,15411,4120,3583,3561,4122,3872,4354,3623,2170,1027,2534169,38.03,-77.35,1379,76.257143,2,-15,,-1,1,0,3.93,5.64,7.61,4.42,8.1,6.87,16.44,8.1,3.68,8.34,4.66,,5.89,,8.1,24.05,4.91,7.36,4.66,5.89,34.36,5.4,5.15,4.66,5.15,9.75,2.288889,13.972222,1.55575,,0.211111,52.481288
US_VA_51033,2020-02-20,ChIJ_4mgAtTNtokRf8I9f3p7Qm4,Q341708,geoId/51033,US,United States of America,VA,Virginia,51033,Caroline County,US,USA,2,,,,,,,30432,15021,15411,4120,3583,3561,4122,3872,4354,3623,2170,1027,2534169,38.03,-77.35,1379,76.257143,1,-6,,1,4,1,4.61,4.36,9.46,6.06,7.52,,17.7,6.79,6.79,8.73,4.12,,5.58,,5.82,22.79,5.82,5.33,4.61,6.79,38.55,3.88,8.24,5.58,5.58,1.583333,-1.977778,7.466667,0.5334,,-6.122222,57.364215
US_VA_51033,2020-02-21,ChIJ_4mgAtTNtokRf8I9f3p7Qm4,Q341708,geoId/51033,US,United States of America,VA,Virginia,51033,Caroline County,US,USA,2,,,,,,,30432,15021,15411,4120,3583,3561,4122,3872,4354,3623,2170,1027,2534169,38.03,-77.35,1379,76.257143,-3,-16,,-2,1,0,5.53,7.45,9.13,8.89,4.33,4.57,13.7,5.53,4.57,7.69,3.61,4.33,,6.97,8.41,22.84,6.73,4.33,5.77,4.57,37.5,,6.01,,5.05,-0.105556,-4.461111,4.266667,0.0508,,-10.705556,45.126693
US_VA_51033,2020-02-22,ChIJ_4mgAtTNtokRf8I9f3p7Qm4,Q341708,geoId/51033,US,United States of America,VA,Virginia,51033,Caroline County,US,USA,2,,,,,,,30432,15021,15411,4120,3583,3561,4122,3872,4354,3623,2170,1027,2534169,38.03,-77.35,1379,76.257143,13,-13,,17,2,,4.1,6.75,8.92,8.2,4.58,5.54,10.85,6.03,5.54,6.03,4.82,3.62,4.82,,4.1,19.52,,8.68,4.34,5.06,34.23,4.1,6.75,7.23,3.38,0.555556,-7.805556,12.922222,0.0,,-10.527778,43.461284
US_VA_51033,2020-02-23,ChIJ_4mgAtTNtokRf8I9f3p7Qm4,Q341708,geoId/51033,US,United States of America,VA,Virginia,51033,Caroline County,US,USA,2,,,,,,,30432,15021,15411,4120,3583,3561,4122,3872,4354,3623,2170,1027,2534169,38.03,-77.35,1379,76.257143,28,-8,,15,6,,3.7,6.71,10.64,8.33,5.55,5.09,9.95,4.4,3.93,8.56,,4.63,6.02,,7.64,18.98,4.63,5.79,,,38.65,,5.32,6.94,5.55,4.072222,-7.038889,16.133333,0.0,,-7.694444,42.272808
US_VA_51033,2020-02-24,ChIJ_4mgAtTNtokRf8I9f3p7Qm4,Q341708,geoId/51033,US,United States of America,VA,Virginia,51033,Caroline County,US,USA,2,,,,,,,30432,15021,15411,4120,3583,3561,4122,3872,4354,3623,2170,1027,2534169,38.03,-77.35,1379,76.257143,3,-14,,7,2,0,4.86,7.53,13.11,9.47,4.61,5.1,19.43,8.98,5.34,5.58,4.86,6.07,7.77,5.1,4.13,27.68,5.1,7.04,3.4,6.31,33.27,4.86,6.56,6.07,3.64,6.244444,-2.955556,14.961111,0.0,,-1.961111,56.213321
US_VA_51033,2020-02-25,ChIJ_4mgAtTNtokRf8I9f3p7Qm4,Q341708,geoId/51033,US,United States of America,VA,Virginia,51033,Caroline County,US,USA,2,,,,,,,30432,15021,15411,4120,3583,3561,4122,3872,4354,3623,2170,1027,2534169,38.03,-77.35,1379,76.257143,2,-19,,0,2,0,6.34,5.61,6.82,,6.58,8.04,21.2,5.61,3.41,8.77,5.36,4.14,,5.12,11.46,25.59,6.09,8.04,,4.39,35.1,4.87,6.09,,,9.561111,6.566667,13.022222,3.894667,,7.661111,88.123655
US_VA_51033,2020-02-26,ChIJ_4mgAtTNtokRf8I9f3p7Qm4,Q341708,geoId/51033,US,United States of America,VA,Virginia,51033,Caroline County,US,USA,2,,,,,,,30432,15021,15411,4120,3583,3561,4122,3872,4354,3623,2170,1027,2534169,38.03,-77.35,1379,76.257143,8,-11,,-1,3,-1,4.56,6.96,10.07,9.35,6.47,5.52,26.86,10.55,,10.55,,6.96,3.6,3.84,9.59,35.97,6.24,5.28,4.8,4.08,34.53,,6.47,6.24,4.8,10.444444,7.916667,13.116667,3.189111,,9.876543,95.590843
US_VA_51033,2020-02-27,ChIJ_4mgAtTNtokRf8I9f3p7Qm4,Q341708,geoId/51033,US,United States of America,VA,Virginia,51033,Caroline County,US,USA,2,,,,,,,30432,15021,15411,4120,3583,3561,4122,3872,4354,3623,2170,1027,2534169,38.03,-77.35,1379,76.257143,9,-18,,4,3,-1,3.67,5.86,8.31,9.28,5.86,,26.39,8.79,5.62,6.84,4.89,,4.89,3.67,5.38,37.87,7.08,6.84,3.91,5.13,34.94,3.67,,5.62,,7.138889,3.15,11.877778,5.051778,,-1.727778,53.399402
US_VA_51033,2020-02-28,ChIJ_4mgAtTNtokRf8I9f3p7Qm4,Q341708,geoId/51033,US,United States of America,VA,Virginia,51033,Caroline County,US,USA,2,,,,,,,30432,15021,15411,4120,3583,3561,4122,3872,4354,3623,2170,1027,2534169,38.03,-77.35,1379,76.257143,6,-12,,8,3,-1,4.22,4.46,9.92,3.97,6.45,5.21,25.05,6.95,3.72,7.69,4.22,3.72,4.71,3.47,8.43,30.76,10.42,6.95,3.72,4.22,29.27,4.46,4.71,5.21,,3.027778,-1.8,9.472222,0.0508,,-8.272222,43.391996
US_VA_51033,2020-02-29,ChIJ_4mgAtTNtokRf8I9f3p7Qm4,Q341708,geoId/51033,US,United States of America,VA,Virginia,51033,Caroline County,US,USA,2,,,,,,,30432,15021,15411,4120,3583,3561,4122,3872,4354,3623,2170,1027,2534169,38.03,-77.35,1379,76.257143,16,-13,-66,12,0,,5.07,6.22,7.84,4.61,4.61,4.15,22.59,8.53,3.92,5.76,3.46,,5.3,3.46,6.22,29.51,3.46,4.15,5.07,,31.58,,5.07,,,1.816667,-3.572222,7.433333,0.0,,-7.377778,50.715246
US_VA_51033,2020-03-01,ChIJ_4mgAtTNtokRf8I9f3p7Qm4,Q341708,geoId/51033,US,United States of America,VA,Virginia,51033,Caroline County,US,USA,2,,,,,,,30432,15021,15411,4120,3583,3561,4122,3872,4354,3623,2170,1027,2534169,38.03,-77.35,1379,76.257143,28,-2,,22,1,,4.32,5.92,7.51,5.46,5.92,5.01,21.16,10.01,,6.83,5.01,4.55,,6.14,7.74,26.4,4.1,6.6,4.78,3.19,27.99,,4.1,5.23,5.46,1.472222,-7.322222,11.788889,0.0,,-10.41358,41.127184
US_VA_51033,2020-03-02,ChIJ_4mgAtTNtokRf8I9f3p7Qm4,Q341708,geoId/51033,US,United States of America,VA,Virginia,51033,Caroline County,US,USA,2,,,,,,,30432,15021,15411,4120,3583,3561,4122,3872,4354,3623,2170,1027,2534169,38.03,-77.35,1379,76.257143,5,-15,,5,3,-1,5.92,8.14,12.58,8.14,4.93,7.65,22.7,7.65,4.93,8.39,,,6.91,3.95,6.41,37.99,6.41,5.67,3.95,,35.03,,7.4,6.66,,8.611111,-1.666667,19.561111,0.0,,-3.416667,42.84655
US_VA_51033,2020-03-03,ChIJ_4mgAtTNtokRf8I9f3p7Qm4,Q341708,geoId/51033,US,United States of America,VA,Virginia,51033,Caroline County,US,USA,2,,,,,,,30432,15021,15411,4120,3583,3561,4122,3872,4354,3623,2170,1027,2534169,38.03,-77.35,1379,76.257143,11,-17,,5,-10,0,6.44,6.21,8.59,6.21,5.97,7.16,24.58,9.55,5.25,8.59,4.3,3.82,4.3,3.58,8.83,38.18,4.06,5.97,,5.73,37.47,4.3,,5.25,3.82,12.794444,3.411111,19.05,0.28575,,6.744444,66.773889
US_VA_51033,2020-03-04,ChIJ_4mgAtTNtokRf8I9f3p7Qm4,Q341708,geoId/51033,US,United States of America,VA,Virginia,51033,Caroline County,US,USA,2,,,,,,,30432,15021,15411,4120,3583,3561,4122,3872,4354,3623,2170,1027,2534169,38.03,-77.35,1379,76.257143,-2,-10,,8,1,-1,5.28,5.53,11.81,8.04,4.27,4.78,24.38,10.81,,8.55,6.28,3.52,6.54,,7.29,37.2,4.53,6.03,,4.53,30.67,5.28,9.05,7.29,,12.894444,3.794444,18.111111,0.3048,,0.166667,41.891199
US_VA_51033,2020-03-05,ChIJ_4mgAtTNtokRf8I9f3p7Qm4,Q341708,geoId/51033,US,United States of America,VA,Virginia,51033,Caroline County,US,USA,2,,,,,,,30432,15021,15411,4120,3583,3561,4122,3872,4354,3623,2170,1027,2534169,38.03,-77.35,1379,76.257143,8,-9,,10,3,-1,5.51,6.76,12.77,9.27,7.01,5.26,24.29,9.77,4.76,7.26,4.76,3.76,7.01,,4.01,37.06,6.26,5.01,4.76,5.51,34.06,3.51,4.51,4.51,,9.544444,3.55,15.172222,0.0,,-2.272222,43.6313
US_VA_51033,2020-03-06,ChIJ_4mgAtTNtokRf8I9f3p7Qm4,Q341708,geoId/51033,US,United States of America,VA,Virginia,51033,Caroline County,US,USA,2,,,,,,,30432,15021,15411,4120,3583,3561,4122,3872,4354,3623,2170,1027,2534169,38.03,-77.35,1379,76.257143,9,-17,,10,1,1,4.89,5.63,11.01,6.85,5.14,4.16,29.37,13.7,,6.61,3.43,4.65,4.16,4.41,7.83,37.69,5.38,6.12,,5.14,26.67,,5.38,6.85,,5.883333,-0.394444,13.222222,0.254,,-0.705556,63.049317
US_VA_51033,2020-03-07,ChIJ_4mgAtTNtokRf8I9f3p7Qm4,Q341708,geoId/51033,US,United States of America,VA,Virginia,51033,Caroline County,US,USA,2,,,,,,,30432,15021,15411,4120,3583,3561,4122,3872,4354,3623,2170,1027,2534169,38.03,-77.35,1379,76.257143,8,-9,0,22,1,,3.81,6.18,13.56,,3.57,5.47,24.74,7.85,,5.95,5.47,,4.76,3.57,4.28,33.54,,5.23,5.0,3.33,28.07,4.28,5.95,5.95,,7.022222,2.644444,12.222222,0.254,,-4.711111,43.195101
US_VA_51033,2020-03-08,ChIJ_4mgAtTNtokRf8I9f3p7Qm4,Q341708,geoId/51033,US,United States of America,VA,Virginia,51033,Caroline County,US,USA,2,,,,,,,30432,15021,15411,4120,3583,3561,4122,3872,4354,3623,2170,1027,2534169,38.03,-77.35,1379,76.257143,32,4,,24,5,,,5.64,13.62,7.75,5.4,,23.49,8.69,3.29,6.11,,,4.93,,4.46,35.47,6.11,11.28,,5.64,32.41,4.7,5.87,7.75,,5.472222,-4.311111,17.027778,0.0,,-7.45,39.145421
US_VA_51033,2020-03-09,ChIJ_4mgAtTNtokRf8I9f3p7Qm4,Q341708,geoId/51033,US,United States of America,VA,Virginia,51033,Caroline County,US,USA,2,,,,,,,30432,15021,15411,4120,3583,3561,4122,3872,4354,3623,2170,1027,2534169,38.03,-77.35,1379,76.257143,-4,-7,,7,2,-1,7.6,8.37,10.65,6.08,5.07,5.83,32.95,12.67,,7.86,4.56,5.32,8.62,3.8,5.32,50.19,4.56,5.83,,5.58,32.45,3.55,6.34,5.07,4.06,13.038889,2.716667,23.516667,0.0,,-3.538889,32.289781
US_VA_51033,2020-03-10,ChIJ_4mgAtTNtokRf8I9f3p7Qm4,Q341708,geoId/51033,US,United States of America,VA,Virginia,51033,Caroline County,US,USA,2,,,,,,,30432,15021,15411,4120,3583,3561,4122,3872,4354,3623,2170,1027,2534169,38.03,-77.35,1379,76.257143,11,-7,,9,-1,0,,6.94,11.65,7.93,5.7,5.45,34.45,12.64,4.96,8.18,5.7,6.69,7.93,,5.95,61.21,,6.44,,3.72,30.48,3.72,4.21,5.95,6.44,16.755556,12.061111,21.972222,0.0,,6.705556,51.829962
US_VA_51033,2020-03-11,ChIJ_4mgAtTNtokRf8I9f3p7Qm4,Q341708,geoId/51033,US,United States of America,VA,Virginia,51033,Caroline County,US,USA,2,,,,,,,30432,15021,15411,4120,3583,3561,4122,3872,4354,3623,2170,1027,2534169,38.03,-77.35,1379,76.257143,4,6,,7,1,1,3.62,8.21,13.76,7.96,,4.58,45.61,15.69,,5.79,6.76,10.14,7.96,,8.69,84.47,3.62,6.76,,5.07,33.06,7.0,6.52,3.38,,14.122222,8.016667,19.833333,0.0,,6.844444,61.659985
US_VA_51033,2020-03-12,ChIJ_4mgAtTNtokRf8I9f3p7Qm4,Q341708,geoId/51033,US,United States of America,VA,Virginia,51033,Caroline County,US,USA,2,,,,,,,30432,15021,15411,4120,3583,3561,4122,3872,4354,3623,2170,1027,2534169,38.03,-77.35,1379,76.257143,5,19,,5,-1,0,5.53,3.61,12.98,6.25,3.37,,55.05,17.79,4.33,6.97,3.61,4.81,6.49,,7.93,100.0,4.57,6.01,,,28.85,,5.29,,,11.694444,7.427778,18.083333,0.0,,6.7,71.688094
US_VA_51033,2020-03-13,ChIJ_4mgAtTNtokRf8I9f3p7Qm4,Q341708,geoId/51033,US,United States of America,VA,Virginia,51033,Caroline County,US,USA,2,,,,,,,30432,15021,15411,4120,3583,3561,4122,3872,4354,3623,2170,1027,2534169,38.03,-77.35,1379,76.257143,1,29,,11,-12,3,4.3,5.02,13.38,4.54,4.54,4.3,44.91,13.62,,,5.97,4.06,10.99,4.54,5.73,76.21,5.02,5.02,,,25.56,,6.45,,,16.216667,9.683333,25.616667,5.81025,,9.866667,66.27022
US_VA_51033,2020-03-14,ChIJ_4mgAtTNtokRf8I9f3p7Qm4,Q341708,geoId/51033,US,United States of America,VA,Virginia,51033,Caroline County,US,USA,2,,,,,,,30432,15021,15411,4120,3583,3561,4122,3872,4354,3623,2170,1027,2534169,38.03,-77.35,1379,76.257143,8,9,-70,12,4,,6.15,4.26,14.67,5.91,,4.73,36.43,12.77,,4.02,6.39,,12.3,,5.2,62.22,4.26,4.02,,3.79,33.12,,5.2,6.86,,12.716667,6.416667,20.788889,0.0254,,-5.638889,27.643482
US_VA_51033,2020-03-15,ChIJ_4mgAtTNtokRf8I9f3p7Qm4,Q341708,geoId/51033,US,United States of America,VA,Virginia,51033,Caroline County,US,USA,2,,,,,,,30432,15021,15411,4120,3583,3561,4122,3872,4354,3623,2170,1027,2534169,38.03,-77.35,1379,76.257143,-5,12,,9,-2,,3.04,5.44,11.74,7.17,4.35,4.13,32.4,16.31,,5.87,3.26,3.48,13.26,,3.91,73.71,4.35,8.26,3.04,,27.4,,6.96,6.09,,7.188889,5.155556,13.294444,0.3556,,2.838889,74.149876
US_VA_51033,2020-03-16,ChIJ_4mgAtTNtokRf8I9f3p7Qm4,Q341708,geoId/51033,US,United States of America,VA,Virginia,51033,Caroline County,US,USA,2,,,,,,,30432,15021,15411,4120,3583,3561,4122,3872,4354,3623,2170,1027,2534169,38.03,-77.35,1379,76.257143,-20,24,,7,-17,6,4.0,4.47,11.78,8.24,6.12,4.24,39.09,15.78,3.53,6.83,4.47,5.65,14.13,,6.12,83.61,4.24,6.83,3.53,3.77,31.79,6.36,7.3,3.53,6.36,5.988889,0.072222,12.7,0.0508,,0.388889,67.554962
US_VA_51033,2020-03-17,ChIJ_4mgAtTNtokRf8I9f3p7Qm4,Q341708,geoId/51033,US,United States of America,VA,Virginia,51033,Caroline County,US,USA,2,,,,,,,30432,15021,15411,4120,3583,3561,4122,3872,4354,3623,2170,1027,2534169,38.03,-77.35,1379,76.257143,-23,14,,7,-22,7,4.23,4.0,13.57,6.01,4.23,3.34,30.92,10.46,,4.89,4.0,3.78,11.57,3.56,6.45,60.06,3.11,3.11,4.67,4.45,30.7,,5.34,3.56,,10.461111,3.766667,19.805556,0.0635,,4.961111,68.915691
US_VA_51033,2020-03-18,ChIJ_4mgAtTNtokRf8I9f3p7Qm4,Q341708,geoId/51033,US,United States of America,VA,Virginia,51033,Caroline County,US,USA,2,,,,,,,30432,15021,15411,4120,3583,3561,4122,3872,4354,3623,2170,1027,2534169,38.03,-77.35,1379,76.257143,-30,11,,3,-26,11,,,9.74,6.42,4.65,5.09,30.56,8.86,,4.65,,,19.05,,6.42,57.14,4.87,4.43,3.32,3.77,34.99,3.1,7.09,5.32,,11.544444,6.294444,17.45,0.0508,,3.744444,58.868965
US_VA_51033,2020-03-19,ChIJ_4mgAtTNtokRf8I9f3p7Qm4,Q341708,geoId/51033,US,United States of America,VA,Virginia,51033,Caroline County,US,USA,2,,,,,,,30432,15021,15411,4120,3583,3561,4122,3872,4354,3623,2170,1027,2534169,38.03,-77.35,1379,76.257143,-33,14,,1,-26,12,4.4,5.28,11.43,6.82,9.89,3.3,31.0,12.09,,5.06,6.6,3.08,13.85,5.28,7.92,46.4,,4.84,4.18,3.3,31.66,4.4,4.4,3.3,3.08,17.211111,9.444444,26.766667,3.338286,,11.416667,68.936822
US_VA_51033,2020-03-20,ChIJ_4mgAtTNtokRf8I9f3p7Qm4,Q341708,geoId/51033,US,United States of America,VA,Virginia,51033,Caroline County,US,USA,2,,,,,,,30432,15021,15411,4120,3583,3561,4122,3872,4354,3623,2170,1027,2534169,38.03,-77.35,1379,76.257143,-39,14,,-12,-30,12,3.28,6.78,12.25,6.78,5.91,3.94,31.06,11.81,,5.69,4.59,4.16,9.19,,7.22,51.84,4.59,4.81,,5.91,26.47,3.06,5.69,4.59,4.81,22.816667,17.561111,28.761111,0.762,,15.211111,62.405728
US_VA_51033,2020-03-21,ChIJ_4mgAtTNtokRf8I9f3p7Qm4,Q341708,geoId/51033,US,United States of America,VA,Virginia,51033,Caroline County,US,USA,2,,,,,,,30432,15021,15411,4120,3583,3561,4122,3872,4354,3623,2170,1027,2534169,38.03,-77.35,1379,76.257143,-36,6,,-8,-13,,,8.81,12.33,6.39,7.49,4.41,29.51,12.55,3.96,4.84,3.3,5.95,10.35,4.41,3.52,37.0,3.74,7.49,,,28.85,,4.18,5.73,,15.061111,8.5,27.244444,5.23875,,7.7,61.816836
US_VA_51033,2020-03-22,ChIJ_4mgAtTNtokRf8I9f3p7Qm4,Q341708,geoId/51033,US,United States of America,VA,Virginia,51033,Caroline County,US,USA,2,,,,,,,30432,15021,15411,4120,3583,3561,4122,3872,4354,3623,2170,1027,2534169,38.03,-77.35,1379,76.257143,-41,-3,,-20,-17,,3.78,5.67,8.82,7.35,4.41,5.67,23.51,9.45,4.41,6.3,4.41,,9.03,,5.67,46.18,4.41,6.51,,3.36,23.3,,3.15,3.15,5.67,8.405556,4.977778,13.183333,0.6858,,-1.333333,50.616113
US_VA_51033,2020-03-23,ChIJ_4mgAtTNtokRf8I9f3p7Qm4,Q341708,geoId/51033,US,United States of America,VA,Virginia,51033,Caroline County,US,USA,2,,,,,,,30432,15021,15411,4120,3583,3561,4122,3872,4354,3623,2170,1027,2534169,38.03,-77.35,1379,76.257143,-42,-3,,-15,-33,16,,8.2,12.29,6.76,6.56,3.07,27.25,10.65,3.07,7.17,,5.94,10.65,,5.33,46.91,4.1,6.76,,3.07,27.45,,6.35,4.1,4.51,6.794444,4.8,10.266667,7.3025,,4.466667,85.255897
US_VA_51033,2020-03-24,ChIJ_4mgAtTNtokRf8I9f3p7Qm4,Q341708,geoId/51033,US,United States of America,VA,Virginia,51033,Caroline County,US,USA,2,,,,,,,30432,15021,15411,4120,3583,3561,4122,3872,4354,3623,2170,1027,2534169,38.03,-77.35,1379,76.257143,-38,-5,,-11,-37,14,5.64,7.31,10.45,5.01,6.06,7.31,21.52,10.66,,6.06,3.97,4.81,10.45,,4.81,48.48,7.1,4.18,,,29.88,,3.97,3.34,4.39,8.605556,2.927778,13.733333,1.0414,,5.055556,78.550738
US_VA_51033,2020-03-25,ChIJ_4mgAtTNtokRf8I9f3p7Qm4,Q341708,geoId/51033,US,United States of America,VA,Virginia,51033,Caroline County,US,USA,2,,,,,,,30432,15021,15411,4120,3583,3561,4122,3872,4354,3623,2170,1027,2534169,38.03,-77.35,1379,76.257143,-46,-18,,-19,-39,19,4.58,4.58,9.38,4.79,2.92,,25.21,10.21,,5.0,3.75,3.33,8.96,6.67,5.62,45.83,,5.83,,,26.87,3.54,5.83,5.21,5.83,8.355556,5.477778,11.966667,7.507111,,6.766667,89.851638
US_VA_51033,2020-03-26,ChIJ_4mgAtTNtokRf8I9f3p7Qm4,Q341708,geoId/51033,US,United States of America,VA,Virginia,51033,Caroline County,US,USA,2,,,,,,,30432,15021,15411,4120,3583,3561,4122,3872,4354,3623,2170,1027,2534169,38.03,-77.35,1379,76.257143,-46,-1,,-20,-36,17,,4.86,12.47,6.34,5.71,5.92,23.88,6.55,4.44,5.92,,,9.72,5.71,3.8,37.82,7.61,4.44,5.71,3.59,31.91,3.8,3.8,4.86,3.17,8.555556,2.983333,15.344444,4.7752,,5.588889,81.724187
US_VA_51033,2020-03-27,ChIJ_4mgAtTNtokRf8I9f3p7Qm4,Q341708,geoId/51033,US,United States of America,VA,Virginia,51033,Caroline County,US,USA,2,,,,,,,30432,15021,15411,4120,3583,3561,4122,3872,4354,3623,2170,1027,2534169,38.03,-77.35,1379,76.257143,-43,-8,,-31,-36,17,2.97,4.45,7.42,6.15,4.03,5.72,23.32,9.12,4.88,9.54,3.82,2.97,8.69,6.15,6.36,33.29,5.94,5.72,4.24,3.18,30.95,,4.45,,,14.655556,6.422222,21.65,0.0,,9.166667,69.806588
US_VA_51033,2020-03-28,ChIJ_4mgAtTNtokRf8I9f3p7Qm4,Q341708,geoId/51033,US,United States of America,VA,Virginia,51033,Caroline County,US,USA,2,,,,,,,30432,15021,15411,4120,3583,3561,4122,3872,4354,3623,2170,1027,2534169,38.03,-77.35,1379,76.257143,-49,-16,,-32,-20,,5.04,4.83,11.12,6.51,7.14,,23.51,5.46,5.25,6.3,2.94,3.57,6.93,5.46,5.04,27.07,4.2,6.09,,2.94,33.58,3.57,5.67,4.62,5.67,14.705556,11.038889,20.316667,3.076222,,12.238889,85.548549
US_VA_51033,2020-03-29,ChIJ_4mgAtTNtokRf8I9f3p7Qm4,Q341708,geoId/51033,US,United States of America,VA,Virginia,51033,Caroline County,US,USA,2,,,,,,,30432,15021,15411,4120,3583,3561,4122,3872,4354,3623,2170,1027,2534169,38.03,-77.35,1379,76.257143,-42,-20,,-37,-26,,,7.52,11.28,6.47,6.47,3.55,18.17,9.4,3.13,4.8,3.34,2.92,6.89,4.8,,27.15,4.59,6.06,5.22,3.13,29.86,3.13,6.89,4.59,3.13,15.772222,11.205556,27.85,0.338667,,12.925926,82.14137
US_VA_51033,2020-03-30,ChIJ_4mgAtTNtokRf8I9f3p7Qm4,Q341708,geoId/51033,US,United States of America,VA,Virginia,51033,Caroline County,US,USA,2,,,,,,,30432,15021,15411,4120,3583,3561,4122,3872,4354,3623,2170,1027,2534169,38.03,-77.35,1379,76.257143,-40,5,,-19,-38,15,3.23,4.23,14.72,8.47,5.65,4.84,17.34,5.65,3.02,5.04,3.43,3.23,7.46,4.03,4.23,30.85,5.04,8.47,3.43,4.03,29.64,,7.06,4.44,3.02,18.1,11.327778,27.144444,0.0,,4.944444,44.009368
US_VA_51033,2020-03-31,ChIJ_4mgAtTNtokRf8I9f3p7Qm4,Q341708,geoId/51033,US,United States of America,VA,Virginia,51033,Caroline County,US,USA,2,,,,,,,30432,15021,15411,4120,3583,3561,4122,3872,4354,3623,2170,1027,2534169,38.03,-77.35,1379,76.257143,-41,-14,,-19,-42,17,4.92,7.59,15.79,8.61,7.38,3.9,21.73,6.56,,6.56,4.72,,9.02,4.1,6.36,33.01,4.72,9.02,5.33,5.33,35.47,3.08,6.36,4.51,5.33,11.411111,6.283333,20.527778,1.778,,3.322222,57.845166
US_VA_51033,2020-04-01,ChIJ_4mgAtTNtokRf8I9f3p7Qm4,Q341708,geoId/51033,US,United States of America,VA,Virginia,51033,Caroline County,US,USA,2,,,,,,,30432,15021,15411,4120,3583,3561,4122,3872,4354,3623,2170,1027,2534169,38.03,-77.35,1379,76.257143,-49,-9,,-18,-42,18,4.63,6.64,11.28,4.83,6.24,3.83,22.15,6.85,3.02,7.25,4.03,4.63,7.25,4.83,5.64,31.01,,9.06,4.23,5.64,30.0,,4.23,3.22,,7.872222,4.655556,13.316667,7.450667,,3.75,75.30303
