location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,new_confirmed_age_0,new_confirmed_age_1,new_confirmed_age_2,new_confirmed_age_3,new_confirmed_age_4,new_confirmed_age_5,new_confirmed_age_6,new_confirmed_age_7,new_confirmed_age_8,new_confirmed_age_9,cumulative_confirmed_age_0,cumulative_confirmed_age_1,cumulative_confirmed_age_2,cumulative_confirmed_age_3,cumulative_confirmed_age_4,cumulative_confirmed_age_5,cumulative_confirmed_age_6,cumulative_confirmed_age_7,cumulative_confirmed_age_8,cumulative_confirmed_age_9,age_bin_0,age_bin_1,age_bin_2,age_bin_3,age_bin_4,age_bin_5,age_bin_6,age_bin_7,age_bin_8,age_bin_9,new_confirmed_male,new_confirmed_female,cumulative_confirmed_male,cumulative_confirmed_female,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_parks,mobility_transit_stations,mobility_workplaces,mobility_residential,search_trends_acne,search_trends_allergy,search_trends_anxiety,search_trends_arthritis,search_trends_back_pain,search_trends_common_cold,search_trends_cough,search_trends_diabetes,search_trends_fever,search_trends_hypertension,search_trends_infection,search_trends_inflammation,search_trends_itch,search_trends_obesity,search_trends_pain,search_trends_skin_rash,search_trends_swelling,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,snowfall_mm,dew_point,relative_humidity
US_IN_18087,2020-10-25,ChIJVVqCpClFFogRGss69-idxro,Q24464,geoId/18087,US,United States of America,IN,Indiana,18087,LaGrange County,US,USA,2,5,0,844,16,,,0,0,1,0,0,0,0,0,1,0,0,3,5,38,26,102,92,134,130,150,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,2,3,450,391,39248,19868,19380,7140,6871,4893,4419,4262,4341,3823,2358,1141,1802083,41.641667,-85.416667,1002,79.2125,,,,4,-8,,7.67,8.07,,6.05,6.86,10.49,,5.65,,,18.16,,6.46,,30.68,,,4.688889,0.9,8.738889,0.0,,-0.277778,70.332863
US_IN_18087,2020-10-26,ChIJVVqCpClFFogRGss69-idxro,Q24464,geoId/18087,US,United States of America,IN,Indiana,18087,LaGrange County,US,USA,2,18,0,862,16,,,0,0,0,4,0,1,1,2,4,2,0,3,5,42,26,103,93,136,134,152,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,11,7,461,398,39248,19868,19380,7140,6871,4893,4419,4262,4341,3823,2358,1141,1802083,41.641667,-85.416667,1002,79.2125,,,,-2,-1,1,5.1,7.01,8.93,,5.74,8.93,,15.3,,5.1,23.59,4.78,7.01,,26.78,7.01,5.1,6.177778,3.355556,7.95,0.0,,1.094444,69.975537
US_IN_18087,2020-10-27,ChIJVVqCpClFFogRGss69-idxro,Q24464,geoId/18087,US,United States of America,IN,Indiana,18087,LaGrange County,US,USA,2,10,0,872,16,,,0,0,0,1,0,0,2,1,1,2,0,3,5,43,26,103,95,137,135,154,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,6,4,467,402,39248,19868,19380,7140,6871,4893,4419,4262,4341,3823,2358,1141,1802083,41.641667,-85.416667,1002,79.2125,23,,,-2,-6,3,7.71,5.46,6.1,,5.46,11.24,4.82,11.24,6.74,6.42,25.37,7.38,,4.82,31.15,6.42,,4.077778,3.255556,6.194444,0.381,,1.672222,84.387101
US_IN_18087,2020-10-28,ChIJVVqCpClFFogRGss69-idxro,Q24464,geoId/18087,US,United States of America,IN,Indiana,18087,LaGrange County,US,USA,2,13,0,885,16,,,0,0,0,2,2,0,1,2,2,3,0,3,5,45,28,103,96,139,137,157,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,8,5,475,407,39248,19868,19380,7140,6871,4893,4419,4262,4341,3823,2358,1141,1802083,41.641667,-85.416667,1002,79.2125,,9,,-1,-6,3,5.53,8.45,6.5,,,7.48,,8.13,7.15,8.13,21.45,,4.88,7.8,34.46,4.88,4.88,5.444444,1.627778,10.061111,0.931333,,1.255556,74.535582
US_IN_18087,2020-10-29,ChIJVVqCpClFFogRGss69-idxro,Q24464,geoId/18087,US,United States of America,IN,Indiana,18087,LaGrange County,US,USA,2,8,0,893,16,,,0,0,0,0,0,2,1,1,1,2,0,3,5,45,28,105,97,140,138,159,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,3,5,478,412,39248,19868,19380,7140,6871,4893,4419,4262,4341,3823,2358,1141,1802083,41.641667,-85.416667,1002,79.2125,9,,,-4,-10,4,9.83,8.2,8.2,6.23,,9.83,,7.87,,7.21,24.26,,9.18,5.57,33.77,6.88,,6.15,3.055556,10.794444,0.0,,2.555556,77.849839
US_IN_18087,2020-10-30,ChIJVVqCpClFFogRGss69-idxro,Q24464,geoId/18087,US,United States of America,IN,Indiana,18087,LaGrange County,US,USA,2,17,0,910,16,,,0,0,0,2,0,2,5,2,1,1,0,3,5,47,28,107,102,142,139,160,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,6,11,484,423,39248,19868,19380,7140,6871,4893,4419,4262,4341,3823,2358,1141,1802083,41.641667,-85.416667,1002,79.2125,-5,,,-2,-7,3,5.03,7.91,6.11,8.62,,14.02,7.55,7.19,,6.83,22.64,,6.47,,33.42,,,4.044444,1.744444,8.022222,0.0,,-0.483333,72.425225
US_IN_18087,2020-10-31,ChIJVVqCpClFFogRGss69-idxro,Q24464,geoId/18087,US,United States of America,IN,Indiana,18087,LaGrange County,US,USA,2,12,0,922,16,,,0,0,1,0,1,1,0,4,3,2,0,3,6,47,29,108,102,146,142,162,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,5,7,489,430,39248,19868,19380,7140,6871,4893,4419,4262,4341,3823,2358,1141,1802083,41.641667,-85.416667,1002,79.2125,11,,,5,15,,6.7,6.7,,5.86,,7.54,,,,6.28,17.16,,,,32.23,,,3.533333,-3.05,12.0,0.0,,-1.577778,69.479068
US_IN_18087,2020-11-01,ChIJVVqCpClFFogRGss69-idxro,Q24464,geoId/18087,US,United States of America,IN,Indiana,18087,LaGrange County,US,USA,2,5,0,927,16,,,0,0,0,0,0,1,0,1,0,0,0,3,6,47,29,109,102,147,142,162,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,1,4,490,434,39248,19868,19380,7140,6871,4893,4419,4262,4341,3823,2358,1141,1802083,41.641667,-85.416667,1002,79.2125,,,,-5,-9,,6.71,6.71,12.62,,5.92,9.07,8.68,7.5,,,22.09,,7.5,7.1,40.24,9.47,,5.314815,-1.518519,10.728395,0.8128,,-0.975309,64.075586
US_IN_18087,2020-11-02,ChIJVVqCpClFFogRGss69-idxro,Q24464,geoId/18087,US,United States of America,IN,Indiana,18087,LaGrange County,US,USA,2,34,1,961,17,,,0,0,0,1,1,7,4,5,5,4,0,3,6,48,30,116,106,152,147,166,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,17,17,507,451,39248,19868,19380,7140,6871,4893,4419,4262,4341,3823,2358,1141,1802083,41.641667,-85.416667,1002,79.2125,,,,-8,0,2,5.5,6.47,9.05,,5.5,13.58,,9.05,5.5,7.44,24.89,,6.14,9.38,29.1,5.17,,2.588889,-3.483333,9.55,0.0,,-6.65,51.04281
US_IN_18087,2020-11-03,ChIJVVqCpClFFogRGss69-idxro,Q24464,geoId/18087,US,United States of America,IN,Indiana,18087,LaGrange County,US,USA,2,27,0,988,17,,,0,0,1,3,0,5,6,6,5,1,0,3,7,51,30,121,112,158,152,167,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,14,13,521,464,39248,19868,19380,7140,6871,4893,4419,4262,4341,3823,2358,1141,1802083,41.641667,-85.416667,1002,79.2125,12,7,,-12,-7,3,7.1,5.87,8.34,,,7.1,6.79,9.27,6.79,4.94,19.15,,9.27,,27.18,8.96,,8.2,-1.483333,18.477778,0.0,,-2.661111,46.362422
US_IN_18087,2020-11-04,ChIJVVqCpClFFogRGss69-idxro,Q24464,geoId/18087,US,United States of America,IN,Indiana,18087,LaGrange County,US,USA,2,24,1,1012,18,,,0,0,1,1,0,2,6,2,5,4,0,3,8,52,30,123,118,160,157,171,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,14,10,535,474,39248,19868,19380,7140,6871,4893,4419,4262,4341,3823,2358,1141,1802083,41.641667,-85.416667,1002,79.2125,,7,,-6,-5,4,4.68,7.91,7.61,,7.32,11.71,,6.74,4.1,4.68,18.45,4.1,,4.39,27.82,,4.68,13.888889,7.25,22.111111,0.0,,3.477778,49.551805
US_IN_18087,2020-11-05,ChIJVVqCpClFFogRGss69-idxro,Q24464,geoId/18087,US,United States of America,IN,Indiana,18087,LaGrange County,US,USA,2,23,0,1035,18,,,0,0,0,1,1,4,2,2,7,3,0,3,8,53,31,127,120,162,164,174,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,14,9,549,483,39248,19868,19380,7140,6871,4893,4419,4262,4341,3823,2358,1141,1802083,41.641667,-85.416667,1002,79.2125,2,,,-23,-7,4,5.45,5.45,8.65,,,5.45,,8.97,,,22.75,,9.29,,27.55,,6.73,14.927778,10.144444,20.238889,0.0,,5.772222,54.356945
US_IN_18087,2020-11-06,ChIJVVqCpClFFogRGss69-idxro,Q24464,geoId/18087,US,United States of America,IN,Indiana,18087,LaGrange County,US,USA,2,31,1,1066,19,,,0,0,2,2,0,4,3,2,5,6,0,3,10,55,31,131,123,164,169,180,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,11,19,560,502,39248,19868,19380,7140,6871,4893,4419,4262,4341,3823,2358,1141,1802083,41.641667,-85.416667,1002,79.2125,28,1,,-58,1,4,8.7,10.96,7.41,4.83,6.12,9.99,5.8,8.06,7.09,9.35,16.76,5.8,7.74,,26.43,4.51,7.09,13.966667,7.516667,22.094444,0.0,,6.983333,62.862537
US_IN_18087,2020-11-07,ChIJVVqCpClFFogRGss69-idxro,Q24464,geoId/18087,US,United States of America,IN,Indiana,18087,LaGrange County,US,USA,2,21,0,1087,19,,,0,0,0,1,1,4,4,2,1,3,0,3,10,56,32,135,127,166,170,183,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,13,8,573,510,39248,19868,19380,7140,6871,4893,4419,4262,4341,3823,2358,1141,1802083,41.641667,-85.416667,1002,79.2125,55,,,-58,3,,,8.87,6.17,,,11.18,,6.94,,8.87,15.42,,,,31.99,,7.32,14.161111,6.494444,21.6,0.0,,6.738889,61.151013
US_IN_18087,2020-11-08,ChIJVVqCpClFFogRGss69-idxro,Q24464,geoId/18087,US,United States of America,IN,Indiana,18087,LaGrange County,US,USA,2,8,0,1095,19,,,0,0,0,0,0,3,0,0,1,2,0,3,10,56,32,138,127,166,171,185,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,5,3,578,513,39248,19868,19380,7140,6871,4893,4419,4262,4341,3823,2358,1141,1802083,41.641667,-85.416667,1002,79.2125,,,,-57,-6,,5.62,8.84,7.23,,5.62,9.64,,5.62,,,16.47,,,,32.14,,,14.305556,6.316667,24.183333,0.0,,7.677778,64.495754
US_IN_18087,2020-11-09,ChIJVVqCpClFFogRGss69-idxro,Q24464,geoId/18087,US,United States of America,IN,Indiana,18087,LaGrange County,US,USA,2,56,0,1151,19,,,0,0,1,2,1,6,3,9,10,5,0,3,11,58,33,144,130,175,181,190,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,16,40,594,553,39248,19868,19380,7140,6871,4893,4419,4262,4341,3823,2358,1141,1802083,41.641667,-85.416667,1002,79.2125,,,,-55,-1,3,5.41,4.77,8.91,5.09,5.09,7.0,5.41,7.63,6.04,5.73,17.18,4.45,8.27,4.45,27.04,4.77,,18.094444,9.705556,24.633333,0.0,,11.111111,63.81951
US_IN_18087,2020-11-10,ChIJVVqCpClFFogRGss69-idxro,Q24464,geoId/18087,US,United States of America,IN,Indiana,18087,LaGrange County,US,USA,2,28,1,1179,20,,,0,0,0,3,2,3,5,4,8,0,0,3,11,61,35,147,135,179,189,190,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,14,14,608,567,39248,19868,19380,7140,6871,4893,4419,4262,4341,3823,2358,1141,1802083,41.641667,-85.416667,1002,79.2125,28,,,-48,-9,5,5.05,,8.75,,4.71,7.74,6.06,5.05,6.06,,20.88,,6.06,5.39,35.69,5.05,,19.827778,14.472222,24.061111,0.0,,13.844444,68.467846
US_IN_18087,2020-11-11,ChIJVVqCpClFFogRGss69-idxro,Q24464,geoId/18087,US,United States of America,IN,Indiana,18087,LaGrange County,US,USA,2,22,1,1201,21,,,0,0,1,2,0,6,5,1,2,3,0,3,12,63,35,153,140,180,191,193,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,10,12,618,579,39248,19868,19380,7140,6871,4893,4419,4262,4341,3823,2358,1141,1802083,41.641667,-85.416667,1002,79.2125,,,,-50,-9,6,,7.39,8.03,6.1,,8.67,5.46,5.46,9.32,8.03,21.2,,,,35.34,4.5,,8.822222,1.466667,22.427778,4.699,,4.705556,75.430712
US_IN_18087,2020-11-12,ChIJVVqCpClFFogRGss69-idxro,Q24464,geoId/18087,US,United States of America,IN,Indiana,18087,LaGrange County,US,USA,2,29,0,1230,21,,,0,0,1,2,1,6,3,5,3,2,0,3,13,65,36,159,143,185,194,195,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,12,17,630,596,39248,19868,19380,7140,6871,4893,4419,4262,4341,3823,2358,1141,1802083,41.641667,-85.416667,1002,79.2125,17,,,-51,-6,5,,10.05,8.75,6.48,,10.05,5.83,7.78,,4.86,19.77,4.54,,,31.44,7.13,8.1,2.316667,-3.244444,10.788889,0.1016,,-1.283333,77.254207
US_IN_18087,2020-11-13,ChIJVVqCpClFFogRGss69-idxro,Q24464,geoId/18087,US,United States of America,IN,Indiana,18087,LaGrange County,US,USA,2,26,2,1256,23,,,0,0,1,0,1,3,4,4,3,5,0,3,14,65,37,162,147,189,197,200,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,10,16,640,612,39248,19868,19380,7140,6871,4893,4419,4262,4341,3823,2358,1141,1802083,41.641667,-85.416667,1002,79.2125,8,1,,-49,-3,6,5.35,4.68,8.03,,6.36,5.69,,6.36,,5.69,20.41,,6.02,,23.09,5.69,4.68,3.1,-1.338889,7.138889,0.4572,,-0.538889,77.131331
US_IN_18087,2020-11-14,ChIJVVqCpClFFogRGss69-idxro,Q24464,geoId/18087,US,United States of America,IN,Indiana,18087,LaGrange County,US,USA,2,14,1,1270,24,,,0,0,0,0,0,3,1,4,3,1,0,3,14,65,37,165,148,193,200,201,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,8,6,648,618,39248,19868,19380,7140,6871,4893,4419,4262,4341,3823,2358,1141,1802083,41.641667,-85.416667,1002,79.2125,16,,,-44,12,,7.24,10.67,,,6.48,7.62,5.34,6.1,,5.72,25.16,5.34,6.1,,31.63,,,-0.816667,-6.377778,5.583333,0.217714,,-3.805556,80.314258
US_IN_18087,2020-11-15,ChIJVVqCpClFFogRGss69-idxro,Q24464,geoId/18087,US,United States of America,IN,Indiana,18087,LaGrange County,US,USA,2,12,0,1282,24,,,0,0,0,0,0,1,1,4,1,0,0,3,14,65,37,166,149,197,201,201,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,3,9,651,627,39248,19868,19380,7140,6871,4893,4419,4262,4341,3823,2358,1141,1802083,41.641667,-85.416667,1002,79.2125,,,,-50,-13,,6.3,5.52,9.46,9.85,8.67,17.73,,11.03,5.52,,22.85,,5.91,,40.97,9.46,,7.15,3.388889,12.427778,11.5824,,4.15,81.30021
US_IN_18087,2020-11-16,ChIJVVqCpClFFogRGss69-idxro,Q24464,geoId/18087,US,United States of America,IN,Indiana,18087,LaGrange County,US,USA,2,36,0,1318,24,,,0,0,0,0,1,5,5,7,5,6,0,3,14,65,38,171,154,204,206,207,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,17,18,668,645,39248,19868,19380,7140,6871,4893,4419,4262,4341,3823,2358,1141,1802083,41.641667,-85.416667,1002,79.2125,,,,-52,-6,4,6.35,9.03,9.03,,4.68,14.71,5.01,9.03,,5.01,25.74,,6.35,,31.09,5.01,,3.316667,-0.138889,9.244444,1.632857,,-2.983333,63.598797
US_IN_18087,2020-11-17,ChIJVVqCpClFFogRGss69-idxro,Q24464,geoId/18087,US,United States of America,IN,Indiana,18087,LaGrange County,US,USA,2,31,1,1349,25,,,0,0,1,4,1,3,5,8,3,1,0,3,15,69,39,174,159,212,209,208,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,16,15,684,660,39248,19868,19380,7140,6871,4893,4419,4262,4341,3823,2358,1141,1802083,41.641667,-85.416667,1002,79.2125,33,,,-50,-9,6,5.43,10.18,5.77,,,15.27,5.43,8.82,6.11,6.79,21.04,,,4.75,31.21,6.45,4.75,2.183333,-0.605556,5.466667,0.0,,-3.766667,64.867844
US_IN_18087,2020-11-18,ChIJVVqCpClFFogRGss69-idxro,Q24464,geoId/18087,US,United States of America,IN,Indiana,18087,LaGrange County,US,USA,2,32,0,1381,25,,,1,0,0,3,0,6,4,5,8,5,1,3,15,72,39,180,163,217,217,213,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,11,21,695,681,39248,19868,19380,7140,6871,4893,4419,4262,4341,3823,2358,1141,1802083,41.641667,-85.416667,1002,79.2125,,,,-43,-11,9,,8.22,7.54,7.54,4.8,8.91,,13.7,6.17,,21.92,,8.56,4.8,32.2,8.91,,1.422222,-4.505556,8.244444,0.0,,-5.105556,62.176199
US_IN_18087,2020-11-19,ChIJVVqCpClFFogRGss69-idxro,Q24464,geoId/18087,US,United States of America,IN,Indiana,18087,LaGrange County,US,USA,2,32,0,1413,25,,,0,0,1,4,1,6,3,6,3,7,1,3,16,76,40,186,166,223,220,220,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,16,16,711,697,39248,19868,19380,7140,6871,4893,4419,4262,4341,3823,2358,1141,1802083,41.641667,-85.416667,1002,79.2125,16,,,-50,-9,6,5.07,7.43,7.43,,10.13,13.18,6.42,7.43,6.42,7.09,20.61,5.07,6.08,,30.4,,,10.183333,4.072222,18.366667,0.0,,-3.227778,39.004498
US_IN_18087,2020-11-20,ChIJVVqCpClFFogRGss69-idxro,Q24464,geoId/18087,US,United States of America,IN,Indiana,18087,LaGrange County,US,USA,2,28,1,1441,26,,,0,0,1,4,2,2,3,3,8,4,1,3,17,80,42,188,169,226,228,224,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,14,14,725,711,39248,19868,19380,7140,6871,4893,4419,4262,4341,3823,2358,1141,1802083,41.641667,-85.416667,1002,79.2125,17,5,,-46,-6,7,,7.48,6.12,,,9.52,6.46,,4.76,7.48,24.47,,5.1,5.1,38.74,7.82,6.12,14.022222,7.811111,17.816667,0.0,,2.116667,44.593991
US_IN_18087,2020-11-21,ChIJVVqCpClFFogRGss69-idxro,Q24464,geoId/18087,US,United States of America,IN,Indiana,18087,LaGrange County,US,USA,2,24,2,1465,28,,,0,0,0,2,0,2,5,7,1,4,1,3,17,82,42,190,174,233,229,228,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,9,15,734,726,39248,19868,19380,7140,6871,4893,4419,4262,4341,3823,2358,1141,1802083,41.641667,-85.416667,1002,79.2125,43,,,-36,10,,8.5,6.96,11.21,6.57,,10.44,,9.28,,6.96,26.67,,,,34.02,,,5.311111,1.683333,12.144444,0.0,,0.183333,69.580527
US_IN_18087,2020-11-22,ChIJVVqCpClFFogRGss69-idxro,Q24464,geoId/18087,US,United States of America,IN,Indiana,18087,LaGrange County,US,USA,2,3,0,1468,28,,,0,0,0,0,0,1,1,0,0,0,1,3,17,82,42,191,175,233,229,228,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,2,1,736,727,39248,19868,19380,7140,6871,4893,4419,4262,4341,3823,2358,1141,1802083,41.641667,-85.416667,1002,79.2125,,,,-50,-17,,,7.38,5.43,,,9.32,10.09,5.82,5.82,,19.41,,6.99,,24.07,,,1.977778,0.566667,5.05,4.9784,,0.177778,88.0295
US_IN_18087,2020-11-23,ChIJVVqCpClFFogRGss69-idxro,Q24464,geoId/18087,US,United States of America,IN,Indiana,18087,LaGrange County,US,USA,2,42,2,1510,30,,,0,1,1,3,0,5,4,10,3,6,1,4,18,85,42,196,179,243,232,234,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,20,22,756,749,39248,19868,19380,7140,6871,4893,4419,4262,4341,3823,2358,1141,1802083,41.641667,-85.416667,1002,79.2125,,,,-47,-9,4,5.68,5.68,7.02,,5.35,10.36,,12.37,,,21.39,,7.69,5.35,25.74,5.35,5.35,3.327778,0.161111,7.25,1.3462,,-0.188889,77.958662
US_IN_18087,2020-11-24,ChIJVVqCpClFFogRGss69-idxro,Q24464,geoId/18087,US,United States of America,IN,Indiana,18087,LaGrange County,US,USA,2,27,0,1537,30,,,0,0,2,4,2,3,0,4,3,5,1,4,20,89,44,199,179,247,235,239,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,13,14,769,763,39248,19868,19380,7140,6871,4893,4419,4262,4341,3823,2358,1141,1802083,41.641667,-85.416667,1002,79.2125,34,13,,-47,-13,6,7.3,12.62,9.96,,4.65,12.28,,5.31,5.98,,23.24,,7.3,6.64,28.88,,,-0.077778,-3.65,4.816667,0.0,,-1.677778,89.035763
US_IN_18087,2020-11-25,ChIJVVqCpClFFogRGss69-idxro,Q24464,geoId/18087,US,United States of America,IN,Indiana,18087,LaGrange County,US,USA,2,26,1,1563,31,,,0,0,0,2,0,3,4,4,7,5,1,4,20,91,44,202,183,251,242,244,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,12,14,781,777,39248,19868,19380,7140,6871,4893,4419,4262,4341,3823,2358,1141,1802083,41.641667,-85.416667,1002,79.2125,,27,,-41,-21,7,5.55,6.59,4.86,,,6.59,,5.9,,5.21,21.86,,5.21,,26.02,,,6.477778,2.094444,10.088889,4.6228,,5.233333,91.818167
US_IN_18087,2020-11-26,ChIJVVqCpClFFogRGss69-idxro,Q24464,geoId/18087,US,United States of America,IN,Indiana,18087,LaGrange County,US,USA,2,2,1,1565,32,,,0,0,0,0,0,1,0,1,0,0,1,4,20,91,44,203,183,252,242,244,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,1,1,782,778,39248,19868,19380,7140,6871,4893,4419,4262,4341,3823,2358,1141,1802083,41.641667,-85.416667,1002,79.2125,,,,-69,-86,30,,7.35,,5.41,6.96,8.89,7.35,8.51,,7.35,20.11,,6.57,,29.39,,,7.876543,5.382716,10.506173,11.0236,,6.777778,92.806125
US_IN_18087,2020-11-27,ChIJVVqCpClFFogRGss69-idxro,Q24464,geoId/18087,US,United States of America,IN,Indiana,18087,LaGrange County,US,USA,2,5,0,1570,32,,,0,0,0,0,0,0,1,1,2,1,1,4,20,91,44,203,184,253,244,245,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,2,3,784,781,39248,19868,19380,7140,6871,4893,4419,4262,4341,3823,2358,1141,1802083,41.641667,-85.416667,1002,79.2125,-6,,,-68,-69,24,,5.57,,,5.2,7.05,,,,8.9,21.52,5.94,,,31.91,6.31,5.2,5.444444,3.327778,8.2,0.0,,2.8,83.115947
US_IN_18087,2020-11-28,ChIJVVqCpClFFogRGss69-idxro,Q24464,geoId/18087,US,United States of America,IN,Indiana,18087,LaGrange County,US,USA,2,11,0,1581,32,,,0,0,1,0,0,1,1,3,2,2,1,4,21,91,44,204,185,256,246,247,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,6,5,790,786,39248,19868,19380,7140,6871,4893,4419,4262,4341,3823,2358,1141,1802083,41.641667,-85.416667,1002,79.2125,14,,,-48,-16,,9.14,6.48,6.48,,,8.76,8.0,,5.33,,20.19,,6.48,,25.53,,7.24,2.361111,-3.072222,7.833333,0.0,,-1.966667,73.269334
US_IN_18087,2020-11-29,ChIJVVqCpClFFogRGss69-idxro,Q24464,geoId/18087,US,United States of America,IN,Indiana,18087,LaGrange County,US,USA,2,5,0,1586,32,,,0,0,0,0,0,2,0,2,1,0,1,4,21,91,44,206,185,258,247,247,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,3,2,793,788,39248,19868,19380,7140,6871,4893,4419,4262,4341,3823,2358,1141,1802083,41.641667,-85.416667,1002,79.2125,,,,-46,-17,,,8.28,6.31,7.49,,9.86,,7.49,,5.52,20.9,7.49,,,33.91,,5.52,4.372222,-0.911111,10.433333,0.0,,-1.294444,66.712415
US_IN_18087,2020-11-30,ChIJVVqCpClFFogRGss69-idxro,Q24464,geoId/18087,US,United States of America,IN,Indiana,18087,LaGrange County,US,USA,2,36,1,1622,33,,,0,1,1,0,1,5,5,2,6,10,1,5,22,91,45,211,190,260,253,257,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,14,22,807,810,39248,19868,19380,7140,6871,4893,4419,4262,4341,3823,2358,1141,1802083,41.641667,-85.416667,1002,79.2125,,,,-59,-7,6,6.55,8.11,8.11,4.68,4.37,7.17,5.92,4.68,,5.3,21.51,,5.61,4.68,33.67,5.92,4.68,1.955556,0.072222,7.077778,0.6985,,-1.266667,79.467554
US_IN_18087,2020-12-01,ChIJVVqCpClFFogRGss69-idxro,Q24464,geoId/18087,US,United States of America,IN,Indiana,18087,LaGrange County,US,USA,2,28,1,1650,34,,,0,0,3,0,1,2,5,3,4,3,1,5,25,91,46,213,195,263,257,260,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,12,16,819,826,39248,19868,19380,7140,6871,4893,4419,4262,4341,3823,2358,1141,1802083,41.641667,-85.416667,1002,79.2125,16,,,-50,-6,6,,16.32,7.51,5.55,5.88,9.79,4.57,4.57,4.9,8.81,21.22,,,,38.84,4.9,5.55,0.555556,-0.872222,3.894444,0.084667,,-4.088889,71.27325
US_IN_18087,2020-12-02,ChIJVVqCpClFFogRGss69-idxro,Q24464,geoId/18087,US,United States of America,IN,Indiana,18087,LaGrange County,US,USA,2,25,0,1675,34,,,0,0,0,1,1,4,2,8,1,2,1,5,25,92,47,217,197,271,258,262,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,11,14,830,840,39248,19868,19380,7140,6871,4893,4419,4262,4341,3823,2358,1141,1802083,41.641667,-85.416667,1002,79.2125,,,,-39,-7,6,7.05,7.7,6.09,5.77,,8.34,,7.05,,11.22,18.6,,5.45,7.05,36.55,5.45,5.13,1.344444,-3.494444,7.7,0.0,,-3.694444,69.468906
