location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_parks,mobility_workplaces,mobility_residential,search_trends_abdominal_pain,search_trends_acne,search_trends_alcoholism,search_trends_allergy,search_trends_anxiety,search_trends_arthritis,search_trends_back_pain,search_trends_bleeding,search_trends_common_cold,search_trends_constipation,search_trends_cough,search_trends_cramp,search_trends_depression,search_trends_diabetes,search_trends_diarrhea,search_trends_fatigue,search_trends_fever,search_trends_gastroesophageal_reflux_disease,search_trends_hair_loss,search_trends_headache,search_trends_hypertension,search_trends_infection,search_trends_inflammation,search_trends_itch,search_trends_major_depressive_disorder,search_trends_migraine,search_trends_obesity,search_trends_pain,search_trends_skin_condition,search_trends_skin_rash,search_trends_swelling,search_trends_type_2_diabetes,search_trends_urinary_tract_infection,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,snowfall_mm,dew_point,relative_humidity
US_TN_47123,2021-07-09,ChIJmZLtaGmrXogRgB2jqW2H3Vs,Q495006,geoId/47123,US,United States of America,TN,Tennessee,47123,Monroe County,US,USA,2,3,0,5994,97,24,14401,46035,22912,23123,5122,5713,5328,4884,5676,6493,6509,4450,1860,1848191,35.45,-84.25,1690,75.057143,10,14,,-23,6,5.92,5.71,4.9,15.51,8.37,4.49,7.34,,6.73,6.53,4.9,3.06,4.29,10.61,4.69,4.9,6.12,5.71,3.88,4.29,9.18,19.38,7.14,12.24,5.1,3.06,6.53,39.99,5.51,7.55,7.34,3.67,3.88,24.005556,20.233333,29.016667,2.757714,,20.983333,83.56691
US_TN_47123,2021-07-10,ChIJmZLtaGmrXogRgB2jqW2H3Vs,Q495006,geoId/47123,US,United States of America,TN,Tennessee,47123,Monroe County,US,USA,2,0,0,5994,97,19,14420,46035,22912,23123,5122,5713,5328,4884,5676,6493,6509,4450,1860,1848191,35.45,-84.25,1690,75.057143,12,26,,-12,1,3.43,9.44,,12.01,9.44,4.72,6.87,4.08,7.51,5.79,,3.65,4.5,9.44,3.43,4.29,3.86,4.5,7.72,3.0,8.8,27.03,5.36,14.16,3.86,,5.15,38.62,3.86,13.95,7.08,4.93,4.93,24.3,20.538889,30.05,4.953,,21.116667,82.685457
US_TN_47123,2021-07-11,ChIJmZLtaGmrXogRgB2jqW2H3Vs,Q495006,geoId/47123,US,United States of America,TN,Tennessee,47123,Monroe County,US,USA,2,0,0,5994,97,38,14458,46035,22912,23123,5122,5713,5328,4884,5676,6493,6509,4450,1860,1848191,35.45,-84.25,1690,75.057143,13,23,,-24,3,6.89,6.89,,18.52,7.32,6.46,4.31,4.09,6.89,3.66,3.23,3.02,5.38,8.18,5.81,5.17,,5.17,3.66,4.31,7.75,22.83,4.74,17.23,,4.31,6.46,45.87,4.09,15.5,6.67,4.95,3.66,23.766667,20.194444,29.488889,2.3495,,20.811111,83.724243
US_TN_47123,2021-07-12,ChIJmZLtaGmrXogRgB2jqW2H3Vs,Q495006,geoId/47123,US,United States of America,TN,Tennessee,47123,Monroe County,US,USA,2,1,0,5995,97,14,14472,46035,22912,23123,5122,5713,5328,4884,5676,6493,6509,4450,1860,1848191,35.45,-84.25,1690,75.057143,19,27,,-12,4,8.27,6.62,,16.75,8.06,8.06,6.2,3.1,9.1,4.13,4.96,3.72,5.79,10.54,5.58,7.86,2.89,4.96,6.62,3.52,9.51,31.84,8.68,13.03,4.34,5.58,7.24,52.1,3.93,11.58,8.48,5.17,6.82,23.777778,20.577778,28.961111,11.7475,,20.416667,81.590146
US_TN_47123,2021-07-13,ChIJmZLtaGmrXogRgB2jqW2H3Vs,Q495006,geoId/47123,US,United States of America,TN,Tennessee,47123,Monroe County,US,USA,2,6,0,6001,97,9,14481,46035,22912,23123,5122,5713,5328,4884,5676,6493,6509,4450,1860,1848191,35.45,-84.25,1690,75.057143,11,28,,-18,3,6.07,7.75,,14.24,7.96,5.66,4.19,3.56,9.84,3.98,4.61,3.98,4.82,12.78,5.24,6.28,5.45,3.98,4.61,,11.52,29.95,3.35,11.73,5.45,,7.54,47.55,5.66,14.45,7.12,5.45,5.45,23.105556,19.627778,28.422222,2.19075,,19.305556,79.428634
US_TN_47123,2021-07-14,ChIJmZLtaGmrXogRgB2jqW2H3Vs,Q495006,geoId/47123,US,United States of America,TN,Tennessee,47123,Monroe County,US,USA,2,6,0,6007,97,14,14495,46035,22912,23123,5122,5713,5328,4884,5676,6493,6509,4450,1860,1848191,35.45,-84.25,1690,75.057143,19,29,,-17,2,4.23,11.43,6.14,14.6,6.14,6.14,6.77,6.35,8.68,4.66,3.6,4.66,,12.7,4.02,7.2,3.81,5.93,6.35,5.71,9.95,21.59,8.04,12.06,3.39,6.56,6.56,46.98,2.96,10.37,6.56,5.08,6.98,23.816667,19.566667,29.472222,0.798286,,20.016667,79.50428
US_TN_47123,2021-07-15,ChIJmZLtaGmrXogRgB2jqW2H3Vs,Q495006,geoId/47123,US,United States of America,TN,Tennessee,47123,Monroe County,US,USA,2,1,0,6008,97,23,14518,46035,22912,23123,5122,5713,5328,4884,5676,6493,6509,4450,1860,1848191,35.45,-84.25,1690,75.057143,21,36,,-21,3,4.46,7.21,5.3,13.58,7.85,8.06,6.36,2.97,7.0,,5.3,3.61,4.46,11.67,5.3,5.73,3.18,4.88,4.24,3.82,10.61,29.48,6.15,11.46,4.88,3.39,6.15,45.82,6.36,10.39,6.79,6.36,5.73,24.566667,19.6,31.144444,2.1336,,19.894444,75.519175
US_TN_47123,2021-07-16,ChIJmZLtaGmrXogRgB2jqW2H3Vs,Q495006,geoId/47123,US,United States of America,TN,Tennessee,47123,Monroe County,US,USA,2,1,0,6009,97,10,14528,46035,22912,23123,5122,5713,5328,4884,5676,6493,6509,4450,1860,1848191,35.45,-84.25,1690,75.057143,12,15,,-19,4,7.62,5.71,3.81,17.14,8.68,4.44,6.14,3.6,8.89,3.81,6.98,4.23,4.02,8.04,4.44,4.23,4.02,,3.81,6.56,11.64,23.49,5.92,12.91,3.17,8.89,6.56,46.98,4.23,14.81,4.44,4.02,5.92,24.916667,19.305556,31.516667,0.620889,,20.133333,75.071965
US_TN_47123,2021-07-17,ChIJmZLtaGmrXogRgB2jqW2H3Vs,Q495006,geoId/47123,US,United States of America,TN,Tennessee,47123,Monroe County,US,USA,2,0,0,6009,97,11,14539,46035,22912,23123,5122,5713,5328,4884,5676,6493,6509,4450,1860,1848191,35.45,-84.25,1690,75.057143,17,28,,-14,0,7.15,9.31,,16.67,6.28,9.1,6.06,4.11,7.15,4.11,3.46,3.46,4.55,5.63,3.46,4.98,,3.9,3.68,3.46,9.31,25.55,7.15,17.11,4.11,4.11,7.15,46.12,3.25,12.34,4.98,3.9,4.55,23.933333,20.083333,29.988889,2.878667,,20.25,80.134321
US_TN_47123,2021-07-18,ChIJmZLtaGmrXogRgB2jqW2H3Vs,Q495006,geoId/47123,US,United States of America,TN,Tennessee,47123,Monroe County,US,USA,2,0,0,6009,97,23,14562,46035,22912,23123,5122,5713,5328,4884,5676,6493,6509,4450,1860,1848191,35.45,-84.25,1690,75.057143,20,22,,-24,3,5.24,8.95,,15.94,6.55,4.58,6.55,6.11,7.86,6.99,3.71,4.8,4.8,8.51,,5.24,,,4.15,5.24,9.39,26.42,6.99,15.28,,5.89,5.89,43.01,4.58,12.88,7.86,3.93,5.89,23.005556,20.416667,28.705556,6.19125,,20.616667,86.576841
US_TN_47123,2021-07-19,ChIJmZLtaGmrXogRgB2jqW2H3Vs,Q495006,geoId/47123,US,United States of America,TN,Tennessee,47123,Monroe County,US,USA,2,5,0,6014,97,16,14578,46035,22912,23123,5122,5713,5328,4884,5676,6493,6509,4450,1860,1848191,35.45,-84.25,1690,75.057143,19,24,,-13,5,8.76,9.78,4.68,16.7,8.35,5.3,7.54,4.07,9.98,5.3,6.72,3.67,5.5,10.18,4.28,,3.06,5.7,3.67,4.28,12.02,28.92,8.55,14.26,5.3,5.7,6.92,40.33,8.35,12.02,7.33,6.92,6.72,22.772222,20.377778,27.672222,16.98625,,20.55,87.375558
US_TN_47123,2021-07-20,ChIJmZLtaGmrXogRgB2jqW2H3Vs,Q495006,geoId/47123,US,United States of America,TN,Tennessee,47123,Monroe County,US,USA,2,10,0,6024,97,0,14578,46035,22912,23123,5122,5713,5328,4884,5676,6493,6509,4450,1860,1848191,35.45,-84.25,1690,75.057143,13,30,,-18,4,5.55,6.99,3.91,19.74,9.66,5.76,5.96,3.7,9.05,3.91,5.14,,4.73,10.9,4.52,3.08,3.5,5.55,5.55,4.32,11.1,27.55,8.02,11.93,3.5,5.76,4.32,40.09,8.02,12.54,5.14,6.37,3.08,22.855556,20.033333,27.961111,8.6995,,19.888889,83.603906
US_TN_47123,2021-07-21,ChIJmZLtaGmrXogRgB2jqW2H3Vs,Q495006,geoId/47123,US,United States of America,TN,Tennessee,47123,Monroe County,US,USA,2,5,0,6029,97,28,14606,46035,22912,23123,5122,5713,5328,4884,5676,6493,6509,4450,1860,1848191,35.45,-84.25,1690,75.057143,18,28,,-18,2,6.48,7.1,3.97,11.49,7.1,7.1,4.8,,7.94,5.01,4.6,3.55,3.13,12.33,6.89,6.27,3.13,3.76,4.6,,8.36,27.58,6.27,10.65,3.13,,6.48,45.96,3.34,9.82,11.7,6.06,8.78,23.222222,17.744444,30.594444,2.88925,,18.916667,76.889978
US_TN_47123,2021-07-22,ChIJmZLtaGmrXogRgB2jqW2H3Vs,Q495006,geoId/47123,US,United States of America,TN,Tennessee,47123,Monroe County,US,USA,2,5,1,6034,98,22,14628,46035,22912,23123,5122,5713,5328,4884,5676,6493,6509,4450,1860,1848191,35.45,-84.25,1690,75.057143,17,24,,-21,3,6.11,8.85,3.16,18.33,6.95,6.74,3.79,3.58,7.79,5.48,3.79,7.16,5.48,13.48,4.84,5.06,4.0,5.27,,4.63,10.32,30.76,5.9,10.32,6.74,4.0,3.16,40.66,5.48,13.48,9.9,6.53,4.21,23.944444,17.733333,30.905556,0.0,,19.094444,74.539174
US_TN_47123,2021-07-23,ChIJmZLtaGmrXogRgB2jqW2H3Vs,Q495006,geoId/47123,US,United States of America,TN,Tennessee,47123,Monroe County,US,USA,2,10,0,6044,98,17,14645,46035,22912,23123,5122,5713,5328,4884,5676,6493,6509,4450,1860,1848191,35.45,-84.25,1690,75.057143,9,13,,-19,4,4.62,5.46,3.99,20.17,7.36,7.14,6.09,5.67,7.57,3.78,3.15,,3.15,12.19,6.93,5.04,,4.83,4.62,3.15,9.88,27.74,6.09,12.4,,3.36,7.14,48.33,3.15,11.77,10.72,4.2,,24.211111,17.983333,31.411111,0.0,,18.861111,72.380137
US_TN_47123,2021-07-24,ChIJmZLtaGmrXogRgB2jqW2H3Vs,Q495006,geoId/47123,US,United States of America,TN,Tennessee,47123,Monroe County,US,USA,2,0,0,6044,98,23,14668,46035,22912,23123,5122,5713,5328,4884,5676,6493,6509,4450,1860,1848191,35.45,-84.25,1690,75.057143,16,30,,-19,-2,9.38,5.58,3.8,14.52,7.15,4.69,7.6,4.47,7.37,4.25,5.81,5.14,6.93,10.95,6.48,4.69,4.25,4.25,3.8,4.02,6.48,29.71,8.49,15.86,4.69,,4.47,48.03,4.92,12.73,6.48,6.26,6.03,25.094444,18.716667,32.122222,0.41275,,19.983333,73.644917
US_TN_47123,2021-07-25,ChIJmZLtaGmrXogRgB2jqW2H3Vs,Q495006,geoId/47123,US,United States of America,TN,Tennessee,47123,Monroe County,US,USA,2,0,0,6044,98,22,14690,46035,22912,23123,5122,5713,5328,4884,5676,6493,6509,4450,1860,1848191,35.45,-84.25,1690,75.057143,19,23,,-24,1,3.45,3.67,4.96,15.31,9.92,6.9,5.61,3.23,10.78,5.82,5.82,4.31,4.75,11.22,4.96,3.67,,4.1,5.39,3.45,5.61,27.82,7.55,12.51,4.1,6.04,6.69,38.18,,12.29,8.63,5.61,7.33,25.577778,20.1,32.505556,2.394857,,21.266667,77.322177
US_TN_47123,2021-07-26,ChIJmZLtaGmrXogRgB2jqW2H3Vs,Q495006,geoId/47123,US,United States of America,TN,Tennessee,47123,Monroe County,US,USA,2,20,0,6064,98,16,14706,46035,22912,23123,5122,5713,5328,4884,5676,6493,6509,4450,1860,1848191,35.45,-84.25,1690,75.057143,19,16,,-14,5,6.49,7.71,3.45,19.28,8.12,5.28,6.49,5.28,8.72,,5.07,3.04,3.04,30.43,8.32,5.88,,5.07,3.85,5.07,11.16,28.41,6.29,13.8,5.07,6.9,5.68,50.32,6.29,10.14,6.49,14.2,4.67,25.338889,21.316667,31.944444,0.5715,,22.077778,82.344975
US_TN_47123,2021-07-27,ChIJmZLtaGmrXogRgB2jqW2H3Vs,Q495006,geoId/47123,US,United States of America,TN,Tennessee,47123,Monroe County,US,USA,2,12,0,6076,98,6,14712,46035,22912,23123,5122,5713,5328,4884,5676,6493,6509,4450,1860,1848191,35.45,-84.25,1690,75.057143,15,23,,-18,3,7.42,4.74,4.74,14.22,10.31,7.01,9.07,,10.72,3.71,6.8,4.12,3.92,8.45,5.36,7.01,,6.6,3.71,3.92,9.28,29.06,6.39,10.51,4.33,2.89,6.8,43.49,3.5,10.51,7.21,5.15,5.57,25.172222,20.816667,32.755556,1.072444,,21.255556,79.110984
US_TN_47123,2021-07-28,ChIJmZLtaGmrXogRgB2jqW2H3Vs,Q495006,geoId/47123,US,United States of America,TN,Tennessee,47123,Monroe County,US,USA,2,9,0,6085,98,9,14721,46035,22912,23123,5122,5713,5328,4884,5676,6493,6509,4450,1860,1848191,35.45,-84.25,1690,75.057143,18,21,,-19,2,6.24,6.24,3.12,16.85,5.83,4.16,6.45,3.33,7.07,5.2,4.37,3.33,6.24,8.95,5.41,4.79,3.12,,5.2,4.99,7.49,23.09,9.78,11.44,4.16,4.58,5.41,45.15,5.41,11.65,7.49,8.32,6.66,26.311111,20.294444,33.411111,0.0,,20.061111,69.086433
US_TN_47123,2021-07-29,ChIJmZLtaGmrXogRgB2jqW2H3Vs,Q495006,geoId/47123,US,United States of America,TN,Tennessee,47123,Monroe County,US,USA,2,4,0,6089,98,25,14746,46035,22912,23123,5122,5713,5328,4884,5676,6493,6509,4450,1860,1848191,35.45,-84.25,1690,75.057143,18,26,,-21,4,5.64,3.76,5.43,13.17,7.32,7.32,6.27,4.6,10.87,5.64,,4.39,4.6,14.21,6.48,3.97,3.55,2.93,,5.64,9.82,21.74,5.64,12.96,3.76,6.48,3.97,42.01,3.97,10.66,6.9,8.99,6.9,25.305556,18.288889,33.533333,0.0,,19.322222,69.842182
US_TN_47123,2021-07-30,ChIJmZLtaGmrXogRgB2jqW2H3Vs,Q495006,geoId/47123,US,United States of America,TN,Tennessee,47123,Monroe County,US,USA,2,10,0,6099,98,15,14761,46035,22912,23123,5122,5713,5328,4884,5676,6493,6509,4450,1860,1848191,35.45,-84.25,1690,75.057143,12,17,,-18,4,6.9,5.86,3.35,13.18,5.02,6.27,4.81,4.6,8.99,3.97,5.65,,4.18,10.67,3.97,5.02,4.6,3.56,4.39,4.18,6.27,27.4,6.27,10.25,,3.97,5.44,38.48,2.93,11.92,9.2,4.39,3.97,26.083333,20.05,32.6,0.036286,,21.494444,76.149053
US_TN_47123,2021-07-31,ChIJmZLtaGmrXogRgB2jqW2H3Vs,Q495006,geoId/47123,US,United States of America,TN,Tennessee,47123,Monroe County,US,USA,2,0,0,6099,98,30,14791,46035,22912,23123,5122,5713,5328,4884,5676,6493,6509,4450,1860,1848191,35.45,-84.25,1690,75.057143,20,28,,-8,-2,4.59,6.78,3.5,18.15,8.09,6.12,5.47,3.28,8.97,6.56,4.16,5.68,5.68,8.75,5.25,4.81,4.81,4.81,3.28,5.25,8.09,26.9,6.56,10.71,3.06,6.12,3.72,39.14,5.47,10.06,7.0,,5.03,25.377778,20.411111,31.833333,0.282222,,20.611111,75.37226
US_TN_47123,2021-08-01,ChIJmZLtaGmrXogRgB2jqW2H3Vs,Q495006,geoId/47123,US,United States of America,TN,Tennessee,47123,Monroe County,US,USA,2,0,0,6099,98,42,14833,46035,22912,23123,5122,5713,5328,4884,5676,6493,6509,4450,1860,1848191,35.45,-84.25,1690,75.057143,21,21,,-24,1,4.35,7.18,4.57,16.32,6.31,6.75,6.53,4.35,10.23,6.09,4.13,3.27,3.92,9.58,5.66,5.01,,3.7,,6.96,8.49,31.34,8.27,13.06,3.7,5.01,5.01,45.05,6.53,11.75,5.22,,6.96,24.522222,21.011111,29.527778,1.778,,20.555556,78.922345
US_TN_47123,2021-08-02,ChIJmZLtaGmrXogRgB2jqW2H3Vs,Q495006,geoId/47123,US,United States of America,TN,Tennessee,47123,Monroe County,US,USA,2,26,0,6125,98,13,14846,46035,22912,23123,5122,5713,5328,4884,5676,6493,6509,4450,1860,1848191,35.45,-84.25,1690,75.057143,23,24,,-13,5,6.04,9.06,4.83,14.9,8.66,4.03,,3.83,9.67,3.22,4.63,5.64,6.04,9.87,5.44,5.64,4.43,6.85,4.43,5.24,10.88,30.41,4.83,10.88,4.63,5.44,7.45,38.87,5.44,12.89,6.85,3.42,4.23,22.422222,16.622222,28.872222,0.8382,,16.683333,70.212027
US_TN_47123,2021-08-03,ChIJmZLtaGmrXogRgB2jqW2H3Vs,Q495006,geoId/47123,US,United States of America,TN,Tennessee,47123,Monroe County,US,USA,2,21,0,6146,98,8,14854,46035,22912,23123,5122,5713,5328,4884,5676,6493,6509,4450,1860,1848191,35.45,-84.25,1690,75.057143,22,30,,-18,2,4.26,8.73,4.47,15.23,8.93,4.87,7.31,3.45,10.96,3.45,5.48,5.68,5.89,10.15,,5.48,5.28,5.89,5.48,5.48,8.32,27.21,4.87,13.4,3.65,6.09,6.29,40.41,3.05,10.76,8.53,5.08,5.89,22.727778,17.505556,28.483333,0.762,,17.044444,70.948057
US_TN_47123,2021-08-04,ChIJmZLtaGmrXogRgB2jqW2H3Vs,Q495006,geoId/47123,US,United States of America,TN,Tennessee,47123,Monroe County,US,USA,2,32,0,6178,98,23,14877,46035,22912,23123,5122,5713,5328,4884,5676,6493,6509,4450,1860,1848191,35.45,-84.25,1690,75.057143,22,26,,-19,3,5.63,6.24,4.23,12.88,7.65,3.42,6.44,2.82,12.68,,7.45,4.23,5.43,8.25,3.82,4.63,5.23,8.05,5.23,3.82,9.66,27.17,3.62,12.48,9.26,4.43,5.63,38.04,5.03,11.07,6.04,3.02,6.64,21.627778,18.461111,27.277778,1.721556,,17.85,79.542609
US_TN_47123,2021-08-05,ChIJmZLtaGmrXogRgB2jqW2H3Vs,Q495006,geoId/47123,US,United States of America,TN,Tennessee,47123,Monroe County,US,USA,2,21,0,6199,98,13,14890,46035,22912,23123,5122,5713,5328,4884,5676,6493,6509,4450,1860,1848191,35.45,-84.25,1690,75.057143,21,36,,-20,2,6.19,6.39,3.09,19.18,7.42,6.39,5.36,4.54,10.72,,5.16,6.19,3.09,11.14,5.36,4.33,4.74,,5.57,4.33,10.11,26.81,5.36,10.72,3.51,4.95,7.01,41.24,5.16,9.69,6.39,5.57,4.54,22.205556,16.522222,29.761111,4.4958,,17.294444,73.927578
US_TN_47123,2021-08-06,ChIJmZLtaGmrXogRgB2jqW2H3Vs,Q495006,geoId/47123,US,United States of America,TN,Tennessee,47123,Monroe County,US,USA,2,20,0,6219,98,21,14911,46035,22912,23123,5122,5713,5328,4884,5676,6493,6509,4450,1860,1848191,35.45,-84.25,1690,75.057143,12,17,,-20,3,3.05,5.69,3.86,16.25,9.75,6.5,7.52,4.67,8.53,4.27,5.48,4.27,3.45,9.55,5.28,5.28,,4.47,4.88,4.06,7.31,24.78,8.94,13.81,4.67,4.47,3.66,41.03,6.5,10.77,7.11,5.08,6.3,23.433333,17.244444,29.95,0.0,,18.188889,72.690773
US_TN_47123,2021-08-07,ChIJmZLtaGmrXogRgB2jqW2H3Vs,Q495006,geoId/47123,US,United States of America,TN,Tennessee,47123,Monroe County,US,USA,2,0,0,6219,98,24,14935,46035,22912,23123,5122,5713,5328,4884,5676,6493,6509,4450,1860,1848191,35.45,-84.25,1690,75.057143,17,31,,-16,0,7.13,7.56,4.54,14.69,7.78,9.07,5.4,,8.86,4.1,7.99,3.46,4.97,10.37,4.32,3.89,4.97,5.83,4.1,7.13,8.42,25.48,10.58,11.66,6.05,5.4,5.62,42.98,3.67,9.93,9.07,4.32,5.62,23.727778,19.261111,29.127778,0.3175,,19.577778,77.949304
US_TN_47123,2021-08-08,ChIJmZLtaGmrXogRgB2jqW2H3Vs,Q495006,geoId/47123,US,United States of America,TN,Tennessee,47123,Monroe County,US,USA,2,0,0,6219,98,26,14961,46035,22912,23123,5122,5713,5328,4884,5676,6493,6509,4450,1860,1848191,35.45,-84.25,1690,75.057143,20,31,,-24,2,8.5,8.28,,16.34,10.52,7.83,,3.36,9.62,,5.37,3.36,3.13,9.85,4.25,6.94,4.47,3.8,4.03,6.49,10.07,24.39,4.25,9.85,3.36,5.82,6.04,40.95,4.92,9.85,5.59,4.47,4.7,23.011111,17.527778,30.433333,0.1016,,18.616667,76.4708
US_TN_47123,2021-08-09,ChIJmZLtaGmrXogRgB2jqW2H3Vs,Q495006,geoId/47123,US,United States of America,TN,Tennessee,47123,Monroe County,US,USA,2,60,0,6279,98,14,14975,46035,22912,23123,5122,5713,5328,4884,5676,6493,6509,4450,1860,1848191,35.45,-84.25,1690,75.057143,14,26,,-10,4,4.74,7.5,,17.17,11.84,5.13,5.33,,13.03,,7.7,4.14,4.14,8.88,5.92,7.3,,5.33,2.76,4.93,6.71,25.46,6.91,10.46,3.95,5.13,6.32,45.39,,10.46,7.3,3.95,7.11,24.538889,18.177778,31.722222,0.0,,20.133333,76.753475
US_TN_47123,2021-08-10,ChIJmZLtaGmrXogRgB2jqW2H3Vs,Q495006,geoId/47123,US,United States of America,TN,Tennessee,47123,Monroe County,US,USA,2,46,0,6325,98,0,14975,46035,22912,23123,5122,5713,5328,4884,5676,6493,6509,4450,1860,1848191,35.45,-84.25,1690,75.057143,8,27,,-16,3,3.27,6.54,3.85,16.36,7.5,5.2,6.74,3.08,10.58,2.69,5.2,3.85,3.85,12.32,5.58,5.0,,3.46,4.43,3.66,11.35,28.48,6.74,8.85,4.23,6.54,5.0,40.99,5.0,9.62,9.04,5.2,5.58,24.811111,19.966667,31.933333,1.9685,,21.216667,80.60908
US_TN_47123,2021-08-11,ChIJmZLtaGmrXogRgB2jqW2H3Vs,Q495006,geoId/47123,US,United States of America,TN,Tennessee,47123,Monroe County,US,USA,2,36,0,6361,98,34,15009,46035,22912,23123,5122,5713,5328,4884,5676,6493,6509,4450,1860,1848191,35.45,-84.25,1690,75.057143,8,22,,-18,3,5.24,4.68,,14.6,7.11,6.92,8.42,5.8,11.79,5.99,5.99,3.56,4.12,10.48,5.8,5.8,4.68,4.87,3.56,3.37,11.41,32.37,7.49,11.04,3.56,5.43,4.12,39.48,4.49,10.67,7.11,5.43,4.68,25.074074,20.314815,32.240741,4.98475,,21.216049,79.48374
US_TN_47123,2021-08-12,ChIJmZLtaGmrXogRgB2jqW2H3Vs,Q495006,geoId/47123,US,United States of America,TN,Tennessee,47123,Monroe County,US,USA,2,32,0,6393,98,0,15009,46035,22912,23123,5122,5713,5328,4884,5676,6493,6509,4450,1860,1848191,35.45,-84.25,1690,75.057143,11,28,,-18,4,6.02,,,19.94,8.47,4.89,6.58,5.08,12.61,3.2,8.47,4.33,3.95,11.85,4.33,3.01,8.09,4.14,3.39,4.7,5.83,27.84,6.58,11.1,5.64,4.14,4.33,41.39,3.58,10.72,6.4,5.27,6.02,24.598765,19.401235,31.851852,0.084667,,19.981481,75.780322
US_TN_47123,2021-08-13,ChIJmZLtaGmrXogRgB2jqW2H3Vs,Q495006,geoId/47123,US,United States of America,TN,Tennessee,47123,Monroe County,US,USA,2,26,0,6419,98,29,15038,46035,22912,23123,5122,5713,5328,4884,5676,6493,6509,4450,1860,1848191,35.45,-84.25,1690,75.057143,8,17,,-18,4,,4.83,4.27,15.42,5.02,5.2,8.18,4.27,10.4,4.27,6.69,,2.97,7.8,5.39,4.83,3.72,4.46,3.16,3.9,6.32,29.54,4.09,9.66,4.83,4.27,5.39,37.34,4.83,10.96,7.62,5.2,5.02,25.561728,19.697531,31.574074,0.0,,20.82716,75.672591
US_TN_47123,2021-08-14,ChIJmZLtaGmrXogRgB2jqW2H3Vs,Q495006,geoId/47123,US,United States of America,TN,Tennessee,47123,Monroe County,US,USA,2,0,0,6419,98,29,15067,46035,22912,23123,5122,5713,5328,4884,5676,6493,6509,4450,1860,1848191,35.45,-84.25,1690,75.057143,14,30,,-11,0,4.6,8.11,,18.18,5.92,7.01,3.94,,16.21,,6.57,6.13,3.5,6.79,3.5,5.48,6.13,5.04,3.72,4.38,7.23,30.23,6.79,11.17,,6.79,3.5,34.18,4.16,10.3,7.01,3.29,5.92,26.611111,21.141975,33.018519,0.169333,,20.833333,71.418359
US_TN_47123,2021-08-15,ChIJmZLtaGmrXogRgB2jqW2H3Vs,Q495006,geoId/47123,US,United States of America,TN,Tennessee,47123,Monroe County,US,USA,2,0,0,6419,98,29,15096,46035,22912,23123,5122,5713,5328,4884,5676,6493,6509,4450,1860,1848191,35.45,-84.25,1690,75.057143,14,19,,-25,3,5.21,7.39,4.56,14.34,10.21,7.17,5.65,3.69,12.82,4.56,9.99,5.21,3.69,7.61,,3.91,4.35,3.91,8.47,5.21,6.3,33.46,5.87,12.38,3.91,5.0,6.74,46.06,3.26,11.95,6.74,3.48,,23.55,20.211111,30.733333,3.894667,,20.377778,82.607757
US_TN_47123,2021-08-16,ChIJmZLtaGmrXogRgB2jqW2H3Vs,Q495006,geoId/47123,US,United States of America,TN,Tennessee,47123,Monroe County,US,USA,2,113,0,6532,98,18,15114,46035,22912,23123,5122,5713,5328,4884,5676,6493,6509,4450,1860,1848191,35.45,-84.25,1690,75.057143,17,29,,-15,5,3.45,6.35,,12.7,9.07,7.08,5.8,5.8,13.97,2.72,9.25,3.27,5.26,12.88,4.9,5.26,3.63,2.9,5.26,2.72,7.98,27.94,6.53,9.98,5.26,6.71,4.9,39.55,3.27,8.89,4.54,5.8,6.35,23.679012,20.333333,29.987654,29.0195,,20.987654,85.092207
US_TN_47123,2021-08-17,ChIJmZLtaGmrXogRgB2jqW2H3Vs,Q495006,geoId/47123,US,United States of America,TN,Tennessee,47123,Monroe County,US,USA,2,44,0,6576,98,5,15119,46035,22912,23123,5122,5713,5328,4884,5676,6493,6509,4450,1860,1848191,35.45,-84.25,1690,75.057143,2,16,,-21,7,6.0,7.27,4.18,14.73,10.18,6.18,6.0,3.27,13.09,3.27,6.54,3.64,3.82,12.91,3.82,5.64,7.64,2.91,4.91,4.0,7.45,29.82,6.36,12.91,4.73,4.54,6.0,39.63,4.0,8.91,6.36,4.18,5.45,21.771605,20.753086,25.888889,5.08,,20.746914,94.028935
