location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,new_confirmed_age_0,new_confirmed_age_1,new_confirmed_age_2,new_confirmed_age_3,new_confirmed_age_4,new_confirmed_age_5,new_confirmed_age_6,new_confirmed_age_7,new_confirmed_age_8,new_confirmed_age_9,cumulative_confirmed_age_0,cumulative_confirmed_age_1,cumulative_confirmed_age_2,cumulative_confirmed_age_3,cumulative_confirmed_age_4,cumulative_confirmed_age_5,cumulative_confirmed_age_6,cumulative_confirmed_age_7,cumulative_confirmed_age_8,cumulative_confirmed_age_9,new_deceased_age_0,new_deceased_age_1,new_deceased_age_2,new_deceased_age_3,new_deceased_age_4,new_deceased_age_5,new_deceased_age_6,new_deceased_age_7,new_deceased_age_8,new_deceased_age_9,cumulative_deceased_age_0,cumulative_deceased_age_1,cumulative_deceased_age_2,cumulative_deceased_age_3,cumulative_deceased_age_4,cumulative_deceased_age_5,cumulative_deceased_age_6,cumulative_deceased_age_7,cumulative_deceased_age_8,cumulative_deceased_age_9,new_hospitalized_patients_age_0,new_hospitalized_patients_age_1,new_hospitalized_patients_age_2,new_hospitalized_patients_age_3,new_hospitalized_patients_age_4,new_hospitalized_patients_age_5,new_hospitalized_patients_age_6,new_hospitalized_patients_age_7,new_hospitalized_patients_age_8,new_hospitalized_patients_age_9,cumulative_hospitalized_patients_age_0,cumulative_hospitalized_patients_age_1,cumulative_hospitalized_patients_age_2,cumulative_hospitalized_patients_age_3,cumulative_hospitalized_patients_age_4,cumulative_hospitalized_patients_age_5,cumulative_hospitalized_patients_age_6,cumulative_hospitalized_patients_age_7,cumulative_hospitalized_patients_age_8,cumulative_hospitalized_patients_age_9,age_bin_0,age_bin_1,age_bin_2,age_bin_3,age_bin_4,age_bin_5,age_bin_6,age_bin_7,age_bin_8,age_bin_9,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_parks,mobility_transit_stations,mobility_workplaces,mobility_residential,search_trends_acne,search_trends_allergy,search_trends_anxiety,search_trends_common_cold,search_trends_diabetes,search_trends_hypertension,search_trends_infection,search_trends_itch,search_trends_pain,search_trends_skin_rash,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,snowfall_mm,dew_point,relative_humidity
US_GA_13119,2020-02-02,ChIJaz3Oyh6ZWIgR_AMXOpTFehc,Q385931,geoId/13119,US,United States of America,GA,Georgia,13119,Franklin County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22864,11211,11653,2741,2951,3017,2483,2713,3096,2898,1947,1018,452082,34.37,-83.23,690,74.44,,,,,,,8.09,7.66,8.51,22.56,8.94,11.07,26.39,,39.58,6.38,8.790123,2.783951,17.240741,0.03175,,0.4375,55.574238
US_GA_13119,2020-02-03,ChIJaz3Oyh6ZWIgR_AMXOpTFehc,Q385931,geoId/13119,US,United States of America,GA,Georgia,13119,Franklin County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22864,11211,11653,2741,2951,3017,2483,2713,3096,2898,1947,1018,452082,34.37,-83.23,690,74.44,,,,,,,7.8,10.63,12.76,20.91,10.28,7.8,44.67,8.86,42.19,9.57,13.351852,3.08642,24.462963,0.0,,1.409722,43.717129
US_GA_13119,2020-02-04,ChIJaz3Oyh6ZWIgR_AMXOpTFehc,Q385931,geoId/13119,US,United States of America,GA,Georgia,13119,Franklin County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22864,11211,11653,2741,2951,3017,2483,2713,3096,2898,1947,1018,452082,34.37,-83.23,690,74.44,,,,,,,5.8,10.52,5.08,28.3,10.52,7.26,33.38,6.89,47.16,7.98,15.432099,8.722222,20.944444,0.0,,7.673611,59.548817
US_GA_13119,2020-02-05,ChIJaz3Oyh6ZWIgR_AMXOpTFehc,Q385931,geoId/13119,US,United States of America,GA,Georgia,13119,Franklin County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22864,11211,11653,2741,2951,3017,2483,2713,3096,2898,1947,1018,452082,34.37,-83.23,690,74.44,,,,,,,4.85,12.11,6.92,18.69,12.46,5.54,33.57,6.92,40.15,6.58,15.722222,12.277778,18.148148,1.058333,,14.4375,92.476136
US_GA_13119,2020-02-06,ChIJaz3Oyh6ZWIgR_AMXOpTFehc,Q385931,geoId/13119,US,United States of America,GA,Georgia,13119,Franklin County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22864,11211,11653,2741,2951,3017,2483,2713,3096,2898,1947,1018,452082,34.37,-83.23,690,74.44,,,,,,,6.54,9.63,8.26,21.67,7.91,5.85,26.14,6.54,40.94,5.5,16.851852,14.932099,19.512346,36.618333,,16.076389,95.944315
US_GA_13119,2020-02-07,ChIJaz3Oyh6ZWIgR_AMXOpTFehc,Q385931,geoId/13119,US,United States of America,GA,Georgia,13119,Franklin County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22864,11211,11653,2741,2951,3017,2483,2713,3096,2898,1947,1018,452082,34.37,-83.23,690,74.44,,,,,,,7.23,13.37,9.03,15.54,14.09,5.42,26.38,,32.52,7.23,7.882716,2.302469,17.308642,71.331667,,3.368056,73.674565
US_GA_13119,2020-02-08,ChIJaz3Oyh6ZWIgR_AMXOpTFehc,Q385931,geoId/13119,US,United States of America,GA,Georgia,13119,Franklin County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22864,11211,11653,2741,2951,3017,2483,2713,3096,2898,1947,1018,452082,34.37,-83.23,690,74.44,,,,,,,6.79,7.24,,15.39,8.15,7.7,22.18,,43.0,,-0.154321,-2.932099,3.320988,0.381,,-2.784722,82.840256
US_GA_13119,2020-02-09,ChIJaz3Oyh6ZWIgR_AMXOpTFehc,Q385931,geoId/13119,US,United States of America,GA,Georgia,13119,Franklin County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22864,11211,11653,2741,2951,3017,2483,2713,3096,2898,1947,1018,452082,34.37,-83.23,690,74.44,,,,,,,7.23,8.5,6.8,18.71,6.8,,19.56,,47.19,7.65,1.049383,-1.518519,5.339506,3.471333,,0.194444,95.270968
US_GA_13119,2020-02-10,ChIJaz3Oyh6ZWIgR_AMXOpTFehc,Q385931,geoId/13119,US,United States of America,GA,Georgia,13119,Franklin County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22864,11211,11653,2741,2951,3017,2483,2713,3096,2898,1947,1018,452082,34.37,-83.23,690,74.44,,,,,,,,11.91,9.87,19.05,11.57,9.87,30.62,7.14,41.17,6.46,4.191358,-0.123457,8.839506,0.0,,2.944444,92.291269
US_GA_13119,2020-02-11,ChIJaz3Oyh6ZWIgR_AMXOpTFehc,Q385931,geoId/13119,US,United States of America,GA,Georgia,13119,Franklin County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22864,11211,11653,2741,2951,3017,2483,2713,3096,2898,1947,1018,452082,34.37,-83.23,690,74.44,,,,,,,,5.18,8.28,18.64,11.39,10.01,26.92,,41.41,5.87,14.450617,5.95679,22.950617,35.517667,,12.833333,90.61152
US_GA_13119,2020-02-12,ChIJaz3Oyh6ZWIgR_AMXOpTFehc,Q385931,geoId/13119,US,United States of America,GA,Georgia,13119,Franklin County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22864,11211,11653,2741,2951,3017,2483,2713,3096,2898,1947,1018,452082,34.37,-83.23,690,74.44,,,,,,,7.04,11.26,6.69,17.59,8.8,10.2,32.02,10.56,38.0,7.39,14.975309,10.975309,21.240741,2.624667,,13.041667,89.438295
US_GA_13119,2020-02-13,ChIJaz3Oyh6ZWIgR_AMXOpTFehc,Q385931,geoId/13119,US,United States of America,GA,Georgia,13119,Franklin County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22864,11211,11653,2741,2951,3017,2483,2713,3096,2898,1947,1018,452082,34.37,-83.23,690,74.44,,,,,,,8.22,7.54,7.2,21.24,10.62,10.62,26.72,7.54,38.72,6.85,16.425926,10.783951,20.259259,3.090333,,13.611111,84.477928
US_GA_13119,2020-02-14,ChIJaz3Oyh6ZWIgR_AMXOpTFehc,Q385931,geoId/13119,US,United States of America,GA,Georgia,13119,Franklin County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22864,11211,11653,2741,2951,3017,2483,2713,3096,2898,1947,1018,452082,34.37,-83.23,690,74.44,,,,,,,5.81,12.7,7.98,12.34,7.62,10.52,23.95,,31.57,7.98,7.993827,1.641975,16.697531,11.825111,,-2.118056,48.9919
US_GA_13119,2020-02-15,ChIJaz3Oyh6ZWIgR_AMXOpTFehc,Q385931,geoId/13119,US,United States of America,GA,Georgia,13119,Franklin County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22864,11211,11653,2741,2951,3017,2483,2713,3096,2898,1947,1018,452082,34.37,-83.23,690,74.44,10,-12,,-5,13,,6.65,9.75,,19.94,10.19,,23.93,,40.33,,4.592593,-0.308642,12.376543,0.0,,-5.673611,47.686739
US_GA_13119,2020-02-16,ChIJaz3Oyh6ZWIgR_AMXOpTFehc,Q385931,geoId/13119,US,United States of America,GA,Georgia,13119,Franklin County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22864,11211,11653,2741,2951,3017,2483,2713,3096,2898,1947,1018,452082,34.37,-83.23,690,74.44,3,-9,,2,8,,10.42,7.81,6.51,18.66,8.68,,29.08,7.38,33.85,,4.481481,0.487654,9.462963,0.145143,,0.756944,77.236946
US_GA_13119,2020-02-17,ChIJaz3Oyh6ZWIgR_AMXOpTFehc,Q385931,geoId/13119,US,United States of America,GA,Georgia,13119,Franklin County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22864,11211,11653,2741,2951,3017,2483,2713,3096,2898,1947,1018,452082,34.37,-83.23,690,74.44,15,-12,,-1,-9,,6.2,15.5,12.01,17.44,9.3,9.69,29.84,8.91,40.69,9.3,7.654321,1.993827,14.851852,2.503714,,4.041667,78.378672
US_GA_13119,2020-02-18,ChIJaz3Oyh6ZWIgR_AMXOpTFehc,Q385931,geoId/13119,US,United States of America,GA,Georgia,13119,Franklin County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22864,11211,11653,2741,2951,3017,2483,2713,3096,2898,1947,1018,452082,34.37,-83.23,690,74.44,0,-12,,-5,-14,,8.34,9.79,,18.86,9.43,5.8,32.64,6.89,40.62,6.17,11.580247,7.975309,14.314815,0.211667,,9.729167,88.97323
US_GA_13119,2020-02-19,ChIJaz3Oyh6ZWIgR_AMXOpTFehc,Q385931,geoId/13119,US,United States of America,GA,Georgia,13119,Franklin County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22864,11211,11653,2741,2951,3017,2483,2713,3096,2898,1947,1018,452082,34.37,-83.23,690,74.44,0,-3,,-3,-6,,,11.8,10.28,16.36,10.28,10.65,33.49,7.61,43.76,9.89,12.055556,10.141975,13.222222,37.676667,,10.208333,89.770762
US_GA_13119,2020-02-20,ChIJaz3Oyh6ZWIgR_AMXOpTFehc,Q385931,geoId/13119,US,United States of America,GA,Georgia,13119,Franklin County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22864,11211,11653,2741,2951,3017,2483,2713,3096,2898,1947,1018,452082,34.37,-83.23,690,74.44,-14,-19,-22,-6,-11,,8.58,8.58,8.58,17.16,9.7,7.46,26.49,10.82,40.67,8.58,6.283951,2.222222,11.259259,2.159,,2.5,77.075235
US_GA_13119,2020-02-21,ChIJaz3Oyh6ZWIgR_AMXOpTFehc,Q385931,geoId/13119,US,United States of America,GA,Georgia,13119,Franklin County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22864,11211,11653,2741,2951,3017,2483,2713,3096,2898,1947,1018,452082,34.37,-83.23,690,74.44,4,-2,,3,-8,,10.76,9.16,15.14,14.34,10.36,,21.12,5.98,35.06,6.77,3.851852,0.339506,9.092593,12.107333,,-2.131944,65.584002
US_GA_13119,2020-02-22,ChIJaz3Oyh6ZWIgR_AMXOpTFehc,Q385931,geoId/13119,US,United States of America,GA,Georgia,13119,Franklin County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22864,11211,11653,2741,2951,3017,2483,2713,3096,2898,1947,1018,452082,34.37,-83.23,690,74.44,8,-11,,1,4,,8.67,9.97,7.8,18.2,8.23,,27.73,6.93,45.5,,3.444444,-4.030864,13.358025,0.0,,-4.0,58.191111
US_GA_13119,2020-02-23,ChIJaz3Oyh6ZWIgR_AMXOpTFehc,Q385931,geoId/13119,US,United States of America,GA,Georgia,13119,Franklin County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22864,11211,11653,2741,2951,3017,2483,2713,3096,2898,1947,1018,452082,34.37,-83.23,690,74.44,9,-7,,2,8,,7.28,7.28,,16.7,7.71,7.71,25.69,,44.53,,6.358025,-2.197531,14.969136,0.0,,-2.270833,54.210502
US_GA_13119,2020-02-24,ChIJaz3Oyh6ZWIgR_AMXOpTFehc,Q385931,geoId/13119,US,United States of America,GA,Georgia,13119,Franklin County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22864,11211,11653,2741,2951,3017,2483,2713,3096,2898,1947,1018,452082,34.37,-83.23,690,74.44,-10,-18,,-2,4,,10.46,12.1,7.19,16.02,7.52,7.52,35.64,9.81,38.25,12.42,8.179012,3.265432,13.240741,0.042333,,3.104167,70.623812
US_GA_13119,2020-02-25,ChIJaz3Oyh6ZWIgR_AMXOpTFehc,Q385931,geoId/13119,US,United States of America,GA,Georgia,13119,Franklin County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22864,11211,11653,2741,2951,3017,2483,2713,3096,2898,1947,1018,452082,34.37,-83.23,690,74.44,8,-8,,-1,-3,,8.6,10.66,11.35,21.32,12.03,12.38,36.1,5.5,48.47,6.88,10.574074,7.006173,17.932099,31.961667,,8.8125,89.627798
US_GA_13119,2020-02-26,ChIJaz3Oyh6ZWIgR_AMXOpTFehc,Q385931,geoId/13119,US,United States of America,GA,Georgia,13119,Franklin County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22864,11211,11653,2741,2951,3017,2483,2713,3096,2898,1947,1018,452082,34.37,-83.23,690,74.44,17,-11,,5,1,,9.41,13.11,7.06,26.22,9.41,16.81,45.04,10.09,41.01,10.09,10.580247,5.82716,16.141975,2.582333,,7.402778,81.515135
US_GA_13119,2020-02-27,ChIJaz3Oyh6ZWIgR_AMXOpTFehc,Q385931,geoId/13119,US,United States of America,GA,Georgia,13119,Franklin County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22864,11211,11653,2741,2951,3017,2483,2713,3096,2898,1947,1018,452082,34.37,-83.23,690,74.44,15,4,,4,3,,7.53,10.62,8.22,23.28,13.01,10.96,43.48,7.53,38.01,,5.006173,0.648148,12.117284,0.03175,,-5.006944,48.627337
US_GA_13119,2020-02-28,ChIJaz3Oyh6ZWIgR_AMXOpTFehc,Q385931,geoId/13119,US,United States of America,GA,Georgia,13119,Franklin County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22864,11211,11653,2741,2951,3017,2483,2713,3096,2898,1947,1018,452082,34.37,-83.23,690,74.44,17,1,,2,7,,,8.95,8.95,20.3,5.16,6.88,40.25,7.57,38.53,6.54,4.432099,-1.160494,10.493827,0.0,,-4.659722,51.775948
US_GA_13119,2020-02-29,ChIJaz3Oyh6ZWIgR_AMXOpTFehc,Q385931,geoId/13119,US,United States of America,GA,Georgia,13119,Franklin County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22864,11211,11653,2741,2951,3017,2483,2713,3096,2898,1947,1018,452082,34.37,-83.23,690,74.44,23,-7,,-3,7,,6.43,10.72,,24.88,7.72,10.3,34.32,7.29,40.76,8.58,5.67284,0.08642,11.95679,0.0,,-4.472222,48.33442
US_GA_13119,2020-03-01,ChIJaz3Oyh6ZWIgR_AMXOpTFehc,Q385931,geoId/13119,US,United States of America,GA,Georgia,13119,Franklin County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22864,11211,11653,2741,2951,3017,2483,2713,3096,2898,1947,1018,452082,34.37,-83.23,690,74.44,22,-3,,14,8,,7.7,12.83,9.84,28.23,10.27,10.27,40.21,,47.91,,6.111111,-3.166667,17.123457,0.0,,-6.458333,40.395113
US_GA_13119,2020-03-02,ChIJaz3Oyh6ZWIgR_AMXOpTFehc,Q385931,geoId/13119,US,United States of America,GA,Georgia,13119,Franklin County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22864,11211,11653,2741,2951,3017,2483,2713,3096,2898,1947,1018,452082,34.37,-83.23,690,74.44,10,-2,,-2,2,,,12.03,7.35,32.07,7.01,7.01,53.78,5.34,40.76,7.68,9.0,0.148148,15.166667,0.931333,,2.736111,65.830178
US_GA_13119,2020-03-03,ChIJaz3Oyh6ZWIgR_AMXOpTFehc,Q385931,geoId/13119,US,United States of America,GA,Georgia,13119,Franklin County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22864,11211,11653,2741,2951,3017,2483,2713,3096,2898,1947,1018,452082,34.37,-83.23,690,74.44,13,8,,-3,1,,5.54,12.06,7.83,36.19,11.41,6.52,56.08,7.83,36.84,9.78,12.802469,6.814815,19.962963,11.599333,,11.375,93.025431
US_GA_13119,2020-03-04,ChIJaz3Oyh6ZWIgR_AMXOpTFehc,Q385931,geoId/13119,US,United States of America,GA,Georgia,13119,Franklin County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22864,11211,11653,2741,2951,3017,2483,2713,3096,2898,1947,1018,452082,34.37,-83.23,690,74.44,13,-1,,-2,2,,7.54,11.47,6.55,20.98,8.19,9.5,46.21,7.21,34.74,,13.82716,10.598765,18.709877,12.010571,,10.569444,81.832556
US_GA_13119,2020-03-05,ChIJaz3Oyh6ZWIgR_AMXOpTFehc,Q385931,geoId/13119,US,United States of America,GA,Georgia,13119,Franklin County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22864,11211,11653,2741,2951,3017,2483,2713,3096,2898,1947,1018,452082,34.37,-83.23,690,74.44,0,-2,,-2,2,,7.4,12.55,8.37,26.07,10.94,10.3,47.32,8.37,37.02,9.66,10.191358,8.765432,13.753086,23.410333,,9.1875,93.820648
US_GA_13119,2020-03-06,ChIJaz3Oyh6ZWIgR_AMXOpTFehc,Q385931,geoId/13119,US,United States of America,GA,Georgia,13119,Franklin County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22864,11211,11653,2741,2951,3017,2483,2713,3096,2898,1947,1018,452082,34.37,-83.23,690,74.44,13,-6,,4,6,,6.75,10.79,,19.9,5.06,7.76,39.46,5.73,27.99,7.42,8.524691,4.561728,12.444444,12.107333,,2.3125,65.31468
US_GA_13119,2020-03-07,ChIJaz3Oyh6ZWIgR_AMXOpTFehc,Q385931,geoId/13119,US,United States of America,GA,Georgia,13119,Franklin County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22864,11211,11653,2741,2951,3017,2483,2713,3096,2898,1947,1018,452082,34.37,-83.23,690,74.44,21,-10,,5,9,,,11.0,,26.23,8.46,,41.04,6.77,35.54,8.88,6.037037,-1.185185,14.944444,0.0,,-4.805556,45.98216
US_GA_13119,2020-03-08,ChIJaz3Oyh6ZWIgR_AMXOpTFehc,Q385931,geoId/13119,US,United States of America,GA,Georgia,13119,Franklin County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22864,11211,11653,2741,2951,3017,2483,2713,3096,2898,1947,1018,452082,34.37,-83.23,690,74.44,23,-2,,0,7,,9.75,7.98,10.64,16.85,7.09,8.42,39.9,9.75,43.89,,7.45679,-0.814815,15.932099,0.0,,-2.416667,49.892937
US_GA_13119,2020-03-09,ChIJaz3Oyh6ZWIgR_AMXOpTFehc,Q385931,geoId/13119,US,United States of America,GA,Georgia,13119,Franklin County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22864,11211,11653,2741,2951,3017,2483,2713,3096,2898,1947,1018,452082,34.37,-83.23,690,74.44,11,3,,6,2,,5.98,13.02,9.5,24.28,7.74,10.56,60.87,7.74,36.24,7.04,9.938272,0.716049,19.876543,0.0,,2.270833,59.616222
US_GA_13119,2020-03-10,ChIJaz3Oyh6ZWIgR_AMXOpTFehc,Q385931,geoId/13119,US,United States of America,GA,Georgia,13119,Franklin County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22864,11211,11653,2741,2951,3017,2483,2713,3096,2898,1947,1018,452082,34.37,-83.23,690,74.44,12,8,,-5,-2,,7.19,8.9,4.79,23.96,9.24,9.24,51.35,7.87,31.15,8.56,14.604938,12.32716,17.530864,0.169333,,10.333333,76.209179
US_GA_13119,2020-03-11,ChIJaz3Oyh6ZWIgR_AMXOpTFehc,Q385931,geoId/13119,US,United States of America,GA,Georgia,13119,Franklin County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22864,11211,11653,2741,2951,3017,2483,2713,3096,2898,1947,1018,452082,34.37,-83.23,690,74.44,12,10,,5,1,,6.46,13.95,6.12,27.21,8.16,7.82,73.82,9.87,34.02,9.87,15.969136,10.962963,22.691358,0.580571,,11.659722,74.953447
US_GA_13119,2020-03-12,ChIJaz3Oyh6ZWIgR_AMXOpTFehc,Q385931,geoId/13119,US,United States of America,GA,Georgia,13119,Franklin County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22864,11211,11653,2741,2951,3017,2483,2713,3096,2898,1947,1018,452082,34.37,-83.23,690,74.44,10,15,,2,-4,,5.17,13.1,5.52,51.03,11.03,7.59,100.0,10.0,37.24,7.24,16.08642,10.432099,22.345679,2.8956,,13.006944,82.146138
US_GA_13119,2020-03-13,ChIJaz3Oyh6ZWIgR_AMXOpTFehc,Q385931,geoId/13119,US,United States of America,GA,Georgia,13119,Franklin County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22864,11211,11653,2741,2951,3017,2483,2713,3096,2898,1947,1018,452082,34.37,-83.23,690,74.44,9,26,,1,1,,5.76,11.52,6.44,43.02,6.78,5.08,80.62,,24.05,5.08,18.962963,15.932099,22.814815,1.8288,,15.708333,81.829548
US_GA_13119,2020-03-14,ChIJaz3Oyh6ZWIgR_AMXOpTFehc,Q385931,geoId/13119,US,United States of America,GA,Georgia,13119,Franklin County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22864,11211,11653,2741,2951,3017,2483,2713,3096,2898,1947,1018,452082,34.37,-83.23,690,74.44,7,22,,-8,1,,8.1,,8.95,35.79,,8.1,63.91,8.1,36.21,,16.444444,13.228395,21.716049,0.169333,,10.118056,67.394632
