location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,new_confirmed_age_6,cumulative_confirmed_age_6,new_deceased_age_6,cumulative_deceased_age_6,new_hospitalized_patients_age_6,cumulative_hospitalized_patients_age_6,age_bin_0,age_bin_1,age_bin_2,age_bin_3,age_bin_4,age_bin_5,age_bin_6,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_transit_stations,mobility_workplaces,mobility_residential,search_trends_abdominal_obesity,search_trends_abdominal_pain,search_trends_acne,search_trends_alcoholism,search_trends_allergy,search_trends_anxiety,search_trends_arthritis,search_trends_attention_deficit_hyperactivity_disorder,search_trends_back_pain,search_trends_bleeding,search_trends_bone_fracture,search_trends_candidiasis,search_trends_common_cold,search_trends_constipation,search_trends_cough,search_trends_cramp,search_trends_depression,search_trends_diabetes,search_trends_diarrhea,search_trends_erectile_dysfunction,search_trends_fatigue,search_trends_fever,search_trends_gastroesophageal_reflux_disease,search_trends_hair_loss,search_trends_headache,search_trends_heartburn,search_trends_hypertension,search_trends_infection,search_trends_inflammation,search_trends_insomnia,search_trends_itch,search_trends_low_back_pain,search_trends_major_depressive_disorder,search_trends_migraine,search_trends_obesity,search_trends_pain,search_trends_skin_condition,search_trends_skin_rash,search_trends_stroke,search_trends_swelling,search_trends_type_2_diabetes,search_trends_urinary_tract_infection,search_trends_vaginal_discharge,search_trends_vomiting,search_trends_weight_gain,search_trends_xeroderma,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,snowfall_mm,dew_point,relative_humidity
US_WA_53017,2021-03-08,ChIJ_Q32EIaXm1QRh494YwBK8vg,Q156220,geoId/53017,US,United States of America,WA,Washington,53017,Douglas County,US,USA,2,5,0,3279,23,,,,,,,,,,,,,,,,42027,21221,20806,5975,5992,4987,5192,4885,5089,5038,3193,1676,1153555,47.74,-119.69,4788,81.1,-20,-10,,-19,3,2.8,5.78,9.98,4.03,10.86,11.91,6.13,3.15,4.9,5.78,4.55,,7.36,4.38,5.08,3.85,8.23,10.16,4.55,2.8,6.13,,4.03,4.55,5.43,3.33,7.88,21.37,6.48,2.63,8.23,4.38,4.38,4.55,9.98,45.36,,4.03,3.68,4.9,3.85,3.68,,4.2,5.78,3.68,2.088889,-4.344444,10.266667,0.931333,,-5.697531,57.771784
US_WA_53017,2021-03-09,ChIJ_Q32EIaXm1QRh494YwBK8vg,Q156220,geoId/53017,US,United States of America,WA,Washington,53017,Douglas County,US,USA,2,11,0,3290,23,,,,,,,,,,,,,,,,42027,21221,20806,5975,5992,4987,5192,4885,5089,5038,3193,1676,1153555,47.74,-119.69,4788,81.1,-11,-5,-36,-19,4,3.49,5.76,8.89,4.88,8.72,11.34,6.63,3.49,7.15,2.79,3.31,3.84,5.23,2.96,,,6.45,8.02,5.58,4.71,6.63,3.84,4.36,4.01,3.84,2.62,9.24,18.14,5.58,4.54,5.41,4.71,4.01,5.41,7.67,36.98,3.31,5.06,,5.58,5.06,3.66,2.79,2.79,2.79,3.14,2.805556,-4.416667,9.927778,0.0,10.16,-5.055556,56.754188
US_WA_53017,2021-03-10,ChIJ_Q32EIaXm1QRh494YwBK8vg,Q156220,geoId/53017,US,United States of America,WA,Washington,53017,Douglas County,US,USA,2,3,-1,3293,22,,,,,,,,,,,,,,,,42027,21221,20806,5975,5992,4987,5192,4885,5089,5038,3193,1676,1153555,47.74,-119.69,4788,81.1,-13,-1,-30,-20,5,,6.42,8.5,4.16,10.58,10.58,3.81,2.6,4.68,3.81,3.81,,4.86,2.43,4.33,3.99,4.51,10.06,5.38,,4.33,5.2,3.12,5.2,5.03,2.6,6.59,19.07,4.86,,9.02,2.95,2.6,5.9,7.46,45.61,2.77,5.2,,8.5,5.55,4.16,2.77,3.47,5.55,2.77,2.733333,-4.216667,10.722222,0.3302,,-3.641975,63.698258
US_WA_53017,2021-03-11,ChIJ_Q32EIaXm1QRh494YwBK8vg,Q156220,geoId/53017,US,United States of America,WA,Washington,53017,Douglas County,US,USA,2,10,0,3303,22,,,,,,,,,,,,,,,,42027,21221,20806,5975,5992,4987,5192,4885,5089,5038,3193,1676,1153555,47.74,-119.69,4788,81.1,-14,-6,-36,-21,4,4.23,6.34,7.04,4.05,9.86,7.57,4.75,5.63,5.11,6.51,2.64,3.35,7.92,4.93,4.75,,7.75,9.33,3.52,,5.28,2.99,3.7,4.58,2.99,3.17,11.27,21.48,7.92,3.7,4.75,,4.4,,10.74,34.16,2.99,2.99,2.46,6.34,3.35,,,,4.4,2.64,3.905556,-3.977778,12.122222,0.0,,-4.641975,54.007205
US_WA_53017,2021-03-12,ChIJ_Q32EIaXm1QRh494YwBK8vg,Q156220,geoId/53017,US,United States of America,WA,Washington,53017,Douglas County,US,USA,2,2,0,3305,22,,,,,,,,,,,,,,,,42027,21221,20806,5975,5992,4987,5192,4885,5089,5038,3193,1676,1153555,47.74,-119.69,4788,81.1,-16,-5,-49,-25,5,,3.82,6.3,3.82,11.27,6.11,5.35,5.92,5.92,5.73,3.63,3.63,6.87,3.25,4.01,3.82,4.58,10.5,4.58,,6.11,3.44,6.49,2.67,4.01,,7.83,23.87,7.26,,7.83,,4.01,4.58,7.07,35.33,4.01,3.82,,6.3,6.49,4.39,2.86,3.06,5.73,,3.977778,-3.916667,13.322222,0.0,,-5.111111,51.687133
US_WA_53017,2021-03-13,ChIJ_Q32EIaXm1QRh494YwBK8vg,Q156220,geoId/53017,US,United States of America,WA,Washington,53017,Douglas County,US,USA,2,0,0,3305,22,,,,,,,,,,,,,,,,42027,21221,20806,5975,5992,4987,5192,4885,5089,5038,3193,1676,1153555,47.74,-119.69,4788,81.1,-15,-1,,-20,1,3.27,3.89,7.78,4.5,8.59,8.59,6.34,3.27,5.32,4.71,2.86,3.07,8.18,5.73,3.89,3.07,3.68,9.0,5.12,,3.68,3.07,3.68,5.93,3.89,2.86,5.52,19.44,5.93,3.07,6.96,,4.09,3.27,6.96,39.28,2.86,4.5,,9.21,4.3,3.27,3.89,,,3.07,5.15,-3.661111,14.711111,0.0,,-4.308642,50.352556
US_WA_53017,2021-03-14,ChIJ_Q32EIaXm1QRh494YwBK8vg,Q156220,geoId/53017,US,United States of America,WA,Washington,53017,Douglas County,US,USA,2,0,0,3305,22,,,,,,,,,,,,,,,,42027,21221,20806,5975,5992,4987,5192,4885,5089,5038,3193,1676,1153555,47.74,-119.69,4788,81.1,-11,-7,,-16,,,6.36,8.74,7.55,7.75,9.54,8.94,,3.38,5.17,3.97,,4.97,5.96,,3.18,7.75,9.54,,2.78,5.17,5.37,3.58,5.76,2.98,3.38,6.36,18.08,4.57,,4.17,3.58,3.97,3.77,4.77,38.95,4.57,6.36,,4.77,2.78,6.36,,4.37,3.58,4.77,5.616667,-1.433333,14.405556,0.0,,-2.524691,55.601996
US_WA_53017,2021-03-15,ChIJ_Q32EIaXm1QRh494YwBK8vg,Q156220,geoId/53017,US,United States of America,WA,Washington,53017,Douglas County,US,USA,2,4,0,3309,22,,,,,,,,,,,,,,,,42027,21221,20806,5975,5992,4987,5192,4885,5089,5038,3193,1676,1153555,47.74,-119.69,4788,81.1,-14,-6,,-20,3,3.92,3.06,6.3,5.28,10.72,8.34,4.59,3.57,4.94,3.23,2.89,3.06,7.83,4.94,,3.23,5.96,8.85,4.94,,3.74,3.06,6.81,4.08,3.92,3.92,8.34,20.42,4.08,4.25,7.83,3.74,,4.94,8.51,37.61,4.25,4.25,3.06,4.59,5.11,3.74,,,5.96,2.89,6.011111,-1.288889,11.344444,1.3208,10.16,-2.111111,56.579823
US_WA_53017,2021-03-16,ChIJ_Q32EIaXm1QRh494YwBK8vg,Q156220,geoId/53017,US,United States of America,WA,Washington,53017,Douglas County,US,USA,2,15,0,3324,22,,,,,,,,,,,,,,,,42027,21221,20806,5975,5992,4987,5192,4885,5089,5038,3193,1676,1153555,47.74,-119.69,4788,81.1,-6,-2,-29,-20,3,,4.05,7.04,4.93,10.2,7.92,6.33,2.64,8.62,4.75,5.81,4.57,5.98,4.57,2.99,,5.28,10.73,4.57,,7.39,3.17,4.75,3.69,2.46,2.46,5.98,26.04,8.09,4.05,7.57,,5.1,4.93,5.81,40.82,3.87,6.51,,6.86,4.75,4.22,2.64,3.69,4.57,,5.981481,-0.814815,13.604938,0.084667,,-4.027778,48.872717
US_WA_53017,2021-03-17,ChIJ_Q32EIaXm1QRh494YwBK8vg,Q156220,geoId/53017,US,United States of America,WA,Washington,53017,Douglas County,US,USA,2,13,0,3337,22,,,,,,,,,,,,,,,,42027,21221,20806,5975,5992,4987,5192,4885,5089,5038,3193,1676,1153555,47.74,-119.69,4788,81.1,0,7,-29,-20,3,2.43,5.56,5.21,3.47,9.9,10.07,4.86,4.51,6.42,2.6,2.95,2.78,6.42,4.69,4.51,3.3,6.77,10.94,,2.43,4.69,3.3,5.21,5.38,5.56,4.51,7.99,19.8,4.69,6.42,5.9,3.47,4.17,3.47,9.55,32.99,6.25,6.25,,6.42,5.9,6.08,3.3,2.6,3.47,2.43,5.376543,-2.888889,15.0,0.0,,-2.895833,54.842946
US_WA_53017,2021-03-18,ChIJ_Q32EIaXm1QRh494YwBK8vg,Q156220,geoId/53017,US,United States of America,WA,Washington,53017,Douglas County,US,USA,2,13,0,3350,22,,,,,,,,,,,,,,,,42027,21221,20806,5975,5992,4987,5192,4885,5089,5038,3193,1676,1153555,47.74,-119.69,4788,81.1,-3,-2,-31,-21,4,2.66,5.31,10.27,4.61,12.57,10.98,5.84,4.78,5.14,4.78,4.78,2.83,7.62,3.37,4.43,2.66,6.38,10.27,3.19,2.83,7.08,3.72,,6.02,3.37,,5.84,20.9,7.62,3.37,5.84,3.01,3.9,3.37,6.73,39.85,3.72,6.55,3.54,4.61,4.61,3.19,3.37,,4.96,,7.466667,-1.727778,16.1,0.0,,-0.5,56.716263
US_WA_53017,2021-03-19,ChIJ_Q32EIaXm1QRh494YwBK8vg,Q156220,geoId/53017,US,United States of America,WA,Washington,53017,Douglas County,US,USA,2,8,0,3358,22,,,,,,,,,,,,,,,,42027,21221,20806,5975,5992,4987,5192,4885,5089,5038,3193,1676,1153555,47.74,-119.69,4788,81.1,-12,-5,-43,-26,4,,4.96,10.46,4.22,11.74,11.74,6.06,4.77,6.97,3.12,,,7.89,3.67,3.67,2.75,4.77,8.44,3.85,,4.59,3.49,4.41,3.85,5.87,3.12,7.52,17.43,5.32,,4.96,,5.14,6.79,6.61,42.03,3.12,6.06,,3.3,4.41,3.67,,,3.12,3.12,7.977778,-0.222222,16.133333,2.1082,10.16,0.734568,60.511656
US_WA_53017,2021-03-20,ChIJ_Q32EIaXm1QRh494YwBK8vg,Q156220,geoId/53017,US,United States of America,WA,Washington,53017,Douglas County,US,USA,2,0,0,3358,22,,,,,,,,,,,,,,,,42027,21221,20806,5975,5992,4987,5192,4885,5089,5038,3193,1676,1153555,47.74,-119.69,4788,81.1,-13,3,,-14,0,,4.86,8.51,6.48,9.31,6.48,4.46,3.04,6.68,5.26,3.04,,5.87,4.66,3.04,4.66,2.83,6.88,4.66,,3.04,4.25,4.25,3.24,4.66,,9.52,15.8,5.87,3.24,5.67,4.05,4.05,,5.87,42.93,3.65,6.88,3.24,5.87,,3.04,2.83,3.04,,,6.722222,1.161111,12.933333,0.4572,,-1.851852,55.334554
US_WA_53017,2021-03-21,ChIJ_Q32EIaXm1QRh494YwBK8vg,Q156220,geoId/53017,US,United States of America,WA,Washington,53017,Douglas County,US,USA,2,0,0,3358,22,,,,,,,,,,,,,,,,42027,21221,20806,5975,5992,4987,5192,4885,5089,5038,3193,1676,1153555,47.74,-119.69,4788,81.1,-1,-1,,-5,,4.01,4.39,10.5,4.01,11.27,8.02,6.3,3.25,7.45,4.77,,,7.07,4.39,3.44,4.01,5.16,8.98,5.35,3.25,4.77,3.06,3.82,5.16,4.2,3.25,7.45,17.95,6.3,5.92,7.07,3.44,3.06,4.39,7.26,37.43,3.82,5.73,,6.3,4.58,3.25,3.63,4.2,2.67,4.01,5.588889,0.522222,12.3,2.0574,,-3.759259,52.766719
US_WA_53017,2021-03-22,ChIJ_Q32EIaXm1QRh494YwBK8vg,Q156220,geoId/53017,US,United States of America,WA,Washington,53017,Douglas County,US,USA,2,6,0,3364,22,,,,,,,,,,,,,,,,42027,21221,20806,5975,5992,4987,5192,4885,5089,5038,3193,1676,1153555,47.74,-119.69,4788,81.1,-8,-4,,-18,2,,6.45,7.13,3.9,11.54,9.68,4.24,3.23,6.28,3.23,2.89,3.4,5.43,4.41,5.09,2.55,6.79,8.83,4.41,3.06,6.28,4.41,2.89,3.9,5.09,,7.47,23.26,7.3,4.41,4.75,,3.56,4.07,8.32,39.89,5.09,5.26,,6.11,3.06,2.89,2.72,3.06,3.4,3.73,5.338889,0.477778,10.794444,4.1656,10.16,-2.382716,58.992736
US_WA_53017,2021-03-23,ChIJ_Q32EIaXm1QRh494YwBK8vg,Q156220,geoId/53017,US,United States of America,WA,Washington,53017,Douglas County,US,USA,2,14,0,3378,22,,,,,,,,,,,,,,,,42027,21221,20806,5975,5992,4987,5192,4885,5089,5038,3193,1676,1153555,47.74,-119.69,4788,81.1,-4,-5,-46,-22,3,3.13,5.04,7.3,4.69,11.65,8.52,4.69,5.56,8.69,2.43,4.35,,7.47,4.35,3.65,3.82,4.17,9.04,4.87,2.43,6.43,2.96,3.3,6.08,5.04,2.61,6.26,19.99,7.82,3.65,5.21,4.17,4.69,5.39,5.56,44.15,4.87,6.61,4.0,5.91,,4.17,2.61,4.17,3.13,,5.25,-1.266667,12.705556,1.905,,-4.962963,50.233804
US_WA_53017,2021-03-24,ChIJ_Q32EIaXm1QRh494YwBK8vg,Q156220,geoId/53017,US,United States of America,WA,Washington,53017,Douglas County,US,USA,2,12,0,3390,22,,,,,,,,,,,,,,,,42027,21221,20806,5975,5992,4987,5192,4885,5089,5038,3193,1676,1153555,47.74,-119.69,4788,81.1,-3,0,-40,-19,4,,4.04,9.13,5.44,12.29,12.47,5.97,5.27,6.14,4.57,3.51,4.39,7.02,3.51,2.98,2.98,6.85,7.2,4.57,,7.9,4.21,2.81,5.27,5.27,,7.9,19.84,6.14,3.51,5.09,,3.51,5.97,6.32,38.1,4.92,6.67,3.34,5.44,3.69,2.98,3.69,4.92,7.37,3.69,6.544444,-0.888889,13.033333,0.127,,-2.438272,53.660341
US_WA_53017,2021-03-25,ChIJ_Q32EIaXm1QRh494YwBK8vg,Q156220,geoId/53017,US,United States of America,WA,Washington,53017,Douglas County,US,USA,2,6,0,3396,22,,,,,,,,,,,,,,,,42027,21221,20806,5975,5992,4987,5192,4885,5089,5038,3193,1676,1153555,47.74,-119.69,4788,81.1,-7,-7,-33,-23,3,3.22,4.66,7.16,4.48,11.1,11.46,7.7,,5.37,3.22,3.76,,7.52,4.48,4.3,,6.09,10.39,8.24,3.4,4.66,4.84,2.51,4.12,3.04,,6.09,19.7,7.88,6.27,4.84,5.19,3.76,,7.88,39.04,3.76,5.55,3.04,7.7,3.22,4.84,3.04,3.58,4.84,,6.761111,2.238889,12.694444,5.4102,,-0.54321,61.281777
US_WA_53017,2021-03-26,ChIJ_Q32EIaXm1QRh494YwBK8vg,Q156220,geoId/53017,US,United States of America,WA,Washington,53017,Douglas County,US,USA,2,10,0,3406,22,,,,,,,,,,,,,,,,42027,21221,20806,5975,5992,4987,5192,4885,5089,5038,3193,1676,1153555,47.74,-119.69,4788,81.1,-10,-4,-49,-21,3,,4.59,11.39,4.78,13.22,7.35,5.14,4.22,4.59,4.96,2.57,3.31,6.61,,4.22,4.22,4.22,9.55,2.75,3.12,6.61,3.31,3.31,6.98,4.04,,5.14,20.57,6.06,3.49,8.26,3.86,3.49,4.96,3.67,41.87,3.49,6.79,,6.98,4.78,4.96,2.57,,3.31,2.75,7.111111,0.666667,14.527778,0.1016,,-1.987654,54.136646
US_WA_53017,2021-03-27,ChIJ_Q32EIaXm1QRh494YwBK8vg,Q156220,geoId/53017,US,United States of America,WA,Washington,53017,Douglas County,US,USA,2,0,0,3406,22,,,,,,,,,,,,,,,,42027,21221,20806,5975,5992,4987,5192,4885,5089,5038,3193,1676,1153555,47.74,-119.69,4788,81.1,-16,3,,-16,0,2.97,3.4,9.76,,11.04,10.61,4.24,5.52,7.0,5.73,,3.18,5.94,3.82,3.61,,7.21,6.37,3.61,,4.67,4.67,3.61,4.88,4.46,3.82,4.03,16.55,4.88,,7.85,4.67,2.97,4.46,5.09,36.93,3.82,6.58,,7.43,3.61,3.4,,,4.24,,8.755556,0.733333,16.55,0.0254,,-0.753086,52.23658
US_WA_53017,2021-03-28,ChIJ_Q32EIaXm1QRh494YwBK8vg,Q156220,geoId/53017,US,United States of America,WA,Washington,53017,Douglas County,US,USA,2,0,0,3406,22,,,,,,,,,,,,,,,,42027,21221,20806,5975,5992,4987,5192,4885,5089,5038,3193,1676,1153555,47.74,-119.69,4788,81.1,-4,4,,-13,,,3.65,9.41,3.07,14.98,9.6,4.42,3.07,5.57,3.65,3.65,2.69,7.88,2.69,,,6.34,7.88,4.42,3.07,6.53,5.19,3.27,6.34,5.38,,6.15,19.98,7.3,4.03,7.49,3.65,3.27,3.07,4.99,37.84,3.46,5.76,3.27,8.26,4.03,3.46,3.07,2.69,2.88,,9.538889,1.916667,16.65,0.0254,,0.117284,52.422003
US_WA_53017,2021-03-29,ChIJ_Q32EIaXm1QRh494YwBK8vg,Q156220,geoId/53017,US,United States of America,WA,Washington,53017,Douglas County,US,USA,2,6,0,3412,22,,,,,,,,,,,,,,,,42027,21221,20806,5975,5992,4987,5192,4885,5089,5038,3193,1676,1153555,47.74,-119.69,4788,81.1,-7,-2,,-20,2,2.58,4.47,8.59,4.47,11.34,16.49,5.33,5.33,8.25,4.29,4.29,,6.7,3.44,3.61,4.47,9.62,11.68,4.64,2.4,4.64,3.26,3.95,5.67,3.78,3.09,5.15,20.45,8.59,4.12,4.98,4.12,3.44,5.5,5.67,39.86,3.95,7.39,3.78,4.64,7.22,4.47,4.29,4.47,3.95,,3.672222,-1.211111,13.911111,6.2738,,-6.098765,50.687302
US_WA_53017,2021-03-30,ChIJ_Q32EIaXm1QRh494YwBK8vg,Q156220,geoId/53017,US,United States of America,WA,Washington,53017,Douglas County,US,USA,2,21,0,3433,22,,,,,,,,,,,,,,,,42027,21221,20806,5975,5992,4987,5192,4885,5089,5038,3193,1676,1153555,47.74,-119.69,4788,81.1,-4,-6,-32,-19,2,2.97,6.3,7.0,3.15,8.75,10.5,5.6,4.2,5.25,4.55,3.32,3.15,8.4,5.25,4.37,,8.05,7.87,5.07,2.62,7.52,4.72,4.2,4.2,3.5,,7.52,19.24,6.12,3.15,5.77,,5.07,4.55,8.05,37.96,,4.02,,5.6,5.77,5.25,3.32,4.2,3.5,3.5,3.166667,-4.488889,11.588889,0.4572,,-8.092593,44.244336
US_WA_53017,2021-03-31,ChIJ_Q32EIaXm1QRh494YwBK8vg,Q156220,geoId/53017,US,United States of America,WA,Washington,53017,Douglas County,US,USA,2,14,0,3447,22,,,,,,,,,,,,,,,,42027,21221,20806,5975,5992,4987,5192,4885,5089,5038,3193,1676,1153555,47.74,-119.69,4788,81.1,-4,5,-40,-21,4,3.21,4.11,9.46,5.18,11.6,10.0,5.71,,6.61,4.82,4.28,,5.36,,4.46,,7.5,8.03,5.36,,3.93,4.46,5.0,5.53,2.68,,6.43,21.78,10.71,2.5,8.39,3.21,3.21,2.68,5.89,41.59,4.46,8.03,3.04,6.25,3.57,4.64,3.04,,4.64,3.39,5.294444,-4.455556,15.5,0.0,,-5.148148,47.453656
US_WA_53017,2021-04-01,ChIJ_Q32EIaXm1QRh494YwBK8vg,Q156220,geoId/53017,US,United States of America,WA,Washington,53017,Douglas County,US,USA,2,9,0,3456,22,,,,,,,,,,,,,,,,42027,21221,20806,5975,5992,4987,5192,4885,5089,5038,3193,1676,1153555,47.74,-119.69,4788,81.1,-3,2,-37,-20,2,2.9,3.99,7.43,4.53,10.87,9.79,5.62,,6.16,,2.9,,8.15,6.52,,3.08,6.52,8.7,5.62,,,3.81,3.26,3.08,5.07,,6.71,17.21,4.17,2.72,8.88,,3.26,4.89,6.52,36.97,6.16,6.34,4.89,4.17,5.25,3.08,2.54,2.9,3.44,3.62,8.005556,-2.105556,18.088889,0.0,,-3.246914,44.662541
US_WA_53017,2021-04-02,ChIJ_Q32EIaXm1QRh494YwBK8vg,Q156220,geoId/53017,US,United States of America,WA,Washington,53017,Douglas County,US,USA,2,9,0,3465,22,,,,,,,,,,,,,,,,42027,21221,20806,5975,5992,4987,5192,4885,5089,5038,3193,1676,1153555,47.74,-119.69,4788,81.1,-9,10,-36,-22,3,,5.05,10.65,5.05,8.6,6.17,4.3,2.62,5.23,3.92,,2.62,4.86,2.99,2.62,4.86,5.23,8.6,3.55,2.99,2.8,2.62,,2.62,3.74,,5.61,21.12,4.67,2.99,8.04,2.62,3.74,3.92,5.79,36.07,2.99,5.42,3.74,4.11,5.42,3.74,,,3.92,,9.611111,-0.95,18.122222,0.0,,-3.098765,41.305595
US_WA_53017,2021-04-03,ChIJ_Q32EIaXm1QRh494YwBK8vg,Q156220,geoId/53017,US,United States of America,WA,Washington,53017,Douglas County,US,USA,2,0,0,3465,22,,,,,,,,,,,,,,,,42027,21221,20806,5975,5992,4987,5192,4885,5089,5038,3193,1676,1153555,47.74,-119.69,4788,81.1,-14,15,,-18,0,,3.04,5.22,5.0,13.92,4.78,6.52,,6.09,5.22,5.0,,6.09,4.78,5.0,3.04,5.44,7.61,5.0,,3.48,,,6.09,,,5.0,15.87,6.52,,6.96,3.26,4.13,5.44,6.31,45.66,,6.96,3.91,6.31,4.57,4.78,,,4.78,,10.311111,0.688889,18.138889,0.0,,-2.265432,41.323663
US_WA_53017,2021-04-04,ChIJ_Q32EIaXm1QRh494YwBK8vg,Q156220,geoId/53017,US,United States of America,WA,Washington,53017,Douglas County,US,USA,2,0,0,3465,22,,,,,,,,,,,,,,,,42027,21221,20806,5975,5992,4987,5192,4885,5089,5038,3193,1676,1153555,47.74,-119.69,4788,81.1,-44,7,,-23,,4.22,5.06,6.12,2.95,11.81,5.49,,3.8,4.01,,2.95,,6.96,7.38,4.01,2.95,4.43,5.49,6.12,3.59,5.7,,4.01,4.01,4.22,3.38,4.43,12.87,,3.38,5.49,,4.01,4.22,8.23,35.44,4.85,5.27,3.38,7.17,,2.95,3.38,3.16,,,10.583333,2.705556,17.838889,1.4986,,-0.271605,47.960541
US_WA_53017,2021-04-05,ChIJ_Q32EIaXm1QRh494YwBK8vg,Q156220,geoId/53017,US,United States of America,WA,Washington,53017,Douglas County,US,USA,2,10,0,3475,22,,,,,,,,,,,,,,,,42027,21221,20806,5975,5992,4987,5192,4885,5089,5038,3193,1676,1153555,47.74,-119.69,4788,81.1,1,1,,-31,2,,4.11,9.6,3.72,13.71,7.64,8.62,,5.29,3.92,4.5,,7.83,5.68,2.74,6.07,6.27,7.64,4.9,4.5,3.33,2.74,,4.7,2.94,,6.66,21.15,7.44,,6.66,3.33,3.13,6.46,9.4,39.95,,5.88,2.94,4.31,,5.29,,4.9,6.86,,6.872222,-0.355556,15.544444,0.2794,,-6.141975,40.747522
US_WA_53017,2021-04-06,ChIJ_Q32EIaXm1QRh494YwBK8vg,Q156220,geoId/53017,US,United States of America,WA,Washington,53017,Douglas County,US,USA,2,14,0,3489,22,,,,,,,,,,,,,,,,42027,21221,20806,5975,5992,4987,5192,4885,5089,5038,3193,1676,1153555,47.74,-119.69,4788,81.1,0,-2,-38,-32,3,3.17,4.95,9.31,3.96,14.45,6.34,5.35,2.77,8.71,3.37,4.16,2.77,6.53,4.36,,2.77,4.75,9.9,6.14,3.96,6.53,,4.75,2.77,4.36,4.75,6.53,18.61,6.34,,7.72,4.95,4.75,,7.52,40.79,3.56,10.3,3.37,6.14,4.75,3.37,2.77,4.16,4.75,3.56,8.005556,-2.033333,17.616667,0.0,,-4.54321,40.706103
US_WA_53017,2021-04-07,ChIJ_Q32EIaXm1QRh494YwBK8vg,Q156220,geoId/53017,US,United States of America,WA,Washington,53017,Douglas County,US,USA,2,9,0,3498,22,,,,,,,,,,,,,,,,42027,21221,20806,5975,5992,4987,5192,4885,5089,5038,3193,1676,1153555,47.74,-119.69,4788,81.1,-7,8,-40,-33,5,3.48,6.19,10.64,,11.02,8.31,6.77,4.83,5.42,5.61,3.48,,6.96,,5.61,3.87,7.35,10.64,6.19,,4.25,3.09,5.22,5.61,5.03,3.67,5.61,20.89,4.45,,6.96,3.29,4.25,5.03,5.42,41.0,6.0,5.03,3.09,7.93,7.35,4.25,,4.45,4.45,,8.238889,-0.133333,17.777778,0.0,,-2.561728,46.994919
US_WA_53017,2021-04-08,ChIJ_Q32EIaXm1QRh494YwBK8vg,Q156220,geoId/53017,US,United States of America,WA,Washington,53017,Douglas County,US,USA,2,0,0,3498,22,,,,,,,,,,,,,,,,42027,21221,20806,5975,5992,4987,5192,4885,5089,5038,3193,1676,1153555,47.74,-119.69,4788,81.1,-1,-2,-35,-32,3,,2.88,8.83,4.03,9.98,7.1,4.22,4.22,8.83,4.42,3.07,4.03,7.87,3.26,4.22,3.65,3.07,9.79,4.99,3.65,5.76,3.65,4.03,5.95,4.8,3.07,8.45,23.04,6.72,3.84,8.83,,3.07,5.38,6.34,38.21,4.42,5.18,4.8,6.14,3.84,5.38,4.03,4.99,,,6.727778,0.5,12.322222,3.429,,-3.530864,49.643284
US_WA_53017,2021-04-09,ChIJ_Q32EIaXm1QRh494YwBK8vg,Q156220,geoId/53017,US,United States of America,WA,Washington,53017,Douglas County,US,USA,2,9,0,3507,22,,,,,,,,,,,,,,,,42027,21221,20806,5975,5992,4987,5192,4885,5089,5038,3193,1676,1153555,47.74,-119.69,4788,81.1,-13,-2,-38,-32,4,3.21,5.81,9.62,3.81,9.22,8.02,8.22,3.41,6.82,3.41,4.61,,5.81,4.01,5.01,5.41,4.21,10.03,4.21,,5.61,2.81,,4.21,5.81,,6.62,21.05,7.62,,8.22,,4.01,5.21,5.61,45.11,4.61,4.61,3.41,5.01,4.81,3.41,,4.21,3.41,2.81,5.205556,-1.838889,13.183333,2.7178,,-5.697531,46.696463
US_WA_53017,2021-04-10,ChIJ_Q32EIaXm1QRh494YwBK8vg,Q156220,geoId/53017,US,United States of America,WA,Washington,53017,Douglas County,US,USA,2,0,0,3507,22,,,,,,,,,,,,,,,,42027,21221,20806,5975,5992,4987,5192,4885,5089,5038,3193,1676,1153555,47.74,-119.69,4788,81.1,-13,2,,-17,1,,4.55,10.35,,12.21,6.21,5.38,,6.62,5.59,,,6.21,,3.93,,5.18,9.73,4.76,,5.18,3.93,3.52,4.35,2.9,3.52,6.21,22.77,7.45,,6.0,,4.76,3.31,6.62,38.09,3.93,7.45,,,5.38,6.21,,4.55,,3.31,6.805556,-0.822222,13.233333,1.6256,,-5.907407,41.537456
