location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,new_confirmed_age_0,new_confirmed_age_1,new_confirmed_age_2,new_confirmed_age_3,new_confirmed_age_4,new_confirmed_age_5,new_confirmed_age_6,new_confirmed_age_7,new_confirmed_age_8,new_confirmed_age_9,cumulative_confirmed_age_0,cumulative_confirmed_age_1,cumulative_confirmed_age_2,cumulative_confirmed_age_3,cumulative_confirmed_age_4,cumulative_confirmed_age_5,cumulative_confirmed_age_6,cumulative_confirmed_age_7,cumulative_confirmed_age_8,cumulative_confirmed_age_9,new_deceased_age_0,new_deceased_age_1,new_deceased_age_2,new_deceased_age_3,new_deceased_age_4,new_deceased_age_5,new_deceased_age_6,new_deceased_age_7,new_deceased_age_8,new_deceased_age_9,cumulative_deceased_age_0,cumulative_deceased_age_1,cumulative_deceased_age_2,cumulative_deceased_age_3,cumulative_deceased_age_4,cumulative_deceased_age_5,cumulative_deceased_age_6,cumulative_deceased_age_7,cumulative_deceased_age_8,cumulative_deceased_age_9,new_hospitalized_patients_age_0,new_hospitalized_patients_age_1,new_hospitalized_patients_age_2,new_hospitalized_patients_age_3,new_hospitalized_patients_age_4,new_hospitalized_patients_age_5,new_hospitalized_patients_age_6,new_hospitalized_patients_age_7,new_hospitalized_patients_age_8,new_hospitalized_patients_age_9,cumulative_hospitalized_patients_age_0,cumulative_hospitalized_patients_age_1,cumulative_hospitalized_patients_age_2,cumulative_hospitalized_patients_age_3,cumulative_hospitalized_patients_age_4,cumulative_hospitalized_patients_age_5,cumulative_hospitalized_patients_age_6,cumulative_hospitalized_patients_age_7,cumulative_hospitalized_patients_age_8,cumulative_hospitalized_patients_age_9,age_bin_0,age_bin_1,age_bin_2,age_bin_3,age_bin_4,age_bin_5,age_bin_6,age_bin_7,age_bin_8,age_bin_9,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_transit_stations,mobility_workplaces,mobility_residential,search_trends_abdominal_pain,search_trends_acne,search_trends_allergy,search_trends_anxiety,search_trends_arthritis,search_trends_back_pain,search_trends_common_cold,search_trends_cough,search_trends_depression,search_trends_diabetes,search_trends_diarrhea,search_trends_fatigue,search_trends_fever,search_trends_headache,search_trends_hypertension,search_trends_infection,search_trends_inflammation,search_trends_itch,search_trends_migraine,search_trends_obesity,search_trends_pain,search_trends_skin_condition,search_trends_skin_rash,search_trends_swelling,search_trends_urinary_tract_infection,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,dew_point,relative_humidity
US_GA_13225,2020-02-02,ChIJd8hP9Sbq84gRmVgRE1FuGd4,Q491553,geoId/13225,US,United States of America,GA,Georgia,13225,Peach County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26961,12980,13981,3044,3932,4182,3053,2952,3832,3193,1881,892,1074381,32.56,-83.83,392,75.54,,,,,,5.92,4.6,7.89,6.9,,6.58,19.4,7.23,5.26,5.59,,6.9,,4.6,8.55,29.59,,10.19,4.93,5.59,38.8,5.92,10.19,7.56,5.26,9.1,2.916667,17.744444,0.0,3.033333,65.894902
US_GA_13225,2020-02-03,ChIJd8hP9Sbq84gRmVgRE1FuGd4,Q491553,geoId/13225,US,United States of America,GA,Georgia,13225,Peach County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26961,12980,13981,3044,3932,4182,3053,2952,3832,3193,1881,892,1074381,32.56,-83.83,392,75.54,,,,,,7.84,9.52,9.8,5.04,8.4,5.04,20.15,10.08,4.76,7.84,6.16,5.04,5.32,4.2,5.88,29.95,6.44,7.0,,6.16,41.42,,,4.48,7.56,11.894444,2.588889,24.127778,0.0,3.744444,57.828978
US_GA_13225,2020-02-04,ChIJd8hP9Sbq84gRmVgRE1FuGd4,Q491553,geoId/13225,US,United States of America,GA,Georgia,13225,Peach County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26961,12980,13981,3044,3932,4182,3053,2952,3832,3193,1881,892,1074381,32.56,-83.83,392,75.54,,,,,,6.81,9.26,11.44,8.71,4.63,7.62,20.97,10.35,5.72,11.98,,7.08,7.35,5.45,10.89,30.5,5.45,9.26,4.63,,42.75,5.17,5.72,5.72,8.71,15.255556,8.044444,22.733333,0.0,10.155556,71.753969
US_GA_13225,2020-02-05,ChIJd8hP9Sbq84gRmVgRE1FuGd4,Q491553,geoId/13225,US,United States of America,GA,Georgia,13225,Peach County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26961,12980,13981,3044,3932,4182,3053,2952,3832,3193,1881,892,1074381,32.56,-83.83,392,75.54,,,,,,4.87,6.76,7.84,10.28,4.87,4.6,21.36,9.46,7.03,11.09,4.33,6.22,5.68,5.41,11.63,31.1,5.68,11.09,,5.68,39.21,4.6,4.33,6.22,6.76,17.872222,13.5,22.838889,0.169333,15.266667,84.831312
US_GA_13225,2020-02-06,ChIJd8hP9Sbq84gRmVgRE1FuGd4,Q491553,geoId/13225,US,United States of America,GA,Georgia,13225,Peach County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26961,12980,13981,3044,3932,4182,3053,2952,3832,3193,1881,892,1074381,32.56,-83.83,392,75.54,,,,,,,7.07,6.02,8.12,3.93,6.02,15.19,6.02,7.07,9.17,4.45,3.67,,5.5,10.74,26.45,8.12,7.33,4.45,6.55,32.74,3.67,5.76,4.71,,19.522222,16.372222,24.1,25.230667,18.338889,92.946425
US_GA_13225,2020-02-07,ChIJd8hP9Sbq84gRmVgRE1FuGd4,Q491553,geoId/13225,US,United States of America,GA,Georgia,13225,Peach County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26961,12980,13981,3044,3932,4182,3053,2952,3832,3193,1881,892,1074381,32.56,-83.83,392,75.54,,,,,,4.1,5.89,9.99,,3.84,,18.44,8.96,4.61,9.48,,3.58,4.1,,8.2,23.82,,6.92,,4.35,31.25,,6.15,4.87,,10.083333,5.05,16.733333,45.7835,5.583333,73.658502
US_GA_13225,2020-02-08,ChIJd8hP9Sbq84gRmVgRE1FuGd4,Q491553,geoId/13225,US,United States of America,GA,Georgia,13225,Peach County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26961,12980,13981,3044,3932,4182,3053,2952,3832,3193,1881,892,1074381,32.56,-83.83,392,75.54,,,,,,7.19,10.27,10.27,8.55,6.16,,19.5,7.53,5.47,8.9,,,5.47,5.82,8.55,32.51,6.16,9.24,7.19,5.47,40.04,,7.87,9.92,5.13,4.65,-0.244444,12.044444,0.7112,1.294444,79.284135
US_GA_13225,2020-02-09,ChIJd8hP9Sbq84gRmVgRE1FuGd4,Q491553,geoId/13225,US,United States of America,GA,Georgia,13225,Peach County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26961,12980,13981,3044,3932,4182,3053,2952,3832,3193,1881,892,1074381,32.56,-83.83,392,75.54,,,,,,,12.12,6.4,8.42,7.07,5.39,17.84,8.75,5.39,9.09,4.71,,,5.72,8.08,22.9,,8.08,5.39,6.4,47.14,,5.05,,4.71,6.972222,0.261111,16.616667,0.127,2.655556,74.212828
US_GA_13225,2020-02-10,ChIJd8hP9Sbq84gRmVgRE1FuGd4,Q491553,geoId/13225,US,United States of America,GA,Georgia,13225,Peach County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26961,12980,13981,3044,3932,4182,3053,2952,3832,3193,1881,892,1074381,32.56,-83.83,392,75.54,,,,,,4.56,7.34,3.8,9.11,4.81,7.34,20.51,7.09,5.06,7.85,,7.59,4.3,4.3,10.89,28.61,6.33,9.62,,4.3,33.16,3.54,6.58,5.82,3.54,11.4,3.694444,20.116667,0.0,7.166667,75.373814
US_GA_13225,2020-02-11,ChIJd8hP9Sbq84gRmVgRE1FuGd4,Q491553,geoId/13225,US,United States of America,GA,Georgia,13225,Peach County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26961,12980,13981,3044,3932,4182,3053,2952,3832,3193,1881,892,1074381,32.56,-83.83,392,75.54,,,,,,4.43,10.16,9.9,6.77,7.04,3.65,15.11,5.21,5.21,7.56,,,3.91,5.99,8.34,25.27,6.77,4.69,4.69,4.17,33.87,,7.56,4.69,6.25,19.405556,14.594444,25.594444,1.415143,16.905556,85.656486
US_GA_13225,2020-02-12,ChIJd8hP9Sbq84gRmVgRE1FuGd4,Q491553,geoId/13225,US,United States of America,GA,Georgia,13225,Peach County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26961,12980,13981,3044,3932,4182,3053,2952,3832,3193,1881,892,1074381,32.56,-83.83,392,75.54,,,,,,3.77,8.09,9.98,5.66,4.32,4.85,18.61,8.36,5.39,8.9,4.32,5.12,3.77,5.93,9.98,28.86,,4.85,3.77,9.44,39.64,3.77,6.74,4.04,,18.666667,13.85,25.127778,4.064,16.766667,88.892709
US_GA_13225,2020-02-13,ChIJd8hP9Sbq84gRmVgRE1FuGd4,Q491553,geoId/13225,US,United States of America,GA,Georgia,13225,Peach County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26961,12980,13981,3044,3932,4182,3053,2952,3832,3193,1881,892,1074381,32.56,-83.83,392,75.54,,,,,,,9.91,12.38,6.61,5.23,6.61,20.09,11.28,4.4,8.81,,3.85,4.4,4.13,8.53,28.07,6.05,7.98,,6.33,32.2,,4.95,4.95,9.36,19.355556,14.127778,23.772222,0.0,17.122222,87.02657
US_GA_13225,2020-02-14,ChIJd8hP9Sbq84gRmVgRE1FuGd4,Q491553,geoId/13225,US,United States of America,GA,Georgia,13225,Peach County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26961,12980,13981,3044,3932,4182,3053,2952,3832,3193,1881,892,1074381,32.56,-83.83,392,75.54,,,,,,,6.23,9.49,10.68,7.12,5.93,16.02,7.12,4.45,7.12,,,4.15,,8.9,26.11,5.93,8.6,,,30.55,4.15,,7.12,,10.238889,4.711111,17.611111,4.0132,1.772222,56.014867
US_GA_13225,2020-02-15,ChIJd8hP9Sbq84gRmVgRE1FuGd4,Q491553,geoId/13225,US,United States of America,GA,Georgia,13225,Peach County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26961,12980,13981,3044,3932,4182,3053,2952,3832,3193,1881,892,1074381,32.56,-83.83,392,75.54,9,2,6,4,,,6.42,11.71,8.31,6.04,,21.52,11.71,,,,8.69,,,9.44,33.23,,7.55,,,37.76,,7.17,6.8,,7.75,0.616667,16.272222,0.0,-1.605556,51.687371
US_GA_13225,2020-02-16,ChIJd8hP9Sbq84gRmVgRE1FuGd4,Q491553,geoId/13225,US,United States of America,GA,Georgia,13225,Peach County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26961,12980,13981,3044,3932,4182,3053,2952,3832,3193,1881,892,1074381,32.56,-83.83,392,75.54,1,0,28,-5,,7.85,5.46,8.54,8.88,6.83,7.85,21.85,8.2,6.15,12.63,,5.12,6.49,,7.85,25.61,5.12,7.85,,,49.17,,7.51,7.51,6.15,7.822222,3.294444,11.9,1.4605,5.183333,83.524733
US_GA_13225,2020-02-17,ChIJd8hP9Sbq84gRmVgRE1FuGd4,Q491553,geoId/13225,US,United States of America,GA,Georgia,13225,Peach County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26961,12980,13981,3044,3932,4182,3053,2952,3832,3193,1881,892,1074381,32.56,-83.83,392,75.54,12,4,23,-26,,6.29,8.68,10.18,8.38,4.19,7.78,20.66,11.38,7.48,12.27,,,,,10.78,47.0,6.88,8.08,8.08,5.39,37.72,4.19,7.48,5.09,6.29,10.238889,7.294444,14.338889,1.947333,9.111111,92.767591
US_GA_13225,2020-02-18,ChIJd8hP9Sbq84gRmVgRE1FuGd4,Q491553,geoId/13225,US,United States of America,GA,Georgia,13225,Peach County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26961,12980,13981,3044,3932,4182,3053,2952,3832,3193,1881,892,1074381,32.56,-83.83,392,75.54,-5,-8,6,-8,4,,11.54,13.61,7.99,,6.8,16.27,9.17,,7.39,5.62,4.44,,4.73,6.21,36.68,6.8,7.1,,4.14,39.34,4.44,8.28,,9.76,14.655556,12.577778,18.511111,9.3345,13.861111,95.03563
US_GA_13225,2020-02-19,ChIJd8hP9Sbq84gRmVgRE1FuGd4,Q491553,geoId/13225,US,United States of America,GA,Georgia,13225,Peach County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26961,12980,13981,3044,3932,4182,3053,2952,3832,3193,1881,892,1074381,32.56,-83.83,392,75.54,1,2,3,0,2,,6.47,7.59,9.0,5.34,7.88,18.57,10.97,,10.13,5.91,,4.78,4.5,10.41,34.88,6.19,8.72,7.88,5.91,36.57,,,7.88,,16.572222,13.577778,18.905556,27.8892,15.5,93.451311
US_GA_13225,2020-02-20,ChIJd8hP9Sbq84gRmVgRE1FuGd4,Q491553,geoId/13225,US,United States of America,GA,Georgia,13225,Peach County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26961,12980,13981,3044,3932,4182,3053,2952,3832,3193,1881,892,1074381,32.56,-83.83,392,75.54,-6,-9,-6,-3,3,,6.75,8.71,6.18,9.56,6.18,17.43,9.28,7.03,7.31,6.18,,4.22,5.9,12.09,29.79,6.46,9.28,8.15,5.06,37.66,,5.62,6.18,4.78,9.227778,5.233333,15.027778,2.3495,8.194444,93.311755
US_GA_13225,2020-02-21,ChIJd8hP9Sbq84gRmVgRE1FuGd4,Q491553,geoId/13225,US,United States of America,GA,Georgia,13225,Peach County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26961,12980,13981,3044,3932,4182,3053,2952,3832,3193,1881,892,1074381,32.56,-83.83,392,75.54,1,10,-4,0,-2,7.27,8.44,9.02,6.4,4.37,4.07,12.22,4.95,,6.69,4.37,4.37,4.07,6.69,5.24,28.52,,7.27,4.95,6.4,33.75,,5.82,4.66,8.15,5.666667,3.161111,10.077778,16.3576,1.144444,72.877853
US_GA_13225,2020-02-22,ChIJd8hP9Sbq84gRmVgRE1FuGd4,Q491553,geoId/13225,US,United States of America,GA,Georgia,13225,Peach County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26961,12980,13981,3044,3932,4182,3053,2952,3832,3193,1881,892,1074381,32.56,-83.83,392,75.54,11,6,-12,1,,,11.79,9.29,11.79,,,16.43,6.43,,15.36,,6.79,,5.0,8.57,24.65,,7.5,,8.93,37.51,5.36,9.29,7.5,6.79,4.411111,-2.561111,13.338889,0.0,-3.355556,57.194571
US_GA_13225,2020-02-23,ChIJd8hP9Sbq84gRmVgRE1FuGd4,Q491553,geoId/13225,US,United States of America,GA,Georgia,13225,Peach County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26961,12980,13981,3044,3932,4182,3053,2952,3832,3193,1881,892,1074381,32.56,-83.83,392,75.54,9,11,7,6,,5.89,8.66,11.09,8.66,,7.97,16.29,9.71,8.32,7.97,,,,7.97,7.97,27.73,,5.55,,,47.49,7.97,5.2,,5.55,6.422222,-1.022222,16.35,0.0,-0.427778,61.724242
US_GA_13225,2020-02-24,ChIJd8hP9Sbq84gRmVgRE1FuGd4,Q491553,geoId/13225,US,United States of America,GA,Georgia,13225,Peach County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26961,12980,13981,3044,3932,4182,3053,2952,3832,3193,1881,892,1074381,32.56,-83.83,392,75.54,-1,2,-9,3,1,,6.92,10.79,7.47,,6.09,14.67,5.81,4.71,7.75,4.15,,4.15,4.98,7.75,32.66,8.3,8.3,,8.86,36.81,5.81,6.92,7.47,5.54,11.133333,8.011111,14.416667,0.8128,7.227778,77.138523
US_GA_13225,2020-02-25,ChIJd8hP9Sbq84gRmVgRE1FuGd4,Q491553,geoId/13225,US,United States of America,GA,Georgia,13225,Peach County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26961,12980,13981,3044,3932,4182,3053,2952,3832,3193,1881,892,1074381,32.56,-83.83,392,75.54,3,2,-1,5,0,5.89,8.69,10.94,7.29,7.01,,21.31,8.41,6.73,7.85,5.89,7.85,6.45,4.77,10.94,36.73,6.45,8.41,3.93,7.01,42.34,5.33,5.89,5.05,3.93,15.755556,11.266667,20.322222,23.3045,14.277778,91.035828
US_GA_13225,2020-02-26,ChIJd8hP9Sbq84gRmVgRE1FuGd4,Q491553,geoId/13225,US,United States of America,GA,Georgia,13225,Peach County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26961,12980,13981,3044,3932,4182,3053,2952,3832,3193,1881,892,1074381,32.56,-83.83,392,75.54,15,9,15,3,-2,5.08,4.24,11.86,7.34,,5.36,27.39,7.62,7.06,7.34,6.21,4.8,,,4.8,45.74,5.36,8.19,6.21,10.16,40.37,4.8,7.91,6.21,5.93,13.766667,10.288889,18.377778,0.536222,11.361111,85.56199
US_GA_13225,2020-02-27,ChIJd8hP9Sbq84gRmVgRE1FuGd4,Q491553,geoId/13225,US,United States of America,GA,Georgia,13225,Peach County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26961,12980,13981,3044,3932,4182,3053,2952,3832,3193,1881,892,1074381,32.56,-83.83,392,75.54,15,6,10,2,-2,,7.45,9.25,8.22,6.68,5.65,23.38,5.65,,5.91,3.85,4.11,6.17,5.14,8.22,37.26,5.14,6.17,5.4,11.56,36.48,3.85,4.11,4.88,,7.066667,2.844444,12.533333,0.0,-2.022222,52.595349
US_GA_13225,2020-02-28,ChIJd8hP9Sbq84gRmVgRE1FuGd4,Q491553,geoId/13225,US,United States of America,GA,Georgia,13225,Peach County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26961,12980,13981,3044,3932,4182,3053,2952,3832,3193,1881,892,1074381,32.56,-83.83,392,75.54,22,13,7,1,-3,3.98,6.1,9.02,9.02,5.04,,20.16,7.69,,7.43,,3.71,4.51,4.25,7.16,31.84,5.57,6.9,4.78,4.25,28.39,5.57,6.1,4.51,5.04,5.944444,-1.227778,14.961111,0.0,-2.527778,54.715123
US_GA_13225,2020-02-29,ChIJd8hP9Sbq84gRmVgRE1FuGd4,Q491553,geoId/13225,US,United States of America,GA,Georgia,13225,Peach County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26961,12980,13981,3044,3932,4182,3053,2952,3832,3193,1881,892,1074381,32.56,-83.83,392,75.54,26,11,0,6,,,9.6,13.72,,,,22.98,9.6,8.57,9.95,,5.14,6.86,9.26,8.57,37.38,8.57,9.6,5.49,6.52,36.01,,8.23,,,9.2,0.772222,16.172222,0.0,-1.183333,48.435314
US_GA_13225,2020-03-01,ChIJd8hP9Sbq84gRmVgRE1FuGd4,Q491553,geoId/13225,US,United States of America,GA,Georgia,13225,Peach County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26961,12980,13981,3044,3932,4182,3053,2952,3832,3193,1881,892,1074381,32.56,-83.83,392,75.54,31,12,38,2,,,9.15,15.25,10.85,4.75,4.75,25.42,10.51,5.76,10.51,5.76,10.85,5.76,,6.78,44.07,8.13,6.44,,,33.56,,5.42,8.47,7.46,8.161111,-0.344444,18.855556,0.0,-0.9,53.024428
US_GA_13225,2020-03-02,ChIJd8hP9Sbq84gRmVgRE1FuGd4,Q491553,geoId/13225,US,United States of America,GA,Georgia,13225,Peach County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26961,12980,13981,3044,3932,4182,3053,2952,3832,3193,1881,892,1074381,32.56,-83.83,392,75.54,16,10,4,5,-1,5.37,9.46,10.48,5.62,,4.6,27.85,5.88,6.13,7.41,3.58,7.16,5.62,3.58,6.39,52.38,4.86,7.92,5.62,6.9,41.65,5.11,7.16,5.88,8.43,12.166667,4.544444,18.844444,0.4572,5.911111,65.648617
US_GA_13225,2020-03-03,ChIJd8hP9Sbq84gRmVgRE1FuGd4,Q491553,geoId/13225,US,United States of America,GA,Georgia,13225,Peach County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26961,12980,13981,3044,3932,4182,3053,2952,3832,3193,1881,892,1074381,32.56,-83.83,392,75.54,12,10,9,6,1,5.92,9.86,12.08,6.66,4.68,3.45,28.11,15.04,4.44,9.37,3.7,4.44,4.93,4.68,8.38,51.04,4.68,6.66,5.92,3.94,34.52,,5.92,3.94,4.68,17.244444,13.444444,20.838889,2.7432,15.838889,91.761721
US_GA_13225,2020-03-04,ChIJd8hP9Sbq84gRmVgRE1FuGd4,Q491553,geoId/13225,US,United States of America,GA,Georgia,13225,Peach County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26961,12980,13981,3044,3932,4182,3053,2952,3832,3193,1881,892,1074381,32.56,-83.83,392,75.54,2,-3,9,3,3,,6.56,11.02,8.4,7.61,6.3,27.03,11.54,,10.23,7.35,5.77,4.99,5.25,7.61,41.72,5.51,7.08,,5.25,35.95,,8.13,5.25,4.2,15.35,13.25,19.038889,18.288,14.633333,95.533777
US_GA_13225,2020-03-05,ChIJd8hP9Sbq84gRmVgRE1FuGd4,Q491553,geoId/13225,US,United States of America,GA,Georgia,13225,Peach County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26961,12980,13981,3044,3932,4182,3053,2952,3832,3193,1881,892,1074381,32.56,-83.83,392,75.54,0,7,8,4,3,4.48,8.68,8.4,6.72,5.04,5.04,20.45,10.64,5.88,13.72,5.04,5.88,,,6.72,51.82,4.2,9.8,4.48,,43.98,,7.84,5.88,6.44,12.322222,10.6,14.527778,42.9895,11.494444,94.748843
US_GA_13225,2020-03-06,ChIJd8hP9Sbq84gRmVgRE1FuGd4,Q491553,geoId/13225,US,United States of America,GA,Georgia,13225,Peach County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26961,12980,13981,3044,3932,4182,3053,2952,3832,3193,1881,892,1074381,32.56,-83.83,392,75.54,14,21,9,6,-3,,9.55,15.22,5.67,,4.47,25.66,5.37,,7.46,5.67,,5.37,5.07,8.05,37.89,5.97,,,5.37,37.89,,4.47,6.26,5.37,11.838889,7.7,17.094444,7.77875,5.183333,63.892423
US_GA_13225,2020-03-07,ChIJd8hP9Sbq84gRmVgRE1FuGd4,Q491553,geoId/13225,US,United States of America,GA,Georgia,13225,Peach County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26961,12980,13981,3044,3932,4182,3053,2952,3832,3193,1881,892,1074381,32.56,-83.83,392,75.54,24,14,1,5,,,7.7,10.01,6.16,,5.77,28.87,8.85,,,,7.31,,,6.54,38.88,,6.54,,,31.18,,5.77,7.31,,8.877778,1.772222,15.972222,0.0,-2.95,43.406083
US_GA_13225,2020-03-08,ChIJd8hP9Sbq84gRmVgRE1FuGd4,Q491553,geoId/13225,US,United States of America,GA,Georgia,13225,Peach County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26961,12980,13981,3044,3932,4182,3053,2952,3832,3193,1881,892,1074381,32.56,-83.83,392,75.54,16,6,19,7,,5.46,9.74,15.59,7.79,5.84,7.4,26.88,8.96,,,,9.35,,6.23,,36.62,5.46,,8.57,7.4,42.08,,,,6.23,8.661111,1.4,18.127778,0.0,0.711111,57.751168
