location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_parks,mobility_workplaces,mobility_residential,search_trends_abdominal_pain,search_trends_acne,search_trends_allergy,search_trends_anxiety,search_trends_arthritis,search_trends_back_pain,search_trends_bleeding,search_trends_common_cold,search_trends_cough,search_trends_depression,search_trends_diabetes,search_trends_diarrhea,search_trends_fatigue,search_trends_fever,search_trends_gastroesophageal_reflux_disease,search_trends_headache,search_trends_hypertension,search_trends_infection,search_trends_inflammation,search_trends_itch,search_trends_major_depressive_disorder,search_trends_migraine,search_trends_obesity,search_trends_pain,search_trends_skin_condition,search_trends_skin_rash,search_trends_swelling,search_trends_type_2_diabetes,search_trends_urinary_tract_infection,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,snowfall_mm,dew_point,relative_humidity
US_SD_46081,2020-08-07,ChIJgzdJ6vajMlMRs3gfVRaoiOw,Q489099,geoId/46081,US,United States of America,SD,South Dakota,46081,Lawrence County,US,USA,2,6,0,46,0,,,25677,12858,12819,2488,3133,3645,2976,2582,3441,4054,2074,1284,1739829,44.36,-103.79,2073,79.26,66,72,,-19,,3.15,4.28,9.68,6.08,4.05,,,3.38,,,8.78,,4.73,,,,6.53,15.98,5.85,7.43,5.4,,5.85,27.91,,8.33,5.85,,,23.45,13.455556,33.605556,5.7785,,12.993056,52.21853
US_SD_46081,2020-08-08,ChIJgzdJ6vajMlMRs3gfVRaoiOw,Q489099,geoId/46081,US,United States of America,SD,South Dakota,46081,Lawrence County,US,USA,2,6,0,52,0,,,25677,12858,12819,2488,3133,3645,2976,2582,3441,4054,2074,1284,1739829,44.36,-103.79,2073,79.26,73,,,-5,,,5.06,11.73,5.29,,,3.22,4.37,3.68,,5.52,6.44,3.91,,,,4.37,13.8,9.2,8.51,,3.22,,25.07,,8.05,4.14,,5.75,23.327778,14.666667,32.866667,0.6985,,11.645833,47.346495
US_SD_46081,2020-08-09,ChIJgzdJ6vajMlMRs3gfVRaoiOw,Q489099,geoId/46081,US,United States of America,SD,South Dakota,46081,Lawrence County,US,USA,2,3,0,55,0,,,25677,12858,12819,2488,3133,3645,2976,2582,3441,4054,2074,1284,1739829,44.36,-103.79,2073,79.26,155,,,6,,,4.21,10.63,,4.43,5.98,,6.42,3.99,3.32,3.76,,5.09,3.1,,,,13.73,3.99,9.52,,,,27.9,,6.64,7.31,,4.65,22.127778,15.277778,30.005556,2.794,,9.493056,44.405427
US_SD_46081,2020-08-10,ChIJgzdJ6vajMlMRs3gfVRaoiOw,Q489099,geoId/46081,US,United States of America,SD,South Dakota,46081,Lawrence County,US,USA,2,5,0,60,0,,,25677,12858,12819,2488,3133,3645,2976,2582,3441,4054,2074,1284,1739829,44.36,-103.79,2073,79.26,175,,,-19,,4.06,4.26,9.34,6.5,,,,6.09,3.05,,6.5,4.06,3.05,3.65,2.84,,5.28,14.82,4.87,8.12,3.25,,,24.57,,6.09,4.67,4.26,4.26,19.305556,10.372222,29.0,0.0,,6.194444,41.554934
US_SD_46081,2020-08-11,ChIJgzdJ6vajMlMRs3gfVRaoiOw,Q489099,geoId/46081,US,United States of America,SD,South Dakota,46081,Lawrence County,US,USA,2,1,0,61,0,,,25677,12858,12819,2488,3133,3645,2976,2582,3441,4054,2074,1284,1739829,44.36,-103.79,2073,79.26,154,,,-24,,3.07,5.93,12.89,6.75,4.91,5.93,3.48,3.89,,5.73,5.12,3.07,3.27,4.71,,4.71,3.89,14.94,3.07,9.21,,5.73,,26.81,,10.03,3.89,,,23.2,12.988889,31.15,0.0762,,11.444444,48.111395
US_SD_46081,2020-08-12,ChIJgzdJ6vajMlMRs3gfVRaoiOw,Q489099,geoId/46081,US,United States of America,SD,South Dakota,46081,Lawrence County,US,USA,2,1,0,62,0,,,25677,12858,12819,2488,3133,3645,2976,2582,3441,4054,2074,1284,1739829,44.36,-103.79,2073,79.26,136,,,-24,,3.91,7.0,10.92,5.15,3.5,,,8.65,,4.12,4.12,4.53,,5.15,,3.91,4.74,19.15,4.94,6.18,,5.36,4.74,28.83,,4.94,8.03,,,24.549383,14.987654,35.0,0.056444,,9.952381,40.339596
US_SD_46081,2020-08-13,ChIJgzdJ6vajMlMRs3gfVRaoiOw,Q489099,geoId/46081,US,United States of America,SD,South Dakota,46081,Lawrence County,US,USA,2,0,0,62,0,,,25677,12858,12819,2488,3133,3645,2976,2582,3441,4054,2074,1284,1739829,44.36,-103.79,2073,79.26,124,,,-25,,2.94,4.83,12.38,7.13,3.57,5.88,,6.29,,,7.76,3.78,,,,,3.15,18.89,3.78,6.08,3.36,2.94,,24.55,,6.5,6.29,4.62,3.36,25.088889,14.933333,34.25,0.0,,6.854167,30.910056
US_SD_46081,2020-08-14,ChIJgzdJ6vajMlMRs3gfVRaoiOw,Q489099,geoId/46081,US,United States of America,SD,South Dakota,46081,Lawrence County,US,USA,2,1,0,63,0,,,25677,12858,12819,2488,3133,3645,2976,2582,3441,4054,2074,1284,1739829,44.36,-103.79,2073,79.26,60,62,,-24,,,4.29,11.53,4.75,3.39,3.17,4.52,4.97,,,3.39,,3.62,3.39,3.17,,4.29,12.66,,5.2,,,,31.88,3.84,5.2,4.97,,,21.011111,11.872222,31.211111,0.0,,7.326389,40.171561
US_SD_46081,2020-08-15,ChIJgzdJ6vajMlMRs3gfVRaoiOw,Q489099,geoId/46081,US,United States of America,SD,South Dakota,46081,Lawrence County,US,USA,2,6,1,69,1,,,25677,12858,12819,2488,3133,3645,2976,2582,3441,4054,2074,1284,1739829,44.36,-103.79,2073,79.26,27,,,-10,,3.7,6.41,9.12,3.45,4.44,3.7,,4.93,,,,4.68,,,,,3.7,17.5,3.94,8.38,4.19,,,23.66,3.45,3.94,4.68,,4.93,20.2,9.272222,31.072222,0.0762,,1.909722,29.026873
US_SD_46081,2020-08-16,ChIJgzdJ6vajMlMRs3gfVRaoiOw,Q489099,geoId/46081,US,United States of America,SD,South Dakota,46081,Lawrence County,US,USA,2,4,0,73,1,,,25677,12858,12819,2488,3133,3645,2976,2582,3441,4054,2074,1284,1739829,44.36,-103.79,2073,79.26,60,,,-10,,3.99,5.49,9.48,6.98,3.74,4.24,,5.24,4.99,3.99,8.23,,,3.99,4.24,5.74,,16.46,,4.99,,,6.24,23.44,,6.24,5.74,,4.24,22.288889,9.933333,31.683333,0.0,,3.715278,28.980459
US_SD_46081,2020-08-17,ChIJgzdJ6vajMlMRs3gfVRaoiOw,Q489099,geoId/46081,US,United States of America,SD,South Dakota,46081,Lawrence County,US,USA,2,1,0,74,1,,,25677,12858,12819,2488,3133,3645,2976,2582,3441,4054,2074,1284,1739829,44.36,-103.79,2073,79.26,,,,,,,4.68,13.15,5.35,4.01,6.24,,4.9,,3.79,10.48,3.12,5.57,3.12,,3.79,6.02,14.27,,6.46,,5.13,,27.2,4.9,8.47,6.24,3.34,4.24,24.238889,12.772222,34.861111,0.0,,6.479167,31.613706
US_SD_46081,2020-08-18,ChIJgzdJ6vajMlMRs3gfVRaoiOw,Q489099,geoId/46081,US,United States of America,SD,South Dakota,46081,Lawrence County,US,USA,2,3,0,77,1,,,25677,12858,12819,2488,3133,3645,2976,2582,3441,4054,2074,1284,1739829,44.36,-103.79,2073,79.26,,,,,,,7.82,13.4,8.71,5.13,4.24,,6.03,3.13,5.13,6.92,,4.91,3.8,,3.57,4.46,17.41,4.69,8.71,,4.02,3.8,25.9,4.24,6.7,,,3.35,25.933333,14.227778,34.972222,0.0,,7.319444,30.625996
US_SD_46081,2020-08-19,ChIJgzdJ6vajMlMRs3gfVRaoiOw,Q489099,geoId/46081,US,United States of America,SD,South Dakota,46081,Lawrence County,US,USA,2,5,0,82,1,,,25677,12858,12819,2488,3133,3645,2976,2582,3441,4054,2074,1284,1739829,44.36,-103.79,2073,79.26,,,,,,,5.25,10.28,,4.38,4.16,3.28,8.31,,4.59,7.0,,3.5,7.22,3.28,6.34,4.38,19.47,7.44,7.66,,5.03,3.28,29.75,3.94,7.88,6.78,3.06,4.59,26.705556,16.388889,34.727778,0.0,,7.701389,29.759158
US_SD_46081,2020-08-20,ChIJgzdJ6vajMlMRs3gfVRaoiOw,Q489099,geoId/46081,US,United States of America,SD,South Dakota,46081,Lawrence County,US,USA,2,1,0,83,1,,,25677,12858,12819,2488,3133,3645,2976,2582,3441,4054,2074,1284,1739829,44.36,-103.79,2073,79.26,,,,,,3.74,5.93,10.77,8.13,3.74,,,4.39,,3.74,9.01,,3.52,,,,5.93,17.8,3.3,4.17,,,,25.49,4.39,4.17,3.74,,4.17,25.855556,17.3,34.261111,0.0254,,8.25,32.165365
US_SD_46081,2020-08-21,ChIJgzdJ6vajMlMRs3gfVRaoiOw,Q489099,geoId/46081,US,United States of America,SD,South Dakota,46081,Lawrence County,US,USA,2,7,0,90,1,,,25677,12858,12819,2488,3133,3645,2976,2582,3441,4054,2074,1284,1739829,44.36,-103.79,2073,79.26,,,,,,,3.35,8.48,6.03,4.46,3.79,5.36,5.8,3.35,3.35,6.7,,,,4.02,3.12,,14.51,5.13,8.7,,4.24,4.69,28.56,3.57,5.8,3.57,3.79,3.12,23.888889,15.644444,32.955556,0.762,,10.25,41.232897
US_SD_46081,2020-08-22,ChIJgzdJ6vajMlMRs3gfVRaoiOw,Q489099,geoId/46081,US,United States of America,SD,South Dakota,46081,Lawrence County,US,USA,2,10,0,100,1,,,25677,12858,12819,2488,3133,3645,2976,2582,3441,4054,2074,1284,1739829,44.36,-103.79,2073,79.26,,,,,,,5.92,11.38,7.82,3.79,4.03,,9.48,,,4.03,4.98,3.79,3.56,,,,18.72,4.03,7.35,,3.56,4.03,27.02,,8.06,6.4,3.32,,24.005556,14.3,33.911111,0.0762,,9.833333,39.525447
US_SD_46081,2020-08-23,ChIJgzdJ6vajMlMRs3gfVRaoiOw,Q489099,geoId/46081,US,United States of America,SD,South Dakota,46081,Lawrence County,US,USA,2,12,0,112,1,,,25677,12858,12819,2488,3133,3645,2976,2582,3441,4054,2074,1284,1739829,44.36,-103.79,2073,79.26,,,,,,,6.36,11.36,6.59,3.86,,4.54,7.5,3.18,4.09,5.0,,4.09,4.77,3.63,,,20.0,,9.09,3.41,3.86,,30.9,5.0,7.95,,3.41,,25.672222,16.444444,35.061111,2.032,,10.152778,37.608142
US_SD_46081,2020-08-24,ChIJgzdJ6vajMlMRs3gfVRaoiOw,Q489099,geoId/46081,US,United States of America,SD,South Dakota,46081,Lawrence County,US,USA,2,8,0,120,1,,,25677,12858,12819,2488,3133,3645,2976,2582,3441,4054,2074,1284,1739829,44.36,-103.79,2073,79.26,,,,,,3.03,7.15,9.97,5.85,5.42,5.2,3.25,5.63,,4.55,5.85,,3.25,,4.55,,,18.2,5.63,6.93,,,,27.74,4.98,9.1,4.77,3.47,3.25,22.233333,13.4,34.338889,0.3048,,11.576389,50.484809
US_SD_46081,2020-08-25,ChIJgzdJ6vajMlMRs3gfVRaoiOw,Q489099,geoId/46081,US,United States of America,SD,South Dakota,46081,Lawrence County,US,USA,2,5,0,125,1,,,25677,12858,12819,2488,3133,3645,2976,2582,3441,4054,2074,1284,1739829,44.36,-103.79,2073,79.26,,,,,,3.48,6.53,12.84,6.53,4.13,6.53,3.05,8.49,,3.7,5.22,3.26,4.35,,4.35,4.35,3.48,20.89,,5.66,,,3.05,31.12,4.13,3.92,4.13,,4.13,25.838889,16.955556,35.65,0.0,,12.673611,45.394123
US_SD_46081,2020-08-26,ChIJgzdJ6vajMlMRs3gfVRaoiOw,Q489099,geoId/46081,US,United States of America,SD,South Dakota,46081,Lawrence County,US,USA,2,4,1,129,2,,,25677,12858,12819,2488,3133,3645,2976,2582,3441,4054,2074,1284,1739829,44.36,-103.79,2073,79.26,,,,,,,3.68,8.01,7.14,3.03,5.84,,9.09,4.33,3.25,4.76,3.46,3.68,8.22,,3.9,4.76,16.66,4.98,3.46,3.9,,3.68,28.35,,4.33,4.98,,3.68,25.016667,16.216667,35.033333,0.084667,,11.305556,41.155677
US_SD_46081,2020-08-27,ChIJgzdJ6vajMlMRs3gfVRaoiOw,Q489099,geoId/46081,US,United States of America,SD,South Dakota,46081,Lawrence County,US,USA,2,42,0,171,2,,,25677,12858,12819,2488,3133,3645,2976,2582,3441,4054,2074,1284,1739829,44.36,-103.79,2073,79.26,,,,,,,5.04,6.72,4.2,4.2,5.88,,6.09,,,7.78,,3.15,6.51,3.36,4.2,2.94,15.76,5.04,4.2,4.83,3.36,,25.64,,4.2,5.25,,4.41,22.85,16.833333,31.633333,0.4318,,13.263889,54.844857
US_SD_46081,2020-08-28,ChIJgzdJ6vajMlMRs3gfVRaoiOw,Q489099,geoId/46081,US,United States of America,SD,South Dakota,46081,Lawrence County,US,USA,2,19,0,190,2,,,25677,12858,12819,2488,3133,3645,2976,2582,3441,4054,2074,1284,1739829,44.36,-103.79,2073,79.26,,,,,,4.48,5.15,9.85,4.48,5.38,5.15,,6.72,,,6.94,4.03,3.81,4.7,3.36,3.58,3.36,17.25,4.7,7.17,,5.15,3.36,25.53,,4.03,3.36,3.13,,19.197531,13.91358,29.666667,3.556,,10.02381,53.931812
US_SD_46081,2020-08-29,ChIJgzdJ6vajMlMRs3gfVRaoiOw,Q489099,geoId/46081,US,United States of America,SD,South Dakota,46081,Lawrence County,US,USA,2,20,1,210,3,,,25677,12858,12819,2488,3133,3645,2976,2582,3441,4054,2074,1284,1739829,44.36,-103.79,2073,79.26,,,,,,3.21,3.67,8.25,6.88,3.21,5.04,4.13,6.19,,,9.63,3.9,4.59,,,3.21,3.21,16.51,,3.9,,,,23.84,,6.19,4.82,3.67,,18.333333,8.796296,30.197531,0.0,,5.857143,43.412947
US_SD_46081,2020-08-30,ChIJgzdJ6vajMlMRs3gfVRaoiOw,Q489099,geoId/46081,US,United States of America,SD,South Dakota,46081,Lawrence County,US,USA,2,7,0,217,3,,,25677,12858,12819,2488,3133,3645,2976,2582,3441,4054,2074,1284,1739829,44.36,-103.79,2073,79.26,,,,,,,5.71,7.77,7.77,,5.71,,6.86,,5.49,4.8,4.57,4.34,4.57,,,4.57,16.92,,5.71,,,5.94,31.32,5.03,7.32,5.94,,,20.080247,9.82716,29.858025,0.0,,8.436508,46.896579
US_SD_46081,2020-08-31,ChIJgzdJ6vajMlMRs3gfVRaoiOw,Q489099,geoId/46081,US,United States of America,SD,South Dakota,46081,Lawrence County,US,USA,2,8,0,225,3,,,25677,12858,12819,2488,3133,3645,2976,2582,3441,4054,2074,1284,1739829,44.36,-103.79,2073,79.26,,,,,,4.18,5.5,9.46,8.14,3.96,3.74,,7.48,,5.28,5.94,3.74,3.52,4.18,,,5.06,19.14,5.28,4.62,3.74,,3.74,25.75,3.3,,5.5,4.18,,11.598765,3.734568,21.753086,0.282222,,1.269841,47.13954
US_SD_46081,2020-09-01,ChIJgzdJ6vajMlMRs3gfVRaoiOw,Q489099,geoId/46081,US,United States of America,SD,South Dakota,46081,Lawrence County,US,USA,2,4,0,229,3,,,25677,12858,12819,2488,3133,3645,2976,2582,3441,4054,2074,1284,1739829,44.36,-103.79,2073,79.26,,,,,,5.11,5.55,10.44,5.77,3.11,4.0,,7.33,3.55,3.55,6.22,,3.11,4.66,,4.88,5.11,19.32,4.66,6.44,,,5.77,27.31,,5.33,3.77,3.55,3.77,15.592593,4.388889,25.191358,0.0,,2.301587,39.824566
US_SD_46081,2020-09-02,ChIJgzdJ6vajMlMRs3gfVRaoiOw,Q489099,geoId/46081,US,United States of America,SD,South Dakota,46081,Lawrence County,US,USA,2,4,0,233,3,,,25677,12858,12819,2488,3133,3645,2976,2582,3441,4054,2074,1284,1739829,44.36,-103.79,2073,79.26,,,,,,,6.71,8.44,9.08,4.76,5.84,3.03,8.22,3.68,,7.35,4.54,3.89,3.89,3.03,3.89,4.97,16.87,4.97,6.27,,,5.41,26.6,4.11,4.97,3.68,3.68,,20.938272,9.246914,32.777778,0.0,,2.84127,29.198481
US_SD_46081,2020-09-03,ChIJgzdJ6vajMlMRs3gfVRaoiOw,Q489099,geoId/46081,US,United States of America,SD,South Dakota,46081,Lawrence County,US,USA,2,7,0,240,3,,,25677,12858,12819,2488,3133,3645,2976,2582,3441,4054,2074,1284,1739829,44.36,-103.79,2073,79.26,,,,,,3.72,5.69,8.54,7.66,3.07,3.94,5.04,6.13,3.5,5.91,9.42,,3.07,3.72,,3.29,4.16,18.39,,5.04,,3.5,4.38,30.22,,6.35,4.16,3.72,,17.660494,7.901235,31.462963,0.0,,1.563492,32.723407
US_SD_46081,2020-09-04,ChIJgzdJ6vajMlMRs3gfVRaoiOw,Q489099,geoId/46081,US,United States of America,SD,South Dakota,46081,Lawrence County,US,USA,2,12,0,252,3,,,25677,12858,12819,2488,3133,3645,2976,2582,3441,4054,2074,1284,1739829,44.36,-103.79,2073,79.26,,,,,,,4.81,8.97,6.34,,3.94,3.06,5.03,,,6.56,3.5,,,,,,16.19,3.72,6.56,4.59,,4.16,22.32,,6.78,4.16,,3.28,18.407407,7.975309,29.154321,0.0,,2.825397,34.249304
US_SD_46081,2020-09-05,ChIJgzdJ6vajMlMRs3gfVRaoiOw,Q489099,geoId/46081,US,United States of America,SD,South Dakota,46081,Lawrence County,US,USA,2,6,1,258,4,,,25677,12858,12819,2488,3133,3645,2976,2582,3441,4054,2074,1284,1739829,44.36,-103.79,2073,79.26,,,,,,3.39,6.56,10.4,5.88,,,,9.05,3.39,,6.56,3.62,4.3,,,,,15.6,4.07,5.88,,,,24.42,,7.24,4.75,3.84,4.3,22.487654,10.944444,34.847222,0.0,,4.0,30.850994
US_SD_46081,2020-09-06,ChIJgzdJ6vajMlMRs3gfVRaoiOw,Q489099,geoId/46081,US,United States of America,SD,South Dakota,46081,Lawrence County,US,USA,2,2,0,260,4,,,25677,12858,12819,2488,3133,3645,2976,2582,3441,4054,2074,1284,1739829,44.36,-103.79,2073,79.26,,,,,,,4.33,10.39,5.84,3.25,,3.68,7.36,3.25,3.9,,4.55,3.68,,,,,15.59,3.9,6.93,,,,24.68,,7.58,5.41,,3.46,22.969136,14.512346,32.604938,0.0,,4.253968,29.301738
US_SD_46081,2020-09-07,ChIJgzdJ6vajMlMRs3gfVRaoiOw,Q489099,geoId/46081,US,United States of America,SD,South Dakota,46081,Lawrence County,US,USA,2,3,0,263,4,,,25677,12858,12819,2488,3133,3645,2976,2582,3441,4054,2074,1284,1739829,44.36,-103.79,2073,79.26,,,,,,,8.68,5.72,6.78,,,,6.14,3.6,3.6,8.05,4.66,4.02,,,,3.6,16.94,4.02,,5.72,,3.81,29.01,,5.08,5.29,,4.45,10.740741,3.592593,23.104938,0.451556,,5.111111,66.199148
US_SD_46081,2020-09-08,ChIJgzdJ6vajMlMRs3gfVRaoiOw,Q489099,geoId/46081,US,United States of America,SD,South Dakota,46081,Lawrence County,US,USA,2,1,0,264,4,,,25677,12858,12819,2488,3133,3645,2976,2582,3441,4054,2074,1284,1739829,44.36,-103.79,2073,79.26,,,,,,5.94,5.74,5.53,7.17,3.48,6.14,,7.99,3.89,4.3,3.89,4.3,3.48,5.12,,,4.92,12.9,5.53,4.71,,3.28,,24.99,3.28,4.1,5.53,,4.51,2.654321,-0.45679,6.932099,14.082889,,-0.730159,76.912061
US_SD_46081,2020-09-09,ChIJgzdJ6vajMlMRs3gfVRaoiOw,Q489099,geoId/46081,US,United States of America,SD,South Dakota,46081,Lawrence County,US,USA,2,3,0,267,4,,,25677,12858,12819,2488,3133,3645,2976,2582,3441,4054,2074,1284,1739829,44.36,-103.79,2073,79.26,,,,,,5.09,6.11,8.14,5.09,5.49,3.66,3.26,8.95,3.46,,4.68,,4.07,4.88,3.05,,4.88,16.89,5.9,6.31,,3.26,4.68,27.47,,4.88,3.05,,,3.277778,-3.62963,12.641975,0.423333,,-3.285714,60.991785
US_SD_46081,2020-09-10,ChIJgzdJ6vajMlMRs3gfVRaoiOw,Q489099,geoId/46081,US,United States of America,SD,South Dakota,46081,Lawrence County,US,USA,2,10,0,277,4,,,25677,12858,12819,2488,3133,3645,2976,2582,3441,4054,2074,1284,1739829,44.36,-103.79,2073,79.26,,,,,,4.04,6.07,8.09,9.91,3.44,5.46,,5.46,3.03,5.66,5.87,4.25,3.44,2.83,5.06,3.44,4.45,16.79,8.09,5.06,4.65,4.04,6.47,29.93,,5.87,5.06,,5.06,8.209877,-2.17284,18.265432,0.0,,-2.420635,47.014552
US_SD_46081,2020-09-11,ChIJgzdJ6vajMlMRs3gfVRaoiOw,Q489099,geoId/46081,US,United States of America,SD,South Dakota,46081,Lawrence County,US,USA,2,1,0,278,4,,,25677,12858,12819,2488,3133,3645,2976,2582,3441,4054,2074,1284,1739829,44.36,-103.79,2073,79.26,17,28,,-13,,,6.56,8.81,12.91,4.71,2.87,3.07,4.92,3.28,10.66,6.35,,,,3.89,5.12,3.48,16.8,5.33,6.56,3.28,4.71,,33.4,3.89,5.53,,3.28,3.07,10.555556,3.623457,17.265432,1.100667,,4.666667,66.164986
US_SD_46081,2020-09-12,ChIJgzdJ6vajMlMRs3gfVRaoiOw,Q489099,geoId/46081,US,United States of America,SD,South Dakota,46081,Lawrence County,US,USA,2,5,0,283,4,,,25677,12858,12819,2488,3133,3645,2976,2582,3441,4054,2074,1284,1739829,44.36,-103.79,2073,79.26,18,,,-5,,,4.53,9.3,6.44,3.34,3.34,,5.01,,,5.96,,5.49,3.82,,5.72,4.53,13.36,4.77,4.77,,5.01,4.53,27.9,4.05,10.49,5.25,,,14.469136,6.376543,25.37037,0.649111,,4.492063,50.325568
US_SD_46081,2020-09-13,ChIJgzdJ6vajMlMRs3gfVRaoiOw,Q489099,geoId/46081,US,United States of America,SD,South Dakota,46081,Lawrence County,US,USA,2,3,0,286,4,,,25677,12858,12819,2488,3133,3645,2976,2582,3441,4054,2074,1284,1739829,44.36,-103.79,2073,79.26,38,,,-2,,3.83,3.16,8.8,4.74,3.83,3.38,,8.35,,,6.09,,3.38,,,3.61,4.29,13.31,3.61,6.09,,,3.83,29.55,,5.41,4.74,4.74,,17.222222,7.604938,26.283951,0.0,,3.150794,38.996687
US_SD_46081,2020-09-14,ChIJgzdJ6vajMlMRs3gfVRaoiOw,Q489099,geoId/46081,US,United States of America,SD,South Dakota,46081,Lawrence County,US,USA,2,4,0,290,4,,,25677,12858,12819,2488,3133,3645,2976,2582,3441,4054,2074,1284,1739829,44.36,-103.79,2073,79.26,39,,,-11,,,6.27,8.5,6.07,6.07,4.05,,6.68,2.83,4.25,8.3,,,3.64,,4.25,4.86,18.62,4.45,5.26,,2.83,6.27,30.56,4.86,4.25,3.85,3.24,,18.08642,8.277778,31.246032,0.0,,5.492063,45.224073
US_SD_46081,2020-09-15,ChIJgzdJ6vajMlMRs3gfVRaoiOw,Q489099,geoId/46081,US,United States of America,SD,South Dakota,46081,Lawrence County,US,USA,2,0,0,290,4,,,25677,12858,12819,2488,3133,3645,2976,2582,3441,4054,2074,1284,1739829,44.36,-103.79,2073,79.26,41,,,-16,,,6.52,6.31,6.52,4.68,5.91,,5.7,6.11,3.87,7.13,2.85,4.48,3.26,3.26,2.85,7.54,19.34,5.29,3.26,4.28,,3.26,31.56,5.09,4.48,4.68,3.46,,19.833333,8.771605,30.685185,0.0,,3.412698,33.75353
US_SD_46081,2020-09-16,ChIJgzdJ6vajMlMRs3gfVRaoiOw,Q489099,geoId/46081,US,United States of America,SD,South Dakota,46081,Lawrence County,US,USA,2,11,0,301,4,,,25677,12858,12819,2488,3133,3645,2976,2582,3441,4054,2074,1284,1739829,44.36,-103.79,2073,79.26,38,,,-20,,4.47,3.05,6.3,4.67,4.67,4.88,3.66,6.3,3.45,4.47,6.91,3.86,3.45,4.47,3.86,3.86,5.08,15.44,6.3,6.71,,,4.06,27.02,4.27,6.09,5.08,3.66,,14.012346,6.944444,24.734568,0.0,,6.285714,58.009131
US_SD_46081,2020-09-17,ChIJgzdJ6vajMlMRs3gfVRaoiOw,Q489099,geoId/46081,US,United States of America,SD,South Dakota,46081,Lawrence County,US,USA,2,8,0,309,4,,,25677,12858,12819,2488,3133,3645,2976,2582,3441,4054,2074,1284,1739829,44.36,-103.79,2073,79.26,40,,,-19,,,6.32,7.33,6.32,4.48,5.5,3.46,4.89,3.67,3.26,6.32,,3.06,3.67,2.85,4.28,6.11,20.78,6.11,,4.89,4.89,6.72,26.69,,3.87,6.11,3.06,2.85,14.333333,6.654321,22.87037,0.0,,6.515873,58.613555
US_SD_46081,2020-09-18,ChIJgzdJ6vajMlMRs3gfVRaoiOw,Q489099,geoId/46081,US,United States of America,SD,South Dakota,46081,Lawrence County,US,USA,2,3,0,312,4,,,25677,12858,12819,2488,3133,3645,2976,2582,3441,4054,2074,1284,1739829,44.36,-103.79,2073,79.26,27,28,,-14,,5.19,,9.13,7.06,4.36,,3.53,7.68,,6.23,4.77,3.74,3.74,,,,5.4,17.02,4.77,3.74,4.15,3.53,5.61,28.44,3.32,4.57,3.74,,5.4,14.734568,6.666667,24.296296,0.0,,6.84127,60.124799
US_SD_46081,2020-09-19,ChIJgzdJ6vajMlMRs3gfVRaoiOw,Q489099,geoId/46081,US,United States of America,SD,South Dakota,46081,Lawrence County,US,USA,2,9,0,321,4,,,25677,12858,12819,2488,3133,3645,2976,2582,3441,4054,2074,1284,1739829,44.36,-103.79,2073,79.26,27,,,-10,,4.42,6.97,10.23,6.74,,5.35,6.51,7.21,4.18,,4.88,3.25,6.51,,,4.42,3.25,14.18,3.72,8.14,,4.18,,25.81,,5.12,4.65,4.65,,17.987654,8.432099,27.574074,0.0,,8.849206,57.116833
US_SD_46081,2020-09-20,ChIJgzdJ6vajMlMRs3gfVRaoiOw,Q489099,geoId/46081,US,United States of America,SD,South Dakota,46081,Lawrence County,US,USA,2,6,0,327,4,,,25677,12858,12819,2488,3133,3645,2976,2582,3441,4054,2074,1284,1739829,44.36,-103.79,2073,79.26,45,,,-6,,,6.34,7.25,6.12,4.53,5.21,4.98,7.93,,,4.3,,5.21,,3.4,,4.98,15.4,4.53,6.34,,,,33.29,3.17,4.53,6.12,3.4,3.4,19.067901,8.91358,27.709877,0.0,,4.753968,37.791069
US_SD_46081,2020-09-21,ChIJgzdJ6vajMlMRs3gfVRaoiOw,Q489099,geoId/46081,US,United States of America,SD,South Dakota,46081,Lawrence County,US,USA,2,7,0,334,4,,,25677,12858,12819,2488,3133,3645,2976,2582,3441,4054,2074,1284,1739829,44.36,-103.79,2073,79.26,33,,,-13,,4.92,5.34,9.03,8.21,4.1,3.9,3.49,10.88,5.34,5.95,6.36,4.1,3.69,4.72,,3.9,2.87,20.11,3.9,6.77,,2.87,4.51,34.27,3.49,6.77,4.1,,,15.783951,6.45679,25.703704,0.0,,2.920635,40.905997
US_SD_46081,2020-09-22,ChIJgzdJ6vajMlMRs3gfVRaoiOw,Q489099,geoId/46081,US,United States of America,SD,South Dakota,46081,Lawrence County,US,USA,2,8,0,342,4,,,25677,12858,12819,2488,3133,3645,2976,2582,3441,4054,2074,1284,1739829,44.36,-103.79,2073,79.26,32,,,-19,,,5.71,10.19,9.58,4.28,5.3,2.85,11.01,6.32,,6.52,3.67,,6.52,,,5.09,21.6,4.28,4.89,,,3.67,30.98,3.87,5.91,4.48,,4.48,18.265432,7.37037,29.401235,0.0,,4.460317,41.170353
