location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_parks,mobility_transit_stations,mobility_workplaces,mobility_residential,search_trends_abdominal_pain,search_trends_acne,search_trends_alcoholism,search_trends_allergy,search_trends_anxiety,search_trends_arthritis,search_trends_attention_deficit_hyperactivity_disorder,search_trends_back_pain,search_trends_bleeding,search_trends_bone_fracture,search_trends_candidiasis,search_trends_common_cold,search_trends_constipation,search_trends_cough,search_trends_cramp,search_trends_depression,search_trends_diabetes,search_trends_diarrhea,search_trends_fatigue,search_trends_fever,search_trends_gastroesophageal_reflux_disease,search_trends_hair_loss,search_trends_headache,search_trends_heartburn,search_trends_hypertension,search_trends_infection,search_trends_inflammation,search_trends_insomnia,search_trends_itch,search_trends_low_back_pain,search_trends_major_depressive_disorder,search_trends_migraine,search_trends_obesity,search_trends_pain,search_trends_skin_condition,search_trends_skin_rash,search_trends_swelling,search_trends_type_2_diabetes,search_trends_urinary_tract_infection,search_trends_vomiting,search_trends_weight_gain,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,dew_point,relative_humidity
US_LA_22095,2021-05-11,ChIJwRWewMUsJ4YRUzcXlluoYiE,Q507629,geoId/22095,US,United States of America,LA,Louisiana,22095,St. John the Baptist Parish,US,USA,2,0,0,3725,138,55,13098,43328,21110,22218,5763,6072,5719,5567,5115,6306,5010,2615,1161,1836618,30.12,-90.5,901,74.990909,-24,5,-65,12,-23,8,4.83,6.19,,11.47,6.04,4.08,2.87,3.93,2.11,2.57,,8.61,2.11,4.38,2.57,3.93,6.49,3.93,6.04,2.87,5.44,3.62,4.53,4.83,6.34,16.76,4.53,2.57,5.44,,3.02,3.47,4.68,32.92,4.98,5.44,6.64,3.62,4.83,3.32,,23.883333,20.844444,26.933333,23.368,21.715278,87.584026
US_LA_22095,2021-05-12,ChIJwRWewMUsJ4YRUzcXlluoYiE,Q507629,geoId/22095,US,United States of America,LA,Louisiana,22095,St. John the Baptist Parish,US,USA,2,10,0,3735,138,97,13195,43328,21110,22218,5763,6072,5719,5567,5115,6306,5010,2615,1161,1836618,30.12,-90.5,901,74.990909,-15,2,-52,9,-27,6,4.68,6.64,,8.3,5.89,3.02,2.42,5.74,2.87,2.72,5.28,8.76,3.02,4.98,3.32,3.92,8.0,4.53,6.04,4.23,4.98,3.77,3.92,4.08,6.94,23.4,2.57,2.11,8.76,4.68,5.74,3.02,5.74,33.51,5.13,6.04,3.92,6.19,4.83,2.26,2.87,23.266667,20.411111,26.527778,36.801778,20.576389,84.708749
US_LA_22095,2021-05-13,ChIJwRWewMUsJ4YRUzcXlluoYiE,Q507629,geoId/22095,US,United States of America,LA,Louisiana,22095,St. John the Baptist Parish,US,USA,2,3,1,3738,139,95,13290,43328,21110,22218,5763,6072,5719,5567,5115,6306,5010,2615,1161,1836618,30.12,-90.5,901,74.990909,-18,6,,16,-23,4,2.54,8.57,,10.31,7.14,5.71,,4.6,2.86,,3.65,8.57,,4.76,2.7,4.28,7.46,3.17,4.6,3.01,4.92,5.08,,2.22,9.52,16.98,4.44,2.38,8.25,,3.65,,7.46,32.84,,4.28,6.82,3.33,3.81,2.54,2.38,21.694444,18.911111,25.194444,13.659556,16.868056,74.132343
US_LA_22095,2021-05-14,ChIJwRWewMUsJ4YRUzcXlluoYiE,Q507629,geoId/22095,US,United States of America,LA,Louisiana,22095,St. John the Baptist Parish,US,USA,2,1,0,3739,139,69,13359,43328,21110,22218,5763,6072,5719,5567,5115,6306,5010,2615,1161,1836618,30.12,-90.5,901,74.990909,-19,3,-42,23,-21,3,4.58,7.12,,11.36,6.11,3.73,3.9,4.75,3.9,2.71,4.07,4.75,3.56,3.56,2.38,3.05,6.62,3.56,5.26,2.54,4.07,4.58,4.24,3.05,4.75,20.86,2.54,2.71,7.29,,2.88,4.24,2.88,31.89,3.56,5.26,4.58,3.73,5.94,2.71,3.56,21.316667,16.344444,26.188889,0.0,14.152778,64.865496
US_LA_22095,2021-05-15,ChIJwRWewMUsJ4YRUzcXlluoYiE,Q507629,geoId/22095,US,United States of America,LA,Louisiana,22095,St. John the Baptist Parish,US,USA,2,0,0,3739,139,100,13459,43328,21110,22218,5763,6072,5719,5567,5115,6306,5010,2615,1161,1836618,30.12,-90.5,901,74.990909,-13,6,,28,-14,0,3.92,6.72,,8.59,5.79,4.67,3.55,3.74,2.99,,3.36,7.47,5.6,5.23,3.55,5.98,5.42,3.74,4.11,2.99,,4.48,3.55,,6.35,16.44,3.74,,8.41,,3.36,3.55,5.23,28.58,3.55,5.42,5.6,3.92,3.92,2.8,3.74,21.605556,15.955556,26.905556,0.0,14.819444,66.249102
US_LA_22095,2021-05-16,ChIJwRWewMUsJ4YRUzcXlluoYiE,Q507629,geoId/22095,US,United States of America,LA,Louisiana,22095,St. John the Baptist Parish,US,USA,2,0,0,3739,139,0,13459,43328,21110,22218,5763,6072,5719,5567,5115,6306,5010,2615,1161,1836618,30.12,-90.5,901,74.990909,-11,11,,43,-15,,4.2,7.18,4.38,11.21,8.93,4.55,,4.03,3.15,2.98,4.2,7.53,5.6,5.08,4.2,3.5,6.13,4.38,3.33,3.33,,3.33,2.98,2.63,4.9,15.93,5.6,,9.98,,2.8,,4.55,31.34,3.85,6.65,6.3,4.55,3.85,,3.33,22.883333,17.805556,27.683333,0.0,16.388889,67.449642
US_LA_22095,2021-05-17,ChIJwRWewMUsJ4YRUzcXlluoYiE,Q507629,geoId/22095,US,United States of America,LA,Louisiana,22095,St. John the Baptist Parish,US,USA,2,6,0,3745,139,0,13459,43328,21110,22218,5763,6072,5719,5567,5115,6306,5010,2615,1161,1836618,30.12,-90.5,901,74.990909,-21,-4,-60,13,-21,6,4.14,7.98,2.07,8.13,7.09,4.28,2.96,5.47,,4.14,3.84,9.01,2.81,4.43,,6.35,8.72,2.07,2.96,2.07,2.96,3.25,3.84,,7.68,17.58,5.47,,5.91,2.22,4.28,3.25,4.73,36.2,3.1,6.35,5.32,6.21,3.4,3.99,3.1,23.538889,21.066667,25.805556,4.28625,20.347222,82.453171
US_LA_22095,2021-05-18,ChIJwRWewMUsJ4YRUzcXlluoYiE,Q507629,geoId/22095,US,United States of America,LA,Louisiana,22095,St. John the Baptist Parish,US,USA,2,6,0,3751,139,133,13592,43328,21110,22218,5763,6072,5719,5567,5115,6306,5010,2615,1161,1836618,30.12,-90.5,901,74.990909,-20,5,-67,2,-24,8,7.32,8.81,3.14,10.01,6.57,7.02,3.14,7.02,5.38,2.39,4.03,6.72,3.59,4.33,4.33,3.73,6.28,2.84,3.14,3.29,4.03,3.14,3.44,3.44,8.52,21.51,3.59,3.59,7.77,3.29,2.39,2.99,6.28,32.87,3.73,4.78,4.93,2.54,4.03,3.44,2.54,23.127778,19.772222,26.633333,49.24425,20.694444,85.970353
US_LA_22095,2021-05-19,ChIJwRWewMUsJ4YRUzcXlluoYiE,Q507629,geoId/22095,US,United States of America,LA,Louisiana,22095,St. John the Baptist Parish,US,USA,2,0,0,3751,139,85,13677,43328,21110,22218,5763,6072,5719,5567,5115,6306,5010,2615,1161,1836618,30.12,-90.5,901,74.990909,-16,2,-52,16,-22,5,4.62,9.71,2.31,9.09,7.09,3.54,3.39,4.32,3.08,2.47,,8.01,4.78,4.01,3.7,5.86,6.78,4.32,4.16,5.39,4.93,3.08,4.62,3.24,6.32,21.73,4.01,,8.78,,5.09,4.32,4.62,34.37,4.62,6.01,7.09,4.01,4.78,4.01,3.54,24.2,21.388889,27.633333,7.083778,20.916667,82.078634
US_LA_22095,2021-05-20,ChIJwRWewMUsJ4YRUzcXlluoYiE,Q507629,geoId/22095,US,United States of America,LA,Louisiana,22095,St. John the Baptist Parish,US,USA,2,9,1,3760,140,57,13734,43328,21110,22218,5763,6072,5719,5567,5115,6306,5010,2615,1161,1836618,30.12,-90.5,901,74.990909,-25,-3,-42,2,-21,6,4.64,6.65,4.48,8.5,6.03,4.02,4.02,5.56,3.09,,2.32,8.04,3.71,6.03,3.25,4.02,7.57,2.94,3.4,3.86,2.16,4.48,4.64,2.78,6.34,21.02,4.64,2.16,7.26,4.33,3.09,3.56,4.17,32.15,3.25,4.95,4.79,4.64,6.18,3.56,2.94,24.05,21.644444,26.122222,7.493,21.388889,85.766708
US_LA_22095,2021-05-21,ChIJwRWewMUsJ4YRUzcXlluoYiE,Q507629,geoId/22095,US,United States of America,LA,Louisiana,22095,St. John the Baptist Parish,US,USA,2,4,0,3764,140,0,13734,43328,21110,22218,5763,6072,5719,5567,5115,6306,5010,2615,1161,1836618,30.12,-90.5,901,74.990909,-22,-7,-52,-66,-20,5,4.7,6.64,5.18,8.42,7.13,4.05,3.24,5.83,4.05,,4.21,8.26,2.43,5.83,3.08,3.73,6.8,,2.92,2.43,3.56,2.59,5.18,,7.45,16.36,4.37,,4.21,2.27,3.4,3.24,5.02,33.85,,3.73,5.67,3.73,4.54,,2.92,24.322222,22.238889,27.027778,18.82775,20.319444,78.40642
US_LA_22095,2021-05-22,ChIJwRWewMUsJ4YRUzcXlluoYiE,Q507629,geoId/22095,US,United States of America,LA,Louisiana,22095,St. John the Baptist Parish,US,USA,2,0,0,3764,140,198,13932,43328,21110,22218,5763,6072,5719,5567,5115,6306,5010,2615,1161,1836618,30.12,-90.5,901,74.990909,-18,-6,,-76,-18,2,4.58,6.6,2.75,9.17,5.32,3.12,,6.79,,,3.12,10.09,2.75,4.22,4.04,4.22,5.69,3.67,2.57,2.94,4.04,3.3,4.4,,6.05,17.06,4.22,2.75,9.17,2.94,5.14,2.94,2.94,33.93,2.75,6.05,7.7,2.75,4.77,3.48,,24.477778,21.361111,27.833333,1.016,19.298611,72.95394
US_LA_22095,2021-05-23,ChIJwRWewMUsJ4YRUzcXlluoYiE,Q507629,geoId/22095,US,United States of America,LA,Louisiana,22095,St. John the Baptist Parish,US,USA,2,0,0,3764,140,96,14028,43328,21110,22218,5763,6072,5719,5567,5115,6306,5010,2615,1161,1836618,30.12,-90.5,901,74.990909,-13,1,,,-20,,3.73,7.1,,9.23,7.99,4.79,,5.33,3.2,2.49,3.55,10.12,3.91,3.2,3.2,2.49,6.93,4.79,3.2,3.37,5.33,4.97,,3.2,5.51,19.89,3.91,,6.75,2.49,3.2,2.49,6.39,32.15,,4.62,7.46,3.02,5.33,3.55,3.91,23.777778,18.972222,28.916667,0.0254,18.465278,72.680608
US_LA_22095,2021-05-24,ChIJwRWewMUsJ4YRUzcXlluoYiE,Q507629,geoId/22095,US,United States of America,LA,Louisiana,22095,St. John the Baptist Parish,US,USA,2,7,0,3771,140,48,14076,43328,21110,22218,5763,6072,5719,5567,5115,6306,5010,2615,1161,1836618,30.12,-90.5,901,74.990909,-18,-6,-49,-63,-23,2,3.55,6.29,3.39,10.16,5.16,3.39,2.9,5.97,3.06,,3.06,8.87,5.16,5.97,3.87,3.55,7.26,4.68,5.48,3.71,4.84,4.35,3.06,4.19,8.22,16.29,5.16,,7.42,,3.55,5.0,4.84,32.25,4.03,4.51,5.97,4.19,3.06,2.42,4.84,24.227778,20.022222,28.305556,0.0,19.444444,75.226798
US_LA_22095,2021-05-25,ChIJwRWewMUsJ4YRUzcXlluoYiE,Q507629,geoId/22095,US,United States of America,LA,Louisiana,22095,St. John the Baptist Parish,US,USA,2,4,1,3775,141,32,14108,43328,21110,22218,5763,6072,5719,5567,5115,6306,5010,2615,1161,1836618,30.12,-90.5,901,74.990909,-14,5,-55,-8,-21,3,3.58,7.31,2.44,11.54,5.2,4.88,3.41,3.41,2.27,2.92,3.58,9.59,4.39,4.88,3.41,2.6,7.64,3.41,6.99,2.27,2.44,5.04,3.58,,10.07,19.99,5.36,2.44,8.12,,4.88,4.22,4.39,35.26,2.27,5.85,5.85,4.55,5.04,3.09,4.71,24.588889,20.05,29.683333,0.0,20.076389,75.920133
US_LA_22095,2021-05-26,ChIJwRWewMUsJ4YRUzcXlluoYiE,Q507629,geoId/22095,US,United States of America,LA,Louisiana,22095,St. John the Baptist Parish,US,USA,2,3,0,3778,141,84,14192,43328,21110,22218,5763,6072,5719,5567,5115,6306,5010,2615,1161,1836618,30.12,-90.5,901,74.990909,-13,-3,-59,6,-22,4,3.69,6.74,,9.15,8.34,2.25,3.05,2.73,2.25,,,10.43,4.81,3.85,4.49,4.97,9.31,3.21,4.81,4.01,3.05,4.65,3.37,2.25,7.38,19.9,4.33,,8.5,4.33,4.01,4.01,5.46,32.89,4.49,6.42,4.01,4.49,4.17,2.25,4.49,25.783333,20.838889,30.777778,0.0,20.277778,73.135143
US_LA_22095,2021-05-27,ChIJwRWewMUsJ4YRUzcXlluoYiE,Q507629,geoId/22095,US,United States of America,LA,Louisiana,22095,St. John the Baptist Parish,US,USA,2,4,0,3782,141,71,14263,43328,21110,22218,5763,6072,5719,5567,5115,6306,5010,2615,1161,1836618,30.12,-90.5,901,74.990909,-13,1,,11,-21,3,4.82,6.81,,9.3,5.15,4.82,2.33,5.15,3.99,,2.33,9.97,,3.65,2.82,,7.64,4.65,4.49,2.66,3.99,,3.32,3.32,8.8,20.43,6.14,2.66,6.14,,4.49,4.65,5.32,34.55,2.49,6.31,6.64,3.82,4.15,2.33,3.16,26.305556,22.138889,31.127778,0.0,21.673611,75.617141
US_LA_22095,2021-05-28,ChIJwRWewMUsJ4YRUzcXlluoYiE,Q507629,geoId/22095,US,United States of America,LA,Louisiana,22095,St. John the Baptist Parish,US,USA,2,4,0,3786,141,73,14336,43328,21110,22218,5763,6072,5719,5567,5115,6306,5010,2615,1161,1836618,30.12,-90.5,901,74.990909,-15,6,-51,4,-23,5,3.76,6.5,2.73,11.45,6.15,4.62,,3.25,3.59,,,8.04,,4.45,3.93,4.27,6.5,3.08,4.45,2.73,2.56,,4.62,3.59,7.18,20.0,3.93,2.56,7.01,,3.08,,,31.63,3.76,5.3,4.79,4.27,4.1,,4.1,26.161111,21.85,30.911111,0.0,21.25,74.585008
US_LA_22095,2021-05-29,ChIJwRWewMUsJ4YRUzcXlluoYiE,Q507629,geoId/22095,US,United States of America,LA,Louisiana,22095,St. John the Baptist Parish,US,USA,2,0,0,3786,141,70,14406,43328,21110,22218,5763,6072,5719,5567,5115,6306,5010,2615,1161,1836618,30.12,-90.5,901,74.990909,-12,4,,21,-22,1,4.65,9.67,,12.46,5.02,4.46,5.21,4.83,2.6,,2.98,9.3,3.9,,3.35,3.53,7.81,4.09,2.98,,3.35,3.16,6.32,,6.14,14.88,3.9,3.35,4.83,2.98,3.53,3.16,3.35,32.35,2.79,7.62,5.58,4.09,4.28,2.6,,24.144444,19.75,28.638889,0.0,19.472222,75.958449
US_LA_22095,2021-05-30,ChIJwRWewMUsJ4YRUzcXlluoYiE,Q507629,geoId/22095,US,United States of America,LA,Louisiana,22095,St. John the Baptist Parish,US,USA,2,0,0,3786,141,55,14461,43328,21110,22218,5763,6072,5719,5567,5115,6306,5010,2615,1161,1836618,30.12,-90.5,901,74.990909,-6,16,,46,-24,,4.45,4.45,,12.61,6.68,7.98,,5.38,3.52,2.78,4.27,8.35,3.15,2.6,3.34,4.08,8.16,4.45,3.71,4.08,3.15,6.49,5.01,,5.19,19.29,5.01,3.71,8.9,,2.78,3.9,3.9,31.91,5.01,5.94,6.12,2.97,4.27,2.6,3.9,22.633333,17.388889,27.85,0.620889,16.631944,69.290922
US_LA_22095,2021-05-31,ChIJwRWewMUsJ4YRUzcXlluoYiE,Q507629,geoId/22095,US,United States of America,LA,Louisiana,22095,St. John the Baptist Parish,US,USA,2,0,0,3786,141,0,14461,43328,21110,22218,5763,6072,5719,5567,5115,6306,5010,2615,1161,1836618,30.12,-90.5,901,74.990909,-24,-3,-61,-13,-58,13,4.45,8.73,3.77,8.56,6.68,3.94,,3.94,3.08,,3.94,7.19,,3.94,4.45,3.94,6.85,,4.79,,3.77,4.45,5.14,2.4,8.39,20.55,4.62,,9.76,2.74,3.6,2.57,3.42,31.68,5.48,8.9,5.48,3.08,,,5.48,24.144444,18.261111,30.088889,0.0,17.583333,67.855167
US_LA_22095,2021-06-01,ChIJwRWewMUsJ4YRUzcXlluoYiE,Q507629,geoId/22095,US,United States of America,LA,Louisiana,22095,St. John the Baptist Parish,US,USA,2,14,0,3800,141,74,14535,43328,21110,22218,5763,6072,5719,5567,5115,6306,5010,2615,1161,1836618,30.12,-90.5,901,74.990909,-16,8,-55,17,-22,5,4.76,6.82,2.85,10.14,6.66,5.39,2.22,3.8,5.07,2.54,3.49,7.45,4.28,6.66,3.33,5.39,8.88,4.91,4.6,2.38,4.28,4.6,3.33,2.85,6.18,17.91,5.07,3.96,9.35,4.28,,,5.87,37.57,3.8,5.23,6.34,5.23,3.33,2.54,3.33,24.927778,20.805556,29.616667,0.564444,20.784722,77.290539
US_LA_22095,2021-06-02,ChIJwRWewMUsJ4YRUzcXlluoYiE,Q507629,geoId/22095,US,United States of America,LA,Louisiana,22095,St. John the Baptist Parish,US,USA,2,-4,0,3796,141,39,14574,43328,21110,22218,5763,6072,5719,5567,5115,6306,5010,2615,1161,1836618,30.12,-90.5,901,74.990909,-10,2,-56,15,-20,4,5.34,8.95,2.83,9.42,9.42,5.03,,5.03,4.4,,,10.68,3.3,5.65,2.67,4.08,6.12,4.71,4.71,2.51,2.35,4.4,3.45,,7.85,20.41,5.5,,8.95,2.67,3.14,3.77,5.03,31.4,4.55,5.5,7.54,3.77,5.18,3.3,3.92,26.138889,23.066667,29.838889,6.039556,22.375,81.176908
US_LA_22095,2021-06-03,ChIJwRWewMUsJ4YRUzcXlluoYiE,Q507629,geoId/22095,US,United States of America,LA,Louisiana,22095,St. John the Baptist Parish,US,USA,2,-3,0,3793,141,43,14617,43328,21110,22218,5763,6072,5719,5567,5115,6306,5010,2615,1161,1836618,30.12,-90.5,901,74.990909,-16,0,-46,8,-20,5,5.18,8.64,2.67,10.99,5.66,5.18,2.51,3.61,3.93,,3.14,6.28,,5.18,,4.4,8.8,4.08,4.55,2.98,3.14,5.34,4.08,3.14,6.44,22.15,4.08,3.3,6.75,3.14,,3.77,3.3,30.79,4.08,5.97,4.24,3.93,2.2,3.93,5.03,25.572222,22.566667,29.944444,2.7305,22.236111,82.208465
US_LA_22095,2021-06-04,ChIJwRWewMUsJ4YRUzcXlluoYiE,Q507629,geoId/22095,US,United States of America,LA,Louisiana,22095,St. John the Baptist Parish,US,USA,2,6,0,3799,141,47,14664,43328,21110,22218,5763,6072,5719,5567,5115,6306,5010,2615,1161,1836618,30.12,-90.5,901,74.990909,-21,-2,-48,-1,-21,6,5.19,7.3,,12.32,6.65,4.38,3.08,4.7,2.76,2.76,,7.46,3.24,6.16,4.22,2.27,8.92,4.54,3.73,3.24,4.05,5.51,3.4,2.27,6.97,16.54,4.05,,5.84,2.27,2.6,3.57,5.68,36.0,4.05,4.87,4.7,5.03,4.87,2.76,4.22,24.483333,22.333333,28.644444,4.85775,22.111111,86.726211
US_LA_22095,2021-06-05,ChIJwRWewMUsJ4YRUzcXlluoYiE,Q507629,geoId/22095,US,United States of America,LA,Louisiana,22095,St. John the Baptist Parish,US,USA,2,0,0,3799,141,107,14771,43328,21110,22218,5763,6072,5719,5567,5115,6306,5010,2615,1161,1836618,30.12,-90.5,901,74.990909,-17,6,,-9,-18,5,,7.74,2.93,7.92,4.99,5.16,3.27,4.82,2.75,2.58,3.1,6.54,,4.99,3.61,6.88,6.88,3.1,3.27,3.27,3.61,3.79,5.33,,7.74,12.56,3.61,,7.4,2.58,3.44,4.13,7.92,31.15,2.75,4.99,6.02,2.93,3.61,2.41,2.58,23.861111,22.022222,26.183333,5.08,22.0,89.587365
US_LA_22095,2021-06-06,ChIJwRWewMUsJ4YRUzcXlluoYiE,Q507629,geoId/22095,US,United States of America,LA,Louisiana,22095,St. John the Baptist Parish,US,USA,2,0,0,3799,141,0,14771,43328,21110,22218,5763,6072,5719,5567,5115,6306,5010,2615,1161,1836618,30.12,-90.5,901,74.990909,-19,-2,,12,-26,,3.06,8.04,4.5,9.01,5.95,3.54,2.25,4.83,2.73,2.9,2.25,9.17,4.34,4.67,2.41,3.22,8.37,3.86,3.54,,2.41,4.18,4.34,,7.08,17.37,4.67,,7.56,2.73,3.06,3.54,5.47,27.83,3.86,7.4,4.83,3.22,2.73,5.63,4.02,24.844444,22.955556,27.644444,5.192889,22.854167,89.227649
US_LA_22095,2021-06-07,ChIJwRWewMUsJ4YRUzcXlluoYiE,Q507629,geoId/22095,US,United States of America,LA,Louisiana,22095,St. John the Baptist Parish,US,USA,2,5,0,3804,141,135,14906,43328,21110,22218,5763,6072,5719,5567,5115,6306,5010,2615,1161,1836618,30.12,-90.5,901,74.990909,-16,3,-53,3,-16,4,3.91,8.46,3.13,9.71,5.32,2.5,,5.32,2.98,2.35,3.29,9.39,4.54,2.82,2.5,3.44,8.46,4.7,3.44,2.5,2.82,4.38,3.76,,5.17,17.22,5.48,2.66,10.02,2.82,3.6,3.6,5.01,31.78,4.7,8.46,6.42,3.44,4.7,4.38,5.17,26.866667,23.216667,31.661111,16.086667,23.638889,82.402219
US_LA_22095,2021-06-08,ChIJwRWewMUsJ4YRUzcXlluoYiE,Q507629,geoId/22095,US,United States of America,LA,Louisiana,22095,St. John the Baptist Parish,US,USA,2,2,0,3806,141,21,14927,43328,21110,22218,5763,6072,5719,5567,5115,6306,5010,2615,1161,1836618,30.12,-90.5,901,74.990909,-16,3,-50,-2,-17,4,4.66,8.03,2.73,10.92,8.19,3.37,3.05,3.85,4.18,,4.66,9.31,3.53,5.3,4.98,3.21,9.31,3.85,4.66,3.05,3.53,,4.01,,7.87,23.29,3.53,3.85,10.28,,4.01,3.53,6.42,35.33,6.26,6.58,6.1,4.18,2.57,3.37,4.01,28.566667,25.866667,32.233333,0.0,24.520833,78.758382
US_LA_22095,2021-06-09,ChIJwRWewMUsJ4YRUzcXlluoYiE,Q507629,geoId/22095,US,United States of America,LA,Louisiana,22095,St. John the Baptist Parish,US,USA,2,8,0,3814,141,62,14989,43328,21110,22218,5763,6072,5719,5567,5115,6306,5010,2615,1161,1836618,30.12,-90.5,901,74.990909,-11,-2,-51,0,-20,3,4.51,7.58,3.71,10.64,6.13,7.09,3.55,5.64,2.74,,,6.93,4.03,4.19,3.71,4.67,10.16,4.84,4.67,3.38,4.03,4.67,2.9,3.06,6.93,20.47,5.64,2.9,7.58,3.71,2.9,,6.77,36.59,4.19,5.32,5.8,5.32,5.0,2.26,3.87,28.2,24.927778,31.788889,0.0,24.243056,79.289077
US_LA_22095,2021-06-10,ChIJwRWewMUsJ4YRUzcXlluoYiE,Q507629,geoId/22095,US,United States of America,LA,Louisiana,22095,St. John the Baptist Parish,US,USA,2,6,0,3820,141,58,15047,43328,21110,22218,5763,6072,5719,5567,5115,6306,5010,2615,1161,1836618,30.12,-90.5,901,74.990909,-10,0,,9,-20,3,3.41,7.96,3.25,9.91,7.8,3.09,2.76,3.09,3.41,,4.39,9.91,5.2,5.85,3.74,3.74,5.69,4.06,4.88,2.6,3.74,3.58,3.25,,6.5,20.64,6.01,,7.8,,2.93,3.25,5.69,30.23,3.74,7.48,4.71,,,3.58,2.93,28.05,23.844444,32.305556,0.0,23.159722,74.86558
US_LA_22095,2021-06-11,ChIJwRWewMUsJ4YRUzcXlluoYiE,Q507629,geoId/22095,US,United States of America,LA,Louisiana,22095,St. John the Baptist Parish,US,USA,2,1,0,3821,141,0,15047,43328,21110,22218,5763,6072,5719,5567,5115,6306,5010,2615,1161,1836618,30.12,-90.5,901,74.990909,-16,2,-40,2,-23,4,4.09,6.65,2.56,8.35,6.65,3.41,,3.75,3.58,2.56,3.07,7.16,3.58,2.73,,,6.99,3.07,4.94,2.56,3.24,2.56,,2.56,7.67,18.07,6.99,3.07,6.48,,3.75,3.41,6.65,34.6,3.92,4.43,5.62,3.24,4.94,3.24,3.41,28.255556,24.205556,32.55,0.1778,23.25,74.547656
US_LA_22095,2021-06-12,ChIJwRWewMUsJ4YRUzcXlluoYiE,Q507629,geoId/22095,US,United States of America,LA,Louisiana,22095,St. John the Baptist Parish,US,USA,2,0,0,3821,141,95,15142,43328,21110,22218,5763,6072,5719,5567,5115,6306,5010,2615,1161,1836618,30.12,-90.5,901,74.990909,-11,-1,,17,-18,1,3.62,6.89,5.8,12.14,6.89,3.81,,4.53,,,2.72,7.79,4.53,4.53,2.72,2.9,7.25,,2.54,4.53,4.71,2.72,4.17,,6.34,18.85,6.71,,9.06,,,3.99,4.17,32.08,2.9,7.79,5.44,2.9,5.8,2.72,,28.361111,23.894444,33.238889,0.0,23.215278,73.641041
US_LA_22095,2021-06-13,ChIJwRWewMUsJ4YRUzcXlluoYiE,Q507629,geoId/22095,US,United States of America,LA,Louisiana,22095,St. John the Baptist Parish,US,USA,2,0,0,3821,141,61,15203,43328,21110,22218,5763,6072,5719,5567,5115,6306,5010,2615,1161,1836618,30.12,-90.5,901,74.990909,-13,2,,32,-21,,5.34,8.28,2.76,15.0,6.38,5.86,,2.93,3.79,3.1,3.79,6.9,3.1,3.1,4.48,3.62,5.86,4.14,3.1,,3.28,4.48,3.1,2.41,6.72,17.24,4.31,,9.66,,3.62,3.28,4.31,37.94,4.66,8.28,6.9,,5.34,,2.76,29.444444,25.15,34.694444,0.0,24.208333,73.422824
US_LA_22095,2021-06-14,ChIJwRWewMUsJ4YRUzcXlluoYiE,Q507629,geoId/22095,US,United States of America,LA,Louisiana,22095,St. John the Baptist Parish,US,USA,2,10,0,3831,141,227,15430,43328,21110,22218,5763,6072,5719,5567,5115,6306,5010,2615,1161,1836618,30.12,-90.5,901,74.990909,-14,0,-54,1,-21,4,5.4,8.9,2.22,10.01,6.51,3.5,2.54,4.29,3.65,2.38,3.97,9.69,,4.77,3.81,3.5,7.79,3.81,2.86,2.22,4.45,4.45,2.86,4.13,10.33,19.54,4.13,3.02,8.9,3.81,2.54,3.02,5.08,38.29,4.61,5.4,6.83,4.45,3.65,5.08,3.02,26.927778,22.3,33.366667,7.493,22.104167,74.875596
US_LA_22095,2021-06-15,ChIJwRWewMUsJ4YRUzcXlluoYiE,Q507629,geoId/22095,US,United States of America,LA,Louisiana,22095,St. John the Baptist Parish,US,USA,2,5,0,3836,141,48,15478,43328,21110,22218,5763,6072,5719,5567,5115,6306,5010,2615,1161,1836618,30.12,-90.5,901,74.990909,-14,-2,-58,11,-20,5,4.99,9.01,,12.07,6.6,4.18,4.02,4.83,,,3.54,11.75,2.74,5.47,2.74,4.18,8.05,2.25,2.41,2.74,4.18,6.12,2.58,,8.21,24.95,3.7,,8.05,2.58,3.38,4.34,5.15,34.6,4.51,5.31,9.33,3.38,5.79,3.7,2.9,29.022222,24.438889,34.016667,0.0,23.625,73.028837
