location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_parks,mobility_transit_stations,mobility_workplaces,mobility_residential,search_trends_abdominal_pain,search_trends_acne,search_trends_alcoholism,search_trends_allergy,search_trends_anxiety,search_trends_arthritis,search_trends_back_pain,search_trends_bleeding,search_trends_common_cold,search_trends_constipation,search_trends_cough,search_trends_cramp,search_trends_depression,search_trends_diabetes,search_trends_diarrhea,search_trends_fatigue,search_trends_fever,search_trends_gastroesophageal_reflux_disease,search_trends_hair_loss,search_trends_headache,search_trends_hypertension,search_trends_infection,search_trends_inflammation,search_trends_insomnia,search_trends_itch,search_trends_major_depressive_disorder,search_trends_migraine,search_trends_obesity,search_trends_pain,search_trends_skin_condition,search_trends_skin_rash,search_trends_swelling,search_trends_type_2_diabetes,search_trends_urinary_tract_infection,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,dew_point,relative_humidity
US_AZ_04023,2022-04-07,ChIJE5kN7zy91oYRStPdMS-VcFw,Q58689,geoId/04023,US,United States of America,AZ,Arizona,04023,Santa Cruz County,US,USA,2,0,0,16649,227,23,52428,46566,22408,24158,6757,7386,5780,4952,5200,5591,5404,3706,1790,1832210,31.533333,-110.833333,3207,81.5,-11,,40,17,-7,0,5.93,7.19,3.95,13.65,6.11,6.11,6.29,3.23,7.55,,4.85,4.31,,7.01,4.31,6.29,,2.88,5.21,,11.14,16.71,4.31,3.05,6.65,,2.69,6.47,35.39,3.23,3.05,5.57,3.77,,22.228395,11.888889,30.648148,0.0,-13.468254,8.166813
US_AZ_04023,2022-04-08,ChIJE5kN7zy91oYRStPdMS-VcFw,Q58689,geoId/04023,US,United States of America,AZ,Arizona,04023,Santa Cruz County,US,USA,2,0,0,16649,227,7,52435,46566,22408,24158,6757,7386,5780,4952,5200,5591,5404,3706,1790,1832210,31.533333,-110.833333,3207,81.5,-11,-10,41,12,-9,0,5.25,7.6,4.71,13.4,9.96,3.8,2.72,2.54,6.16,2.54,5.61,2.72,3.8,5.61,3.98,3.44,,,4.16,4.53,9.78,19.37,5.97,,4.34,3.62,3.62,6.52,31.32,3.8,5.43,5.43,3.44,3.98,22.611111,11.030864,31.882716,0.0,-17.746032,5.597087
US_AZ_04023,2022-04-09,ChIJE5kN7zy91oYRStPdMS-VcFw,Q58689,geoId/04023,US,United States of America,AZ,Arizona,04023,Santa Cruz County,US,USA,2,0,0,16649,227,14,52449,46566,22408,24158,6757,7386,5780,4952,5200,5591,5404,3706,1790,1832210,31.533333,-110.833333,3207,81.5,-13,-16,13,26,6,-1,6.73,7.89,3.71,12.53,9.75,6.5,5.57,3.71,7.66,4.64,4.87,,3.48,12.3,4.18,3.48,5.11,,6.26,,7.43,14.62,5.8,,6.5,3.25,,5.57,31.09,,4.87,6.73,5.57,,23.290123,11.407407,31.635802,0.0,-13.301587,7.670988
US_AZ_04023,2022-04-10,ChIJE5kN7zy91oYRStPdMS-VcFw,Q58689,geoId/04023,US,United States of America,AZ,Arizona,04023,Santa Cruz County,US,USA,2,0,0,16649,227,9,52458,46566,22408,24158,6757,7386,5780,4952,5200,5591,5404,3706,1790,1832210,31.533333,-110.833333,3207,81.5,-5,-15,17,43,9,-2,5.59,8.38,,14.48,4.83,3.81,5.33,3.56,10.92,3.56,5.59,,,7.11,6.09,5.33,,4.06,5.33,4.83,7.11,19.3,7.11,,5.59,3.56,,5.59,33.78,5.84,3.81,5.84,4.83,,23.12963,14.450617,30.376543,0.0,-4.619048,15.314168
US_AZ_04023,2022-04-11,ChIJE5kN7zy91oYRStPdMS-VcFw,Q58689,geoId/04023,US,United States of America,AZ,Arizona,04023,Santa Cruz County,US,USA,2,0,0,16649,227,22,52480,46566,22408,24158,6757,7386,5780,4952,5200,5591,5404,3706,1790,1832210,31.533333,-110.833333,3207,81.5,-9,-4,10,32,-7,1,6.39,6.03,3.47,12.78,8.76,7.49,3.47,5.84,9.49,,6.39,3.1,5.48,12.23,4.57,3.1,3.83,3.83,5.11,3.47,8.22,19.9,5.29,,8.58,5.29,,5.48,34.69,5.11,8.58,5.29,5.66,4.57,21.407407,14.302469,28.302469,0.0,0.18254,23.948798
US_AZ_04023,2022-04-12,ChIJE5kN7zy91oYRStPdMS-VcFw,Q58689,geoId/04023,US,United States of America,AZ,Arizona,04023,Santa Cruz County,US,USA,2,0,0,16649,227,4,52484,46566,22408,24158,6757,7386,5780,4952,5200,5591,5404,3706,1790,1832210,31.533333,-110.833333,3207,81.5,-5,,23,33,-9,2,4.95,6.79,3.85,13.76,6.79,4.4,3.67,3.67,9.54,3.49,4.4,,4.4,9.72,5.87,5.32,3.85,3.12,4.04,3.85,8.26,21.46,4.59,3.85,4.59,5.87,,4.4,30.64,3.12,5.32,5.32,4.95,4.22,19.666667,14.561728,27.438272,0.0,0.309524,26.80865
US_AZ_04023,2022-04-13,ChIJE5kN7zy91oYRStPdMS-VcFw,Q58689,geoId/04023,US,United States of America,AZ,Arizona,04023,Santa Cruz County,US,USA,2,10,1,16659,228,30,52514,46566,22408,24158,6757,7386,5780,4952,5200,5591,5404,3706,1790,1832210,31.533333,-110.833333,3207,81.5,-1,1,22,23,-11,1,4.19,5.59,3.15,12.58,7.51,5.77,4.19,4.37,6.46,2.8,6.46,2.62,4.89,9.44,4.02,3.15,2.62,3.32,3.84,,6.29,18.87,4.72,3.15,4.54,4.02,4.19,4.02,27.61,5.24,,3.67,5.77,3.84,12.555556,1.659722,22.166667,0.0,-17.25,10.946489
US_AZ_04023,2022-04-14,ChIJE5kN7zy91oYRStPdMS-VcFw,Q58689,geoId/04023,US,United States of America,AZ,Arizona,04023,Santa Cruz County,US,USA,2,0,0,16659,228,9,52523,46566,22408,24158,6757,7386,5780,4952,5200,5591,5404,3706,1790,1832210,31.533333,-110.833333,3207,81.5,0,,48,12,-15,0,7.04,4.51,,9.74,6.13,3.97,4.69,3.07,7.04,,4.87,,5.77,9.2,4.33,3.79,3.43,,,3.07,7.21,15.33,5.59,3.79,3.07,4.51,3.07,7.21,35.17,,3.07,5.23,4.15,5.41,15.277778,2.845679,27.283951,0.0,-21.031746,6.533002
US_AZ_04023,2022-04-15,ChIJE5kN7zy91oYRStPdMS-VcFw,Q58689,geoId/04023,US,United States of America,AZ,Arizona,04023,Santa Cruz County,US,USA,2,0,0,16659,228,7,52530,46566,22408,24158,6757,7386,5780,4952,5200,5591,5404,3706,1790,1832210,31.533333,-110.833333,3207,81.5,-18,-12,26,5,-39,6,5.49,7.69,3.29,14.94,7.25,5.49,3.52,5.49,10.98,,5.27,,3.29,12.52,3.52,,,,4.61,4.17,4.61,19.99,4.39,,3.95,3.08,4.83,4.83,34.27,,4.17,5.27,3.73,3.08,18.938272,5.771605,29.037037,0.0,-15.039683,8.691464
US_AZ_04023,2022-04-16,ChIJE5kN7zy91oYRStPdMS-VcFw,Q58689,geoId/04023,US,United States of America,AZ,Arizona,04023,Santa Cruz County,US,USA,2,0,0,16659,228,326,52856,46566,22408,24158,6757,7386,5780,4952,5200,5591,5404,3706,1790,1832210,31.533333,-110.833333,3207,81.5,-25,-16,-4,-3,-17,1,6.11,6.11,4.58,15.78,6.62,5.35,3.56,3.82,10.18,4.84,6.11,,3.56,10.95,3.56,3.82,3.56,,4.58,,10.18,18.58,6.36,,9.42,,,5.6,32.33,,5.86,6.36,4.84,4.33,21.555556,10.055556,30.475309,0.0,-13.547619,8.388158
US_AZ_04023,2022-04-17,ChIJE5kN7zy91oYRStPdMS-VcFw,Q58689,geoId/04023,US,United States of America,AZ,Arizona,04023,Santa Cruz County,US,USA,2,0,0,16659,228,11,52867,46566,22408,24158,6757,7386,5780,4952,5200,5591,5404,3706,1790,1832210,31.533333,-110.833333,3207,81.5,-40,-29,-2,25,-17,-4,5.07,6.34,5.83,13.69,10.14,5.07,6.34,3.8,6.59,,4.05,3.55,,11.15,5.32,5.32,5.58,4.31,7.35,4.82,7.6,14.7,6.08,3.8,6.59,,4.31,,36.49,5.07,5.07,6.34,6.08,,20.611111,8.919753,30.895062,0.0,-12.047619,9.957151
US_AZ_04023,2022-04-18,ChIJE5kN7zy91oYRStPdMS-VcFw,Q58689,geoId/04023,US,United States of America,AZ,Arizona,04023,Santa Cruz County,US,USA,2,0,0,16659,228,3,52870,46566,22408,24158,6757,7386,5780,4952,5200,5591,5404,3706,1790,1832210,31.533333,-110.833333,3207,81.5,-15,-18,6,23,-29,4,4.69,7.62,3.71,11.52,9.57,,3.32,,8.2,3.32,5.27,3.52,4.88,12.5,3.32,3.9,3.12,3.12,4.3,,7.62,19.72,5.27,4.1,6.83,,3.12,3.71,33.78,2.93,4.88,4.1,6.64,3.71,22.364198,9.253086,34.080247,0.0,-13.730159,7.94769
US_AZ_04023,2022-04-19,ChIJE5kN7zy91oYRStPdMS-VcFw,Q58689,geoId/04023,US,United States of America,AZ,Arizona,04023,Santa Cruz County,US,USA,2,0,0,16659,228,8,52878,46566,22408,24158,6757,7386,5780,4952,5200,5591,5404,3706,1790,1832210,31.533333,-110.833333,3207,81.5,-15,,22,15,-12,1,6.0,7.27,3.63,10.9,7.45,6.18,4.72,4.72,7.08,,3.09,2.54,,12.72,3.45,4.0,,4.72,5.63,3.81,9.08,14.35,4.54,2.91,6.36,4.72,4.0,5.45,37.79,2.91,4.18,7.08,7.27,3.27,24.216049,12.067901,33.95679,0.0,-12.388889,7.769895
US_AZ_04023,2022-04-20,ChIJE5kN7zy91oYRStPdMS-VcFw,Q58689,geoId/04023,US,United States of America,AZ,Arizona,04023,Santa Cruz County,US,USA,2,3,0,16662,228,3,52881,46566,22408,24158,6757,7386,5780,4952,5200,5591,5404,3706,1790,1832210,31.533333,-110.833333,3207,81.5,-13,-10,15,6,-9,1,6.74,5.99,2.81,12.55,8.62,7.12,3.93,3.93,7.68,,4.5,,5.81,12.92,3.56,,,2.81,,3.18,8.8,18.54,7.12,8.05,7.49,4.5,3.37,5.43,33.71,3.37,5.06,5.81,5.43,4.31,24.0,13.743056,32.361111,0.0,-10.703704,9.054022
US_AZ_04023,2022-04-21,ChIJE5kN7zy91oYRStPdMS-VcFw,Q58689,geoId/04023,US,United States of America,AZ,Arizona,04023,Santa Cruz County,US,USA,2,0,0,16662,228,9,52890,46566,22408,24158,6757,7386,5780,4952,5200,5591,5404,3706,1790,1832210,31.533333,-110.833333,3207,81.5,-11,,28,14,-9,1,5.27,6.96,3.2,10.91,7.53,3.76,3.76,3.2,6.96,,5.83,4.14,5.08,9.6,3.95,5.83,3.95,4.33,3.57,2.63,8.47,17.5,5.27,2.63,6.4,4.14,,6.02,32.36,3.39,4.33,3.95,2.82,5.08,23.092593,11.814815,32.080247,0.0,-8.277778,11.510709
US_AZ_04023,2022-04-22,ChIJE5kN7zy91oYRStPdMS-VcFw,Q58689,geoId/04023,US,United States of America,AZ,Arizona,04023,Santa Cruz County,US,USA,2,0,0,16662,228,25,52915,46566,22408,24158,6757,7386,5780,4952,5200,5591,5404,3706,1790,1832210,31.533333,-110.833333,3207,81.5,-14,-15,20,4,-12,1,6.1,8.2,4.0,12.39,7.62,7.24,5.15,,6.86,3.62,5.34,2.67,5.72,14.68,3.62,2.86,3.43,2.67,4.96,,9.15,18.11,6.48,4.57,4.57,4.96,4.0,6.1,35.26,5.34,4.96,3.81,6.86,3.24,22.623457,12.833333,31.654321,0.0,-5.309524,14.917328
US_AZ_04023,2022-04-23,ChIJE5kN7zy91oYRStPdMS-VcFw,Q58689,geoId/04023,US,United States of America,AZ,Arizona,04023,Santa Cruz County,US,USA,2,0,0,16662,228,16,52931,46566,22408,24158,6757,7386,5780,4952,5200,5591,5404,3706,1790,1832210,31.533333,-110.833333,3207,81.5,-15,-21,12,12,-4,-1,7.78,6.36,,8.25,4.71,4.0,5.42,5.18,8.25,4.95,5.89,,3.77,7.07,3.3,3.3,4.71,5.42,4.71,,5.66,16.73,6.83,4.24,5.66,,,,34.87,,7.07,4.48,,,16.709877,6.790123,26.030864,0.0,-4.84127,22.153201
US_AZ_04023,2022-04-24,ChIJE5kN7zy91oYRStPdMS-VcFw,Q58689,geoId/04023,US,United States of America,AZ,Arizona,04023,Santa Cruz County,US,USA,2,0,0,16662,228,13,52944,46566,22408,24158,6757,7386,5780,4952,5200,5591,5404,3706,1790,1832210,31.533333,-110.833333,3207,81.5,-12,-23,10,24,5,0,3.78,9.22,3.78,9.46,8.51,5.67,6.38,,8.98,,6.62,,3.78,12.76,4.25,6.15,4.25,,4.02,4.49,6.86,19.15,4.96,4.49,6.62,4.73,,5.44,40.66,,,3.78,4.96,,17.197531,6.864198,26.018519,0.0,-9.357143,15.083998
US_AZ_04023,2022-04-25,ChIJE5kN7zy91oYRStPdMS-VcFw,Q58689,geoId/04023,US,United States of America,AZ,Arizona,04023,Santa Cruz County,US,USA,2,0,0,16662,228,10,52954,46566,22408,24158,6757,7386,5780,4952,5200,5591,5404,3706,1790,1832210,31.533333,-110.833333,3207,81.5,-14,-6,18,23,-5,2,5.32,7.99,2.84,11.0,7.1,4.44,6.57,4.61,7.28,3.02,5.32,,3.37,8.16,3.9,3.73,3.73,5.86,5.32,4.08,8.7,18.28,5.15,,5.86,,,5.68,30.17,2.66,4.79,2.66,3.19,5.5,19.154321,7.228395,30.54321,0.0,-13.761905,9.479036
US_AZ_04023,2022-04-26,ChIJE5kN7zy91oYRStPdMS-VcFw,Q58689,geoId/04023,US,United States of America,AZ,Arizona,04023,Santa Cruz County,US,USA,2,0,0,16662,228,2,52956,46566,22408,24158,6757,7386,5780,4952,5200,5591,5404,3706,1790,1832210,31.533333,-110.833333,3207,81.5,-14,,32,13,-10,0,4.56,6.56,,10.94,5.83,4.56,4.56,2.55,7.29,3.28,4.56,,3.65,11.12,6.75,5.11,3.83,,5.11,,8.02,20.42,7.11,2.73,5.11,4.19,,3.28,32.82,2.92,6.56,8.02,7.29,2.92,23.91358,10.067901,33.932099,0.0,-8.992063,10.316581
US_AZ_04023,2022-04-27,ChIJE5kN7zy91oYRStPdMS-VcFw,Q58689,geoId/04023,US,United States of America,AZ,Arizona,04023,Santa Cruz County,US,USA,2,-3,0,16659,228,13,52969,46566,22408,24158,6757,7386,5780,4952,5200,5591,5404,3706,1790,1832210,31.533333,-110.833333,3207,81.5,-10,-5,23,11,-9,1,3.88,4.62,,12.01,9.24,5.54,6.28,2.96,7.95,,3.51,,4.07,9.79,4.43,4.25,3.14,3.14,4.07,2.96,9.05,18.48,4.62,3.33,5.91,3.7,3.51,3.33,33.45,,4.07,5.54,2.59,4.07,24.425926,12.611111,33.493827,0.0,-9.206349,9.86839
US_AZ_04023,2022-04-28,ChIJE5kN7zy91oYRStPdMS-VcFw,Q58689,geoId/04023,US,United States of America,AZ,Arizona,04023,Santa Cruz County,US,USA,2,0,0,16659,228,25,52994,46566,22408,24158,6757,7386,5780,4952,5200,5591,5404,3706,1790,1832210,31.533333,-110.833333,3207,81.5,-14,,36,9,-8,1,5.44,5.62,3.45,10.34,6.89,7.08,4.17,3.81,10.34,,7.08,,4.17,9.07,4.72,4.9,,4.17,,2.54,7.26,17.96,5.26,3.27,6.17,3.27,2.9,2.54,27.58,,3.81,4.17,4.9,2.9,22.08642,11.191358,30.839506,0.0,-9.047619,11.574311
US_AZ_04023,2022-04-29,ChIJE5kN7zy91oYRStPdMS-VcFw,Q58689,geoId/04023,US,United States of America,AZ,Arizona,04023,Santa Cruz County,US,USA,2,0,0,16659,228,27,53021,46566,22408,24158,6757,7386,5780,4952,5200,5591,5404,3706,1790,1832210,31.533333,-110.833333,3207,81.5,-14,-12,45,12,-10,0,5.68,5.24,3.71,11.14,3.06,,3.93,3.93,8.3,,5.02,,4.15,8.52,3.71,3.5,4.15,,4.37,,7.64,16.38,9.39,,4.59,3.93,,,33.85,,3.71,5.46,3.93,5.24,19.45679,8.104938,28.981481,0.0,-10.571429,11.990358
US_AZ_04023,2022-04-30,ChIJE5kN7zy91oYRStPdMS-VcFw,Q58689,geoId/04023,US,United States of America,AZ,Arizona,04023,Santa Cruz County,US,USA,2,0,0,16659,228,78,53099,46566,22408,24158,6757,7386,5780,4952,5200,5591,5404,3706,1790,1832210,31.533333,-110.833333,3207,81.5,-13,-19,38,17,0,-1,,7.41,,9.79,5.29,,8.73,,8.73,,,3.97,,7.67,,,,,,,6.35,12.7,7.14,,5.29,,,4.23,30.7,6.88,4.23,5.29,,,20.958333,8.381944,31.423611,0.0,-10.166667,11.130853
US_AZ_04023,2022-05-01,ChIJE5kN7zy91oYRStPdMS-VcFw,Q58689,geoId/04023,US,United States of America,AZ,Arizona,04023,Santa Cruz County,US,USA,2,0,0,16659,228,13,53112,46566,22408,24158,6757,7386,5780,4952,5200,5591,5404,3706,1790,1832210,31.533333,-110.833333,3207,81.5,-12,-21,6,26,0,-1,5.45,8.52,,11.13,4.74,3.31,4.74,4.26,5.45,5.21,5.21,,4.97,9.0,4.26,4.74,,,7.58,,5.92,18.23,6.39,5.68,4.97,4.03,,6.39,34.1,,,7.81,,,23.530864,11.259259,31.993827,0.0,-10.412698,9.525558
US_AZ_04023,2022-05-02,ChIJE5kN7zy91oYRStPdMS-VcFw,Q58689,geoId/04023,US,United States of America,AZ,Arizona,04023,Santa Cruz County,US,USA,2,0,0,16659,228,3,53115,46566,22408,24158,6757,7386,5780,4952,5200,5591,5404,3706,1790,1832210,31.533333,-110.833333,3207,81.5,-14,-8,16,29,-8,1,4.4,5.54,4.72,10.59,7.33,5.21,4.72,3.26,6.52,5.54,3.58,,3.26,5.87,4.07,4.56,5.05,4.56,3.75,,6.19,16.62,4.89,,5.21,,,4.72,31.77,2.61,5.21,3.91,3.42,2.61,23.197531,12.734568,31.364198,0.0,-5.428571,14.295239
US_AZ_04023,2022-05-03,ChIJE5kN7zy91oYRStPdMS-VcFw,Q58689,geoId/04023,US,United States of America,AZ,Arizona,04023,Santa Cruz County,US,USA,2,0,0,16659,228,3,53118,46566,22408,24158,6757,7386,5780,4952,5200,5591,5404,3706,1790,1832210,31.533333,-110.833333,3207,81.5,-10,,22,33,-10,1,6.87,6.71,2.24,13.1,6.55,3.67,3.51,3.51,5.75,2.24,6.07,,2.87,10.06,4.63,2.56,2.71,,3.67,,6.23,14.05,5.59,2.4,5.11,3.83,2.87,2.56,31.14,,2.71,5.27,6.55,3.03,23.611111,14.006173,30.87037,0.0,-2.412698,17.564191
US_AZ_04023,2022-05-04,ChIJE5kN7zy91oYRStPdMS-VcFw,Q58689,geoId/04023,US,United States of America,AZ,Arizona,04023,Santa Cruz County,US,USA,2,11,4,16670,232,7,53125,46566,22408,24158,6757,7386,5780,4952,5200,5591,5404,3706,1790,1832210,31.533333,-110.833333,3207,81.5,-9,-3,24,16,-7,0,5.06,4.38,2.36,10.79,8.43,4.55,2.7,2.7,6.91,,5.9,3.37,4.04,6.57,6.07,,,,4.21,,6.07,18.03,5.9,2.53,5.39,,3.37,3.2,27.81,3.03,5.73,4.38,4.21,3.37,21.592593,11.314815,29.648148,0.0,-3.857143,17.586935
US_AZ_04023,2022-05-05,ChIJE5kN7zy91oYRStPdMS-VcFw,Q58689,geoId/04023,US,United States of America,AZ,Arizona,04023,Santa Cruz County,US,USA,2,0,0,16670,232,0,53125,46566,22408,24158,6757,7386,5780,4952,5200,5591,5404,3706,1790,1832210,31.533333,-110.833333,3207,81.5,-9,,33,8,-8,0,5.52,5.35,3.01,10.2,5.52,3.51,3.85,3.35,9.37,,,,3.51,7.86,4.85,3.85,4.01,2.84,2.68,3.51,9.53,15.55,2.51,2.84,3.85,,,6.36,29.44,2.84,2.84,3.35,4.18,3.51,21.839506,10.277778,31.783951,0.0,-10.579365,10.292771
US_AZ_04023,2022-05-06,ChIJE5kN7zy91oYRStPdMS-VcFw,Q58689,geoId/04023,US,United States of America,AZ,Arizona,04023,Santa Cruz County,US,USA,2,0,0,16670,232,12,53137,46566,22408,24158,6757,7386,5780,4952,5200,5591,5404,3706,1790,1832210,31.533333,-110.833333,3207,81.5,-13,-8,25,14,-10,0,6.02,8.03,3.81,7.23,9.04,4.42,3.01,5.42,6.62,,3.81,4.42,3.01,9.64,5.02,5.22,3.61,5.22,3.61,2.81,10.04,18.67,7.03,,3.41,3.01,5.02,4.42,29.51,3.61,3.41,2.81,5.82,3.41,23.802469,11.339506,34.302469,0.0,-11.134921,8.805263
US_AZ_04023,2022-05-07,ChIJE5kN7zy91oYRStPdMS-VcFw,Q58689,geoId/04023,US,United States of America,AZ,Arizona,04023,Santa Cruz County,US,USA,2,0,0,16670,232,183,53320,46566,22408,24158,6757,7386,5780,4952,5200,5591,5404,3706,1790,1832210,31.533333,-110.833333,3207,81.5,-12,-10,7,13,0,-2,5.84,7.01,,9.35,5.61,8.18,3.97,5.38,4.91,3.97,,,4.91,10.52,,,4.67,3.5,4.67,,8.65,11.45,4.44,,5.14,,,3.27,34.35,5.38,3.97,6.08,3.5,,26.117284,13.580247,34.771605,0.0,-10.531746,8.055197
US_AZ_04023,2022-05-08,ChIJE5kN7zy91oYRStPdMS-VcFw,Q58689,geoId/04023,US,United States of America,AZ,Arizona,04023,Santa Cruz County,US,USA,2,0,0,16670,232,162,53482,46566,22408,24158,6757,7386,5780,4952,5200,5591,5404,3706,1790,1832210,31.533333,-110.833333,3207,81.5,-8,-15,-2,20,0,-3,4.42,8.13,3.72,13.71,7.21,3.72,4.42,,7.21,,8.37,,4.42,9.3,4.42,4.42,5.11,,5.58,,6.28,16.97,6.04,,5.81,,,4.88,38.58,3.49,4.42,4.65,5.35,3.25,25.987654,16.574074,33.703704,0.0,-8.103175,9.822848
US_AZ_04023,2022-05-09,ChIJE5kN7zy91oYRStPdMS-VcFw,Q58689,geoId/04023,US,United States of America,AZ,Arizona,04023,Santa Cruz County,US,USA,2,0,0,16670,232,0,53482,46566,22408,24158,6757,7386,5780,4952,5200,5591,5404,3706,1790,1832210,31.533333,-110.833333,3207,81.5,-13,-1,18,19,-7,1,3.87,5.22,3.54,12.29,7.07,,,,5.72,3.87,4.04,,,8.42,3.37,3.87,3.54,3.87,3.03,3.03,4.71,17.17,5.39,,6.9,2.52,3.03,4.04,27.27,3.2,4.21,4.88,4.55,,23.493827,13.833333,31.475309,0.0,-6.333333,13.004575
US_AZ_04023,2022-05-10,ChIJE5kN7zy91oYRStPdMS-VcFw,Q58689,geoId/04023,US,United States of America,AZ,Arizona,04023,Santa Cruz County,US,USA,2,0,0,16670,232,228,53710,46566,22408,24158,6757,7386,5780,4952,5200,5591,5404,3706,1790,1832210,31.533333,-110.833333,3207,81.5,-5,,25,17,-11,-2,6.13,4.14,3.64,10.93,5.96,3.15,3.97,2.98,7.12,3.64,3.48,,5.96,6.95,5.13,3.15,4.8,,2.65,3.64,6.95,16.56,6.62,2.32,5.13,3.48,,3.81,30.96,,2.48,,2.98,3.15,23.302469,12.154321,31.876543,0.0,-4.007937,15.787792
US_AZ_04023,2022-05-11,ChIJE5kN7zy91oYRStPdMS-VcFw,Q58689,geoId/04023,US,United States of America,AZ,Arizona,04023,Santa Cruz County,US,USA,2,13,0,16683,232,177,53887,46566,22408,24158,6757,7386,5780,4952,5200,5591,5404,3706,1790,1832210,31.533333,-110.833333,3207,81.5,-15,-5,11,12,-9,0,4.65,6.2,2.93,8.95,6.37,4.82,3.62,3.79,5.85,2.58,6.2,,4.99,9.81,5.51,3.96,3.62,2.58,2.41,,4.99,17.73,4.82,2.58,4.65,4.82,3.44,4.65,29.1,,4.3,5.34,3.44,4.13,23.790123,13.197531,32.080247,0.0,-6.055556,13.080352
US_AZ_04023,2022-05-12,ChIJE5kN7zy91oYRStPdMS-VcFw,Q58689,geoId/04023,US,United States of America,AZ,Arizona,04023,Santa Cruz County,US,USA,2,0,0,16683,232,106,53993,46566,22408,24158,6757,7386,5780,4952,5200,5591,5404,3706,1790,1832210,31.533333,-110.833333,3207,81.5,-14,,29,16,-9,0,4.84,7.36,,10.95,10.05,4.49,4.67,4.67,6.64,,4.84,,5.56,6.46,4.31,2.87,4.49,3.59,5.38,3.59,6.28,20.1,4.13,,6.46,4.49,,2.87,29.61,4.84,4.67,6.28,4.31,3.05,20.530864,9.240741,30.833333,0.0,-14.277778,8.413425
US_AZ_04023,2022-05-13,ChIJE5kN7zy91oYRStPdMS-VcFw,Q58689,geoId/04023,US,United States of America,AZ,Arizona,04023,Santa Cruz County,US,USA,2,0,0,16683,232,53,54046,46566,22408,24158,6757,7386,5780,4952,5200,5591,5404,3706,1790,1832210,31.533333,-110.833333,3207,81.5,-17,-11,26,14,-12,1,7.86,5.89,,11.2,7.07,5.11,4.52,,7.46,,4.91,,,9.23,4.32,4.12,2.95,,4.71,,9.23,20.82,7.66,2.75,4.71,,,4.12,25.14,3.73,6.87,4.52,2.95,,20.716049,7.430556,32.685185,0.0,-19.769841,5.30196
US_AZ_04023,2022-05-14,ChIJE5kN7zy91oYRStPdMS-VcFw,Q58689,geoId/04023,US,United States of America,AZ,Arizona,04023,Santa Cruz County,US,USA,2,,,,,44,54090,46566,22408,24158,6757,7386,5780,4952,5200,5591,5404,3706,1790,1832210,31.533333,-110.833333,3207,81.5,-19,-17,5,25,-2,0,6.13,9.07,3.43,12.5,5.88,,,,8.34,3.43,5.15,5.39,,8.34,4.41,,5.15,,4.66,4.41,8.83,17.16,6.37,3.68,4.9,,4.9,4.66,37.02,,4.9,5.64,5.39,3.92,24.611111,10.597222,36.234568,0.0,-16.809524,5.370335
US_AZ_04023,2022-05-15,ChIJE5kN7zy91oYRStPdMS-VcFw,Q58689,geoId/04023,US,United States of America,AZ,Arizona,04023,Santa Cruz County,US,USA,2,,,,,104,54194,46566,22408,24158,6757,7386,5780,4952,5200,5591,5404,3706,1790,1832210,31.533333,-110.833333,3207,81.5,-14,-20,-5,28,8,-1,7.45,7.68,4.19,12.1,6.75,5.12,8.15,3.96,7.68,,4.19,,4.89,8.85,5.82,5.59,5.12,,5.82,4.19,6.52,23.51,6.52,,5.59,3.96,,6.29,36.78,,6.75,3.96,3.49,3.49,27.234568,13.37037,38.055556,0.0,-14.880952,5.408784
US_AZ_04023,2022-05-16,ChIJE5kN7zy91oYRStPdMS-VcFw,Q58689,geoId/04023,US,United States of America,AZ,Arizona,04023,Santa Cruz County,US,USA,2,,,,,5,54199,46566,22408,24158,6757,7386,5780,4952,5200,5591,5404,3706,1790,1832210,31.533333,-110.833333,3207,81.5,-18,-5,5,28,-7,1,5.5,4.55,,15.94,7.21,4.55,4.36,4.17,10.81,,4.17,2.85,4.74,7.4,6.83,4.17,5.31,3.6,5.5,3.98,6.64,19.54,7.97,,5.88,3.6,6.07,4.93,34.34,3.04,3.98,5.88,2.66,,27.549383,14.256944,37.407407,0.0,-13.563492,5.789335
