location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_workplaces,mobility_residential,search_trends_acne,search_trends_allergy,search_trends_anxiety,search_trends_arthritis,search_trends_back_pain,search_trends_common_cold,search_trends_cough,search_trends_diabetes,search_trends_fatigue,search_trends_fever,search_trends_hypertension,search_trends_infection,search_trends_inflammation,search_trends_itch,search_trends_obesity,search_trends_pain,search_trends_skin_rash,search_trends_swelling,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,dew_point,relative_humidity
US_TN_47131,2020-09-09,ChIJF4IE32tpeYgRRrAMNAGk7vg,Q501974,geoId/47131,US,United States of America,TN,Tennessee,47131,Obion County,US,USA,2,3,0,940,8,,,30375,14740,15635,3572,3718,3497,3405,3829,4131,4014,2796,1413,1847638,36.36,-89.15,1438,75.1,,,,0,8.1,15.54,8.42,5.5,5.5,11.01,6.48,14.89,,,8.74,32.38,6.8,10.04,6.48,53.43,13.28,9.39,25.027778,19.1,31.9,0.0,20.35,75.616013
US_TN_47131,2020-09-10,ChIJF4IE32tpeYgRRrAMNAGk7vg,Q501974,geoId/47131,US,United States of America,TN,Tennessee,47131,Obion County,US,USA,2,16,0,956,8,,,30375,14740,15635,3572,3718,3497,3405,3829,4131,4014,2796,1413,1847638,36.36,-89.15,1438,75.1,,,,-1,8.82,15.69,7.84,,,11.11,,11.77,7.19,,9.48,30.39,7.19,10.79,4.58,42.48,6.21,,25.194444,19.088889,31.938889,0.0,20.138889,73.925822
US_TN_47131,2020-09-11,ChIJF4IE32tpeYgRRrAMNAGk7vg,Q501974,geoId/47131,US,United States of America,TN,Tennessee,47131,Obion County,US,USA,2,12,0,968,8,,,30375,14740,15635,3572,3718,3497,3405,3829,4131,4014,2796,1413,1847638,36.36,-89.15,1438,75.1,-2,-1,-20,,,11.59,6.47,5.45,,8.86,,7.84,6.82,5.79,7.84,26.92,,7.5,4.77,38.51,7.5,6.47,25.544444,20.022222,32.266667,0.0,20.977778,76.182843
US_TN_47131,2020-09-12,ChIJF4IE32tpeYgRRrAMNAGk7vg,Q501974,geoId/47131,US,United States of America,TN,Tennessee,47131,Obion County,US,USA,2,3,0,971,8,,,30375,14740,15635,3572,3718,3497,3405,3829,4131,4014,2796,1413,1847638,36.36,-89.15,1438,75.1,-9,10,-12,,7.68,13.17,6.59,,8.05,7.32,8.78,7.68,6.22,,8.05,25.98,,6.95,,49.4,13.54,5.85,24.179012,20.716049,28.697531,0.6985,22.419753,90.067295
US_TN_47131,2020-09-13,ChIJF4IE32tpeYgRRrAMNAGk7vg,Q501974,geoId/47131,US,United States of America,TN,Tennessee,47131,Obion County,US,USA,2,3,0,974,8,,,30375,14740,15635,3572,3718,3497,3405,3829,4131,4014,2796,1413,1847638,36.36,-89.15,1438,75.1,-5,,-7,,7.57,14.43,5.77,,5.41,13.71,,6.49,9.02,,6.85,31.74,7.57,15.51,,46.17,12.26,,24.0,21.45679,28.574074,0.072571,22.012346,88.771636
US_TN_47131,2020-09-14,ChIJF4IE32tpeYgRRrAMNAGk7vg,Q501974,geoId/47131,US,United States of America,TN,Tennessee,47131,Obion County,US,USA,2,25,0,999,8,,,30375,14740,15635,3572,3718,3497,3405,3829,4131,4014,2796,1413,1847638,36.36,-89.15,1438,75.1,-2,8,-14,0,7.58,10.42,11.36,5.37,6.0,9.79,,10.73,6.0,,11.36,26.52,8.52,10.73,5.68,44.51,10.73,7.58,23.572222,18.65,28.638889,0.0,19.138889,76.561494
US_TN_47131,2020-09-15,ChIJF4IE32tpeYgRRrAMNAGk7vg,Q501974,geoId/47131,US,United States of America,TN,Tennessee,47131,Obion County,US,USA,2,6,0,1005,8,,,30375,14740,15635,3572,3718,3497,3405,3829,4131,4014,2796,1413,1847638,36.36,-89.15,1438,75.1,5,10,-13,-1,7.67,9.91,8.31,6.39,7.99,8.31,5.75,11.82,5.43,,11.51,28.12,6.07,16.3,10.87,44.42,9.59,7.03,21.838889,17.0,28.261111,0.0,17.877778,78.383477
US_TN_47131,2020-09-16,ChIJF4IE32tpeYgRRrAMNAGk7vg,Q501974,geoId/47131,US,United States of America,TN,Tennessee,47131,Obion County,US,USA,2,22,1,1027,9,,,30375,14740,15635,3572,3718,3497,3405,3829,4131,4014,2796,1413,1847638,36.36,-89.15,1438,75.1,-1,7,-15,0,6.28,10.67,11.93,6.59,5.96,10.99,,11.3,10.99,,10.99,32.02,6.59,8.79,5.34,37.36,8.48,5.96,23.62963,18.419753,30.191358,0.0,19.092593,75.975438
US_TN_47131,2020-09-17,ChIJF4IE32tpeYgRRrAMNAGk7vg,Q501974,geoId/47131,US,United States of America,TN,Tennessee,47131,Obion County,US,USA,2,13,0,1040,9,,,30375,14740,15635,3572,3718,3497,3405,3829,4131,4014,2796,1413,1847638,36.36,-89.15,1438,75.1,-2,17,-14,-1,10.3,12.24,9.34,6.76,5.47,8.37,,6.76,6.44,5.15,6.12,29.95,5.47,9.66,6.76,47.66,9.66,7.41,23.25,18.383333,28.377778,0.1016,17.788889,71.625384
US_TN_47131,2020-09-18,ChIJF4IE32tpeYgRRrAMNAGk7vg,Q501974,geoId/47131,US,United States of America,TN,Tennessee,47131,Obion County,US,USA,2,20,0,1060,9,,,30375,14740,15635,3572,3718,3497,3405,3829,4131,4014,2796,1413,1847638,36.36,-89.15,1438,75.1,-2,1,-17,,12.26,14.71,9.46,7.0,5.95,8.76,5.95,11.21,,,8.4,26.61,,12.26,5.25,36.07,9.8,13.66,20.888889,16.622222,24.772222,0.0,15.266667,70.383258
US_TN_47131,2020-09-19,ChIJF4IE32tpeYgRRrAMNAGk7vg,Q501974,geoId/47131,US,United States of America,TN,Tennessee,47131,Obion County,US,USA,2,6,0,1066,9,,,30375,14740,15635,3572,3718,3497,3405,3829,4131,4014,2796,1413,1847638,36.36,-89.15,1438,75.1,-5,15,-11,,10.19,13.71,5.49,,6.66,13.32,7.84,8.62,6.27,,6.27,23.51,,10.19,,43.49,9.79,9.79,16.450617,9.981481,23.401235,0.0,9.777778,64.75533
US_TN_47131,2020-09-20,ChIJF4IE32tpeYgRRrAMNAGk7vg,Q501974,geoId/47131,US,United States of America,TN,Tennessee,47131,Obion County,US,USA,2,22,0,1088,9,,,30375,14740,15635,3572,3718,3497,3405,3829,4131,4014,2796,1413,1847638,36.36,-89.15,1438,75.1,-4,,-16,,6.85,14.08,6.85,,,10.66,6.47,7.99,,,5.33,19.79,5.33,8.76,,46.06,7.61,8.37,17.820988,11.598765,25.845679,0.0,11.314815,66.045305
US_TN_47131,2020-09-21,ChIJF4IE32tpeYgRRrAMNAGk7vg,Q501974,geoId/47131,US,United States of America,TN,Tennessee,47131,Obion County,US,USA,2,0,0,1088,9,,,30375,14740,15635,3572,3718,3497,3405,3829,4131,4014,2796,1413,1847638,36.36,-89.15,1438,75.1,-1,3,-16,2,,10.52,11.15,7.97,,8.29,,9.56,,,15.3,21.99,,5.42,,40.15,4.46,7.33,18.705556,12.294444,25.8,0.0,12.188889,66.287456
US_TN_47131,2020-09-22,ChIJF4IE32tpeYgRRrAMNAGk7vg,Q501974,geoId/47131,US,United States of America,TN,Tennessee,47131,Obion County,US,USA,2,8,0,1096,9,,,30375,14740,15635,3572,3718,3497,3405,3829,4131,4014,2796,1413,1847638,36.36,-89.15,1438,75.1,-2,6,-13,2,7.55,11.95,8.8,7.23,9.43,8.8,,12.89,5.97,4.72,6.6,27.99,5.35,11.01,,43.71,10.38,6.6,15.851852,12.253086,20.290123,0.0,12.45679,80.362946
US_TN_47131,2020-09-23,ChIJF4IE32tpeYgRRrAMNAGk7vg,Q501974,geoId/47131,US,United States of America,TN,Tennessee,47131,Obion County,US,USA,2,16,0,1112,9,,,30375,14740,15635,3572,3718,3497,3405,3829,4131,4014,2796,1413,1847638,36.36,-89.15,1438,75.1,-2,1,-12,3,6.57,12.83,5.0,5.63,6.57,8.76,5.94,7.82,7.51,4.69,7.2,24.09,,6.26,6.26,43.17,5.94,4.69,16.305556,14.802469,18.432099,0.3556,14.677778,90.189281
US_TN_47131,2020-09-24,ChIJF4IE32tpeYgRRrAMNAGk7vg,Q501974,geoId/47131,US,United States of America,TN,Tennessee,47131,Obion County,US,USA,2,26,0,1138,9,,,30375,14740,15635,3572,3718,3497,3405,3829,4131,4014,2796,1413,1847638,36.36,-89.15,1438,75.1,-6,9,-14,2,8.14,9.08,6.26,5.32,5.32,10.96,,13.15,4.38,5.95,14.72,30.38,,9.39,,30.07,6.26,6.26,16.296296,14.666667,19.259259,2.794,14.882716,91.455356
US_TN_47131,2020-09-25,ChIJF4IE32tpeYgRRrAMNAGk7vg,Q501974,geoId/47131,US,United States of America,TN,Tennessee,47131,Obion County,US,USA,2,18,1,1156,10,,,30375,14740,15635,3572,3718,3497,3405,3829,4131,4014,2796,1413,1847638,36.36,-89.15,1438,75.1,1,5,-16,2,7.16,13.3,4.78,,,10.23,7.5,9.89,5.12,,12.28,32.06,8.19,8.53,5.8,39.91,9.55,6.48,18.364198,16.5,21.37037,0.451556,16.925926,91.404113
US_TN_47131,2020-09-26,ChIJF4IE32tpeYgRRrAMNAGk7vg,Q501974,geoId/47131,US,United States of America,TN,Tennessee,47131,Obion County,US,USA,2,15,0,1171,10,,,30375,14740,15635,3572,3718,3497,3405,3829,4131,4014,2796,1413,1847638,36.36,-89.15,1438,75.1,-1,14,-11,,9.44,11.71,6.04,5.29,6.8,10.58,,7.93,5.67,8.31,8.31,20.02,,9.07,,43.06,7.55,7.55,20.62963,18.271605,24.919753,0.0,17.339506,81.570115
US_TN_47131,2020-09-27,ChIJF4IE32tpeYgRRrAMNAGk7vg,Q501974,geoId/47131,US,United States of America,TN,Tennessee,47131,Obion County,US,USA,2,20,0,1191,10,,,30375,14740,15635,3572,3718,3497,3405,3829,4131,4014,2796,1413,1847638,36.36,-89.15,1438,75.1,-5,,-8,,,7.53,5.27,,,7.15,,9.41,,,9.79,20.7,6.4,10.92,,42.16,6.78,,20.858025,15.617284,28.555556,0.0,16.969136,78.525984
US_TN_47131,2020-09-28,ChIJF4IE32tpeYgRRrAMNAGk7vg,Q501974,geoId/47131,US,United States of America,TN,Tennessee,47131,Obion County,US,USA,2,9,1,1200,11,,,30375,14740,15635,3572,3718,3497,3405,3829,4131,4014,2796,1413,1847638,36.36,-89.15,1438,75.1,-4,2,-14,5,6.09,8.84,5.48,5.48,7.01,9.75,4.27,10.05,4.27,5.18,5.79,26.81,8.84,7.62,,45.09,7.01,5.18,18.522222,13.788889,22.677778,4.699,14.466667,77.484694
US_TN_47131,2020-09-29,ChIJF4IE32tpeYgRRrAMNAGk7vg,Q501974,geoId/47131,US,United States of America,TN,Tennessee,47131,Obion County,US,USA,2,2,0,1202,11,,,30375,14740,15635,3572,3718,3497,3405,3829,4131,4014,2796,1413,1847638,36.36,-89.15,1438,75.1,4,9,-14,1,7.75,11.12,8.42,7.07,7.07,10.44,,18.86,10.44,5.39,5.73,32.34,10.44,,6.4,42.78,7.75,5.39,14.401235,8.808642,20.888889,0.225778,9.080247,70.536357
US_TN_47131,2020-09-30,ChIJF4IE32tpeYgRRrAMNAGk7vg,Q501974,geoId/47131,US,United States of America,TN,Tennessee,47131,Obion County,US,USA,2,18,0,1220,11,,,30375,14740,15635,3572,3718,3497,3405,3829,4131,4014,2796,1413,1847638,36.36,-89.15,1438,75.1,2,7,-16,-1,4.73,12.29,9.46,6.62,7.25,11.98,8.2,9.46,6.93,4.41,10.4,24.27,7.57,9.14,5.04,48.54,5.36,,17.444444,9.65,28.55,0.0,9.15,59.19595
US_TN_47131,2020-10-01,ChIJF4IE32tpeYgRRrAMNAGk7vg,Q501974,geoId/47131,US,United States of America,TN,Tennessee,47131,Obion County,US,USA,2,24,2,1244,13,,,30375,14740,15635,3572,3718,3497,3405,3829,4131,4014,2796,1413,1847638,36.36,-89.15,1438,75.1,2,20,-13,-1,6.99,7.94,6.67,4.76,,8.26,6.67,8.26,,5.4,5.4,18.74,6.67,9.21,,39.38,8.57,7.3,17.577778,8.8,23.811111,0.0,6.75,49.436086
US_TN_47131,2020-10-02,ChIJF4IE32tpeYgRRrAMNAGk7vg,Q501974,geoId/47131,US,United States of America,TN,Tennessee,47131,Obion County,US,USA,2,18,1,1262,14,,,30375,14740,15635,3572,3718,3497,3405,3829,4131,4014,2796,1413,1847638,36.36,-89.15,1438,75.1,6,18,-20,-1,8.84,11.32,10.26,8.84,,12.03,,9.9,4.95,,7.78,26.53,6.37,7.43,5.66,36.43,,6.72,12.12963,4.802469,19.185185,0.0,4.925926,61.572213
US_TN_47131,2020-10-03,ChIJF4IE32tpeYgRRrAMNAGk7vg,Q501974,geoId/47131,US,United States of America,TN,Tennessee,47131,Obion County,US,USA,2,33,1,1295,15,,,30375,14740,15635,3572,3718,3497,3405,3829,4131,4014,2796,1413,1847638,36.36,-89.15,1438,75.1,3,40,-9,,5.56,15.08,7.14,7.54,,11.51,7.94,6.75,,5.56,5.95,23.02,,11.91,,39.69,5.56,7.54,11.833333,4.45679,21.012346,0.0,6.123457,68.295779
US_TN_47131,2020-10-04,ChIJF4IE32tpeYgRRrAMNAGk7vg,Q501974,geoId/47131,US,United States of America,TN,Tennessee,47131,Obion County,US,USA,2,20,0,1315,15,,,30375,14740,15635,3572,3718,3497,3405,3829,4131,4014,2796,1413,1847638,36.36,-89.15,1438,75.1,0,,-15,,7.59,9.49,7.59,5.69,7.59,10.63,,,,,,26.57,5.32,,,38.72,6.83,7.97,14.537037,10.790123,19.166667,0.0,9.487654,71.828841
US_TN_47131,2020-10-05,ChIJF4IE32tpeYgRRrAMNAGk7vg,Q501974,geoId/47131,US,United States of America,TN,Tennessee,47131,Obion County,US,USA,2,47,0,1362,15,,,30375,14740,15635,3572,3718,3497,3405,3829,4131,4014,2796,1413,1847638,36.36,-89.15,1438,75.1,5,13,-17,1,9.29,13.94,9.63,5.97,6.31,10.29,9.63,12.62,6.31,7.3,12.95,34.19,7.3,8.63,,36.52,10.29,7.3,11.166667,3.138889,19.8,0.0,3.988889,61.984776
US_TN_47131,2020-10-06,ChIJF4IE32tpeYgRRrAMNAGk7vg,Q501974,geoId/47131,US,United States of America,TN,Tennessee,47131,Obion County,US,USA,2,20,0,1382,15,,,30375,14740,15635,3572,3718,3497,3405,3829,4131,4014,2796,1413,1847638,36.36,-89.15,1438,75.1,7,16,-16,0,7.97,12.75,10.2,4.78,7.65,12.75,5.42,7.97,6.38,,8.93,27.74,5.42,8.61,,37.62,9.88,4.46,13.311111,4.355556,24.811111,0.0,5.994444,62.033769
US_TN_47131,2020-10-07,ChIJF4IE32tpeYgRRrAMNAGk7vg,Q501974,geoId/47131,US,United States of America,TN,Tennessee,47131,Obion County,US,USA,2,32,1,1414,16,,,30375,14740,15635,3572,3718,3497,3405,3829,4131,4014,2796,1413,1847638,36.36,-89.15,1438,75.1,-1,3,-18,0,9.31,13.45,9.65,10.0,9.31,11.72,4.83,9.31,6.9,5.86,8.96,30.69,8.62,11.03,,53.1,11.72,5.86,17.753086,9.141975,29.45679,0.0,10.746914,63.834011
US_TN_47131,2020-10-08,ChIJF4IE32tpeYgRRrAMNAGk7vg,Q501974,geoId/47131,US,United States of America,TN,Tennessee,47131,Obion County,US,USA,2,26,0,1440,16,,,30375,14740,15635,3572,3718,3497,3405,3829,4131,4014,2796,1413,1847638,36.36,-89.15,1438,75.1,-2,4,-18,2,9.51,15.96,5.77,,,11.54,6.45,7.13,,,8.83,29.54,6.79,8.83,6.11,45.84,6.45,5.43,18.641975,11.271605,27.148148,0.0,13.993827,74.62152
US_TN_47131,2020-10-09,ChIJF4IE32tpeYgRRrAMNAGk7vg,Q501974,geoId/47131,US,United States of America,TN,Tennessee,47131,Obion County,US,USA,2,14,0,1454,16,,,30375,14740,15635,3572,3718,3497,3405,3829,4131,4014,2796,1413,1847638,36.36,-89.15,1438,75.1,-2,2,-21,3,6.85,16.79,,5.48,,11.99,,10.28,,,5.48,26.39,6.51,6.17,,48.31,7.2,7.54,18.866667,14.7,25.005556,0.0,15.394444,81.162049
US_TN_47131,2020-10-10,ChIJF4IE32tpeYgRRrAMNAGk7vg,Q501974,geoId/47131,US,United States of America,TN,Tennessee,47131,Obion County,US,USA,2,16,0,1470,16,,,30375,14740,15635,3572,3718,3497,3405,3829,4131,4014,2796,1413,1847638,36.36,-89.15,1438,75.1,-11,8,-11,,8.39,11.31,6.93,,,8.76,,7.66,6.2,,8.76,16.42,5.11,5.11,,37.94,,5.47,19.481481,17.253086,22.938272,0.762,18.481481,94.019678
US_TN_47131,2020-10-11,ChIJF4IE32tpeYgRRrAMNAGk7vg,Q501974,geoId/47131,US,United States of America,TN,Tennessee,47131,Obion County,US,USA,2,15,0,1485,16,,,30375,14740,15635,3572,3718,3497,3405,3829,4131,4014,2796,1413,1847638,36.36,-89.15,1438,75.1,-8,,-8,,8.9,9.27,6.3,5.19,6.3,10.38,5.19,9.64,,,7.41,21.5,5.19,10.75,,41.89,10.01,,21.604938,18.679012,27.308642,3.2004,19.203704,86.431913
US_TN_47131,2020-10-12,ChIJF4IE32tpeYgRRrAMNAGk7vg,Q501974,geoId/47131,US,United States of America,TN,Tennessee,47131,Obion County,US,USA,2,21,0,1506,16,,,30375,14740,15635,3572,3718,3497,3405,3829,4131,4014,2796,1413,1847638,36.36,-89.15,1438,75.1,-9,0,-20,4,6.19,9.63,9.97,9.97,9.97,12.72,5.5,10.66,5.84,,8.25,26.48,8.25,8.6,5.5,52.61,12.72,,20.790123,16.864198,26.925926,0.0,17.283951,81.138621
US_TN_47131,2020-10-13,ChIJF4IE32tpeYgRRrAMNAGk7vg,Q501974,geoId/47131,US,United States of America,TN,Tennessee,47131,Obion County,US,USA,2,14,-1,1520,15,,,30375,14740,15635,3572,3718,3497,3405,3829,4131,4014,2796,1413,1847638,36.36,-89.15,1438,75.1,0,10,-20,2,6.38,6.72,8.4,,5.04,9.07,,6.72,7.05,,6.05,30.9,4.7,9.07,,46.69,6.05,9.07,15.633333,6.95,24.716667,0.0,6.966667,57.356108
US_TN_47131,2020-10-14,ChIJF4IE32tpeYgRRrAMNAGk7vg,Q501974,geoId/47131,US,United States of America,TN,Tennessee,47131,Obion County,US,USA,2,35,3,1555,18,,,30375,14740,15635,3572,3718,3497,3405,3829,4131,4014,2796,1413,1847638,36.36,-89.15,1438,75.1,0,6,-18,1,,6.84,5.47,7.18,8.55,9.92,4.79,7.87,6.16,,12.31,18.47,6.5,8.21,,52.67,7.52,,16.233333,7.661111,27.605556,0.0,7.9,58.056917
US_TN_47131,2020-10-15,ChIJF4IE32tpeYgRRrAMNAGk7vg,Q501974,geoId/47131,US,United States of America,TN,Tennessee,47131,Obion County,US,USA,2,25,0,1580,18,,,30375,14740,15635,3572,3718,3497,3405,3829,4131,4014,2796,1413,1847638,36.36,-89.15,1438,75.1,-4,4,-17,3,6.38,9.73,5.04,,6.71,9.06,,13.76,5.04,,7.72,24.51,,8.39,,44.98,5.37,5.37,15.104938,11.598765,20.469136,0.0,10.364198,73.425191
US_TN_47131,2020-10-16,ChIJF4IE32tpeYgRRrAMNAGk7vg,Q501974,geoId/47131,US,United States of America,TN,Tennessee,47131,Obion County,US,USA,2,3,-1,1583,17,,,30375,14740,15635,3572,3718,3497,3405,3829,4131,4014,2796,1413,1847638,36.36,-89.15,1438,75.1,0,0,-19,2,7.66,8.75,9.85,,6.56,10.21,,7.66,5.47,,8.39,21.15,6.2,5.83,,45.59,5.83,8.39,11.666667,4.088889,18.022222,0.225778,2.161111,52.496503
US_TN_47131,2020-10-17,ChIJF4IE32tpeYgRRrAMNAGk7vg,Q501974,geoId/47131,US,United States of America,TN,Tennessee,47131,Obion County,US,USA,2,28,0,1611,17,,,30375,14740,15635,3572,3718,3497,3405,3829,4131,4014,2796,1413,1847638,36.36,-89.15,1438,75.1,-8,15,-11,,5.49,9.02,9.81,11.77,,13.34,,8.63,6.28,,,20.79,10.98,5.88,,40.79,,7.06,10.617284,2.962963,20.95679,0.0,0.925926,51.423386
US_TN_47131,2020-10-18,ChIJF4IE32tpeYgRRrAMNAGk7vg,Q501974,geoId/47131,US,United States of America,TN,Tennessee,47131,Obion County,US,USA,2,19,0,1630,17,,,30375,14740,15635,3572,3718,3497,3405,3829,4131,4014,2796,1413,1847638,36.36,-89.15,1438,75.1,-15,,-18,,5.8,14.51,,6.17,7.25,12.33,,12.33,6.89,5.44,9.07,29.74,,8.7,,43.52,6.53,5.8,14.296296,11.623457,17.364198,0.0508,8.549383,68.49552
US_TN_47131,2020-10-19,ChIJF4IE32tpeYgRRrAMNAGk7vg,Q501974,geoId/47131,US,United States of America,TN,Tennessee,47131,Obion County,US,USA,2,6,0,1636,17,,,30375,14740,15635,3572,3718,3497,3405,3829,4131,4014,2796,1413,1847638,36.36,-89.15,1438,75.1,-12,-5,-15,5,7.64,11.79,6.69,9.87,6.05,12.1,5.73,10.51,5.42,,9.56,25.48,10.51,10.51,,46.82,5.1,5.73,14.772222,12.138889,18.211111,2.032,13.844444,94.333856
US_TN_47131,2020-10-20,ChIJF4IE32tpeYgRRrAMNAGk7vg,Q501974,geoId/47131,US,United States of America,TN,Tennessee,47131,Obion County,US,USA,2,13,1,1649,18,,,30375,14740,15635,3572,3718,3497,3405,3829,4131,4014,2796,1413,1847638,36.36,-89.15,1438,75.1,-1,11,-12,2,12.04,10.74,6.84,4.56,9.44,14.0,9.77,9.12,,6.51,15.3,28.97,,,7.16,39.72,7.81,,15.905556,12.227778,23.988889,6.985,14.338889,90.657999
US_TN_47131,2020-10-21,ChIJF4IE32tpeYgRRrAMNAGk7vg,Q501974,geoId/47131,US,United States of America,TN,Tennessee,47131,Obion County,US,USA,2,15,2,1664,20,,,30375,14740,15635,3572,3718,3497,3405,3829,4131,4014,2796,1413,1847638,36.36,-89.15,1438,75.1,-1,13,-11,2,7.05,13.13,8.33,5.13,7.37,12.17,8.01,8.65,4.8,,11.53,29.79,7.69,9.93,6.73,40.69,9.61,6.09,20.580247,14.882716,28.666667,0.0,16.858025,79.462393
US_TN_47131,2020-10-22,ChIJF4IE32tpeYgRRrAMNAGk7vg,Q501974,geoId/47131,US,United States of America,TN,Tennessee,47131,Obion County,US,USA,2,14,0,1678,20,,,30375,14740,15635,3572,3718,3497,3405,3829,4131,4014,2796,1413,1847638,36.36,-89.15,1438,75.1,-3,8,-11,0,7.51,11.43,8.82,6.53,8.17,12.41,,11.43,,6.21,6.21,29.73,4.9,,8.17,43.77,9.15,8.82,21.006173,15.944444,28.302469,0.0,17.432099,80.386319
US_TN_47131,2020-10-23,ChIJF4IE32tpeYgRRrAMNAGk7vg,Q501974,geoId/47131,US,United States of America,TN,Tennessee,47131,Obion County,US,USA,2,52,1,1730,21,,,30375,14740,15635,3572,3718,3497,3405,3829,4131,4014,2796,1413,1847638,36.36,-89.15,1438,75.1,0,-1,-15,3,6.37,12.39,8.04,6.37,8.38,9.04,5.36,11.05,5.03,,8.71,29.14,,7.04,,36.51,7.04,4.69,21.65873,12.412698,27.68254,0.0,18.436508,82.082334
US_TN_47131,2020-10-24,ChIJF4IE32tpeYgRRrAMNAGk7vg,Q501974,geoId/47131,US,United States of America,TN,Tennessee,47131,Obion County,US,USA,2,11,0,1741,21,,,30375,14740,15635,3572,3718,3497,3405,3829,4131,4014,2796,1413,1847638,36.36,-89.15,1438,75.1,-8,7,-7,,13.4,11.49,9.96,5.36,,10.72,5.74,7.28,,5.74,6.51,21.06,6.89,6.51,,40.97,8.42,8.04,9.048611,7.583333,12.333333,0.973667,6.3125,83.175862
US_TN_47131,2020-10-25,ChIJF4IE32tpeYgRRrAMNAGk7vg,Q501974,geoId/47131,US,United States of America,TN,Tennessee,47131,Obion County,US,USA,2,47,1,1788,22,,,30375,14740,15635,3572,3718,3497,3405,3829,4131,4014,2796,1413,1847638,36.36,-89.15,1438,75.1,-10,,-7,,8.96,10.83,10.46,8.96,8.21,12.32,8.96,9.71,6.35,,7.47,21.66,7.47,7.47,,39.96,6.35,5.23,10.625,9.201389,13.236111,0.0,8.055556,84.502886
US_TN_47131,2020-10-26,ChIJF4IE32tpeYgRRrAMNAGk7vg,Q501974,geoId/47131,US,United States of America,TN,Tennessee,47131,Obion County,US,USA,2,7,0,1795,22,,,30375,14740,15635,3572,3718,3497,3405,3829,4131,4014,2796,1413,1847638,36.36,-89.15,1438,75.1,-6,4,-13,4,6.91,9.73,5.34,4.39,5.65,11.3,9.1,10.36,6.28,7.22,7.85,30.76,4.39,,4.71,37.98,8.47,5.34,10.701389,8.638889,12.326389,0.0,8.041667,83.824854
US_TN_47131,2020-10-27,ChIJF4IE32tpeYgRRrAMNAGk7vg,Q501974,geoId/47131,US,United States of America,TN,Tennessee,47131,Obion County,US,USA,2,16,1,1811,23,,,30375,14740,15635,3572,3718,3497,3405,3829,4131,4014,2796,1413,1847638,36.36,-89.15,1438,75.1,-1,12,-11,2,6.64,9.79,4.42,6.64,6.64,12.01,5.69,7.58,7.9,,8.53,25.59,4.74,6.32,4.74,42.97,6.32,6.64,9.271605,7.839506,13.024691,1.27,8.216049,93.255909
US_TN_47131,2020-10-28,ChIJF4IE32tpeYgRRrAMNAGk7vg,Q501974,geoId/47131,US,United States of America,TN,Tennessee,47131,Obion County,US,USA,2,36,0,1847,23,,,30375,14740,15635,3572,3718,3497,3405,3829,4131,4014,2796,1413,1847638,36.36,-89.15,1438,75.1,-5,3,-8,4,5.52,10.12,8.59,4.91,,10.73,4.91,9.81,6.75,,7.05,25.76,6.44,5.52,7.67,37.11,6.13,10.73,10.255556,8.466667,13.811111,0.6096,9.772222,96.870952
US_TN_47131,2020-10-29,ChIJF4IE32tpeYgRRrAMNAGk7vg,Q501974,geoId/47131,US,United States of America,TN,Tennessee,47131,Obion County,US,USA,2,8,0,1855,23,,,30375,14740,15635,3572,3718,3497,3405,3829,4131,4014,2796,1413,1847638,36.36,-89.15,1438,75.1,-5,3,-12,4,8.36,12.07,6.81,8.36,,13.62,6.19,9.91,4.95,5.88,10.53,23.53,,8.67,5.26,37.46,7.74,,12.261111,7.577778,14.461111,14.5796,11.740741,97.441676
US_TN_47131,2020-10-30,ChIJF4IE32tpeYgRRrAMNAGk7vg,Q501974,geoId/47131,US,United States of America,TN,Tennessee,47131,Obion County,US,USA,2,10,4,1865,27,,,30375,14740,15635,3572,3718,3497,3405,3829,4131,4014,2796,1413,1847638,36.36,-89.15,1438,75.1,8,10,-16,2,6.35,11.29,8.82,7.41,5.29,8.11,,10.23,7.41,,6.35,23.98,6.35,6.35,9.17,36.68,9.88,4.94,8.161111,3.127778,13.911111,0.4318,3.888889,74.752552
US_TN_47131,2020-10-31,ChIJF4IE32tpeYgRRrAMNAGk7vg,Q501974,geoId/47131,US,United States of America,TN,Tennessee,47131,Obion County,US,USA,2,18,0,1883,27,,,30375,14740,15635,3572,3718,3497,3405,3829,4131,4014,2796,1413,1847638,36.36,-89.15,1438,75.1,-10,23,-15,,9.21,8.81,,6.41,6.41,9.21,,6.0,,,,16.01,,,,37.63,,6.81,9.074074,2.796296,19.04321,0.0,4.419753,72.800079
