location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,new_confirmed_age_0,new_confirmed_age_1,new_confirmed_age_2,new_confirmed_age_3,new_confirmed_age_4,new_confirmed_age_5,new_confirmed_age_6,new_confirmed_age_7,new_confirmed_age_8,new_confirmed_age_9,cumulative_confirmed_age_0,cumulative_confirmed_age_1,cumulative_confirmed_age_2,cumulative_confirmed_age_3,cumulative_confirmed_age_4,cumulative_confirmed_age_5,cumulative_confirmed_age_6,cumulative_confirmed_age_7,cumulative_confirmed_age_8,cumulative_confirmed_age_9,new_deceased_age_0,new_deceased_age_1,new_deceased_age_2,new_deceased_age_3,new_deceased_age_4,new_deceased_age_5,new_deceased_age_6,new_deceased_age_7,new_deceased_age_8,new_deceased_age_9,cumulative_deceased_age_0,cumulative_deceased_age_1,cumulative_deceased_age_2,cumulative_deceased_age_3,cumulative_deceased_age_4,cumulative_deceased_age_5,cumulative_deceased_age_6,cumulative_deceased_age_7,cumulative_deceased_age_8,cumulative_deceased_age_9,new_hospitalized_patients_age_0,new_hospitalized_patients_age_1,new_hospitalized_patients_age_2,new_hospitalized_patients_age_3,new_hospitalized_patients_age_4,new_hospitalized_patients_age_5,new_hospitalized_patients_age_6,new_hospitalized_patients_age_7,new_hospitalized_patients_age_8,new_hospitalized_patients_age_9,cumulative_hospitalized_patients_age_0,cumulative_hospitalized_patients_age_1,cumulative_hospitalized_patients_age_2,cumulative_hospitalized_patients_age_3,cumulative_hospitalized_patients_age_4,cumulative_hospitalized_patients_age_5,cumulative_hospitalized_patients_age_6,cumulative_hospitalized_patients_age_7,cumulative_hospitalized_patients_age_8,cumulative_hospitalized_patients_age_9,age_bin_0,age_bin_1,age_bin_2,age_bin_3,age_bin_4,age_bin_5,age_bin_6,age_bin_7,age_bin_8,age_bin_9,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_workplaces,mobility_residential,search_trends_abdominal_pain,search_trends_acne,search_trends_alcoholism,search_trends_allergy,search_trends_anxiety,search_trends_arthritis,search_trends_back_pain,search_trends_bleeding,search_trends_common_cold,search_trends_cough,search_trends_depression,search_trends_diabetes,search_trends_diarrhea,search_trends_fatigue,search_trends_fever,search_trends_gastroesophageal_reflux_disease,search_trends_headache,search_trends_hypertension,search_trends_infection,search_trends_inflammation,search_trends_itch,search_trends_major_depressive_disorder,search_trends_migraine,search_trends_obesity,search_trends_pain,search_trends_skin_condition,search_trends_skin_rash,search_trends_swelling,search_trends_type_2_diabetes,search_trends_urinary_tract_infection,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,snowfall_mm,dew_point,relative_humidity
US_GA_13123,2021-09-18,ChIJATrjG5m9X4gRijSL3LQvjCM,Q493054,geoId/13123,US,United States of America,GA,Georgia,13123,Gilmer County,US,USA,2,0,0,4223,108,46,3559,0,0,0,0,0,0,0,0,0,0,61,59,288,473,433,457,510,483,342,161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,11,32,39,0,0,0,0,0,0,0,0,0,0,2,0,2,15,19,22,36,55,74,49,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,30443,15266,15177,3174,3334,3015,3033,3614,4387,5065,3361,1460,1073864,34.69,-84.46,1118,79.2,8,18,-8,,5.81,6.87,5.55,16.64,8.19,4.49,6.34,4.23,11.89,6.34,5.55,9.77,4.75,6.34,5.02,3.96,,7.92,21.39,8.45,9.24,,4.75,5.02,43.05,5.81,8.19,7.13,5.55,5.55,23.183333,20.266667,28.072222,2.921,,20.716667,86.138503
US_GA_13123,2021-09-19,ChIJATrjG5m9X4gRijSL3LQvjCM,Q493054,geoId/13123,US,United States of America,GA,Georgia,13123,Gilmer County,US,USA,2,0,0,4223,108,1,3560,0,0,0,0,0,0,0,0,0,0,61,59,288,473,433,457,510,483,342,161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,11,32,39,0,0,0,0,0,0,0,0,0,0,2,0,2,15,19,22,36,55,74,49,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,30443,15266,15177,3174,3334,3015,3033,3614,4387,5065,3361,1460,1073864,34.69,-84.46,1118,79.2,6,,-19,,,6.28,,18.57,10.72,9.15,,3.92,11.25,8.63,4.71,8.37,,6.28,,6.02,5.49,9.68,27.99,7.06,10.2,4.45,3.92,4.18,41.59,5.75,7.59,7.59,4.71,4.71,22.694444,20.605556,27.138889,11.4935,,21.083333,90.783475
US_GA_13123,2021-09-20,ChIJATrjG5m9X4gRijSL3LQvjCM,Q493054,geoId/13123,US,United States of America,GA,Georgia,13123,Gilmer County,US,USA,2,33,1,4256,109,0,3560,0,1,1,2,5,5,4,5,4,1,61,60,289,475,438,462,514,488,346,162,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,12,11,33,39,0,0,1,1,0,0,0,0,1,1,2,0,3,16,19,22,36,55,75,50,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,30443,15266,15177,3174,3334,3015,3033,3614,4387,5065,3361,1460,1073864,34.69,-84.46,1118,79.2,4,5,-12,5,6.92,6.46,4.38,14.99,7.61,6.23,6.46,3.92,11.76,,3.23,9.69,6.69,4.38,3.23,,3.69,9.46,30.67,10.61,6.0,4.61,5.54,4.15,41.97,,9.22,3.23,5.76,3.69,22.055556,20.594444,24.683333,14.95425,,20.75,92.384982
US_GA_13123,2021-09-21,ChIJATrjG5m9X4gRijSL3LQvjCM,Q493054,geoId/13123,US,United States of America,GA,Georgia,13123,Gilmer County,US,USA,2,25,1,4281,110,2,3562,0,0,0,0,1,0,3,0,0,0,61,60,289,475,439,462,517,488,346,162,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,12,11,34,39,0,0,0,0,1,0,1,0,1,0,2,0,3,16,20,22,37,55,76,50,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,30443,15266,15177,3174,3334,3015,3033,3614,4387,5065,3361,1460,1073864,34.69,-84.46,1118,79.2,11,14,-14,3,5.03,,4.55,15.34,10.06,,5.27,5.03,11.26,5.51,4.31,10.54,5.27,6.23,4.55,4.79,5.51,10.78,29.95,5.51,8.15,3.35,4.79,,37.62,4.55,11.26,5.51,4.31,4.79,22.691358,20.339506,27.981481,27.395714,,20.351852,86.734798
US_GA_13123,2021-09-22,ChIJATrjG5m9X4gRijSL3LQvjCM,Q493054,geoId/13123,US,United States of America,GA,Georgia,13123,Gilmer County,US,USA,2,20,0,4301,110,60,3622,1,1,1,0,0,2,1,2,1,0,62,61,290,475,439,464,518,490,347,162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,11,34,39,0,0,0,0,0,0,0,1,0,0,2,0,3,16,20,22,37,56,76,50,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,30443,15266,15177,3174,3334,3015,3033,3614,4387,5065,3361,1460,1073864,34.69,-84.46,1118,79.2,11,17,-16,3,4.53,4.76,,12.62,7.38,6.43,5.95,4.29,7.62,6.43,,10.24,4.76,,4.53,4.05,4.53,12.15,21.43,7.62,10.72,3.57,5.48,5.48,41.2,4.53,8.57,4.29,6.19,5.0,21.148148,17.407407,25.691358,2.177143,,17.975309,82.259083
US_GA_13123,2021-09-23,ChIJATrjG5m9X4gRijSL3LQvjCM,Q493054,geoId/13123,US,United States of America,GA,Georgia,13123,Gilmer County,US,USA,2,15,0,4316,110,40,3662,0,0,1,-1,0,0,2,0,1,0,62,61,291,474,439,464,520,490,348,162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,11,34,39,0,0,0,0,0,0,0,0,0,0,2,0,3,16,20,22,37,56,76,50,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,30443,15266,15177,3174,3334,3015,3033,3614,4387,5065,3361,1460,1073864,34.69,-84.46,1118,79.2,19,23,-13,3,5.94,5.7,5.7,14.36,7.68,4.95,,,12.63,4.95,5.7,10.15,4.21,3.71,,3.71,,5.94,24.27,6.93,11.39,3.96,4.46,,35.91,8.42,12.63,4.46,,5.2,15.901235,10.203704,22.506173,3.894667,,8.87037,63.234783
US_GA_13123,2021-09-24,ChIJATrjG5m9X4gRijSL3LQvjCM,Q493054,geoId/13123,US,United States of America,GA,Georgia,13123,Gilmer County,US,USA,2,18,0,4334,110,33,3695,0,0,1,2,0,2,1,2,0,0,62,61,292,476,439,466,521,492,348,162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,11,34,39,0,0,0,0,0,0,0,0,0,0,2,0,3,16,20,22,37,56,76,50,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,30443,15266,15177,3174,3334,3015,3033,3614,4387,5065,3361,1460,1073864,34.69,-84.46,1118,79.2,11,19,-10,0,6.13,3.68,,14.46,6.37,5.15,4.17,4.9,10.79,6.13,5.15,7.35,3.92,5.64,4.9,4.41,7.11,9.8,25.74,7.11,5.88,,4.41,,35.55,3.92,7.35,3.92,3.43,8.82,15.530864,8.518519,23.839506,0.0,,9.135802,65.97842
US_GA_13123,2021-09-25,ChIJATrjG5m9X4gRijSL3LQvjCM,Q493054,geoId/13123,US,United States of America,GA,Georgia,13123,Gilmer County,US,USA,2,0,0,4334,110,57,3752,0,0,0,0,0,0,0,0,0,0,62,61,292,476,439,466,521,492,348,162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,11,34,39,0,0,0,0,0,0,0,0,0,0,2,0,3,16,20,22,37,56,76,50,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,30443,15266,15177,3174,3334,3015,3033,3614,4387,5065,3361,1460,1073864,34.69,-84.46,1118,79.2,18,41,-7,,6.43,6.43,4.55,13.12,6.96,6.43,6.43,4.29,12.86,6.7,5.09,8.57,,,,5.09,6.7,9.91,18.21,6.16,6.16,4.02,5.89,,43.39,,6.43,5.89,,6.43,16.549383,9.160494,24.814815,0.028222,,11.12963,70.566748
US_GA_13123,2021-09-26,ChIJATrjG5m9X4gRijSL3LQvjCM,Q493054,geoId/13123,US,United States of America,GA,Georgia,13123,Gilmer County,US,USA,2,0,0,4334,110,0,3752,0,0,0,0,0,0,0,0,0,0,62,61,292,476,439,466,521,492,348,162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,11,34,39,0,0,0,0,0,0,0,0,0,0,2,0,3,16,20,22,37,56,76,50,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,30443,15266,15177,3174,3334,3015,3033,3614,4387,5065,3361,1460,1073864,34.69,-84.46,1118,79.2,24,,-20,,5.15,9.22,4.61,18.72,7.59,4.61,7.87,4.07,11.94,7.87,4.34,6.78,4.34,5.42,4.61,6.51,5.15,9.49,24.95,6.78,8.68,,5.15,4.61,44.48,,9.77,7.59,4.07,4.34,17.932099,10.691358,25.932099,0.0,,13.049383,73.332461
US_GA_13123,2021-09-27,ChIJATrjG5m9X4gRijSL3LQvjCM,Q493054,geoId/13123,US,United States of America,GA,Georgia,13123,Gilmer County,US,USA,2,25,2,4359,112,0,3752,2,1,2,3,4,2,6,1,1,0,64,62,294,479,443,468,527,493,349,162,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,12,12,34,40,0,0,0,0,0,0,1,0,1,1,2,0,3,16,20,22,38,56,77,51,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,30443,15266,15177,3174,3334,3015,3033,3614,4387,5065,3361,1460,1073864,34.69,-84.46,1118,79.2,12,17,-13,2,6.42,6.17,5.68,15.56,6.67,7.41,6.67,4.45,10.37,6.91,4.2,8.15,5.18,6.17,3.7,6.17,,10.12,28.4,7.66,10.37,4.69,7.41,5.18,43.46,4.94,7.66,7.41,4.69,3.46,18.981481,11.876543,27.259259,0.0,,14.080247,73.396294
US_GA_13123,2021-09-28,ChIJATrjG5m9X4gRijSL3LQvjCM,Q493054,geoId/13123,US,United States of America,GA,Georgia,13123,Gilmer County,US,USA,2,25,9,4384,121,0,3752,1,0,2,1,0,0,1,0,1,0,65,62,296,480,443,468,528,493,350,162,0,0,0,0,2,1,2,3,1,0,0,0,0,0,2,1,14,15,35,40,0,0,0,0,2,1,1,3,1,0,2,0,3,16,22,23,39,59,78,51,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,30443,15266,15177,3174,3334,3015,3033,3614,4387,5065,3361,1460,1073864,34.69,-84.46,1118,79.2,17,14,-15,1,6.21,4.96,,16.14,6.45,5.21,8.19,3.72,9.93,7.2,,11.92,5.96,,,5.21,4.72,13.65,23.09,8.19,7.7,,5.46,5.46,40.71,4.47,11.42,5.46,4.72,3.97,20.098765,12.969136,27.981481,0.028222,,15.561728,75.381784
US_GA_13123,2021-09-29,ChIJATrjG5m9X4gRijSL3LQvjCM,Q493054,geoId/13123,US,United States of America,GA,Georgia,13123,Gilmer County,US,USA,2,18,0,4402,121,50,3802,0,-1,1,4,0,0,0,1,0,1,65,61,297,484,443,468,528,494,350,163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,14,15,35,40,0,0,0,1,0,0,0,0,0,0,2,0,3,17,22,23,39,59,78,51,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,30443,15266,15177,3174,3334,3015,3033,3614,4387,5065,3361,1460,1073864,34.69,-84.46,1118,79.2,17,21,-22,2,5.6,6.16,,15.13,6.72,8.69,6.16,,7.84,8.12,,12.61,5.04,4.76,3.92,6.44,,10.65,21.29,10.65,8.4,,6.16,5.32,42.59,3.92,8.97,8.12,6.44,5.32,21.049383,14.141975,29.055556,0.0,,16.462963,75.305564
US_GA_13123,2021-09-30,ChIJATrjG5m9X4gRijSL3LQvjCM,Q493054,geoId/13123,US,United States of America,GA,Georgia,13123,Gilmer County,US,USA,2,18,0,4420,121,24,3826,1,0,1,0,2,1,3,3,2,0,66,61,298,484,445,469,531,497,352,163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,14,15,35,40,0,0,0,0,0,0,0,1,1,0,2,0,3,17,22,23,39,60,79,51,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,30443,15266,15177,3174,3334,3015,3033,3614,4387,5065,3361,1460,1073864,34.69,-84.46,1118,79.2,11,18,-19,4,5.05,8.14,,18.52,10.94,7.58,5.89,4.49,7.58,4.49,3.93,14.87,3.93,5.61,,4.49,7.86,6.17,23.29,8.42,8.98,,5.89,5.05,42.09,7.29,6.45,7.86,6.45,6.17,20.839506,15.41358,28.962963,0.028222,,17.302469,80.397236
US_GA_13123,2021-10-01,ChIJATrjG5m9X4gRijSL3LQvjCM,Q493054,geoId/13123,US,United States of America,GA,Georgia,13123,Gilmer County,US,USA,2,17,2,4437,123,0,3826,0,0,1,1,0,1,3,1,1,1,66,61,299,485,445,470,534,498,353,164,0,0,0,0,0,0,0,1,0,1,0,0,0,0,2,1,14,16,35,41,0,0,0,0,1,0,0,0,0,0,2,0,3,17,23,23,39,60,79,51,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,30443,15266,15177,3174,3334,3015,3033,3614,4387,5065,3361,1460,1073864,34.69,-84.46,1118,79.2,9,16,-16,2,5.87,8.38,6.43,13.13,9.78,3.91,6.43,,10.06,5.87,,10.34,,,5.03,5.03,,11.74,22.64,5.31,9.22,,5.31,4.19,41.36,5.31,5.03,3.91,8.38,,22.604938,16.851852,29.092593,0.0,,18.580247,78.133391
US_GA_13123,2021-10-02,ChIJATrjG5m9X4gRijSL3LQvjCM,Q493054,geoId/13123,US,United States of America,GA,Georgia,13123,Gilmer County,US,USA,2,0,0,4437,123,68,3894,0,0,0,0,0,0,0,0,0,0,66,61,299,485,445,470,534,498,353,164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,14,16,35,41,0,0,0,0,0,0,0,0,0,0,2,0,3,17,23,23,39,60,79,51,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,30443,15266,15177,3174,3334,3015,3033,3614,4387,5065,3361,1460,1073864,34.69,-84.46,1118,79.2,14,36,-4,,3.73,6.13,,11.47,7.47,5.33,5.07,,10.4,5.87,3.73,6.67,4.8,8.0,6.4,4.54,4.8,4.8,18.41,3.73,8.8,4.27,4.27,4.27,37.08,,5.07,6.67,4.8,7.2,21.962963,17.820988,27.981481,0.028222,,18.697531,81.807797
US_GA_13123,2021-10-03,ChIJATrjG5m9X4gRijSL3LQvjCM,Q493054,geoId/13123,US,United States of America,GA,Georgia,13123,Gilmer County,US,USA,2,0,0,4437,123,0,3894,0,0,0,0,0,0,0,0,0,0,66,61,299,485,445,470,534,498,353,164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,14,16,35,41,0,0,0,0,0,0,0,0,0,0,2,0,3,17,23,23,39,60,79,51,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,30443,15266,15177,3174,3334,3015,3033,3614,4387,5065,3361,1460,1073864,34.69,-84.46,1118,79.2,13,,-22,,6.09,5.58,7.62,13.71,9.65,5.84,3.81,,9.39,4.57,6.6,7.87,7.36,4.82,,7.11,5.08,7.62,21.83,6.6,9.14,,4.57,,38.08,5.08,9.65,5.84,7.11,7.62,20.975309,18.296296,24.944444,0.326571,,19.04321,88.884633
US_GA_13123,2021-10-04,ChIJATrjG5m9X4gRijSL3LQvjCM,Q493054,geoId/13123,US,United States of America,GA,Georgia,13123,Gilmer County,US,USA,2,26,1,4463,124,1,3895,0,0,2,4,5,1,3,4,0,0,66,61,301,489,450,471,537,502,353,164,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,1,14,17,35,41,0,0,0,0,0,0,0,2,0,1,2,0,3,17,23,23,39,62,79,52,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,30443,15266,15177,3174,3334,3015,3033,3614,4387,5065,3361,1460,1073864,34.69,-84.46,1118,79.2,12,18,-9,2,4.78,7.29,,14.81,7.97,4.33,6.38,3.19,10.71,7.06,4.33,11.39,5.7,5.92,4.1,5.7,4.33,11.16,25.74,5.01,8.88,5.24,3.65,10.48,39.18,3.19,7.97,5.7,4.33,5.01,21.631944,19.333333,26.930556,12.403667,,19.326389,86.951914
US_GA_13123,2021-10-05,ChIJATrjG5m9X4gRijSL3LQvjCM,Q493054,geoId/13123,US,United States of America,GA,Georgia,13123,Gilmer County,US,USA,2,12,0,4475,124,0,3895,0,0,1,0,2,0,0,1,0,0,66,61,302,489,452,471,537,503,353,164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,14,17,35,41,0,0,0,0,0,0,0,0,1,0,2,0,3,17,23,23,39,62,80,52,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,30443,15266,15177,3174,3334,3015,3033,3614,4387,5065,3361,1460,1073864,34.69,-84.46,1118,79.2,11,14,-15,5,,7.23,,16.79,8.63,6.06,6.99,4.66,10.72,5.36,4.2,9.56,4.9,3.26,4.66,5.36,3.96,11.42,24.48,7.69,6.53,3.5,4.9,,36.83,,6.06,5.13,,6.29,20.345679,18.975309,24.888889,11.357429,,18.888889,91.490858
US_GA_13123,2021-10-06,ChIJATrjG5m9X4gRijSL3LQvjCM,Q493054,geoId/13123,US,United States of America,GA,Georgia,13123,Gilmer County,US,USA,2,17,1,4492,125,105,4000,0,0,0,0,0,1,2,0,0,0,66,61,302,489,452,472,539,503,353,164,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,1,14,17,36,41,0,0,0,0,0,0,3,0,1,0,2,0,3,17,23,23,42,62,81,52,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,30443,15266,15177,3174,3334,3015,3033,3614,4387,5065,3361,1460,1073864,34.69,-84.46,1118,79.2,16,8,-14,3,6.92,5.97,5.01,12.66,9.31,3.82,5.25,3.34,8.84,7.4,,10.98,5.25,5.49,7.88,3.58,6.45,12.9,21.02,7.88,5.97,5.25,4.3,5.97,37.73,6.45,8.36,6.21,,4.78,21.808642,19.308642,25.783951,12.046857,,19.691358,87.823148
US_GA_13123,2021-10-07,ChIJATrjG5m9X4gRijSL3LQvjCM,Q493054,geoId/13123,US,United States of America,GA,Georgia,13123,Gilmer County,US,USA,2,20,0,4512,125,0,4000,0,0,0,0,2,1,0,2,0,0,66,61,302,489,454,473,539,505,353,164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,14,17,36,41,0,0,0,0,0,0,0,1,-1,0,2,0,3,17,23,23,42,63,80,52,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,30443,15266,15177,3174,3334,3015,3033,3614,4387,5065,3361,1460,1073864,34.69,-84.46,1118,79.2,17,18,-8,3,4.72,6.13,5.19,9.67,7.08,4.48,4.48,,7.55,5.19,,9.91,4.25,5.42,,6.6,5.42,12.03,21.93,6.84,6.13,4.01,,3.77,38.68,4.01,6.37,5.19,7.08,5.19,22.018519,20.17284,26.419753,7.511143,,20.080247,88.907907
US_GA_13123,2021-10-08,ChIJATrjG5m9X4gRijSL3LQvjCM,Q493054,geoId/13123,US,United States of America,GA,Georgia,13123,Gilmer County,US,USA,2,17,0,4529,125,1,4001,1,0,0,1,1,2,0,4,0,0,67,61,302,490,455,475,539,509,353,164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,14,17,36,41,0,0,0,0,0,1,0,0,0,0,2,0,3,17,23,24,42,63,80,52,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,30443,15266,15177,3174,3334,3015,3033,3614,4387,5065,3361,1460,1073864,34.69,-84.46,1118,79.2,15,22,-10,0,,3.97,4.44,14.26,6.54,6.31,4.21,,6.78,5.38,6.08,10.05,7.01,6.31,,,,10.75,15.89,6.31,7.48,4.44,4.44,3.27,37.4,3.74,7.25,5.84,3.51,5.61,22.024691,18.574074,27.148148,24.166286,,18.506173,80.566048
US_GA_13123,2021-10-09,ChIJATrjG5m9X4gRijSL3LQvjCM,Q493054,geoId/13123,US,United States of America,GA,Georgia,13123,Gilmer County,US,USA,2,0,0,4529,125,77,4078,0,0,0,0,0,0,0,0,0,0,67,61,302,490,455,475,539,509,353,164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,14,17,36,41,0,0,0,0,0,0,0,0,0,0,2,0,3,17,23,24,42,63,80,52,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,30443,15266,15177,3174,3334,3015,3033,3614,4387,5065,3361,1460,1073864,34.69,-84.46,1118,79.2,30,68,-10,,5.64,4.17,,8.33,7.84,5.39,5.15,,8.09,7.11,,9.07,3.92,3.43,3.43,,,8.09,19.61,4.9,6.86,,4.17,,40.2,4.17,7.35,6.37,6.13,4.9,20.623457,15.82716,27.660494,0.282222,,17.030864,80.032667
US_GA_13123,2021-10-10,ChIJATrjG5m9X4gRijSL3LQvjCM,Q493054,geoId/13123,US,United States of America,GA,Georgia,13123,Gilmer County,US,USA,2,0,0,4529,125,0,4078,0,0,0,0,0,0,0,0,0,0,67,61,302,490,455,475,539,509,353,164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,14,17,36,41,0,0,0,0,0,0,0,0,0,0,2,0,3,17,23,24,42,63,80,52,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,30443,15266,15177,3174,3334,3015,3033,3614,4387,5065,3361,1460,1073864,34.69,-84.46,1118,79.2,41,,-19,,8.16,3.84,4.32,14.15,9.12,7.68,6.96,,6.0,6.0,6.0,7.92,3.84,6.0,,4.08,5.76,6.24,21.11,6.0,10.55,,6.0,6.0,43.18,4.8,9.6,6.0,5.28,7.2,20.87037,16.104938,27.790123,0.028222,,17.271605,80.06548
US_GA_13123,2021-10-11,ChIJATrjG5m9X4gRijSL3LQvjCM,Q493054,geoId/13123,US,United States of America,GA,Georgia,13123,Gilmer County,US,USA,2,0,0,4529,125,0,4078,0,0,0,0,0,0,0,0,0,0,67,61,302,490,455,475,539,509,353,164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,14,17,36,41,0,0,0,0,0,0,0,0,0,0,2,0,3,17,23,24,42,63,80,52,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,30443,15266,15177,3174,3334,3015,3033,3614,4387,5065,3361,1460,1073864,34.69,-84.46,1118,79.2,20,32,-15,2,5.02,3.88,3.65,11.87,10.95,5.25,,,10.5,6.16,8.9,8.22,5.48,6.62,5.25,4.79,4.79,7.3,26.7,5.71,7.53,8.67,3.88,4.11,39.02,5.48,8.67,7.3,,6.39,20.623457,16.006173,27.246914,0.0,,17.092593,80.266456
US_GA_13123,2021-10-12,ChIJATrjG5m9X4gRijSL3LQvjCM,Q493054,geoId/13123,US,United States of America,GA,Georgia,13123,Gilmer County,US,USA,2,32,1,4561,126,0,4078,0,0,0,3,2,2,2,3,2,1,67,61,302,493,457,477,541,512,355,165,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,1,14,17,37,41,0,0,0,0,0,0,1,0,2,0,2,0,3,17,23,24,43,63,82,52,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,30443,15266,15177,3174,3334,3015,3033,3614,4387,5065,3361,1460,1073864,34.69,-84.46,1118,79.2,20,25,-12,1,4.75,4.03,4.03,16.61,7.83,7.36,3.8,3.32,10.2,4.51,,6.64,7.36,4.51,4.27,6.88,4.75,10.44,26.81,4.51,10.91,,5.22,4.98,39.39,5.22,9.49,5.22,4.98,7.12,19.907407,16.648148,24.814815,0.0,,17.54321,86.372684
US_GA_13123,2021-10-13,ChIJATrjG5m9X4gRijSL3LQvjCM,Q493054,geoId/13123,US,United States of America,GA,Georgia,13123,Gilmer County,US,USA,2,8,0,4569,126,29,4107,-1,0,0,0,2,1,-1,0,0,0,66,61,302,493,459,478,540,512,355,165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,14,17,37,41,0,0,0,0,0,0,1,0,0,0,2,0,3,17,23,24,44,63,82,52,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,30443,15266,15177,3174,3334,3015,3033,3614,4387,5065,3361,1460,1073864,34.69,-84.46,1118,79.2,23,21,-16,2,5.95,4.71,3.96,11.89,7.93,8.42,3.47,3.72,11.15,6.69,4.46,10.9,6.44,6.19,4.95,4.46,,10.9,25.27,8.67,7.93,3.96,5.95,7.68,43.6,4.71,7.68,6.44,4.71,6.44,20.228395,15.506173,27.993827,0.028222,,17.160494,82.662418
