location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_transit_stations,mobility_workplaces,search_trends_allergy,search_trends_common_cold,search_trends_diabetes,search_trends_infection,search_trends_itch,search_trends_pain,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,dew_point,relative_humidity
US_FL_12079,2020-03-07,ChIJXdNH1SMD7IgRpy7AgOTZCGk,Q494463,geoId/12079,US,United States of America,FL,Florida,12079,Madison County,US,USA,2,,,,,,,18474,9847,8627,1946,1938,2448,2258,2344,2541,2561,1632,806,1210685,30.45,-83.47,1854,76.14,21,5,35,-4,12.72,,,41.34,,40.55,10.988889,4.427778,16.961111,0.0,-1.722222,41.868348
US_FL_12079,2020-03-08,ChIJXdNH1SMD7IgRpy7AgOTZCGk,Q494463,geoId/12079,US,United States of America,FL,Florida,12079,Madison County,US,USA,2,,,,,,,18474,9847,8627,1946,1938,2448,2258,2344,2541,2561,1632,806,1210685,30.45,-83.47,1854,76.14,25,8,43,-12,13.23,27.24,,42.81,,36.58,10.561111,2.994444,20.6,0.0,3.524691,63.384726
US_FL_12079,2020-03-09,ChIJXdNH1SMD7IgRpy7AgOTZCGk,Q494463,geoId/12079,US,United States of America,FL,Florida,12079,Madison County,US,USA,2,,,,,,,18474,9847,8627,1946,1938,2448,2258,2344,2541,2561,1632,806,1210685,30.45,-83.47,1854,76.14,22,15,22,0,12.29,29.93,,52.92,9.62,42.23,15.672222,6.916667,23.166667,0.0,9.037037,65.065683
US_FL_12079,2020-03-10,ChIJXdNH1SMD7IgRpy7AgOTZCGk,Q494463,geoId/12079,US,United States of America,FL,Florida,12079,Madison County,US,USA,2,,,,,,,18474,9847,8627,1946,1938,2448,2258,2344,2541,2561,1632,806,1210685,30.45,-83.47,1854,76.14,15,2,13,-1,12.4,23.18,,54.99,,33.96,18.344444,12.372222,24.161111,0.0,12.641975,69.412367
US_FL_12079,2020-03-11,ChIJXdNH1SMD7IgRpy7AgOTZCGk,Q494463,geoId/12079,US,United States of America,FL,Florida,12079,Madison County,US,USA,2,,,,,,,18474,9847,8627,1946,1938,2448,2258,2344,2541,2561,1632,806,1210685,30.45,-83.47,1854,76.14,20,7,21,1,14.68,42.4,14.68,89.69,8.15,37.51,18.355556,13.138889,23.688889,0.0,13.975309,75.72774
US_FL_12079,2020-03-12,ChIJXdNH1SMD7IgRpy7AgOTZCGk,Q494463,geoId/12079,US,United States of America,FL,Florida,12079,Madison County,US,USA,2,,,,,,,18474,9847,8627,1946,1938,2448,2258,2344,2541,2561,1632,806,1210685,30.45,-83.47,1854,76.14,19,28,17,3,16.67,52.16,9.14,83.34,,29.04,19.194444,13.672222,25.733333,0.0,14.864198,76.178021
US_FL_12079,2020-03-13,ChIJXdNH1SMD7IgRpy7AgOTZCGk,Q494463,geoId/12079,US,United States of America,FL,Florida,12079,Madison County,US,USA,2,,,,,,,18474,9847,8627,1946,1938,2448,2258,2344,2541,2561,1632,806,1210685,30.45,-83.47,1854,76.14,16,27,18,-3,15.54,43.52,8.81,67.86,,31.08,19.766667,14.588889,25.65,0.0,15.487654,76.320155
US_FL_12079,2020-03-14,ChIJXdNH1SMD7IgRpy7AgOTZCGk,Q494463,geoId/12079,US,United States of America,FL,Florida,12079,Madison County,US,USA,2,,,,,,,18474,9847,8627,1946,1938,2448,2258,2344,2541,2561,1632,806,1210685,30.45,-83.47,1854,76.14,34,18,54,-4,11.78,38.48,,75.4,,29.06,20.644444,14.005556,28.088889,0.0,14.975309,70.442541
US_FL_12079,2020-03-15,ChIJXdNH1SMD7IgRpy7AgOTZCGk,Q494463,geoId/12079,US,United States of America,FL,Florida,12079,Madison County,US,USA,2,,,,,,,18474,9847,8627,1946,1938,2448,2258,2344,2541,2561,1632,806,1210685,30.45,-83.47,1854,76.14,21,16,26,-10,13.02,32.16,,98.01,,45.17,21.394444,14.55,28.694444,0.0,14.833333,66.384776
US_FL_12079,2020-03-16,ChIJXdNH1SMD7IgRpy7AgOTZCGk,Q494463,geoId/12079,US,United States of America,FL,Florida,12079,Madison County,US,USA,2,,,,,,,18474,9847,8627,1946,1938,2448,2258,2344,2541,2561,1632,806,1210685,30.45,-83.47,1854,76.14,6,27,13,-20,16.91,38.97,,100.0,,37.5,20.616667,15.905556,26.916667,0.0,15.91358,75.049024
US_FL_12079,2020-03-17,ChIJXdNH1SMD7IgRpy7AgOTZCGk,Q494463,geoId/12079,US,United States of America,FL,Florida,12079,Madison County,US,USA,2,,,,,,,18474,9847,8627,1946,1938,2448,2258,2344,2541,2561,1632,806,1210685,30.45,-83.47,1854,76.14,-7,14,14,-18,21.53,40.9,15.07,81.08,,42.34,20.688889,17.238889,26.533333,0.973667,17.432099,82.259188
US_FL_12079,2020-03-18,ChIJXdNH1SMD7IgRpy7AgOTZCGk,Q494463,geoId/12079,US,United States of America,FL,Florida,12079,Madison County,US,USA,2,,,,,,,18474,9847,8627,1946,1938,2448,2258,2344,2541,2561,1632,806,1210685,30.45,-83.47,1854,76.14,-14,14,3,-23,17.25,33.81,,71.75,,40.71,21.844444,16.622222,28.527778,0.112889,17.728395,77.579109
US_FL_12079,2020-03-19,ChIJXdNH1SMD7IgRpy7AgOTZCGk,Q494463,geoId/12079,US,United States of America,FL,Florida,12079,Madison County,US,USA,2,,,,,,,18474,9847,8627,1946,1938,2448,2258,2344,2541,2561,1632,806,1210685,30.45,-83.47,1854,76.14,-9,28,10,-18,16.88,44.77,,76.32,,52.84,22.033333,16.294444,28.644444,0.0,17.037037,73.61447
US_FL_12079,2020-03-20,ChIJXdNH1SMD7IgRpy7AgOTZCGk,Q494463,geoId/12079,US,United States of America,FL,Florida,12079,Madison County,US,USA,2,,,,,,,18474,9847,8627,1946,1938,2448,2258,2344,2541,2561,1632,806,1210685,30.45,-83.47,1854,76.14,-19,19,-4,-22,25.5,44.63,,68.72,17.0,32.59,21.9,16.233333,28.088889,0.0,16.444444,71.827243
US_FL_12079,2020-03-21,ChIJXdNH1SMD7IgRpy7AgOTZCGk,Q494463,geoId/12079,US,United States of America,FL,Florida,12079,Madison County,US,USA,2,,,,,,,18474,9847,8627,1946,1938,2448,2258,2344,2541,2561,1632,806,1210685,30.45,-83.47,1854,76.14,-17,23,6,-13,20.57,35.25,,58.76,,24.24,21.316667,15.627778,26.922222,0.0,17.17284,77.453865
US_FL_12079,2020-03-22,ChIJXdNH1SMD7IgRpy7AgOTZCGk,Q494463,geoId/12079,US,United States of America,FL,Florida,12079,Madison County,US,USA,2,,,,,,,18474,9847,8627,1946,1938,2448,2258,2344,2541,2561,1632,806,1210685,30.45,-83.47,1854,76.14,-22,4,0,-37,18.86,31.92,,47.15,13.06,23.21,22.044444,16.472222,27.905556,0.3048,16.888889,73.119044
US_FL_12079,2020-03-23,ChIJXdNH1SMD7IgRpy7AgOTZCGk,Q494463,geoId/12079,US,United States of America,FL,Florida,12079,Madison County,US,USA,2,,,,,,,18474,9847,8627,1946,1938,2448,2258,2344,2541,2561,1632,806,1210685,30.45,-83.47,1854,76.14,-27,-2,-7,-15,17.84,31.71,,52.85,9.91,38.32,20.883333,17.055556,27.416667,0.0,16.981481,79.141901
US_FL_12079,2020-03-24,ChIJXdNH1SMD7IgRpy7AgOTZCGk,Q494463,geoId/12079,US,United States of America,FL,Florida,12079,Madison County,US,USA,2,,,,,,,18474,9847,8627,1946,1938,2448,2258,2344,2541,2561,1632,806,1210685,30.45,-83.47,1854,76.14,-31,-5,-6,-19,22.76,28.11,14.06,67.61,10.71,30.12,22.6,18.344444,28.15,0.0,17.351852,72.979966
US_FL_12079,2020-03-25,ChIJXdNH1SMD7IgRpy7AgOTZCGk,Q494463,geoId/12079,US,United States of America,FL,Florida,12079,Madison County,US,USA,2,,,,,,,18474,9847,8627,1946,1938,2448,2258,2344,2541,2561,1632,806,1210685,30.45,-83.47,1854,76.14,-28,-5,-4,-24,14.85,23.25,12.27,62.64,,34.23,24.261111,20.188889,29.411111,0.0,18.561728,71.24992
US_FL_12079,2020-03-26,ChIJXdNH1SMD7IgRpy7AgOTZCGk,Q494463,geoId/12079,US,United States of America,FL,Florida,12079,Madison County,US,USA,2,,,,,,,18474,9847,8627,1946,1938,2448,2258,2344,2541,2561,1632,806,1210685,30.45,-83.47,1854,76.14,-30,-3,-17,-22,10.63,38.14,,38.14,10.63,37.51,22.927778,16.866667,29.433333,0.0,17.0,69.722287
US_FL_12079,2020-03-27,ChIJXdNH1SMD7IgRpy7AgOTZCGk,Q494463,geoId/12079,US,United States of America,FL,Florida,12079,Madison County,US,USA,2,,,,,,,18474,9847,8627,1946,1938,2448,2258,2344,2541,2561,1632,806,1210685,30.45,-83.47,1854,76.14,-37,1,-24,-20,12.06,20.94,,43.15,10.15,40.61,22.938889,17.377778,29.372222,0.0,18.240741,75.314681
US_FL_12079,2020-03-28,ChIJXdNH1SMD7IgRpy7AgOTZCGk,Q494463,geoId/12079,US,United States of America,FL,Florida,12079,Madison County,US,USA,2,,,,,,,18474,9847,8627,1946,1938,2448,2258,2344,2541,2561,1632,806,1210685,30.45,-83.47,1854,76.14,-21,-2,-26,-13,14.0,25.33,,41.33,10.0,34.66,23.255556,17.177778,29.922222,0.0,18.141975,73.377136
US_FL_12079,2020-03-29,ChIJXdNH1SMD7IgRpy7AgOTZCGk,Q494463,geoId/12079,US,United States of America,FL,Florida,12079,Madison County,US,USA,2,,,,,,,18474,9847,8627,1946,1938,2448,2258,2344,2541,2561,1632,806,1210685,30.45,-83.47,1854,76.14,-41,-2,-26,-31,12.16,32.42,,43.9,,37.82,23.911111,18.983333,29.905556,0.0,19.006173,74.427534
US_FL_12079,2020-03-30,ChIJXdNH1SMD7IgRpy7AgOTZCGk,Q494463,geoId/12079,US,United States of America,FL,Florida,12079,Madison County,US,USA,2,,,,,,,18474,9847,8627,1946,1938,2448,2258,2344,2541,2561,1632,806,1210685,30.45,-83.47,1854,76.14,-28,-5,-31,-25,20.68,28.36,13.0,50.81,11.82,40.77,23.233333,16.644444,29.383333,0.0,16.049383,64.443491
US_FL_12079,2020-03-31,ChIJXdNH1SMD7IgRpy7AgOTZCGk,Q494463,geoId/12079,US,United States of America,FL,Florida,12079,Madison County,US,USA,2,,,,,,,18474,9847,8627,1946,1938,2448,2258,2344,2541,2561,1632,806,1210685,30.45,-83.47,1854,76.14,-35,-15,-18,-26,15.04,25.63,10.59,39.0,,32.31,21.472222,16.533333,27.833333,5.969,17.382716,78.820359
US_FL_12079,2020-04-01,ChIJXdNH1SMD7IgRpy7AgOTZCGk,Q494463,geoId/12079,US,United States of America,FL,Florida,12079,Madison County,US,USA,2,,,2,0,,,18474,9847,8627,1946,1938,2448,2258,2344,2541,2561,1632,806,1210685,30.45,-83.47,1854,76.14,-26,5,-18,-27,10.09,30.28,8.97,44.3,,27.48,15.616667,9.033333,22.594444,6.9596,7.314815,58.373848
US_FL_12079,2020-04-02,ChIJXdNH1SMD7IgRpy7AgOTZCGk,Q494463,geoId/12079,US,United States of America,FL,Florida,12079,Madison County,US,USA,2,0,0,2,0,,,18474,9847,8627,1946,1938,2448,2258,2344,2541,2561,1632,806,1210685,30.45,-83.47,1854,76.14,-28,11,-20,-26,11.41,45.05,,54.06,,37.84,14.127778,7.144444,22.083333,0.0,6.395062,60.54338
US_FL_12079,2020-04-03,ChIJXdNH1SMD7IgRpy7AgOTZCGk,Q494463,geoId/12079,US,United States of America,FL,Florida,12079,Madison County,US,USA,2,2,0,4,0,,,18474,9847,8627,1946,1938,2448,2258,2344,2541,2561,1632,806,1210685,30.45,-83.47,1854,76.14,-40,0,-42,-29,15.51,28.53,13.02,52.72,11.78,36.59,16.155556,8.138889,24.688889,0.0,8.006173,59.332678
US_FL_12079,2020-04-04,ChIJXdNH1SMD7IgRpy7AgOTZCGk,Q494463,geoId/12079,US,United States of America,FL,Florida,12079,Madison County,US,USA,2,2,0,6,0,,,18474,9847,8627,1946,1938,2448,2258,2344,2541,2561,1632,806,1210685,30.45,-83.47,1854,76.14,-36,3,-31,-21,16.25,33.91,,52.29,13.43,37.45,19.111111,10.661111,27.377778,0.0,10.092593,56.154911
US_FL_12079,2020-04-05,ChIJXdNH1SMD7IgRpy7AgOTZCGk,Q494463,geoId/12079,US,United States of America,FL,Florida,12079,Madison County,US,USA,2,4,0,10,0,,,18474,9847,8627,1946,1938,2448,2258,2344,2541,2561,1632,806,1210685,30.45,-83.47,1854,76.14,-58,-14,-45,-41,11.37,38.12,,46.81,10.7,30.76,20.022222,14.933333,25.983333,0.0,13.876543,68.227021
US_FL_12079,2020-04-06,ChIJXdNH1SMD7IgRpy7AgOTZCGk,Q494463,geoId/12079,US,United States of America,FL,Florida,12079,Madison County,US,USA,2,1,0,11,0,,,18474,9847,8627,1946,1938,2448,2258,2344,2541,2561,1632,806,1210685,30.45,-83.47,1854,76.14,,,-31,-33,18.7,39.82,,42.23,,39.22,19.788889,13.172222,27.288889,0.127,14.234568,70.740422
US_FL_12079,2020-04-07,ChIJXdNH1SMD7IgRpy7AgOTZCGk,Q494463,geoId/12079,US,United States of America,FL,Florida,12079,Madison County,US,USA,2,0,0,11,0,,,18474,9847,8627,1946,1938,2448,2258,2344,2541,2561,1632,806,1210685,30.45,-83.47,1854,76.14,,,-29,-31,18.55,20.34,10.17,34.71,10.77,31.71,21.233333,15.422222,27.5,0.0,15.685185,71.168434
US_FL_12079,2020-04-08,ChIJXdNH1SMD7IgRpy7AgOTZCGk,Q494463,geoId/12079,US,United States of America,FL,Florida,12079,Madison County,US,USA,2,1,0,12,0,,,18474,9847,8627,1946,1938,2448,2258,2344,2541,2561,1632,806,1210685,30.45,-83.47,1854,76.14,,,-26,-34,17.85,19.04,12.49,41.65,10.71,39.27,23.438889,18.161111,29.616667,0.0,19.185185,77.52844
US_FL_12079,2020-04-09,ChIJXdNH1SMD7IgRpy7AgOTZCGk,Q494463,geoId/12079,US,United States of America,FL,Florida,12079,Madison County,US,USA,2,0,0,12,0,,,18474,9847,8627,1946,1938,2448,2258,2344,2541,2561,1632,806,1210685,30.45,-83.47,1854,76.14,,,-33,-29,16.22,26.43,,40.84,,48.65,25.477778,21.072222,30.877778,3.090333,20.277778,73.576312
US_FL_12079,2020-04-10,ChIJXdNH1SMD7IgRpy7AgOTZCGk,Q494463,geoId/12079,US,United States of America,FL,Florida,12079,Madison County,US,USA,2,2,0,14,0,,,18474,9847,8627,1946,1938,2448,2258,2344,2541,2561,1632,806,1210685,30.45,-83.47,1854,76.14,,,-42,-36,15.15,23.71,,42.16,11.2,38.2,20.911111,16.233333,27.955556,0.296333,11.888889,56.976804
US_FL_12079,2020-04-11,ChIJXdNH1SMD7IgRpy7AgOTZCGk,Q494463,geoId/12079,US,United States of America,FL,Florida,12079,Madison County,US,USA,2,0,0,14,0,,,18474,9847,8627,1946,1938,2448,2258,2344,2541,2561,1632,806,1210685,30.45,-83.47,1854,76.14,,,-42,-15,17.05,17.8,,35.59,16.31,40.04,15.344444,7.016667,24.005556,0.0508,3.598765,46.259902
US_FL_12079,2020-04-12,ChIJXdNH1SMD7IgRpy7AgOTZCGk,Q494463,geoId/12079,US,United States of America,FL,Florida,12079,Madison County,US,USA,2,0,0,14,0,,,18474,9847,8627,1946,1938,2448,2258,2344,2541,2561,1632,806,1210685,30.45,-83.47,1854,76.14,,,-45,-36,12.74,24.06,,41.75,,54.48,20.572222,11.838889,28.8,0.0,15.592593,73.974677
US_FL_12079,2020-04-13,ChIJXdNH1SMD7IgRpy7AgOTZCGk,Q494463,geoId/12079,US,United States of America,FL,Florida,12079,Madison County,US,USA,2,0,0,14,0,,,18474,9847,8627,1946,1938,2448,2258,2344,2541,2561,1632,806,1210685,30.45,-83.47,1854,76.14,,,-31,-34,9.4,10.65,,38.22,,45.11,25.277778,20.177778,28.6,8.128,19.253086,69.427016
US_FL_12079,2020-04-14,ChIJXdNH1SMD7IgRpy7AgOTZCGk,Q494463,geoId/12079,US,United States of America,FL,Florida,12079,Madison County,US,USA,2,0,0,14,0,,,18474,9847,8627,1946,1938,2448,2258,2344,2541,2561,1632,806,1210685,30.45,-83.47,1854,76.14,,,-23,-32,21.48,24.97,,29.61,11.03,54.0,21.577778,17.427778,27.155556,10.668,17.962963,80.657102
US_FL_12079,2020-04-15,ChIJXdNH1SMD7IgRpy7AgOTZCGk,Q494463,geoId/12079,US,United States of America,FL,Florida,12079,Madison County,US,USA,2,1,0,15,0,,,18474,9847,8627,1946,1938,2448,2258,2344,2541,2561,1632,806,1210685,30.45,-83.47,1854,76.14,,,-24,-30,8.38,11.74,,32.98,,38.01,18.777778,12.55,23.705556,7.577667,15.037037,79.342188
US_FL_12079,2020-04-16,ChIJXdNH1SMD7IgRpy7AgOTZCGk,Q494463,geoId/12079,US,United States of America,FL,Florida,12079,Madison County,US,USA,2,1,0,16,0,,,18474,9847,8627,1946,1938,2448,2258,2344,2541,2561,1632,806,1210685,30.45,-83.47,1854,76.14,,,-25,-26,,13.58,10.75,32.25,,43.57,16.866667,12.077778,22.961111,2.6416,7.166667,54.229482
US_FL_12079,2020-04-17,ChIJXdNH1SMD7IgRpy7AgOTZCGk,Q494463,geoId/12079,US,United States of America,FL,Florida,12079,Madison County,US,USA,2,3,0,19,0,,,18474,9847,8627,1946,1938,2448,2258,2344,2541,2561,1632,806,1210685,30.45,-83.47,1854,76.14,,,-35,-27,13.67,19.62,,26.16,14.86,33.89,17.772222,10.211111,26.166667,0.0762,10.481481,63.545098
US_FL_12079,2020-04-18,ChIJXdNH1SMD7IgRpy7AgOTZCGk,Q494463,geoId/12079,US,United States of America,FL,Florida,12079,Madison County,US,USA,2,1,0,20,0,,,18474,9847,8627,1946,1938,2448,2258,2344,2541,2561,1632,806,1210685,30.45,-83.47,1854,76.14,,,-34,-12,15.28,19.26,15.28,27.23,10.63,36.53,21.738889,17.322222,27.233333,0.0,17.962963,79.666041
US_FL_12079,2020-04-19,ChIJXdNH1SMD7IgRpy7AgOTZCGk,Q494463,geoId/12079,US,United States of America,FL,Florida,12079,Madison County,US,USA,2,1,0,21,0,,,18474,9847,8627,1946,1938,2448,2258,2344,2541,2561,1632,806,1210685,30.45,-83.47,1854,76.14,,,-33,-38,,,,24.14,,33.66,22.4,17.788889,27.538889,5.503333,19.339506,83.29198
US_FL_12079,2020-04-20,ChIJXdNH1SMD7IgRpy7AgOTZCGk,Q494463,geoId/12079,US,United States of America,FL,Florida,12079,Madison County,US,USA,2,2,1,23,1,,,18474,9847,8627,1946,1938,2448,2258,2344,2541,2561,1632,806,1210685,30.45,-83.47,1854,76.14,,,-27,-30,11.64,13.39,11.64,37.25,12.8,33.17,22.105556,17.616667,26.833333,6.858,17.604938,76.671721
US_FL_12079,2020-04-21,ChIJXdNH1SMD7IgRpy7AgOTZCGk,Q494463,geoId/12079,US,United States of America,FL,Florida,12079,Madison County,US,USA,2,3,1,26,2,,,18474,9847,8627,1946,1938,2448,2258,2344,2541,2561,1632,806,1210685,30.45,-83.47,1854,76.14,,,-19,-27,17.25,11.71,,34.51,9.86,36.97,20.561111,13.583333,27.227778,1.6256,12.54321,60.597625
US_FL_12079,2020-04-22,ChIJXdNH1SMD7IgRpy7AgOTZCGk,Q494463,geoId/12079,US,United States of America,FL,Florida,12079,Madison County,US,USA,2,9,0,35,2,,,18474,9847,8627,1946,1938,2448,2258,2344,2541,2561,1632,806,1210685,30.45,-83.47,1854,76.14,,,-19,-31,12.37,16.08,9.9,28.45,16.7,38.97,19.983333,12.461111,26.916667,0.0,10.111111,53.716657
US_FL_12079,2020-04-23,ChIJXdNH1SMD7IgRpy7AgOTZCGk,Q494463,geoId/12079,US,United States of America,FL,Florida,12079,Madison County,US,USA,2,5,0,40,2,,,18474,9847,8627,1946,1938,2448,2258,2344,2541,2561,1632,806,1210685,30.45,-83.47,1854,76.14,,,-21,-30,,14.8,,32.56,10.06,37.29,20.188889,15.577778,25.616667,12.482286,13.839506,68.409232
US_FL_12079,2020-04-24,ChIJXdNH1SMD7IgRpy7AgOTZCGk,Q494463,geoId/12079,US,United States of America,FL,Florida,12079,Madison County,US,USA,2,1,0,41,2,,,18474,9847,8627,1946,1938,2448,2258,2344,2541,2561,1632,806,1210685,30.45,-83.47,1854,76.14,,,-29,-27,11.8,11.18,,29.81,,36.64,21.344444,17.861111,26.877778,28.012571,17.654321,80.499522
US_FL_12079,2020-04-25,ChIJXdNH1SMD7IgRpy7AgOTZCGk,Q494463,geoId/12079,US,United States of America,FL,Florida,12079,Madison County,US,USA,2,0,0,41,2,,,18474,9847,8627,1946,1938,2448,2258,2344,2541,2561,1632,806,1210685,30.45,-83.47,1854,76.14,,,-31,-16,13.88,11.1,,24.98,,41.64,21.611111,15.277778,28.738889,0.3048,17.006173,75.718501
US_FL_12079,2020-04-26,ChIJXdNH1SMD7IgRpy7AgOTZCGk,Q494463,geoId/12079,US,United States of America,FL,Florida,12079,Madison County,US,USA,2,2,0,43,2,,,18474,9847,8627,1946,1938,2448,2258,2344,2541,2561,1632,806,1210685,30.45,-83.47,1854,76.14,,,-28,-30,11.06,14.51,,31.79,,26.95,21.933333,16.972222,27.333333,0.0,12.981481,57.485614
US_FL_12079,2020-04-27,ChIJXdNH1SMD7IgRpy7AgOTZCGk,Q494463,geoId/12079,US,United States of America,FL,Florida,12079,Madison County,US,USA,2,1,0,44,2,,,18474,9847,8627,1946,1938,2448,2258,2344,2541,2561,1632,806,1210685,30.45,-83.47,1854,76.14,,,-20,-26,10.11,11.38,10.74,29.07,,42.97,17.577778,10.716667,24.855556,0.0,6.296296,48.183689
US_FL_12079,2020-04-28,ChIJXdNH1SMD7IgRpy7AgOTZCGk,Q494463,geoId/12079,US,United States of America,FL,Florida,12079,Madison County,US,USA,2,5,0,49,2,,,18474,9847,8627,1946,1938,2448,2258,2344,2541,2561,1632,806,1210685,30.45,-83.47,1854,76.14,,,-17,-25,,12.0,,25.26,9.47,38.53,18.038889,9.8,26.855556,0.0,9.259259,57.460105
US_FL_12079,2020-04-29,ChIJXdNH1SMD7IgRpy7AgOTZCGk,Q494463,geoId/12079,US,United States of America,FL,Florida,12079,Madison County,US,USA,2,0,0,49,2,,,18474,9847,8627,1946,1938,2448,2258,2344,2541,2561,1632,806,1210685,30.45,-83.47,1854,76.14,,,-15,-28,10.13,14.9,,31.6,11.92,36.97,21.294444,13.977778,27.594444,0.0,15.0,68.321798
US_FL_12079,2020-04-30,ChIJXdNH1SMD7IgRpy7AgOTZCGk,Q494463,geoId/12079,US,United States of America,FL,Florida,12079,Madison County,US,USA,2,6,0,55,2,,,18474,9847,8627,1946,1938,2448,2258,2344,2541,2561,1632,806,1210685,30.45,-83.47,1854,76.14,,,-13,-22,15.02,13.77,,29.41,10.64,33.16,20.133333,14.927778,24.883333,7.577667,14.388889,70.249672
US_FL_12079,2020-05-01,ChIJXdNH1SMD7IgRpy7AgOTZCGk,Q494463,geoId/12079,US,United States of America,FL,Florida,12079,Madison County,US,USA,2,3,0,58,2,,,18474,9847,8627,1946,1938,2448,2258,2344,2541,2561,1632,806,1210685,30.45,-83.47,1854,76.14,,,-19,-24,,,12.75,23.59,,30.6,18.277778,11.388889,25.6,1.3208,9.160494,56.128955
US_FL_12079,2020-05-02,ChIJXdNH1SMD7IgRpy7AgOTZCGk,Q494463,geoId/12079,US,United States of America,FL,Florida,12079,Madison County,US,USA,2,0,0,58,2,,,18474,9847,8627,1946,1938,2448,2258,2344,2541,2561,1632,806,1210685,30.45,-83.47,1854,76.14,,,-12,-16,17.64,11.76,21.31,24.25,15.43,39.68,19.655556,11.044444,28.388889,0.0,10.179012,55.064185
US_FL_12079,2020-05-03,ChIJXdNH1SMD7IgRpy7AgOTZCGk,Q494463,geoId/12079,US,United States of America,FL,Florida,12079,Madison County,US,USA,2,2,0,60,2,,,18474,9847,8627,1946,1938,2448,2258,2344,2541,2561,1632,806,1210685,30.45,-83.47,1854,76.14,,,-19,-28,16.77,15.37,,22.36,,40.52,21.022222,12.316667,28.466667,0.0,12.91358,60.134546
US_FL_12079,2020-05-04,ChIJXdNH1SMD7IgRpy7AgOTZCGk,Q494463,geoId/12079,US,United States of America,FL,Florida,12079,Madison County,US,USA,2,1,0,61,2,,,18474,9847,8627,1946,1938,2448,2258,2344,2541,2561,1632,806,1210685,30.45,-83.47,1854,76.14,,,-15,-21,15.7,12.56,,31.4,,48.99,22.394444,15.05,29.611111,0.0,15.37037,64.756905
US_FL_12079,2020-05-05,ChIJXdNH1SMD7IgRpy7AgOTZCGk,Q494463,geoId/12079,US,United States of America,FL,Florida,12079,Madison County,US,USA,2,0,1,61,3,,,18474,9847,8627,1946,1938,2448,2258,2344,2541,2561,1632,806,1210685,30.45,-83.47,1854,76.14,,,-12,-26,11.09,,13.56,27.73,10.48,39.44,23.855556,16.95,30.016667,0.0,17.91358,69.632816
US_FL_12079,2020-05-06,ChIJXdNH1SMD7IgRpy7AgOTZCGk,Q494463,geoId/12079,US,United States of America,FL,Florida,12079,Madison County,US,USA,2,0,0,61,3,,,18474,9847,8627,1946,1938,2448,2258,2344,2541,2561,1632,806,1210685,30.45,-83.47,1854,76.14,,,-16,-26,10.99,,,29.91,,36.62,23.761111,19.138889,29.311111,0.0,14.611111,57.385592
US_FL_12079,2020-05-07,ChIJXdNH1SMD7IgRpy7AgOTZCGk,Q494463,geoId/12079,US,United States of America,FL,Florida,12079,Madison County,US,USA,2,0,0,61,3,,,18474,9847,8627,1946,1938,2448,2258,2344,2541,2561,1632,806,1210685,30.45,-83.47,1854,76.14,,,-8,-20,11.51,,11.51,26.21,14.71,35.16,17.716667,10.266667,25.077778,0.0,3.382716,38.871198
US_FL_12079,2020-05-08,ChIJXdNH1SMD7IgRpy7AgOTZCGk,Q494463,geoId/12079,US,United States of America,FL,Florida,12079,Madison County,US,USA,2,0,0,61,3,,,18474,9847,8627,1946,1938,2448,2258,2344,2541,2561,1632,806,1210685,30.45,-83.47,1854,76.14,,,-12,-22,,9.46,10.09,22.7,,30.89,16.555556,8.305556,25.077778,0.0,8.104938,58.473201
US_FL_12079,2020-05-09,ChIJXdNH1SMD7IgRpy7AgOTZCGk,Q494463,geoId/12079,US,United States of America,FL,Florida,12079,Madison County,US,USA,2,0,0,61,3,,,18474,9847,8627,1946,1938,2448,2258,2344,2541,2561,1632,806,1210685,30.45,-83.47,1854,76.14,,,-4,-5,10.87,,,31.15,10.87,35.5,20.466667,15.444444,24.983333,0.0,11.092593,55.547282
US_FL_12079,2020-05-10,ChIJXdNH1SMD7IgRpy7AgOTZCGk,Q494463,geoId/12079,US,United States of America,FL,Florida,12079,Madison County,US,USA,2,0,0,61,3,,,18474,9847,8627,1946,1938,2448,2258,2344,2541,2561,1632,806,1210685,30.45,-83.47,1854,76.14,,,-20,-24,14.77,,11.26,31.66,,45.03,19.133333,13.738889,25.888889,0.0254,11.098765,60.600296
US_FL_12079,2020-05-11,ChIJXdNH1SMD7IgRpy7AgOTZCGk,Q494463,geoId/12079,US,United States of America,FL,Florida,12079,Madison County,US,USA,2,0,0,61,3,,,18474,9847,8627,1946,1938,2448,2258,2344,2541,2561,1632,806,1210685,30.45,-83.47,1854,76.14,,,-9,-24,11.66,11.05,12.28,23.95,11.66,46.66,20.388889,12.927778,27.85,0.3556,10.641975,54.793981
