location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_workplaces,mobility_residential,search_trends_abdominal_pain,search_trends_acne,search_trends_allergy,search_trends_anxiety,search_trends_arthritis,search_trends_back_pain,search_trends_common_cold,search_trends_cough,search_trends_diabetes,search_trends_fatigue,search_trends_fever,search_trends_headache,search_trends_hypertension,search_trends_infection,search_trends_inflammation,search_trends_itch,search_trends_obesity,search_trends_pain,search_trends_skin_rash,search_trends_swelling,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,dew_point,relative_humidity
US_TX_48015,2020-09-30,ChIJUSh5paNEQYYR2cVjWHsuiVs,Q108386,geoId/48015,US,United States of America,TX,Texas,48015,Austin County,US,USA,2,-2,0,497,9,,,29722,14719,15003,3877,4033,3347,3218,3432,4081,4018,2511,1205,1837755,29.88,-96.28,1700,78.866667,-9,2,-19,5,,6.61,9.36,4.68,4.96,4.68,6.88,4.13,9.09,,,,9.91,22.03,4.96,8.26,6.33,29.19,8.54,5.23,19.566667,11.166667,29.483333,0.0,8.905556,50.407715
US_TX_48015,2020-10-01,ChIJUSh5paNEQYYR2cVjWHsuiVs,Q108386,geoId/48015,US,United States of America,TX,Texas,48015,Austin County,US,USA,2,2,0,499,9,,,29722,14719,15003,3877,4033,3347,3218,3432,4081,4018,2511,1205,1837755,29.88,-96.28,1700,78.866667,-2,8,-21,4,,6.5,11.02,7.91,5.09,7.06,5.65,4.24,11.59,,,,7.35,25.71,7.63,6.5,,35.89,9.04,6.5,20.722222,12.161111,31.166667,0.0,11.805556,56.955966
US_TX_48015,2020-10-02,ChIJUSh5paNEQYYR2cVjWHsuiVs,Q108386,geoId/48015,US,United States of America,TX,Texas,48015,Austin County,US,USA,2,0,0,499,9,,,29722,14719,15003,3877,4033,3347,3218,3432,4081,4018,2511,1205,1837755,29.88,-96.28,1700,78.866667,-7,8,-21,4,5.51,8.7,14.49,4.93,,5.51,8.12,5.22,6.09,5.8,4.06,5.8,8.7,26.67,5.8,6.09,4.64,33.92,7.83,6.09,21.238889,13.966667,27.811111,0.0,11.311111,53.419284
US_TX_48015,2020-10-03,ChIJUSh5paNEQYYR2cVjWHsuiVs,Q108386,geoId/48015,US,United States of America,TX,Texas,48015,Austin County,US,USA,2,-1,0,498,9,,,29722,14719,15003,3877,4033,3347,3218,3432,4081,4018,2511,1205,1837755,29.88,-96.28,1700,78.866667,-6,11,-11,,,5.32,20.92,7.99,8.37,5.32,6.46,,8.75,,9.13,5.7,9.51,27.0,11.41,14.07,,38.03,7.23,6.84,19.538889,11.927778,29.044444,0.0,12.15,62.769488
US_TX_48015,2020-10-04,ChIJUSh5paNEQYYR2cVjWHsuiVs,Q108386,geoId/48015,US,United States of America,TX,Texas,48015,Austin County,US,USA,2,4,0,502,9,,,29722,14719,15003,3877,4033,3347,3218,3432,4081,4018,2511,1205,1837755,29.88,-96.28,1700,78.866667,-8,,-7,,,7.29,14.21,6.92,5.1,6.56,5.83,8.74,8.74,7.29,,5.1,9.84,20.77,5.47,12.75,,34.62,,6.92,21.344444,13.694444,30.277778,0.0,15.5,69.447149
US_TX_48015,2020-10-05,ChIJUSh5paNEQYYR2cVjWHsuiVs,Q108386,geoId/48015,US,United States of America,TX,Texas,48015,Austin County,US,USA,2,0,0,502,9,,,29722,14719,15003,3877,4033,3347,3218,3432,4081,4018,2511,1205,1837755,29.88,-96.28,1700,78.866667,-9,4,-16,3,4.39,4.94,10.15,5.21,,4.12,8.51,5.76,7.68,4.39,3.84,,7.96,27.16,5.49,9.88,7.41,31.82,4.66,4.94,22.383333,16.616667,29.25,0.0,16.2,68.206907
US_TX_48015,2020-10-06,ChIJUSh5paNEQYYR2cVjWHsuiVs,Q108386,geoId/48015,US,United States of America,TX,Texas,48015,Austin County,US,USA,2,0,0,502,9,,,29722,14719,15003,3877,4033,3347,3218,3432,4081,4018,2511,1205,1837755,29.88,-96.28,1700,78.866667,-4,3,-18,3,4.67,7.15,12.37,5.77,4.67,,8.52,,10.99,,3.85,7.15,5.22,21.99,3.85,7.7,4.95,37.65,6.87,5.5,22.172222,16.216667,30.283333,0.0,16.661111,71.19947
US_TX_48015,2020-10-07,ChIJUSh5paNEQYYR2cVjWHsuiVs,Q108386,geoId/48015,US,United States of America,TX,Texas,48015,Austin County,US,USA,2,1,0,503,9,,,29722,14719,15003,3877,4033,3347,3218,3432,4081,4018,2511,1205,1837755,29.88,-96.28,1700,78.866667,-9,-2,-23,5,5.58,7.75,9.92,6.51,,,9.61,,11.78,5.27,,5.58,5.27,19.53,5.58,6.2,6.2,39.06,4.96,6.51,21.9,13.944444,30.894444,0.0,15.266667,66.323727
US_TX_48015,2020-10-08,ChIJUSh5paNEQYYR2cVjWHsuiVs,Q108386,geoId/48015,US,United States of America,TX,Texas,48015,Austin County,US,USA,2,0,0,503,9,,,29722,14719,15003,3877,4033,3347,3218,3432,4081,4018,2511,1205,1837755,29.88,-96.28,1700,78.866667,-10,4,-29,6,,5.43,15.62,8.49,6.79,,8.83,,11.55,,6.79,5.09,9.85,18.0,,8.15,,42.46,11.89,,23.772222,19.266667,30.194444,0.22225,18.894444,74.351808
US_TX_48015,2020-10-09,ChIJUSh5paNEQYYR2cVjWHsuiVs,Q108386,geoId/48015,US,United States of America,TX,Texas,48015,Austin County,US,USA,2,1,0,504,9,,,29722,14719,15003,3877,4033,3347,3218,3432,4081,4018,2511,1205,1837755,29.88,-96.28,1700,78.866667,-9,8,-31,9,,5.21,15.28,8.68,5.56,,6.95,,15.98,9.03,,5.21,11.11,21.53,9.03,6.95,5.9,46.19,7.64,13.54,25.661111,23.372222,29.594444,0.15875,22.2,81.344757
US_TX_48015,2020-10-10,ChIJUSh5paNEQYYR2cVjWHsuiVs,Q108386,geoId/48015,US,United States of America,TX,Texas,48015,Austin County,US,USA,2,-1,0,503,9,,,29722,14719,15003,3877,4033,3347,3218,3432,4081,4018,2511,1205,1837755,29.88,-96.28,1700,78.866667,-12,4,-13,,,7.12,10.87,7.87,6.37,6.37,6.0,,12.37,,,5.25,8.25,15.74,,9.0,6.0,33.36,6.0,6.37,24.4,17.716667,33.044444,0.0762,20.027778,76.767247
US_TX_48015,2020-10-11,ChIJUSh5paNEQYYR2cVjWHsuiVs,Q108386,geoId/48015,US,United States of America,TX,Texas,48015,Austin County,US,USA,2,0,0,503,9,,,29722,14719,15003,3877,4033,3347,3218,3432,4081,4018,2511,1205,1837755,29.88,-96.28,1700,78.866667,-12,,-11,,5.66,9.91,21.59,9.56,7.43,5.66,6.02,,15.58,,,4.96,,21.59,9.2,7.08,4.96,38.94,7.08,5.31,26.844444,21.727778,34.022222,0.0,22.077778,75.309085
US_TX_48015,2020-10-12,ChIJUSh5paNEQYYR2cVjWHsuiVs,Q108386,geoId/48015,US,United States of America,TX,Texas,48015,Austin County,US,USA,2,1,0,504,9,,,29722,14719,15003,3877,4033,3347,3218,3432,4081,4018,2511,1205,1837755,29.88,-96.28,1700,78.866667,-11,-4,-26,6,7.86,7.55,17.61,5.97,,5.97,9.43,8.18,14.15,,,,9.75,21.38,6.6,9.75,5.03,38.99,11.32,5.03,26.472222,22.605556,32.011111,0.0,20.95,72.017204
US_TX_48015,2020-10-13,ChIJUSh5paNEQYYR2cVjWHsuiVs,Q108386,geoId/48015,US,United States of America,TX,Texas,48015,Austin County,US,USA,2,-1,0,503,9,,,29722,14719,15003,3877,4033,3347,3218,3432,4081,4018,2511,1205,1837755,29.88,-96.28,1700,78.866667,-8,8,-20,6,5.52,7.36,11.66,8.9,5.22,5.83,6.44,5.83,10.74,5.83,4.91,,12.89,25.16,6.75,9.2,5.52,37.12,10.74,4.6,23.455556,16.7,31.444444,0.0762,13.666667,54.830448
US_TX_48015,2020-10-14,ChIJUSh5paNEQYYR2cVjWHsuiVs,Q108386,geoId/48015,US,United States of America,TX,Texas,48015,Austin County,US,USA,2,1,0,504,9,,,29722,14719,15003,3877,4033,3347,3218,3432,4081,4018,2511,1205,1837755,29.88,-96.28,1700,78.866667,-8,9,-19,6,4.27,9.4,13.1,7.12,5.7,,5.98,,8.54,,,3.99,7.97,16.23,5.13,7.69,5.98,27.63,6.55,,23.666667,18.05,31.6,0.0,18.272222,71.981789
US_TX_48015,2020-10-15,ChIJUSh5paNEQYYR2cVjWHsuiVs,Q108386,geoId/48015,US,United States of America,TX,Texas,48015,Austin County,US,USA,2,2,0,506,9,,,29722,14719,15003,3877,4033,3347,3218,3432,4081,4018,2511,1205,1837755,29.88,-96.28,1700,78.866667,-4,8,-18,6,4.75,4.47,12.85,5.31,,6.42,10.06,,5.87,4.19,,3.91,10.34,16.76,6.42,7.26,5.31,35.48,5.59,,25.566667,21.138889,31.766667,0.0,21.5,78.389015
US_TX_48015,2020-10-16,ChIJUSh5paNEQYYR2cVjWHsuiVs,Q108386,geoId/48015,US,United States of America,TX,Texas,48015,Austin County,US,USA,2,1,0,507,9,,,29722,14719,15003,3877,4033,3347,3218,3432,4081,4018,2511,1205,1837755,29.88,-96.28,1700,78.866667,-7,6,-19,5,4.85,7.7,8.84,,,,4.85,,9.41,,,,7.42,19.11,6.56,6.84,,34.8,5.7,6.56,19.155556,14.383333,27.938889,1.30175,13.572222,71.619192
US_TX_48015,2020-10-17,ChIJUSh5paNEQYYR2cVjWHsuiVs,Q108386,geoId/48015,US,United States of America,TX,Texas,48015,Austin County,US,USA,2,0,0,507,9,,,29722,14719,15003,3877,4033,3347,3218,3432,4081,4018,2511,1205,1837755,29.88,-96.28,1700,78.866667,-13,7,-15,,,10.64,12.84,7.34,8.07,,6.24,,5.5,,,5.5,7.7,17.61,,7.34,,37.78,6.97,7.34,19.622222,13.883333,27.938889,8.720667,14.038889,70.493801
US_TX_48015,2020-10-18,ChIJUSh5paNEQYYR2cVjWHsuiVs,Q108386,geoId/48015,US,United States of America,TX,Texas,48015,Austin County,US,USA,2,0,0,507,9,,,29722,14719,15003,3877,4033,3347,3218,3432,4081,4018,2511,1205,1837755,29.88,-96.28,1700,78.866667,-5,,-10,,9.43,6.89,14.51,13.42,5.08,6.17,,5.44,13.06,9.07,5.08,8.34,11.61,20.31,6.89,7.98,,42.44,,,25.211111,20.577778,31.444444,0.028222,20.788889,76.615271
US_TX_48015,2020-10-19,ChIJUSh5paNEQYYR2cVjWHsuiVs,Q108386,geoId/48015,US,United States of America,TX,Texas,48015,Austin County,US,USA,2,0,0,507,9,,,29722,14719,15003,3877,4033,3347,3218,3432,4081,4018,2511,1205,1837755,29.88,-96.28,1700,78.866667,-11,-8,-16,3,5.32,7.28,10.35,8.68,5.6,8.39,7.56,5.6,10.35,6.16,4.76,5.04,12.03,24.63,9.52,4.76,,38.06,8.39,5.04,26.194444,22.6,31.972222,0.0,22.555556,80.624495
US_TX_48015,2020-10-20,ChIJUSh5paNEQYYR2cVjWHsuiVs,Q108386,geoId/48015,US,United States of America,TX,Texas,48015,Austin County,US,USA,2,1,0,508,9,,,29722,14719,15003,3877,4033,3347,3218,3432,4081,4018,2511,1205,1837755,29.88,-96.28,1700,78.866667,-3,2,-18,6,,8.03,15.51,6.37,5.82,3.88,6.65,5.26,10.8,,3.88,,8.86,18.28,4.98,8.58,4.15,35.17,7.2,6.09,25.9,21.733333,31.505556,1.8542,21.6,77.32401
US_TX_48015,2020-10-21,ChIJUSh5paNEQYYR2cVjWHsuiVs,Q108386,geoId/48015,US,United States of America,TX,Texas,48015,Austin County,US,USA,2,1,0,509,9,,,29722,14719,15003,3877,4033,3347,3218,3432,4081,4018,2511,1205,1837755,29.88,-96.28,1700,78.866667,-7,-2,-16,5,5.4,7.11,13.08,9.1,5.4,,7.68,6.83,13.08,4.83,5.69,,7.68,23.61,5.4,6.54,6.26,35.84,6.54,,25.205556,20.744444,31.216667,0.0,21.25,78.859808
US_TX_48015,2020-10-22,ChIJUSh5paNEQYYR2cVjWHsuiVs,Q108386,geoId/48015,US,United States of America,TX,Texas,48015,Austin County,US,USA,2,0,0,509,9,,,29722,14719,15003,3877,4033,3347,3218,3432,4081,4018,2511,1205,1837755,29.88,-96.28,1700,78.866667,-2,14,-19,4,3.98,9.38,11.94,7.39,5.4,6.25,10.52,5.12,9.95,,5.4,,10.8,23.02,6.54,8.81,5.97,33.54,4.83,4.83,24.622222,20.555556,30.316667,0.0,21.3,81.917285
US_TX_48015,2020-10-23,ChIJUSh5paNEQYYR2cVjWHsuiVs,Q108386,geoId/48015,US,United States of America,TX,Texas,48015,Austin County,US,USA,2,0,0,509,9,,,29722,14719,15003,3877,4033,3347,3218,3432,4081,4018,2511,1205,1837755,29.88,-96.28,1700,78.866667,-5,7,-18,6,5.04,6.45,9.25,4.76,,4.2,9.81,,8.41,5.61,,,8.41,18.5,8.13,7.29,4.49,29.99,7.85,3.92,24.430556,17.652778,30.430556,1.306286,21.3125,82.844959
US_TX_48015,2020-10-24,ChIJUSh5paNEQYYR2cVjWHsuiVs,Q108386,geoId/48015,US,United States of America,TX,Texas,48015,Austin County,US,USA,2,4,0,513,9,,,29722,14719,15003,3877,4033,3347,3218,3432,4081,4018,2511,1205,1837755,29.88,-96.28,1700,78.866667,-9,5,-13,,5.76,8.45,11.14,,6.53,,8.45,,8.84,,,,10.38,19.21,8.45,10.76,,38.43,,8.45,14.85,11.461111,20.444444,2.9972,9.577778,70.810157
US_TX_48015,2020-10-25,ChIJUSh5paNEQYYR2cVjWHsuiVs,Q108386,geoId/48015,US,United States of America,TX,Texas,48015,Austin County,US,USA,2,1,0,514,9,,,29722,14719,15003,3877,4033,3347,3218,3432,4081,4018,2511,1205,1837755,29.88,-96.28,1700,78.866667,-9,,-11,,,7.95,12.28,7.95,5.78,5.78,8.67,,7.95,,,,8.67,17.34,7.22,7.22,,37.93,,7.22,19.383333,15.338889,25.95,0.0,15.727778,79.634678
US_TX_48015,2020-10-26,ChIJUSh5paNEQYYR2cVjWHsuiVs,Q108386,geoId/48015,US,United States of America,TX,Texas,48015,Austin County,US,USA,2,0,0,514,9,,,29722,14719,15003,3877,4033,3347,3218,3432,4081,4018,2511,1205,1837755,29.88,-96.28,1700,78.866667,-9,-3,-14,2,,5.04,10.08,5.32,,8.12,3.92,6.44,8.4,,3.92,,8.4,17.09,8.12,6.16,4.48,32.49,5.88,,22.944444,16.222222,28.1,0.084667,20.382716,84.007638
US_TX_48015,2020-10-27,ChIJUSh5paNEQYYR2cVjWHsuiVs,Q108386,geoId/48015,US,United States of America,TX,Texas,48015,Austin County,US,USA,2,0,0,514,9,,,29722,14719,15003,3877,4033,3347,3218,3432,4081,4018,2511,1205,1837755,29.88,-96.28,1700,78.866667,-6,-5,-16,6,5.21,9.55,9.26,5.21,6.08,6.95,6.08,,6.08,,,4.63,6.08,18.52,6.08,4.92,6.66,30.1,4.05,4.63,12.405556,9.961111,17.383333,1.632857,11.364198,90.293512
US_TX_48015,2020-10-28,ChIJUSh5paNEQYYR2cVjWHsuiVs,Q108386,geoId/48015,US,United States of America,TX,Texas,48015,Austin County,US,USA,2,0,0,514,9,,,29722,14719,15003,3877,4033,3347,3218,3432,4081,4018,2511,1205,1837755,29.88,-96.28,1700,78.866667,-9,-2,-16,6,4.12,8.82,12.35,6.76,4.71,7.35,8.53,5.29,7.64,,,5.0,6.47,29.11,,,6.47,32.64,5.29,,9.455556,6.366667,15.1,2.201333,8.177778,91.835038
US_TX_48015,2020-10-29,ChIJUSh5paNEQYYR2cVjWHsuiVs,Q108386,geoId/48015,US,United States of America,TX,Texas,48015,Austin County,US,USA,2,0,1,514,10,,,29722,14719,15003,3877,4033,3347,3218,3432,4081,4018,2511,1205,1837755,29.88,-96.28,1700,78.866667,-1,10,-19,4,4.98,4.1,7.03,8.49,,7.03,9.37,4.1,10.25,5.86,,4.98,9.08,21.09,7.03,4.69,,41.3,5.86,4.1,10.466667,5.083333,17.372222,1.905,5.455556,71.256317
US_TX_48015,2020-10-30,ChIJUSh5paNEQYYR2cVjWHsuiVs,Q108386,geoId/48015,US,United States of America,TX,Texas,48015,Austin County,US,USA,2,2,0,516,10,,,29722,14719,15003,3877,4033,3347,3218,3432,4081,4018,2511,1205,1837755,29.88,-96.28,1700,78.866667,-1,7,-19,3,,,12.68,5.26,,6.5,9.59,,,,4.95,,8.97,17.01,6.5,9.59,,35.26,,6.8,12.477778,6.538889,21.205556,0.0,5.927778,64.499253
US_TX_48015,2020-10-31,ChIJUSh5paNEQYYR2cVjWHsuiVs,Q108386,geoId/48015,US,United States of America,TX,Texas,48015,Austin County,US,USA,2,1,0,517,10,,,29722,14719,15003,3877,4033,3347,3218,3432,4081,4018,2511,1205,1837755,29.88,-96.28,1700,78.866667,-7,10,-9,,,7.87,8.66,5.9,,6.3,7.48,6.69,7.08,,,,6.3,17.32,,11.02,,29.13,6.3,7.87,13.172222,5.127778,24.294444,0.0,7.038889,66.59682
US_TX_48015,2020-11-01,ChIJUSh5paNEQYYR2cVjWHsuiVs,Q108386,geoId/48015,US,United States of America,TX,Texas,48015,Austin County,US,USA,2,4,0,521,10,,,29722,14719,15003,3877,4033,3347,3218,3432,4081,4018,2511,1205,1837755,29.88,-96.28,1700,78.866667,-8,,-3,,9.27,9.99,12.48,14.27,,6.78,7.13,,8.56,5.35,5.71,5.35,7.85,20.33,7.13,9.99,4.99,34.95,8.92,,16.372222,8.755556,25.666667,0.0,10.338889,67.666906
US_TX_48015,2020-11-02,ChIJUSh5paNEQYYR2cVjWHsuiVs,Q108386,geoId/48015,US,United States of America,TX,Texas,48015,Austin County,US,USA,2,2,0,523,10,,,29722,14719,15003,3877,4033,3347,3218,3432,4081,4018,2511,1205,1837755,29.88,-96.28,1700,78.866667,-7,-6,-15,4,,5.66,11.6,9.62,4.25,4.25,7.64,4.81,8.49,,,,8.77,17.83,8.49,8.21,4.53,32.26,5.38,8.21,15.177778,6.872222,23.316667,0.0,5.222222,51.631613
US_TX_48015,2020-11-03,ChIJUSh5paNEQYYR2cVjWHsuiVs,Q108386,geoId/48015,US,United States of America,TX,Texas,48015,Austin County,US,USA,2,-1,0,522,10,,,29722,14719,15003,3877,4033,3347,3218,3432,4081,4018,2511,1205,1837755,29.88,-96.28,1700,78.866667,2,-2,-18,4,4.02,5.63,10.19,8.05,3.75,6.71,9.66,,10.19,,4.02,3.75,5.9,19.85,7.78,6.44,4.29,34.87,6.17,6.17,13.911111,4.716667,25.577778,0.0,4.511111,53.380778
US_TX_48015,2020-11-04,ChIJUSh5paNEQYYR2cVjWHsuiVs,Q108386,geoId/48015,US,United States of America,TX,Texas,48015,Austin County,US,USA,2,1,0,523,10,,,29722,14719,15003,3877,4033,3347,3218,3432,4081,4018,2511,1205,1837755,29.88,-96.28,1700,78.866667,-7,-2,-17,5,,6.6,10.66,7.61,,5.84,7.61,4.32,8.12,4.32,4.32,,10.91,20.3,6.34,6.6,4.06,30.96,8.38,7.36,15.95,7.111111,26.677778,0.0,9.166667,64.240083
US_TX_48015,2020-11-05,ChIJUSh5paNEQYYR2cVjWHsuiVs,Q108386,geoId/48015,US,United States of America,TX,Texas,48015,Austin County,US,USA,2,0,0,523,10,,,29722,14719,15003,3877,4033,3347,3218,3432,4081,4018,2511,1205,1837755,29.88,-96.28,1700,78.866667,-5,6,-17,5,4.02,7.23,8.03,6.96,,4.55,7.5,4.55,7.23,,5.36,,4.82,14.99,8.3,5.62,4.02,36.42,4.82,,19.894444,14.072222,27.616667,0.0,15.083333,73.949991
US_TX_48015,2020-11-06,ChIJUSh5paNEQYYR2cVjWHsuiVs,Q108386,geoId/48015,US,United States of America,TX,Texas,48015,Austin County,US,USA,2,0,0,523,10,,,29722,14719,15003,3877,4033,3347,3218,3432,4081,4018,2511,1205,1837755,29.88,-96.28,1700,78.866667,-3,2,-18,6,,4.23,12.42,7.06,,4.8,11.29,7.62,8.19,,,6.77,6.77,21.45,7.06,7.06,5.08,31.33,8.47,7.34,19.211111,12.661111,26.772222,0.0,14.144444,72.62449
US_TX_48015,2020-11-07,ChIJUSh5paNEQYYR2cVjWHsuiVs,Q108386,geoId/48015,US,United States of America,TX,Texas,48015,Austin County,US,USA,2,1,0,524,10,,,29722,14719,15003,3877,4033,3347,3218,3432,4081,4018,2511,1205,1837755,29.88,-96.28,1700,78.866667,-2,-3,-10,,6.28,5.91,8.87,5.17,5.91,5.91,9.61,7.76,8.13,,,5.54,7.39,21.43,7.02,9.98,5.91,38.8,5.17,7.02,19.027778,11.55,27.644444,0.0,12.805556,67.448841
US_TX_48015,2020-11-08,ChIJUSh5paNEQYYR2cVjWHsuiVs,Q108386,geoId/48015,US,United States of America,TX,Texas,48015,Austin County,US,USA,2,1,0,525,10,,,29722,14719,15003,3877,4033,3347,3218,3432,4081,4018,2511,1205,1837755,29.88,-96.28,1700,78.866667,-6,,-8,,5.23,9.41,14.64,4.88,7.32,,6.28,,9.06,,4.88,,6.28,15.69,,11.85,,41.13,9.41,8.02,19.65,14.177778,27.011111,0.0,16.372222,81.516235
US_TX_48015,2020-11-09,ChIJUSh5paNEQYYR2cVjWHsuiVs,Q108386,geoId/48015,US,United States of America,TX,Texas,48015,Austin County,US,USA,2,0,0,525,10,,,29722,14719,15003,3877,4033,3347,3218,3432,4081,4018,2511,1205,1837755,29.88,-96.28,1700,78.866667,-9,-2,-15,3,,9.79,10.91,5.87,,5.31,15.66,4.75,11.19,5.31,4.2,7.55,9.51,20.14,6.71,7.27,6.43,30.2,5.03,8.11,22.677778,18.488889,29.277778,0.2286,18.961111,79.660128
US_TX_48015,2020-11-10,ChIJUSh5paNEQYYR2cVjWHsuiVs,Q108386,geoId/48015,US,United States of America,TX,Texas,48015,Austin County,US,USA,2,9,0,534,10,,,29722,14719,15003,3877,4033,3347,3218,3432,4081,4018,2511,1205,1837755,29.88,-96.28,1700,78.866667,-4,1,-17,5,5.1,5.64,9.39,6.98,6.17,5.1,8.59,5.37,12.35,4.03,4.03,5.37,5.91,21.48,,6.44,4.29,32.48,5.91,4.03,23.827778,20.305556,29.516667,0.197556,19.544444,77.02636
US_TX_48015,2020-11-11,ChIJUSh5paNEQYYR2cVjWHsuiVs,Q108386,geoId/48015,US,United States of America,TX,Texas,48015,Austin County,US,USA,2,-1,0,533,10,,,29722,14719,15003,3877,4033,3347,3218,3432,4081,4018,2511,1205,1837755,29.88,-96.28,1700,78.866667,-9,-4,-20,5,,8.11,8.11,8.91,4.32,4.59,8.91,4.86,11.89,5.4,,3.78,6.75,21.34,11.35,8.11,5.4,27.83,5.94,6.48,22.383333,17.022222,28.788889,0.169333,15.127778,64.324109
US_TX_48015,2020-11-12,ChIJUSh5paNEQYYR2cVjWHsuiVs,Q108386,geoId/48015,US,United States of America,TX,Texas,48015,Austin County,US,USA,2,5,1,538,11,,,29722,14719,15003,3877,4033,3347,3218,3432,4081,4018,2511,1205,1837755,29.88,-96.28,1700,78.866667,-6,6,-18,4,5.4,7.29,10.26,5.94,5.13,8.37,7.56,5.13,9.18,4.32,4.05,3.78,8.91,20.51,7.56,5.4,5.13,38.86,5.13,4.59,21.35,14.744444,29.366667,0.0,14.122222,63.736515
US_TX_48015,2020-11-13,ChIJUSh5paNEQYYR2cVjWHsuiVs,Q108386,geoId/48015,US,United States of America,TX,Texas,48015,Austin County,US,USA,2,1,0,539,11,,,29722,14719,15003,3877,4033,3347,3218,3432,4081,4018,2511,1205,1837755,29.88,-96.28,1700,78.866667,-9,2,-19,7,,5.25,8.28,6.63,4.42,,9.66,4.97,7.73,5.25,4.42,,7.73,20.16,6.35,4.42,,33.68,4.42,,21.755556,18.333333,25.888889,0.0,19.205556,85.563992
US_TX_48015,2020-11-14,ChIJUSh5paNEQYYR2cVjWHsuiVs,Q108386,geoId/48015,US,United States of America,TX,Texas,48015,Austin County,US,USA,2,0,0,539,11,,,29722,14719,15003,3877,4033,3347,3218,3432,4081,4018,2511,1205,1837755,29.88,-96.28,1700,78.866667,-8,3,-7,,,9.84,12.76,,6.56,5.83,10.21,7.65,13.49,5.1,,,12.39,16.4,6.2,8.38,,33.53,6.92,6.92,24.3,20.972222,30.766667,0.4572,20.194444,78.000729
US_TX_48015,2020-11-15,ChIJUSh5paNEQYYR2cVjWHsuiVs,Q108386,geoId/48015,US,United States of America,TX,Texas,48015,Austin County,US,USA,2,5,0,544,11,,,29722,14719,15003,3877,4033,3347,3218,3432,4081,4018,2511,1205,1837755,29.88,-96.28,1700,78.866667,-6,,-13,,,5.94,10.48,9.78,7.69,,7.69,,6.64,,,,8.38,19.91,6.99,9.08,4.89,42.62,9.08,,22.622222,16.733333,26.572222,0.254,10.55,46.839544
US_TX_48015,2020-11-16,ChIJUSh5paNEQYYR2cVjWHsuiVs,Q108386,geoId/48015,US,United States of America,TX,Texas,48015,Austin County,US,USA,2,0,0,544,11,,,29722,14719,15003,3877,4033,3347,3218,3432,4081,4018,2511,1205,1837755,29.88,-96.28,1700,78.866667,-13,-1,-14,4,,5.46,9.29,9.56,,5.46,7.38,,9.02,,,3.83,7.38,22.41,7.92,4.37,,33.89,5.19,4.37,13.961111,5.294444,23.088889,1.143,-0.505556,37.249539
US_TX_48015,2020-11-17,ChIJUSh5paNEQYYR2cVjWHsuiVs,Q108386,geoId/48015,US,United States of America,TX,Texas,48015,Austin County,US,USA,2,2,0,546,11,,,29722,14719,15003,3877,4033,3347,3218,3432,4081,4018,2511,1205,1837755,29.88,-96.28,1700,78.866667,-8,-4,-17,5,4.75,7.54,9.77,,,5.3,6.42,,5.58,3.91,5.03,,5.58,17.31,7.54,,,38.25,4.75,5.58,13.344444,4.272222,25.011111,0.0,1.616667,45.233449
US_TX_48015,2020-11-18,ChIJUSh5paNEQYYR2cVjWHsuiVs,Q108386,geoId/48015,US,United States of America,TX,Texas,48015,Austin County,US,USA,2,0,0,546,11,,,29722,14719,15003,3877,4033,3347,3218,3432,4081,4018,2511,1205,1837755,29.88,-96.28,1700,78.866667,-6,-1,-17,6,4.37,6.55,10.91,5.18,5.46,,10.1,6.0,10.1,6.55,,4.09,8.19,16.1,6.55,,5.46,32.47,7.09,6.55,14.822222,6.327778,25.566667,0.0,5.055556,52.349273
US_TX_48015,2020-11-19,ChIJUSh5paNEQYYR2cVjWHsuiVs,Q108386,geoId/48015,US,United States of America,TX,Texas,48015,Austin County,US,USA,2,6,0,552,11,,,29722,14719,15003,3877,4033,3347,3218,3432,4081,4018,2511,1205,1837755,29.88,-96.28,1700,78.866667,-8,0,-21,6,4.33,,10.98,8.38,6.07,4.91,5.2,5.78,8.96,5.49,5.2,5.49,6.94,19.65,6.65,8.67,4.33,38.73,7.8,,18.088889,11.083333,27.505556,0.0,12.438889,69.70262
US_TX_48015,2020-11-20,ChIJUSh5paNEQYYR2cVjWHsuiVs,Q108386,geoId/48015,US,United States of America,TX,Texas,48015,Austin County,US,USA,2,2,0,554,11,,,29722,14719,15003,3877,4033,3347,3218,3432,4081,4018,2511,1205,1837755,29.88,-96.28,1700,78.866667,-5,7,-23,6,,6.74,11.34,7.05,5.52,7.05,10.12,7.05,9.2,7.97,,,8.28,19.31,5.52,6.44,4.9,29.12,6.74,4.9,20.916667,16.6,28.272222,0.0,17.227778,79.496517
