location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_workplaces,mobility_residential,search_trends_abdominal_pain,search_trends_acne,search_trends_alcoholism,search_trends_allergy,search_trends_anxiety,search_trends_arthritis,search_trends_back_pain,search_trends_bleeding,search_trends_common_cold,search_trends_cough,search_trends_depression,search_trends_diabetes,search_trends_diarrhea,search_trends_fatigue,search_trends_fever,search_trends_gastroesophageal_reflux_disease,search_trends_headache,search_trends_hypertension,search_trends_infection,search_trends_inflammation,search_trends_itch,search_trends_major_depressive_disorder,search_trends_migraine,search_trends_obesity,search_trends_pain,search_trends_skin_condition,search_trends_skin_rash,search_trends_swelling,search_trends_type_2_diabetes,search_trends_urinary_tract_infection,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,dew_point,relative_humidity
US_OH_39065,2020-02-14,ChIJR2bcShJJOYgRmHK1GN1OfB4,Q490184,geoId/39065,US,United States of America,OH,Ohio,39065,Hardin County,US,USA,2,,,,,,,31329,15576,15753,3888,4729,5070,3310,3564,3932,3491,2159,1186,911267,40.66,-83.66,1219,77.6,,,,,4.72,4.48,3.77,5.9,4.95,4.95,6.61,3.54,13.21,8.02,,4.48,4.48,6.37,4.01,3.77,5.43,11.09,22.18,5.43,5.9,,,5.43,33.26,4.48,4.95,,,,-7.916667,-11.266667,-1.361111,0.4445,-12.683333,69.207446
US_OH_39065,2020-02-15,ChIJR2bcShJJOYgRmHK1GN1OfB4,Q490184,geoId/39065,US,United States of America,OH,Ohio,39065,Hardin County,US,USA,2,,,,,,,31329,15576,15753,3888,4729,5070,3310,3564,3932,3491,2159,1186,911267,40.66,-83.66,1219,77.6,2,3,-9,,5.28,7.23,4.17,7.79,7.79,4.45,8.34,,16.69,7.79,4.45,7.51,,,,,5.84,6.95,21.69,5.28,6.12,,6.4,4.17,36.16,4.73,6.95,4.17,4.73,5.01,-7.605556,-14.027778,1.922222,0.0,-12.255556,69.753474
US_OH_39065,2020-02-16,ChIJR2bcShJJOYgRmHK1GN1OfB4,Q490184,geoId/39065,US,United States of America,OH,Ohio,39065,Hardin County,US,USA,2,,,,,,,31329,15576,15753,3888,4729,5070,3310,3564,3932,3491,2159,1186,911267,40.66,-83.66,1219,77.6,12,9,6,,8.8,5.18,4.4,10.61,8.54,,,5.69,14.23,8.02,7.76,10.61,5.69,9.06,7.5,8.28,4.4,9.84,20.96,4.66,6.73,6.73,,5.43,31.06,3.88,8.02,,,6.47,2.3,0.011111,4.7,0.0,-3.105556,67.786811
US_OH_39065,2020-02-17,ChIJR2bcShJJOYgRmHK1GN1OfB4,Q490184,geoId/39065,US,United States of America,OH,Ohio,39065,Hardin County,US,USA,2,,,,,,,31329,15576,15753,3888,4729,5070,3310,3564,3932,3491,2159,1186,911267,40.66,-83.66,1219,77.6,-1,-1,-16,5,3.23,7.62,4.39,10.62,8.31,6.0,5.77,3.23,17.08,10.39,5.08,13.39,3.23,5.08,5.08,4.85,4.62,16.16,25.39,10.85,7.39,5.54,5.77,3.23,37.17,3.23,4.85,,5.54,8.08,0.877778,-4.427778,6.355556,11.7856,-2.888889,76.23184
US_OH_39065,2020-02-18,ChIJR2bcShJJOYgRmHK1GN1OfB4,Q490184,geoId/39065,US,United States of America,OH,Ohio,39065,Hardin County,US,USA,2,,,,,,,31329,15576,15753,3888,4729,5070,3310,3564,3932,3491,2159,1186,911267,40.66,-83.66,1219,77.6,1,23,-1,0,6.49,5.86,,6.28,10.47,,5.86,5.03,15.08,8.17,,8.38,6.91,3.56,5.65,4.19,3.98,19.06,26.6,4.61,5.03,3.14,,6.28,32.04,,5.03,5.65,4.4,4.19,5.744444,0.516667,8.966667,2.032,2.022222,77.15777
US_OH_39065,2020-02-19,ChIJR2bcShJJOYgRmHK1GN1OfB4,Q490184,geoId/39065,US,United States of America,OH,Ohio,39065,Hardin County,US,USA,2,,,,,,,31329,15576,15753,3888,4729,5070,3310,3564,3932,3491,2159,1186,911267,40.66,-83.66,1219,77.6,3,3,1,-2,4.98,6.22,,8.71,7.05,,3.94,5.19,16.18,8.3,6.02,8.71,3.73,4.36,6.02,3.32,4.15,12.45,29.25,5.81,6.22,4.98,5.6,7.26,30.08,,5.19,5.6,8.09,4.56,-0.872222,-3.683333,5.477778,0.6096,-4.866667,74.644255
US_OH_39065,2020-02-20,ChIJR2bcShJJOYgRmHK1GN1OfB4,Q490184,geoId/39065,US,United States of America,OH,Ohio,39065,Hardin County,US,USA,2,,,,,,,31329,15576,15753,3888,4729,5070,3310,3564,3932,3491,2159,1186,911267,40.66,-83.66,1219,77.6,5,20,1,0,3.58,9.69,3.37,7.79,5.47,5.26,5.47,4.42,13.48,7.37,6.74,11.16,,5.05,,,3.79,12.85,32.01,5.26,5.69,4.84,4.84,9.48,37.27,2.95,5.69,6.11,4.63,4.84,-3.85,-6.538889,0.561111,0.0508,-9.738889,64.037425
US_OH_39065,2020-02-21,ChIJR2bcShJJOYgRmHK1GN1OfB4,Q490184,geoId/39065,US,United States of America,OH,Ohio,39065,Hardin County,US,USA,2,,,,,,,31329,15576,15753,3888,4729,5070,3310,3564,3932,3491,2159,1186,911267,40.66,-83.66,1219,77.6,2,0,1,1,6.16,6.16,,11.21,8.57,4.84,3.52,4.84,17.37,5.06,5.28,4.4,,5.72,,3.3,3.52,11.65,24.4,5.28,4.84,,3.08,4.62,33.41,4.4,3.52,,,3.74,-5.3,-9.933333,1.088889,0.0,-11.138889,63.843874
US_OH_39065,2020-02-22,ChIJR2bcShJJOYgRmHK1GN1OfB4,Q490184,geoId/39065,US,United States of America,OH,Ohio,39065,Hardin County,US,USA,2,,,,,,,31329,15576,15753,3888,4729,5070,3310,3564,3932,3491,2159,1186,911267,40.66,-83.66,1219,77.6,17,2,6,,,9.33,6.13,8.79,5.06,5.33,4.0,5.06,15.99,8.26,5.06,6.93,,7.73,3.73,5.06,,7.2,23.72,,7.73,,,6.66,36.78,,4.53,3.73,,5.86,-0.0,-7.8,7.861111,0.0,-9.483333,49.115723
US_OH_39065,2020-02-23,ChIJR2bcShJJOYgRmHK1GN1OfB4,Q490184,geoId/39065,US,United States of America,OH,Ohio,39065,Hardin County,US,USA,2,,,,,,,31329,15576,15753,3888,4729,5070,3310,3564,3932,3491,2159,1186,911267,40.66,-83.66,1219,77.6,11,14,4,,6.34,7.61,4.06,10.15,8.12,5.58,4.31,,17.25,8.12,,9.38,6.09,7.1,4.57,,,15.98,26.89,6.09,8.12,,,6.59,33.23,4.31,9.64,6.85,6.85,4.82,2.683333,-4.166667,10.194444,0.1778,-6.366667,51.608053
US_OH_39065,2020-02-24,ChIJR2bcShJJOYgRmHK1GN1OfB4,Q490184,geoId/39065,US,United States of America,OH,Ohio,39065,Hardin County,US,USA,2,,,,,,,31329,15576,15753,3888,4729,5070,3310,3564,3932,3491,2159,1186,911267,40.66,-83.66,1219,77.6,1,7,4,1,5.03,5.87,3.35,8.59,7.96,5.87,4.61,6.07,15.92,7.12,6.7,10.05,4.4,5.66,7.33,8.17,,14.87,30.79,7.54,5.45,7.12,4.19,7.12,37.49,6.91,6.28,7.96,3.56,5.45,3.572222,-1.188889,8.194444,0.85725,-0.888889,72.769969
US_OH_39065,2020-02-25,ChIJR2bcShJJOYgRmHK1GN1OfB4,Q490184,geoId/39065,US,United States of America,OH,Ohio,39065,Hardin County,US,USA,2,,,,,,,31329,15576,15753,3888,4729,5070,3310,3564,3932,3491,2159,1186,911267,40.66,-83.66,1219,77.6,2,3,0,0,5.27,7.17,,10.12,8.44,5.06,4.64,6.96,22.56,9.7,6.96,15.6,3.8,5.06,5.27,3.58,3.16,14.13,38.59,6.96,7.38,6.33,3.37,8.01,34.37,5.06,4.85,,9.7,9.49,3.766667,1.35,6.205556,15.52575,2.993827,93.980019
US_OH_39065,2020-02-26,ChIJR2bcShJJOYgRmHK1GN1OfB4,Q490184,geoId/39065,US,United States of America,OH,Ohio,39065,Hardin County,US,USA,2,,,,,,,31329,15576,15753,3888,4729,5070,3310,3564,3932,3491,2159,1186,911267,40.66,-83.66,1219,77.6,2,-6,2,-1,3.24,6.88,,11.13,6.27,5.06,5.46,4.25,21.86,10.72,5.26,15.18,4.25,4.45,3.04,3.44,4.05,10.93,35.41,6.68,3.85,5.87,3.64,6.48,36.02,3.85,4.45,,6.68,4.45,0.672222,-1.672222,2.844444,2.06375,0.018519,94.704017
US_OH_39065,2020-02-27,ChIJR2bcShJJOYgRmHK1GN1OfB4,Q490184,geoId/39065,US,United States of America,OH,Ohio,39065,Hardin County,US,USA,2,,,,,,,31329,15576,15753,3888,4729,5070,3310,3564,3932,3491,2159,1186,911267,40.66,-83.66,1219,77.6,1,-8,-15,5,6.63,7.08,,10.17,6.86,5.09,5.97,4.87,25.21,9.51,,9.07,4.42,4.2,7.74,3.54,3.76,21.9,37.82,7.3,8.18,3.98,,7.74,38.49,3.98,6.19,5.53,3.76,,-3.411111,-5.916667,0.033333,2.032,-6.95,76.650258
US_OH_39065,2020-02-28,ChIJR2bcShJJOYgRmHK1GN1OfB4,Q490184,geoId/39065,US,United States of America,OH,Ohio,39065,Hardin County,US,USA,2,,,,,,,31329,15576,15753,3888,4729,5070,3310,3564,3932,3491,2159,1186,911267,40.66,-83.66,1219,77.6,4,2,1,0,3.88,7.08,,10.73,7.08,4.34,3.19,4.34,21.91,8.22,6.62,8.22,5.48,,8.22,,4.57,12.55,27.84,6.62,6.39,3.65,4.57,3.88,31.04,4.34,6.62,5.25,4.57,6.16,-4.877778,-9.577778,-2.133333,0.0,-8.25,77.566962
US_OH_39065,2020-02-29,ChIJR2bcShJJOYgRmHK1GN1OfB4,Q490184,geoId/39065,US,United States of America,OH,Ohio,39065,Hardin County,US,USA,2,,,,,,,31329,15576,15753,3888,4729,5070,3310,3564,3932,3491,2159,1186,911267,40.66,-83.66,1219,77.6,8,0,-5,,,5.33,,8.0,4.15,,,,26.07,10.07,,6.82,5.63,,6.52,5.04,,5.93,31.41,5.04,7.7,,5.04,,35.26,,5.93,,,,-4.983333,-8.455556,-0.633333,0.0,-10.05,68.047654
US_OH_39065,2020-03-01,ChIJR2bcShJJOYgRmHK1GN1OfB4,Q490184,geoId/39065,US,United States of America,OH,Ohio,39065,Hardin County,US,USA,2,,,,,,,31329,15576,15753,3888,4729,5070,3310,3564,3932,3491,2159,1186,911267,40.66,-83.66,1219,77.6,8,26,3,,,10.21,,10.52,8.36,,,,24.14,8.36,,9.29,8.05,5.26,6.81,,4.33,7.12,32.19,7.12,8.05,,,5.88,34.36,,5.26,,,4.95,-0.3,-7.861111,10.244444,2.2098,-6.661111,62.474103
US_OH_39065,2020-03-02,ChIJR2bcShJJOYgRmHK1GN1OfB4,Q490184,geoId/39065,US,United States of America,OH,Ohio,39065,Hardin County,US,USA,2,,,,,,,31329,15576,15753,3888,4729,5070,3310,3564,3932,3491,2159,1186,911267,40.66,-83.66,1219,77.6,7,-17,2,1,3.92,4.44,,6.01,6.54,3.92,3.92,3.66,24.31,7.58,4.44,8.89,5.49,4.97,8.1,,,6.54,36.85,,7.06,,7.06,9.15,39.73,,8.36,,4.71,3.66,8.766667,7.05,10.516667,0.4445,4.244444,73.35334
US_OH_39065,2020-03-03,ChIJR2bcShJJOYgRmHK1GN1OfB4,Q490184,geoId/39065,US,United States of America,OH,Ohio,39065,Hardin County,US,USA,2,,,,,,,31329,15576,15753,3888,4729,5070,3310,3564,3932,3491,2159,1186,911267,40.66,-83.66,1219,77.6,15,-1,3,0,,5.05,,8.33,5.55,6.31,6.31,,22.97,7.07,3.79,11.11,4.8,4.04,6.31,,4.54,5.81,34.33,6.31,5.55,5.05,,5.05,35.09,,4.8,7.57,7.32,,8.516667,5.672222,11.277778,7.8105,6.272222,85.850511
US_OH_39065,2020-03-04,ChIJR2bcShJJOYgRmHK1GN1OfB4,Q490184,geoId/39065,US,United States of America,OH,Ohio,39065,Hardin County,US,USA,2,,,,,,,31329,15576,15753,3888,4729,5070,3310,3564,3932,3491,2159,1186,911267,40.66,-83.66,1219,77.6,11,-10,5,-1,,5.43,,7.24,6.2,4.65,6.2,4.13,19.64,8.79,4.91,9.3,5.17,5.43,4.65,,5.43,8.27,35.14,8.01,5.43,3.62,4.13,7.24,31.53,,8.01,5.94,,,5.216667,0.944444,10.833333,2.5654,-0.272222,67.992538
US_OH_39065,2020-03-05,ChIJR2bcShJJOYgRmHK1GN1OfB4,Q490184,geoId/39065,US,United States of America,OH,Ohio,39065,Hardin County,US,USA,2,,,,,,,31329,15576,15753,3888,4729,5070,3310,3564,3932,3491,2159,1186,911267,40.66,-83.66,1219,77.6,18,11,3,-1,,4.97,,10.73,,5.24,,,25.65,7.33,,7.85,4.45,4.45,3.66,,,7.07,33.24,4.97,7.07,,4.71,,28.27,6.02,6.54,8.11,3.66,,3.316667,-3.594444,11.911111,0.0762,-3.25,62.36406
US_OH_39065,2020-03-06,ChIJR2bcShJJOYgRmHK1GN1OfB4,Q490184,geoId/39065,US,United States of America,OH,Ohio,39065,Hardin County,US,USA,2,,,,,,,31329,15576,15753,3888,4729,5070,3310,3564,3932,3491,2159,1186,911267,40.66,-83.66,1219,77.6,-2,-2,0,2,5.26,5.53,,6.09,6.36,5.81,5.53,,22.68,8.3,5.81,8.02,,6.64,5.81,3.87,4.15,4.7,34.86,4.43,,4.15,4.7,4.43,38.18,,6.36,,,,2.888889,-1.711111,9.761111,0.127,-0.538889,78.252933
US_OH_39065,2020-03-07,ChIJR2bcShJJOYgRmHK1GN1OfB4,Q490184,geoId/39065,US,United States of America,OH,Ohio,39065,Hardin County,US,USA,2,,,,,,,31329,15576,15753,3888,4729,5070,3310,3564,3932,3491,2159,1186,911267,40.66,-83.66,1219,77.6,15,24,4,,,5.39,4.76,6.03,,,,,21.9,10.16,,9.2,,,6.35,,,4.76,34.59,5.08,9.84,5.08,4.76,4.44,28.88,,6.03,,,,1.172222,-2.616667,7.311111,0.127,-5.222222,62.705177
US_OH_39065,2020-03-08,ChIJR2bcShJJOYgRmHK1GN1OfB4,Q490184,geoId/39065,US,United States of America,OH,Ohio,39065,Hardin County,US,USA,2,,,,,,,31329,15576,15753,3888,4729,5070,3310,3564,3932,3491,2159,1186,911267,40.66,-83.66,1219,77.6,20,30,2,,,6.42,,9.21,7.25,4.46,5.58,5.02,22.32,8.09,6.42,8.09,,6.7,5.86,4.46,3.91,4.74,30.69,,4.18,3.91,3.91,4.74,29.57,7.25,5.02,,4.46,,6.116667,-1.516667,16.444444,0.0,-4.077778,48.360361
US_OH_39065,2020-03-09,ChIJR2bcShJJOYgRmHK1GN1OfB4,Q490184,geoId/39065,US,United States of America,OH,Ohio,39065,Hardin County,US,USA,2,,,,,,,31329,15576,15753,3888,4729,5070,3310,3564,3932,3491,2159,1186,911267,40.66,-83.66,1219,77.6,16,9,1,-1,3.2,3.63,,9.61,4.91,3.85,2.99,4.7,29.69,10.04,2.99,11.54,,6.84,6.41,3.42,3.2,6.84,51.7,5.34,5.13,4.06,3.85,6.84,31.83,3.85,3.2,5.55,5.77,5.77,12.433333,7.466667,17.694444,0.0,-0.111111,42.21937
US_OH_39065,2020-03-10,ChIJR2bcShJJOYgRmHK1GN1OfB4,Q490184,geoId/39065,US,United States of America,OH,Ohio,39065,Hardin County,US,USA,2,,,,,,,31329,15576,15753,3888,4729,5070,3310,3564,3932,3491,2159,1186,911267,40.66,-83.66,1219,77.6,4,21,1,1,3.46,4.08,,8.15,7.74,4.69,5.5,3.06,38.11,10.19,6.32,9.37,4.48,5.5,5.71,4.28,5.09,5.91,73.36,4.89,5.3,6.11,5.91,5.91,33.42,3.26,3.06,,6.32,4.08,11.194444,5.505556,16.211111,2.4765,6.955556,75.267224
US_OH_39065,2020-03-11,ChIJR2bcShJJOYgRmHK1GN1OfB4,Q490184,geoId/39065,US,United States of America,OH,Ohio,39065,Hardin County,US,USA,2,,,,,,,31329,15576,15753,3888,4729,5070,3310,3564,3932,3491,2159,1186,911267,40.66,-83.66,1219,77.6,12,15,2,-1,3.03,5.65,3.84,9.29,5.86,5.65,3.43,3.23,50.08,11.71,4.85,12.32,7.27,5.65,7.27,4.85,2.83,7.67,86.23,8.28,,4.04,,5.65,28.68,6.26,8.48,4.24,6.87,4.64,5.416667,2.911111,9.866667,14.365111,3.382716,86.302281
US_OH_39065,2020-03-12,ChIJR2bcShJJOYgRmHK1GN1OfB4,Q490184,geoId/39065,US,United States of America,OH,Ohio,39065,Hardin County,US,USA,2,,,,,,,31329,15576,15753,3888,4729,5070,3310,3564,3932,3491,2159,1186,911267,40.66,-83.66,1219,77.6,21,89,1,-1,3.91,,4.73,5.97,5.97,4.12,3.29,4.12,58.64,15.64,5.14,5.97,5.35,,7.0,3.7,4.12,6.79,100.0,4.32,3.5,7.0,4.94,3.91,24.49,2.88,4.53,,4.12,,9.127778,4.3,15.511111,0.03175,5.697531,78.379499
US_OH_39065,2020-03-13,ChIJR2bcShJJOYgRmHK1GN1OfB4,Q490184,geoId/39065,US,United States of America,OH,Ohio,39065,Hardin County,US,USA,2,,,,,,,31329,15576,15753,3888,4729,5070,3310,3564,3932,3491,2159,1186,911267,40.66,-83.66,1219,77.6,9,54,-1,2,3.76,4.87,3.54,7.08,5.53,3.54,,,44.48,7.52,,4.43,5.75,4.2,6.42,,,4.43,77.23,6.42,3.54,,,,27.0,3.76,6.2,4.87,,,9.483333,5.094444,14.077778,6.25475,3.616667,66.953035
US_OH_39065,2020-03-14,ChIJR2bcShJJOYgRmHK1GN1OfB4,Q490184,geoId/39065,US,United States of America,OH,Ohio,39065,Hardin County,US,USA,2,,,,,,,31329,15576,15753,3888,4729,5070,3310,3564,3932,3491,2159,1186,911267,40.66,-83.66,1219,77.6,4,42,-3,,4.78,8.77,4.78,9.57,3.99,5.05,4.25,,30.83,7.97,3.99,6.91,5.32,,10.63,4.78,,,60.07,5.58,4.78,,,3.99,26.05,3.99,6.64,,,,2.266667,0.072222,8.533333,0.66675,-2.744444,70.052891
US_OH_39065,2020-03-15,ChIJR2bcShJJOYgRmHK1GN1OfB4,Q490184,geoId/39065,US,United States of America,OH,Ohio,39065,Hardin County,US,USA,2,,,,,,,31329,15576,15753,3888,4729,5070,3310,3564,3932,3491,2159,1186,911267,40.66,-83.66,1219,77.6,5,49,-4,,6.16,6.16,,6.16,6.16,,,,39.4,16.25,6.4,4.43,4.19,3.45,11.33,4.19,,5.42,78.32,4.19,4.19,4.68,,3.94,24.87,3.45,3.94,,,,1.538889,-0.472222,6.483333,2.667,-1.277778,80.777019
US_OH_39065,2020-03-16,ChIJR2bcShJJOYgRmHK1GN1OfB4,Q490184,geoId/39065,US,United States of America,OH,Ohio,39065,Hardin County,US,USA,2,,,,,,,31329,15576,15753,3888,4729,5070,3310,3564,3932,3491,2159,1186,911267,40.66,-83.66,1219,77.6,-1,71,-11,4,4.12,5.42,,8.24,5.42,4.56,3.25,,37.1,13.88,3.69,4.77,,4.56,11.28,7.81,3.9,7.81,74.63,6.94,4.34,3.9,,6.94,27.34,,6.73,4.34,4.99,,2.588889,-1.861111,8.455556,1.49225,-2.744444,67.978646
US_OH_39065,2020-03-17,ChIJR2bcShJJOYgRmHK1GN1OfB4,Q490184,geoId/39065,US,United States of America,OH,Ohio,39065,Hardin County,US,USA,2,,,,,,,31329,15576,15753,3888,4729,5070,3310,3564,3932,3491,2159,1186,911267,40.66,-83.66,1219,77.6,-19,53,-16,6,,4.28,4.06,4.74,5.19,3.61,,3.16,36.53,13.76,3.61,7.22,4.74,3.38,13.3,3.16,4.96,7.89,62.69,5.19,3.61,4.96,,3.61,23.68,,4.28,4.96,,4.28,5.372222,1.627778,7.755556,0.127,2.361111,81.190986
US_OH_39065,2020-03-18,ChIJR2bcShJJOYgRmHK1GN1OfB4,Q490184,geoId/39065,US,United States of America,OH,Ohio,39065,Hardin County,US,USA,2,,,,,,,31329,15576,15753,3888,4729,5070,3310,3564,3932,3491,2159,1186,911267,40.66,-83.66,1219,77.6,-20,21,-17,7,3.34,4.45,,8.02,4.68,4.68,,,28.73,11.8,5.57,8.46,4.9,,24.72,4.9,,7.57,57.91,4.9,4.23,4.45,,,35.86,3.34,3.79,,3.79,3.12,3.172222,-0.966667,8.494444,0.0,1.240741,87.005629
US_OH_39065,2020-03-19,ChIJR2bcShJJOYgRmHK1GN1OfB4,Q490184,geoId/39065,US,United States of America,OH,Ohio,39065,Hardin County,US,USA,2,,,,,,,31329,15576,15753,3888,4729,5070,3310,3564,3932,3491,2159,1186,911267,40.66,-83.66,1219,77.6,-19,47,-22,10,4.39,6.24,,12.25,4.39,14.56,,,29.81,19.87,5.32,6.47,7.62,3.93,18.25,3.47,4.39,6.93,65.39,6.93,6.01,,3.7,,30.27,4.39,7.39,3.93,,6.01,7.794444,1.744444,15.366667,35.052,7.135802,94.839284
US_OH_39065,2020-03-20,ChIJR2bcShJJOYgRmHK1GN1OfB4,Q490184,geoId/39065,US,United States of America,OH,Ohio,39065,Hardin County,US,USA,2,,,,,,,31329,15576,15753,3888,4729,5070,3310,3564,3932,3491,2159,1186,911267,40.66,-83.66,1219,77.6,-25,25,-25,13,,7.7,,7.02,7.02,4.53,3.62,,25.15,11.33,,5.21,3.4,5.21,10.88,6.34,,3.85,45.54,4.3,3.17,,3.4,3.62,20.39,5.44,6.8,6.8,3.62,3.17,15.316667,5.022222,19.427778,47.65675,12.188889,81.878534
US_OH_39065,2020-03-21,ChIJR2bcShJJOYgRmHK1GN1OfB4,Q490184,geoId/39065,US,United States of America,OH,Ohio,39065,Hardin County,US,USA,2,,,,,,,31329,15576,15753,3888,4729,5070,3310,3564,3932,3491,2159,1186,911267,40.66,-83.66,1219,77.6,-27,23,-28,,3.83,7.66,6.38,9.19,6.13,8.94,4.34,3.58,26.04,10.21,,6.89,,4.85,12.26,4.08,5.36,6.64,46.72,5.11,3.83,,,4.6,29.87,,6.64,4.34,5.36,4.08,0.333333,-1.5,5.072222,0.9398,-3.722222,74.663247
US_OH_39065,2020-03-22,ChIJR2bcShJJOYgRmHK1GN1OfB4,Q490184,geoId/39065,US,United States of America,OH,Ohio,39065,Hardin County,US,USA,2,,,,,,,31329,15576,15753,3888,4729,5070,3310,3564,3932,3491,2159,1186,911267,40.66,-83.66,1219,77.6,-19,24,-20,,,5.7,,6.69,7.43,6.94,,,25.28,8.18,3.47,6.94,,,14.12,,,6.94,41.88,4.21,5.2,,,3.96,28.5,,4.46,5.95,,3.96,-0.261111,-4.15,5.077778,0.0,-4.872222,71.333449
US_OH_39065,2020-03-23,ChIJR2bcShJJOYgRmHK1GN1OfB4,Q490184,geoId/39065,US,United States of America,OH,Ohio,39065,Hardin County,US,USA,2,,,,,,,31329,15576,15753,3888,4729,5070,3310,3564,3932,3491,2159,1186,911267,40.66,-83.66,1219,77.6,-17,23,-32,,,6.68,3.22,8.75,7.14,7.6,,5.76,20.95,11.05,3.68,14.51,3.68,3.91,14.05,3.45,4.38,11.74,41.91,5.3,5.3,3.68,3.22,5.3,24.64,3.22,,,7.37,4.14,3.55,-1.127778,6.233333,1.886857,2.024691,89.165517
US_OH_39065,2020-03-24,ChIJR2bcShJJOYgRmHK1GN1OfB4,Q490184,geoId/39065,US,United States of America,OH,Ohio,39065,Hardin County,US,USA,2,,,,,,,31329,15576,15753,3888,4729,5070,3310,3564,3932,3491,2159,1186,911267,40.66,-83.66,1219,77.6,-41,-17,-39,,,9.72,,10.41,8.1,6.02,3.7,4.17,27.07,11.57,,13.42,5.09,3.24,12.73,3.24,,4.63,46.28,3.93,5.79,,4.86,3.24,27.31,,4.17,4.4,7.41,3.24,5.038889,2.488889,7.822222,7.083778,1.388889,76.588614
US_OH_39065,2020-03-25,ChIJR2bcShJJOYgRmHK1GN1OfB4,Q490184,geoId/39065,US,United States of America,OH,Ohio,39065,Hardin County,US,USA,2,,,,,,,31329,15576,15753,3888,4729,5070,3310,3564,3932,3491,2159,1186,911267,40.66,-83.66,1219,77.6,-36,-20,-42,,,6.53,,12.82,9.09,4.66,5.83,,19.82,7.0,,7.0,,7.0,8.16,3.96,3.96,5.36,46.4,,9.56,3.96,4.2,3.73,24.48,3.73,6.53,3.73,4.43,,5.777778,0.594444,14.427778,9.906,2.382716,78.007179
US_OH_39065,2020-03-26,ChIJR2bcShJJOYgRmHK1GN1OfB4,Q490184,geoId/39065,US,United States of America,OH,Ohio,39065,Hardin County,US,USA,2,,,,,,,31329,15576,15753,3888,4729,5070,3310,3564,3932,3491,2159,1186,911267,40.66,-83.66,1219,77.6,-27,-3,-45,,,9.12,,7.02,7.96,4.91,4.45,,24.8,5.85,3.28,5.38,,4.21,6.79,,5.62,10.76,37.44,3.51,3.74,,4.91,,28.08,,7.72,,3.51,5.38,11.316667,2.955556,18.527778,9.17575,6.238889,71.145092
US_OH_39065,2020-03-27,ChIJR2bcShJJOYgRmHK1GN1OfB4,Q490184,geoId/39065,US,United States of America,OH,Ohio,39065,Hardin County,US,USA,2,,,,,,,31329,15576,15753,3888,4729,5070,3310,3564,3932,3491,2159,1186,911267,40.66,-83.66,1219,77.6,-35,-5,-46,,,8.41,,8.87,6.82,5.91,4.55,,25.69,7.05,4.32,7.28,6.14,4.09,4.32,3.64,5.0,6.37,41.38,4.78,5.0,4.32,,5.68,30.01,,,3.87,3.87,4.78,10.111111,7.011111,15.6,15.39875,8.62963,90.160558
US_OH_39065,2020-03-28,ChIJR2bcShJJOYgRmHK1GN1OfB4,Q490184,geoId/39065,US,United States of America,OH,Ohio,39065,Hardin County,US,USA,2,,,,,,,31329,15576,15753,3888,4729,5070,3310,3564,3932,3491,2159,1186,911267,40.66,-83.66,1219,77.6,-35,-15,-33,,3.75,8.0,4.75,11.99,7.0,3.5,4.25,3.5,20.99,6.25,4.0,7.25,,5.0,10.0,,,5.25,27.74,5.75,6.25,,4.25,,31.24,,4.5,6.0,4.25,,13.255556,8.827778,19.755556,9.17575,11.796296,91.071877
US_OH_39065,2020-03-29,ChIJR2bcShJJOYgRmHK1GN1OfB4,Q490184,geoId/39065,US,United States of America,OH,Ohio,39065,Hardin County,US,USA,2,,,,,,,31329,15576,15753,3888,4729,5070,3310,3564,3932,3491,2159,1186,911267,40.66,-83.66,1219,77.6,-26,-10,-32,,,6.24,,9.73,6.24,,6.49,7.49,25.71,8.24,,5.24,,4.49,6.49,5.74,,5.49,30.2,,6.99,,,4.24,27.71,,7.24,,,6.74,16.077778,11.466667,19.555556,16.98625,10.622222,70.27049
US_OH_39065,2020-03-30,ChIJR2bcShJJOYgRmHK1GN1OfB4,Q490184,geoId/39065,US,United States of America,OH,Ohio,39065,Hardin County,US,USA,2,,,,,,,31329,15576,15753,3888,4729,5070,3310,3564,3932,3491,2159,1186,911267,40.66,-83.66,1219,77.6,-26,-17,-43,,3.43,6.41,,10.07,6.64,4.58,4.12,,20.15,8.01,,8.24,4.12,3.89,12.13,3.43,4.12,8.24,34.8,5.5,7.33,,4.35,4.81,28.16,5.27,4.35,5.27,4.12,,8.611111,5.722222,15.322222,4.0386,1.9,62.964913
