location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,elevation_m,area_sq_km,life_expectancy,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_workplaces,mobility_residential,search_trends_abdominal_pain,search_trends_acne,search_trends_alcoholism,search_trends_allergy,search_trends_anxiety,search_trends_arthritis,search_trends_back_pain,search_trends_bleeding,search_trends_common_cold,search_trends_cough,search_trends_depression,search_trends_diabetes,search_trends_diarrhea,search_trends_fatigue,search_trends_fever,search_trends_gastroesophageal_reflux_disease,search_trends_hair_loss,search_trends_headache,search_trends_hypertension,search_trends_infection,search_trends_inflammation,search_trends_itch,search_trends_major_depressive_disorder,search_trends_migraine,search_trends_obesity,search_trends_pain,search_trends_skin_condition,search_trends_skin_rash,search_trends_swelling,search_trends_type_2_diabetes,search_trends_urinary_tract_infection,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,snowfall_mm,dew_point,relative_humidity
US_VA_51790,2020-02-11,ChIJlxZiuI6gtIkRbrYJCnHk1uU,Q502250,geoId/51790,US,United States of America,VA,Virginia,51790,Staunton,US,USA,2,,,,,,,24325,11142,13183,2642,2486,3194,3188,2844,3198,3242,2164,1367,3864617,38.1581,-79.0764,432,51,76.0,,,,,3.92,7.42,5.36,10.1,8.65,3.5,7.62,6.39,23.9,11.95,3.5,9.27,,4.53,7.42,5.36,2.88,4.74,7.01,32.15,6.18,6.39,5.77,4.95,5.77,41.21,6.39,6.18,8.24,6.18,4.95,10.203704,5.388889,13.925926,11.345333,,9.865079,94.257554
US_VA_51790,2020-02-12,ChIJlxZiuI6gtIkRbrYJCnHk1uU,Q502250,geoId/51790,US,United States of America,VA,Virginia,51790,Staunton,US,USA,2,,,,,,,24325,11142,13183,2642,2486,3194,3188,2844,3198,3242,2164,1367,3864617,38.1581,-79.0764,432,51,76.0,,,,,5.06,5.7,2.95,9.28,6.96,6.33,5.48,3.59,20.88,10.76,2.95,6.33,4.01,8.23,8.02,4.01,4.01,6.75,6.75,25.95,6.12,8.86,6.12,6.54,6.33,35.44,4.85,7.38,6.75,4.22,,5.544444,2.194444,10.438889,5.291667,,1.506944,72.269067
US_VA_51790,2020-02-13,ChIJlxZiuI6gtIkRbrYJCnHk1uU,Q502250,geoId/51790,US,United States of America,VA,Virginia,51790,Staunton,US,USA,2,,,,,,,24325,11142,13183,2642,2486,3194,3188,2844,3198,3242,2164,1367,3864617,38.1581,-79.0764,432,51,76.0,,,,,4.13,6.62,3.31,8.68,10.75,5.58,5.58,6.0,22.12,10.96,5.17,8.27,4.13,8.27,8.68,3.51,4.34,4.75,8.27,28.94,4.13,4.75,6.41,5.38,4.55,39.28,3.51,7.03,7.24,4.96,3.72,7.987654,3.271605,14.91358,3.852333,,6.388889,86.499592
US_VA_51790,2020-02-14,ChIJlxZiuI6gtIkRbrYJCnHk1uU,Q502250,geoId/51790,US,United States of America,VA,Virginia,51790,Staunton,US,USA,2,,,,,,,24325,11142,13183,2642,2486,3194,3188,2844,3198,3242,2164,1367,3864617,38.1581,-79.0764,432,51,76.0,,,,,5.3,5.52,,9.27,7.07,5.74,5.08,3.31,22.3,9.05,5.3,7.29,4.86,3.31,7.73,,3.53,4.42,6.18,27.38,7.51,5.08,5.52,,4.42,37.53,3.75,4.86,4.86,,,1.661111,-2.972222,8.383333,4.826,,-5.3125,57.843107
US_VA_51790,2020-02-15,ChIJlxZiuI6gtIkRbrYJCnHk1uU,Q502250,geoId/51790,US,United States of America,VA,Virginia,51790,Staunton,US,USA,2,,,,,,,24325,11142,13183,2642,2486,3194,3188,2844,3198,3242,2164,1367,3864617,38.1581,-79.0764,432,51,76.0,6,3,1,,6.55,8.31,4.78,11.58,8.81,5.79,3.78,4.03,19.89,9.57,6.8,5.79,5.54,6.29,4.03,,3.52,4.53,7.8,29.46,3.78,6.55,,4.03,5.79,39.03,5.79,3.52,5.79,4.28,,-4.311111,-10.405556,3.522222,0.3556,,-11.006944,57.995711
US_VA_51790,2020-02-16,ChIJlxZiuI6gtIkRbrYJCnHk1uU,Q502250,geoId/51790,US,United States of America,VA,Virginia,51790,Staunton,US,USA,2,,,,,,,24325,11142,13183,2642,2486,3194,3188,2844,3198,3242,2164,1367,3864617,38.1581,-79.0764,432,51,76.0,5,4,2,,7.5,4.84,4.35,10.64,6.29,4.11,5.32,4.11,21.77,12.09,5.56,7.26,4.84,4.59,5.56,3.87,,6.29,5.08,27.81,6.77,5.56,4.35,6.05,4.35,35.55,4.84,5.32,7.01,,,2.688889,-4.272222,11.238889,0.0,,-5.416667,54.969298
US_VA_51790,2020-02-17,ChIJlxZiuI6gtIkRbrYJCnHk1uU,Q502250,geoId/51790,US,United States of America,VA,Virginia,51790,Staunton,US,USA,2,,,,,,,24325,11142,13183,2642,2486,3194,3188,2844,3198,3242,2164,1367,3864617,38.1581,-79.0764,432,51,76.0,3,-3,-11,3,6.62,13.45,,11.24,8.82,9.26,7.28,5.73,20.07,11.47,4.41,7.28,3.97,6.17,8.6,,5.07,6.39,10.36,28.44,11.69,8.6,,6.39,4.85,40.13,6.17,7.72,6.39,3.97,,5.183333,-2.066667,11.505556,0.0,,-1.819444,59.767346
US_VA_51790,2020-02-18,ChIJlxZiuI6gtIkRbrYJCnHk1uU,Q502250,geoId/51790,US,United States of America,VA,Virginia,51790,Staunton,US,USA,2,,,,,,,24325,11142,13183,2642,2486,3194,3188,2844,3198,3242,2164,1367,3864617,38.1581,-79.0764,432,51,76.0,2,2,2,-1,5.44,6.28,2.93,9.42,8.79,3.98,6.07,4.82,21.56,11.72,6.28,8.58,6.49,7.96,7.96,4.82,4.82,3.98,6.28,34.96,8.16,6.07,4.19,8.16,7.96,40.2,,5.65,7.96,3.14,2.93,6.95,0.966667,13.422222,0.169333,,1.395833,67.329961
US_VA_51790,2020-02-19,ChIJlxZiuI6gtIkRbrYJCnHk1uU,Q502250,geoId/51790,US,United States of America,VA,Virginia,51790,Staunton,US,USA,2,,,,,,,24325,11142,13183,2642,2486,3194,3188,2844,3198,3242,2164,1367,3864617,38.1581,-79.0764,432,51,76.0,0,10,4,-1,,8.23,4.43,10.34,8.23,5.91,5.7,5.07,16.89,11.19,6.75,9.08,5.28,5.7,7.18,4.86,3.17,3.17,9.71,23.85,9.29,5.07,4.22,5.07,4.01,40.95,4.64,7.6,8.44,3.8,5.28,6.933333,1.394444,10.544444,2.4765,,-0.868056,55.426968
US_VA_51790,2020-02-20,ChIJlxZiuI6gtIkRbrYJCnHk1uU,Q502250,geoId/51790,US,United States of America,VA,Virginia,51790,Staunton,US,USA,2,,,,,,,24325,11142,13183,2642,2486,3194,3188,2844,3198,3242,2164,1367,3864617,38.1581,-79.0764,432,51,76.0,-1,-2,0,0,5.25,7.57,,11.14,9.67,5.88,4.41,4.83,18.07,11.98,5.67,8.2,6.09,6.72,6.3,,3.36,5.04,6.09,23.54,7.36,7.78,,4.83,2.94,41.82,4.62,8.2,6.51,3.36,,0.266667,-2.855556,5.15,0.1778,,-6.972222,57.67653
US_VA_51790,2020-02-21,ChIJlxZiuI6gtIkRbrYJCnHk1uU,Q502250,geoId/51790,US,United States of America,VA,Virginia,51790,Staunton,US,USA,2,,,,,,,24325,11142,13183,2642,2486,3194,3188,2844,3198,3242,2164,1367,3864617,38.1581,-79.0764,432,51,76.0,-3,-8,4,1,4.16,5.03,6.78,9.84,8.75,7.44,4.81,3.06,20.13,7.88,3.28,8.97,3.06,3.94,4.16,3.72,3.5,,4.38,26.25,5.47,7.22,,5.25,5.25,31.72,6.78,6.78,5.69,,3.94,-2.327778,-7.816667,2.8,0.0,,-12.048611,44.805796
US_VA_51790,2020-02-22,ChIJlxZiuI6gtIkRbrYJCnHk1uU,Q502250,geoId/51790,US,United States of America,VA,Virginia,51790,Staunton,US,USA,2,,,,,,,24325,11142,13183,2642,2486,3194,3188,2844,3198,3242,2164,1367,3864617,38.1581,-79.0764,432,51,76.0,5,9,3,,7.72,7.98,7.98,6.69,10.04,4.12,5.92,6.69,21.62,10.55,4.38,12.36,4.38,6.69,5.66,,,5.41,5.15,27.03,5.66,7.98,,6.95,3.6,35.78,4.38,8.49,,4.63,4.38,0.161111,-7.938889,11.194444,0.0,,-13.298611,35.720962
US_VA_51790,2020-02-23,ChIJlxZiuI6gtIkRbrYJCnHk1uU,Q502250,geoId/51790,US,United States of America,VA,Virginia,51790,Staunton,US,USA,2,,,,,,,24325,11142,13183,2642,2486,3194,3188,2844,3198,3242,2164,1367,3864617,38.1581,-79.0764,432,51,76.0,6,0,4,,4.72,8.7,4.22,9.44,6.46,4.22,5.47,3.48,19.13,10.19,4.97,6.96,,3.73,6.21,4.22,3.73,3.73,5.71,25.09,4.72,9.19,5.96,,4.72,38.01,3.48,6.46,5.22,3.48,6.96,3.833333,-6.283333,14.561111,0.0,,-11.041667,34.63023
US_VA_51790,2020-02-24,ChIJlxZiuI6gtIkRbrYJCnHk1uU,Q502250,geoId/51790,US,United States of America,VA,Virginia,51790,Staunton,US,USA,2,,,,,,,24325,11142,13183,2642,2486,3194,3188,2844,3198,3242,2164,1367,3864617,38.1581,-79.0764,432,51,76.0,1,1,3,0,4.74,7.83,3.71,10.93,7.83,6.18,4.12,4.33,17.73,10.1,3.92,9.28,5.36,7.63,5.36,6.6,4.33,4.33,7.42,25.15,7.42,6.6,3.71,7.01,,37.93,5.57,8.04,5.36,5.77,6.6,5.988889,-1.422222,13.7,0.0,,-4.236111,49.113144
US_VA_51790,2020-02-25,ChIJlxZiuI6gtIkRbrYJCnHk1uU,Q502250,geoId/51790,US,United States of America,VA,Virginia,51790,Staunton,US,USA,2,,,,,,,24325,11142,13183,2642,2486,3194,3188,2844,3198,3242,2164,1367,3864617,38.1581,-79.0764,432,51,76.0,6,-1,3,-1,4.73,8.02,3.91,10.28,8.84,6.78,4.52,,23.02,6.99,6.17,9.46,3.5,4.73,8.02,,5.55,4.73,7.2,32.27,8.02,3.29,5.34,4.73,5.55,30.22,3.08,5.76,4.52,3.5,,8.377778,4.677778,13.822222,4.100286,,5.868056,82.002667
US_VA_51790,2020-02-26,ChIJlxZiuI6gtIkRbrYJCnHk1uU,Q502250,geoId/51790,US,United States of America,VA,Virginia,51790,Staunton,US,USA,2,,,,,,,24325,11142,13183,2642,2486,3194,3188,2844,3198,3242,2164,1367,3864617,38.1581,-79.0764,432,51,76.0,12,8,4,-1,4.34,8.48,3.72,10.34,9.3,4.13,,4.75,27.5,11.99,6.62,7.44,4.34,5.17,5.38,4.34,,4.34,7.86,34.73,6.62,7.03,7.24,,6.0,37.21,4.55,6.0,6.2,5.58,3.1,9.3,5.766667,13.977778,1.890889,,7.555556,87.834638
US_VA_51790,2020-02-27,ChIJlxZiuI6gtIkRbrYJCnHk1uU,Q502250,geoId/51790,US,United States of America,VA,Virginia,51790,Staunton,US,USA,2,,,,,,,24325,11142,13183,2642,2486,3194,3188,2844,3198,3242,2164,1367,3864617,38.1581,-79.0764,432,51,76.0,8,1,2,-1,5.69,7.59,6.96,8.01,6.12,6.12,6.33,6.33,29.94,8.22,3.37,9.49,4.43,5.06,9.07,3.8,5.48,3.37,9.7,37.75,5.9,6.33,5.69,4.64,4.64,36.69,5.06,8.44,3.37,5.27,4.85,2.722222,-1.505556,11.333333,10.994571,,-4.236111,57.595044
US_VA_51790,2020-02-28,ChIJlxZiuI6gtIkRbrYJCnHk1uU,Q502250,geoId/51790,US,United States of America,VA,Virginia,51790,Staunton,US,USA,2,,,,,,,24325,11142,13183,2642,2486,3194,3188,2844,3198,3242,2164,1367,3864617,38.1581,-79.0764,432,51,76.0,6,-1,6,-2,5.02,4.58,4.36,12.21,8.29,5.24,7.2,6.11,23.56,11.78,3.93,6.76,4.58,5.89,6.54,4.36,4.8,4.36,8.07,35.33,7.2,5.67,4.36,3.49,3.27,36.86,3.71,4.58,6.54,,4.36,0.077778,-3.55,5.055556,0.620889,,-8.402778,51.076097
US_VA_51790,2020-02-29,ChIJlxZiuI6gtIkRbrYJCnHk1uU,Q502250,geoId/51790,US,United States of America,VA,Virginia,51790,Staunton,US,USA,2,,,,,,,24325,11142,13183,2642,2486,3194,3188,2844,3198,3242,2164,1367,3864617,38.1581,-79.0764,432,51,76.0,7,3,-1,,5.87,5.36,5.36,10.2,10.46,,4.34,,23.73,8.42,,6.38,,7.14,5.1,,4.34,7.91,5.87,33.67,7.65,6.89,4.34,6.38,4.85,36.48,,6.38,4.34,,7.14,-1.316667,-5.161111,2.711111,0.689429,,-9.125,53.681292
US_VA_51790,2020-03-01,ChIJlxZiuI6gtIkRbrYJCnHk1uU,Q502250,geoId/51790,US,United States of America,VA,Virginia,51790,Staunton,US,USA,2,,,,,,,24325,11142,13183,2642,2486,3194,3188,2844,3198,3242,2164,1367,3864617,38.1581,-79.0764,432,51,76.0,18,5,4,,6.25,7.3,5.21,11.21,7.04,5.99,5.99,3.65,18.76,8.6,6.25,6.51,,8.6,4.43,5.47,5.47,3.65,5.99,35.96,5.21,4.69,6.25,4.43,7.3,42.22,3.65,9.38,6.25,,5.21,0.777778,-6.544444,11.055556,0.127,,-11.340278,38.784575
US_VA_51790,2020-03-02,ChIJlxZiuI6gtIkRbrYJCnHk1uU,Q502250,geoId/51790,US,United States of America,VA,Virginia,51790,Staunton,US,USA,2,,,,,,,24325,11142,13183,2642,2486,3194,3188,2844,3198,3242,2164,1367,3864617,38.1581,-79.0764,432,51,76.0,6,5,3,0,5.21,4.99,,9.33,6.94,6.94,5.42,,25.59,8.68,6.07,9.98,4.55,5.42,6.29,,3.04,6.07,6.07,32.53,6.07,7.59,,4.34,5.21,39.04,4.34,6.07,4.12,3.04,,7.561111,-0.116667,15.7,0.108857,,-4.152778,43.420794
US_VA_51790,2020-03-03,ChIJlxZiuI6gtIkRbrYJCnHk1uU,Q502250,geoId/51790,US,United States of America,VA,Virginia,51790,Staunton,US,USA,2,,,,,,,24325,11142,13183,2642,2486,3194,3188,2844,3198,3242,2164,1367,3864617,38.1581,-79.0764,432,51,76.0,15,13,1,-2,,5.36,,11.37,7.51,6.01,4.72,5.58,25.96,10.73,4.93,8.58,4.72,5.15,5.58,5.79,5.79,,8.15,36.05,8.37,6.65,5.15,5.15,4.29,34.76,5.15,4.51,4.08,5.15,,10.4,3.933333,17.083333,1.705429,,6.243056,73.965856
US_VA_51790,2020-03-04,ChIJlxZiuI6gtIkRbrYJCnHk1uU,Q502250,geoId/51790,US,United States of America,VA,Virginia,51790,Staunton,US,USA,2,,,,,,,24325,11142,13183,2642,2486,3194,3188,2844,3198,3242,2164,1367,3864617,38.1581,-79.0764,432,51,76.0,8,14,5,-2,6.38,6.82,5.5,13.87,8.59,7.49,6.82,3.74,21.35,10.35,5.06,6.82,,4.62,7.49,5.06,3.08,,6.38,35.22,5.28,6.82,3.3,3.52,5.06,34.78,4.4,8.14,4.62,3.96,3.74,10.638889,4.416667,16.05,1.905,,-2.451389,38.435925
US_VA_51790,2020-03-05,ChIJlxZiuI6gtIkRbrYJCnHk1uU,Q502250,geoId/51790,US,United States of America,VA,Virginia,51790,Staunton,US,USA,2,,,,,,,24325,11142,13183,2642,2486,3194,3188,2844,3198,3242,2164,1367,3864617,38.1581,-79.0764,432,51,76.0,8,8,2,-3,,6.16,3.3,9.23,10.11,5.94,4.18,,20.23,9.89,4.18,7.48,4.18,6.6,4.18,3.08,3.74,3.74,10.55,38.26,6.16,6.82,5.28,4.62,3.96,30.34,4.62,4.84,3.3,4.62,4.18,7.844444,1.461111,13.372222,0.0,,-3.055556,44.983466
US_VA_51790,2020-03-06,ChIJlxZiuI6gtIkRbrYJCnHk1uU,Q502250,geoId/51790,US,United States of America,VA,Virginia,51790,Staunton,US,USA,2,,,,,,,24325,11142,13183,2642,2486,3194,3188,2844,3198,3242,2164,1367,3864617,38.1581,-79.0764,432,51,76.0,4,1,6,0,4.35,5.26,,6.64,8.7,5.04,4.58,4.12,23.35,9.62,3.89,9.39,3.21,5.26,3.43,5.04,3.89,,7.55,40.98,5.26,7.55,3.21,3.21,3.66,37.09,6.18,5.72,7.78,3.43,3.43,4.222222,-1.577778,10.955556,0.0,,-2.409722,62.126179
US_VA_51790,2020-03-07,ChIJlxZiuI6gtIkRbrYJCnHk1uU,Q502250,geoId/51790,US,United States of America,VA,Virginia,51790,Staunton,US,USA,2,,,,,,,24325,11142,13183,2642,2486,3194,3188,2844,3198,3242,2164,1367,3864617,38.1581,-79.0764,432,51,76.0,7,8,2,,3.91,7.57,3.65,10.44,6.79,7.05,4.44,5.48,22.96,7.83,3.65,6.0,5.22,5.48,,,3.91,6.52,4.17,46.45,4.7,10.96,,5.74,4.7,34.97,4.7,10.44,6.0,4.7,,3.694444,-0.144444,8.544444,2.370667,,-5.458333,49.855812
US_VA_51790,2020-03-08,ChIJlxZiuI6gtIkRbrYJCnHk1uU,Q502250,geoId/51790,US,United States of America,VA,Virginia,51790,Staunton,US,USA,2,,,,,,,24325,11142,13183,2642,2486,3194,3188,2844,3198,3242,2164,1367,3864617,38.1581,-79.0764,432,51,76.0,9,6,2,,,8.04,5.19,9.08,4.67,,4.15,6.49,26.73,13.23,6.49,6.23,6.49,4.15,4.67,,4.15,,4.93,42.55,8.82,7.53,7.53,4.15,3.89,35.29,8.04,6.49,4.41,5.19,4.93,4.35,-4.838889,16.522222,0.381,,-8.9375,37.496289
US_VA_51790,2020-03-09,ChIJlxZiuI6gtIkRbrYJCnHk1uU,Q502250,geoId/51790,US,United States of America,VA,Virginia,51790,Staunton,US,USA,2,,,,,,,24325,11142,13183,2642,2486,3194,3188,2844,3198,3242,2164,1367,3864617,38.1581,-79.0764,432,51,76.0,8,12,3,-2,3.44,8.41,5.35,10.7,8.98,2.67,3.82,3.44,26.56,11.08,4.2,6.5,3.06,5.54,7.26,4.39,3.25,4.78,6.11,51.77,5.54,7.26,4.97,3.82,5.54,34.58,5.16,5.54,3.44,2.67,4.97,11.583333,2.783333,21.205556,0.0,,-4.895833,31.680264
US_VA_51790,2020-03-10,ChIJlxZiuI6gtIkRbrYJCnHk1uU,Q502250,geoId/51790,US,United States of America,VA,Virginia,51790,Staunton,US,USA,2,,,,,,,24325,11142,13183,2642,2486,3194,3188,2844,3198,3242,2164,1367,3864617,38.1581,-79.0764,432,51,76.0,8,12,5,-2,,9.11,4.35,12.01,9.52,3.93,4.97,,30.43,12.84,5.38,8.7,4.76,6.62,4.97,3.31,4.14,4.35,7.04,53.0,6.42,5.59,5.38,3.73,8.28,38.3,3.31,6.0,3.93,4.14,,14.194444,10.811111,19.183333,0.042333,,5.423611,54.037436
US_VA_51790,2020-03-11,ChIJlxZiuI6gtIkRbrYJCnHk1uU,Q502250,geoId/51790,US,United States of America,VA,Virginia,51790,Staunton,US,USA,2,,,,,,,24325,11142,13183,2642,2486,3194,3188,2844,3198,3242,2164,1367,3864617,38.1581,-79.0764,432,51,76.0,8,15,3,-2,4.7,7.77,5.11,10.83,10.83,4.7,2.86,,44.76,15.74,5.72,5.93,7.56,6.54,8.58,5.11,3.27,,7.97,83.18,6.95,8.18,6.54,2.86,3.07,32.91,3.48,6.54,3.68,3.68,,12.133333,7.338889,17.027778,1.36525,,6.826389,67.371498
US_VA_51790,2020-03-12,ChIJlxZiuI6gtIkRbrYJCnHk1uU,Q502250,geoId/51790,US,United States of America,VA,Virginia,51790,Staunton,US,USA,2,,,,,,,24325,11142,13183,2642,2486,3194,3188,2844,3198,3242,2164,1367,3864617,38.1581,-79.0764,432,51,76.0,13,20,2,-2,,7.66,3.83,14.52,9.68,5.24,3.63,3.43,52.42,17.34,2.82,8.87,3.43,6.65,10.48,,3.02,3.63,6.05,100.0,6.05,3.83,4.64,,3.23,28.83,3.02,6.05,5.24,3.83,3.02,10.283333,4.983333,18.383333,0.112889,,4.881944,68.860031
US_VA_51790,2020-03-13,ChIJlxZiuI6gtIkRbrYJCnHk1uU,Q502250,geoId/51790,US,United States of America,VA,Virginia,51790,Staunton,US,USA,2,,,,,,,24325,11142,13183,2642,2486,3194,3188,2844,3198,3242,2164,1367,3864617,38.1581,-79.0764,432,51,76.0,10,32,0,0,4.5,4.28,3.42,14.98,7.06,,,,49.44,12.84,3.64,6.63,4.5,,8.56,4.28,3.42,3.64,4.71,91.82,6.21,5.35,4.07,,5.35,27.61,,4.28,,3.42,,14.927778,9.988889,20.8,5.007429,,8.069444,61.590486
US_VA_51790,2020-03-14,ChIJlxZiuI6gtIkRbrYJCnHk1uU,Q502250,geoId/51790,US,United States of America,VA,Virginia,51790,Staunton,US,USA,2,,,,,,,24325,11142,13183,2642,2486,3194,3188,2844,3198,3242,2164,1367,3864617,38.1581,-79.0764,432,51,76.0,3,19,-3,,6.82,6.06,,9.34,7.32,4.29,3.54,3.79,42.92,16.92,4.04,4.29,,,14.39,3.54,,5.05,8.84,74.48,6.06,4.29,,4.04,6.56,35.6,,7.07,7.83,,,9.377778,3.527778,15.822222,1.143,,-6.361111,31.317856
US_VA_51790,2020-03-15,ChIJlxZiuI6gtIkRbrYJCnHk1uU,Q502250,geoId/51790,US,United States of America,VA,Virginia,51790,Staunton,US,USA,2,,,,,,,24325,11142,13183,2642,2486,3194,3188,2844,3198,3242,2164,1367,3864617,38.1581,-79.0764,432,51,76.0,-9,7,-12,,,7.0,,8.21,11.59,,5.55,4.35,40.57,16.9,,6.28,5.31,3.86,14.49,4.11,4.59,,6.04,76.31,5.55,8.45,4.83,,3.86,29.7,,7.0,5.79,,5.07,4.438272,2.438272,9.808642,2.9972,,2.373016,83.182591
US_VA_51790,2020-03-16,ChIJlxZiuI6gtIkRbrYJCnHk1uU,Q502250,geoId/51790,US,United States of America,VA,Virginia,51790,Staunton,US,USA,2,,,,,,,24325,11142,13183,2642,2486,3194,3188,2844,3198,3242,2164,1367,3864617,38.1581,-79.0764,432,51,76.0,-3,11,-12,,4.04,4.71,,12.12,7.18,4.71,,3.37,43.53,16.61,5.83,4.94,6.06,4.49,19.3,,3.37,4.49,6.96,87.97,7.41,5.83,5.83,3.37,3.14,33.88,3.59,8.08,5.83,4.26,3.59,4.82716,0.95679,9.962963,0.536222,,0.761905,73.213827
US_VA_51790,2020-03-17,ChIJlxZiuI6gtIkRbrYJCnHk1uU,Q502250,geoId/51790,US,United States of America,VA,Virginia,51790,Staunton,US,USA,2,,,,,,,24325,11142,13183,2642,2486,3194,3188,2844,3198,3242,2164,1367,3864617,38.1581,-79.0764,432,51,76.0,-11,13,-16,,3.8,8.04,,14.52,6.48,,5.81,3.8,41.55,17.65,,5.58,3.35,3.57,15.86,,3.13,3.8,8.04,75.06,6.48,5.14,,4.69,,28.37,3.8,7.82,3.35,4.25,3.57,9.194444,4.338889,17.333333,0.042333,,4.333333,69.180417
US_VA_51790,2020-03-18,ChIJlxZiuI6gtIkRbrYJCnHk1uU,Q502250,geoId/51790,US,United States of America,VA,Virginia,51790,Staunton,US,USA,2,,,,,,,24325,11142,13183,2642,2486,3194,3188,2844,3198,3242,2164,1367,3864617,38.1581,-79.0764,432,51,76.0,-15,9,-19,,5.45,6.82,4.54,11.81,7.04,6.36,5.45,3.41,36.58,13.18,4.77,7.72,5.91,3.63,23.4,,,6.13,7.04,66.34,7.04,6.36,4.09,3.41,8.18,40.9,,7.5,5.91,4.54,,8.895062,3.407407,16.253086,0.66675,,3.769841,68.183038
US_VA_51790,2020-03-19,ChIJlxZiuI6gtIkRbrYJCnHk1uU,Q502250,geoId/51790,US,United States of America,VA,Virginia,51790,Staunton,US,USA,2,,,,,,,24325,11142,13183,2642,2486,3194,3188,2844,3198,3242,2164,1367,3864617,38.1581,-79.0764,432,51,76.0,-18,8,-23,,3.44,8.96,4.59,16.3,6.89,11.48,7.35,,36.51,12.17,,4.36,7.35,5.28,19.75,3.44,5.28,4.59,3.21,60.17,10.1,5.97,3.9,,5.05,35.37,5.51,5.28,3.67,,,15.55,8.65,24.077778,5.878286,,11.534722,73.672349
US_VA_51790,2020-03-20,ChIJlxZiuI6gtIkRbrYJCnHk1uU,Q502250,geoId/51790,US,United States of America,VA,Virginia,51790,Staunton,US,USA,2,,,,,,,24325,11142,13183,2642,2486,3194,3188,2844,3198,3242,2164,1367,3864617,38.1581,-79.0764,432,51,76.0,-25,3,-20,,,8.45,4.79,15.07,7.3,6.16,6.62,4.11,28.31,11.64,,8.68,5.71,3.65,10.27,4.34,,5.25,5.25,49.77,6.16,8.22,3.2,5.02,5.48,33.33,,4.34,4.57,3.65,,20.1,14.9,24.788889,3.882571,,13.833333,66.009676
US_VA_51790,2020-03-21,ChIJlxZiuI6gtIkRbrYJCnHk1uU,Q502250,geoId/51790,US,United States of America,VA,Virginia,51790,Staunton,US,USA,2,,,,,,,24325,11142,13183,2642,2486,3194,3188,2844,3198,3242,2164,1367,3864617,38.1581,-79.0764,432,51,76.0,-30,3,-15,,7.32,6.34,7.32,9.51,7.07,6.83,3.66,,27.32,10.73,,4.39,7.8,3.9,7.32,,,,5.85,46.58,5.37,4.88,4.39,,,30.97,5.37,5.85,5.37,3.66,3.9,11.85,5.833333,22.366667,2.830286,,7.048611,69.289197
US_VA_51790,2020-03-22,ChIJlxZiuI6gtIkRbrYJCnHk1uU,Q502250,geoId/51790,US,United States of America,VA,Virginia,51790,Staunton,US,USA,2,,,,,,,24325,11142,13183,2642,2486,3194,3188,2844,3198,3242,2164,1367,3864617,38.1581,-79.0764,432,51,76.0,-35,-4,-21,,4.33,10.35,6.25,12.51,8.18,7.94,3.37,6.5,27.91,11.55,3.61,6.74,,3.85,14.44,5.77,3.37,3.61,6.25,46.44,4.57,7.22,3.37,4.57,4.81,36.09,,9.14,,,,5.438889,2.227778,10.738889,0.8636,,-1.861111,57.255738
US_VA_51790,2020-03-23,ChIJlxZiuI6gtIkRbrYJCnHk1uU,Q502250,geoId/51790,US,United States of America,VA,Virginia,51790,Staunton,US,USA,2,,,,,,,24325,11142,13183,2642,2486,3194,3188,2844,3198,3242,2164,1367,3864617,38.1581,-79.0764,432,51,76.0,-28,-4,-27,,5.0,6.74,3.04,12.62,6.74,6.09,8.05,3.7,27.19,8.48,4.13,5.66,,4.57,11.96,3.04,3.04,6.09,5.44,43.5,5.0,3.7,3.48,3.92,,35.67,6.09,7.39,5.0,3.04,3.7,5.494444,3.494444,8.716667,3.374571,,2.375,78.772076
US_VA_51790,2020-03-24,ChIJlxZiuI6gtIkRbrYJCnHk1uU,Q502250,geoId/51790,US,United States of America,VA,Virginia,51790,Staunton,US,USA,2,,,,,,,24325,11142,13183,2642,2486,3194,3188,2844,3198,3242,2164,1367,3864617,38.1581,-79.0764,432,51,76.0,-26,-1,-27,,,9.07,,11.06,8.85,3.98,5.53,,25.88,8.85,,3.98,3.76,,8.4,5.53,,4.42,6.41,52.42,5.09,5.75,4.64,,4.2,29.64,4.2,8.63,4.87,3.32,3.76,7.055556,1.833333,12.977778,1.552222,,4.298611,81.41615
