location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_workplaces,mobility_residential,search_trends_abdominal_obesity,search_trends_abdominal_pain,search_trends_acne,search_trends_alcoholism,search_trends_allergy,search_trends_anxiety,search_trends_arthritis,search_trends_asthma,search_trends_attention_deficit_hyperactivity_disorder,search_trends_back_pain,search_trends_bleeding,search_trends_bone_fracture,search_trends_burn,search_trends_candidiasis,search_trends_common_cold,search_trends_constipation,search_trends_cough,search_trends_cramp,search_trends_depression,search_trends_dermatitis,search_trends_diabetes,search_trends_diarrhea,search_trends_epilepsy,search_trends_erectile_dysfunction,search_trends_fatigue,search_trends_fever,search_trends_flatulence,search_trends_gastroesophageal_reflux_disease,search_trends_hair_loss,search_trends_headache,search_trends_heartburn,search_trends_hypertension,search_trends_infection,search_trends_inflammation,search_trends_insomnia,search_trends_itch,search_trends_low_back_pain,search_trends_major_depressive_disorder,search_trends_migraine,search_trends_myocardial_infarction,search_trends_obesity,search_trends_pain,search_trends_scar,search_trends_skin_condition,search_trends_skin_rash,search_trends_sleep_disorder,search_trends_stroke,search_trends_swelling,search_trends_type_2_diabetes,search_trends_urinary_tract_infection,search_trends_vaginal_discharge,search_trends_vomiting,search_trends_weight_gain,search_trends_xeroderma,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,dew_point,relative_humidity
US_VA_51047,2020-08-14,ChIJH_FS1XiCtokRmgRQDbYVQhw,Q495154,geoId/51047,US,United States of America,VA,Virginia,51047,Culpeper County,US,USA,2,8,0,1029,12,,,51235,25616,25619,6905,7085,5770,6467,6695,7364,5809,3495,1645,2534173,38.49,-77.96,990,78.2,-9,-5,-31,8,,5.17,7.88,4.26,10.07,8.78,6.2,3.75,2.71,4.26,2.07,1.94,,2.71,7.36,3.36,4.26,3.36,3.23,1.81,6.72,2.45,2.07,,4.91,2.71,2.07,4.52,3.36,3.75,2.84,7.49,20.66,5.68,3.23,9.3,,3.23,5.04,,3.75,33.45,2.84,3.75,6.46,2.33,2.84,4.13,3.62,4.13,3.87,2.45,3.1,2.33,25.388889,22.561111,30.538889,13.135429,22.283333,83.054963
US_VA_51047,2020-08-15,ChIJH_FS1XiCtokRmgRQDbYVQhw,Q495154,geoId/51047,US,United States of America,VA,Virginia,51047,Culpeper County,US,USA,2,4,0,1033,12,,,51235,25616,25619,6905,7085,5770,6467,6695,7364,5809,3495,1645,2534173,38.49,-77.96,990,78.2,-7,-2,-9,,,2.42,6.04,6.17,10.34,6.71,6.71,,,4.7,3.36,2.01,,,6.58,3.76,3.36,4.43,3.89,2.55,9.53,4.16,,3.09,4.3,3.36,2.01,4.16,4.03,4.97,2.55,6.04,18.39,4.56,3.36,12.35,4.03,3.22,3.76,,4.43,35.71,2.01,3.22,8.19,,,6.17,3.89,3.49,2.01,2.42,,3.36,22.311111,19.927778,26.722222,9.615714,20.444444,89.330012
US_VA_51047,2020-08-16,ChIJH_FS1XiCtokRmgRQDbYVQhw,Q495154,geoId/51047,US,United States of America,VA,Virginia,51047,Culpeper County,US,USA,2,6,0,1039,12,,,51235,25616,25619,6905,7085,5770,6467,6695,7364,5809,3495,1645,2534173,38.49,-77.96,990,78.2,-6,-3,-14,,,4.11,6.23,11.54,10.74,8.89,4.77,,1.99,5.04,4.24,2.79,2.65,2.12,7.56,3.45,2.65,2.79,5.3,3.32,8.89,3.58,,2.65,4.64,2.79,2.52,3.58,2.92,4.77,3.58,3.71,20.95,5.83,1.86,10.74,1.86,3.71,3.05,,3.18,36.21,2.52,5.3,9.42,2.12,2.12,5.3,,3.05,,,,,20.733333,18.25,24.727778,26.162,18.416667,86.732622
US_VA_51047,2020-08-17,ChIJH_FS1XiCtokRmgRQDbYVQhw,Q495154,geoId/51047,US,United States of America,VA,Virginia,51047,Culpeper County,US,USA,2,2,0,1041,12,,,51235,25616,25619,6905,7085,5770,6467,6695,7364,5809,3495,1645,2534173,38.49,-77.96,990,78.2,,,-32,7,2.0,5.0,7.5,5.88,10.26,8.13,5.63,1.88,2.25,4.75,2.88,3.38,2.25,2.0,7.38,4.75,3.13,3.75,5.63,,10.76,6.25,1.88,2.13,4.13,2.63,4.25,2.38,3.63,3.0,3.13,7.63,21.27,6.13,2.38,8.38,2.25,3.5,4.25,,4.38,35.15,,2.88,7.76,1.88,2.0,6.88,4.25,3.88,2.0,3.38,2.25,,21.288889,16.294444,29.188889,3.302,18.494444,84.206688
US_VA_51047,2020-08-18,ChIJH_FS1XiCtokRmgRQDbYVQhw,Q495154,geoId/51047,US,United States of America,VA,Virginia,51047,Culpeper County,US,USA,2,4,0,1045,12,,,51235,25616,25619,6905,7085,5770,6467,6695,7364,5809,3495,1645,2534173,38.49,-77.96,990,78.2,,,-30,6,2.3,2.56,8.05,5.37,13.16,7.28,3.32,2.17,3.58,4.6,3.45,2.81,3.07,,5.88,3.58,,3.19,3.32,2.17,8.82,4.86,2.17,2.81,3.45,2.94,2.17,2.68,4.86,3.71,,7.54,19.17,5.24,3.96,9.84,3.07,3.19,4.6,2.56,4.98,33.35,3.71,4.22,6.64,3.96,2.17,5.37,4.09,4.09,4.09,2.04,2.3,2.17,23.044444,16.805556,30.272222,2.921,17.916667,73.007565
US_VA_51047,2020-08-19,ChIJH_FS1XiCtokRmgRQDbYVQhw,Q495154,geoId/51047,US,United States of America,VA,Virginia,51047,Culpeper County,US,USA,2,5,1,1050,13,,,51235,25616,25619,6905,7085,5770,6467,6695,7364,5809,3495,1645,2534173,38.49,-77.96,990,78.2,,,-32,7,2.12,4.49,8.24,2.5,10.23,7.61,4.99,2.12,2.87,4.12,3.62,4.49,2.0,,5.37,3.25,3.25,,6.12,3.12,8.36,4.74,2.0,,4.74,3.37,2.0,3.37,3.25,3.37,3.12,5.87,17.85,5.49,2.0,8.36,2.37,3.87,2.87,,3.74,32.83,3.62,4.62,6.87,3.25,2.12,6.37,3.12,3.0,2.25,3.25,,2.37,22.416667,18.288889,28.75,5.914571,18.627778,79.2766
US_VA_51047,2020-08-20,ChIJH_FS1XiCtokRmgRQDbYVQhw,Q495154,geoId/51047,US,United States of America,VA,Virginia,51047,Culpeper County,US,USA,2,5,0,1055,13,,,51235,25616,25619,6905,7085,5770,6467,6695,7364,5809,3495,1645,2534173,38.49,-77.96,990,78.2,,,-31,6,,3.98,7.06,3.08,12.84,7.06,4.11,2.83,2.57,4.62,3.85,2.57,,1.8,5.78,2.31,3.85,3.08,4.24,2.44,7.32,4.24,,,4.5,3.72,2.06,1.8,4.62,4.24,2.06,6.81,18.49,5.91,2.31,8.86,3.34,4.37,4.11,4.37,4.88,32.75,1.8,5.01,8.22,,2.18,7.06,1.93,3.85,2.18,,,,21.594444,15.905556,28.305556,1.1176,17.538889,77.793541
US_VA_51047,2020-08-21,ChIJH_FS1XiCtokRmgRQDbYVQhw,Q495154,geoId/51047,US,United States of America,VA,Virginia,51047,Culpeper County,US,USA,2,5,0,1060,13,,,51235,25616,25619,6905,7085,5770,6467,6695,7364,5809,3495,1645,2534173,38.49,-77.96,990,78.2,,,-30,6,2.56,5.12,6.28,2.95,8.96,7.43,5.76,,4.87,4.23,2.43,3.46,,,3.84,3.59,3.46,1.79,2.43,2.43,7.43,4.1,,3.07,3.59,3.2,2.43,3.59,3.2,5.12,1.79,6.4,16.65,5.0,2.69,8.71,3.97,3.33,3.84,2.05,5.25,32.4,2.31,3.97,9.61,2.56,2.43,6.66,2.82,3.59,3.2,2.82,3.46,2.31,22.277778,16.838889,28.283333,0.0,19.622222,85.06013
US_VA_51047,2020-08-22,ChIJH_FS1XiCtokRmgRQDbYVQhw,Q495154,geoId/51047,US,United States of America,VA,Virginia,51047,Culpeper County,US,USA,2,5,0,1065,13,,,51235,25616,25619,6905,7085,5770,6467,6695,7364,5809,3495,1645,2534173,38.49,-77.96,990,78.2,,,,,1.87,3.88,6.16,2.14,10.71,6.29,5.22,2.01,2.94,5.76,3.75,2.28,2.01,2.94,6.16,3.21,5.09,2.01,3.48,2.28,6.16,4.82,,2.94,3.35,3.88,,3.35,3.62,2.54,2.01,7.09,19.55,3.62,2.54,9.24,3.48,3.35,3.48,,5.09,36.81,,4.28,9.24,,2.28,5.49,4.95,3.88,2.01,2.01,2.68,2.28,23.883333,20.638889,28.855556,21.118286,21.583333,87.066928
US_VA_51047,2020-08-23,ChIJH_FS1XiCtokRmgRQDbYVQhw,Q495154,geoId/51047,US,United States of America,VA,Virginia,51047,Culpeper County,US,USA,2,5,0,1070,13,,,51235,25616,25619,6905,7085,5770,6467,6695,7364,5809,3495,1645,2534173,38.49,-77.96,990,78.2,,,,,,4.68,5.2,3.38,10.79,6.89,5.46,,4.03,3.77,3.51,,,1.82,5.59,3.51,1.82,3.25,4.03,2.08,8.32,3.77,,2.99,4.68,2.73,,2.99,4.55,5.98,2.6,4.42,17.95,4.68,2.86,11.05,1.95,3.25,3.9,2.21,4.68,30.3,3.12,2.21,8.58,3.25,3.38,5.72,2.99,2.47,,2.08,,,25.066667,20.7,31.744444,2.06375,21.338889,79.88122
US_VA_51047,2020-08-24,ChIJH_FS1XiCtokRmgRQDbYVQhw,Q495154,geoId/51047,US,United States of America,VA,Virginia,51047,Culpeper County,US,USA,2,3,0,1073,13,,,51235,25616,25619,6905,7085,5770,6467,6695,7364,5809,3495,1645,2534173,38.49,-77.96,990,78.2,,,-33,8,,3.06,4.75,2.38,9.85,6.22,4.53,2.15,2.94,4.75,3.62,2.04,1.81,2.72,4.87,2.83,2.38,2.04,3.51,,7.02,3.51,1.58,3.28,5.32,2.6,,3.85,3.17,1.81,2.15,6.45,15.73,4.07,3.4,10.53,,2.04,2.83,1.7,4.53,28.97,2.04,3.17,6.9,2.83,3.17,5.32,4.41,4.19,2.38,2.38,2.72,,26.172222,21.516667,31.955556,5.04825,22.3,79.383684
US_VA_51047,2020-08-25,ChIJH_FS1XiCtokRmgRQDbYVQhw,Q495154,geoId/51047,US,United States of America,VA,Virginia,51047,Culpeper County,US,USA,2,11,0,1084,13,,,51235,25616,25619,6905,7085,5770,6467,6695,7364,5809,3495,1645,2534173,38.49,-77.96,990,78.2,,,-31,7,2.52,3.55,5.84,2.17,10.99,6.64,3.43,2.52,2.86,4.81,3.32,2.86,1.95,,6.53,2.63,3.78,2.4,4.46,,6.87,4.81,1.95,2.86,3.66,3.55,,3.89,3.21,5.15,2.06,5.72,16.25,3.09,1.72,8.24,2.63,3.21,4.81,2.06,6.87,29.65,,2.86,6.53,1.95,2.4,4.81,3.78,3.09,1.83,2.29,2.29,1.95,26.472222,21.044444,32.972222,1.4224,21.672222,75.125641
US_VA_51047,2020-08-26,ChIJH_FS1XiCtokRmgRQDbYVQhw,Q495154,geoId/51047,US,United States of America,VA,Virginia,51047,Culpeper County,US,USA,2,6,0,1090,13,,,51235,25616,25619,6905,7085,5770,6467,6695,7364,5809,3495,1645,2534173,38.49,-77.96,990,78.2,,,-30,7,,3.92,5.64,,11.29,8.29,4.95,1.73,5.18,5.76,3.11,1.84,,,4.72,2.65,3.23,3.57,4.26,,9.1,3.92,3.11,1.73,4.26,3.23,2.42,3.8,2.65,4.38,1.61,7.03,16.36,4.15,2.42,7.72,3.57,4.15,3.0,1.84,5.41,28.8,1.84,2.42,7.26,2.3,2.3,4.95,5.3,3.92,3.0,2.19,2.42,2.19,24.505556,18.45,31.277778,1.80975,18.45,69.236747
US_VA_51047,2020-08-27,ChIJH_FS1XiCtokRmgRQDbYVQhw,Q495154,geoId/51047,US,United States of America,VA,Virginia,51047,Culpeper County,US,USA,2,13,0,1103,13,,,51235,25616,25619,6905,7085,5770,6467,6695,7364,5809,3495,1645,2534173,38.49,-77.96,990,78.2,,,-28,7,2.35,4.23,7.4,3.29,10.22,8.69,3.17,2.11,3.76,5.17,2.7,,,2.7,4.82,1.88,2.23,3.17,3.29,,5.75,3.17,2.47,,3.29,3.41,,3.29,3.52,3.05,1.64,4.93,19.14,5.99,4.7,8.22,,3.41,3.17,1.88,4.35,30.19,,3.64,6.7,3.99,1.88,6.34,3.17,3.88,,2.82,2.0,,26.344444,20.344444,33.238889,0.0,21.344444,74.163627
US_VA_51047,2020-08-28,ChIJH_FS1XiCtokRmgRQDbYVQhw,Q495154,geoId/51047,US,United States of America,VA,Virginia,51047,Culpeper County,US,USA,2,1,0,1104,13,,,51235,25616,25619,6905,7085,5770,6467,6695,7364,5809,3495,1645,2534173,38.49,-77.96,990,78.2,,,-27,6,,5.27,4.57,3.87,9.96,6.45,3.4,,3.28,4.34,3.98,2.46,,1.99,4.45,,2.46,3.16,3.87,1.64,8.2,4.1,2.23,2.34,4.45,2.81,2.23,,2.34,3.87,3.4,5.74,18.05,5.04,2.23,8.2,2.46,4.69,3.75,,3.63,27.31,1.88,2.46,7.27,2.11,2.69,4.34,4.92,4.1,2.81,2.69,1.76,,27.088889,21.138889,33.555556,0.0,21.322222,70.856538
US_VA_51047,2020-08-29,ChIJH_FS1XiCtokRmgRQDbYVQhw,Q495154,geoId/51047,US,United States of America,VA,Virginia,51047,Culpeper County,US,USA,2,7,0,1111,13,,,51235,25616,25619,6905,7085,5770,6467,6695,7364,5809,3495,1645,2534173,38.49,-77.96,990,78.2,,,,,2.06,4.89,6.18,2.06,10.17,6.57,5.15,,2.83,4.64,3.86,2.06,,1.93,8.5,3.22,2.32,2.7,3.35,2.83,7.08,3.48,2.83,3.61,3.86,3.09,2.06,3.86,3.48,4.89,2.96,7.86,14.29,6.31,2.32,9.01,2.58,4.12,4.76,,3.48,31.04,1.8,4.64,6.31,1.93,,4.76,3.35,2.7,,2.32,,,25.122222,21.744444,31.777778,22.751143,22.772222,86.974833
US_VA_51047,2020-08-30,ChIJH_FS1XiCtokRmgRQDbYVQhw,Q495154,geoId/51047,US,United States of America,VA,Virginia,51047,Culpeper County,US,USA,2,2,0,1113,13,,,51235,25616,25619,6905,7085,5770,6467,6695,7364,5809,3495,1645,2534173,38.49,-77.96,990,78.2,,,,,,6.16,6.16,4.85,11.14,7.47,4.85,2.75,2.36,5.64,4.59,2.49,,2.1,7.08,3.02,4.19,3.41,4.46,,5.64,4.46,1.83,3.02,3.54,2.49,3.28,3.15,2.1,4.59,2.49,4.59,17.04,4.33,2.36,7.73,3.15,2.49,4.33,,3.15,36.96,2.49,3.8,6.95,,1.83,5.64,3.67,3.15,1.83,,3.28,,23.655556,16.705556,28.927778,4.9276,16.972222,66.335975
US_VA_51047,2020-08-31,ChIJH_FS1XiCtokRmgRQDbYVQhw,Q495154,geoId/51047,US,United States of America,VA,Virginia,51047,Culpeper County,US,USA,2,4,0,1117,13,,,51235,25616,25619,6905,7085,5770,6467,6695,7364,5809,3495,1645,2534173,38.49,-77.96,990,78.2,,,-29,11,,4.53,4.42,2.91,7.98,7.87,3.99,,3.56,4.64,1.83,2.05,,2.05,6.58,2.37,3.99,3.02,4.21,,7.44,3.45,1.62,2.59,3.45,,1.51,3.02,3.23,3.34,3.13,4.85,16.93,4.96,2.27,7.66,2.16,3.67,3.45,1.83,5.28,31.49,1.62,3.56,6.15,2.8,2.91,3.99,2.59,3.02,1.62,2.59,1.83,2.27,19.790123,17.197531,25.12963,5.74675,18.5,92.415042
US_VA_51047,2020-09-01,ChIJH_FS1XiCtokRmgRQDbYVQhw,Q495154,geoId/51047,US,United States of America,VA,Virginia,51047,Culpeper County,US,USA,2,5,0,1122,13,,,51235,25616,25619,6905,7085,5770,6467,6695,7364,5809,3495,1645,2534173,38.49,-77.96,990,78.2,,,-29,9,1.77,3.44,6.32,4.99,9.31,8.1,5.32,1.89,3.66,4.88,3.88,2.22,1.66,1.89,5.99,2.55,3.22,2.55,3.55,1.89,6.54,2.55,2.22,,5.77,2.55,,4.66,2.44,3.88,2.77,5.66,18.07,7.43,4.88,6.54,2.66,3.22,4.43,1.89,6.1,31.6,,4.88,5.88,2.33,3.1,6.1,3.99,2.88,,,2.99,,21.055556,18.728395,24.814815,26.06675,19.938889,93.467605
US_VA_51047,2020-09-02,ChIJH_FS1XiCtokRmgRQDbYVQhw,Q495154,geoId/51047,US,United States of America,VA,Virginia,51047,Culpeper County,US,USA,2,0,1,1122,14,,,51235,25616,25619,6905,7085,5770,6467,6695,7364,5809,3495,1645,2534173,38.49,-77.96,990,78.2,,,-30,7,2.19,4.49,8.28,2.99,9.43,9.89,3.45,2.42,2.88,4.25,3.22,1.84,1.61,1.61,5.06,2.76,2.19,2.99,3.1,1.73,7.24,1.84,3.1,2.19,5.06,2.65,1.73,3.33,2.76,2.76,2.53,5.86,16.44,5.98,2.88,9.2,2.65,2.53,4.14,,4.71,32.54,2.3,4.03,7.24,2.42,2.53,3.68,3.91,2.76,2.76,1.73,3.45,1.73,25.272222,20.95,31.277778,3.374571,22.905556,86.813204
US_VA_51047,2020-09-03,ChIJH_FS1XiCtokRmgRQDbYVQhw,Q495154,geoId/51047,US,United States of America,VA,Virginia,51047,Culpeper County,US,USA,2,2,0,1124,14,,,51235,25616,25619,6905,7085,5770,6467,6695,7364,5809,3495,1645,2534173,38.49,-77.96,990,78.2,,,-28,6,1.86,4.42,7.68,2.56,11.06,8.5,5.12,1.75,4.07,3.49,3.72,2.68,,1.75,5.93,2.79,2.33,2.91,3.72,2.44,6.63,2.68,2.44,,5.35,4.07,,3.03,3.38,3.72,1.75,6.52,19.2,5.12,2.56,8.61,1.86,3.26,3.72,,5.93,34.1,1.86,3.49,7.8,2.44,3.61,5.35,1.75,3.96,,2.33,3.49,,26.888889,21.394444,33.005556,0.98425,23.2,80.332488
US_VA_51047,2020-09-04,ChIJH_FS1XiCtokRmgRQDbYVQhw,Q495154,geoId/51047,US,United States of America,VA,Virginia,51047,Culpeper County,US,USA,2,4,0,1128,14,,,51235,25616,25619,6905,7085,5770,6467,6695,7364,5809,3495,1645,2534173,38.49,-77.96,990,78.2,,,-29,6,2.6,2.01,6.62,2.36,9.22,8.28,4.37,2.13,3.55,4.73,3.31,2.01,1.77,1.77,6.15,3.07,3.67,3.43,2.13,2.13,5.56,4.02,1.77,1.66,3.9,3.19,1.77,3.9,2.6,4.49,2.25,6.5,17.61,4.49,2.96,6.97,1.77,2.96,4.73,,5.79,32.16,2.01,2.6,6.62,3.07,2.96,3.55,2.84,4.49,1.77,2.25,,,25.805556,20.172222,32.35,2.9845,21.338889,76.480245
US_VA_51047,2020-09-05,ChIJH_FS1XiCtokRmgRQDbYVQhw,Q495154,geoId/51047,US,United States of America,VA,Virginia,51047,Culpeper County,US,USA,2,3,0,1131,14,,,51235,25616,25619,6905,7085,5770,6467,6695,7364,5809,3495,1645,2534173,38.49,-77.96,990,78.2,,,,,2.85,4.14,5.0,4.57,11.42,5.57,4.71,,,6.0,5.28,3.14,,2.14,4.57,3.0,2.0,4.14,3.71,2.14,8.42,5.14,2.71,2.28,3.57,2.28,2.43,2.43,3.71,4.57,2.57,5.28,17.56,4.14,2.28,10.28,,3.0,3.43,,3.0,33.55,2.28,2.85,9.42,3.85,3.14,4.85,3.57,4.43,2.57,3.28,2.0,2.14,21.438889,14.977778,28.588889,6.9088,14.777778,65.968698
US_VA_51047,2020-09-06,ChIJH_FS1XiCtokRmgRQDbYVQhw,Q495154,geoId/51047,US,United States of America,VA,Virginia,51047,Culpeper County,US,USA,2,3,0,1134,14,,,51235,25616,25619,6905,7085,5770,6467,6695,7364,5809,3495,1645,2534173,38.49,-77.96,990,78.2,,,,,,3.19,4.72,3.61,12.23,6.67,5.14,,2.78,3.47,3.75,2.08,2.08,2.22,6.67,4.31,2.22,3.33,6.53,1.95,5.7,4.03,,,3.47,4.03,,3.47,2.78,4.72,2.08,4.03,19.03,5.0,3.33,9.59,2.92,2.92,3.89,,3.47,30.01,,3.33,9.31,1.95,4.86,4.86,3.61,3.75,2.22,,2.36,,19.65,12.9,27.933333,0.0,14.655556,72.982171
US_VA_51047,2020-09-07,ChIJH_FS1XiCtokRmgRQDbYVQhw,Q495154,geoId/51047,US,United States of America,VA,Virginia,51047,Culpeper County,US,USA,2,2,0,1136,14,,,51235,25616,25619,6905,7085,5770,6467,6695,7364,5809,3495,1645,2534173,38.49,-77.96,990,78.2,,,-70,,3.17,6.2,7.65,,13.32,8.57,6.33,2.9,2.77,5.14,4.88,2.64,,1.85,4.35,2.11,3.17,3.69,2.9,2.77,7.65,3.83,,2.24,3.43,3.56,,3.96,4.35,3.17,3.17,6.2,18.99,6.73,3.03,12.0,2.51,2.11,2.37,1.98,3.69,35.35,,1.85,9.76,3.69,1.98,7.12,3.3,3.83,3.03,3.3,1.98,2.11,20.472222,13.394444,28.211111,0.0,15.594444,73.694795
US_VA_51047,2020-09-08,ChIJH_FS1XiCtokRmgRQDbYVQhw,Q495154,geoId/51047,US,United States of America,VA,Virginia,51047,Culpeper County,US,USA,2,5,0,1141,14,,,51235,25616,25619,6905,7085,5770,6467,6695,7364,5809,3495,1645,2534173,38.49,-77.96,990,78.2,,,-31,5,1.6,5.37,4.92,,12.92,9.03,5.72,2.86,5.72,6.4,2.52,3.43,1.6,3.32,7.2,3.54,3.32,2.74,5.26,,8.12,3.66,2.29,2.52,4.69,4.0,,3.89,2.97,3.32,2.97,6.17,21.38,5.03,2.86,11.32,3.2,3.66,3.32,1.6,5.26,34.3,2.52,3.66,10.29,2.4,2.74,4.46,3.66,3.32,2.4,2.17,3.54,1.83,20.994444,14.155556,29.055556,0.0,17.311111,79.596112
US_VA_51047,2020-09-09,ChIJH_FS1XiCtokRmgRQDbYVQhw,Q495154,geoId/51047,US,United States of America,VA,Virginia,51047,Culpeper County,US,USA,2,-1,0,1140,14,,,51235,25616,25619,6905,7085,5770,6467,6695,7364,5809,3495,1645,2534173,38.49,-77.96,990,78.2,,,-29,7,,4.55,4.43,4.32,11.26,8.07,6.59,2.96,3.52,4.78,2.73,2.39,1.71,2.62,7.16,2.62,4.32,3.41,4.78,2.27,7.5,6.25,1.71,2.05,3.3,2.62,1.82,3.64,3.87,5.46,2.27,5.46,20.24,6.71,2.73,12.05,4.09,3.87,4.32,2.96,5.23,31.61,2.62,4.43,7.73,1.93,2.62,6.82,4.32,2.73,2.5,1.93,2.39,1.59,22.623457,17.246914,27.691358,5.370286,20.82716,89.775343
US_VA_51047,2020-09-10,ChIJH_FS1XiCtokRmgRQDbYVQhw,Q495154,geoId/51047,US,United States of America,VA,Virginia,51047,Culpeper County,US,USA,2,4,0,1144,14,,,51235,25616,25619,6905,7085,5770,6467,6695,7364,5809,3495,1645,2534173,38.49,-77.96,990,78.2,,,-29,6,3.15,4.62,4.84,2.14,11.49,9.23,6.98,1.8,2.93,4.73,3.38,1.92,,,5.74,2.81,2.59,2.93,4.96,2.48,9.01,3.49,2.14,2.48,4.39,3.6,,5.29,3.49,5.74,2.93,6.76,19.48,4.96,2.37,10.59,2.37,4.39,5.07,1.69,3.38,34.35,2.48,4.39,6.98,1.92,2.37,3.72,3.72,4.39,4.05,2.03,2.37,2.59,24.950617,21.962963,29.641975,8.593667,23.074074,89.430263
US_VA_51047,2020-09-11,ChIJH_FS1XiCtokRmgRQDbYVQhw,Q495154,geoId/51047,US,United States of America,VA,Virginia,51047,Culpeper County,US,USA,2,6,0,1150,14,,,51235,25616,25619,6905,7085,5770,6467,6695,7364,5809,3495,1645,2534173,38.49,-77.96,990,78.2,-14,-9,-27,5,2.01,4.61,6.38,4.02,11.81,7.09,3.54,,2.6,4.84,3.07,,2.25,3.19,5.2,4.73,2.95,3.07,5.91,1.65,5.67,5.43,1.77,2.25,3.9,4.37,,4.02,4.13,4.25,4.84,6.74,18.2,4.61,3.54,9.45,1.65,2.72,4.73,1.77,5.08,31.43,1.77,3.31,6.74,,,5.2,3.66,4.73,2.36,1.77,,2.13,24.383333,21.133333,28.716667,1.4224,21.561111,84.417004
US_VA_51047,2020-09-12,ChIJH_FS1XiCtokRmgRQDbYVQhw,Q495154,geoId/51047,US,United States of America,VA,Virginia,51047,Culpeper County,US,USA,2,2,0,1152,14,,,51235,25616,25619,6905,7085,5770,6467,6695,7364,5809,3495,1645,2534173,38.49,-77.96,990,78.2,-14,-5,-11,,2.26,4.92,5.98,2.39,10.5,5.45,3.72,,2.92,5.18,3.19,2.39,1.99,4.12,6.51,3.46,4.25,3.06,2.92,,7.98,4.25,,2.92,4.12,2.13,,3.59,5.05,3.72,3.46,7.18,17.15,5.18,2.79,10.77,,3.59,4.39,1.86,5.45,32.17,3.59,3.86,7.05,,2.13,4.92,3.46,4.39,,2.39,3.59,,21.8,20.244444,25.538889,0.362857,19.055556,84.536894
US_VA_51047,2020-09-13,ChIJH_FS1XiCtokRmgRQDbYVQhw,Q495154,geoId/51047,US,United States of America,VA,Virginia,51047,Culpeper County,US,USA,2,7,0,1159,14,,,51235,25616,25619,6905,7085,5770,6467,6695,7364,5809,3495,1645,2534173,38.49,-77.96,990,78.2,-13,-8,-17,,2.11,3.17,8.18,4.09,10.16,7.13,3.43,,2.51,3.69,4.22,2.11,2.51,1.98,5.81,3.43,3.69,2.77,3.17,,5.15,3.96,,2.77,3.17,2.24,2.11,3.04,3.69,5.94,2.51,5.28,17.81,3.43,2.64,10.43,,2.64,4.62,,3.83,31.67,3.69,4.49,8.18,2.9,1.85,5.94,4.09,2.11,3.04,2.24,2.9,,21.088889,15.188889,27.772222,0.254,16.961111,77.356477
US_VA_51047,2020-09-14,ChIJH_FS1XiCtokRmgRQDbYVQhw,Q495154,geoId/51047,US,United States of America,VA,Virginia,51047,Culpeper County,US,USA,2,4,0,1163,14,,,51235,25616,25619,6905,7085,5770,6467,6695,7364,5809,3495,1645,2534173,38.49,-77.96,990,78.2,-10,-7,-26,5,1.73,3.69,7.04,4.5,11.55,7.5,4.85,,3.58,6.47,3.46,3.81,1.73,3.23,6.93,2.89,3.69,2.66,6.0,2.08,8.54,4.62,,3.0,4.5,2.31,1.62,2.66,3.81,3.35,2.08,7.39,18.94,5.54,2.66,6.47,3.23,4.85,4.85,2.31,4.16,33.6,1.62,4.39,8.66,1.96,3.12,4.16,3.0,2.89,2.08,2.89,2.54,,22.166667,17.211111,26.177778,0.084667,17.827778,76.537792
US_VA_51047,2020-09-15,ChIJH_FS1XiCtokRmgRQDbYVQhw,Q495154,geoId/51047,US,United States of America,VA,Virginia,51047,Culpeper County,US,USA,2,4,2,1167,16,,,51235,25616,25619,6905,7085,5770,6467,6695,7364,5809,3495,1645,2534173,38.49,-77.96,990,78.2,-6,-4,-26,4,2.45,4.31,8.16,2.92,11.31,8.51,4.2,1.75,4.2,6.41,4.08,1.63,2.45,2.33,7.34,3.03,3.26,3.38,4.08,2.45,7.7,5.25,,2.8,5.01,4.08,2.33,3.15,3.5,2.21,3.61,6.88,17.84,5.13,,7.23,3.5,3.03,3.03,1.98,4.31,32.76,2.45,3.73,6.18,,2.33,5.48,3.73,3.61,2.92,2.45,3.26,1.86,15.8,10.833333,22.416667,0.0,10.333333,70.097716
