location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,new_confirmed_age_0,new_confirmed_age_1,new_confirmed_age_2,new_confirmed_age_3,new_confirmed_age_4,new_confirmed_age_5,new_confirmed_age_6,new_confirmed_age_7,new_confirmed_age_8,new_confirmed_age_9,cumulative_confirmed_age_0,cumulative_confirmed_age_1,cumulative_confirmed_age_2,cumulative_confirmed_age_3,cumulative_confirmed_age_4,cumulative_confirmed_age_5,cumulative_confirmed_age_6,cumulative_confirmed_age_7,cumulative_confirmed_age_8,cumulative_confirmed_age_9,new_deceased_age_0,new_deceased_age_1,new_deceased_age_2,new_deceased_age_3,new_deceased_age_4,new_deceased_age_5,new_deceased_age_6,new_deceased_age_7,new_deceased_age_8,new_deceased_age_9,cumulative_deceased_age_0,cumulative_deceased_age_1,cumulative_deceased_age_2,cumulative_deceased_age_3,cumulative_deceased_age_4,cumulative_deceased_age_5,cumulative_deceased_age_6,cumulative_deceased_age_7,cumulative_deceased_age_8,cumulative_deceased_age_9,new_hospitalized_patients_age_0,new_hospitalized_patients_age_1,new_hospitalized_patients_age_2,new_hospitalized_patients_age_3,new_hospitalized_patients_age_4,new_hospitalized_patients_age_5,new_hospitalized_patients_age_6,new_hospitalized_patients_age_7,new_hospitalized_patients_age_8,new_hospitalized_patients_age_9,cumulative_hospitalized_patients_age_0,cumulative_hospitalized_patients_age_1,cumulative_hospitalized_patients_age_2,cumulative_hospitalized_patients_age_3,cumulative_hospitalized_patients_age_4,cumulative_hospitalized_patients_age_5,cumulative_hospitalized_patients_age_6,cumulative_hospitalized_patients_age_7,cumulative_hospitalized_patients_age_8,cumulative_hospitalized_patients_age_9,age_bin_0,age_bin_1,age_bin_2,age_bin_3,age_bin_4,age_bin_5,age_bin_6,age_bin_7,age_bin_8,age_bin_9,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_parks,mobility_workplaces,mobility_residential,search_trends_abdominal_pain,search_trends_acne,search_trends_allergy,search_trends_anxiety,search_trends_arthritis,search_trends_back_pain,search_trends_common_cold,search_trends_cough,search_trends_depression,search_trends_diabetes,search_trends_diarrhea,search_trends_fatigue,search_trends_fever,search_trends_gastroesophageal_reflux_disease,search_trends_headache,search_trends_hypertension,search_trends_infection,search_trends_inflammation,search_trends_itch,search_trends_migraine,search_trends_obesity,search_trends_pain,search_trends_skin_condition,search_trends_skin_rash,search_trends_swelling,search_trends_type_2_diabetes,search_trends_urinary_tract_infection,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,dew_point,relative_humidity
US_GA_13085,2020-11-28,ChIJCdyaM46B9YgRRGn6aS0YOzE,Q492032,geoId/13085,US,United States of America,GA,Georgia,13085,Dawson County,US,USA,2,8,0,1158,11,,,1,1,1,3,1,0,0,-1,1,1,13,14,85,253,149,143,189,144,85,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,3,0,0,0,0,0,0,0,0,0,0,0,0,3,8,3,13,12,30,20,9,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,24406,12137,12269,2626,2930,2812,2769,3119,3661,3337,2358,794,1026131,34.44,-84.17,554,77.033333,10,-4,,-13,,3.78,9.68,10.63,4.72,7.09,7.09,9.68,5.43,,6.14,5.2,4.72,5.43,,3.78,3.54,21.26,6.14,4.72,3.54,3.31,39.21,,5.43,7.79,,,13.672222,7.905556,19.822222,0.870857,7.9,68.476212
US_GA_13085,2020-11-29,ChIJCdyaM46B9YgRRGn6aS0YOzE,Q492032,geoId/13085,US,United States of America,GA,Georgia,13085,Dawson County,US,USA,2,5,0,1163,11,,,0,0,2,0,0,0,1,2,0,-1,13,14,87,253,149,143,190,146,85,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,3,0,0,0,0,0,0,0,0,0,0,0,0,3,8,3,13,12,30,20,9,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,24406,12137,12269,2626,2930,2812,2769,3119,3661,3337,2358,794,1026131,34.44,-84.17,554,77.033333,0,-8,-36,-8,,4.59,8.48,8.94,4.82,4.13,,9.4,5.04,5.73,5.5,5.04,4.36,5.04,,5.73,4.59,14.9,,5.96,5.27,3.21,35.77,3.9,,5.04,,5.27,10.455556,7.755556,16.861111,1.778,8.938889,90.434004
US_GA_13085,2020-11-30,ChIJCdyaM46B9YgRRGn6aS0YOzE,Q492032,geoId/13085,US,United States of America,GA,Georgia,13085,Dawson County,US,USA,2,6,0,1169,11,,,0,2,1,1,0,0,1,1,0,1,13,16,88,254,149,143,191,147,85,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,3,0,0,0,0,0,0,0,0,0,0,0,0,3,8,3,13,12,30,20,9,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,24406,12137,12269,2626,2930,2812,2769,3119,3661,3337,2358,794,1026131,34.44,-84.17,554,77.033333,11,2,,-16,7,3.9,5.2,11.26,7.58,4.76,6.28,8.01,8.23,3.46,16.24,4.11,4.33,7.36,,3.46,6.28,20.35,3.68,6.93,4.11,6.06,38.76,4.98,4.11,4.11,11.26,3.46,7.955556,1.716667,12.161111,22.95525,6.116667,88.234479
US_GA_13085,2020-12-01,ChIJCdyaM46B9YgRRGn6aS0YOzE,Q492032,geoId/13085,US,United States of America,GA,Georgia,13085,Dawson County,US,USA,2,10,0,1179,11,,,0,0,0,2,0,2,2,1,2,0,13,16,88,256,149,145,193,148,87,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,3,0,0,0,0,0,1,1,1,1,0,0,0,3,8,3,14,13,31,21,9,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,24406,12137,12269,2626,2930,2812,2769,3119,3661,3337,2358,794,1026131,34.44,-84.17,554,77.033333,9,-4,,-21,10,5.6,6.94,11.42,8.73,3.81,7.39,9.63,3.36,3.81,9.63,,,4.7,,3.13,10.53,21.72,5.82,4.7,4.03,6.05,38.07,4.48,5.6,6.72,4.7,7.17,1.08642,-1.425926,7.481481,1.2065,-4.512346,66.356628
US_GA_13085,2020-12-02,ChIJCdyaM46B9YgRRGn6aS0YOzE,Q492032,geoId/13085,US,United States of America,GA,Georgia,13085,Dawson County,US,USA,2,14,0,1193,11,,,0,1,0,3,1,4,3,0,1,0,13,17,88,259,150,149,196,148,88,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,3,0,0,0,0,0,0,1,1,0,0,0,0,3,8,3,14,14,32,21,9,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,24406,12137,12269,2626,2930,2812,2769,3119,3661,3337,2358,794,1026131,34.44,-84.17,554,77.033333,11,1,,-15,7,5.36,8.04,11.17,5.59,6.7,6.48,9.61,6.26,4.92,8.27,4.92,6.7,,4.02,4.69,7.6,24.14,5.81,8.04,4.02,6.26,41.79,5.14,6.93,8.04,3.13,3.35,3.283333,-2.366667,11.85,0.1524,-5.661111,52.614825
US_GA_13085,2020-12-03,ChIJCdyaM46B9YgRRGn6aS0YOzE,Q492032,geoId/13085,US,United States of America,GA,Georgia,13085,Dawson County,US,USA,2,19,0,1212,11,,,1,0,0,3,2,4,2,1,4,0,14,17,88,262,152,153,198,149,92,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,3,0,0,0,0,0,0,1,1,1,0,0,0,3,8,3,14,15,33,22,9,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,24406,12137,12269,2626,2930,2812,2769,3119,3661,3337,2358,794,1026131,34.44,-84.17,554,77.033333,12,6,,-16,6,4.05,6.74,11.01,6.52,4.5,4.05,8.54,6.97,5.84,8.32,4.5,,6.74,6.97,7.42,9.44,20.23,,7.87,4.27,4.05,37.99,,6.07,7.19,,4.05,4.216667,-2.927778,13.827778,0.8128,-3.038889,59.395002
US_GA_13085,2020-12-04,ChIJCdyaM46B9YgRRGn6aS0YOzE,Q492032,geoId/13085,US,United States of America,GA,Georgia,13085,Dawson County,US,USA,2,26,0,1238,11,,,0,1,3,2,3,1,5,5,0,1,14,18,91,264,155,154,203,154,92,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,3,0,0,0,0,0,0,0,1,0,2,0,0,3,8,3,14,15,34,22,11,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,24406,12137,12269,2626,2930,2812,2769,3119,3661,3337,2358,794,1026131,34.44,-84.17,554,77.033333,-6,-1,,-15,6,7.05,6.83,9.26,8.15,5.07,4.85,7.71,5.73,4.85,5.73,4.41,,3.53,3.53,3.31,8.81,19.61,4.85,4.85,3.97,3.97,34.16,,5.29,4.63,,4.19,9.305556,6.211111,12.594444,4.8895,4.011111,69.710962
US_GA_13085,2020-12-05,ChIJCdyaM46B9YgRRGn6aS0YOzE,Q492032,geoId/13085,US,United States of America,GA,Georgia,13085,Dawson County,US,USA,2,18,0,1256,11,,,1,1,3,4,5,1,0,3,1,0,15,19,94,268,160,155,203,157,93,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,3,0,0,0,0,0,1,1,0,1,0,0,0,3,8,3,15,16,34,23,11,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,24406,12137,12269,2626,2930,2812,2769,3119,3661,3337,2358,794,1026131,34.44,-84.17,554,77.033333,16,5,,-6,,4.38,6.81,7.78,7.05,6.08,5.1,8.26,7.29,5.59,7.05,4.38,4.38,,4.86,4.86,7.78,16.04,5.1,4.62,,,38.65,3.89,5.83,5.59,,6.56,6.761111,2.372222,12.755556,3.4036,1.938889,71.412151
US_GA_13085,2020-12-06,ChIJCdyaM46B9YgRRGn6aS0YOzE,Q492032,geoId/13085,US,United States of America,GA,Georgia,13085,Dawson County,US,USA,2,3,0,1259,11,,,0,0,1,1,0,1,0,0,0,0,15,19,95,269,160,156,203,157,93,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,3,0,0,0,0,0,0,0,0,0,0,0,0,3,8,3,15,16,34,23,11,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,24406,12137,12269,2626,2930,2812,2769,3119,3661,3337,2358,794,1026131,34.44,-84.17,554,77.033333,9,2,-27,-2,,6.41,7.36,8.07,7.6,6.41,7.6,10.21,5.7,5.93,8.54,5.22,5.7,3.32,4.99,,5.22,18.52,4.04,6.41,3.56,3.56,38.69,,3.56,4.75,3.8,6.41,5.766667,-0.177778,12.883333,0.0,2.105556,77.432775
US_GA_13085,2020-12-07,ChIJCdyaM46B9YgRRGn6aS0YOzE,Q492032,geoId/13085,US,United States of America,GA,Georgia,13085,Dawson County,US,USA,2,8,0,1267,11,,,0,0,0,2,2,1,0,1,0,0,15,19,95,271,162,157,203,158,93,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,3,0,0,0,0,0,0,0,0,0,0,0,0,3,8,3,15,16,34,23,11,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,24406,12137,12269,2626,2930,2812,2769,3119,3661,3337,2358,794,1026131,34.44,-84.17,554,77.033333,7,4,,-11,5,4.83,7.25,8.35,6.15,6.37,5.71,10.11,5.05,6.37,5.49,5.71,4.83,4.83,,3.74,8.35,21.98,6.59,7.47,5.71,4.18,40.0,4.83,7.03,3.74,,5.71,6.738889,1.433333,11.844444,0.09525,2.944444,76.895761
US_GA_13085,2020-12-08,ChIJCdyaM46B9YgRRGn6aS0YOzE,Q492032,geoId/13085,US,United States of America,GA,Georgia,13085,Dawson County,US,USA,2,13,0,1280,11,,,1,0,0,2,0,2,0,3,1,1,16,19,95,273,162,159,203,161,94,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,3,0,0,0,0,0,0,0,0,0,0,0,0,3,8,3,15,16,34,23,11,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,24406,12137,12269,2626,2930,2812,2769,3119,3661,3337,2358,794,1026131,34.44,-84.17,554,77.033333,11,3,,-14,6,3.32,7.08,11.51,7.75,6.2,6.86,14.16,7.52,,8.41,3.98,6.64,,5.09,,7.97,24.57,6.42,5.75,4.87,4.65,41.6,3.54,8.85,10.84,4.87,4.65,2.355556,-1.727778,8.527778,0.0,-4.494444,60.675483
US_GA_13085,2020-12-09,ChIJCdyaM46B9YgRRGn6aS0YOzE,Q492032,geoId/13085,US,United States of America,GA,Georgia,13085,Dawson County,US,USA,2,31,0,1311,11,,,0,1,2,4,2,6,2,6,2,0,16,20,97,277,164,165,205,167,96,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,3,0,0,0,0,0,0,0,0,1,0,0,0,3,8,3,15,16,34,24,11,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,24406,12137,12269,2626,2930,2812,2769,3119,3661,3337,2358,794,1026131,34.44,-84.17,554,77.033333,12,2,,-14,6,6.96,8.08,10.1,6.74,9.65,6.96,14.37,4.26,4.04,6.51,,5.84,6.51,5.16,4.71,8.98,20.43,8.31,8.08,4.94,4.94,39.96,3.37,7.18,3.14,4.26,5.84,4.277778,-1.922222,14.438889,0.0,-1.577778,65.892717
US_GA_13085,2020-12-10,ChIJCdyaM46B9YgRRGn6aS0YOzE,Q492032,geoId/13085,US,United States of America,GA,Georgia,13085,Dawson County,US,USA,2,20,0,1331,11,,,1,1,1,2,4,4,1,2,3,0,17,21,98,279,168,169,206,169,99,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,3,0,0,0,0,0,0,0,1,1,0,0,0,3,8,3,15,16,35,25,11,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,24406,12137,12269,2626,2930,2812,2769,3119,3661,3337,2358,794,1026131,34.44,-84.17,554,77.033333,14,9,,-15,7,,7.27,7.96,8.18,5.68,6.36,7.5,3.64,3.18,7.73,,5.46,5.68,,5.46,7.5,21.59,5.0,5.0,4.77,4.09,35.91,3.18,6.36,4.54,4.09,,8.9,0.361111,19.372222,0.0,2.155556,63.006638
US_GA_13085,2020-12-11,ChIJCdyaM46B9YgRRGn6aS0YOzE,Q492032,geoId/13085,US,United States of America,GA,Georgia,13085,Dawson County,US,USA,2,23,0,1354,11,,,0,0,2,2,3,2,5,1,3,0,17,21,100,281,171,171,211,170,102,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,3,0,0,0,0,0,0,0,2,0,0,0,0,3,8,3,15,16,37,25,11,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,24406,12137,12269,2626,2930,2812,2769,3119,3661,3337,2358,794,1026131,34.44,-84.17,554,77.033333,5,2,,-15,5,,4.59,11.24,6.88,4.13,5.51,8.49,5.51,3.67,7.11,3.21,4.13,,3.67,,6.65,17.89,5.74,5.51,,3.67,35.1,3.67,5.28,3.9,,3.44,9.522222,2.072222,18.877778,0.0,3.288889,65.412322
US_GA_13085,2020-12-12,ChIJCdyaM46B9YgRRGn6aS0YOzE,Q492032,geoId/13085,US,United States of America,GA,Georgia,13085,Dawson County,US,USA,2,35,0,1389,11,,,0,0,4,4,5,2,5,6,4,0,17,21,104,285,176,173,216,176,106,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,3,0,0,0,0,0,0,0,1,1,0,0,0,3,8,3,15,16,38,26,11,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,24406,12137,12269,2626,2930,2812,2769,3119,3661,3337,2358,794,1026131,34.44,-84.17,554,77.033333,11,5,,-7,,4.04,7.37,8.32,6.18,4.04,4.52,10.94,6.18,5.94,8.56,,,,,5.94,5.47,20.21,5.71,5.23,4.04,4.52,31.86,3.33,3.8,5.23,5.94,,12.75,6.233333,18.972222,0.22225,7.755556,71.806742
US_GA_13085,2020-12-13,ChIJCdyaM46B9YgRRGn6aS0YOzE,Q492032,geoId/13085,US,United States of America,GA,Georgia,13085,Dawson County,US,USA,2,9,0,1398,11,,,1,0,1,1,1,1,0,1,0,0,18,21,105,286,177,174,216,177,106,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,3,0,0,0,0,0,0,0,0,0,0,0,0,3,8,3,15,16,38,26,11,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,24406,12137,12269,2626,2930,2812,2769,3119,3661,3337,2358,794,1026131,34.44,-84.17,554,77.033333,17,4,-12,-7,,7.05,8.27,9.48,8.76,7.54,6.57,10.21,,5.11,6.81,7.3,4.13,,,6.57,4.62,24.8,5.35,8.03,4.86,5.35,44.5,6.08,4.62,6.08,4.13,3.4,13.833333,8.888889,18.705556,2.068286,10.805556,82.04003
US_GA_13085,2020-12-14,ChIJCdyaM46B9YgRRGn6aS0YOzE,Q492032,geoId/13085,US,United States of America,GA,Georgia,13085,Dawson County,US,USA,2,0,0,1398,11,,,0,0,0,0,0,0,0,0,0,0,18,21,105,286,177,174,216,177,106,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,3,0,0,0,0,2,0,0,0,0,0,0,0,3,8,5,15,16,38,26,11,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,24406,12137,12269,2626,2930,2812,2769,3119,3661,3337,2358,794,1026131,34.44,-84.17,554,77.033333,19,7,,-17,7,5.28,5.5,11.45,5.94,5.72,4.18,13.65,7.71,5.28,6.6,4.18,3.3,5.28,3.74,3.52,10.57,25.98,4.84,7.49,3.08,4.62,38.75,3.74,5.5,4.62,3.74,3.74,11.155556,5.683333,17.177778,13.062857,7.911111,80.561544
US_GA_13085,2020-12-15,ChIJCdyaM46B9YgRRGn6aS0YOzE,Q492032,geoId/13085,US,United States of America,GA,Georgia,13085,Dawson County,US,USA,2,12,0,1410,11,,,0,1,1,1,0,1,0,0,3,0,18,22,106,287,177,175,216,177,109,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,3,0,0,0,0,0,0,0,0,0,0,0,0,3,8,5,15,16,38,26,11,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,24406,12137,12269,2626,2930,2812,2769,3119,3661,3337,2358,794,1026131,34.44,-84.17,554,77.033333,22,11,,-17,7,5.6,6.5,9.63,9.19,5.6,8.06,12.54,4.93,4.03,9.63,4.93,,6.05,3.81,3.14,9.41,23.3,5.6,4.93,,6.5,33.38,,4.93,4.93,3.58,5.83,4.205556,-0.572222,13.311111,3.0988,-0.577778,71.138255
US_GA_13085,2020-12-16,ChIJCdyaM46B9YgRRGn6aS0YOzE,Q492032,geoId/13085,US,United States of America,GA,Georgia,13085,Dawson County,US,USA,2,21,0,1431,11,,,0,0,1,1,4,3,2,3,1,3,18,22,107,288,181,178,218,180,110,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,3,0,0,0,0,0,0,1,1,1,1,0,0,3,8,5,15,17,39,27,12,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,24406,12137,12269,2626,2930,2812,2769,3119,3661,3337,2358,794,1026131,34.44,-84.17,554,77.033333,18,5,,-19,10,4.55,7.8,10.62,6.94,6.72,,9.97,5.42,5.64,7.59,3.47,,9.54,,5.64,7.37,26.23,7.8,4.99,5.42,,35.99,3.69,6.5,6.07,,3.47,4.911111,1.433333,8.761111,2.54,2.388889,83.86168
US_GA_13085,2020-12-17,ChIJCdyaM46B9YgRRGn6aS0YOzE,Q492032,geoId/13085,US,United States of America,GA,Georgia,13085,Dawson County,US,USA,2,23,1,1454,12,,,0,2,2,3,2,4,7,2,0,1,18,24,109,291,183,182,225,182,110,38,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,8,3,0,0,0,0,0,1,1,1,0,0,0,0,3,8,5,16,18,40,27,12,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,24406,12137,12269,2626,2930,2812,2769,3119,3661,3337,2358,794,1026131,34.44,-84.17,554,77.033333,25,13,,-20,8,6.18,7.1,10.99,6.18,6.18,5.95,10.76,5.95,6.18,4.81,5.04,4.12,8.47,4.12,4.81,7.79,23.13,7.56,5.72,4.35,,32.51,,5.5,5.27,5.04,4.12,3.25,1.388889,6.072222,3.104444,0.45,81.947103
US_GA_13085,2020-12-18,ChIJCdyaM46B9YgRRGn6aS0YOzE,Q492032,geoId/13085,US,United States of America,GA,Georgia,13085,Dawson County,US,USA,2,33,0,1487,12,,,0,0,5,3,4,3,1,4,4,1,18,24,114,294,187,185,226,186,114,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8,3,0,0,0,0,0,0,0,1,0,0,0,0,3,8,5,16,18,41,27,12,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,24406,12137,12269,2626,2930,2812,2769,3119,3661,3337,2358,794,1026131,34.44,-84.17,554,77.033333,13,3,,-23,6,5.03,4.34,8.91,6.63,6.4,5.49,13.03,4.11,,6.63,,3.88,6.63,4.8,4.34,8.68,21.02,4.8,6.17,5.26,,37.25,,5.94,6.17,,6.63,2.761111,-2.111111,9.811111,0.0,-4.555556,58.99006
US_GA_13085,2020-12-19,ChIJCdyaM46B9YgRRGn6aS0YOzE,Q492032,geoId/13085,US,United States of America,GA,Georgia,13085,Dawson County,US,USA,2,28,0,1515,12,,,0,0,0,1,6,3,3,2,3,-1,18,24,114,295,193,188,229,188,117,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8,3,0,0,0,1,0,0,1,1,0,0,0,0,3,9,5,16,19,42,27,12,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,24406,12137,12269,2626,2930,2812,2769,3119,3661,3337,2358,794,1026131,34.44,-84.17,554,77.033333,20,10,,3,,4.91,7.12,8.59,6.38,4.66,,12.52,4.17,,5.15,3.68,3.44,7.36,4.42,4.66,6.38,20.86,5.15,6.38,5.89,,37.06,6.63,5.4,4.91,,3.93,2.266667,-3.122222,10.038889,0.0254,-2.377778,71.79683
US_GA_13085,2020-12-20,ChIJCdyaM46B9YgRRGn6aS0YOzE,Q492032,geoId/13085,US,United States of America,GA,Georgia,13085,Dawson County,US,USA,2,7,0,1522,12,,,0,0,3,0,0,2,1,0,0,0,18,24,117,295,193,190,230,188,117,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8,3,0,0,0,0,0,0,0,0,0,0,0,0,3,9,5,16,19,42,27,12,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,24406,12137,12269,2626,2930,2812,2769,3119,3661,3337,2358,794,1026131,34.44,-84.17,554,77.033333,26,14,-26,7,,4.95,7.07,10.37,5.19,4.95,3.77,7.78,4.01,3.77,6.13,5.19,4.24,5.19,6.36,,5.89,20.98,5.66,3.3,,4.48,33.24,6.36,4.71,5.19,4.01,5.66,8.022222,4.322222,12.255556,0.0,2.755556,69.437911
US_GA_13085,2020-12-21,ChIJCdyaM46B9YgRRGn6aS0YOzE,Q492032,geoId/13085,US,United States of America,GA,Georgia,13085,Dawson County,US,USA,2,8,0,1530,12,,,0,0,2,0,0,0,0,1,0,0,18,24,119,295,193,190,230,189,117,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8,3,0,0,0,0,0,0,0,0,0,0,0,0,3,9,5,16,19,42,27,12,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,24406,12137,12269,2626,2930,2812,2769,3119,3661,3337,2358,794,1026131,34.44,-84.17,554,77.033333,51,26,,-19,5,3.58,8.94,12.07,6.48,5.81,4.25,12.74,4.7,5.81,10.28,,4.92,4.92,5.37,,8.05,19.45,3.8,4.25,4.02,3.13,33.09,6.26,4.25,4.92,5.81,5.14,7.827778,2.7,14.005556,0.0,3.788889,75.751326
US_GA_13085,2020-12-22,ChIJCdyaM46B9YgRRGn6aS0YOzE,Q492032,geoId/13085,US,United States of America,GA,Georgia,13085,Dawson County,US,USA,2,34,1,1564,13,,,0,1,3,6,3,5,1,5,5,0,18,25,122,301,196,195,231,194,122,38,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,8,4,0,0,0,0,0,0,0,1,1,0,0,0,3,9,5,16,19,43,28,12,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,24406,12137,12269,2626,2930,2812,2769,3119,3661,3337,2358,794,1026131,34.44,-84.17,554,77.033333,60,,,-26,5,4.71,6.59,11.06,8.7,4.94,7.06,10.82,5.41,3.29,8.47,3.29,4.47,4.0,,,8.47,17.17,6.35,3.29,4.47,,38.35,4.24,6.82,4.47,,3.76,9.283333,3.316667,14.855556,0.0,-1.388889,47.527954
US_GA_13085,2020-12-23,ChIJCdyaM46B9YgRRGn6aS0YOzE,Q492032,geoId/13085,US,United States of America,GA,Georgia,13085,Dawson County,US,USA,2,28,0,1592,13,,,0,0,0,5,4,2,6,4,0,4,18,25,122,306,200,197,237,198,122,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8,4,0,0,0,0,0,0,0,0,0,0,0,0,3,9,5,16,19,43,28,12,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,24406,12137,12269,2626,2930,2812,2769,3119,3661,3337,2358,794,1026131,34.44,-84.17,554,77.033333,74,68,,-29,6,6.51,6.76,11.34,9.41,6.76,4.83,10.86,7.0,3.86,5.31,6.27,3.38,5.31,4.1,,5.31,22.68,7.0,3.86,4.34,7.24,36.92,,5.79,6.51,,3.86,7.227778,0.833333,14.894444,0.0,-1.433333,54.392559
US_GA_13085,2020-12-24,ChIJCdyaM46B9YgRRGn6aS0YOzE,Q492032,geoId/13085,US,United States of America,GA,Georgia,13085,Dawson County,US,USA,2,59,1,1651,14,,,2,0,5,3,5,9,10,11,6,6,20,25,127,309,205,206,247,209,128,48,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,8,4,0,0,0,0,0,0,1,1,0,1,0,0,3,9,5,16,20,44,28,13,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,24406,12137,12269,2626,2930,2812,2769,3119,3661,3337,2358,794,1026131,34.44,-84.17,554,77.033333,28,,,-59,17,5.02,6.52,8.53,5.52,,,11.79,5.27,,6.02,4.51,,,4.51,3.76,4.51,19.81,6.77,5.77,,3.76,30.1,,4.26,5.77,,,10.177778,0.472222,13.638889,2.54,6.972222,80.61088
