location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_workplaces,mobility_residential,search_trends_abdominal_pain,search_trends_acne,search_trends_allergy,search_trends_anxiety,search_trends_arthritis,search_trends_back_pain,search_trends_common_cold,search_trends_cough,search_trends_depression,search_trends_diabetes,search_trends_fatigue,search_trends_fever,search_trends_headache,search_trends_hypertension,search_trends_infection,search_trends_inflammation,search_trends_itch,search_trends_migraine,search_trends_obesity,search_trends_pain,search_trends_skin_condition,search_trends_skin_rash,search_trends_swelling,search_trends_urinary_tract_infection,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,dew_point,relative_humidity
US_MN_27083,2020-06-19,ChIJ0avT1ddFiocRCV6NOZyt20M,Q491152,geoId/27083,US,United States of America,MN,Minnesota,27083,Lyon County,US,USA,2,8,0,258,2,,,25929,12948,12981,3853,3692,3476,3351,2780,3195,2784,1538,1260,1795851,44.41,-95.84,1869,80.028571,-4,,-32,,5.96,6.62,7.61,6.62,,6.29,4.63,,,6.29,,,4.96,,17.87,4.96,4.63,,,34.42,4.63,8.27,5.96,,18.302469,13.345679,23.438272,11.030857,14.481481,78.531517
US_MN_27083,2020-06-20,ChIJ0avT1ddFiocRCV6NOZyt20M,Q491152,geoId/27083,US,United States of America,MN,Minnesota,27083,Lyon County,US,USA,2,12,0,270,2,,,25929,12948,12981,3853,3692,3476,3351,2780,3195,2784,1538,1260,1795851,44.41,-95.84,1869,80.028571,-21,,8,,,,,5.19,,,5.57,,,7.79,,,,,25.97,7.42,8.53,,6.31,24.12,,7.79,,,18.987654,15.41358,24.253086,0.1016,13.679012,71.418023
US_MN_27083,2020-06-21,ChIJ0avT1ddFiocRCV6NOZyt20M,Q491152,geoId/27083,US,United States of America,MN,Minnesota,27083,Lyon County,US,USA,2,4,0,274,2,,,25929,12948,12981,3853,3692,3476,3351,2780,3195,2784,1538,1260,1795851,44.41,-95.84,1869,80.028571,-11,,3,,,5.75,7.91,6.47,,,6.83,,,,,,,,22.66,6.12,16.55,,,38.49,,6.12,7.55,,20.530864,16.277778,26.32716,7.366,15.450617,72.719817
US_MN_27083,2020-06-22,ChIJ0avT1ddFiocRCV6NOZyt20M,Q491152,geoId/27083,US,United States of America,MN,Minnesota,27083,Lyon County,US,USA,2,2,0,276,2,,,25929,12948,12981,3853,3692,3476,3351,2780,3195,2784,1538,1260,1795851,44.41,-95.84,1869,80.028571,-2,,-35,,6.81,8.04,8.97,5.88,4.95,6.19,6.81,,7.12,9.28,,,5.88,8.66,27.54,6.5,11.45,,,40.22,,6.81,4.64,,19.067901,13.567901,24.302469,0.0,13.444444,69.964263
US_MN_27083,2020-06-23,ChIJ0avT1ddFiocRCV6NOZyt20M,Q491152,geoId/27083,US,United States of America,MN,Minnesota,27083,Lyon County,US,USA,2,1,0,277,2,,,25929,12948,12981,3853,3692,3476,3351,2780,3195,2784,1538,1260,1795851,44.41,-95.84,1869,80.028571,-8,,-33,,7.47,8.72,12.14,9.65,,4.98,4.98,,,12.14,7.16,5.29,,,23.98,8.1,9.34,,5.29,37.37,5.29,9.03,7.47,,18.727778,13.888889,24.4,0.0,11.433333,62.651794
US_MN_27083,2020-06-24,ChIJ0avT1ddFiocRCV6NOZyt20M,Q491152,geoId/27083,US,United States of America,MN,Minnesota,27083,Lyon County,US,USA,2,2,0,279,2,,,25929,12948,12981,3853,3692,3476,3351,2780,3195,2784,1538,1260,1795851,44.41,-95.84,1869,80.028571,-6,,-36,,4.37,4.37,10.93,,,,8.74,4.37,,5.0,,,4.68,,22.79,4.68,9.37,4.68,8.12,40.27,4.68,7.18,,,20.294444,12.722222,27.627778,0.0,11.283333,56.323722
US_MN_27083,2020-06-25,ChIJ0avT1ddFiocRCV6NOZyt20M,Q491152,geoId/27083,US,United States of America,MN,Minnesota,27083,Lyon County,US,USA,2,5,0,284,2,,,25929,12948,12981,3853,3692,3476,3351,2780,3195,2784,1538,1260,1795851,44.41,-95.84,1869,80.028571,-2,,-33,,4.76,7.3,13.65,9.84,,,6.35,,,6.66,,,,5.08,20.95,5.08,9.84,5.39,,32.05,,6.66,4.44,,22.561111,13.65,30.35,0.03175,12.672222,53.747633
US_MN_27083,2020-06-26,ChIJ0avT1ddFiocRCV6NOZyt20M,Q491152,geoId/27083,US,United States of America,MN,Minnesota,27083,Lyon County,US,USA,2,5,0,289,2,,,25929,12948,12981,3853,3692,3476,3351,2780,3195,2784,1538,1260,1795851,44.41,-95.84,1869,80.028571,-4,,-31,,6.3,6.63,11.28,5.64,,,7.3,,,5.97,6.3,5.64,7.3,6.63,20.23,,14.26,,5.31,29.19,,8.62,5.64,,22.561111,18.366667,28.861111,9.482667,17.822222,74.732578
US_MN_27083,2020-06-27,ChIJ0avT1ddFiocRCV6NOZyt20M,Q491152,geoId/27083,US,United States of America,MN,Minnesota,27083,Lyon County,US,USA,2,2,0,291,2,,,25929,12948,12981,3853,3692,3476,3351,2780,3195,2784,1538,1260,1795851,44.41,-95.84,1869,80.028571,-20,,1,,,7.04,12.92,,,,7.04,5.87,,6.26,,,,,21.53,,11.35,,,29.36,,,,6.65,23.761111,15.9,30.238889,0.338667,15.961111,61.890589
US_MN_27083,2020-06-28,ChIJ0avT1ddFiocRCV6NOZyt20M,Q491152,geoId/27083,US,United States of America,MN,Minnesota,27083,Lyon County,US,USA,2,3,0,294,2,,,25929,12948,12981,3853,3692,3476,3351,2780,3195,2784,1538,1260,1795851,44.41,-95.84,1869,80.028571,-8,,-6,,,7.21,12.25,6.85,,,7.21,5.76,,,,,,,23.06,,13.69,,,27.02,,10.81,,,24.372222,20.3,29.288889,0.0,18.611111,70.443879
US_MN_27083,2020-06-29,ChIJ0avT1ddFiocRCV6NOZyt20M,Q491152,geoId/27083,US,United States of America,MN,Minnesota,27083,Lyon County,US,USA,2,1,0,295,2,,,25929,12948,12981,3853,3692,3476,3351,2780,3195,2784,1538,1260,1795851,44.41,-95.84,1869,80.028571,10,,-33,,,10.05,11.88,8.22,7.31,8.53,7.92,4.57,5.18,6.09,6.4,4.57,5.18,4.26,24.98,4.26,7.31,,6.09,34.12,,6.7,6.09,4.57,23.044444,19.694444,27.222222,4.064,20.005556,83.081913
US_MN_27083,2020-06-30,ChIJ0avT1ddFiocRCV6NOZyt20M,Q491152,geoId/27083,US,United States of America,MN,Minnesota,27083,Lyon County,US,USA,2,0,0,295,2,,,25929,12948,12981,3853,3692,3476,3351,2780,3195,2784,1538,1260,1795851,44.41,-95.84,1869,80.028571,4,,-32,,,11.03,12.6,6.62,9.77,5.99,9.77,,,7.56,,8.82,5.04,,20.79,,11.66,4.41,5.04,32.45,4.73,11.34,,,26.416667,23.038889,31.066667,0.3556,22.872222,80.946088
US_MN_27083,2020-07-01,ChIJ0avT1ddFiocRCV6NOZyt20M,Q491152,geoId/27083,US,United States of America,MN,Minnesota,27083,Lyon County,US,USA,2,5,0,300,2,,,25929,12948,12981,3853,3692,3476,3351,2780,3195,2784,1538,1260,1795851,44.41,-95.84,1869,80.028571,8,,-33,,,7.69,8.92,6.15,,7.38,6.77,,,6.46,4.31,,7.08,4.61,24.3,,9.54,,7.69,39.37,,8.0,,6.15,24.594444,17.872222,29.95,15.790333,20.227778,76.74309
US_MN_27083,2020-07-02,ChIJ0avT1ddFiocRCV6NOZyt20M,Q491152,geoId/27083,US,United States of America,MN,Minnesota,27083,Lyon County,US,USA,2,5,0,305,2,,,25929,12948,12981,3853,3692,3476,3351,2780,3195,2784,1538,1260,1795851,44.41,-95.84,1869,80.028571,12,,-33,,,8.67,9.01,5.0,6.34,,6.67,4.67,,10.67,,4.67,,,24.35,8.67,7.67,,5.34,31.02,,5.67,6.67,,25.894444,19.938889,31.555556,0.0508,20.966667,74.363034
US_MN_27083,2020-07-03,ChIJ0avT1ddFiocRCV6NOZyt20M,Q491152,geoId/27083,US,United States of America,MN,Minnesota,27083,Lyon County,US,USA,2,4,0,309,2,,,25929,12948,12981,3853,3692,3476,3351,2780,3195,2784,1538,1260,1795851,44.41,-95.84,1869,80.028571,0,,-56,,,5.77,11.15,8.85,,8.08,5.77,,,8.08,,,7.31,,22.69,,9.23,,5.38,35.0,,6.92,,6.92,26.2,20.422222,31.516667,0.0,20.766667,72.13042
US_MN_27083,2020-07-04,ChIJ0avT1ddFiocRCV6NOZyt20M,Q491152,geoId/27083,US,United States of America,MN,Minnesota,27083,Lyon County,US,USA,2,0,0,309,2,,,25929,12948,12981,3853,3692,3476,3351,2780,3195,2784,1538,1260,1795851,44.41,-95.84,1869,80.028571,-35,,-24,,,,9.58,,,,8.21,,,,,6.84,,,22.82,,15.06,,8.21,22.82,6.84,14.15,,,26.238889,19.511111,31.855556,0.0,19.777778,67.760605
US_MN_27083,2020-07-05,ChIJ0avT1ddFiocRCV6NOZyt20M,Q491152,geoId/27083,US,United States of America,MN,Minnesota,27083,Lyon County,US,USA,2,3,0,312,2,,,25929,12948,12981,3853,3692,3476,3351,2780,3195,2784,1538,1260,1795851,44.41,-95.84,1869,80.028571,-11,,-12,,,8.5,9.98,7.02,,,,,,,6.65,,,7.39,26.98,,23.29,,5.91,26.61,5.17,12.57,9.61,,26.466667,20.961111,31.533333,0.0,19.772222,66.852709
US_MN_27083,2020-07-06,ChIJ0avT1ddFiocRCV6NOZyt20M,Q491152,geoId/27083,US,United States of America,MN,Minnesota,27083,Lyon County,US,USA,2,4,0,316,2,,,25929,12948,12981,3853,3692,3476,3351,2780,3195,2784,1538,1260,1795851,44.41,-95.84,1869,80.028571,9,,-35,,,5.75,16.04,5.75,,,6.66,5.14,6.36,5.75,4.84,,4.84,,21.48,,19.67,4.84,4.54,31.47,5.75,11.2,,,23.655556,19.677778,28.944444,9.525,19.294444,76.707576
US_MN_27083,2020-07-07,ChIJ0avT1ddFiocRCV6NOZyt20M,Q491152,geoId/27083,US,United States of America,MN,Minnesota,27083,Lyon County,US,USA,2,11,0,327,2,,,25929,12948,12981,3853,3692,3476,3351,2780,3195,2784,1538,1260,1795851,44.41,-95.84,1869,80.028571,-3,,-32,,,7.12,14.23,7.12,,5.26,7.12,,5.26,7.12,,4.95,,5.57,22.59,5.26,14.54,,4.33,31.56,,8.66,4.64,4.95,24.361111,19.316667,30.005556,14.986,19.533333,74.688885
US_MN_27083,2020-07-08,ChIJ0avT1ddFiocRCV6NOZyt20M,Q491152,geoId/27083,US,United States of America,MN,Minnesota,27083,Lyon County,US,USA,2,0,0,327,2,,,25929,12948,12981,3853,3692,3476,3351,2780,3195,2784,1538,1260,1795851,44.41,-95.84,1869,80.028571,-3,,-34,,4.73,5.67,9.77,8.83,4.73,,7.57,,4.41,6.93,,4.41,,8.2,17.97,,12.61,,,29.63,4.41,7.57,6.93,,26.794444,22.144444,33.183333,2.648857,20.755556,69.686553
US_MN_27083,2020-07-09,ChIJ0avT1ddFiocRCV6NOZyt20M,Q491152,geoId/27083,US,United States of America,MN,Minnesota,27083,Lyon County,US,USA,2,4,0,331,2,,,25929,12948,12981,3853,3692,3476,3351,2780,3195,2784,1538,1260,1795851,44.41,-95.84,1869,80.028571,0,,-32,,6.7,8.61,9.89,7.02,,6.06,6.38,,,7.97,,4.46,5.74,5.1,22.32,,9.89,6.38,7.65,43.05,,14.67,10.21,,25.433333,19.95,30.333333,0.042333,19.027778,67.971652
US_MN_27083,2020-07-10,ChIJ0avT1ddFiocRCV6NOZyt20M,Q491152,geoId/27083,US,United States of America,MN,Minnesota,27083,Lyon County,US,USA,2,1,0,332,2,,,25929,12948,12981,3853,3692,3476,3351,2780,3195,2784,1538,1260,1795851,44.41,-95.84,1869,80.028571,-4,,-33,,7.64,6.98,12.96,,,4.98,7.31,,,9.96,,,,9.3,23.58,4.65,9.63,,4.65,30.56,,8.97,4.98,,23.027778,15.683333,29.4,0.0,15.955556,64.66944
US_MN_27083,2020-07-11,ChIJ0avT1ddFiocRCV6NOZyt20M,Q491152,geoId/27083,US,United States of America,MN,Minnesota,27083,Lyon County,US,USA,2,1,0,333,2,,,25929,12948,12981,3853,3692,3476,3351,2780,3195,2784,1538,1260,1795851,44.41,-95.84,1869,80.028571,-14,,-3,,,5.98,14.2,7.47,5.23,8.97,8.97,,6.72,7.1,6.35,,,,22.04,7.1,6.35,,,31.38,,10.83,5.23,,23.916667,18.605556,28.983333,0.0,17.888889,69.237692
US_MN_27083,2020-07-12,ChIJ0avT1ddFiocRCV6NOZyt20M,Q491152,geoId/27083,US,United States of America,MN,Minnesota,27083,Lyon County,US,USA,2,11,0,344,2,,,25929,12948,12981,3853,3692,3476,3351,2780,3195,2784,1538,1260,1795851,44.41,-95.84,1869,80.028571,-3,,-5,,6.09,10.75,10.39,5.37,,5.02,8.24,,,,,6.45,,5.37,24.72,,6.45,,7.17,34.04,6.81,7.17,,,21.8,14.783333,28.894444,1.580444,15.122222,66.024429
US_MN_27083,2020-07-13,ChIJ0avT1ddFiocRCV6NOZyt20M,Q491152,geoId/27083,US,United States of America,MN,Minnesota,27083,Lyon County,US,USA,2,7,0,351,2,,,25929,12948,12981,3853,3692,3476,3351,2780,3195,2784,1538,1260,1795851,44.41,-95.84,1869,80.028571,4,,-34,,,,10.72,7.96,,,8.27,,6.74,10.72,7.96,4.59,,6.12,22.36,4.9,11.33,4.59,5.51,31.55,,9.8,5.82,,23.705556,17.372222,30.594444,0.0,17.227778,67.19953
US_MN_27083,2020-07-14,ChIJ0avT1ddFiocRCV6NOZyt20M,Q491152,geoId/27083,US,United States of America,MN,Minnesota,27083,Lyon County,US,USA,2,8,0,359,2,,,25929,12948,12981,3853,3692,3476,3351,2780,3195,2784,1538,1260,1795851,44.41,-95.84,1869,80.028571,-4,,-33,,6.86,8.05,9.84,8.05,4.47,4.47,6.86,,5.07,8.35,7.16,,,6.56,19.68,7.16,7.16,,6.86,35.48,,7.16,,,22.161111,17.038889,29.355556,8.273143,16.683333,71.29648
US_MN_27083,2020-07-15,ChIJ0avT1ddFiocRCV6NOZyt20M,Q491152,geoId/27083,US,United States of America,MN,Minnesota,27083,Lyon County,US,USA,2,5,0,364,2,,,25929,12948,12981,3853,3692,3476,3351,2780,3195,2784,1538,1260,1795851,44.41,-95.84,1869,80.028571,1,,-31,,,8.32,12.94,7.7,,5.85,8.32,,5.24,6.47,,,,5.55,21.26,,8.94,,6.16,34.82,4.62,9.24,8.63,,19.611111,12.716667,27.411111,0.451556,13.022222,66.032796
US_MN_27083,2020-07-16,ChIJ0avT1ddFiocRCV6NOZyt20M,Q491152,geoId/27083,US,United States of America,MN,Minnesota,27083,Lyon County,US,USA,2,5,0,369,2,,,25929,12948,12981,3853,3692,3476,3351,2780,3195,2784,1538,1260,1795851,44.41,-95.84,1869,80.028571,-1,,-32,,5.48,7.41,9.99,8.06,,6.45,5.16,,4.83,6.77,5.8,5.16,,,17.41,,7.41,,,36.42,,7.41,5.8,4.83,22.144444,14.861111,30.461111,0.0,14.722222,63.170008
US_MN_27083,2020-07-17,ChIJ0avT1ddFiocRCV6NOZyt20M,Q491152,geoId/27083,US,United States of America,MN,Minnesota,27083,Lyon County,US,USA,2,2,1,371,3,,,25929,12948,12981,3853,3692,3476,3351,2780,3195,2784,1538,1260,1795851,44.41,-95.84,1869,80.028571,-14,,-35,,5.32,10.98,12.31,6.99,,,6.99,,,8.98,4.99,5.99,,6.65,18.29,,6.32,,6.32,24.28,4.99,9.31,6.99,4.99,25.416667,19.45,31.85,0.225778,20.405556,74.049185
US_MN_27083,2020-07-18,ChIJ0avT1ddFiocRCV6NOZyt20M,Q491152,geoId/27083,US,United States of America,MN,Minnesota,27083,Lyon County,US,USA,2,5,0,376,3,,,25929,12948,12981,3853,3692,3476,3351,2780,3195,2784,1538,1260,1795851,44.41,-95.84,1869,80.028571,-23,,-5,,5.23,,11.2,,,,9.71,,7.1,7.84,5.97,,,,16.43,,9.71,,7.1,26.89,,7.47,5.23,,26.338889,19.566667,31.627778,6.265333,21.777778,76.102814
US_MN_27083,2020-07-19,ChIJ0avT1ddFiocRCV6NOZyt20M,Q491152,geoId/27083,US,United States of America,MN,Minnesota,27083,Lyon County,US,USA,2,1,0,377,3,,,25929,12948,12981,3853,3692,3476,3351,2780,3195,2784,1538,1260,1795851,44.41,-95.84,1869,80.028571,-13,,-5,,,7.82,14.58,7.11,,,4.98,,5.69,9.6,,,,,27.73,,10.67,,5.33,27.02,,8.18,,,23.022222,16.244444,28.283333,0.0,15.611111,63.214356
US_MN_27083,2020-07-20,ChIJ0avT1ddFiocRCV6NOZyt20M,Q491152,geoId/27083,US,United States of America,MN,Minnesota,27083,Lyon County,US,USA,2,1,0,378,3,,,25929,12948,12981,3853,3692,3476,3351,2780,3195,2784,1538,1260,1795851,44.41,-95.84,1869,80.028571,-6,,-31,,,5.87,9.88,4.94,,5.25,7.1,,,4.63,6.49,6.79,7.1,,25.63,,12.35,,,31.19,4.32,9.57,4.94,,21.972222,15.572222,27.983333,0.0,15.244444,65.73779
US_MN_27083,2020-07-21,ChIJ0avT1ddFiocRCV6NOZyt20M,Q491152,geoId/27083,US,United States of America,MN,Minnesota,27083,Lyon County,US,USA,2,5,0,383,3,,,25929,12948,12981,3853,3692,3476,3351,2780,3195,2784,1538,1260,1795851,44.41,-95.84,1869,80.028571,-11,,-33,,6.49,9.88,9.27,4.63,4.33,7.11,4.94,,,10.5,,6.49,5.25,6.49,21.01,6.18,12.05,,4.63,39.85,8.34,8.03,,5.25,21.294444,18.438889,26.155556,18.330333,17.283333,77.9432
US_MN_27083,2020-07-22,ChIJ0avT1ddFiocRCV6NOZyt20M,Q491152,geoId/27083,US,United States of America,MN,Minnesota,27083,Lyon County,US,USA,2,2,0,385,3,,,25929,12948,12981,3853,3692,3476,3351,2780,3195,2784,1538,1260,1795851,44.41,-95.84,1869,80.028571,-9,,-33,,,9.15,10.42,10.73,6.63,,9.15,,,,4.42,4.74,4.74,,23.04,5.05,7.58,,,37.25,,6.95,5.05,,19.316667,13.744444,24.772222,1.213556,14.638889,74.420495
US_MN_27083,2020-07-23,ChIJ0avT1ddFiocRCV6NOZyt20M,Q491152,geoId/27083,US,United States of America,MN,Minnesota,27083,Lyon County,US,USA,2,5,0,390,3,,,25929,12948,12981,3853,3692,3476,3351,2780,3195,2784,1538,1260,1795851,44.41,-95.84,1869,80.028571,-6,,-29,,,5.13,13.46,8.33,,5.45,4.81,,,6.09,4.81,,,6.73,16.98,7.69,4.81,4.81,,37.16,,5.45,7.69,,20.327778,14.211111,28.338889,0.0,15.933333,75.954934
US_MN_27083,2020-07-24,ChIJ0avT1ddFiocRCV6NOZyt20M,Q491152,geoId/27083,US,United States of America,MN,Minnesota,27083,Lyon County,US,USA,2,3,0,393,3,,,25929,12948,12981,3853,3692,3476,3351,2780,3195,2784,1538,1260,1795851,44.41,-95.84,1869,80.028571,-6,,-34,,,6.87,15.37,10.46,,5.23,6.54,,,,,,4.9,5.23,17.98,,7.19,11.12,5.23,33.67,4.58,7.85,4.58,,26.7,22.366667,32.633333,0.028222,21.855556,74.877987
US_MN_27083,2020-07-25,ChIJ0avT1ddFiocRCV6NOZyt20M,Q491152,geoId/27083,US,United States of America,MN,Minnesota,27083,Lyon County,US,USA,2,2,0,395,3,,,25929,12948,12981,3853,3692,3476,3351,2780,3195,2784,1538,1260,1795851,44.41,-95.84,1869,80.028571,-21,,-5,,,7.11,11.22,9.72,,5.98,7.48,,,,,,,,21.32,,14.96,,,31.04,8.23,9.72,,,27.511111,22.488889,32.172222,0.798286,22.505556,74.307962
US_MN_27083,2020-07-26,ChIJ0avT1ddFiocRCV6NOZyt20M,Q491152,geoId/27083,US,United States of America,MN,Minnesota,27083,Lyon County,US,USA,2,6,0,401,3,,,25929,12948,12981,3853,3692,3476,3351,2780,3195,2784,1538,1260,1795851,44.41,-95.84,1869,80.028571,-20,,0,,,8.41,,7.01,4.91,,5.96,,,5.96,,6.31,,,23.49,,10.17,,7.01,34.7,,5.61,6.66,,25.15,20.933333,31.455556,38.735,21.555556,80.595819
US_MN_27083,2020-07-27,ChIJ0avT1ddFiocRCV6NOZyt20M,Q491152,geoId/27083,US,United States of America,MN,Minnesota,27083,Lyon County,US,USA,2,8,0,409,3,,,25929,12948,12981,3853,3692,3476,3351,2780,3195,2784,1538,1260,1795851,44.41,-95.84,1869,80.028571,-8,,-32,,,,10.79,6.78,7.09,,7.7,,4.62,6.78,4.93,5.24,5.55,5.24,19.72,,11.4,5.24,5.55,36.67,,8.32,8.94,4.93,21.672222,15.322222,28.716667,9.6774,14.672222,64.643711
US_MN_27083,2020-07-28,ChIJ0avT1ddFiocRCV6NOZyt20M,Q491152,geoId/27083,US,United States of America,MN,Minnesota,27083,Lyon County,US,USA,2,1,0,410,3,,,25929,12948,12981,3853,3692,3476,3351,2780,3195,2784,1538,1260,1795851,44.41,-95.84,1869,80.028571,-14,,-32,,5.32,8.76,12.51,7.82,9.38,4.69,8.45,,,8.13,4.69,,5.0,,18.77,5.94,7.82,,5.32,37.53,,5.94,6.25,,23.538889,18.422222,28.527778,0.0,16.616667,65.407405
US_MN_27083,2020-07-29,ChIJ0avT1ddFiocRCV6NOZyt20M,Q491152,geoId/27083,US,United States of America,MN,Minnesota,27083,Lyon County,US,USA,2,2,0,412,3,,,25929,12948,12981,3853,3692,3476,3351,2780,3195,2784,1538,1260,1795851,44.41,-95.84,1869,80.028571,-8,,-29,,,7.42,12.27,4.84,10.98,,9.36,,5.17,7.75,6.78,6.46,,8.72,20.98,,7.75,7.42,5.17,30.99,4.52,8.72,9.68,5.81,21.577778,14.966667,27.355556,0.0,15.633333,69.009667
US_MN_27083,2020-07-30,ChIJ0avT1ddFiocRCV6NOZyt20M,Q491152,geoId/27083,US,United States of America,MN,Minnesota,27083,Lyon County,US,USA,2,2,0,414,3,,,25929,12948,12981,3853,3692,3476,3351,2780,3195,2784,1538,1260,1795851,44.41,-95.84,1869,80.028571,-9,,-29,,,5.36,10.72,8.2,6.3,5.67,8.2,,4.73,5.99,,4.73,5.99,8.83,29.0,4.41,9.77,5.67,7.57,35.94,,7.25,5.67,,21.155556,14.966667,26.505556,0.0,15.105556,68.461995
US_MN_27083,2020-07-31,ChIJ0avT1ddFiocRCV6NOZyt20M,Q491152,geoId/27083,US,United States of America,MN,Minnesota,27083,Lyon County,US,USA,2,0,0,414,3,,,25929,12948,12981,3853,3692,3476,3351,2780,3195,2784,1538,1260,1795851,44.41,-95.84,1869,80.028571,-9,,-32,,,5.31,13.27,4.64,,5.31,5.97,4.98,5.64,7.96,4.98,,,4.64,21.23,,10.95,,,28.2,,5.31,,,21.466667,14.733333,28.194444,0.0,14.727778,65.609771
US_MN_27083,2020-08-01,ChIJ0avT1ddFiocRCV6NOZyt20M,Q491152,geoId/27083,US,United States of America,MN,Minnesota,27083,Lyon County,US,USA,2,0,0,414,3,,,25929,12948,12981,3853,3692,3476,3351,2780,3195,2784,1538,1260,1795851,44.41,-95.84,1869,80.028571,-20,,-8,,,9.82,7.55,5.66,6.04,,5.29,,,11.71,,,,,17.75,7.55,7.17,,,27.19,,6.04,6.04,,21.533333,17.75,26.472222,5.334,17.016667,75.550656
US_MN_27083,2020-08-02,ChIJ0avT1ddFiocRCV6NOZyt20M,Q491152,geoId/27083,US,United States of America,MN,Minnesota,27083,Lyon County,US,USA,2,1,0,415,3,,,25929,12948,12981,3853,3692,3476,3351,2780,3195,2784,1538,1260,1795851,44.41,-95.84,1869,80.028571,-9,,-8,,,,7.5,7.5,5.36,,8.57,,,18.57,,,,,11.43,,13.57,,,32.5,,10.36,7.14,,19.577778,14.877778,23.988889,2.5146,13.594444,68.436172
US_MN_27083,2020-08-03,ChIJ0avT1ddFiocRCV6NOZyt20M,Q491152,geoId/27083,US,United States of America,MN,Minnesota,27083,Lyon County,US,USA,2,1,0,416,3,,,25929,12948,12981,3853,3692,3476,3351,2780,3195,2784,1538,1260,1795851,44.41,-95.84,1869,80.028571,-7,,-32,,5.14,9.95,8.67,4.82,6.74,,,,5.78,8.35,,,,5.46,14.45,6.42,9.31,,,34.67,,5.78,,4.82,17.322222,10.311111,23.827778,0.0762,10.416667,64.013209
US_MN_27083,2020-08-04,ChIJ0avT1ddFiocRCV6NOZyt20M,Q491152,geoId/27083,US,United States of America,MN,Minnesota,27083,Lyon County,US,USA,2,0,0,416,3,,,25929,12948,12981,3853,3692,3476,3351,2780,3195,2784,1538,1260,1795851,44.41,-95.84,1869,80.028571,-10,,-33,,6.28,5.34,11.0,9.74,4.71,5.97,5.34,,4.4,6.28,6.28,,,6.28,18.85,5.34,5.34,,5.97,39.59,5.34,5.97,7.54,,17.933333,11.188889,24.45,0.0,11.038889,64.173005
US_MN_27083,2020-08-05,ChIJ0avT1ddFiocRCV6NOZyt20M,Q491152,geoId/27083,US,United States of America,MN,Minnesota,27083,Lyon County,US,USA,2,4,0,420,3,,,25929,12948,12981,3853,3692,3476,3351,2780,3195,2784,1538,1260,1795851,44.41,-95.84,1869,80.028571,-10,,-34,,,8.53,9.47,6.95,4.42,5.68,,,6.0,6.95,,,4.42,4.74,19.9,,11.05,,6.32,40.43,,6.95,7.26,,18.227778,13.511111,22.838889,0.0,12.977778,71.542898
US_MN_27083,2020-08-06,ChIJ0avT1ddFiocRCV6NOZyt20M,Q491152,geoId/27083,US,United States of America,MN,Minnesota,27083,Lyon County,US,USA,2,1,0,421,3,,,25929,12948,12981,3853,3692,3476,3351,2780,3195,2784,1538,1260,1795851,44.41,-95.84,1869,80.028571,-2,,-29,,,10.14,9.82,6.33,,8.87,8.87,,,6.02,7.29,,,7.29,20.91,,7.6,6.33,,34.52,,7.6,,6.02,20.122222,16.605556,26.111111,6.38175,15.972222,77.122796
US_MN_27083,2020-08-07,ChIJ0avT1ddFiocRCV6NOZyt20M,Q491152,geoId/27083,US,United States of America,MN,Minnesota,27083,Lyon County,US,USA,2,3,0,424,3,,,25929,12948,12981,3853,3692,3476,3351,2780,3195,2784,1538,1260,1795851,44.41,-95.84,1869,80.028571,-5,,-31,,,7.86,11.46,8.51,,,7.2,,,,,6.88,4.91,,10.48,,7.86,,,28.82,5.24,9.17,4.58,,22.705556,19.094444,28.666667,0.169333,19.633333,82.869296
US_MN_27083,2020-08-08,ChIJ0avT1ddFiocRCV6NOZyt20M,Q491152,geoId/27083,US,United States of America,MN,Minnesota,27083,Lyon County,US,USA,2,2,0,426,3,,,25929,12948,12981,3853,3692,3476,3351,2780,3195,2784,1538,1260,1795851,44.41,-95.84,1869,80.028571,-19,,-7,,,,10.28,,,,,,,7.24,,,,6.09,15.62,5.33,8.76,,,36.56,5.71,6.47,,,24.244444,20.138889,27.816667,5.2832,20.994444,82.166552
US_MN_27083,2020-08-09,ChIJ0avT1ddFiocRCV6NOZyt20M,Q491152,geoId/27083,US,United States of America,MN,Minnesota,27083,Lyon County,US,USA,2,-1,0,425,3,,,25929,12948,12981,3853,3692,3476,3351,2780,3195,2784,1538,1260,1795851,44.41,-95.84,1869,80.028571,-2,,-4,,,7.09,14.53,,,6.73,,,,,,4.96,,,13.47,,12.76,6.73,,37.57,5.32,9.92,6.03,,24.044444,19.488889,31.083333,3.556,19.088889,74.011004
