location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,new_confirmed_age_0,new_confirmed_age_1,new_confirmed_age_2,new_confirmed_age_3,new_confirmed_age_4,new_confirmed_age_5,new_confirmed_age_6,new_confirmed_age_7,new_confirmed_age_8,new_confirmed_age_9,cumulative_confirmed_age_0,cumulative_confirmed_age_1,cumulative_confirmed_age_2,cumulative_confirmed_age_3,cumulative_confirmed_age_4,cumulative_confirmed_age_5,cumulative_confirmed_age_6,cumulative_confirmed_age_7,cumulative_confirmed_age_8,cumulative_confirmed_age_9,age_bin_0,age_bin_1,age_bin_2,age_bin_3,age_bin_4,age_bin_5,age_bin_6,age_bin_7,age_bin_8,age_bin_9,new_confirmed_male,new_confirmed_female,cumulative_confirmed_male,cumulative_confirmed_female,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_workplaces,mobility_residential,search_trends_abdominal_pain,search_trends_acne,search_trends_allergy,search_trends_anxiety,search_trends_arthritis,search_trends_back_pain,search_trends_common_cold,search_trends_cough,search_trends_diabetes,search_trends_fatigue,search_trends_fever,search_trends_hypertension,search_trends_infection,search_trends_inflammation,search_trends_itch,search_trends_obesity,search_trends_pain,search_trends_skin_rash,search_trends_swelling,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,dew_point,relative_humidity
US_IN_18055,2020-07-02,ChIJreJqfgHKbYgRkz4jTH8WdY0,Q506181,geoId/18055,US,United States of America,IN,Indiana,18055,Greene County,US,USA,2,0,1,189,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32172,16116,16056,3599,4177,3509,3583,4046,4842,4208,2711,1497,1111456,39.04,-86.97,1414,76.533333,,12,-31,,6.02,5.39,15.22,,5.07,5.71,6.97,,10.78,,,7.93,20.29,5.71,14.9,,43.76,13.63,7.61,26.683333,20.344444,32.3,0.0,21.228395,72.025347
US_IN_18055,2020-07-03,ChIJreJqfgHKbYgRkz4jTH8WdY0,Q506181,geoId/18055,US,United States of America,IN,Indiana,18055,Greene County,US,USA,2,2,0,190,35,,,0,0,0,0,1,0,0,1,0,0,0,1,1,2,6,16,10,11,20,23,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,2,,60,130,32172,16116,16056,3599,4177,3509,3583,4046,4842,4208,2711,1497,1111456,39.04,-86.97,1414,76.533333,16,10,-53,,,5.0,22.02,5.67,7.67,5.0,8.67,,6.67,5.0,,6.67,23.68,4.67,16.34,5.0,35.02,16.68,5.34,26.05,18.566667,32.5,0.0,19.271605,66.247809
US_IN_18055,2020-07-04,ChIJreJqfgHKbYgRkz4jTH8WdY0,Q506181,geoId/18055,US,United States of America,IN,Indiana,18055,Greene County,US,USA,2,1,0,190,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32172,16116,16056,3599,4177,3509,3583,4046,4842,4208,2711,1497,1111456,39.04,-86.97,1414,76.533333,-12,,-23,,6.05,7.12,8.18,6.76,,6.05,7.12,,8.18,5.69,,4.98,24.55,,11.74,,38.43,9.96,8.18,27.138889,19.877778,33.577778,0.4064,20.419753,66.627022
US_IN_18055,2020-07-05,ChIJreJqfgHKbYgRkz4jTH8WdY0,Q506181,geoId/18055,US,United States of America,IN,Indiana,18055,Greene County,US,USA,2,3,0,193,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32172,16116,16056,3599,4177,3509,3583,4046,4842,4208,2711,1497,1111456,39.04,-86.97,1414,76.533333,,,-17,,5.6,,12.85,5.93,6.26,,,,4.94,5.27,,4.94,23.38,8.23,14.82,5.6,35.9,12.52,8.56,27.8,20.627778,33.961111,0.0,21.08642,67.096205
US_IN_18055,2020-07-06,ChIJreJqfgHKbYgRkz4jTH8WdY0,Q506181,geoId/18055,US,United States of America,IN,Indiana,18055,Greene County,US,USA,2,4,0,194,35,,,0,0,0,0,0,0,1,1,1,0,0,1,1,2,6,16,11,12,21,23,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,1,3,61,133,32172,16116,16056,3599,4177,3509,3583,4046,4842,4208,2711,1497,1111456,39.04,-86.97,1414,76.533333,,-8,-29,,7.23,,17.48,6.63,6.33,6.63,6.03,4.82,7.23,,6.03,8.14,23.21,,11.75,4.82,39.48,9.34,5.12,26.722222,20.672222,32.966667,0.0,21.234568,71.878523
US_IN_18055,2020-07-07,ChIJreJqfgHKbYgRkz4jTH8WdY0,Q506181,geoId/18055,US,United States of America,IN,Indiana,18055,Greene County,US,USA,2,1,0,195,35,,,0,0,0,0,0,0,0,1,0,0,0,1,1,2,6,16,11,13,21,23,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,1,,62,133,32172,16116,16056,3599,4177,3509,3583,4046,4842,4208,2711,1497,1111456,39.04,-86.97,1414,76.533333,,-1,-29,,,5.25,15.13,7.41,9.26,,6.79,,7.41,,6.79,8.64,25.62,8.34,18.22,4.63,33.34,16.36,4.63,27.161111,20.85,33.455556,0.09525,22.148148,73.977122
US_IN_18055,2020-07-08,ChIJreJqfgHKbYgRkz4jTH8WdY0,Q506181,geoId/18055,US,United States of America,IN,Indiana,18055,Greene County,US,USA,2,0,0,195,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32172,16116,16056,3599,4177,3509,3583,4046,4842,4208,2711,1497,1111456,39.04,-86.97,1414,76.533333,,-4,-27,,4.67,6.23,15.26,5.92,6.23,4.36,6.54,4.36,7.16,,,,20.87,5.29,16.51,6.85,45.16,11.53,9.97,26.627778,21.461111,33.433333,0.508,22.506173,77.415964
US_IN_18055,2020-07-09,ChIJreJqfgHKbYgRkz4jTH8WdY0,Q506181,geoId/18055,US,United States of America,IN,Indiana,18055,Greene County,US,USA,2,3,0,198,35,,,0,0,0,0,0,0,2,0,0,1,0,1,1,2,6,16,13,13,21,24,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,1,2,63,135,32172,16116,16056,3599,4177,3509,3583,4046,4842,4208,2711,1497,1111456,39.04,-86.97,1414,76.533333,,-6,-25,,,6.2,12.72,7.13,5.58,5.58,8.06,5.27,9.0,6.51,,7.75,27.61,4.65,14.27,4.96,33.19,11.79,,26.222222,19.888889,33.172222,0.6985,21.407407,74.700482
US_IN_18055,2020-07-10,ChIJreJqfgHKbYgRkz4jTH8WdY0,Q506181,geoId/18055,US,United States of America,IN,Indiana,18055,Greene County,US,USA,2,3,0,201,35,,,0,0,0,0,0,1,0,0,1,0,0,1,1,2,6,17,13,13,22,24,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,1,2,64,137,32172,16116,16056,3599,4177,3509,3583,4046,4842,4208,2711,1497,1111456,39.04,-86.97,1414,76.533333,0,0,-30,,5.7,6.64,13.61,4.43,6.33,,6.96,,7.91,,6.96,6.96,23.42,11.39,11.71,4.43,30.7,10.13,5.38,26.294444,21.916667,31.4,0.0,20.91358,71.906849
US_IN_18055,2020-07-11,ChIJreJqfgHKbYgRkz4jTH8WdY0,Q506181,geoId/18055,US,United States of America,IN,Indiana,18055,Greene County,US,USA,2,2,0,203,35,,,0,0,0,0,0,1,0,0,0,1,0,1,1,2,6,18,13,13,22,25,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,1,1,65,138,32172,16116,16056,3599,4177,3509,3583,4046,4842,4208,2711,1497,1111456,39.04,-86.97,1414,76.533333,21,,-7,,,5.17,12.93,5.17,,6.46,5.49,,7.11,,,5.49,17.78,5.82,12.61,,27.8,10.34,,24.955556,17.794444,32.327778,1.298222,18.12963,65.768874
US_IN_18055,2020-07-12,ChIJreJqfgHKbYgRkz4jTH8WdY0,Q506181,geoId/18055,US,United States of America,IN,Indiana,18055,Greene County,US,USA,2,1,0,204,35,,,0,0,0,0,0,1,0,0,0,0,0,1,1,2,6,19,13,13,22,25,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,,1,65,139,32172,16116,16056,3599,4177,3509,3583,4046,4842,4208,2711,1497,1111456,39.04,-86.97,1414,76.533333,,,-8,,8.35,6.19,18.56,10.21,,,6.8,,,5.26,4.64,8.04,26.29,,9.28,,36.19,8.97,5.57,21.966667,17.338889,30.116667,20.969111,18.802469,81.458208
US_IN_18055,2020-07-13,ChIJreJqfgHKbYgRkz4jTH8WdY0,Q506181,geoId/18055,US,United States of America,IN,Indiana,18055,Greene County,US,USA,2,3,0,207,35,,,0,0,0,0,0,1,0,1,0,0,0,1,1,2,6,20,13,14,22,25,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,2,1,67,140,32172,16116,16056,3599,4177,3509,3583,4046,4842,4208,2711,1497,1111456,39.04,-86.97,1414,76.533333,,-12,-28,,4.52,5.12,16.88,6.33,5.73,6.33,7.53,4.82,8.44,5.42,,9.34,24.41,6.63,15.67,6.63,40.98,7.53,8.14,22.916667,15.966667,28.366667,4.826,17.302469,70.582506
US_IN_18055,2020-07-14,ChIJreJqfgHKbYgRkz4jTH8WdY0,Q506181,geoId/18055,US,United States of America,IN,Indiana,18055,Greene County,US,USA,2,1,0,205,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32172,16116,16056,3599,4177,3509,3583,4046,4842,4208,2711,1497,1111456,39.04,-86.97,1414,76.533333,,3,-30,,,6.58,18.8,6.89,,,7.83,4.7,8.78,6.89,,9.09,23.5,5.33,13.79,,43.56,14.1,9.71,23.016667,15.205556,30.194444,0.0,17.037037,69.117443
US_IN_18055,2020-07-15,ChIJreJqfgHKbYgRkz4jTH8WdY0,Q506181,geoId/18055,US,United States of America,IN,Indiana,18055,Greene County,US,USA,2,3,1,210,36,,,0,0,0,0,0,2,1,0,0,0,0,1,1,2,6,22,14,14,22,25,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,2,1,69,141,32172,16116,16056,3599,4177,3509,3583,4046,4842,4208,2711,1497,1111456,39.04,-86.97,1414,76.533333,,0,-26,,,7.9,14.54,8.53,4.42,5.06,4.42,5.37,8.85,7.27,,8.85,29.07,6.32,14.54,,37.61,12.01,6.95,24.366667,16.077778,31.661111,0.0,19.080247,72.40688
US_IN_18055,2020-07-16,ChIJreJqfgHKbYgRkz4jTH8WdY0,Q506181,geoId/18055,US,United States of America,IN,Indiana,18055,Greene County,US,USA,2,2,0,212,36,,,0,0,0,0,0,0,0,0,1,1,0,1,1,2,6,22,14,14,23,26,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,,2,69,143,32172,16116,16056,3599,4177,3509,3583,4046,4842,4208,2711,1497,1111456,39.04,-86.97,1414,76.533333,,-3,-26,,4.74,,13.26,7.26,5.05,6.95,11.05,6.0,6.63,6.32,5.37,9.47,30.32,,12.95,6.63,38.21,14.53,8.84,24.061111,19.588889,29.511111,5.3086,20.839506,82.047295
US_IN_18055,2020-07-17,ChIJreJqfgHKbYgRkz4jTH8WdY0,Q506181,geoId/18055,US,United States of America,IN,Indiana,18055,Greene County,US,USA,2,2,0,209,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32172,16116,16056,3599,4177,3509,3583,4046,4842,4208,2711,1497,1111456,39.04,-86.97,1414,76.533333,7,0,-29,,4.84,9.03,14.83,8.71,6.13,4.51,7.42,,9.67,,5.8,5.8,23.21,,12.25,5.16,35.14,9.99,7.42,24.227778,17.838889,31.205556,0.2032,20.493827,79.319049
US_IN_18055,2020-07-18,ChIJreJqfgHKbYgRkz4jTH8WdY0,Q506181,geoId/18055,US,United States of America,IN,Indiana,18055,Greene County,US,USA,2,1,0,213,36,,,0,0,0,0,0,0,0,1,0,0,0,1,1,2,6,22,14,15,23,26,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,1,,70,143,32172,16116,16056,3599,4177,3509,3583,4046,4842,4208,2711,1497,1111456,39.04,-86.97,1414,76.533333,9,,-7,,,,12.52,5.41,,5.07,4.74,,5.75,,5.41,11.16,24.69,,14.88,5.41,30.78,10.82,7.1,26.888889,20.016667,32.738889,0.0,22.709877,77.772086
US_IN_18055,2020-07-19,ChIJreJqfgHKbYgRkz4jTH8WdY0,Q506181,geoId/18055,US,United States of America,IN,Indiana,18055,Greene County,US,USA,2,2,0,215,36,,,0,0,0,0,0,0,0,0,0,0,0,1,1,2,6,22,14,15,23,26,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,1,1,71,144,32172,16116,16056,3599,4177,3509,3583,4046,4842,4208,2711,1497,1111456,39.04,-86.97,1414,76.533333,,,-12,,7.13,5.27,10.54,8.06,4.65,,6.51,,7.75,6.82,,6.2,24.19,,13.34,4.34,32.25,12.1,5.27,28.222222,22.855556,33.055556,3.499556,23.611111,76.225138
US_IN_18055,2020-07-20,ChIJreJqfgHKbYgRkz4jTH8WdY0,Q506181,geoId/18055,US,United States of America,IN,Indiana,18055,Greene County,US,USA,2,6,0,221,36,,,0,0,0,0,0,0,2,1,2,1,0,1,1,2,6,22,16,16,25,27,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,2,4,73,148,32172,16116,16056,3599,4177,3509,3583,4046,4842,4208,2711,1497,1111456,39.04,-86.97,1414,76.533333,,-15,-29,,,5.63,12.2,8.13,5.0,7.2,8.45,,8.76,5.0,6.57,9.7,23.77,6.57,13.14,,39.1,7.82,8.13,24.922222,20.777778,31.372222,11.6332,21.271605,80.117987
US_IN_18055,2020-07-21,ChIJreJqfgHKbYgRkz4jTH8WdY0,Q506181,geoId/18055,US,United States of America,IN,Indiana,18055,Greene County,US,USA,2,3,0,224,36,,,0,0,0,0,0,0,1,0,1,0,0,1,1,2,6,22,17,16,26,27,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,2,1,75,149,32172,16116,16056,3599,4177,3509,3583,4046,4842,4208,2711,1497,1111456,39.04,-86.97,1414,76.533333,,-14,-28,,,,12.39,6.19,7.74,7.12,4.96,,10.22,4.64,4.33,7.74,27.56,5.88,12.39,7.12,34.68,8.05,8.67,25.488889,21.211111,31.444444,1.326444,22.623457,84.363399
US_IN_18055,2020-07-22,ChIJreJqfgHKbYgRkz4jTH8WdY0,Q506181,geoId/18055,US,United States of America,IN,Indiana,18055,Greene County,US,USA,2,1,0,225,36,,,0,0,0,0,0,0,0,1,0,0,0,1,1,2,6,22,17,17,26,27,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,,1,75,150,32172,16116,16056,3599,4177,3509,3583,4046,4842,4208,2711,1497,1111456,39.04,-86.97,1414,76.533333,,-5,-25,,,5.84,16.29,9.84,7.07,5.53,11.99,7.99,10.76,,5.23,6.15,31.66,5.84,14.45,7.69,38.73,12.3,7.38,24.233333,20.672222,30.088889,23.452667,22.265432,88.488507
US_IN_18055,2020-07-23,ChIJreJqfgHKbYgRkz4jTH8WdY0,Q506181,geoId/18055,US,United States of America,IN,Indiana,18055,Greene County,US,USA,2,2,1,227,37,,,0,0,0,0,0,2,0,0,0,0,0,1,1,2,6,24,17,17,26,27,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,,2,75,152,32172,16116,16056,3599,4177,3509,3583,4046,4842,4208,2711,1497,1111456,39.04,-86.97,1414,76.533333,,-6,-26,,,5.38,15.18,9.49,8.86,8.22,7.59,,6.33,,4.43,5.38,21.19,9.81,8.86,5.38,38.91,12.02,6.96,25.266667,21.694444,29.905556,8.1026,22.191358,82.761854
US_IN_18055,2020-07-24,ChIJreJqfgHKbYgRkz4jTH8WdY0,Q506181,geoId/18055,US,United States of America,IN,Indiana,18055,Greene County,US,USA,2,3,0,230,37,,,0,0,0,0,1,0,0,1,1,0,0,1,1,2,7,24,17,18,27,27,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,3,,78,152,32172,16116,16056,3599,4177,3509,3583,4046,4842,4208,2711,1497,1111456,39.04,-86.97,1414,76.533333,-2,-8,-25,,,5.21,13.34,8.46,,6.18,10.08,,10.08,,4.88,9.43,18.87,5.53,11.06,,32.86,7.81,4.88,24.483333,18.444444,29.872222,0.1016,20.135802,76.724839
US_IN_18055,2020-07-25,ChIJreJqfgHKbYgRkz4jTH8WdY0,Q506181,geoId/18055,US,United States of America,IN,Indiana,18055,Greene County,US,USA,2,1,0,231,37,,,0,0,0,0,0,0,0,0,1,0,0,1,1,2,7,24,17,18,28,27,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,1,,79,152,32172,16116,16056,3599,4177,3509,3583,4046,4842,4208,2711,1497,1111456,39.04,-86.97,1414,76.533333,14,,-9,,,7.8,10.17,6.44,7.8,,5.43,,7.12,6.1,,8.48,20.68,,11.19,,32.55,8.82,5.09,24.572222,17.811111,31.383333,0.0508,20.345679,77.103283
US_IN_18055,2020-07-26,ChIJreJqfgHKbYgRkz4jTH8WdY0,Q506181,geoId/18055,US,United States of America,IN,Indiana,18055,Greene County,US,USA,2,1,0,232,37,,,0,0,0,0,0,0,0,0,0,0,0,1,1,2,7,24,17,18,28,27,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,1,,80,152,32172,16116,16056,3599,4177,3509,3583,4046,4842,4208,2711,1497,1111456,39.04,-86.97,1414,76.533333,,,-11,,,6.38,13.39,9.57,6.06,,7.02,5.42,10.21,5.42,,,19.77,,11.16,4.78,30.3,10.52,6.06,26.405556,19.588889,32.405556,0.564444,22.765432,80.178759
US_IN_18055,2020-07-27,ChIJreJqfgHKbYgRkz4jTH8WdY0,Q506181,geoId/18055,US,United States of America,IN,Indiana,18055,Greene County,US,USA,2,2,0,234,37,,,0,0,0,1,0,0,0,0,0,0,0,1,1,3,7,24,17,18,28,27,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,2,,82,152,32172,16116,16056,3599,4177,3509,3583,4046,4842,4208,2711,1497,1111456,39.04,-86.97,1414,76.533333,,-15,-26,,,9.46,14.95,9.15,7.02,5.19,9.15,4.27,9.46,,5.19,6.71,23.5,6.1,14.95,7.93,35.7,12.82,6.71,26.311111,22.238889,31.805556,4.2545,23.648148,85.229382
US_IN_18055,2020-07-28,ChIJreJqfgHKbYgRkz4jTH8WdY0,Q506181,geoId/18055,US,United States of America,IN,Indiana,18055,Greene County,US,USA,2,2,0,236,37,,,0,0,0,0,0,1,0,0,0,1,0,1,1,3,7,25,17,18,28,28,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,1,1,83,153,32172,16116,16056,3599,4177,3509,3583,4046,4842,4208,2711,1497,1111456,39.04,-86.97,1414,76.533333,,-7,-27,,5.61,4.67,15.88,10.28,15.57,,11.52,6.54,11.21,4.36,,8.41,25.85,5.29,16.51,7.16,31.45,13.39,6.85,25.366667,20.827778,30.383333,3.7084,20.580247,74.672343
US_IN_18055,2020-07-29,ChIJreJqfgHKbYgRkz4jTH8WdY0,Q506181,geoId/18055,US,United States of America,IN,Indiana,18055,Greene County,US,USA,2,5,0,241,37,,,0,0,0,1,0,1,0,0,2,0,0,1,1,4,7,26,17,18,30,28,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,2,3,85,156,32172,16116,16056,3599,4177,3509,3583,4046,4842,4208,2711,1497,1111456,39.04,-86.97,1414,76.533333,,-3,-26,,4.81,8.65,10.9,,12.82,,4.81,,6.09,6.09,5.13,6.73,26.6,4.81,13.14,5.45,33.01,13.78,6.09,24.066667,17.155556,30.783333,0.127,19.5,75.725051
US_IN_18055,2020-07-30,ChIJreJqfgHKbYgRkz4jTH8WdY0,Q506181,geoId/18055,US,United States of America,IN,Indiana,18055,Greene County,US,USA,2,2,0,243,37,,,0,0,0,0,0,0,0,0,0,0,0,1,1,4,7,26,17,18,30,28,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,1,1,86,157,32172,16116,16056,3599,4177,3509,3583,4046,4842,4208,2711,1497,1111456,39.04,-86.97,1414,76.533333,,-11,-28,,5.09,10.49,10.79,,7.19,4.2,5.99,,9.59,5.99,4.2,7.49,26.97,5.69,10.79,5.69,35.36,9.59,4.79,23.594444,20.5,28.6,3.471333,22.574074,93.650947
US_IN_18055,2020-07-31,ChIJreJqfgHKbYgRkz4jTH8WdY0,Q506181,geoId/18055,US,United States of America,IN,Indiana,18055,Greene County,US,USA,2,1,0,244,37,,,0,0,0,0,0,1,0,0,0,0,0,1,1,4,7,27,17,18,30,28,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,,1,86,158,32172,16116,16056,3599,4177,3509,3583,4046,4842,4208,2711,1497,1111456,39.04,-86.97,1414,76.533333,0,-2,-27,,5.24,5.54,11.71,5.24,7.08,5.24,5.54,4.62,7.39,4.31,5.85,9.86,29.57,4.31,13.25,6.78,30.5,5.54,6.16,22.138889,19.911111,25.05,45.155556,20.462963,90.038774
US_IN_18055,2020-08-01,ChIJreJqfgHKbYgRkz4jTH8WdY0,Q506181,geoId/18055,US,United States of America,IN,Indiana,18055,Greene County,US,USA,2,1,0,245,37,,,0,0,0,0,0,0,0,0,0,0,0,1,1,4,7,27,17,18,30,28,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,,1,86,159,32172,16116,16056,3599,4177,3509,3583,4046,4842,4208,2711,1497,1111456,39.04,-86.97,1414,76.533333,-3,,-11,,,5.64,8.46,7.83,4.39,7.21,5.95,,9.71,,,,22.56,4.39,7.83,,31.65,6.27,6.89,20.905556,19.077778,24.022222,6.265333,19.938272,94.327634
US_IN_18055,2020-08-02,ChIJreJqfgHKbYgRkz4jTH8WdY0,Q506181,geoId/18055,US,United States of America,IN,Indiana,18055,Greene County,US,USA,2,3,0,243,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32172,16116,16056,3599,4177,3509,3583,4046,4842,4208,2711,1497,1111456,39.04,-86.97,1414,76.533333,,,-11,,,6.29,11.02,5.98,7.87,5.67,7.87,,17.62,5.98,,6.29,22.66,5.35,10.07,,33.67,9.44,,21.038889,16.633333,27.405556,14.082889,18.481481,85.285629
US_IN_18055,2020-08-03,ChIJreJqfgHKbYgRkz4jTH8WdY0,Q506181,geoId/18055,US,United States of America,IN,Indiana,18055,Greene County,US,USA,2,1,0,246,37,,,0,0,0,0,0,0,0,0,0,0,0,1,1,4,7,27,17,18,30,28,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,,1,86,160,32172,16116,16056,3599,4177,3509,3583,4046,4842,4208,2711,1497,1111456,39.04,-86.97,1414,76.533333,,-8,-28,,5.97,8.65,11.64,10.14,5.07,,7.76,,15.22,,9.85,6.27,25.66,5.37,8.36,,36.1,8.95,5.67,21.155556,17.472222,26.494444,4.374444,19.253086,89.216852
US_IN_18055,2020-08-04,ChIJreJqfgHKbYgRkz4jTH8WdY0,Q506181,geoId/18055,US,United States of America,IN,Indiana,18055,Greene County,US,USA,2,1,0,247,37,,,0,0,0,0,0,0,0,0,0,0,0,1,1,4,7,27,17,18,30,28,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,,1,86,161,32172,16116,16056,3599,4177,3509,3583,4046,4842,4208,2711,1497,1111456,39.04,-86.97,1414,76.533333,,6,-24,4,4.28,5.19,11.3,8.24,5.19,5.5,9.47,,10.99,,,7.63,24.12,4.28,9.77,,36.95,10.69,5.5,20.422222,16.855556,24.833333,2.3622,16.703704,79.085272
US_IN_18055,2020-08-05,ChIJreJqfgHKbYgRkz4jTH8WdY0,Q506181,geoId/18055,US,United States of America,IN,Indiana,18055,Greene County,US,USA,2,3,0,250,37,,,0,0,1,0,0,1,1,0,0,0,0,1,2,4,7,28,18,18,30,28,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,1,2,87,163,32172,16116,16056,3599,4177,3509,3583,4046,4842,4208,2711,1497,1111456,39.04,-86.97,1414,76.533333,,-4,-25,5,4.46,6.38,11.48,6.7,9.57,5.42,6.06,,7.97,8.29,4.78,11.8,21.68,7.01,12.44,,36.99,7.97,,18.261111,11.838889,24.461111,0.1524,12.814815,70.715499
US_IN_18055,2020-08-06,ChIJreJqfgHKbYgRkz4jTH8WdY0,Q506181,geoId/18055,US,United States of America,IN,Indiana,18055,Greene County,US,USA,2,2,0,252,37,,,0,0,0,0,0,0,0,0,2,0,0,1,2,4,7,28,18,18,32,28,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,,2,87,165,32172,16116,16056,3599,4177,3509,3583,4046,4842,4208,2711,1497,1111456,39.04,-86.97,1414,76.533333,,-7,-25,,,7.42,12.99,6.81,7.42,5.88,7.12,,7.73,5.88,,5.88,23.82,4.95,9.59,,37.12,9.28,,19.316667,12.938889,25.705556,0.0,13.987654,71.200664
US_IN_18055,2020-08-07,ChIJreJqfgHKbYgRkz4jTH8WdY0,Q506181,geoId/18055,US,United States of America,IN,Indiana,18055,Greene County,US,USA,2,2,0,254,37,,,0,0,0,0,0,0,0,0,1,0,0,1,2,4,7,28,18,18,33,28,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,,2,87,167,32172,16116,16056,3599,4177,3509,3583,4046,4842,4208,2711,1497,1111456,39.04,-86.97,1414,76.533333,4,-8,-27,,4.23,6.05,14.82,5.14,,,6.35,,9.07,6.05,,6.65,22.98,7.26,8.47,,31.15,9.38,,20.2,13.283333,27.333333,0.0,14.611111,70.511357
US_IN_18055,2020-08-08,ChIJreJqfgHKbYgRkz4jTH8WdY0,Q506181,geoId/18055,US,United States of America,IN,Indiana,18055,Greene County,US,USA,2,2,0,256,37,,,0,0,0,0,0,0,1,0,0,0,0,1,2,4,7,28,19,18,33,28,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,1,1,88,168,32172,16116,16056,3599,4177,3509,3583,4046,4842,4208,2711,1497,1111456,39.04,-86.97,1414,76.533333,13,,-7,,6.76,,11.15,6.42,5.41,,9.46,,6.76,6.76,,,23.64,11.15,12.5,,29.05,9.8,,21.388889,13.494444,29.0,0.0,16.419753,73.05045
US_IN_18055,2020-08-09,ChIJreJqfgHKbYgRkz4jTH8WdY0,Q506181,geoId/18055,US,United States of America,IN,Indiana,18055,Greene County,US,USA,2,4,0,255,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32172,16116,16056,3599,4177,3509,3583,4046,4842,4208,2711,1497,1111456,39.04,-86.97,1414,76.533333,,,-9,,,,9.93,9.0,7.14,,9.93,4.34,7.76,4.34,5.58,4.34,20.17,,13.65,5.89,32.89,7.14,6.51,23.461111,16.777778,29.144444,0.705556,20.302469,82.38142
