location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,new_confirmed_age_0,new_confirmed_age_1,new_confirmed_age_2,new_confirmed_age_3,new_confirmed_age_4,new_confirmed_age_5,new_confirmed_age_6,new_confirmed_age_7,new_confirmed_age_8,new_confirmed_age_9,cumulative_confirmed_age_0,cumulative_confirmed_age_1,cumulative_confirmed_age_2,cumulative_confirmed_age_3,cumulative_confirmed_age_4,cumulative_confirmed_age_5,cumulative_confirmed_age_6,cumulative_confirmed_age_7,cumulative_confirmed_age_8,cumulative_confirmed_age_9,new_deceased_age_0,new_deceased_age_1,new_deceased_age_2,new_deceased_age_3,new_deceased_age_4,new_deceased_age_5,new_deceased_age_6,new_deceased_age_7,new_deceased_age_8,new_deceased_age_9,cumulative_deceased_age_0,cumulative_deceased_age_1,cumulative_deceased_age_2,cumulative_deceased_age_3,cumulative_deceased_age_4,cumulative_deceased_age_5,cumulative_deceased_age_6,cumulative_deceased_age_7,cumulative_deceased_age_8,cumulative_deceased_age_9,new_hospitalized_patients_age_0,new_hospitalized_patients_age_1,new_hospitalized_patients_age_2,new_hospitalized_patients_age_3,new_hospitalized_patients_age_4,new_hospitalized_patients_age_5,new_hospitalized_patients_age_6,new_hospitalized_patients_age_7,new_hospitalized_patients_age_8,new_hospitalized_patients_age_9,cumulative_hospitalized_patients_age_0,cumulative_hospitalized_patients_age_1,cumulative_hospitalized_patients_age_2,cumulative_hospitalized_patients_age_3,cumulative_hospitalized_patients_age_4,cumulative_hospitalized_patients_age_5,cumulative_hospitalized_patients_age_6,cumulative_hospitalized_patients_age_7,cumulative_hospitalized_patients_age_8,cumulative_hospitalized_patients_age_9,age_bin_0,age_bin_1,age_bin_2,age_bin_3,age_bin_4,age_bin_5,age_bin_6,age_bin_7,age_bin_8,age_bin_9,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_workplaces,mobility_residential,search_trends_abdominal_obesity,search_trends_abdominal_pain,search_trends_acne,search_trends_alcoholism,search_trends_allergy,search_trends_anemia,search_trends_anxiety,search_trends_arthritis,search_trends_asthma,search_trends_attention_deficit_hyperactivity_disorder,search_trends_back_pain,search_trends_bleeding,search_trends_bloating,search_trends_bone_fracture,search_trends_bruise,search_trends_burn,search_trends_candidiasis,search_trends_chest_pain,search_trends_common_cold,search_trends_constipation,search_trends_cough,search_trends_cramp,search_trends_dementia,search_trends_depression,search_trends_dermatitis,search_trends_diabetes,search_trends_diarrhea,search_trends_dizziness,search_trends_epilepsy,search_trends_erectile_dysfunction,search_trends_fatigue,search_trends_fever,search_trends_flatulence,search_trends_gastroesophageal_reflux_disease,search_trends_hair_loss,search_trends_hay_fever,search_trends_headache,search_trends_heart_arrhythmia,search_trends_heartburn,search_trends_hypertension,search_trends_hypothyroidism,search_trends_infection,search_trends_inflammation,search_trends_insomnia,search_trends_itch,search_trends_low_back_pain,search_trends_major_depressive_disorder,search_trends_migraine,search_trends_myocardial_infarction,search_trends_nausea,search_trends_obesity,search_trends_pain,search_trends_paresthesia,search_trends_perspiration,search_trends_psychosis,search_trends_scar,search_trends_sinusitis,search_trends_skin_condition,search_trends_skin_rash,search_trends_skin_ulcer,search_trends_sleep_disorder,search_trends_sore_throat,search_trends_stroke,search_trends_swelling,search_trends_type_2_diabetes,search_trends_urinary_tract_infection,search_trends_vaginal_discharge,search_trends_vomiting,search_trends_weight_gain,search_trends_xeroderma,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,dew_point,relative_humidity
US_GA_13255,2021-05-01,ChIJIetGkwWN9IgRwEJTaAORaAs,Q503486,geoId/13255,US,United States of America,GA,Georgia,13255,Spalding County,US,USA,2,9,0,6230,188,20,2431,1,1,1,0,1,2,1,0,0,0,80,70,214,708,615,616,651,498,362,220,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,4,16,36,44,50,0,0,0,0,0,0,0,0,0,0,3,1,5,31,30,48,77,93,83,67,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,65358,31437,33921,8496,8411,8670,8093,7741,8454,7896,5221,2376,1028124,33.26,-84.28,517,73.558333,-2,3,-8,-1,2.43,3.52,7.77,2.79,15.67,2.43,5.59,4.62,1.7,1.82,4.62,3.77,,,,1.94,1.94,,9.6,4.37,5.83,3.28,,3.4,2.43,7.41,3.64,2.06,,3.28,5.34,3.64,2.06,5.22,4.98,3.4,4.49,,3.04,6.07,,16.27,4.13,2.79,8.02,2.79,3.16,4.01,2.06,2.19,2.67,37.53,2.55,2.31,,3.04,,3.64,9.96,,,,1.82,6.32,4.62,4.01,3.04,2.67,3.16,2.43,19.161111,11.872222,26.155556,0.0,7.088889,45.567087
US_GA_13255,2021-05-02,ChIJIetGkwWN9IgRwEJTaAORaAs,Q503486,geoId/13255,US,United States of America,GA,Georgia,13255,Spalding County,US,USA,2,1,0,6231,188,0,2431,0,0,0,0,1,0,0,0,0,0,80,70,214,708,616,616,651,498,362,220,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,4,16,36,44,50,0,0,0,0,0,0,0,0,0,0,3,1,5,31,30,48,77,93,83,67,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,65358,31437,33921,8496,8411,8670,8093,7741,8454,7896,5221,2376,1028124,33.26,-84.28,517,73.558333,2,4,-10,0,2.71,4.36,8.26,3.42,14.74,,7.43,6.96,2.24,2.71,4.36,4.36,1.65,2.83,,4.13,3.3,1.89,7.67,3.07,3.77,3.54,2.83,4.95,2.24,6.49,3.66,1.89,,2.6,3.54,2.12,3.54,4.13,5.43,3.07,4.01,1.77,3.19,6.96,2.83,22.65,5.54,2.48,8.14,2.6,3.3,3.3,1.65,2.12,4.01,38.1,,1.65,,3.07,2.48,4.72,10.14,1.77,,,2.83,6.96,2.95,3.54,4.48,3.42,2.24,2.12,19.716667,12.222222,27.611111,0.0,12.944444,65.272712
US_GA_13255,2021-05-03,ChIJIetGkwWN9IgRwEJTaAORaAs,Q503486,geoId/13255,US,United States of America,GA,Georgia,13255,Spalding County,US,USA,2,3,0,6234,188,49,2480,0,0,0,0,0,2,0,0,0,0,80,70,214,708,616,618,651,498,362,220,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,4,16,36,44,50,0,0,0,0,1,0,0,0,0,0,3,1,5,31,31,48,77,93,83,67,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,65358,31437,33921,8496,8411,8670,8093,7741,8454,7896,5221,2376,1028124,33.26,-84.28,517,73.558333,-2,1,-17,5,2.59,4.25,7.03,2.68,13.22,2.03,7.67,5.18,2.31,3.79,5.18,4.53,1.85,2.68,1.94,1.85,3.51,,7.95,4.07,5.64,2.22,2.59,4.53,2.13,7.77,4.62,1.48,1.94,3.24,4.25,3.88,2.31,4.99,4.07,1.94,4.25,2.13,2.59,4.99,1.85,22.47,6.01,2.59,8.88,3.33,5.27,4.07,3.24,2.96,5.64,38.28,1.29,2.59,1.29,3.24,2.77,3.79,7.77,1.66,2.4,1.94,2.13,6.19,2.22,4.99,3.88,3.61,3.24,,21.538889,16.022222,26.838889,21.928667,18.227778,81.637533
US_GA_13255,2021-05-04,ChIJIetGkwWN9IgRwEJTaAORaAs,Q503486,geoId/13255,US,United States of America,GA,Georgia,13255,Spalding County,US,USA,2,10,0,6244,188,12,2492,0,0,0,3,0,0,0,0,0,1,80,70,214,711,616,618,651,498,362,221,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,4,16,36,44,50,0,0,0,0,0,0,1,0,0,0,3,1,5,31,31,48,78,93,83,67,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,65358,31437,33921,8496,8411,8670,8093,7741,8454,7896,5221,2376,1028124,33.26,-84.28,517,73.558333,-4,1,-19,6,1.5,3.47,7.03,3.0,11.53,1.69,7.41,4.78,1.78,3.28,5.53,2.72,1.59,3.19,2.34,1.69,3.47,1.41,9.0,4.41,5.06,4.03,2.72,3.94,,8.72,4.59,1.5,2.44,2.16,4.78,3.0,2.16,3.38,4.88,1.97,2.25,2.91,2.91,8.53,2.62,21.66,5.53,2.81,8.81,2.44,4.12,2.81,2.44,2.72,5.06,34.5,2.44,1.5,1.31,2.81,1.5,3.66,6.75,1.5,2.72,2.06,2.91,6.47,3.56,5.53,3.09,3.38,3.28,,20.227778,17.005556,26.805556,40.724667,18.141975,87.498094
US_GA_13255,2021-05-05,ChIJIetGkwWN9IgRwEJTaAORaAs,Q503486,geoId/13255,US,United States of America,GA,Georgia,13255,Spalding County,US,USA,2,8,0,6252,188,8,2500,0,0,1,1,3,0,0,1,0,0,80,70,215,712,619,618,651,499,362,221,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,4,16,36,44,50,0,0,0,0,0,0,0,0,0,0,3,1,5,31,31,48,78,93,83,67,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,65358,31437,33921,8496,8411,8670,8093,7741,8454,7896,5221,2376,1028124,33.26,-84.28,517,73.558333,9,7,-19,4,2.73,4.58,4.39,3.8,11.79,3.12,7.41,7.02,1.95,3.12,6.24,2.63,2.05,4.39,2.24,1.75,2.53,1.85,7.51,2.34,3.61,3.8,2.34,4.19,2.44,8.19,3.41,,2.34,2.44,4.58,2.34,2.34,4.78,3.02,2.44,3.9,2.34,3.9,7.8,2.14,20.18,5.65,2.83,7.89,3.61,2.83,4.29,1.75,2.44,4.39,41.33,2.14,,1.95,2.34,1.95,5.36,7.7,1.95,2.05,,2.73,4.68,3.51,4.78,2.44,1.46,2.14,,19.616667,16.411111,25.116667,40.386,16.594444,82.793291
US_GA_13255,2021-05-06,ChIJIetGkwWN9IgRwEJTaAORaAs,Q503486,geoId/13255,US,United States of America,GA,Georgia,13255,Spalding County,US,USA,2,9,0,6261,188,0,2500,0,0,0,3,2,0,2,0,0,0,80,70,215,715,621,618,653,499,362,221,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,4,16,36,44,50,0,0,0,1,0,0,0,0,0,0,3,1,5,32,31,48,78,93,83,67,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,65358,31437,33921,8496,8411,8670,8093,7741,8454,7896,5221,2376,1028124,33.26,-84.28,517,73.558333,4,5,-18,3,2.87,5.04,6.23,2.77,12.26,2.87,6.23,4.25,2.27,3.76,5.54,5.54,2.17,2.87,1.48,2.17,3.46,1.98,8.8,4.65,5.63,4.05,,3.95,1.58,9.49,2.87,1.48,2.17,2.08,3.76,2.97,3.46,3.46,3.56,1.88,3.06,1.58,2.77,7.71,,20.56,5.14,2.67,8.9,1.88,3.26,3.85,2.37,2.67,5.34,34.3,1.58,1.38,1.98,1.98,2.27,2.57,8.6,,1.68,,1.48,5.14,4.94,4.55,4.65,3.16,3.66,2.77,16.988889,10.111111,23.816667,0.0,9.055556,59.713278
US_GA_13255,2021-05-07,ChIJIetGkwWN9IgRwEJTaAORaAs,Q503486,geoId/13255,US,United States of America,GA,Georgia,13255,Spalding County,US,USA,2,11,1,6272,189,30,2530,0,0,0,2,1,1,1,0,0,0,80,70,215,717,622,619,654,499,362,221,0,0,0,0,0,0,0,0,1,0,0,0,0,1,4,4,16,36,45,50,0,0,0,0,0,0,0,0,0,0,3,1,5,32,31,48,78,93,83,67,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,65358,31437,33921,8496,8411,8670,8093,7741,8454,7896,5221,2376,1028124,33.26,-84.28,517,73.558333,-4,3,-17,1,1.45,4.24,5.17,4.55,12.42,1.45,8.18,3.93,1.55,2.79,6.11,2.9,2.28,3.52,1.66,2.28,2.69,,8.49,3.0,5.59,4.14,1.97,4.14,,7.55,3.0,,1.97,2.38,3.31,3.62,,3.83,4.66,1.45,4.86,,2.38,7.76,1.45,20.59,6.21,2.48,7.04,3.0,3.1,3.93,2.48,3.0,4.97,34.67,1.86,2.17,,2.17,2.07,3.93,7.76,,2.48,1.66,2.07,5.59,5.28,4.76,3.21,2.69,3.1,,15.261111,9.5,21.288889,0.0,4.883333,50.081072
US_GA_13255,2021-05-08,ChIJIetGkwWN9IgRwEJTaAORaAs,Q503486,geoId/13255,US,United States of America,GA,Georgia,13255,Spalding County,US,USA,2,10,0,6282,189,14,2544,0,0,1,2,0,1,1,1,0,0,80,70,216,719,622,620,655,500,362,221,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,4,16,36,45,50,0,0,0,0,0,0,0,0,0,0,3,1,5,32,31,48,78,93,83,67,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,65358,31437,33921,8496,8411,8670,8093,7741,8454,7896,5221,2376,1028124,33.26,-84.28,517,73.558333,3,14,-9,-2,2.0,4.25,6.87,3.5,13.61,,7.37,5.49,,3.0,5.49,3.62,2.0,2.12,,,3.12,,8.49,3.25,5.37,5.12,,3.5,,9.36,4.0,,,2.75,3.25,3.37,3.87,4.12,4.62,2.87,4.12,1.75,2.62,4.74,2.12,18.73,4.12,3.25,9.74,3.0,3.25,2.5,1.87,3.12,4.99,35.08,2.62,2.62,,2.5,,2.37,9.36,,2.5,2.12,2.12,6.24,4.12,4.12,2.5,2.62,3.0,,15.344444,7.055556,24.594444,0.0,5.022222,50.359947
US_GA_13255,2021-05-09,ChIJIetGkwWN9IgRwEJTaAORaAs,Q503486,geoId/13255,US,United States of America,GA,Georgia,13255,Spalding County,US,USA,2,10,0,6292,189,22,2566,0,3,1,2,1,3,0,1,0,0,80,73,217,721,623,623,655,501,362,221,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,4,16,36,45,50,0,0,0,0,0,0,0,0,0,0,3,1,5,32,31,48,78,93,83,67,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,65358,31437,33921,8496,8411,8670,8093,7741,8454,7896,5221,2376,1028124,33.26,-84.28,517,73.558333,2,18,-16,-3,2.36,4.96,9.19,2.98,14.4,,5.83,4.59,3.48,1.99,6.08,3.97,2.11,3.23,1.99,,2.36,1.74,11.3,2.36,4.47,2.23,1.86,4.96,2.61,6.33,2.98,,2.48,2.23,3.85,3.85,2.98,4.1,3.1,2.98,4.96,2.73,3.35,5.96,,18.5,4.59,2.98,7.45,2.98,4.47,3.85,,2.11,2.98,35.63,,3.35,1.86,3.35,2.48,6.7,7.45,,,1.74,,5.96,4.72,3.72,3.35,1.99,2.48,,18.972222,9.016667,28.744444,0.0,10.377778,57.809242
US_GA_13255,2021-05-10,ChIJIetGkwWN9IgRwEJTaAORaAs,Q503486,geoId/13255,US,United States of America,GA,Georgia,13255,Spalding County,US,USA,2,2,0,6294,189,4,2570,1,0,0,0,0,2,1,0,0,0,81,73,217,721,623,625,656,501,362,221,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,4,16,36,45,50,0,0,0,0,0,0,0,0,0,0,3,1,5,32,31,48,78,93,83,67,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,65358,31437,33921,8496,8411,8670,8093,7741,8454,7896,5221,2376,1028124,33.26,-84.28,517,73.558333,0,3,-17,4,2.35,5.45,6.48,3.1,12.86,3.94,6.85,4.98,2.25,3.66,4.79,4.13,1.97,3.19,1.88,,2.54,1.6,9.95,3.38,4.69,2.25,2.54,4.32,3.29,8.82,3.47,1.41,2.35,3.1,5.07,3.29,11.08,11.73,2.72,2.25,4.04,,10.42,7.98,,23.75,5.26,3.75,9.39,3.85,4.22,3.57,1.78,1.31,5.54,39.15,2.06,2.16,1.97,1.97,1.6,5.26,7.98,1.31,3.19,1.5,,6.29,4.22,4.04,3.38,2.16,2.44,1.31,21.233333,13.744444,27.244444,11.466286,16.227778,73.418628
US_GA_13255,2021-05-11,ChIJIetGkwWN9IgRwEJTaAORaAs,Q503486,geoId/13255,US,United States of America,GA,Georgia,13255,Spalding County,US,USA,2,8,0,6302,189,6,2576,0,1,1,1,2,1,1,0,0,0,81,74,218,722,625,626,657,501,362,221,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,4,16,36,45,50,0,0,0,0,0,0,0,0,0,0,3,1,5,32,31,48,78,93,83,67,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,65358,31437,33921,8496,8411,8670,8093,7741,8454,7896,5221,2376,1028124,33.26,-84.28,517,73.558333,-1,7,-19,5,2.58,4.2,7.16,3.63,12.21,2.29,7.54,6.01,1.34,2.0,5.06,3.91,2.29,2.67,,,3.72,,8.88,3.15,4.49,3.63,1.43,3.34,1.81,10.31,3.34,1.62,2.67,3.15,5.15,3.34,8.21,9.93,4.1,1.91,3.72,2.1,7.73,7.92,2.29,24.81,6.49,2.1,7.92,2.86,4.49,4.29,2.29,2.48,5.34,37.5,1.62,1.43,1.62,2.39,2.39,4.39,9.26,2.39,2.1,,2.19,6.11,4.87,5.06,4.2,2.48,3.63,2.1,20.377778,16.666667,25.538889,4.100286,16.65,79.303154
US_GA_13255,2021-05-12,ChIJIetGkwWN9IgRwEJTaAORaAs,Q503486,geoId/13255,US,United States of America,GA,Georgia,13255,Spalding County,US,USA,2,8,0,6310,189,5,2581,0,0,0,0,0,0,1,0,0,0,81,74,218,722,625,626,658,501,362,221,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,4,16,36,45,50,0,0,0,0,0,0,0,0,0,0,3,1,5,32,31,48,78,93,83,67,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,65358,31437,33921,8496,8411,8670,8093,7741,8454,7896,5221,2376,1028124,33.26,-84.28,517,73.558333,-12,3,-21,8,1.89,5.0,7.18,2.36,10.86,3.31,7.55,4.53,2.46,2.83,5.38,3.4,3.12,2.27,1.98,1.6,2.93,1.32,9.35,4.34,5.67,4.53,3.59,3.02,1.51,10.01,3.59,4.06,2.36,3.59,5.1,3.12,5.29,7.18,5.0,1.89,3.68,,6.14,7.46,,21.15,4.53,3.12,6.23,2.93,3.68,2.83,2.83,2.08,6.14,38.71,2.36,1.6,1.32,3.21,1.98,2.27,6.04,2.08,2.08,1.89,2.08,6.33,4.63,5.19,4.06,2.17,3.87,1.79,16.261111,11.266667,23.361111,12.228286,14.277778,88.234678
US_GA_13255,2021-05-13,ChIJIetGkwWN9IgRwEJTaAORaAs,Q503486,geoId/13255,US,United States of America,GA,Georgia,13255,Spalding County,US,USA,2,10,1,6320,190,9,2590,0,0,3,1,0,3,2,-1,0,0,81,74,221,723,625,629,660,500,362,221,0,0,0,0,0,0,0,0,0,1,0,0,0,1,4,4,16,36,45,51,0,0,0,0,0,0,0,0,0,0,3,1,5,32,31,48,78,93,83,67,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,65358,31437,33921,8496,8411,8670,8093,7741,8454,7896,5221,2376,1028124,33.26,-84.28,517,73.558333,-3,3,-19,5,1.97,5.33,7.6,4.05,13.03,2.86,5.92,5.72,1.68,3.06,4.54,3.55,2.76,2.96,,2.37,4.05,1.58,9.47,3.36,4.93,2.76,2.27,3.65,2.67,10.27,3.26,1.97,2.27,3.26,5.82,3.95,4.14,5.13,4.84,2.07,2.96,2.86,4.34,8.19,1.78,20.83,3.06,1.88,8.78,3.55,3.26,3.46,2.07,1.38,4.93,35.24,2.07,,1.38,1.88,1.97,2.86,7.11,1.97,,1.58,2.27,5.23,4.14,4.84,3.36,2.37,3.46,2.37,13.077778,7.588889,21.233333,5.3086,5.6,60.607965
US_GA_13255,2021-05-14,ChIJIetGkwWN9IgRwEJTaAORaAs,Q503486,geoId/13255,US,United States of America,GA,Georgia,13255,Spalding County,US,USA,2,15,0,6335,190,16,2606,0,0,1,0,2,4,1,1,0,0,81,74,222,723,627,633,661,501,362,221,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,4,16,36,45,51,0,0,0,0,0,0,0,0,0,0,3,1,5,32,31,48,78,93,83,67,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,65358,31437,33921,8496,8411,8670,8093,7741,8454,7896,5221,2376,1028124,33.26,-84.28,517,73.558333,-5,0,-21,4,2.76,3.86,4.52,2.76,12.79,,7.5,4.3,3.09,3.09,5.63,3.2,1.66,2.43,,1.76,4.52,,10.7,4.3,6.29,2.1,1.88,3.86,2.32,7.28,4.41,1.88,2.43,2.87,3.86,3.86,2.21,4.41,4.19,3.09,4.96,2.76,2.76,9.6,2.21,22.17,6.62,2.32,7.83,2.76,3.97,3.09,2.1,2.65,2.76,36.29,2.32,,1.88,1.99,2.1,3.64,7.94,1.54,2.32,,1.88,5.96,3.53,5.07,4.85,2.98,3.2,2.1,15.588889,7.566667,23.2,0.0,6.811111,56.101744
US_GA_13255,2021-05-15,ChIJIetGkwWN9IgRwEJTaAORaAs,Q503486,geoId/13255,US,United States of America,GA,Georgia,13255,Spalding County,US,USA,2,13,1,6348,191,18,2624,0,0,3,1,0,0,0,1,1,0,81,74,225,724,627,633,661,502,363,221,0,0,0,0,0,0,0,0,1,0,0,0,0,1,4,4,16,36,46,51,0,0,0,0,0,0,0,0,0,0,3,1,5,32,31,48,78,93,83,67,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,65358,31437,33921,8496,8411,8670,8093,7741,8454,7896,5221,2376,1028124,33.26,-84.28,517,73.558333,-7,3,-13,0,2.61,3.61,6.85,3.86,14.44,1.87,9.59,5.85,,2.74,4.86,3.36,1.87,3.11,,2.49,2.86,1.99,7.72,4.23,5.6,3.98,,3.73,2.37,6.72,3.86,,,2.86,4.36,5.35,3.11,4.73,3.86,3.49,2.74,1.87,2.99,4.86,,18.05,4.86,2.99,11.83,3.61,3.49,3.98,1.74,2.12,5.6,36.85,2.86,,,3.11,2.37,4.11,8.71,1.74,,2.86,1.87,4.98,3.73,5.35,4.36,2.74,5.6,1.74,16.711111,8.533333,24.894444,0.0,8.344444,57.99019
US_GA_13255,2021-05-16,ChIJIetGkwWN9IgRwEJTaAORaAs,Q503486,geoId/13255,US,United States of America,GA,Georgia,13255,Spalding County,US,USA,2,3,0,6351,191,0,2624,0,0,0,1,0,1,0,0,1,0,81,74,225,725,627,634,661,502,364,221,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,4,16,36,46,51,0,0,0,0,0,0,1,0,0,0,3,1,5,32,31,48,79,93,83,67,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,65358,31437,33921,8496,8411,8670,8093,7741,8454,7896,5221,2376,1028124,33.26,-84.28,517,73.558333,0,3,-9,0,3.2,5.22,8.3,4.03,11.63,1.78,10.8,3.92,,3.2,4.03,5.7,,2.49,,2.61,2.85,,11.15,4.15,6.53,3.44,2.73,4.75,2.73,10.32,4.03,1.9,1.9,3.32,4.03,3.68,3.56,4.03,5.1,,4.63,,2.13,7.24,,22.07,6.29,2.13,7.83,,5.22,3.68,2.49,1.78,3.92,35.47,2.37,1.66,1.9,2.25,3.56,4.51,8.07,,2.73,1.66,3.08,5.58,6.05,4.15,4.15,,3.92,2.61,18.361111,9.888889,26.25,0.0,9.361111,55.944283
US_GA_13255,2021-05-17,ChIJIetGkwWN9IgRwEJTaAORaAs,Q503486,geoId/13255,US,United States of America,GA,Georgia,13255,Spalding County,US,USA,2,3,0,6354,191,0,2624,0,0,1,1,1,0,0,0,0,0,81,74,226,726,628,634,661,502,364,221,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,4,16,36,46,51,0,0,0,0,0,0,0,0,0,0,3,1,5,32,31,48,79,93,83,67,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,65358,31437,33921,8496,8411,8670,8093,7741,8454,7896,5221,2376,1028124,33.26,-84.28,517,73.558333,4,5,-18,3,4.02,3.83,6.51,3.45,13.6,3.25,7.47,6.13,2.2,2.87,5.46,5.17,1.72,1.63,,2.11,1.82,1.82,10.05,2.97,6.32,3.73,,4.21,3.64,7.47,4.21,,2.3,3.73,4.98,2.58,3.35,4.79,4.02,2.58,3.45,2.58,2.39,7.75,,22.5,4.5,3.73,9.29,2.97,3.45,4.21,2.3,1.92,5.27,36.09,2.68,1.82,,2.87,3.54,5.07,10.34,1.53,2.68,,3.64,6.22,3.73,5.55,2.97,1.92,3.54,4.02,19.427778,11.4,26.788889,0.0,11.283333,59.538544
US_GA_13255,2021-05-18,ChIJIetGkwWN9IgRwEJTaAORaAs,Q503486,geoId/13255,US,United States of America,GA,Georgia,13255,Spalding County,US,USA,2,11,0,6365,191,52,2676,0,0,1,0,-1,2,1,0,0,0,81,74,227,726,627,636,662,502,364,221,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,4,16,36,46,51,0,0,0,0,1,0,0,1,1,0,3,1,5,32,32,48,79,94,84,67,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,65358,31437,33921,8496,8411,8670,8093,7741,8454,7896,5221,2376,1028124,33.26,-84.28,517,73.558333,1,4,-18,4,3.11,5.05,6.12,2.52,13.79,1.36,7.38,4.27,3.5,4.76,4.56,3.79,2.62,2.72,1.65,2.52,2.62,,9.71,4.56,3.88,3.11,2.14,5.15,2.04,6.99,4.47,1.94,3.5,2.33,6.41,3.01,2.72,4.37,4.86,2.04,5.24,1.94,2.23,9.32,2.72,23.69,5.92,2.52,9.22,2.23,4.66,4.56,2.04,,5.15,39.42,2.62,1.36,2.33,2.33,2.33,4.27,9.03,,2.62,2.82,2.23,4.08,5.63,4.27,4.47,2.14,5.34,1.94,20.855556,14.133333,26.505556,0.0,14.05,65.343017
US_GA_13255,2021-05-19,ChIJIetGkwWN9IgRwEJTaAORaAs,Q503486,geoId/13255,US,United States of America,GA,Georgia,13255,Spalding County,US,USA,2,7,0,6372,191,0,2676,0,0,0,0,0,-1,0,0,0,0,81,74,227,726,627,635,662,502,364,221,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,4,16,36,46,51,0,0,0,0,0,0,0,0,0,0,3,1,5,32,32,48,79,94,84,67,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,65358,31437,33921,8496,8411,8670,8093,7741,8454,7896,5221,2376,1028124,33.26,-84.28,517,73.558333,3,7,-17,3,2.56,4.33,8.27,3.84,12.11,2.56,9.65,6.79,2.36,5.12,6.01,4.82,1.67,3.15,,1.77,4.04,1.38,8.56,2.66,4.92,2.56,2.95,4.92,3.25,7.78,3.05,1.97,2.95,2.76,6.01,2.85,2.46,3.94,4.23,1.97,3.84,1.48,2.56,8.66,2.56,21.07,4.73,3.25,7.78,3.35,4.63,2.95,,2.46,4.82,38.1,2.56,2.36,,2.17,1.97,5.61,8.17,1.97,,2.17,2.85,7.68,4.63,5.71,2.26,2.76,4.92,2.76,22.038889,16.794444,27.233333,0.0254,14.566667,62.807243
