location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,new_confirmed_age_6,cumulative_confirmed_age_6,new_deceased_age_6,cumulative_deceased_age_6,new_hospitalized_patients_age_6,cumulative_hospitalized_patients_age_6,age_bin_0,age_bin_1,age_bin_2,age_bin_3,age_bin_4,age_bin_5,age_bin_6,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_parks,mobility_workplaces,mobility_residential,search_trends_abdominal_pain,search_trends_acne,search_trends_alcoholism,search_trends_allergy,search_trends_anxiety,search_trends_arthritis,search_trends_back_pain,search_trends_bleeding,search_trends_common_cold,search_trends_cough,search_trends_depression,search_trends_diabetes,search_trends_diarrhea,search_trends_fatigue,search_trends_fever,search_trends_gastroesophageal_reflux_disease,search_trends_headache,search_trends_hypertension,search_trends_infection,search_trends_inflammation,search_trends_itch,search_trends_major_depressive_disorder,search_trends_migraine,search_trends_obesity,search_trends_pain,search_trends_skin_condition,search_trends_skin_rash,search_trends_swelling,search_trends_type_2_diabetes,search_trends_urinary_tract_infection,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,snowfall_mm,dew_point,relative_humidity
US_WA_53065,2020-08-30,ChIJ2V4F6l94YlMRTAOVT0onXOw,Q483954,geoId/53065,US,United States of America,WA,Washington,53065,Stevens County,US,USA,2,0,0,125,1,,,1,3,,0,,0,0-11,12-19,20-34,35-49,50-64,65-79,80-,44636,22207,22429,5066,5495,4118,4301,4887,6625,7729,4459,1956,1150602,48.4,-117.85,6580,77.625,,,,,,5.61,3.81,3.37,7.63,5.16,4.26,,,4.71,,,8.3,3.81,3.59,3.14,,3.14,,15.48,6.06,4.04,,,4.94,27.83,,4.26,6.28,4.26,4.71,17.709877,7.296296,27.506173,0.0,,-1.131944,27.7923
US_WA_53065,2020-08-31,ChIJ2V4F6l94YlMRTAOVT0onXOw,Q483954,geoId/53065,US,United States of America,WA,Washington,53065,Stevens County,US,USA,2,1,0,126,1,,,,,,,,,,,,,,,,44636,22207,22429,5066,5495,4118,4301,4887,6625,7729,4459,1956,1150602,48.4,-117.85,6580,77.625,,,,,2,6.62,,4.55,8.9,6.21,3.93,4.35,4.14,6.62,,5.17,8.48,3.93,3.73,,,3.1,5.38,12.42,3.73,3.73,3.93,,3.1,30.01,3.93,3.52,4.97,3.93,,18.320988,11.006173,24.179012,0.0,,2.041667,33.878706
US_WA_53065,2020-09-01,ChIJ2V4F6l94YlMRTAOVT0onXOw,Q483954,geoId/53065,US,United States of America,WA,Washington,53065,Stevens County,US,USA,2,0,0,126,1,,,,,,,,,,,,,,,,44636,22207,22429,5066,5495,4118,4301,4887,6625,7729,4459,1956,1150602,48.4,-117.85,6580,77.625,,,,,2,4.73,7.2,3.7,7.61,5.55,4.73,4.32,4.11,4.73,,6.79,8.02,,3.29,3.91,,,5.14,12.55,3.08,5.35,3.7,,4.32,30.64,4.11,4.53,3.91,4.32,3.08,18.462963,10.734568,29.055556,0.0,,6.236111,44.034274
US_WA_53065,2020-09-02,ChIJ2V4F6l94YlMRTAOVT0onXOw,Q483954,geoId/53065,US,United States of America,WA,Washington,53065,Stevens County,US,USA,2,2,0,128,1,,,,,,,,,,,,,,,,44636,22207,22429,5066,5495,4118,4301,4887,6625,7729,4459,1956,1150602,48.4,-117.85,6580,77.625,,,,,2,5.01,7.73,3.34,7.73,5.64,4.6,6.27,,4.18,,2.92,7.94,4.6,,,3.13,,5.43,14.42,4.81,3.76,3.97,,3.34,32.18,3.55,3.97,4.18,4.39,3.13,21.506173,10.820988,31.006173,0.028222,,8.625,43.399138
US_WA_53065,2020-09-03,ChIJ2V4F6l94YlMRTAOVT0onXOw,Q483954,geoId/53065,US,United States of America,WA,Washington,53065,Stevens County,US,USA,2,0,0,128,1,,,,,,,,,,,,,,,,44636,22207,22429,5066,5495,4118,4301,4887,6625,7729,4459,1956,1150602,48.4,-117.85,6580,77.625,,,,,1,4.1,5.95,,6.56,5.54,3.9,5.74,,4.31,3.28,4.92,6.97,,,,,3.49,3.9,16.82,6.97,3.9,3.49,3.69,4.1,28.3,3.49,4.51,3.69,3.28,3.69,21.092593,9.246914,31.253086,0.0,,6.305556,37.870664
US_WA_53065,2020-09-04,ChIJ2V4F6l94YlMRTAOVT0onXOw,Q483954,geoId/53065,US,United States of America,WA,Washington,53065,Stevens County,US,USA,2,0,1,128,2,,,,,,,,,,,,,,,,44636,22207,22429,5066,5495,4118,4301,4887,6625,7729,4459,1956,1150602,48.4,-117.85,6580,77.625,,,,,1,3.54,4.79,3.54,5.62,6.87,3.96,4.37,3.96,4.58,,3.12,6.25,3.12,3.12,,3.75,2.92,3.33,15.21,,4.17,3.33,,4.79,28.75,6.87,4.37,3.75,4.37,4.58,21.845679,10.055556,34.037037,0.0,,6.75,37.194223
US_WA_53065,2020-09-05,ChIJ2V4F6l94YlMRTAOVT0onXOw,Q483954,geoId/53065,US,United States of America,WA,Washington,53065,Stevens County,US,USA,2,0,0,128,2,,,,,,,,,,,,,,,,44636,22207,22429,5066,5495,4118,4301,4887,6625,7729,4459,1956,1150602,48.4,-117.85,6580,77.625,,,,,,,4.83,5.06,6.67,4.37,6.67,5.98,,3.22,,,11.04,,,,,,5.29,14.27,5.52,6.9,,,,26.46,3.22,7.13,4.37,3.68,,22.209877,11.314815,34.055556,0.0,,7.069444,37.253217
US_WA_53065,2020-09-06,ChIJ2V4F6l94YlMRTAOVT0onXOw,Q483954,geoId/53065,US,United States of America,WA,Washington,53065,Stevens County,US,USA,2,1,0,129,2,,,0,3,,0,,0,0-11,12-19,20-34,35-49,50-64,65-79,80-,44636,22207,22429,5066,5495,4118,4301,4887,6625,7729,4459,1956,1150602,48.4,-117.85,6580,77.625,,,,,,3.82,4.95,,6.75,6.75,5.62,,3.15,4.95,,3.37,4.27,,,,3.82,5.85,5.62,15.96,4.72,10.57,,3.15,4.27,28.78,,6.07,,4.5,,22.160494,11.123457,32.574074,0.028222,,6.333333,35.211502
US_WA_53065,2020-09-07,ChIJ2V4F6l94YlMRTAOVT0onXOw,Q483954,geoId/53065,US,United States of America,WA,Washington,53065,Stevens County,US,USA,2,0,0,129,2,,,,,,,,,,,,,,,,44636,22207,22429,5066,5495,4118,4301,4887,6625,7729,4459,1956,1150602,48.4,-117.85,6580,77.625,,,,-65,,,3.88,,4.69,4.29,3.67,3.06,,3.27,,,6.53,5.1,,,,3.88,4.69,12.86,3.27,6.12,,3.27,,24.89,3.27,,4.08,3.27,,20.320988,11.703704,32.17284,0.0635,,2.944444,31.416234
US_WA_53065,2020-09-08,ChIJ2V4F6l94YlMRTAOVT0onXOw,Q483954,geoId/53065,US,United States of America,WA,Washington,53065,Stevens County,US,USA,2,1,0,130,2,,,,,,,,,,,,,,,,44636,22207,22429,5066,5495,4118,4301,4887,6625,7729,4459,1956,1150602,48.4,-117.85,6580,77.625,,,,,-3,,,3.84,7.23,4.52,4.97,4.75,,3.84,,,7.91,,3.16,,,,4.07,15.59,3.84,4.97,3.16,,,23.73,,6.33,5.2,4.29,,12.746914,2.604938,22.080247,0.028222,,-3.930556,31.005913
US_WA_53065,2020-09-09,ChIJ2V4F6l94YlMRTAOVT0onXOw,Q483954,geoId/53065,US,United States of America,WA,Washington,53065,Stevens County,US,USA,2,0,0,130,2,,,,,,,,,,,,,,,,44636,22207,22429,5066,5495,4118,4301,4887,6625,7729,4459,1956,1150602,48.4,-117.85,6580,77.625,,,,,-1,,4.97,3.03,7.78,5.62,4.75,3.89,3.03,4.11,,3.46,7.35,,3.03,3.24,,3.24,3.24,12.32,4.11,6.49,3.67,3.03,,27.23,4.75,3.89,,3.03,4.11,14.91358,3.123457,27.469136,0.0,,0.520833,36.826679
US_WA_53065,2020-09-10,ChIJ2V4F6l94YlMRTAOVT0onXOw,Q483954,geoId/53065,US,United States of America,WA,Washington,53065,Stevens County,US,USA,2,0,0,130,2,,,,,,,,,,,,,,,,44636,22207,22429,5066,5495,4118,4301,4887,6625,7729,4459,1956,1150602,48.4,-117.85,6580,77.625,,,,,0,3.65,5.28,3.25,7.31,6.29,5.07,4.06,2.84,4.67,,,8.73,,6.29,,3.25,,7.1,16.85,5.89,5.89,,3.04,3.25,32.27,4.26,4.67,,5.07,,18.234568,6.246914,29.845679,0.0,,4.055556,38.197689
US_WA_53065,2020-09-11,ChIJ2V4F6l94YlMRTAOVT0onXOw,Q483954,geoId/53065,US,United States of America,WA,Washington,53065,Stevens County,US,USA,2,0,0,130,2,,,,,,,,,,,,,,,,44636,22207,22429,5066,5495,4118,4301,4887,6625,7729,4459,1956,1150602,48.4,-117.85,6580,77.625,15,,,-21,-1,,4.07,3.25,7.73,5.09,,,,,,,4.68,3.46,4.48,,,2.85,7.93,16.07,3.87,6.92,3.25,4.68,4.68,25.43,,4.88,,2.85,,18.790123,7.444444,31.246914,0.0,,3.763889,36.741007
US_WA_53065,2020-09-12,ChIJ2V4F6l94YlMRTAOVT0onXOw,Q483954,geoId/53065,US,United States of America,WA,Washington,53065,Stevens County,US,USA,2,2,0,132,2,,,,,,,,,,,,,,,,44636,22207,22429,5066,5495,4118,4301,4887,6625,7729,4459,1956,1150602,48.4,-117.85,6580,77.625,17,,,-2,,3.78,4.2,4.83,8.41,6.3,3.78,,3.36,7.14,,,5.67,3.15,,,,,3.15,15.76,3.57,4.62,3.36,4.41,4.62,23.96,3.78,5.25,2.94,,,17.907407,7.580247,30.82716,0.0,,4.041667,39.568896
US_WA_53065,2020-09-13,ChIJ2V4F6l94YlMRTAOVT0onXOw,Q483954,geoId/53065,US,United States of America,WA,Washington,53065,Stevens County,US,USA,2,1,0,133,2,,,7,10,1,1,1,1,0-11,12-19,20-34,35-49,50-64,65-79,80-,44636,22207,22429,5066,5495,4118,4301,4887,6625,7729,4459,1956,1150602,48.4,-117.85,6580,77.625,5,,,-7,,3.66,5.29,,4.27,4.88,5.69,4.88,,4.07,,3.05,7.11,3.05,,,,3.25,,14.03,4.67,6.3,3.05,,,21.75,4.67,5.69,3.66,,2.85,13.833333,6.469136,24.475309,0.0,,5.347222,55.944225
US_WA_53065,2020-09-14,ChIJ2V4F6l94YlMRTAOVT0onXOw,Q483954,geoId/53065,US,United States of America,WA,Washington,53065,Stevens County,US,USA,2,0,0,133,2,,,,,,,,,,,,,,,,44636,22207,22429,5066,5495,4118,4301,4887,6625,7729,4459,1956,1150602,48.4,-117.85,6580,77.625,10,,,-22,3,,4.65,,7.44,5.76,4.46,3.72,2.79,4.46,,,5.58,,,,2.6,3.16,5.58,15.43,3.72,4.46,2.98,4.46,2.79,29.93,5.76,5.76,5.76,2.6,,14.469136,8.055556,21.993827,0.0,,7.5625,62.914558
US_WA_53065,2020-09-15,ChIJ2V4F6l94YlMRTAOVT0onXOw,Q483954,geoId/53065,US,United States of America,WA,Washington,53065,Stevens County,US,USA,2,0,0,133,2,,,,,,,,,,,,,,,,44636,22207,22429,5066,5495,4118,4301,4887,6625,7729,4459,1956,1150602,48.4,-117.85,6580,77.625,9,,,-24,5,2.69,4.22,4.03,6.14,7.87,3.46,6.33,3.84,5.57,,4.03,8.25,,2.69,,3.84,,9.79,15.93,,3.26,5.18,4.8,4.03,32.43,,,,3.65,3.84,15.493827,8.419753,25.530864,0.056444,,7.951389,59.948856
US_WA_53065,2020-09-16,ChIJ2V4F6l94YlMRTAOVT0onXOw,Q483954,geoId/53065,US,United States of America,WA,Washington,53065,Stevens County,US,USA,2,3,0,136,2,,,,,,,,,,,,,,,,44636,22207,22429,5066,5495,4118,4301,4887,6625,7729,4459,1956,1150602,48.4,-117.85,6580,77.625,14,,,-22,3,3.35,5.31,,7.28,6.49,4.92,3.94,,3.54,2.95,3.54,5.51,,2.75,,3.15,3.15,4.72,17.52,2.95,4.92,3.94,3.15,3.35,30.31,,4.92,5.12,3.35,,17.067901,8.290123,25.938272,0.0,,8.194444,55.066466
US_WA_53065,2020-09-17,ChIJ2V4F6l94YlMRTAOVT0onXOw,Q483954,geoId/53065,US,United States of America,WA,Washington,53065,Stevens County,US,USA,2,0,0,136,2,,,,,,,,,,,,,,,,44636,22207,22429,5066,5495,4118,4301,4887,6625,7729,4459,1956,1150602,48.4,-117.85,6580,77.625,13,,,-21,3,,5.79,,8.38,6.99,4.19,3.99,,5.79,,3.19,7.99,2.79,5.19,,,3.59,5.79,14.57,5.59,4.59,3.19,4.19,,31.34,2.79,3.19,3.99,3.59,5.19,16.37037,8.432099,25.580247,0.0,,9.152778,60.836475
US_WA_53065,2020-09-18,ChIJ2V4F6l94YlMRTAOVT0onXOw,Q483954,geoId/53065,US,United States of America,WA,Washington,53065,Stevens County,US,USA,2,7,0,143,2,,,,,,,,,,,,,,,,44636,22207,22429,5066,5495,4118,4301,4887,6625,7729,4459,1956,1150602,48.4,-117.85,6580,77.625,13,,,-19,3,,5.22,3.61,6.42,4.21,,3.81,,5.82,3.61,4.01,8.43,3.01,7.83,,3.41,3.01,3.81,14.85,4.62,5.42,,4.01,4.01,28.09,,4.82,3.61,,3.41,15.734568,8.746914,24.876543,0.0,,8.798611,61.903862
US_WA_53065,2020-09-19,ChIJ2V4F6l94YlMRTAOVT0onXOw,Q483954,geoId/53065,US,United States of America,WA,Washington,53065,Stevens County,US,USA,2,3,0,146,2,,,,,,,,,,,,,,,,44636,22207,22429,5066,5495,4118,4301,4887,6625,7729,4459,1956,1150602,48.4,-117.85,6580,77.625,20,,,0,,,,4.0,5.78,6.22,6.22,,,4.89,,,6.44,,,,4.0,,4.44,12.44,3.56,5.11,,3.33,3.56,30.22,,3.78,5.78,5.11,,16.851852,10.876543,22.925926,0.0,,9.979167,63.427731
US_WA_53065,2020-09-20,ChIJ2V4F6l94YlMRTAOVT0onXOw,Q483954,geoId/53065,US,United States of America,WA,Washington,53065,Stevens County,US,USA,2,1,0,147,2,,,6,16,,1,1,2,0-11,12-19,20-34,35-49,50-64,65-79,80-,44636,22207,22429,5066,5495,4118,4301,4887,6625,7729,4459,1956,1150602,48.4,-117.85,6580,77.625,25,,,-1,,3.97,5.29,,4.85,3.75,7.93,3.75,,4.63,,,5.95,3.75,3.31,5.07,3.75,,,11.02,6.17,4.63,,3.75,4.19,29.3,3.08,,,3.75,,15.722222,10.654321,22.271605,0.4445,,9.791667,67.366072
US_WA_53065,2020-09-21,ChIJ2V4F6l94YlMRTAOVT0onXOw,Q483954,geoId/53065,US,United States of America,WA,Washington,53065,Stevens County,US,USA,2,0,0,147,2,,,,,,,,,,,,,,,,44636,22207,22429,5066,5495,4118,4301,4887,6625,7729,4459,1956,1150602,48.4,-117.85,6580,77.625,16,,,-16,2,4.14,5.53,3.16,8.09,4.54,6.91,3.55,3.75,6.91,3.75,3.16,8.29,3.55,4.14,3.55,,,6.31,18.94,4.74,7.1,,,2.96,23.28,,4.93,7.1,3.55,,14.271605,5.518519,23.567901,0.056444,,6.902778,59.971722
US_WA_53065,2020-09-22,ChIJ2V4F6l94YlMRTAOVT0onXOw,Q483954,geoId/53065,US,United States of America,WA,Washington,53065,Stevens County,US,USA,2,6,0,153,2,,,,,,,,,,,,,,,,44636,22207,22429,5066,5495,4118,4301,4887,6625,7729,4459,1956,1150602,48.4,-117.85,6580,77.625,5,,,-19,3,,6.17,,8.16,4.18,6.17,4.58,,,,6.17,5.97,,,,3.38,4.38,5.17,16.91,5.17,4.38,4.58,5.77,3.18,32.42,2.98,5.37,3.98,3.78,,16.17284,7.141975,24.209877,0.0,,6.520833,52.451471
US_WA_53065,2020-09-23,ChIJ2V4F6l94YlMRTAOVT0onXOw,Q483954,geoId/53065,US,United States of America,WA,Washington,53065,Stevens County,US,USA,2,8,0,161,2,,,,,,,,,,,,,,,,44636,22207,22429,5066,5495,4118,4301,4887,6625,7729,4459,1956,1150602,48.4,-117.85,6580,77.625,12,,,-18,3,5.32,5.11,4.09,5.93,7.16,6.13,6.54,,5.32,,6.34,6.95,,2.86,,3.48,3.68,5.32,15.94,5.11,4.09,4.29,2.86,3.88,31.28,2.86,3.68,5.52,3.88,,16.0,9.851852,23.901235,0.0,,7.229167,55.828619
US_WA_53065,2020-09-24,ChIJ2V4F6l94YlMRTAOVT0onXOw,Q483954,geoId/53065,US,United States of America,WA,Washington,53065,Stevens County,US,USA,2,1,0,162,2,,,,,,,,,,,,,,,,44636,22207,22429,5066,5495,4118,4301,4887,6625,7729,4459,1956,1150602,48.4,-117.85,6580,77.625,11,,,-21,3,3.38,4.78,,5.17,3.98,4.18,5.57,,5.97,2.79,,8.16,,3.98,2.79,3.78,,5.77,16.72,5.17,2.98,3.18,5.37,4.78,28.66,3.18,2.79,3.58,4.97,3.38,15.395062,11.333333,21.814815,6.132286,,8.888889,65.865037
US_WA_53065,2020-09-25,ChIJ2V4F6l94YlMRTAOVT0onXOw,Q483954,geoId/53065,US,United States of America,WA,Washington,53065,Stevens County,US,USA,2,3,0,165,2,,,,,,,,,,,,,,,,44636,22207,22429,5066,5495,4118,4301,4887,6625,7729,4459,1956,1150602,48.4,-117.85,6580,77.625,10,,,-19,5,3.53,4.78,5.82,7.28,5.41,5.82,4.37,,6.24,,,8.52,5.2,,4.78,3.33,,4.99,18.5,6.45,3.33,,,4.37,27.02,3.33,4.16,3.53,5.2,,10.796296,6.092593,18.395062,1.705429,,7.25,78.734763
US_WA_53065,2020-09-26,ChIJ2V4F6l94YlMRTAOVT0onXOw,Q483954,geoId/53065,US,United States of America,WA,Washington,53065,Stevens County,US,USA,2,2,0,167,2,,,,,,,,,,,,,,,,44636,22207,22429,5066,5495,4118,4301,4887,6625,7729,4459,1956,1150602,48.4,-117.85,6580,77.625,22,,,4,1,,5.4,4.22,5.4,4.46,5.63,5.4,3.29,7.74,4.22,3.99,8.92,4.46,6.8,,4.22,,3.75,16.66,7.04,5.87,,,,22.76,,4.93,4.22,4.69,3.52,10.561728,3.697531,17.030864,5.987143,,5.104167,69.171086
US_WA_53065,2020-09-27,ChIJ2V4F6l94YlMRTAOVT0onXOw,Q483954,geoId/53065,US,United States of America,WA,Washington,53065,Stevens County,US,USA,2,0,0,167,2,,,0,16,,1,1,3,0-11,12-19,20-34,35-49,50-64,65-79,80-,44636,22207,22429,5066,5495,4118,4301,4887,6625,7729,4459,1956,1150602,48.4,-117.85,6580,77.625,20,,,-3,,4.31,4.54,,7.26,5.89,5.21,4.54,4.99,7.71,4.54,,4.99,,4.76,,5.67,6.35,6.58,14.06,4.31,,4.31,5.67,6.12,31.06,,3.85,4.31,,4.31,10.037037,1.91358,18.58642,0.09525,,3.854167,64.893687
US_WA_53065,2020-09-28,ChIJ2V4F6l94YlMRTAOVT0onXOw,Q483954,geoId/53065,US,United States of America,WA,Washington,53065,Stevens County,US,USA,2,0,0,167,2,,,,,,,,,,,,,,,,44636,22207,22429,5066,5495,4118,4301,4887,6625,7729,4459,1956,1150602,48.4,-117.85,6580,77.625,10,,,-16,3,3.65,,,7.49,6.08,,5.06,,6.28,,,7.09,4.05,5.47,,3.65,3.04,7.09,19.65,5.67,3.44,,,4.66,29.98,3.24,2.84,6.28,3.65,3.44,10.981481,2.160494,22.04321,0.0,,3.763889,59.996893
US_WA_53065,2020-09-29,ChIJ2V4F6l94YlMRTAOVT0onXOw,Q483954,geoId/53065,US,United States of America,WA,Washington,53065,Stevens County,US,USA,2,0,0,167,2,,,,,,,,,,,,,,,,44636,22207,22429,5066,5495,4118,4301,4887,6625,7729,4459,1956,1150602,48.4,-117.85,6580,77.625,6,,,-18,3,,4.74,5.98,6.18,7.42,5.57,,4.53,5.15,,4.12,7.01,3.5,5.36,3.09,4.33,,6.39,16.28,4.53,5.57,4.95,3.71,5.36,23.5,3.3,4.74,4.12,,4.33,13.049383,2.895062,25.074074,0.0,,5.659722,60.09526
US_WA_53065,2020-09-30,ChIJ2V4F6l94YlMRTAOVT0onXOw,Q483954,geoId/53065,US,United States of America,WA,Washington,53065,Stevens County,US,USA,2,14,0,181,2,,,,,,,,,,,,,,,,44636,22207,22429,5066,5495,4118,4301,4887,6625,7729,4459,1956,1150602,48.4,-117.85,6580,77.625,12,,,-17,2,,4.63,3.42,9.25,8.85,4.83,3.82,3.42,4.43,,3.62,8.25,4.02,3.62,,,,4.83,17.3,5.23,2.82,3.02,,,25.95,,4.83,4.22,4.63,,14.975309,4.290123,25.512346,0.0,,7.673611,60.667547
US_WA_53065,2020-10-01,ChIJ2V4F6l94YlMRTAOVT0onXOw,Q483954,geoId/53065,US,United States of America,WA,Washington,53065,Stevens County,US,USA,2,2,1,183,3,,,,,,,,,,,,,,,,44636,22207,22429,5066,5495,4118,4301,4887,6625,7729,4459,1956,1150602,48.4,-117.85,6580,77.625,21,,,-18,2,3.2,3.6,3.8,7.6,4.6,5.0,2.8,3.0,8.6,2.8,3.6,9.0,,4.8,3.0,,4.2,3.2,18.0,6.0,5.8,3.8,3.0,,34.81,4.0,5.4,3.4,4.8,4.2,13.845679,6.302469,25.141975,0.0,,8.291667,68.722806
US_WA_53065,2020-10-02,ChIJ2V4F6l94YlMRTAOVT0onXOw,Q483954,geoId/53065,US,United States of America,WA,Washington,53065,Stevens County,US,USA,2,6,0,189,3,,,,,,,,,,,,,,,,44636,22207,22429,5066,5495,4118,4301,4887,6625,7729,4459,1956,1150602,48.4,-117.85,6580,77.625,21,,,-18,1,4.39,5.86,4.18,6.07,3.35,7.11,6.07,3.56,7.32,,2.93,7.32,,3.14,4.18,6.9,,5.65,15.06,5.23,7.11,4.81,,7.32,31.18,,4.81,4.81,,5.02,15.530864,7.530864,23.901235,0.0,,9.805556,68.641476
US_WA_53065,2020-10-03,ChIJ2V4F6l94YlMRTAOVT0onXOw,Q483954,geoId/53065,US,United States of America,WA,Washington,53065,Stevens County,US,USA,2,4,0,193,3,,,,,,,,,,,,,,,,44636,22207,22429,5066,5495,4118,4301,4887,6625,7729,4459,1956,1150602,48.4,-117.85,6580,77.625,25,,,1,-1,3.84,6.96,,5.04,4.8,4.8,,,5.28,,6.0,9.83,,4.8,3.6,5.28,,4.56,15.83,4.56,,,3.36,6.0,26.14,,4.8,4.8,4.8,3.84,14.95679,7.462963,24.623457,0.0,,9.180556,67.508405
US_WA_53065,2020-10-04,ChIJ2V4F6l94YlMRTAOVT0onXOw,Q483954,geoId/53065,US,United States of America,WA,Washington,53065,Stevens County,US,USA,2,1,0,194,3,,,1,17,1,2,0,3,0-11,12-19,20-34,35-49,50-64,65-79,80-,44636,22207,22429,5066,5495,4118,4301,4887,6625,7729,4459,1956,1150602,48.4,-117.85,6580,77.625,28,,,-6,,3.8,3.13,,3.13,5.37,5.59,,3.35,6.48,6.26,3.58,5.37,,,4.25,,,4.25,16.54,7.6,7.15,,,5.59,29.06,,5.81,7.15,,3.8,14.0,5.839506,24.716049,0.0,,8.201389,67.345311
US_WA_53065,2020-10-05,ChIJ2V4F6l94YlMRTAOVT0onXOw,Q483954,geoId/53065,US,United States of America,WA,Washington,53065,Stevens County,US,USA,2,6,0,200,3,,,,,,,,,,,,,,,,44636,22207,22429,5066,5495,4118,4301,4887,6625,7729,4459,1956,1150602,48.4,-117.85,6580,77.625,16,,,-15,1,4.27,4.48,3.46,6.71,5.7,5.49,4.48,,6.51,3.05,5.49,4.07,3.25,2.85,3.66,,,6.31,18.31,6.1,4.07,3.46,,6.51,26.45,6.31,5.49,3.05,3.25,,14.283951,5.12963,24.432099,0.0,,5.618056,55.477331
US_WA_53065,2020-10-06,ChIJ2V4F6l94YlMRTAOVT0onXOw,Q483954,geoId/53065,US,United States of America,WA,Washington,53065,Stevens County,US,USA,2,1,0,201,3,,,,,,,,,,,,,,,,44636,22207,22429,5066,5495,4118,4301,4887,6625,7729,4459,1956,1150602,48.4,-117.85,6580,77.625,11,,,-18,1,3.45,6.09,3.25,8.32,7.31,5.68,3.04,2.84,11.37,4.26,5.28,10.15,2.84,,,4.06,4.47,7.31,18.88,5.28,6.7,4.06,5.08,4.26,31.47,,4.87,3.86,4.67,5.28,15.711111,5.827778,26.155556,0.0,,6.339506,52.874252
US_WA_53065,2020-10-07,ChIJ2V4F6l94YlMRTAOVT0onXOw,Q483954,geoId/53065,US,United States of America,WA,Washington,53065,Stevens County,US,USA,2,2,0,203,3,,,,,,,,,,,,,,,,44636,22207,22429,5066,5495,4118,4301,4887,6625,7729,4459,1956,1150602,48.4,-117.85,6580,77.625,12,,,-18,2,,4.35,3.73,7.25,7.66,5.59,3.11,3.52,6.42,3.73,4.97,8.49,2.9,5.59,3.11,4.56,3.52,3.73,17.81,5.59,3.94,5.18,5.38,6.83,29.0,4.76,3.73,3.52,3.73,3.73,15.677778,6.805556,26.177778,0.0,,8.228395,60.765067
US_WA_53065,2020-10-08,ChIJ2V4F6l94YlMRTAOVT0onXOw,Q483954,geoId/53065,US,United States of America,WA,Washington,53065,Stevens County,US,USA,2,4,0,207,3,,,,,,,,,,,,,,,,44636,22207,22429,5066,5495,4118,4301,4887,6625,7729,4459,1956,1150602,48.4,-117.85,6580,77.625,10,,,-18,3,4.16,5.2,3.74,6.86,6.86,4.99,3.95,,7.07,4.16,4.78,9.15,,3.12,,5.2,3.12,4.99,17.05,,3.95,4.99,4.16,6.03,29.73,3.95,5.41,5.41,5.2,5.41,14.333333,6.272222,25.555556,0.0,,8.049383,65.157323
US_WA_53065,2020-10-09,ChIJ2V4F6l94YlMRTAOVT0onXOw,Q483954,geoId/53065,US,United States of America,WA,Washington,53065,Stevens County,US,USA,2,5,0,212,3,,,,,,,,,,,,,,,,44636,22207,22429,5066,5495,4118,4301,4887,6625,7729,4459,1956,1150602,48.4,-117.85,6580,77.625,11,,,-17,3,,5.37,3.87,5.16,7.09,4.51,5.8,,6.88,,3.87,5.37,3.01,4.94,,4.3,,5.16,19.13,4.51,3.87,4.51,3.87,5.16,26.87,3.22,4.3,5.16,6.88,3.22,14.783333,7.261111,22.483333,0.2286,,8.160494,64.557807
US_WA_53065,2020-10-10,ChIJ2V4F6l94YlMRTAOVT0onXOw,Q483954,geoId/53065,US,United States of America,WA,Washington,53065,Stevens County,US,USA,2,1,0,213,3,,,,,,,,,,,,,,,,44636,22207,22429,5066,5495,4118,4301,4887,6625,7729,4459,1956,1150602,48.4,-117.85,6580,77.625,19,,,-3,3,4.82,5.73,5.5,6.19,4.36,4.36,3.9,,6.42,,3.9,10.55,,,4.59,3.44,4.82,6.65,13.53,4.36,5.96,3.44,4.13,,28.2,,5.27,,8.03,,12.738889,8.016667,21.344444,3.07975,,7.987654,72.460552
US_WA_53065,2020-10-11,ChIJ2V4F6l94YlMRTAOVT0onXOw,Q483954,geoId/53065,US,United States of America,WA,Washington,53065,Stevens County,US,USA,2,0,0,213,3,,,2,19,,2,0,3,0-11,12-19,20-34,35-49,50-64,65-79,80-,44636,22207,22429,5066,5495,4118,4301,4887,6625,7729,4459,1956,1150602,48.4,-117.85,6580,77.625,14,,,-5,,3.82,3.59,3.82,5.61,7.19,5.61,6.06,4.72,5.17,,,6.29,4.27,3.14,4.27,4.04,4.04,4.27,15.27,4.49,6.74,,,3.82,31.21,,4.49,3.59,3.14,3.37,8.261111,4.166667,14.177778,6.4135,,2.728395,68.348639
