location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_transit_stations,mobility_workplaces,mobility_residential,search_trends_abdominal_pain,search_trends_acne,search_trends_allergy,search_trends_anxiety,search_trends_arthritis,search_trends_back_pain,search_trends_common_cold,search_trends_cough,search_trends_diabetes,search_trends_fatigue,search_trends_fever,search_trends_hypertension,search_trends_infection,search_trends_inflammation,search_trends_itch,search_trends_obesity,search_trends_pain,search_trends_skin_rash,search_trends_swelling,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,dew_point,relative_humidity
US_SC_45027,2020-10-29,ChIJbfcrp9wN_4gRQqAkOo91jWA,Q497871,geoId/45027,US,United States of America,SC,South Carolina,45027,Clarendon County,US,USA,2,0,0,1177,68,,,34012,16692,17320,3370,4069,4402,3471,3600,4835,5132,3500,1633,2532502,33.66,-80.22,1802,75.4,-5,3,44,-20,3,9.44,10.02,8.85,,5.9,6.49,7.67,,9.14,5.9,,10.02,18.87,4.42,6.78,4.13,43.34,,6.78,23.755556,18.911111,27.666667,0.0,21.377778,86.609145
US_SC_45027,2020-10-30,ChIJbfcrp9wN_4gRQqAkOo91jWA,Q497871,geoId/45027,US,United States of America,SC,South Carolina,45027,Clarendon County,US,USA,2,5,0,1182,68,,,34012,16692,17320,3370,4069,4402,3471,3600,4835,5132,3500,1633,2532502,33.66,-80.22,1802,75.4,7,-2,32,-20,3,,7.34,7.67,8.67,,4.67,,,11.01,5.34,,11.67,19.01,5.67,7.67,,34.68,7.67,7.0,19.383333,12.25,25.85,0.5715,11.761111,61.433833
US_SC_45027,2020-10-31,ChIJbfcrp9wN_4gRQqAkOo91jWA,Q497871,geoId/45027,US,United States of America,SC,South Carolina,45027,Clarendon County,US,USA,2,2,0,1184,68,,,34012,16692,17320,3370,4069,4402,3471,3600,4835,5132,3500,1633,2532502,33.66,-80.22,1802,75.4,3,,39,-11,,,,8.12,6.96,9.28,,6.19,,10.05,,,7.35,17.02,,7.74,,30.55,,6.58,13.344444,7.861111,20.566667,0.0,6.75,64.505134
US_SC_45027,2020-11-01,ChIJbfcrp9wN_4gRQqAkOo91jWA,Q497871,geoId/45027,US,United States of America,SC,South Carolina,45027,Clarendon County,US,USA,2,11,0,1195,68,,,34012,16692,17320,3370,4069,4402,3471,3600,4835,5132,3500,1633,2532502,33.66,-80.22,1802,75.4,,,,-18,,5.0,7.14,9.28,20.35,5.71,,12.5,,11.07,5.71,,8.21,18.93,,8.93,,42.49,6.07,,15.416667,10.761111,20.338889,0.889,12.172222,81.074992
US_SC_45027,2020-11-02,ChIJbfcrp9wN_4gRQqAkOo91jWA,Q497871,geoId/45027,US,United States of America,SC,South Carolina,45027,Clarendon County,US,USA,2,0,0,1195,68,,,34012,16692,17320,3370,4069,4402,3471,3600,4835,5132,3500,1633,2532502,33.66,-80.22,1802,75.4,,-5,43,-20,4,,8.2,13.07,12.46,4.56,6.08,12.76,5.47,7.29,,,9.72,24.0,6.99,8.81,,38.59,6.68,5.47,10.911111,4.305556,17.138889,0.056444,-0.9,44.101389
US_SC_45027,2020-11-03,ChIJbfcrp9wN_4gRQqAkOo91jWA,Q497871,geoId/45027,US,United States of America,SC,South Carolina,45027,Clarendon County,US,USA,2,12,0,1207,68,,,34012,16692,17320,3370,4069,4402,3471,3600,4835,5132,3500,1633,2532502,33.66,-80.22,1802,75.4,,16,,-25,5,,5.87,10.76,8.15,4.56,,8.47,4.56,10.76,,,9.45,13.69,4.89,6.52,,34.55,6.19,4.89,7.577778,0.35,18.711111,0.0,0.911111,62.888635
US_SC_45027,2020-11-04,ChIJbfcrp9wN_4gRQqAkOo91jWA,Q497871,geoId/45027,US,United States of America,SC,South Carolina,45027,Clarendon County,US,USA,2,18,1,1225,69,,,34012,16692,17320,3370,4069,4402,3471,3600,4835,5132,3500,1633,2532502,33.66,-80.22,1802,75.4,,-9,39,-21,7,5.39,7.09,12.48,9.93,,4.82,10.21,5.67,8.23,4.82,,9.08,17.59,3.97,9.36,,33.2,8.8,5.67,11.061111,2.35,21.533333,0.0,4.377778,63.824155
US_SC_45027,2020-11-05,ChIJbfcrp9wN_4gRQqAkOo91jWA,Q497871,geoId/45027,US,United States of America,SC,South Carolina,45027,Clarendon County,US,USA,2,1,0,1226,69,,,34012,16692,17320,3370,4069,4402,3471,3600,4835,5132,3500,1633,2532502,33.66,-80.22,1802,75.4,-7,-5,44,-22,5,4.17,6.85,13.11,11.32,5.96,6.25,10.72,,10.13,,,8.04,24.42,5.96,8.04,,36.04,5.96,5.66,14.516667,5.438889,24.711111,0.0,9.777778,73.309842
US_SC_45027,2020-11-06,ChIJbfcrp9wN_4gRQqAkOo91jWA,Q497871,geoId/45027,US,United States of America,SC,South Carolina,45027,Clarendon County,US,USA,2,14,0,1240,69,,,34012,16692,17320,3370,4069,4402,3471,3600,4835,5132,3500,1633,2532502,33.66,-80.22,1802,75.4,-4,-3,33,-22,5,5.25,5.25,7.22,,5.91,5.91,5.58,,7.22,,4.93,8.54,22.33,6.24,7.55,5.25,34.48,,5.91,18.138889,11.455556,25.2,0.0,14.644444,80.25239
US_SC_45027,2020-11-07,ChIJbfcrp9wN_4gRQqAkOo91jWA,Q497871,geoId/45027,US,United States of America,SC,South Carolina,45027,Clarendon County,US,USA,2,12,0,1252,69,,,34012,16692,17320,3370,4069,4402,3471,3600,4835,5132,3500,1633,2532502,33.66,-80.22,1802,75.4,-5,,42,-8,,6.16,9.24,8.47,6.93,6.16,5.77,8.85,,6.16,6.16,,6.54,21.55,6.54,7.31,,42.72,6.93,5.77,20.472222,15.205556,26.933333,0.0,17.094444,81.031824
US_SC_45027,2020-11-08,ChIJbfcrp9wN_4gRQqAkOo91jWA,Q497871,geoId/45027,US,United States of America,SC,South Carolina,45027,Clarendon County,US,USA,2,6,0,1258,69,,,34012,16692,17320,3370,4069,4402,3471,3600,4835,5132,3500,1633,2532502,33.66,-80.22,1802,75.4,,,,-14,,,10.72,8.13,12.94,8.5,,11.09,,5.55,5.92,,8.5,19.23,8.13,7.39,,37.34,5.92,9.98,20.477778,16.844444,26.861111,0.0,17.255556,81.846892
US_SC_45027,2020-11-09,ChIJbfcrp9wN_4gRQqAkOo91jWA,Q497871,geoId/45027,US,United States of America,SC,South Carolina,45027,Clarendon County,US,USA,2,5,0,1263,69,,,34012,16692,17320,3370,4069,4402,3471,3600,4835,5132,3500,1633,2532502,33.66,-80.22,1802,75.4,,-7,39,-20,4,4.6,6.74,9.5,8.58,4.29,6.44,6.44,5.21,9.5,,,10.11,23.6,6.13,8.58,5.52,46.59,7.36,7.36,20.916667,16.872222,26.8,0.0,17.894444,82.923415
US_SC_45027,2020-11-10,ChIJbfcrp9wN_4gRQqAkOo91jWA,Q497871,geoId/45027,US,United States of America,SC,South Carolina,45027,Clarendon County,US,USA,2,7,0,1270,69,,,34012,16692,17320,3370,4069,4402,3471,3600,4835,5132,3500,1633,2532502,33.66,-80.22,1802,75.4,,-4,38,-21,5,4.83,6.65,6.04,10.57,,4.23,8.46,5.74,13.9,6.04,,9.37,27.49,6.04,6.04,6.34,38.07,6.95,4.23,21.788889,17.477778,28.238889,0.0,19.061111,84.542911
US_SC_45027,2020-11-11,ChIJbfcrp9wN_4gRQqAkOo91jWA,Q497871,geoId/45027,US,United States of America,SC,South Carolina,45027,Clarendon County,US,USA,2,2,0,1272,69,,,34012,16692,17320,3370,4069,4402,3471,3600,4835,5132,3500,1633,2532502,33.66,-80.22,1802,75.4,,-9,44,-26,11,5.24,6.69,11.05,7.56,8.73,,8.73,,11.35,4.07,,15.71,23.85,7.27,6.98,9.31,44.51,,,23.522222,20.483333,27.738889,5.08,22.827778,95.915621
US_SC_45027,2020-11-12,ChIJbfcrp9wN_4gRQqAkOo91jWA,Q497871,geoId/45027,US,United States of America,SC,South Carolina,45027,Clarendon County,US,USA,2,3,0,1275,69,,,34012,16692,17320,3370,4069,4402,3471,3600,4835,5132,3500,1633,2532502,33.66,-80.22,1802,75.4,-15,-17,44,-25,8,8.52,7.34,10.87,7.34,7.34,6.17,7.64,,11.16,6.76,,13.52,22.33,5.58,6.76,7.34,45.25,5.58,9.11,22.383333,18.866667,25.066667,48.006,22.0,97.709512
US_SC_45027,2020-11-13,ChIJbfcrp9wN_4gRQqAkOo91jWA,Q497871,geoId/45027,US,United States of America,SC,South Carolina,45027,Clarendon County,US,USA,2,10,0,1285,69,,,34012,16692,17320,3370,4069,4402,3471,3600,4835,5132,3500,1633,2532502,33.66,-80.22,1802,75.4,-7,-10,25,-21,7,,6.61,9.25,7.93,5.62,4.96,7.27,,15.53,,,8.92,25.11,6.28,6.94,,38.66,4.63,6.61,19.361111,17.238889,24.216667,11.2268,17.777778,90.604479
US_SC_45027,2020-11-14,ChIJbfcrp9wN_4gRQqAkOo91jWA,Q497871,geoId/45027,US,United States of America,SC,South Carolina,45027,Clarendon County,US,USA,2,4,0,1289,69,,,34012,16692,17320,3370,4069,4402,3471,3600,4835,5132,3500,1633,2532502,33.66,-80.22,1802,75.4,-5,,28,-7,,,12.45,13.58,,8.68,,5.66,,11.32,,,7.17,20.37,6.41,8.68,5.28,38.85,,,17.216667,13.75,22.788889,0.0,13.888889,81.086048
US_SC_45027,2020-11-15,ChIJbfcrp9wN_4gRQqAkOo91jWA,Q497871,geoId/45027,US,United States of America,SC,South Carolina,45027,Clarendon County,US,USA,2,9,0,1298,69,,,34012,16692,17320,3370,4069,4402,3471,3600,4835,5132,3500,1633,2532502,33.66,-80.22,1802,75.4,,,,-9,,,8.88,,7.46,7.11,,9.95,5.69,9.59,6.75,,8.53,24.16,8.53,9.24,,33.05,5.69,6.75,19.138889,13.85,26.688889,0.0,16.338889,83.913044
US_SC_45027,2020-11-16,ChIJbfcrp9wN_4gRQqAkOo91jWA,Q497871,geoId/45027,US,United States of America,SC,South Carolina,45027,Clarendon County,US,USA,2,-4,0,1294,69,,,34012,16692,17320,3370,4069,4402,3471,3600,4835,5132,3500,1633,2532502,33.66,-80.22,1802,75.4,,-3,29,-21,4,,8.49,11.83,9.4,5.46,5.46,7.28,5.76,10.31,6.37,6.37,8.19,30.04,6.98,10.62,8.19,36.1,6.37,7.28,16.044444,8.15,23.688889,0.028222,7.427778,56.736522
US_SC_45027,2020-11-17,ChIJbfcrp9wN_4gRQqAkOo91jWA,Q497871,geoId/45027,US,United States of America,SC,South Carolina,45027,Clarendon County,US,USA,2,4,0,1298,69,,,34012,16692,17320,3370,4069,4402,3471,3600,4835,5132,3500,1633,2532502,33.66,-80.22,1802,75.4,,0,36,-19,5,,9.47,9.79,11.36,6.0,,7.26,4.74,11.99,5.37,,9.47,27.46,5.68,9.15,,38.82,7.58,7.89,10.783333,3.866667,20.4,0.0,2.494444,56.806304
US_SC_45027,2020-11-18,ChIJbfcrp9wN_4gRQqAkOo91jWA,Q497871,geoId/45027,US,United States of America,SC,South Carolina,45027,Clarendon County,US,USA,2,2,0,1300,69,,,34012,16692,17320,3370,4069,4402,3471,3600,4835,5132,3500,1633,2532502,33.66,-80.22,1802,75.4,,-6,39,-18,7,4.34,7.44,10.55,9.93,5.58,5.89,8.99,6.82,14.27,8.37,,12.1,22.64,5.27,,,33.19,5.27,5.89,8.183333,3.111111,15.816667,0.0,-2.638889,46.637558
US_SC_45027,2020-11-19,ChIJbfcrp9wN_4gRQqAkOo91jWA,Q497871,geoId/45027,US,United States of America,SC,South Carolina,45027,Clarendon County,US,USA,2,4,0,1304,69,,,34012,16692,17320,3370,4069,4402,3471,3600,4835,5132,3500,1633,2532502,33.66,-80.22,1802,75.4,-7,0,,-21,6,,6.28,7.54,9.11,7.22,,6.6,,8.17,,,7.85,21.04,6.91,10.05,7.22,40.2,4.71,6.28,6.327778,0.011111,15.872222,0.0,0.516667,66.576618
US_SC_45027,2020-11-20,ChIJbfcrp9wN_4gRQqAkOo91jWA,Q497871,geoId/45027,US,United States of America,SC,South Carolina,45027,Clarendon County,US,USA,2,9,0,1313,69,,,34012,16692,17320,3370,4069,4402,3471,3600,4835,5132,3500,1633,2532502,33.66,-80.22,1802,75.4,2,3,36,-20,4,,6.43,6.77,7.79,,,8.47,,11.18,,,10.84,25.74,7.79,7.45,,31.49,7.79,4.74,11.144444,2.411111,22.538889,0.0,6.244444,71.882253
US_SC_45027,2020-11-21,ChIJbfcrp9wN_4gRQqAkOo91jWA,Q497871,geoId/45027,US,United States of America,SC,South Carolina,45027,Clarendon County,US,USA,2,5,0,1318,69,,,34012,16692,17320,3370,4069,4402,3471,3600,4835,5132,3500,1633,2532502,33.66,-80.22,1802,75.4,2,,,-4,,7.51,10.89,15.03,6.39,,10.52,10.89,7.51,9.77,,,11.27,16.15,8.27,9.77,,46.21,7.14,5.26,13.333333,5.405556,22.633333,0.0,9.372222,76.97247
US_SC_45027,2020-11-22,ChIJbfcrp9wN_4gRQqAkOo91jWA,Q497871,geoId/45027,US,United States of America,SC,South Carolina,45027,Clarendon County,US,USA,2,6,0,1324,69,,,34012,16692,17320,3370,4069,4402,3471,3600,4835,5132,3500,1633,2532502,33.66,-80.22,1802,75.4,,,,-8,,6.34,9.5,7.39,7.04,9.5,,10.21,7.04,5.98,6.34,,5.63,19.36,,5.63,5.28,41.89,10.21,6.69,14.0,7.766667,21.777778,0.03175,11.85,86.978762
US_SC_45027,2020-11-23,ChIJbfcrp9wN_4gRQqAkOo91jWA,Q497871,geoId/45027,US,United States of America,SC,South Carolina,45027,Clarendon County,US,USA,2,9,0,1333,69,,,34012,16692,17320,3370,4069,4402,3471,3600,4835,5132,3500,1633,2532502,33.66,-80.22,1802,75.4,,4,,-27,6,6.0,6.35,9.88,7.05,6.0,13.4,9.53,5.29,12.35,8.11,,8.82,24.69,8.47,9.17,8.82,43.74,8.82,,15.727778,9.355556,20.005556,0.084667,10.483333,71.122471
US_SC_45027,2020-11-24,ChIJbfcrp9wN_4gRQqAkOo91jWA,Q497871,geoId/45027,US,United States of America,SC,South Carolina,45027,Clarendon County,US,USA,2,7,0,1340,69,,,34012,16692,17320,3370,4069,4402,3471,3600,4835,5132,3500,1633,2532502,33.66,-80.22,1802,75.4,,9,,-27,6,,6.49,10.82,5.05,5.41,6.86,5.41,,7.22,,6.49,11.18,23.81,6.86,11.91,5.05,42.21,9.02,5.41,9.0,2.833333,17.422222,0.0,1.1,57.849782
US_SC_45027,2020-11-25,ChIJbfcrp9wN_4gRQqAkOo91jWA,Q497871,geoId/45027,US,United States of America,SC,South Carolina,45027,Clarendon County,US,USA,2,19,0,1359,69,,,34012,16692,17320,3370,4069,4402,3471,3600,4835,5132,3500,1633,2532502,33.66,-80.22,1802,75.4,,35,,-31,5,,9.39,11.56,13.0,,,9.39,,10.84,,5.42,7.22,19.86,,9.03,,35.4,10.11,5.06,12.272222,4.333333,23.222222,0.0,8.894444,79.895847
US_SC_45027,2020-11-26,ChIJbfcrp9wN_4gRQqAkOo91jWA,Q497871,geoId/45027,US,United States of America,SC,South Carolina,45027,Clarendon County,US,USA,2,0,0,1359,69,,,34012,16692,17320,3370,4069,4402,3471,3600,4835,5132,3500,1633,2532502,33.66,-80.22,1802,75.4,-72,,7,-77,18,5.21,5.58,10.05,9.3,5.96,5.96,8.56,,6.33,,,8.93,19.36,5.58,6.7,,39.45,8.56,,18.261111,14.505556,22.216667,4.021667,17.022222,92.552207
US_SC_45027,2020-11-27,ChIJbfcrp9wN_4gRQqAkOo91jWA,Q497871,geoId/45027,US,United States of America,SC,South Carolina,45027,Clarendon County,US,USA,2,13,0,1372,69,,,34012,16692,17320,3370,4069,4402,3471,3600,4835,5132,3500,1633,2532502,33.66,-80.22,1802,75.4,-6,-7,7,-53,13,,6.84,10.44,7.2,8.28,,12.6,5.04,8.28,5.04,,8.28,25.55,5.4,10.44,,38.87,7.2,6.12,17.733333,12.583333,23.011111,2.794,13.194444,74.825274
US_SC_45027,2020-11-28,ChIJbfcrp9wN_4gRQqAkOo91jWA,Q497871,geoId/45027,US,United States of America,SC,South Carolina,45027,Clarendon County,US,USA,2,9,0,1381,69,,,34012,16692,17320,3370,4069,4402,3471,3600,4835,5132,3500,1633,2532502,33.66,-80.22,1802,75.4,0,,,-17,,,,8.98,6.91,6.22,6.56,8.29,7.25,7.94,,,10.36,19.34,,5.18,,41.79,,4.83,12.855556,10.583333,19.022222,1.651,11.194444,89.733641
US_SC_45027,2020-11-29,ChIJbfcrp9wN_4gRQqAkOo91jWA,Q497871,geoId/45027,US,United States of America,SC,South Carolina,45027,Clarendon County,US,USA,2,9,1,1390,70,,,34012,16692,17320,3370,4069,4402,3471,3600,4835,5132,3500,1633,2532502,33.66,-80.22,1802,75.4,,,,-20,,5.36,9.04,8.37,10.38,7.03,,13.73,5.36,7.03,,,9.71,20.09,7.03,6.36,,40.85,,6.7,11.761111,7.722222,16.877778,1.9685,10.416667,91.51941
US_SC_45027,2020-11-30,ChIJbfcrp9wN_4gRQqAkOo91jWA,Q497871,geoId/45027,US,United States of America,SC,South Carolina,45027,Clarendon County,US,USA,2,0,0,1390,70,,,34012,16692,17320,3370,4069,4402,3471,3600,4835,5132,3500,1633,2532502,33.66,-80.22,1802,75.4,,-6,,-20,7,,,9.27,4.92,7.24,5.5,8.69,7.53,9.27,6.95,,11.88,31.87,7.53,7.24,,36.79,4.63,6.95,15.927778,7.977778,20.472222,18.8595,13.0,82.830927
US_SC_45027,2020-12-01,ChIJbfcrp9wN_4gRQqAkOo91jWA,Q497871,geoId/45027,US,United States of America,SC,South Carolina,45027,Clarendon County,US,USA,2,1,0,1391,70,,,34012,16692,17320,3370,4069,4402,3471,3600,4835,5132,3500,1633,2532502,33.66,-80.22,1802,75.4,,0,,-19,6,,,10.5,6.6,5.4,6.0,8.1,,11.7,4.8,,12.6,24.0,6.3,7.5,7.5,36.59,4.5,6.0,5.361111,1.888889,8.55,0.85725,-1.85,59.763946
US_SC_45027,2020-12-02,ChIJbfcrp9wN_4gRQqAkOo91jWA,Q497871,geoId/45027,US,United States of America,SC,South Carolina,45027,Clarendon County,US,USA,2,9,0,1400,70,,,34012,16692,17320,3370,4069,4402,3471,3600,4835,5132,3500,1633,2532502,33.66,-80.22,1802,75.4,,2,38,-16,7,7.0,9.13,8.83,7.91,6.7,5.48,8.22,,8.83,,,12.78,22.52,,6.7,9.13,40.18,5.17,4.87,3.538889,-2.511111,12.505556,0.0,-3.122222,61.915175
US_SC_45027,2020-12-03,ChIJbfcrp9wN_4gRQqAkOo91jWA,Q497871,geoId/45027,US,United States of America,SC,South Carolina,45027,Clarendon County,US,USA,2,4,0,1404,70,,,34012,16692,17320,3370,4069,4402,3471,3600,4835,5132,3500,1633,2532502,33.66,-80.22,1802,75.4,-3,4,47,-20,6,,6.68,8.8,8.5,,,7.28,4.25,7.89,6.68,,9.1,26.7,,6.98,13.35,33.38,4.55,4.55,3.955556,-2.905556,14.227778,0.0,-0.872222,70.959188
US_SC_45027,2020-12-04,ChIJbfcrp9wN_4gRQqAkOo91jWA,Q497871,geoId/45027,US,United States of America,SC,South Carolina,45027,Clarendon County,US,USA,2,4,0,1408,70,,,34012,16692,17320,3370,4069,4402,3471,3600,4835,5132,3500,1633,2532502,33.66,-80.22,1802,75.4,-4,-3,28,-14,6,7.6,8.59,10.9,8.92,6.61,6.61,10.9,,8.92,,,9.58,26.1,4.96,8.92,5.95,36.67,5.95,7.93,10.25,0.35,20.988889,0.03175,6.855556,79.568107
US_SC_45027,2020-12-05,ChIJbfcrp9wN_4gRQqAkOo91jWA,Q497871,geoId/45027,US,United States of America,SC,South Carolina,45027,Clarendon County,US,USA,2,13,0,1421,70,,,34012,16692,17320,3370,4069,4402,3471,3600,4835,5132,3500,1633,2532502,33.66,-80.22,1802,75.4,-1,,33,-2,,6.84,5.32,6.08,7.22,6.08,,,6.84,8.36,6.46,,11.03,23.57,,7.22,8.36,42.2,,7.22,11.722222,4.144444,19.288889,3.1115,6.633333,71.042152
US_SC_45027,2020-12-06,ChIJbfcrp9wN_4gRQqAkOo91jWA,Q497871,geoId/45027,US,United States of America,SC,South Carolina,45027,Clarendon County,US,USA,2,19,0,1440,70,,,34012,16692,17320,3370,4069,4402,3471,3600,4835,5132,3500,1633,2532502,33.66,-80.22,1802,75.4,,,,-12,,7.95,7.59,7.59,8.31,,8.31,9.76,,,5.42,,9.03,20.96,5.42,5.06,5.42,44.09,,6.14,6.411111,-0.122222,15.733333,0.0,2.466667,75.936311
US_SC_45027,2020-12-07,ChIJbfcrp9wN_4gRQqAkOo91jWA,Q497871,geoId/45027,US,United States of America,SC,South Carolina,45027,Clarendon County,US,USA,2,2,0,1442,70,,,34012,16692,17320,3370,4069,4402,3471,3600,4835,5132,3500,1633,2532502,33.66,-80.22,1802,75.4,,-7,29,-19,7,,6.45,8.5,10.84,8.79,4.98,13.18,7.32,9.67,6.15,,11.72,26.07,5.86,,4.69,37.2,5.57,4.98,9.872222,5.227778,13.888889,3.556,7.572222,85.66352
US_SC_45027,2020-12-08,ChIJbfcrp9wN_4gRQqAkOo91jWA,Q497871,geoId/45027,US,United States of America,SC,South Carolina,45027,Clarendon County,US,USA,2,15,0,1457,70,,,34012,16692,17320,3370,4069,4402,3471,3600,4835,5132,3500,1633,2532502,33.66,-80.22,1802,75.4,,-3,36,-18,7,,7.9,7.9,9.73,4.86,7.3,11.25,4.26,5.78,5.17,,6.38,22.5,4.86,4.56,7.9,38.0,,6.38,4.566667,-1.194444,10.727778,1.233714,-0.822222,68.200659
US_SC_45027,2020-12-09,ChIJbfcrp9wN_4gRQqAkOo91jWA,Q497871,geoId/45027,US,United States of America,SC,South Carolina,45027,Clarendon County,US,USA,2,13,0,1470,70,,,34012,16692,17320,3370,4069,4402,3471,3600,4835,5132,3500,1633,2532502,33.66,-80.22,1802,75.4,,-1,40,-20,9,,8.86,7.94,8.24,5.19,6.11,8.55,5.5,9.77,,5.19,9.16,18.32,,,6.41,41.22,6.11,,3.438889,-2.25,12.905556,0.0,-0.827778,73.718651
US_SC_45027,2020-12-10,ChIJbfcrp9wN_4gRQqAkOo91jWA,Q497871,geoId/45027,US,United States of America,SC,South Carolina,45027,Clarendon County,US,USA,2,7,0,1477,70,,,34012,16692,17320,3370,4069,4402,3471,3600,4835,5132,3500,1633,2532502,33.66,-80.22,1802,75.4,-5,2,39,-22,6,4.93,8.62,7.7,8.93,,7.08,9.24,,12.62,6.47,,7.7,19.7,6.16,8.31,,35.72,7.7,6.77,7.766667,-0.75,18.494444,0.0,2.622222,70.053709
US_SC_45027,2020-12-11,ChIJbfcrp9wN_4gRQqAkOo91jWA,Q497871,geoId/45027,US,United States of America,SC,South Carolina,45027,Clarendon County,US,USA,2,17,1,1494,71,,,34012,16692,17320,3370,4069,4402,3471,3600,4835,5132,3500,1633,2532502,33.66,-80.22,1802,75.4,-3,1,25,-17,7,5.91,10.17,8.86,6.24,5.25,,9.52,5.58,9.85,9.52,,10.5,25.6,8.21,7.88,,33.8,6.56,6.24,9.177778,1.866667,19.494444,0.0,6.3,82.298386
US_SC_45027,2020-12-12,ChIJbfcrp9wN_4gRQqAkOo91jWA,Q497871,geoId/45027,US,United States of America,SC,South Carolina,45027,Clarendon County,US,USA,2,21,1,1515,72,,,34012,16692,17320,3370,4069,4402,3471,3600,4835,5132,3500,1633,2532502,33.66,-80.22,1802,75.4,-2,,31,-2,,5.47,,11.66,7.29,7.29,,12.03,5.83,10.93,,,12.75,24.41,5.47,8.74,,38.26,,5.47,11.494444,4.755556,21.183333,0.0,8.377778,81.207684
US_SC_45027,2020-12-13,ChIJbfcrp9wN_4gRQqAkOo91jWA,Q497871,geoId/45027,US,United States of America,SC,South Carolina,45027,Clarendon County,US,USA,2,12,0,1527,72,,,34012,16692,17320,3370,4069,4402,3471,3600,4835,5132,3500,1633,2532502,33.66,-80.22,1802,75.4,,,,-14,,,6.61,10.09,10.78,7.3,8.0,14.61,5.22,7.3,,,8.7,18.09,4.87,10.09,5.57,43.13,7.65,7.65,17.308642,12.037037,22.438272,0.1524,14.5,83.617607
US_SC_45027,2020-12-14,ChIJbfcrp9wN_4gRQqAkOo91jWA,Q497871,geoId/45027,US,United States of America,SC,South Carolina,45027,Clarendon County,US,USA,2,10,0,1537,72,,,34012,16692,17320,3370,4069,4402,3471,3600,4835,5132,3500,1633,2532502,33.66,-80.22,1802,75.4,,-12,19,-21,7,5.31,7.67,8.56,8.26,4.43,4.72,10.92,5.02,10.92,6.2,,7.97,28.92,5.9,7.08,5.31,35.11,5.02,7.67,15.705556,9.233333,21.561111,1.27,13.433333,86.456793
US_SC_45027,2020-12-15,ChIJbfcrp9wN_4gRQqAkOo91jWA,Q497871,geoId/45027,US,United States of America,SC,South Carolina,45027,Clarendon County,US,USA,2,11,0,1548,72,,,34012,16692,17320,3370,4069,4402,3471,3600,4835,5132,3500,1633,2532502,33.66,-80.22,1802,75.4,,1,42,-20,7,,8.92,7.69,8.3,4.92,5.23,8.92,4.3,10.45,,,12.3,22.44,4.92,7.38,5.53,40.58,,6.76,6.272222,2.844444,9.511111,1.651,1.761111,72.894309
US_SC_45027,2020-12-16,ChIJbfcrp9wN_4gRQqAkOo91jWA,Q497871,geoId/45027,US,United States of America,SC,South Carolina,45027,Clarendon County,US,USA,2,3,0,1551,72,,,34012,16692,17320,3370,4069,4402,3471,3600,4835,5132,3500,1633,2532502,33.66,-80.22,1802,75.4,,-7,47,-22,11,,7.52,9.02,11.43,6.92,6.62,12.33,6.01,13.23,,6.01,8.72,19.84,4.51,4.51,,41.19,5.41,8.12,5.488889,3.477778,7.872222,2.3495,3.266667,85.663611
US_SC_45027,2020-12-17,ChIJbfcrp9wN_4gRQqAkOo91jWA,Q497871,geoId/45027,US,United States of America,SC,South Carolina,45027,Clarendon County,US,USA,2,8,1,1559,73,,,34012,16692,17320,3370,4069,4402,3471,3600,4835,5132,3500,1633,2532502,33.66,-80.22,1802,75.4,-11,3,34,-22,6,4.72,8.19,8.5,6.61,5.67,,9.76,5.98,6.93,6.61,5.67,8.19,19.2,5.04,,5.98,38.41,,7.87,5.005556,3.616667,6.583333,6.7945,4.127778,94.106008
US_SC_45027,2020-12-18,ChIJbfcrp9wN_4gRQqAkOo91jWA,Q497871,geoId/45027,US,United States of America,SC,South Carolina,45027,Clarendon County,US,USA,2,30,0,1589,73,,,34012,16692,17320,3370,4069,4402,3471,3600,4835,5132,3500,1633,2532502,33.66,-80.22,1802,75.4,4,6,50,-19,7,,13.84,8.1,12.83,,5.4,10.46,6.41,11.14,,,6.41,16.88,,6.41,,32.07,7.09,,5.994444,1.483333,10.161111,0.036286,1.966667,75.488735
US_SC_45027,2020-12-19,ChIJbfcrp9wN_4gRQqAkOo91jWA,Q497871,geoId/45027,US,United States of America,SC,South Carolina,45027,Clarendon County,US,USA,2,17,1,1606,74,,,34012,16692,17320,3370,4069,4402,3471,3600,4835,5132,3500,1633,2532502,33.66,-80.22,1802,75.4,3,,,0,,5.48,6.57,5.11,8.4,,6.21,10.96,6.57,6.57,11.69,,7.3,20.45,5.48,6.57,,37.25,6.57,6.21,3.088889,-2.622222,11.366667,0.0,-0.822222,75.6194
