location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,new_confirmed_age_6,cumulative_confirmed_age_6,new_deceased_age_6,cumulative_deceased_age_6,new_hospitalized_patients_age_6,cumulative_hospitalized_patients_age_6,age_bin_0,age_bin_1,age_bin_2,age_bin_3,age_bin_4,age_bin_5,age_bin_6,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_workplaces,mobility_residential,search_trends_acne,search_trends_allergy,search_trends_anxiety,search_trends_common_cold,search_trends_diabetes,search_trends_hypertension,search_trends_infection,search_trends_itch,search_trends_pain,search_trends_skin_rash,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,snowfall_mm,dew_point,relative_humidity
US_WA_53039,2022-02-16,ChIJhcn3PE8tllQR9DCKg0VUuKE,Q820502,geoId/53039,US,United States of America,WA,Washington,53039,Klickitat County,US,USA,2,9,0,3411,40,3,10509,,,,,,,,,,,,,,21751,10997,10754,2200,2418,2071,2334,2610,3104,3789,2270,955,1152565,45.87,-120.79,4932,82.733333,,,-12,3,6.1,11.05,8.38,6.48,14.48,11.81,16.39,7.24,30.86,,8.383333,3.005556,13.088889,0.0508,,1.377778,62.149468
US_WA_53039,2022-02-17,ChIJhcn3PE8tllQR9DCKg0VUuKE,Q820502,geoId/53039,US,United States of America,WA,Washington,53039,Klickitat County,US,USA,2,0,0,3411,40,7,10516,,,,,,,,,,,,,,21751,10997,10754,2200,2418,2071,2334,2610,3104,3789,2270,955,1152565,45.87,-120.79,4932,82.733333,,,-11,4,8.47,7.7,6.54,6.16,,8.08,24.63,,31.95,6.54,6.711111,1.144444,13.2,0.1016,,0.9,66.749611
US_WA_53039,2022-02-18,ChIJhcn3PE8tllQR9DCKg0VUuKE,Q820502,geoId/53039,US,United States of America,WA,Washington,53039,Klickitat County,US,USA,2,-16,2,3395,42,6,10522,,,,,,,,,,,,,,21751,10997,10754,2200,2418,2071,2334,2610,3104,3789,2270,955,1152565,45.87,-120.79,4932,82.733333,,,-13,,,8.6,9.42,,10.24,7.78,34.0,,30.72,6.14,7.216667,0.005556,15.866667,0.0,,1.027778,65.437868
US_WA_53039,2022-02-19,ChIJhcn3PE8tllQR9DCKg0VUuKE,Q820502,geoId/53039,US,United States of America,WA,Washington,53039,Klickitat County,US,USA,2,0,0,3395,42,4,10526,,,,,,,,,,,,,,21751,10997,10754,2200,2418,2071,2334,2610,3104,3789,2270,955,1152565,45.87,-120.79,4932,82.733333,,,-21,,7.34,7.78,,,,6.48,20.74,6.48,32.84,,7.155556,0.427778,15.866667,0.0,,0.877778,65.444603
US_WA_53039,2022-02-20,ChIJhcn3PE8tllQR9DCKg0VUuKE,Q820502,geoId/53039,US,United States of America,WA,Washington,53039,Klickitat County,US,USA,2,0,0,3395,42,0,10526,,,,,,,,,,,,,,21751,10997,10754,2200,2418,2071,2334,2610,3104,3789,2270,955,1152565,45.87,-120.79,4932,82.733333,,,-25,,7.62,8.04,9.73,,6.35,6.77,15.65,8.88,35.11,8.04,7.588889,0.183333,12.927778,0.9144,,1.211111,64.366361
US_WA_53039,2022-02-21,ChIJhcn3PE8tllQR9DCKg0VUuKE,Q820502,geoId/53039,US,United States of America,WA,Washington,53039,Klickitat County,US,USA,2,0,0,3395,42,0,10526,,,,,,,,,,,,,,21751,10997,10754,2200,2418,2071,2334,2610,3104,3789,2270,955,1152565,45.87,-120.79,4932,82.733333,,,-39,,,,9.84,8.26,9.05,11.02,18.88,,38.55,6.29,4.094444,0.655556,10.705556,0.564444,,-1.038889,69.364252
US_WA_53039,2022-02-22,ChIJhcn3PE8tllQR9DCKg0VUuKE,Q820502,geoId/53039,US,United States of America,WA,Washington,53039,Klickitat County,US,USA,2,0,0,3395,42,0,10526,,,,,,,,,,,,,,21751,10997,10754,2200,2418,2071,2334,2610,3104,3789,2270,955,1152565,45.87,-120.79,4932,82.733333,,,-14,4,,9.76,7.42,7.42,8.59,,24.98,12.88,35.12,10.15,-1.1,-4.683333,6.827778,1.905,50.8,-10.222222,50.705505
US_WA_53039,2022-02-23,ChIJhcn3PE8tllQR9DCKg0VUuKE,Q820502,geoId/53039,US,United States of America,WA,Washington,53039,Klickitat County,US,USA,2,10,0,3405,42,0,10526,,,,,,,,,,,,,,21751,10997,10754,2200,2418,2071,2334,2610,3104,3789,2270,955,1152565,45.87,-120.79,4932,82.733333,,,-17,4,7.16,9.79,,7.16,7.53,6.4,25.24,6.78,35.41,7.91,-5.022222,-10.472222,0.861111,0.0254,50.8,-15.766667,43.918773
US_WA_53039,2022-02-24,ChIJhcn3PE8tllQR9DCKg0VUuKE,Q820502,geoId/53039,US,United States of America,WA,Washington,53039,Klickitat County,US,USA,2,0,0,3405,42,18,10544,,,,,,,,,,,,,,21751,10997,10754,2200,2418,2071,2334,2610,3104,3789,2270,955,1152565,45.87,-120.79,4932,82.733333,,,-11,3,6.69,8.92,5.58,7.81,9.29,,34.2,6.32,33.45,7.81,-2.422222,-9.044444,1.772222,0.0254,50.8,-10.011111,56.605003
US_WA_53039,2022-02-25,ChIJhcn3PE8tllQR9DCKg0VUuKE,Q820502,geoId/53039,US,United States of America,WA,Washington,53039,Klickitat County,US,USA,2,10,0,3415,42,1,10545,,,,,,,,,,,,,,21751,10997,10754,2200,2418,2071,2334,2610,3104,3789,2270,955,1152565,45.87,-120.79,4932,82.733333,,,-11,,,6.31,9.07,10.65,12.22,,23.27,9.07,26.03,,-3.35,-9.538889,5.05,0.381,30.48,-8.655556,67.129653
US_WA_53039,2022-02-26,ChIJhcn3PE8tllQR9DCKg0VUuKE,Q820502,geoId/53039,US,United States of America,WA,Washington,53039,Klickitat County,US,USA,2,0,0,3415,42,8,10553,,,,,,,,,,,,,,21751,10997,10754,2200,2418,2071,2334,2610,3104,3789,2270,955,1152565,45.87,-120.79,4932,82.733333,,,-20,,,,7.42,,,7.88,19.95,8.35,37.57,9.28,-0.977778,-9.194444,6.255556,0.0,50.8,-7.522222,62.112436
US_WA_53039,2022-02-27,ChIJhcn3PE8tllQR9DCKg0VUuKE,Q820502,geoId/53039,US,United States of America,WA,Washington,53039,Klickitat County,US,USA,2,0,0,3415,42,0,10553,,,,,,,,,,,,,,21751,10997,10754,2200,2418,2071,2334,2610,3104,3789,2270,955,1152565,45.87,-120.79,4932,82.733333,,,-20,,7.26,11.1,7.26,9.82,8.11,,19.21,,33.3,,3.566667,-3.772222,9.705556,1.905,50.8,-1.688889,68.936801
US_WA_53039,2022-02-28,ChIJhcn3PE8tllQR9DCKg0VUuKE,Q820502,geoId/53039,US,United States of America,WA,Washington,53039,Klickitat County,US,USA,2,2,0,3417,42,0,10553,,,,,,,,,,,,,,21751,10997,10754,2200,2418,2071,2334,2610,3104,3789,2270,955,1152565,45.87,-120.79,4932,82.733333,,,-14,,6.25,8.45,5.51,9.19,7.35,6.98,15.44,7.35,40.43,,8.766667,1.766667,16.594444,4.7498,30.48,5.527778,80.605846
US_WA_53039,2022-03-01,ChIJhcn3PE8tllQR9DCKg0VUuKE,Q820502,geoId/53039,US,United States of America,WA,Washington,53039,Klickitat County,US,USA,2,0,0,3417,42,7,10560,,,,,,,,,,,,,,21751,10997,10754,2200,2418,2071,2334,2610,3104,3789,2270,955,1152565,45.87,-120.79,4932,82.733333,,,-11,3,8.86,9.6,5.91,5.17,6.28,5.17,18.46,6.28,38.04,,13.655556,7.055556,18.188889,12.6746,,8.205556,70.408294
US_WA_53039,2022-03-02,ChIJhcn3PE8tllQR9DCKg0VUuKE,Q820502,geoId/53039,US,United States of America,WA,Washington,53039,Klickitat County,US,USA,2,1,0,3418,42,0,10560,,,,,,,,,,,,,,21751,10997,10754,2200,2418,2071,2334,2610,3104,3789,2270,955,1152565,45.87,-120.79,4932,82.733333,,,-10,3,9.4,12.78,10.52,,8.64,,21.05,6.39,35.33,5.64,10.972222,8.111111,17.755556,2.6162,,7.738889,80.783345
US_WA_53039,2022-03-03,ChIJhcn3PE8tllQR9DCKg0VUuKE,Q820502,geoId/53039,US,United States of America,WA,Washington,53039,Klickitat County,US,USA,2,0,0,3418,42,3,10563,,,,,,,,,,,,,,21751,10997,10754,2200,2418,2071,2334,2610,3104,3789,2270,955,1152565,45.87,-120.79,4932,82.733333,,,-7,3,6.47,9.51,6.47,,10.27,10.27,12.94,,32.72,,9.388889,6.027778,13.083333,7.8232,,5.644444,78.16965
US_WA_53039,2022-03-04,ChIJhcn3PE8tllQR9DCKg0VUuKE,Q820502,geoId/53039,US,United States of America,WA,Washington,53039,Klickitat County,US,USA,2,14,1,3432,43,4,10567,,,,,,,,,,,,,,21751,10997,10754,2200,2418,2071,2334,2610,3104,3789,2270,955,1152565,45.87,-120.79,4932,82.733333,,,-12,,7.9,9.48,7.51,7.11,7.11,9.48,21.73,,37.94,9.09,6.222222,0.177778,12.988889,1.524,,0.511111,67.311699
US_WA_53039,2022-03-05,ChIJhcn3PE8tllQR9DCKg0VUuKE,Q820502,geoId/53039,US,United States of America,WA,Washington,53039,Klickitat County,US,USA,2,0,0,3432,43,4,10571,,,,,,,,,,,,,,21751,10997,10754,2200,2418,2071,2334,2610,3104,3789,2270,955,1152565,45.87,-120.79,4932,82.733333,,,-17,,9.26,10.65,,8.34,,,16.67,10.65,34.74,8.8,6.311111,-1.011111,13.633333,0.127,,-0.0,64.656529
US_WA_53039,2022-03-06,ChIJhcn3PE8tllQR9DCKg0VUuKE,Q820502,geoId/53039,US,United States of America,WA,Washington,53039,Klickitat County,US,USA,2,0,0,3432,43,0,10571,,,,,,,,,,,,,,21751,10997,10754,2200,2418,2071,2334,2610,3104,3789,2270,955,1152565,45.87,-120.79,4932,82.733333,,,-19,,,11.23,,,8.54,7.19,17.08,,31.46,8.09,6.016667,-1.533333,13.672222,0.0,,-1.188889,60.357576
US_WA_53039,2022-03-07,ChIJhcn3PE8tllQR9DCKg0VUuKE,Q820502,geoId/53039,US,United States of America,WA,Washington,53039,Klickitat County,US,USA,2,5,0,3437,43,0,10571,,,,,,,,,,,,,,21751,10997,10754,2200,2418,2071,2334,2610,3104,3789,2270,955,1152565,45.87,-120.79,4932,82.733333,,,-12,3,,8.71,6.81,6.05,6.81,,20.44,6.81,37.09,7.19,6.983333,-1.261111,15.644444,0.0,,-1.305556,56.941235
US_WA_53039,2022-03-08,ChIJhcn3PE8tllQR9DCKg0VUuKE,Q820502,geoId/53039,US,United States of America,WA,Washington,53039,Klickitat County,US,USA,2,0,0,3437,43,3,10574,,,,,,,,,,,,,,21751,10997,10754,2200,2418,2071,2334,2610,3104,3789,2270,955,1152565,45.87,-120.79,4932,82.733333,,,-13,3,,9.89,6.23,6.59,12.82,,18.32,8.43,39.2,8.43,8.433333,1.655556,15.527778,0.0,,1.122222,61.355112
US_WA_53039,2022-03-09,ChIJhcn3PE8tllQR9DCKg0VUuKE,Q820502,geoId/53039,US,United States of America,WA,Washington,53039,Klickitat County,US,USA,2,0,0,3437,43,1,10575,,,,,,,,,,,,,,21751,10997,10754,2200,2418,2071,2334,2610,3104,3789,2270,955,1152565,45.87,-120.79,4932,82.733333,,,-15,2,8.96,6.72,10.45,6.72,,7.84,19.41,6.72,31.36,6.72,4.677778,0.788889,10.161111,4.092222,,-1.738889,63.596033
US_WA_53039,2022-03-10,ChIJhcn3PE8tllQR9DCKg0VUuKE,Q820502,geoId/53039,US,United States of America,WA,Washington,53039,Klickitat County,US,USA,2,0,0,3437,43,8,10583,,,,,,,,,,,,,,21751,10997,10754,2200,2418,2071,2334,2610,3104,3789,2270,955,1152565,45.87,-120.79,4932,82.733333,,,-9,3,12.22,12.6,11.83,8.02,10.69,,20.23,8.02,30.16,6.11,1.127778,-5.655556,10.061111,0.254,,-8.283333,49.566821
US_WA_53039,2022-03-11,ChIJhcn3PE8tllQR9DCKg0VUuKE,Q820502,geoId/53039,US,United States of America,WA,Washington,53039,Klickitat County,US,USA,2,10,0,3447,43,0,10583,,,,,,,,,,,,,,21751,10997,10754,2200,2418,2071,2334,2610,3104,3789,2270,955,1152565,45.87,-120.79,4932,82.733333,,,-10,,,10.47,14.09,6.84,7.65,6.44,18.93,,35.03,8.46,6.055556,-1.666667,13.861111,0.0,,-3.744444,49.697609
US_WA_53039,2022-03-12,ChIJhcn3PE8tllQR9DCKg0VUuKE,Q820502,geoId/53039,US,United States of America,WA,Washington,53039,Klickitat County,US,USA,2,0,0,3447,43,2,10585,,,,,,,,,,,,,,21751,10997,10754,2200,2418,2071,2334,2610,3104,3789,2270,955,1152565,45.87,-120.79,4932,82.733333,,,-16,,,7.98,14.08,7.04,12.67,,18.3,,30.04,7.51,7.877778,-0.494444,19.438889,0.0,,-1.211111,52.834587
US_WA_53039,2022-03-13,ChIJhcn3PE8tllQR9DCKg0VUuKE,Q820502,geoId/53039,US,United States of America,WA,Washington,53039,Klickitat County,US,USA,2,0,0,3447,43,7,10592,,,,,,,,,,,,,,21751,10997,10754,2200,2418,2071,2334,2610,3104,3789,2270,955,1152565,45.87,-120.79,4932,82.733333,,,-25,,,8.46,14.8,,10.15,,18.61,,29.18,9.3,10.338889,2.7,18.366667,2.4638,,2.927778,61.082258
US_WA_53039,2022-03-14,ChIJhcn3PE8tllQR9DCKg0VUuKE,Q820502,geoId/53039,US,United States of America,WA,Washington,53039,Klickitat County,US,USA,2,3,1,3450,44,0,10592,,,,,,,,,,,,,,21751,10997,10754,2200,2418,2071,2334,2610,3104,3789,2270,955,1152565,45.87,-120.79,4932,82.733333,,,-5,3,,8.66,9.02,9.02,9.74,,23.81,,33.55,7.58,10.0,6.072222,14.505556,1.3208,,3.194444,63.190604
US_WA_53039,2022-03-15,ChIJhcn3PE8tllQR9DCKg0VUuKE,Q820502,geoId/53039,US,United States of America,WA,Washington,53039,Klickitat County,US,USA,2,0,0,3450,44,4,10596,,,,,,,,,,,,,,21751,10997,10754,2200,2418,2071,2334,2610,3104,3789,2270,955,1152565,45.87,-120.79,4932,82.733333,,,-9,3,6.24,8.81,9.18,7.34,11.75,6.61,23.49,5.51,41.12,6.24,10.611111,6.277778,15.927778,4.3434,,5.338889,70.142721
US_WA_53039,2022-03-16,ChIJhcn3PE8tllQR9DCKg0VUuKE,Q820502,geoId/53039,US,United States of America,WA,Washington,53039,Klickitat County,US,USA,2,5,0,3455,44,1,10597,,,,,,,,,,,,,,21751,10997,10754,2200,2418,2071,2334,2610,3104,3789,2270,955,1152565,45.87,-120.79,4932,82.733333,,,-9,2,5.51,10.29,9.19,8.45,7.72,7.72,14.33,5.14,26.09,6.25,9.05,4.2,15.588889,0.508,,1.45,59.188625
US_WA_53039,2022-03-17,ChIJhcn3PE8tllQR9DCKg0VUuKE,Q820502,geoId/53039,US,United States of America,WA,Washington,53039,Klickitat County,US,USA,2,0,0,3455,44,2,10599,,,,,,,,,,,,,,21751,10997,10754,2200,2418,2071,2334,2610,3104,3789,2270,955,1152565,45.87,-120.79,4932,82.733333,,,-6,1,,11.21,9.34,,10.46,11.21,19.06,,39.24,5.61,6.661111,0.155556,14.494444,0.0,,0.727778,65.974172
US_WA_53039,2022-03-18,ChIJhcn3PE8tllQR9DCKg0VUuKE,Q820502,geoId/53039,US,United States of America,WA,Washington,53039,Klickitat County,US,USA,2,8,0,3463,44,3,10602,,,,,,,,,,,,,,21751,10997,10754,2200,2418,2071,2334,2610,3104,3789,2270,955,1152565,45.87,-120.79,4932,82.733333,,,-8,,,10.29,6.86,,9.15,7.24,18.29,6.1,36.2,,9.622222,0.8,15.516667,0.169333,,4.111111,68.79816
US_WA_53039,2022-03-19,ChIJhcn3PE8tllQR9DCKg0VUuKE,Q820502,geoId/53039,US,United States of America,WA,Washington,53039,Klickitat County,US,USA,2,0,0,3463,44,0,10602,,,,,,,,,,,,,,21751,10997,10754,2200,2418,2071,2334,2610,3104,3789,2270,955,1152565,45.87,-120.79,4932,82.733333,,,-8,,6.27,7.94,11.7,8.36,11.7,,17.14,6.27,35.95,6.27,9.777778,5.0,15.555556,0.254,,3.788889,66.52983
US_WA_53039,2022-03-20,ChIJhcn3PE8tllQR9DCKg0VUuKE,Q820502,geoId/53039,US,United States of America,WA,Washington,53039,Klickitat County,US,USA,2,0,0,3463,44,0,10602,,,,,,,,,,,,,,21751,10997,10754,2200,2418,2071,2334,2610,3104,3789,2270,955,1152565,45.87,-120.79,4932,82.733333,,,-12,,,7.11,7.52,,9.61,,16.72,,36.78,,6.938889,1.005556,13.605556,1.0922,,-1.761111,54.372042
US_WA_53039,2022-03-21,ChIJhcn3PE8tllQR9DCKg0VUuKE,Q820502,geoId/53039,US,United States of America,WA,Washington,53039,Klickitat County,US,USA,2,7,0,3470,44,0,10602,,,,,,,,,,,,,,21751,10997,10754,2200,2418,2071,2334,2610,3104,3789,2270,955,1152565,45.87,-120.79,4932,82.733333,,,-12,4,,15.52,5.05,11.19,7.94,5.05,24.18,7.22,43.66,6.86,7.855556,3.727778,11.888889,0.889,,2.355556,68.758141
US_WA_53039,2022-03-22,ChIJhcn3PE8tllQR9DCKg0VUuKE,Q820502,geoId/53039,US,United States of America,WA,Washington,53039,Klickitat County,US,USA,2,0,0,3470,44,1,10603,,,,,,,,,,,,,,21751,10997,10754,2200,2418,2071,2334,2610,3104,3789,2270,955,1152565,45.87,-120.79,4932,82.733333,,,-9,1,6.48,13.34,7.24,6.86,10.67,6.86,23.63,11.05,31.63,,11.188889,5.177778,19.75,4.6736,,6.983333,75.723564
US_WA_53039,2022-03-23,ChIJhcn3PE8tllQR9DCKg0VUuKE,Q820502,geoId/53039,US,United States of America,WA,Washington,53039,Klickitat County,US,USA,2,5,0,3475,44,0,10603,,,,,,,,,,,,,,21751,10997,10754,2200,2418,2071,2334,2610,3104,3789,2270,955,1152565,45.87,-120.79,4932,82.733333,,,-13,3,8.23,5.99,9.73,6.74,10.85,10.85,25.44,6.36,36.67,8.23,12.533333,5.516667,20.938889,0.2286,,7.816667,73.207804
US_WA_53039,2022-03-24,ChIJhcn3PE8tllQR9DCKg0VUuKE,Q820502,geoId/53039,US,United States of America,WA,Washington,53039,Klickitat County,US,USA,2,0,0,3475,44,3,10606,,,,,,,,,,,,,,21751,10997,10754,2200,2418,2071,2334,2610,3104,3789,2270,955,1152565,45.87,-120.79,4932,82.733333,,,-11,1,7.08,16.13,8.26,9.44,7.87,7.87,21.25,13.77,30.3,9.84,10.511111,1.416667,20.233333,0.2794,,1.9,56.181583
US_WA_53039,2022-03-25,ChIJhcn3PE8tllQR9DCKg0VUuKE,Q820502,geoId/53039,US,United States of America,WA,Washington,53039,Klickitat County,US,USA,2,5,0,3480,44,1,10607,,,,,,,,,,,,,,21751,10997,10754,2200,2418,2071,2334,2610,3104,3789,2270,955,1152565,45.87,-120.79,4932,82.733333,,,-10,,,11.49,8.32,10.3,9.9,7.92,19.02,,33.67,6.34,10.005556,1.405556,18.25,0.0,,0.294444,51.123669
US_WA_53039,2022-03-26,ChIJhcn3PE8tllQR9DCKg0VUuKE,Q820502,geoId/53039,US,United States of America,WA,Washington,53039,Klickitat County,US,USA,2,0,0,3480,44,2,10609,,,,,,,,,,,,,,21751,10997,10754,2200,2418,2071,2334,2610,3104,3789,2270,955,1152565,45.87,-120.79,4932,82.733333,,,-11,,,13.61,,,7.46,10.97,14.92,9.22,36.43,6.58,12.405556,4.272222,20.05,0.0,,3.683333,55.614707
US_WA_53039,2022-03-27,ChIJhcn3PE8tllQR9DCKg0VUuKE,Q820502,geoId/53039,US,United States of America,WA,Washington,53039,Klickitat County,US,USA,2,0,0,3480,44,0,10609,,,,,,,,,,,,,,21751,10997,10754,2200,2418,2071,2334,2610,3104,3789,2270,955,1152565,45.87,-120.79,4932,82.733333,,,-19,,,10.8,7.35,7.78,6.92,8.64,20.31,9.51,25.93,8.64,13.416667,5.488889,21.305556,0.0,,6.55,63.545296
US_WA_53039,2022-03-28,ChIJhcn3PE8tllQR9DCKg0VUuKE,Q820502,geoId/53039,US,United States of America,WA,Washington,53039,Klickitat County,US,USA,2,2,0,3482,44,0,10609,,,,,,,,,,,,,,21751,10997,10754,2200,2418,2071,2334,2610,3104,3789,2270,955,1152565,45.87,-120.79,4932,82.733333,,,-8,2,8.05,21.22,6.95,8.78,9.88,8.05,11.71,8.05,38.41,13.54,14.522222,7.0,21.411111,0.2032,,7.444444,62.766827
US_WA_53039,2022-03-29,ChIJhcn3PE8tllQR9DCKg0VUuKE,Q820502,geoId/53039,US,United States of America,WA,Washington,53039,Klickitat County,US,USA,2,0,0,3482,44,1,10610,,,,,,,,,,,,,,21751,10997,10754,2200,2418,2071,2334,2610,3104,3789,2270,955,1152565,45.87,-120.79,4932,82.733333,,,-4,2,,13.06,6.34,8.21,10.08,8.21,26.13,,35.09,13.06,13.216667,7.244444,20.038889,0.0762,,5.205556,59.11019
US_WA_53039,2022-03-30,ChIJhcn3PE8tllQR9DCKg0VUuKE,Q820502,geoId/53039,US,United States of America,WA,Washington,53039,Klickitat County,US,USA,2,0,1,3482,45,2,10612,,,,,,,,,,,,,,21751,10997,10754,2200,2418,2071,2334,2610,3104,3789,2270,955,1152565,45.87,-120.79,4932,82.733333,,,-9,3,5.96,7.45,8.94,7.45,8.56,5.21,19.36,,31.28,,12.238889,6.75,18.905556,0.0,,3.161111,54.202262
US_WA_53039,2022-03-31,ChIJhcn3PE8tllQR9DCKg0VUuKE,Q820502,geoId/53039,US,United States of America,WA,Washington,53039,Klickitat County,US,USA,2,0,0,3482,45,3,10615,,,,,,,,,,,,,,21751,10997,10754,2200,2418,2071,2334,2610,3104,3789,2270,955,1152565,45.87,-120.79,4932,82.733333,,,-10,1,5.66,12.83,8.68,10.19,5.66,,20.0,,37.74,6.42,9.061111,3.288889,15.727778,0.2286,,-0.561111,51.394679
US_WA_53039,2022-04-01,ChIJhcn3PE8tllQR9DCKg0VUuKE,Q820502,geoId/53039,US,United States of America,WA,Washington,53039,Klickitat County,US,USA,2,4,0,3486,45,2,10617,,,,,,,,,,,,,,21751,10997,10754,2200,2418,2071,2334,2610,3104,3789,2270,955,1152565,45.87,-120.79,4932,82.733333,,,-8,,6.24,11.32,6.63,,9.37,,16.39,,33.17,8.59,8.438889,0.744444,16.588889,0.0254,,-0.2,54.783349
US_WA_53039,2022-04-02,ChIJhcn3PE8tllQR9DCKg0VUuKE,Q820502,geoId/53039,US,United States of America,WA,Washington,53039,Klickitat County,US,USA,2,0,0,3486,45,2,10619,,,,,,,,,,,,,,21751,10997,10754,2200,2418,2071,2334,2610,3104,3789,2270,955,1152565,45.87,-120.79,4932,82.733333,,,-14,,,13.72,,,,,21.04,,32.48,8.69,11.111111,2.333333,16.788889,2.2606,,2.122222,54.665053
US_WA_53039,2022-04-03,ChIJhcn3PE8tllQR9DCKg0VUuKE,Q820502,geoId/53039,US,United States of America,WA,Washington,53039,Klickitat County,US,USA,2,0,0,3486,45,0,10619,,,,,,,,,,,,,,21751,10997,10754,2200,2418,2071,2334,2610,3104,3789,2270,955,1152565,45.87,-120.79,4932,82.733333,,,-21,,,9.1,9.1,7.28,,,23.2,,33.66,7.28,9.222222,3.038889,16.85,0.508,,1.111111,57.08319
US_WA_53039,2022-04-04,ChIJhcn3PE8tllQR9DCKg0VUuKE,Q820502,geoId/53039,US,United States of America,WA,Washington,53039,Klickitat County,US,USA,2,4,0,3490,45,0,10619,,,,,,,,,,,,,,21751,10997,10754,2200,2418,2071,2334,2610,3104,3789,2270,955,1152565,45.87,-120.79,4932,82.733333,,,-18,,8.74,9.12,,,14.83,9.51,20.91,9.12,34.98,7.98,11.3,6.011111,15.933333,2.5908,,3.322222,58.68437
US_WA_53039,2022-04-05,ChIJhcn3PE8tllQR9DCKg0VUuKE,Q820502,geoId/53039,US,United States of America,WA,Washington,53039,Klickitat County,US,USA,2,0,0,3490,45,3,10622,,,,,,,,,,,,,,21751,10997,10754,2200,2418,2071,2334,2610,3104,3789,2270,955,1152565,45.87,-120.79,4932,82.733333,,,-17,2,6.31,9.86,6.7,11.04,8.67,7.49,21.29,,32.33,6.31,7.35,2.677778,14.061111,2.4384,,-1.583333,53.879793
US_WA_53039,2022-04-06,ChIJhcn3PE8tllQR9DCKg0VUuKE,Q820502,geoId/53039,US,United States of America,WA,Washington,53039,Klickitat County,US,USA,2,2,0,3492,45,1,10623,,,,,,,,,,,,,,21751,10997,10754,2200,2418,2071,2334,2610,3104,3789,2270,955,1152565,45.87,-120.79,4932,82.733333,,,-19,1,7.8,11.49,,,9.44,8.21,21.76,,32.84,6.16,7.044444,-2.122222,16.666667,0.1524,,-2.85,49.605196
US_WA_53039,2022-04-07,ChIJhcn3PE8tllQR9DCKg0VUuKE,Q820502,geoId/53039,US,United States of America,WA,Washington,53039,Klickitat County,US,USA,2,0,0,3492,45,5,10628,,,,,,,,,,,,,,21751,10997,10754,2200,2418,2071,2334,2610,3104,3789,2270,955,1152565,45.87,-120.79,4932,82.733333,,,-19,0,7.88,9.96,7.05,,10.79,7.88,18.67,8.3,29.87,,10.538889,-0.894444,21.427778,0.0,,-1.138889,44.547885
US_WA_53039,2022-04-08,ChIJhcn3PE8tllQR9DCKg0VUuKE,Q820502,geoId/53039,US,United States of America,WA,Washington,53039,Klickitat County,US,USA,2,7,0,3499,45,3,10631,,,,,,,,,,,,,,21751,10997,10754,2200,2418,2071,2334,2610,3104,3789,2270,955,1152565,45.87,-120.79,4932,82.733333,,,-17,,,12.45,8.72,7.89,10.79,8.3,20.34,7.06,33.21,6.23,12.872222,2.144444,21.5,0.423333,,1.794444,47.129974
US_WA_53039,2022-04-09,ChIJhcn3PE8tllQR9DCKg0VUuKE,Q820502,geoId/53039,US,United States of America,WA,Washington,53039,Klickitat County,US,USA,2,0,0,3499,45,3,10634,,,,,,,,,,,,,,21751,10997,10754,2200,2418,2071,2334,2610,3104,3789,2270,955,1152565,45.87,-120.79,4932,82.733333,,,-15,,,13.43,7.36,7.36,6.93,,18.62,8.23,38.11,7.79,8.1,3.427778,16.922222,1.3208,,-1.3,52.674732
US_WA_53039,2022-04-10,ChIJhcn3PE8tllQR9DCKg0VUuKE,Q820502,geoId/53039,US,United States of America,WA,Washington,53039,Klickitat County,US,USA,2,0,0,3499,45,0,10634,,,,,,,,,,,,,,21751,10997,10754,2200,2418,2071,2334,2610,3104,3789,2270,955,1152565,45.87,-120.79,4932,82.733333,,,-14,,,6.13,9.4,7.77,7.36,,11.45,10.22,27.39,8.99,6.35,2.205556,12.8,0.9144,,-1.3,58.477743
US_WA_53039,2022-04-11,ChIJhcn3PE8tllQR9DCKg0VUuKE,Q820502,geoId/53039,US,United States of America,WA,Washington,53039,Klickitat County,US,USA,2,0,0,3499,45,0,10634,,,,,,,,,,,,,,21751,10997,10754,2200,2418,2071,2334,2610,3104,3789,2270,955,1152565,45.87,-120.79,4932,82.733333,,,-40,,,6.94,8.77,8.4,9.13,,21.55,7.3,26.29,7.3,4.127778,0.344444,9.45,10.0076,,-0.05,74.612196
