location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,new_confirmed_age_0,new_confirmed_age_1,new_confirmed_age_2,new_confirmed_age_3,new_confirmed_age_4,new_confirmed_age_5,new_confirmed_age_6,new_confirmed_age_7,new_confirmed_age_8,new_confirmed_age_9,cumulative_confirmed_age_0,cumulative_confirmed_age_1,cumulative_confirmed_age_2,cumulative_confirmed_age_3,cumulative_confirmed_age_4,cumulative_confirmed_age_5,cumulative_confirmed_age_6,cumulative_confirmed_age_7,cumulative_confirmed_age_8,cumulative_confirmed_age_9,age_bin_0,age_bin_1,age_bin_2,age_bin_3,age_bin_4,age_bin_5,age_bin_6,age_bin_7,age_bin_8,age_bin_9,new_confirmed_male,new_confirmed_female,cumulative_confirmed_male,cumulative_confirmed_female,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_workplaces,mobility_residential,search_trends_abdominal_pain,search_trends_acne,search_trends_allergy,search_trends_anxiety,search_trends_arthritis,search_trends_back_pain,search_trends_bleeding,search_trends_common_cold,search_trends_cough,search_trends_depression,search_trends_diabetes,search_trends_diarrhea,search_trends_fatigue,search_trends_fever,search_trends_gastroesophageal_reflux_disease,search_trends_headache,search_trends_hypertension,search_trends_infection,search_trends_inflammation,search_trends_itch,search_trends_major_depressive_disorder,search_trends_migraine,search_trends_obesity,search_trends_pain,search_trends_skin_condition,search_trends_skin_rash,search_trends_swelling,search_trends_type_2_diabetes,search_trends_urinary_tract_infection,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,snowfall_mm,dew_point,relative_humidity
US_IN_18023,2020-11-19,ChIJD6U9Qu-fE4gRa8_d75DFrZg,Q509861,geoId/18023,US,United States of America,IN,Indiana,18023,Clinton County,US,USA,2,40,0,1774,24,,,1,0,0,2,3,9,6,10,7,1,3,19,50,115,80,291,288,272,283,162,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,16,24,800,962,32195,16013,16182,4526,4660,3831,3797,3863,4252,3656,2094,1516,1812954,40.3,-86.48,1050,77.5375,-6,-9,-19,7,,5.12,8.74,8.53,4.26,5.54,,8.1,5.12,4.05,6.61,,5.54,4.05,,4.26,5.97,18.55,4.48,5.33,4.48,7.46,5.76,24.09,,4.69,3.62,,4.48,10.160494,0.314815,18.104938,0.028222,,-3.425926,38.657602
US_IN_18023,2020-11-20,ChIJD6U9Qu-fE4gRa8_d75DFrZg,Q509861,geoId/18023,US,United States of America,IN,Indiana,18023,Clinton County,US,USA,2,36,0,1810,24,,,0,0,1,2,1,7,6,3,6,7,3,19,51,117,81,298,294,275,289,169,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,18,18,818,980,32195,16013,16182,4526,4660,3831,3797,3863,4252,3656,2094,1516,1812954,40.3,-86.48,1050,77.5375,-14,-15,-18,6,,7.74,7.74,6.45,5.37,4.08,,10.74,3.22,4.73,10.53,3.22,,7.3,4.3,4.3,5.16,16.76,4.51,4.51,3.44,3.87,,28.58,3.44,5.8,5.8,4.51,,14.481481,7.407407,18.493827,0.0,,1.993827,42.926145
US_IN_18023,2020-11-21,ChIJD6U9Qu-fE4gRa8_d75DFrZg,Q509861,geoId/18023,US,United States of America,IN,Indiana,18023,Clinton County,US,USA,2,9,0,1819,24,,,0,0,0,0,0,2,0,1,2,1,3,19,51,117,81,300,294,276,291,170,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,3,6,821,986,32195,16013,16182,4526,4660,3831,3797,3863,4252,3656,2094,1516,1812954,40.3,-86.48,1050,77.5375,-10,-6,-4,,,8.63,8.15,7.19,,5.03,,8.87,5.03,,,3.83,3.36,3.83,3.36,4.79,6.23,16.3,3.36,9.35,,,,26.37,4.32,5.99,3.36,,3.36,8.660494,6.345679,16.839506,1.185333,,3.87037,72.147073
US_IN_18023,2020-11-22,ChIJD6U9Qu-fE4gRa8_d75DFrZg,Q509861,geoId/18023,US,United States of America,IN,Indiana,18023,Clinton County,US,USA,2,4,0,1823,24,,,0,0,0,0,0,0,0,1,0,2,3,19,51,117,81,300,294,277,291,172,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,1,3,822,989,32195,16013,16182,4526,4660,3831,3797,3863,4252,3656,2094,1516,1812954,40.3,-86.48,1050,77.5375,-17,-10,4,,,7.17,8.79,6.94,4.62,4.62,4.39,9.94,3.93,,7.4,,3.7,5.78,4.16,4.62,6.01,12.95,6.01,5.09,,4.39,,33.29,,3.93,4.62,,3.93,4.111111,1.944444,7.944444,13.788571,,2.493827,89.290421
US_IN_18023,2020-11-23,ChIJD6U9Qu-fE4gRa8_d75DFrZg,Q509861,geoId/18023,US,United States of America,IN,Indiana,18023,Clinton County,US,USA,2,60,0,1883,24,,,0,0,2,8,2,4,15,4,8,9,3,19,53,125,83,304,309,281,299,181,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,22,38,844,1027,32195,16013,16182,4526,4660,3831,3797,3863,4252,3656,2094,1516,1812954,40.3,-86.48,1050,77.5375,-8,-6,-19,6,3.05,5.23,8.29,5.67,5.67,4.58,4.14,8.51,4.58,3.92,7.85,5.02,4.8,5.45,3.05,5.89,6.98,20.06,3.71,4.36,5.23,3.49,3.05,28.35,,3.92,6.76,3.92,,3.697531,0.160494,7.641975,5.334,,1.425926,85.252314
US_IN_18023,2020-11-24,ChIJD6U9Qu-fE4gRa8_d75DFrZg,Q509861,geoId/18023,US,United States of America,IN,Indiana,18023,Clinton County,US,USA,2,52,1,1935,25,,,0,0,2,1,3,8,11,8,6,4,3,19,55,126,86,312,320,289,305,185,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,24,28,868,1055,32195,16013,16182,4526,4660,3831,3797,3863,4252,3656,2094,1516,1812954,40.3,-86.48,1050,77.5375,-8,0,-24,7,3.19,2.98,5.1,4.47,4.25,3.19,,6.17,5.32,,5.95,4.47,4.47,4.47,4.25,3.4,4.68,17.44,4.47,7.66,,3.62,4.25,29.98,5.53,4.25,4.68,3.19,4.04,4.117284,0.006173,7.802469,0.296333,,1.648148,84.460793
US_IN_18023,2020-11-25,ChIJD6U9Qu-fE4gRa8_d75DFrZg,Q509861,geoId/18023,US,United States of America,IN,Indiana,18023,Clinton County,US,USA,2,44,0,1979,25,,,1,1,1,3,2,5,7,5,10,8,4,20,56,129,88,317,327,294,315,193,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,21,23,889,1078,32195,16013,16182,4526,4660,3831,3797,3863,4252,3656,2094,1516,1812954,40.3,-86.48,1050,77.5375,8,14,-35,9,4.64,8.62,4.64,5.74,3.98,4.64,,8.17,4.64,,8.84,4.86,4.64,4.86,3.76,,4.64,18.78,5.52,4.64,4.64,4.64,,33.8,4.42,3.09,,,5.3,8.901235,3.685185,12.574074,5.799667,,7.191358,89.154117
US_IN_18023,2020-11-26,ChIJD6U9Qu-fE4gRa8_d75DFrZg,Q509861,geoId/18023,US,United States of America,IN,Indiana,18023,Clinton County,US,USA,2,3,0,1982,25,,,0,0,0,0,0,0,1,1,0,0,4,20,56,129,88,317,328,295,315,193,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,1,2,890,1080,32195,16013,16182,4526,4660,3831,3797,3863,4252,3656,2094,1516,1812954,40.3,-86.48,1050,77.5375,-81,-25,-85,24,4.19,6.98,6.52,3.49,3.96,4.66,,6.28,5.12,5.12,4.42,,5.35,,,,3.72,13.5,4.89,,,,,32.58,,4.19,3.72,,,8.561728,6.796296,12.191358,13.927667,,7.358025,92.229617
US_IN_18023,2020-11-27,ChIJD6U9Qu-fE4gRa8_d75DFrZg,Q509861,geoId/18023,US,United States of America,IN,Indiana,18023,Clinton County,US,USA,2,33,0,2015,25,,,0,0,2,0,0,3,9,6,4,7,4,20,58,129,88,320,337,301,319,200,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,14,19,904,1099,32195,16013,16182,4526,4660,3831,3797,3863,4252,3656,2094,1516,1812954,40.3,-86.48,1050,77.5375,-27,-25,-61,20,5.02,5.7,6.16,7.53,7.07,7.07,,4.79,5.25,4.11,6.16,,5.25,3.65,,5.7,5.7,15.96,,5.7,3.65,3.65,,29.42,3.42,5.93,6.38,3.88,3.42,6.981481,4.734568,9.160494,0.0,,3.95679,81.429293
US_IN_18023,2020-11-28,ChIJD6U9Qu-fE4gRa8_d75DFrZg,Q509861,geoId/18023,US,United States of America,IN,Indiana,18023,Clinton County,US,USA,2,17,1,2032,26,,,0,1,0,0,0,3,1,3,5,1,4,21,58,129,88,323,338,304,324,201,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,8,9,912,1108,32195,16013,16182,4526,4660,3831,3797,3863,4252,3656,2094,1516,1812954,40.3,-86.48,1050,77.5375,-19,-15,-18,,,4.87,7.88,6.26,,4.64,3.71,8.81,,3.25,4.17,,3.71,3.71,5.1,,4.87,18.32,,3.94,3.25,3.25,,33.16,,4.17,4.17,5.1,,2.895062,-2.339506,8.685185,0.0,,-0.858025,76.657576
US_IN_18023,2020-11-29,ChIJD6U9Qu-fE4gRa8_d75DFrZg,Q509861,geoId/18023,US,United States of America,IN,Indiana,18023,Clinton County,US,USA,2,12,0,2044,26,,,0,0,0,0,0,3,2,0,3,3,4,21,58,129,88,326,340,304,327,204,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,7,5,919,1113,32195,16013,16182,4526,4660,3831,3797,3863,4252,3656,2094,1516,1812954,40.3,-86.48,1050,77.5375,-17,-14,-4,,3.71,6.48,5.33,9.72,,4.4,5.09,5.09,4.86,3.94,8.8,,6.95,4.17,,,5.09,18.99,4.17,4.63,,4.86,,36.82,,5.79,3.94,,3.24,2.993827,-2.432099,9.82716,0.0,,-2.0,70.280824
US_IN_18023,2020-11-30,ChIJD6U9Qu-fE4gRa8_d75DFrZg,Q509861,geoId/18023,US,United States of America,IN,Indiana,18023,Clinton County,US,USA,2,64,0,2108,26,,,0,1,2,6,6,10,10,14,9,3,4,22,60,135,94,336,350,318,336,207,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,30,34,949,1147,32195,16013,16182,4526,4660,3831,3797,3863,4252,3656,2094,1516,1812954,40.3,-86.48,1050,77.5375,-22,-18,-14,6,5.18,4.77,7.05,5.6,,4.77,4.56,10.78,2.9,3.73,3.11,4.35,3.94,5.6,5.81,3.11,3.11,16.8,6.84,5.6,,,4.56,27.99,4.15,4.35,,,3.11,2.246914,-1.290123,8.592593,0.943429,,0.160494,86.309088
US_IN_18023,2020-12-01,ChIJD6U9Qu-fE4gRa8_d75DFrZg,Q509861,geoId/18023,US,United States of America,IN,Indiana,18023,Clinton County,US,USA,2,63,1,2171,27,,,0,1,5,8,2,11,10,11,7,5,4,23,65,143,96,347,360,329,343,212,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,34,28,983,1175,32195,16013,16182,4526,4660,3831,3797,3863,4252,3656,2094,1516,1812954,40.3,-86.48,1050,77.5375,-16,-4,-20,6,2.92,5.21,7.51,6.26,3.75,5.63,4.59,12.31,6.26,4.59,5.01,,3.55,5.84,,4.38,7.09,18.15,4.59,7.3,3.75,4.59,7.72,34.21,4.17,3.55,,4.38,4.8,-1.469136,-2.469136,2.907407,0.653143,,-4.567901,79.924591
US_IN_18023,2020-12-02,ChIJD6U9Qu-fE4gRa8_d75DFrZg,Q509861,geoId/18023,US,United States of America,IN,Indiana,18023,Clinton County,US,USA,2,47,1,2218,28,,,0,0,0,2,1,18,2,5,9,6,4,23,65,145,97,365,362,334,352,218,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,19,28,1002,1203,32195,16013,16182,4526,4660,3831,3797,3863,4252,3656,2094,1516,1812954,40.3,-86.48,1050,77.5375,-12,-10,-17,6,3.89,4.5,3.48,6.75,,4.71,3.27,7.77,5.52,3.89,6.34,4.5,5.73,5.73,3.27,5.32,4.71,21.69,3.48,4.71,3.27,5.32,3.89,28.64,2.86,3.48,3.07,,3.07,-1.753086,-6.407407,5.475309,0.366889,,-5.401235,76.524211
US_IN_18023,2020-12-03,ChIJD6U9Qu-fE4gRa8_d75DFrZg,Q509861,geoId/18023,US,United States of America,IN,Indiana,18023,Clinton County,US,USA,2,54,1,2272,29,,,0,1,1,8,1,16,1,8,7,8,4,24,66,153,98,381,363,342,359,226,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,21,33,1023,1236,32195,16013,16182,4526,4660,3831,3797,3863,4252,3656,2094,1516,1812954,40.3,-86.48,1050,77.5375,-13,-10,-19,7,3.39,4.45,6.35,8.05,5.08,3.39,3.39,9.95,2.96,4.02,9.11,,4.02,4.24,3.6,5.08,7.2,24.14,5.93,5.93,4.66,4.45,5.08,31.13,,4.87,4.24,3.81,,-0.067901,-6.055556,6.376543,1.693333,,-4.067901,74.748296
US_IN_18023,2020-12-04,ChIJD6U9Qu-fE4gRa8_d75DFrZg,Q509861,geoId/18023,US,United States of America,IN,Indiana,18023,Clinton County,US,USA,2,50,0,2322,29,,,1,1,3,8,2,12,6,6,4,1,5,25,69,161,100,393,369,348,363,227,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,23,27,1046,1263,32195,16013,16182,4526,4660,3831,3797,3863,4252,3656,2094,1516,1812954,40.3,-86.48,1050,77.5375,-14,-16,-16,7,4.44,6.13,6.77,6.77,4.02,8.25,3.38,8.04,5.08,4.02,5.08,3.38,5.5,,3.81,2.96,3.81,19.68,4.44,6.13,3.38,4.02,,38.08,,7.19,3.81,2.96,4.44,3.388889,-3.277778,8.765432,0.0,,-0.333333,76.957723
US_IN_18023,2020-12-05,ChIJD6U9Qu-fE4gRa8_d75DFrZg,Q509861,geoId/18023,US,United States of America,IN,Indiana,18023,Clinton County,US,USA,2,16,0,2338,29,,,0,0,0,0,0,5,1,4,2,2,5,25,69,161,100,398,370,352,365,229,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,5,11,1051,1274,32195,16013,16182,4526,4660,3831,3797,3863,4252,3656,2094,1516,1812954,40.3,-86.48,1050,77.5375,-6,-1,-3,,4.03,5.69,6.4,6.16,4.74,5.93,3.32,6.64,5.93,3.32,6.88,,,,,,7.59,16.83,,9.96,3.32,,4.74,31.77,,7.35,3.56,3.56,4.03,0.611111,-2.969136,7.08642,0.0,,-2.04321,82.556
US_IN_18023,2020-12-06,ChIJD6U9Qu-fE4gRa8_d75DFrZg,Q509861,geoId/18023,US,United States of America,IN,Indiana,18023,Clinton County,US,USA,2,9,0,2347,29,,,0,0,0,1,0,3,1,3,0,1,5,25,69,162,100,401,371,355,365,230,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,4,5,1055,1279,32195,16013,16182,4526,4660,3831,3797,3863,4252,3656,2094,1516,1812954,40.3,-86.48,1050,77.5375,-19,-11,-10,,6.06,6.06,6.76,4.66,4.2,5.59,3.26,8.86,5.59,4.89,5.59,3.26,3.26,,,5.13,7.69,16.78,,6.06,3.96,3.5,3.73,30.07,,4.43,,3.96,,-0.635802,-3.783951,2.993827,0.0,,-3.679012,80.241332
US_IN_18023,2020-12-07,ChIJD6U9Qu-fE4gRa8_d75DFrZg,Q509861,geoId/18023,US,United States of America,IN,Indiana,18023,Clinton County,US,USA,2,83,0,2430,29,,,0,0,7,13,2,18,12,19,7,5,5,25,76,175,102,419,383,374,372,235,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,41,42,1096,1321,32195,16013,16182,4526,4660,3831,3797,3863,4252,3656,2094,1516,1812954,40.3,-86.48,1050,77.5375,-12,-17,-17,5,,4.83,7.56,8.4,,4.62,,6.51,5.04,6.09,6.72,,2.94,3.99,3.57,6.93,3.78,21.62,3.57,3.15,3.36,5.67,3.15,32.54,4.2,4.41,3.99,3.36,4.62,-0.290123,-2.617284,1.401235,0.0,,-3.728395,77.75579
US_IN_18023,2020-12-08,ChIJD6U9Qu-fE4gRa8_d75DFrZg,Q509861,geoId/18023,US,United States of America,IN,Indiana,18023,Clinton County,US,USA,2,74,2,2504,31,,,0,0,3,11,3,13,11,13,9,7,5,25,79,186,105,432,394,387,381,242,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,36,38,1132,1359,32195,16013,16182,4526,4660,3831,3797,3863,4252,3656,2094,1516,1812954,40.3,-86.48,1050,77.5375,-16,-7,-19,6,5.92,8.25,9.52,7.62,3.81,5.08,4.02,14.38,8.04,5.92,5.08,,3.81,6.77,,3.38,4.44,16.92,3.6,6.77,,4.44,5.71,35.33,,4.87,5.29,,4.02,0.91358,-1.271605,3.12963,0.0,,-2.709877,77.057856
US_IN_18023,2020-12-09,ChIJD6U9Qu-fE4gRa8_d75DFrZg,Q509861,geoId/18023,US,United States of America,IN,Indiana,18023,Clinton County,US,USA,2,52,0,2556,31,,,0,1,0,12,2,7,6,10,6,6,5,26,79,198,107,439,400,397,387,248,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,26,26,1158,1385,32195,16013,16182,4526,4660,3831,3797,3863,4252,3656,2094,1516,1812954,40.3,-86.48,1050,77.5375,-15,-14,-19,6,5.78,5.56,7.49,6.84,4.06,4.06,4.28,6.42,3.64,,6.84,,5.99,4.06,,,5.99,17.32,4.06,4.92,3.42,3.85,3.42,30.16,2.99,3.64,3.21,3.64,3.42,3.746914,-0.37037,11.969136,0.0,,0.080247,77.252109
US_IN_18023,2020-12-10,ChIJD6U9Qu-fE4gRa8_d75DFrZg,Q509861,geoId/18023,US,United States of America,IN,Indiana,18023,Clinton County,US,USA,2,62,0,2618,31,,,0,1,3,7,2,13,8,7,11,5,5,27,82,205,109,452,408,404,398,253,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,24,38,1182,1423,32195,16013,16182,4526,4660,3831,3797,3863,4252,3656,2094,1516,1812954,40.3,-86.48,1050,77.5375,-9,-5,-19,5,,7.31,9.46,6.88,3.66,4.3,4.3,9.68,5.16,4.3,6.45,3.01,5.81,5.16,3.44,3.23,5.16,14.63,6.24,7.53,6.24,6.24,4.95,26.46,,3.23,3.87,,3.23,4.185185,-2.283951,14.160494,0.028222,,0.660494,78.097327
US_IN_18023,2020-12-11,ChIJD6U9Qu-fE4gRa8_d75DFrZg,Q509861,geoId/18023,US,United States of America,IN,Indiana,18023,Clinton County,US,USA,2,45,0,2663,31,,,0,0,2,7,1,12,8,3,5,5,5,27,84,212,110,464,416,407,403,258,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,14,31,1196,1454,32195,16013,16182,4526,4660,3831,3797,3863,4252,3656,2094,1516,1812954,40.3,-86.48,1050,77.5375,-14,-13,-18,8,5.04,4.16,7.45,6.57,3.07,3.07,,8.98,4.38,4.16,7.45,5.04,4.16,3.51,,5.7,3.73,17.09,4.38,5.48,3.07,4.6,5.7,28.92,3.51,5.26,3.73,,3.29,8.228395,0.117284,16.154321,0.0,,3.32716,71.648226
US_IN_18023,2020-12-12,ChIJD6U9Qu-fE4gRa8_d75DFrZg,Q509861,geoId/18023,US,United States of America,IN,Indiana,18023,Clinton County,US,USA,2,11,1,2674,32,,,0,0,0,0,0,3,1,3,2,1,5,27,84,212,110,467,417,410,405,259,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,7,4,1203,1458,32195,16013,16182,4526,4660,3831,3797,3863,4252,3656,2094,1516,1812954,40.3,-86.48,1050,77.5375,-13,-8,-5,,4.05,6.44,5.72,5.01,4.05,5.01,3.82,9.3,5.96,,6.92,3.34,4.05,,,4.29,3.82,15.98,4.05,3.34,,3.82,4.29,33.39,,3.82,3.34,3.82,,9.814815,2.518519,15.537037,10.668,,7.685185,86.797991
US_IN_18023,2020-12-13,ChIJD6U9Qu-fE4gRa8_d75DFrZg,Q509861,geoId/18023,US,United States of America,IN,Indiana,18023,Clinton County,US,USA,2,11,0,2685,32,,,0,0,0,0,0,1,0,4,2,2,5,27,84,212,110,468,417,414,407,261,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,6,5,1209,1463,32195,16013,16182,4526,4660,3831,3797,3863,4252,3656,2094,1516,1812954,40.3,-86.48,1050,77.5375,-11,-6,-10,,4.14,7.81,6.67,6.21,4.83,4.37,,8.73,3.68,4.6,7.12,,5.06,3.22,,3.68,,13.33,3.22,5.52,,3.45,3.68,33.09,,3.45,5.75,7.35,3.68,2.901235,1.351852,9.271605,3.612444,,1.135802,88.289486
US_IN_18023,2020-12-14,ChIJD6U9Qu-fE4gRa8_d75DFrZg,Q509861,geoId/18023,US,United States of America,IN,Indiana,18023,Clinton County,US,USA,2,72,0,2757,32,,,0,2,4,10,4,12,10,11,11,5,5,29,88,222,114,480,427,425,418,266,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,33,39,1242,1502,32195,16013,16182,4526,4660,3831,3797,3863,4252,3656,2094,1516,1812954,40.3,-86.48,1050,77.5375,-16,-15,-18,7,3.1,7.02,8.88,8.06,,3.31,4.34,8.26,,3.31,7.44,,4.75,3.72,,,7.23,22.73,,4.54,3.1,4.13,,26.86,,,4.34,4.75,4.34,0.314815,-2.740741,3.54321,0.028222,,-2.975309,78.64593
US_IN_18023,2020-12-15,ChIJD6U9Qu-fE4gRa8_d75DFrZg,Q509861,geoId/18023,US,United States of America,IN,Indiana,18023,Clinton County,US,USA,2,61,0,2818,32,,,1,1,1,8,3,14,15,6,7,3,6,30,89,230,117,494,442,431,425,269,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,29,32,1271,1534,32195,16013,16182,4526,4660,3831,3797,3863,4252,3656,2094,1516,1812954,40.3,-86.48,1050,77.5375,-11,-9,-21,6,3.55,5.85,5.22,5.01,,2.92,,7.31,5.22,3.55,7.73,,3.76,4.39,,4.39,7.73,19.85,3.97,5.01,3.97,4.81,3.55,26.12,,,3.34,3.13,4.81,-2.895062,-4.981481,1.388889,0.0,,-6.450617,76.656912
US_IN_18023,2020-12-16,ChIJD6U9Qu-fE4gRa8_d75DFrZg,Q509861,geoId/18023,US,United States of America,IN,Indiana,18023,Clinton County,US,USA,2,45,1,2863,33,,,1,1,1,4,2,6,7,7,4,8,7,31,90,234,119,500,449,438,429,277,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,14,29,1285,1563,32195,16013,16182,4526,4660,3831,3797,3863,4252,3656,2094,1516,1812954,40.3,-86.48,1050,77.5375,-18,-16,-24,10,,6.44,6.01,4.29,3.22,4.93,4.29,8.58,6.22,4.29,7.08,3.22,3.0,3.43,,3.86,5.36,18.88,5.58,4.72,3.86,,,28.75,4.51,6.22,3.22,,4.51,-1.944444,-4.345679,-0.364198,1.9685,40.64,-4.123457,85.194081
US_IN_18023,2020-12-17,ChIJD6U9Qu-fE4gRa8_d75DFrZg,Q509861,geoId/18023,US,United States of America,IN,Indiana,18023,Clinton County,US,USA,2,52,1,2915,34,,,1,2,1,7,2,8,8,9,3,9,8,33,91,241,121,508,457,447,432,286,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,21,30,1306,1593,32195,16013,16182,4526,4660,3831,3797,3863,4252,3656,2094,1516,1812954,40.3,-86.48,1050,77.5375,-10,-5,-19,7,4.48,6.61,7.03,5.54,3.62,3.84,4.48,8.53,3.84,2.98,8.74,,3.41,4.69,3.2,4.9,6.61,21.1,8.53,6.18,,4.05,,31.97,,4.9,4.69,5.54,4.05,-1.660494,-2.981481,-0.450617,0.6985,30.48,-2.981481,90.814494
US_IN_18023,2020-12-18,ChIJD6U9Qu-fE4gRa8_d75DFrZg,Q509861,geoId/18023,US,United States of America,IN,Indiana,18023,Clinton County,US,USA,2,54,0,2969,34,,,0,2,4,3,2,12,7,7,10,4,8,35,95,244,123,520,464,454,442,290,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,29,25,1335,1618,32195,16013,16182,4526,4660,3831,3797,3863,4252,3656,2094,1516,1812954,40.3,-86.48,1050,77.5375,-17,-12,-19,8,,5.52,7.95,7.51,4.86,4.2,3.31,8.39,5.52,,8.39,3.76,,,,,6.19,19.0,4.86,5.96,4.2,3.09,3.09,26.51,3.31,7.07,7.73,3.31,3.31,-2.54321,-8.820988,1.691358,0.0,30.48,-4.401235,87.336043
US_IN_18023,2020-12-19,ChIJD6U9Qu-fE4gRa8_d75DFrZg,Q509861,geoId/18023,US,United States of America,IN,Indiana,18023,Clinton County,US,USA,2,15,0,2984,34,,,0,1,0,1,0,3,2,1,3,3,8,36,95,245,123,523,466,455,445,293,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,9,6,1344,1624,32195,16013,16182,4526,4660,3831,3797,3863,4252,3656,2094,1516,1812954,40.3,-86.48,1050,77.5375,-6,0,-4,,4.52,4.75,8.56,8.32,3.8,4.75,4.04,7.85,6.66,3.8,5.71,,4.04,4.04,,,4.28,15.22,6.89,5.23,4.52,3.8,,31.62,4.04,5.94,3.33,3.33,,1.888889,-2.283951,4.358025,0.09525,,-1.17284,80.4443
US_IN_18023,2020-12-20,ChIJD6U9Qu-fE4gRa8_d75DFrZg,Q509861,geoId/18023,US,United States of America,IN,Indiana,18023,Clinton County,US,USA,2,14,0,2998,34,,,0,1,0,3,1,1,5,1,1,1,8,37,95,248,124,524,471,456,446,294,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,6,8,1350,1632,32195,16013,16182,4526,4660,3831,3797,3863,4252,3656,2094,1516,1812954,40.3,-86.48,1050,77.5375,-12,-5,-7,,4.99,4.27,9.49,,4.04,7.12,,9.02,7.36,3.32,4.99,,3.8,4.27,3.32,4.04,4.99,16.62,4.99,4.51,,,,27.77,,5.93,4.27,,,2.765432,-0.012346,4.796296,0.127,,1.04321,88.714557
US_IN_18023,2020-12-21,ChIJD6U9Qu-fE4gRa8_d75DFrZg,Q509861,geoId/18023,US,United States of America,IN,Indiana,18023,Clinton County,US,USA,2,48,0,3046,34,,,0,1,1,1,4,5,8,8,11,6,8,38,96,249,128,529,479,464,457,300,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,19,29,1369,1661,32195,16013,16182,4526,4660,3831,3797,3863,4252,3656,2094,1516,1812954,40.3,-86.48,1050,77.5375,-11,-10,-25,8,,5.43,6.11,6.34,,3.4,,8.6,,4.98,5.21,4.3,5.21,4.98,,,4.98,17.88,4.98,7.7,4.75,,3.85,30.78,4.3,3.85,4.3,,3.17,3.364198,0.574074,8.012346,0.036286,,0.709877,83.055908
