location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,elevation_m,area_sq_km,life_expectancy,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_parks,mobility_workplaces,search_trends_abdominal_pain,search_trends_acne,search_trends_alcoholism,search_trends_allergy,search_trends_anxiety,search_trends_arthritis,search_trends_back_pain,search_trends_bleeding,search_trends_bone_fracture,search_trends_common_cold,search_trends_constipation,search_trends_cough,search_trends_cramp,search_trends_depression,search_trends_diabetes,search_trends_diarrhea,search_trends_fatigue,search_trends_fever,search_trends_gastroesophageal_reflux_disease,search_trends_hair_loss,search_trends_headache,search_trends_heartburn,search_trends_hypertension,search_trends_infection,search_trends_inflammation,search_trends_insomnia,search_trends_itch,search_trends_low_back_pain,search_trends_major_depressive_disorder,search_trends_migraine,search_trends_obesity,search_trends_pain,search_trends_skin_condition,search_trends_skin_rash,search_trends_swelling,search_trends_type_2_diabetes,search_trends_urinary_tract_infection,search_trends_weight_gain,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,snowfall_mm,dew_point,relative_humidity
US_VA_51830,2020-02-10,ChIJG6qVRAqJsIkRqg4WXhcwS8E,Q492346,geoId/51830,US,United States of America,VA,Virginia,51830,Williamsburg,US,USA,2,,,,,,,14994,6850,8144,1023,2848,4272,1383,1007,1335,1442,1072,612,206807,37.2708,-76.7069,15,23,78.2,,,,,5.21,5.7,4.23,11.24,11.24,4.23,4.23,2.28,3.09,17.91,2.93,7.17,,7.17,7.17,5.37,5.54,5.54,4.56,4.07,4.88,3.75,6.03,25.4,5.86,4.72,4.72,3.26,5.05,3.91,5.21,36.31,2.6,4.72,5.37,4.4,5.21,6.35,9.244444,3.561111,16.322222,0.0,,3.833333,68.989687
US_VA_51830,2020-02-11,ChIJG6qVRAqJsIkRqg4WXhcwS8E,Q492346,geoId/51830,US,United States of America,VA,Virginia,51830,Williamsburg,US,USA,2,,,,,,,14994,6850,8144,1023,2848,4272,1383,1007,1335,1442,1072,612,206807,37.2708,-76.7069,15,23,78.2,,,,,3.11,9.18,4.52,10.87,9.18,4.66,3.53,3.39,4.09,15.39,2.82,5.79,2.12,8.75,8.19,5.36,4.94,5.08,1.98,4.09,6.07,2.4,5.22,22.3,3.95,3.67,5.36,2.54,4.52,4.66,6.21,34.02,3.25,4.24,4.38,4.09,3.11,4.24,15.155556,11.933333,17.35,1.4986,,14.015873,91.323698
US_VA_51830,2020-02-12,ChIJG6qVRAqJsIkRqg4WXhcwS8E,Q492346,geoId/51830,US,United States of America,VA,Virginia,51830,Williamsburg,US,USA,2,,,,,,,14994,6850,8144,1023,2848,4272,1383,1007,1335,1442,1072,612,206807,37.2708,-76.7069,15,23,78.2,,,,,4.15,6.92,4.84,8.17,9.83,3.74,3.88,2.91,2.77,14.26,1.94,7.34,,6.37,7.06,2.77,4.29,4.43,2.35,4.15,5.26,,4.43,19.93,5.54,,4.43,,6.64,3.74,6.64,33.22,3.05,5.4,4.71,2.77,1.94,2.91,10.1,7.905556,15.822222,21.844,,6.230159,75.954362
US_VA_51830,2020-02-13,ChIJG6qVRAqJsIkRqg4WXhcwS8E,Q492346,geoId/51830,US,United States of America,VA,Virginia,51830,Williamsburg,US,USA,2,,,,,,,14994,6850,8144,1023,2848,4272,1383,1007,1335,1442,1072,612,206807,37.2708,-76.7069,15,23,78.2,,,,,2.59,8.17,5.58,8.17,9.53,3.81,5.04,3.4,3.4,14.43,,6.26,3.0,8.31,7.49,2.31,4.08,4.36,,5.17,4.36,3.0,4.77,22.47,3.95,3.13,3.0,2.04,4.49,4.22,5.04,24.1,,3.27,2.04,3.13,2.04,3.4,11.55,7.838889,16.272222,0.1016,,9.777778,88.178691
US_VA_51830,2020-02-14,ChIJG6qVRAqJsIkRqg4WXhcwS8E,Q492346,geoId/51830,US,United States of America,VA,Virginia,51830,Williamsburg,US,USA,2,,,,,,,14994,6850,8144,1023,2848,4272,1383,1007,1335,1442,1072,612,206807,37.2708,-76.7069,15,23,78.2,,,,,3.89,8.88,8.1,8.1,7.79,3.12,2.65,2.8,2.34,11.84,,5.92,,5.29,5.76,4.36,3.43,5.14,3.58,2.34,2.34,,6.38,19.16,5.14,,5.45,4.21,4.36,2.8,3.43,22.58,2.18,4.67,4.67,3.43,,,7.816667,3.688889,15.894444,4.3688,,1.507937,64.892706
US_VA_51830,2020-02-15,ChIJG6qVRAqJsIkRqg4WXhcwS8E,Q492346,geoId/51830,US,United States of America,VA,Virginia,51830,Williamsburg,US,USA,2,,,,,,,14994,6850,8144,1023,2848,4272,1383,1007,1335,1442,1072,612,206807,37.2708,-76.7069,15,23,78.2,35,24,,2,,10.64,8.19,10.03,7.37,4.09,5.32,,,14.33,,5.53,3.89,5.12,4.91,,5.94,3.69,,5.94,5.94,2.87,2.87,19.86,4.5,3.89,5.73,,4.5,5.94,4.3,31.73,4.3,4.3,3.48,,3.07,3.48,0.594444,-2.694444,6.483333,0.0,,-8.888889,49.48149
US_VA_51830,2020-02-16,ChIJG6qVRAqJsIkRqg4WXhcwS8E,Q492346,geoId/51830,US,United States of America,VA,Virginia,51830,Williamsburg,US,USA,2,,,,,,,14994,6850,8144,1023,2848,4272,1383,1007,1335,1442,1072,612,206807,37.2708,-76.7069,15,23,78.2,53,33,,4,3.87,12.89,5.71,11.23,8.1,4.24,2.95,5.89,4.24,14.91,,8.47,4.24,5.71,10.49,4.79,4.97,4.79,,4.6,4.97,,4.97,24.3,5.16,,7.73,,5.52,4.24,7.18,30.93,3.31,7.0,5.52,2.95,,4.42,4.211111,-1.027778,10.544444,0.0,,-1.412698,67.771933
US_VA_51830,2020-02-17,ChIJG6qVRAqJsIkRqg4WXhcwS8E,Q492346,geoId/51830,US,United States of America,VA,Virginia,51830,Williamsburg,US,USA,2,,,,,,,14994,6850,8144,1023,2848,4272,1383,1007,1335,1442,1072,612,206807,37.2708,-76.7069,15,23,78.2,33,4,,0,3.65,11.12,6.3,8.96,13.6,3.98,6.97,3.48,3.48,19.57,2.65,8.63,2.99,8.46,7.8,3.15,5.64,6.14,3.48,5.31,4.98,,5.47,29.03,7.13,2.65,6.97,3.65,4.64,4.31,7.63,37.99,5.97,5.31,4.98,2.32,5.31,2.99,8.611111,2.877778,12.316667,0.0,,2.47619,65.440853
US_VA_51830,2020-02-18,ChIJG6qVRAqJsIkRqg4WXhcwS8E,Q492346,geoId/51830,US,United States of America,VA,Virginia,51830,Williamsburg,US,USA,2,,,,,,,14994,6850,8144,1023,2848,4272,1383,1007,1335,1442,1072,612,206807,37.2708,-76.7069,15,23,78.2,3,6,,11,4.29,7.28,3.9,8.45,10.39,3.38,4.16,4.68,2.47,14.03,3.25,6.24,2.34,5.59,6.37,4.03,7.15,4.03,1.95,3.9,2.86,3.25,4.55,31.84,5.59,3.77,3.64,,4.94,3.64,4.68,28.07,3.51,4.94,5.33,2.86,7.8,4.42,7.927778,2.9,15.722222,0.0,,4.507937,80.437148
US_VA_51830,2020-02-19,ChIJG6qVRAqJsIkRqg4WXhcwS8E,Q492346,geoId/51830,US,United States of America,VA,Virginia,51830,Williamsburg,US,USA,2,,,,,,,14994,6850,8144,1023,2848,4272,1383,1007,1335,1442,1072,612,206807,37.2708,-76.7069,15,23,78.2,3,6,,0,1.96,5.51,3.18,7.72,8.57,5.76,4.9,5.63,1.84,12.98,2.33,8.94,2.21,7.1,6.86,2.94,5.39,3.8,2.82,3.31,3.92,3.31,4.53,23.27,5.63,3.67,3.18,1.96,6.98,4.16,3.8,30.37,2.69,4.41,3.55,2.94,3.55,3.55,10.611111,4.705556,14.577778,2.2098,,4.325397,65.008724
US_VA_51830,2020-02-20,ChIJG6qVRAqJsIkRqg4WXhcwS8E,Q492346,geoId/51830,US,United States of America,VA,Virginia,51830,Williamsburg,US,USA,2,,,,,,,14994,6850,8144,1023,2848,4272,1383,1007,1335,1442,1072,612,206807,37.2708,-76.7069,15,23,78.2,-5,12,,0,2.68,3.7,4.08,8.29,7.27,3.32,2.55,3.83,,12.25,3.32,5.36,,6.38,8.55,3.32,4.08,3.7,2.42,3.96,2.94,2.17,5.74,25.14,4.85,2.17,4.08,,3.83,3.57,5.49,24.37,,2.81,2.68,2.42,3.96,2.3,3.388889,-0.022222,9.061111,0.9652,,-1.880952,72.301841
US_VA_51830,2020-02-21,ChIJG6qVRAqJsIkRqg4WXhcwS8E,Q492346,geoId/51830,US,United States of America,VA,Virginia,51830,Williamsburg,US,USA,2,,,,,,,14994,6850,8144,1023,2848,4272,1383,1007,1335,1442,1072,612,206807,37.2708,-76.7069,15,23,78.2,1,0,,-14,,8.29,7.16,8.67,6.78,,4.9,4.14,2.83,13.0,,7.16,3.02,5.28,8.86,3.02,3.96,4.52,,4.14,4.14,,7.16,19.78,7.35,3.2,4.71,,2.83,3.39,8.48,29.58,3.77,3.77,3.39,3.39,2.83,,0.322222,-1.883333,4.016667,3.6322,,-4.706349,69.539277
US_VA_51830,2020-02-22,ChIJG6qVRAqJsIkRqg4WXhcwS8E,Q492346,geoId/51830,US,United States of America,VA,Virginia,51830,Williamsburg,US,USA,2,,,,,,,14994,6850,8144,1023,2848,4272,1383,1007,1335,1442,1072,612,206807,37.2708,-76.7069,15,23,78.2,11,14,,20,3.66,10.17,8.13,11.79,10.78,,5.08,3.66,,11.39,3.46,6.51,,6.91,4.07,6.71,,4.88,,5.29,5.08,,4.88,20.74,6.3,4.07,6.1,,4.68,3.66,5.9,31.31,4.07,,3.86,3.05,,2.85,1.522222,-4.0,9.855556,0.0,78.74,-6.619048,56.968345
US_VA_51830,2020-02-23,ChIJG6qVRAqJsIkRqg4WXhcwS8E,Q492346,geoId/51830,US,United States of America,VA,Virginia,51830,Williamsburg,US,USA,2,,,,,,,14994,6850,8144,1023,2848,4272,1383,1007,1335,1442,1072,612,206807,37.2708,-76.7069,15,23,78.2,17,9,,9,3.08,10.4,8.86,11.17,9.82,4.62,3.85,3.08,2.89,11.94,,6.74,6.35,11.74,4.43,5.58,6.16,5.58,,4.62,4.43,,5.39,25.99,6.93,3.47,6.93,3.27,5.97,3.08,5.97,36.77,5.58,4.24,5.78,2.69,2.69,5.39,6.240741,-1.851852,14.796296,0.0,,-2.425926,54.394526
US_VA_51830,2020-02-24,ChIJG6qVRAqJsIkRqg4WXhcwS8E,Q492346,geoId/51830,US,United States of America,VA,Virginia,51830,Williamsburg,US,USA,2,,,,,,,14994,6850,8144,1023,2848,4272,1383,1007,1335,1442,1072,612,206807,37.2708,-76.7069,15,23,78.2,0,-4,,18,3.2,7.46,4.39,12.92,11.32,2.8,7.19,3.73,2.0,15.85,,6.53,,6.39,7.99,4.13,5.86,4.79,,3.73,4.13,2.13,6.79,26.5,4.66,3.33,5.19,5.46,5.33,3.86,6.66,33.69,4.93,4.93,5.59,3.33,2.0,4.0,8.777778,2.161111,13.477778,0.0762,,1.84127,62.878482
US_VA_51830,2020-02-25,ChIJG6qVRAqJsIkRqg4WXhcwS8E,Q492346,geoId/51830,US,United States of America,VA,Virginia,51830,Williamsburg,US,USA,2,,,,,,,14994,6850,8144,1023,2848,4272,1383,1007,1335,1442,1072,612,206807,37.2708,-76.7069,15,23,78.2,2,5,,8,3.53,7.79,5.47,9.0,12.29,3.41,4.01,,1.95,19.58,1.7,8.52,,7.79,6.08,2.8,5.6,4.87,2.92,3.77,3.77,2.19,4.38,32.6,4.74,4.26,5.11,2.31,5.96,4.01,7.05,31.75,3.16,5.6,4.87,2.07,3.53,3.89,11.044444,5.633333,16.388889,2.5146,,10.261905,93.05185
US_VA_51830,2020-02-26,ChIJG6qVRAqJsIkRqg4WXhcwS8E,Q492346,geoId/51830,US,United States of America,VA,Virginia,51830,Williamsburg,US,USA,2,,,,,,,14994,6850,8144,1023,2848,4272,1383,1007,1335,1442,1072,612,206807,37.2708,-76.7069,15,23,78.2,4,8,,4,3.98,7.71,5.79,9.76,11.81,3.5,4.94,3.01,1.93,20.13,1.69,6.99,2.05,5.91,5.42,3.62,3.86,4.94,2.53,5.42,4.82,2.05,3.38,32.91,4.82,2.29,5.18,3.13,4.94,4.94,5.06,27.72,2.77,4.1,2.77,2.17,3.38,3.74,11.294444,8.994444,15.394444,1.4224,,11.174603,96.866718
US_VA_51830,2020-02-27,ChIJG6qVRAqJsIkRqg4WXhcwS8E,Q492346,geoId/51830,US,United States of America,VA,Virginia,51830,Williamsburg,US,USA,2,,,,,,,14994,6850,8144,1023,2848,4272,1383,1007,1335,1442,1072,612,206807,37.2708,-76.7069,15,23,78.2,8,10,,5,4.17,9.94,7.0,7.73,11.66,3.07,4.54,4.42,2.46,22.46,,6.14,2.58,6.63,8.96,4.17,1.96,2.46,2.58,2.95,4.05,2.46,4.66,41.61,4.3,3.31,3.56,2.58,4.17,3.07,5.65,28.23,,2.46,3.68,4.42,3.68,3.31,9.037037,5.716049,14.58642,2.455333,,0.990741,56.431151
US_VA_51830,2020-02-28,ChIJG6qVRAqJsIkRqg4WXhcwS8E,Q492346,geoId/51830,US,United States of America,VA,Virginia,51830,Williamsburg,US,USA,2,,,,,,,14994,6850,8144,1023,2848,4272,1383,1007,1335,1442,1072,612,206807,37.2708,-76.7069,15,23,78.2,10,8,,8,3.9,7.53,3.9,7.79,7.4,3.64,3.9,,2.34,17.4,1.82,6.1,2.08,4.54,7.01,3.38,5.58,2.73,1.95,2.99,3.25,1.82,3.12,34.29,3.77,,4.16,,4.03,4.16,4.93,27.66,2.34,4.29,3.9,3.9,2.73,4.03,5.838889,1.4,12.038889,0.0508,,-6.712963,41.742412
US_VA_51830,2020-02-29,ChIJG6qVRAqJsIkRqg4WXhcwS8E,Q492346,geoId/51830,US,United States of America,VA,Virginia,51830,Williamsburg,US,USA,2,,,,,,,14994,6850,8144,1023,2848,4272,1383,1007,1335,1442,1072,612,206807,37.2708,-76.7069,15,23,78.2,8,19,,18,3.12,8.18,9.15,9.93,10.51,3.5,4.48,5.84,,20.83,,6.82,3.7,6.82,7.79,,5.06,3.5,,4.48,2.73,4.28,,30.76,5.06,,4.28,2.92,,,4.09,33.49,2.73,3.89,3.5,,3.7,3.12,4.683333,-0.205556,9.533333,0.0,,-4.787037,50.57841
US_VA_51830,2020-03-01,ChIJG6qVRAqJsIkRqg4WXhcwS8E,Q492346,geoId/51830,US,United States of America,VA,Virginia,51830,Williamsburg,US,USA,2,,,,,,,14994,6850,8144,1023,2848,4272,1383,1007,1335,1442,1072,612,206807,37.2708,-76.7069,15,23,78.2,13,27,,,4.52,9.43,6.03,10.18,11.69,4.15,5.09,3.39,3.02,23.94,,8.29,3.96,8.67,4.9,3.21,7.35,5.28,,4.52,5.66,,3.77,37.51,6.22,3.96,7.54,3.02,4.15,2.64,7.73,33.74,3.21,6.6,4.52,,,3.77,3.472222,-3.394444,11.038889,0.0,,-8.787037,41.213957
US_VA_51830,2020-03-02,ChIJG6qVRAqJsIkRqg4WXhcwS8E,Q492346,geoId/51830,US,United States of America,VA,Virginia,51830,Williamsburg,US,USA,2,,,,,,,14994,6850,8144,1023,2848,4272,1383,1007,1335,1442,1072,612,206807,37.2708,-76.7069,15,23,78.2,12,18,,20,3.2,8.62,4.31,8.87,9.23,4.92,3.94,2.46,2.96,22.04,,6.89,2.46,5.42,6.77,2.96,5.66,3.94,2.34,3.2,3.2,2.83,3.45,32.87,6.77,2.09,4.43,2.34,4.55,4.19,6.16,31.64,2.83,4.19,6.03,2.22,3.82,2.96,9.966667,0.722222,19.072222,0.0,,-0.31746,48.959602
US_VA_51830,2020-03-03,ChIJG6qVRAqJsIkRqg4WXhcwS8E,Q492346,geoId/51830,US,United States of America,VA,Virginia,51830,Williamsburg,US,USA,2,,,,,,,14994,6850,8144,1023,2848,4272,1383,1007,1335,1442,1072,612,206807,37.2708,-76.7069,15,23,78.2,11,20,,11,3.51,4.89,4.64,11.29,13.18,3.64,3.39,2.51,3.39,20.83,2.76,7.53,,5.77,8.41,3.14,4.52,3.89,2.76,4.64,4.52,1.88,6.65,33.0,5.02,2.01,4.39,2.38,3.14,4.39,5.52,32.12,,3.76,5.27,4.39,3.26,2.89,14.861111,7.227778,19.127778,0.0762,,8.595238,64.748673
US_VA_51830,2020-03-04,ChIJG6qVRAqJsIkRqg4WXhcwS8E,Q492346,geoId/51830,US,United States of America,VA,Virginia,51830,Williamsburg,US,USA,2,,,,,,,14994,6850,8144,1023,2848,4272,1383,1007,1335,1442,1072,612,206807,37.2708,-76.7069,15,23,78.2,9,18,,5,2.08,6.37,6.13,9.31,9.56,3.43,3.8,2.45,2.7,21.32,2.82,8.33,2.33,6.13,7.72,2.57,4.04,4.53,3.68,3.06,2.7,1.84,6.25,29.53,5.88,2.57,3.8,3.06,6.13,1.96,4.78,29.41,2.33,5.15,4.04,2.57,2.57,2.94,13.405556,6.011111,17.8,0.2032,,4.484127,54.474067
US_VA_51830,2020-03-05,ChIJG6qVRAqJsIkRqg4WXhcwS8E,Q492346,geoId/51830,US,United States of America,VA,Virginia,51830,Williamsburg,US,USA,2,,,,,,,14994,6850,8144,1023,2848,4272,1383,1007,1335,1442,1072,612,206807,37.2708,-76.7069,15,23,78.2,5,15,,5,3.04,7.6,6.21,9.76,11.91,4.82,2.91,3.17,4.43,16.22,3.29,7.98,2.66,6.84,6.84,2.03,4.05,2.79,,2.41,3.55,1.77,3.67,37.51,6.21,2.15,2.91,2.03,5.07,3.42,6.59,26.74,2.15,5.96,4.43,3.04,3.67,3.42,9.811111,6.166667,14.777778,0.0,,0.634921,53.020311
US_VA_51830,2020-03-06,ChIJG6qVRAqJsIkRqg4WXhcwS8E,Q492346,geoId/51830,US,United States of America,VA,Virginia,51830,Williamsburg,US,USA,2,,,,,,,14994,6850,8144,1023,2848,4272,1383,1007,1335,1442,1072,612,206807,37.2708,-76.7069,15,23,78.2,2,14,,7,,4.23,4.88,10.42,8.3,2.28,4.23,2.77,,24.59,,7.33,,5.05,10.26,,3.26,4.72,,3.26,3.91,,2.44,33.54,3.91,2.44,5.54,,4.4,4.88,9.61,23.77,3.09,4.88,,6.02,3.26,3.91,7.738889,6.166667,11.322222,1.397,,4.230159,79.007885
US_VA_51830,2020-03-07,ChIJG6qVRAqJsIkRqg4WXhcwS8E,Q492346,geoId/51830,US,United States of America,VA,Virginia,51830,Williamsburg,US,USA,2,,,,,,,14994,6850,8144,1023,2848,4272,1383,1007,1335,1442,1072,612,206807,37.2708,-76.7069,15,23,78.2,7,14,,6,,7.4,5.86,9.56,9.87,,,,,28.37,,9.87,,6.17,,,4.32,,4.32,4.62,,,6.17,37.0,,,5.55,5.24,6.47,,,28.67,,,,,,,7.588889,5.566667,11.116667,2.3622,,-2.357143,49.296084
US_VA_51830,2020-03-08,ChIJG6qVRAqJsIkRqg4WXhcwS8E,Q492346,geoId/51830,US,United States of America,VA,Virginia,51830,Williamsburg,US,USA,2,,,,,,,14994,6850,8144,1023,2848,4272,1383,1007,1335,1442,1072,612,206807,37.2708,-76.7069,15,23,78.2,25,14,,-4,,9.89,,10.25,10.6,,7.07,5.3,,25.44,,8.48,,12.01,4.95,,6.71,8.13,,,6.71,,,39.93,,,,,6.01,,,39.93,5.3,6.71,7.07,,,,6.288889,-0.377778,14.988889,0.0,,-3.833333,50.341065
US_VA_51830,2020-03-09,ChIJG6qVRAqJsIkRqg4WXhcwS8E,Q492346,geoId/51830,US,United States of America,VA,Virginia,51830,Williamsburg,US,USA,2,,,,,,,14994,6850,8144,1023,2848,4272,1383,1007,1335,1442,1072,612,206807,37.2708,-76.7069,15,23,78.2,14,12,,-4,3.86,4.06,7.11,10.76,6.5,3.45,4.67,,,18.89,,8.73,,3.25,4.47,3.45,6.09,4.47,3.45,3.25,,,3.25,39.6,7.11,,4.87,3.05,3.25,,3.05,23.35,3.45,3.65,3.25,,2.84,3.05,12.888889,5.544444,21.083333,0.0,,-1.007937,37.795019
US_VA_51830,2020-03-10,ChIJG6qVRAqJsIkRqg4WXhcwS8E,Q492346,geoId/51830,US,United States of America,VA,Virginia,51830,Williamsburg,US,USA,2,,,,,,,14994,6850,8144,1023,2848,4272,1383,1007,1335,1442,1072,612,206807,37.2708,-76.7069,15,23,78.2,10,12,,-19,,4.64,4.84,9.87,6.96,,6.96,,,23.6,,8.51,,5.03,6.77,2.71,3.48,3.29,,,,,4.64,40.24,5.03,,4.84,,3.1,,3.48,26.5,5.42,3.29,3.1,3.87,,,16.594444,12.044444,20.916667,0.0508,,9.603175,61.933703
US_VA_51830,2020-03-11,ChIJG6qVRAqJsIkRqg4WXhcwS8E,Q492346,geoId/51830,US,United States of America,VA,Virginia,51830,Williamsburg,US,USA,2,,,,,,,14994,6850,8144,1023,2848,4272,1383,1007,1335,1442,1072,612,206807,37.2708,-76.7069,15,23,78.2,8,13,,-14,3.97,5.86,5.67,9.45,7.56,3.78,3.4,,,33.08,,9.45,,2.84,5.29,3.59,4.16,6.81,,,3.02,2.65,,63.71,7.18,3.02,6.43,,,,4.35,21.36,3.21,8.7,2.65,3.97,3.4,,14.794444,10.911111,18.783333,0.0508,,10.246032,71.517375
US_VA_51830,2020-03-12,ChIJG6qVRAqJsIkRqg4WXhcwS8E,Q492346,geoId/51830,US,United States of America,VA,Virginia,51830,Williamsburg,US,USA,2,,,,,,,14994,6850,8144,1023,2848,4272,1383,1007,1335,1442,1072,612,206807,37.2708,-76.7069,15,23,78.2,7,36,,-14,3.05,4.77,5.15,9.53,6.86,3.43,3.62,,3.62,47.1,,10.87,,3.43,5.91,4.39,4.0,8.01,,2.67,,,4.0,87.71,,,4.96,,,,2.86,19.83,2.86,4.0,,3.81,,,11.883333,8.666667,16.616667,0.0,,9.150794,81.49672
US_VA_51830,2020-03-13,ChIJG6qVRAqJsIkRqg4WXhcwS8E,Q492346,geoId/51830,US,United States of America,VA,Virginia,51830,Williamsburg,US,USA,2,,,,,,,14994,6850,8144,1023,2848,4272,1383,1007,1335,1442,1072,612,206807,37.2708,-76.7069,15,23,78.2,-2,33,,-15,,4.07,,8.91,3.29,2.71,3.88,,,46.7,,10.08,,3.68,4.84,,,9.88,,4.65,,,3.49,72.86,5.23,,4.07,,3.1,,3.1,19.18,2.71,5.04,,3.1,,,17.494444,10.661111,24.327778,1.072444,,13.904762,76.632801
US_VA_51830,2020-03-14,ChIJG6qVRAqJsIkRqg4WXhcwS8E,Q492346,geoId/51830,US,United States of America,VA,Virginia,51830,Williamsburg,US,USA,2,,,,,,,14994,6850,8144,1023,2848,4272,1383,1007,1335,1442,1072,612,206807,37.2708,-76.7069,15,23,78.2,-21,8,,-6,,7.8,,17.23,10.4,,6.5,5.53,,45.19,,14.63,,,6.18,,,13.33,6.83,,,,6.83,83.22,6.5,,5.53,,,5.85,,29.91,,7.8,,4.55,,,13.188889,9.177778,21.138889,0.0508,,-0.230159,38.100369
US_VA_51830,2020-03-15,ChIJG6qVRAqJsIkRqg4WXhcwS8E,Q492346,geoId/51830,US,United States of America,VA,Virginia,51830,Williamsburg,US,USA,2,,,,,,,14994,6850,8144,1023,2848,4272,1383,1007,1335,1442,1072,612,206807,37.2708,-76.7069,15,23,78.2,-22,-6,,-20,,5.79,5.14,12.22,6.75,,,,,48.23,,17.04,,5.79,,,,18.33,,,,,,100.0,6.11,,5.47,,,,,33.76,,4.5,5.47,,,5.79,9.816667,7.733333,13.205556,0.0,,3.198413,63.169083
US_VA_51830,2020-03-16,ChIJG6qVRAqJsIkRqg4WXhcwS8E,Q492346,geoId/51830,US,United States of America,VA,Virginia,51830,Williamsburg,US,USA,2,,,,,,,14994,6850,8144,1023,2848,4272,1383,1007,1335,1442,1072,612,206807,37.2708,-76.7069,15,23,78.2,-20,-4,,-30,4.54,10.5,,12.49,,4.26,,,,42.29,,14.47,,,5.68,,,23.27,,6.81,,,4.54,86.28,6.24,,4.54,,,,,28.95,,7.38,4.54,,,5.68,8.805556,7.038889,12.044444,0.0254,,3.388889,67.919097
US_VA_51830,2020-03-17,ChIJG6qVRAqJsIkRqg4WXhcwS8E,Q492346,geoId/51830,US,United States of America,VA,Virginia,51830,Williamsburg,US,USA,2,,,1,0,,,14994,6850,8144,1023,2848,4272,1383,1007,1335,1442,1072,612,206807,37.2708,-76.7069,15,23,78.2,-33,-2,,-36,,5.37,,15.51,4.47,,4.77,,,32.51,,12.53,,5.37,4.77,,,14.62,,5.07,,,,65.92,4.77,,6.56,,,,,34.9,,7.76,5.67,,5.07,,10.983333,6.877778,19.194444,0.0,,6.97619,74.603493
US_VA_51830,2020-03-18,ChIJG6qVRAqJsIkRqg4WXhcwS8E,Q492346,geoId/51830,US,United States of America,VA,Virginia,51830,Williamsburg,US,USA,2,0,0,1,0,,,14994,6850,8144,1023,2848,4272,1383,1007,1335,1442,1072,612,206807,37.2708,-76.7069,15,23,78.2,-47,-11,,-45,4.48,10.74,4.48,18.2,7.76,4.78,5.37,,,38.2,,13.43,,,5.97,4.48,5.07,19.4,,,,,,58.79,5.97,,6.27,,,,,33.13,,7.76,,,4.48,,12.338889,8.733333,17.616667,0.0,,7.222222,70.34012
US_VA_51830,2020-03-19,ChIJG6qVRAqJsIkRqg4WXhcwS8E,Q492346,geoId/51830,US,United States of America,VA,Virginia,51830,Williamsburg,US,USA,2,0,0,1,0,,,14994,6850,8144,1023,2848,4272,1383,1007,1335,1442,1072,612,206807,37.2708,-76.7069,15,23,78.2,-44,-20,,-45,5.16,4.84,,12.57,6.13,12.57,,,,30.63,,10.96,,4.51,7.42,,,19.67,6.13,,4.51,,4.51,59.0,4.51,,,,5.16,5.16,5.48,26.12,,6.77,5.8,5.16,,,16.566667,10.211111,26.316667,3.048,,12.936508,75.95024
US_VA_51830,2020-03-20,ChIJG6qVRAqJsIkRqg4WXhcwS8E,Q492346,geoId/51830,US,United States of America,VA,Virginia,51830,Williamsburg,US,USA,2,3,0,4,0,,,14994,6850,8144,1023,2848,4272,1383,1007,1335,1442,1072,612,206807,37.2708,-76.7069,15,23,78.2,-52,-24,,-44,,,4.99,16.97,6.66,8.65,6.32,,,23.96,,9.65,,,,4.99,,15.31,4.99,,,,5.66,46.59,6.32,,5.99,,,5.99,,32.28,4.99,4.66,5.66,,,,23.388889,19.488889,28.933333,0.3556,,16.81746,63.497225
US_VA_51830,2020-03-21,ChIJG6qVRAqJsIkRqg4WXhcwS8E,Q492346,geoId/51830,US,United States of America,VA,Virginia,51830,Williamsburg,US,USA,2,0,0,4,0,,,14994,6850,8144,1023,2848,4272,1383,1007,1335,1442,1072,612,206807,37.2708,-76.7069,15,23,78.2,-72,-31,,-39,,9.99,,15.91,9.99,,,,5.92,26.27,,6.29,,5.18,5.55,,,14.43,,,9.25,,6.29,39.97,5.18,,9.99,,,,,28.13,,7.03,,,,5.92,15.744444,9.577778,26.716667,2.8448,,12.452381,79.891713
US_VA_51830,2020-03-22,ChIJG6qVRAqJsIkRqg4WXhcwS8E,Q492346,geoId/51830,US,United States of America,VA,Virginia,51830,Williamsburg,US,USA,2,1,1,5,1,,,14994,6850,8144,1023,2848,4272,1383,1007,1335,1442,1072,612,206807,37.2708,-76.7069,15,23,78.2,-63,-31,,-48,,7.94,,9.83,6.8,5.67,6.42,,,24.94,,6.8,,,,,,10.96,,,,,7.18,44.22,,,7.56,5.67,,,,29.1,,,,,,,9.616667,7.916667,13.527778,0.3302,,4.150794,68.393707
