location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,new_confirmed_age_6,cumulative_confirmed_age_6,new_deceased_age_6,cumulative_deceased_age_6,new_hospitalized_patients_age_6,cumulative_hospitalized_patients_age_6,age_bin_0,age_bin_1,age_bin_2,age_bin_3,age_bin_4,age_bin_5,age_bin_6,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,mobility_workplaces,search_trends_infection,search_trends_pain,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,snowfall_mm,dew_point,relative_humidity
US_WA_53043,2020-03-06,ChIJ1bH-mg1gnlQRvC95C0AFE2k,Q484150,geoId/53043,US,United States of America,WA,Washington,53043,Lincoln County,US,USA,2,,,,,,,,,,,,,,,,,,,,10585,5369,5216,1171,1345,903,996,1087,1498,1770,1155,660,1153068,47.57,-118.41,6060,81.05,-7,42.65,24.21,5.839506,-2.006173,12.685185,0.0,,-1.840278,57.529645
US_WA_53043,2020-03-07,ChIJ1bH-mg1gnlQRvC95C0AFE2k,Q484150,geoId/53043,US,United States of America,WA,Washington,53043,Lincoln County,US,USA,2,,,,,,,,,,,,,,,,,,,,10585,5369,5216,1171,1345,903,996,1087,1498,1770,1155,660,1153068,47.57,-118.41,6060,81.05,,50.41,33.16,5.407407,0.87037,11.512346,3.584222,,2.236111,79.760623
US_WA_53043,2020-03-08,ChIJ1bH-mg1gnlQRvC95C0AFE2k,Q484150,geoId/53043,US,United States of America,WA,Washington,53043,Lincoln County,US,USA,2,,,,,,,0,0,,0,,0,0-11,12-19,20-34,35-49,50-64,65-79,80-,10585,5369,5216,1171,1345,903,996,1087,1498,1770,1155,660,1153068,47.57,-118.41,6060,81.05,,48.35,28.44,2.432099,-2.006173,8.018519,4.741333,,-1.861111,72.86301
US_WA_53043,2020-03-09,ChIJ1bH-mg1gnlQRvC95C0AFE2k,Q484150,geoId/53043,US,United States of America,WA,Washington,53043,Lincoln County,US,USA,2,,,,,,,,,,,,,,,,,,,,10585,5369,5216,1171,1345,903,996,1087,1498,1770,1155,660,1153068,47.57,-118.41,6060,81.05,3,53.32,31.77,1.604938,-3.95679,8.530864,0.0,,-4.694444,62.528032
US_WA_53043,2020-03-10,ChIJ1bH-mg1gnlQRvC95C0AFE2k,Q484150,geoId/53043,US,United States of America,WA,Washington,53043,Lincoln County,US,USA,2,,,,,,,,,,,,,,,,,,,,10585,5369,5216,1171,1345,903,996,1087,1498,1770,1155,660,1153068,47.57,-118.41,6060,81.05,3,57.76,38.51,1.919753,-4.358025,10.067901,0.0,,-4.409722,62.535445
US_WA_53043,2020-03-11,ChIJ1bH-mg1gnlQRvC95C0AFE2k,Q484150,geoId/53043,US,United States of America,WA,Washington,53043,Lincoln County,US,USA,2,,,,,,,,,,,,,,,,,,,,10585,5369,5216,1171,1345,903,996,1087,1498,1770,1155,660,1153068,47.57,-118.41,6060,81.05,-3,57.32,43.83,7.574074,-0.345679,12.388889,0.0,,-2.256944,49.881713
US_WA_53043,2020-03-12,ChIJ1bH-mg1gnlQRvC95C0AFE2k,Q484150,geoId/53043,US,United States of America,WA,Washington,53043,Lincoln County,US,USA,2,,,,,,,,,,,,,,,,,,,,10585,5369,5216,1171,1345,903,996,1087,1498,1770,1155,660,1153068,47.57,-118.41,6060,81.05,-4,90.99,36.4,2.481481,-4.783951,12.240741,0.0,,-7.875,45.582183
US_WA_53043,2020-03-13,ChIJ1bH-mg1gnlQRvC95C0AFE2k,Q484150,geoId/53043,US,United States of America,WA,Washington,53043,Lincoln County,US,USA,2,,,,,,,,,,,,,,,,,,,,10585,5369,5216,1171,1345,903,996,1087,1498,1770,1155,660,1153068,47.57,-118.41,6060,81.05,-3,77.28,25.41,1.179012,-4.462963,8.851852,0.197556,30.48,-5.472222,60.409391
US_WA_53043,2020-03-14,ChIJ1bH-mg1gnlQRvC95C0AFE2k,Q484150,geoId/53043,US,United States of America,WA,Washington,53043,Lincoln County,US,USA,2,,,,,,,,,,,,,,,,,,,,10585,5369,5216,1171,1345,903,996,1087,1498,1770,1155,660,1153068,47.57,-118.41,6060,81.05,,67.34,30.49,-4.41358,-6.950617,0.222222,2.568222,114.3,-7.777778,77.451828
US_WA_53043,2020-03-15,ChIJ1bH-mg1gnlQRvC95C0AFE2k,Q484150,geoId/53043,US,United States of America,WA,Washington,53043,Lincoln County,US,USA,2,,,1,0,,,,,,,,,,,,,,,,10585,5369,5216,1171,1345,903,996,1087,1498,1770,1155,660,1153068,47.57,-118.41,6060,81.05,,100.0,37.65,-3.697531,-7.561728,2.876543,0.451556,88.9,-11.347222,54.900213
US_WA_53043,2020-03-16,ChIJ1bH-mg1gnlQRvC95C0AFE2k,Q484150,geoId/53043,US,United States of America,WA,Washington,53043,Lincoln County,US,USA,2,0,0,1,0,,,,,,,,,,,,,,,,10585,5369,5216,1171,1345,903,996,1087,1498,1770,1155,660,1153068,47.57,-118.41,6060,81.05,-18,67.45,27.44,1.185185,-7.222222,10.537037,0.0,54.61,-7.784722,51.096128
US_WA_53043,2020-03-17,ChIJ1bH-mg1gnlQRvC95C0AFE2k,Q484150,geoId/53043,US,United States of America,WA,Washington,53043,Lincoln County,US,USA,2,0,0,1,0,,,,,,,,,,,,,,,,10585,5369,5216,1171,1345,903,996,1087,1498,1770,1155,660,1153068,47.57,-118.41,6060,81.05,-21,66.71,25.3,2.771605,-5.555556,12.259259,0.0,30.48,-5.513889,53.622217
US_WA_53043,2020-03-18,ChIJ1bH-mg1gnlQRvC95C0AFE2k,Q484150,geoId/53043,US,United States of America,WA,Washington,53043,Lincoln County,US,USA,2,0,0,1,0,,,,,,,,,,,,,,,,10585,5369,5216,1171,1345,903,996,1087,1498,1770,1155,660,1153068,47.57,-118.41,6060,81.05,-25,62.03,32.7,5.753086,-4.82716,13.796296,0.0,50.8,-4.916667,45.021073
US_WA_53043,2020-03-19,ChIJ1bH-mg1gnlQRvC95C0AFE2k,Q484150,geoId/53043,US,United States of America,WA,Washington,53043,Lincoln County,US,USA,2,0,0,1,0,,,,,,,,,,,,,,,,10585,5369,5216,1171,1345,903,996,1087,1498,1770,1155,660,1153068,47.57,-118.41,6060,81.05,-29,73.22,,5.37037,-2.938272,14.648148,0.0,,-3.125,53.499113
US_WA_53043,2020-03-20,ChIJ1bH-mg1gnlQRvC95C0AFE2k,Q484150,geoId/53043,US,United States of America,WA,Washington,53043,Lincoln County,US,USA,2,0,0,1,0,,,,,,,,,,,,,,,,10585,5369,5216,1171,1345,903,996,1087,1498,1770,1155,660,1153068,47.57,-118.41,6060,81.05,-25,53.06,33.87,6.740741,-2.777778,16.246914,0.0,,-3.076389,48.333862
US_WA_53043,2020-03-21,ChIJ1bH-mg1gnlQRvC95C0AFE2k,Q484150,geoId/53043,US,United States of America,WA,Washington,53043,Lincoln County,US,USA,2,0,0,1,0,,,,,,,,,,,,,,,,10585,5369,5216,1171,1345,903,996,1087,1498,1770,1155,660,1153068,47.57,-118.41,6060,81.05,,42.91,28.61,7.339506,-1.740741,16.320988,0.0,,-2.284722,49.70679
US_WA_53043,2020-03-22,ChIJ1bH-mg1gnlQRvC95C0AFE2k,Q484150,geoId/53043,US,United States of America,WA,Washington,53043,Lincoln County,US,USA,2,0,0,1,0,,,,,,,,,,,,,,,,10585,5369,5216,1171,1345,903,996,1087,1498,1770,1155,660,1153068,47.57,-118.41,6060,81.05,,57.39,27.0,7.08642,-3.37037,15.907407,0.0,,-7.652778,33.497798
US_WA_53043,2020-03-23,ChIJ1bH-mg1gnlQRvC95C0AFE2k,Q484150,geoId/53043,US,United States of America,WA,Washington,53043,Lincoln County,US,USA,2,0,0,1,0,,,,,,,,,,,,,,,,10585,5369,5216,1171,1345,903,996,1087,1498,1770,1155,660,1153068,47.57,-118.41,6060,81.05,-34,41.16,36.94,8.32716,0.722222,14.04321,0.0,,-2.75,45.30971
US_WA_53043,2020-03-24,ChIJ1bH-mg1gnlQRvC95C0AFE2k,Q484150,geoId/53043,US,United States of America,WA,Washington,53043,Lincoln County,US,USA,2,0,0,1,0,,,,,,,,,,,,,,,,10585,5369,5216,1171,1345,903,996,1087,1498,1770,1155,660,1153068,47.57,-118.41,6060,81.05,-38,59.01,22.27,4.030864,-1.814815,11.697531,0.112889,,-3.0625,60.42051
US_WA_53043,2020-03-25,ChIJ1bH-mg1gnlQRvC95C0AFE2k,Q484150,geoId/53043,US,United States of America,WA,Washington,53043,Lincoln County,US,USA,2,0,0,1,0,,,,,,,,,,,,,,,,10585,5369,5216,1171,1345,903,996,1087,1498,1770,1155,660,1153068,47.57,-118.41,6060,81.05,-36,49.45,30.1,2.944444,-2.148148,9.45679,0.366889,,-1.493056,73.442223
US_WA_53043,2020-03-26,ChIJ1bH-mg1gnlQRvC95C0AFE2k,Q484150,geoId/53043,US,United States of America,WA,Washington,53043,Lincoln County,US,USA,2,0,0,1,0,,,,,,,,,,,,,,,,10585,5369,5216,1171,1345,903,996,1087,1498,1770,1155,660,1153068,47.57,-118.41,6060,81.05,-40,41.24,48.64,2.098765,-3.777778,8.938272,1.467556,,-3.090278,69.075741
US_WA_53043,2020-03-27,ChIJ1bH-mg1gnlQRvC95C0AFE2k,Q484150,geoId/53043,US,United States of America,WA,Washington,53043,Lincoln County,US,USA,2,0,0,1,0,,,,,,,,,,,,,,,,10585,5369,5216,1171,1345,903,996,1087,1498,1770,1155,660,1153068,47.57,-118.41,6060,81.05,-37,53.24,46.08,4.802469,-2.259259,9.425926,0.0,,-2.236111,60.772399
US_WA_53043,2020-03-28,ChIJ1bH-mg1gnlQRvC95C0AFE2k,Q484150,geoId/53043,US,United States of America,WA,Washington,53043,Lincoln County,US,USA,2,0,0,1,0,,,,,,,,,,,,,,,,10585,5369,5216,1171,1345,903,996,1087,1498,1770,1155,660,1153068,47.57,-118.41,6060,81.05,,40.48,33.92,6.845679,0.333333,12.234568,0.028222,,0.722222,65.700198
US_WA_53043,2020-03-29,ChIJ1bH-mg1gnlQRvC95C0AFE2k,Q484150,geoId/53043,US,United States of America,WA,Washington,53043,Lincoln County,US,USA,2,0,0,1,0,,,,,,,,,,,,,,,,10585,5369,5216,1171,1345,903,996,1087,1498,1770,1155,660,1153068,47.57,-118.41,6060,81.05,,35.26,28.85,9.037037,3.246914,14.024691,0.282222,,2.729167,65.525589
US_WA_53043,2020-03-30,ChIJ1bH-mg1gnlQRvC95C0AFE2k,Q484150,geoId/53043,US,United States of America,WA,Washington,53043,Lincoln County,US,USA,2,0,0,1,0,,,,,,,,,,,,,,,,10585,5369,5216,1171,1345,903,996,1087,1498,1770,1155,660,1153068,47.57,-118.41,6060,81.05,-41,40.47,28.91,7.648148,4.432099,14.080247,1.27,,0.611111,62.675247
US_WA_53043,2020-03-31,ChIJ1bH-mg1gnlQRvC95C0AFE2k,Q484150,geoId/53043,US,United States of America,WA,Washington,53043,Lincoln County,US,USA,2,0,0,1,0,,,,,,,,,,,,,,,,10585,5369,5216,1171,1345,903,996,1087,1498,1770,1155,660,1153068,47.57,-118.41,6060,81.05,-45,31.53,28.58,4.271605,0.197531,11.030864,1.749778,,-1.756944,66.502555
US_WA_53043,2020-04-01,ChIJ1bH-mg1gnlQRvC95C0AFE2k,Q484150,geoId/53043,US,United States of America,WA,Washington,53043,Lincoln County,US,USA,2,0,0,1,0,,,,,,,,,,,,,,,,10585,5369,5216,1171,1345,903,996,1087,1498,1770,1155,660,1153068,47.57,-118.41,6060,81.05,-41,40.3,35.26,2.240741,-2.185185,8.580247,2.257778,,-2.951389,69.754682
US_WA_53043,2020-04-02,ChIJ1bH-mg1gnlQRvC95C0AFE2k,Q484150,geoId/53043,US,United States of America,WA,Washington,53043,Lincoln County,US,USA,2,0,0,1,0,,,,,,,,,,,,,,,,10585,5369,5216,1171,1345,903,996,1087,1498,1770,1155,660,1153068,47.57,-118.41,6060,81.05,-43,28.26,38.97,2.135802,-3.395062,8.524691,0.931333,,-5.791667,57.062054
US_WA_53043,2020-04-03,ChIJ1bH-mg1gnlQRvC95C0AFE2k,Q484150,geoId/53043,US,United States of America,WA,Washington,53043,Lincoln County,US,USA,2,0,0,1,0,,,,,,,,,,,,,,,,10585,5369,5216,1171,1345,903,996,1087,1498,1770,1155,660,1153068,47.57,-118.41,6060,81.05,-37,24.42,26.46,3.32716,-3.092593,8.67284,0.112889,,-5.5625,51.982778
US_WA_53043,2020-04-04,ChIJ1bH-mg1gnlQRvC95C0AFE2k,Q484150,geoId/53043,US,United States of America,WA,Washington,53043,Lincoln County,US,USA,2,0,0,1,0,,,,,,,,,,,,,,,,10585,5369,5216,1171,1345,903,996,1087,1498,1770,1155,660,1153068,47.57,-118.41,6060,81.05,,25.08,26.17,2.216049,-5.253086,9.438272,0.0,,-6.256944,53.501655
US_WA_53043,2020-04-05,ChIJ1bH-mg1gnlQRvC95C0AFE2k,Q484150,geoId/53043,US,United States of America,WA,Washington,53043,Lincoln County,US,USA,2,0,0,1,0,,,0,0,,0,,0,0-11,12-19,20-34,35-49,50-64,65-79,80-,10585,5369,5216,1171,1345,903,996,1087,1498,1770,1155,660,1153068,47.57,-118.41,6060,81.05,,30.91,26.49,4.506173,-4.055556,9.993827,0.310444,,-2.638889,60.913165
US_WA_53043,2020-04-06,ChIJ1bH-mg1gnlQRvC95C0AFE2k,Q484150,geoId/53043,US,United States of America,WA,Washington,53043,Lincoln County,US,USA,2,0,0,1,0,,,,,,,,,,,,,,,,10585,5369,5216,1171,1345,903,996,1087,1498,1770,1155,660,1153068,47.57,-118.41,6060,81.05,-38,24.23,24.23,6.314815,-1.141975,15.290123,0.338667,,0.3125,65.443606
US_WA_53043,2020-04-07,ChIJ1bH-mg1gnlQRvC95C0AFE2k,Q484150,geoId/53043,US,United States of America,WA,Washington,53043,Lincoln County,US,USA,2,0,0,1,0,,,,,,,,,,,,,,,,10585,5369,5216,1171,1345,903,996,1087,1498,1770,1155,660,1153068,47.57,-118.41,6060,81.05,-39,26.81,24.75,8.944444,-0.709877,17.364198,0.0,,-2.368056,45.199847
US_WA_53043,2020-04-08,ChIJ1bH-mg1gnlQRvC95C0AFE2k,Q484150,geoId/53043,US,United States of America,WA,Washington,53043,Lincoln County,US,USA,2,0,0,1,0,,,,,,,,,,,,,,,,10585,5369,5216,1171,1345,903,996,1087,1498,1770,1155,660,1153068,47.57,-118.41,6060,81.05,-44,38.37,42.75,9.54321,-1.185185,18.685185,0.0,,-5.548611,33.731482
US_WA_53043,2020-04-09,ChIJ1bH-mg1gnlQRvC95C0AFE2k,Q484150,geoId/53043,US,United States of America,WA,Washington,53043,Lincoln County,US,USA,2,0,0,1,0,,,,,,,,,,,,,,,,10585,5369,5216,1171,1345,903,996,1087,1498,1770,1155,660,1153068,47.57,-118.41,6060,81.05,-45,37.85,27.62,10.061728,-0.530864,21.592593,0.0,,-4.125,36.008745
US_WA_53043,2020-04-10,ChIJ1bH-mg1gnlQRvC95C0AFE2k,Q484150,geoId/53043,US,United States of America,WA,Washington,53043,Lincoln County,US,USA,2,0,0,1,0,,,,,,,,,,,,,,,,10585,5369,5216,1171,1345,903,996,1087,1498,1770,1155,660,1153068,47.57,-118.41,6060,81.05,-45,46.09,37.52,12.364198,0.555556,22.17284,0.0,,-0.645833,39.857978
US_WA_53043,2020-04-11,ChIJ1bH-mg1gnlQRvC95C0AFE2k,Q484150,geoId/53043,US,United States of America,WA,Washington,53043,Lincoln County,US,USA,2,1,0,2,0,,,,,,,,,,,,,,,,10585,5369,5216,1171,1345,903,996,1087,1498,1770,1155,660,1153068,47.57,-118.41,6060,81.05,,,34.82,11.339506,2.567901,22.080247,0.0,,-2.319444,39.178056
US_WA_53043,2020-04-12,ChIJ1bH-mg1gnlQRvC95C0AFE2k,Q484150,geoId/53043,US,United States of America,WA,Washington,53043,Lincoln County,US,USA,2,0,0,2,0,,,,,,,,,,,,,,,,10585,5369,5216,1171,1345,903,996,1087,1498,1770,1155,660,1153068,47.57,-118.41,6060,81.05,,23.13,30.07,3.765432,-4.179012,12.932099,0.0,,-9.569444,37.490637
US_WA_53043,2020-04-13,ChIJ1bH-mg1gnlQRvC95C0AFE2k,Q484150,geoId/53043,US,United States of America,WA,Washington,53043,Lincoln County,US,USA,2,0,0,2,0,,,,,,,,,,,,,,,,10585,5369,5216,1171,1345,903,996,1087,1498,1770,1155,660,1153068,47.57,-118.41,6060,81.05,-31,30.96,30.96,3.975309,-5.876543,13.734568,0.0,,-11.583333,31.384506
US_WA_53043,2020-04-14,ChIJ1bH-mg1gnlQRvC95C0AFE2k,Q484150,geoId/53043,US,United States of America,WA,Washington,53043,Lincoln County,US,USA,2,0,0,2,0,,,,,,,,,,,,,,,,10585,5369,5216,1171,1345,903,996,1087,1498,1770,1155,660,1153068,47.57,-118.41,6060,81.05,-32,31.9,23.93,8.969136,2.524691,15.907407,0.0,,-6.722222,32.138866
US_WA_53043,2020-04-15,ChIJ1bH-mg1gnlQRvC95C0AFE2k,Q484150,geoId/53043,US,United States of America,WA,Washington,53043,Lincoln County,US,USA,2,0,0,2,0,,,,,,,,,,,,,,,,10585,5369,5216,1171,1345,903,996,1087,1498,1770,1155,660,1153068,47.57,-118.41,6060,81.05,-38,25.84,27.83,10.518519,2.592593,16.382716,0.112889,,-0.263889,46.990986
US_WA_53043,2020-04-16,ChIJ1bH-mg1gnlQRvC95C0AFE2k,Q484150,geoId/53043,US,United States of America,WA,Washington,53043,Lincoln County,US,USA,2,0,0,2,0,,,,,,,,,,,,,,,,10585,5369,5216,1171,1345,903,996,1087,1498,1770,1155,660,1153068,47.57,-118.41,6060,81.05,-42,19.36,25.48,7.290123,-1.203704,15.160494,0.310444,,-5.958333,37.605074
US_WA_53043,2020-04-17,ChIJ1bH-mg1gnlQRvC95C0AFE2k,Q484150,geoId/53043,US,United States of America,WA,Washington,53043,Lincoln County,US,USA,2,0,0,2,0,,,,,,,,,,,,,,,,10585,5369,5216,1171,1345,903,996,1087,1498,1770,1155,660,1153068,47.57,-118.41,6060,81.05,-36,23.07,50.33,8.111111,-2.45679,19.12963,0.0,,-5.736111,36.194469
US_WA_53043,2020-04-18,ChIJ1bH-mg1gnlQRvC95C0AFE2k,Q484150,geoId/53043,US,United States of America,WA,Washington,53043,Lincoln County,US,USA,2,0,0,2,0,,,,,,,,,,,,,,,,10585,5369,5216,1171,1345,903,996,1087,1498,1770,1155,660,1153068,47.57,-118.41,6060,81.05,,21.49,46.37,12.907407,7.296296,18.722222,0.0,,-0.034722,40.079732
US_WA_53043,2020-04-19,ChIJ1bH-mg1gnlQRvC95C0AFE2k,Q484150,geoId/53043,US,United States of America,WA,Washington,53043,Lincoln County,US,USA,2,0,0,2,0,,,,,,,,,,,,,,,,10585,5369,5216,1171,1345,903,996,1087,1498,1770,1155,660,1153068,47.57,-118.41,6060,81.05,,,22.86,10.641975,2.67284,19.006173,0.0,,3.333333,60.085519
US_WA_53043,2020-04-20,ChIJ1bH-mg1gnlQRvC95C0AFE2k,Q484150,geoId/53043,US,United States of America,WA,Washington,53043,Lincoln County,US,USA,2,0,0,2,0,,,,,,,,,,,,,,,,10585,5369,5216,1171,1345,903,996,1087,1498,1770,1155,660,1153068,47.57,-118.41,6060,81.05,-33,16.46,27.77,12.45679,2.135802,21.092593,0.0,,3.263889,52.970928
US_WA_53043,2020-04-21,ChIJ1bH-mg1gnlQRvC95C0AFE2k,Q484150,geoId/53043,US,United States of America,WA,Washington,53043,Lincoln County,US,USA,2,0,0,2,0,,,,,,,,,,,,,,,,10585,5369,5216,1171,1345,903,996,1087,1498,1770,1155,660,1153068,47.57,-118.41,6060,81.05,-35,26.16,40.33,13.191358,2.709877,21.216049,0.0,,0.965278,42.936118
US_WA_53043,2020-04-22,ChIJ1bH-mg1gnlQRvC95C0AFE2k,Q484150,geoId/53043,US,United States of America,WA,Washington,53043,Lincoln County,US,USA,2,0,0,2,0,,,,,,,,,,,,,,,,10585,5369,5216,1171,1345,903,996,1087,1498,1770,1155,660,1153068,47.57,-118.41,6060,81.05,-40,21.38,22.35,10.703704,3.808642,20.419753,0.536222,,1.708333,53.470873
US_WA_53043,2020-04-23,ChIJ1bH-mg1gnlQRvC95C0AFE2k,Q484150,geoId/53043,US,United States of America,WA,Washington,53043,Lincoln County,US,USA,2,0,0,2,0,,,,,,,,,,,,,,,,10585,5369,5216,1171,1345,903,996,1087,1498,1770,1155,660,1153068,47.57,-118.41,6060,81.05,-39,18.48,31.13,10.401235,4.746914,18.308642,4.402667,,5.611111,72.597169
US_WA_53043,2020-04-24,ChIJ1bH-mg1gnlQRvC95C0AFE2k,Q484150,geoId/53043,US,United States of America,WA,Washington,53043,Lincoln County,US,USA,2,0,0,2,0,,,,,,,,,,,,,,,,10585,5369,5216,1171,1345,903,996,1087,1498,1770,1155,660,1153068,47.57,-118.41,6060,81.05,-35,,31.28,10.530864,2.216049,18.425926,0.141111,,1.569444,54.145865
US_WA_53043,2020-04-25,ChIJ1bH-mg1gnlQRvC95C0AFE2k,Q484150,geoId/53043,US,United States of America,WA,Washington,53043,Lincoln County,US,USA,2,0,0,2,0,,,,,,,,,,,,,,,,10585,5369,5216,1171,1345,903,996,1087,1498,1770,1155,660,1153068,47.57,-118.41,6060,81.05,,,31.14,11.685185,2.876543,18.191358,0.112889,,4.486111,60.789086
US_WA_53043,2020-04-26,ChIJ1bH-mg1gnlQRvC95C0AFE2k,Q484150,geoId/53043,US,United States of America,WA,Washington,53043,Lincoln County,US,USA,2,0,0,2,0,,,,,,,,,,,,,,,,10585,5369,5216,1171,1345,903,996,1087,1498,1770,1155,660,1153068,47.57,-118.41,6060,81.05,,35.3,27.07,11.660494,2.290123,18.506173,0.705556,,-1.458333,40.181396
US_WA_53043,2020-04-27,ChIJ1bH-mg1gnlQRvC95C0AFE2k,Q484150,geoId/53043,US,United States of America,WA,Washington,53043,Lincoln County,US,USA,2,0,0,2,0,,,,,,,,,,,,,,,,10585,5369,5216,1171,1345,903,996,1087,1498,1770,1155,660,1153068,47.57,-118.41,6060,81.05,-33,23.7,48.43,13.765432,4.203704,19.987654,0.310444,,0.840278,41.741492
US_WA_53043,2020-04-28,ChIJ1bH-mg1gnlQRvC95C0AFE2k,Q484150,geoId/53043,US,United States of America,WA,Washington,53043,Lincoln County,US,USA,2,0,0,2,0,,,,,,,,,,,,,,,,10585,5369,5216,1171,1345,903,996,1087,1498,1770,1155,660,1153068,47.57,-118.41,6060,81.05,-33,26.66,33.33,11.179012,1.358025,20.469136,0.423333,,-1.138889,42.109175
US_WA_53043,2020-04-29,ChIJ1bH-mg1gnlQRvC95C0AFE2k,Q484150,geoId/53043,US,United States of America,WA,Washington,53043,Lincoln County,US,USA,2,0,0,2,0,,,,,,,,,,,,,,,,10585,5369,5216,1171,1345,903,996,1087,1498,1770,1155,660,1153068,47.57,-118.41,6060,81.05,-33,21.36,27.46,14.814815,2.938272,24.259259,0.0,,2.458333,43.35092
US_WA_53043,2020-04-30,ChIJ1bH-mg1gnlQRvC95C0AFE2k,Q484150,geoId/53043,US,United States of America,WA,Washington,53043,Lincoln County,US,USA,2,0,0,2,0,,,,,,,,,,,,,,,,10585,5369,5216,1171,1345,903,996,1087,1498,1770,1155,660,1153068,47.57,-118.41,6060,81.05,-36,21.01,27.31,16.444444,7.654321,24.388889,0.0,,4.090278,44.013508
US_WA_53043,2020-05-01,ChIJ1bH-mg1gnlQRvC95C0AFE2k,Q484150,geoId/53043,US,United States of America,WA,Washington,53043,Lincoln County,US,USA,2,0,0,2,0,,,,,,,,,,,,,,,,10585,5369,5216,1171,1345,903,996,1087,1498,1770,1155,660,1153068,47.57,-118.41,6060,81.05,-30,18.04,46.7,10.864198,1.432099,19.203704,0.0,,-1.645833,41.211271
US_WA_53043,2020-05-02,ChIJ1bH-mg1gnlQRvC95C0AFE2k,Q484150,geoId/53043,US,United States of America,WA,Washington,53043,Lincoln County,US,USA,2,0,0,2,0,,,,,,,,,,,,,,,,10585,5369,5216,1171,1345,903,996,1087,1498,1770,1155,660,1153068,47.57,-118.41,6060,81.05,,20.89,52.84,12.358025,1.481481,23.462963,0.0,,-0.493056,40.734538
US_WA_53043,2020-05-03,ChIJ1bH-mg1gnlQRvC95C0AFE2k,Q484150,geoId/53043,US,United States of America,WA,Washington,53043,Lincoln County,US,USA,2,0,0,2,0,,,,,,,,,,,,,,,,10585,5369,5216,1171,1345,903,996,1087,1498,1770,1155,660,1153068,47.57,-118.41,6060,81.05,,,34.38,10.697531,3.222222,23.320988,4.938889,,2.6875,57.584008
US_WA_53043,2020-05-04,ChIJ1bH-mg1gnlQRvC95C0AFE2k,Q484150,geoId/53043,US,United States of America,WA,Washington,53043,Lincoln County,US,USA,2,0,0,2,0,,,,,,,,,,,,,,,,10585,5369,5216,1171,1345,903,996,1087,1498,1770,1155,660,1153068,47.57,-118.41,6060,81.05,-34,22.9,37.48,7.975309,-1.148148,17.333333,0.366889,,-1.590278,50.455393
US_WA_53043,2020-05-05,ChIJ1bH-mg1gnlQRvC95C0AFE2k,Q484150,geoId/53043,US,United States of America,WA,Washington,53043,Lincoln County,US,USA,2,0,0,2,0,,,,,,,,,,,,,,,,10585,5369,5216,1171,1345,903,996,1087,1498,1770,1155,660,1153068,47.57,-118.41,6060,81.05,-24,30.09,34.24,13.154321,-0.358025,23.432099,0.0,,-0.833333,37.898107
US_WA_53043,2020-05-06,ChIJ1bH-mg1gnlQRvC95C0AFE2k,Q484150,geoId/53043,US,United States of America,WA,Washington,53043,Lincoln County,US,USA,2,0,0,2,0,,,,,,,,,,,,,,,,10585,5369,5216,1171,1345,903,996,1087,1498,1770,1155,660,1153068,47.57,-118.41,6060,81.05,-32,22.89,25.88,12.987654,4.919753,23.432099,2.906889,,3.5625,52.639009
US_WA_53043,2020-05-07,ChIJ1bH-mg1gnlQRvC95C0AFE2k,Q484150,geoId/53043,US,United States of America,WA,Washington,53043,Lincoln County,US,USA,2,0,0,2,0,,,,,,,,,,,,,,,,10585,5369,5216,1171,1345,903,996,1087,1498,1770,1155,660,1153068,47.57,-118.41,6060,81.05,-32,23.56,20.34,9.283951,2.166667,16.617284,5.729111,,1.305556,58.682039
US_WA_53043,2020-05-08,ChIJ1bH-mg1gnlQRvC95C0AFE2k,Q484150,geoId/53043,US,United States of America,WA,Washington,53043,Lincoln County,US,USA,2,0,0,2,0,,,,,,,,,,,,,,,,10585,5369,5216,1171,1345,903,996,1087,1498,1770,1155,660,1153068,47.57,-118.41,6060,81.05,-27,26.66,22.22,11.45679,1.592593,21.185185,0.0,,3.465278,57.084896
US_WA_53043,2020-05-09,ChIJ1bH-mg1gnlQRvC95C0AFE2k,Q484150,geoId/53043,US,United States of America,WA,Washington,53043,Lincoln County,US,USA,2,0,0,2,0,,,,,,,,,,,,,,,,10585,5369,5216,1171,1345,903,996,1087,1498,1770,1155,660,1153068,47.57,-118.41,6060,81.05,,19.21,26.42,15.407407,2.864198,24.462963,0.0,,3.361111,43.258907
US_WA_53043,2020-05-10,ChIJ1bH-mg1gnlQRvC95C0AFE2k,Q484150,geoId/53043,US,United States of America,WA,Washington,53043,Lincoln County,US,USA,2,0,0,2,0,,,,,,,,,,,,,,,,10585,5369,5216,1171,1345,903,996,1087,1498,1770,1155,660,1153068,47.57,-118.41,6060,81.05,,29.48,37.42,17.82716,7.845679,24.475309,0.0,,0.652778,31.402571
