location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,mobility_retail_and_recreation,mobility_transit_stations,mobility_workplaces,mobility_residential,search_trends_acne,search_trends_allergy,search_trends_anxiety,search_trends_common_cold,search_trends_diabetes,search_trends_hypertension,search_trends_infection,search_trends_itch,search_trends_pain,search_trends_skin_rash,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,snowfall_mm,dew_point,relative_humidity
US_VA_51163,2022-04-07,ChIJC1uZb7pKs4kRh3jqy6I19Sc,Q513805,geoId/51163,US,United States of America,VA,Virginia,51163,Rockbridge County,US,USA,2,3,0,3263,77,1,10386,22668,11225,11443,2144,2451,2395,2225,2499,3412,3590,2494,1458,2532634,37.81,-79.45,1557,80.225,-12,32,-9,5,9.28,16.57,8.29,7.96,9.61,6.63,21.21,7.96,35.47,5.97,12.95679,9.561728,20.320988,6.829778,,9.555556,78.816668
US_VA_51163,2022-04-08,ChIJC1uZb7pKs4kRh3jqy6I19Sc,Q513805,geoId/51163,US,United States of America,VA,Virginia,51163,Rockbridge County,US,USA,2,0,0,3263,77,2,10388,22668,11225,11443,2144,2451,2395,2225,2499,3412,3590,2494,1458,2532634,37.81,-79.45,1557,80.225,-2,47,-12,,6.43,10.82,6.09,9.47,8.79,6.43,22.33,4.74,37.55,8.46,8.876543,1.91358,16.537037,6.124222,,1.659722,61.830797
US_VA_51163,2022-04-09,ChIJC1uZb7pKs4kRh3jqy6I19Sc,Q513805,geoId/51163,US,United States of America,VA,Virginia,51163,Rockbridge County,US,USA,2,0,0,3263,77,2,10390,22668,11225,11443,2144,2451,2395,2225,2499,3412,3590,2494,1458,2532634,37.81,-79.45,1557,80.225,14,55,-5,,6.22,10.48,5.24,12.45,7.54,6.22,15.73,6.55,35.38,5.57,6.055556,2.160494,13.938272,1.298222,,-0.555556,64.519388
US_VA_51163,2022-04-10,ChIJC1uZb7pKs4kRh3jqy6I19Sc,Q513805,geoId/51163,US,United States of America,VA,Virginia,51163,Rockbridge County,US,USA,2,0,0,3263,77,2,10392,22668,11225,11443,2144,2451,2395,2225,2499,3412,3590,2494,1458,2532634,37.81,-79.45,1557,80.225,11,55,-12,,5.77,12.18,6.41,11.54,7.05,6.09,16.98,6.73,36.85,4.49,6.790123,1.283951,15.253086,0.705556,,-2.861111,51.107184
US_VA_51163,2022-04-11,ChIJC1uZb7pKs4kRh3jqy6I19Sc,Q513805,geoId/51163,US,United States of America,VA,Virginia,51163,Rockbridge County,US,USA,2,4,0,3267,77,0,10392,22668,11225,11443,2144,2451,2395,2225,2499,3412,3590,2494,1458,2532634,37.81,-79.45,1557,80.225,-9,26,-17,,5.56,13.21,6.95,6.95,,6.95,19.81,5.91,37.53,6.95,11.345679,1.154321,24.074074,0.0,,0.340278,47.810954
US_VA_51163,2022-04-12,ChIJC1uZb7pKs4kRh3jqy6I19Sc,Q513805,geoId/51163,US,United States of America,VA,Virginia,51163,Rockbridge County,US,USA,2,-1,0,3266,77,0,10392,22668,11225,11443,2144,2451,2395,2225,2499,3412,3590,2494,1458,2532634,37.81,-79.45,1557,80.225,-5,30,-18,3,5.64,15.16,10.93,9.87,10.22,9.52,21.15,,43.36,,19.012346,14.746914,23.740741,0.108857,,8.083333,50.333015
US_VA_51163,2022-04-13,ChIJC1uZb7pKs4kRh3jqy6I19Sc,Q513805,geoId/51163,US,United States of America,VA,Virginia,51163,Rockbridge County,US,USA,2,2,0,3268,77,3,10395,22668,11225,11443,2144,2451,2395,2225,2499,3412,3590,2494,1458,2532634,37.81,-79.45,1557,80.225,-5,31,-18,1,5.31,18.4,4.95,9.2,10.97,6.72,24.77,9.91,36.45,6.72,20.127778,13.172222,27.316667,0.028222,,10.876543,56.87481
US_VA_51163,2022-04-14,ChIJC1uZb7pKs4kRh3jqy6I19Sc,Q513805,geoId/51163,US,United States of America,VA,Virginia,51163,Rockbridge County,US,USA,2,0,1,3268,78,2,10397,22668,11225,11443,2144,2451,2395,2225,2499,3412,3590,2494,1458,2532634,37.81,-79.45,1557,80.225,-3,35,-21,3,7.22,13.4,5.84,7.22,11.0,7.22,18.9,11.0,31.27,8.25,19.233333,12.772222,26.138889,0.0,,10.253086,56.943221
US_VA_51163,2022-04-15,ChIJC1uZb7pKs4kRh3jqy6I19Sc,Q513805,geoId/51163,US,United States of America,VA,Virginia,51163,Rockbridge County,US,USA,2,0,0,3268,78,3,10400,22668,11225,11443,2144,2451,2395,2225,2499,3412,3590,2494,1458,2532634,37.81,-79.45,1557,80.225,5,50,-29,,,11.92,8.86,8.18,11.24,9.54,19.42,6.81,35.43,6.81,13.294444,4.077778,23.111111,0.0508,,-5.018519,28.411404
US_VA_51163,2022-04-16,ChIJC1uZb7pKs4kRh3jqy6I19Sc,Q513805,geoId/51163,US,United States of America,VA,Virginia,51163,Rockbridge County,US,USA,2,0,0,3268,78,0,10400,22668,11225,11443,2144,2451,2395,2225,2499,3412,3590,2494,1458,2532634,37.81,-79.45,1557,80.225,15,35,-17,,5.77,18.0,6.79,11.21,7.47,9.85,18.34,8.83,38.04,7.81,16.816667,6.888889,24.194444,0.0,,1.814815,36.5372
US_VA_51163,2022-04-17,ChIJC1uZb7pKs4kRh3jqy6I19Sc,Q513805,geoId/51163,US,United States of America,VA,Virginia,51163,Rockbridge County,US,USA,2,0,0,3268,78,0,10400,22668,11225,11443,2144,2451,2395,2225,2499,3412,3590,2494,1458,2532634,37.81,-79.45,1557,80.225,-13,33,-28,,6.64,14.33,9.78,5.59,9.78,6.99,15.38,8.74,35.29,10.83,13.816667,7.411111,23.65,0.0,,1.030864,42.423449
US_VA_51163,2022-04-18,ChIJC1uZb7pKs4kRh3jqy6I19Sc,Q513805,geoId/51163,US,United States of America,VA,Virginia,51163,Rockbridge County,US,USA,2,0,0,3268,78,0,10400,22668,11225,11443,2144,2451,2395,2225,2499,3412,3590,2494,1458,2532634,37.81,-79.45,1557,80.225,-13,39,-14,,5.28,16.82,7.92,8.57,12.53,8.9,21.44,9.89,37.93,8.24,5.438889,1.427778,14.394444,5.7404,,-0.481481,65.0538
US_VA_51163,2022-04-19,ChIJC1uZb7pKs4kRh3jqy6I19Sc,Q513805,geoId/51163,US,United States of America,VA,Virginia,51163,Rockbridge County,US,USA,2,2,1,3270,79,1,10401,22668,11225,11443,2144,2451,2395,2225,2499,3412,3590,2494,1458,2532634,37.81,-79.45,1557,80.225,-4,30,-13,3,6.67,16.01,6.34,8.67,11.67,5.67,18.68,4.67,36.69,11.67,4.216667,0.544444,9.361111,15.8496,,-2.351852,63.967301
US_VA_51163,2022-04-20,ChIJC1uZb7pKs4kRh3jqy6I19Sc,Q513805,geoId/51163,US,United States of America,VA,Virginia,51163,Rockbridge County,US,USA,2,0,1,3270,80,0,10401,22668,11225,11443,2144,2451,2395,2225,2499,3412,3590,2494,1458,2532634,37.81,-79.45,1557,80.225,-7,33,-7,1,,11.27,6.34,10.91,10.56,8.1,17.6,,42.59,7.04,7.038889,-1.15,16.961111,0.1016,,-3.098765,49.245588
US_VA_51163,2022-04-21,ChIJC1uZb7pKs4kRh3jqy6I19Sc,Q513805,geoId/51163,US,United States of America,VA,Virginia,51163,Rockbridge County,US,USA,2,8,0,3278,80,1,10402,22668,11225,11443,2144,2451,2395,2225,2499,3412,3590,2494,1458,2532634,37.81,-79.45,1557,80.225,-7,29,-7,2,,13.39,9.87,9.51,9.51,10.92,21.49,9.16,36.29,11.28,12.777778,3.494444,19.333333,0.959556,,3.259259,52.073602
US_VA_51163,2022-04-22,ChIJC1uZb7pKs4kRh3jqy6I19Sc,Q513805,geoId/51163,US,United States of America,VA,Virginia,51163,Rockbridge County,US,USA,2,-13,0,3265,80,0,10402,22668,11225,11443,2144,2451,2395,2225,2499,3412,3590,2494,1458,2532634,37.81,-79.45,1557,80.225,-4,46,-9,,7.81,14.56,8.52,12.78,10.65,8.16,16.69,6.04,41.89,10.3,16.55,6.838889,25.322222,0.3302,,7.833333,57.077226
US_VA_51163,2022-04-23,ChIJC1uZb7pKs4kRh3jqy6I19Sc,Q513805,geoId/51163,US,United States of America,VA,Virginia,51163,Rockbridge County,US,USA,2,0,0,3265,80,0,10402,22668,11225,11443,2144,2451,2395,2225,2499,3412,3590,2494,1458,2532634,37.81,-79.45,1557,80.225,15,47,0,,5.14,14.74,8.91,5.49,5.83,5.83,16.45,9.26,29.82,6.86,18.538889,8.65,27.816667,0.0,,9.419753,55.619521
US_VA_51163,2022-04-24,ChIJC1uZb7pKs4kRh3jqy6I19Sc,Q513805,geoId/51163,US,United States of America,VA,Virginia,51163,Rockbridge County,US,USA,2,0,0,3265,80,1,10403,22668,11225,11443,2144,2451,2395,2225,2499,3412,3590,2494,1458,2532634,37.81,-79.45,1557,80.225,20,47,-8,,5.04,21.15,13.09,7.39,6.38,8.39,16.79,11.08,31.22,8.06,21.627778,11.011111,30.222222,0.0,,11.58642,53.425673
US_VA_51163,2022-04-25,ChIJC1uZb7pKs4kRh3jqy6I19Sc,Q513805,geoId/51163,US,United States of America,VA,Virginia,51163,Rockbridge County,US,USA,2,3,0,3268,80,1,10404,22668,11225,11443,2144,2451,2395,2225,2499,3412,3590,2494,1458,2532634,37.81,-79.45,1557,80.225,-5,28,-8,2,7.64,19.8,5.91,10.07,7.99,10.07,21.19,9.38,33.69,10.42,20.733333,11.777778,29.744444,0.0,,10.820988,52.85094
US_VA_51163,2022-04-26,ChIJC1uZb7pKs4kRh3jqy6I19Sc,Q513805,geoId/51163,US,United States of America,VA,Virginia,51163,Rockbridge County,US,USA,2,5,0,3273,80,0,10404,22668,11225,11443,2144,2451,2395,2225,2499,3412,3590,2494,1458,2532634,37.81,-79.45,1557,80.225,-7,21,-10,4,6.07,19.55,6.74,5.39,8.09,9.1,16.18,10.45,47.53,7.75,17.138889,11.461111,27.744444,1.2065,,12.376543,73.191944
US_VA_51163,2022-04-27,ChIJC1uZb7pKs4kRh3jqy6I19Sc,Q513805,geoId/51163,US,United States of America,VA,Virginia,51163,Rockbridge County,US,USA,2,1,0,3274,80,1,10405,22668,11225,11443,2144,2451,2395,2225,2499,3412,3590,2494,1458,2532634,37.81,-79.45,1557,80.225,-10,22,-6,1,4.88,14.99,8.36,10.8,8.02,5.58,19.86,8.71,36.94,10.11,10.744444,4.327778,22.205556,3.8608,,-0.160494,47.500778
US_VA_51163,2022-04-28,ChIJC1uZb7pKs4kRh3jqy6I19Sc,Q513805,geoId/51163,US,United States of America,VA,Virginia,51163,Rockbridge County,US,USA,2,3,0,3277,80,2,10407,22668,11225,11443,2144,2451,2395,2225,2499,3412,3590,2494,1458,2532634,37.81,-79.45,1557,80.225,-5,21,-10,1,5.13,19.51,9.24,9.58,8.56,10.27,21.91,5.48,34.91,6.84,10.105556,2.366667,17.833333,0.0,,-3.87037,37.404205
US_VA_51163,2022-04-29,ChIJC1uZb7pKs4kRh3jqy6I19Sc,Q513805,geoId/51163,US,United States of America,VA,Virginia,51163,Rockbridge County,US,USA,2,3,-1,3280,79,1,10408,22668,11225,11443,2144,2451,2395,2225,2499,3412,3590,2494,1458,2532634,37.81,-79.45,1557,80.225,-5,44,-11,,5.17,14.14,5.86,6.21,9.66,5.17,18.28,10.0,31.73,9.31,11.005556,2.333333,19.377778,0.0,,-3.037037,38.184925
US_VA_51163,2022-04-30,ChIJC1uZb7pKs4kRh3jqy6I19Sc,Q513805,geoId/51163,US,United States of America,VA,Virginia,51163,Rockbridge County,US,USA,2,0,0,3280,79,0,10408,22668,11225,11443,2144,2451,2395,2225,2499,3412,3590,2494,1458,2532634,37.81,-79.45,1557,80.225,3,35,-3,,6.08,13.16,5.74,8.1,,6.75,18.56,7.09,28.69,10.46,11.916667,5.038889,18.255556,0.7874,,4.833333,63.289861
US_VA_51163,2022-05-01,ChIJC1uZb7pKs4kRh3jqy6I19Sc,Q513805,geoId/51163,US,United States of America,VA,Virginia,51163,Rockbridge County,US,USA,2,0,0,3280,79,2,10410,22668,11225,11443,2144,2451,2395,2225,2499,3412,3590,2494,1458,2532634,37.81,-79.45,1557,80.225,12,45,-15,,6.03,13.06,9.37,8.7,10.04,6.03,13.39,7.03,41.18,6.03,13.661111,7.394444,21.255556,2.00025,,10.709877,82.158628
US_VA_51163,2022-05-02,ChIJC1uZb7pKs4kRh3jqy6I19Sc,Q513805,geoId/51163,US,United States of America,VA,Virginia,51163,Rockbridge County,US,USA,2,2,0,3282,79,0,10410,22668,11225,11443,2144,2451,2395,2225,2499,3412,3590,2494,1458,2532634,37.81,-79.45,1557,80.225,-5,26,-11,2,7.97,18.38,5.55,9.36,8.67,9.36,16.64,9.71,34.67,7.63,19.1,8.9,27.077778,0.6858,,9.91358,55.404111
US_VA_51163,2022-05-03,ChIJC1uZb7pKs4kRh3jqy6I19Sc,Q513805,geoId/51163,US,United States of America,VA,Virginia,51163,Rockbridge County,US,USA,2,2,0,3284,79,0,10410,22668,11225,11443,2144,2451,2395,2225,2499,3412,3590,2494,1458,2532634,37.81,-79.45,1557,80.225,1,28,-11,2,9.62,18.56,,10.31,7.22,8.25,21.3,8.25,37.8,7.9,18.766667,9.944444,27.9,0.254,,9.265432,54.885369
US_VA_51163,2022-05-04,ChIJC1uZb7pKs4kRh3jqy6I19Sc,Q513805,geoId/51163,US,United States of America,VA,Virginia,51163,Rockbridge County,US,USA,2,0,0,3284,79,0,10410,22668,11225,11443,2144,2451,2395,2225,2499,3412,3590,2494,1458,2532634,37.81,-79.45,1557,80.225,-2,23,-8,0,,16.78,8.05,11.41,8.72,9.06,19.46,9.39,27.18,13.42,19.705556,11.705556,27.722222,7.309556,,14.919753,73.056673
US_VA_51163,2022-05-05,ChIJC1uZb7pKs4kRh3jqy6I19Sc,Q513805,geoId/51163,US,United States of America,VA,Virginia,51163,Rockbridge County,US,USA,2,4,0,3288,79,0,10410,22668,11225,11443,2144,2451,2395,2225,2499,3412,3590,2494,1458,2532634,37.81,-79.45,1557,80.225,2,31,-9,1,5.02,16.4,6.36,8.03,,13.38,22.08,8.03,35.47,5.02,17.411111,11.611111,25.727778,0.8636,,11.277778,67.411983
US_VA_51163,2022-05-06,ChIJC1uZb7pKs4kRh3jqy6I19Sc,Q513805,geoId/51163,US,United States of America,VA,Virginia,51163,Rockbridge County,US,USA,2,0,0,3288,79,0,10410,22668,11225,11443,2144,2451,2395,2225,2499,3412,3590,2494,1458,2532634,37.81,-79.45,1557,80.225,-6,52,-12,,4.39,9.72,6.27,12.23,6.59,9.41,19.14,5.96,40.47,7.53,16.972222,12.172222,22.111111,2.413,,14.962963,87.029506
US_VA_51163,2022-05-07,ChIJC1uZb7pKs4kRh3jqy6I19Sc,Q513805,geoId/51163,US,United States of America,VA,Virginia,51163,Rockbridge County,US,USA,2,0,0,3288,79,1,10411,22668,11225,11443,2144,2451,2395,2225,2499,3412,3590,2494,1458,2532634,37.81,-79.45,1557,80.225,7,40,-4,,5.47,12.54,5.15,7.08,11.26,4.5,15.44,7.08,30.23,6.75,12.527778,9.344444,18.438889,25.7302,,11.160494,90.819679
US_VA_51163,2022-05-08,ChIJC1uZb7pKs4kRh3jqy6I19Sc,Q513805,geoId/51163,US,United States of America,VA,Virginia,51163,Rockbridge County,US,USA,2,0,0,3288,79,0,10411,22668,11225,11443,2144,2451,2395,2225,2499,3412,3590,2494,1458,2532634,37.81,-79.45,1557,80.225,16,45,-21,,5.24,10.48,6.88,12.12,9.82,10.15,17.68,8.19,37.33,7.86,8.455556,5.916667,14.138889,3.9116,,4.691358,76.96393
US_VA_51163,2022-05-09,ChIJC1uZb7pKs4kRh3jqy6I19Sc,Q513805,geoId/51163,US,United States of America,VA,Virginia,51163,Rockbridge County,US,USA,2,10,0,3298,79,0,10411,22668,11225,11443,2144,2451,2395,2225,2499,3412,3590,2494,1458,2532634,37.81,-79.45,1557,80.225,-6,33,-12,,7.23,15.85,7.23,11.37,7.92,7.58,22.39,7.92,40.65,7.23,11.416667,2.988889,20.916667,0.0,,2.265432,53.591217
US_VA_51163,2022-05-10,ChIJC1uZb7pKs4kRh3jqy6I19Sc,Q513805,geoId/51163,US,United States of America,VA,Virginia,51163,Rockbridge County,US,USA,2,3,0,3301,79,0,10411,22668,11225,11443,2144,2451,2395,2225,2499,3412,3590,2494,1458,2532634,37.81,-79.45,1557,80.225,-4,32,-12,2,5.25,17.17,8.06,8.06,9.11,5.25,24.18,8.41,37.49,12.96,14.288889,4.033333,23.438889,0.254,,1.901235,44.127013
US_VA_51163,2022-05-11,ChIJC1uZb7pKs4kRh3jqy6I19Sc,Q513805,geoId/51163,US,United States of America,VA,Virginia,51163,Rockbridge County,US,USA,2,0,0,3301,79,0,10411,22668,11225,11443,2144,2451,2395,2225,2499,3412,3590,2494,1458,2532634,37.81,-79.45,1557,80.225,-3,30,-14,0,,19.83,4.87,7.65,9.39,9.04,23.31,11.48,29.92,8.35,16.177778,4.95,25.627778,0.0,,3.623457,43.513856
US_VA_51163,2022-05-12,ChIJC1uZb7pKs4kRh3jqy6I19Sc,Q513805,geoId/51163,US,United States of America,VA,Virginia,51163,Rockbridge County,US,USA,2,-3,0,3298,79,1,10412,22668,11225,11443,2144,2451,2395,2225,2499,3412,3590,2494,1458,2532634,37.81,-79.45,1557,80.225,2,36,-13,1,5.75,18.93,11.83,7.77,10.14,7.1,19.6,10.14,37.85,9.46,16.588889,7.477778,24.955556,0.903111,,10.12963,65.901232
US_VA_51163,2022-05-13,ChIJC1uZb7pKs4kRh3jqy6I19Sc,Q513805,geoId/51163,US,United States of America,VA,Virginia,51163,Rockbridge County,US,USA,2,2,0,3300,79,2,10414,22668,11225,11443,2144,2451,2395,2225,2499,3412,3590,2494,1458,2532634,37.81,-79.45,1557,80.225,-10,56,-13,,,15.23,6.29,9.93,8.61,6.62,24.83,4.97,39.73,8.28,18.161111,11.4,22.888889,3.330222,,15.808642,86.118465
US_VA_51163,2022-05-14,ChIJC1uZb7pKs4kRh3jqy6I19Sc,Q513805,geoId/51163,US,United States of America,VA,Virginia,51163,Rockbridge County,US,USA,2,,,,,1,10415,22668,11225,11443,2144,2451,2395,2225,2499,3412,3590,2494,1458,2532634,37.81,-79.45,1557,80.225,0,42,-7,,7.33,12.74,5.1,5.42,6.69,,16.25,9.24,34.41,14.02,18.3,15.011111,23.777778,6.8072,,16.018519,86.527138
US_VA_51163,2022-05-15,ChIJC1uZb7pKs4kRh3jqy6I19Sc,Q513805,geoId/51163,US,United States of America,VA,Virginia,51163,Rockbridge County,US,USA,2,,,,,2,10417,22668,11225,11443,2144,2451,2395,2225,2499,3412,3590,2494,1458,2532634,37.81,-79.45,1557,80.225,10,46,-9,,4.46,11.14,8.28,10.19,7.96,9.23,17.51,7.64,39.48,12.1,19.038889,13.655556,26.905556,1.68275,,15.32716,79.424596
US_VA_51163,2022-05-16,ChIJC1uZb7pKs4kRh3jqy6I19Sc,Q513805,geoId/51163,US,United States of America,VA,Virginia,51163,Rockbridge County,US,USA,2,,,,,0,10417,22668,11225,11443,2144,2451,2395,2225,2499,3412,3590,2494,1458,2532634,37.81,-79.45,1557,80.225,-5,35,-14,,6.03,19.1,4.69,8.04,9.05,9.05,20.78,6.7,39.21,6.7,19.666667,14.15,26.677778,7.728857,,14.604938,73.370665
US_VA_51163,2022-05-17,ChIJC1uZb7pKs4kRh3jqy6I19Sc,Q513805,geoId/51163,US,United States of America,VA,Virginia,51163,Rockbridge County,US,USA,2,,,,,0,10417,22668,11225,11443,2144,2451,2395,2225,2499,3412,3590,2494,1458,2532634,37.81,-79.45,1557,80.225,-1,25,-14,2,5.55,10.76,7.98,8.68,10.07,5.9,17.7,11.8,36.8,9.37,18.322222,10.377778,26.161111,1.397,,7.987654,52.044166
US_VA_51163,2022-05-18,ChIJC1uZb7pKs4kRh3jqy6I19Sc,Q513805,geoId/51163,US,United States of America,VA,Virginia,51163,Rockbridge County,US,USA,2,,,,,0,10417,22668,11225,11443,2144,2451,2395,2225,2499,3412,3590,2494,1458,2532634,37.81,-79.45,1557,80.225,-7,18,-14,1,,20.47,6.0,9.88,8.47,9.18,20.82,6.35,38.47,11.29,18.144444,9.738889,26.033333,0.0,,9.055556,55.777794
US_VA_51163,2022-05-19,ChIJC1uZb7pKs4kRh3jqy6I19Sc,Q513805,geoId/51163,US,United States of America,VA,Virginia,51163,Rockbridge County,US,USA,2,,,,,2,10419,22668,11225,11443,2144,2451,2395,2225,2499,3412,3590,2494,1458,2532634,37.81,-79.45,1557,80.225,2,26,-16,4,6.82,20.45,7.5,6.82,6.48,6.48,21.13,8.52,37.49,11.59,22.005556,16.677778,28.238889,2.850444,,14.160494,61.535019
US_VA_51163,2022-05-20,ChIJC1uZb7pKs4kRh3jqy6I19Sc,Q513805,geoId/51163,US,United States of America,VA,Virginia,51163,Rockbridge County,US,USA,2,,,,,0,10419,22668,11225,11443,2144,2451,2395,2225,2499,3412,3590,2494,1458,2532634,37.81,-79.45,1557,80.225,0,43,-20,,4.89,13.96,5.93,7.68,5.24,9.08,21.99,14.31,36.31,12.57,23.194444,15.777778,31.95,1.397,,15.808642,64.215769
US_VA_51163,2022-05-21,ChIJC1uZb7pKs4kRh3jqy6I19Sc,Q513805,geoId/51163,US,United States of America,VA,Virginia,51163,Rockbridge County,US,USA,2,,,,,1,10420,22668,11225,11443,2144,2451,2395,2225,2499,3412,3590,2494,1458,2532634,37.81,-79.45,1557,80.225,4,38,-12,,,14.76,8.58,7.21,7.21,,22.31,6.86,31.23,13.04,24.9,16.661111,32.277778,0.0,,16.234568,59.755519
US_VA_51163,2022-05-22,ChIJC1uZb7pKs4kRh3jqy6I19Sc,Q513805,geoId/51163,US,United States of America,VA,Virginia,51163,Rockbridge County,US,USA,2,,,,,0,10420,22668,11225,11443,2144,2451,2395,2225,2499,3412,3590,2494,1458,2532634,37.81,-79.45,1557,80.225,15,49,-23,,5.29,15.88,7.61,4.63,7.94,7.61,27.46,6.62,34.08,12.24,22.933333,16.722222,31.444444,5.7912,,18.018519,74.791532
US_VA_51163,2022-05-23,ChIJC1uZb7pKs4kRh3jqy6I19Sc,Q513805,geoId/51163,US,United States of America,VA,Virginia,51163,Rockbridge County,US,USA,2,,,,,1,10421,22668,11225,11443,2144,2451,2395,2225,2499,3412,3590,2494,1458,2532634,37.81,-79.45,1557,80.225,-12,29,-14,,6.1,12.55,8.48,5.42,12.88,6.78,25.43,15.6,42.05,13.22,17.655556,13.955556,24.044444,7.1628,,15.549383,87.623598
US_VA_51163,2022-05-24,ChIJC1uZb7pKs4kRh3jqy6I19Sc,Q513805,geoId/51163,US,United States of America,VA,Virginia,51163,Rockbridge County,US,USA,2,,,,,0,10421,22668,11225,11443,2144,2451,2395,2225,2499,3412,3590,2494,1458,2532634,37.81,-79.45,1557,80.225,-5,27,-16,6,5.37,14.1,5.71,13.09,8.73,7.38,30.88,9.4,41.62,10.74,13.805556,11.8,18.805556,36.83,,12.58642,91.697152
US_VA_51163,2022-05-25,ChIJC1uZb7pKs4kRh3jqy6I19Sc,Q513805,geoId/51163,US,United States of America,VA,Virginia,51163,Rockbridge County,US,USA,2,,,,,0,10421,22668,11225,11443,2144,2451,2395,2225,2499,3412,3590,2494,1458,2532634,37.81,-79.45,1557,80.225,-10,19,-14,3,6.4,6.74,7.75,9.44,6.74,10.45,21.23,5.39,34.38,10.11,15.177778,12.038889,18.705556,4.6228,,12.87037,85.542021
US_VA_51163,2022-05-26,ChIJC1uZb7pKs4kRh3jqy6I19Sc,Q513805,geoId/51163,US,United States of America,VA,Virginia,51163,Rockbridge County,US,USA,2,,,,,0,10421,22668,11225,11443,2144,2451,2395,2225,2499,3412,3590,2494,1458,2532634,37.81,-79.45,1557,80.225,-1,42,-16,2,,10.72,7.26,9.33,8.3,7.61,19.7,5.88,37.68,11.41,16.661111,12.65,21.0,0.479778,,14.54321,86.627066
US_VA_51163,2022-05-27,ChIJC1uZb7pKs4kRh3jqy6I19Sc,Q513805,geoId/51163,US,United States of America,VA,Virginia,51163,Rockbridge County,US,USA,2,,,,,0,10421,22668,11225,11443,2144,2451,2395,2225,2499,3412,3590,2494,1458,2532634,37.81,-79.45,1557,80.225,-3,60,-28,,,11.35,7.13,5.51,8.11,6.81,20.11,5.51,33.08,9.73,18.755556,14.288889,24.183333,15.4686,,16.438272,86.325635
US_VA_51163,2022-05-28,ChIJC1uZb7pKs4kRh3jqy6I19Sc,Q513805,geoId/51163,US,United States of America,VA,Virginia,51163,Rockbridge County,US,USA,2,,,,,0,10421,22668,11225,11443,2144,2451,2395,2225,2499,3412,3590,2494,1458,2532634,37.81,-79.45,1557,80.225,18,38,-26,,8.22,16.79,8.56,8.91,,5.48,24.32,11.3,39.4,10.96,17.844444,13.522222,24.455556,19.4818,,13.62963,77.087455
US_VA_51163,2022-05-29,ChIJC1uZb7pKs4kRh3jqy6I19Sc,Q513805,geoId/51163,US,United States of America,VA,Virginia,51163,Rockbridge County,US,USA,2,,,,,0,10421,22668,11225,11443,2144,2451,2395,2225,2499,3412,3590,2494,1458,2532634,37.81,-79.45,1557,80.225,19,21,-29,,5.01,23.04,7.68,9.68,8.68,7.35,28.05,11.02,38.07,7.68,19.172222,12.166667,26.983333,0.1016,,13.895062,72.553204
US_VA_51163,2022-05-30,ChIJC1uZb7pKs4kRh3jqy6I19Sc,Q513805,geoId/51163,US,United States of America,VA,Virginia,51163,Rockbridge County,US,USA,2,,,,,0,10421,22668,11225,11443,2144,2451,2395,2225,2499,3412,3590,2494,1458,2532634,37.81,-79.45,1557,80.225,-4,43,-68,,5.05,22.23,,9.09,6.74,5.05,28.62,18.52,36.37,18.18,22.038889,12.827778,29.927778,0.0,,15.709877,68.348943
US_VA_51163,2022-05-31,ChIJC1uZb7pKs4kRh3jqy6I19Sc,Q513805,geoId/51163,US,United States of America,VA,Virginia,51163,Rockbridge County,US,USA,2,,,,,1,10422,22668,11225,11443,2144,2451,2395,2225,2499,3412,3590,2494,1458,2532634,37.81,-79.45,1557,80.225,-4,18,-23,3,,18.22,7.01,7.36,11.91,7.71,24.88,13.66,43.8,12.26,24.138889,14.911111,31.555556,0.0,,17.469136,67.537057
US_VA_51163,2022-06-01,ChIJC1uZb7pKs4kRh3jqy6I19Sc,Q513805,geoId/51163,US,United States of America,VA,Virginia,51163,Rockbridge County,US,USA,2,,,,,0,10422,22668,11225,11443,2144,2451,2395,2225,2499,3412,3590,2494,1458,2532634,37.81,-79.45,1557,80.225,-2,26,-22,2,6.49,16.41,,9.23,9.57,10.6,19.48,14.01,35.89,19.14,24.266667,16.794444,31.55,1.651,,18.290123,70.47013
US_VA_51163,2022-06-02,ChIJC1uZb7pKs4kRh3jqy6I19Sc,Q513805,geoId/51163,US,United States of America,VA,Virginia,51163,Rockbridge County,US,USA,2,,,,,1,10423,22668,11225,11443,2144,2451,2395,2225,2499,3412,3590,2494,1458,2532634,37.81,-79.45,1557,80.225,-3,27,-24,4,,14.68,9.21,6.49,7.51,11.95,21.84,9.56,32.76,14.33,23.444444,16.95,31.144444,9.369778,,18.567901,75.405563
