location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_parks,mobility_workplaces,mobility_residential,search_trends_acne,search_trends_allergy,search_trends_anxiety,search_trends_common_cold,search_trends_diabetes,search_trends_hypertension,search_trends_infection,search_trends_itch,search_trends_pain,search_trends_skin_rash,search_trends_swelling,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,snowfall_mm,dew_point,relative_humidity
US_NM_35027,2021-08-06,ChIJvawgY4TD4YYRAG9ckXRT-Co,Q487243,geoId/35027,US,United States of America,NM,New Mexico,35027,Lincoln County,US,USA,2,5,0,1908,20,1,6817,19468,9503,9965,1896,2053,1739,1866,1859,2817,3567,2517,1154,1832199,33.74,-105.46,12513,81.675,27,48,-1,-15,1,4.95,9.91,4.95,5.62,5.95,4.95,19.16,8.92,35.67,5.95,4.95,25.394444,16.777778,34.111111,0.056444,,10.141975,39.370234
US_NM_35027,2021-08-07,ChIJvawgY4TD4YYRAG9ckXRT-Co,Q487243,geoId/35027,US,United States of America,NM,New Mexico,35027,Lincoln County,US,USA,2,0,0,1908,20,8,6825,19468,9503,9965,1896,2053,1739,1866,1859,2817,3567,2517,1154,1832199,33.74,-105.46,12513,81.675,5,30,-42,-6,,5.53,8.61,6.46,8.3,7.07,6.15,18.75,11.68,33.2,6.76,6.46,26.727778,18.433333,34.872222,0.028222,,8.907407,33.762716
US_NM_35027,2021-08-08,ChIJvawgY4TD4YYRAG9ckXRT-Co,Q487243,geoId/35027,US,United States of America,NM,New Mexico,35027,Lincoln County,US,USA,2,0,0,1908,20,18,6843,19468,9503,9965,1896,2053,1739,1866,1859,2817,3567,2517,1154,1832199,33.74,-105.46,12513,81.675,17,23,-42,-11,,6.68,14.0,6.37,12.73,10.19,7.96,20.05,7.32,33.1,7.0,7.64,25.522222,15.672222,34.683333,0.0,,6.166667,29.712057
US_NM_35027,2021-08-09,ChIJvawgY4TD4YYRAG9ckXRT-Co,Q487243,geoId/35027,US,United States of America,NM,New Mexico,35027,Lincoln County,US,USA,2,30,0,1938,20,5,6848,19468,9503,9965,1896,2053,1739,1866,1859,2817,3567,2517,1154,1832199,33.74,-105.46,12513,81.675,14,34,,-19,3,4.96,9.26,,,8.59,4.96,19.83,7.93,38.34,7.27,,26.783333,16.633333,35.366667,0.4826,,7.209877,29.879453
US_NM_35027,2021-08-10,ChIJvawgY4TD4YYRAG9ckXRT-Co,Q487243,geoId/35027,US,United States of America,NM,New Mexico,35027,Lincoln County,US,USA,2,24,0,1962,20,0,6848,19468,9503,9965,1896,2053,1739,1866,1859,2817,3567,2517,1154,1832199,33.74,-105.46,12513,81.675,27,45,,-16,2,5.61,8.58,7.59,12.54,6.93,,17.48,6.93,27.71,6.93,,25.616667,19.461111,33.955556,1.044222,,11.679012,42.765373
US_NM_35027,2021-08-11,ChIJvawgY4TD4YYRAG9ckXRT-Co,Q487243,geoId/35027,US,United States of America,NM,New Mexico,35027,Lincoln County,US,USA,2,10,0,1972,20,6,6854,19468,9503,9965,1896,2053,1739,1866,1859,2817,3567,2517,1154,1832199,33.74,-105.46,12513,81.675,32,43,,-21,4,6.68,11.36,5.68,7.68,6.34,9.02,24.38,7.01,34.06,5.68,,24.166667,17.833333,32.127778,0.536222,,13.018519,50.976225
US_NM_35027,2021-08-12,ChIJvawgY4TD4YYRAG9ckXRT-Co,Q487243,geoId/35027,US,United States of America,NM,New Mexico,35027,Lincoln County,US,USA,2,26,0,1998,20,0,6854,19468,9503,9965,1896,2053,1739,1866,1859,2817,3567,2517,1154,1832199,33.74,-105.46,12513,81.675,19,43,,-16,2,9.68,8.72,7.1,8.07,6.13,8.39,20.98,8.07,30.99,7.75,,23.827778,17.45,30.85,0.6985,,13.783951,54.409398
US_NM_35027,2021-08-13,ChIJvawgY4TD4YYRAG9ckXRT-Co,Q487243,geoId/35027,US,United States of America,NM,New Mexico,35027,Lincoln County,US,USA,2,18,0,2016,20,16,6870,19468,9503,9965,1896,2053,1739,1866,1859,2817,3567,2517,1154,1832199,33.74,-105.46,12513,81.675,7,36,-17,-15,4,6.52,9.0,6.83,9.93,5.59,,19.87,4.97,32.59,4.97,4.97,20.638889,16.561111,29.061111,7.958667,,15.981481,75.778676
US_NM_35027,2021-08-14,ChIJvawgY4TD4YYRAG9ckXRT-Co,Q487243,geoId/35027,US,United States of America,NM,New Mexico,35027,Lincoln County,US,USA,2,0,0,2016,20,1,6871,19468,9503,9965,1896,2053,1739,1866,1859,2817,3567,2517,1154,1832199,33.74,-105.46,12513,81.675,-23,7,-65,-12,,8.36,9.64,,11.57,7.71,5.46,20.25,7.07,28.28,6.43,5.46,19.888889,17.066667,25.122222,7.9502,,16.0,80.437378
US_NM_35027,2021-08-15,ChIJvawgY4TD4YYRAG9ckXRT-Co,Q487243,geoId/35027,US,United States of America,NM,New Mexico,35027,Lincoln County,US,USA,2,0,0,2016,20,0,6871,19468,9503,9965,1896,2053,1739,1866,1859,2817,3567,2517,1154,1832199,33.74,-105.46,12513,81.675,-9,6,-51,-10,,,13.24,,11.15,8.71,6.27,19.86,7.66,32.05,8.01,,20.794444,14.972222,28.261111,7.1628,,15.012346,70.556296
US_NM_35027,2021-08-16,ChIJvawgY4TD4YYRAG9ckXRT-Co,Q487243,geoId/35027,US,United States of America,NM,New Mexico,35027,Lincoln County,US,USA,2,23,0,2039,20,63,6934,19468,9503,9965,1896,2053,1739,1866,1859,2817,3567,2517,1154,1832199,33.74,-105.46,12513,81.675,-1,20,,-17,4,5.25,8.52,7.54,10.16,9.18,5.25,21.96,7.54,31.47,5.57,5.57,21.594444,15.772222,28.561111,0.366889,,14.364198,65.144743
US_NM_35027,2021-08-17,ChIJvawgY4TD4YYRAG9ckXRT-Co,Q487243,geoId/35027,US,United States of America,NM,New Mexico,35027,Lincoln County,US,USA,2,19,0,2058,20,0,6934,19468,9503,9965,1896,2053,1739,1866,1859,2817,3567,2517,1154,1832199,33.74,-105.46,12513,81.675,19,38,,-16,2,,10.79,6.54,8.18,7.52,5.89,20.61,6.87,27.48,8.51,5.23,20.683333,14.205556,29.205556,2.413,,13.648148,64.737155
US_NM_35027,2021-08-18,ChIJvawgY4TD4YYRAG9ckXRT-Co,Q487243,geoId/35027,US,United States of America,NM,New Mexico,35027,Lincoln County,US,USA,2,14,0,2072,20,14,6948,19468,9503,9965,1896,2053,1739,1866,1859,2817,3567,2517,1154,1832199,33.74,-105.46,12513,81.675,19,33,,-11,3,5.76,12.16,7.04,6.08,8.96,6.72,24.64,6.72,24.96,8.0,,23.044444,15.783333,30.588889,0.0,,13.987654,58.284107
US_NM_35027,2021-08-19,ChIJvawgY4TD4YYRAG9ckXRT-Co,Q487243,geoId/35027,US,United States of America,NM,New Mexico,35027,Lincoln County,US,USA,2,20,0,2092,20,45,6993,19468,9503,9965,1896,2053,1739,1866,1859,2817,3567,2517,1154,1832199,33.74,-105.46,12513,81.675,15,41,,-14,2,7.3,8.26,7.3,10.48,7.3,7.62,18.1,8.58,33.67,,,23.15,15.8,31.155556,0.544286,,13.475309,54.968112
US_NM_35027,2021-08-20,ChIJvawgY4TD4YYRAG9ckXRT-Co,Q487243,geoId/35027,US,United States of America,NM,New Mexico,35027,Lincoln County,US,USA,2,13,0,2105,20,1,6994,19468,9503,9965,1896,2053,1739,1866,1859,2817,3567,2517,1154,1832199,33.74,-105.46,12513,81.675,9,37,0,-13,1,6.67,10.62,,10.01,6.67,6.37,16.38,7.58,25.78,4.85,,23.811111,16.033333,31.044444,0.0,,10.388889,43.565263
US_NM_35027,2021-08-21,ChIJvawgY4TD4YYRAG9ckXRT-Co,Q487243,geoId/35027,US,United States of America,NM,New Mexico,35027,Lincoln County,US,USA,2,0,0,2105,20,13,7007,19468,9503,9965,1896,2053,1739,1866,1859,2817,3567,2517,1154,1832199,33.74,-105.46,12513,81.675,-7,20,-56,-6,,,10.76,5.54,10.11,5.54,7.82,16.62,9.78,33.58,8.15,5.22,23.872222,14.727778,31.933333,0.0,,9.067901,40.178413
US_NM_35027,2021-08-22,ChIJvawgY4TD4YYRAG9ckXRT-Co,Q487243,geoId/35027,US,United States of America,NM,New Mexico,35027,Lincoln County,US,USA,2,0,0,2105,20,40,7047,19468,9503,9965,1896,2053,1739,1866,1859,2817,3567,2517,1154,1832199,33.74,-105.46,12513,81.675,-4,8,-53,-13,,5.25,14.78,8.21,9.2,10.84,10.84,18.07,9.53,30.55,8.21,6.9,24.05,16.883333,31.5,0.0,,12.969136,51.580455
US_NM_35027,2021-08-23,ChIJvawgY4TD4YYRAG9ckXRT-Co,Q487243,geoId/35027,US,United States of America,NM,New Mexico,35027,Lincoln County,US,USA,2,25,0,2130,20,11,7058,19468,9503,9965,1896,2053,1739,1866,1859,2817,3567,2517,1154,1832199,33.74,-105.46,12513,81.675,-3,28,,-13,4,,11.49,5.57,11.84,6.27,8.36,24.73,6.27,28.56,8.36,,24.411111,17.233333,32.35,0.874889,,13.962963,52.695989
US_NM_35027,2021-08-24,ChIJvawgY4TD4YYRAG9ckXRT-Co,Q487243,geoId/35027,US,United States of America,NM,New Mexico,35027,Lincoln County,US,USA,2,14,0,2144,20,3,7061,19468,9503,9965,1896,2053,1739,1866,1859,2817,3567,2517,1154,1832199,33.74,-105.46,12513,81.675,9,30,,-15,3,,11.3,4.65,12.63,6.65,,19.95,6.98,32.24,,,24.561111,16.283333,33.088889,1.27,,11.864198,45.837347
US_NM_35027,2021-08-25,ChIJvawgY4TD4YYRAG9ckXRT-Co,Q487243,geoId/35027,US,United States of America,NM,New Mexico,35027,Lincoln County,US,USA,2,8,0,2152,20,71,7132,19468,9503,9965,1896,2053,1739,1866,1859,2817,3567,2517,1154,1832199,33.74,-105.46,12513,81.675,14,26,-23,-13,3,7.47,14.94,5.85,7.47,12.34,6.82,19.16,8.45,27.93,6.82,8.12,25.144444,15.461111,34.288889,0.0,,9.092593,37.585573
US_NM_35027,2021-08-26,ChIJvawgY4TD4YYRAG9ckXRT-Co,Q487243,geoId/35027,US,United States of America,NM,New Mexico,35027,Lincoln County,US,USA,2,9,0,2161,20,19,7151,19468,9503,9965,1896,2053,1739,1866,1859,2817,3567,2517,1154,1832199,33.74,-105.46,12513,81.675,8,26,,-15,1,8.95,9.26,7.67,9.26,6.07,,17.25,7.35,23.32,5.43,,25.438889,16.688889,33.216667,0.0,,10.061728,39.474035
US_NM_35027,2021-08-27,ChIJvawgY4TD4YYRAG9ckXRT-Co,Q487243,geoId/35027,US,United States of America,NM,New Mexico,35027,Lincoln County,US,USA,2,23,1,2184,21,2,7153,19468,9503,9965,1896,2053,1739,1866,1859,2817,3567,2517,1154,1832199,33.74,-105.46,12513,81.675,1,22,-8,-10,3,6.97,9.51,6.02,6.02,7.93,4.44,21.56,6.02,26.0,,7.29,24.055556,15.733333,31.983333,3.386667,,12.401235,48.816408
US_NM_35027,2021-08-28,ChIJvawgY4TD4YYRAG9ckXRT-Co,Q487243,geoId/35027,US,United States of America,NM,New Mexico,35027,Lincoln County,US,USA,2,0,0,2184,21,0,7153,19468,9503,9965,1896,2053,1739,1866,1859,2817,3567,2517,1154,1832199,33.74,-105.46,12513,81.675,-17,3,-50,-6,,4.76,9.18,5.1,9.86,8.16,,19.37,6.8,32.29,4.76,7.14,22.827778,15.733333,31.683333,0.145143,,12.469136,52.969194
US_NM_35027,2021-08-29,ChIJvawgY4TD4YYRAG9ckXRT-Co,Q487243,geoId/35027,US,United States of America,NM,New Mexico,35027,Lincoln County,US,USA,2,0,0,2184,21,41,7194,19468,9503,9965,1896,2053,1739,1866,1859,2817,3567,2517,1154,1832199,33.74,-105.46,12513,81.675,-4,-9,-42,-14,,,9.09,6.99,6.99,,6.64,22.37,9.09,34.6,4.89,5.24,23.222222,15.85,31.15,0.395111,,12.382716,52.402981
US_NM_35027,2021-08-30,ChIJvawgY4TD4YYRAG9ckXRT-Co,Q487243,geoId/35027,US,United States of America,NM,New Mexico,35027,Lincoln County,US,USA,2,41,1,2225,22,7,7201,19468,9503,9965,1896,2053,1739,1866,1859,2817,3567,2517,1154,1832199,33.74,-105.46,12513,81.675,-2,11,,-15,3,4.48,9.6,8.64,10.56,14.4,,19.2,11.2,22.72,6.08,4.48,22.872222,16.388889,29.944444,2.116667,,13.82716,58.288437
US_NM_35027,2021-08-31,ChIJvawgY4TD4YYRAG9ckXRT-Co,Q487243,geoId/35027,US,United States of America,NM,New Mexico,35027,Lincoln County,US,USA,2,8,0,2233,22,3,7204,19468,9503,9965,1896,2053,1739,1866,1859,2817,3567,2517,1154,1832199,33.74,-105.46,12513,81.675,9,20,,-13,2,6.86,10.12,5.55,11.43,4.9,7.51,21.55,9.14,31.99,,8.16,23.505556,16.611111,31.427778,2.0066,,13.691358,55.474511
US_NM_35027,2021-09-01,ChIJvawgY4TD4YYRAG9ckXRT-Co,Q487243,geoId/35027,US,United States of America,NM,New Mexico,35027,Lincoln County,US,USA,2,29,0,2262,22,16,7220,19468,9503,9965,1896,2053,1739,1866,1859,2817,3567,2517,1154,1832199,33.74,-105.46,12513,81.675,15,22,-21,-13,3,5.67,10.33,6.67,13.66,14.66,6.33,16.66,5.67,30.0,,5.67,22.983333,17.077778,30.4,0.4445,,14.882716,61.398678
US_NM_35027,2021-09-02,ChIJvawgY4TD4YYRAG9ckXRT-Co,Q487243,geoId/35027,US,United States of America,NM,New Mexico,35027,Lincoln County,US,USA,2,14,0,2276,22,20,7240,19468,9503,9965,1896,2053,1739,1866,1859,2817,3567,2517,1154,1832199,33.74,-105.46,12513,81.675,14,34,,-13,0,5.48,7.41,5.16,11.93,8.38,6.12,18.05,4.83,29.33,,,21.166667,16.277778,29.327778,2.991556,,16.135802,72.843636
US_NM_35027,2021-09-03,ChIJvawgY4TD4YYRAG9ckXRT-Co,Q487243,geoId/35027,US,United States of America,NM,New Mexico,35027,Lincoln County,US,USA,2,33,0,2309,22,11,7251,19468,9503,9965,1896,2053,1739,1866,1859,2817,3567,2517,1154,1832199,33.74,-105.46,12513,81.675,12,33,3,-12,3,5.58,9.3,5.27,6.82,6.51,7.44,21.7,7.44,34.72,,,22.794444,16.305556,30.811111,0.592667,,14.290123,59.669336
US_NM_35027,2021-09-04,ChIJvawgY4TD4YYRAG9ckXRT-Co,Q487243,geoId/35027,US,United States of America,NM,New Mexico,35027,Lincoln County,US,USA,2,0,0,2309,22,44,7295,19468,9503,9965,1896,2053,1739,1866,1859,2817,3567,2517,1154,1832199,33.74,-105.46,12513,81.675,2,38,-41,-8,,6.15,11.13,,7.91,7.32,7.32,16.98,,35.13,,4.68,23.877778,18.772222,30.3,0.28575,,14.95679,59.104597
US_NM_35027,2021-09-05,ChIJvawgY4TD4YYRAG9ckXRT-Co,Q487243,geoId/35027,US,United States of America,NM,New Mexico,35027,Lincoln County,US,USA,2,0,0,2309,22,0,7295,19468,9503,9965,1896,2053,1739,1866,1859,2817,3567,2517,1154,1832199,33.74,-105.46,12513,81.675,44,42,2,-7,,3.84,9.6,,8.23,5.76,4.11,18.1,14.54,31.54,9.05,6.31,22.488889,17.45,29.766667,2.003778,,15.061728,65.234688
US_NM_35027,2021-09-06,ChIJvawgY4TD4YYRAG9ckXRT-Co,Q487243,geoId/35027,US,United States of America,NM,New Mexico,35027,Lincoln County,US,USA,2,0,0,2309,22,0,7295,19468,9503,9965,1896,2053,1739,1866,1859,2817,3567,2517,1154,1832199,33.74,-105.46,12513,81.675,41,36,,-39,,,13.95,6.67,9.7,5.15,5.46,18.49,8.79,32.74,6.67,7.58,22.416667,14.522222,31.466667,0.0,,13.364198,57.28666
US_NM_35027,2021-09-07,ChIJvawgY4TD4YYRAG9ckXRT-Co,Q487243,geoId/35027,US,United States of America,NM,New Mexico,35027,Lincoln County,US,USA,2,56,0,2365,22,19,7314,19468,9503,9965,1896,2053,1739,1866,1859,2817,3567,2517,1154,1832199,33.74,-105.46,12513,81.675,21,35,,-15,0,,12.04,7.29,11.4,9.82,5.7,18.69,11.09,27.24,8.55,,23.844444,14.638889,33.438889,0.0,,9.666667,41.267688
US_NM_35027,2021-09-08,ChIJvawgY4TD4YYRAG9ckXRT-Co,Q487243,geoId/35027,US,United States of America,NM,New Mexico,35027,Lincoln County,US,USA,2,16,1,2381,23,2,7316,19468,9503,9965,1896,2053,1739,1866,1859,2817,3567,2517,1154,1832199,33.74,-105.46,12513,81.675,11,25,,-13,1,5.01,12.04,9.03,10.03,7.69,8.69,19.39,5.35,36.1,5.01,,24.566667,15.611111,32.705556,0.0,,9.308642,39.679458
US_NM_35027,2021-09-09,ChIJvawgY4TD4YYRAG9ckXRT-Co,Q487243,geoId/35027,US,United States of America,NM,New Mexico,35027,Lincoln County,US,USA,2,7,1,2388,24,100,7416,19468,9503,9965,1896,2053,1739,1866,1859,2817,3567,2517,1154,1832199,33.74,-105.46,12513,81.675,10,25,,-16,1,5.58,10.5,5.25,8.86,7.87,6.23,15.42,5.91,30.18,4.92,5.58,24.65,16.166667,33.694444,0.0,,9.876543,40.491306
US_NM_35027,2021-09-10,ChIJvawgY4TD4YYRAG9ckXRT-Co,Q487243,geoId/35027,US,United States of America,NM,New Mexico,35027,Lincoln County,US,USA,2,10,0,2398,24,17,7433,19468,9503,9965,1896,2053,1739,1866,1859,2817,3567,2517,1154,1832199,33.74,-105.46,12513,81.675,8,24,2,-14,2,,12.28,7.17,9.21,5.12,11.26,20.47,8.19,24.91,5.8,7.51,24.6,14.577778,34.122222,0.0,,6.518519,32.035863
US_NM_35027,2021-09-11,ChIJvawgY4TD4YYRAG9ckXRT-Co,Q487243,geoId/35027,US,United States of America,NM,New Mexico,35027,Lincoln County,US,USA,2,0,0,2398,24,24,7457,19468,9503,9965,1896,2053,1739,1866,1859,2817,3567,2517,1154,1832199,33.74,-105.46,12513,81.675,-10,14,-49,-21,,4.88,17.78,5.93,10.81,,6.62,18.48,9.41,29.98,8.72,5.93,23.7,13.866667,33.844444,0.0,,3.851852,28.067494
US_NM_35027,2021-09-12,ChIJvawgY4TD4YYRAG9ckXRT-Co,Q487243,geoId/35027,US,United States of America,NM,New Mexico,35027,Lincoln County,US,USA,2,0,0,2398,24,1,7458,19468,9503,9965,1896,2053,1739,1866,1859,2817,3567,2517,1154,1832199,33.74,-105.46,12513,81.675,-8,-4,-43,-23,,6.88,16.65,6.88,8.69,8.32,7.24,23.89,9.05,33.29,7.6,6.88,23.2,13.483333,32.716667,0.0,,3.345679,28.239535
US_NM_35027,2021-09-13,ChIJvawgY4TD4YYRAG9ckXRT-Co,Q487243,geoId/35027,US,United States of America,NM,New Mexico,35027,Lincoln County,US,USA,2,42,1,2440,25,0,7458,19468,9503,9965,1896,2053,1739,1866,1859,2817,3567,2517,1154,1832199,33.74,-105.46,12513,81.675,-5,12,,-13,2,,7.68,9.35,7.35,7.01,6.01,16.36,7.01,23.37,,,22.833333,12.805556,32.433333,0.0,,1.925926,26.412674
US_NM_35027,2021-09-14,ChIJvawgY4TD4YYRAG9ckXRT-Co,Q487243,geoId/35027,US,United States of America,NM,New Mexico,35027,Lincoln County,US,USA,2,11,1,2451,26,25,7483,19468,9503,9965,1896,2053,1739,1866,1859,2817,3567,2517,1154,1832199,33.74,-105.46,12513,81.675,10,18,,-13,1,6.81,8.51,6.81,11.23,8.17,10.55,20.09,6.13,34.04,5.45,5.45,24.238889,13.583333,33.594444,0.0,,3.481481,27.071219
US_NM_35027,2021-09-15,ChIJvawgY4TD4YYRAG9ckXRT-Co,Q487243,geoId/35027,US,United States of America,NM,New Mexico,35027,Lincoln County,US,USA,2,9,0,2460,26,23,7506,19468,9503,9965,1896,2053,1739,1866,1859,2817,3567,2517,1154,1832199,33.74,-105.46,12513,81.675,28,26,,-13,1,,7.74,5.05,9.09,7.74,8.41,15.82,,29.61,,,23.894444,14.288889,32.122222,0.0,,6.882716,35.796892
US_NM_35027,2021-09-16,ChIJvawgY4TD4YYRAG9ckXRT-Co,Q487243,geoId/35027,US,United States of America,NM,New Mexico,35027,Lincoln County,US,USA,2,45,1,2505,27,16,7522,19468,9503,9965,1896,2053,1739,1866,1859,2817,3567,2517,1154,1832199,33.74,-105.46,12513,81.675,23,30,,-14,0,,9.8,,8.11,6.76,5.41,15.88,8.78,27.7,,5.07,23.277778,13.45,32.805556,0.0254,,5.716049,33.639812
US_NM_35027,2021-09-17,ChIJvawgY4TD4YYRAG9ckXRT-Co,Q487243,geoId/35027,US,United States of America,NM,New Mexico,35027,Lincoln County,US,USA,2,18,0,2523,27,14,7536,19468,9503,9965,1896,2053,1739,1866,1859,2817,3567,2517,1154,1832199,33.74,-105.46,12513,81.675,25,47,-4,-13,0,,13.73,,11.72,9.04,,15.07,6.36,23.44,5.36,,24.477778,13.95,33.177778,0.0,,1.141975,22.647868
US_NM_35027,2021-09-18,ChIJvawgY4TD4YYRAG9ckXRT-Co,Q487243,geoId/35027,US,United States of America,NM,New Mexico,35027,Lincoln County,US,USA,2,0,0,2523,27,16,7552,19468,9503,9965,1896,2053,1739,1866,1859,2817,3567,2517,1154,1832199,33.74,-105.46,12513,81.675,8,44,-44,-21,,,11.03,,8.36,,,15.05,7.36,22.07,5.01,5.68,22.472222,13.011111,32.911111,0.0,,5.981481,35.930899
US_NM_35027,2021-09-19,ChIJvawgY4TD4YYRAG9ckXRT-Co,Q487243,geoId/35027,US,United States of America,NM,New Mexico,35027,Lincoln County,US,USA,2,0,0,2523,27,28,7580,19468,9503,9965,1896,2053,1739,1866,1859,2817,3567,2517,1154,1832199,33.74,-105.46,12513,81.675,6,10,-50,-28,,5.5,13.4,4.81,12.03,7.56,6.53,19.24,10.99,35.73,7.22,,24.277778,15.611111,32.527778,0.0,,6.950617,33.772755
US_NM_35027,2021-09-20,ChIJvawgY4TD4YYRAG9ckXRT-Co,Q487243,geoId/35027,US,United States of America,NM,New Mexico,35027,Lincoln County,US,USA,2,18,1,2541,28,1,7581,19468,9503,9965,1896,2053,1739,1866,1859,2817,3567,2517,1154,1832199,33.74,-105.46,12513,81.675,-3,10,,-16,2,,7.78,6.8,8.1,9.07,7.13,29.81,6.8,26.25,5.83,,24.694444,16.327778,31.705556,0.0,,5.395062,29.672284
US_NM_35027,2021-09-21,ChIJvawgY4TD4YYRAG9ckXRT-Co,Q487243,geoId/35027,US,United States of America,NM,New Mexico,35027,Lincoln County,US,USA,2,1,1,2542,29,9,7590,19468,9503,9965,1896,2053,1739,1866,1859,2817,3567,2517,1154,1832199,33.74,-105.46,12513,81.675,13,27,,-13,2,,9.18,6.46,5.44,6.12,8.16,22.1,8.5,28.22,5.1,,19.666667,11.972222,30.233333,0.0,,1.364198,30.717222
US_NM_35027,2021-09-22,ChIJvawgY4TD4YYRAG9ckXRT-Co,Q487243,geoId/35027,US,United States of America,NM,New Mexico,35027,Lincoln County,US,USA,2,6,0,2548,29,17,7607,19468,9503,9965,1896,2053,1739,1866,1859,2817,3567,2517,1154,1832199,33.74,-105.46,12513,81.675,16,29,,-10,2,5.83,9.94,,8.22,7.2,8.22,20.9,9.59,33.58,6.85,,18.469136,9.802469,27.512346,0.0,,2.347222,35.648931
US_NM_35027,2021-09-23,ChIJvawgY4TD4YYRAG9ckXRT-Co,Q487243,geoId/35027,US,United States of America,NM,New Mexico,35027,Lincoln County,US,USA,2,27,0,2575,29,10,7617,19468,9503,9965,1896,2053,1739,1866,1859,2817,3567,2517,1154,1832199,33.74,-105.46,12513,81.675,9,11,,-12,2,5.82,8.21,5.82,10.27,12.32,8.56,16.77,10.27,34.23,7.53,5.48,19.148148,9.308642,29.203704,0.0,,0.694444,29.754757
US_NM_35027,2021-09-24,ChIJvawgY4TD4YYRAG9ckXRT-Co,Q487243,geoId/35027,US,United States of America,NM,New Mexico,35027,Lincoln County,US,USA,2,10,0,2585,29,8,7625,19468,9503,9965,1896,2053,1739,1866,1859,2817,3567,2517,1154,1832199,33.74,-105.46,12513,81.675,-2,6,-17,-16,3,,12.73,5.85,8.26,10.32,7.23,15.14,5.85,27.87,8.26,6.54,21.54321,13.104938,28.765432,0.0,,2.868056,30.021553
US_NM_35027,2021-09-25,ChIJvawgY4TD4YYRAG9ckXRT-Co,Q487243,geoId/35027,US,United States of America,NM,New Mexico,35027,Lincoln County,US,USA,2,0,0,2585,29,23,7648,19468,9503,9965,1896,2053,1739,1866,1859,2817,3567,2517,1154,1832199,33.74,-105.46,12513,81.675,-23,-4,-54,-21,,7.78,6.67,8.89,7.78,7.04,6.3,17.04,5.56,27.78,5.93,,18.794444,11.705556,27.022222,0.028222,,6.876543,46.856016
US_NM_35027,2021-09-26,ChIJvawgY4TD4YYRAG9ckXRT-Co,Q487243,geoId/35027,US,United States of America,NM,New Mexico,35027,Lincoln County,US,USA,2,0,0,2585,29,29,7677,19468,9503,9965,1896,2053,1739,1866,1859,2817,3567,2517,1154,1832199,33.74,-105.46,12513,81.675,-15,-14,-51,-26,,5.92,14.07,9.26,5.92,5.18,,25.92,5.18,35.92,6.67,,18.166667,11.405556,27.2,0.028222,,8.123457,53.028759
US_NM_35027,2021-09-27,ChIJvawgY4TD4YYRAG9ckXRT-Co,Q487243,geoId/35027,US,United States of America,NM,New Mexico,35027,Lincoln County,US,USA,2,33,0,2618,29,2,7679,19468,9503,9965,1896,2053,1739,1866,1859,2817,3567,2517,1154,1832199,33.74,-105.46,12513,81.675,-9,4,,-9,3,,9.8,5.07,6.42,12.84,8.45,16.56,,34.8,,,18.311111,10.805556,25.4,2.286,,9.277778,56.233714
US_NM_35027,2021-09-28,ChIJvawgY4TD4YYRAG9ckXRT-Co,Q487243,geoId/35027,US,United States of America,NM,New Mexico,35027,Lincoln County,US,USA,2,4,0,2622,29,0,7679,19468,9503,9965,1896,2053,1739,1866,1859,2817,3567,2517,1154,1832199,33.74,-105.46,12513,81.675,6,13,,-11,2,4.98,11.62,6.3,5.64,7.63,9.29,20.91,4.98,24.89,,5.64,17.377778,12.394444,23.777778,0.903111,,8.469136,56.799281
US_NM_35027,2021-09-29,ChIJvawgY4TD4YYRAG9ckXRT-Co,Q487243,geoId/35027,US,United States of America,NM,New Mexico,35027,Lincoln County,US,USA,2,15,0,2637,29,14,7693,19468,9503,9965,1896,2053,1739,1866,1859,2817,3567,2517,1154,1832199,33.74,-105.46,12513,81.675,14,14,,-9,2,11.79,7.29,7.63,7.63,6.94,,16.65,6.25,28.1,10.41,,17.5,10.85,25.683333,0.987778,,8.635802,57.139135
US_NM_35027,2021-09-30,ChIJvawgY4TD4YYRAG9ckXRT-Co,Q487243,geoId/35027,US,United States of America,NM,New Mexico,35027,Lincoln County,US,USA,2,22,0,2659,29,20,7713,19468,9503,9965,1896,2053,1739,1866,1859,2817,3567,2517,1154,1832199,33.74,-105.46,12513,81.675,9,8,,-12,3,,9.28,,10.94,7.96,5.64,18.57,,35.48,5.97,,15.211111,10.366667,24.433333,0.536222,,7.351852,59.974243
